v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12
3.066845218e+01,8.376398544e+01,8.319685452e+01,1.798649577e+01,8.131376472e+01,7.083338690e+01,1.865392627e+01,1.510778531e+01,7.811049741e+01,5.752296897e-01,3.274706347e+01,7.344709632e+01
9.544922922e+01,9.078674324e+01,3.965457383e+01,5.432363264e+01,1.025256699e+01,6.355469593e+01,5.516439257e+01,3.428407544e+01,7.083859408e+01,6.507791809e+01,1.198511472e+01,8.563218551e+01
5.859154283e+01,2.213368327e+01,9.239366264e+01,7.506919220e+01,2.786284012e+01,9.454468709e+01,5.717303900e+01,7.343921113e+01,1.864029397e+01,3.727944987e+01,6.683013038e+01,9.261416596e+01
4.309018276e+01,1.621830225e+01,4.229673883e+01,4.198454859e+01,6.917496430e+01,2.552483249e+01,5.029348526e+01,6.889816984e+01,1.613871358e+01,9.998163047e+01,9.581591713e+01,3.585394605e+01
9.967591788e+01,3.882016233e+01,9.427111535e+00,2.975157707e+01,1.833129645e+01,7.036103665e+01,2.511959753e+01,3.835893299e+01,1.997469010e+01,1.261996579e+01,7.625177282e+01,6.863959572e+01
2.773231097e+01,3.612154086e+01,8.563871075e+01,2.197364481e+01,9.515628899e+01,5.005908654e+01,3.451071616e+01,6.325527293e+01,7.148444524e+01,2.158975206e+01,9.297391434e+01,5.024357740e+01
7.434301880e+01,3.020908127e+01,2.440977869e+01,7.105847283e+01,9.061806494e+01,5.893260737e+01,5.811619322e+01,2.214593816e+01,9.594253805e+01,2.644305131e+01,3.492425962e+01,5.972037844e+01
8.453363737e+01,6.121355939e+01,6.393504460e+01,6.219164641e+01,1.063947179e+01,7.788448814e+01,4.281197485e+01,4.043432853e+01,4.799574895e+01,8.768147347e+01,5.559309865e+01,3.275598661e+01
2.865682603e+01,8.573861122e+01,7.598073946e+01,6.317759313e+01,2.408582206e+01,6.992543425e+01,6.442979035e+01,4.078713276e+01,2.870378341e+01,4.150170264e+01,1.804351541e+01,4.146797538e+01
3.761822596e+01,4.947180973e-01,3.726549822e+00,8.650723960e+01,6.503239027e+01,8.853340349e+01,2.989144715e+01,2.317908194e+01,1.837018682e+01,9.350924276e+01,8.327179750e+01,7.028747633e+01
7.694701384e+01,5.355483111e+01,7.563576109e+01,1.917021968e+01,9.708733903e+01,4.888155961e+00,8.813702971e+00,8.424941909e+01,7.037497926e+01,6.151630939e+01,2.472915187e+01,4.532574808e+01
6.444511336e+01,1.861342734e+01,1.977707137e+01,7.273085491e+01,7.431948893e+01,8.426789533e+01,1.157587078e+01,2.108167792e+01,2.251296676e+00,3.137219653e+01,1.333051202e+01,1.266592959e+01
6.692711422e+00,8.521472650e+01,3.322488370e+01,1.936202226e+01,2.243393031e+01,9.261595637e+01,4.256781997e+01,8.905912011e+01,5.609145905e+01,5.363947644e+01,5.967374571e+01,5.556008617e+01
7.249893952e+01,5.236623379e+00,5.795701850e+01,2.356871908e+01,4.315198226e+01,2.218926738e+01,1.846573912e+01,5.614190173e+00,6.944248347e+01,3.510630650e+01,8.983432728e+01,7.479100069e+01
6.706600977e+01,7.816094673e+01,9.124914084e+01,4.526487923e+01,2.545279528e+00,8.967569249e+01,9.818900271e+01,3.814021069e+01,8.585439620e+01,9.720664252e+01,9.877906650e+01,8.843071250e+01
8.689175311e+01,4.492664238e+01,9.958857921e+01,9.962809212e+01,6.253144782e+01,5.671784555e+00,5.489338775e+01,8.055132157e+01,2.340135170e+01,2.022799736e+01,2.088812452e+01,9.140566378e+01
2.492331383e+01,9.363568940e+01,5.071763113e+01,4.292060894e+00,4.974368962e+01,7.947960280e+01,2.257666208e+01,4.872027904e+01,1.711682761e+01,9.056990567e+01,2.041689588e+01,4.268905036e+01
6.692056886e+01,5.006429186e+01,8.561483674e+00,8.194972254e+01,6.212564145e+01,1.295770543e+01,1.328420297e+01,1.372936053e+01,8.702295160e+01,5.648716560e+01,4.669749286e+01,9.952118223e+01
7.311038349e+01,6.147531737e+01,3.338996187e+00,2.875137570e+01,1.492328194e+01,9.905903339e+01,6.998691457e+01,3.410390318e+01,2.553841695e+00,1.591453115e+01,6.947200819e+01,3.876026249e+01
4.116566454e+00,6.899326086e+01,4.496912348e+01,6.092242677e+01,2.343623702e+01,5.324201695e+01,2.371657068e+01,6.091212829e+01,7.439967300e+01,1.316616809e+00,5.010691007e+01,3.866814283e+01
5.639975697e+01,7.643439338e+01,9.396635068e+01,3.199602843e+01,5.124642142e+00,1.214458945e+01,6.242852076e+01,3.349627550e+01,2.253962860e+01,9.768265727e+01,4.327143670e+01,1.496369449e+00
2.720177223e+01,7.900117414e+01,3.593707680e+01,3.981116046e+01,3.246647501e+01,2.323221687e+01,1.818995589e+01,9.401293573e+01,7.956059420e+01,9.717566530e+01,8.592421712e+01,3.310193609e+01
6.162375493e-01,4.697763384e+01,4.556095895e+01,9.016802500e+01,1.194230778e+01,4.811984145e+01,3.318294884e+01,4.304715591e+01,7.766678259e+01,1.809324601e+01,9.106791238e+01,5.285418917e+01
6.616765676e+01,9.890411460e+01,3.833041860e+01,4.916965277e+01,6.057874506e+01,4.568991481e+01,3.709217318e+01,9.204365557e+01,4.936890266e+01,8.398626153e+01,5.111766553e+01,7.958944645e+01
9.261024613e+01,3.660108169e+01,3.971629315e+01,8.871658170e+01,8.363422338e+01,1.350584086e+01,8.542253222e+01,7.007379578e+01,9.796203434e+01,8.973831126e+01,1.158790305e+01,5.372557370e+00
7.274224365e+01,9.296547980e+01,2.958805282e+01,9.625876995e+01,2.162494385e+01,1.235233873e+01,2.175578252e+01,1.105015317e+01,5.975237470e+01,4.588454369e+01,1.752627863e+01,5.374813831e+01
2.473270995e+00,9.108088858e+01,5.862670650e+01,7.570501054e+01,5.292224249e+01,9.823839630e+01,3.354459566e+00,6.867999289e+01,4.388160992e+01,9.552087170e+01,8.574463006e+01,2.720491036e+01
3.073975542e+01,9.188017694e+01,2.104953237e+01,5.071240247e+00,5.107116722e+01,8.559157315e+01,5.976884346e+01,7.157676624e+01,2.941638436e+00,3.213491390e+01,2.813807337e+00,6.235845199e+01
8.884630178e+01,2.545284417e+01,3.952386733e+01,9.448799488e+01,3.679590337e+01,9.399992326e+01,3.474001884e+01,7.882644437e+01,9.451439896e+01,4.648503386e+00,8.609417340e+01,6.287340482e+00
7.043632957e+01,6.911729871e+01,3.733866911e+01,7.425971574e+00,6.113862111e+01,1.657142951e+00,2.747213238e+01,1.528308084e+00,6.192469734e+01,3.740596678e+01,8.826516768e+01,1.851499776e+01
4.532525882e+01,4.019647122e+01,8.116236383e+01,7.075048153e+01,6.730740323e+01,8.649703795e+00,5.132577599e+01,2.798156250e+01,3.061036244e+01,8.528720466e+01,3.992886868e+01,5.761360435e+01
3.023635473e+01,6.542817275e+01,1.048216416e+01,9.049775977e+01,2.501332562e+01,3.715985492e+01,4.220603272e+01,3.250013850e+00,4.751690827e+01,7.974116963e+01,7.266582588e+01,9.511463439e+01
5.408395549e+01,8.794954671e+01,7.678414599e+01,7.944316999e+01,4.510990991e+01,7.772213983e+01,2.351082130e+01,3.852475829e+01,1.520523885e+00,1.482629126e+01,8.823002473e+00,9.467097651e+01
8.693214159e+01,1.224208081e+01,9.439772993e+01,9.928061421e+01,1.436098482e+01,1.029244658e+01,2.667981713e+01,1.073347615e+01,2.056603577e+01,9.149853273e+01,5.356477913e+01,1.717991892e+01
3.988772838e+01,8.911803836e+01,4.239354346e+01,2.204824325e+01,1.058250909e+01,9.111254974e+00,9.439078495e+01,6.646313364e+01,6.161425943e+01,4.219097098e+00,6.821804662e+01,1.221617453e+01
6.164585367e+00,8.355017996e+01,8.596011400e+01,1.206362717e+01,2.086556038e+01,9.987441247e+01,3.548694913e+01,6.380089027e+01,2.538089554e+01,4.887211372e+01,2.519373945e+00,1.418453470e+01
2.231042012e+01,2.843593391e+01,2.405738863e+01,9.373393761e+01,8.549116930e+01,1.616483080e+01,7.502188354e+01,7.430659842e+01,3.011387275e+01,7.930911377e+00,8.384732831e+01,6.552072836e+01
4.901168181e+01,1.636105939e+00,3.659193087e+01,4.011364522e+00,6.324816723e+01,3.540179082e+01,1.970162690e+01,8.804939603e+00,1.277326938e+00,7.008339447e+01,1.700968897e+01,4.844837563e+01
5.217401546e+01,9.263454731e+01,9.087622227e+01,9.792112789e+01,7.771308642e+01,4.927398207e+01,6.670631212e+01,1.416155400e+01,9.689111229e+01,7.443212213e+01,4.919505087e+00,3.582889220e+00
5.674904017e+01,2.267472798e+01,7.206632608e+01,9.457805092e+01,7.069422287e+01,4.652802738e+01,6.031483697e+01,7.672775190e+01,1.486095821e+01,1.037506595e+01,6.149623223e+01,7.148731809e+01
2.419358324e+01,7.146422018e+01,7.135429767e+01,7.262693168e+01,2.410633455e+01,2.289223946e+00,2.610281805e+01,9.750185590e+01,4.057019825e+01,7.067524195e+01,3.506783942e+01,4.905138108e+01
7.834501723e+01,8.976174132e+01,4.273328091e+00,6.915957601e+01,5.738648630e+01,3.228182810e+01,2.239258983e+01,8.322263100e+01,8.354752474e+01,5.149843454e+01,4.881702391e+01,3.145554940e+01
9.436242053e+01,2.296738417e+01,2.157208816e+01,5.279590585e+01,6.718153313e+01,1.670999659e+01,5.142670673e+01,7.189583263e+00,9.305889809e+01,8.444010347e+01,7.542678364e+01,3.354022429e+01
7.456806413e+01,5.068971324e+01,2.003282108e+01,4.746024700e+01,4.623879969e+01,2.709666588e+01,1.048637332e+01,1.554468945e+01,9.170896296e+01,9.624890617e+01,5.468502400e+01,5.017313158e+01
4.468225828e+01,5.967006676e+01,8.768178722e+01,3.608376604e+01,6.633026544e+01,2.726274692e+01,1.621181180e+01,9.555882712e+00,8.637359837e+01,4.567925637e-01,4.950804530e+01,3.402751717e+01
4.414103339e+01,4.131893297e+01,6.667547110e+01,2.131354969e+01,1.669833896e+00,7.721605427e+01,6.323375471e+00,5.444676748e+01,8.259989802e+01,8.813923119e+00,2.322445662e+01,3.196385376e+01
3.702014523e+01,5.927746464e+00,1.892521504e+01,4.347809523e+01,6.906790408e+01,7.015971979e+01,6.387412200e+01,7.838289580e+01,4.332192008e+01,6.707911404e+00,3.745205823e+01,5.713902840e+01
7.447485473e+01,6.971748040e+01,2.852139284e+01,4.975418212e+01,9.281238645e+01,4.809674351e+01,9.680198362e+01,5.700729424e+01,7.419100129e+01,7.719832994e+01,9.894955621e+01,6.285649798e+01
3.353768266e+01,7.874868123e+01,8.847481858e+01,2.147800433e+00,4.245731678e+01,5.518238678e+00,1.983493724e-01,6.195690669e+01,2.176174686e+01,2.635645273e+01,4.968549828e+01,7.465344249e+01
5.656117547e+01,4.465707049e+01,3.819374500e+00,8.452891515e+00,1.107218076e+01,7.824076718e+01,3.934552580e+01,8.383602654e+01,7.395087332e+01,1.926907565e+01,1.174896322e+01,8.897545947e+01
7.535535767e+01,7.838257166e+01,2.115957779e+01,5.794204288e+01,5.912342174e+01,7.716065113e+01,2.782361815e+01,1.635809865e+01,7.691278346e+01,8.003941978e+01,5.274624010e+01,1.313582490e+00
2.092950913e+01,4.033310953e+01,3.637188744e+01,3.500122299e+01,8.556409325e+01,4.727557751e+01,2.459517191e-02,2.082060924e+01,4.688357729e+01,1.357074784e+01,6.396282275e+01,7.003297910e+01
9.577955249e+01,5.986322183e+01,6.989934726e+01,2.760274708e+01,3.319733732e+01,8.958553088e+00,3.072067476e+01,7.040733005e+01,1.169992433e+01,4.748420070e+01,3.231455373e+01,2.547804791e+01
2.168539569e+01,9.948423817e+01,1.247068044e+01,9.883371843e+01,1.371596755e+01,8.761959125e+01,5.461616933e+01,3.386594480e+01,4.194379447e+01,1.065826384e+01,5.524501217e+01,3.507399781e+01
5.373545117e+01,3.207006232e+01,5.752439820e+01,2.965232609e+01,4.373426544e+01,2.389068759e+01,3.011101321e+01,9.021837464e+01,5.457960251e+01,2.278151473e+01,9.449193791e+01,6.119773913e+01
9.369664182e+01,8.168294784e+01,3.030438121e+01,3.330269961e+00,2.713167577e+01,6.464761067e+01,7.770160743e+01,9.670335808e+00,8.007265617e+01,3.436174817e+01,9.690178951e+01,5.779190662e+01
3.091372192e+01,4.384969494e+01,7.247632484e+01,6.931019624e+00,3.949432437e+01,5.222936000e+01,9.185391457e+01,2.137043669e+01,3.962868575e+01,2.330536127e+01,7.233017751e+01,4.450049641e+01
4.999838319e+01,7.587772527e+01,9.741140519e+01,1.491830806e+01,8.587997349e+01,3.921121220e+01,9.679770839e+01,8.995987845e+01,2.420321107e+01,1.754994193e+01,2.621824209e+01,4.331695246e+01
8.047956424e+01,5.060138940e-02,2.678276805e+01,3.662887892e+00,1.914103105e+01,7.656389120e+01,9.559602356e+00,8.919599141e+01,7.335546066e+01,4.511597113e+00,7.065467383e+01,9.967724322e+01
8.236916184e+01,8.312956079e+01,3.267080878e+01,6.264646832e+01,7.863269982e+01,2.562684889e+01,6.856699317e+01,9.711709371e+01,4.608844365e+01,4.305872609e+01,2.062559999e+01,9.439063305e+01
5.827870274e+01,2.672036380e+01,2.600246303e+01,3.007595693e+01,3.616813486e+01,7.597381991e+01,5.575195076e+01,9.706221769e+01,2.023549493e+01,6.321716634e+01,9.801321945e+01,5.785252272e+01
2.272091819e+01,4.702959207e+00,6.961734688e+01,5.126284159e+01,4.732735134e+01,8.891868226e+01,5.823140269e+01,5.193759176e+01,8.541024605e+01,5.925552456e+01,3.920360061e+01,3.090260901e+01
4.114042043e+01,7.894442906e+01,4.364325891e+01,7.296785437e+01,7.337924081e+01,2.256928125e+01,8.222510797e+01,1.355959094e+01,3.910801713e+01,1.605329696e+01,8.557936683e+01,2.556621726e+01
2.379442602e+01,9.197296907e+01,7.954799292e+01,3.060816520e+01,1.575409079e+01,3.734020971e+01,9.545832066e+01,9.267011358e+01,6.470687166e+01,6.675346934e+01,8.278089702e+01,3.325666448e+01
6.666233551e+01,4.848386683e+01,9.799503041e+01,4.931022573e+01,6.625193266e+01,6.886787667e+01,3.621177101e+01,5.974181366e+01,5.124353551e+01,8.015820940e+01,6.107659096e+01,3.718400095e+01
3.911612550e+01,4.562899250e+01,3.396384941e+01,7.964845215e+01,6.576288219e+01,4.310479104e+01,2.281654556e+01,9.898797699e+01,3.160430583e+00,2.361144324e+01,9.507821075e+01,9.942954726e+01
3.977690814e+01,5.893913371e+01,7.869585833e+01,5.108123461e+01,6.002523813e+01,3.569960171e+01,7.475160350e+01,9.679200587e+01,9.660448103e+01,9.310529647e+01,1.423910046e+01,4.566855091e+01
9.183280955e+01,1.605945936e+01,9.289705611e+01,8.202983034e+01,6.109261781e-01,9.935199759e+01,8.665543836e+01,6.163812438e+01,6.555676738e+00,3.872133380e+01,6.428042429e+00,3.486005136e+01
1.742291507e+01,9.702393286e+01,2.210281796e+01,8.255291870e+01,7.796468983e+01,8.926593320e+01,1.361929848e+01,4.892607997e+01,6.450435311e+01,7.501742728e+01,4.220788966e+00,4.403795622e+01
7.420536339e+01,1.935931853e+01,9.881960820e+01,2.421282935e+01,3.017970152e+01,6.644505222e+01,3.193814169e+01,5.846971535e+01,6.997323443e+00,2.529601943e+01,1.207758037e+01,5.334701201e+01
3.362861708e+01,4.894326037e+01,7.922816466e+01,9.582311575e+01,8.449128568e+01,6.064465600e+01,4.076625645e+01,5.653317824e+01,7.826136360e+01,7.724900552e+01,7.694939305e+01,4.867833490e+01
3.810061734e+01,4.733520960e+01,7.173831299e+00,3.745086078e+01,5.497507331e+01,3.605702982e+01,6.334937221e+01,1.661111550e+01,1.705892752e+01,5.502368987e+01,2.164712310e+01,4.035414347e+01
9.273764442e+01,5.586602455e+00,7.874899903e+01,6.986598790e+01,1.263766445e+01,7.110294890e+01,6.867995283e+01,5.117742382e+01,4.452159809e+01,5.878377245e+01,8.133393691e+01,5.656278520e+01
7.544189639e+01,9.335252454e+01,8.693758696e+01,5.982120454e+01,2.721725142e+01,9.502914244e+01,6.659056022e+01,6.925626449e+00,3.559364967e+01,2.215810927e+01,5.638057846e+01,2.742812372e+01
5.749342369e+01,7.803400998e+01,1.918704661e+01,9.780665898e+01,8.849661507e+01,1.280186813e+01,1.890476787e+01,5.792034485e+01,1.781466932e+01,2.349395206e+01,5.287420185e+01,9.076674196e+01
4.086035489e+01,3.712925286e+01,6.217615962e+01,3.968861858e+01,4.509259215e-01,3.479465813e+01,2.167592960e+01,6.136166750e+01,5.860776035e+01,6.345138325e+01,4.388746724e+01,9.845946538e+01
9.105467989e+01,7.379786106e+01,6.227008897e+01,9.104444063e+01,1.156123604e+01,7.261124236e+01,1.418529401e+01,5.723385111e+01,9.635291818e+01,4.047324239e+01,5.948903003e+00,9.490167037e+01
8.729643266e+01,6.084637058e+01,7.903957704e+01,4.814716404e+01,9.307554833e+01,6.878471952e+01,2.686966383e+01,4.004144973e+01,5.344098484e+00,9.267565764e+01,3.957303812e+01,5.257039527e+01
6.621718642e+01,5.429541339e+01,7.911789665e+01,8.864501604e+01,3.886612713e+01,9.658697694e+01,7.166666544e+01,5.766470161e+01,2.686777537e+01,6.232346981e+01,5.993295602e+01,5.965037727e+01
3.943872483e+01,7.638505518e+01,2.286565095e+01,6.408000974e+01,8.899613365e+01,1.713126697e+01,5.254915845e+01,7.086966261e+01,9.326671924e+01,8.191204516e+01,9.192471392e+01,4.274314491e+01
9.122544604e+01,8.369277744e+01,1.508745153e+01,7.280483156e+01,9.997635584e+01,6.639218061e+01,6.714487869e+01,2.647130269e+01,6.740204823e+00,5.152015275e+01,7.564316318e+01,2.765833237e+01
4.944635585e+01,1.516888206e+01,8.122925620e+01,7.083857025e+01,3.432384543e+01,6.678400963e+01,1.313993275e+01,7.961298045e+00,4.678260708e+01,6.758341603e+01,9.391575853e+01,9.805001561e+01
6.380029270e+01,6.621756353e+01,4.674578932e+01,6.663563625e+01,9.255567688e+01,6.718726262e+00,3.364613214e+01,1.640347975e+01,1.829915847e+01,8.052257665e+01,1.258722908e+01,7.963997423e+01
2.835681435e+00,6.616164543e+01,6.040771235e+01,9.347745145e+01,2.023625681e+01,5.167671345e+01,9.708094200e+01,3.887376228e+01,9.234743285e+01,5.911108760e+01,5.427115913e+01,3.491776245e+00
3.937306352e+01,2.942192778e+01,1.262204032e+01,7.127898088e+01,9.856657225e+01,7.098076409e+01,2.633220330e+01,6.075489943e+01,3.334358769e+01,7.756709791e+01,5.486715398e+01,7.055684646e+01
1.882120281e+01,5.761785401e+01,8.945405448e+01,8.569990645e+01,1.873926238e+01,8.835385674e+01,9.501361568e+01,7.698984146e+01,9.397226168e+01,3.278229088e+01,3.379928447e+01,3.342734964e+01
9.050593735e+01,1.137901354e+00,2.687264007e+01,5.814174264e+01,3.571624504e+01,1.689618600e+01,3.354286346e+01,9.302628788e+01,6.404186004e+01,2.388448610e+01,6.287016947e+01,3.943159678e+01
6.641103559e+01,2.053954827e+01,6.283947599e+01,6.637152211e+01,4.889452862e+01,1.714734386e+00,2.075215332e+01,7.959722705e+01,3.571411800e+01,8.477498619e+01,9.172883956e+00,1.569702561e+01
5.496886840e+01,6.264611249e+01,7.256086351e+01,3.825704878e+00,8.394688572e+01,5.742588002e+01,1.117556963e+01,2.938499123e+01,6.930087818e+01,2.143819207e+01,3.530266430e+01,4.248433209e+01
5.867622301e+01,6.707541040e+01,6.186471139e+00,7.920574183e+00,1.424266474e+01,9.002151027e+01,4.930700495e-01,3.869523369e+01,8.604591906e+01,3.515548107e+00,1.326904239e+01,2.262014482e+01
1.651665244e+00,4.837548608e+01,1.959534632e+01,1.406646234e+01,9.670867296e+01,3.682031548e+01,4.602292920e+01,1.288318097e+01,5.627294777e+01,8.345764443e+01,1.281261059e+01,8.075041778e+01
8.033133394e+01,2.102254644e+01,9.425610122e-02,4.847608989e+01,7.111474895e+01,1.251333848e+01,1.482091175e+01,3.444211649e+01,7.983976133e+01,6.524386002e+01,1.021041921e+01,9.994448080e+00
7.422349842e-01,3.775744286e+00,4.664475888e+00,9.956408363e+01,7.941767095e+01,7.621301151e+01,1.287744074e+01,2.843974400e+01,7.128409982e+01,7.678098053e+00,1.406460033e+01,1.099752158e+01
7.790387265e+01,4.635399995e+01,4.588545461e+00,5.172192765e-01,5.387546242e+01,6.854880914e+01,2.720098250e+01,6.722157530e+01,1.741538722e+01,9.402068947e+01,5.009183205e+01,7.073284707e+01
3.279929583e+01,4.777155183e+01,6.197083709e+01,4.682768018e+01,7.827000142e+01,8.065228947e+01,3.374591699e+01,6.696199830e+01,5.298541908e+01,6.862664658e+01,8.523820266e+01,8.607515705e+01
5.510077378e+01,7.762141143e+01,5.683774767e+01,9.485654588e+01,5.066773462e+01,7.987551711e+01,6.593911567e+00,2.945664654e+01,5.758520277e+01,6.134780830e+01,1.835590139e+01,8.731483953e+01
9.911134022e+01,7.500290993e+01,2.112352807e+00,6.493053928e+01,7.637405193e-02,3.002425298e+01,8.588218364e+00,6.476611459e+01,4.306675773e+00,7.286929891e+01,5.757518095e+01,1.075381895e+01
9.705017068e+01,8.084575924e+01,2.820088137e+01,3.400206877e-01,5.899739918e+01,5.979450495e+01,3.696545313e+01,9.801866845e+00,3.447025869e+01,2.374423513e+01,1.092312147e+01,4.479680881e+01
5.305706745e+01,3.875005129e+01,7.760356796e+01,2.399116503e+01,4.933076707e+01,9.838652495e+01,9.929870126e+01,3.154018449e+01,5.007766714e+01,2.056431051e+01,7.714232977e+01,9.092346122e+01
6.762124253e+01,2.809558447e+01,5.719560675e+01,2.223430164e+01,5.610779037e+01,4.224883149e+01,6.621000687e+01,5.563697130e+01,2.617155466e+01,7.495385571e+01,1.968064448e+01,1.457651346e+01
9.308440736e+01,3.430333686e+01,9.294570597e+01,3.588007897e+01,1.785881153e+00,3.083624393e+01,8.365879137e+01,3.805817577e+01,8.610570119e+01,8.320299496e+01,2.654105907e+01,1.912565584e+01
8.789819376e+01,6.426976474e+01,6.498235780e+01,1.525217826e+01,5.980693970e+01,7.481660845e+01,7.208774171e+01,6.667104876e+01,3.511202639e+01,7.686708079e+01,6.986884840e+01,3.606735962e+01
5.737856181e+01,8.875625913e+00,1.487651719e+01,6.599046535e+01,5.808532337e+00,9.325534813e+01,1.373638401e+01,8.159056320e+01,2.220441519e+01,5.396196952e+01,9.823404491e+01,3.698458176e+01
3.545678507e+01,2.276349584e+00,7.735403341e+01,6.974627528e+01,9.125625372e+01,3.493666897e+01,9.646296246e+01,5.463527327e+01,5.535643350e+01,5.191362143e+01,9.227302482e+01,6.456122540e+01
8.180941427e+01,7.969318727e+01,8.388359924e+00,5.955978061e+01,6.127130600e+01,4.139482821e+01,1.042757590e+00,5.530119358e+01,4.633140760e+01,5.106123310e+01,2.533190221e+01,1.747454753e+00
4.378235400e+01,8.892956879e+01,2.376838762e+01,1.697074821e+01,8.714843977e+01,2.967898867e+00,7.783419956e+01,7.444320738e+01,2.570798232e+01,1.298356626e+01,5.158510297e+01,8.550160225e+01
