v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
8.275424183e+01,2.706810737e+01,8.627874361e+01,2.583105847e+01,3.827258100e+01,1.075767648e+01,2.876289462e+01,8.657427021e+01,9.946726431e+01,5.833085464e+01,9.545577631e+01,7.238381616e+01,1.426986637e+00,1.426022995e+01,6.114896812e+01,2.402722525e+01,5.416611617e+01,3.448906002e+01,1.333588751e+01,9.025080462e+01,5.852451789e+01,2.553480750e+00,8.340130003e+01,1.205687099e+01,9.745869642e+01,7.738713059e+01,2.938497447e+01,6.316166408e+01,2.232399039e+01,6.333214964e+01,1.271842281e+01,6.886192141e+01,9.219089753e+01,4.588044960e+01,7.660106598e+01,7.323868776e+00,4.291679307e+01,2.541672061e+01,3.489339505e+01,5.636172062e+01,3.979142407e+01,7.110965403e+01,3.051410154e-02,3.280601806e+01,9.146272884e+00,8.926299696e+01
9.503707806e+01,6.112909480e+01,7.594134125e+01,2.785183650e+01,7.782739378e+01,4.529710962e+01,7.209496269e+01,7.145097136e+01,2.112093774e+01,5.682391910e+01,3.938461530e+01,4.369914153e-01,6.885348032e+01,8.161215354e+01,6.057311766e+01,7.285667108e+01,7.124037113e+01,7.289040041e+00,9.869965673e+01,3.623119685e+01,4.140202617e+01,5.900740772e+01,4.465961815e+01,1.839640982e+00,1.166283927e+01,6.364254410e+01,8.602136607e+01,9.495025120e+01,9.288292242e+01,9.619118276e+01,6.096774962e+01,6.932604635e+00,9.630314345e+01,7.732187786e+00,3.646011802e+01,2.460268877e+01,1.955682806e+00,3.716828273e+01,8.002397347e+00,7.155630084e+01,9.646136018e+01,5.584346726e+00,4.477108046e+01,6.750668038e+00,4.718311140e+01,7.959761565e+01
7.221383137e+01,2.226371136e+01,5.669260911e+00,5.012174868e+01,2.060331036e+01,3.782945495e+01,2.184739464e+01,3.143530818e+01,1.936478807e+01,4.957886541e+01,8.170863538e+01,8.734377283e+01,8.791901128e+01,2.386147825e+01,5.012758616e+01,8.572888949e+00,8.350000328e+00,1.653831927e+01,6.263035576e+01,7.106510049e+01,1.053115325e+01,2.161212295e+01,9.792923659e+01,1.530653880e-01,3.060257404e+01,9.255745314e+01,8.124054472e+01,9.478226193e+01,7.600261806e+01,1.580279229e+01,1.192317849e+01,2.920340429e+00,5.956307566e+01,2.574542685e+01,4.924182899e+01,3.397901443e+01,3.218496966e+00,7.280041272e+00,6.294381951e+01,6.474071867e+01,9.483784762e+01,8.670452761e+01,6.108480079e+01,5.736822930e+01,9.209685950e+01,6.187423436e+01
8.447388752e+01,1.196542875e+01,6.598660313e+01,6.238855229e+01,7.614585211e+01,8.260307266e+01,1.263735892e+01,1.335871528e+01,8.359783883e+01,3.998393545e+01,8.332008866e+01,3.855363703e+01,5.906731719e+01,4.450530164e+01,7.776517683e+01,7.713658733e+01,2.379333473e+01,8.636668451e+01,2.894825127e+00,1.079521295e+00,7.222128891e+01,7.622310133e+01,1.440033029e+01,3.516173806e-01,3.954433049e+01,9.287242741e+01,8.880252868e+01,8.951702779e+01,2.141124931e+01,4.043116434e+01,9.661077581e+01,1.840332280e+01,4.940525195e+01,3.229895763e+00,8.863342558e+01,4.389265914e+01,6.305865376e+01,7.493225605e+01,9.188863404e+01,8.586112491e+01,5.725200190e+01,7.749062846e+01,9.687391402e+01,2.061430116e+01,4.924172950e+01,6.208834801e+01
7.068361820e+01,9.158841162e+01,4.064196630e+01,1.075461965e+01,2.423489265e+00,6.946260932e+01,5.770938937e+01,6.923794936e+01,7.126245176e+01,6.666687713e+01,5.983793512e+01,1.713558955e+01,5.287209314e+01,7.455418135e+01,8.715279831e+00,1.059612085e+01,8.457924902e+01,2.400932781e+01,5.670364736e+00,4.172784853e+01,9.024181357e+01,9.589422170e+01,8.506044475e+01,4.463358144e+01,3.054871262e+01,8.274128558e+01,7.103739335e+01,9.355464022e+01,9.663738216e+01,5.443328846e+01,5.286401257e+01,3.215257834e+01,5.643426893e+01,9.014978985e+01,7.760707020e+01,7.235797202e+01,2.537934251e+01,5.018241209e+01,7.943151009e+01,6.518180220e+01,8.229913438e+00,2.699488354e+01,9.290374228e+01,9.090269956e+01,1.455810790e+01,7.317334659e+01
9.656736183e+01,9.092586835e+01,2.401627894e+01,6.383196597e+01,2.400857055e+01,5.158270689e+01,5.206678122e+01,5.461519124e+00,8.258334809e+00,2.194806935e+01,8.956775029e+01,8.114019863e+01,7.267014885e+01,4.842090766e+01,9.248855766e+01,9.274331864e+00,3.843677366e+00,4.081080512e+01,2.497217643e+01,2.642875115e+00,8.698409487e+01,8.960421289e+01,1.998707578e+01,6.084925316e+01,4.869653822e+00,5.190924934e+01,3.134081052e+01,2.930391231e+01,8.957618997e+01,8.517246480e+01,8.113655186e+01,5.791165586e+01,3.430858073e+01,8.019545947e+01,2.362722965e+01,3.973665658e+01,6.929507302e+01,2.699391638e+00,3.804052457e+01,5.401766196e+01,9.166489229e+01,9.365532812e+01,5.673695418e+01,2.581989576e+01,1.193567040e+01,3.068671437e+01
5.702804373e+01,7.217812696e+01,2.691550471e+01,9.660744256e+01,9.349847533e+01,8.429724212e+01,3.424817983e+01,3.014196910e+01,4.674673607e+01,8.588217647e+01,8.090412019e+01,1.080852468e+00,9.880408618e+01,6.344229693e+00,3.483083186e+01,8.564300192e+01,4.180327860e+01,5.251096950e+00,6.075976611e+00,8.137098752e+01,4.950537873e+01,7.524018584e+01,7.827702396e+01,3.932119843e+01,8.091208003e-01,3.264786005e+01,7.375608888e+01,3.979676355e+01,9.550985269e+01,6.061920177e+01,9.126046450e+01,4.671519401e+01,2.238622230e+01,5.589051450e+01,6.812376929e+01,8.402280730e+01,2.572749748e+01,1.958902684e+01,9.212811404e+01,3.150371098e+01,1.163131480e+01,6.036477348e+01,5.264725800e+01,5.620504271e+01,5.001737587e+01,8.332641738e+00
5.982193531e+00,1.754944809e+01,8.240531422e+01,1.138829815e+01,8.708576462e+01,8.321812708e+01,5.874124832e+01,7.672786443e+01,9.183185567e+01,5.246220272e+01,6.097988275e+01,1.947337648e+01,1.718019980e+01,3.528707726e+01,4.788806041e+01,9.860724440e+01,7.508042468e+01,1.795591825e+01,6.942721865e+01,8.952209017e+01,8.963934845e+01,9.857513347e+01,5.128778757e+01,9.859831397e+01,5.915187194e+01,9.170733521e+00,7.382336218e+01,5.844272523e+01,2.970801983e+01,1.741485859e+01,7.770602577e+01,4.740227824e+01,4.485913154e+01,7.409302205e+01,8.401972131e+01,8.410545896e+01,7.623872141e+01,8.487984740e+01,9.066588300e+01,5.469680461e+01,2.424353288e+01,3.247816643e+01,3.279766647e+01,9.948865206e+01,3.379714820e+01,3.767068143e+01
5.352777532e+01,6.750528935e+01,5.636899631e+01,5.359225381e+01,7.087531213e+01,6.393542192e+01,6.688733474e+01,6.349253450e+00,9.038863664e+01,3.281193621e+01,6.974003014e+01,2.937460665e+01,2.860093076e+01,2.594677273e+01,9.009484801e+01,5.017816983e+01,9.435014970e+01,6.248777420e+01,6.396744118e+01,5.417864173e+01,8.125553722e+01,5.105488498e+01,8.251407966e+01,6.410414807e+01,7.527224889e+01,9.477559375e+01,2.488617984e+01,6.423399764e+00,1.958487758e+01,4.945229659e+00,3.249096156e+01,4.355353179e+01,1.418125387e+01,6.768431120e+01,8.485049331e+01,3.234491747e+01,1.751314047e+01,6.407679585e+01,6.393365846e+01,1.604518942e+01,4.230921645e+01,5.037742679e+01,9.816185837e+01,7.569313796e+01,6.320205577e+01,3.472822429e+01
2.487823773e+01,4.280048314e+01,6.604409919e+01,1.296304693e+01,8.144118150e+01,7.159810774e+01,3.026458969e+01,2.842980640e+01,1.380928886e+00,6.353182628e+01,6.592363828e+01,7.641746703e+01,7.551577885e+01,3.041470962e+01,1.989990153e+01,3.888739394e+01,9.116202649e+01,6.192030613e+01,5.118176971e+01,4.183556566e+01,7.766333241e+01,5.724925779e+01,2.550141802e+01,6.386362563e+01,1.516245572e+01,5.069667924e+01,4.922956114e+01,6.259441053e+01,6.063656318e+01,3.200568709e+01,2.637336850e+01,4.764405995e+01,7.098365805e+01,8.212946490e+01,6.135869708e+01,7.693518520e+01,3.593120482e+01,5.675573886e+01,6.851723456e+01,5.818999191e+01,9.796976947e+00,9.847081440e+00,8.315118046e+00,2.230306964e+01,8.215632789e+01,5.798969835e+01
2.472356079e+01,1.761775912e+01,5.938165707e+01,5.994855247e+01,2.317479871e+01,7.616495593e+01,9.731546012e+01,7.138909595e+01,2.718830811e+01,5.380115415e+01,9.881974751e+00,5.602976328e+01,2.761887528e+01,3.443954805e+01,5.160101989e+01,5.071748417e+01,9.620170697e+01,7.647493989e+01,1.264150980e+01,4.085362929e+01,8.723814314e+00,8.474007082e+01,5.681346215e+01,9.232687390e+01,1.847342366e+01,7.628055368e+01,5.635282783e+01,5.769332895e+01,2.747820720e+01,8.332503136e+01,1.261992552e+01,6.219895555e+01,4.884102276e+01,5.672405193e+01,5.914198902e+01,5.771011009e+00,6.731032319e+01,9.119369316e+01,9.455688098e+01,2.469806532e+01,3.995131012e+00,2.025465996e+01,6.501301280e+00,9.437858355e+01,2.537218205e+01,5.722905791e+00
1.422118286e+00,9.539452495e+01,3.646531074e+01,9.300723234e+01,9.150030835e+01,1.732287476e+01,2.267228297e+01,5.672741172e+01,4.216983607e+01,2.707037087e+01,3.030284563e+01,9.592204733e+01,4.666169252e+01,4.125260962e+01,3.708687747e+01,6.484927071e+01,8.089767862e+01,5.353035027e+01,2.260995002e+00,8.943881768e+01,3.332420137e+01,8.617555066e+01,2.801065441e+01,2.807658358e+01,8.365809412e+01,3.048732568e+01,4.798687264e+01,7.099267976e+01,6.829967842e+01,7.734982049e+01,6.346427047e+01,8.323950310e+01,2.293233089e+01,1.738509867e+01,9.495031041e+01,3.859246559e+01,2.849787110e+01,8.967107965e+01,2.483330805e+01,6.187598641e+01,1.423654924e+00,7.852647602e+01,2.334432131e+01,1.697297775e+01,3.184496867e+01,2.165347856e+01
1.173053157e+01,3.024484741e-01,5.978877181e+01,7.572647190e+01,4.575287573e+01,4.604872008e+01,9.909065898e+01,5.053641684e+01,4.454979545e+01,4.052306069e+01,2.771974396e+01,4.728746773e+01,5.407724234e+01,9.304692663e+00,2.223308394e+01,4.432541456e+01,4.486008721e+01,4.122614654e+01,8.043088571e+01,1.282953439e+01,9.700350970e+01,4.760194009e+01,5.578890877e+01,6.719135134e+01,4.264961831e+01,7.122819145e+00,9.793062613e+01,7.482635183e+00,5.337692820e+01,8.412450286e+01,3.262587438e+01,4.860369222e+01,2.888410108e+01,1.379166981e+01,9.429829739e+01,6.274391037e+01,7.409369023e+01,7.541013161e+01,4.695264648e+01,2.354452241e+01,6.069237585e+01,2.095102074e+01,6.008514812e+00,8.087293420e+01,4.275133504e+01,5.050359014e+01
8.331156499e+01,6.885410971e+01,3.994630057e+01,1.574789963e+01,8.256524616e+01,3.335516523e+01,9.861316452e+01,8.407320806e+01,6.012020330e+01,4.394417706e+01,1.254998164e+01,7.085512752e+01,7.838055482e+01,4.628334968e+01,5.702116111e+01,7.335060537e+00,2.435767838e+00,2.573496618e+00,3.026244670e+01,9.572769292e+01,9.790805465e+01,8.697232109e+01,3.403462583e+01,1.541826008e+01,1.491512141e+01,5.055003849e+01,1.559581637e+01,3.864609700e+01,2.832907541e+01,3.917786890e+01,4.130474290e+01,1.940209616e+00,9.790294124e+01,5.233222275e+01,6.381055382e+01,4.348096865e+00,4.525143012e+01,7.174137306e+01,2.123186766e+01,4.508617364e+00,2.538938596e+01,7.461517025e+01,1.119231015e+01,5.218262124e+01,2.615138049e+01,6.387714888e+01
1.038031638e+01,6.455605189e+01,2.286037041e+01,4.385732225e+01,2.922421778e+00,4.657933257e+01,3.171941378e+01,9.260514146e+00,8.426159933e+00,7.292308386e+01,2.910356510e+01,2.878768707e+01,5.928528696e+01,7.751289785e+01,9.500191842e+00,2.204392223e+01,6.058524997e+00,6.687523970e+00,1.178299117e+00,3.544860775e+01,2.812204414e+01,1.501841254e+01,1.209856586e+01,2.980872191e+01,8.826094724e+01,9.401821071e+01,1.762095082e+01,7.404589843e+01,4.189047339e+01,6.836612443e+01,2.751916652e+01,8.145774808e+01,5.180631312e+01,6.551077622e+01,5.993013551e+00,5.718854299e+01,1.248306173e+01,7.344167862e+01,6.353468065e+01,4.395483391e+01,9.386718969e+01,4.920520831e+01,8.982166713e+01,6.545353195e+01,5.252199093e+01,2.705292309e+01
2.772325803e+01,5.389478375e+01,8.933319425e+01,4.177337133e+01,3.785538408e+01,9.435672514e+01,8.333449980e+01,2.543763221e+01,6.332055494e+01,6.149296816e+01,6.185325699e+01,6.372217914e+01,2.959031614e+01,5.847281099e+00,6.105829361e+01,3.954653121e+01,7.622611402e+01,4.602818152e+01,2.125791911e+01,5.147618230e+00,3.013458881e+01,5.125963630e+01,9.557735471e+01,8.159092840e+01,3.075194016e+01,5.520626524e+01,8.599014865e+01,6.776590887e+00,1.916576171e+01,8.316388156e+01,9.061144644e+01,3.341235258e+01,7.556629641e+01,3.299818546e+01,5.250378561e+01,4.345411794e+01,2.481885922e+01,3.726754250e+01,9.920681666e+01,2.836491967e+01,1.094837997e+01,2.960036111e+01,7.408746409e+00,7.113232743e+01,9.033785453e-01,1.872929774e+01
3.901092533e+01,9.324983962e+01,1.667303641e+01,8.827126882e+01,7.007926361e+01,8.969138020e+01,5.724842577e+01,2.771725919e+01,7.829894169e+01,1.467805502e+01,2.708874161e+01,3.843017395e+01,7.385507267e+00,2.774410133e+01,4.391140745e+01,6.395999554e+01,3.518050521e+01,1.370127876e+01,7.029165158e+01,6.051805304e+01,8.023774957e+01,9.755012183e+01,9.100332892e+01,6.843640264e+00,3.163481618e+00,6.186260941e+01,6.346119947e+01,6.630552335e+01,3.722859093e+01,7.367444858e+00,1.222007044e+01,1.581461103e+01,2.920980254e+01,3.430701835e+01,1.494935393e+01,4.226407550e+01,1.885639494e+01,4.276171658e+01,8.595035584e+01,4.504658981e+01,6.304831762e+01,2.034479390e+01,9.702048688e+01,1.828500671e+00,6.726799568e+01,8.873482662e+00
7.700813258e+01,2.641704353e+01,5.717853278e+01,2.891233618e+01,1.497661135e+00,9.796189011e+01,4.821674014e+00,8.514550488e+01,9.580483161e+01,2.258714201e+01,1.359129012e+00,4.589308612e+01,3.721124899e+01,8.084063113e+01,5.247957999e+01,7.795443930e+01,7.848237643e+01,6.175750331e+01,3.744080512e+01,2.770201502e+01,9.569306511e+00,7.278393453e+01,2.717852223e+01,1.052853400e+01,3.829855463e+01,7.143050460e+01,8.045821779e+01,6.479467582e+01,7.203291034e-01,6.998415091e+01,5.834603063e+01,4.469905871e+01,6.531637903e+01,3.411307834e+01,7.689652541e+01,8.556680879e+00,5.832386746e+01,2.649406805e+01,9.605387641e+01,5.613419625e+01,9.258386401e+01,9.197841991e+01,9.804776348e+01,2.787200498e+01,2.759679886e+01,8.314553720e+01
8.396224300e+01,2.834629172e+01,1.955953265e+01,9.683588758e+01,2.167578971e+01,3.403782180e+01,7.656374674e+01,7.778026420e+01,9.532199745e+00,1.886130144e+01,2.443199402e+01,8.999290255e+01,7.200037044e+01,9.348698183e+01,7.469542764e+01,7.531802793e+01,7.197719430e+00,8.169518721e+01,1.344640928e+00,6.629735807e+01,4.688607760e+01,4.938970790e+01,5.517707626e+01,1.446925231e+01,3.244710965e+01,9.029103342e+01,8.771249634e+01,9.892587935e+01,8.649119101e+01,2.002457228e+01,3.178132426e+01,1.236589678e+01,1.244575059e+01,2.719433012e+01,5.213275814e+01,5.411690479e+01,9.016168549e+01,4.068625169e+01,9.158946709e+01,2.312389469e+01,1.412285135e+01,3.171320194e+01,1.292253022e+01,3.716164716e+01,5.463960846e+01,4.876450865e+01
2.121955268e+01,5.502207747e+01,6.893878268e+01,6.790826647e+01,7.094453802e+01,3.468401372e+01,4.002407427e+01,7.017817297e+01,5.243742334e+01,3.333157320e+01,5.186332779e+01,1.288486475e+01,5.396178819e+01,3.343562940e+01,3.248731631e+01,8.587438427e+01,5.970394575e+01,3.796275709e+01,3.642908465e+01,6.818452962e+01,6.835564657e+01,3.903977363e+01,8.593667088e+00,2.021377898e+01,6.206760388e+01,7.861126779e+01,7.295254649e+01,9.700827036e+00,9.925936085e+01,6.769110069e+01,5.667569662e+01,2.256781579e+01,4.203497585e+01,5.705092821e+01,6.849553863e+01,6.018119676e+01,6.746452917e+01,2.899571016e+01,1.688416294e+01,6.446204181e+01,5.877948996e+01,3.999881963e+01,3.031677171e+01,4.211885569e+01,5.017887566e+01,2.973158376e+01
7.567462722e+01,9.057986134e+01,6.536654888e+01,8.802387017e+01,4.743946410e+01,3.848486288e+01,2.803070154e+01,8.295477804e+01,1.219829334e+00,4.710256790e+01,5.275709711e+01,5.957452588e+01,5.938208376e+01,4.392735165e+01,8.470469202e+01,7.857628611e+01,1.432467708e+01,5.157143947e+01,7.981923775e+01,6.395192053e+01,4.896132541e+01,6.654513750e+01,5.835095386e+01,3.656982616e+01,4.396560094e+01,9.938178081e+01,1.792797126e+01,8.239037245e+01,4.651463399e+01,6.763068013e+00,5.297235222e+00,5.219006131e+01,4.785384541e+01,5.781323618e+01,6.199531897e+00,4.651423999e+01,2.210029305e+01,2.722753033e+01,7.042008831e+01,9.567383450e+01,6.983885796e+01,3.153143516e+01,7.700912069e+01,9.344667815e+01,8.135406509e+01,2.520290449e+01
9.952393940e+01,6.718744452e+01,6.030950068e+01,5.307794290e+01,5.880941679e+00,6.660527317e+01,9.822242010e+01,4.493481562e+01,6.676624948e+01,2.235434070e+01,3.603989068e+01,8.295481109e+01,9.181846397e+01,6.375161066e+01,7.090159467e+01,7.876724591e+01,8.399697989e+01,1.625381060e+01,4.243158993e+00,5.653113060e+01,5.799030977e+01,9.312807264e+01,4.846983019e-01,5.317975170e+00,5.128800515e+01,5.490481519e+01,6.171109892e+00,4.570399480e+01,1.621913975e+00,7.957630829e+01,8.508223239e+01,1.179570324e+01,6.916788148e+01,1.448807042e+01,8.755023716e+01,7.176820327e+01,8.072989988e+01,9.248708561e+01,3.900918549e+01,7.950405857e+01,6.276254975e+01,1.534737626e+01,6.153293740e+00,2.070194020e+01,9.518634140e+01,7.806571293e+01
2.409920815e+01,5.046891740e+01,8.597214095e+01,8.754548819e+01,6.806182259e+01,6.384406863e+01,6.076838942e+01,2.383023882e+01,9.169606894e+01,7.559628149e+01,5.641755214e+01,3.938607625e+01,1.420849776e+01,4.681420516e+01,3.689749546e+01,2.038527339e+01,4.732904318e+01,6.445030136e+00,8.237356454e+01,2.650163073e+01,2.676672420e+01,9.451418594e+01,8.188512426e+01,6.289002462e+00,4.052644717e+01,8.009662880e+01,8.707779199e+01,5.719444695e+01,4.193728515e+01,3.468631407e+01,3.520949527e+01,9.343261708e+01,5.716253244e+01,7.520582635e+01,3.008290560e+01,6.281659567e+01,8.743519448e+01,2.613650795e+01,6.102806238e+01,3.536632980e+01,2.069611374e+01,8.943715729e+01,2.729860148e+01,7.056556202e+01,9.469382850e+01,6.378789845e+01
5.425130472e+01,9.982030033e+01,5.354011273e+00,8.201466634e+01,6.718748070e+01,8.338796915e+01,4.591323790e+01,6.642727152e+01,2.220852587e+01,7.073390293e+01,6.490545661e+01,4.783359125e+01,2.013833267e+01,7.591236565e+01,5.194829433e+01,5.446343082e+01,2.883219081e+00,4.640563834e+01,2.954611434e+01,5.448845913e+01,1.977386576e+01,5.804584651e+01,3.924972160e+01,1.254685326e+01,1.322873117e+01,9.813799962e+01,9.353329489e+01,9.616255730e+01,2.868301989e+01,1.786717866e+01,4.406176203e+01,1.978195216e+01,1.214256451e-01,3.814080954e+01,8.062670211e+01,5.137660749e-01,9.563661498e+01,5.986897748e+01,3.515934116e+01,9.422304524e+01,8.260727348e+01,8.583441632e+01,7.988038501e+01,4.647638878e+01,6.365314402e+01,2.019447163e+00
5.723271514e+01,1.154055460e+01,4.704428886e+01,3.311349001e+01,8.900663842e+01,1.223882837e+01,9.630108622e-01,7.020677067e+01,1.409526038e-01,3.838065462e+01,2.452822340e+01,2.016084036e+01,6.874400975e+01,9.124352298e+01,8.914634831e+01,6.095909045e+01,6.069816853e+01,2.669676197e+00,4.433925312e+01,2.381983287e+01,3.781406720e+00,3.933076638e+01,1.512659272e+01,6.723211758e+00,4.688054957e+01,5.110575850e+01,9.843841035e+01,6.271700069e+01,4.665011664e+01,8.223356661e+00,8.866969282e+01,9.859062580e+01,4.934146514e+01,1.714295577e+01,2.828418764e+01,7.754958384e+01,5.864411135e+01,5.786513080e+01,3.427850397e+01,2.141654073e+01,1.982998743e+01,1.959172817e+01,6.589493129e+01,6.983006732e+01,1.074210210e+01,9.051006184e+01
2.605098439e+01,8.610023478e+01,9.497924875e+01,7.498629054e+01,7.362324722e+01,4.381096708e+01,3.076601339e+01,8.815778053e+01,8.977812686e+01,5.296054307e+01,9.894493520e-01,9.381633381e+01,4.782534771e+01,7.911313846e+01,6.495493675e+01,7.579080366e+01,2.894445930e+01,7.730660238e+01,6.666028418e+01,5.565015204e+01,4.805403003e+01,6.105337914e+01,7.438098891e+01,2.229176303e+01,8.987559185e+01,5.123876727e+01,2.260460693e+01,5.615097590e+01,1.375908050e+01,3.930352245e+01,6.377702294e+01,2.200192578e+01,8.156927038e+01,2.992847620e+01,3.706663289e+01,1.124979508e+01,8.916708748e+01,8.288444370e+01,7.106403303e+01,4.299891975e+01,9.768198617e+01,3.308186168e+01,2.789030761e+01,8.104432214e+01,7.712572923e+01,1.676713245e+01
8.144154433e+01,1.087655171e+01,3.073478966e+01,4.875900352e+01,2.673612315e+01,8.500042370e+01,4.024469581e+01,6.848295002e+01,8.480551102e+01,9.555930630e+01,8.257385193e+01,3.144878341e+01,9.066272094e+00,9.224256469e+01,9.139266722e+01,5.375549637e+01,6.801966002e+01,4.527038326e+01,2.380085262e+01,5.593347470e+01,9.009953901e+01,3.800619498e+01,6.475519328e+01,2.152997758e+01,2.549636518e+01,8.503551495e+01,6.462091753e+01,2.643422850e+01,9.544906217e+01,9.107486762e+01,2.378361465e+01,8.426160188e+01,1.000914056e+01,7.999170856e+01,1.613947588e+01,5.146030521e+01,8.233263980e+01,9.012656561e+00,5.874392246e+01,6.556972495e+01,2.756231857e+00,8.127450842e+01,4.752664870e+01,2.318171873e+01,6.712954990e+01,3.426569672e+01
9.549254573e+01,6.349057230e+01,2.078872824e+01,6.886673655e+01,6.631469931e+01,6.326454028e+00,9.792324444e+01,3.167972949e+01,9.383526356e+01,6.735252067e+01,8.284786726e+01,5.338747881e+00,5.302499358e+01,4.878386925e+01,8.179022625e+01,9.395689678e+01,2.339100677e+01,8.495244504e+01,7.870950190e+01,7.287852267e+01,9.411716101e+01,3.261990191e+01,1.343839801e+00,2.017928826e+01,1.956698293e+00,4.763600840e+00,9.808886175e+01,1.262732872e+01,3.582781474e+01,2.935262035e+01,3.040576086e+01,4.559103784e+01,1.486040760e+01,4.074544661e+00,2.277426262e+01,5.513237217e+00,1.119173712e+01,7.314556806e+01,1.883148433e+01,1.488933004e+01,1.119914004e+00,6.766404331e+01,6.330152041e+00,9.806401662e+01,9.043245972e+01,2.146368002e+01
2.219509964e+01,7.717215736e+01,8.056877713e+01,6.132415384e+01,3.369991175e+01,1.823221933e+01,2.400505290e+01,5.568577619e+01,7.299643566e+01,9.256783540e+01,5.036243653e+01,2.396224955e+00,4.486452747e+01,4.965908044e+01,3.099492482e+01,6.727286754e+00,1.549027352e+01,3.077337719e+01,7.002526642e+01,4.811118519e+01,7.157341909e+01,5.388774553e+01,8.512059604e+01,4.652292755e+01,6.705200157e+01,4.280801818e+01,8.848133663e+01,5.444663570e+01,5.855264642e+01,6.651384385e+01,9.910220817e+01,4.586723337e+00,4.372397461e+01,1.773294463e+00,1.802098385e+01,8.620382894e+01,3.845889193e+01,1.590819182e+01,5.437521946e+01,2.364973586e+01,5.364343907e+01,5.751873330e+01,1.346123708e+01,4.800348730e+01,8.105556584e+01,8.839156435e+01
