v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40
6.686376249e+01,1.300997100e+01,4.892619696e+01,6.413722768e+01,6.912993477e+01,2.156036278e+01,8.421458119e+01,1.402166548e+01,1.344992275e+01,1.931111975e+01,9.691902717e+00,7.801672859e+01,2.835110102e+01,3.663354977e+01,8.329151194e+01,2.894854194e+01,9.357412072e+00,4.227616513e+01,8.178089683e+01,3.147802015e+01,2.636625018e+01,2.012422093e+01,3.925645380e+01,5.061152753e+01,3.823400638e+00,8.209915193e+01,4.674006565e+01,5.770906550e+01,9.681731872e+01,5.647484284e+01,1.324799120e+01,1.849377653e+01,3.431859683e+01,4.749864948e+01,4.911717907e+01,7.654634083e+01,6.234304841e+01,6.295539671e+01,4.637329339e+01,1.365930446e+01
4.196574549e+01,9.703111031e+01,9.799038034e+01,3.659519786e+01,1.291908687e+01,1.355032321e+01,4.496089042e+01,3.100750680e+01,9.206450493e+01,8.205827548e+01,6.897684646e+01,5.159498980e+00,2.053995499e+01,9.763651351e+01,8.867367971e+01,2.511307546e+01,4.733240140e+01,1.942886771e+01,1.755574640e+01,5.475299888e+01,8.966931585e+00,7.690601365e+00,8.072155538e+01,6.786498095e+01,8.376732308e+01,6.441326925e+01,7.811717405e+01,8.489990602e+01,3.806257154e+01,1.159970335e+01,9.684155125e+01,6.058688919e+01,9.644450545e+00,6.594384922e+01,3.044477663e+00,3.394371563e+01,6.121938856e+01,6.972427729e-01,7.333069675e+01,4.698334959e+01
1.127709459e+01,8.989434648e+01,1.664270488e+01,3.530089842e+01,1.909977870e+01,8.544927689e+00,9.984264493e+01,7.452343147e+01,9.591261836e+01,7.000294903e+00,4.368961110e+01,5.967559389e+00,1.187305286e+01,5.424233102e+01,2.504395715e+01,6.207098018e+01,9.971251454e+01,8.440343156e+01,9.787866360e+01,4.562142570e+01,2.929424246e+01,8.899866045e+01,1.449512591e+01,7.689269866e+01,8.647837403e+01,3.284194555e+01,7.045301957e+01,6.546333847e+01,9.549290221e+01,2.074001871e+01,1.920726166e+00,3.674999535e+01,8.547245185e+01,2.372319369e+01,2.679534942e+01,9.579932998e+01,1.159988231e+01,9.268223542e+01,9.638170207e+01,7.355809712e+01
8.256689984e+01,1.931460434e+01,1.154100219e+00,5.445402898e+01,9.031176945e+01,3.321778315e+01,6.958831055e+01,6.287765002e+01,8.646292949e+01,6.822406472e+01,4.127582163e+01,2.230919331e+01,2.066520860e+01,2.499822900e+01,4.874650312e+01,4.126445039e+01,7.800227507e+01,9.497409995e+00,1.627694198e+01,6.259210452e+01,4.340970511e+01,4.296698470e+01,5.726763680e+01,8.253126206e+01,7.175368283e+01,2.446994505e+01,7.681607480e+01,9.446578112e+01,4.000157200e+01,3.408953212e+01,2.387029983e+01,1.254830154e+01,5.464364082e+01,9.931714821e+01,8.135761863e+01,4.306449954e+01,9.721392107e+01,1.610673428e+01,8.259467057e+01,5.651852624e+00
4.472975597e+01,1.796815382e+01,8.732679111e+01,8.404733384e+01,8.076378494e-01,7.468109701e+01,6.566541499e+01,2.467040046e+01,8.901739306e+01,6.557260126e+01,1.350364431e+01,2.925139722e+01,1.697524797e+00,3.009411511e+01,4.348328690e+01,5.135038733e+01,2.091603672e+01,5.833795587e+00,7.568851190e+01,2.874861849e+01,4.707715293e+01,3.757058358e+01,6.968725134e+01,4.913064180e+01,5.052514956e+01,4.051068907e+01,4.316661539e+01,5.044380738e+00,7.523421146e+01,8.468111489e+01,1.572328743e+01,2.466078474e+01,4.971672825e+01,7.038733987e+01,7.710754718e+01,1.031136214e+01,4.549356166e+01,1.008177018e+00,4.687749636e+00,5.398174681e+00
4.592467633e+01,4.771711404e+01,4.421351665e+01,3.044109046e+01,3.676543580e+01,1.479800785e+01,7.122191335e+01,9.620094619e+01,7.147235924e+01,1.458251897e+01,9.103614714e+01,7.678169993e+01,9.881461965e+01,1.808535146e-01,8.586928638e+00,7.789303029e+01,9.688989015e+01,4.284919273e+01,2.637384488e+01,3.666328306e+01,5.841606320e+01,4.854694951e+01,5.411526736e+01,7.076342769e+01,7.856760554e+01,4.847041460e+01,2.508858741e+01,3.372234083e+01,8.966305956e+00,9.260103046e+01,6.359415739e+01,4.727115286e+01,1.573939761e+00,2.917600902e+01,1.155957100e+01,8.987433108e+01,7.639030265e+01,4.536705834e+01,3.444224517e+01,1.720275533e+01
1.917069149e+00,1.079985665e+01,6.603996137e+01,7.743712101e+01,9.045364019e+01,5.607399840e+01,6.608921774e+01,8.023624595e+01,1.465139668e+01,1.329187686e+01,9.805121457e+01,5.873985839e+01,4.606978082e+01,5.936029421e+01,5.056722425e+01,4.591502320e+01,8.424908564e+01,8.308736673e+01,6.597863958e+01,1.311757111e+01,6.278133267e+01,2.852213452e+01,8.372763564e+00,8.813196031e+01,8.181593630e+01,7.560631192e+01,4.131313289e+01,2.823468062e+01,5.034884511e+01,6.749774684e+01,2.514178829e+01,5.979760298e+01,9.928194055e+00,8.417062789e+00,8.330228288e+01,3.619194372e+01,5.819117794e+01,9.076150638e+01,8.161531185e+00,3.175476893e+01
9.662996769e+01,6.887603102e+01,1.399958625e+01,6.866235421e+01,8.224525843e+01,9.743697725e+01,7.527890562e+01,3.688170122e+01,3.502051300e+00,2.051191253e+01,4.755996765e+01,8.299587578e+00,6.648335797e+01,2.195609773e+01,1.905880068e+01,8.271138364e+01,7.952363110e+01,6.902139001e+01,4.110610804e+01,6.604346009e+01,1.564698234e+01,8.627316139e+01,3.963924250e+01,4.259533862e+01,8.589784122e+01,1.353674655e+01,2.572934909e+01,4.824792824e+01,2.089785143e+01,3.888255363e+01,5.220291536e+01,8.452121008e+01,1.064825068e+01,9.231927569e+01,9.515951538e+01,9.594447074e+01,4.412000778e+01,1.535573262e+01,5.016961764e+01,2.700911961e+01
8.536494026e+01,2.271080766e+01,4.666211315e+01,7.120114091e+01,5.046689985e+01,5.924853020e+01,7.116992825e+01,1.398389431e+01,8.415246563e+01,3.301728670e+01,4.696318251e+01,5.665318822e+01,7.532031800e+01,9.289957596e+01,8.978012969e+01,3.981893579e+00,3.794288148e+01,6.405860474e+01,2.654887946e+01,9.819182337e+01,2.768935541e+01,7.909711954e+01,3.377563078e+01,5.267116722e+00,6.036202785e+00,8.014935849e+01,3.423233664e+01,9.749825382e+01,4.686788731e+01,6.932190066e+01,6.465624263e+01,6.613582381e+01,4.356498965e+01,9.835897570e+01,9.637207329e+01,2.203771291e+00,7.563683440e+01,1.918819984e+01,9.395563744e+01,8.815445685e+01
6.755327574e+01,9.044186192e+01,4.399132908e+01,4.663633912e+01,2.826876240e+01,6.921035264e+01,6.513174493e+01,9.262513916e+01,7.686371631e+01,5.340520065e+01,4.461565831e+01,7.890778486e+01,9.878483883e+01,4.654675976e+01,8.769032428e+01,7.972875659e+00,6.465114195e+00,7.793795568e+01,7.975500469e+01,8.378975220e+01,6.205122761e+01,2.321108195e+01,7.481458236e+01,1.099203967e+01,4.373049760e+01,5.763398869e+01,8.606503623e+01,5.851673574e+01,9.668951699e+01,8.908378548e+01,6.489719584e+01,8.104078646e+01,2.513757638e+01,5.949110526e+00,9.152520988e+01,7.048873559e+01,8.026612772e+01,1.757607798e+01,5.378273113e+01,2.688088961e+01
5.106062842e+01,8.826273478e+00,7.853101059e+01,8.158838825e+01,4.878097725e+01,8.502657374e+01,4.432633931e+01,6.326002449e+01,4.990695811e+01,7.666703735e+01,7.072465614e+01,6.397722336e+01,4.863862621e+01,4.069579331e+01,6.492083975e+01,6.344725507e+01,3.385487108e+01,8.416354032e+01,4.828138021e+00,8.747918465e+01,8.090338967e+01,2.183020719e+01,6.409021637e+01,2.959380583e+01,7.591762947e+00,2.950330809e+01,3.809056088e+01,1.799365189e+01,8.414263783e+01,7.477583294e+01,1.436875661e+01,6.077407854e+01,1.796446440e+00,8.084220857e+01,6.106766716e-01,5.260817277e+00,7.666232096e+01,3.780637763e+01,4.795925345e+01,4.688199391e+00
2.683180933e+01,1.923627359e+01,2.773992331e+01,6.585062521e+01,6.232345155e+01,4.944578514e+00,2.090993248e+01,4.277814458e+01,2.205224193e+01,1.016804269e+00,2.853205860e+01,8.429492542e+01,3.853199411e+01,9.395852871e+01,5.299656998e+01,4.023950104e+01,9.592996153e+01,7.896848838e+01,3.496592782e+01,8.698252207e+01,6.789089645e+01,5.222349140e+01,1.965089573e+01,6.701201682e+01,3.216813317e+00,4.631032814e+01,1.888331963e+01,2.470517289e+01,1.146383199e+01,5.353114068e+01,9.424662642e+01,1.538306071e+01,5.762351593e+01,7.805122153e+01,6.265259550e+00,8.840170064e+01,6.703078723e+00,3.784413999e+00,3.204415085e+01,6.303789597e+00
3.991046761e+01,3.370962948e+01,1.223050190e+01,1.135539484e+01,2.211566538e+01,9.684136635e+01,7.375117064e+01,2.120232113e+01,8.488031862e+01,6.090656878e+00,5.564246332e+00,6.790218579e+01,1.016995235e+01,9.521711012e+01,9.185247639e+01,7.695195032e+01,7.685980064e+01,1.249799661e+01,1.310978842e+01,3.939401546e+01,7.229665508e+00,1.959263784e+01,6.838208312e+01,3.190392104e+01,4.045108070e+01,3.459418120e+01,2.182334096e+01,6.156780990e+01,2.833018017e+01,4.610272703e+01,8.347577625e+01,4.090017584e+01,8.287879777e+01,2.951382677e+01,1.712121044e+01,6.024568460e+01,8.986266782e+00,3.182405978e+01,1.646007965e+01,7.099409311e+01
9.749721608e-01,8.257407955e+01,2.748973119e+01,7.711610583e+01,1.741352787e+01,6.453023385e+01,8.195526920e+01,3.001616948e+01,6.321439198e+01,5.355246307e+01,9.008751507e+01,1.258441098e+01,1.919901153e+01,5.885066724e+00,1.392680850e+01,3.674507198e+01,1.553051935e+01,4.345909964e+01,6.163191182e+01,1.282307058e+01,3.399964331e+01,9.901088144e+01,2.091021180e+00,5.892678680e+01,9.722341082e+01,7.669625472e+01,3.181128528e+01,2.649503087e+01,2.916438585e+01,2.368148406e+01,8.782077270e+01,9.492865145e+01,6.346597234e+01,2.098320521e+01,6.031163932e+01,7.948586282e+01,7.787408347e+01,7.819776637e+00,3.327024112e+00,6.774117607e+01
3.511242551e+01,1.752544723e+00,4.273165227e+01,4.389995693e+01,8.362604070e+01,5.041392154e+01,5.322613041e+01,3.962194736e+01,2.140258602e+01,8.230993749e+01,1.129569504e+01,7.557631672e+00,1.109907457e+01,1.519133879e+01,1.290785479e+01,8.184582253e+01,5.383712208e+01,1.043773470e+01,7.094207035e+01,4.151968490e+01,7.580448212e+01,8.138648828e+01,4.749388841e+01,8.070080141e+00,7.063302498e+01,9.497091880e+01,1.774118096e+01,6.765978076e+01,1.910903066e+01,7.937920863e+01,9.607767639e+01,6.843626537e+01,3.554057052e+00,5.340205239e+01,4.372112582e+01,8.186607095e+01,6.031492289e+01,2.440391542e+01,1.802800911e+00,7.146940304e+01
6.506000353e+01,1.295409295e+01,1.377040567e+00,8.034590893e+01,3.857031959e+01,5.281287071e+01,5.105231971e+01,2.032536591e+01,8.870366598e+01,5.005498052e+01,5.727035683e+01,5.043170832e+01,3.110192260e+01,5.155410750e+01,5.290394194e+00,2.621730460e+01,4.636766068e+00,1.977815826e+01,7.760626578e+01,6.717154076e+01,4.638464082e+01,6.141629069e+01,9.456916521e+01,7.616127145e+01,4.226241670e+01,9.277205806e+01,1.221849198e+01,4.691602943e+01,5.294491038e+01,3.017586682e+01,7.544646970e+01,1.012586115e+01,4.472874882e+01,9.093523773e+01,8.824843082e+01,3.767689254e+01,1.476944473e+01,6.432572890e+01,7.504028874e+01,9.679167374e+01
6.426128162e+01,5.983858619e+01,5.599101258e+01,8.367719228e+01,5.726440450e+01,8.607410377e+01,2.516560420e+01,3.464207800e+01,5.578053671e+01,7.181525246e-01,2.664803133e+01,2.675389167e+01,8.581324489e+01,3.964763072e+01,9.023553963e+01,9.968237872e+01,6.539481226e+00,7.946735637e+00,4.337177314e+01,2.489705470e+01,4.623402608e+01,9.240555507e+01,3.474251727e+01,4.458740852e+01,4.062274123e+01,6.880630143e+01,6.837207496e+01,6.172132409e+00,5.329759318e+01,4.330776956e-01,5.749009910e+01,5.694425726e+01,2.935129453e+01,5.295676267e+00,5.240916646e+01,3.088945645e+01,1.212040709e+01,9.055605568e+01,8.602562935e+01,9.775996934e+01
4.044086716e+01,5.411900292e+01,2.247900448e+01,4.974064077e+01,1.827353880e+01,3.511768515e+01,1.672645597e+01,7.149684633e+01,6.863775484e+01,7.400870758e+01,2.979502336e+01,8.146907362e+00,6.764905248e+01,5.231265720e+01,7.497134186e+01,6.600031072e+01,9.615603657e+01,1.229516829e+01,5.478240372e+01,2.198660097e+00,4.856419567e+01,6.643404568e+01,8.933065352e+01,2.250455352e-02,6.180258001e+01,7.657506270e+01,5.423319358e+01,7.959101048e+01,8.620739251e+01,3.740367419e+01,3.859834308e+01,8.196643671e+01,4.138409622e+01,3.750802969e+01,9.603207487e+01,7.234929951e+01,8.819008727e+01,8.207803514e+01,2.552586671e+00,9.226379447e+01
8.008381521e+01,8.312697458e+01,5.037035919e+01,7.346502113e+01,2.089836447e+01,8.640506869e+01,3.654554264e+01,9.562527544e+01,3.805823681e+01,6.357662967e+01,7.643354771e+01,6.701936275e+01,5.792777523e+01,1.744385614e+01,9.861461252e+01,5.849378169e+01,2.956270644e+01,9.535724879e+01,2.908233288e+01,2.152109671e+01,8.588298117e+01,8.858585148e+01,4.408096157e+01,6.279143223e+01,5.669231780e+00,6.336333762e+01,7.550250368e+01,2.143211673e+01,1.237757244e+01,4.692186742e+01,5.524612039e+01,9.937424762e+01,3.282417124e+01,8.889234323e+01,1.399054974e+01,6.497761220e+01,3.701180590e+01,4.306995898e+01,6.670031142e+01,4.486684336e+01
6.691002365e+01,1.228997871e+01,8.824833539e+01,1.723065219e+01,5.829510822e+00,2.280841858e+01,6.432316345e+00,6.882133352e+01,9.789585678e+01,2.395774119e+01,2.415534369e+01,3.781016759e+01,2.227967513e+01,1.723041662e+01,7.898397495e+01,2.097551256e+01,4.091590117e+01,2.641511417e+00,7.312536695e+01,9.823298624e+01,8.106784238e+01,2.668179337e+01,3.313971170e+01,1.980661818e+01,5.937160853e+01,6.944130353e+01,3.604992390e+01,7.266658654e-01,4.639988263e+01,2.892035176e+01,4.736187352e+01,7.433102542e+01,8.185207132e+01,7.023704043e+01,1.553845595e+01,7.366472495e+01,9.709414686e+01,4.952131896e+01,2.597633761e+01,6.199347278e+01
7.177477056e+01,2.540963756e+01,1.684550598e+00,1.019532268e+00,1.557218566e+01,3.673715325e+01,8.127584524e+01,4.579248488e-01,4.899216061e+01,6.324557518e+01,2.307936747e+01,7.935319587e+01,6.914809854e+01,7.412474518e+01,8.417271242e+01,8.766988317e+01,9.984730664e+01,9.141928591e+01,6.478473869e+00,2.133619016e+01,6.547564887e+01,4.920768727e+01,9.366401766e+01,3.743829725e+01,8.339706919e+01,2.458695137e+01,2.723506490e+00,1.309525303e+01,2.468160671e+01,8.130929761e+00,6.529247809e+01,7.595803064e+01,1.549570849e+01,9.995007673e+00,8.928700783e+01,3.680411112e+01,4.490773140e+01,7.729505882e+01,7.366904031e+01,7.405519839e+01
2.456915099e+01,2.318760174e+01,5.390634875e+01,8.719790273e+01,8.561793658e+01,6.821338719e+01,3.460705980e+01,5.025901967e+01,1.154652148e+01,7.158628611e+01,3.773428538e+01,3.082982392e+01,9.269279042e+00,7.705080392e+01,1.497724686e+01,6.085933074e+01,8.108757022e+01,9.765378794e+01,9.339076279e+00,1.401432553e+01,1.679669193e+01,4.754395698e+01,2.475733218e+01,8.346722876e+01,4.968786989e+01,5.109334029e+01,9.555134272e+01,2.517840615e+01,7.441067685e+01,2.444973485e+01,4.529972579e+01,9.611697730e+01,1.617085075e+00,2.922417976e+01,6.569702703e+01,2.923423089e+01,9.830460192e+01,5.294049367e+01,9.491985926e+01,6.241079417e+01
3.723744093e+01,8.298138122e+01,7.693879635e+01,1.238571171e+01,2.325264175e+01,2.428826335e+01,5.046200415e+01,9.430064645e+01,9.257606705e+00,6.492866741e+00,2.484191039e+00,2.439491423e+01,5.396064590e+01,7.632396150e+01,5.327367404e+01,1.442869310e+01,9.305855361e+01,4.475845378e+01,8.585642330e+01,3.050334395e+01,4.001550667e+01,6.527857937e+01,4.603124526e+01,7.955763824e+01,5.280699645e+01,4.963970069e+01,1.545750212e+01,7.008561390e+01,3.610151645e+01,6.760767002e+01,5.757819160e+00,1.260276965e+01,5.500231478e+01,9.859435755e+01,1.902428159e+01,2.370404151e+01,8.634713318e+01,7.628848870e+01,3.934550522e+00,8.845815688e+01
3.343939428e+01,8.456838649e+01,3.750018134e+00,8.812425895e+01,6.071902610e+01,5.841239903e+01,3.432630428e+01,6.441238029e+00,5.925265102e+01,1.498460179e+01,3.529571541e+01,6.648958933e+01,1.833314232e+01,4.492879547e+01,6.555044707e+01,2.858456795e+00,9.777390755e+01,3.573392837e+00,4.106174521e+01,9.485272049e+01,3.804075143e+01,2.334835659e+00,8.770744715e+01,6.563025864e+01,9.053899063e+00,2.790500284e+01,1.057272292e+01,5.806380508e+00,2.654066245e+01,5.013113802e+01,6.572279270e+00,9.861757881e+00,5.825450134e+01,4.876393776e+01,2.833440263e+01,6.391477719e+01,7.616631238e+01,1.648930798e+01,6.481821950e+01,5.530608187e+01
7.540451922e+01,1.701364936e+01,6.136527011e+01,6.031498069e-01,6.572612642e+01,9.177286614e+01,2.536203001e+00,2.479568862e+01,9.462383573e+01,8.700657292e+01,2.219871537e+01,9.546862428e+01,6.962273365e+00,7.235558135e+01,4.396607339e+01,9.364450255e+00,1.009384587e+01,7.015959939e+01,5.062559459e+01,5.254697667e+01,3.621870758e+01,5.645550938e+01,2.664508022e+01,7.127541355e+01,4.981811647e+01,6.762133715e+01,5.243403970e+01,2.894476492e+01,3.768818583e+01,4.727117524e+01,4.516269381e+01,9.738934046e+00,6.748627611e+01,6.201632832e+00,4.363748394e+00,1.928944148e+01,5.171473908e+01,6.534828148e+01,2.058381149e+01,9.875452651e+01
9.797490868e+01,4.527726293e+01,5.581550459e+01,8.934872948e+01,6.356257713e+01,5.765782443e+01,2.894704445e+00,5.603420297e+01,4.080583756e+01,2.655761119e+01,1.021484146e+01,3.711164695e+01,5.775451672e+01,4.289346132e+01,6.437579912e+01,7.328336601e+01,1.523797216e+01,1.546674962e+01,8.447741724e+01,9.564251192e+01,4.553829092e+01,2.761194196e+01,6.359711924e+01,5.016384549e+01,7.821384198e+01,2.595673710e+01,4.866740056e+01,4.299076068e+01,2.403145429e+01,5.040478435e+01,4.241630530e+01,6.236246439e+01,7.852879087e+01,3.596623617e+01,1.443680488e+01,7.700287106e+01,6.492055298e+01,5.302127023e+00,5.322372622e+01,2.804108880e+01
7.914159613e+01,9.809598323e+00,6.409816775e+01,1.608162877e+01,2.335349327e+01,8.830021233e+01,5.778632630e+01,1.072138438e+01,8.595894844e+01,3.330346732e+01,5.616350324e+01,1.467566971e+01,7.330365365e+01,7.023826272e+01,6.377721131e+01,7.870808954e+01,7.829623227e+01,8.043502033e+00,8.193538970e+01,5.558469813e+01,3.221440830e+01,9.628311478e+01,6.499038200e+01,3.221079640e+01,2.422955945e+01,3.522106090e+01,9.340965757e+01,7.014403337e+01,3.101641251e+01,7.962824615e+01,1.962085415e+01,9.415647608e+01,6.330596264e+01,4.489554110e+01,3.946895027e+01,8.388541417e+01,4.197768558e-01,4.637806080e+01,9.550898209e+01,5.899428507e+01
1.392326672e+01,5.693522582e+01,4.962138200e+01,7.905364135e+01,4.822412130e+01,2.405565958e+01,1.734010411e+01,2.777281921e+01,7.378993191e+01,6.534457670e+01,8.311380677e+01,9.563396652e+01,6.025089617e+01,1.153313015e+01,5.831020946e+01,6.756710557e+01,5.807647439e+01,9.743442502e+01,6.043768835e+01,6.563731975e+01,9.306672653e+01,7.239159699e+01,4.156204798e+01,3.045174022e+00,3.072938815e+01,5.012956157e+01,6.074169324e+01,5.634403547e+01,1.421073367e+01,2.286722985e+01,2.631030615e+01,2.864759203e+01,7.050116637e+01,2.319252714e+01,9.958443818e+01,9.476958227e+01,2.749179624e+01,2.665905260e+01,4.810659920e+01,7.029356921e+01
5.270080667e+01,9.511432987e+01,9.249487126e+01,1.626864612e+01,6.872433037e+01,6.970831875e-01,1.242617056e+00,6.601015373e+01,9.877138168e+01,7.323818314e+01,6.476221993e+01,2.828488871e+01,8.915740633e+01,6.218716320e+01,7.281627591e+00,8.475449593e+00,7.010643617e+01,2.421764970e+01,4.538856252e+01,5.961007979e+01,5.175991283e+01,1.572867367e+00,1.134756958e+01,6.460702682e+01,9.689545815e+01,2.872745295e+01,4.515928879e+01,8.081735699e+01,4.268698295e+01,9.494097816e+01,5.899786007e+01,8.856307010e+01,4.458522959e+01,6.972451561e+01,9.874910853e+01,2.299641623e+01,6.018786427e+01,7.790939749e+01,5.194876459e+01,7.782787470e+01
4.929986425e+01,4.535266020e+01,3.071186876e+01,2.801726146e+01,6.714702973e+01,5.153077290e+01,9.786613809e+01,9.329395247e-01,2.953588219e+01,6.428550551e+01,8.577393181e+01,8.343305883e+01,7.732508610e+01,4.855519492e+00,4.824696235e+01,7.298183139e+01,3.739826207e-01,9.568495526e+01,1.089142145e+01,1.100746202e+01,8.417344948e+01,3.608865531e+01,3.507828240e+01,1.083634831e+01,1.080750302e+01,9.114973558e+01,4.615061918e+01,8.404662586e+01,2.248807613e+00,6.286066415e+01,8.311454491e+01,6.140797989e+01,2.022302709e+01,1.418490067e+01,1.586050283e+01,2.852030624e+01,7.333121247e+01,3.887035655e+01,4.680025775e+01,7.619927214e+01
6.332256738e+00,3.017042853e+01,7.964912060e+01,6.163528067e+01,6.546322897e+01,7.209782248e+01,3.237943514e+01,3.456060674e+01,3.722869455e+01,6.085261230e+01,2.825401679e+01,6.040953208e+01,2.765412701e+01,2.093025519e+01,1.416428396e+00,9.132202128e+01,9.266943729e+01,5.359274030e+01,3.373851959e+01,5.098301553e+01,7.985950889e+01,5.218568175e+01,5.190064227e+01,6.911186578e+00,6.219500832e+01,2.435101364e+01,4.909733729e+01,4.558027596e+01,4.072006419e+01,6.543014684e+00,5.713877298e+01,9.058704350e+01,8.764831876e+00,6.782627997e+01,6.961958005e+01,3.044559396e+01,4.129287143e+01,4.872080013e+01,6.683602487e+01,6.722899723e+01
4.021417859e+01,3.423511932e+01,2.651287964e+01,8.607287470e+00,3.056006119e+01,1.020801937e+01,6.584979368e+01,2.208143714e+01,9.696588068e+01,3.690216808e+01,3.706389462e+01,9.495377670e+01,3.935337331e+01,9.206449774e+01,1.753702678e+01,4.208598250e+01,3.680194793e+01,2.083531910e+01,6.268314333e+01,1.734578764e+01,6.527418142e+01,5.603071345e+01,5.770797020e+01,5.253422880e+01,6.099056736e+01,4.952163865e+01,5.130201348e+01,6.604443624e+01,7.640092792e+01,6.096613244e+00,6.589050053e+01,5.192255832e+01,9.587046298e+00,3.043411103e+01,8.616880520e+01,4.456620191e+01,2.022909808e+01,2.531503875e+01,7.756175405e+01,2.425120326e+01
4.088031081e+00,8.330546095e+01,7.155510949e+01,6.189874266e+01,6.134761314e+01,1.387443832e+01,7.288070397e+01,8.929899500e+01,2.740711019e+01,3.251790949e+01,5.945853526e+01,5.396417279e+01,6.462668698e+01,2.533044716e+00,3.674035618e+01,7.046490498e+01,3.848041928e+01,1.604570734e+01,2.474279717e+01,6.334754924e+01,6.221900188e+00,8.958812421e+00,3.052297514e+01,1.044853128e+01,1.940776354e+01,3.964278031e+01,1.412431613e+01,2.537025432e+01,2.448665254e+01,3.227632298e+01,1.986774272e+01,2.131703016e+00,7.098437585e+00,5.668531061e+01,6.885573862e+01,5.328533068e+00,8.110681121e+01,6.636549270e+01,6.885858549e+01,3.586647070e+01
