v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86
4.787853327e+01,7.761691762e+01,2.622288237e+01,8.020467190e+01,7.283896146e+01,4.509745609e+01,6.719920402e+01,5.940564516e+00,4.589715986e+01,8.793659113e+01,9.199553836e+01,7.735464577e+01,5.351213475e+01,7.608809340e+01,8.516589080e+01,5.732255391e+01,7.743931605e+00,1.986844690e+01,4.873513050e+01,1.717542646e+01,9.868244040e+01,4.044942548e+00,6.830885545e+01,2.638413859e+01,5.431686891e+01,6.859345614e+01,2.539492734e+01,9.547955434e+01,8.699052979e+01,6.178779957e+01,3.147196959e+01,3.309743973e+01,8.350086072e+00,7.170485722e+01,9.310599557e+01,3.076854573e+00,5.738983780e+01,9.214658371e+01,8.969210205e+01,1.738624657e+01,8.858088695e+01,8.620577545e+01,9.314037395e+01,5.587372226e+01,9.012987851e+01,4.550563249e+01,2.248865982e+01,3.037723480e+01,2.685911619e+01,2.277451110e+01,1.885112767e+01,4.900735083e+01,5.369316373e+01,9.077239393e+01,6.675735972e+01,1.578986352e+01,4.957890378e+01,3.931833362e+01,8.526830644e+01,7.872651236e+01,3.569905442e+01,9.726355755e+01,8.333902024e+01,4.196734658e+01,2.656344082e+01,1.554311452e+01,7.232017775e+01,4.700005939e+01,8.656575129e+01,3.546732329e+01,5.402055395e+01,3.195872659e+01,6.018993422e+01,4.627387910e+01,5.558328024e+01,4.190913795e+01,5.722809782e+01,2.612042844e+01,4.943057272e+01,4.701225340e+01,1.193198754e+01,5.287054018e+01,4.381485954e+01,6.155093204e+00,9.909683206e+01,5.340136649e+01
7.570033576e+01,9.207635264e+01,8.351888807e+01,3.085643451e+01,9.810136433e+01,8.167878270e+01,6.307355214e+01,6.819309272e+01,3.199854006e+01,8.324746946e+01,5.154092098e+01,3.415622270e+01,5.653978093e+01,4.857928271e+01,1.079303810e+01,4.990335284e+01,4.638178157e+01,2.599342315e+01,4.507364006e+01,5.291383481e+01,3.711537750e+00,2.352554718e+01,6.508932787e+01,7.072886602e+00,2.996848574e+01,5.086326551e+01,5.161644820e+01,9.808317732e+01,3.486447254e+01,5.352662252e+01,1.840895306e+01,8.458332912e+01,4.658132096e+01,1.345808203e+01,5.475256340e+00,3.144822387e+00,8.975417126e+01,1.007436904e+01,4.125710268e+01,5.742273429e+01,9.868641127e+01,8.477472899e+01,9.025794393e+01,8.531234541e+00,3.867042201e+01,1.637142313e+01,6.251200172e+01,9.055895675e+00,9.271467854e+00,9.291294779e+01,3.193799349e+01,1.684082781e-01,3.319436032e+01,4.885331328e+01,8.323005584e+01,2.561469303e+01,5.610645232e+01,2.315054787e+01,4.138814364e+01,1.590585218e+01,7.296045600e+01,5.075286661e+01,5.634744575e+01,4.090807979e+01,4.043782399e+01,9.886056213e+01,5.991564113e+01,4.271032399e+01,2.943510824e+01,3.330325038e+01,5.712261708e+01,2.439021326e+01,7.729827719e+01,8.891900968e+01,5.628960252e+01,3.099818961e+01,7.292751336e+01,7.595643603e+01,2.817952962e+01,2.460045643e+00,4.016215229e+01,1.380665730e+01,5.638732815e+01,4.722522910e+01,9.405928632e+01,8.634144244e+01
9.802140282e+01,8.366061105e+00,3.291534364e+01,3.665107967e+01,5.029278536e+01,2.487863076e+01,6.453417879e+01,4.764733565e+01,5.063679440e+01,2.242213642e+01,6.876991064e+01,1.946425440e+01,3.931009402e+01,9.182205035e+01,8.279858326e-01,3.958711616e+01,7.440653557e+01,1.577477958e+01,6.422891304e+01,8.143330420e+01,9.397172208e+01,8.099067239e+01,9.339810972e+01,2.374544066e+01,2.729558461e+01,8.595332885e+01,4.472243969e+01,7.236013223e+01,1.247588589e+01,6.217662535e+01,8.660512264e+01,5.238209684e+00,7.453328625e+01,8.007663960e+01,8.456967627e+01,2.979089030e+01,7.412487065e+01,7.075743471e+01,9.720347438e+01,2.458701078e+01,5.107655147e+01,5.862289877e+01,3.958756642e+01,3.304737336e+01,7.416176302e+01,4.029183013e+01,6.003932438e+01,1.301866965e+00,7.302858638e+01,5.244064967e+01,3.627663592e+01,7.175650199e+01,5.353082561e+01,3.015800223e+01,4.095719191e+01,8.903367501e+01,2.005003263e+01,3.140088477e+01,7.643397834e+01,8.367225720e+01,9.589622879e+01,1.173316412e+00,4.727726552e+01,1.325430690e+01,2.180816403e+01,3.668507954e+01,3.757816914e+01,4.850910733e+01,9.120437579e+01,3.668936425e+01,5.100624176e+01,2.728048001e+01,6.050856961e+01,3.457170754e+01,7.398972891e+01,6.995690030e+01,5.035169584e+01,7.660798737e+01,8.808124517e+01,9.384155599e+01,5.666366034e+01,6.030060216e+01,4.626525544e+01,4.139203021e+01,7.815817570e+01,5.173892467e+01
4.376944119e+01,1.220914214e+01,2.704389554e+01,1.800914416e+01,3.652851891e+01,7.276310692e+01,6.427665800e+01,5.349578754e+01,5.473117264e+01,9.745553231e+01,1.007187206e+01,7.129509563e+01,5.845459800e+01,2.457889228e+01,2.491957681e+01,3.500426350e+01,1.463846648e+01,8.519697123e+00,5.604172721e+00,8.368352967e+01,7.911270041e+01,6.532125746e+01,5.258759511e+01,1.335692906e+01,8.922633520e+00,9.139529012e+01,7.960815196e+01,7.032032037e+01,6.572221327e+01,6.003913207e+01,6.107059492e+01,7.856860561e+01,1.638344727e+01,6.449404115e+01,8.239266192e+00,7.772340050e+01,8.136311568e+01,9.555586134e+01,9.129217165e+01,2.745901174e+01,1.684354886e+01,4.021852605e+01,8.410616217e+00,8.805456662e-01,5.853128903e+01,5.374511789e+01,6.513430317e+01,3.609793344e+01,5.203897701e+01,4.508963495e+01,1.504702483e+01,1.351205506e+01,1.131270989e+01,2.473450003e+01,7.914438292e+01,5.826176594e+01,6.312947794e+01,8.945844722e+01,9.419024949e+01,6.059193064e+01,6.299841051e+00,3.644439370e+01,9.391277445e+01,4.314691606e+01,1.634651043e+01,1.440329032e+01,4.070515004e+01,2.930809787e+01,5.695328295e+00,7.928872025e+00,2.829365486e+01,3.559351652e+01,2.941574149e+01,6.996413311e+01,3.418436875e+01,2.409171428e+01,4.517596016e+01,1.965773723e+01,1.843987722e+01,1.050368374e+00,9.419358635e+01,5.681624502e+01,6.516679184e+01,8.222619649e+01,9.039066952e+01,2.149042757e+01
7.332687763e+00,7.504501953e+00,7.700537268e+00,1.097540767e+01,3.308678223e+01,3.364167354e+01,3.758673615e+01,8.041278640e+01,6.593723742e+01,2.790043032e+01,4.283602330e+01,1.442451521e+01,3.820508351e+01,1.751220320e+01,9.160977947e+01,6.990679778e+01,8.789794459e+01,9.099697890e+01,1.466500178e+01,9.495203467e+01,4.509838827e-01,4.991804253e+01,4.841317675e+01,9.853866894e+01,7.968626185e+01,5.172261431e+01,8.132733863e+01,2.675125037e+01,6.545993579e+01,9.184234731e+01,7.917022617e+01,3.994279396e+01,4.450659150e+01,6.553653908e+01,3.278217750e+00,5.090799993e+01,9.836191504e+01,8.476105732e+00,7.997215575e+01,1.063747301e+01,5.446692683e+01,8.358370160e+01,8.971051605e+01,4.690979042e+01,2.804044203e+01,3.186972316e+00,3.533887902e+01,4.780159111e+01,6.325814222e+01,8.700480638e+01,8.192162894e+01,2.028349601e+01,6.159622347e+01,9.399595037e+01,4.143223026e+01,5.148559016e+01,2.087017882e+01,1.317628154e+01,3.119276750e+01,3.893618327e+01,7.958492729e+01,5.720272624e+01,6.734388240e+01,1.249454268e+01,3.079359901e+01,5.670291738e+01,5.454107571e+00,6.341325001e+01,6.194119900e+01,9.481906751e+01,9.807062331e+00,9.555664480e+01,1.696241311e+01,8.612766701e+00,3.112737974e+01,9.406265856e+01,8.119357333e+01,4.179138241e+00,3.350957695e+01,7.061334149e+01,6.864614387e+01,3.350127232e+01,7.825612815e+01,2.922444243e+01,7.640638275e+01,9.597960406e+01
8.954215022e+01,1.538437131e+01,7.727023340e+01,6.084248205e-02,4.603142086e+01,4.915020972e+01,2.298453453e+01,5.226630082e+01,1.667429625e+01,4.333037922e+01,9.358285675e+01,5.399169308e+01,1.869631742e+01,3.657771764e+01,1.395804363e+01,7.922527406e+01,3.110337086e+01,4.884194893e+00,7.871644774e+01,9.307183502e+01,7.924197140e+01,5.919593216e+01,3.457045277e+01,3.575710637e+01,5.315892647e+01,9.211599403e+01,2.968981501e+01,3.483843184e+01,3.846278701e+01,4.461552107e+01,3.056741790e+00,7.736144533e+01,1.810059303e+01,8.780660922e+01,6.166913476e+01,8.312202717e+01,1.259391887e+01,4.752855958e+01,7.902464096e+01,2.426070851e+01,5.406986662e+01,5.256400003e+00,1.940378347e+01,1.174514200e+00,5.722392246e+01,4.479528502e+01,7.306404540e+00,3.596321010e+01,6.362595669e+01,5.622519587e+01,7.247733982e+00,5.635401010e+01,2.336183929e+01,5.382329119e+01,3.965488364e+01,5.528183391e+01,7.875648084e+01,3.108630761e+01,2.483584728e+01,3.238804456e+00,4.198977879e+01,3.042639824e+01,3.709631514e+01,7.730516545e+01,1.788965771e+01,8.422890704e+01,8.142397101e+01,3.043276535e+01,6.669866435e+01,1.491178515e+01,8.022151280e+01,7.096420598e+01,5.782651633e+01,8.662496248e+01,5.682015421e+01,7.705912818e+01,1.249976397e+01,2.555291125e+01,4.468254974e+01,6.593230175e+01,6.988478647e+01,2.037068227e+01,5.228706825e+01,7.736847608e+01,2.908569856e+01,1.825802707e+01
1.548290119e+01,7.121388917e+01,5.350435466e+01,8.120113591e+01,7.035821717e+01,3.121098257e+01,8.081630923e+01,4.940996634e+01,1.360938870e+01,7.026764978e+01,9.181912044e+01,2.456484097e+01,2.936987629e+00,4.406433958e+01,7.380739914e+01,7.707852531e+01,3.014164606e+01,7.466553119e+01,9.132572325e+01,9.590651502e+01,1.878098910e+01,9.632518193e+01,4.937282545e+01,6.152144326e+01,6.420996912e+01,9.286936851e+01,5.240268358e+01,1.521185644e+01,6.728589314e+00,8.326596862e+01,2.122794983e+01,7.536636052e+01,3.942284991e+00,8.609380836e+01,4.913196429e+01,9.885058167e+01,6.638132774e+01,3.721527148e+01,3.627750043e+01,5.003751564e+00,9.717921481e+01,3.540576293e+01,4.972831405e+01,7.959366275e+01,3.415745847e+01,2.809040966e+01,4.277839441e+01,3.478411527e+01,6.630569624e+01,9.707122456e+01,7.842214762e+01,8.318390546e+01,6.169318301e+01,9.913798641e+01,7.792597653e+01,8.748573355e+01,3.934383237e+01,1.622394081e+01,1.539732125e+01,8.804552346e+01,1.450189562e+01,9.083693252e+01,3.965003415e+01,3.832753403e+01,1.916934687e+01,8.789967452e+00,5.017360213e+01,3.222011538e+01,5.544765030e+01,9.650782887e+01,1.670159828e+01,8.793817055e+00,2.990361535e+01,3.864578183e+01,4.051678725e+01,5.042462286e+01,4.347404938e+00,2.895821795e+01,9.219968147e+01,6.283250898e+01,8.181791466e+01,6.054444342e+01,2.793874397e+01,8.607976216e+01,1.943445270e+00,8.374639003e+01
9.948614136e+01,9.990402451e+01,9.710255658e+01,9.218539361e+01,8.486147217e+01,5.309471786e+01,7.993630499e+01,3.999589147e+01,3.422223207e+01,3.143490185e+01,3.950268897e+01,8.752521245e+00,4.467335005e+01,7.559635951e+00,1.461496283e+01,7.655152262e-02,9.473280810e+01,4.604279406e+00,9.705443033e+01,6.789773055e+01,7.327219004e+00,1.919098514e+00,1.963085693e+01,5.483041095e+01,5.391134810e+01,1.901905094e+01,4.185694743e+01,4.739579421e+01,3.338798089e+01,4.846277216e+01,2.009595906e+01,9.193813113e+01,1.503765224e+01,3.462200704e+00,1.733510543e+01,7.509746806e+01,8.598784629e+01,7.512375328e+01,8.998154016e+00,5.877643424e+01,7.368114606e+01,2.468741129e+01,9.356158089e+01,7.773753507e+00,6.863714357e+01,2.391267326e+01,5.896253171e+01,4.955876131e+01,1.030346724e+00,1.745957369e+01,6.031182375e+01,6.868716743e+01,2.208882423e-01,1.179542497e+01,2.289838217e+01,2.350138128e+01,9.123443291e+01,8.469783036e+01,5.872816898e+01,6.569332397e+01,4.490951436e+01,5.370073253e+01,6.632895306e+01,3.351759543e+01,5.274898473e+01,6.687431845e+01,5.281150081e+01,6.776053652e+01,1.771177244e+01,5.269455681e+01,3.088233315e+01,3.333586441e+01,5.370095886e+01,6.654284601e+01,6.522729670e+01,5.685430836e+01,1.868036659e+01,1.657424629e+01,9.187863081e+01,3.279149584e+00,2.172326125e+00,1.289958315e+01,5.952757837e+01,7.624834978e+01,8.154377851e+00,6.391356963e+01
7.381829353e-01,7.131661479e+01,9.433648935e+01,5.088527052e+01,1.065532997e+00,8.258585115e+01,4.795085512e+01,3.541597381e+01,3.547167977e+01,5.121195469e+01,2.905528089e+01,2.557887165e+01,8.275937328e+01,8.884601587e+01,2.634607522e+00,8.114212019e+01,2.031175791e+01,2.710687516e+01,9.977914501e+01,3.866602866e+00,7.376807845e+01,5.119375784e+01,2.559966627e+01,5.840771917e+01,3.010380694e+01,8.573142252e+00,5.675898679e+01,4.829229924e+01,2.266596629e+01,2.657993636e+01,8.650801868e+01,4.890492801e+01,9.829245926e+01,6.805348229e+01,5.247832897e+00,2.735240200e+01,6.163389749e+01,6.714962931e+01,2.442600177e+01,1.517207634e+01,8.757429915e+01,7.516990662e+01,5.410066107e+01,4.340684740e+01,3.368909991e+01,8.315751199e+01,6.466051073e+01,4.432318825e+01,2.621178931e+01,5.460576561e+01,5.678634315e+01,6.748917597e+01,9.364646886e+01,5.318026892e+01,3.427286631e+01,9.707731428e+01,2.440027022e+01,1.831684074e+01,3.079917632e+01,6.748462051e+01,1.377459689e+01,6.711788003e+01,9.199757864e+01,6.748431772e+01,4.630990584e+01,1.884599055e+01,9.085323002e+01,8.953245194e+01,1.420525694e+01,1.669543507e+01,1.871249673e+01,5.445755124e+01,2.080858448e+01,8.980663925e+01,6.955352093e+01,3.457703071e+01,6.333139765e+01,2.987108897e+00,1.647057853e+01,7.044255664e+01,3.850147377e+01,9.197215136e+01,6.593814954e+01,5.656445409e+01,1.514541789e+01,7.509686785e+01
6.790836622e+01,8.915282176e+00,5.431408123e+01,2.232614906e+01,4.584562922e+01,6.732607720e+00,3.003250024e+01,7.765706934e+01,7.884219740e+01,1.416796931e+00,9.522192059e+01,4.477211975e+01,1.293803875e+01,5.275999069e+01,6.173058805e+01,8.259105845e+01,3.507353877e+01,8.810595807e+01,2.106177388e+01,5.115373110e+01,1.378002605e+01,5.872568639e+01,6.780818338e+01,6.067458559e+01,9.638270759e+01,6.476338005e+01,8.353221700e+01,4.713911145e-01,9.656746607e+01,2.917076969e+01,1.585743864e+01,6.319202289e+01,3.788491909e+01,9.508055119e+01,4.075398779e+01,2.671580501e+01,3.959778938e+01,9.935895947e+01,4.904881147e+01,6.867690485e+00,9.385187378e+01,1.957368711e+01,6.222573527e+01,8.006795049e+01,8.329265676e+01,1.941154317e+01,6.484119445e+01,2.916158345e+01,5.471874551e+01,5.164495625e+01,1.054127621e+01,1.975468534e+01,5.652813385e+01,1.572027293e+01,4.938501522e+00,3.323127521e+01,3.440928300e+00,4.918945599e+01,4.638487037e+01,3.541624290e+01,7.737292289e+01,5.991977988e+01,5.264853733e+01,2.490454424e+01,8.549910082e+01,8.814757484e+01,3.680345698e+01,8.402858681e+01,2.524114549e+01,1.999383337e+01,1.220831228e+01,9.346966167e+01,9.555793093e+01,9.067716252e+01,3.953300671e+01,2.367846757e+00,1.460023148e+01,9.827125745e+01,7.016272761e+01,7.463777292e+01,7.119344167e+01,7.356128697e+01,8.112289158e+01,5.698998889e+01,7.106061702e+01,6.135145398e+01
5.301787713e+01,3.223757284e+00,8.111464569e+01,4.097773470e+01,5.890773308e+01,2.295174362e+01,7.629919978e+01,9.594113401e+01,6.762074281e+01,4.146826544e+01,8.798051969e+00,5.356541673e+01,5.080431694e+01,5.750717849e+01,8.132011037e+01,2.555555113e+01,9.495140090e+01,3.898127571e+01,6.691362288e+01,5.793068529e+01,1.345553300e+01,8.197988901e+01,6.826707748e+01,1.519177203e+01,2.246302817e+01,4.342322538e-01,8.030261493e+01,3.531014813e+01,2.652909284e+01,6.811572853e+01,7.200304698e+01,6.066569819e+01,1.348331976e+01,7.678649592e+01,7.087608733e+01,6.638353444e+01,5.698876352e+01,6.889249524e+01,4.574902643e+01,9.662642362e+01,8.306342171e+01,5.305479044e+01,2.849820561e+01,7.756063319e+01,6.308174066e+01,6.858383933e+01,3.939053608e+01,2.374260504e+01,8.951580559e+01,8.843333775e+01,9.624094816e+01,4.415272788e+01,9.342124962e+01,1.693598988e+01,6.940451128e+01,8.995722197e+00,5.728537490e+01,4.023198326e+01,6.378282104e+01,3.029249769e+01,4.834210828e+01,8.221176021e+01,8.849418446e+01,1.437983265e+01,2.874201079e+01,2.331183920e+01,1.704353695e+01,6.181144907e+01,3.753999740e+01,6.402379877e+01,5.522706590e+01,8.858789377e+01,3.718227465e+01,7.221992105e+01,7.250938932e+01,2.635760987e+01,5.404608516e+00,6.824869200e+01,3.055130104e+01,2.258086706e+00,9.911816736e+01,7.868890681e+01,3.906745119e+01,8.933665494e+01,7.130180673e+01,3.798256146e+01
1.364761112e+01,1.282024549e+01,1.309782039e+01,1.480964248e+01,7.299063133e+01,1.214409347e+01,3.513344696e+01,5.702012516e+00,3.888436844e+00,3.386471362e+01,6.530560334e+01,9.002285892e+01,4.070399255e+01,1.760737299e+00,2.236555454e+01,7.946278005e+01,6.489809898e+01,3.653426314e+01,3.028384404e+01,6.098901923e+01,2.355928237e+00,4.336164341e+01,7.521957515e+01,5.746020428e+01,1.013709607e+01,9.603888146e+01,8.280252221e+01,8.611070006e+01,6.017092284e+01,7.637575106e+01,9.299053579e+01,6.330974845e+01,4.888884073e+01,7.088808072e+01,9.278781469e+01,3.994515869e+01,2.975327710e+01,7.965755017e+01,9.507886292e+00,3.556534908e+01,2.610182166e+00,4.988769729e+01,7.926993257e+01,5.191891188e+01,8.234834055e+01,7.393255023e+01,6.060648029e+01,3.496912066e+01,2.657268084e+01,8.589733137e+01,6.368502487e+01,3.671629859e+01,8.437352290e+01,3.022947360e+01,2.938226710e+01,7.152540184e+01,2.923449532e+00,2.220072812e+01,6.301381797e+01,7.480915412e+01,3.775483807e+01,2.452474201e+01,1.178642250e+01,4.474297761e+01,8.263510409e+01,2.975106651e+01,8.716413673e+01,8.535054757e+01,1.046869891e+01,7.220222890e+00,2.440525792e+01,7.248492682e+01,8.652975872e+00,2.717964178e+01,6.675066658e+00,1.522909322e+00,9.130426135e+01,1.581672974e+01,8.923160346e+01,1.335907873e+00,9.534276611e+01,7.323676733e+01,5.380385245e+01,9.107836986e+01,1.612586386e+01,1.839529815e+01
2.755572799e+01,8.061954495e+01,3.508673313e+01,3.949298631e+01,3.824461944e+01,2.702074901e+01,9.406256428e+00,4.678664403e+01,9.532527333e+01,7.945471534e+01,2.011881483e+01,1.651549572e+01,8.085511036e+01,8.956981653e+01,6.701071148e+01,5.248796769e+01,3.346105122e+01,8.794318745e+01,4.363632964e+01,3.016096895e+01,3.461326118e+01,4.391423579e+00,3.649689946e+01,6.985218590e+01,2.880878228e+01,9.668708308e+01,3.223255078e+01,7.583778576e+01,8.312929494e+01,4.457838451e+01,3.293756673e+01,9.746035706e+01,1.779256394e-01,2.332161988e+01,3.425186561e+01,5.664185277e+01,1.428557167e+01,4.721176314e+01,2.736393058e+01,9.615833746e+01,3.528982194e+01,1.226936516e+01,6.040740897e+01,2.650384131e+01,6.032222291e+01,2.848547546e+01,9.501239151e+01,1.933940841e+01,7.096124445e+01,8.363628099e+01,5.754962245e+01,5.437790914e+01,1.389196157e+01,6.528349760e+01,3.139871134e+00,6.618583782e+01,4.033593664e+01,6.641108685e+01,1.434173939e+01,3.858146722e+01,5.250887595e+01,3.313012244e+01,6.843051110e+01,6.163428557e+01,6.702144052e+00,3.107135751e+01,5.167957685e+01,9.439728979e+00,1.938078222e+01,7.617378514e+01,6.334985449e+00,4.394387189e+00,8.698401469e+01,9.774424669e+00,6.328939965e+01,8.247133259e+01,8.264366127e+01,8.821318729e+00,7.443185281e+01,3.230731341e+01,5.168095518e+01,8.320313882e+01,7.007156035e+01,9.984186113e+01,4.953738038e+01,8.830123552e+01
1.188571359e+01,9.166922056e+01,2.759692765e+01,8.723587506e+01,1.831320282e+01,1.642654044e+01,2.858882406e+01,4.351910356e+01,9.659759490e+01,5.031972202e+01,3.778646640e+01,4.903099839e+01,7.049862925e+01,5.585857830e+01,1.531433048e+01,7.093208782e+01,7.937339720e+01,2.687998017e+01,8.933832324e+00,3.402235463e+01,9.574901357e+01,3.108223439e+01,2.533958169e+01,8.816489252e+01,9.724448614e+01,2.108492097e+01,5.132506349e+01,1.037087442e+01,7.952581802e+01,7.569356821e+01,9.286718758e+01,2.776491940e+00,3.884660722e+00,4.014493772e+01,6.673084044e+01,3.670151698e+01,5.751148777e+01,6.232843819e+00,9.911110747e+01,5.813687194e+00,4.079872180e+01,9.829897490e+01,6.472225549e+01,1.824908914e+01,7.288170608e+01,3.187727517e+01,6.547623303e+01,8.310548744e+01,2.821825613e+01,5.886447381e+01,4.913224217e+01,4.810865004e+01,1.061615042e+01,3.349027266e+01,5.640356452e+01,7.901815702e+01,1.896333015e+01,9.640547943e+00,1.817943078e+01,3.228221577e+01,6.908739856e+01,2.488814852e+01,1.814527093e+01,1.948687950e+01,8.987523038e+01,8.646915598e+01,1.005757624e+01,1.465986066e+01,2.229316445e+01,3.550271303e-01,9.948070230e+01,9.146687681e+00,6.877400200e+01,9.625995992e+01,7.099697937e+00,1.271762014e+01,8.326218228e+00,3.356331984e+01,1.075534771e+01,3.770597286e+01,9.742318771e+01,6.589005966e+01,7.675603114e+01,2.781395901e+01,3.709081299e+01,1.086411807e+01
3.147768401e+01,4.364603421e+00,7.280496181e+00,4.942744136e+01,5.385881207e+00,1.194087826e+01,2.598601981e+01,6.124167071e+01,2.834972593e+01,1.055611413e+01,1.758699048e+01,5.792191426e+00,5.516934442e+01,3.090991964e+01,4.078500855e+01,1.750525186e+01,2.117286093e+01,8.448918306e+01,9.366598493e+01,9.354282995e+01,2.362190335e+01,5.949578685e+01,5.513263483e+01,8.364166631e+01,1.978685314e+01,7.375537256e+01,9.600299917e+01,4.669336745e+01,3.541673127e+01,2.170968521e-01,5.297285147e+01,2.253005299e+01,8.658148651e+01,3.040737258e+01,3.906953827e+01,4.896258553e+01,3.351556068e+01,6.933740603e+01,5.033909539e+01,5.848370577e+01,5.940883953e+01,8.294439014e+01,2.269378852e+01,4.293127997e+01,4.369520110e+01,9.177909534e+01,3.044699117e+01,1.026441008e+01,6.201299535e+01,8.609232868e+01,4.060709465e+01,4.371032568e+01,3.716099935e+01,3.000736991e+01,4.332720310e+01,7.681665081e+00,1.191144749e+01,3.492278065e+01,4.831319580e+01,8.387214078e+01,3.387618859e+01,4.403841525e+01,2.458551814e+01,6.692315588e+01,6.067381058e+01,6.479247541e+01,9.502461603e+01,6.820623307e+01,1.393419997e+01,6.814391951e+01,3.181554838e+01,5.228729339e+01,4.662545640e+01,1.838676537e+01,1.344747001e+01,8.782610944e+01,6.494688154e+01,9.081271677e+01,2.891071737e+01,7.389663065e+01,5.422979169e+01,2.693942552e+01,9.326276128e+01,8.895273889e+01,6.440138323e+00,6.611091220e+00
3.022334354e+01,4.694565023e+01,1.275454571e+01,1.924203014e+01,3.857471522e+01,6.225255590e+01,3.463415532e+01,5.996362998e+01,8.281133167e+01,1.887342484e+01,6.355530789e+01,9.980190951e+01,3.984796775e+01,7.135742092e+01,1.938514163e+01,9.934241466e+01,3.981101382e+01,8.039700028e+01,3.832041543e+01,6.397804402e+01,2.799451991e+01,4.328082983e+01,9.111190208e+01,5.606880066e+01,1.625343807e+01,7.573964030e+01,2.550481800e+01,3.460923948e+01,1.601601827e+01,5.241740973e+01,9.456057292e+01,8.528783867e+01,2.049893166e+01,2.679097995e+01,1.056302019e-01,3.161481638e+01,1.526601430e+01,4.243238507e+01,1.020565324e+01,8.174628293e+01,8.615369646e+01,6.827341094e+01,1.203502630e+01,2.637544214e+00,2.761715642e+01,4.207841451e+01,1.615328802e+01,6.259423808e+01,3.915976281e+01,4.337464328e+01,7.896845899e+01,4.004860133e+00,3.161357417e+01,4.096857508e+01,7.772022812e+00,3.503197694e+01,5.316937549e+01,3.682476835e+01,8.102387540e+01,2.222418246e+01,7.028059310e+01,9.747329858e+01,5.808353937e+01,6.352014182e+00,9.648849668e+00,1.004110109e+01,5.561506465e+01,6.437639027e+01,3.420988791e+01,5.661463143e+01,4.142793510e+01,5.040070892e+01,8.020888732e+01,1.639622349e+01,7.012858571e+01,3.623186628e+01,1.492471892e+01,3.684599078e+01,2.701047585e+01,4.387510563e+01,7.338845532e+01,6.745934162e+01,7.969169684e+01,5.797055156e+01,4.846129671e+01,8.666212258e+01
