v1,v2,v3,v4,v5,v6,v7,v8
7.331443892e+01,1.856732865e+01,6.561315190e+01,1.956716601e+00,1.671640602e+01,9.285171207e+01,6.788184271e+01,1.282515211e+01
5.932842770e+00,6.347006743e+01,5.038009543e+01,1.273596373e+01,5.133362720e+01,9.553880692e+01,4.890318251e+01,7.122121377e+01
5.440686258e+01,7.036661449e+01,7.507361845e+01,8.844958565e+01,8.827787111e+01,8.748465209e+00,2.072506201e+01,7.985567704e+01
1.801554549e+01,2.251582610e+01,4.391094897e+01,6.481041917e+01,7.427767949e+01,6.519305571e+01,7.043898281e+01,1.969097852e+01
7.573929029e+01,4.291859840e+01,4.850239123e+01,6.288748806e+01,6.485559419e+01,2.195198581e+01,4.699159430e+01,1.296492580e+01
2.079596110e+01,3.738474496e+01,7.097919779e+01,5.849788251e+01,4.444492153e+00,8.226787155e+01,5.019681916e+01,1.998460309e+01
5.704571990e+01,8.380832506e+01,4.165714520e+01,5.104087840e+01,6.179100307e+01,3.796137478e+01,1.269170946e+01,9.299969239e+01
1.064406856e+01,1.311261039e+01,2.583660178e+01,5.487650210e+01,2.099907877e+01,7.345530704e+00,8.211678222e+01,7.750698157e+01
1.535740309e+01,4.008648637e+01,8.971660199e+01,3.678878650e+01,8.193034359e+01,8.720178740e+01,6.075517074e+01,8.256253079e+01
8.976857511e+01,5.131325297e+01,4.416097261e+01,2.839839978e+01,6.842469496e+01,8.212821112e+01,2.108284260e+01,1.526420950e+01
5.139676053e+01,8.216057423e+01,1.159160297e+01,4.572144585e+01,8.582402547e+01,4.961599265e+01,4.116403711e+01,9.492140547e+01
4.972490891e+01,2.666045365e+01,2.996386237e+01,7.057115884e+01,5.763386438e+00,3.149845143e+01,1.052206270e+01,7.903048401e+00
2.616255870e+01,5.540538478e+01,7.517332717e+01,4.816506745e+01,1.986389935e+01,8.478900397e+01,8.301534040e+01,9.536964948e+01
9.775938323e+01,6.406675450e+01,6.838019409e+01,7.467899497e+01,3.894712257e+01,3.979103927e+01,8.208019851e+01,7.312454558e+01
7.754730249e+01,3.479299888e+01,6.136206617e+01,5.764280812e+01,5.678238576e+01,3.451998755e+01,4.167547306e+01,9.963741498e+01
2.005277846e+01,7.146796421e+01,3.993499113e+01,3.201586667e+01,6.988950601e+01,5.818192428e+01,4.066310780e+00,5.577170512e+01
2.162968722e+01,3.851618614e+01,2.109576290e+01,9.595010671e+01,7.538038237e+00,4.242903445e+01,3.496634360e+01,4.305541141e+01
6.089702514e+00,4.087068919e+01,2.022265984e+01,3.199021820e+01,3.551491457e+01,5.431542016e+01,8.474682421e+01,5.911804888e+01
9.910748703e+01,6.474176160e+01,2.811654842e+01,6.625503324e+01,1.521255762e+01,4.956440592e+01,6.221487317e+01,6.390277233e+01
1.330615786e+01,8.541564549e+01,7.122150927e+01,3.871520429e+01,9.035939345e+01,1.890696663e+01,2.545237260e+01,2.729680660e+00
1.729360317e+01,5.648011820e+01,4.752539493e+01,1.186029945e+01,6.616314326e+01,2.630133295e+00,4.332010331e+01,1.340568236e+01
2.859457321e+01,8.343241461e+01,7.100491111e+01,9.628872980e+01,4.106782275e+01,5.524921749e+01,3.731285515e+01,9.234958222e+01
1.726017919e+00,9.711635068e+01,3.497658471e+01,7.987257473e+00,2.038700558e+01,5.714614056e+01,5.570462245e+01,6.531133230e+01
1.986143654e+01,4.188593633e+01,3.134516029e+01,5.279693839e+01,1.110453508e+01,1.615560098e+01,8.254617509e+01,6.620888472e+01
3.808316015e+01,7.881279680e+01,7.833406064e+01,4.945641608e+00,1.552706605e+01,7.064223464e+01,6.154267606e+01,9.738699011e+01
4.663480123e+01,4.460793528e-01,1.416835451e+01,2.909400780e+01,7.707818337e+01,7.572852500e+01,5.532489515e+01,2.427651003e+01
3.341998365e+01,9.370209094e+01,8.911929178e+01,9.474421474e+00,5.023912229e+01,3.480149583e+01,9.361724826e+01,2.884788994e+01
8.863789011e+01,3.419786947e+01,2.851258321e+01,6.421721190e+01,2.916089671e+01,1.621123780e+01,3.443420013e+01,5.711078359e+01
4.656158233e+01,1.102041264e+01,3.077131033e+01,7.042452409e+01,7.142430223e+01,9.495300124e+00,5.612785566e+00,3.086250593e+01
8.475052596e+01,4.942866413e+01,5.644580036e+00,7.545466679e+01,8.330024751e+00,3.200355272e+01,3.983424886e+01,7.927650383e+01
9.642354007e+01,8.330264093e+01,7.153317742e+01,1.604734901e+01,3.210503108e+01,7.644803059e+01,9.079498537e+01,6.242112154e+01
