v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41
2.144736183e+01,1.923307722e+01,5.091044171e+01,5.306827954e+01,3.682449978e+01,7.916059171e+01,6.387375728e+01,8.190456512e+01,9.685084527e+01,1.413809349e+01,4.541400271e+00,2.400877139e+01,1.168959038e+01,6.757310527e+01,8.461005098e+01,4.037058253e+01,8.561155836e+01,6.922083385e+01,9.659687008e+01,8.565587820e+01,6.449452505e+01,5.570049320e+01,9.690271269e+01,9.698032927e+01,3.457689994e+01,5.328714902e+01,9.373424460e+01,6.437811590e+01,1.611866955e+01,5.801809901e+01,5.373111499e+00,9.322321260e+01,6.608097011e+01,8.649161138e+01,5.030845801e+01,3.256715630e+01,6.081509487e+01,2.757700934e+01,7.105929804e+01,6.638582893e+00,4.604969332e+01
4.179342738e+01,7.335236114e+01,1.782268296e+01,1.413170753e+01,9.903155881e+01,7.619986354e+01,5.264042501e+01,4.356141981e+01,1.981683325e+01,8.857088589e+01,4.256517223e+00,2.412883651e+01,1.736413816e+01,1.971198566e+01,4.164912558e+01,2.977767785e+00,2.449200616e+01,1.752805052e+00,2.952400282e+01,6.073849134e+01,4.346621473e+01,7.878508774e+01,9.098186150e+01,7.698517895e+01,3.996747213e+01,7.608073997e+01,2.008147803e+01,9.994536488e+01,2.025070079e+01,1.085812490e+01,3.912441096e+01,7.257939643e+01,7.119442445e+00,2.233275864e+01,5.851225682e+01,7.490786000e+01,5.228820898e+01,9.530606675e+00,4.105108103e+00,1.762038141e+01,5.325911686e+01
6.010242089e+00,1.367398974e+01,5.877720574e+01,5.086570133e+01,9.817186409e+01,8.361391476e+01,3.306685390e+01,6.393336821e+01,5.257206051e+01,7.778893607e+01,6.451845730e+00,2.524615256e+01,9.236598634e+01,6.921344558e+01,6.411761169e+01,8.205436145e+01,3.976440013e+00,2.605502723e+01,3.618186436e+01,4.173664931e+01,4.842286715e+01,3.890430911e+01,1.043324818e+01,4.159793705e+01,4.633510593e+01,2.184312507e+01,9.494228697e+01,9.880432083e+01,8.398442917e+01,9.054662109e+01,4.216421752e+01,2.465505740e+01,2.566972369e+01,9.129845960e+01,6.418019757e+01,9.432990553e+00,2.801074927e+01,1.997625707e+01,6.394351136e+01,4.791118321e+01,1.475044399e+00
6.706562351e+01,6.604435229e+01,7.914607762e+01,4.020605618e+00,1.718578831e+01,4.302033229e+01,9.296900293e+01,4.920461048e+01,3.606334770e+01,5.240245403e+01,9.473362906e+01,1.045552454e+00,3.535161984e+01,8.040284749e+01,3.689301799e+01,7.335144186e+01,5.118660894e+00,3.200806459e+01,3.122512781e+01,2.338047639e+01,5.478802828e+01,8.011333314e+01,8.471824157e+01,7.625182553e+01,7.368638157e+01,1.093044009e+01,5.910849517e+00,1.408614881e+01,2.475181420e+01,2.705272880e+01,6.749151649e+01,3.128576089e+01,8.358923816e+01,1.464636448e+01,9.984463889e+01,8.580292521e+01,1.495578259e+01,4.584064560e+00,8.590857326e+00,4.351820613e+00,2.013528881e+01
1.310993888e+01,4.682840247e+01,3.031107085e+01,5.214446245e+01,2.272126070e+01,3.695907478e+01,8.402315729e+01,1.821524825e+01,7.894090531e+01,9.414581655e+00,5.479453061e+01,2.881708392e+01,9.724622907e+00,8.330451451e+01,6.015212422e+01,5.682273040e+01,5.592659243e+01,3.896604851e+01,3.249193007e+01,2.054297084e+01,1.431926251e+01,9.716334898e+01,6.749978204e+01,8.067163775e+01,9.659316935e+01,1.108325166e+00,3.396059106e+01,8.459389080e+01,3.558827199e+01,1.555179154e+01,5.347738475e+01,6.357847037e+01,3.221499063e+01,8.254656543e+01,5.744394898e+01,4.274139704e+01,9.696860946e+01,2.049129747e+01,2.863643918e+00,9.714228336e+01,1.376207106e+01
8.284077285e+01,6.083152569e+01,9.316034974e+01,8.434779369e+01,4.123004671e+01,6.033713182e+01,1.069239912e+01,8.058191180e+00,3.411287502e-01,5.222749924e+01,3.821681831e+01,9.886862150e+01,4.780237347e+01,6.850496941e+01,5.120416866e+01,5.053849913e+01,9.510711964e+01,5.321314078e+01,3.912733198e+01,7.043380444e+01,1.420065356e+01,8.090052611e+01,3.080450053e+01,8.997899424e-01,6.292448727e+01,7.445620036e+01,7.290347460e+01,3.451882039e+00,1.316965603e+01,9.806996883e+01,7.998846758e+01,2.628395837e+01,7.997429037e+01,1.537131360e+01,1.045722055e+01,4.456459883e+01,6.227653830e+01,9.268308564e+01,3.222588768e+01,7.729454119e+01,5.591615084e+00
4.140453475e+01,2.244284432e+01,6.902889282e+01,9.995181070e+01,6.677340684e+00,1.782940470e+01,2.059349340e+01,5.197520992e+01,3.312733284e+01,1.349101434e+01,1.060968190e+01,3.455453159e+01,3.701764536e+01,6.486293000e+01,6.762317043e+01,1.477860121e+01,8.879647130e+01,4.310217144e+01,5.378175117e+01,1.297295949e+01,3.348463613e+01,3.846107750e+01,7.671586292e+01,6.176335036e+01,9.552461571e+01,6.909627959e+00,6.860899841e+01,5.159920147e+01,7.661077416e+01,5.244181455e+01,4.368079587e+01,5.879089981e+01,2.470751954e+00,4.993313472e+01,8.895122763e+01,2.563267212e+01,8.529014229e+01,2.810340374e+00,1.080218403e+01,2.209017872e+01,7.403521696e+01
5.939119888e+01,7.237310249e+00,4.907835453e+01,9.451019209e+01,5.297506678e+01,3.841300549e+01,4.277025547e+01,4.633131297e+01,5.088720203e+01,9.457954061e+01,3.717946943e+01,7.610148165e+01,4.798693569e+01,3.316513583e+01,9.974525831e+01,6.229302483e+01,4.520613414e+01,5.144790047e+00,2.465007447e+01,5.458908393e+01,4.695416148e+01,8.958865268e+01,5.470470392e+01,6.780057991e+01,8.407546838e+01,2.844546415e+01,6.313494670e+01,2.635383615e+01,9.749494860e+01,4.189116270e+01,6.620258488e+01,7.620976890e+01,6.321859447e+01,8.820104395e+01,2.456710175e+01,7.741875726e+01,5.649926293e+01,8.661136527e+01,4.663604615e+01,3.241984979e+01,6.284262007e+01
3.223476956e+01,2.522877207e+01,9.719964442e+01,6.420954598e+01,7.339286717e+01,8.666208707e+01,6.366037966e+01,4.299882996e+01,3.996108733e+01,2.416278116e+01,1.380002262e+01,4.131015154e+01,9.177680094e+01,8.245644988e+01,3.249807111e+01,9.641000520e+00,5.749831554e+01,4.187789049e+01,7.741788729e+00,1.895009356e+01,3.739254381e+01,8.604690126e+01,6.648435698e+01,2.540523992e+01,8.009831273e+01,3.201269577e+01,3.500408131e+00,2.961703689e+01,4.943906154e+01,8.240280939e+01,2.705693705e+00,3.062601107e+01,7.960975461e+01,1.756452215e+00,5.899595940e+01,8.373873953e+01,6.325895899e+01,2.343869693e+01,3.197745182e+01,8.970576549e+01,1.783338000e+01
4.490698571e+01,7.858494587e+01,9.865652844e+01,5.073142688e+01,4.369480147e+01,8.518032535e+01,8.794279170e+01,8.727434803e+01,6.555355443e+00,8.656887738e+01,8.751330921e+01,6.620047490e+01,6.144183984e+01,9.108243120e+01,6.864822560e+01,6.341099041e+01,3.066813605e+01,7.567100036e+01,3.297648613e+01,1.435426991e+01,4.392162596e+01,7.012760945e+01,4.961419858e+01,5.014517315e+01,7.451069812e+01,3.918036622e+01,9.217132455e+01,3.368900036e+01,4.252087001e+01,6.110938694e+01,8.240008097e+01,2.286521811e+01,6.258373534e+01,2.353142468e+01,8.174619370e+01,5.756816998e+01,9.474398944e+01,5.805072997e+01,6.801527889e+01,3.097786573e+01,7.798359117e+01
6.919451125e+01,2.849993421e+01,3.411617806e+01,9.950390469e+01,5.425500021e+00,6.134707154e+00,7.942313522e+01,5.686802483e+01,6.708180519e+01,8.778067980e+01,1.990458769e+01,7.946314093e+01,5.423970294e+01,9.031147202e+01,5.615185608e+01,2.953052796e+01,5.105777868e+01,1.130805145e+01,1.091575550e+01,4.624642899e+01,4.731750782e+01,9.245148151e+01,6.347752601e+01,4.984503850e+01,8.922296825e+01,4.552610521e+01,4.340755447e+01,1.129669535e+01,2.658606099e+01,9.063898460e+01,1.279677207e+01,8.193293884e+01,5.356625660e+00,9.793425650e+01,1.644750800e+01,5.069825396e+01,9.418216263e+01,4.152092252e+01,6.748715631e+01,2.561896417e+01,3.146503391e+01
5.573695152e+01,6.431596429e+01,7.432660177e+01,2.790387234e+01,6.593369706e+00,8.010368456e+01,4.302381419e+01,1.065459038e+01,4.168588686e+01,4.771408777e+01,9.891247005e-01,7.062375754e+01,9.035568731e+01,6.575061901e+01,9.989392342e+01,9.981434388e+00,4.098018243e+01,8.831403367e+01,8.841560908e+01,9.186240112e+01,4.410341642e+01,1.542650337e+01,9.455599381e+01,3.095178562e+01,4.122078224e+01,3.885521473e+00,5.086482031e+00,3.332861776e+01,9.753271235e+01,4.336518955e+01,1.178276180e+01,9.996460196e+01,2.521809933e+01,7.015523203e+01,8.578043580e+01,9.487401945e+01,5.266900914e+01,3.205620109e+01,8.454895163e+01,2.387608894e+01,2.330567010e+01
9.969070290e+01,1.893795650e+01,9.277450973e+01,8.635377583e+01,4.907980582e+01,4.958508314e+01,6.756657779e+01,2.765407398e+00,4.858578606e+01,9.973741207e+01,6.263047568e+01,6.133508381e+01,7.639727198e+01,9.571252508e+00,2.884952436e+01,7.356369149e+01,1.813788189e+01,4.609980959e+01,1.790262438e+01,7.386999525e+01,5.438932506e+01,9.881941943e+01,2.565958561e+01,1.011632272e+01,2.921450166e-01,7.988927668e+01,9.313811108e+01,4.551909835e+01,2.676648931e+01,9.326028481e+01,1.839247544e+01,6.410104458e+01,3.916800104e+01,7.435677660e+01,2.832355079e+01,7.569901318e+01,2.492718590e+01,7.601093283e+01,4.716813908e+01,1.680560472e+01,1.350332659e+01
9.674119677e+01,3.837421456e+01,4.149974304e+01,4.501704414e-01,3.107003192e+00,4.875068464e+01,6.833271860e+01,4.954545278e+01,4.615857586e+01,9.684171356e+01,9.165209269e+01,9.874761153e+01,6.212359664e+01,3.086812042e+01,6.423297381e+01,4.643717402e+01,9.979016693e+01,4.020907868e+01,8.343203045e+01,6.218192686e+01,3.511820267e+00,2.605384202e+00,2.061360090e+01,4.648331831e+01,3.463934960e+01,4.887664087e+01,5.102421441e+01,3.914717347e+01,9.763145928e+01,7.379937532e+01,2.891110168e+01,3.261198358e+01,9.832410804e+00,5.117205962e+01,6.454886688e+01,9.618805138e+01,3.738422941e+01,8.259940570e+01,3.666834431e+01,1.527757197e+01,2.090881365e+01
5.302906821e+01,3.393326386e+01,9.139363932e+01,1.116657923e+01,4.944135283e+01,7.294474506e+01,2.107072145e+01,1.089480677e+01,8.558688731e+01,3.056492380e+01,3.750105397e+01,4.446628439e+01,6.931187292e+01,4.359934510e+01,8.718186133e+01,4.680874074e+01,8.764869708e+01,4.887831492e+01,6.556444056e+01,5.397334179e+01,4.532137607e+01,7.020415292e+01,2.695991418e+01,4.012012601e+00,9.924619672e+01,4.013088721e+01,8.471722717e+01,9.997902168e+00,8.191838619e-01,8.564777181e+01,7.219848075e+00,4.712936857e+01,9.308599168e+01,1.275580951e+01,8.961284886e+01,3.846396430e+01,6.397290559e+01,8.316084749e+01,5.336863569e+01,9.176268796e+01,6.220875899e+01
6.342397684e+01,3.295526754e+00,4.573923568e+01,3.611780523e+00,4.730861333e+01,3.753352836e+01,7.955731207e+01,8.716302611e+01,9.147386815e+01,8.404760119e+01,7.051059638e+01,4.703222382e+01,2.985356966e+01,5.743135563e+01,2.842014219e+01,5.753388526e+01,7.956625169e+01,7.633030148e+01,6.993321976e+01,5.448321218e+01,1.919548139e+01,4.450095268e+01,1.634351367e+01,3.737132281e+01,4.728981666e+01,7.275545140e+01,2.950212781e+01,6.234994990e+01,3.426469433e+01,4.533995711e+01,3.046302487e+01,8.422680327e+01,1.260577015e+01,8.629992770e+01,4.177576068e+01,2.815840839e+01,2.344833488e+00,5.426819272e+01,2.771959033e+01,3.287146699e+01,3.054988835e+00
6.339604238e+01,2.481598808e+01,3.296648411e+01,1.605123559e+01,7.991354421e+01,9.760013772e+01,9.567391609e+01,2.905878673e+00,1.091980854e+01,9.547049563e+00,6.480984067e+01,3.783017034e+01,4.489664522e+01,8.118517913e+01,5.600842926e+01,1.771401219e+01,5.283167677e+01,1.454263956e+01,7.099406683e+01,5.706587938e+00,6.351579782e+01,8.320037567e+01,8.949829414e+00,4.532837219e+01,2.776606324e+01,1.337171949e+01,1.508397455e+01,9.965740395e+01,8.057287119e+00,7.806216945e+01,2.002147554e+01,2.675544905e+01,2.880708365e+01,9.434748907e+01,8.539002486e+01,5.906941309e+01,6.611162286e+01,3.502277207e+01,2.232286099e+01,1.407847609e+01,8.078894166e+01
2.446469983e+01,8.079278346e+01,3.939152003e+01,8.500992705e+01,1.396001902e+01,2.658118323e+01,4.117362036e+01,1.309200081e+01,7.869732383e+01,3.843496336e+01,1.054913293e+01,9.634936825e+01,8.256445995e+01,9.329674021e+01,4.345882333e+01,8.016949917e+01,9.665220031e+01,6.305163441e+01,1.539395794e+01,6.742620586e+01,9.770707484e+00,2.358748587e+00,4.701629622e+01,9.835809630e+01,9.121649856e+01,8.555921308e+01,5.032121248e+01,6.909067391e+01,2.364886924e+01,3.714562288e+01,3.351376321e+01,7.954217396e+01,9.878334692e+01,8.384531548e+01,1.114621815e+00,5.249380039e+01,5.693448796e+01,5.859501518e+01,7.940548076e+01,9.239118899e+00,5.447514323e+01
4.732111327e+00,7.743810409e+01,3.853485478e+01,3.122189289e+01,1.594459504e+01,6.650826881e+01,5.200726596e+00,7.842025570e+01,1.897426266e+01,8.733257002e+01,5.883650403e+01,5.754343061e+01,6.021428231e+01,7.255679473e+01,5.919049580e+01,2.876911617e+00,9.745178751e+01,2.220375550e+01,7.238902097e+01,2.797285552e+01,9.603151140e+01,6.291038739e+01,1.477668670e+01,9.879131373e+00,3.540429104e+01,4.131820862e+00,8.622103914e+01,9.215300816e+01,5.871667188e+00,3.470897025e+01,6.470386857e+01,3.035153242e+01,2.305379972e+01,3.854676810e+01,7.117161980e+01,1.009879149e+00,3.590332302e+01,4.261103025e+01,9.640805260e+01,5.053455643e+01,1.740508066e+01
3.797738286e+01,8.173571844e+01,5.312330581e+01,3.175917248e+01,8.163998643e+01,8.238692970e+01,7.750003054e+00,9.150782102e+01,4.628126777e+01,6.690388440e+00,2.986044942e+01,7.577977393e+01,9.579371372e+01,2.400186364e+01,2.508045312e+00,7.654689475e+01,3.562074542e+01,7.697690233e+01,7.290210950e+01,1.857638713e+01,4.304302652e+00,1.445750813e+01,6.928299754e+01,3.008303411e+01,5.953221830e+01,8.409221163e+01,3.238143554e+01,2.975497053e+01,1.476645058e+01,3.530537971e+01,4.012556744e+01,5.079895837e+01,8.467302626e+01,9.485974146e+01,9.946172816e+01,9.814550214e+01,8.243005860e+01,7.763738483e+01,3.445417064e+01,7.807780133e+01,3.528370436e+01
9.466872840e+01,3.520054184e+01,7.302503940e+01,7.327114721e+01,1.087414623e+00,3.793938389e+01,4.565568934e+01,3.836737129e+01,7.852335924e+01,7.606902251e+01,8.902331238e+01,8.758847051e+01,7.273607451e+01,8.397925689e+01,6.315383166e+01,8.567221855e+01,8.576990272e+01,6.241931880e+01,8.309631265e+01,5.141799475e+01,7.673373073e+01,6.518858865e+01,7.440806195e+01,8.799446473e+01,4.368652842e+01,5.277208146e+01,5.757555986e+01,8.216638824e+00,5.426136752e+00,6.881525993e+01,4.795441482e+01,5.887786503e+01,2.265129483e+01,5.470874918e+01,8.951876046e+01,7.752726096e+01,8.703358300e+01,3.777539286e+01,6.478962651e+01,3.145237135e+00,4.377942457e+01
1.134821183e+01,3.329715785e+01,1.722577996e+01,6.912628266e+01,1.196729278e+01,8.255325730e+01,6.575292871e+01,2.289016163e+01,8.112583634e+01,7.893412319e+01,4.220580309e+01,6.730134036e+01,4.878274715e+01,9.678362422e+01,3.104844602e+01,1.624462296e+01,4.017211429e+01,3.951885367e+01,9.262716354e+00,3.068856432e+00,3.550362171e+01,2.827423307e+01,1.287487230e+01,2.791494774e+01,9.568525291e+01,2.685423335e+01,6.322021904e+01,6.617427117e+01,4.449134544e+01,9.444646745e+01,9.839871190e+01,4.923360920e+01,1.930217556e+01,5.425849469e+01,8.744660414e+01,8.870056004e+01,8.568192660e+01,7.166028916e+01,1.774112267e+01,8.223526401e+01,2.460557606e+01
9.831137884e+01,3.596896279e+01,9.924287909e+01,7.920415847e+01,5.121903157e+01,6.854428337e+01,5.624812516e+01,8.850999008e+01,1.296758042e+01,2.001095771e+01,9.197107371e+01,8.740271538e+01,3.305777928e+01,6.673349815e+01,6.161394452e+01,6.147574354e+01,8.419434960e+01,4.152962505e+01,3.681123593e+01,5.777298158e+01,8.709589996e+01,3.686281241e+01,5.534326968e+01,7.366504974e+01,2.807096411e+01,6.867544137e+01,6.228139136e+01,5.883362801e+00,2.785217424e+01,9.109488008e+01,1.614735415e+01,3.973533233e+01,6.734373639e+01,5.039176295e+01,4.120413206e+01,6.028171260e+01,4.478157538e+01,5.603267314e+01,2.115047866e+01,8.013257538e+01,2.563807862e+01
7.978438257e+01,3.754788210e+01,7.318679735e+01,6.648553592e+01,8.517843188e+01,4.101321346e+01,3.037068207e+01,3.658374371e+01,7.423491436e+01,7.462255989e+01,7.917427650e+01,3.465668840e+01,1.912255111e+01,7.749596460e+01,8.599742790e+01,9.836418786e+01,9.064873024e+01,3.803076271e+01,1.719643605e+01,3.184422825e+01,6.167663178e+01,5.872464685e+01,5.765143795e+01,2.680462643e+00,3.480590771e+01,3.954455040e+01,8.952866372e+00,1.286830894e+01,7.505786075e+01,1.897755646e+01,7.957995847e+01,6.367836399e+01,6.643764544e+01,9.476607854e+01,2.636889650e+01,1.033991542e+01,3.775372991e+01,1.898791218e+01,8.955311535e+01,4.402037520e+01,6.572410345e+01
1.598378922e+01,1.832263076e+01,2.351510328e+01,8.725802384e+01,4.653033491e+01,6.807066626e+01,4.852537486e+01,8.243958244e+01,3.356407625e+01,1.567657158e+01,3.804730251e+01,7.416857833e+01,9.224935277e+01,9.049870670e+00,1.212402398e+01,2.837091097e+01,5.423655864e+01,9.644274835e+01,1.202556763e+01,6.914299797e+01,6.690321918e+01,9.777881874e+01,7.706028151e+01,3.228731094e+00,8.360802771e+00,7.539314677e+01,3.218077289e+01,6.343932608e+01,4.450216520e+01,5.545142073e+01,3.881766950e+01,3.767206802e+01,5.181449108e+01,2.952665945e+01,8.543699872e+01,5.389338981e+00,3.686667515e+01,8.970915832e+01,6.004475712e+01,3.807192902e+01,8.423698355e+01
7.196768659e+01,5.202644456e+01,2.483964058e+01,8.325767851e+01,7.789669284e+01,5.461147075e+01,3.014492757e+01,6.360681877e+01,6.411433171e+01,3.484597078e+01,7.755542119e+01,5.823837643e+01,9.426433271e+01,5.525660573e+00,9.868121543e+01,7.505262988e+01,9.193872225e+01,9.218483167e+00,5.531937824e+01,1.401836619e+01,6.334283342e+01,1.072896287e+01,2.166106374e+01,4.624909672e+01,5.078982722e+01,9.451678209e+01,6.040728158e+01,7.387289891e+01,2.539732979e+01,4.173575429e+01,9.790830903e+01,4.168943654e+01,1.944991423e+00,4.176527729e+01,3.232705190e+01,1.701139961e+01,7.726184360e+01,2.314273652e+01,9.936558596e+01,3.847937402e+01,2.233173844e+01
7.625108923e+00,6.267180407e+01,7.573698967e+01,6.786920357e+00,9.088782218e+01,9.164929060e+01,8.422361486e+01,1.408385134e+01,1.607622549e+01,4.277351446e+01,3.886486077e+01,3.241069303e+01,8.135156706e+01,8.728916236e+01,2.573403903e+01,4.803230677e+01,7.162036200e+01,5.526486079e+01,4.888252750e+01,4.001946692e-01,8.313898265e+01,2.660648853e+01,6.883447456e+01,2.958544152e+01,7.270235465e+01,1.326288037e+01,2.465935323e+00,3.992458698e+00,9.508011245e+01,2.327917762e+01,6.946013225e+01,4.978410393e+01,2.893642174e+01,8.031855521e+01,7.446346542e+01,4.089431865e+01,2.922728934e+01,7.804130854e+01,7.024951286e+01,4.857610804e+01,2.405787629e+01
3.242319666e+01,1.844177368e+01,7.081945999e+01,6.359100467e+01,3.112746017e+01,4.985903540e+01,3.804437300e+01,4.026050859e+01,4.404708776e+01,6.776228676e+01,9.152537838e+01,4.760608950e+01,7.138817301e+01,5.032901162e+01,5.900010564e+01,9.411995167e+01,9.053288516e+01,4.928196593e+01,3.797136319e+01,3.532236611e+01,8.148036476e+01,9.562664740e+01,7.377613444e+01,9.799368774e+01,4.951420701e+01,5.772957725e+01,5.649983926e+01,2.780655528e+01,2.206468391e+01,4.224380802e+01,7.143155382e+01,8.387695903e+01,1.453537870e+01,5.527678133e+01,8.514775843e+01,6.131787469e+01,5.562879175e+01,5.966931609e+01,3.840301810e+01,5.636339462e+01,3.816270966e+01
5.346499461e+01,4.295471580e+01,4.343251774e+01,2.832089065e+01,5.228676115e+01,7.071398050e+01,1.301266949e+01,7.750130488e+01,6.008213054e+01,9.865166116e+01,2.224366330e+01,6.314457204e+01,2.756766400e+01,7.465307898e+01,8.755376715e+01,7.111022634e+01,9.223000358e+01,8.900840819e+01,2.661550593e+01,1.972190584e+01,4.747238275e+01,4.422816592e+01,8.268664523e+01,3.906055777e+01,9.616135969e+01,5.092618437e+01,6.124824819e+01,9.282149009e+01,1.499658198e+01,6.922357795e+00,7.915268160e+00,8.286353477e+01,3.396077614e+01,1.614532994e+01,7.670745518e+00,5.479758446e+01,9.735616933e+01,2.339191680e+01,1.133095697e+01,2.277957749e+00,6.392618706e+01
2.111604488e+00,6.649160874e+01,3.471220395e+01,3.168807202e+01,3.780064215e+01,1.595871729e+01,3.155577259e+01,2.773055085e+01,3.694608132e+00,7.518300550e+01,9.247326929e+01,9.721446223e+01,3.223847412e+00,1.870832765e+01,3.575648708e+01,7.967667322e+01,3.461234780e+01,7.135613726e+01,4.157505354e+01,3.764304812e+01,2.780252260e+01,1.690320732e+01,6.328743851e+01,2.311364504e+01,6.217368731e+01,2.605537037e+01,7.741038244e+01,4.108307125e+01,6.984920355e+01,1.586740005e+00,1.733929893e+01,4.785821670e+01,3.212574605e+00,1.503752520e+01,2.321188165e+01,4.041497575e+01,8.577978414e+01,6.824974552e-01,8.605571869e+01,7.097332817e+01,8.175187221e+01
6.635154520e+01,4.717934203e+01,7.725845565e+01,8.618885117e+01,2.139949280e+00,8.537291055e+01,7.318540899e+01,6.492541850e+01,9.391299088e+01,2.274859644e+01,3.505894267e+01,3.842712307e+01,4.615415300e+01,4.194618016e+01,7.295709886e+01,1.530422411e-01,2.038046164e+01,9.466132101e+01,9.383560214e+01,7.480430944e+01,3.198355787e+00,1.288590115e+01,4.698954304e+01,2.856912567e+00,7.666634255e+01,4.141204738e+01,4.784784832e+01,3.121299481e+01,4.007500955e+01,3.342443031e+01,3.037729802e+01,5.561199565e+01,2.618369132e+01,5.243727917e+01,4.762994505e+01,7.166924523e+01,3.496186625e+01,8.576350218e+01,1.076282186e+01,9.448801192e+01,2.459667772e+01
6.052964145e+01,4.402328271e+01,5.953716147e+01,7.781761346e+01,9.313081159e+01,9.932243695e+00,8.786102780e+01,4.231955007e+01,1.717116407e+01,1.929863662e+01,4.730339307e+01,4.608627798e+01,3.861705926e+01,5.815875988e+01,2.610748767e+01,3.647899422e+01,3.717664320e+01,9.062545074e+01,9.423361058e+01,5.224393465e+01,4.016433757e+01,6.023081081e+01,9.826726700e+01,4.060797496e+01,6.078053193e+01,2.466548747e+01,9.007690991e+01,9.462556702e+01,7.434066190e+01,3.079046582e+01,8.093288731e+01,9.625691278e+01,3.301391540e+01,2.739165567e+01,6.924547153e+01,6.159924738e+01,4.207017399e+01,1.184837669e+01,4.167764251e+01,6.065971467e+00,3.974757018e+01
