v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73
1.949087848e+01,3.755742804e+01,2.936509122e+01,1.801763168e+01,1.275247444e+01,9.739485124e+01,4.037327187e+01,4.053793623e+01,9.004144445e+01,7.538699464e+01,5.868390261e+01,3.038999617e+01,3.606061443e+01,1.826251210e+01,1.617303196e-01,5.834300855e+01,9.305605660e+00,4.249699713e+01,6.193571369e+01,4.131905194e+00,3.693829961e+01,8.153936100e+00,8.092702226e+01,6.868413257e+01,9.537106470e+01,9.136207562e+01,4.440388083e+01,8.880658844e+01,8.702838984e+01,6.458909429e+01,6.666148425e+01,3.041327019e+01,4.885144603e+01,3.920073298e+01,2.745160975e+01,7.220384378e+01,6.219725113e+01,4.729431480e+01,3.403747015e+01,9.299383126e+00,4.906846842e+01,5.113751225e+01,3.278253973e+01,9.629038180e+01,1.648704351e+01,2.598189403e+01,9.084769501e+01,8.614001919e+01,7.516874176e+01,4.019865758e+01,4.143475138e+01,9.198226475e+01,9.802288051e+01,8.253373163e+01,7.179637973e+01,2.125536552e+01,6.982199405e+01,2.822314160e+01,6.358950482e+01,1.921522149e+01,6.365377668e+01,4.106275944e+01,9.633415668e+01,1.771830826e+01,4.165255776e+01,9.439642267e+00,5.338352390e+01,4.941304945e+01,1.024973663e+01,3.961977753e+01,6.706734701e+01,2.927129519e+01,7.065839558e+01
5.071915289e+00,5.351131320e+01,3.738358304e+01,5.755741734e+01,2.959226082e+01,9.689024967e+01,9.567508447e+01,6.532106283e+01,9.250907974e+00,4.817203633e+01,5.521323471e+01,7.362315176e+01,9.497120379e+00,4.118152443e+01,9.295627087e+01,9.985300079e+01,6.612745760e+01,4.399920480e+01,7.892906985e+01,7.464887439e+01,3.241945317e+01,2.955680050e+01,5.292565292e+01,3.021727114e+01,4.105157987e+01,7.115817398e+01,7.788146007e+00,9.297803230e+01,9.460913568e+01,8.428667336e+01,6.164070783e+01,3.265391305e+01,1.936107452e+01,7.134234399e+01,2.093028669e+01,6.018256103e+01,1.926445175e+01,1.625135654e+01,3.639359966e+01,7.500378413e+01,5.248004393e+01,5.250873476e+01,7.191699873e+01,3.611909854e+01,1.540740659e+01,8.385539464e+01,7.440794936e+01,9.431692324e+01,2.330010817e+01,6.091175684e+01,3.071098762e+01,5.948186285e+01,4.721231743e+01,5.402163906e+01,3.025546168e+01,1.522730157e+01,6.281483410e+01,1.466210494e+01,7.711968265e+01,6.142775033e+01,2.320657833e+01,9.740602603e+01,2.880355248e+00,6.020456052e+01,8.168634845e+01,4.392049943e+01,7.259291612e+01,5.175705965e+00,7.254753915e+00,2.326080579e+01,4.493261527e+01,4.793365608e+00,2.068369268e+01
2.313440235e+01,5.157278119e+01,6.281980821e+01,4.078825934e+01,8.357736983e+01,3.320737760e+00,8.560595566e+01,5.710735495e+01,2.428391698e+01,7.207849357e+01,7.814353900e+01,6.397459332e+01,8.644370892e+01,4.429026192e+01,2.591242785e+01,1.636286320e+01,6.211251297e+01,2.251560530e+00,4.867103941e+01,6.947284001e+01,3.553914985e+01,1.980347936e+01,8.579214416e+01,5.199496528e+01,5.690420474e+01,1.008544862e+01,5.739862444e+01,6.038269160e+01,2.985528697e+01,9.894664114e+01,8.415932327e+01,9.086124174e+01,2.781970129e+01,5.100969955e+01,9.778145271e+01,6.519492504e+01,7.958026953e+01,4.895493930e+01,8.052145364e+01,8.025427406e+01,1.221372147e+01,7.991864878e+01,2.715326166e+01,8.034272779e+01,3.777258891e+01,9.739125891e+00,7.481619572e+01,8.696703679e+01,8.560203124e+01,7.672567751e+01,6.944096628e+01,2.271536065e+01,9.023380674e+01,4.901309423e+01,7.285002630e+01,2.685223547e+01,9.891638629e+01,2.306447401e+01,9.593827702e+01,3.576458039e+01,8.163115776e+01,3.068767771e+01,3.057378489e+01,9.137640314e+01,1.267795900e+01,7.920072272e+01,1.974481854e+01,5.501243863e+01,7.122262435e+01,5.007826394e+01,6.911733741e+01,7.929306077e+01,8.806476222e+01
5.099704454e+01,2.228777430e+01,7.384629956e+01,3.340550284e+01,7.950920495e-02,1.830203990e+00,7.451271998e+01,8.164375282e+01,4.189752963e+01,4.128901307e+01,6.190142112e+01,1.151980515e+01,3.371825050e+01,5.305145121e+01,1.027629947e+01,2.778300933e+01,3.243436202e+01,9.732087980e+01,7.032050238e+01,4.490187481e+01,3.594380422e+01,9.610421680e+01,5.149995051e+01,3.221873275e+01,3.714277123e+01,3.316954205e+01,2.183830446e+01,2.149350034e+01,8.171263025e+01,2.969691973e+01,9.862716168e+01,3.469199500e+01,1.238509033e+01,9.519949514e+01,3.641173289e+01,1.376173033e+00,6.943191496e+00,3.047080406e+01,1.522028020e+01,9.068568983e+01,4.355753670e+01,9.204788895e+01,5.543271898e+01,1.674865000e+01,5.639350885e+01,6.671480584e+01,5.378108551e+01,9.705233483e+01,5.641442822e+01,4.616307494e+01,8.891374260e+01,9.029472801e+01,3.924048516e+01,8.630221687e+00,8.958438382e+01,4.381314654e+01,4.153990511e+01,2.660587499e+01,4.866362433e+00,1.369252798e+01,8.128557300e+01,5.579660190e+01,8.504813561e+01,2.264153691e+01,1.596343889e+01,6.418549263e+01,9.363216070e+01,3.758398753e+01,7.970831303e+01,5.230122445e+01,8.244972458e+01,1.465311114e+01,9.763803156e+01
1.053405576e+01,1.580295798e+01,9.582917817e+01,9.745040657e+01,6.403834526e+01,6.132349401e+01,1.830416092e+01,1.041644210e+01,5.604255946e+01,1.705785225e+01,1.800349821e+01,7.730585629e+01,2.685945459e+01,2.350050445e+01,1.776837216e+01,4.583686039e+01,6.720634760e+01,4.982668101e+01,1.405451604e+01,5.077206013e+01,9.100481464e+01,1.741477499e+01,1.312863568e+01,8.803394787e+01,5.264570111e+01,3.324332492e+01,9.510620962e+01,3.062411964e+01,6.461126585e+01,3.878736660e+00,4.751998571e+01,4.371734391e+01,6.535387042e+01,6.807980103e+01,3.262688987e+01,2.378921792e+01,9.819462683e+01,7.455180714e+01,6.696566632e+01,3.227612083e+01,4.294291718e+01,1.244317110e+01,5.532883261e+01,9.025736067e+01,4.858527978e+01,3.644381006e+01,3.307232876e+00,9.574409722e+01,9.933992339e+01,4.077520217e+01,1.322237822e+01,7.866639735e+01,5.090907160e+00,2.252306934e+01,7.615914889e+01,4.867192888e+01,3.296613249e+01,4.354466150e+01,8.776842666e+01,1.259281880e+01,1.085350074e+01,3.684088428e+01,1.852590412e+01,9.545725497e+00,2.752316933e+01,8.394861835e+00,6.839463611e+01,8.960988968e+00,9.108342439e+01,1.512757489e+01,5.537516179e+01,3.599350615e+01,4.432983012e+01
3.720566805e+01,1.358860631e+01,6.486149428e+01,7.927560775e+01,5.785513225e+01,1.733280451e+01,4.823588110e+01,5.922545254e+01,4.154451739e+01,6.842191700e+01,8.969705240e+01,9.966078646e+00,1.077248577e+01,2.288151001e+01,3.146298325e+01,4.669240284e+01,8.737283998e+01,8.561735418e+01,5.353846758e+01,3.592205791e+01,4.692856357e+01,6.588725360e+01,7.855094912e+01,1.214582763e+01,6.293203583e-01,8.774154808e+01,2.379648824e+01,6.388144437e+01,7.291268224e+01,7.755505019e+01,1.118817346e+01,8.981583356e+01,6.692444230e+01,6.746218149e+01,1.039950140e+01,5.028375106e+01,1.428576624e+00,3.779865932e+01,6.349705432e+01,5.160164031e+01,1.990428164e+01,9.300943292e+01,8.523294880e+01,5.779705065e+01,7.770509994e+01,4.328456872e+01,1.785878162e+01,1.614421221e+01,9.518001946e+01,1.589876988e+01,2.198792897e+01,9.245654164e+01,3.791341323e+01,8.535904906e+01,2.936435916e+01,8.770623441e-01,9.261083805e+01,7.695662499e+01,1.801532907e+00,9.038549692e+01,4.939690727e+01,9.404648829e+01,3.971119295e+01,4.933225461e+00,2.410780810e+01,1.746247544e+01,9.051776122e+00,1.325124614e+01,5.039427036e+01,7.340864609e+01,4.680027997e+01,7.153260642e+01,4.777032098e+01
6.642316896e+01,5.917779517e+01,9.951019490e+01,6.910170532e+01,7.991167402e+01,2.615585353e+01,5.015311452e+01,8.258458518e+01,9.066138814e+01,8.792746701e+01,4.676363487e+01,4.919111432e+01,8.298699629e+01,2.453230017e+01,1.970013350e+01,5.557414092e+01,9.545078594e+01,6.506996717e+01,4.776579173e+01,9.966031432e+01,6.969927036e+01,7.344632669e+01,8.616631148e+01,6.685792326e+01,9.705587217e+01,1.925812544e+01,9.568419394e+01,1.807309611e+01,7.852653012e+01,8.573744791e+01,1.832673786e+01,2.297468101e+01,6.688165061e+01,7.651513157e+01,7.940998003e+01,8.890577162e+01,6.409957722e+01,3.975579044e+01,7.714219746e+01,5.501319091e+01,7.454275940e+01,8.958226466e+01,5.240655221e+01,2.360184549e+01,1.353137843e+01,6.810096995e+01,5.585485166e+01,4.492991682e+01,5.364815946e+01,7.502571738e+01,6.695676467e+01,5.833140513e+01,6.985229576e+01,4.211980337e+01,4.672817773e+00,7.559279868e-01,5.198400114e+01,7.674058102e+01,3.674613698e+01,7.758452153e+01,9.733291366e+01,7.163236618e+01,9.919678980e+00,4.568510736e+01,2.068678055e+01,2.592485917e+01,6.510702300e+01,8.886214972e+01,9.569844376e+01,6.104610992e+01,7.725610141e+01,1.797494594e+01,8.235076633e+01
4.969202254e+00,9.589777804e+01,5.382444598e+01,2.574197925e+01,2.232425225e+01,6.162743463e+01,4.663260690e+01,9.573249865e+00,2.149885873e+01,9.382537103e+01,1.123066648e+01,7.927637623e+01,3.401207255e+01,7.838235564e+01,1.623845560e+01,8.867376673e+01,6.832301715e+01,3.118831933e+01,6.544880666e+01,1.082482657e+01,8.238653624e+01,1.830665321e+01,6.914216098e+01,6.901057802e+01,3.797515597e+01,5.003350302e+01,6.815902513e+01,7.897944785e+01,8.811457206e+01,6.693377470e+01,5.337200836e+01,6.748697254e+01,4.258910544e+01,2.963952860e+01,8.639791780e+01,5.037343507e-01,8.693280727e+01,6.673441488e+01,5.910945596e+01,7.318863365e+01,3.246839348e+01,1.403201820e+01,2.897638900e+01,5.062826847e+01,7.923129895e+01,7.745946904e+01,4.429997428e+01,3.432272967e+01,1.455078661e+01,9.158962495e+01,5.095412548e+01,1.414165247e-01,6.166390479e+01,8.466631152e+01,6.228065593e+01,5.410315072e+00,9.939367668e+01,1.060683277e+01,9.451994979e+01,9.910626085e+01,3.706048137e+01,4.872076709e+01,9.872536125e+01,2.458694176e+01,8.963840627e+01,5.106919147e+01,9.517793640e+01,1.853431932e+01,1.799036062e+01,4.004872162e+01,2.912225889e+01,5.849206717e+01,8.824255163e+01
8.758809356e+01,3.171104130e+01,5.313322183e+01,9.118442828e+01,2.725107556e+01,7.966389206e+01,1.923824366e+01,8.934058586e+01,2.873973598e+01,6.530209681e+01,9.061919668e+01,8.429898054e+01,8.094899628e+01,7.369918871e+01,3.260781687e+01,1.178321498e+00,1.151816171e+00,4.934408307e+01,8.103057970e+01,9.771027533e+01,8.070110566e+01,6.399618573e+01,6.516252191e+00,2.227479495e+01,3.534596454e+01,9.617545643e+01,5.067848852e+01,1.648607100e+01,2.542021940e+01,3.384329622e+00,8.618507989e+01,5.025588309e+01,8.559585722e+01,9.443838212e+01,3.672712606e+01,4.064584076e+01,3.637883246e+01,1.668729856e+01,2.326050518e+01,5.027940874e+01,3.629760369e+01,4.662640971e+00,8.977468708e+01,4.152755707e+01,5.792461776e+01,1.897246118e+01,3.177653420e+01,4.402640859e-01,5.764400158e+01,1.117829598e+01,3.201501595e+01,6.944944412e+01,3.900075766e+01,6.001170242e+00,2.811717567e+01,3.716552404e+01,9.152211596e+01,5.656719000e+01,6.798625574e+01,4.654632051e+01,2.648294174e+01,8.507333385e+01,1.653095126e+01,6.890840398e+01,7.778617382e+01,6.325176831e+00,7.880108615e+01,1.676185147e+01,6.066735111e+01,3.680517565e+01,1.985372245e+01,7.893730448e+01,5.914413387e+01
6.228296860e+01,6.670698896e+01,5.368791998e+01,4.943020625e+00,4.009601162e+01,2.819702931e+01,9.777495258e+01,6.403542043e+01,1.444839334e+01,7.365675440e+01,2.639440685e+01,8.361245671e+01,3.956274036e+01,8.846456135e+01,3.063079672e+01,7.201989682e+01,1.926101113e+01,5.723165785e+01,5.363585324e+01,3.314218002e+01,4.014387978e+00,3.466001632e+00,2.582062091e+00,1.846933076e+01,6.272959237e+01,3.072142848e+01,7.457687822e+01,8.038931244e+01,9.173632743e+01,7.030708312e+01,3.482923263e+01,6.042325147e+01,7.432646008e+01,4.024002441e+01,8.751666728e+01,5.778428660e+01,5.267073170e+01,4.189182505e+01,2.131957620e+01,1.325331476e+01,2.750295260e+01,2.250919600e+01,7.668740588e+01,2.739605089e+01,2.917943406e+01,2.476160678e+01,7.118460510e+01,3.975433037e+01,3.019800667e+01,9.261600436e+01,1.242733926e+01,2.648664354e+01,5.484219545e+01,2.248413305e+01,3.959007467e+01,2.799218412e+01,1.407001389e+01,6.565307493e+01,1.011990300e+00,2.856564126e+01,4.502436370e+01,4.469142544e+01,4.086438228e+01,7.380735012e+01,1.273093698e+01,5.222220477e+01,2.113459659e+00,3.254593063e+01,1.516003408e+01,5.176061675e+01,9.019999649e+01,7.823632214e+01,7.583445260e+01
5.399772452e+01,2.690504481e+01,3.062581990e+01,8.605640186e+01,5.869330580e+01,2.523693776e+01,4.701825442e+01,3.957017693e+01,5.398219305e+01,5.642357125e+01,2.043905423e+01,5.712304355e+01,6.919755293e+01,3.825231314e+01,5.391061037e+01,9.755882150e+01,9.208734120e+01,9.958167512e+01,2.273153539e+01,4.868922247e+01,4.496817804e+01,5.457382879e+01,6.650291124e+01,8.301854873e+01,3.512722498e-01,6.919188754e+01,3.687274735e+01,6.919877063e+01,3.197495407e+01,2.398902589e+01,2.047772354e+01,7.281405419e+01,4.766711399e+01,2.791561963e+01,9.756624895e+01,8.162254224e+00,3.763657881e+01,4.345726650e+01,3.299186335e+01,7.785213147e+01,7.806265802e+01,1.188026753e+01,8.580599796e+01,8.675354788e+01,2.773937845e+01,5.479943627e+01,2.089398929e+01,5.404209600e+01,6.708842534e+00,2.207001068e+01,1.316328787e+01,5.318369593e+01,8.298775494e+01,9.184964616e+01,8.944496825e+01,7.530772100e+00,4.100838504e+01,7.301702019e+01,5.645376149e+01,1.455489593e+01,7.201264369e+01,4.090449559e+01,7.103008377e+01,5.010276406e+01,7.575692293e+01,9.578460124e-02,7.891186348e+01,3.967244519e+01,3.528440500e+01,9.956902502e+01,9.517372134e+01,9.654852690e+01,7.374249163e+01
7.240172184e+01,8.887217314e+01,7.872957572e+01,9.569969967e+01,6.306763313e+01,2.990438094e+01,8.287755316e+01,3.898457088e+01,7.926905273e+01,9.531241590e+01,7.378464843e+00,6.131578115e+01,5.735616217e+01,9.948400607e+01,6.387740271e+01,8.270324631e+01,5.773656592e+01,8.237867380e+01,2.764960185e+01,1.740891434e+01,2.796080773e+01,2.368690425e+01,2.862470338e+01,2.385540011e+01,9.119549429e+01,6.952567915e+01,5.612658664e+01,9.186995618e+01,1.426212467e+01,3.548180159e+00,1.677844003e+01,7.818560836e+01,1.584429860e+01,9.063994848e+01,3.906348480e+01,9.496434649e+00,5.095370401e+01,2.639641179e+01,2.507319489e+01,9.739644863e+01,2.888104764e+01,8.191979839e+01,1.869732268e+01,3.358052763e+01,9.586922482e+01,4.870346400e+01,1.427108442e+00,6.553465427e+01,3.309126168e+01,9.174532964e+01,7.296923655e+01,5.542465199e+00,3.365049462e+01,4.322572845e+01,3.395821951e+01,8.709207327e+01,5.572726671e+01,1.997130137e+01,7.123553079e+01,5.235640090e+01,8.321423692e+01,5.928399771e+01,4.762393915e+01,8.081280736e+01,1.482300675e+01,4.561120592e+00,5.807843775e+01,9.505068393e+01,8.039736954e+01,4.575447886e+01,3.280936353e+01,3.401343306e+00,7.166450591e+01
6.089649539e+01,5.696542402e+01,7.624443986e+01,4.972598397e+01,2.185236343e+01,7.266691177e+00,3.942998741e+01,6.064477340e+01,4.742458350e+01,8.395211915e+01,2.329737422e+01,7.856693856e+01,5.591060482e+00,9.085404554e+01,8.639013595e+01,8.659774798e+01,4.889983242e+00,5.970463617e+01,5.201589017e+01,8.385316659e+01,7.880555085e+01,1.495462135e+01,7.620487238e+01,4.540566940e+01,4.650283580e+01,2.691909068e+00,9.688286984e+01,3.857615426e+01,9.568861664e+01,9.966995854e+01,8.478460764e+01,8.092806539e+01,9.425179429e+01,1.875037401e+01,7.133733083e+01,6.070732406e+01,5.428360840e+01,8.689812530e+01,6.767115679e+01,7.328843090e+01,9.027717095e+01,3.310930481e+01,4.965287627e+01,8.079451210e+01,9.806635364e+01,9.910256586e+01,8.599649123e+01,5.076654095e+00,4.171882058e+01,2.720533563e+00,9.027647744e+01,7.521378269e+01,9.452646243e+01,3.452655144e+01,2.706566808e+01,9.331168979e+01,9.149089687e+01,9.079595360e+01,6.724673966e+01,8.761153803e+01,4.511136834e+01,9.956588918e+01,6.165920421e+01,1.110946955e+01,9.535956391e+01,1.534614626e+00,2.577741932e-01,3.281448288e+01,1.943135815e+01,6.550038305e+01,4.858154511e+01,7.100827498e+01,5.516170495e+01
2.029900428e+01,3.734360152e+01,9.272541098e+01,7.087964416e+01,4.454295475e+01,8.909558352e+01,8.918260628e+01,8.352613398e+01,9.691411968e+01,4.157448630e+01,4.779077236e+01,6.665187638e+01,3.338807193e+01,1.673505305e+01,3.486479277e+01,8.639510516e+01,5.039204130e+01,1.519588158e+01,3.011372098e+01,3.506118350e+01,2.580836345e+01,6.638482902e+01,1.935921223e+01,8.045873130e+01,2.891062901e+01,3.262171771e+01,7.343887523e+01,9.801542892e+01,1.163301266e+01,3.595625839e+01,3.369075047e+01,6.245718008e+01,2.229528935e+01,8.098432803e+01,8.367245839e+01,7.083152659e+01,6.023870018e+01,2.771877987e+01,3.479154708e+01,3.183684681e+01,1.444391219e+01,9.918338689e+01,9.411133456e+01,4.711903496e+01,8.428940190e+01,8.015273503e+01,8.866765666e+01,2.557512216e+01,5.716976694e+00,5.244772266e+01,2.024993137e+01,2.367081203e+01,1.773580698e+01,5.530716739e+01,7.073517097e+01,1.574180921e+01,6.755638158e+01,3.416020714e+01,6.623542410e+01,4.446327431e+01,1.275408348e+01,5.737454287e+01,9.947388947e+01,8.142067364e+01,5.668416381e+00,9.971258001e+00,2.251615168e+01,2.530606662e+00,5.495138610e+01,5.892004160e+01,6.046983438e+01,2.566534260e+01,1.471288175e+01
7.326115087e+01,6.549543538e+00,5.674020530e+01,1.647143367e+00,6.399446747e+01,1.217423240e+01,2.083567004e+01,6.970313239e+01,9.354073063e+01,8.100471772e+01,4.633475650e+00,6.178243467e+01,2.522810790e+01,7.038266853e+01,5.089943606e+01,7.579089783e+01,9.104914284e+01,9.118305967e+01,7.831173289e+01,3.683918541e+01,9.418952116e+01,6.692307631e+01,9.520264418e+01,5.100409745e+01,7.880084071e+01,2.975670497e+01,7.203480214e+01,1.141108103e+01,1.703418873e+01,4.547227689e+01,9.308044064e+01,4.995681909e+01,8.663357137e+01,8.025940103e+01,5.247805228e+01,2.512853789e+01,4.736099499e+01,5.228736193e+01,8.275245421e+01,1.162777863e+01,7.015697481e+01,9.605834068e+01,1.288564548e+01,6.704591793e+01,8.086468187e+01,5.932854600e+01,6.324771055e+01,7.288485891e+01,7.257800700e+01,9.462065657e+01,7.821945521e+01,9.531742706e+01,8.552984819e+01,2.197357077e+00,8.685200013e+01,8.346030554e+00,6.383308148e+01,1.978840848e+01,9.557757258e+01,6.463728344e+01,2.685147990e+01,5.931723359e+01,2.598949256e+01,8.288590707e+01,8.052071408e+01,1.893532090e+01,4.990736077e+01,1.192507678e+00,3.259266451e+01,5.196446950e+01,2.534038481e+01,8.275619462e+01,9.484187734e+01
7.521618065e+01,7.617955556e+01,2.820498209e+01,6.135285931e+01,7.603871426e+01,8.348348846e+01,5.297941802e+01,1.548894641e+01,2.402260141e+01,6.441605090e+01,8.142983516e+01,7.494770606e+01,3.725631308e+01,5.091139866e+00,9.477865942e+00,6.906600211e+01,3.661613455e+01,1.765072715e+01,7.549430501e+00,1.708582134e+01,6.276098547e+01,8.225374543e+01,3.940132041e+01,5.524041293e+01,5.649005138e+01,6.008697051e+01,9.475820132e+01,5.420226991e+01,6.787515376e+01,7.706529067e+00,2.990534122e+01,3.959272160e+01,9.310558924e+01,9.615782697e+01,9.463857904e+01,6.370530285e+01,1.913801769e+01,6.815121439e+01,1.583901329e+00,1.698441814e+01,8.576110332e+01,6.183147404e+01,3.039403629e+01,3.260217485e+01,7.513557743e+01,4.782299662e+01,1.642154990e+00,6.038178707e+01,7.852360821e+01,1.641363183e+01,9.673702707e+01,4.935787252e+01,3.224979656e+00,3.643758687e+01,6.289897173e+01,1.924552425e+01,6.298551775e+01,3.922593446e+01,2.701380453e+01,5.572992690e+01,8.594782088e+01,1.772350801e+01,3.729527160e+01,9.666924548e+01,1.404454377e+01,4.436594065e+00,7.478788620e+00,3.294880150e+01,1.700690070e+01,8.280664999e+01,7.741568935e+01,7.085818220e+01,5.085783968e+01
9.371699986e+00,6.565776186e+01,9.443998691e+01,1.164891453e+00,3.437704103e+00,6.038831606e+01,5.861715852e+01,1.263407807e+01,7.450472406e+01,7.028096775e+01,7.574005825e+01,5.622372997e+01,3.138256042e+01,5.765471160e+01,1.189529323e+01,1.883090636e+01,1.753490647e+01,4.528079858e+01,5.521585250e+01,7.102252356e+01,8.495072571e+01,2.397922420e+01,1.307594130e+01,3.629668483e+00,9.965436115e+01,3.305089774e+01,5.155129173e+01,4.749435441e+01,8.939840126e+01,2.784175419e+01,4.614713741e+01,7.017288717e+01,6.654594078e+01,3.621682609e+01,4.809122003e+01,7.394856504e+01,4.121589858e-01,7.415516397e+01,5.531609517e+01,1.834768506e+01,2.184011099e+01,2.974804357e+01,8.165103423e-02,7.892103385e+01,4.190410410e+01,4.733345978e+01,8.427690528e+01,9.562156542e+01,6.121964720e+01,5.169142120e+01,3.829803556e+01,8.100851324e+01,8.192049433e+01,2.204088426e+01,3.905073871e+01,6.657614188e+01,6.448797961e+01,8.133806715e+01,1.519388480e+01,7.274012714e+01,5.643047693e+01,1.217819877e+01,2.213897377e+01,3.228301520e+01,7.070501175e+01,5.312553033e+01,9.973098389e+01,3.234899306e+01,8.244915149e+01,5.986933258e+01,8.020232992e+01,5.172025600e+01,3.774227943e+01
2.674848992e+01,6.295390841e+01,2.874680959e+01,6.677409783e+01,5.708678743e+01,5.635743057e+01,3.529851687e+01,9.890431298e+00,8.247580801e+00,3.125363074e+01,7.862252189e+01,1.571064805e+01,2.532297942e+01,6.237027871e+01,8.952659065e+01,9.325779423e+01,1.380970678e-03,2.260399040e+01,6.425258140e+01,4.450906472e+01,2.015330666e+01,6.713334943e+01,9.888607010e+01,7.726492269e+01,2.844599742e+01,4.886948777e+01,2.926705011e+01,3.545578359e+01,8.675984559e+01,3.560919621e+01,8.387127694e+01,1.652720992e+01,5.887031821e+01,9.586273203e+01,2.164882386e+01,5.077542671e+01,6.086182299e+01,6.165547004e+01,6.783056108e+01,1.844330142e+01,6.597161989e+01,3.050653450e+01,4.054584643e+01,8.164973290e+01,4.504890046e+01,2.516732049e+01,7.498815350e+01,9.305439547e+01,3.623015954e+01,4.693025717e+01,5.150595818e+01,1.828818345e+01,6.238020514e+01,8.111247070e+01,2.418832389e+01,5.792457698e+01,8.960474269e+01,8.570588052e+01,3.432618497e+00,5.813255244e+01,9.438084185e+01,4.307035281e+01,4.945793948e+01,6.706801619e+01,1.766177374e+01,4.408072364e+01,6.416343120e+01,3.328022566e+01,9.597283235e+01,8.203815209e+00,6.883299617e+01,2.510944000e+01,5.973534044e+01
4.302441526e+01,7.603516245e+01,6.023398950e+01,3.787332943e+01,9.889839125e+01,3.761417442e+01,7.714787493e+01,8.203246654e+00,3.055703810e+01,6.049958377e+01,1.736154300e+01,1.621193612e+01,1.741353688e+01,5.420399316e+01,7.695154920e+01,3.509701703e+01,4.209730742e+00,2.055457863e+01,4.012388825e+01,9.845442428e+01,2.919221974e+01,6.021457093e+01,7.215366382e+01,6.339513872e+01,9.773913714e+01,1.775925719e+01,5.902225686e+00,4.216721246e+01,9.626250993e+01,9.385392443e+01,8.573218188e+01,8.298523149e+00,3.414294872e+01,4.738665570e+01,8.582765386e+01,2.701694935e+01,9.709229550e+01,7.463803797e+01,5.347084647e+01,9.941013021e+01,5.545065333e+01,5.866948956e+01,4.614973316e+01,4.523674825e+01,3.799709219e+01,5.146693541e+01,3.905186452e+01,3.989952012e+01,4.600367189e+01,3.271730691e+01,4.458269770e+01,9.336752296e+01,7.414000395e+01,6.985389061e+01,5.737651797e+01,7.611681663e+01,6.172342085e+01,5.198765296e+01,3.983989894e+00,1.165684368e+01,5.310770965e+00,3.942830302e+01,1.484371809e+01,8.578913235e+00,6.928026736e+01,1.320774841e+01,3.025797847e+00,5.873535077e+01,4.182525662e-01,5.426321706e+01,3.971556247e+01,2.142208398e+01,4.820261906e+01
