v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56
1.422307419e+01,8.249406561e+01,9.530463339e+01,5.033789482e+01,4.710576413e+01,4.403553870e+01,8.898369335e+00,5.108956882e+01,4.759422674e+01,3.783990703e+01,1.894862504e+01,3.817226874e+00,3.348077448e+01,5.038434002e+01,9.886090603e+01,6.059765555e+01,5.255283751e+01,9.178116051e+01,3.903183737e+01,6.589557603e+01,9.669300578e+01,3.046871439e+00,9.961946700e+01,1.104830778e+01,3.736646103e+01,4.943734946e+01,4.396870553e+01,5.492219705e+01,4.116977002e+01,7.349628283e+01,8.759706870e+01,1.375645397e+01,7.284404176e+01,9.797547294e+00,2.630054798e+01,1.380842224e+01,8.019192934e+01,6.872177714e+01,1.133258361e+01,7.872068371e+01,5.262740735e+01,4.749111145e+01,4.580502443e+01,7.769748681e+01,2.165627535e+01,5.768898588e+01,5.745313104e+01,4.182958166e+00,5.414267873e+01,9.131921198e+01,5.434501863e+01,2.195741040e+01,3.029895130e+01,4.744085632e+00,7.476808541e+01,6.466105236e+01
8.269985634e+01,3.113373707e+00,7.067419466e+01,4.047256646e+01,7.901342897e+01,8.475111080e+01,1.486726454e+01,9.369183300e+01,6.132206543e+01,3.321015501e+01,6.631990023e+01,9.008155380e+01,9.231533796e+01,6.478828715e+01,3.936862097e+01,1.923494795e+01,9.779188884e+01,6.765726430e+01,7.998340784e+01,4.187092903e+01,6.244947239e+01,9.131249191e+01,9.727387998e+01,4.240016525e+01,1.011843553e+01,1.166589863e+01,7.051171074e+01,1.856749838e+01,1.290518087e+01,5.466646913e+01,5.379586783e+01,5.300936577e+01,6.934530309e+01,4.539350435e+01,6.482237650e+00,9.568122659e+01,6.062337059e+01,1.914946880e+01,1.965087519e+01,5.651409785e+01,4.352235031e+01,6.597099174e+01,6.200396076e+01,8.231066227e+01,1.018888560e+01,3.042811330e+00,9.705419185e+01,2.951085720e+01,9.371107955e+01,1.839444618e+01,3.840818854e+01,2.388797422e+01,5.794368447e+01,3.492541825e+00,5.804927983e+01,9.241539903e+01
3.049734301e+00,6.973624126e+01,9.071616205e+01,5.714344463e+01,7.656640402e-01,3.901206981e+01,5.593685901e+01,6.212378674e+01,9.493295792e+01,3.299502793e+00,9.408379086e+01,5.257621783e+01,7.300878974e+01,7.691402195e+01,2.649246598e+01,6.133504205e-01,9.410698148e+01,6.594364283e+01,1.224210433e+01,3.183254441e+01,1.848671368e+01,1.574932802e+01,7.768955558e+01,6.598540611e+01,1.379737504e+00,6.828066850e+00,4.236815149e+01,6.767647357e+01,4.794747988e+00,7.291201913e+01,8.207074386e+01,2.449262511e+01,6.205256722e+01,5.167678472e+01,7.990225890e+01,4.594546868e+01,2.186179352e+01,9.073940259e+01,2.266790789e+01,5.436473407e+01,6.666515649e+01,2.311456023e+01,6.577350177e+01,4.490369692e+01,3.750366379e+01,9.453818968e+01,4.408632029e+01,4.277494346e+01,6.035912784e+01,5.135986641e+01,5.356716446e+01,4.042889415e+01,4.842101521e+00,6.471090876e+01,7.254095115e+01,7.528020276e+01
7.593344245e+01,6.434935760e+01,6.744545609e+01,6.391492182e+01,5.006226471e+01,3.938198897e+01,9.039202304e+01,4.495398427e+01,1.293375968e+01,3.868305830e+01,2.779686955e+01,1.669549102e+01,7.897087988e+01,3.728282686e+01,4.532610326e+01,7.375504962e+01,1.292549250e+01,8.856679575e+01,6.280213681e+01,7.376670634e+01,6.413573030e+01,2.008107752e+01,6.671953252e+01,1.255650885e+01,2.475006032e+01,1.695586635e+01,7.393080182e+00,8.391761965e+01,1.235038391e+01,9.132252744e-01,4.489517757e+01,4.002313572e+01,2.047168057e+01,4.473130833e+01,2.210506309e+01,2.097843360e+01,5.142260304e+01,7.537389323e+01,9.477813716e+01,8.299625602e+01,9.617122408e+01,7.913928591e+01,1.393775172e+01,3.920315080e+00,8.781681347e+00,7.304195810e+01,3.208626392e+01,6.855899900e+01,9.428423415e+01,5.587843266e+01,2.790495707e-01,2.492506605e+01,2.383139325e+01,6.491701847e+01,8.791401533e+01,5.769895931e+01
4.259303517e+00,6.849237362e+01,4.705110216e+01,3.246016665e+01,5.684430792e+01,5.908357430e+01,2.818606791e+01,5.415021473e+01,2.414394715e+01,6.382865932e+01,3.781409079e+01,2.074418542e+01,8.643535857e+00,8.960192991e+01,2.704001027e+01,6.539234510e+01,2.395696326e+01,4.360068221e+01,2.668203515e+00,2.363263779e+01,5.550306090e+01,6.451085203e+01,5.994662141e+01,4.812675362e+01,1.244599087e+01,3.023403928e+00,7.400124382e+01,6.100044297e+01,2.277029983e+01,2.046454843e+01,6.408499253e+01,1.061541422e+01,4.231370019e+01,4.281347910e+01,5.700520359e+01,2.776570853e+01,9.272601873e+00,9.504592279e+00,5.548309950e+01,8.791527752e+01,7.691330051e+01,7.402527877e+01,3.738309036e+01,7.218524496e+01,5.970726986e+01,5.558617369e+01,7.717023003e+01,7.814732663e+01,5.026888848e+01,7.967235996e+01,1.456146989e+01,7.675685474e+01,1.019087223e+01,2.318889157e+01,2.247230475e+01,7.253228747e+00
5.681170567e+01,2.069617144e+01,9.664863509e+01,1.349470319e+01,1.297501032e+00,8.039635273e+01,9.168215438e+01,4.265823050e+01,2.793863328e+01,4.882940563e+01,8.360620657e+01,6.353475837e+01,3.412496739e+01,8.290478198e+01,2.502678590e+01,7.843739297e+01,8.074380605e+01,9.789312616e+01,6.074868358e+01,9.986552676e+00,8.509116095e+01,4.863986924e+01,5.872547647e+00,3.116522144e+00,3.142656867e+01,1.952927154e+01,1.279169053e+01,2.381077327e+01,2.602181528e+01,4.366804470e+01,1.247687686e+00,9.872687823e+01,2.498423829e+01,2.096311255e+01,1.341667970e+01,9.616897645e+01,1.744944693e+01,4.232905910e+01,1.523838976e+01,6.477400896e+01,7.768100801e+01,2.859929362e+01,9.195267606e+00,1.879050185e+01,4.208930017e+01,3.675588837e+01,4.918177651e+01,3.372638519e+01,9.679131950e+00,2.998770935e+01,8.856863002e+01,5.317269637e+01,6.339388677e+01,2.274766099e+01,3.542437915e+01,3.648215439e+00
8.680635150e+01,7.295165121e+01,5.548681842e+01,9.066291567e+01,4.758268261e+01,8.427312288e+01,6.471455614e+01,3.175592110e+01,5.738364483e+01,3.068495799e+01,6.456756610e+01,3.271033330e-01,4.596897864e+01,9.121795345e+01,4.575417365e+00,9.272000826e+01,2.113472413e+01,6.195201765e+01,6.989438499e+01,9.008633639e+01,5.241389767e+01,3.195399196e+00,2.112465170e+01,3.516785992e+01,9.033123603e+00,4.524417332e+01,1.823839425e+01,8.842246697e+01,8.909200394e+01,3.363782025e+01,2.133459430e+00,4.027197388e+01,6.567806285e+00,3.847621287e+01,5.618078887e+01,5.789020838e+01,6.877917163e+01,4.494943723e+01,4.363846979e+01,1.970453729e+01,3.264520741e+01,5.191153997e+01,6.693008404e+01,6.425791655e+01,7.762893332e+01,8.629279963e+01,1.208703861e+01,2.323019574e+01,2.256655041e+01,4.564684475e+01,8.325156447e+01,1.822861911e+01,9.888704923e+01,1.445344679e+01,5.273102052e+01,9.845702288e+01
7.516148661e+01,6.882259816e+01,7.675041059e+01,3.434653138e+01,8.170224141e+01,2.119904867e+01,1.100727228e+01,4.948881332e-01,3.807606528e+01,4.280216332e+01,2.475952568e+01,4.197973103e+01,2.494972915e+01,7.744893613e+01,9.956666735e+01,1.578549373e+01,1.587905979e+01,4.936567100e+01,6.611096745e+00,1.104399933e+01,1.329644512e+01,8.574150065e+01,4.560853553e+00,2.434128283e+01,4.314092565e+01,1.041154338e+01,3.298917423e+01,5.574744329e+01,7.572614052e+01,6.344537158e+01,2.082695209e+01,4.108748417e+01,9.451979403e+01,5.805005138e+01,5.888776179e+01,6.173142458e+01,6.697259003e+00,4.428834810e+01,2.107998019e-01,8.752743005e+01,6.625681704e+01,8.476958239e+01,2.196547741e+01,6.493368769e+01,6.317134918e+01,3.607344520e+01,3.201280464e-02,3.709353884e+01,1.682342463e+01,8.719708137e+01,6.454082712e+01,2.937493886e+01,1.998993381e+01,6.989773587e+01,8.427623570e+01,6.443149933e+01
6.185648487e+01,6.593167525e+01,5.387306690e+00,7.690174336e+01,4.378277784e+01,9.108612969e+01,2.267424733e+01,1.276799893e+01,5.854388898e+01,8.999943930e+01,9.328699886e+01,9.769448525e+01,2.710824834e+01,3.646272261e+01,5.988382144e+01,6.767018938e+01,4.874888535e+01,3.210375666e+01,8.799660464e+01,6.677786923e+00,4.837073461e+01,6.645171628e+01,3.726110807e+01,1.839353806e+01,6.089737647e+01,8.594687458e+01,6.345348238e+00,1.436597230e+00,5.439191785e+01,6.260601971e+01,8.359623956e+00,4.311185546e+01,9.408055902e+01,7.798580111e+01,5.164655630e+01,4.743756522e+01,7.383100442e+01,8.499532194e+01,6.646329609e+01,8.062816665e+01,7.574054136e+01,7.323849398e+01,1.246049433e+01,4.620947421e+01,6.360197721e+01,4.516644691e+01,7.478933588e+01,2.572256434e+01,1.312047991e+00,3.869814399e+01,1.621770913e+01,4.550551899e+01,8.761441425e+00,4.903414585e+01,3.329526874e+01,2.574337874e+01
8.038457701e+01,4.826607880e+01,6.685585597e+01,3.919989144e+01,6.787608920e+01,8.715963912e+01,7.911063924e+01,6.787659527e+01,4.585823655e+01,1.762768274e+01,7.100523939e+00,4.610487031e+00,7.815344951e+01,8.373195535e+01,5.915789847e+01,9.446983368e+01,3.533386039e+01,2.912382081e+01,5.551034356e+01,7.642802781e+01,1.656792022e+01,8.974410918e+01,5.389228162e+00,4.304124881e+01,6.727966073e+01,5.538210661e+01,1.426668832e+01,9.979802843e+01,8.260421834e+01,3.845197497e+01,7.633941521e+01,4.507608621e+01,4.225231716e+01,9.765857968e+01,8.117406531e+00,9.490918843e+01,9.076174430e+01,3.619415280e+01,3.407429092e+01,9.816832256e+01,4.496153217e+01,4.258607426e+01,6.061736289e+01,1.337343122e+01,7.440583599e+01,9.269302057e+01,7.337983332e+01,7.443574462e+01,2.376282802e+01,9.238263587e+01,3.756202764e+01,5.016167126e+01,5.420308448e+01,2.577982921e+01,3.393920066e+01,3.205201693e+01
9.521500848e+00,1.284254408e+01,9.512106899e+01,1.362312987e+01,7.141529442e+01,5.457603984e+01,1.580880984e+01,4.813205849e+01,1.392010036e+01,8.600069880e+01,4.188706624e+01,9.756908337e+01,7.034637679e+01,3.331438627e+01,5.939691371e+01,3.382130339e+01,2.418427604e+01,9.903517972e+01,9.451742520e+01,4.597082039e+01,6.659186248e+01,6.879822070e+00,3.708072626e+01,8.867691609e+00,7.437390263e+01,5.217606309e+01,4.848366291e+01,5.023307887e+01,1.943975071e+01,5.076324477e+01,1.211247424e+01,5.509915282e+01,7.643943666e+01,3.930894796e+01,7.838062016e+01,4.399998074e+00,8.216144858e+01,1.880417308e+01,6.855913512e+01,7.440180509e+01,4.064478127e+01,5.104226765e+01,6.471389536e+01,6.253053445e+01,7.366879074e+01,9.882273688e+01,5.513173174e+01,8.576866574e+01,4.221879286e+01,8.065778896e+01,8.097834847e+01,5.274668607e+01,3.192339863e+01,4.818045530e+01,1.363135018e+01,5.771509187e+01
5.242671291e+01,2.690366733e+01,6.476944777e+01,2.094547135e+01,8.297048735e+01,6.040392650e+01,4.419074186e+01,7.739654341e+01,5.000244476e+00,6.489943036e+01,4.389681278e+01,3.410695134e+01,1.652112561e+01,7.258621678e+01,2.523184305e+00,6.194159797e+01,2.083629944e+01,8.468706001e+01,3.142945850e+01,6.993520772e+00,6.922928640e+00,8.154865729e-01,5.920454326e+01,2.102456523e+01,3.749731238e+01,6.783049725e+01,1.155435556e+01,4.666985833e+01,9.004384314e+01,2.792069343e+01,6.820364378e+00,5.470328628e+01,3.763004707e+01,4.573710914e+01,6.370089685e+01,5.264092343e+01,1.150242782e+01,7.980456091e+01,4.385602978e+01,4.578594288e+01,7.917490451e+01,9.605883329e+00,1.437376681e+01,9.933732420e+01,4.637962729e+01,3.802030822e+01,8.802345795e+01,7.437404472e+00,3.906815842e+01,8.541282581e+01,7.530433013e+01,2.194115733e+00,6.912876822e+01,1.614320280e+01,6.461295246e+01,3.474811993e+01
1.168939900e+01,9.138917391e+01,7.154158618e+00,3.282344380e+01,6.685213525e+01,4.699832759e+01,9.740040812e+01,4.968273927e+01,7.629794967e+01,9.905638299e+01,9.685119121e+01,9.717631489e+01,1.494738980e+01,7.084649990e+01,8.455434397e+01,6.600827987e+01,1.819692848e+01,7.959836136e+01,1.523904829e+01,4.281282156e+01,1.718356153e+01,1.585760222e+00,9.366496185e+01,7.142232023e+01,5.488560768e+01,7.561526838e+01,3.054062645e+01,2.522919246e+01,1.845908899e+01,8.316327081e+01,5.257606671e+01,5.713269078e+00,3.354517881e+01,5.715595408e+00,6.246275322e+01,8.424203997e+01,2.838325662e+01,8.644474338e+00,6.740949594e+00,4.197598530e-01,4.172830913e+01,2.836473410e+01,8.813461887e+01,3.636936826e+01,2.113902290e+01,5.973454569e+01,4.215790639e+01,1.771977146e+01,8.150038042e+01,7.812030458e+01,4.237197079e+01,8.718210736e+01,8.131345919e+01,7.630243223e+01,7.846629851e+01,4.015156350e+01
4.137427092e+01,8.328617633e+01,4.534472866e+01,5.315359980e+01,7.288289081e+00,1.112393987e+01,6.768057479e+01,7.976369083e+01,7.039081091e+01,5.905577665e+01,6.610980394e+01,9.230714312e+01,4.806973179e+01,7.481814926e+01,9.762335971e+00,4.654525074e+01,1.738247194e+01,5.756010030e+01,5.739906836e+01,6.516331324e+01,5.599953238e+01,5.030321833e+01,5.280751529e+01,8.328815455e+01,9.701193447e+01,2.535777670e+01,2.821151632e+01,2.236345504e+01,4.904772445e+01,7.854569774e+01,5.796298295e+00,6.636917108e+01,6.128211292e+01,8.210380331e+01,3.617301835e+01,9.058541850e+01,3.233894376e+01,6.719216852e+01,1.260628256e+01,4.513869506e+00,9.021414330e+01,8.165610512e+01,8.048610003e+01,3.674859332e+00,3.091413606e+01,6.424241911e+01,8.068840728e+00,7.291570656e+01,1.730271973e+00,3.110928901e+01,9.252597754e+01,1.915485720e+01,6.373426280e+01,5.776596367e+01,8.233001661e+01,9.995837498e+01
1.072630888e+01,6.484290139e+01,1.727217166e+01,1.968309351e+01,2.209336164e+01,2.147178278e+01,1.795447020e+01,4.110722899e+01,9.787889919e+01,2.407246268e+01,1.881855396e+01,7.518007321e+01,5.789113657e+01,5.918553697e+01,9.919865963e+01,7.555186445e+01,6.709087150e+01,4.153483655e+01,6.016521008e+01,2.428618569e+01,8.599175893e+01,9.067558192e+01,6.650399209e+01,1.457570009e+01,7.593265487e+01,5.944182075e+00,2.724569320e+00,9.288312329e+01,6.093376436e+00,3.386113090e+01,5.293957233e+01,2.501822912e+01,3.965592914e+01,8.598382293e+00,7.689055481e+01,3.734533847e+01,2.875220507e+01,3.754122279e+01,2.329233409e+00,5.165955741e+01,2.921954402e+01,8.001979618e+01,4.693289880e+01,1.099717281e+00,5.822966844e+01,8.266794889e+01,2.129186231e+01,1.072524014e+01,9.752677618e+01,1.511000907e+01,1.756863186e+01,6.383467866e+01,4.939167078e+01,1.111971207e+01,2.795748216e+01,7.772593167e+01
6.788861977e+01,4.629502182e+01,2.821804048e+00,6.196078820e+01,3.994403144e+01,6.620607532e+01,6.442436532e+00,1.260826232e+01,9.118162399e+00,1.444480740e+01,1.092556688e+01,1.324595988e+01,6.598999499e+01,3.171558639e+01,1.801401724e+01,9.666256306e+01,7.404673295e+01,6.139952195e+01,2.767278460e+01,6.219282970e+01,1.071194878e+01,9.647536113e+00,1.841487419e+01,7.489720204e+01,3.521848121e+01,5.568287163e+01,3.765457494e+01,8.608138188e+01,2.418938261e+00,7.243006929e+01,2.468407796e+01,6.122827854e+01,2.170495379e+01,5.134153552e+01,1.861479261e+01,2.539495148e+01,3.394570617e+01,5.377666686e+01,4.621170946e+01,7.016035614e+01,5.245110369e+01,7.554243555e+01,7.795214826e+01,8.800676574e+01,6.656962356e+01,8.818292567e+01,5.700535949e+01,7.885325119e+01,5.994342792e+01,2.140241391e+01,7.028515788e+01,3.726835099e+01,8.766712570e+01,6.553987034e+01,3.564848023e+01,2.845132260e+01
4.687578728e+01,9.305045560e+01,8.565668267e+01,3.855083220e+01,5.508376814e+01,6.339681307e+01,3.640197789e+01,2.611403582e+01,9.177204188e+01,9.029811412e+00,5.211460983e+01,2.870935039e+01,3.750240561e+00,8.878164220e+01,3.688557937e+00,7.422208198e+01,4.632548731e+01,3.362323538e+01,5.153823462e+01,6.567692229e+01,7.049027056e+00,5.547891718e+01,1.922963918e+01,7.137531686e+01,3.802218696e+01,9.922241079e+01,6.397713361e+01,6.580854447e+01,4.611210561e+01,6.441046789e+01,1.333173310e+01,3.240952739e+01,7.099889159e+01,7.109322250e+01,4.221071107e+01,3.914952505e+01,2.566233792e+01,4.906395151e+01,2.345167387e+01,4.817208291e+01,9.013960640e+01,5.569617728e+01,5.147631721e+01,6.561778970e+01,8.920535378e+01,1.712206274e+01,6.036557072e+01,4.143661294e+01,9.714424534e+01,6.682458290e+01,1.908198990e+00,2.515255766e+01,8.919256373e+01,6.606925362e+01,8.952852633e+01,1.569091322e+01
2.588550232e+01,4.113877155e+01,9.913239278e+01,6.286586754e+01,6.747824941e+01,3.131648054e+01,9.569256465e+01,5.742224945e+01,2.310249710e+01,4.934182567e+01,1.708849143e+01,8.767999704e+01,3.099932725e+01,2.287158922e+00,2.885161241e+01,1.080213700e+01,9.148955507e+01,2.367915258e+01,2.146988329e+01,7.243788217e+01,5.074582773e+01,8.673833148e+01,7.579592179e+01,6.805486690e+01,3.139421918e+01,5.279069014e+01,1.549873631e+01,3.727466931e+01,8.789037393e+00,1.910736262e+01,2.796689648e+01,3.295669802e+00,1.935164586e+01,9.614064969e+01,7.773672894e+01,2.830166816e+01,4.091766786e+01,4.054617717e+01,6.408090974e+01,5.258135946e+01,4.454332139e+01,8.466924413e+01,4.011132535e+01,5.212557900e+01,1.195501906e+01,2.106023082e+01,9.626690359e+01,6.209473096e+01,6.307348639e+01,7.822684514e+01,8.838729256e+01,8.489877814e+00,2.578106370e+01,1.540781758e+01,1.973690378e+01,4.572092951e+01
4.540606339e+01,4.636953348e+01,5.761893998e+01,9.526650146e+00,5.879177927e+01,6.595407000e+01,1.190950168e+01,3.126849971e+01,1.893923171e+01,6.889061245e+01,3.477606125e+01,6.064425916e+01,6.500038183e+01,2.677171203e+00,6.710242294e+01,1.077563614e+01,2.347104788e+01,2.990144682e+01,5.420370069e+01,5.580824329e+01,5.767551663e+01,6.774352972e+01,4.815889213e-02,6.999196593e+01,1.967081971e+01,1.263481320e+01,6.045568791e+01,8.516302651e+01,2.104692301e+00,5.849108814e+01,6.848441768e+01,7.301008983e+01,8.802599561e+01,1.204073574e+01,9.340240322e+01,8.071935468e-02,6.833597809e+01,8.776809055e+01,8.479440619e+01,5.627103742e+01,1.538372436e+01,2.617680453e+01,2.710878577e+01,3.332972383e+01,3.098939565e+00,1.217253295e+01,6.703244490e+01,2.369629586e+01,7.311630515e+01,1.077666740e+01,7.694303941e+01,2.003853928e+01,7.931243206e+01,4.699705662e+01,9.895051061e+01,9.457210899e+01
8.384608599e+01,5.770893427e+01,5.206179202e+01,7.788509107e+01,2.132220232e+01,8.932422020e+01,4.195589651e+01,4.475076603e+01,8.519649630e+01,2.779273395e+01,7.533373704e+01,8.214548623e+01,5.122637281e+01,3.221701949e+01,2.518794726e+01,5.080454447e+01,8.661128404e+01,3.105088577e+01,5.090734560e+01,5.055959475e+01,9.244293084e+00,1.228878846e+01,5.076089690e+01,9.773074409e+01,2.222098803e+01,2.898697659e+01,2.573690369e+01,2.256799564e+01,4.409692327e+01,6.283629442e+00,2.043601062e+01,8.895383930e+01,7.333991900e+01,4.816902051e+01,1.314243606e+01,7.330382480e+01,8.436277140e+01,2.560211718e+01,8.204072858e+01,5.053538531e+01,5.612877436e+00,3.190439408e+01,2.620649150e+01,7.912627250e+01,1.600027851e+01,4.561912528e+01,8.281245577e+01,7.299153696e+00,9.412400529e+01,7.700915724e+01,3.216161521e+01,3.383941794e+01,5.279480396e+01,8.764063866e+01,8.416842267e+01,6.868252131e+01
1.710199458e+01,7.869999268e+01,5.844709387e+01,7.299489613e+01,9.639734560e+01,3.712344791e+01,1.409156425e+01,8.275935059e+01,9.913645849e+01,2.140250986e+01,8.650827194e+01,4.189281472e+01,9.014772269e+01,1.127332016e+01,1.412296017e+00,6.529949588e+01,9.977834716e+01,4.570684595e+01,2.589436331e+01,2.400221502e+00,9.923873316e+01,5.786579690e+01,7.885263159e+01,1.754324267e+01,5.217805562e+01,1.317790525e+01,7.605798560e+01,9.378084745e+01,4.749831953e+01,2.842001468e+01,2.855595040e+01,7.002872472e+01,2.301199602e+01,6.645402087e+01,2.641348941e+01,5.738719329e+00,3.142212287e+01,4.325277979e+01,4.793823770e+00,2.235868926e+01,1.369116960e+01,5.386974849e+01,6.711653698e+01,2.964935182e+01,9.389287328e+01,7.244884150e+01,1.903406025e+01,3.306962702e+00,8.479732596e+01,7.870508804e+01,7.044155157e+00,4.579336496e+01,3.091488985e+01,5.790242343e+01,9.384169832e+01,5.668009569e+01
4.617049073e+01,6.194149433e+01,7.817091778e+01,8.559548523e+01,9.005827136e+00,5.337784649e+01,1.885616947e+01,3.040146229e+01,4.267369866e+01,5.724503924e+01,4.434378549e+01,7.170788475e+01,1.761619615e+01,5.275273225e+01,7.881528593e+01,2.956477598e+01,4.205154312e+01,8.728405567e+01,2.692054794e+01,5.598816706e+01,1.443065446e+01,3.188595892e+01,6.649072138e+01,8.043564028e+01,8.672465789e+01,2.933363286e+01,9.503145573e+01,7.227139627e+01,4.201333581e+01,9.214434236e+01,4.964565502e+01,8.243914539e+01,5.543158221e+01,1.622171460e+01,5.739997962e+01,3.559632603e+01,6.324651848e+01,9.705403847e+01,5.182970641e+01,3.373329377e+00,1.018511021e+00,4.446267358e+01,7.528980445e+00,6.811002095e+01,7.198094270e+01,7.685581600e+01,7.739684315e+01,6.257324235e+01,5.124073080e+01,1.978004252e+01,4.830189762e+00,4.421365835e+01,4.563689932e+01,5.965842103e+01,3.215051854e+01,5.853850457e+01
7.077973535e+01,5.301194463e+00,5.324915932e+01,1.175928624e+01,4.689317726e+00,6.373174938e+01,8.748554472e+01,3.314074797e+01,9.269959760e+01,3.058382827e+01,1.149048096e+01,3.302518767e+01,5.024871764e+01,2.008201284e+01,9.084604592e+01,5.827982311e+00,6.556941890e+01,3.184033918e+00,6.605168783e+01,6.135399402e+01,2.335853218e+01,3.908115415e+01,6.199894255e+01,8.610947532e+00,3.922056640e+00,2.663222254e+01,9.559998125e+01,6.810289206e+01,1.155456135e+01,2.134885646e+01,7.542608766e+00,8.828254567e+01,7.037015482e+01,5.242471362e+01,4.826927250e+01,5.382385234e+01,7.499076609e+01,1.160444242e+01,8.727969672e+01,9.237736193e+01,4.028725384e+01,5.281901730e+01,8.403399212e+00,7.169456455e+01,4.308264702e+01,8.142161499e+01,7.228050936e+01,6.142549993e+01,8.206754607e+01,1.672437106e+01,5.215222478e+01,7.050611410e+01,2.015630607e+01,8.870445580e+01,7.075305803e+01,6.580518870e+01
3.212523926e+00,6.582719327e+01,1.976428427e+01,5.993838936e+01,4.244328079e+01,5.795893927e+01,9.915142518e+01,4.515671469e+01,9.454849044e+01,5.114431250e+01,5.179997515e+01,6.105539950e+01,7.555657624e+01,4.857483539e+01,9.615666275e+01,1.940070635e+01,4.644444398e+01,5.271251910e+01,4.484883356e+01,3.414516804e+01,2.921705212e+00,4.193415488e+01,4.701231431e+00,2.697396975e+01,5.153690597e+01,9.142192063e+01,2.255792475e+01,2.862410621e+01,2.308645255e+01,9.275296567e+01,8.343141661e+01,6.264145163e+01,3.502561012e+01,7.854424072e+01,6.470037457e+01,3.866735567e+01,8.194776519e+01,8.017049297e+01,7.618098071e+00,5.576068907e+01,3.384204975e+01,5.073306134e+01,8.926979401e+00,4.521827665e+01,2.869119532e+01,2.492017486e+01,8.442480629e+01,7.822584805e+01,2.033273754e+01,3.159133172e+01,5.644258354e+01,1.599034733e+01,8.281487291e+01,5.370167210e+01,7.796849106e+00,4.067025393e+01
