v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49
9.241790790e+01,6.297531461e+01,4.024323178e+01,1.006003687e+01,3.284475447e+01,4.502538678e+01,6.942391427e+01,7.452428342e+01,1.200417284e+01,1.016019843e+00,3.176814390e+01,6.426351287e+01,1.096337923e+01,9.441817501e+01,4.810554520e+01,6.750580481e+01,1.082014710e+01,3.799185094e+01,3.220308572e+00,3.795017641e+01,7.987427311e+01,2.520211757e+01,6.484881896e+01,8.638255383e+01,5.815699418e+01,5.304489684e+01,1.925523003e+01,6.162109394e+01,4.725339120e+01,1.609217022e+01,2.473647557e+01,2.967758196e+01,2.126530955e+01,5.744743982e+01,7.239389378e+01,6.678883777e+01,2.060768239e+01,5.753359992e+01,2.061383132e+01,2.300365135e+01,4.420929428e+01,9.128728637e+01,2.966983203e+01,3.679726719e+01,1.523890791e+01,2.594911611e+01,9.396229872e+01,1.640024816e+01,2.050319612e+01
8.416816644e+01,8.616658001e+01,6.670476157e+01,2.823773797e+01,2.714282069e+01,9.489402049e+01,5.570760948e+01,7.869699666e+01,7.979189812e+01,3.365264387e+01,4.547826579e+01,2.847795455e+01,2.219408089e+01,8.488315020e+01,8.231193351e+01,5.842076898e+01,6.586086166e+01,2.628910757e+01,5.448021140e+01,3.469137845e+01,9.915962019e+01,6.327151323e+01,9.280583708e+01,3.118289450e+01,8.291303722e+01,8.536785396e+01,4.638988822e+01,9.422837415e+00,6.892050603e+01,7.596602904e+01,1.738101770e+01,6.975161173e+01,5.497084266e+01,6.890779258e+01,3.179543864e+01,8.008760947e+01,8.971155951e+01,2.698976999e+01,7.662103389e+01,1.537532147e+01,6.786736345e+01,9.847652203e+01,2.267799419e+00,1.658566570e+01,4.059619202e+01,1.379638465e+01,7.975403783e+01,1.713645265e+01,2.553365554e+01
9.541262500e+01,3.840790232e+00,4.698762177e+01,2.644358079e+01,9.379960420e+01,1.715699895e+01,9.384769239e+01,9.436394781e+01,3.084691692e+01,4.678997850e+01,5.506141267e+01,9.531994640e+01,2.601080004e+00,3.192394325e+01,4.309520208e+01,9.812680276e+01,2.543622854e+01,5.128244310e+01,3.034382814e+01,8.425482410e+01,1.612261515e+01,1.911990462e+01,6.731740834e+01,1.990923830e+01,4.001134857e+01,2.858265962e+01,7.881728765e+01,6.277778140e+01,6.167731620e+01,8.204956641e+01,5.542540558e+00,4.584431821e+01,3.529477113e+01,7.757019119e+01,8.399511120e-01,1.480694025e+01,7.059152023e+01,1.947340160e+01,9.371870567e+01,8.086238280e+01,8.961941663e+01,5.860655034e+01,3.927514033e+01,5.940052537e+01,2.200970925e+01,9.969326916e+01,6.474548045e+01,2.061749664e+01,3.349919398e+01
7.280113679e+01,5.362356567e+01,4.798915568e+01,7.106711854e+01,5.661990217e+01,8.946153895e+01,4.872695021e+00,7.191126154e+01,7.388488853e+01,6.267783456e+01,1.552237590e+01,6.817667237e+01,9.551767313e+01,5.539630039e+01,4.853898129e+00,7.239903194e+01,1.284147960e+00,8.233340988e+01,4.826252273e+00,3.780108088e+01,9.119959966e-01,4.041249100e+01,2.813238213e+01,2.332929016e+01,9.444201299e+01,2.314003857e+01,9.388598607e+00,8.698544028e+01,6.110409501e+01,8.380864989e+01,8.200407697e+01,3.297234425e+01,6.370512371e+00,4.118788047e+01,5.637824313e+01,8.158409159e+01,4.097810477e+01,6.262969568e+01,7.550910884e+01,1.337149556e+01,6.271928880e+01,5.448220803e+00,4.832814421e+01,5.554772178e+01,9.810409466e+01,3.645052883e+01,8.408029810e+01,3.001795671e+01,6.014164940e+01
5.808342324e+01,9.276527062e+01,8.190019514e+01,7.398116061e+01,6.047228385e+01,5.262032679e+00,8.954696960e+01,1.326239170e+01,2.452297068e+01,3.273786212e+01,6.168713067e+01,6.415820349e+01,3.051467618e+01,6.740344877e+01,8.935995460e+01,3.797959516e+01,8.115931425e+01,4.330394516e+01,2.510220299e+01,6.467662142e+01,5.564352587e+01,3.206922904e+01,4.319491437e+01,6.670782254e+01,7.548207380e+01,9.086623051e+01,6.335114467e+01,2.505857827e+01,1.258721503e+00,4.427200635e+01,8.333736679e+01,6.493946929e+01,4.987247314e+01,5.555403164e+01,1.540727953e+01,6.985913094e+01,7.737312066e+01,8.027145447e+01,9.098132393e+01,4.388873308e+01,6.445615284e+01,9.202306063e+01,3.301815752e+01,5.421767156e+00,1.403445222e+01,1.261149844e+01,7.169443260e+00,9.851453988e+01,2.282599633e+01
9.743827973e+00,3.384933598e+01,9.161513655e+01,1.126194958e+01,7.970781249e+01,3.835661461e+00,6.834188919e+01,9.192901792e+01,2.811636348e+01,5.163958969e+01,3.294708020e+01,3.952249190e+01,4.235006198e+01,4.103514579e+01,1.683143813e+01,3.753800935e+01,5.168498706e+01,5.053805366e+00,8.238322944e+01,4.016223147e+01,9.521807678e+01,8.868387623e+01,5.029016837e+01,1.789315411e+01,8.978984507e+01,9.541577343e+01,4.178689886e+01,3.290687084e+01,3.973509718e+01,8.589996541e+01,5.544108859e+01,1.655902395e+01,2.955896025e+01,1.194813330e+01,1.409660786e+01,2.602094092e+01,6.398915998e+01,2.654359532e+01,2.242003994e+01,3.510609641e+01,2.326409145e+01,9.006695531e+01,4.716306135e+01,1.541994456e+00,4.467105021e+00,5.310591978e+01,6.072838355e+01,9.061832057e+01,7.287141524e+01
5.212003190e+01,2.937571832e+01,3.752024262e+00,1.762143906e+01,1.865123770e+01,3.813882957e+01,6.134092380e+00,8.121496406e+01,4.637457183e+01,7.887486643e+01,3.516162215e+01,1.687565153e+01,2.937500890e+01,4.898429626e+01,3.029418864e+00,8.999882173e+01,7.706458546e+01,6.184641154e+00,4.763217918e+01,6.313825511e+01,3.216482515e+01,8.151114063e+01,4.375369715e+01,6.710920292e+01,8.068061986e+00,8.869725481e+01,6.248205872e+01,3.467096097e+01,3.581706043e+01,5.343950113e+01,1.758997213e+01,4.855510667e+01,9.214288543e+01,2.062167271e+01,5.529870005e+01,5.379414811e+01,6.381107763e+01,5.817152954e+01,9.300434255e+01,5.204144013e+01,7.114118690e+01,9.655954503e+01,2.936226438e+01,9.717198205e+01,5.240136644e+01,3.667108712e+01,9.957110571e+01,4.419391063e+01,2.667490108e-01
6.479748026e+01,9.344541159e+01,9.754223312e+01,9.836038378e+00,3.766323953e+01,7.543208736e+01,8.896177649e+01,7.827719003e+01,1.559668413e+01,6.374059724e+01,5.091021993e+01,2.490333248e+01,5.914463374e+01,2.279471606e+01,9.634761463e+01,9.937087448e+00,8.738494073e+01,2.511915894e+01,8.589986302e+01,3.678454760e+01,3.649478065e+00,1.025615925e+01,9.501372612e+01,3.180719816e+01,3.992515724e+01,1.959224068e+01,4.222039107e+01,3.381706899e+01,8.951459761e+01,3.661797851e+01,9.817091314e+01,1.085871805e+00,3.634086228e+01,8.882680511e+01,7.443805582e+00,7.533049716e+01,9.490588771e+01,8.614220297e+01,1.724790370e+01,5.724926897e+01,4.642875136e+01,4.240694808e+01,3.371723629e+01,2.034828150e+01,1.741903946e+01,4.234287350e+01,6.555464958e-01,2.573471041e+01,6.615755833e+01
4.005751860e+01,4.333401853e+01,3.104544341e+01,4.370559174e+01,7.262590874e+01,7.404286088e+01,4.970638330e+01,8.685490578e+01,4.429498283e+00,3.896559648e+01,8.747954295e+01,2.728596079e+01,6.653186099e+01,7.151480567e+01,2.506914624e+01,5.657236750e+01,8.333352526e+01,4.693199562e+01,7.956255034e+00,8.873780665e+01,9.833610094e+00,4.704945907e+01,9.437644356e+01,3.425841723e+01,2.755339546e+01,6.187916028e+01,4.207137193e+01,3.105348490e+01,9.640671359e+01,1.592429560e+01,9.843526143e+01,6.516925532e+01,7.224833176e+01,7.841285951e+01,4.601246337e+01,9.662161772e+01,9.908790037e+01,6.920874562e+01,2.558528097e+01,9.262572791e+01,1.996274708e+00,9.361736808e+01,2.023191191e+01,1.412771509e+01,8.121166029e+00,9.806105775e+01,3.702799393e+01,7.788048086e+01,4.852621553e+01
1.311942430e+01,8.255127184e+01,4.401579007e+00,3.692475529e+01,8.977466939e+01,1.868031603e+01,1.334349672e+01,7.915677984e+01,2.111871554e+01,4.916666223e+01,3.823747684e+01,4.079325618e+01,2.579519820e+01,7.941546926e+01,4.850174635e+01,6.904626897e+01,9.662625291e+01,2.650779799e+01,4.538882986e+01,8.643113430e+01,8.478105684e+01,7.253618779e+01,7.534359058e+01,9.095977554e+01,4.154717569e+01,7.244604987e+01,2.740635899e+00,4.763813355e+01,1.966881944e+01,1.211986669e+01,4.649173599e+01,5.729794926e+01,4.648734821e+01,1.679844683e+01,2.979744689e+00,5.230899885e+01,1.676225121e+01,4.516016912e+01,8.544313702e+01,1.018920002e+01,1.241640447e+01,4.056857598e+01,8.571675596e+01,5.308374401e+01,8.107419391e+01,2.092414150e+01,3.404398417e+01,5.169628451e+00,4.064547674e+00
5.979306824e+01,9.616963935e+01,8.451956050e+01,7.030394900e+01,6.217735966e+00,8.276555986e+01,5.639043344e+01,8.611234448e+01,6.668758709e+01,1.680485924e+01,1.374286966e+01,4.047106051e+00,8.747633609e+01,7.417645182e+01,3.020195262e+01,3.386715077e+01,8.074873833e+01,5.041625876e+01,9.545893858e+01,6.007110343e+01,6.157205909e+01,6.282637901e+01,9.665657169e+01,5.521267876e+01,3.247038314e+01,7.454223776e+01,3.212044163e+01,3.546210155e+01,2.546974216e+00,5.614870001e+01,3.988038484e+01,4.149762496e+00,3.541719954e+01,9.158960449e+01,3.606750732e+01,3.141236984e+01,7.420124262e+01,5.423833935e+01,7.077532190e+01,1.177702519e+01,6.609183014e+01,2.968389453e+01,5.313053057e+01,2.018270243e+01,4.132204185e+01,4.025154734e+01,7.699911311e+01,6.665285960e+01,3.203747265e+01
7.408134309e+01,2.483816832e+01,7.268891853e+01,4.122117913e+01,8.647315265e+01,2.466440226e+01,4.002827820e+01,6.243787373e+01,2.533180498e+01,5.052459168e+00,7.123630308e+00,3.847444187e+00,5.084448094e+01,5.872109537e+01,7.027232318e+01,6.725511278e+01,7.129434095e+01,7.049727804e+01,4.723219967e+01,1.245855373e+00,4.383910882e+01,3.669710551e+01,7.452752057e+01,5.046611694e+01,1.439244292e+00,1.392603085e+01,3.342267653e+01,7.039363705e+01,8.777199308e+01,1.939893753e+01,5.432992351e+01,9.873354190e+01,7.248321074e+01,6.987990102e+01,8.658452040e+01,4.816631101e+01,9.480919245e+01,8.175793965e+01,9.178895245e+00,8.773904108e+01,5.574655512e+01,5.635399510e+01,9.100245959e+01,4.328524535e+01,7.070964074e+01,6.681494443e+01,3.614395496e+01,2.161931760e+01,6.632591898e+01
9.467422447e+01,3.915844871e+01,4.419412898e+01,1.179100596e+01,2.823386072e+01,3.110244204e+01,6.011017561e+01,5.113034272e+01,3.839246115e+01,9.564232149e+01,8.059896251e+01,3.193803753e+01,2.472088619e+00,8.812438472e+01,1.116516334e+01,1.933891686e+01,7.216936168e+00,2.912271482e+01,6.278803343e+01,5.939600047e+01,9.896580601e+01,3.875955646e+01,4.975540244e+01,7.637234761e+01,9.759753770e+01,9.061234810e+01,5.020381818e+01,8.891674124e+01,8.223544278e+01,3.484555291e+01,1.946808342e+01,5.114602294e+00,5.142394091e+01,8.569390660e+01,6.700079390e+01,9.752372933e+01,7.318913525e+01,8.659004809e+01,4.109350467e+01,7.234036759e+01,7.401672906e+01,7.336539203e+01,1.908823945e+01,9.948575757e+00,6.431296508e+01,4.057280746e+01,7.709737994e+01,1.883848359e+01,1.447995985e+01
1.399276037e+01,4.436415532e+00,9.290991801e+01,9.068119070e+01,9.158168110e+01,6.825880270e+01,3.159357789e+01,7.013301897e+01,6.051324778e+00,5.501012581e+01,4.578162778e+01,5.621899179e+00,6.449522311e+01,3.411667965e+01,6.453993621e+01,3.563580728e+01,8.325727700e+01,4.139434833e+01,1.642099336e+01,4.075654955e+01,8.559212008e+01,6.464305591e+01,7.189084296e+01,1.269368685e+01,6.272625853e+01,3.540326489e+01,4.386284934e+01,9.413780272e+01,5.473891944e+01,2.534574497e+01,7.070309361e+01,1.428202963e+00,1.485950562e+01,2.589889260e+01,4.885639188e+01,8.836449074e+01,2.462677315e+01,7.849651024e+01,9.911954192e+01,5.508881534e+01,3.532658745e+01,8.849858709e+01,2.561552147e+01,9.310738153e+01,4.281425031e+01,7.898951383e+01,9.343052267e+01,2.473250309e+01,6.385608208e+00
2.938763835e+01,7.055575190e+01,6.385690927e+01,3.832625561e+01,7.067245985e+01,4.892437231e+01,3.534377370e+01,2.255844839e+01,2.348593272e+01,2.650314286e+01,8.179179643e+01,2.709236807e+01,7.298367732e+01,3.957334402e+01,2.582712081e+01,6.329062702e+01,2.455532380e+01,6.243775350e+01,4.676329364e+01,7.858861192e+01,3.204687994e+01,8.640612744e+01,7.492136223e+01,5.703975318e+00,8.361704878e+01,2.252736736e+01,4.149071237e+01,7.781016762e+01,1.393967337e+01,2.900206925e+01,6.181389803e+01,6.609759747e+01,8.338589659e+01,3.495165192e+01,4.045835240e+01,6.957812058e+01,3.173173842e+00,6.233978525e+01,6.205794453e+01,1.390734565e+01,9.827932916e+01,4.108688288e+00,6.289069604e+01,8.120884806e+01,6.870423010e+01,6.047827017e+01,4.026889933e+01,5.496949226e+01,8.403948148e+01
3.864357627e+01,5.466731012e+01,8.110627447e+01,8.267081557e+01,9.880246992e+01,5.591801142e+01,7.983997591e+01,2.948372916e+01,4.649972373e+01,9.760699928e+00,7.126466515e+01,6.287084893e+01,1.055705353e+01,5.076782209e+01,5.506094757e+01,1.368651210e+01,2.442515549e+01,1.597665062e+01,1.111786449e-01,8.477823086e+01,1.651965034e+01,7.758855932e+01,6.723761195e+01,4.041691711e+01,1.737152845e+01,2.273461289e+01,3.145756465e+01,5.481655292e+01,6.357140314e+01,9.138085891e+01,2.562601874e+01,1.530950107e+01,7.234279434e+01,6.796505957e+01,1.830730905e+00,3.595915487e+01,6.856321197e+01,9.686290082e+01,3.812559736e+01,7.842891728e+01,6.109661199e+01,8.685084761e+01,4.292766465e+01,9.826317288e-02,2.527139966e+01,4.198161319e+00,9.841242864e+01,9.583331110e+01,1.852569562e+01
7.358837583e+00,5.451287942e+01,3.821880326e+01,1.340072573e+01,6.714701994e+01,4.735825294e+00,5.406134746e+01,8.808217420e+01,6.635976605e+01,8.506329340e+01,7.954444582e+01,3.949918567e+01,1.556900613e+01,6.829772011e+01,3.389891581e+01,2.369442145e+01,6.523180329e+00,8.715324721e+01,7.295579042e+01,7.231810108e+01,3.130790829e+01,7.918274348e+01,2.295445904e+01,2.921848190e+01,5.859218413e+01,8.759065298e+01,3.241951262e+01,3.062974199e+01,5.717426300e+00,3.922547876e+01,1.873876261e+01,5.002829363e+01,8.354356407e+01,2.574700371e+01,8.774680338e+00,4.511718252e+01,6.142364676e+00,8.703744241e+01,7.305326875e+01,5.394003404e+01,4.190366036e+01,2.990979815e+01,9.124605169e+01,2.197038728e+01,5.269240140e+01,4.752840640e+01,5.365526416e+01,2.177368517e+01,3.512133433e+01
2.841208145e+01,3.114432235e+01,8.719269500e+00,7.513468397e+01,1.412855680e+01,4.248553320e+01,3.147145738e+00,2.486094247e+01,5.317346702e+01,3.697156906e+01,4.501010945e+00,3.827305367e+01,9.186631528e+01,9.397012069e+01,5.726867522e+01,9.590474199e+01,2.081294893e+01,2.327671676e+01,4.653349577e+00,3.906519320e+00,8.324116770e+01,5.194476594e+01,4.022292099e+00,1.158482170e+01,8.447203582e+01,6.275430786e+00,1.473638982e+01,3.941880204e+01,6.516263081e+01,6.037024451e+01,6.930528569e+01,2.626632256e+00,6.597116797e+01,9.431017306e+01,8.936914574e+01,5.651493843e+01,4.917614300e+01,4.370858783e+01,1.916323239e+00,5.641386943e+01,3.564425855e+01,2.824166956e+01,3.777255706e+01,2.564531648e+01,5.340225184e+01,9.781799723e+01,8.510182011e+01,5.929457452e+01,5.960768509e+01
9.532100669e+01,3.458226036e+00,5.948703196e+00,5.217527026e+01,2.924556088e+01,4.562315868e+00,7.452951212e+01,2.442885611e+01,1.623082195e+01,6.296403922e+01,3.915132269e+01,8.543994450e+01,1.087783496e+01,3.853033630e+01,3.069746301e+01,7.543253355e+01,7.212870999e+01,7.237109654e+01,2.298064572e+01,1.934693827e+01,6.950538451e+01,5.591628950e+01,6.061388740e+01,7.165794156e+01,3.265131736e+01,9.898769731e+01,5.230642235e+01,7.890469146e+01,5.418811564e+01,5.639884950e+01,7.481403916e+01,2.897841017e+01,6.376168194e+01,8.464538584e+01,4.726973056e+01,6.965155080e+01,2.647231135e+01,4.954869456e+01,8.847621607e+01,6.882103297e+01,8.808992312e+01,8.671538791e+00,7.568950006e+01,2.600359339e+01,7.251239258e+01,5.064108965e+01,2.405389427e+01,5.525260356e+00,1.228460669e+01
1.804433726e+01,8.202639354e+01,4.476177773e+01,8.805830196e+01,6.899969700e+01,9.174192921e+01,1.681031796e+01,2.897443289e+01,2.564700108e+01,5.327751714e+01,8.924399006e+01,9.494505998e+01,2.566608788e-01,1.311316279e+01,4.677983262e+01,3.090199835e+01,5.157800023e+01,8.021190517e+01,6.575249354e+01,8.727583635e+00,4.754510115e+01,7.044999160e+01,2.602661375e+01,9.643266857e+01,4.098388536e+01,9.675590072e+01,2.887625612e+01,5.127375375e+00,4.280069026e+01,8.028111487e+01,7.457343395e+01,1.376683866e+01,1.151140342e+01,1.652855942e+01,9.711330876e+01,4.657148206e+01,9.841187910e+01,2.794531607e+01,4.837166613e+01,9.007910868e+01,6.924273565e+01,4.635907555e+01,1.167359350e+01,9.731450207e+01,4.961478304e+01,7.448772865e+01,2.449233257e+01,1.895415700e+01,7.990359477e+01
6.596121524e+01,7.748033311e+01,1.632789002e+01,3.427601761e+01,4.609807450e+01,4.430611170e+01,9.207537630e+01,3.473864354e+01,4.134280161e+01,5.465441566e+01,9.711136037e+01,8.211058126e+01,1.966772865e+01,8.216464011e+01,9.921833593e+01,8.875349281e+01,8.722225963e+01,5.249314612e+01,7.740581124e+01,1.584396116e+01,9.719395359e+01,4.993021079e+01,4.952623826e+01,3.094717632e+01,3.029515980e+01,5.374911171e+01,9.441854982e+00,8.142127764e+01,7.038681096e+00,9.716620941e+01,8.616248514e+01,8.385773955e+01,5.311670081e+01,1.682527924e+01,4.757699428e+01,4.920421512e+01,9.568808695e+00,7.284217171e+01,4.882722048e+01,7.528360598e+01,2.624924887e+00,5.915940911e+01,4.639336618e+01,7.645101809e+01,2.984284831e+01,2.467851058e+01,7.052946552e+01,3.799390970e+01,1.164201653e+00
8.840762036e+01,8.493781642e+01,4.193029148e+00,4.446407371e+01,8.109830942e+01,7.142988471e+00,1.950885389e+01,1.891641683e+01,8.767437777e+01,9.488240297e+01,3.745736602e+01,4.243264398e+01,3.547408441e+01,3.595771373e+01,1.147959625e+01,2.568960986e+01,9.717127938e+01,2.946472144e+01,6.504608862e+01,5.487411636e+01,9.428638741e+01,6.664968224e+01,9.543030133e+01,1.703014227e+01,7.932475197e+01,9.212280167e+01,3.652449112e+01,1.229300761e+01,5.970662768e+01,5.906977892e+01,3.721401625e+01,5.848509325e+01,3.694547867e+00,7.176560625e+01,4.089064261e+01,5.571972497e+01,3.415488890e+01,2.951536286e+01,6.773464845e+01,9.571359711e+01,7.526538453e+01,8.435685479e+01,6.116181602e+01,7.911897286e+01,6.205439654e+00,9.009227381e+01,6.894839111e+01,8.587689863e+01,4.744243203e+01
3.641935881e+01,9.528107860e+01,2.433805862e+00,4.870492053e+01,6.032823680e+01,8.482928122e+01,6.530804766e+01,6.374817899e+01,7.089662517e+01,9.139958770e+01,2.859638501e+01,1.600622656e-02,1.405451441e+01,8.824226263e+01,4.487956461e+01,2.241755125e+01,6.373530260e+01,7.174492314e+01,2.856369268e+01,7.513055434e+00,6.182616422e+01,2.347797081e+00,7.521664578e+01,1.769676616e+01,9.157827650e+01,6.683148976e+00,9.863230815e+01,9.231903881e+01,6.292753823e+00,4.129106071e+00,1.328327563e+01,6.947768885e+01,4.847253929e+01,6.904969766e+01,3.141219885e+01,6.451224957e+00,1.006569590e+01,3.901921393e+01,8.288993179e+01,7.260325952e+01,8.193089145e+00,2.935003584e+01,1.464819321e+01,2.842552476e+00,3.251586292e+01,9.343315107e+01,9.129382442e+01,1.008843562e+01,4.291109069e+01
1.303664233e+01,3.545966730e+01,6.168277382e+01,9.817055726e+01,9.638542128e+01,2.295162442e+01,4.176371304e+01,1.199521451e+01,6.783684763e+01,4.836991430e+01,1.577194658e+01,9.186097343e+01,8.013882125e+01,3.714181844e+01,5.835219590e+00,3.174491576e+01,9.336230666e+01,1.605268516e+00,3.063989699e+01,2.553931998e+01,8.312069429e+01,3.099681176e+01,8.788258945e+01,9.049639666e+01,7.632404162e+01,8.188506380e+00,7.045560080e+01,5.254010518e+01,2.610542644e+01,1.022805908e+01,6.093427071e+01,6.200230131e+01,3.188724559e+01,4.857303060e+01,5.518088480e+01,8.712712489e+01,1.766192231e+00,6.059587794e+01,7.038438277e+01,1.703114781e+01,8.315591208e+00,2.495342315e+01,3.494825462e+01,1.422314207e+01,5.101877784e+00,5.127207498e+01,1.301894440e+01,4.061305228e+01,1.891864544e+00
7.621062183e+01,5.485112188e+01,8.732485364e+01,1.840815634e+01,3.707967609e+00,4.457899233e+01,6.932991217e+00,4.136321348e+01,5.092740271e+01,5.110447056e+01,1.976879351e+01,5.343307784e-01,8.802041540e+01,4.063734054e+01,9.449030567e+01,7.115607990e+01,2.193108157e+01,2.876714694e+01,5.280160596e+01,4.749414121e+01,1.785916226e+01,9.898621450e+01,5.906901602e+01,7.561611776e+01,5.842426934e+01,7.623329591e+01,6.706137394e+01,8.186846896e+01,5.594710767e+01,5.391368056e+01,7.112405987e+01,8.561363817e+01,3.566435660e+01,5.636688516e+01,3.414381721e+01,6.974642213e+01,9.779318232e+01,3.093543918e+01,1.251383625e+01,3.468484517e+01,3.887321433e+01,9.723869887e+01,6.385825676e+01,5.124808573e+01,5.442915379e+01,2.415143380e+01,3.636926067e+00,6.448786327e+01,2.520657627e+01
9.633416703e+01,3.594555527e+01,7.032289052e+01,3.248209829e+01,2.860538957e+01,1.246409957e+01,2.626607121e+01,4.306138551e+00,9.645112947e+01,3.018165077e+01,1.888067586e+01,2.570261558e+01,8.188489673e+01,1.862782664e+01,7.915053209e+01,6.760693452e+01,6.647157474e+01,8.936986822e+01,1.283323558e+01,2.641156191e+00,9.192171097e+01,9.764110919e+01,6.963319826e+01,2.656384403e+01,9.733542451e+01,5.078532565e+01,6.260218377e+01,5.710075775e+01,1.046739406e+01,8.954852620e+00,5.757157434e+01,2.181238752e+01,7.985157968e+01,8.952377464e+01,9.661016694e+01,1.503008765e+01,6.063783167e+01,5.382081509e+01,7.714800981e+01,7.784344965e+01,3.127550996e+01,6.667982653e+01,4.379572670e+01,7.904916356e+01,9.086184238e+01,3.055654554e+01,3.847640753e+01,1.924268613e+01,6.430389862e+01
4.097202617e+01,6.028592872e+01,9.672035897e+01,7.499730400e+01,9.382994971e-01,5.317539208e+01,4.393826517e+01,8.049879130e+01,6.194433342e+00,3.567461788e+01,7.572018536e+01,8.432987789e+01,6.662544298e+01,9.096716101e+01,3.919460313e+01,3.267473298e+01,5.184096116e+01,9.502891219e+01,9.408666512e+01,1.055631302e+01,7.242989233e+01,3.360353075e+01,1.198014150e+01,8.917430719e+01,6.503877826e+01,5.872845126e+01,6.580572852e+01,3.728095994e+00,8.398188086e+01,6.123942935e+01,7.299950457e+01,2.668755180e+01,4.171210234e+01,3.045867498e+01,3.587570316e+01,9.847317496e+01,3.182663217e+01,2.107706963e+01,6.227737159e+00,9.980957990e+01,6.345685543e+01,9.385151291e+00,1.838134365e+01,4.356070374e+01,8.790272504e+01,3.729776729e+01,8.231201738e+01,6.646765303e+01,6.416301469e+01
