v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29
3.497392609e+01,3.447899109e+01,2.421243695e-01,6.652277881e+01,2.313936175e+01,4.310664791e+01,1.323307166e+01,6.172241581e+01,1.250220027e+01,5.315395582e+01,7.042905131e+01,1.467277325e+01,4.587726213e+01,6.192240234e+01,3.349295375e+01,9.128939824e+01,8.377398689e+01,3.684256869e+01,6.653081024e+01,7.639860696e+01,9.862908615e+01,6.289615811e+01,9.658764096e+01,1.344353414e+01,7.101144388e+01,8.460218278e+01,8.656597645e+01,2.249279737e+01,6.737389111e+00
9.623655541e-01,8.934057915e+00,7.834282584e+01,6.427182827e+01,1.058908758e+01,6.868641095e+01,7.884159923e+01,4.488043186e+01,6.411703663e+01,1.972899993e+01,6.733165312e+01,6.050920942e+01,1.895480351e+01,9.688868311e+00,1.669570333e+01,5.847734671e+01,6.680006515e+01,2.479367884e+01,8.238397919e+01,2.352841176e+01,7.492840355e+01,3.817489198e+01,3.892904515e+01,3.889929247e+01,2.554553951e+01,1.057572121e+01,4.365192392e+01,3.965696296e+01,7.945728026e+01
8.297448278e+01,6.071234536e+01,6.438139179e+01,6.152715717e+01,9.214406809e+01,1.340960422e+01,6.111267877e+01,1.583600460e+01,4.906617119e+01,1.234993742e+01,5.096697378e+01,2.721482242e+01,2.011865394e+01,9.463495317e+01,6.193742814e+01,6.222806215e+01,3.873731594e+01,7.669755163e+00,5.651315563e+01,1.697235815e+01,3.728803108e+01,9.744485857e+01,6.748927164e+01,2.744760972e+00,6.757671074e+01,5.000409996e+01,7.271799815e+01,3.552984742e+01,5.373023632e+01
8.115038368e+01,7.668356984e+01,7.142297507e+01,5.120279659e+01,8.367046935e+01,3.673043110e+01,1.053283403e+01,7.463743262e+01,7.466474235e+01,2.439893718e+01,8.164581460e+01,3.145267855e+01,2.412746285e+01,3.188803348e+01,5.198469318e+01,5.675652142e+01,5.815195387e+01,1.070069629e+01,7.761902560e+01,1.646506600e+01,4.009720948e+01,7.433251020e+00,6.924620307e+01,2.615274986e+01,1.264174936e+01,6.852825393e+01,5.714855360e+01,5.279975968e+01,9.524395625e+01
8.053525359e+01,8.768122958e+01,7.263262178e+01,7.103904247e+01,9.427185307e+01,5.417720920e+01,8.116939507e+01,8.519473517e+01,7.043469549e+01,6.006087909e+01,8.125672513e+01,7.378977659e+01,9.027912890e+01,5.631112605e+01,2.510144424e-01,9.588502670e+01,4.502719424e+01,3.688879592e-01,1.489496277e+01,2.751327021e+01,6.971939894e+01,7.311737888e+01,5.406909707e+01,7.813543053e+01,2.055229819e+01,9.443740267e+01,9.846605905e+01,2.483534230e+01,3.395989214e+01
6.126727890e+01,6.186910179e+01,5.532287043e+01,3.817379429e+01,7.887956544e+01,7.069659645e+01,7.433623735e+01,3.108040406e+00,3.593788471e+01,9.161872414e+01,5.050239508e+01,4.355828738e+00,5.398354366e+01,5.901487724e+01,2.823438934e+01,4.239918365e+01,5.979300589e+01,1.554184958e+01,7.680047420e+01,4.356509048e+01,6.577439515e+01,1.445809596e+01,5.348761455e+01,6.377605440e+01,8.112000842e+01,1.193967758e+01,4.247185197e+01,6.879935520e+01,8.144642041e+01
3.469265582e+01,3.083512790e+01,8.305722542e+01,5.973880979e+01,9.242502940e+00,5.981182798e+01,5.119755519e+01,1.827140650e+01,7.787321433e+01,6.867107807e+01,5.998182144e+01,9.953178951e+01,3.947943694e+01,5.257859689e+01,6.941056087e+01,2.007921508e+01,6.516808613e+01,7.099833711e+01,5.997430968e+00,1.564121622e+01,8.365511620e+01,2.124874553e+01,7.513091307e+01,9.437557240e+01,5.314153772e+01,8.787859707e+01,1.903313037e+01,2.050796812e+01,9.883295184e+01
8.564850845e+01,2.139980660e+01,5.179314283e+01,1.204316138e+01,7.997873252e+01,7.701288242e+01,6.558847326e+01,5.247806360e+01,2.061250853e+01,3.849077046e+01,4.158596666e+01,7.619521563e+01,5.963397924e+01,6.342404213e+01,1.731570569e+01,7.648921266e+01,5.005895454e+01,5.570116113e+01,2.688949633e+01,9.598143768e+01,3.459746174e+01,8.976383539e+01,3.343636452e+01,1.081478828e+01,1.421953052e+01,6.962996203e-01,4.778926596e+01,4.701247052e+01,3.872696341e-01
2.499484803e+01,3.850867303e+01,2.918433930e+01,6.813054866e+01,2.063832826e+00,1.677370654e+01,6.536276319e+01,2.896126224e+01,9.415822800e+01,2.856351055e+00,3.688079465e+01,5.714769971e+01,9.811974311e+01,3.760247100e+01,1.083687101e+01,4.670798822e+01,2.612705286e+01,5.073289797e+01,4.964079765e+01,2.626624091e+01,5.455707529e+01,8.949803133e+01,6.559598235e+01,5.589160862e+01,3.500909321e+01,4.323069245e+01,5.010380260e+01,3.971330445e+01,5.953851346e+01
4.959427020e+01,7.835795670e+01,7.629707038e+01,5.101859186e+01,3.534736567e+01,2.463110944e+01,6.952024448e+01,9.994835064e+01,3.488184628e+01,3.550186999e+00,7.243886822e+01,7.363107157e+01,5.344915779e+01,2.540007702e+01,6.867810399e+01,3.429836724e+01,6.706519943e+01,3.861593948e+01,6.481025501e+01,1.880915884e+01,7.922900399e+00,5.389177823e+01,3.746005407e+01,9.099476677e+01,6.531609373e+01,5.174452409e+01,8.782676596e+01,9.918444967e+01,4.669004431e+01
1.360243220e+01,8.156525269e+01,2.837894157e+01,7.187808629e+00,4.188308874e+01,4.837706773e+00,3.167669018e+01,7.016210342e+01,1.377676781e+01,3.391113031e+01,5.070091042e+01,3.379452265e+01,4.659178379e-01,7.261325777e+01,7.972565739e+01,9.982272171e+00,1.532701552e+01,9.092676585e+01,9.479034287e+01,6.941889885e+00,1.646096175e+01,6.567714555e+01,2.313233564e+01,8.435899917e+00,6.374380663e+01,4.672005426e+01,9.987525359e+00,7.608767983e+01,3.034348214e+01
1.668734266e+01,8.647300305e+01,4.124751627e+01,9.297481127e+01,5.123772144e+01,8.487810866e+01,1.596090616e+01,4.604159899e+01,4.474349719e+01,3.664778381e+01,1.600205927e+01,6.554961024e+01,8.867878243e+01,1.604656272e+01,8.510185539e+01,7.703898886e+01,6.018056270e+01,8.907413321e+01,9.729361067e+01,9.527738125e+01,1.623656137e+01,2.911766449e+00,7.884346716e+01,9.214653932e+01,9.513179170e+00,8.378959102e+01,6.331745655e+01,9.407250373e+01,9.216323399e+01
1.227662004e+01,8.818254183e+01,5.237359282e+01,6.606593256e+01,5.514286711e+01,7.395026548e+01,1.504346920e+01,1.409968073e+01,3.799664568e+01,4.506389403e+01,5.852187460e+01,9.097723575e+00,3.756354560e+01,5.076368400e+00,3.709766823e+01,9.086083803e+01,6.502418180e+01,3.084599850e+01,1.698895978e+01,1.745904362e+01,9.533678015e+01,4.947461233e+01,3.641929232e+01,4.396540596e+01,3.378470930e+01,7.686750357e+01,8.171404862e+00,5.186890137e+01,1.472153083e+01
4.350201441e+01,2.310518390e+01,3.550805131e+01,9.427567919e+01,7.776041594e+01,8.048036465e+01,7.306637183e+01,8.252135077e+01,6.182572644e+01,8.974796322e+01,4.053908457e+01,2.576792379e+01,6.028090208e+00,5.566457734e+01,2.933157075e+01,7.878375047e+01,5.795907422e+01,1.819648799e+01,5.132354834e+01,8.218263371e+01,9.882342061e+01,9.145808908e+01,6.388330391e+01,1.766604632e+01,3.021918985e+01,7.327569443e+01,3.590416048e+01,7.984350849e+01,6.457987179e+01
7.149953406e+01,9.596051901e+01,4.661741773e+01,8.080735340e+01,1.548503799e+01,7.448776609e+01,4.026927252e+01,9.145812919e+01,5.883805123e+01,2.965244830e+01,5.931802243e+01,7.914033153e+01,6.740336330e+01,2.911567440e+01,9.814941374e+01,8.387538743e+01,3.022518940e+01,8.736848545e+01,1.322873429e+01,2.833815083e+01,4.923691471e+01,6.251542871e+01,8.398030172e+01,1.532175708e+00,4.307772442e+01,8.136289575e+01,4.973727736e+01,3.498654649e+01,7.738955463e+00
6.099629102e+01,6.018614078e+01,8.249688207e+01,9.542963259e+01,1.913585170e+01,7.142037476e+01,4.310488435e+01,6.118504102e+01,1.238894895e+01,8.197227845e+01,2.403519181e+01,2.597812051e+01,5.855117747e+01,4.628420360e+01,5.111016058e+01,8.904716254e+01,7.035190609e+01,6.702174610e+01,4.634694986e+01,7.812734248e+01,8.384623657e+01,8.922791705e+01,9.782922549e+01,5.976240263e+01,1.851203260e+01,6.524269359e+01,8.109374157e+01,7.183598340e+01,8.273117643e+01
8.477769377e+01,6.225367728e+01,2.209969919e+00,9.101367447e+01,8.063467012e+01,9.165477930e+01,6.147534207e+00,8.360761801e+01,1.319200150e+01,1.300620727e+01,8.102148347e+01,5.687409050e+01,5.093766519e+01,3.475783471e+00,8.794792043e+01,6.805148180e+01,7.765510019e+01,5.842010444e+01,4.976576641e+01,2.205814757e+01,4.650472294e+01,5.787599927e+01,7.388561780e+01,5.044964199e+01,7.310190854e+01,3.923649195e+01,2.794266996e+01,7.648428437e+01,8.361353418e+01
6.844095193e+01,8.324244036e+00,3.688986321e+01,8.064604723e+01,2.182127530e+01,1.054076097e+01,7.076750557e+01,8.738179156e+00,9.487054157e+01,4.294194012e+01,5.304770443e+01,9.830735930e+01,2.156345334e+01,1.639869054e+01,9.156687315e+01,3.414061019e+01,8.306316378e+01,8.564678717e+01,7.442546859e+01,5.730619944e+01,8.074758412e+01,9.495618586e+01,6.396444054e+01,2.543283706e+01,5.882571684e+01,4.050299630e+01,9.586787178e+01,1.501705052e+01,9.388168381e+01
1.595934946e+01,7.906398438e+01,5.001495637e+01,6.318323169e+01,5.258265272e+01,9.303008357e+01,2.283664542e+01,5.101677142e+01,2.888614296e+01,6.710647767e+01,7.658468198e+01,5.465644256e+00,5.871161058e+01,9.703770768e+01,4.499852768e+01,8.021100940e+01,8.671928963e+01,1.425040467e+01,9.992063713e+01,8.915857292e+01,4.439220696e+01,6.334979088e+01,6.653643560e+01,6.951466783e+01,2.534891797e+01,6.820329255e+01,6.662619674e+01,7.049186584e+01,1.651296257e+01
5.141583106e+00,2.898348259e+01,7.214430976e+00,4.167823417e+01,1.979329261e+00,3.649547852e+01,5.008618592e+01,2.539581953e+01,3.804315609e+01,1.380384276e+01,7.911837791e+01,8.645896234e+01,7.785417611e+01,5.021012977e+01,5.747669428e+01,4.561815365e+01,4.730221867e+01,1.913019891e+00,1.025910594e+01,4.034952999e+01,5.353644423e+01,5.170626314e+00,5.466214849e+01,9.807995965e+01,3.171152408e+01,7.731139359e+01,9.550536287e+00,2.357053581e+00,5.544479514e+01
6.716046468e+00,7.393996425e+01,9.802765650e+01,3.436187317e+00,8.829374968e+01,4.644302261e+01,3.730754240e+01,8.709298159e+01,6.032839507e+01,4.023789371e+01,6.751028040e+01,6.351579618e+01,3.190851791e+01,2.310069048e+00,8.296754006e+01,4.588555507e+01,4.447817045e+01,3.154670582e+01,7.225909710e+01,5.575391151e+01,8.069871620e+01,5.369288426e+00,1.776681371e+01,6.622484602e+01,2.264264480e+01,8.041651543e+01,6.219599509e+01,2.713764510e+01,1.594244973e+01
4.668202285e+00,5.721001590e+01,5.616442639e+01,3.685782529e+01,5.380030237e+01,5.384626016e+01,6.897238512e+00,9.230989822e+01,1.125980563e+01,1.147753542e+01,8.956409706e+01,5.228323713e+01,6.371865026e+00,3.676194041e+01,8.923529737e+01,6.541756464e+01,3.914611533e+01,1.592589981e+01,3.200838264e+01,1.228502683e+01,9.466206357e+01,1.149175096e+01,1.589170170e+01,1.427488610e+01,2.948019233e+01,7.025707476e+01,9.339250339e+01,1.097030228e+01,5.069669745e+01
7.160972773e+01,4.574499729e+01,7.282270449e+01,1.437697820e+01,5.867049267e+00,6.408012401e+00,6.505847641e+01,3.905254238e+01,8.005067989e+01,7.810233600e+01,2.534483402e+00,6.439045818e+01,2.522680314e+01,4.710805411e+01,1.779689140e+01,7.896582408e+01,3.531099474e+01,9.888292917e+01,8.494650771e+01,3.216544167e+01,1.304515709e+01,9.963417557e+01,4.052521692e+01,1.925143949e+01,6.331706702e+01,4.487929067e+00,9.886510645e+01,6.579381685e+01,3.101563651e+01
6.933619248e+01,9.054520951e+00,5.512203060e+01,1.367136070e+01,4.206718506e+01,1.662125036e+01,4.741403026e+01,5.568380990e+01,1.754699973e+01,5.110781526e+01,7.448224629e+01,1.795619350e+01,6.460074370e+01,1.272424366e+01,1.022940061e+01,7.929807174e+01,2.046331360e+00,1.109138906e+01,4.821305749e+01,2.709712235e+01,8.469608473e+01,1.632250127e+01,2.007519896e+01,1.033727084e+01,2.894333666e+01,7.701674454e+01,3.181402609e+01,4.001695082e+01,2.446953607e+01
8.694861549e+01,1.044530710e+01,8.052362003e+01,9.076729820e+01,2.011960269e+01,1.398442403e+01,3.046729341e+01,4.723362531e+01,5.772963138e+01,9.999812353e+00,9.350736433e+00,8.284998678e+01,9.560598481e+01,9.951295651e+01,8.674993262e+01,8.304635869e+01,6.054066664e+01,3.184862349e+01,2.549130501e+01,7.658602065e+01,8.486078758e+01,6.542076778e+01,7.398759931e+01,5.478277153e+01,7.396010579e+01,9.455501362e+01,1.386849671e+00,1.496246405e+00,7.169957188e+01
7.014495432e+01,8.428937344e+01,3.257262145e+01,7.563797470e+01,1.023723534e+01,6.255196704e+01,9.923341296e+01,7.905730352e+01,9.504635729e+00,7.479808658e+01,6.715034787e+01,3.890936525e+01,7.292201941e+01,6.590887735e+01,3.697598511e+01,5.900631167e+01,9.285264442e+01,9.442415936e+01,1.912936607e+01,5.988162200e+01,9.566865550e+01,7.793125408e+01,7.779269912e+01,6.450421794e+01,5.000425952e+01,9.669768895e+01,3.060975713e+01,4.845848206e+01,3.079921441e+01
5.675502801e+01,4.302754055e+01,4.491648682e+01,1.074583715e+01,9.539751400e+01,8.076610042e+01,8.942147764e+01,1.101685723e+01,6.105759016e+01,2.068383524e+01,6.045545883e+01,3.154180050e+01,4.670011417e+01,2.931007501e+01,4.727346237e+01,7.594912087e+01,1.619509780e+01,3.853974421e+01,3.124078560e+01,2.849106350e+00,1.521576380e+01,7.198432760e+01,5.263959893e+00,6.855154451e+01,7.000387234e+01,8.734421965e+01,4.600343649e+01,8.181881831e+01,4.385761154e+01
2.729935332e+01,6.613004213e+00,2.508826163e+01,4.122998906e+01,6.986987189e+01,1.413866646e+01,2.050688675e+01,9.520713642e+01,6.589619464e+01,3.230547419e+01,9.730090007e+01,3.978598099e+01,1.385204208e+01,8.078359065e+01,5.786452622e+01,9.915513683e+01,8.391791421e+01,5.978400663e+01,2.339741318e+01,6.351276988e+01,3.640310783e+01,9.164632654e+00,3.530138879e+01,8.046323324e+01,6.525468056e+01,2.434751854e+01,1.805962409e+01,8.323227650e+01,2.124909692e+01
2.964289393e+01,4.620188400e+00,5.665098751e+01,8.487569060e+01,8.668494306e+01,3.085772785e+01,1.989699116e+01,7.150199532e+01,3.461055876e+01,3.326804400e+01,8.156805289e+01,1.219111960e+01,1.460282945e+01,6.367086102e+01,7.534878904e+00,7.887789256e+01,8.746974201e+01,1.178437094e+01,1.541792435e+01,5.318745510e+01,7.416666216e+01,4.546491556e+00,8.434474539e+01,4.753658167e+01,1.701840076e+01,5.309129355e+01,2.720370797e+01,1.160279948e+00,2.979131255e+01
5.258413413e+01,7.716957539e+01,4.942374152e+01,3.417301345e+01,7.128144113e+01,2.490004242e+00,9.638996350e+01,3.058841355e+01,4.073102115e+01,2.692866528e+01,9.677479657e+00,8.431416043e+01,5.261851804e+01,5.397063170e+00,8.969717756e+01,6.414358133e+00,9.715753479e+01,7.511114425e+01,8.113010933e+01,8.467464483e+01,6.854887141e+01,4.140325988e+01,8.912611836e+00,1.572635489e+01,9.206635524e+01,9.303313344e+01,9.390555654e+00,4.273407789e+01,6.109429208e+01
4.962967331e+01,2.533346276e+01,1.480023730e+01,5.141738663e+00,1.641972120e+01,5.342647689e+01,8.888352537e+00,8.998287590e+01,3.440126824e+01,7.826507640e+01,6.230674324e+01,5.055980830e+00,8.885052600e+01,2.856036900e+01,4.440581472e+01,5.926941666e+00,2.579116738e+01,5.095760959e+00,3.667940598e+01,7.886757561e+01,9.086127181e+01,4.530547120e+01,8.073540841e+01,3.504007754e+01,9.569950881e+01,5.335363648e+01,4.864347582e+01,9.975530066e+01,7.356873226e+01
1.791743356e+01,6.616530344e+01,7.086266778e+01,9.551128606e+01,6.500901673e+01,3.323415743e+01,5.480104556e+01,1.993532405e+01,8.387644139e+01,7.252009296e+01,2.363683238e+01,8.361424974e+00,2.783983472e+01,9.188491262e+01,7.075288339e+00,6.182051824e+01,7.395120849e+01,9.792524844e+01,7.485936974e+01,9.056235719e+01,2.648690848e+01,6.064113065e+01,1.254163437e+01,1.586147292e+01,3.723426927e+01,7.539342523e+00,6.745033009e+00,1.733390935e+01,2.844248996e+01
9.397107921e+01,9.189467462e+01,8.168200093e+01,3.999989807e+01,6.234192543e+01,9.529757257e+01,3.110549098e+01,5.127324136e+00,6.999168497e+01,8.743260604e+01,9.810947430e+01,6.749197252e+01,9.668990578e+01,4.109661810e+01,3.134778398e+01,5.804391786e+01,8.273863702e+01,6.475066936e+01,4.929630952e+01,7.921753979e+01,1.407226459e+01,1.477119648e+01,1.719427006e+01,3.766458109e+01,5.585582148e+00,8.723645043e+01,2.980109024e+01,4.290681627e+01,7.807068910e+01
7.319441395e+01,3.804343586e+01,7.865875967e+01,2.240286076e+01,9.452880373e+01,3.957530144e+01,4.645407266e+00,6.083752306e+01,5.586475997e+01,1.639155313e+01,1.257824456e+01,3.649327073e+00,5.324972138e+01,6.276609304e+01,5.840979526e+01,2.016970511e+01,5.548803343e+01,6.099041834e+01,3.085183901e+01,5.053755913e+01,5.322496414e+00,5.637188787e+01,3.557919706e+01,4.422190503e+01,7.131438983e+01,7.280475472e+01,5.587500824e+01,8.282920717e+01,5.657341070e+01
4.465765335e+00,9.221977169e+01,6.965351274e+01,8.014940057e+01,8.833467889e+01,1.787246248e+01,9.725027481e+00,3.164339610e+01,2.962962772e+00,4.549078867e+01,5.364363835e+01,6.368697011e+01,5.250728482e+01,7.864941653e+01,4.934241672e+01,8.422882185e+00,5.022275710e+00,6.117213316e+01,6.385428130e+01,6.638360163e+01,7.215014289e+01,5.731336722e+01,2.697162910e+01,8.815232235e+01,6.892611883e+01,6.179759723e+01,8.569438256e+01,6.775906321e+01,4.209146941e+01
6.883965341e+01,4.359415461e+01,7.350619915e+01,7.865093245e+01,1.366885659e+01,3.767667563e+01,4.631524236e+01,7.634303070e+00,4.209930920e+01,2.394342624e+01,7.854261505e+01,4.869722581e+01,9.854853419e+01,9.178476842e+01,1.118342160e+01,2.495687621e+01,5.787044312e+01,1.797301783e+01,8.762756782e+00,6.601700179e+01,6.956480794e+01,3.653756227e+01,7.801463120e+01,8.782675821e+01,7.347601707e+01,9.237844857e+01,8.626018524e+01,3.951343838e+01,9.825479923e+00
4.034927338e+01,4.823811720e+01,6.805768818e+01,5.355645559e+01,7.854764670e+01,3.190796198e+01,2.127060343e+00,3.448368488e+00,8.556889433e+01,5.463999911e+01,1.793597718e+00,6.034441256e+01,4.257916733e+01,4.751404679e+01,3.202523046e+01,8.081247359e+01,8.840124151e+01,1.457958967e+01,8.819233495e+01,1.630958027e+01,2.968055633e+01,4.086669726e+01,7.688272504e+01,3.423568483e+01,8.319030292e+01,5.793734804e+01,9.796808074e+01,6.711585273e+00,2.683002371e+01
5.699882531e+01,1.530283558e+01,5.961154682e+01,9.237615015e+01,4.624223134e+01,2.791279357e+01,4.108738328e+00,7.993583173e+01,4.924955057e+01,8.421866242e+01,4.937596075e+01,2.471021818e+01,2.171910471e+01,9.660470940e+01,6.999916511e+01,7.002695478e+01,8.485522190e+01,6.810024506e+01,2.446479557e+01,5.294924140e+01,2.972581168e+01,5.930662067e+01,3.122761992e+00,2.140398618e+01,2.474795245e+01,9.843329247e+01,3.436875604e+01,6.419571706e+01,1.178850426e+01
8.658921570e+01,4.728597529e+01,9.417454833e+01,6.192521130e+01,2.074102989e+01,3.559738516e+01,2.337970198e+01,6.342218998e+01,7.569608080e+01,9.531157227e+01,5.549973399e+01,4.631558454e+01,8.623435427e+01,5.956442522e+01,3.113282707e+01,8.350085127e+01,8.536663462e+01,9.708459211e+01,6.558165879e+01,2.330679893e+01,7.059263596e+01,8.715311838e+01,3.097838564e+01,1.708422582e+01,2.912113744e+01,8.057217108e+01,9.528738548e+01,5.986628208e+00,1.502094672e+01
1.758715125e+01,3.069666413e+01,9.819521396e+01,9.967731501e+00,2.793692100e+01,1.565861392e+01,9.365120385e+01,4.687732744e+01,4.433404260e+01,4.942312288e+01,8.634751700e+01,2.069817345e+01,9.655112439e+01,8.277995060e+01,2.213026634e+01,3.872504669e+01,1.373854170e+01,7.564440617e+01,3.496345956e+01,2.297046199e+01,9.891182326e+01,4.029705758e+01,4.107920754e+01,1.613269618e+01,4.215197804e+01,2.840993207e+01,2.849904804e+01,5.935739578e+01,6.484587241e+01
7.584639157e+01,4.180632541e+01,8.510879701e+01,5.870576065e+01,2.553289948e+01,1.600762460e+01,7.515854823e+01,1.085393276e+01,8.596129345e+01,3.751244443e+01,4.384910009e+01,8.894501089e+01,8.603590561e+01,2.693337444e+01,2.207162976e+01,7.584279765e+01,4.654592976e+01,5.515662308e+01,6.280897386e+01,9.687062155e+01,6.820329997e+01,3.583084991e+01,4.861201409e+01,9.015720866e+01,8.550618773e+01,2.962168892e+01,9.195715380e+01,7.014696691e+01,7.017549161e+00
4.747162232e+01,3.225987413e+01,7.668303555e+01,8.786965072e-01,1.306857089e+00,7.024454352e+01,3.199590529e+01,8.493526414e+01,2.776677742e+01,2.472512010e+01,7.383300012e+01,4.394796717e+01,2.692033722e+01,4.195673698e+01,6.243507242e+01,7.431486110e+00,3.383286457e+01,9.745019378e+01,1.292177822e+01,8.271556896e+01,6.456520222e+01,8.314680303e+01,9.600961957e+01,4.884057727e+01,8.121735319e+01,5.438370393e+01,2.852980137e+01,6.546089532e+01,1.903459476e+01
9.134991272e+01,9.748691753e+01,4.173524839e+01,7.849140073e+00,7.617997077e+01,3.299898141e+01,5.204556966e+01,1.315707747e+01,1.998159360e+01,6.413433451e+01,3.629036888e+01,5.830474067e+01,3.579931821e+01,2.973857429e+01,8.739594556e+00,2.738992171e+01,9.804594394e+00,9.087795015e+01,5.982930881e+01,6.445420296e+01,4.985265392e+01,3.416509515e+01,6.035547571e+01,6.805451779e-01,1.526677383e+01,6.799056961e+01,6.128973532e+01,5.228191482e+01,2.760529483e+01
2.566981589e+01,9.437067897e+01,5.540290909e+00,4.707025316e+01,3.353630454e+01,4.194288242e+01,6.454108416e+01,7.758911423e+01,4.505505522e+01,3.544651479e+01,9.559385270e+01,2.690788811e+01,5.753626825e+01,1.827769835e+01,6.656860455e+00,1.970068721e+01,1.272617293e+01,5.666411481e+01,9.270603402e+01,2.302077754e+01,1.707391214e+01,9.478291251e+01,9.630323628e+01,6.502396331e+01,1.915729322e+01,6.125310725e+01,5.738267751e+01,6.838251336e+01,1.343519235e+01
