v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79
4.714696317e+01,3.746121294e+01,9.328578479e+01,8.448720937e+01,1.109441312e+01,5.758650634e+01,5.899512757e+01,2.791864666e+01,2.263140160e+01,3.164472745e+00,8.679554024e-01,3.201526581e+01,9.399299744e+01,8.024256817e+01,6.197467255e+01,2.616324847e+00,3.835586406e+01,1.636269303e+01,3.683899200e+01,1.416801869e+01,6.949714248e+01,9.373287692e+01,4.215153885e+00,1.234863954e+01,2.304588709e+01,6.174283988e+01,9.532959351e+01,3.473267036e+01,6.310205190e+01,7.084592795e+01,6.489190608e+01,5.566634042e+01,2.313422316e+01,1.301385399e+01,4.105820787e+01,7.628571502e+01,5.844653162e+01,2.523130734e+01,7.877431771e+01,1.329812351e+01,2.044540472e+00,3.231517090e+01,5.971874424e+01,5.474367408e+01,4.954432931e+01,4.865989227e+01,3.310258345e+01,6.494232826e-02,7.849251999e+01,4.581118121e+01,6.507107202e+01,6.875877928e+01,7.829855973e+01,2.354645134e+01,3.698521421e+01,5.800731968e+01,5.260941095e+01,5.040537323e+01,5.652432009e+01,4.679573617e+01,5.097268887e+01,9.502138142e+01,4.206671288e+01,2.757333195e+01,5.072515763e+01,6.658480268e+01,9.820911479e+01,8.304332405e+01,7.150790078e+01,4.547547390e+01,9.285583028e+01,8.336340592e+01,5.780395441e+01,4.180319959e+01,7.841951339e+01,9.167524453e+01,6.106558732e+01,9.374387315e+01,1.373281439e+01
7.058203715e+01,8.049679785e+01,6.968952244e+01,5.772122309e+01,8.195187817e+01,3.265777718e+00,8.446173698e+01,2.807137057e+01,2.734304712e+01,3.510113264e+01,3.356205972e+00,1.633706410e+01,8.186114364e+01,1.492265163e+01,7.561312661e+01,7.678032187e+01,1.073638214e+01,4.552834517e+00,3.977923651e+01,4.075254693e+01,6.583039458e+01,9.924201010e+01,9.788946571e+01,3.646782298e+00,7.634093737e+01,3.456027690e+01,2.974264117e+01,9.784446811e+01,6.227190188e+00,9.090703942e+01,6.508797692e+01,7.614094224e+01,1.971027920e+01,9.659273912e+01,4.476298401e+01,3.331183983e+01,8.314112531e+01,3.614943772e-01,7.251628741e+01,8.741809744e+01,6.005952514e+01,9.232989187e+01,6.800836912e+01,2.794670603e+01,7.283666677e+01,3.445602000e+01,8.422148055e+00,9.127392546e+01,6.632368684e+01,9.773577471e+01,2.603072068e+01,2.268359497e+01,4.592026230e+01,6.891442933e+01,3.310029766e+01,2.737026489e+01,1.930248745e+01,4.694835690e+01,4.582215153e+01,2.434654184e+01,7.080900013e+01,9.494337759e+01,5.505552618e+01,4.144059918e+01,8.059627842e+01,8.726318622e+01,8.444866421e+01,7.254249733e+01,4.457938450e+01,4.054846390e+01,9.016128351e+01,5.018700146e+01,5.286412782e+01,7.690842225e+01,3.332721436e+01,1.193690277e+00,2.490864925e+01,6.278572172e+01,3.464878232e+01
2.873230861e+01,6.721034960e+01,7.287399640e+01,6.255018727e+01,9.677758129e+01,9.398130734e+01,9.388964799e+01,4.403046482e+01,8.958199315e+01,4.705218019e+01,2.680921886e+01,7.427007431e+01,2.211571246e+01,1.326737565e+01,3.983020915e+01,7.119966888e+01,5.229349532e+01,6.969418669e+00,9.004041497e+01,3.157449142e+01,8.485303313e+01,8.244305864e+01,3.085567922e+01,7.613397162e+01,2.863502592e+01,3.877015010e+01,1.775192914e+01,9.408692968e+01,3.013317867e+00,1.851680893e+01,9.054604374e+01,5.494788169e+01,9.766254306e+01,5.703616879e+01,5.709422814e+01,8.016058327e+00,1.247781078e+01,9.720709544e+01,6.437583340e+00,4.608006472e+01,7.968590472e+01,6.608965201e+01,4.173609543e+01,1.556115459e+01,2.843958288e+01,5.253722205e+01,8.924895628e+01,2.848987844e+00,2.625626889e+01,2.085261284e+00,1.455092259e+01,1.316821202e+01,8.152882600e+01,8.733482456e+01,2.145968984e+01,6.505078658e+01,8.429474601e+01,6.494540390e+01,3.399515632e+01,8.745525827e+01,8.473447002e+01,7.081804528e+01,9.684744859e+01,1.009506566e+01,5.929549674e+01,7.702035045e+01,3.117224965e+01,1.171535305e+01,4.640183143e+01,8.372064140e+01,3.008661984e+01,6.900201775e+01,3.356260541e+01,4.406523403e+01,5.615324472e+01,2.474650833e+01,6.082368308e+01,5.180887959e+01,1.510797213e+01
6.238256101e+01,4.619898474e+01,6.135111234e+01,5.135781315e+01,8.092079317e+01,9.228166672e+01,1.897801066e+01,3.583057724e+01,6.211588041e+01,7.400784263e+01,5.503930974e+01,7.176757033e+01,2.177968211e+01,5.006234803e+01,1.728155312e+01,6.352372069e+01,2.457382794e+01,5.435371533e+01,8.977809105e+01,2.881374271e+01,3.774813165e+01,6.573002793e+01,1.266473481e+01,9.564761179e+00,9.636611813e+01,8.517232367e+01,7.808573573e+00,2.256248751e+01,5.701736968e+01,5.579119281e+01,5.758265121e+01,2.683659617e+00,9.632122307e+01,2.620763862e+01,2.133550963e+01,3.193894765e+01,4.745377426e+00,5.219214786e+01,6.513780944e+01,3.656998625e+01,7.407574941e+01,7.394527689e+01,6.680803674e+01,9.734607098e+01,2.923092358e+01,6.583616924e+01,7.026146991e+01,4.642662005e+01,6.047827128e+01,2.097940189e+01,8.476058912e+01,3.675941704e+01,4.795850112e+01,1.027454251e+01,2.655348615e+01,2.141430278e+01,4.960249825e+01,2.884650410e+01,7.721816176e+01,5.028339915e+01,5.602204108e+01,2.190824128e+01,8.553055007e+01,1.040550928e+01,6.362295944e+01,4.229582452e+01,1.871260434e+01,9.494874838e+01,6.709643173e+01,4.872829660e+01,2.652828693e+00,5.739696920e+01,9.699657197e-01,1.558104403e+01,7.865653322e+01,3.847774901e+00,1.911239083e+01,5.910978844e+01,2.731437907e+01
2.316526883e+01,8.137125259e+00,7.113735271e+01,4.328562231e+01,9.353600732e+01,9.531722925e+01,1.928512277e+01,9.466807689e+01,3.117801657e+01,9.942911169e+01,7.036137107e+01,9.523945675e+00,3.056650390e+00,9.823947264e+01,2.634856167e+01,3.716808322e+01,5.919352404e+01,7.651505008e+01,2.322842418e+01,3.411156013e+01,9.486509269e+01,9.079029017e+01,8.727994416e+01,3.597995917e+01,7.928580353e+00,4.815162079e+01,9.342664290e+01,9.520992013e+01,4.824608735e+01,9.675981312e+01,4.044722840e+01,5.930696447e+01,6.737365788e+01,2.484264939e+01,2.044249280e+01,1.258387132e+01,2.945555882e+01,8.661315588e+01,1.835785497e+01,9.207356721e+01,2.503599288e+00,9.602615886e+01,4.812755431e+01,2.721547571e+01,9.933166349e+00,4.375505044e+01,7.004709169e+00,3.181481756e+01,1.779552061e+01,6.150449744e+01,5.357489456e+01,6.473130175e-01,6.164884414e+01,9.607511383e+01,9.656765889e+00,4.685168066e+01,2.192528917e+01,4.381623191e+01,3.587867122e+01,1.513856181e+01,2.900656040e+01,4.097344600e+01,4.455512406e+01,6.619053627e+01,6.131613147e+01,5.704703177e+01,2.682077375e+01,2.798763199e+00,5.894791748e+01,9.363114991e+01,1.666435409e+00,1.970413388e+01,2.831531882e+01,8.357458202e+01,8.984245803e+01,8.073517535e+01,5.584753431e+01,9.405438281e+01,6.718246164e+01
5.148008292e+01,1.774436187e+01,9.361822755e+01,6.140301015e+01,4.836139833e+01,3.225234625e+01,1.642185469e+01,2.384454445e+01,1.340341852e+01,7.082744013e+01,1.970590623e+01,7.484779021e+01,9.000747157e+01,1.600311954e+01,1.153606870e+01,5.189739586e+01,5.503099709e+01,5.070840672e+01,1.852215752e+01,4.684614419e+01,7.023645558e+01,2.409500780e+01,1.557059111e+01,3.783323598e+00,3.838691865e+01,6.658178418e+01,7.071890324e+01,3.112189644e+01,7.712948749e+01,7.208672915e+01,4.870886431e+01,6.149689831e+00,7.765980031e+00,3.996667717e+01,4.871915208e+01,1.486135379e+01,1.854395070e+01,3.514924479e+01,5.182932536e+01,7.010302239e+01,7.280834215e+01,5.666967886e+01,1.170529139e+01,4.434017423e+01,1.678543881e+01,9.849816550e+01,5.349514093e+00,7.267096847e+01,1.301067220e+01,9.626871473e+01,3.411534002e+01,1.090882165e+01,3.905716227e+01,6.460318083e+01,1.325752055e+01,3.077144502e+00,1.110213135e+01,8.821058289e+01,2.930464676e+01,3.174755176e+01,1.036571443e+01,6.698021086e+01,2.671680349e+01,2.168692712e+01,8.245564716e+01,6.571308176e+01,6.520224717e+01,4.874627745e+00,6.230444374e+01,8.447594448e+01,9.952964147e+00,3.760454445e+00,4.050016497e+01,5.410868656e+01,7.295704234e+00,9.984335797e+01,4.162733372e+01,6.448811143e+01,7.262559943e+00
6.247851719e+00,6.637586544e+01,2.458406361e+01,2.999251414e+01,4.688705829e+01,4.648783973e+01,9.564858904e+01,1.885826302e+01,1.206571673e+01,8.277198442e+01,1.129061004e+01,6.053417751e+01,7.370121275e+01,9.325061709e+01,1.169967617e+01,3.436226690e+01,6.636228947e+01,8.917620819e+01,6.515479007e+01,7.947088425e+01,3.375073605e+01,2.274465955e+01,8.769382249e+01,7.456197448e+00,7.872722440e+01,1.765590894e+00,2.991972754e+01,7.063269564e+01,9.877794233e+01,8.934976658e+01,1.529992000e+01,3.065602769e+01,4.707673691e+00,9.361384259e+01,9.681988831e+01,7.300736698e+01,9.232096586e+01,6.587015931e+01,9.893547152e+01,1.139073296e+01,6.207779516e+01,3.110155528e+00,4.206792021e+01,8.955866351e+01,9.829156921e+01,8.364858256e+01,6.440954499e+00,6.502216177e+01,6.269451161e+01,7.355212507e+00,6.619470241e+01,5.863044657e+01,6.977801532e+01,1.123270714e+01,9.635820970e+01,7.798732897e+01,5.238283955e+01,6.682143419e+01,3.814312759e+01,7.469975065e+01,4.513237589e+01,1.404652710e+01,3.566251629e+01,7.472534487e+01,9.113027509e+01,6.397673174e+01,1.557737663e+01,7.581120638e+01,6.937382319e+01,6.061431599e+01,7.665873896e+00,8.299043735e+00,7.881163063e+01,6.830559949e+01,9.449363116e+00,1.921643620e+01,3.193923208e+01,5.776399066e+01,4.782975044e+01
5.135466075e+01,4.035735604e+01,9.272591270e+01,8.497088949e+01,6.721301916e+01,1.329914025e+01,8.498902082e+01,2.727267197e+01,7.876635621e+01,1.721915316e+01,8.807293097e+01,5.139529201e+01,2.578119645e+01,3.196711465e+01,5.720076465e+01,9.517767413e+01,7.604363189e+01,7.971434520e+01,9.296219328e+01,1.149406285e+01,9.101342730e+01,7.732165407e+01,7.124967605e+01,5.216420238e+00,2.088911696e+01,3.670050999e+01,4.240407717e+01,8.267931011e+01,1.799098386e+01,5.971553890e+01,3.431959736e+00,8.175174943e+00,6.148867690e+01,6.909052114e+01,5.342222213e+01,6.754616340e+01,4.825440803e+01,2.176745145e+00,9.795882614e+01,2.431361146e+01,4.618300944e+01,3.650176448e+01,5.987012097e+01,6.547596939e+01,5.531147454e+01,5.727159328e+01,9.998965339e+01,7.624423073e+00,4.577469702e+01,9.032094395e+01,1.994195730e+01,1.005092219e+01,7.015688294e+01,7.138821336e+01,7.329529747e+01,1.963335351e+01,6.765065401e+01,8.563817961e+01,4.998260606e+01,5.266979357e+00,4.503807534e+01,3.443291336e+01,4.444313712e+01,8.862829343e+01,7.211484555e+01,4.705695930e+01,7.835527647e+00,9.641082672e+00,5.435641952e+01,5.411217589e+01,1.590119013e+01,1.035434218e+01,7.942664464e+01,5.145794654e+01,5.082737818e+01,9.307137281e+01,4.762889128e+01,5.580744112e+01,7.357873774e+01
6.127679909e+01,4.931302794e+00,7.407549616e+01,2.665452347e+01,4.465188875e+01,8.704028974e+00,1.487527054e+01,9.190326159e+01,6.254333465e+01,1.920758738e+01,2.032289596e+01,9.794695787e+01,6.577443452e+01,9.833726276e+01,6.092079170e+01,1.504030986e+01,6.003422517e+01,6.009843542e+01,6.963167732e+01,6.453652847e+01,3.865833454e+01,6.847521164e+01,9.041373747e+01,4.566113003e+01,9.089704623e+01,5.717962782e+01,8.345778204e+00,4.556539325e+01,4.922186650e+01,4.991691213e+01,5.494514244e+01,6.727617396e+01,2.194159968e+01,7.777049739e+01,9.293368079e+01,2.830611869e+01,8.646663874e+01,3.466263599e+01,3.235962375e+01,1.425976359e+01,6.761750782e+01,3.871018677e+01,5.953365594e+01,3.549232434e+01,4.677837186e+01,7.944704719e+01,8.614462460e+01,3.737501588e+01,3.542810165e+00,9.887741621e+01,5.293548240e-01,3.182350398e+01,3.536361838e+01,7.267488756e+01,1.239345920e+01,4.257785259e+01,8.349888545e+01,5.899636908e+01,4.037909907e+01,6.875544274e+01,1.561386355e+01,9.793088211e+01,9.756427736e+01,3.556339643e+01,8.693288799e+01,5.549125811e+01,1.267355318e+01,2.739003217e+01,6.067793620e+01,3.822222167e+01,8.846291509e+01,8.574623703e+01,6.478475065e+01,8.273632155e+01,1.545559295e+01,7.300812697e+00,9.341768696e+01,7.302339824e+01,8.736674680e+01
9.199337420e+01,7.945213200e+01,8.892823258e+01,2.509331207e+01,2.527850875e+01,2.223119114e+00,2.299006783e+01,2.654431759e+01,3.544926208e+00,3.425139047e+01,6.508388722e+01,9.435277858e+00,5.930838525e+01,2.009237155e+01,6.498013015e+01,7.189226505e+01,4.503174310e+01,2.912058477e+01,9.561465736e+01,7.640545237e+01,4.781652017e+01,6.118695187e+01,5.214295921e+00,5.544259875e+01,6.727136530e+01,6.082846959e+01,1.017234860e+01,8.213770085e+01,3.336596813e+01,8.155040088e+01,9.984299286e+01,5.841394796e+01,9.081403793e+00,6.746958455e+01,2.281760468e+01,7.617166472e+01,7.730535832e+01,9.103795227e+01,6.939782379e+01,8.123854050e+01,7.984942857e+01,2.057588319e+01,1.108229064e+01,6.737598788e+01,8.135530917e+01,8.005394404e+01,9.784493571e+01,1.413093578e+01,8.370665128e+01,2.391332019e+01,2.289569548e+01,5.551982485e+01,7.064843832e+01,8.680023626e+01,1.356859006e+01,7.424780368e+01,3.208856908e+01,9.138951661e+01,6.365390342e+01,5.439493990e+01,6.538825702e+01,9.681033495e+01,7.390055582e+01,6.168775893e+01,9.625168193e+01,4.001685312e+01,6.231784373e+01,6.992084835e+01,2.366392886e+01,2.606871114e+01,9.975416615e+01,3.073377983e+01,1.989447620e+01,3.458961424e+01,7.096201829e+01,9.291979644e+01,1.141888223e+01,3.436854619e+00,8.668452360e+01
7.324920065e+01,3.473500665e+00,1.546846376e+01,4.053244486e+01,7.714459982e+01,3.342602888e+01,5.811722970e+01,5.453033343e+01,3.197360357e+01,2.810177506e+01,2.371130904e+01,5.038700669e+01,9.657692896e+01,1.763363386e+00,8.501792829e+01,3.947705523e+01,3.739142746e+01,3.246204785e+01,9.197903704e+01,4.388403531e+01,5.102116644e+01,8.314034125e+01,1.666186377e+01,3.494320951e+01,1.859414876e+01,3.392532025e+01,5.898300268e+01,2.096532875e+00,8.875348529e+01,2.208022027e+01,3.991969622e+01,8.542840843e+01,8.539102563e+01,7.539134321e+01,1.774419370e+01,9.668557264e-01,8.209948450e+01,7.167386054e+01,7.005786067e+01,6.660860908e+01,7.425816319e+01,2.811874046e+01,7.313808082e+01,4.216964131e+01,1.422719244e+01,8.917211093e+01,6.666376454e+01,3.839649095e+01,7.290950770e+01,5.119846955e+01,6.653580303e+01,3.235173035e+01,3.030425864e+01,6.551379547e+01,2.263212366e+01,7.749578512e+01,1.781368518e+01,8.472723422e+01,1.916890356e+01,4.643070129e+01,8.635778132e+01,7.716498875e+01,3.850799518e+01,3.292197147e+01,7.972966702e+01,4.785980807e+01,2.218493393e+01,7.248229617e-01,3.220454579e+01,4.929173565e+01,5.698878845e+01,7.749871963e+01,6.977536028e+01,9.058442800e+01,7.675476230e+01,9.051602621e+01,8.420462256e+01,8.805943183e+01,9.882160732e+01
7.162715433e+01,2.663234913e+01,2.934881069e+01,3.207333607e+01,9.729954666e+01,2.828322632e+01,1.173404322e+01,1.258656078e+01,6.319570718e+01,4.601288661e+01,8.705089004e+01,8.971782970e+01,5.454305545e+01,1.668035120e+01,1.022807763e+01,4.376788104e+01,3.994906751e+01,1.699466724e+01,6.429162688e+01,8.301360607e+01,6.038181718e+01,2.585833540e+01,5.989411460e+01,2.894342989e+01,7.652530655e+01,1.960526061e+01,7.239180002e+01,4.962968492e+01,3.693100680e+01,2.973317441e+01,3.725793570e+01,2.655710936e+01,9.670546295e+01,3.179742366e+01,1.966387530e+01,9.412830104e+01,1.151187799e+01,2.739342669e+01,3.093550908e+01,9.491496949e+01,2.980121329e+01,7.625449668e+01,5.543998983e+01,7.667204487e+01,2.979013295e+01,9.860705938e+01,1.704578220e+01,3.914225818e+01,3.407220200e+01,1.332594454e+01,5.814799591e+01,4.234362243e+01,4.855599718e+01,9.019333115e+01,1.015578253e+01,2.214721684e+01,7.046094618e+01,6.375512437e+01,9.037570750e+01,5.537550803e+01,3.837916559e+01,8.326818716e+01,1.065802197e+01,8.951516075e+01,3.519002903e+01,2.020200165e+01,9.567434571e+01,9.643355412e+01,1.555190760e+01,3.578503575e+01,7.159489508e+01,1.347386319e+01,1.070472283e+01,9.759717037e+01,2.807432755e+01,5.289817983e+01,7.325697612e+01,9.696534476e+01,9.026702768e+00
7.374881947e+01,6.879970676e+01,9.316556806e+01,8.771642307e+01,7.932687746e+01,6.562748827e+01,8.246105960e+01,1.180696951e+01,2.912708785e+01,6.517866401e+01,4.097023753e+01,9.394254413e+01,4.974507206e+01,3.970326121e+01,5.301238506e+00,5.397557432e+00,2.270844566e+00,7.398927229e+01,3.906911126e+00,3.039051695e+01,1.577846598e+01,3.430858506e+01,1.075152226e+01,1.571060823e+01,7.622971042e+00,4.197724176e+01,2.777214118e+01,4.447486213e+01,1.585393964e+01,5.602004392e+01,3.719454823e+01,9.608643922e+01,2.606059865e+01,4.303473471e+00,9.092657782e+01,4.270840353e+01,1.202084831e+01,8.734133411e+01,2.100529330e+01,9.629653420e+01,3.270635941e+01,4.753611677e+01,6.336509569e+01,4.490423732e+01,4.729967500e+01,7.621052309e+01,4.882059690e+01,4.889817704e+01,6.685058309e+01,7.087675827e+01,7.867130254e+01,2.824303179e+01,3.991504239e+01,7.932239717e+01,5.084310052e+01,9.315966278e+01,2.045761036e+01,7.421809451e+01,8.872450781e+01,7.007452842e+01,8.357935353e+01,4.254081697e+01,6.134857181e+01,1.989021515e+00,9.516158409e+01,3.079544144e+01,5.339123577e+01,2.511520843e+01,5.767649353e+01,4.551332400e+01,7.634878935e+01,8.017565000e+01,1.551441171e+01,9.517510947e+00,7.646664620e+01,4.155946989e+01,4.425606539e+01,9.439220890e+01,2.172979987e+01
5.470784431e+01,1.059367396e+01,5.067040971e+01,8.944931865e+01,3.339784544e+01,7.196132631e+01,7.627171087e+01,6.303957845e+01,9.504277129e+01,1.028558590e+01,4.391199765e+01,8.447683304e+01,9.244311930e+01,5.960992554e+01,8.101828628e+01,3.080908767e+01,4.269148825e+01,3.012179607e+01,2.539735063e+01,9.335931096e+00,5.030680064e+01,4.097983523e+01,4.101977693e+01,2.038791946e+01,9.359988798e+01,1.571721965e+01,9.394716005e+01,2.044932296e+01,7.240730395e+01,8.996992559e+01,3.232290619e+01,7.826548504e+01,5.929972559e+01,4.271658352e+00,9.030792449e+01,9.134652541e+01,5.220669341e+01,4.829978256e+01,9.204351240e+01,7.271518289e+01,2.502107026e+01,8.397925489e+01,6.918975766e+01,3.967379229e+01,9.793011126e+00,8.165022456e+01,2.886881494e+01,4.796095289e+01,4.878459863e+01,2.254339323e+01,5.204176891e+01,1.068315524e+01,5.237208347e+00,4.044650413e+00,7.596308073e+01,4.161408881e+01,6.950414100e+01,7.197840990e+00,6.020958578e+01,5.374192184e+01,8.738033551e+01,4.740073795e+00,6.258726137e+01,4.128127811e+00,2.643313477e+01,6.167032510e+01,3.907587517e+01,9.555419534e+01,9.886062221e+01,9.025033220e+01,6.389824405e+01,6.613748469e+01,8.528832791e+01,6.682415185e+01,5.316108671e+01,4.951141351e+01,9.398159866e+01,8.479368321e+01,8.928914900e+01
3.107011315e+01,1.723383250e+01,3.221734576e+00,1.489484265e+01,9.498685425e+01,7.228044616e+01,3.605215372e+01,5.935918283e+01,5.756842876e+01,1.317195811e+00,5.379365830e+01,9.069749010e+01,5.289520393e+01,7.740590014e+01,4.094704496e+01,3.653377451e+01,1.871486119e+01,2.864406239e+00,3.022742247e+01,5.101513169e+01,5.771311383e+01,1.993040177e+01,8.026922502e+01,7.664844945e+01,4.122912005e+01,3.501272751e+01,4.917050139e+01,1.397514746e+01,1.407412687e+00,9.839458718e+01,6.026208167e+01,4.921269858e+01,5.558222697e+01,2.935113613e+01,8.978797931e-01,4.556527040e+00,3.465321778e+00,8.191185550e+01,8.297106116e+01,6.331315164e+01,3.143833864e+01,4.437355132e+01,8.014790735e+01,9.367813834e+01,2.369598609e+01,3.560397594e+01,5.327976344e+01,9.175878478e+01,8.386640464e+01,2.085794210e+01,1.761687402e+01,4.689030559e+01,8.166070128e+01,2.518766236e+01,7.470065061e+00,3.781032867e+01,3.241628219e+01,3.613634212e+01,5.618263760e+01,3.734317414e+01,9.008510266e+00,4.891611576e+01,5.682730902e+01,9.671446701e+01,5.063458477e+01,6.860572985e+01,1.686601994e+01,1.046491844e+01,7.895427024e+01,5.445032124e+01,6.591069537e+01,3.582880641e+01,3.655200966e+01,4.360911697e+01,9.427895343e+01,7.973673484e+01,5.713999928e+00,9.787544673e+01,1.474574623e+01
8.697863009e+01,6.397055576e+01,2.661196963e+01,2.884088515e+01,1.709223828e+01,5.092358464e+01,5.000190853e+01,5.238388314e+01,4.616498659e+01,2.390646925e+01,3.216252175e+01,3.391449535e+01,8.341962444e+01,9.950306661e+01,5.576996186e-01,9.448220790e+01,8.023396118e+01,8.710408543e+01,6.023844151e+01,5.524250131e+00,9.344587346e+01,6.592672626e+01,8.140032409e+01,4.476639718e+01,9.172799838e+01,9.620770092e+01,6.467578076e+01,3.897242369e+01,9.104395800e+01,2.266464479e+01,2.995519341e+01,9.663649571e+01,4.045714859e+01,3.074221972e+01,8.192501116e+01,1.185464794e+01,1.194746748e+01,4.165286112e+01,7.442892443e+01,2.448264314e+00,3.496364838e+01,5.316118778e+01,1.940487337e+01,4.197543895e+01,8.840491805e+01,7.501282401e+01,7.158564493e+01,3.207706783e+01,3.074801890e+01,6.492495620e+01,2.647266659e+01,9.945524280e+01,6.606888760e+01,8.142490881e+01,5.429401804e+01,6.772650760e+01,2.654287995e+01,5.051851333e-01,7.556301181e+01,7.016223216e+01,4.341308576e+01,4.436804967e+01,5.873225999e+01,9.846445464e+00,2.657800289e+01,6.723741397e+01,4.208598214e+00,9.030448546e+01,7.860563129e+01,9.212206097e+01,6.866393839e+01,4.299899132e+01,5.469801985e+01,6.987152767e+00,5.662386720e+01,5.855365983e+00,2.159604958e+01,4.581708719e+01,4.635066079e+01
8.002648243e+01,7.085174173e+01,7.613998313e+01,6.067054278e+00,5.154738878e+01,8.877898441e+00,1.212533461e+01,2.857341594e+00,8.487963542e+01,5.838835528e+01,2.348640501e+01,1.461741883e+01,3.664814256e+01,7.766861756e+01,4.342962805e+01,6.626676899e+00,8.581591982e+01,8.562380529e+01,1.633369053e+01,5.377534967e+01,8.206274366e+01,8.504958948e+01,9.232854550e+01,5.268386970e+01,4.475700553e+01,4.881497331e+01,4.435342870e+01,2.798853873e+00,3.293417170e+01,9.882008970e+00,8.049797997e+01,6.768670182e+01,7.538166116e+01,7.646223329e+01,3.945798802e+01,8.386012879e+01,8.154089503e+01,6.155842432e+01,2.161505413e+01,2.689500049e+01,4.519793271e+01,5.718146301e+01,6.873797119e+01,2.332678008e+01,6.165593487e+01,6.514316916e+01,2.897095548e+01,8.984508619e+01,3.537575561e+01,4.022255214e+01,5.633087062e+01,2.665588275e+01,2.307094132e+01,8.198236108e+01,4.421952983e+01,2.519542569e+01,4.938299127e+01,2.368168504e+01,1.712765930e+01,9.931190133e+01,9.697396376e+01,3.755082577e+01,3.524218703e+01,2.333603233e+01,8.560820100e+00,2.810906277e+01,7.716172114e+01,6.382005719e+01,2.097522108e+01,8.074135001e+01,7.113220853e+01,7.301524845e+01,6.084933460e+01,1.081618779e+01,6.224566260e+01,8.404757360e+01,8.793160647e+01,2.331533330e+01,8.786868737e+01
