v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68
5.110044774e+01,5.755791775e+01,9.500557307e+00,5.506410543e+01,9.207283652e+01,5.078014658e+01,6.451117472e+01,5.456240361e+01,2.703492768e+01,3.431900415e+01,1.880457512e+01,2.488947608e+01,8.474707919e+01,4.158446301e+01,2.504510930e+01,1.405248594e+01,7.995843928e+01,5.903849857e+01,5.118132172e+00,1.631357422e+01,5.001817942e+01,2.965137669e+00,2.589467939e+01,3.121194246e+01,4.910775625e+01,9.672118521e+01,3.653911123e+01,1.569176636e+00,3.846172689e+01,8.287692716e+00,2.961932491e+01,9.064004978e+01,1.554913386e+01,7.661648778e+01,7.037535787e+01,8.859710366e+00,8.228323685e+01,8.537640253e+01,8.325553333e+01,3.213481304e+00,9.386214128e+01,4.595232221e+01,3.462662582e+01,4.718110788e+01,4.819160145e+01,2.711414069e+01,6.997824593e+01,9.255003877e+01,9.053072526e+01,2.457051590e+01,5.454343034e+01,2.722611528e+01,8.678531541e+01,6.727398598e+01,1.902069109e+01,6.944819076e+01,1.542788425e+01,9.231095249e+01,2.583279166e+01,7.986627067e+01,8.410357595e+01,2.188371025e+01,9.639356407e+01,9.320873541e+00,2.039493597e+01,5.466048179e+01,9.189322807e+01,4.373006192e+01
7.942534318e+01,4.091773460e+01,5.258235800e+01,9.974415460e+01,2.111699038e+01,5.376348867e+01,3.771974484e+01,8.418125563e+01,8.640599615e+01,7.586708255e+01,7.625015238e+00,2.928774189e+01,9.162638338e+01,7.654057364e+01,7.961233493e+01,3.265243910e+01,2.511085619e+01,5.768770800e+01,2.882030026e+01,1.538010031e+01,3.757879832e+01,2.621901923e+01,5.604489943e+01,8.122011034e+01,8.840844058e+01,5.622847355e+01,8.260161338e+00,9.899839511e+01,7.739656896e+01,4.572286492e+01,9.631266996e+01,7.582600600e+01,5.040360957e+01,2.004010297e+01,4.940904396e+01,3.623080304e+01,8.403346292e+01,9.051593615e+01,2.974548519e+01,8.246173474e+01,9.075518346e+01,6.215983085e+01,2.170710496e+01,5.860357300e+01,1.024958357e+00,8.650652942e+01,3.165849208e+01,3.556700756e+01,7.199608722e+01,2.812472338e+01,4.514893220e+01,9.310028942e+01,5.062038297e+01,2.932087223e+01,3.766870534e+01,6.191460102e+01,7.608989372e+01,1.952540844e+00,9.863965963e+01,3.543373041e+01,9.330526622e+01,1.095412280e+01,8.945245351e+01,9.245390404e+01,4.605831699e+01,1.037222281e+01,4.685337781e+01,7.812163825e+01
3.185097506e+01,2.559536785e+01,3.547941106e+01,9.687542916e+01,2.388000115e+00,5.855392418e+01,6.383051536e+01,9.137104155e+01,3.393969152e+01,4.857170879e+01,2.046569385e+01,1.559562721e+01,5.560299219e+01,3.524130458e+00,1.866992771e+01,9.202842060e+01,1.454005904e+00,2.014832996e+00,9.153053075e+01,9.662413252e+01,4.040458828e+01,1.121383142e+00,9.604355547e+01,8.247161113e+01,3.318241756e+00,9.246276393e+01,8.602536572e+00,3.410013606e+01,8.612069763e+01,9.492906034e+01,1.409700575e+01,9.397349364e+01,7.198845097e+01,5.582319697e+01,6.914854675e+01,8.219652316e+00,2.667929024e+01,1.589078490e+01,6.630835257e+01,6.273301696e+01,9.269415698e-01,5.974473379e+01,9.404191599e+00,2.856700744e+01,7.518389335e+00,8.565263471e+01,1.462016069e+00,1.371558276e+01,1.256020157e+01,2.604968381e+01,5.174957667e+01,9.681355187e+01,3.410982460e+01,8.897127812e+01,3.162924082e+01,2.320377967e+00,5.443923962e+01,1.698556577e+01,7.395614652e+01,8.126069314e+01,1.739501842e+01,6.667441964e+01,2.309396525e+01,2.838544245e+01,2.658887018e+01,9.688185201e+01,4.496093742e+01,2.053549850e+01
5.769749303e+01,1.140530688e+01,5.484017593e+01,5.281723080e+01,8.447869790e+01,6.720404645e+01,4.921660151e+01,8.322427092e+01,2.046366084e+01,4.925611964e-01,6.597806408e+01,7.607816395e+01,9.407460219e+01,5.608269730e+01,6.913431493e+01,6.552792435e+01,7.452719486e+01,9.331256572e+01,9.239822049e+01,7.289331176e+01,8.485307779e+01,9.195969368e+01,1.583241138e+01,3.211757931e+01,8.536454492e+01,8.310848204e+01,4.631767134e+00,9.663397249e+01,2.991748216e+01,2.475268439e+01,3.060593517e+01,6.128642548e+01,7.169037017e+01,8.888253157e+01,7.501139397e+01,1.688851707e+01,6.420488046e+01,1.187276890e+01,8.598815478e+01,8.350727630e+01,5.189859933e+01,1.836644665e+00,2.050504391e+01,3.632942081e+00,4.595450143e+01,8.434656068e+01,7.034000398e+01,8.095366587e+00,1.845310660e+01,8.335627447e+01,6.169679507e+01,7.965207092e+01,2.972889689e+01,4.489860842e+00,9.323344980e+01,3.600002069e+01,9.970961160e+01,7.576403714e+01,8.852787952e+01,6.051522349e+01,2.874503862e+01,3.178851125e+01,9.918375923e+01,5.578943552e+01,8.115686433e+01,3.804511682e+00,6.653080505e+01,4.469016027e+01
4.311164139e+01,3.467672415e+01,5.700150846e+01,3.193611102e+01,3.200506173e+01,5.976201556e+01,7.219246383e-01,3.489422678e+01,2.518101594e+01,9.605210888e+01,7.071767819e+01,6.462461751e+01,5.094599163e+01,7.688999936e+01,4.931021348e+01,9.287882741e+01,1.054953566e+01,4.587238016e+01,5.413922670e+01,4.099721037e+01,8.276737891e+01,7.970581559e+01,2.831657771e+00,4.010622026e+01,3.180854559e+01,2.726082478e+01,2.556266725e+01,4.456946800e+01,4.587572376e+01,4.379589827e+00,6.463614007e+00,2.810825623e+01,6.151631699e+01,8.383565981e+01,5.994682181e+01,5.320930128e+01,1.526997264e+01,2.964221266e+01,9.913415162e+00,3.709810709e+01,9.358806973e+01,9.478029002e+01,5.382105785e+01,6.572932041e+01,5.123838210e+01,7.601226146e+01,2.080211493e+01,9.681981943e+01,8.327436961e+01,3.187566536e+01,4.022064896e+01,8.656804868e+01,2.156669771e+01,3.713194553e+00,4.336779281e+01,3.678944451e+01,4.241749716e+01,3.999022546e+01,5.316363917e+01,7.669567897e+01,4.972551176e+01,9.172365504e+01,3.978386090e+01,9.847054392e+00,4.071216736e+01,3.054763797e+01,1.636559986e+01,9.231329860e+00
6.088540426e+01,4.484725724e+01,3.739976333e+01,8.580717129e+01,8.183105237e+01,1.784299854e+00,1.428414161e+01,5.924349551e+01,6.894479976e+00,1.532617003e+01,5.686002233e+01,7.995126536e+01,2.925213909e+01,7.887262904e+01,6.652425601e+01,9.221317606e+01,9.047461717e+01,8.081084764e+01,6.540038355e+01,3.465444056e+01,5.817028479e+01,6.187453602e+01,1.900196156e+01,4.592430412e+01,3.114741596e+01,1.651101529e+01,7.594960746e+00,8.848422602e+01,3.583391849e+01,4.581776472e+01,6.053858038e+01,6.781517489e+01,6.253730507e+01,3.304831574e-01,9.671384910e+01,5.279016375e+01,6.619135229e+01,9.079368106e+01,7.781117503e+01,6.580614945e+01,3.616317872e+01,4.419117662e+01,1.265189868e+01,9.455337949e+01,3.732957103e+01,2.307489494e+01,6.028584532e+01,8.991471922e+01,9.549361726e+01,9.227536296e+01,8.135167405e+01,8.216855237e+01,8.606512005e+01,1.951997507e+00,8.924332720e+01,9.708567830e+01,2.322736847e+01,7.515844137e+01,5.461242237e+01,6.320941250e+01,4.380445331e+01,8.818825104e+01,9.035398799e+00,8.342072808e+01,9.643331114e+01,3.971222390e+01,4.474011886e+01,3.051168415e+00
6.774743657e+01,7.505013925e+00,9.740451570e+01,9.432675840e+01,5.538182796e+01,6.263271933e+01,1.206515589e+01,1.610918293e+01,9.702126117e+01,1.206142786e+01,3.564733156e+01,9.684035108e+01,1.377461298e+00,6.343875514e+01,8.708312588e+00,7.409141627e+01,9.308112033e+01,5.806549318e+01,2.719170777e+00,6.827562650e+00,1.749972000e+01,1.091438420e+01,8.447013439e+00,9.917635145e+01,7.995050737e+01,3.977767237e+01,3.271827554e+01,4.231510394e+01,1.171339245e+01,2.935988848e+01,1.780755504e+01,8.540270900e+01,7.645984232e+01,4.620763926e+01,3.920831768e+01,5.684198780e+01,2.920350566e+01,5.142739712e+01,9.185776371e+01,4.277187324e+01,5.176106821e+01,8.574851522e+01,3.990367846e+01,1.405669245e+01,9.922946878e+01,5.942521175e+01,8.434241584e+01,4.372678011e+00,5.491467963e+01,4.029069184e+01,7.412230509e+01,3.279819051e+01,1.390930729e+01,6.035514349e+01,4.928991430e+01,2.217582401e+01,5.543303942e+01,3.813195796e+00,9.350045805e+01,9.645893070e+01,6.671362303e+01,1.695393393e+01,8.273400077e+01,1.354919153e+01,3.484824759e+01,4.344162440e+01,4.590437479e+01,1.191108985e+01
7.521384765e+01,1.744474197e+01,4.313768817e+01,4.871276652e+01,9.259679627e+01,1.259977326e+01,4.979884867e+01,7.116645567e+01,9.509156478e+01,3.110921586e+01,1.597359758e+00,4.355594748e-01,7.996597651e+01,9.508970507e+01,4.798336045e+01,2.030526867e+01,4.345935098e+01,9.745960933e+00,6.240679336e+01,3.908078378e+01,1.708436640e+01,3.745102284e-02,2.249759294e+01,7.740765875e+01,3.432926017e+01,1.377766979e+01,3.682815871e+01,1.541885284e+01,6.649471089e+01,4.729281076e+01,4.628164488e+00,6.215760738e+01,8.434731358e+01,2.066549260e+01,4.655337793e+01,6.928508882e+01,5.693307943e+01,6.313697684e+01,3.554464472e+01,2.724818931e+01,5.895678475e+01,5.088666702e+01,5.032182497e+01,2.455403340e+01,5.611159165e+01,1.842827644e+01,4.790759101e+01,6.872785387e+01,5.212169047e+00,9.990425947e+01,9.255523779e+01,5.380451317e+01,9.466360343e+01,6.861497523e+01,7.981705575e+01,2.652521214e+00,9.866173375e+01,1.250013362e+01,2.284605323e+01,8.832764295e+01,8.761003639e+01,8.801173342e+00,1.618539259e+01,4.499052131e+01,9.692530747e+01,6.826698742e+01,3.895940172e+01,6.729161798e+01
7.728083615e+01,2.940820452e+01,3.837460456e+01,8.734884891e+01,3.282174444e+01,6.787784868e+00,7.075938691e+01,3.251719859e+01,5.157956545e+01,4.720320867e+00,1.261193486e+01,4.532656508e+01,4.876101200e+01,4.319281908e+01,4.662178875e+00,4.726442965e+01,6.744801044e+01,4.092026295e+01,5.247356764e+01,3.275409875e+01,2.611188265e+01,8.645625702e+01,1.526420992e+01,8.297426159e+01,9.897823061e+01,4.033532720e+01,8.924968419e+01,6.114152294e+01,4.355685394e+01,5.458155808e+01,9.253779505e+01,2.868849430e+01,2.438341460e+01,1.899222330e+01,6.086828185e+01,9.537475368e+01,4.749519639e+01,3.874766288e+00,9.803833910e+00,7.301783673e+01,8.738061260e+01,4.116591172e+01,9.215198980e+00,1.578203410e+01,8.512157335e+01,6.170541735e+01,2.015234661e+00,9.654873440e+01,1.101066376e+01,8.925733938e+01,9.747825816e+01,5.252962134e+00,3.552012120e+01,7.717130208e+01,6.553262574e+01,7.993131983e+01,2.605387230e+00,4.070596926e+01,7.162113256e+01,3.631758425e+01,8.482445772e+01,8.321131292e+01,1.843153701e+01,3.072755829e+01,5.026141116e+01,6.368758331e+01,6.941023187e+01,7.908864612e+01
8.896952047e+01,5.549475274e+01,1.325238997e+01,3.559609480e+01,2.073906755e+01,8.195913971e+01,7.878804869e+01,5.229950457e+01,5.914449973e+01,3.068690229e+01,6.495458565e+01,4.683027209e+01,6.947204282e+01,5.714084449e+01,8.539018964e+01,7.929153508e+01,4.513125301e+01,3.676339942e+01,6.237573298e+01,8.376699293e+01,9.072796706e+01,1.137322570e+01,6.722755868e+01,1.869619848e+01,1.563033556e+01,3.830117062e+01,4.482424211e+01,4.492630874e+01,8.599238735e+01,8.328219694e+01,1.979011203e+01,2.110983074e+01,3.785380666e+01,9.340334299e+01,4.539353095e+01,2.943632055e+00,4.723081518e+01,5.103605148e+01,7.338147060e+01,9.569166617e+01,3.919265976e+00,4.842438900e+01,2.649289859e+00,8.025428066e+01,5.551086469e+01,2.339131860e-01,5.518643312e+01,4.328618064e+01,3.801668583e+01,2.962920620e+01,6.978116029e+01,4.144458304e+01,9.229123325e+00,2.840642487e+01,6.518693673e+01,2.250342927e+01,4.524308170e+01,8.698531734e+01,5.653971126e+01,2.154183084e+01,4.379474451e+01,9.895700495e+01,7.423751432e+01,8.779139938e-01,4.734611537e+01,5.135173384e+00,4.187306400e+01,5.048906170e+01
3.411234342e+01,1.690163384e+01,4.258523285e+01,8.939056942e+01,1.226391376e+00,4.617228303e+01,7.739734296e+01,6.614666068e+01,3.268525899e+01,1.231037899e+01,8.226742624e+01,9.708443412e+00,3.627913017e+01,4.177307856e+01,9.605833959e+01,1.959888453e+01,5.738359270e+01,7.680305612e+00,5.757174484e+00,9.039285718e+01,6.606349286e+01,7.661386624e+00,3.315528244e+01,4.042566826e+01,6.847702867e+01,7.803188090e+01,3.245278405e+01,2.816858623e+01,9.679548480e+01,1.738741997e+01,5.658692942e+00,1.673928021e+01,6.498629504e+01,4.137894047e+01,6.126907903e+01,5.021343535e+01,1.404147092e+01,5.858353503e+00,8.490618458e+01,4.466422234e+01,4.104777205e+01,3.739554302e+01,5.594240303e+01,5.610184582e+01,8.865282382e+01,3.654314099e+01,2.716252104e+01,3.591777733e+01,7.820676837e+01,3.231317710e+01,8.168446707e+00,7.237529143e+01,6.189351762e+01,9.441465092e+01,6.735115220e+01,9.544033518e+01,8.952531944e+01,7.523497526e+01,3.679825566e+01,4.465975308e+01,2.698218573e+01,2.268746821e+01,9.749590034e+01,7.893781480e+01,1.973589049e+01,5.688778995e+01,2.641068544e+01,9.474527121e+01
6.148915731e+01,4.473010073e+01,8.569690016e+01,9.586830198e+01,8.848828666e+01,9.295175118e+01,2.474714649e+00,4.040486297e+00,3.657816862e+01,5.519152293e-01,3.583030510e+01,1.234145253e+01,1.542565907e+01,3.632159145e+01,2.485543032e+01,8.583833923e+00,9.936442351e+01,9.138504569e+01,2.834825720e+01,8.146427411e+01,5.583786912e+01,2.062887360e+01,2.256072138e+01,9.637449187e+01,5.985106080e+01,2.973421191e+01,3.590400925e+01,6.474028509e+01,8.087560413e+01,1.759330209e+01,5.216097037e+00,6.386628423e+01,6.448445473e+01,4.821467765e+01,6.029122553e+01,2.708176665e+01,4.700732916e+01,6.024687252e+00,2.347783984e+01,5.671762835e+01,7.763365595e+01,4.033638216e+01,7.420878098e+01,9.432632099e+01,5.237489316e+01,7.211931051e+01,8.136142515e+00,5.637820773e+01,8.277624126e+01,7.127507590e+01,6.315323732e+01,8.521817555e+01,7.646834420e+01,8.107646363e+01,2.458801146e+01,8.664086006e+01,9.428391596e+00,7.019913310e+01,8.668599454e+01,8.652278445e+01,4.712946935e+01,1.122831955e+01,5.375094526e+01,9.997012023e+01,7.104551793e+01,7.794829388e-01,3.286092993e+01,7.941322791e+01
4.842438466e+01,6.721329189e+01,4.679496692e+01,6.115562616e+01,9.357833502e+01,9.847864946e+01,9.380156178e+01,7.596723745e+01,4.988764087e+01,6.565224928e+01,4.941257295e+01,1.979147493e+01,9.210117559e+00,3.452430556e+01,4.083149597e+01,6.991010237e+01,3.037027684e+01,9.801412250e+01,9.369963624e+01,9.578890499e+01,3.088427863e+01,9.363460018e+01,6.227722082e+01,9.047516761e+01,3.404943976e+00,3.179500832e+01,6.219118005e+01,4.926600689e+01,7.170252882e+01,6.237228409e+01,1.604696758e+01,5.524887354e+01,4.820063944e+01,1.278331692e+01,5.834066341e+01,3.757280942e+01,6.408617893e+01,1.723026439e+01,5.147455081e+01,8.780312840e+01,7.367738949e+01,9.233394817e+01,3.141511218e+01,9.400926561e+01,9.488434072e+01,2.062692105e+01,3.032678133e+01,5.514364979e+01,8.779400181e+01,2.369139513e+01,8.015451805e+01,9.777468369e+01,7.383656902e+01,8.730702657e+01,1.251053353e+00,5.860250939e+01,9.489885538e+01,7.104845321e+01,7.025620940e+01,8.941433094e+01,8.773108539e+01,3.329892902e+01,5.876219945e+01,5.272409454e+00,7.729425907e+01,7.350849082e+01,5.221279081e+01,4.977620214e+01
1.802116101e+01,8.620096983e+01,7.036151741e+01,4.759406029e+01,3.980933877e+01,7.719904169e+01,1.763221363e+01,1.515565591e+01,9.188003437e+01,9.035514847e+01,5.431705657e+01,7.197630115e+01,4.452513150e+01,1.189973617e+01,9.047920076e+01,9.896357440e+01,3.878842607e+00,9.013574962e+00,7.841357089e+00,9.594451222e+01,3.109620229e+01,5.410112362e+01,8.395778972e+00,5.365450496e+01,9.727630569e+01,5.491083119e+01,5.001024853e+01,9.576489193e+01,9.834811287e+01,8.158551300e+01,3.131871825e+01,7.851797569e+01,6.964446707e+01,8.003846430e+00,8.215828885e+01,4.517062313e+01,9.696824248e+01,3.006613693e+01,3.726122928e-01,4.870311791e+01,1.120912174e+01,1.073548416e+01,6.716711689e+01,6.537285672e+01,7.390848435e+01,5.622226793e+00,3.639966300e+00,2.084118632e+01,7.444565487e+01,8.671553033e+01,2.134169214e+01,3.341111770e-01,7.424410169e+01,3.536807048e+01,1.340384393e+00,5.653879144e+00,6.950270360e+01,1.612926283e+01,6.043044962e+01,2.472307635e+01,1.411146820e+01,4.902828181e+01,5.993013634e+01,3.724237820e+01,8.991651588e+01,1.422687090e+01,2.282661879e+01,9.654262557e+01
1.177956202e+01,5.390113543e-01,4.990369987e+01,5.459762789e+01,2.450163313e+01,2.043586420e+01,7.482597688e+01,3.978474956e+01,6.448924534e+01,2.946287084e+01,6.316576831e+00,8.576407917e+01,1.430363714e+01,2.015319791e+01,1.242751630e+01,3.649517837e+01,8.608904244e+01,1.068937981e+01,6.785573561e+01,8.070367141e+01,5.404099711e+01,5.885882920e+01,6.573853243e+01,8.689673660e+01,3.590691970e+01,1.465352700e+01,5.529381748e+01,9.767794137e+01,8.093931242e+01,5.493076638e+00,9.774289216e+01,5.973217672e+01,6.773585130e+00,6.993302316e+01,3.093262169e+01,5.719603598e+01,6.463612235e+01,6.721412927e+00,7.501377198e+01,2.867453173e+01,2.415913430e+01,7.813831300e+01,7.284229651e+01,2.638825814e+00,9.116457335e+01,3.944106045e+01,2.830369180e+01,8.835830106e+01,4.106737277e+01,4.450830080e+00,8.059758370e+01,7.416405876e+01,6.241078047e+01,8.995877797e+01,9.220833328e+01,1.653185902e+01,6.551874146e+01,5.245594306e+01,6.030945214e+01,4.043488021e+01,1.862676475e+00,9.098614537e+01,6.647105939e+01,7.515674173e+01,9.706175373e+01,4.951908241e+00,6.627434116e+01,9.851030176e+01
2.406952972e+00,2.353805312e+00,7.232892274e+01,4.846326839e+00,8.077142303e+01,6.226653831e+01,2.137714749e+01,2.403947383e+01,3.793783852e+01,8.037378653e+01,9.669144479e+01,9.324176815e+01,7.499123811e+00,6.021879160e+01,4.450151521e+01,5.492945264e+01,1.158738794e+01,2.950372663e+01,8.541247117e+01,7.331795306e+01,9.179484879e+01,7.071741446e+01,3.649739974e+01,4.842966292e+01,8.702876851e+01,3.168557790e+01,8.033767212e+01,3.239518737e+01,7.818658704e-01,6.499169944e+01,6.240011864e+01,3.402925941e+01,1.819158824e+01,1.530497721e+01,4.228064138e+01,2.188307438e+01,7.076200566e+01,3.360662247e+01,2.263605009e+01,8.535444998e+01,4.716813889e+01,5.093799028e+01,2.998224270e+01,9.135095508e+01,4.831515632e+01,3.854077153e+01,6.461915971e+00,3.928813564e+01,1.806960716e+01,4.447160525e+01,1.079521983e+01,3.509163106e+01,6.980469230e+00,2.355098887e+01,5.376764877e+00,5.902042522e+01,9.443463465e+01,9.706944186e+01,5.776890647e+01,3.597095881e+01,6.904926703e+01,8.648986299e+01,4.136180259e+01,5.019452350e+01,5.759571736e+01,4.935983627e+01,8.188090189e+01,8.168157157e+01
8.090833445e+01,1.395923628e+01,5.572756599e+01,5.353855855e+01,7.435742858e+01,1.471384723e+01,6.686027449e+01,9.385956093e+01,8.220767535e+01,4.039780247e+01,1.938837221e+01,6.166890467e+01,8.097815487e+00,3.729431755e+00,6.123199274e-02,6.581969388e+01,8.326776004e+01,9.918379831e+01,1.139613481e+01,3.850689054e+01,4.964633405e+01,4.638531829e+01,7.171016596e+01,6.916734634e+01,8.205310598e+01,1.260626428e+01,7.690184131e+01,7.242289162e+01,2.684552142e+01,6.935107730e+01,6.328288162e+01,3.266220230e+01,6.021344400e-01,4.528582681e+01,6.197393383e+01,8.959404462e+01,8.635426654e+00,5.340557180e+01,6.394329066e+01,1.538799260e+01,5.966189885e+01,1.510620444e+01,6.439834206e+01,7.979538768e+01,9.930139679e+01,7.366771316e+01,2.181407144e+01,9.243271846e+01,7.483563808e+00,7.599495494e+01,1.068863251e+01,8.549969536e+01,4.701396236e-02,3.449663327e+01,8.086424193e+01,4.716508773e+00,2.358050856e+00,4.876218992e+00,1.691424074e+01,4.513200507e+00,9.733182955e+01,9.139660420e+01,5.449028873e+01,7.491593304e+01,8.695892061e+01,9.181060369e+01,8.313315550e+01,5.185010677e+01
7.771056306e+01,5.409152017e+01,7.587904595e+01,6.173870130e+01,9.721656517e+01,5.940445020e+01,5.248622985e+01,3.959105707e+01,2.227841518e+01,9.878802813e+01,3.428491175e+01,9.349934762e+01,5.962420962e+00,8.826823062e+01,1.966200212e+01,3.535230273e+00,5.145600324e+01,3.425156270e+01,5.184950121e+01,8.714313981e+01,7.354789437e+01,6.328687995e+01,9.590731774e+01,4.253132221e+01,1.371557084e+01,2.787833917e+01,7.378182269e+00,7.293894269e+00,4.984899875e+01,4.256891546e+01,9.085668167e+01,7.114044702e+01,3.113984650e+01,6.448374613e+01,5.231091275e+01,6.086429886e+00,1.538320415e+01,7.290760459e+01,5.433361140e+01,4.218381786e+01,4.252425960e+01,7.224888636e+00,3.580725786e+01,4.298038582e+01,9.065179460e+01,7.120624417e+01,1.866527817e+01,9.837687788e+01,4.927868971e+01,2.743204876e+01,1.141135863e+01,9.613418406e+01,5.984203105e+00,4.860742286e+01,8.604011329e+01,4.833614787e+01,8.828056015e-01,6.397659004e+01,6.825800280e+01,2.017288692e+01,7.021447464e+01,6.505970917e+01,9.699939768e+01,8.919555211e+01,2.173057686e+01,7.873906740e+01,8.904218522e+01,7.747626198e+01
5.593909519e+01,4.425051501e+01,1.262063473e+01,6.920667321e+01,4.487318727e+01,8.216245223e+01,5.652188280e+01,8.542110951e+01,4.630713207e+01,4.247344852e+01,6.637455505e+01,5.240211312e+01,8.178444392e+01,2.899939605e+01,5.876233612e+01,6.412314348e+01,4.139051826e+01,8.742736743e+01,7.810852174e+01,8.441531948e+01,8.925897635e+01,2.367563093e+01,7.533819998e+00,3.320649708e+01,8.883707761e+01,9.044009078e+00,9.429244522e+01,6.653095323e+01,1.986419838e+01,3.338262675e+01,3.940048929e+01,8.121100920e+01,6.170278744e+01,6.825370573e+01,9.574348714e+01,2.156896187e+01,9.812816982e+01,7.829737573e+01,9.864941696e+01,2.286932695e+01,8.139223242e+01,2.630549315e+01,2.831431010e+01,9.880330953e+01,7.113009577e+00,5.312100321e+01,7.002118573e+01,3.651386552e+01,7.546015058e+01,1.245545284e+01,9.001014049e+01,8.641285558e+01,4.131616541e+01,4.089343363e+00,8.765093168e+00,2.493160162e+01,5.664771388e+01,4.333904605e+00,3.139743397e+01,5.899613250e+01,6.927198420e+01,2.806162734e+01,1.883642197e+01,4.772187963e+01,5.554784932e+01,3.395838399e+01,4.397246886e+01,2.681196275e+01
3.331426705e+01,9.572663511e+01,6.330083945e+01,4.126079986e+01,3.621294119e+01,3.268663279e+01,8.224367813e+01,8.384869830e+01,4.787122736e+01,2.311770812e+01,3.203586671e+01,9.040108506e+01,5.708511962e+01,7.021936421e+01,6.606471600e+01,7.317092480e+01,1.637850942e+01,1.673485966e+01,1.738726568e+01,1.676277948e+01,7.641067674e+00,9.465884281e+01,2.422039464e+01,6.745973342e+01,4.695786101e+01,2.628736311e+01,9.180348916e+01,7.258758665e+01,4.603669030e+01,8.847485868e+01,5.712665024e+01,5.777543350e+01,4.049762779e+01,9.022543881e+01,4.388954059e+01,1.229670804e+00,7.092912212e+00,8.908272972e+01,8.832577685e+01,9.749851184e+01,6.729135724e+01,1.926045394e+01,8.400136521e+01,8.902879061e+01,3.237146450e+01,5.044066113e+01,2.996591769e+00,9.000885044e+01,1.504648232e+01,7.391818684e+01,3.456284725e+00,5.548329214e+01,4.405243673e+01,8.980993851e+01,6.268985344e+01,6.083162886e+00,5.009294681e+01,3.027705423e+01,5.873608804e+01,1.417822326e+01,2.162839509e+01,5.205956825e+01,4.690987371e+01,2.746221774e+01,8.569178004e+01,4.561262118e+01,1.321351200e+01,7.073611205e+01
