v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87
7.681945988e+01,4.668676033e+01,6.352458983e+01,6.327613935e+01,7.748711557e+01,8.656704270e+01,8.531015323e+00,7.279257473e+01,7.081573265e+01,1.485297186e+01,9.229275973e+01,6.473186519e+01,4.131938120e+01,9.099395441e+01,4.968684529e+01,6.994164493e+00,1.921299391e+01,6.533462273e+01,2.154477824e+01,6.133434428e+01,1.590676279e+01,5.799617734e+01,4.614320347e+01,4.342708659e+01,5.779214951e-01,5.668395552e+01,9.762461233e+01,9.119547587e+01,5.674870878e+00,3.323059943e+01,6.756137393e+01,6.320965117e+01,8.433510838e+00,5.995764541e+01,5.631223628e+01,6.039745446e+01,1.845137461e+01,9.540868003e+01,6.252766545e+01,4.683527090e+01,9.695989736e+01,2.193904363e+01,9.074630903e+01,9.863516124e+00,1.024859125e+01,1.853151998e+01,1.890260909e+00,2.381292378e+01,1.804747728e+01,5.966702119e+01,7.777826776e+01,9.208850982e+01,5.161299335e+01,9.599645820e+01,4.242956359e+01,3.909781424e+01,7.279408442e+01,3.093821717e+01,8.929103959e+01,6.464828348e+01,4.795354636e+01,5.497664770e+01,8.498843824e+01,7.996409096e+01,1.205144711e+01,8.223133915e+00,5.834150654e+01,6.712056958e+01,1.073182846e+01,6.155204934e+01,7.021548816e+01,5.598013488e+01,4.703285969e+01,7.660161007e+01,3.538951787e+01,5.824072230e+01,8.417341700e+01,9.235127503e+01,2.806234881e+01,4.260353299e+01,4.347655368e+01,6.095732565e+01,5.094111398e+01,2.071678509e+01,5.927952231e+01,3.486380957e+01,6.019081007e+01
6.158213244e+01,3.684878067e+01,4.695293341e+01,5.745010973e+01,4.763430921e+01,7.047249595e+01,4.525997189e+01,1.123648221e+01,3.910515360e+01,1.813382693e+00,2.951702928e+01,6.545054325e+01,5.400499966e+01,4.547174590e+01,6.280671802e+00,7.354043199e+01,4.159149363e+01,5.868446755e+01,5.263115936e+00,3.181203744e+01,9.784890484e+01,6.735750495e+01,7.980416326e+01,7.357992704e+01,9.626753766e+00,9.849053180e+01,5.290351574e+01,6.479837624e+01,1.641850613e+01,2.294491229e+01,9.706852775e+01,8.472480065e+01,9.460588998e+01,8.883959288e+01,8.295004948e+01,1.721094203e+00,1.178428611e+01,9.721914589e+01,7.704891859e+01,7.927332023e+01,3.064478281e+01,6.563833858e+01,1.251701298e+01,9.886359730e+01,3.370195876e+01,4.610066146e+01,5.812704538e+01,7.834112722e+01,5.373791983e+01,9.610149150e+01,2.426207282e+01,7.880609716e+01,1.350264370e+01,5.585658516e-01,7.832439608e+01,9.540913318e+01,2.060102183e+01,3.732643138e+01,2.836003923e+01,3.443350779e+01,4.636787851e+01,1.323132082e+01,9.822683635e+01,8.534855999e+01,2.509527875e+00,4.206340582e+01,8.123675075e+01,8.717457367e+01,9.537246961e+01,9.100103084e+01,1.672621489e+01,1.979620207e+01,7.632606591e+01,3.810897571e+01,8.610395609e+01,8.565528816e+01,8.624404320e+01,2.381215854e+01,1.723869317e+01,5.766268050e+01,3.848015233e+01,5.846022889e+01,2.980639047e+01,2.906313362e+01,3.060171659e+01,3.206998742e+01,7.250974144e+01
2.146154090e+01,6.386001452e+01,8.895015674e+01,5.673168811e+01,4.803320606e+01,2.502762043e+01,5.751099440e+01,3.193866894e+01,1.893850944e+01,9.440382846e+01,1.636241536e+01,2.026095440e+01,4.739914423e+01,7.939587634e+01,3.614087293e+01,5.466174601e+01,2.463631926e+01,9.820486011e+01,7.470376546e+01,1.147339454e+01,7.874599899e+01,4.713191591e+01,7.902336704e+01,6.878702552e+01,3.993881839e+01,8.523233597e+01,3.220911337e+01,3.880875097e+01,7.430892024e+01,4.969923198e+01,9.023474828e+01,2.813709351e+01,3.582375266e+01,6.535145416e+01,9.414686109e+01,3.204668674e+01,7.944741823e+01,6.935549766e+01,7.193143111e+01,3.820857006e+01,5.023570869e+01,3.724114715e+01,7.509192292e+01,2.146973035e+01,3.229761074e+01,6.742425237e+01,1.276108030e+00,1.143835430e+01,9.220557126e+01,7.640160782e+01,9.852240209e+01,3.825020374e+01,4.336484417e+01,1.343943184e+01,9.231736154e+01,4.437043549e+00,7.505094426e+01,8.397587123e+01,1.821677638e+01,9.190274799e+01,9.492752874e+01,1.789079037e+01,1.737452682e+01,4.924002477e+01,7.029684634e+01,8.393706768e+01,4.848059306e+01,6.282859499e+01,2.026433577e+01,6.662446782e+01,9.609612806e+01,7.625611777e+01,7.743169030e+01,6.935492644e+01,7.579409652e+01,7.590667779e+01,8.990038800e+01,4.515077250e+01,7.956715531e+00,7.620823349e+01,3.131631741e+01,1.470397946e+01,8.456726328e+00,3.773769775e+01,6.630451135e+01,5.554077189e+01,9.866382691e+01
6.820567850e+01,9.901463875e+01,2.336481107e+01,8.997456337e+01,9.243161531e+00,7.440395639e+01,1.356789044e+01,9.254790790e+01,3.552501041e+01,3.513426824e+01,1.435357963e+01,8.540451108e+01,9.478939607e+01,9.878575950e+01,9.895106637e+01,1.685395333e+01,8.835713610e+01,1.424806446e+01,4.282945886e+01,1.735882834e+01,7.499612753e+01,6.283993729e+00,3.028701972e+01,1.232371010e+01,8.068488804e+01,5.605631688e+01,1.126210660e+01,7.657916198e+01,3.898450241e+01,9.834110163e+01,9.973162961e+00,6.555837976e+01,9.073899064e+01,6.933842187e+01,4.696361000e+01,6.838887534e+01,6.909154238e+00,3.475418797e+01,2.812945495e+01,9.842891866e+01,6.473775437e+01,2.676954651e+01,7.408159109e+01,1.148666666e+01,2.131633581e+01,4.907364431e+01,5.593604561e+01,3.995977794e+00,1.202933606e+01,2.582823727e+01,9.022698758e+01,9.325690965e+01,6.127069578e+01,6.530532641e+01,9.927249637e+01,8.549920471e+01,4.649406118e+01,2.550467772e+01,7.818283688e+01,7.149142708e+01,9.484045305e+00,7.548874352e+01,9.115527016e+01,4.726863088e+01,4.002200715e+01,5.860580672e+01,7.792275512e+01,5.946965966e+01,7.581518617e+01,8.997220386e+01,3.880013645e+01,1.685008513e+01,8.940203622e+01,3.434253220e+01,5.112902663e+01,5.208429577e+01,1.053904948e+01,8.914187142e+01,3.336469161e+01,9.254367452e+01,8.891435345e+01,2.910838154e+01,4.506079061e+01,6.533428291e+01,3.287337021e+01,9.159133209e+00,6.484313427e+01
2.760211968e+01,6.435172760e+01,3.982243058e+01,8.317638768e-01,5.115074022e+01,1.500722802e+01,9.691619637e+01,7.225455656e+00,2.810265271e+01,3.879562313e+01,5.614899694e+01,4.218844078e+01,5.775165769e+01,3.586735369e+01,3.679631171e+01,6.262157893e+01,4.737544208e+01,5.170074307e+01,5.295996304e+01,2.848691074e+01,3.733150391e+01,6.585317766e+01,6.228375505e+00,9.600619630e+01,6.111249476e+01,5.277497945e+01,4.368548165e+00,9.548605291e+01,7.389057757e+01,9.702184428e+00,2.881241658e+01,7.040057754e+01,3.079311470e+01,1.915963136e+00,7.579872491e+01,8.289753951e+01,1.300690958e+01,1.681122140e+01,3.386332114e+01,3.318170917e+01,2.113539709e+01,5.871862435e+01,5.796736800e+01,6.695373992e+01,9.473159663e+01,3.828476090e+01,2.107739971e+01,5.585555633e+01,5.346453996e+01,6.528258859e+01,7.090102211e+00,2.070227278e+01,2.378372156e+01,8.827572406e+01,9.243395334e+01,2.193965786e+01,8.313525707e+01,5.957230327e+01,7.519157344e+01,7.920601187e+01,6.656993638e+01,3.088148066e+01,5.446367556e+01,4.689162487e+01,7.314750427e+01,6.835950528e+01,9.380956251e+01,7.565449443e+01,2.178256275e+01,7.500529326e+01,6.814433226e+01,8.563408037e+01,4.259428106e+01,6.265621511e+01,1.902065919e+01,2.966310152e+01,3.272049192e+01,5.826598919e+01,4.887662399e+01,8.427579158e+01,6.749763781e-01,6.873333018e+00,9.932129091e+01,5.204698508e+00,6.721483582e+01,4.984119535e+01,7.919876953e+01
6.203045626e+01,6.940946028e+01,8.912325995e+01,4.442210991e+01,8.145790875e+01,5.575002873e+01,7.134888987e+01,5.564127955e+01,6.506712775e+01,4.835096497e+01,1.690672552e+01,5.965857111e+01,1.089671547e+01,6.490742630e+01,5.200952250e+01,2.746459298e+01,3.194560788e+01,4.511485271e+01,5.035017439e+01,6.955711906e+01,7.816998932e+01,1.026537962e+00,8.579077176e+01,8.065142857e+01,7.755408366e+01,1.249776293e+01,5.011413738e+01,7.316138900e+01,3.640894622e+01,1.401613800e+01,6.471803426e+00,8.330492889e+01,9.705611888e+01,4.344294061e+01,4.628342197e+01,4.476763033e+01,3.555633401e+01,4.167405929e+01,5.677640359e+01,3.298928924e+01,3.629213082e+01,2.599293637e+01,4.805107805e+01,3.458274475e+01,7.518947933e+01,9.463729613e+01,2.716902175e+01,6.195445015e+01,9.268610979e+00,6.407237034e-01,2.182888056e+01,8.582093538e+01,6.215066131e+01,5.206471706e+01,7.478910270e+01,5.075009923e+01,3.071440434e+01,9.772232099e+01,1.436424787e+01,5.801082352e+01,9.147743433e+01,8.527258878e+01,4.963927256e+01,6.831347795e+01,9.690690442e+00,9.277247152e+01,2.273094328e+01,4.327196444e+01,5.832181345e+01,1.309727114e+01,7.912548283e+00,1.502508994e+01,7.085774297e+01,3.166774631e+01,9.418184573e+01,3.126718177e+01,4.121822871e+01,8.870555689e+01,8.443443527e+01,5.830707694e+01,7.057841582e+01,4.002608073e+01,4.789605325e+01,1.926237668e-02,3.548770895e+01,8.877790502e+01,2.040032661e+01
8.234007723e+01,8.042697964e+01,7.518360028e+00,7.598847048e+01,4.922471822e+01,3.820091538e+01,4.066486894e+01,5.472242186e+01,2.398610366e+01,3.600677027e+01,2.713859360e+01,9.472591937e+01,3.335183086e+01,6.371434566e+01,1.107725166e+01,3.970605632e+01,9.352329943e+01,1.058179893e+01,7.268867898e+01,2.575908392e+01,4.467531973e+01,9.034749599e+01,6.554364053e+01,3.644390568e+01,3.149041251e+01,2.937254980e+01,3.095686047e+01,2.704741391e+01,6.479849807e+01,8.071557443e+01,1.457116620e+01,7.229046166e+01,9.853195639e+01,9.451829396e+01,6.548370271e+01,9.824669155e+01,6.681621012e+01,9.318353786e+01,6.694376046e+01,2.649128463e+01,1.133911180e+01,7.055485588e+01,8.478717395e+01,6.655117720e+01,9.584400106e+01,9.022808139e+01,3.538918400e+00,5.504153143e+01,6.207596890e+01,6.192143403e+01,6.608087768e+01,3.492468481e+01,2.093355739e+01,6.955869369e+01,8.072771822e+01,6.679528620e+01,8.409240767e+01,3.031646412e+01,3.383130520e+00,2.183527077e+01,4.616065146e+01,2.534530217e+01,6.258204201e+01,1.589670765e+01,9.382363446e+01,2.771606737e+01,6.611156220e+01,8.906774578e+01,5.704347095e+01,5.824493234e+01,8.160173506e+01,3.933791305e+01,2.714203819e+01,1.496101079e+01,4.426123070e+01,7.141760495e+01,4.311407135e+01,1.140684981e+01,3.457779585e+01,8.388873882e+01,1.713709790e+01,8.304956364e+01,7.461536497e+01,2.501091012e+01,1.192561019e+01,4.726111076e+01,7.312288179e+01
7.219737393e+01,3.357933590e+00,6.827069203e+01,3.999933853e+01,3.049649493e+00,7.333372604e+01,1.582902595e+01,8.822018003e+01,3.997634978e+01,8.826894019e+01,6.660334736e+01,1.232582190e+01,4.019307713e+01,6.251076610e+01,2.664017907e+01,5.878837308e+00,6.767603549e+01,8.653563591e+01,3.591963013e+01,1.346398365e+01,3.073186591e+01,4.323332935e+01,5.716878683e+01,8.715879920e+01,4.938457360e+01,8.212828657e+01,8.554854682e+01,5.038817725e+01,8.875224699e+01,2.688919784e+01,8.013147814e+01,9.279698909e+01,2.283513273e+01,2.060850797e+01,8.184209457e+01,2.773368113e+01,3.122310897e+01,6.659500630e+01,2.958591565e+01,7.331951427e+01,8.867735463e+01,9.704257418e+01,9.806877445e+01,8.324826930e+01,2.669517230e+01,4.254044209e+01,5.530189892e+01,6.062429028e+01,5.594699007e+01,1.005477186e+01,7.646816340e+01,8.201705955e+00,3.550594824e+01,3.724457367e+00,4.497551100e-01,9.348789279e+01,8.388377449e+00,9.193640438e+00,8.848049171e+01,8.477423461e+01,2.208181898e+01,9.958610036e+01,1.007476346e+01,9.659299334e+01,3.323192453e+01,3.476321415e+01,4.325127111e+01,5.950308118e+00,1.428176019e+01,1.694838905e+01,8.507843502e+01,4.652821627e+01,1.631050406e+01,2.715178188e+01,8.645761645e+01,2.182439614e+01,7.196682136e+01,9.305195974e+01,8.893737029e+01,8.976995487e+01,7.337430366e+00,1.554053992e+01,2.426309415e+01,1.765903472e+01,8.662789745e+01,7.456460390e+00,1.135537516e+01
1.052951106e+01,8.642870634e+01,9.729526913e+01,1.534754358e+01,8.716541636e+01,4.788858987e+01,2.831968264e+00,5.118417369e+01,5.459011129e+01,2.344146611e+01,7.477065916e+01,2.787171450e+00,5.276058547e+01,4.367557868e+01,2.620021117e+01,5.616638832e+01,7.415174852e+01,6.809550576e+01,5.584360002e-01,4.304625482e+01,7.530585177e+01,4.751563820e+01,1.417660134e+01,8.865383371e+01,6.062873945e+01,7.764638739e+01,3.083874127e+01,7.598036937e+01,6.503583222e+01,5.061724771e+01,3.681229754e+01,9.536676672e+01,4.166204627e+01,9.194187430e+01,7.237782452e+01,2.237699236e+01,5.900221338e+01,3.343911313e+01,5.737183015e+01,3.879167355e+01,1.573697579e+00,2.454608326e+01,8.922653482e+01,9.982697400e+01,1.971978953e+01,7.490219954e+01,8.778145873e+01,7.247431119e+01,6.163740020e+01,6.390564387e+01,8.087759866e+01,3.487441900e+01,8.937065448e+01,3.836734016e+01,8.322414161e+01,3.760532594e+00,7.385154867e+01,2.547762197e+01,6.525732643e+01,4.267968237e+01,7.772358302e+00,6.520851567e-01,4.976287734e+01,4.804580732e+01,5.953658277e+01,1.202005348e+01,3.822897511e+01,2.370053079e+01,9.357369100e+01,9.641809410e+01,8.791706703e+01,7.275466423e+01,5.645124645e+01,8.559529614e+01,8.400822924e+01,2.384009375e+01,7.223965631e+01,4.629675181e+01,4.327434771e+01,2.053066879e+01,3.285137667e+01,4.127646510e+01,2.846918445e+01,1.802876201e+01,3.687254748e+01,6.474268684e+01,6.222591507e+01
2.458819029e+01,2.333408563e+01,5.479786988e+01,8.738884693e+00,5.728773936e+01,6.171134995e+01,3.672211223e+01,6.922952662e+01,2.086537558e+01,2.401508949e+01,4.024864684e+01,2.699685886e+01,7.182753223e+01,3.004753661e+01,3.366509882e+01,4.587166107e+01,9.153200508e+01,7.940206272e+00,1.870017217e+00,2.498105304e+01,5.160307756e+01,2.576429858e+01,1.981126363e+01,8.443113064e+01,2.667363038e+01,8.270115096e+01,5.874358678e+01,1.248719766e+01,4.158828792e+01,5.523993982e+00,8.124278574e+01,2.785276150e+01,1.733541033e+01,4.880067914e+01,4.371495936e+01,4.609946179e+01,3.642302347e+01,4.183798202e+01,6.939065032e+01,8.766405060e+01,8.741957222e+01,9.799439713e+01,9.972542257e+00,6.021290228e+00,9.467200684e+01,9.137829707e+01,4.185918957e+01,2.143021559e+01,6.418425684e+01,2.428923925e+01,2.860153891e+01,3.413974068e+01,8.749609482e+01,2.953538065e+01,7.374199271e+01,9.101885326e+01,2.821865400e+01,8.032550333e+01,2.600341291e+01,2.029542846e+01,3.447132144e+01,2.651945413e+01,9.392892723e+00,2.879087054e+01,9.753895080e+01,4.550765428e+00,8.689614515e+01,5.271495809e+01,1.233394620e+01,2.180030197e+01,8.959478338e+00,8.109426940e+01,6.754471474e+01,2.070972305e+01,1.806095848e+01,7.898020032e+01,1.592583324e+01,4.348472579e+01,9.050152712e+01,2.415605291e+01,9.394009126e+01,1.244238716e+01,3.397496681e+01,9.093056854e+01,6.441506688e+01,9.437867385e+01,7.215498026e+00
5.583117770e+01,6.407816805e+01,2.296485446e+01,8.495672414e+01,5.877789555e+01,9.276235192e+01,4.610941830e+01,9.790551581e+01,5.470743523e+01,7.647724695e+01,1.531487829e+00,7.379254377e+01,9.068530377e+00,2.073768052e+01,2.937494319e+00,7.091804368e+01,5.651412961e+00,5.725282250e+01,7.375690643e+01,1.044318039e+01,5.374988947e+00,1.564518908e+01,8.611832390e+01,2.158100553e+01,5.616352955e+01,6.665688618e+01,4.922475461e+01,3.082552788e+01,5.820189407e+01,8.021348130e+01,2.105425431e+01,1.366906637e+01,3.961230969e+01,6.467259925e+01,3.371494822e+01,1.460650064e+01,3.751950477e+01,5.184283464e+01,5.426320496e+01,1.873959911e+01,9.913077549e+01,9.109077546e+00,1.770639556e+01,6.981485040e+01,5.000855236e+01,1.927978905e+01,4.598796546e+01,8.465655494e+01,8.288338348e+01,2.953051775e+01,7.287685510e+00,2.475816339e+01,4.863200215e+01,8.295360393e+01,8.676410326e+01,2.658280762e+01,1.849934314e+01,5.217422687e+01,9.434089896e+00,5.452540584e+01,1.687359401e+01,3.105310035e+00,8.405283783e+01,3.811381273e+00,3.458410450e+01,5.330192577e+01,8.907468974e+01,9.137019571e+01,3.955836214e+00,7.429366573e+01,9.308838182e+01,2.094396416e+01,5.449063513e+01,6.496339234e+01,5.075478775e+01,4.867183782e+01,9.530875329e+01,8.622955822e+01,8.820304588e+00,2.860669029e+01,2.938318858e+01,1.455602023e+00,4.165983696e+01,2.608846559e+01,3.780209622e+01,5.499383421e+01,8.952468049e+01
5.764161556e+01,8.322012602e+01,6.768465793e+01,7.561323977e+01,4.326769154e+01,3.037422329e+01,2.579029534e+01,1.135661283e+01,9.998904892e+01,5.066289785e+01,7.537069572e+01,2.397695583e+01,9.031896756e+01,4.321346236e+01,9.606249920e+01,1.183321136e+01,2.257910199e+01,4.297885967e+01,6.121699896e+01,3.289055808e+01,3.041486899e+01,5.313192209e+01,9.555423629e+01,3.941686699e+01,2.471322306e+01,4.626618674e+00,9.972692172e+01,5.009918993e+00,3.071746024e+01,8.040598110e+00,1.994827899e+01,4.226527195e+01,4.986986125e+01,3.182318949e+00,3.161420880e+01,7.778182555e+01,6.275623442e+01,4.047169270e+01,4.031636261e+01,7.306134319e+01,5.886186701e-01,1.126632656e+01,9.824621451e+01,9.768211595e+01,9.269381117e+01,3.020521846e+01,7.746630006e+01,3.753904889e+01,3.591014373e+01,3.015032337e+01,6.833866728e+01,7.728588242e+00,7.199530516e+01,7.035168182e+01,8.798595669e+01,7.790505129e+01,1.839927434e+01,5.456880681e+01,9.651763607e+01,1.181362379e+01,9.742637533e+01,4.855562784e-02,7.974073934e+01,4.078769094e+01,1.483367822e+01,4.770033466e+01,3.807509205e+01,9.773604925e+01,1.683930280e+01,6.274348037e+01,8.480576469e+01,4.409701971e+00,6.997947556e+01,8.735518042e+01,7.529705168e+01,5.986291456e+00,6.022882451e+01,6.253825523e+01,4.361241421e+01,1.847865788e+01,4.444005910e+01,9.775651270e+01,5.227219800e+01,4.310109511e+01,1.275948186e+01,8.336851393e+01,3.632047796e+01
3.366266306e+01,5.482960606e+01,1.003539184e+01,9.927415965e+01,2.309061716e+01,4.029644997e+01,1.289415298e+01,7.829636077e+01,7.379051205e+01,1.802707425e+01,7.997822682e+01,9.788993161e+01,1.981121381e+01,6.806391393e+01,7.620655718e+01,2.047243871e+01,7.169652380e+01,3.989554087e+00,3.549902421e+01,7.008959275e+00,3.914936527e+01,5.997998247e+01,5.679650635e+01,8.991412021e+01,2.401073048e+01,3.920595222e+01,5.287924734e+01,2.475453793e+01,9.852935752e+01,9.475095302e+01,1.654927233e+01,4.728641058e+01,8.467227083e+01,5.205828900e+01,2.313771535e+01,7.835222246e+01,9.036380388e+01,5.282560429e+01,8.513528321e+01,3.779033902e+01,8.731405819e+01,4.978959921e+01,9.515899009e+01,7.971564831e+01,5.669273414e+01,4.188631854e+01,4.402620689e+01,8.514589831e+01,8.432187888e+01,7.238456575e+01,7.109539057e+01,6.067040412e+01,1.669659460e+00,5.984336806e+01,8.601757635e+01,8.928470342e+01,4.534690541e+01,7.509329059e+01,6.967016440e+00,9.826594025e+01,9.302924194e+01,5.282088415e+01,6.086052486e+01,9.386770798e+01,1.912625423e+01,7.613274106e+01,4.980135352e+01,7.347225506e+01,6.299190375e+01,3.175639422e+01,4.510818347e+01,5.435113036e+01,3.481132716e+01,1.776104902e+01,2.735821733e+01,2.728120385e+01,1.498569021e+01,9.400739529e+01,5.232553533e+01,8.357882557e+01,4.019862789e+01,3.427046313e+01,1.478827350e+01,5.036340912e+01,9.893200343e+01,1.616962428e+01,6.771147285e+01
9.874482108e+01,9.812931699e+01,7.651627482e+01,9.811167294e+01,3.178248644e-01,8.171081339e+01,5.996498807e+01,9.951829763e+01,1.614266132e+01,2.384589128e+01,3.181339017e+00,8.069453122e+01,4.694317853e+00,7.604631057e+01,3.605298201e+01,5.560158483e+00,2.701820355e+01,4.168900663e+01,3.122651645e+01,9.247300471e+01,3.998144047e+01,1.373161694e+01,2.920764535e+01,2.167647018e+01,6.572564697e+01,8.066301796e+01,3.826276098e+01,2.112124336e+01,5.147043542e+00,2.885625040e+01,6.514945265e+01,7.745838057e+01,2.955313051e+01,3.397648881e+01,7.725621285e+01,8.188521012e+00,5.745474968e+01,8.847774239e+01,1.652769966e+01,9.817984901e+01,9.452407107e+01,1.931336693e+01,7.647974643e+01,8.060983738e+01,1.439312369e+01,1.097172293e+01,7.825715324e+00,2.066793518e+01,2.618729640e+01,7.494539319e+01,1.912253116e+01,9.457524170e+00,9.199886429e+01,8.666756062e+01,7.164473188e+01,1.054612923e+01,1.598753098e+01,6.610249182e+01,1.395623949e+01,9.481771898e+01,6.779747999e+01,3.687813445e+01,1.698350092e+01,9.306471130e+01,5.949004696e+01,9.262002106e+01,7.489018371e+01,3.200543764e+01,1.016027463e+01,8.001098418e+00,2.546714625e+01,3.268760845e+01,7.474681407e+01,6.724257838e+01,1.679762220e+00,4.152767152e+01,5.868742686e+01,2.770692268e+01,8.070138639e+01,8.114902607e+01,3.945261857e+01,4.030543688e+01,5.424279381e+01,8.994009314e+01,2.368764893e+01,6.019361916e+01,7.279244726e+01
9.393420882e-01,2.729978058e+01,1.985664173e+01,8.417798377e+01,7.174723730e+01,6.457726992e+01,5.119630451e+01,4.500563344e+00,5.651107949e+00,8.588651060e+00,1.164749514e+01,7.982994395e+01,2.071068004e+01,7.522373436e+01,4.350457960e+01,3.009417249e+01,2.552942937e+01,4.063723775e+01,4.093550964e+01,6.350115548e+01,6.784252783e+01,9.506615543e+00,5.985060589e+01,3.310340940e+00,3.450556954e+00,1.737543798e+01,3.697935764e+01,3.760097131e+01,3.265514338e+00,4.669686666e+01,9.844519431e+01,1.086596924e+01,8.974612726e+01,4.422346282e+01,6.896188884e+01,2.937885749e+01,2.848490998e+01,5.867897870e+01,3.141502323e+00,3.252323597e+01,2.834642024e+01,2.609539463e+01,5.725878321e+01,1.502059247e+01,7.468286834e+01,6.021782483e+01,4.332840485e+01,3.001448282e+01,7.433578305e+01,5.992610155e+01,8.996964899e+01,9.314453861e+01,3.953685705e+01,2.810069361e+01,6.089127911e+01,8.098423551e+01,1.285200718e+01,8.405082935e+01,2.190783803e+01,5.778169962e+01,5.656702419e+00,6.724655444e+01,4.668707773e+01,5.699094949e+01,4.880863026e+01,8.539447433e+01,5.188139998e+01,5.958464258e+01,2.342082711e+01,3.948754768e+01,9.466453073e+01,9.593877888e+00,1.715395261e+01,6.182275780e+01,4.441281587e+00,7.573783610e+01,1.982834454e+01,1.416305086e+01,1.173749670e+01,4.059479865e+01,4.200887179e+01,6.943400129e+01,6.072069740e+01,6.783828127e+01,6.552010387e+00,4.071861678e+01,1.639354423e+01
5.785437701e+01,2.818928173e+01,1.782111103e+01,4.493799684e+01,2.685813488e+01,6.782966218e+01,1.956695110e+01,5.972341000e+01,5.896723351e+01,6.544398947e+01,9.922785969e+01,7.182900458e+01,4.349292006e+01,2.268456867e+01,8.098322590e+01,7.716433602e+01,9.060979347e+01,4.174783918e+01,8.741141076e+01,3.014439089e+01,2.495869319e+00,9.104032088e+01,8.724814338e+01,4.593637770e+01,1.480361181e+01,6.170559463e+01,4.289006122e+01,5.650848659e+01,9.635131245e+00,4.029067313e+01,3.564436296e+01,1.207715797e+01,2.302680430e-01,8.423273944e+01,5.042021593e+01,2.196104322e+01,6.409413381e+01,9.008530701e+01,8.618643798e+00,6.839482916e+01,3.147359853e+01,3.329477695e+01,2.539177299e+01,7.790558010e+01,7.432651696e+00,3.695717497e+01,7.012856744e+01,2.167139074e+01,6.037598552e+01,6.166227176e+01,7.591226239e+01,6.557718327e+01,8.602222485e+01,6.223701430e+01,6.958821499e+01,5.002021528e+01,8.974727908e+01,3.529656405e+01,2.116309189e+01,2.072437359e+01,8.729214437e+01,9.082580411e+01,1.949937026e+01,7.848357157e+01,3.494597549e+01,5.984470951e+01,7.834568573e+01,4.076666416e+01,2.516944910e+01,1.375094368e+01,6.699860308e+01,2.769806470e+01,9.294937519e+01,2.902928882e+01,1.387597167e+01,9.072422067e+01,8.250353435e+01,8.374440439e+01,1.749913309e+01,3.381721712e+01,1.497546727e+01,1.732843228e+01,4.977487615e+01,4.631282931e+01,3.557573508e+01,5.236226170e+01,6.316972687e+01
