v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59
1.023393855e+01,3.815323136e+00,2.264062459e+00,9.267349677e+01,7.207395050e+00,5.024514673e+01,5.297019932e+01,1.997728186e+01,9.672045894e+01,8.296372415e+01,8.745059020e+01,4.394186572e+01,8.393232605e+01,1.305751867e+00,4.359797742e+01,7.883919998e+01,1.536397082e+01,3.524601454e+01,1.864216079e+00,5.777350932e+01,4.568168888e+01,6.999083916e+01,5.639234941e+01,3.076894126e+01,5.603299934e+01,2.744337251e+00,5.787541912e+01,9.283443141e+01,5.231242802e+01,7.965895295e+01,5.306108200e+01,9.561707254e+00,4.507999170e+01,6.091375603e+01,7.168171890e+01,5.809940270e+01,1.302774677e+01,7.459269626e+01,8.529523664e+01,8.918785846e+01,5.387127729e+01,9.232619875e+01,1.687278088e+01,3.648371293e+01,3.681330432e+01,5.703533805e+01,8.902865550e+01,7.798442217e+01,9.246952770e+01,8.939771768e+01,1.488661940e+01,2.139251689e+01,1.757298943e+01,1.687069646e+00,4.510973041e+01,3.266794430e+01,2.704489385e+01,4.160647860e+01,5.037974654e+01
6.986350799e+01,4.827311550e+01,3.701302504e+00,6.863173562e+01,5.657669984e+01,9.014557271e+01,3.806831013e+01,8.157988735e+00,2.427285536e+01,2.758137271e+01,2.523603669e+01,7.177396777e+00,3.611567658e+01,9.162702533e+01,4.944403228e+01,5.535524090e+01,6.351977447e+01,4.087453380e+01,4.439779498e+01,3.580440218e+01,6.352941162e+01,5.721608927e+01,5.295130910e+01,9.633402424e+00,9.376933140e+01,4.818057303e+01,2.293121388e+01,9.697682917e+01,3.880023313e+01,7.536426238e+01,9.078194570e+01,2.812460097e+01,5.321449288e+01,6.843129390e+01,8.433220097e+00,2.351428107e+01,8.717250434e+01,3.181503672e+01,9.032894424e+01,2.618114494e+01,2.748983231e+01,5.329754655e+01,2.447782850e+01,6.728089918e+01,6.792653779e+01,6.039082726e+01,2.553298345e+01,2.068852607e-01,1.853045337e+00,3.103172337e+01,4.755346400e+01,7.972487766e+01,3.811412009e+00,7.897184612e+01,9.969959534e-02,7.120413173e+01,3.344353720e+01,5.780153210e+01,5.609366250e+01
2.408079907e+01,5.841096553e+01,6.286211096e+01,4.768429552e+01,3.570554594e+01,1.203817248e+01,9.297303101e+01,5.266290785e+01,9.114984096e+01,4.364685989e+01,6.582017314e+01,3.446182540e+01,9.969533285e+01,8.755139335e+01,4.793681618e+01,5.018775028e+01,2.402562746e+01,6.716965466e+01,9.347316481e+01,3.421261028e+01,3.657133780e+01,2.141308198e+01,3.299408221e+01,1.576538739e+01,4.061579734e+01,1.441328988e+01,6.262628808e+01,1.641463145e+01,2.043310931e+01,4.949933118e+01,8.708576406e+01,9.881196784e+01,8.430899361e+01,8.352543832e+01,7.226204454e+01,7.041582357e+01,2.001360560e+01,2.826424944e+01,3.476402525e+01,4.895383494e+00,4.457403779e+01,3.369149576e+01,1.243120785e+01,4.133490859e+01,3.176236952e+01,1.825294513e-02,4.513718611e+01,2.746172997e+01,7.180070301e+00,3.132422042e+01,3.546170729e+01,2.958647769e+01,3.361429096e+01,9.454169698e+01,6.906666333e+01,5.553792276e+01,6.710412635e+01,1.639795020e+01,8.395627498e+01
6.145553508e+01,9.131358273e+01,5.571896773e+00,7.221997459e+01,6.911660082e+01,3.518946981e+01,3.508028958e+01,6.957763467e+01,3.777938656e+01,2.008985035e+01,3.726431736e+01,1.763226640e+01,8.697473817e+01,3.386224267e+01,5.948230957e+01,1.743079221e+01,6.886421721e+01,3.927670796e+01,4.977039427e+01,9.570419578e+01,9.451937272e+01,8.499350017e+01,8.560784426e+01,4.522736811e+01,2.967201408e+01,2.006164624e+01,1.574071701e+01,6.910650670e+01,9.518386771e+00,1.836247888e+01,9.133056763e+01,8.375631312e+01,8.825348031e+01,5.459232015e+01,1.926941239e+01,1.237472122e+01,4.285493115e+01,3.298547064e+01,6.757158809e+01,1.578917495e+01,7.527153983e+01,6.997617082e+01,5.470339191e+01,3.798658205e+01,8.997485246e+01,5.102201688e+01,8.532091767e+01,7.300274703e+00,3.220688292e+01,6.331073398e+01,7.722755612e+01,9.643504515e+01,8.918248848e+01,1.113692614e+01,9.640122380e+01,6.545241847e+00,5.367494397e+01,7.894347539e+01,1.392418169e+00
1.810587537e+01,7.100301325e+01,3.423928283e+00,6.885363712e+01,2.302845543e+01,8.140529856e+01,5.891767317e+01,6.805215310e+01,9.312460955e-01,4.448839122e+01,7.255039626e+01,4.508847982e+01,7.986969091e+01,7.886810911e+01,4.805581860e+01,5.751928843e+01,6.469111042e+01,5.745217534e+01,7.860684259e+01,6.574741212e+01,6.217760709e+01,2.529252332e+01,4.856600309e+01,9.783366717e+01,8.530051503e+00,4.098935551e+01,1.148637545e+01,2.533849566e+01,9.661935826e+01,1.851864172e+01,7.714559845e+01,9.649156214e+01,1.829636027e+01,8.328422326e+01,2.131756101e+01,1.910723611e+01,6.332187074e+01,1.557253488e+01,2.749217606e+00,4.716784700e+01,6.780112776e+01,8.021943255e+01,4.600097437e+01,4.490307337e+01,7.607250895e+01,2.489073029e+01,8.338821585e+01,9.507578828e+01,7.900431625e+01,7.534909077e+01,6.147028306e+01,4.202973413e+01,5.123299541e+00,4.408330406e+01,8.915713715e+01,3.104887631e+01,2.715048475e+01,5.543598752e+01,5.669076545e+01
3.478107925e+01,7.763915016e+01,3.044744388e+01,3.249478407e+01,2.511403040e+01,3.485389780e+01,3.540516937e+01,5.632258976e+01,6.552336462e+01,5.739399334e+01,3.232038106e+01,3.319792714e+01,2.799610971e+01,4.298729081e+01,6.487032377e+01,2.773776936e+00,8.598472389e+00,8.544574397e+01,7.730309171e+01,5.897470393e+00,8.518544358e+01,8.394917944e+01,7.214453664e+01,8.432512768e+01,5.171683829e+01,3.057096922e+01,3.896890867e+00,7.306010964e+01,3.049903796e+00,9.360871136e+00,6.902895697e+01,8.499014867e+01,9.191696260e+01,6.133060219e+01,9.172619658e+01,7.864102115e+00,9.172386926e+01,2.875407165e+01,3.071701946e+01,6.906836015e+01,2.658277312e+01,4.027402985e+01,1.340417267e+01,2.730551836e+01,3.111325312e+00,8.367699029e+01,1.839961373e+01,2.038558952e+01,7.893233061e+01,5.954741173e+01,9.932949281e+01,3.663817869e+01,9.913594964e+01,1.026659957e+00,8.929663479e+01,3.633107388e+01,3.207039091e+01,7.357412302e+01,7.639016233e+01
5.279186907e+01,3.076373791e+01,2.815518174e+01,6.384886269e+01,4.889436114e+01,6.405855321e+01,7.715060859e+01,7.665060724e+01,4.213966629e+01,6.278426832e+01,9.288574049e+01,4.173055960e+01,9.121817093e+01,4.441391560e+01,5.006322592e+01,5.286953814e+01,4.111167209e+01,6.800237059e+01,7.679402545e+01,4.523300014e+01,8.936218383e+01,9.295476341e+01,9.108939952e+01,8.876731371e+01,3.817438693e+01,4.416559884e+00,3.727259794e+01,6.581847011e+01,7.556511786e+01,9.512784286e+01,7.694830485e+01,4.895588639e+01,4.762536646e+01,2.523763213e+01,7.837753859e+01,3.441205168e+01,5.317554994e+00,4.050062887e+00,1.849211213e+01,1.992051429e+01,9.143447270e+01,4.787376130e+01,9.599133900e+01,4.163677231e+01,7.889094099e+00,4.987680174e+01,3.777654911e+01,5.432818325e+01,7.918079373e+01,1.479408285e+01,4.391526512e+01,7.993252057e+00,3.415869573e+01,4.548603372e+01,9.083663222e+01,3.664687871e+01,1.059278732e+01,2.872747715e+01,5.384640550e+01
3.691152572e+01,1.475872978e+01,9.639211159e+00,2.509469050e+01,6.246429787e+01,4.029639433e+01,2.063969035e+00,6.707679878e+01,7.528521197e+01,8.187790151e+01,1.786258120e+00,2.225121237e+01,1.264957303e+00,8.238499577e+01,5.989191715e+01,9.296169348e+01,5.231672480e+01,5.563253961e+01,6.172303842e+00,2.820160960e+01,6.140873330e+01,7.813284936e+01,4.061680514e+01,8.594276727e+01,4.702363869e+01,1.689799155e+00,8.416858889e+00,8.283577868e+01,2.155887374e+01,2.129110114e+01,6.700667128e+01,4.560774056e+01,3.020824429e+01,9.086469547e+01,2.415653923e+01,6.242113014e+01,5.756468344e+01,8.654637700e+01,4.100500510e+01,4.880105945e+01,7.420762789e+01,7.403559628e+01,1.678511152e+01,2.207905710e+01,8.814571839e+00,6.211869037e+01,7.805611398e+00,2.237126917e+01,8.506488105e+01,2.604001221e+01,4.973905762e+01,6.348335319e+01,1.473517819e+01,7.727079805e+01,3.031303176e+01,2.845626651e+01,8.359947940e+01,9.264793844e+01,5.781455432e+01
4.523227044e+01,7.442302179e+01,2.418174296e+01,8.690195803e+01,6.784772896e+01,4.798475583e+00,5.450153753e+01,5.342831858e+01,8.844590247e+01,9.670509138e+01,2.642757198e+01,3.119091033e+01,5.878897811e+01,5.630105461e+01,4.065505661e-01,5.681408106e+01,6.683675705e+01,4.889850268e+01,9.900189510e+01,8.087393394e+01,5.423805730e+01,9.791809472e+01,6.285233762e+01,4.289409777e+01,9.831921602e+01,5.609677603e+01,5.280037321e+01,5.763108463e+00,2.914550318e+01,5.377330479e+01,1.973674613e+01,1.392717458e+01,9.656301685e+01,4.935221596e+01,2.351971039e+01,5.152809225e+01,4.752957855e+01,5.076380406e+00,2.463682667e+01,2.623628467e+01,6.947056318e+01,4.358088624e+01,2.777103840e+01,5.304424023e+01,7.506098218e+01,1.496209451e+01,8.712949991e+01,6.408085481e+01,5.587148217e+01,8.740273228e+01,9.687013287e+01,6.818800790e+01,5.052211849e+01,5.170645701e+01,4.241223507e+01,3.155036142e+01,1.063262982e+01,2.994630685e+00,6.187534665e+01
9.197812692e+01,3.729730264e+01,9.667129929e+01,3.414583109e+00,4.794597506e+01,5.441892048e+01,8.663143062e+01,2.062782973e+01,9.270360799e+01,6.885794766e+01,7.731659110e+01,4.341080153e+01,1.779838862e+01,4.281619385e+01,2.567149772e+01,4.134108320e+00,6.232509492e+01,3.498254899e+01,8.890083766e+01,8.255835031e+01,4.889088977e+01,2.049776755e+01,6.846912889e+01,7.654032845e+01,6.326662820e+01,5.115193689e+01,8.952263121e+01,9.684875882e+01,9.256909121e+01,8.356558379e+01,2.533673568e+00,1.327272627e+01,2.563881016e+00,5.986472681e+01,5.756390371e+01,7.829820248e+01,3.664346877e+01,7.120399158e+01,1.101790475e+01,2.969808297e+01,2.441089889e+01,1.359951823e+01,7.826884994e+01,1.444129902e+01,5.110827473e+01,6.931627054e+01,3.462184534e+01,7.481911671e+01,1.121479078e+01,5.225364246e+01,8.879756820e+01,3.599374531e+01,9.035997282e+01,3.412792938e+01,6.885075058e+01,4.138459920e+01,5.295406417e+01,9.650128869e+01,1.607759690e+01
5.730999605e+01,9.642616550e+01,6.974685035e+01,5.343842535e+01,4.894946467e+01,7.810412956e+01,3.824360051e+01,4.336447137e+01,7.659545282e+01,5.366922328e+01,9.094692467e+00,6.745298853e+00,7.991548634e+01,2.834869125e+01,3.697597426e+01,6.597331217e+01,3.218654116e+00,4.065586422e+01,1.540158423e+01,4.001990081e+01,9.548081567e+00,2.653038679e+01,1.152448286e+00,7.495991112e+01,9.749540457e+01,9.876661086e+01,5.567202264e-01,3.904211550e+01,3.749302944e+00,6.380271499e+01,6.667918182e+01,3.412534954e+01,6.097009601e+01,5.855638317e+01,3.234353738e+01,3.183666894e+01,1.588897560e+01,7.766735654e+01,2.387474629e+01,2.889619390e+01,3.815742922e+01,8.897647580e+01,4.550137227e+01,7.843652979e+01,6.271002845e+01,5.949561818e+01,6.561161898e+00,3.129280251e+01,4.760719477e+01,6.447870011e+01,1.540501577e+01,8.748940794e+01,1.886098604e+01,3.659572527e+01,1.058156531e+01,9.193574779e+01,6.215966538e+01,3.504942169e+01,1.659119708e+01
6.655371003e+00,3.834678929e+01,8.418308910e+01,9.531061203e+01,6.546098959e+01,4.531974208e+01,3.322535192e+01,7.444762095e+01,2.740590664e+01,8.428037296e+01,3.031740569e+01,5.431317901e+01,7.482895203e+01,3.587767706e+00,6.035525907e+01,4.178840988e+01,9.851262612e+01,1.494706312e+01,5.047970962e+00,5.461097045e+00,3.614096755e+01,7.906816739e+01,8.718116410e+01,5.547640318e+01,4.640323146e+01,8.099435328e+01,7.241585698e+01,9.867454845e+01,2.264410881e+00,2.221265776e+01,1.515110071e+01,6.157832781e+01,9.733030118e+01,4.570747273e+01,6.939272441e+01,1.731255841e+01,2.492801484e+01,5.766273675e+01,1.452214889e+01,8.742100798e+01,7.243814686e+01,7.313320205e+01,9.830091693e+01,4.598364856e+01,1.142405520e+00,4.197552661e+00,9.840026576e+01,4.754861946e+01,5.959551114e+01,3.185924124e+01,9.780856783e+01,5.435365306e+01,9.484922755e+01,4.749686140e+01,1.733450037e+01,3.018684907e+01,9.355442271e+01,3.017532468e+01,1.950724179e+01
9.948126561e+01,9.631579320e+01,2.116465954e+01,7.239780195e+01,4.101046076e+01,2.468341501e+01,3.307044479e+01,4.232838241e+01,5.946120163e+01,8.810856517e+01,7.318463381e+01,1.101838282e+01,4.813373595e+01,6.610902105e+01,7.906712878e+01,8.821557463e+01,2.648309782e+01,7.813478715e+01,2.907136306e+01,6.233192034e+01,9.734372022e+01,6.927332677e+01,1.838112812e+01,7.630402106e+01,9.190912007e+01,7.444570362e+01,7.002016083e+01,8.808894343e+01,1.143153051e+01,1.174099490e+01,7.200425341e+01,1.337568513e+01,3.279389502e+01,2.529363700e+00,8.128136873e+01,5.348046080e+01,5.227292202e+01,6.200078112e+01,3.437364995e+01,5.339718649e+01,6.512213690e+01,5.435834229e+01,4.284449423e+01,6.928326758e+01,3.165359816e+01,8.983228863e+00,3.629835571e+01,2.264388445e+01,7.210081503e+01,6.360967525e+01,1.135919649e+01,2.348455322e+01,1.459712362e-01,8.292987677e+01,8.136709394e+01,7.585664719e+01,5.704654820e+01,6.437848812e+01,1.041279879e+01
3.068075280e+01,3.108039712e+01,4.034484866e+00,6.985882075e+01,6.284132638e+01,2.109387065e+01,5.740718378e+01,6.267012877e+01,3.422727708e+01,5.504867779e+01,1.588176680e+01,7.339086634e+01,6.619572623e+01,8.382955314e+01,7.758632655e+01,3.685531083e+01,1.935431449e+01,4.526081294e+01,1.343622087e+00,6.526428903e+01,2.715771106e+01,8.366290812e+01,1.464884877e+01,9.578202555e+00,5.066854191e+01,8.921234929e+01,3.312073717e+01,1.223167608e+01,7.109617503e+01,4.350973890e+01,6.210844701e+01,3.997893687e+01,5.500762002e+01,4.163560485e+01,9.409529713e+01,4.288459193e+01,9.420009463e+01,3.262578841e+01,5.617628463e+01,5.713702378e+01,5.942020630e+01,5.145270800e+01,6.845355296e+01,1.005459553e+01,2.391127758e+01,7.026959929e+01,4.771073238e+00,3.077293519e+01,1.788100888e+01,3.798845106e+01,5.266691377e+01,4.708634679e+01,5.085122369e+01,8.394098406e+01,4.353893393e+01,2.134572200e+01,1.523026556e+01,2.656245796e+00,6.009631265e+01
4.594138921e+01,4.719265234e+01,4.702913296e+00,7.453648733e+00,7.729339305e+01,2.028677013e+01,7.393059219e+00,6.257118690e+01,6.171599312e+01,6.262493024e+01,6.703698025e+01,3.028810465e+01,6.646484705e+01,9.610385076e+01,3.876253055e+01,3.740432034e+01,7.363530602e+01,5.607104960e+01,8.274581557e+01,3.876519198e+01,6.096025090e+01,1.076288901e+01,7.681025952e+01,9.978522650e+01,4.904143606e+01,6.174353803e+01,4.308979697e+01,4.680339688e+01,9.244802076e+00,9.650305424e+01,4.688162043e+01,1.069186192e+01,6.356032059e+01,3.374811843e+01,3.280521272e+00,3.147282997e+01,8.489257217e+00,9.401295755e+01,5.954755649e+01,2.423477025e+01,2.244153751e+01,9.047266041e+01,1.608173211e+01,9.211275946e+00,4.743315444e+01,3.849042909e+01,9.467741529e+01,6.110413168e+01,7.938676517e+01,2.144584033e+00,7.676839266e+01,4.765056368e+01,1.679876978e+01,7.420493800e-02,6.073327641e+00,6.618599252e+01,9.827751885e+01,4.380902790e+01,4.310648125e+01
3.097595631e+01,6.447994370e+01,8.278704030e+01,6.162560579e+01,1.853724668e+01,6.580657833e+01,8.708680015e+01,2.260086924e+01,1.813300497e+01,1.442790952e+01,4.534955876e+01,3.134209284e+01,1.210600251e+01,1.694860633e+01,8.291144134e+00,4.923519265e+01,4.801187834e+01,8.571873313e+01,6.359866366e+00,8.235176120e+01,7.017273500e+01,3.090001521e+00,1.875038374e+01,7.875490651e+01,2.598791638e+01,8.789851206e+00,8.968023087e+01,4.627109347e+01,6.216384979e+01,3.278444419e+01,7.486294593e+01,6.620296871e+01,7.586634523e+01,6.740692076e+01,7.124503459e+01,5.515443193e+01,8.313854337e+01,9.504369304e+01,2.565279770e+01,6.508766058e+01,9.077753052e+01,5.704930959e+01,3.112673269e+01,6.164489806e+01,4.314207467e+01,7.217000454e+01,1.792104347e+01,1.894103478e+01,3.600503559e+01,4.253247356e+01,6.377194488e+01,5.989545110e+01,7.926887235e+01,9.328547009e+01,3.380897508e+01,2.188503333e+01,6.596983578e+00,5.071800471e+01,2.179436740e+01
3.008700798e+01,9.092548415e+01,8.609268886e+01,2.022247107e+01,9.808899941e+01,8.858822606e+01,5.477027652e+01,3.451712182e+01,2.340362410e+01,6.479709732e+01,3.750264034e+01,6.570632259e+00,1.841266003e+01,8.208465884e+01,6.040136024e+01,9.646098216e+01,5.509780058e+01,5.277179500e+01,6.982946175e+00,2.923950307e+01,8.738786776e+01,9.936061701e+01,4.399087950e+01,3.646787884e+01,8.184597672e+01,9.280826385e+01,6.766688206e+01,4.111511986e+01,6.492229760e+01,6.449585151e+01,5.795491283e+01,4.952119009e+01,4.114152428e+00,6.773207508e+01,5.402230466e+01,2.718139807e+01,4.235961143e+01,3.865777810e+01,3.803462948e+01,9.035969023e+01,5.777332477e+00,8.008893842e+01,5.544911322e+01,8.375982682e+01,3.896993900e+01,9.309105183e+01,5.348492423e+01,4.010245165e+01,1.337887952e+01,6.028447946e+00,8.847363833e+01,9.583478284e+01,3.982765690e+00,5.527847426e+01,4.081782087e+01,2.365121134e+01,9.946734844e+00,9.401428440e+01,6.623206309e+01
7.206143150e+00,7.759983402e+01,3.252862811e+01,8.517536818e+01,7.019249339e+01,7.724581810e+01,9.211196006e+01,8.609792671e+01,9.765712441e+01,6.601939023e+01,6.366017219e+01,4.859002052e+01,9.624590358e+01,6.450444938e+01,3.903696658e+01,6.414345084e+01,8.933419463e+01,4.245976816e+01,4.230680822e+00,6.418281010e+01,9.433462465e+01,6.482971909e+01,7.319250257e+00,1.689976437e+01,2.615412520e+01,1.007397339e+01,2.191066599e+01,6.247816553e+01,6.352305300e+00,9.360162462e+01,9.402570248e+01,8.016210247e+01,8.536865514e-01,6.120135468e+01,9.669665962e+01,5.377807505e+01,8.534412792e+01,4.102396044e+01,5.832987716e+01,4.459520709e+01,6.105370543e+01,6.100317044e+01,6.296295273e+01,9.376515597e+01,3.991679456e+01,9.554286496e+01,2.058331280e+01,6.909329780e+01,8.829780171e+01,4.267215587e+01,9.475698786e+01,2.043771727e+01,4.289979600e+01,8.194518706e+01,5.350032225e+01,6.659736313e+01,1.284448740e+01,1.744279743e+01,7.109305766e+01
1.437049592e+01,6.733262822e+00,6.263528998e+01,3.396145562e+01,2.362496029e+01,9.216643003e+01,8.844402848e+01,9.684685525e+01,2.895674139e+01,2.673116501e+01,6.504114421e+01,8.113478008e+01,9.347147988e+01,9.957969337e+01,8.758254745e+01,4.508823390e+01,1.558035079e+01,3.800527793e+01,5.835296766e+01,2.280551679e+01,5.865371055e+01,1.444803850e+01,7.288857912e+01,9.346907552e+01,4.529889027e+01,8.419334079e+00,5.182790349e+01,9.352824468e+01,6.176027320e+01,1.226009919e+01,5.459107849e+01,8.714037073e+00,9.326932559e+01,8.734127355e+01,3.247518750e+01,3.947950301e+01,2.535223782e+01,3.451651361e+01,8.422388970e+01,9.014851882e+01,8.405502246e+00,1.830097207e+01,3.180254316e+00,9.204768367e+01,2.623733102e+01,8.974847077e+01,3.438572471e+01,6.704302577e+01,2.208026037e+01,9.928070320e+01,1.751111657e+00,1.555365682e+01,5.545092213e+01,2.443718841e+01,6.165795767e+01,6.574472764e+01,3.432894506e+01,4.792902758e+01,2.187049538e+01
4.117038374e+01,2.227579932e+01,9.725322306e+01,7.751049869e+01,3.031869071e+01,6.012921871e+01,2.675640955e+01,9.132664986e+01,6.911985941e+01,4.993319676e+01,7.665578784e+01,8.250553145e+01,9.249056650e+00,1.037729115e+01,1.778570509e+01,8.650116053e+01,7.670964661e+01,3.619269910e+01,7.445611532e+00,2.149814987e+01,8.135558037e+00,2.362231845e+01,8.894361160e+01,9.884101296e+01,9.754561070e+01,5.395165143e+01,3.189289686e+01,5.341030808e+01,3.988647195e+00,6.981873843e+01,8.647341926e+01,5.345317457e+01,7.616968164e+01,6.810043331e+01,5.819516087e+01,6.133540947e+01,5.336195647e+01,6.476913696e+01,2.597949373e+01,9.612460527e+01,6.638839978e+01,4.717340372e+00,5.821123070e+01,1.253873362e+01,8.787387028e+01,5.218027464e+01,3.918149722e+01,9.333704381e+01,4.558688042e+00,7.292552250e+01,8.179264502e+00,9.788726983e+01,7.336458370e+01,9.382046272e+01,6.730031739e+01,2.423662183e+01,7.041062685e+01,3.678870262e+01,2.756864171e+01
3.270255261e+01,4.935669571e+01,1.017925577e+01,6.422467495e+01,9.848387171e+01,3.452136821e+01,3.759190895e+01,2.184408622e+01,1.960430619e+01,7.801685032e+01,8.382203207e+01,7.801371719e+01,1.510746346e+01,5.805922621e+01,8.228704658e+01,5.876802633e+01,7.551619022e+01,6.636986742e+01,6.542177584e+00,3.885514468e+00,3.199668918e+00,9.596242535e+01,1.158390304e+01,7.074712651e+01,5.950355034e+00,9.197737911e+01,9.968930362e+01,7.944247524e+01,8.417318668e+00,3.879514692e+01,9.529814569e+01,2.360931457e+01,3.753510771e+01,8.347712539e+01,9.288311802e+01,4.495434008e+01,9.987998558e+01,5.896243585e+01,2.000489129e+01,6.617026117e+00,5.059120052e+01,3.078449771e+01,2.765653338e+01,7.462964328e+01,3.923858100e+01,1.214873500e+01,9.455568014e+01,9.844599610e+01,6.597336587e+01,7.689529567e+01,9.897915387e+01,8.272208999e+01,5.635572493e+01,8.314206912e+01,9.767524719e+01,6.400758321e+01,5.031990900e+01,4.258936150e+01,5.807940728e+01
5.637905043e+01,2.889385914e+01,9.137156088e+00,1.650129764e+01,5.154061169e+01,2.566161983e+01,7.500972914e+01,2.967690750e+01,6.843619932e+01,5.152386398e+01,3.086839978e+01,8.483122165e+00,7.216299193e+01,1.335789518e+01,7.456952696e+01,8.114725768e+01,3.216648552e+01,3.379846167e+01,3.439656051e+00,9.729273834e+01,4.648256604e+01,1.068983566e+01,5.901557454e+01,6.184857035e+01,6.295958202e+01,9.868005176e+01,5.204081898e+01,6.574688459e+01,1.531977035e+01,8.138002089e+01,1.362389659e+01,9.716611715e+01,1.376051133e+01,5.977360580e+01,9.919536191e+01,3.726570909e+01,5.514088957e+01,1.517622649e+01,5.165806384e+01,5.653152773e+01,4.336520426e+00,3.345577599e+01,4.474129012e+01,8.813017184e+00,6.585454476e+01,4.263310277e+00,3.971467202e+01,4.503398122e+01,3.977862281e+01,6.160287629e+01,7.012406501e+01,4.021629971e+01,4.757509412e+01,4.455292371e+01,1.508769199e+01,5.493203053e+01,5.719697888e+01,3.234660359e+01,7.099331759e+01
