v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
7.718958068e+01,6.658263504e+01,9.274818717e+01,3.791530336e+01,3.746681499e+01,8.367306083e+01,9.666485811e+01,2.771792200e+01,5.588007743e+01,6.847381265e+01,8.228469434e+00,2.210620208e+01,9.351643838e+01,9.605908863e+01,2.364617664e+01,8.239972292e+01,5.577071740e+01,7.122804732e+01,7.740090803e+01,4.288741708e+01,1.532004942e+01,8.540343081e+01,7.271111809e+01,8.135710224e+00,3.218297941e+00,9.801354956e+01,1.870847298e+01,5.289373021e+00,8.281962314e+01,3.880897374e+01,1.885076080e+00,8.285769931e+01,1.829610371e+00,5.008582219e+01,5.402431535e+01,1.593775283e+00,7.285754410e+00,4.775671913e+01,9.278308702e+01,4.787965020e+01,3.435000252e+01,7.148621662e+01,8.766572668e+01,9.870011746e+01,3.953469344e+01,2.866782115e+01,7.909036088e+01,8.796226706e+01,5.670419368e+01,2.813842230e+01,9.011931901e+01,1.869763383e+01,8.957367213e+01,1.481615918e+01,2.104966888e+01,3.345477675e+00,5.037133331e+01,3.361626411e+01,6.688105510e+01,5.757404697e+01,7.883932061e+00,6.512889198e+01,9.019505048e+01,3.465394315e+01,1.889904726e+01,1.708447362e+01,3.990047151e+00,5.921518780e+01,7.827124122e+01,7.049038543e+01,2.801035659e+01,1.871819008e+01,3.503421276e+01,1.572151697e+01,5.568923432e+01,7.265890911e+01,3.495238827e+01,6.728383356e+01,2.448316154e+01,9.159352864e+01,4.154770801e+01,8.263738523e+01,6.501830217e+01,3.826283216e+01,4.550203825e+01,4.450636898e+01,8.871708177e+01,7.907567276e+01,9.982231888e+01,6.535014179e+01,4.386579135e+00,2.648499658e+01,7.182609439e+00,9.663991393e+01,4.450952784e+01,1.345900145e+01,4.599799583e+01,7.713142214e+01,2.555694695e+01
7.286304586e+01,9.748192380e+01,5.330485865e+01,5.117179077e+01,5.350807723e+01,1.825396546e+01,3.336060265e+01,3.857943745e+01,2.139493858e+01,8.690331813e+01,9.442813932e+01,9.603382879e+01,1.435286286e+00,8.803235710e+01,2.696396021e+01,8.195293685e+01,5.193206507e+01,8.292066438e+01,4.822449251e+01,5.034471539e+01,1.911318950e+01,5.409485766e+01,8.494726358e+01,2.993599882e+00,4.396075781e+01,7.593195554e+01,2.782032231e+01,7.018581627e+01,5.000453564e+01,4.767196088e+01,8.078546130e+01,6.996497260e+00,7.229324335e+01,6.269008470e+01,5.098287937e+01,5.309024115e+01,7.084362521e+01,3.538386499e+01,6.908745139e+01,6.549001069e+01,2.368816261e+01,4.949027053e+01,8.456450887e+01,3.460454756e+01,7.746279101e+01,9.759154804e+01,2.155936708e+01,1.568291505e+01,6.953958330e+01,8.181395280e+01,5.055541742e+01,4.489219289e+00,7.971836136e+01,7.883429400e+01,4.352921644e+01,7.863470179e+01,2.903112562e+01,2.636365368e+01,1.125315414e+01,4.766964484e+01,3.402051765e+01,4.427679684e+01,6.589608817e+00,6.057533366e+00,2.569605866e+01,2.080014187e+01,7.144345524e+01,6.048833251e+01,7.140814811e+01,8.696318167e+01,1.460916989e+01,5.741016320e+01,4.640047473e+01,7.485208173e+01,5.600267051e+01,3.074660314e+01,1.409475794e+01,3.301977550e+01,5.973597079e+01,4.280359843e+01,4.461925712e+01,6.669296665e+00,8.975557258e+01,7.824068815e+01,6.346334258e+01,7.828687372e+01,6.795419501e+01,1.570286083e+01,8.457374621e+01,3.106095616e+01,1.990588403e+01,2.951669511e+01,5.206537007e+01,9.163072936e+01,4.206933220e+01,4.172271152e+00,8.174908765e+01,5.586226327e+01,9.562030228e+00
2.603190382e+01,5.348547596e+01,4.318131555e+01,8.267302730e+01,7.391206064e+01,2.975261449e+01,9.444589317e+01,4.209230776e+01,8.083159191e+01,1.405667348e+01,9.271998806e+01,8.590157949e+01,6.940847667e+01,7.984817531e+01,2.236611913e+01,3.434703967e+01,7.560469554e+01,6.748936074e+01,6.778918013e+01,5.912863374e+01,4.031764159e+01,1.464937504e+01,4.407975694e+01,8.023352032e+01,7.255657953e+01,8.353127455e+00,9.496479096e+01,8.318089984e-01,3.398748851e+01,5.220216054e+01,9.526685099e+01,9.838123829e-02,5.057629396e+01,2.222997278e+00,2.933447898e+01,5.827715385e+01,1.001830376e+01,9.646894699e+01,9.753796791e+01,5.746638039e+01,4.641887962e+00,2.077186890e+01,8.997708480e+01,3.891831023e+01,1.595426933e+01,1.240330648e+00,4.644153397e+01,1.375065614e+01,2.143621471e+01,3.085363699e+01,2.565385174e+01,6.780918366e+01,6.130006116e+01,5.537661191e+01,6.164727206e+01,8.368568436e+01,5.904927634e+01,4.378535215e+01,2.441062644e+01,4.829397186e+01,7.532614600e+01,2.348122642e+01,8.916854876e+01,9.728951629e+01,8.685398718e+01,1.788291950e+01,5.593781041e+01,4.570025233e+01,3.340130274e+01,6.435081497e+01,4.722783374e+01,4.566201189e+01,9.312599166e+01,3.986374810e+01,8.585452539e+01,2.708470469e+01,1.503015476e+01,9.574897766e+01,1.551156215e+01,6.830580258e+01,9.807510581e+00,1.084583237e+01,8.024741290e+01,5.831885271e+01,2.741305143e+01,9.016941774e+01,1.475024084e+01,7.609697771e+01,3.118089175e+01,2.466086448e+01,8.861649522e+00,4.064054145e+01,7.778565228e+01,6.102453753e+01,2.568962576e+01,9.969934247e+01,8.448221881e+01,2.432322008e+01,3.781735728e+01
7.425865482e+01,2.984404237e+01,5.952696320e+01,6.653197304e+01,9.448194399e+01,1.955059114e+01,2.920642126e+00,6.422461887e+01,6.767332006e+01,3.328642357e+01,6.439482660e+01,1.296447509e+01,4.614796356e+01,8.128538006e+01,8.596712221e+01,5.654955166e+01,4.780206536e+01,5.630339629e+01,1.922865997e+01,2.432164050e+01,5.981770882e+01,3.469144778e+01,5.799410531e+01,9.022416619e+01,9.812665793e+01,4.418604400e+01,4.253861712e+01,1.807378061e+01,7.034129345e+01,7.265261380e+01,1.286024023e+01,4.069757385e+01,1.116893113e+01,2.262202731e+01,5.584946827e+01,8.873021894e+01,8.428630002e+01,7.126481099e+01,6.202711823e+01,4.806446573e+01,7.609178012e+01,9.189034467e+01,5.090301496e+00,3.369849608e+01,2.314593542e+01,5.641905147e+01,6.785838485e+01,7.088856830e+01,1.384683186e+01,4.065399780e+01,1.982720009e+01,7.210005195e+01,2.310131953e+01,4.121910017e+01,9.701318491e+00,5.992494254e+00,5.343502347e+01,7.448047856e+01,1.806057637e+01,6.891807761e+01,7.048825371e+01,2.824937968e+01,1.833466321e+01,1.761029916e+01,5.510127892e+00,8.402288060e+01,1.639408219e+00,6.567122280e+01,9.962341804e+01,9.693130162e+01,7.374371416e+01,1.140868240e+01,3.453004131e+01,7.763365069e+01,5.782214469e+01,5.537345935e+01,5.113800236e+01,9.961916835e+01,2.635797543e+01,5.307572344e+01,1.894578559e+00,2.559152101e+01,7.699600305e+00,1.564221659e+01,5.150034070e+01,5.008124232e+00,6.602470644e+01,9.927684513e+01,1.677551484e+01,5.560356253e+01,4.541832435e+01,4.864982568e+00,2.632923336e+01,4.589818984e+00,3.821549814e+01,9.666656082e+01,1.908444194e+00,2.264682486e+01,1.721314226e+01
3.455944825e+01,2.133481307e+00,8.534043409e+00,3.959005224e+01,1.795793854e+01,7.482140912e+01,5.440644569e+01,5.716687032e+00,6.652205588e+01,8.522248469e+01,2.520155282e+01,2.530575548e+01,2.944905705e+01,1.818440509e+01,8.100716812e+01,4.774738424e+01,5.658304370e+01,6.270350604e+01,7.766417682e+01,8.564799153e+01,3.387244930e+01,5.704599384e+01,5.096256802e+01,2.704833674e+01,9.619533280e+01,5.024234089e+01,9.620178832e+01,2.988440464e+01,6.437280972e+01,9.750192778e+01,9.420656473e+01,1.439153106e+01,7.379143136e+01,2.234198630e+01,1.009122911e+01,4.050226269e+01,5.608731084e+01,8.917603530e+01,7.926008452e+01,5.944863229e+01,5.146765654e+01,9.391757388e+01,1.834351992e+01,1.609081293e+01,6.549293565e+01,7.741541470e+01,3.446346025e+01,2.056340319e+01,5.824257951e+01,6.415292775e+01,3.485948980e+01,3.806160912e+01,8.691151432e+01,5.009343692e+01,5.825062861e+01,2.824826623e+01,1.642053760e+01,3.446025169e+01,6.929030721e+01,2.967839993e+01,4.305043154e+01,2.537111521e+01,5.945595176e+01,5.893360854e+01,9.036188101e+01,1.909088497e+01,3.499338776e+01,6.657082157e+01,4.024872064e+01,8.367251486e+01,3.701787604e+01,2.203495329e+01,5.218881700e+01,8.856343458e+01,1.205476247e+01,5.250207988e+01,4.660063619e+00,9.814636568e+01,2.917283622e+00,5.414139853e+01,2.338732914e+01,9.010800582e+01,6.248037758e+01,5.489008199e+01,5.271762537e+01,1.689067948e+01,5.167769506e+00,1.860541341e+01,6.436395208e+01,9.706169323e+01,2.252171661e+01,6.233864418e+01,9.820642089e+01,6.924186368e+01,3.617561555e+01,1.087824444e+01,8.460718424e+01,3.540528635e+01,4.123767509e+01
3.892367816e+01,7.954317931e+01,2.451331207e+01,4.859768093e+01,7.875290313e+01,3.764420070e+01,4.537017648e+01,2.393406513e+01,8.885706585e+01,9.716481986e+01,6.354090159e+01,9.672258792e+01,8.200944187e+01,3.575180404e+01,8.679714725e-01,2.334884942e+01,1.852546254e+01,4.470659620e+01,4.752273233e+01,2.642455520e+01,3.083468383e+01,4.790901452e+01,5.664953044e+01,8.594170109e+01,9.087569398e+01,2.971568726e+01,8.800101013e+01,2.217045330e+01,8.686402442e+01,7.230367312e+01,2.739928028e+01,6.856236674e+01,7.784816054e+01,8.507067173e+01,8.440655961e+01,5.875851900e+01,9.934493690e+01,9.322375940e+01,9.723878945e+01,4.019634214e+01,2.129972331e+01,5.132454303e+01,1.272788818e+00,9.398192733e+01,5.443548761e+01,8.706866532e+01,3.180043932e+01,9.635611116e+01,6.618860077e+01,1.713627562e+01,7.833582392e+01,2.270973335e+00,5.548270846e+01,8.134759581e+00,8.630398411e+01,6.256724826e+01,8.052574247e+01,9.688347073e+01,8.067208363e+00,1.684298427e+01,4.765484166e+01,4.749194837e+01,5.072150443e+01,5.123764199e+01,8.899611773e+01,8.395347130e+01,8.111398168e+01,4.285398229e+01,5.639442820e+01,6.729050663e+01,1.045928272e+01,4.983242071e+01,2.533891171e+01,6.545459815e+01,7.587849150e+01,5.653403685e+01,8.731518871e+00,4.593688775e+01,3.098267386e+01,9.642916275e+01,9.067786551e+01,2.091409537e+01,4.133981734e+00,8.087583371e+01,1.595992300e+00,6.051771799e+00,7.111804961e+01,2.228457132e+01,7.418961467e+01,5.506854050e+01,9.623823482e+01,9.539545400e+01,6.565908304e+01,1.564739298e+01,9.256935949e+01,5.247721809e+01,9.978737288e-01,6.906167923e+01,6.116416532e+00
8.989839095e+01,7.620197783e+01,6.388194333e+01,9.614955159e+01,2.792838741e+00,5.318249011e+01,1.366971966e+01,3.370545945e+01,7.849715487e+01,9.690895297e+01,1.309140896e+01,1.072219564e+01,6.164875284e+01,7.988354662e+00,1.865585841e+01,5.087922387e+01,1.834611486e+01,1.683004140e+01,7.005750906e+00,2.502139081e+01,3.171410992e+01,3.888666143e+01,6.606728562e+01,5.154286048e+01,9.675111639e+00,8.843949465e+01,9.148165582e+01,4.051583438e+01,5.230211475e+01,8.756094741e+01,5.333522524e+00,3.435405761e+01,4.163809411e+01,6.468449431e+01,7.443573442e+01,7.724964336e+01,1.838343122e+01,9.131056271e+01,1.981647004e+01,4.104446153e+01,6.625291914e+01,6.991799450e+01,8.316655511e+01,8.096265118e+01,1.874654021e+01,5.418893979e+01,9.237143816e+01,7.365639392e+00,2.891030444e+01,3.378397056e+01,3.025238573e+01,8.120406200e+01,5.234074639e+01,7.254950005e+01,5.270614198e+01,9.960840878e+01,6.741744157e+01,8.108743802e+01,2.679387917e+01,9.202961620e+01,6.527496157e+01,5.160669974e+01,9.679539442e+00,5.294379441e+01,4.696732524e+01,7.239604891e+01,6.222850449e+01,3.481051821e+01,2.386140747e-01,8.100285690e+01,6.961511900e+01,3.184954072e+01,5.233315623e+01,7.615522418e+01,1.287100416e+01,7.721618684e+01,2.927845670e+01,3.326221593e+01,6.467262479e+00,6.340045532e+01,3.864469526e+00,9.745772128e+01,8.673607086e+00,8.883751507e+01,4.608948616e+01,9.943005649e+01,6.577399011e+01,6.933898257e+01,1.669248403e+01,8.381467244e+01,1.207809675e+01,1.348171990e+01,5.141584339e+01,6.886869405e+01,5.683578760e+01,5.612609017e+00,4.535710562e+01,6.237447305e+01,2.039233838e+01
1.982611191e+01,8.266390240e+01,6.302170790e+01,7.681784988e+01,4.481812962e+01,9.499909680e+01,7.889908761e+01,5.507088523e+01,2.548562797e+01,3.642915177e+00,3.895602634e+01,4.900481319e+00,9.947413165e+01,7.114899248e+01,8.229211878e+01,6.853864176e+01,4.546679945e+01,3.364277547e+01,3.345808152e+01,4.257891625e+01,2.968689518e+01,3.724692983e+01,6.193922219e+01,1.414783772e+01,3.928461475e+01,9.330729006e+01,3.411962290e+01,5.274610848e+01,8.413621882e+01,1.634412320e+01,3.935575368e+01,3.390580646e+01,2.600694068e+01,4.044084622e+00,1.010939218e+01,6.752636952e+01,6.355122047e+01,2.060482235e+01,4.928415899e+01,4.774403953e+01,8.597254333e+01,1.329516321e+01,8.001346298e+01,3.884558145e+00,4.024494974e+00,6.310857387e+01,8.104872760e+01,2.996152294e+01,4.478766758e+01,1.856680846e+01,1.062343434e+01,5.534481496e+01,1.475947512e+01,6.277663073e+01,2.731917613e+01,8.858121242e+01,3.945797352e+01,5.883525026e+01,5.610143883e+01,1.084448729e+01,2.119543118e+01,4.487930795e+01,4.895077029e+01,2.404092343e+01,8.356306172e+01,1.426719111e+01,4.567306705e+01,4.302745894e+01,8.820411062e+01,7.834652017e+01,3.172688245e+01,5.186644698e+00,3.075316468e+01,8.068665157e+01,5.696791284e+01,7.235993820e+01,4.822932370e+01,2.491813902e+01,8.368845234e+01,1.385915364e+01,7.424164180e+01,7.606919214e+01,6.864909294e+00,9.340350583e+01,4.165259997e+01,9.963735566e+01,6.686608201e+01,8.990503775e+01,9.593871227e+01,1.554520885e+01,8.238647552e+01,9.028009374e+01,4.108050623e+01,2.324252138e+01,3.756247444e+01,7.564754996e+01,1.940355170e+01,3.565877528e-01,9.557131950e+01
4.893039264e+01,4.246731374e+01,9.439625916e+01,3.276053728e+01,7.013961641e+01,9.106585634e+01,5.488099912e+01,1.453065820e+01,5.715138872e+01,1.061792676e+01,2.043439032e+01,8.667649789e+01,4.175437340e+01,7.268915041e+01,1.280248765e+00,1.587688326e+01,7.302759093e+00,9.630604332e+01,2.619012037e+00,8.908814548e+01,2.119673899e+01,4.724971738e+01,6.164143139e+01,2.181078499e+01,4.868126009e+01,3.277335662e+01,7.477232423e+01,4.301682967e+01,8.573303826e+01,5.721920305e+00,4.076953985e+01,7.098120627e+01,7.942534234e+01,6.563291430e+01,2.493306423e+01,1.630184907e+01,4.877246693e+01,4.252466648e+01,7.082655385e+01,4.719067490e+01,6.017578630e+01,4.862526295e+01,2.590124844e+01,6.550293594e+01,2.822651952e+01,4.584588692e+01,5.631981705e+01,8.451516607e+01,8.247771648e+01,1.808415195e+01,6.473497885e+01,8.665203140e+01,3.412937712e+01,2.660460824e+01,2.930378635e+01,8.708085974e+01,1.468412956e+01,3.376793972e+01,9.056149760e+01,1.743863498e+00,3.033094348e+01,5.869362835e+01,5.832009409e+01,3.819105148e+01,1.823063865e+01,9.415442669e+00,2.763984635e+01,4.841646850e+01,1.672510383e+01,3.735439644e+01,5.307699212e+01,6.724916532e+01,4.970985034e+01,7.897484510e+01,3.599029512e+01,2.430008626e+01,9.359859375e+01,7.211453047e+01,8.669807998e+01,3.499975164e+01,3.573325629e+01,2.732298268e+01,7.195488889e+01,1.304776286e+01,8.239046812e+01,2.826653338e+01,1.763481848e+01,7.869890575e+01,5.994256520e+01,5.099177793e+01,8.783214555e+01,9.207656686e+01,9.696575975e+01,8.954127066e+01,1.160503807e+01,8.096205656e+01,6.331534706e+01,1.793032818e+01,1.459726214e+01
3.619342453e+01,6.481541219e+01,8.960599113e+01,3.067311156e+01,5.681526531e+01,5.710241929e+01,2.726708287e+01,2.495463762e+01,4.518198351e+01,3.414210400e+01,8.541276153e+01,7.378107922e+01,1.065439487e+01,5.005593724e+01,5.547764136e+00,3.561743255e+01,8.081296670e+01,6.402745956e+00,8.039831818e+01,1.197408003e+01,2.784755854e+01,9.158050438e+01,8.275486409e+01,6.319806450e+00,2.895521533e+01,9.170360933e+01,4.027814528e+00,9.013425464e+01,8.145138669e+00,2.590417681e+00,1.707225254e+01,9.734282135e+01,7.060530645e+01,6.064084693e+00,3.376302408e+01,9.863345012e+01,2.200739766e+01,1.229400460e+00,1.292100123e+01,3.507318977e+01,5.495202616e+01,8.950796956e+01,2.244235457e+01,6.285551807e+01,9.167132649e+01,2.477846358e+01,6.438694791e+01,4.091218118e+01,2.567917564e+01,2.382510301e+01,6.377042673e+01,9.979866984e+01,1.900754292e+01,6.445500986e+01,4.598013528e+01,1.274365409e+01,5.374251887e+00,1.023436497e+00,3.037116040e+01,4.782829077e+01,9.646085261e+00,2.307002738e+01,9.803507411e+00,6.200322457e+01,6.965168159e+01,2.341103568e+00,8.020606403e+01,9.820314189e+00,2.781960922e+01,5.242751789e+01,6.135418581e+01,8.937255509e+00,1.920591679e+01,9.497090836e+01,6.950136551e+01,3.353565938e+01,7.931482211e+01,8.057999532e+01,6.848667467e+01,8.425373480e+01,6.504207579e+00,9.226651440e+01,1.383793271e+01,4.217842843e+01,7.076145517e+01,2.385666335e+01,3.019305257e+01,3.035023250e+01,6.743360565e+01,3.494713131e+01,7.595498530e+01,9.448609883e+00,8.621463374e+01,7.795039980e+01,5.238557805e+01,6.091291089e+01,8.395534857e+01,3.034174036e+01,6.290218827e+01
8.908968266e+01,7.221128891e+01,8.212582853e+01,1.929442615e+00,3.802238267e+01,7.591876570e+01,4.324264921e+01,9.961843538e+01,2.844121268e+00,7.203496587e+01,4.666366452e+01,7.352784424e+01,2.175043181e+01,6.769259561e+00,8.769945626e+01,5.725889532e+01,3.667966680e+01,5.193081184e+01,9.608053046e+01,2.275578067e+01,8.366574656e+01,7.158150469e+01,4.494932475e+01,8.351961191e+01,6.565591785e+01,4.204714977e+01,4.859022986e+01,4.167185266e+00,1.516551641e+01,3.418095916e+01,4.636879816e+01,1.295642772e+01,6.248116370e+01,4.385810326e+01,2.967739253e+01,6.718464879e+00,2.174131523e+01,7.715110008e+00,8.551188668e+00,6.233667511e+01,8.173895681e+01,3.812231828e+01,7.350082891e+01,9.724211458e+01,9.478385340e+01,3.897004806e+00,4.181646475e+01,1.034133582e+01,5.926314442e+01,6.324677315e+01,9.933766163e+01,1.433707079e+01,2.336001208e+01,3.428634411e+01,3.186581108e+01,7.950856431e+01,8.396982566e+01,6.054177735e+01,6.456066545e+01,6.021393664e+01,2.247943767e+01,2.896296911e+01,2.918073617e+01,5.092070897e+01,7.008138719e+00,8.315938870e+01,7.364511566e+01,3.343254412e+01,2.381853639e+01,2.918318887e+01,5.037367625e+01,8.079232214e+00,9.559257491e+00,4.159657910e+01,4.399297589e+01,1.851631753e+01,1.630421826e+01,5.611867597e+01,7.921402265e+00,1.063395846e+01,2.904649212e+01,6.813202260e+00,9.013913738e+01,9.958605966e+01,1.974318419e+01,2.868628894e+01,8.824395367e+01,1.828900308e+01,1.497259965e+01,2.837122788e+01,4.692017354e+01,1.001491633e+01,6.375270830e+01,7.198629000e+01,1.848624662e-01,5.942543745e+01,7.727274088e+01,2.520007587e+00,9.614599184e+01
3.079134175e+01,6.531878869e+01,4.710397707e+01,5.204432484e+01,1.002636347e+00,1.342454832e+01,5.657454582e+01,2.764750819e+01,4.466696040e+01,7.386652506e+01,4.227118331e+01,8.283067495e+01,9.535214202e+01,5.828935980e+00,1.567803540e+01,3.332495831e+01,8.482961959e+01,8.800814987e+01,1.283090048e+01,2.632804344e+01,6.103200821e+01,3.246680451e+01,4.545572306e-01,7.779377471e+01,6.254995421e+01,2.751767887e+01,2.328040412e+01,4.329655737e+01,8.821390398e+01,5.616642055e+00,4.188479669e+01,1.833983207e+01,6.358404120e+01,1.466464329e+01,6.669545892e+01,7.785007382e+01,2.143970276e+01,7.053268204e+01,9.000199101e+01,1.050132876e+01,8.542321664e+01,7.079195705e+01,8.322636411e+01,9.542052509e+01,4.560379988e+01,6.863377955e+01,7.268400860e+01,1.963833916e+01,5.085870060e+01,1.913807185e+01,2.810644292e+01,8.304371179e+01,2.129010000e+01,2.885737768e+01,5.097558986e+01,7.338761738e+01,9.637630632e+00,7.462501845e+01,1.742970688e+01,7.796102099e+01,4.572386785e+00,5.849323159e+00,9.967179780e+01,5.785991890e+01,2.224129885e+01,6.704173417e+01,1.815473519e+01,1.014421107e+01,7.688819787e+01,5.900062738e+01,9.931953806e+01,7.226600343e+01,7.850781493e+01,7.130123419e+01,8.871544168e+01,3.124513064e+01,9.444997878e+01,1.113485214e+01,7.798533082e+01,3.304055278e+01,5.019311695e+01,1.806888582e+01,7.712281822e+01,7.157469094e+01,5.238234568e+01,3.393725829e+01,6.764900025e+01,2.542540424e+00,9.314271488e+01,8.411527062e+01,1.378691484e+01,6.316079229e+01,6.061000248e+01,7.038347870e+01,5.309976901e+01,2.553008874e+01,2.173517656e+01,2.339588902e+01,6.573303879e+00
9.641527217e+01,4.128166296e+01,8.098751154e+00,6.144595670e+01,2.797412910e+01,3.794062103e+01,2.083983927e+01,3.571009761e+01,1.941760184e+00,4.321855211e+01,6.581643191e+01,9.169231671e+01,5.335771605e+01,4.487324784e+01,4.620185539e+01,8.447080560e+01,3.580418696e+01,8.860720190e+00,3.005535478e+01,4.910511481e+01,5.409471302e+01,6.643941601e+01,7.223127633e+01,4.691663385e+00,7.580266859e+01,3.845929376e+01,2.975935633e+01,9.513475396e+01,4.940384150e+01,1.888653618e+01,3.627896456e+01,7.136876646e+01,3.085092775e+01,6.933420984e+01,7.798044196e+01,5.024353348e+01,2.746625477e+01,4.004296226e+01,1.219930520e+01,2.112478759e+01,5.629543987e+00,3.976660254e+01,1.825892356e+01,2.384925668e+01,1.453948285e+01,2.481550725e+01,9.994422701e+01,7.992753595e+01,5.894526053e+01,2.108025128e+01,8.845979337e+00,6.954619435e+01,7.138613583e+01,9.273754573e+01,1.709268352e+01,9.023343729e+01,9.376469421e+01,9.528426969e+01,8.941689794e+00,5.409076997e+01,3.290059805e+01,2.914538142e+00,9.614601316e+01,1.646725807e+01,6.727893846e+01,4.207245479e+01,5.221972421e+01,7.120471463e+01,9.061063789e+01,1.441235263e+01,5.578589795e+01,1.716732667e+01,1.168866758e+00,1.250299754e+01,6.646287242e+01,2.538143272e+01,1.868040177e+01,5.950188031e+01,9.172648647e+00,9.245031070e+01,7.721523747e+01,4.924887643e+01,5.320487312e+01,8.310665659e+01,1.237896162e+00,2.900141704e+01,4.720867878e+01,3.459459385e+01,5.247598450e+01,3.055311533e+01,8.763449445e+01,8.698123078e+01,7.601920335e+01,4.983597124e+01,8.717772474e+01,1.913316774e+01,7.530298735e+01,2.351385240e+01,6.925537344e+01
2.180866385e+01,5.101774024e+01,9.332643761e+01,5.075939436e+01,5.577297845e+01,4.849124137e+01,3.028184620e+01,8.154259226e+01,1.282811126e+01,2.241609139e+01,9.942451873e+01,7.495421018e+01,9.017362628e+01,6.543311658e+01,2.813526795e+01,9.485393371e+01,8.559384383e+01,9.853135263e+01,3.158403953e+01,2.610499910e+01,3.158823695e-01,4.160867440e+01,9.246210301e+01,2.846002296e+01,1.649736473e+01,6.667241420e+01,7.240720397e+01,7.838180895e+01,7.949018358e+00,2.833197623e+01,7.383872378e+01,2.452311409e+01,5.246885261e+01,5.734794700e+01,2.042211779e+01,1.375808044e+01,6.275277909e+01,2.713263884e+01,3.891989194e+01,2.051672378e+01,9.527719190e+01,9.974143044e+01,1.233435748e+01,3.179297362e+01,4.727517899e+01,1.732269539e+01,4.698608532e-01,3.771136894e+01,1.991061484e+01,9.605570670e+01,4.193349045e+01,3.855322495e+01,8.579986236e+01,6.694704777e+01,2.842452694e+00,4.686808772e+01,5.002954008e+01,2.104672091e+01,6.382319986e+01,7.894713360e+01,1.543022377e+01,7.258255486e+01,5.345469194e+01,1.996474367e+01,5.781817729e+01,5.721211538e+01,8.432001753e+01,4.381055363e+01,4.110073163e+01,6.687765924e+00,6.846124152e+01,3.463390437e+01,6.321035104e+01,1.896120117e+01,7.301408848e+01,5.101873756e+01,6.659070307e+01,2.783163033e+01,1.220931819e+00,2.594875105e+01,8.634648116e+00,1.448954888e+01,2.848007053e+00,7.364589765e+01,6.361008557e+01,8.126004324e+01,9.921350570e+01,7.425979026e+00,4.792542865e+01,9.969607986e+01,3.808105947e+01,7.874282299e+01,7.947001466e+01,8.592670036e+01,6.627084735e+01,1.443120604e+01,4.627073266e+01,3.699578334e+01,4.136243773e+00
