v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80
9.165265111e+01,7.073743034e+01,3.628385394e+01,2.623311816e+01,9.078826717e+01,5.826879449e+01,4.162096293e+01,6.811707109e+01,3.054837907e+01,8.378383603e+00,1.982518628e+01,7.612595324e+01,4.936002265e+01,5.702076069e+01,8.657720202e+01,3.231499115e+01,1.812886796e+01,4.677639768e+01,4.593017953e+00,5.149117721e+01,9.872120386e+00,8.060905049e+01,9.466095913e+01,4.598223302e+01,9.208400467e+01,8.742092552e+00,3.189979788e+01,9.065079148e+00,8.906048501e+01,6.043157927e+01,9.265612404e+01,1.408183769e+01,5.132272690e+01,8.881347304e+01,9.026842023e+01,7.442102007e+01,3.841397674e+01,5.371951756e+01,6.839240590e+01,7.833319274e+00,8.730502272e+01,2.908323234e+01,2.598605320e+01,1.902824182e+01,7.576057831e+01,7.184899428e+01,1.732530682e+01,4.367027295e+01,6.830180370e+01,3.886484649e+01,2.881932906e+01,4.682285239e+01,6.188454504e+01,4.884127575e+01,3.243099707e+00,3.531275897e+01,6.982803604e+01,3.940434058e+01,8.799084205e+01,4.415918950e+01,6.926015025e+01,3.629294607e+01,3.740582184e+01,8.188349243e+01,1.330715339e+01,3.952803492e+01,8.231852106e+01,9.422645214e+01,8.130537278e+00,8.934763077e+01,7.619685663e+01,2.082126594e+01,8.764920697e+01,8.175292974e+00,5.427187462e+01,5.895158003e+01,7.271514458e+01,8.042448741e+01,4.621723624e+01,8.291240022e+01
6.248685606e+00,3.826135927e+01,3.096579163e+01,4.811510794e+01,2.927507126e+01,8.631336828e+01,8.825961336e+01,5.235966332e+01,6.861229490e+01,5.760937868e+01,3.319969772e+01,1.499272034e+01,4.391957028e+01,5.872170101e+01,6.372489228e+01,5.664675584e+01,2.080810816e+01,9.809548236e+01,6.502817549e+01,4.031012424e+01,4.783495504e+00,9.763537117e+01,1.173359555e+01,8.213586297e+01,1.899652968e+01,6.966395031e+01,8.304442766e+01,2.162566745e+01,8.074236897e+01,1.081493314e+00,3.317583840e+01,9.577263198e+00,6.564695125e+01,3.640249881e+01,5.237838841e+01,7.491971687e+01,1.982142508e+01,2.492618237e+01,9.858372469e+01,4.110981315e+01,1.069583137e+01,8.898285521e+01,5.907089295e+01,7.726681495e+01,2.261281610e+01,9.598341751e+01,4.592424409e+01,8.826548178e+01,1.635586075e+01,1.283021444e+01,6.531894373e+01,8.828432797e+01,8.346322661e+01,9.735517045e+01,2.263305054e+01,6.043346671e+01,6.220258332e+01,6.509147332e+01,6.754373165e+01,4.489753329e+01,6.447638834e+01,2.835285064e+01,8.306652328e+01,3.116474763e+01,9.866260846e+01,6.106252498e+01,3.733917185e+01,9.611422157e+01,5.354000139e+01,1.776967515e+01,8.944132941e+01,8.090483744e+01,2.283943702e+01,2.422323473e+01,2.292559103e+01,6.716688367e+01,4.408219081e+01,4.397519947e+01,4.584837195e+01,3.349192809e+01
7.007203532e+01,4.450416230e+01,2.228887487e+01,6.159130996e+01,4.326279127e+01,5.906991664e+01,9.460025932e+01,1.022998160e+01,4.050432062e+01,8.288554152e+01,1.813084134e+01,1.866050560e+01,3.243057923e+01,9.899703110e+01,1.132811097e+01,6.910515861e+01,8.741356139e+01,6.252877289e+01,5.938287976e+01,5.101903591e+01,1.812447811e+01,4.899334834e+01,5.509573346e+01,6.462668887e+01,2.518152826e+01,5.461409929e+01,9.911031003e+01,7.996087925e+01,7.862073867e+01,5.127447364e+00,5.369379839e+01,4.129311447e+01,3.787917958e+01,6.758825683e+01,2.822104279e+01,6.634009765e+01,4.447500263e+00,4.571436963e+01,3.964877166e+01,2.625149556e+01,9.173222809e+01,6.919767963e+01,9.334199325e+00,5.588102095e+01,1.157186108e+01,7.446305351e+01,7.694503219e+01,2.297613750e+01,2.998114242e+01,7.335957562e-01,5.936818090e+01,3.835505857e+01,2.025380357e+01,6.980530076e+01,5.833283247e+01,3.043709815e+01,6.278333958e+01,1.605991135e+01,5.769722570e+01,9.334718484e+01,4.346338324e+01,3.461216402e+01,8.046622184e+01,1.025734669e+01,4.772496114e+01,6.314416616e+01,7.499489320e-01,3.701686770e+01,1.634993499e+01,5.325763641e+00,3.760924728e+01,4.876159317e+01,9.648847934e+01,5.533866872e+01,9.323831519e+01,9.852129400e+01,4.505096788e+01,9.302251973e+01,5.682062757e+01,8.595765313e+01
2.640906112e+01,8.849758518e+01,3.578207535e-01,9.572309680e+01,7.142850497e+01,6.545584726e+01,3.166326930e+01,3.624587979e+01,1.528266507e+01,9.192239372e+01,4.339087143e+01,5.214319769e+01,7.845340196e+01,3.337151214e+01,1.228254481e+00,3.211371723e+00,4.950625059e+01,8.413183567e+01,5.211294975e+01,6.006538533e+01,4.199481970e+01,8.797164041e+01,7.586914088e+01,3.767876365e+01,7.856612028e+01,3.338945565e+01,6.375949315e+01,9.587278682e+01,8.942405909e+01,1.012035246e+01,9.392640115e+01,3.831506663e+01,4.792672039e+01,6.696549788e+01,1.748081017e+01,3.281826558e+01,8.909396476e+01,4.254137491e+01,6.812024603e+01,1.449371901e+01,8.366491321e+01,5.115776261e+00,6.052482454e+01,5.233201547e+01,9.919366767e+01,2.263223658e+01,9.443206938e+01,7.913533639e+01,1.847654058e+01,1.559953866e+01,4.609183842e+01,6.769981416e+01,7.240360040e+01,8.060815224e+01,1.757578897e+01,8.228970160e+01,9.235663161e+01,9.014929757e+01,9.430892683e+01,8.647055881e+01,9.482846095e+01,8.986315470e+01,3.132208743e+01,3.419812474e+01,9.172380240e+01,7.021342612e+01,6.456414908e+01,2.603356799e+00,8.022769699e+01,7.823726147e+01,2.493682857e+01,1.407220396e+01,5.877871674e+01,6.137202995e+01,6.820493870e+01,7.911457296e+01,9.501512790e+01,1.824030348e+01,1.124933280e+01,8.376412786e+01
2.730721511e+01,5.582272908e+01,1.476524046e+01,2.168750622e+01,8.036167743e+01,3.839412886e+01,4.098265594e+01,4.098957943e+01,3.213799926e+01,8.891924871e+01,9.394433951e+01,7.746656534e+01,9.186754615e+01,6.669950638e+01,1.738002091e+01,7.057247157e+01,5.641636604e+01,2.879346286e+01,7.111861585e+01,1.372718330e+01,3.628694444e+01,4.252982555e+01,1.131162383e+01,3.111335673e+01,8.837362049e+01,4.911389690e+01,6.454368367e+01,8.205206491e+01,1.784145067e+00,6.254547037e+01,3.137771364e+01,5.526711909e+01,9.161683601e+01,3.512037932e+01,4.236041981e+01,6.791819849e+01,5.706647585e+01,3.117284241e+01,7.109532115e+01,7.060358412e-01,3.813620323e+01,9.840750074e+01,5.813741350e+01,6.526584912e+01,8.955258688e+01,5.063419284e+01,7.433022076e+01,7.844676268e+01,8.511128111e+01,6.133623571e+01,8.505381399e+01,6.887607182e+01,7.392908742e+01,6.371426741e+01,5.359429357e+01,6.336028922e+00,8.840602197e+01,6.899130988e+01,2.758551679e+01,7.260123870e+01,7.264447227e+01,9.181129613e+01,8.915931891e+01,2.237811716e+01,7.234962292e+01,9.058356481e+01,2.186967308e+01,5.730312311e+01,3.758681161e+01,1.616303929e+01,3.147566462e+01,7.168910236e+01,6.465145620e+01,7.715931995e+00,5.797047492e+01,9.964551828e+01,6.771097274e+01,8.486857925e+01,7.950125952e+01,9.354270410e+01
4.520220294e+01,1.765589468e+01,5.421144536e+01,9.729489339e+01,7.677495264e+01,8.353465849e+01,9.503329002e+01,6.500582627e+01,8.910847758e+01,7.699356789e+01,1.798475457e+01,4.876450852e+01,1.896179632e+01,9.107538686e+01,8.743467229e+01,6.510474230e+00,2.758705321e+01,1.675852115e+01,9.460890920e+00,5.533103874e+01,7.805838578e+01,3.888756020e+01,3.479075160e+01,1.833216168e+01,4.385753834e+01,5.828453738e+01,8.384155756e+01,3.023310936e+01,1.520317054e+01,8.403845657e+01,6.222453188e+01,1.744361471e+01,5.877716174e+01,6.970956135e+01,7.292782436e+01,8.999944229e+01,7.094949211e+00,8.624197707e+01,4.488780109e+01,3.420728046e+01,9.006393615e+01,6.999970705e+01,6.879081672e+01,1.230246893e+01,1.794399376e+01,9.707691346e+01,4.923984391e+01,2.496863004e+01,6.601654535e+01,7.484251526e+01,5.708492080e+01,7.999053212e+00,2.757575561e+01,8.676612243e+01,4.491548860e+01,4.182787136e+01,5.528923731e+01,6.327656596e+00,5.491921332e+01,5.412923970e+00,2.122796396e+00,4.373412980e+01,8.290106838e+01,3.665652462e+01,1.045201888e+01,2.191587767e+01,4.957887678e+01,1.148762279e+01,4.428982064e+01,5.653283313e+01,2.898784667e+01,8.396478222e+01,8.641215536e+01,3.398215522e+01,6.833306042e+01,3.573382186e+01,5.693568386e+01,6.148526422e+01,2.345512833e+00,1.639085017e+01
1.320017580e+01,8.628215361e+01,6.323253750e+00,9.708716192e+01,8.000279234e+01,6.803659955e+01,5.161784699e+00,9.305655798e+01,6.036952380e+01,3.533147321e+01,2.660702066e+01,3.306529937e+01,1.165211413e+01,1.095493089e+01,7.908354438e+01,8.846761669e+00,4.252086173e+01,1.260926015e+01,2.830923184e+01,7.528517870e+00,8.435865113e+01,9.078356570e+01,5.041263975e+01,2.721535172e+01,8.098286293e+01,4.979921641e+01,2.332810807e-01,2.871754619e+01,9.785840882e+01,3.449660204e+01,7.637676197e+01,7.257686615e+01,9.839136910e+01,7.738242396e+01,7.230656271e+01,4.317305121e+01,6.329407123e+01,1.223481618e+01,5.852280225e+01,9.898477384e+01,6.062271319e+01,3.734131829e+01,8.179713986e+01,8.216914758e+01,5.069943223e+01,7.258102381e+01,2.230341226e+01,9.974475695e+01,3.545071068e+01,6.161477710e+01,5.154652449e+01,7.562794329e+01,1.360364215e+01,7.080540495e-01,6.864674941e+00,3.178099506e+01,1.017159861e+01,7.798400793e+01,5.849647429e+01,8.000805509e+01,2.629503243e+00,7.434689119e+01,5.563918032e+01,1.970955197e+01,9.717028516e+01,4.858319854e+01,5.180502402e+01,2.036216641e+01,9.074288182e+00,7.468104318e+01,7.312747536e+01,5.515596923e+01,3.430258566e+01,3.104211370e+01,6.602244741e+01,1.082231009e+01,4.154153687e+01,7.492856944e+01,4.972341125e+01,2.617673729e+01
9.247636524e+01,4.002892989e+01,3.783299164e+01,4.465325834e+01,9.246520978e-01,1.751779039e+01,8.632723855e+01,5.820348831e+01,6.856276520e+00,8.498389388e+01,5.874259403e+01,4.690424406e+01,3.182484891e+00,5.661623665e+01,2.965134860e+01,9.287191754e+01,5.049820615e+01,6.155751000e+01,9.377853040e+00,5.260837019e+01,6.161265358e+01,9.121795362e+01,2.826711442e+01,9.875310528e+01,3.447916081e+00,9.463010436e+01,1.528957727e+01,1.586445571e+00,2.208031021e+01,9.689880766e+01,1.111314943e+01,1.674027763e+01,1.420869834e+01,8.659193130e+01,7.066626323e+01,9.306686648e+01,3.080922080e+01,2.608142381e+01,8.923076102e+01,7.425278917e+01,6.030193022e+00,2.656496423e+01,2.175001185e+00,7.615408374e+01,5.730630473e+00,5.577341130e+01,6.270322133e+01,1.779165906e+01,6.668158366e+01,2.701292247e+01,7.559949932e+01,2.505191127e+01,4.066379177e+00,7.634551715e+01,9.533540216e+01,1.881418456e+01,7.756564699e+01,8.504434982e+01,6.038618183e+01,6.032529661e+01,1.668384801e+01,7.025108945e+01,9.472768968e+01,4.771722320e+01,4.209904320e+01,2.708738022e+01,3.230001158e+01,6.018376821e+01,1.375760190e+01,4.473911497e+01,6.399466379e+01,2.342178810e+01,9.396044048e+01,5.399739202e+01,4.461358795e+01,7.941424491e+01,9.750474902e+01,7.205952873e+00,8.544489283e+01,6.424632977e+01
3.233171054e+01,2.239253549e+01,2.343161282e+01,8.863300883e+01,5.174487780e+01,2.241042443e+01,8.056488290e+01,2.680807025e+00,4.016149185e+01,1.486302242e+01,8.689990536e+01,9.464379788e+01,5.276725220e+01,2.050281745e+00,3.566515277e+01,5.707843854e+01,1.989758423e+01,8.602036157e+01,8.952959055e+01,7.833245624e+01,7.837632179e+01,3.485451689e+01,8.748895168e+01,2.292019690e+01,5.360111913e+01,1.560591342e+01,3.351304728e+01,4.413515333e+00,1.426838000e+01,2.019720952e+01,4.354128194e+01,5.797347854e+01,6.418131182e+01,9.414345926e+01,8.106194724e+01,1.016883252e+01,2.670708822e+01,3.188478377e+01,6.215570717e+01,1.514952336e+01,7.935353370e+01,7.932587009e+01,9.512269117e+01,9.397782062e+01,3.012301440e+01,6.621080659e+01,9.901568324e+01,8.993570416e+01,9.142902827e+01,9.621150155e+01,2.305135044e+01,8.746006858e+01,7.493872964e+01,3.626588860e+01,1.457199331e+01,7.494457308e+01,4.088192793e+01,8.222886941e+01,6.630213080e+01,2.708655390e+01,3.996328764e+01,6.890696755e+01,6.427990536e+01,6.713098902e+01,6.381446752e+01,5.594420037e+01,6.220648022e+01,7.463548001e+01,7.584117572e+01,4.723239725e+01,7.786496899e+01,9.647033213e+01,2.131617986e+01,8.032315845e+01,1.017275314e+01,1.424951394e+01,4.806435249e+01,5.340589751e+01,9.924677460e+00,8.348678509e+01
8.255702449e+01,4.671093396e+01,4.220681851e+01,3.134878879e+01,5.281531685e+01,6.521231094e+01,7.574656212e+01,9.032158830e+01,1.463071988e+01,9.032783340e+01,2.493215122e+01,8.811238765e+01,1.172495314e+01,5.472072019e+01,4.785718088e+01,2.470813469e+01,7.333957711e+01,1.797151513e+01,9.276570989e+01,8.485583809e+01,1.999239232e+01,1.019100428e+01,5.064878129e+01,7.535860668e+01,5.659031780e+01,8.720469838e+01,1.107295868e+01,3.860968552e+01,4.295996807e+01,5.962775174e+01,9.409545972e+01,7.605051996e+01,4.640060157e+00,5.693273058e+01,3.030894223e+01,1.919575321e+01,2.549326519e+01,9.280009152e+01,2.602954236e+01,7.426844744e+00,5.788788123e+01,1.004725542e+01,7.185060604e+01,2.412443090e+01,4.278552579e+01,8.247689498e+01,7.182644620e+01,1.669725259e+01,9.127832461e+01,2.528749298e+01,3.991415062e-01,3.574176462e+01,6.035668333e+01,7.833396285e+01,1.053960757e+01,7.161526750e+01,5.750873805e+01,2.744707819e+01,8.404508730e+01,5.090412926e+00,9.894735435e+01,6.677246370e+01,3.402992137e+01,7.700728390e+01,9.963702676e+01,3.169038494e+01,9.749925260e+01,1.235625286e+01,6.308425348e+00,7.851762750e+01,2.694371368e+01,2.290107792e+00,4.907433924e+01,5.661378675e+01,6.940642730e+00,6.114676789e+01,7.696043009e+01,2.505095363e+01,9.542976601e+01,3.891112102e+01
2.786903581e+01,7.463081420e+01,1.573610868e+01,7.012265230e+01,7.212019841e+01,4.466510748e+01,9.427350011e+01,5.477741604e+01,9.944020384e+01,9.361968952e+01,6.578337748e+01,9.657278558e+01,3.329597053e+00,4.730919014e+00,3.447692969e+01,5.055022659e+01,2.206418404e+01,3.473466355e+01,2.186559373e+01,6.050534800e+01,1.801616941e+00,1.885022087e+01,1.881134220e+01,4.512972302e+01,8.480635477e+01,6.389919873e+01,8.518096929e+01,7.064407219e+01,2.377302933e+01,7.204375656e+01,6.587058904e+01,3.596751041e+01,4.157666761e+00,9.493704232e+01,8.636433570e+01,7.783435447e+01,3.625106191e+01,5.597956072e+01,2.758343917e+01,3.633526484e+01,2.496985889e+01,2.038431936e+00,3.259761542e+01,3.482189344e+01,3.450377446e-01,6.885176262e+01,1.178856105e+00,9.000580840e+00,8.258190318e+01,6.039111262e+01,9.476340958e+01,5.436661430e+01,1.777512145e+01,4.916778845e+01,8.528142227e+01,2.492223548e+01,9.321932972e+01,5.809270504e+01,9.329976744e+01,1.954670979e+01,8.916278638e+01,5.532254170e+01,7.955195012e+01,2.099353856e+01,1.780965956e+01,2.019362867e+01,2.974040396e+01,4.703461316e+01,4.608170958e+01,3.265321135e+01,8.658088534e+01,2.656809075e+01,7.442818832e+01,5.887297412e+01,8.973569867e+01,1.019816147e+01,5.146748954e+01,2.338671429e+01,3.944413560e+01,6.322614950e+00
5.718772621e+01,7.991699585e+01,8.168898925e+01,9.852845135e+01,7.923418426e+01,5.291806531e+01,9.925726881e+01,9.021446949e+01,6.577821919e+01,3.780618899e+01,4.657436887e+01,8.430000902e+01,1.146538840e+01,8.315198461e+01,4.250769295e+01,5.326825923e+01,4.916776817e+01,6.515649695e+01,2.639895237e+01,8.499629317e+01,3.884112368e+01,1.120881070e+01,8.965989005e+01,8.415604977e+01,4.023038859e+01,9.312787855e+01,6.869199129e+01,7.721717828e-02,2.152974774e+01,3.756666299e+01,1.476247829e+01,8.124636219e+01,4.421933179e+01,7.242469231e+01,2.660853076e+01,7.309361545e+01,1.784664691e+01,7.749695540e+01,1.269862782e+01,3.876970504e+01,8.721401110e+01,5.944598891e+01,8.930390589e+01,6.106020950e+01,6.725131023e+01,5.267875012e+01,1.393799702e+01,2.238200587e+01,2.676335986e+01,9.592033867e+01,9.902457807e+01,3.679951188e+01,2.510525091e+01,3.801288549e+01,6.434488780e+01,2.208910517e+01,2.210636817e+01,9.447889361e+00,3.332755283e+01,7.795807403e+01,3.078338910e+01,6.819481791e-01,7.627465557e+01,3.124930586e+01,9.898247741e+01,6.652888101e+01,1.681212265e+01,9.950209843e+01,7.673778248e+01,6.848336119e+00,8.439842697e+01,6.520333492e+01,5.312591115e+01,9.774774536e+01,4.236850820e+01,4.640394744e+01,9.569251577e+01,3.172308591e+01,8.234397800e+00,2.651730174e+00
4.905600241e+01,7.428013841e+01,2.483186890e+01,9.718400617e+01,2.098581626e+01,7.225129651e+01,6.421604753e+01,6.090754397e+01,7.972465384e+00,6.807006644e+01,2.031668576e+01,4.738359893e+01,6.473445197e+01,6.399728674e+01,7.716659196e+01,4.539179014e+01,7.891000894e+01,6.486606518e+01,5.372790857e+01,7.416414994e+01,4.436203578e+01,2.304522787e+01,2.200174392e+01,2.171610818e+01,3.270709328e+01,6.686433487e+01,2.579386197e+01,3.405881118e+01,4.005735958e+01,5.484393322e+01,1.502656357e+01,1.988434175e+01,5.753153922e+01,7.293137935e+01,1.723086110e+01,6.384059944e+00,3.775028358e+01,1.704922677e+00,8.236705856e+01,2.942553393e+01,9.131544574e+01,8.446058709e+01,7.906767553e+01,7.375040442e+01,3.456897364e+01,3.208028207e+00,3.968325486e+01,9.157194818e+01,3.347616776e+01,9.850901530e+00,4.553880394e+01,8.853807948e+01,1.417363075e+01,7.166554451e+01,6.837399906e+01,9.984952376e+01,4.574185021e+01,1.526066988e+01,7.676627700e+01,8.606150692e+01,2.655362727e+01,5.321258910e+01,2.357317995e+01,9.262625113e+01,8.098079615e+01,7.501661829e+01,4.041143694e+00,8.421315421e+01,9.005677633e+01,1.233031699e+01,9.223615114e+01,1.819864626e+01,6.151004276e+01,1.515680637e+01,3.017237322e+01,5.489722350e+01,1.835230028e+01,5.594988987e+00,3.641117908e+01,8.519349416e+01
9.087537610e+01,7.792070150e+01,3.969863738e+01,6.359180648e+01,1.766331017e+01,5.745430375e+01,8.613895515e+01,5.739483880e+01,8.344557080e+01,4.608454026e+01,8.925235340e+01,5.957434481e+01,9.840729819e+01,8.675565146e+01,2.314242176e+01,2.810207224e+01,1.550943192e+00,5.997747175e+01,2.293170261e+01,7.669982784e+01,4.412296726e+01,9.736331174e+01,4.995895786e+01,8.012510688e+01,3.493752760e+01,7.061484340e+01,6.108310722e+01,8.481496135e+01,9.575143048e+01,3.585885392e+01,7.307771550e+00,4.979830022e+01,3.434682350e+01,5.918944941e+01,3.617558633e+01,4.434020203e+01,7.012342591e+01,2.347375846e+01,9.158675290e+01,8.183028942e+01,7.572344642e+01,7.797026463e+01,4.770515251e+01,9.507514631e+01,1.512178965e+01,7.851987378e+01,6.451416237e+01,4.356325947e+01,6.297887321e-01,8.877846234e+01,7.517069562e+01,7.793733698e+01,4.536116770e+01,4.527791150e+01,1.103311132e+01,8.824071687e+01,1.832190219e+01,7.208836274e+01,8.881549894e+01,5.034604936e+01,6.082450149e+01,3.678028004e+01,2.282327171e+01,3.021487423e+00,1.237532272e+01,1.074186445e+01,1.593697695e+00,9.993846812e+01,6.209611261e+01,2.500030985e-01,6.269950347e+01,1.445015350e+01,7.433847482e+01,4.565598671e+00,3.592360488e+01,9.920437289e+01,9.296564079e+01,8.084860406e+01,2.872135294e+01,8.152354129e+01
6.183343177e+01,9.425064903e-02,3.880191087e+01,3.237571644e+01,9.048399490e+01,1.418286313e+01,4.381422701e+01,2.627850667e+01,2.719305988e+01,9.896496072e+01,7.165487795e+01,8.473635635e+01,6.767671918e+01,5.764624050e+01,7.118812433e+01,2.424743229e+01,8.162829744e+00,2.412522458e+01,4.345703064e+01,8.216785417e+01,2.361516037e+01,3.282959252e+01,7.952009067e+01,5.538375880e+00,3.057826534e+01,8.755470796e+01,8.271502293e+01,4.211037044e+01,9.915723442e+01,5.846183623e+01,9.117871276e+01,4.136207241e+01,3.710290337e+01,2.330216057e+01,4.211567238e+01,1.634936893e+01,4.891757325e+01,8.489221549e+01,8.092259071e+01,4.537210831e+01,1.898413516e+01,5.509962405e+00,2.366765209e+01,3.697439351e+00,6.592172861e+00,8.628733570e+01,3.109867035e+01,4.434865362e+01,8.845546572e+01,2.422469186e+01,8.386308845e+01,9.219453551e+01,9.397483223e+01,1.314802573e+01,4.605956627e+00,7.415317743e+01,4.421745878e+01,9.524700336e+01,9.909420336e+01,5.659744320e+01,7.030004397e+01,7.782295710e+01,5.742458673e+01,1.694861563e+01,6.424429980e+01,8.088956983e+01,1.010132815e+01,8.493496207e+01,8.967490186e+01,2.854400873e+01,5.957898413e+01,8.344760401e+01,7.067942836e+01,7.282891343e+01,5.132884387e+01,9.054261555e+01,4.580535725e+00,6.711603995e+01,5.336661279e+01,1.306498415e+01
7.192123149e+01,5.031910149e+01,1.654207407e+01,3.494167477e+01,5.884602709e+01,8.370783797e+01,3.732936092e+01,3.773896378e+01,5.205595854e+01,9.396869881e+01,6.773275419e+01,3.336325552e+00,3.003934686e+01,7.587372311e+01,4.176766450e+01,2.417670026e+01,9.664499183e+01,7.702779407e+01,5.347193210e+01,1.385716021e+01,7.421457215e+01,8.215100137e+01,5.724429962e+01,5.757984093e+00,3.690479237e+01,3.953357083e+01,1.441910039e+01,1.727529076e+01,5.260280791e+01,8.693453345e+01,6.577007998e+00,3.939909225e+01,5.431740368e+01,1.311074549e+01,5.074170529e+01,3.052754801e+01,4.950050875e+01,7.562383332e+01,5.886448889e+00,3.960972464e+01,8.487382546e+01,9.825474551e+01,6.196615210e+01,7.364995362e+01,4.076330180e+01,5.542085479e+01,6.056615491e+01,9.138220892e+00,9.197643249e+01,8.035467431e+01,1.437806496e+01,9.267258134e+01,9.898887494e+01,2.259119778e+01,3.377746833e+00,6.498905349e+01,5.214893153e+01,1.898590418e+01,2.119890181e+01,5.491268234e+01,6.826298762e+01,5.618294138e+01,4.342618029e+01,9.567401797e+01,1.849634732e+01,8.876160819e+01,3.270737082e+00,8.799039576e+01,5.988740986e+01,5.081839753e+01,3.782968978e+01,7.532393829e+01,1.585937490e+01,6.008297985e+01,3.379289703e+01,7.191077058e+01,8.546545291e+01,1.873794058e+01,9.634361028e+01,8.267255956e+01
2.580046699e+01,2.826395467e+01,4.614523992e+01,4.120055169e+01,1.603617433e+01,5.985700818e+01,5.446212784e+01,3.294704918e+01,3.852836995e+01,4.305668777e+01,2.282241370e+01,1.800939115e+00,5.506203149e+01,9.287580623e+01,4.491650193e+01,6.875783426e+01,4.568575152e+01,3.574931646e+01,7.536540152e+01,4.779761216e+01,9.800042422e+01,1.035804660e+01,1.274896150e+01,9.410847004e+01,2.804193589e+01,4.165224654e+00,6.649601218e+01,1.010152997e+01,9.673961811e+01,5.171517143e+01,9.042724075e+00,4.052744241e+01,2.455207871e+01,9.246069907e+01,3.162459011e+01,2.034773627e+00,8.350598446e+01,4.297507296e+01,6.809277907e+01,1.625171661e+01,5.700434425e+01,6.336557888e+01,9.497210807e+01,4.191812225e+01,2.794364788e+00,5.017545084e+01,3.945138960e+01,9.791412383e+01,2.065457738e+01,2.571079930e+01,8.394755943e+01,4.015874802e+01,8.287139416e+01,4.182249932e+01,5.015345485e+01,9.234721100e+00,1.764990442e+01,8.950790574e+01,3.934057974e+01,8.886730962e+01,9.347657968e+01,9.726463256e+01,5.057442564e+01,2.696439818e+01,8.362539677e+01,3.798481309e+01,5.691085773e+01,2.252422933e+01,1.707119264e+01,2.475995902e+01,2.117724499e+01,9.127155842e+01,3.816224924e+01,3.553878218e+01,6.097896673e+01,2.994665953e+01,8.067129177e+01,4.858717451e+01,8.114978435e+01,3.796864431e+01
