v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45
7.118823722e+01,6.122562972e+01,2.821214048e+01,1.423662646e+01,7.211531744e+01,1.491042352e+01,4.366688557e+00,1.533272711e+01,7.000929619e+01,5.507445507e+01,8.315921006e+01,7.170720018e+00,7.142517477e+01,6.625664287e+01,1.403449335e+01,3.982437366e+01,8.676453383e+01,6.956356423e+01,5.226800010e+01,2.620161689e+01,5.493849727e+01,8.735289675e+01,2.017571632e+00,1.968285620e+01,6.169459477e+01,9.923227592e+01,4.160708007e+01,1.544850196e+01,1.064301909e+01,9.501969156e+01,1.582867498e+00,2.152397628e+01,7.915338245e+00,8.533748936e+01,5.208604791e+01,6.580723695e+01,7.190171927e+01,8.907133720e+01,5.707464504e+01,3.320607129e+01,4.086471659e+01,6.868483698e+01,8.225133439e+01,4.884505314e+01,5.368939057e+01
6.177341681e+01,5.419705450e+01,9.746259811e+01,9.927727395e+01,1.532818906e+01,5.094260954e+01,6.701066725e+01,3.694842302e+01,3.689719129e+01,4.745781817e+01,5.635097844e+00,6.600008961e+01,4.296062378e+01,7.402096580e+01,2.431837405e+01,7.431918202e+01,3.651231506e+01,9.560601012e+01,9.380153607e+01,6.143707407e+01,7.810171274e+01,2.510693137e+01,9.579579166e+01,4.965983140e+00,5.443081486e+01,1.452794965e+01,4.787660859e+01,9.397706829e+01,3.509955128e+01,4.202847015e+01,3.326892528e+01,3.423145400e+01,3.441770068e+01,1.906391367e+01,9.999115616e+01,7.560362384e+01,6.648504792e+01,7.292197568e+01,7.153250708e+01,7.402755524e+01,9.489951398e+01,3.265374676e+01,6.410074817e+00,6.299418752e+01,9.823159191e+01
2.436939146e+01,7.264940455e+01,4.584572537e+01,2.284108028e+01,7.990867617e+01,5.905804863e+01,2.433016891e+01,5.837811839e+01,5.121670698e+01,8.162696810e+01,5.408991980e+01,8.240022233e+01,7.154008716e+01,7.614752335e+01,1.492577676e+01,4.019847810e+01,3.518479327e+00,3.434709808e+01,5.950179601e+01,4.167957423e+01,1.914560346e+01,5.527096891e+00,8.927216590e+00,9.965365990e+01,4.146212396e+01,1.168677431e+01,4.517131948e+01,2.142378529e+01,2.176120238e+01,2.428527421e+01,7.302010103e+00,8.477262382e+01,8.510409714e+01,2.889076560e+01,8.982828537e+00,2.200066981e+01,9.690088429e+01,5.809295471e+01,5.023662270e+01,2.803474302e+01,3.021434896e+00,5.080758907e+01,8.748074429e+01,9.546296241e+00,9.131680474e+01
8.906444059e+01,8.924422602e+01,1.420758082e+01,3.486192214e+01,7.894612533e+01,3.406692668e+01,2.412209460e+00,8.998506575e+00,4.099409823e+01,9.795544666e+01,3.390558291e+01,2.502018834e+01,2.785005302e+01,2.986594413e+01,1.384492576e+00,6.926717394e+01,7.223047311e+01,7.068277427e+01,7.936232579e+00,2.014678939e+01,5.927295709e+01,5.733325449e+01,7.983055762e+00,6.653367136e+01,4.112797287e+01,8.792015955e+01,2.584890178e+01,5.704597449e+01,5.308342398e+01,7.499681693e+01,8.048617663e+01,2.195372599e+01,2.723058042e+01,1.419575069e+01,7.903406201e+01,7.483776352e+01,6.995322716e+01,7.060946679e+01,7.055316022e+01,6.380440950e+01,8.445957442e+01,7.762502005e+01,1.026247807e+01,8.388668717e+00,4.190523558e+00
7.249686228e+01,5.248063300e+01,6.163921227e+01,1.383040940e+01,5.050104152e+01,6.048610854e+01,2.505818837e+01,8.516283125e+01,1.976237206e-01,3.143933200e+01,1.704337080e+01,2.090215865e+01,1.766843714e+01,3.184751126e+01,9.918155520e+01,8.784286346e+01,8.559385186e+01,3.767209670e+01,3.660496441e+00,2.830325899e+01,5.987621984e+01,8.130535559e+01,5.129601898e+01,3.761110141e+01,4.526381356e+01,6.916797353e+01,4.870333981e+01,2.087803012e+01,4.691299528e+01,8.598731711e+01,7.086578453e+01,9.679761479e+01,4.801845552e+01,5.919411485e+01,4.760871962e+01,9.623781284e+01,7.010864034e+01,8.237824979e+01,7.284136900e+01,1.710675218e+01,1.197408303e+01,5.954808605e+01,9.717910202e+01,7.076200611e+01,6.406173062e+01
5.672691778e+01,4.797942831e+01,2.173981192e+01,6.750300943e+01,6.423927477e+01,3.046909292e+01,6.650517368e+01,8.973085236e+01,9.842519166e+01,5.948152507e+01,2.316798182e+01,7.924907163e+01,9.345121457e+01,4.391777602e+01,1.911125473e+01,9.734168557e+01,2.107133137e+01,3.273519953e+00,5.878051898e+01,6.744946979e+01,1.723489743e+01,2.402351267e+01,5.912691894e+01,3.618827356e+00,4.238016203e+01,1.562416641e+01,7.562661397e+01,8.729103934e+01,9.564465832e+01,9.935265791e+01,9.710494166e+01,6.450990992e+01,6.131407484e+01,6.495594351e+01,5.618525361e+01,8.284333213e+01,5.391079957e+01,8.206928277e+01,5.872264572e+01,8.886696086e+01,8.931784355e+01,6.640296835e+01,1.119177920e+01,3.059880407e+01,8.219667368e+01
1.940775677e+01,3.534920837e+00,4.398212577e+01,8.536496930e+01,1.019438138e+01,4.945626722e+01,2.796359155e+00,5.637486825e+01,9.783709082e+01,4.972033872e+01,4.650184448e+01,8.027629492e+01,4.993384018e+01,3.225394098e+01,4.792728870e+01,4.787783439e+01,8.528283357e+00,5.882569958e+00,9.458923679e+01,6.527687681e+01,5.596108703e+01,6.147814305e+01,1.603264617e+01,6.018465951e+01,3.365858001e+01,4.963025928e+01,3.507139477e+01,3.057551285e+01,9.108859180e+01,9.681220074e+01,4.576656484e+01,9.960775435e+01,3.471389963e+01,8.897829943e+01,2.819626079e+01,4.103828272e+01,6.795609382e+01,2.603943813e+00,6.444835114e+00,4.487462756e+01,7.466605171e+01,9.714959354e+01,9.179219343e+01,4.498703921e+01,8.928524809e+01
2.320830979e+01,8.983994296e+01,8.630562039e+01,6.943003707e+01,7.059793078e+01,2.456123364e+01,9.476946908e+01,6.341531227e+01,6.175147145e+01,9.608190957e+01,1.526586975e+01,1.345788966e+01,7.928976472e+01,7.428611191e+01,8.066484828e+01,4.489979681e+01,2.774616125e+01,2.934127196e+01,5.773744603e+01,5.491722856e+01,3.277950605e+01,5.157096319e+01,9.791134154e+01,3.319211520e+01,2.978626177e+01,6.811639113e+01,8.621460218e+01,4.833940910e+01,1.318789997e+01,8.232272423e+01,5.895670540e+00,9.109208672e+01,1.607673520e+01,6.726969424e+01,7.993061115e+01,1.179782516e+01,7.853704036e+01,4.711216445e+01,7.824126156e+01,4.573084895e+01,7.591832990e+01,8.749587665e+01,5.237578714e+01,4.311938327e+01,6.739689843e+01
3.781915113e+01,7.206326282e+01,7.021061447e+01,6.426911936e+01,1.473545056e+01,6.315220191e+01,6.174490723e+00,3.456792653e+01,3.844866496e+01,5.058678758e+01,2.985983233e+01,2.240990795e+01,7.469899271e+01,3.845116624e+01,5.065335807e+01,2.070796279e+01,2.769309191e+01,2.307316664e+01,3.252519868e+01,2.304710286e+01,3.096542077e+01,8.548225519e+01,3.389439421e+01,9.242660318e+01,5.776460809e+01,2.022096904e-01,8.509129137e+01,4.722999434e+01,7.973150697e+01,9.610351057e+01,6.354880757e+01,5.574172473e+00,8.552998590e+01,2.962197628e+01,8.450115674e+01,9.223651513e+01,5.298470679e+01,9.736269998e+01,6.370389784e+01,7.942192879e+01,3.746929097e+01,2.270354300e+00,9.449070007e+01,3.668531054e+01,5.762115025e-01
4.711252039e+01,3.539730832e+01,8.972444827e+01,2.720222213e+00,8.751392338e+01,7.649581857e+01,7.872127023e+01,1.202435739e+01,9.546209915e+01,3.426454021e+01,3.700302997e+01,8.724472201e+01,7.735517930e+01,2.561454739e+01,4.381592507e+01,4.488960670e+00,6.529416929e+01,4.848177411e+01,3.123470360e+01,4.204423656e+01,8.089991233e+01,6.121626006e+01,3.367294752e+01,2.169021812e+01,8.603266492e+01,2.631954458e+01,6.823081552e+01,6.042420122e+01,6.725344091e+01,8.765748226e+01,2.792365783e+01,7.443732310e+01,3.264361248e+00,2.728426918e+01,1.442977111e+01,9.318949440e+00,9.364745636e+00,1.298832170e+01,7.791341599e+01,9.245443722e+01,7.827931574e+01,6.784102474e+01,6.504108750e+01,5.601600173e+01,2.411027279e+01
6.306623542e+01,5.786345319e+01,8.363214855e+01,6.676579006e+01,9.166383156e+01,1.520513884e+01,4.690342496e+01,7.347684114e+01,8.960944478e+01,2.264237400e+01,1.864397922e+01,2.529368058e+01,3.506447505e+01,5.207235688e+01,5.951725338e+00,9.899781096e+01,9.870031223e+01,6.860928108e+01,2.599750586e+01,3.831629706e+00,1.289301571e+01,3.581010958e+01,6.485283182e+01,3.354588019e+01,3.554112388e+01,7.764936215e+01,2.214548549e+01,3.167219242e+01,1.569156324e+01,3.348406180e+01,5.481359228e+01,3.476435694e+01,6.164288732e+01,2.676215670e+01,9.955652388e+01,4.597457538e+01,9.937886814e+01,8.438687152e+01,7.429251076e+01,5.462729942e+01,2.835940709e+01,8.514671078e+01,3.534705813e+01,7.254900725e+01,8.276182026e+01
8.054751925e+01,1.837087601e+01,9.796587961e+01,6.664618317e+01,7.166907384e+01,6.731065193e+01,2.960227990e+01,5.873257344e+01,2.101116615e+01,1.624844276e+01,2.590392492e+01,9.358281569e+01,5.627499727e+01,9.012698837e+01,2.739156288e+01,7.355159914e+01,1.857910572e+01,3.571276318e+01,7.254359804e+01,7.149798077e+00,6.752731756e+01,6.987328348e+00,4.718454800e+01,2.432401173e+01,2.786994266e+00,8.997981055e+01,1.107983950e+01,7.389138390e+01,7.877020778e+01,9.970125508e+01,2.015320075e+01,2.879846238e+01,9.588221251e+00,4.131484985e+01,1.024845087e+01,7.537164807e+01,3.875372411e+01,6.159179916e+01,2.851791572e+01,7.396169999e+01,9.716953230e+01,2.754974035e+01,9.963066120e+01,2.541742840e+01,3.527091054e+00
4.403723510e+01,2.286528932e+01,2.624464728e+01,3.338346533e+01,4.703984494e+01,3.494019658e+01,3.797717962e+01,7.718632253e+01,4.661014831e+01,8.432838082e+01,7.925583027e+01,4.903524317e+00,3.427054335e+01,6.857818504e+01,2.073548699e+01,1.225203148e+01,9.897264102e+01,7.188885617e+01,1.849797482e+01,8.283277298e+01,6.238220433e+01,8.467577344e+01,8.127408708e+01,8.111381389e+01,4.698319009e+01,7.213794803e+01,7.175915960e+01,8.823214632e+01,2.489363930e+01,7.516049426e+01,6.247703237e+01,6.741785813e+01,2.074902521e+01,3.131452380e+01,2.524557191e+01,7.752341040e+01,6.503046212e+01,8.505220245e+01,2.430432877e+01,6.499248638e+01,7.618312746e+01,2.769173653e+01,9.229447383e+01,6.165270602e+01,2.498339436e+01
8.327913556e+01,9.300441475e+01,2.223486368e+01,1.105341404e+01,8.992173292e+01,8.669265584e+01,8.632553168e+00,6.903032749e+01,9.247889084e+01,3.834277982e+01,5.944928611e+01,3.006893754e+00,3.962131097e+01,3.022829548e+01,8.051615353e+01,6.987438010e+01,1.807791724e+01,2.000539456e+00,8.080310667e+01,6.578868929e+01,3.881124559e+01,9.948409514e+01,2.144222142e+01,7.649467278e+01,6.555323435e+01,5.847137915e+00,4.412326126e+01,2.932771525e+01,3.598181418e+00,5.196929185e+01,3.806681613e+01,8.048400112e+01,8.684942044e+01,9.073422275e+01,8.359342461e+01,9.256249921e+01,2.308544265e+01,3.175897960e+01,7.868585526e+00,4.548847317e+01,9.321332474e+01,7.160650540e+01,7.071110026e+01,7.898905637e+01,8.491341659e+01
3.861550784e+00,8.192022527e+01,2.296895471e+01,5.824055452e+01,6.524881990e+01,5.802506909e+01,8.345200212e+01,7.847146639e+01,6.495213338e+01,4.543938141e+00,6.000104248e+01,1.981570263e+01,5.002356980e+01,5.788184088e+01,3.071418222e+01,7.184322257e+01,1.061482157e+01,8.020402498e+00,4.121704294e+00,2.186874086e+01,3.907703797e+01,5.870686345e+01,9.348360322e+01,3.345870942e+01,6.822528737e+01,6.606299875e+01,2.982448552e+01,5.727882048e+01,6.607622848e+01,5.020305242e+01,2.745395752e+01,3.808812850e+01,5.428806014e+01,4.369182970e+01,4.612290998e+01,7.253747504e-01,4.030361795e+01,7.785770298e+01,4.220777149e+01,8.106013361e+01,7.352675453e+01,8.520248340e+01,2.541651353e+01,7.021509728e+01,3.766476095e+01
4.519021912e+01,2.934390606e+01,3.770167592e+01,2.346609049e+01,7.539282574e+01,8.680254631e+01,5.955354419e+01,3.314547798e+00,2.125686431e+01,9.111291419e+01,4.457061886e+01,2.945370586e+00,3.908099796e+01,4.141278387e+01,9.550906829e+01,2.560348560e+01,1.863998458e+01,2.976263067e+00,6.188261650e+00,6.582180572e+01,7.735238717e+01,2.638158348e+01,4.722886369e+01,5.140035516e+01,9.955537244e+01,1.955820183e+01,4.278861068e+01,1.169512241e+01,8.884507409e+01,5.763852372e+01,8.286844866e+01,1.841446205e+01,6.182807556e-01,5.004941188e+00,7.070189794e+01,9.985394840e+01,7.817121339e+01,6.491479717e+01,1.736183028e+01,2.986579361e+01,3.518105900e+01,7.014100849e+01,7.655426265e+01,3.255679010e+00,8.888892684e+01
8.274120511e+01,5.302246545e+01,5.947116234e+01,1.914710407e+01,2.149136646e+01,6.407981946e+01,7.250233860e+01,6.809548929e+00,1.591837688e+01,5.217133691e+00,1.210309295e+01,7.981618201e+01,2.902252480e+01,4.018452519e+01,9.640714611e+01,9.054141566e+01,1.496073784e+01,9.556940127e+01,5.304061936e-02,4.574040174e+01,7.807053540e+01,9.409031208e+01,1.893018802e+01,8.674179068e+01,1.046172242e+01,6.135704448e+01,9.055443495e+01,6.631209265e+01,5.003136691e+00,6.599205006e+01,5.197397379e+01,6.045178749e+01,6.720760796e+01,6.861733274e+01,6.341734254e+00,4.948208196e+01,9.836825889e+01,9.125093439e+01,7.719574034e+01,3.028299486e+00,2.659180619e+01,7.085581489e+01,3.835005159e+01,8.459047085e+01,4.082600315e+01
4.581684341e+01,9.988241633e+01,4.679685117e+00,4.975282291e+01,4.962832965e+01,6.367634137e+01,4.185402001e+01,2.944090678e+01,4.101356008e+01,7.262442971e+00,1.124472247e+01,5.162232968e+01,2.478522523e+01,9.801697943e+01,3.905449112e+01,3.290706158e+01,3.680694133e+01,4.884590483e+00,7.268030970e+01,5.083208675e+01,9.270436778e+01,5.837431733e+01,9.154393915e+01,7.524333111e+01,5.986337923e+01,1.582427765e+01,4.190089762e+01,8.543955714e+01,4.185532439e+01,9.496007337e+01,2.130794719e+01,9.370381416e+01,4.267299882e+01,5.516263972e+00,7.137537961e+01,8.501798222e+01,9.920682012e+01,1.163787003e+00,9.760625769e+01,4.299254660e+01,5.711119525e+01,5.203476159e+01,2.728481055e+01,8.856011613e+01,1.666885542e+01
2.890434710e+01,3.072901248e+01,9.298641803e+00,3.677652814e+01,1.149111683e+01,1.166892535e+01,6.522550930e+00,4.389035251e+01,7.835171070e+01,3.585607967e+01,8.756250631e+01,4.625422457e+01,3.933263460e+01,5.527144163e+01,8.846538560e+01,3.498258804e+01,4.692411614e+01,3.538385379e+01,9.427114963e+01,5.612315784e+01,2.794081038e+01,2.872898600e+01,2.457036731e+00,2.683595241e+01,8.996354560e+01,8.745969256e+00,7.888480034e+01,7.766304279e+01,4.632586348e+01,2.664114099e+01,7.854847993e+01,8.454675898e+00,9.959653450e+01,2.614418717e+01,4.348305982e+01,5.400085948e+01,6.704426708e+01,2.401770179e+01,9.805584964e+01,5.496212163e+01,6.162633553e+01,7.054577347e+01,6.649142463e+01,1.391830834e+01,7.401782581e+01
8.771323068e+01,5.964373512e+01,1.539564389e+01,5.433419906e+01,7.523514347e+01,7.474443301e+01,6.903804992e+01,6.807066398e+01,8.876056445e+01,7.971104594e+01,9.108348894e+01,7.542652345e+01,8.767378897e+01,6.135606700e+00,6.481665310e+00,1.480206614e+01,4.681510947e+01,8.149898238e+01,7.551850093e+01,7.491678201e+01,6.731595525e+01,3.211817283e+01,3.568716208e+01,8.688817263e+01,5.941430645e+01,9.557695060e+01,2.424512992e+01,4.966408876e-01,5.633900289e+01,5.307087242e+01,1.007441319e+01,2.505454872e+01,4.146305869e+01,7.958034017e+01,5.527214789e+01,3.054729433e-01,3.216264340e+01,9.412447840e+01,3.634536959e+01,8.777377434e+01,4.568831050e+01,5.136363164e+01,1.638437046e+01,8.297301257e+01,5.935118409e+01
8.882940333e+01,8.893721440e+01,1.579177540e+01,3.793649085e+01,4.439564699e+01,2.342387040e+01,5.394981731e+01,6.268751853e+01,4.316274428e+01,1.837393148e+01,2.694744833e+00,9.936514821e+01,7.492377159e+01,3.255545964e+01,8.375930120e+01,8.327006763e+01,6.125602931e+01,6.269738885e+00,3.714231488e+00,7.075132937e+01,4.794781276e+01,7.210749585e+01,6.388495644e+01,1.612197395e+01,4.728354361e-01,4.928926135e+01,4.225275182e+00,1.361014850e+01,8.560739193e+01,6.284162595e+01,6.609003578e+00,1.101526971e+01,4.191906542e+01,5.872080025e+01,7.089230585e+01,3.662438370e+01,8.281884855e+01,1.403495357e+01,8.992072473e+01,5.733258722e+01,6.736638490e+01,2.476985636e+01,2.552915402e+01,7.929245470e-01,2.944988511e+01
7.327423417e+01,7.857751203e+01,9.144734605e+00,3.352803621e+01,2.580398354e+01,1.386626381e+00,1.195093574e+01,8.683458666e+01,4.803002877e+01,1.102274711e+01,1.946871381e+01,3.731011950e+01,3.292782793e+01,5.093233824e+01,5.550928242e+01,8.847720659e+01,3.212832425e+01,5.023395608e+01,5.858277777e+00,2.190713135e+01,2.864275434e+01,6.383865967e+01,7.581036626e+01,2.676265730e+01,9.219410743e+01,1.727961104e+01,9.524689704e+01,9.185999673e+01,5.981301719e+01,8.307626273e+01,2.980034533e+01,5.652189746e+01,5.200637281e+01,4.315943680e+01,5.193541288e+01,8.850725214e+01,1.394953552e+01,8.521185516e+01,1.618862562e+01,6.227249168e+01,3.928700330e+01,9.545380658e+01,5.251092181e+01,5.480052225e+01,4.059609345e+01
4.229244233e+01,7.748941114e+01,2.126359947e+00,6.343522469e+01,7.307357914e+01,9.854213572e+01,6.651334758e+00,2.279359969e+01,7.584156940e+01,3.115237091e+01,9.951393932e+01,7.501718671e+00,6.511003506e+01,4.591448270e+01,7.649846407e+01,8.013392965e+01,8.928288518e+01,9.207289831e+01,1.585200633e+01,4.168356760e+00,8.074149019e+01,3.295984084e+01,5.614634637e+01,2.668534364e+01,7.697376521e+01,8.602910977e+01,9.417890749e+01,6.824547917e+01,8.327716907e+01,8.639368319e-01,3.473677755e+01,4.625962715e+00,9.214062401e+01,4.565607960e+01,8.158253147e+01,4.315084960e+01,1.326585852e+01,4.020265853e+00,6.105871344e+01,5.546388593e+01,8.148721479e+01,1.371633167e+01,8.511934718e+01,8.578660547e+01,6.704247333e+01
8.857463253e+01,4.997774143e+01,2.119090371e+01,3.576048592e+00,7.333970478e+01,7.617434560e+01,1.629796595e+01,4.905437099e+01,5.128044800e+00,3.200614472e+01,1.356535230e+01,3.648927275e+01,9.358706404e+01,9.951600444e+01,3.616269972e+01,4.276177774e+01,9.833375546e+01,6.850398860e+01,8.785279179e+01,8.024436944e+01,2.721037635e+01,1.175067591e+01,1.211229836e+01,5.719201698e+01,1.616891939e+01,3.670726978e+00,8.382713239e+01,4.610863355e+00,8.435550005e+01,2.550489721e+01,3.358278457e+01,2.160137652e+01,3.567794084e+01,2.563986277e+01,7.470316577e+01,4.752553179e+00,2.654479476e+01,5.935488199e+01,2.927067805e+01,9.140787462e+01,8.581192202e+01,2.036284397e+01,5.909195904e+01,8.582385182e+01,5.790743860e+01
7.251776141e+01,6.615165815e+01,7.667173945e+01,7.241600594e+01,6.230860971e+01,8.899879467e+01,7.230774072e+01,3.683074444e+01,6.870507259e+01,3.812281268e+01,2.472948284e+01,5.344431543e+01,1.408697361e+01,4.616779855e+00,3.666221240e+01,1.590647606e+01,1.855043333e+00,8.652364920e+01,8.147343952e+01,2.144747151e+01,2.228505281e+01,8.141851006e+01,6.127264308e+01,1.710299493e+01,1.597119481e+01,2.743464133e+00,7.467220761e+01,6.749397097e+01,6.621522771e+01,8.428436392e+01,2.068706069e+01,1.249282521e+01,2.889419914e+00,9.686816963e+00,2.832713065e+01,3.997690746e+01,2.126715826e+01,4.110240454e+01,7.045368589e+01,4.452774360e+01,1.221606315e+01,9.310251663e+01,9.817480985e+01,6.722880334e+01,1.145910695e+00
1.299471529e+01,8.296768738e+01,7.806298733e+01,4.593523721e+01,5.974343833e+01,4.525953931e+01,1.309714086e+00,4.069310943e+01,9.935787091e+00,2.200836014e+01,9.788157030e+01,6.017937331e+01,8.314973676e+01,6.201159103e+01,7.013342701e+01,6.303039464e+01,2.401859522e+01,9.496107276e+01,2.243261508e+01,6.714461846e+01,7.154588266e+00,9.846563865e+01,3.400628294e+01,1.068166333e+01,9.272566128e+01,5.987125595e+01,5.412881813e+01,2.474613134e+01,1.083091830e+01,7.678144238e+01,4.029334229e+01,7.201361608e+01,7.599780483e+01,1.195161255e-01,5.503087502e+01,3.670083769e+01,2.950355381e+01,9.583842841e+01,6.938445262e+01,4.155288511e+01,7.347543848e+00,2.184303322e+01,1.946817678e+01,5.915106498e+01,5.154752429e+01
1.759880920e+01,8.092455539e+01,3.826762278e+01,4.679889229e+00,2.078933565e+00,6.944351971e+01,3.241760368e+01,1.260774375e+01,1.576714553e+01,7.927698857e+01,6.269983337e+01,1.664995489e+01,4.847286741e+01,4.560273638e+01,8.291128580e+00,9.138825396e+01,4.532175576e+01,8.795917636e+01,6.034445971e+01,4.106002734e+01,5.153183564e+01,3.480252291e+01,4.858435258e+01,7.192370814e+01,3.084981950e+01,5.793959220e+01,3.541645398e+01,1.639004988e+01,8.891471793e+01,8.721536052e+01,1.049952583e+01,1.899470019e+01,5.120469823e+01,5.016210994e+01,1.881680845e+01,4.691944350e+01,7.939334454e+01,4.373130752e+01,2.147175014e+01,8.348101197e+00,3.340951237e+01,8.192815257e+01,5.723720179e+01,5.974576504e+01,4.917816195e+01
6.129767995e+01,8.421352737e+00,1.176857402e+01,2.612987549e+01,1.090947642e+01,6.506761200e+00,9.893009215e+00,7.566320454e+01,9.413797176e+01,5.297253649e+01,7.830019898e+01,7.705731005e+01,9.824853529e+01,2.779737406e+00,4.714694298e+01,7.686395805e+01,1.664573708e+01,6.598787894e+00,7.976222333e+01,2.460524288e+01,4.495937009e+01,3.098033653e+01,1.736896160e+01,1.502937494e+01,8.646945806e+01,6.629499288e+01,1.766482320e+00,8.184940563e+01,6.950092688e+01,8.289143162e+01,7.314744826e+01,2.755026488e+01,2.902888991e+01,4.693664946e+01,1.196767882e+01,6.112753617e+01,2.371659170e+01,1.914436552e+01,7.412062791e+01,2.636902487e+00,8.566707529e+01,8.971145746e+00,3.582036851e+01,9.247355793e+01,6.992714446e+01
2.220778594e+01,8.861517476e+01,8.428349524e+01,5.394928652e+01,4.451672760e+01,9.905025199e+01,8.460098300e+01,1.193930824e+01,9.565739519e+01,3.274029255e+01,4.288656405e-01,9.915048217e+01,5.972680955e+01,7.495140655e+01,9.311004638e+00,2.172174091e+01,6.792135629e+01,8.256358620e+01,3.563166460e+01,8.060289648e+01,5.217120601e+01,6.763847319e+01,3.332442850e+01,4.234124356e+00,2.918789915e+01,7.258523939e+01,2.237016079e+01,8.443386323e+01,9.187517416e+01,1.052507817e+01,7.352859107e+01,5.136680975e+01,2.644077726e+01,8.141857309e+01,3.572954524e+01,7.619088981e+01,6.244340188e+01,6.936343887e+01,1.070461410e+01,3.362368401e+01,6.429358485e+01,4.356959777e+01,5.139817292e+01,6.476527580e+01,1.020378876e+01
