v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100
4.024557989e+01,9.232591338e+01,7.363658642e+01,2.097733407e+01,6.477469890e+01,5.935366875e-01,4.843791589e+01,8.172302282e+01,1.791940624e+01,5.176426546e+01,7.410788135e+00,7.085504560e+01,5.562308356e+01,7.337571958e+01,1.190671941e+01,1.748651379e+01,8.400660919e+01,5.502231856e+01,9.107688494e+01,6.959998033e+00,5.815746837e+01,6.264947709e+01,1.213191229e+01,3.962966080e+01,8.047646032e+01,5.839199992e+01,4.857617438e+01,5.410579515e+01,5.868383619e+00,3.505665989e+01,9.368144479e+01,2.831095361e+01,7.013299106e+01,5.577180018e+01,6.543152934e+01,6.118724874e+01,6.657605923e+01,2.314049290e+01,3.067002926e+01,8.590243993e+01,7.248422166e+01,8.496378616e+01,4.367010698e+01,7.952581371e+01,9.642557721e+01,7.199270213e+01,9.979123296e+01,4.927482626e+01,5.417299443e+01,3.997320010e+01,8.085152501e+01,7.054989353e+01,8.031805121e+00,1.309903045e+01,8.406576887e+01,4.497993302e+00,9.557651250e+00,4.516924595e+01,5.329373185e+01,7.381766897e+00,7.792063833e+00,3.646168482e+01,7.863687481e+01,2.742394272e+01,8.090417184e+01,5.074949578e+01,8.725649407e+01,4.206895008e+01,8.325596473e+01,8.156340033e+01,1.093235393e+01,8.757952275e+01,6.848563279e+01,2.525240865e+01,5.263732346e+01,6.196708820e+01,3.930551477e+01,8.245316958e+01,2.036334181e+01,8.677106737e+01,6.863183001e+01,3.176899481e+01,6.170009614e+01,1.490456550e+01,3.013240111e+01,3.918006382e+01,5.056681646e+01,7.388149683e+01,3.048566809e+01,6.232545796e+01,1.590969798e+00,8.695399120e+01,2.555536621e+01,7.042923879e+00,9.064090070e+01,3.713346414e+01,2.355922038e+01,9.118148739e+01,7.722489449e+01,6.002191289e+01
4.307332239e+01,3.963591637e+01,9.224053026e+01,7.824714842e+01,5.618021057e+01,6.997024528e+00,5.402730687e+01,4.093285014e+01,2.749716706e+01,6.521890803e+01,1.191372340e+01,8.811858800e+00,3.088306820e+01,3.919168240e+01,5.666597817e+01,3.518886800e+01,4.176258607e+01,6.315004703e+01,7.928109701e+01,5.403832278e+01,2.428613410e+01,2.723455299e+01,1.609499864e+00,1.456918559e+01,3.431653533e+01,3.642424313e+01,7.028610895e+01,2.108432275e+01,7.880323007e+01,7.755407655e+01,6.324684481e+01,9.235505671e+01,5.376304460e+00,2.614431842e+01,7.077208293e+01,3.022507002e+01,1.453263607e+01,9.081500296e+00,2.279109141e+00,7.119909151e+01,3.342332244e+01,1.175876927e+01,5.144090415e+00,3.168988775e+01,8.055697696e+01,9.165900342e+01,6.234401885e+01,1.224015321e+01,7.795005246e+01,6.315417844e+01,3.985401393e+00,2.786064768e+01,9.292509577e+01,7.126743388e+01,8.826949880e+01,6.053684208e+01,1.366045644e+01,8.811109964e+01,2.019673082e+01,4.633888547e+01,6.402438860e+01,6.179418375e+01,7.947633779e+01,1.542501804e+01,7.537204518e+01,3.685381189e+01,6.245555099e+01,5.761692926e+01,4.588949488e+01,3.928615371e+01,4.478483336e+01,3.057361720e+01,6.045540283e+01,2.469376017e+01,2.988128793e+01,7.371139758e+01,7.642215449e+01,9.491369165e+01,9.383635267e+01,9.069548351e+01,1.514981255e+01,5.712655318e+01,4.787229128e+01,7.176375260e+01,4.697287295e+01,5.677452646e+01,9.382134024e+01,8.863803123e+01,3.017219407e+01,6.687787105e+01,3.257222430e+01,9.616300789e+01,5.415453752e+01,4.240161685e+01,2.584520655e+01,7.593772028e+01,1.091868014e+01,1.178530843e+01,4.769212218e+01,2.138910823e+01
1.254179804e+01,2.053638106e+00,9.181355830e+01,6.846128378e+01,2.420346577e+01,1.795729423e+01,6.100226438e+01,2.833780471e+01,9.644832977e+01,4.063306570e+01,8.599527186e+01,4.032798997e+01,1.540283757e+00,3.787091439e+01,8.879090006e+01,6.137095761e+01,7.537412254e+01,4.912132571e+00,4.102769571e+01,8.804348022e+00,5.284902523e+01,2.614464024e+01,6.695769987e+01,5.453604938e+01,3.511728755e+01,1.475140388e+00,4.969620871e+01,7.342587917e+01,3.622295690e-01,6.390723648e+01,5.813383010e+01,2.652168459e+01,9.863460806e+01,3.637873481e+01,9.357077018e+01,2.045527178e+01,8.974060066e+01,1.790771738e+01,2.088021983e+01,1.981896583e+01,1.848487881e+01,4.555633395e+01,1.445258993e+01,1.971563176e+01,9.553891161e+01,3.235705400e+01,3.972217213e+01,5.085708841e+01,3.092530111e+01,3.132471393e+01,1.073265389e+01,7.249923794e+01,2.738669903e+01,4.575618451e+01,2.967721186e+00,6.855922878e+01,9.056217181e+01,9.143859490e+01,9.964556465e+01,1.147606008e+01,9.346182715e+01,4.105383901e+01,7.278979860e+01,2.434051126e+01,5.335931946e+01,1.048599580e+01,3.575122863e+01,3.167263303e+01,4.478065882e+01,2.073931561e+01,1.758333971e+01,6.175290347e+01,3.693571993e+01,3.451604424e+01,8.245950990e+01,4.367122192e+00,8.208166615e+01,3.877077210e+00,7.437110115e+01,5.575207537e+01,2.355321987e+01,3.832983307e+01,6.430981909e+01,2.465601305e+01,4.877395633e+01,9.954339567e+01,5.004072974e+01,2.364456619e+01,2.077680093e+01,9.261004838e+01,8.432611571e+01,3.484121545e+01,6.339511563e+01,9.905686895e+01,9.251342423e+01,9.026460240e+01,9.983619695e+01,3.180043389e+01,2.937325530e+01,4.368060381e+01
5.567526442e+01,4.682593870e+00,5.584011703e+01,1.663472551e+01,8.111080204e+01,6.505817526e+01,7.155279940e+01,7.542153648e+01,6.821448709e+01,8.666884807e+01,6.060855004e+01,6.967870043e+01,7.055132086e+01,4.096099233e+01,3.912008186e+01,5.223309618e+00,5.336294842e+01,1.550635881e+01,6.410779081e+01,9.645853448e+01,1.074292298e+01,6.751001305e+01,3.138517281e+01,6.155706442e+01,5.273476185e+01,1.985886690e+01,6.470069549e+01,5.062274930e+01,5.329935489e+01,8.393906369e+01,8.262581741e+01,6.089624772e+01,3.705919717e+01,4.007680101e+01,1.538159953e+01,6.068053274e+01,8.373792761e+01,9.995220045e+01,1.814380832e+01,2.082013312e+01,3.771015235e+01,2.712222224e+01,9.616516642e+00,7.560852640e+00,3.418022298e+01,7.145141424e+01,9.552970522e+01,2.431075189e+01,2.439128979e+01,3.435841667e+01,6.672541973e+01,4.435702720e+01,1.419782288e+01,1.449913114e+01,8.844183046e+01,2.864265257e+01,2.787105952e+00,1.236488075e+01,2.727847733e+01,2.991604317e+01,1.819495934e+01,3.865109346e+01,6.918689652e+01,4.037058308e+01,2.555090903e+01,2.765628559e+01,7.814486736e+01,7.829393017e+01,1.023471890e+01,4.721985695e+01,9.069277666e+01,9.504389241e+01,9.986448579e+01,6.560482543e+01,4.036343966e+01,3.593453956e+01,6.461822510e+01,6.131838749e+01,1.822032745e+01,4.361719890e+01,5.011615115e+01,4.132128751e+01,4.793883521e+01,8.340683796e+00,9.321649131e+01,3.642452903e+01,1.275430642e+01,7.312784527e+01,2.262429902e+01,6.242947707e+01,3.303799325e+01,4.801917298e+01,4.010949860e+01,4.540581352e+01,9.027108681e+01,6.011056067e+01,6.130804211e+01,6.673883612e+01,8.086857726e+01,1.495545632e+01
4.997869995e+01,5.330963325e+01,3.306093150e+01,5.818122013e+01,5.439225004e+01,3.568923112e+01,4.787834028e+01,6.439254837e+01,2.908262322e+01,8.598373479e+01,4.472850876e+00,9.847864136e+01,3.596513228e+01,6.386383822e+00,9.772396512e+01,4.727035387e+01,6.709733999e+01,2.155966716e+01,8.589376057e+00,4.491295092e+01,7.721384973e+01,9.392016851e+01,8.256983538e+01,9.590215420e+01,7.759552832e+00,8.529703060e+00,9.922109903e+01,5.197814178e+01,5.293379207e+00,7.754858590e+00,6.135720065e+01,5.015306482e+01,4.166021864e+01,1.787892140e+01,5.200874741e+01,9.232785006e+01,5.747384694e+01,6.528645795e+01,4.097189955e+01,1.384107464e+01,6.111925340e+01,6.870724428e+01,8.468173642e+01,7.181235167e+01,4.646458491e+01,1.744780744e+01,9.388260196e+00,2.527485170e+01,3.062792716e+01,2.409388719e+01,1.487162416e+01,7.738579002e+01,8.289861965e+01,6.448396879e+01,6.204305399e+01,4.403039557e+01,4.658450933e+01,2.154296896e+01,5.459404064e+01,2.434955041e+01,7.487123118e+01,9.346586025e+01,3.755753541e+01,9.042840100e+01,5.064900213e+01,2.940014949e+01,7.488711039e+01,4.356974352e+01,5.592426500e+01,1.713582890e+01,4.661504988e+01,9.000155070e+01,8.191082498e+01,5.691914377e+01,6.612971273e+01,6.629729920e+01,3.726281363e+01,9.854885583e+01,9.811270987e+01,4.590497899e+01,4.558963526e+01,9.994718070e+01,1.161041658e+01,1.086437665e+01,1.614247147e+01,3.933339555e+01,8.123945872e+01,4.373617303e+01,8.802491071e+01,9.595035310e+01,6.317723489e+01,6.999859766e+01,1.043676633e+01,3.589540469e+01,7.639486563e+01,6.779694412e+01,9.150882420e+01,9.505502935e+01,4.291473913e+00,9.534066545e+01
1.827876146e+01,1.793982999e+01,7.410977250e+01,2.163448711e+01,4.299645602e+01,6.191132804e+01,3.898031601e+01,6.880994656e+01,2.308312628e+01,9.290239477e+01,8.497819365e+01,9.636346147e+01,4.432633209e+01,6.033850233e+01,9.225690312e+01,1.954766290e+01,5.842045679e+01,8.805893661e+01,9.687588479e+01,7.977394560e+01,4.499587593e+01,2.346541294e+01,3.873721354e+01,8.078893402e+01,9.057433428e+01,5.051504433e+01,6.947399418e+00,8.520562456e+01,1.807353535e+01,8.629681136e+00,4.838275554e+01,6.202416992e+01,1.742438101e+01,5.743036219e+01,5.423975907e+01,4.880019981e+01,9.837550427e+00,8.471727124e+01,2.717124299e+01,3.843377942e+01,2.902806460e+01,7.420096702e+01,3.308422665e+00,1.035130555e+01,6.990936366e+01,2.224628491e+01,6.093730706e+01,8.520168672e+01,2.854941908e+01,7.096260873e+01,7.829788854e+01,7.113210683e+00,8.914903106e+01,4.196332499e+01,3.264198897e+01,5.371723106e+01,8.398261446e+01,2.758161423e+01,3.268356078e+01,8.304978813e+01,3.518644677e+01,5.230149728e+01,6.309260240e+01,6.361405980e+01,2.481735179e+01,7.725236232e+01,9.171138592e+01,8.553802605e+01,8.013831949e+01,4.083563927e+01,3.186895435e+01,8.542571212e+01,5.466039860e+01,1.665009039e+01,7.442279803e+01,8.874175029e+00,9.265425727e+01,8.739565276e+01,6.839274297e+01,9.780410158e+01,4.768681353e+00,7.562970229e+01,4.962583834e+01,1.282235141e+01,5.482215386e+01,7.351519822e+01,6.537965965e+01,1.227252183e+01,4.653013340e+01,9.693888616e+01,7.685744876e+01,9.725435779e+01,3.296288387e+01,9.468674528e+01,5.484484228e+01,6.558521987e+01,6.267495575e+01,7.011647853e+01,1.280196658e+01,6.161463675e+01
1.873998759e+01,9.901189721e+01,1.392754330e+01,4.056432949e+01,3.244070714e+01,5.139461929e+01,8.295175440e+01,2.517107786e+01,3.561539321e+01,9.731618531e+01,7.024452794e+00,2.818134813e+01,4.418768616e+01,2.375402337e+01,4.680301058e+01,6.057307890e+01,9.068044461e+01,6.790073357e+01,7.777013766e+01,3.251305504e+01,3.539052423e+01,5.737505316e+01,2.585045032e+01,2.619491538e+00,7.634650489e+01,6.913633983e+01,2.984890282e+01,5.358650646e+00,9.718921221e+01,6.698872134e+01,2.462421083e+01,4.072705685e+01,1.923543009e+01,4.269992643e+01,4.746455088e+01,7.181375872e+01,5.258827297e+01,3.672765149e+01,7.312561137e+00,1.396981154e+01,7.585972084e+01,9.822024734e+01,8.491947536e+01,8.854997815e+01,9.071537147e+01,9.798008874e+01,1.163377031e+01,4.981922068e+00,8.602918913e+01,1.499375167e+01,5.352450636e+01,1.247436273e+01,4.926822986e+01,2.211335750e+01,1.492748680e+01,3.979234307e+01,3.089704413e+01,6.875172129e+01,8.646942605e+00,2.270482757e+01,5.390433310e+01,9.846719753e+01,3.203397722e+01,6.238449128e+01,3.359443618e+01,6.137788635e+01,5.025620116e+01,7.683410335e+01,9.296228406e+01,2.521237648e+01,6.248556208e+01,2.848565251e+01,8.397977149e+01,9.027733850e+01,8.909710118e+01,7.016308233e+01,6.816995826e+01,7.212291848e+01,3.882323220e+01,2.709800333e+01,9.067130419e+01,9.281773682e+01,8.064545296e+01,9.097418229e+01,5.990498548e+01,6.712937419e+01,9.673421793e+01,1.385567676e+01,1.156101302e+01,3.819046647e+01,1.380938491e+01,9.300845268e+01,7.482663094e+00,5.166760450e+01,5.570866260e+01,6.608201108e+01,6.736905148e+01,8.894888282e+01,6.959878167e+01,7.028193430e+01
4.936553490e+00,7.207344412e+01,1.908119552e+01,3.622671911e+01,2.875401118e+01,8.590676846e+01,6.921444416e+01,6.477827109e+01,9.434034379e+01,2.158192569e+01,1.770273913e+01,9.004212635e+00,3.446157966e+01,2.280482337e+01,9.176708993e+01,5.416385106e+00,7.770781479e+01,5.703549367e+01,8.101700241e+01,5.137241022e+01,8.336741070e+01,5.162285010e+01,3.493625267e+01,5.095859010e+01,8.019274959e+01,3.483685672e+01,9.411225004e+01,7.647162585e+01,1.705652524e+01,7.613585154e+01,5.844898348e+01,5.830395371e+01,3.308475926e+01,2.572008131e+01,8.896773314e+01,2.848446320e+01,7.062763960e+01,4.698927808e+01,8.369539636e+01,2.760347103e+01,1.964580094e+01,4.732478709e+01,8.738697636e+01,5.859274475e+01,2.732438291e+01,4.349304321e+01,9.087137996e+00,9.884235850e+01,7.607251843e+01,6.882598482e+01,8.141173340e+01,9.946077479e+01,7.738772483e+01,2.619141632e+01,7.677941236e+01,4.868488618e+01,2.106425526e+01,7.797908499e+01,5.380508414e+01,3.581559572e+01,6.903427956e+01,6.616519989e+01,5.403794669e+01,4.423361357e+01,5.793779466e+01,6.750976210e+01,2.073216271e+01,7.639616008e+01,7.464420872e+01,4.015375689e+01,4.371258737e+00,6.584367203e+01,9.756385249e+01,5.880728354e+01,5.335184625e+01,5.142133205e+01,1.159568288e+01,8.184733608e+01,4.799704111e+01,7.572219384e+01,6.110954680e+01,4.126304162e+01,5.262267959e+00,4.332466567e+01,1.728003949e+01,1.970692036e+01,3.654006444e+01,6.923220808e+01,4.047481021e+01,7.082204760e+01,2.154764436e+01,9.903574421e+01,9.319896778e+01,2.888302711e+01,9.832371045e+01,7.004725174e+01,9.925040941e+01,4.237879101e+01,9.046973462e+01,7.293330814e+01
6.768939413e+01,8.310284698e+01,4.469246691e+01,8.990684724e+00,7.238992648e+01,9.298826135e+00,1.410497149e+00,6.294144845e+00,7.558443427e+01,7.843652268e+01,2.188001542e+01,3.318677922e+01,2.640204232e+01,7.293346750e+01,3.614444784e+01,2.569133200e+01,1.787976293e+01,3.932850449e+01,1.908822638e+01,9.023577026e+01,2.645418012e+01,4.652839124e+01,9.054295362e+01,7.419716377e+00,3.572726675e+00,8.452369005e+01,2.305611943e+01,9.587000558e+01,8.048746408e+01,6.403020622e+01,8.072477258e+01,9.297992130e+01,7.598137410e+01,9.191949059e+00,8.392444980e+01,5.856542889e+01,6.511803450e+01,5.779407909e+01,5.517956091e+01,2.427681158e+01,7.285642087e+01,7.101277250e+01,2.896870616e+01,7.446453626e+01,2.191633613e+01,1.952229458e+01,9.121069235e+01,2.165026974e+01,6.611413621e+01,5.089767683e+01,7.082590547e+01,5.672884994e+01,7.758504094e+01,1.663630232e+01,2.584695764e+01,9.408922450e+01,2.952143053e+01,6.078778037e+00,4.559480359e+01,7.502206596e+01,5.577735195e+01,2.909163638e+01,5.938482390e+01,7.586873348e+01,3.695964276e+00,7.295256269e+01,5.252135835e+01,9.240757566e+01,3.595361644e+01,1.538575900e+01,9.828394228e+01,5.264050477e+01,3.886387016e+01,9.443193994e+00,2.049674858e+01,1.265842450e+01,2.385372586e+01,7.619187052e+01,4.347359962e+01,3.470283236e+01,7.509912783e+01,7.834723517e+01,5.345344025e+01,7.482121388e+00,9.231364005e+01,4.892108546e+01,4.493110925e+01,5.704161595e+01,7.648021246e+01,9.643932428e+01,2.971081591e+01,8.073791952e+01,6.263403416e+01,2.043653160e+01,5.080891009e+01,5.464715537e+01,2.413300349e+01,6.887990838e+01,7.633914214e+01,4.497725927e+01
1.952907665e+01,3.237189541e+01,9.485538750e+01,3.582734559e+01,9.340528411e+01,7.459481937e+01,2.911737553e+01,4.649883656e+01,8.663111203e+01,7.875908249e+01,9.680181387e+01,5.413976823e+01,6.062139493e+01,3.779223178e+01,2.177168303e+01,9.067252551e+01,2.011044682e+01,1.988842173e+01,8.750062314e+01,2.904237342e+01,5.206767221e+01,5.690579394e+01,4.476861685e+01,5.104632286e+01,2.759107523e+01,3.004148742e+01,5.604485259e+01,7.746473446e+01,5.755195420e+01,3.296045537e+01,1.172268197e+01,2.522921903e+01,7.542880296e+01,8.910940196e+01,5.890437112e+01,6.669913431e+01,8.322689712e+01,8.803870272e+01,6.812166812e+01,3.572277213e+01,2.970374429e+00,9.661331301e+01,1.461415640e+01,2.786257390e+01,7.297049935e+01,2.014874600e+01,9.308660222e+01,4.307574313e+01,2.993589726e+01,4.531787548e+00,6.706958790e+01,3.396036801e+01,6.521248011e+01,7.750126909e+01,5.752961634e+01,7.195724003e+01,8.850436418e+01,1.513487469e+01,6.617806801e+00,8.501470727e+01,8.073567002e+01,7.182466016e+01,4.225488820e+01,7.856686312e+01,4.144599907e+01,6.551237879e+01,2.791869777e+01,3.407259893e+01,6.435552718e+01,4.403735209e+01,5.874741663e+01,7.358852261e+01,3.842409525e+01,8.198709505e+01,2.737484972e+01,1.526450299e+01,1.681099968e+01,3.751863555e+01,8.453863172e+01,5.526369566e+01,6.357637924e+01,3.480967762e+00,2.008792895e+01,6.353378952e+01,1.720906152e+00,3.241404452e+01,3.378536673e+01,3.516336178e+01,3.400285612e+01,1.261991142e+01,6.794086798e+01,6.220414998e+01,3.573346851e+01,7.662932800e-01,5.427433044e+01,1.398156124e+01,8.909553528e+01,4.772247183e+01,7.801220576e+01,7.450293584e+01
3.077326855e+01,4.285353252e+01,8.995410812e+01,7.500753312e+01,6.358829205e+01,7.174840361e+01,1.674415731e+01,6.686321436e+00,6.687294308e+01,4.452908602e+01,9.779363400e+00,8.235523870e+01,1.968865884e+01,9.810092076e+01,8.583101219e+01,2.254043266e+01,3.519347495e+01,1.773538209e+01,5.811710517e+01,6.122657821e+01,4.792002772e+00,2.145002074e+01,4.547337766e+01,1.280164775e+01,4.326868754e+01,7.808599575e+01,2.875140286e+01,6.676666994e+01,3.709589516e+01,3.147506478e+01,5.263652005e-01,1.967054719e+01,3.023123244e+01,2.691646568e+01,9.913485806e+01,2.379368646e+01,8.165429788e+01,8.557836350e+01,5.416346474e+01,7.955104100e+01,5.964268557e+01,3.081499094e+01,5.238752944e+01,6.168077867e+01,4.894836926e+01,4.487441071e+01,8.142651601e+01,8.840188958e+01,1.876078382e+01,9.840872772e+01,6.160992475e+00,8.944574738e+01,9.655184163e+01,2.004429633e+01,5.400771063e+01,4.499873900e+01,6.663583382e+01,4.450536018e+01,5.307165114e-01,8.358234957e+01,9.849972988e+01,9.298771057e+01,7.234321642e+00,7.358691479e+01,2.517451626e+01,5.966546734e+01,9.318060787e+01,9.288972095e+01,1.677387264e+00,9.217256483e+01,4.670617320e+01,1.702424726e+01,7.107461379e+01,8.917336637e+01,2.835737919e+01,2.562464951e+01,2.025605608e+01,3.390884387e+01,9.346782383e+01,9.516489504e+01,2.538348899e+00,5.427700514e+01,7.337133125e+01,9.433885062e+01,1.833873776e+01,3.988964661e+00,3.093175119e+01,8.643949053e+01,9.338135981e+01,9.870663863e+01,9.435346089e+01,3.958891303e+01,9.133912412e+01,2.805282876e+01,3.892193668e+01,6.045292097e+01,5.398733185e+01,9.862406917e+01,1.754025893e+01,4.704867990e+01
5.863395278e+00,4.323440951e+01,2.757198350e+01,2.120015212e+01,9.125598728e+01,1.546396617e+01,4.099439642e+01,5.375069665e+01,3.948973455e+01,3.558760477e+01,6.546095837e+01,5.282108906e+01,9.424146600e+01,6.688431972e+01,9.356301155e+01,4.053407279e+00,7.409869557e+01,4.315932751e+01,8.939586834e+01,8.720557908e+00,9.300296930e+01,2.871560953e+01,8.035992575e-02,1.991593368e+01,7.117436479e+01,7.511215380e+01,8.830389138e+01,4.906630027e+01,4.988011535e+01,9.599594681e+01,5.572766957e+01,2.765473107e+01,3.432868504e+01,2.497568966e+01,6.675518380e+01,5.655804666e+01,8.923943975e+01,7.547669059e+01,9.804539786e+00,5.242087684e+01,5.170973192e+01,5.361696512e+01,5.322553707e+01,8.032741354e+00,4.874154784e+01,9.311457780e+01,7.357852286e+01,3.195278539e+01,4.751148591e+01,8.381815039e+00,4.467559310e+01,9.369251623e+01,1.856296619e+01,5.328522038e+01,8.223924315e+01,3.097160991e+01,2.080687635e+01,1.332668675e+01,2.924016914e+01,2.205003741e+01,7.582204885e+01,8.106994171e+01,9.357005004e+01,6.796912693e+01,2.328509056e+01,8.433301567e+01,3.430666037e+01,2.434725714e+01,5.233688489e+01,5.587341541e+01,7.120247592e+01,3.235662291e+01,2.839142131e+01,5.279135713e+01,9.784912215e+01,1.416374046e+01,9.970631328e+01,8.329915105e+01,4.031729830e+01,6.914231972e+01,6.257078154e+01,5.853188101e+01,6.498512322e+01,2.035017850e+01,7.905609999e+01,1.539084469e+01,1.339730556e+01,1.295520629e+01,5.729291042e+01,7.220373541e+01,4.864863949e+00,4.704659894e+01,9.361288954e+01,4.378900348e+01,8.082253840e+01,8.877466062e+01,2.618846793e+01,7.619899558e+01,6.737089659e+01,7.340324982e+01
6.151682469e+01,7.443987880e+01,1.885843583e+01,1.927403441e+01,9.862993109e+01,7.793989323e+01,8.507393656e+01,5.185376643e+01,5.420062679e+00,3.301415497e+01,7.429290821e+01,7.528964970e+01,6.590408617e+01,7.904533257e+01,5.251650543e+01,1.457810678e+01,2.488775404e+01,4.924007793e+01,1.721163774e+01,1.920991570e+01,2.089223771e+01,4.205758948e+01,6.930321982e+01,1.121406020e+01,7.083483214e+01,3.765368130e+01,6.018396850e+01,9.003131308e+01,4.532546268e+01,1.777997554e+01,1.995761494e+01,9.007495063e+01,8.576669637e+01,8.555868991e+01,3.965502655e+01,9.930191328e+01,1.840104508e+01,3.969372458e+01,8.865864807e+01,3.488316999e+01,3.684411776e+01,3.391222146e+01,3.941730932e+01,2.966793248e+01,7.641903039e+01,3.618369792e+01,8.522345325e+01,7.657603501e+00,9.295206831e+01,2.779553677e+01,5.556012778e+01,4.851044322e+01,2.611656371e+01,7.151238851e+01,7.707606269e+01,7.904598485e+01,4.273234286e+01,1.133331179e+01,9.326446365e+01,4.926475785e+01,7.159908956e+01,8.659087247e+01,4.669606350e+01,9.657278481e+01,7.815886746e+00,5.424314744e+01,2.221589779e+01,5.733590290e+01,2.694443545e+01,7.472640724e+01,2.861347750e+01,3.960112758e+01,2.687086258e+01,7.288511641e+01,2.718222658e+00,8.676330904e+01,5.354549072e+01,6.796559289e+01,7.919847449e+01,3.030424685e+01,8.862396177e-01,2.906583128e+00,7.454280544e+01,7.036702894e+01,4.268159583e+01,2.018292057e+01,8.754050517e+01,7.184665457e+01,3.818797443e+01,8.504441493e+01,4.643296727e+01,4.517407474e+01,7.348207186e+00,2.430548242e+01,8.283121471e+01,5.077726874e+00,8.009598535e+01,5.738201556e+00,2.697730110e+01,7.132271885e+01
8.336012480e+01,8.276393181e+01,3.789887825e+01,8.077734637e+01,9.068918246e+01,8.827671272e+01,5.420656235e+01,7.104122064e+00,9.524273321e+01,2.832183935e+01,2.768053356e+01,2.742983745e+01,9.780816062e+01,5.395865374e+01,5.648646066e+01,1.572804688e+01,8.496379036e+01,4.653511033e+01,6.900354966e+01,2.653572125e+01,3.921268724e+01,5.592060910e+01,2.054202658e+01,6.096430570e+01,3.037596220e+01,5.780739159e+01,1.448266686e+01,4.564296960e+01,6.467376197e+01,7.558724313e+00,9.535025043e+01,8.277387150e+01,2.817363923e+01,9.961328723e+01,8.159078889e+01,6.255823946e+01,6.385164529e+01,9.027121011e+01,3.907359432e+01,3.611679761e+01,5.934331349e+01,5.120583395e+01,6.572435495e+01,1.920636085e+01,4.665081140e+01,5.331277877e+01,9.660145572e+01,5.428701667e+01,4.542044739e+00,4.554996060e+01,1.648996724e+00,4.955472354e+01,5.146092093e+01,3.762888131e+01,1.090511873e+01,3.668867108e+01,1.038766473e+01,7.146819235e+01,6.554916582e+01,4.483871678e+01,1.307111208e+01,8.276353234e+01,5.405333810e+00,7.460153742e+01,1.751211050e+01,6.273764589e+01,1.980091914e+01,1.037434254e+00,4.786244705e+01,1.959173980e+01,6.325081180e+01,9.207086597e+01,6.273065860e+01,5.303308894e+01,3.309701609e+01,7.955815471e+01,1.652337573e+01,8.170728641e+01,3.691067437e+01,9.650946660e+01,8.813161156e+01,5.152798389e+01,4.453236639e+01,6.651618922e+01,5.745383089e+01,4.671837759e+00,9.733021680e+01,5.210213985e+01,1.879433950e+01,3.904374193e+00,1.306193585e+01,3.070836238e+01,6.455539842e+01,8.041334267e+01,6.653753129e+01,8.487980679e+01,2.871502979e+01,3.630547793e+01,1.667923243e-01,5.023740074e+01
