v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96
5.363861382e+01,5.717367757e+01,6.958698059e+01,7.821951345e+01,2.887326908e+01,2.264723710e+01,6.246953554e+01,3.839275191e+00,2.528713816e+01,9.287601447e+01,5.820352667e+01,4.182148605e+01,5.941631103e+01,3.779920735e+01,1.575412380e+01,4.509668465e+01,4.920377421e+01,1.888134848e+00,9.817678393e+00,1.018297945e+01,2.733366839e+01,5.137082088e+01,6.695423932e+01,9.975915634e+01,4.696806975e+01,7.329357347e+01,4.164763399e+01,3.794183014e+01,8.646504683e+01,6.570905954e+01,4.312380811e+01,6.661304194e+01,9.465203788e+01,3.140844024e+01,8.025003597e+01,1.014743106e+01,7.094247499e+00,2.884203419e+00,4.452534244e+01,3.933481845e+01,3.225310179e+01,6.238694970e+01,4.697723951e+01,2.247537541e+01,6.001654513e+01,3.461598926e+01,7.407553690e+01,9.589890344e-01,4.723827739e+01,8.943066140e+01,6.223143187e+01,5.011640611e+01,5.946466018e+01,5.117148420e+01,9.041380657e+01,5.389519340e+01,6.683311939e+01,5.087533092e+01,8.461592726e+01,7.257500020e+01,5.736801192e+01,1.064245427e+01,6.339786020e+01,5.490583975e+01,3.814537816e+01,1.788683097e+00,3.864635180e+01,9.562330784e+01,5.198061237e+01,8.501129371e+01,8.148848131e+01,3.680272818e+01,6.704134437e+01,2.700734633e+01,2.002229737e+01,1.743340786e+01,5.092896006e+01,6.744962711e+01,8.237822029e+01,5.682676767e+01,1.518101431e+01,5.442477942e+01,6.064927592e+01,6.068536734e+00,9.720403457e+01,2.382024846e+01,5.707330102e+01,6.544134143e+01,3.560753439e+01,8.676561019e+01,8.663781490e+01,9.191435272e+01,8.612543804e+01,6.079095826e+01,3.439650308e+01,7.005814461e+01
9.822041417e+01,8.159782376e+01,7.223035684e+00,6.836569120e+01,2.139540323e+01,9.150116596e+01,9.686601666e+01,2.760050832e+01,1.383530853e+01,8.055584707e+01,3.227485742e+01,6.990005351e+01,3.507908579e+01,6.114248957e+01,1.349360767e+01,7.617129106e+01,3.458059461e+01,4.543055254e+01,5.054301260e+01,6.081959638e+01,5.913398103e+01,1.563429573e+01,6.000947121e+01,3.534847966e+01,4.137081224e+01,2.670881081e+01,4.151306452e+00,5.002916422e+01,3.433951349e+01,4.652771752e+01,1.634975833e+01,8.528288807e+01,1.023416372e+01,3.772827537e+00,3.770962810e+01,6.221291278e+01,7.985182602e+01,4.200061524e+01,5.355999370e+00,7.214536281e+01,8.312627894e+01,9.922449756e+01,6.242815282e+00,3.550193231e+01,5.926839052e+01,5.082466551e+01,4.772590970e+01,2.482721535e+01,8.435212297e+01,7.581429671e+01,5.198091548e+00,2.011948031e+01,8.865769098e+01,8.281971495e+01,8.005253783e+00,1.609261096e+01,7.927401575e+01,4.008143369e+01,8.548993673e-01,5.877141249e+01,9.764879523e+01,4.973113292e+01,7.002710540e+01,9.496223416e+01,5.149239045e+01,2.549152938e+01,1.850150904e+01,4.782511449e+01,6.889668101e+01,8.463220705e+01,1.563248138e+00,9.863073894e+01,4.675220496e+01,8.437585485e+01,1.762826689e+01,1.494600493e+01,9.924794353e+01,6.112060870e+01,6.307365998e+00,6.549362322e+01,3.640735664e+01,5.036904198e+01,7.387517887e+01,3.172372295e+01,8.638699241e+01,1.513445996e+01,6.293273382e+01,8.065789028e+01,3.805500314e+01,7.894245748e+01,2.682315375e+01,4.765782748e+01,5.052063596e+01,9.452013764e+01,7.852291103e+01,2.824823149e+01
2.461344763e+01,5.274302012e+01,5.212761470e+01,8.708709158e+00,7.128915493e+01,2.662565666e+01,7.226927934e+00,3.049169347e+00,8.806569061e+01,9.131475275e+01,4.967116616e+01,9.052203682e+01,7.448263442e+01,2.244554272e+01,8.051815278e+01,3.181500004e+01,6.314267445e+01,6.479344389e+00,9.830309819e+01,8.661567808e+01,3.702773278e+01,5.907339307e+01,9.595831547e+00,3.840417624e+01,3.472255837e+01,3.934414454e+01,9.486618903e+00,6.594884068e+01,7.208407993e+00,3.790166755e+01,7.662795736e+01,5.589113102e+00,2.747016234e+00,3.351241152e+01,7.291347664e+01,2.829412081e+01,8.071605293e+01,5.059487716e+01,7.225086014e+01,5.279270771e+01,6.143468552e+01,8.853766619e+01,4.364886141e+01,2.429908706e+01,1.541209584e+01,6.850516060e+01,9.137360612e+01,5.678660471e+01,4.030741683e+01,1.276177767e+01,9.932906968e+00,8.190916742e+01,2.271439082e+01,9.099014375e+01,3.351182571e+01,5.303628447e+01,4.384497073e+01,7.133166396e+01,2.879541577e+01,2.368307822e+01,8.597349088e+01,4.468980328e+01,6.288453115e+01,3.317281204e+01,7.191060621e+01,4.007181175e+01,4.723751277e+01,3.711614093e+01,5.838145300e+01,6.064123265e+01,6.419896852e+01,6.787797500e+01,6.306678707e+01,9.138761595e+01,4.264375267e+00,6.245571202e+01,9.496193477e+01,7.456462869e+01,5.966705751e+01,6.566532358e+00,2.463217003e+01,5.311727821e+01,5.533250788e+01,1.419772492e+01,4.540882417e+01,2.860966334e+01,4.413175790e+01,3.620048481e+01,5.951465576e+01,5.890431969e+00,1.977189967e+01,5.218625476e+01,8.165057840e+01,1.156487820e+01,4.169367260e+01,6.219335246e+01
5.528963345e+01,7.330255968e+01,2.843854661e+01,6.978360111e+01,4.977723697e+01,9.807495388e+01,1.286844286e+01,8.333501147e+01,8.978226686e+01,8.971804016e+01,1.943692543e+01,3.781384389e+01,1.667828505e+01,4.333627349e+01,3.185083921e+00,4.810960044e+01,3.187878473e+01,6.254205766e+01,7.508534376e+01,3.898156536e+01,4.584446619e+01,5.286522144e+01,2.214499536e+01,2.605570819e+01,5.489404181e+01,4.701285293e+01,1.934451845e+01,9.048820386e+01,7.064667272e+01,8.841714103e+01,9.765130877e+01,3.862976039e+00,3.305528107e+01,5.580296267e+01,7.690351893e+01,2.008514035e+01,3.146147370e+01,2.544653477e+01,9.023222485e+01,2.944041940e+01,7.223119324e+01,3.344724357e+01,4.295661090e+01,2.269038390e+01,5.765609224e+01,6.579586793e+01,4.559318425e+00,5.034735345e+01,6.134315048e+01,3.801927924e+01,8.233000849e+01,1.864159152e+01,2.232138137e-01,1.642341290e+00,1.939827942e-01,7.297223705e+01,7.772859294e+01,1.503388263e+01,6.706944505e+01,2.178142275e+01,3.036503838e+01,5.038745728e+01,9.625634649e+01,3.214389642e+01,8.333353223e+00,2.397872478e+01,8.836924680e+01,5.187850987e+01,8.982116421e+00,4.511801725e+00,5.807468783e+01,8.399051848e+01,4.258100696e+01,3.236759396e+01,2.589785889e+01,3.864066161e+01,8.181642211e+01,6.634656366e+01,6.913235928e+01,4.246759449e+01,2.131523553e+01,9.047103879e+01,4.079904313e-01,5.010126168e+01,7.883049131e+00,6.104841708e+01,8.722887223e+01,9.956459515e+01,4.281109229e+01,3.336769460e+01,4.128060490e+01,3.275495521e+01,2.428182821e+01,6.415306028e+01,5.272339804e+01,7.746347122e+01
7.506097135e+01,8.785913015e+01,4.006960862e+01,4.611912027e-01,1.030995707e+01,9.824200948e+01,2.174589056e+01,2.177618443e+01,5.691060698e+01,2.231523673e+01,2.562638211e+01,4.865934341e+00,3.471980732e+01,3.879796331e+01,4.418206519e+01,4.662883449e+00,6.609728227e+01,9.860549959e+01,4.966638006e+01,8.985950237e+01,3.078151200e+01,4.552847357e+01,7.656100603e+01,9.595676830e+01,5.759953370e+01,2.395198213e+01,6.354022772e+01,5.500107074e+01,3.684936315e+01,2.237904267e+01,9.233541674e+00,7.181464025e+01,4.728973000e+01,1.534956021e+01,5.524643171e+01,9.282162610e+01,8.017369515e+01,5.651590124e+00,5.794419499e+01,4.560729078e+01,5.224749805e+01,8.192988130e+01,2.534126765e+01,7.178777117e+01,5.091542192e+01,6.023928120e+01,2.692310317e+01,2.479612709e+01,6.546681589e+01,4.385575474e+01,3.871648102e+01,2.306673245e+01,4.330578623e+01,1.603621178e+01,9.268999832e+01,3.424712272e+01,6.443445386e+01,6.848493986e+01,9.721143860e+01,5.747597010e+00,1.685959769e+01,7.190173521e+01,8.095868604e+01,9.641796093e+01,5.079541681e+01,1.754474087e+01,2.639691584e+01,4.819469199e+01,7.621945572e+01,9.989255074e+01,5.060985724e+01,7.748651150e+01,8.426280488e+01,1.391749887e+01,8.419408886e+01,2.068955384e+01,1.461421172e+01,6.004456368e+01,1.623228204e+01,2.717753664e+01,9.822320664e+01,6.336937504e+01,6.682816025e+00,7.662353324e+00,2.846608661e+00,3.086616590e+01,3.157580719e+01,2.102209913e+01,4.626210335e+01,6.423849320e+01,9.455730325e+01,3.223620354e+01,2.380031669e+00,8.568752233e+01,5.021531038e+00,2.072697226e+01
7.457917742e+00,1.296346273e+01,3.483756466e+00,7.748577475e+01,4.186408106e+01,8.629893693e+01,2.165877003e+01,4.770733017e+01,2.541419587e+00,2.016259835e+00,7.489822097e+01,9.336002619e+01,2.197956242e+01,1.778278445e+01,3.715122955e+01,8.342183122e+01,3.918708821e+01,5.686578868e+01,1.421241294e+01,7.843255091e+01,5.290192511e+01,4.432126681e+01,4.446520347e+01,6.411076577e+01,6.910685676e-01,9.013847426e-01,7.389496501e+01,1.282761473e+01,9.133482930e+01,7.061436181e+01,6.637997017e+01,6.738265696e+01,6.769219589e+01,5.985834299e+01,2.216015128e+01,1.395372457e+01,5.017874101e+01,2.844336162e+01,8.902422673e+01,6.858964614e+01,4.060058455e+00,2.441804494e+01,2.449083785e+01,4.945735202e+01,1.342071744e+01,7.002488313e+01,7.932458025e+01,3.403689755e+01,9.636675337e+01,8.248093473e+01,3.371548842e+01,5.146030126e+00,9.480204627e+00,1.947996536e+01,9.904438328e+01,8.520768030e+00,6.266392554e+01,7.813587104e+01,6.026643474e+01,8.813206746e+01,4.436921548e+01,9.185981668e+01,5.590487361e+01,1.375372153e+01,8.861168316e+01,9.160787881e+01,7.794496261e+01,5.658925458e+01,6.910084628e+01,5.784667637e+01,1.455288181e+01,9.006555746e+01,4.348336093e+00,2.526007931e+01,8.885806909e+01,5.212701103e+00,8.446842677e+01,7.525588120e+01,1.204363850e+00,1.848675256e+01,3.882949922e+01,9.166399314e+01,6.395099884e+01,4.217426922e+01,9.440425954e+01,6.110170826e+01,2.006297378e+01,5.331125634e+01,2.503511857e+01,2.995818370e+01,1.321766137e+01,8.996895615e+01,5.107927365e+01,6.703301838e+01,3.314310383e+01,3.921911629e+01
2.238184925e+01,4.388092572e+01,7.847364205e+01,2.877304991e+01,9.385966138e+01,3.489202036e+01,2.595454722e+01,2.117458332e+01,5.284202804e+00,5.756504938e+01,6.604532546e+01,4.373164746e+01,1.773248140e+01,4.514617298e+01,2.336025962e+01,9.640014651e+01,3.261236469e+01,2.065564231e+01,3.521238466e+01,8.421498816e+01,6.297583253e+01,5.119918661e+01,7.739981467e+00,8.289737391e+01,9.298301062e+01,6.060240931e+01,3.011103877e+01,7.215617823e+01,3.738836027e+01,1.585957710e+01,4.329593299e+01,4.110359358e+01,1.538031627e+01,6.549253007e+01,4.502596374e+01,2.409668821e+01,3.643937301e+01,7.734704619e+01,4.850639023e+01,9.965872138e+00,6.579075024e+01,1.642051282e+01,6.528901028e+01,6.737771475e+01,4.337653474e+01,5.218128230e+01,9.829089499e+01,5.222924055e+01,5.565492364e+01,2.859032641e+01,4.425529206e+01,1.773452580e+01,5.999645676e+01,2.003625372e+01,7.691292753e+01,9.152956785e+01,9.956044679e+01,2.934853947e+01,3.131937780e+01,3.260342952e+00,4.708769183e+01,1.994362004e+01,3.152887863e+01,2.179505552e+01,9.749584308e+01,7.019063478e+01,4.223379870e+00,8.698832928e+00,2.038084264e+01,5.098610742e+01,4.026877038e+01,3.261228565e+01,6.339611529e+01,8.264075843e+01,9.516202380e+01,9.900571878e+01,8.546045057e+01,1.830737219e+01,8.235889854e+00,8.054222225e+01,3.675749926e+01,9.023900334e+01,7.849691199e+01,7.539126346e+01,6.159249640e+01,4.949971793e+01,6.492411066e+01,1.805001541e+01,4.558075195e+01,2.636906763e+01,9.396306579e+01,4.091466029e+01,5.459094304e+01,5.042815701e+01,2.915153209e+01,5.726490423e+01
5.573257538e+01,3.139548376e+01,2.104224940e+01,1.267655146e+01,5.781588285e+01,3.865058113e+01,6.828304445e+01,9.375282544e+01,4.591960696e+01,1.934574961e+01,4.924266315e+01,8.938280763e+01,4.768862536e+01,7.579209097e+00,9.516249438e+01,1.755165688e+01,4.407483047e+01,7.507124720e+01,1.504650824e+01,3.264555468e+01,9.884474846e+01,5.022001079e+01,5.097354747e+00,4.678765576e+01,2.732379022e+01,5.260258831e+01,7.059357057e-01,1.512718795e+01,5.481265678e+00,3.013819526e+01,3.167251691e+00,5.413906289e+01,5.679508554e+01,3.919324347e+01,7.417477752e+01,9.228727841e+01,8.455026411e+01,2.393048528e+01,2.492820243e+00,3.182935923e+01,2.487565298e+01,4.558995684e+01,6.193772125e+01,7.469542094e+01,6.919323056e+01,4.539710518e+01,7.762420403e+01,3.591148274e+01,5.438742897e+01,4.797647028e+01,2.037043712e+01,3.832232350e+01,4.920232192e+00,7.719376906e+01,1.803431690e+01,5.770487990e+01,2.704912650e+01,4.305367972e+01,6.459847424e+01,8.743634758e+01,7.347794747e+01,5.075698711e+01,2.748408923e+01,1.819774449e+01,6.319280594e+01,7.848259936e+01,2.507199718e+01,7.088195494e+01,4.552289935e+00,7.034339112e+00,2.232787642e+01,5.915758170e+01,9.382870766e+01,3.413987026e+01,3.041004047e+01,1.835004205e+01,3.291853058e+01,6.212863082e+01,5.548916852e+01,4.357850331e+01,3.104539593e+01,2.442953415e+01,1.160367324e+01,2.605639665e+01,4.880799204e+01,7.225003897e+01,9.946258546e+01,7.688293939e+01,5.085271181e+01,6.007734977e+01,3.326802179e+01,2.625523612e+01,3.052917658e+01,6.167308146e+01,8.289491452e+01,4.427804160e+01
1.850058587e+01,7.234361419e+01,4.344324471e+01,8.495867713e+01,3.810865087e+01,2.603691865e+01,2.968732722e+01,6.847511489e+01,5.943698750e+01,4.157611122e+01,6.076094183e+00,6.562092632e+01,8.868039539e+01,3.908090827e+01,3.651858261e+01,7.928433237e+01,1.568407212e+01,8.550947474e+01,7.035991368e+01,6.942752438e+01,6.578018226e+01,7.536385918e+01,7.358429666e+01,8.211536678e+01,1.937975079e+01,3.254370854e+00,7.533320746e+01,9.500151647e+01,8.337361482e+01,9.382299518e+01,2.053471370e+01,3.453647121e+01,4.403843080e+01,5.539948978e+00,8.226834513e+01,5.662177105e+01,5.646108954e+01,4.487304191e+01,2.622952819e+01,1.064149131e+01,4.609088810e+01,6.281040935e+01,1.400514736e+01,2.067393132e+01,5.619717608e+01,4.482079924e+01,6.150886883e+01,3.305724311e+01,8.821043614e+01,7.951723133e+01,1.463531748e+01,3.556343141e+01,2.604524939e+01,3.411723910e+01,9.608787341e+01,7.263061945e+01,9.518412312e+01,6.390679895e+01,7.889868102e+01,3.790016405e+01,2.468543048e+01,6.608891879e+01,3.045436818e+01,6.374887811e+01,5.437263846e+01,5.604211072e+01,9.926309932e+01,9.659527593e+01,5.410375202e+01,5.514063499e+01,6.707094964e+01,9.750316435e+01,1.722769489e+01,6.448536634e+01,9.046676488e+01,9.160129516e+01,1.793712557e+01,2.111097083e+01,4.101933875e+01,4.876851713e+01,4.368090375e+01,3.945660437e-01,8.922859309e+01,9.728023297e+01,5.124063033e+01,7.669639912e+01,7.542103246e+01,5.403947549e+01,7.483899625e+01,2.762503515e+01,3.722796601e+01,5.379207701e+01,9.534260959e+01,3.435576478e+00,8.661652203e+01,9.230151826e+01
4.339755118e+01,2.771982793e+01,3.119106346e+01,8.350092413e+01,5.738716374e+01,1.508725463e+01,2.277254154e+01,4.697219204e+01,2.512064041e+01,9.618914798e+01,3.112162255e+01,9.300613941e+01,4.709658429e+01,4.939237829e+01,9.393538334e+01,4.198436737e+01,8.438531803e+01,8.656066157e+01,2.269380260e+00,6.358239043e+01,5.377593188e+01,9.434556550e+01,1.237445754e+01,8.105322484e+01,9.963008320e+01,9.228963865e+01,3.974011156e+01,2.366229637e+01,8.863489960e+01,8.060426895e+01,9.980340652e+01,8.882137332e+01,1.827247769e+01,5.686315476e+01,6.581138918e+01,4.979973535e+00,4.669622961e+01,1.565404498e+01,5.010110516e+01,4.542595141e+01,6.609856636e+01,5.762454478e+01,2.468501042e+01,9.136832204e+00,9.587589191e+01,4.845035254e+01,8.385555505e+01,2.773044919e+01,8.744905197e+01,1.816161319e+01,2.725003270e+01,2.455497039e+01,5.362816630e+01,7.283292847e+00,8.953841594e+01,8.303795058e+01,2.328313188e+01,7.786967859e+01,3.274936617e+01,7.396902226e+01,1.484998417e+01,5.541777758e+01,9.425648254e+01,8.014003790e+01,9.615602600e+01,1.265689704e+01,3.625067284e+01,8.385300668e+01,5.077516778e+00,7.200535603e+01,2.081597656e+01,4.279511811e+01,9.062894160e+01,7.284004110e+01,9.258291836e+01,7.765212647e-01,1.322873797e+01,1.429328370e+01,1.406777693e+00,1.102767042e+00,5.534658359e+01,2.405344547e+01,4.613067303e+01,8.804294010e+01,9.297958024e+01,7.083807545e+01,2.520103171e+01,3.283931449e+01,8.446799612e+01,5.671747348e+00,6.200254418e+01,2.832858382e+01,3.477805699e+01,9.210502993e+01,3.422248905e+01,7.886334031e+00
1.542911317e-01,5.565191099e+01,9.528791187e+01,9.448761618e+01,3.982571783e+01,4.600331498e+01,7.649129785e+00,1.300458790e+01,8.206803371e+01,8.320034452e+01,8.616231966e+01,1.893127963e+01,7.025429511e+01,1.006065071e+01,3.399458300e+00,5.205155350e+01,2.068829852e+01,1.247489751e+01,9.111367126e+00,5.771613713e+01,8.272259482e+01,5.242124958e+01,8.985978527e+01,7.490391048e+01,9.215595033e+01,3.112326352e+01,3.440624933e+01,5.348471523e+01,3.931682988e+01,3.596534471e+01,9.773337620e+01,6.985774438e+01,6.009154704e+01,8.609898971e+01,1.676402816e+01,1.893321226e+01,3.412011062e+01,8.641730724e+01,7.724988160e+01,3.129057796e+01,8.803590354e+01,9.167949598e+01,2.473542597e+01,8.285298606e+01,3.215267560e+01,3.471841513e+01,2.203271073e+01,6.798040244e+01,3.629724542e+01,2.030760375e+01,3.137895559e+01,1.033081002e+01,5.589846427e+01,3.357408309e+01,6.719419358e+01,3.212655566e+01,8.127619581e+01,9.093641003e+00,1.328728650e+01,8.048662254e+01,4.515885318e+01,4.616713891e+01,3.287930648e+01,2.414166974e+01,6.883726198e+01,8.621070776e+01,5.714047609e+01,8.802103489e+01,9.094388398e+01,6.858892576e+01,8.257968314e+01,3.120173270e+01,9.542198044e+01,6.764040509e+01,1.889622268e+00,5.711886509e+01,1.213187009e+01,2.264118985e+01,5.280805710e+01,6.337634440e+01,8.720531251e+00,2.837926830e+00,5.926346812e+01,5.653375853e+01,1.207173578e+01,9.317848178e+01,6.370029281e+01,5.502321208e+01,8.015276371e+01,8.196192421e+01,3.368767671e+01,5.172295951e+01,7.313633164e+01,3.939745173e+01,5.005522172e+01,5.903667213e+01
1.008728709e+01,6.460773583e+01,3.753007108e+01,1.445235061e+01,9.393794291e+01,9.553523037e+01,3.713187192e+01,6.410022028e+01,5.147076300e+01,9.489665416e+01,5.514599168e+00,8.234146575e+01,2.248573965e+01,3.146200826e+01,6.062797640e+01,7.978701741e-01,9.742651435e+01,7.654426319e+01,9.398238809e+00,3.884266501e-01,4.953730490e+01,2.048507227e+01,1.543012921e+01,9.336028950e+01,7.270644745e+00,9.029635069e+01,9.240298419e+01,3.729409277e+01,2.449547203e+01,1.133529159e+01,6.980628200e+01,7.569716764e+01,8.840617081e+01,9.544863629e+01,4.027965192e+01,9.372699748e+00,4.941502899e+01,6.015217423e+01,6.853474867e+00,4.298434134e+01,3.145427070e+01,7.729090485e+01,5.191672694e+01,3.025574780e+01,5.774311932e+01,8.791742071e+01,2.435136727e+01,9.874976948e+01,8.460109955e+01,6.467698364e+01,2.324013144e+01,3.014921150e+00,8.239705676e+01,3.213474729e+00,1.201482286e+01,2.510264769e+01,4.876519719e+01,6.879577242e+01,1.900541926e+01,5.201483741e+01,2.852558138e+01,4.287306032e+00,9.883460373e+01,7.403525743e+01,8.979075049e+01,5.948827473e+01,4.101794891e+01,8.872668522e+01,9.650254632e+01,1.971828393e+01,6.088022095e+01,6.252910119e+00,8.587252408e+01,9.283460448e+01,4.924621779e+01,1.032258779e+00,7.239202177e+01,1.746218946e+01,9.436170642e+00,1.388193644e-01,1.064049152e+00,1.306284525e+01,4.077249092e+01,4.143147685e+01,5.621483790e+00,5.111163726e+01,5.105334419e+01,4.637607347e+01,5.742847470e+01,3.012127048e+01,4.522832528e+01,7.652913656e+01,7.691042832e+01,9.498360891e+01,5.832700992e+01,3.142505220e+01
3.578886780e+01,9.169968014e+01,1.721041006e+01,3.068379465e+01,9.144027365e+01,8.563697741e+01,5.995946866e+00,3.220122969e+01,3.827714071e+01,9.501453299e+01,4.662600247e+01,2.105920134e+01,3.097930024e+01,7.657817734e+01,6.764367177e+01,8.300383150e+01,2.476662141e+01,7.023144007e+01,6.232929188e+01,4.443596578e-01,5.363082479e+01,9.028022193e+01,9.564171930e+01,3.849754806e+00,5.525923063e+01,3.180676926e+00,8.506714113e+01,7.327293791e+01,5.373754442e-01,8.808146242e+01,9.255075459e+01,9.669290995e+01,7.012154991e+01,6.233663995e-01,1.726851548e+01,8.050484376e+01,1.544335112e+01,7.269896308e+01,4.979154687e+01,4.248915018e+01,7.474609524e+01,1.509771502e+01,4.009654752e+01,1.544324904e+00,1.665040364e+01,3.117896214e+01,4.294360644e+01,4.558585308e+01,7.805129183e+01,6.823872386e+01,8.598691849e+01,5.569319209e+01,7.257142527e+01,3.542056465e+01,4.493603597e+01,7.996523031e+01,4.898092470e+00,8.131019099e+01,3.281797726e+01,8.285257816e+01,8.921414291e+01,7.348355825e+01,1.921823107e+01,4.833968336e+01,8.250407350e+01,4.483058765e+01,1.170143149e+01,7.619542847e+01,8.225436114e+01,8.141075167e+01,2.018897171e+00,4.204689968e+01,8.099079843e+01,7.553052492e+01,3.410383004e+01,3.015344852e+01,6.501413471e+01,7.230814051e+01,6.792731697e+01,6.186284634e+00,6.292178977e+01,6.469490076e+01,2.918063307e+01,3.226974849e+01,8.580036096e+01,5.137699614e+01,2.548972116e+01,7.846839762e+01,2.765089735e+00,8.603747613e+01,9.649657251e+01,6.358043572e+01,4.416277204e+01,3.255346901e+01,9.756493010e+00,3.523713730e+01
6.736298452e+01,5.648129953e+00,1.401193587e+00,8.168543858e+01,2.217282393e+01,3.501784174e+01,6.173181571e+01,7.044738902e+01,6.270348169e+01,9.126368126e+01,2.731873920e+01,3.607203217e+01,1.051364500e+01,5.011758789e+01,6.133372239e+01,7.626590323e+01,6.751085860e+01,5.842997144e+01,4.450828276e+01,4.116744730e+01,7.957802091e+01,4.200918512e+01,4.939082966e+01,9.322761286e+01,9.683361038e+01,6.138907472e+01,8.632156055e+01,8.402709404e+01,5.356498472e+01,6.956450930e+01,5.464510237e+01,1.431034733e+01,4.989877763e+01,4.011801090e+01,4.681080050e+00,2.708480186e+01,5.250191147e-01,6.393845995e+01,2.351492160e+00,5.228358045e+00,1.143128622e+01,3.534663364e+01,8.336602241e+01,2.886303965e+01,2.185311645e+01,4.230517328e+01,5.935450733e+01,5.502312256e+01,8.862401984e+01,1.127230365e+01,7.181591408e+01,7.223713711e+01,5.396172197e+01,1.176634765e+00,7.168221028e+01,7.244049052e+01,5.850537042e+01,3.088462866e+01,2.208614907e+01,2.989327608e+01,5.937347271e+01,5.892943440e+00,5.462386797e+01,3.274688507e+01,9.068679570e+00,3.653589490e+01,3.925470777e+01,8.280053147e+01,5.409597099e+01,5.700457075e+01,4.398575729e+01,9.277504736e+01,8.811650229e+01,6.771004964e+01,2.407627796e+01,2.683436825e+01,8.172185389e+01,8.766048652e+01,6.953216389e+01,6.462602653e+01,6.322149242e+01,4.366376866e+01,8.329352601e+00,8.328734044e+01,9.836338893e+01,7.993937430e+01,2.952253726e+00,5.979641003e+01,6.530115710e+01,2.123263685e+01,5.851009677e+01,3.615073932e+01,7.948398144e+01,2.509172757e+01,4.931402092e+01,9.009808457e+01
7.715265605e+01,6.879289670e+01,2.323154430e+01,2.159520763e+01,1.699808871e+01,6.072149797e+01,1.172369963e+01,5.269883775e+01,2.806274159e+01,4.217637684e+01,1.407271010e+01,9.079309218e+01,8.870560088e+01,3.605138513e+01,3.522685371e+01,4.348083679e+01,2.308292882e+01,9.233488104e+01,9.089753708e+01,4.650825531e+01,7.928020073e+01,5.945188844e+00,4.572831702e+01,8.018404432e+01,3.012410420e+01,7.229432002e-01,1.256775278e+01,2.790567803e+01,9.966189170e+01,1.622903462e+01,6.056060995e+01,7.476538468e+01,3.170200362e+00,2.704696765e+01,7.457621534e+01,8.920365566e+00,1.416313393e+00,8.107265157e+01,1.675950733e+01,1.527093975e+01,2.913279282e+01,3.640694997e+01,7.625178066e+01,5.959390594e+01,4.161092931e+01,1.357329557e+00,4.958843563e+01,1.842893770e+01,5.262925956e+01,2.439341099e+01,1.403729311e+01,3.270041597e+01,4.779214418e+01,5.001147027e+01,7.344573981e+01,2.965211178e+01,6.150466299e+01,4.686649592e+00,9.889302487e+01,3.969859874e+01,7.275582615e+00,5.165742363e+01,2.658669548e+01,2.956771050e+01,4.891161739e+01,5.239174872e+01,4.989681848e+01,4.719360484e+01,3.538192249e-01,8.659833631e+01,3.295027327e+01,3.553593624e+01,3.308599894e+01,2.253427860e+01,5.670982890e+01,8.456042946e+01,4.068103199e+01,6.708304071e+00,8.585147608e+01,8.206399022e+01,5.956367418e+01,4.455699526e+01,1.018464145e+01,4.435062355e+01,2.227449496e+00,6.737836737e+01,2.635555677e+01,7.305490338e+01,1.717212664e+01,7.075087691e+01,7.899366741e+01,6.609920894e+01,2.672270875e+01,4.364677451e+01,7.175120709e+01,4.988886516e+00
