v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44
6.560794722e+01,8.871639600e+01,3.227603306e+01,6.937102445e+01,4.266766559e+01,9.681969413e+01,9.763363460e+01,7.484825588e+01,2.943885535e+01,1.960937444e+01,3.360652945e+00,3.666647609e+01,6.639200916e-01,9.070520271e+01,3.833051381e+01,2.031931752e+00,4.003408221e+01,5.005882734e+01,4.834180550e+01,7.712487739e+01,2.506677621e+00,7.119730017e+01,8.491538774e+01,8.429279670e+01,3.680547451e+01,3.060165041e+01,5.696076581e+01,3.456929766e+01,6.375777334e+01,3.362427165e+01,8.227274454e+01,6.981160540e+01,4.816681986e+01,1.229382430e+01,9.215350467e+01,8.169777629e+01,4.648776410e+01,7.234099580e+01,9.069658879e+01,7.938683102e+00,4.043566941e+01,1.416818738e+01,5.052602715e+01,2.868000510e+01
8.464254609e+00,6.988978067e+01,8.065145061e+01,4.494795210e+01,7.339825575e+01,4.959044797e+01,6.686429885e+01,5.486354345e+01,1.605354595e+01,8.186963361e+01,9.247165202e+01,6.732663329e+01,5.244963313e+01,2.537435701e+01,8.089637019e+01,1.256812846e+01,7.309404233e+01,4.546224753e+01,2.353015062e+01,7.437855950e+01,4.653458382e+01,8.457344355e+00,1.819566589e+01,4.702798601e+01,8.094834878e+01,5.589646940e+01,5.765169523e+01,9.279911085e+01,9.975527869e+01,6.911830678e+01,5.290981280e+01,6.505615483e+01,2.835875164e+01,6.367904167e+01,9.986487858e+01,3.766969956e+01,9.037362788e+01,4.239883360e+01,6.464611945e+01,3.319142779e+01,8.566456208e+01,7.669178655e+01,5.352177496e+01,2.917426819e+01
9.607937356e+01,2.085041162e+01,6.602456508e+01,7.866334081e+01,9.806099622e+01,5.493052126e+01,1.643217723e+00,8.925523251e+01,4.078282918e+01,2.699224296e+01,5.140991910e+01,4.338885097e+01,7.961816040e+01,7.064565485e+01,5.113358280e+01,6.461920013e+01,5.998065160e+01,9.118096566e+01,6.205369543e+01,6.145161375e+01,4.439569591e+00,8.743249408e+01,3.606217181e+01,3.587352295e+01,7.799766005e+00,4.382672107e+01,9.598531740e+01,1.289860637e+01,7.173152789e+01,1.495614533e+01,9.745736580e+01,7.250790707e+01,6.782404608e+01,5.982501604e+01,3.096570053e+01,3.311775552e+01,3.329090975e+01,2.394320751e+01,3.855463826e+01,8.832694550e+01,3.499785093e+01,5.353052604e+01,5.534095065e+01,7.745845663e+01
6.553126892e+01,4.337517124e+01,5.469597252e+01,4.899627675e+01,6.362328524e+01,7.665955170e+01,6.118329669e+01,5.011661957e+00,1.201337111e+01,6.900751270e+01,8.763455972e+01,9.761720490e+01,9.557796243e+00,5.097514950e+01,2.606794288e+01,9.979024732e+01,5.770041244e+01,3.325018246e+01,4.504508005e+01,9.286938468e+01,9.808773678e+01,8.523569057e+01,7.311857825e+01,8.414916324e+01,1.493712102e+01,4.202925269e+01,7.419486693e+00,4.046413221e+00,6.164282753e+01,2.889565006e+01,4.524938392e+01,8.725378563e+01,7.499725968e+01,6.120339002e+01,3.450745165e+01,8.896715208e+01,2.263792331e+01,9.314975260e+01,5.972478051e+01,8.259017209e+01,1.942020522e+01,2.178277702e+01,2.974539679e+01,1.051685489e+00
7.582292314e+01,1.220787441e+00,1.685155524e+01,4.092705877e+01,9.219566045e+01,8.103531079e+01,8.672677430e+01,9.395137391e+01,9.015647500e+01,6.279728360e+01,8.380634507e+01,3.427427851e+00,2.207551565e+01,5.745002515e+01,4.948834678e+00,3.827548565e+01,4.237523007e+01,7.545045871e+01,3.604246728e+01,4.025906137e+00,2.049258101e+01,5.279689035e+01,5.335204497e+01,4.862919987e+01,3.609609752e+01,3.478844197e+01,3.319494371e+01,4.194801169e+01,9.289164490e+00,9.501905579e+01,9.194571201e+01,5.281903518e+01,8.962487285e+01,6.921371184e+01,9.833809788e+01,2.716851023e+01,2.448251803e-01,4.896758746e+01,5.848525995e+00,7.066382685e+01,3.865214671e+01,2.690886885e+01,5.910352008e+01,1.894770569e+01
1.650231364e+01,9.250774539e+01,4.201989837e+01,7.075731404e+01,4.319867796e+01,7.935697960e+01,4.173520128e+01,9.401096071e+01,4.811203214e+01,4.580469011e+01,6.694745725e+01,1.209831170e+01,9.862975330e+01,4.531123222e+01,2.632752672e+01,3.188852198e+01,7.290466773e+01,3.016118157e+01,1.330266366e+01,6.773529275e+01,9.535640430e+01,1.683542702e+00,2.769095336e+01,1.118443213e+01,8.568683579e+01,6.363015383e+01,6.225231444e+01,1.399405534e+01,6.780156368e+01,7.353756933e+01,3.799984122e+01,5.425077491e+01,6.597193171e+00,7.616133816e+01,4.218633586e+01,6.206287252e+00,1.609540237e+01,8.053290211e+01,8.573302017e+01,9.055264425e+01,7.988709937e+01,1.145522192e+01,7.908621669e+01,1.044459493e+01
1.435741264e+01,8.578124725e+01,5.489937112e+01,6.706243260e+01,7.401829864e+00,8.025366417e+00,3.430855730e+01,9.313676303e+01,4.551476738e+01,2.268693582e+00,8.320846715e+00,3.095747942e+01,7.500063510e+01,6.557313627e+01,4.671226793e+01,2.195049319e+01,4.145470604e+01,8.545076654e+01,6.634322014e+01,6.801491963e+01,5.012747929e+01,4.316748899e+01,7.221693890e+01,1.089096984e+01,1.084662528e+00,1.204859713e+01,4.130385061e+01,9.310687776e+01,8.435786474e+01,8.856010241e+00,8.572420955e+01,8.036798074e+01,2.309456309e+00,3.433470317e+01,2.456305610e+01,2.979608751e+00,1.723041482e+01,3.248285674e+01,2.452896984e+01,6.635636308e+01,1.481659418e+01,7.022075425e+01,1.342743927e+01,5.574360847e+01
6.593233448e+01,4.608991941e+01,8.965239442e+01,9.479380055e+01,6.285845945e+01,3.956842414e+01,7.032116685e+01,7.197705015e+01,1.106111632e-01,1.026720873e+01,3.951028771e+01,2.193256491e+01,7.111875946e+01,1.984215781e+01,6.039328463e+01,5.454954702e+00,4.831931524e+01,6.166422053e+01,7.888787076e+01,9.560542420e+01,2.586785622e+01,1.609718062e+01,3.137393653e+00,6.402399830e+01,4.530936574e+01,3.073362110e+01,7.031527465e+01,2.290957698e+01,5.026212055e+01,7.391812091e+01,5.984414563e+01,8.977660796e+01,2.629218858e+01,9.439786537e+01,6.918765784e+01,6.074673602e+01,5.492888342e+01,1.153429979e+01,8.374925957e+01,3.591972749e+01,5.205470487e+01,7.556100435e+01,7.914741607e+01,5.630500343e+01
1.361878412e+01,7.186713126e+00,8.705382491e+01,2.235347666e+01,4.701149913e+01,3.764627861e+01,8.326403672e+01,3.583424038e+01,8.021451565e+01,2.994270370e+01,2.064770956e+01,2.742776794e-01,7.697686102e+01,8.663537141e+01,8.850991770e+01,2.825521620e+01,3.765070165e+01,8.558421407e+01,8.567640755e+01,1.641780924e+01,8.941710192e+01,7.790216079e+01,5.405956597e+01,6.226842959e+01,8.171570070e+00,6.465956364e+01,5.491098216e+01,4.882443700e+01,9.016310166e+00,8.829587562e+01,1.515264624e+01,3.880641316e+01,9.628817647e+01,9.290006446e+01,9.147863441e+01,7.660772201e+01,8.449378925e+00,6.316005990e+01,2.160136273e+01,4.520535418e+00,5.807394253e+01,5.050953402e+01,6.434285182e+01,6.720688873e+01
4.934025771e+01,7.297348677e+01,3.518642178e+01,4.743727938e+01,9.108814688e+01,8.785683117e+01,8.311186517e+01,9.265428586e+01,2.447194752e+01,2.941679298e+01,6.120536840e+01,4.342645567e+01,9.811036885e+01,9.721187184e+01,9.225015920e+01,6.630013232e+01,9.153433260e+01,3.616370670e+01,6.217025800e+01,9.450219821e+01,6.021197007e+01,8.117897965e+01,5.246239167e+01,6.261068606e+01,1.251407563e+01,8.964401274e+01,6.020016245e+01,6.166340557e+01,1.131455363e+01,5.950941569e+01,4.301596434e+01,1.044502800e+01,5.361987871e+01,2.461953905e+01,8.695992301e+00,3.190758295e+01,2.530097405e+01,2.467314808e+00,3.612318858e+01,6.484922358e+01,2.770206451e+01,2.306110347e+01,3.191694129e+01,7.779914108e+01
8.229937982e+01,1.270064195e+01,5.232660662e+01,3.015692668e+01,5.684034636e+01,2.393276849e+01,6.616440770e+01,9.304493060e+01,7.425217021e+01,2.986206412e+00,8.885113988e+01,5.190320741e+01,6.347159808e+01,3.599127212e+00,5.386601530e+01,9.369410853e+01,2.777076657e+01,6.638204106e+01,5.214979798e+01,7.849182711e+00,2.885135514e+01,3.179467085e+01,2.667055529e+01,8.198897999e+01,4.313705271e+01,2.875159399e+01,5.709154891e+01,3.152401864e+01,4.670096748e+01,2.725593165e+01,3.661392035e+01,2.925308048e+01,3.769905827e+01,4.480622858e+01,6.575139971e+00,9.562275467e+01,1.753332354e+01,2.780387814e+01,6.848482999e+01,1.390415204e+00,3.951194652e+01,3.521080317e+01,9.578254262e+01,8.138362154e+01
3.627370474e+01,5.980358180e+01,1.176371257e+01,6.759947422e+01,4.251413863e+01,9.975897398e+01,5.344573869e+01,2.801767886e+01,6.391629749e+01,1.687246197e+01,3.050995968e+01,1.095393340e+01,9.349985877e+01,7.145861315e+01,6.065531141e+00,9.611873644e+01,6.615658157e+01,5.842668302e+01,7.511885170e+01,6.937129212e+01,3.504039732e+00,7.763481831e+01,7.080361600e+01,1.055442328e+01,2.131387724e+01,6.109512049e+01,4.881182150e+01,1.219734991e+01,6.998375435e+01,3.700811957e+01,8.310085473e+01,5.450569398e+01,7.162002571e+01,6.629627911e+01,6.334318406e+00,5.472719674e+01,6.234926982e+01,2.675580574e+00,9.229275574e+01,1.556447600e+01,2.137414680e+01,3.328389715e+01,8.745993133e+01,5.231793683e+01
5.045029403e+01,3.009513209e+01,4.972860544e+01,6.426223144e+01,5.777300198e+01,6.972969049e+01,5.657173896e+00,9.959821411e+01,4.407213015e+00,6.890065435e+01,9.417139628e+01,5.849212751e+01,6.691890184e+01,2.730810166e+01,5.260936470e+01,8.552114870e+00,9.770290750e+01,6.339028049e+00,6.098112702e+01,2.085559578e+01,3.143734191e+01,2.053311870e+01,5.214081937e+01,3.992836907e+01,5.652856504e+01,6.593888564e+01,7.617405309e+01,3.801904498e+01,8.045731745e+01,2.168853810e+01,4.812020474e+01,6.284237122e+01,6.328393341e+01,9.478216803e+01,3.768984308e+01,8.024149187e+01,5.543534017e+01,1.148810368e+01,9.362808699e+01,4.409247325e+01,8.681402912e+00,2.295969086e+01,3.564375508e+01,6.033091723e+01
6.494542522e+01,7.387549949e+01,5.555366751e+01,7.975510368e+01,4.599754349e+01,7.757171847e+01,4.254777692e+01,2.330003488e+01,4.647472248e+01,4.045472066e+01,6.619435655e+00,7.148103241e+00,1.849709327e+01,3.467414356e+01,1.805733088e+01,9.429393111e+01,5.389657484e+01,7.459049614e+01,4.753767473e+01,4.094162879e+01,6.214764102e+01,9.958364925e+01,2.688593908e+01,1.885085675e+01,4.119016730e+01,5.096312499e+01,6.075050632e+01,9.000737291e+01,3.022851400e+01,1.938860719e+00,3.462860355e+01,5.594480805e-01,9.669485975e+01,4.156690449e+01,4.925408771e+01,9.091243899e+01,8.245910825e+01,6.180477612e+01,2.151761666e+01,7.847168251e+01,2.569925957e+01,5.630295105e+01,9.214848706e+01,4.558463139e+01
3.633655229e+01,8.936066671e+01,6.783208671e+01,6.626444951e+01,9.859442797e+01,5.794468213e+01,7.852991776e+01,6.809957797e+01,1.944638596e+01,9.379686231e+01,7.156540603e+01,7.568039446e+01,9.010579634e+01,6.548016447e+01,1.342786826e+01,4.622545934e+01,5.758908218e+01,6.816827654e+01,1.046223284e+01,6.606736094e+01,1.251411249e+01,3.860835168e+01,4.668978610e+01,2.401627685e+01,3.260991526e+00,7.466879600e+01,8.733682637e+01,6.253362361e+01,5.197385067e+01,5.759120572e+01,5.171996410e+01,6.480422106e+01,3.987737640e+01,4.658519760e+01,7.415744746e+01,9.855001078e+01,4.516303176e+01,1.803128838e+01,2.448107303e+01,3.438302868e+01,6.092920822e+01,7.251754207e+01,4.698573654e+01,6.135399134e+00
8.909436530e+01,1.177791867e+01,1.495156395e+01,2.385506022e+01,6.774299347e+01,7.917975576e+01,2.870825639e+01,4.374627513e+01,7.517411538e+01,5.388611648e-01,6.875077956e+01,9.231561776e+01,8.893831040e+01,2.816461930e+01,2.288127480e+01,5.693338117e+01,7.155147826e+01,1.825615828e+01,7.645947042e+01,6.195380718e+01,6.847458250e+01,7.489937393e+01,5.620683714e+01,6.980354735e+01,5.000079539e+01,5.038621927e+01,5.426905082e+01,8.529139454e+01,1.819995522e-01,9.586524180e+01,3.514357296e+01,3.901879335e+01,1.772817236e+01,6.207233973e+01,5.081461353e-01,4.173430228e+01,6.059086134e+01,7.157592181e+00,9.090060243e+01,4.594811036e+01,9.610032703e+01,9.662537390e+01,6.298126634e+01,8.927267587e+00
1.110172788e+01,8.493641642e+01,5.994758779e+00,1.659516810e+01,1.963874184e+01,7.144831697e+01,8.384454426e+01,6.695610564e+01,6.964180037e+01,7.130529875e+01,8.839898749e+01,2.496866169e+01,8.728567670e+01,7.041855487e+01,5.173270180e+01,7.891207787e+01,1.286017421e+01,9.918401366e+01,5.776316737e+01,3.602986791e+01,7.425372866e+01,4.210012755e+01,6.075052687e+01,1.194862822e+01,2.274376018e+01,7.478069267e+01,1.098610572e+01,3.915611744e+01,5.045663378e+01,6.656146545e+01,3.970670866e+01,9.835774777e+01,7.349004997e+01,4.746002325e+01,6.906705697e+01,9.164010494e+01,3.368256653e+00,1.485288532e+01,3.694836267e+01,3.793922289e+01,3.004607044e+01,6.029836715e+01,4.500097627e+01,7.355071306e+01
5.329258340e+01,8.902612870e+01,6.630251978e+01,1.627156626e+00,6.013972477e+01,1.622266437e+01,4.268934698e+01,7.477077408e+01,4.997895289e+01,8.975910863e+01,8.074165782e+01,8.522650345e+01,4.552366073e+01,2.069422991e+01,4.468171358e+01,6.297625309e+01,4.298862213e+01,2.174957113e+01,8.199587918e+01,6.515966734e+01,2.101809564e+01,8.236181969e+01,1.153256723e+01,1.687255625e+01,7.260449195e+01,5.574153563e+01,4.516018492e+01,6.320910647e+01,4.594083877e+00,1.397199833e+01,8.889454103e+01,5.322334182e+01,6.537288910e+01,8.024356846e+01,8.722244309e+01,1.902160608e+01,1.183603296e+01,9.588523996e+00,8.044501900e+01,6.519105233e+00,3.595174787e+01,4.917377163e+01,3.856278005e+01,2.840205037e+01
3.009194421e+01,5.345523417e+01,6.667101569e+01,5.556907571e+01,2.285285217e+01,6.345861622e+01,2.349191235e+01,3.911057299e+01,3.788149851e+01,5.803361293e+00,1.694408945e+01,7.312499635e+01,1.886135194e+01,6.123610793e+01,8.703966856e+01,4.091476545e+01,7.375069893e+01,8.536788287e+01,7.357089328e+01,2.127622682e+01,5.899517590e+01,4.658781082e+01,9.355263956e+01,3.029552303e+01,4.091978101e+01,6.052534690e+01,8.897882067e-01,2.373425261e+01,9.987416304e+01,3.055357338e+01,8.751721547e+01,3.175467126e+00,1.554576307e+01,2.105247044e+01,8.870631461e+01,6.081901731e+01,4.190031526e+01,1.373053410e+01,3.154885117e+01,8.357889904e+01,1.057261342e+01,5.000227536e+01,7.647170630e+01,7.446565860e+01
8.673741167e+01,2.412647535e+01,4.458880351e+01,6.498594605e+01,9.316661008e+00,1.477753003e+01,7.721126526e+01,4.186134395e+01,9.961910793e+01,5.385480715e+01,2.568367967e+01,3.603757815e+01,8.501246986e+01,1.946696421e+01,2.828175861e+00,4.425144254e+01,4.953973689e+00,6.917751908e+00,9.302566788e+00,1.171356590e+01,7.387692599e+01,1.359282688e+01,5.508646247e+01,2.853171919e+01,4.175729227e+01,8.390974332e+01,8.492720119e+01,8.860938456e+01,7.784733314e+01,8.758598535e+01,6.708802352e+01,9.282236550e+01,3.609415262e+01,1.401754311e+01,2.441154782e+01,5.494113356e+01,4.334665631e+01,8.522887746e+01,2.643546243e+01,8.071129594e+01,7.036665319e+01,6.319325777e+01,3.408876675e+01,7.074250192e+01
2.240153696e+01,9.474114632e+01,1.106019881e+00,4.463662906e-02,8.119497406e+01,6.023782355e+01,8.929377860e+01,2.489833196e+01,1.340651330e+01,7.189021008e+01,4.931367915e+01,9.625591449e+01,2.120781724e+01,5.355747794e+01,4.745237159e+01,4.874445397e+01,4.683558162e+01,9.185767271e+01,4.484560607e+01,1.959940795e+00,9.722538685e+01,6.820115602e+01,3.659185082e+01,1.922132713e+01,8.138298221e+01,8.364077665e+01,4.727888770e+01,1.930556344e+01,5.466817487e+01,8.980561811e+01,3.929337903e+01,9.257332076e+01,5.586410784e+01,7.880608391e+01,3.166757901e+01,2.556431883e+01,9.782315826e+01,2.538649425e+01,4.631562091e+01,7.115334054e+01,8.486386135e+01,8.222851488e+01,4.256123374e+01,2.124695460e+01
3.215532801e+01,6.207876999e+01,6.009143099e+01,2.808415130e+01,9.477512620e+01,6.840697669e+01,8.825714946e+01,5.056787768e+01,7.772895071e+01,1.603425284e+01,8.503908455e+01,5.681572941e+01,6.274147084e+01,4.160860603e+01,8.783318649e+01,7.354454310e+01,8.519437396e+01,3.026478242e+01,5.611548417e+01,9.370518712e+01,6.341495111e+01,9.067554821e+01,1.366045621e+01,3.974434933e+01,5.331151554e+01,4.787452482e+01,1.160327204e+01,9.402895648e+01,1.589375665e+01,4.723015061e+01,2.993256343e+01,2.850553252e+01,4.888024322e+01,4.329906098e+01,3.743166232e+01,3.360609997e+01,3.763734543e+01,3.758513852e+01,4.255230677e+01,7.204647036e+01,8.035283503e+01,4.929552013e+01,8.448596762e+01,3.710830974e+01
5.162731887e+01,2.874598692e+01,1.141692981e+01,6.503132227e+01,8.750692707e+01,5.486147334e-01,8.789302442e+01,1.423399977e+01,4.911374090e+01,5.926539137e+00,2.492005928e+01,1.650938300e+01,2.030217443e+01,9.999151999e+01,7.264540909e+00,1.927001598e+01,8.086102302e+01,8.379677467e+01,7.167183194e+00,5.106658158e+01,5.750942109e+01,1.193724227e+01,1.259796121e+01,7.640960856e+01,5.285021956e+01,6.021252438e+01,4.323841336e+01,2.313433781e+01,2.661033947e+01,9.787453699e+01,4.065168228e+00,8.631562959e+01,6.864750141e+01,4.991187539e+01,1.361117948e+01,1.892994010e+01,1.983841926e+01,1.025857101e+01,8.761938773e+01,6.071367937e+01,7.831620181e+01,3.248088934e+01,4.022378326e+01,5.649318902e+01
5.687994598e+01,3.835915588e+01,9.347469738e+01,5.792315927e+01,7.734395843e+01,9.551475366e+01,4.390116873e+01,7.380739073e+01,2.479663831e+01,3.243630853e+01,1.744397854e+01,2.290193581e+01,6.758529235e+01,9.287142461e+00,8.980315196e+01,2.328077099e+01,1.802808344e+01,2.385269974e+01,4.167340021e+01,6.822256230e+00,1.835179926e+01,6.647726217e+01,6.561239912e-01,1.546912275e+01,3.368642569e+01,9.004273592e+01,7.456175084e+01,4.690231306e+01,8.877839043e+00,1.896307367e+01,4.821315460e+01,6.408597183e+01,1.636085319e+00,5.010415498e+01,9.341429278e+01,7.746314557e+01,6.391451149e+01,3.541807430e+01,2.247723343e+01,6.005848396e+01,7.962420739e+01,2.243405825e+01,6.333504043e+01,3.998554512e+01
2.641328152e+01,2.539444008e+01,1.124099363e+01,6.818289774e+01,5.041332637e+01,7.920362826e+01,5.723626721e+01,8.052322303e+01,3.581275336e+00,4.830230855e+01,1.147356968e+01,1.402753203e+01,1.852595946e+00,3.960282592e+00,2.549848869e+01,5.473779278e+01,6.427192707e+01,2.183161022e+01,2.539757821e+01,8.265254708e+01,2.603759570e+01,2.219562132e+01,8.956579703e+01,7.933158742e+01,1.460516979e+01,4.184781788e+01,4.584127653e+00,6.929821523e+01,9.543437104e+01,9.367095315e+01,6.354179813e+00,8.687180245e+01,8.520048640e+01,3.137640295e+01,2.788868088e+01,7.487106788e+01,6.992138922e+01,1.667316252e+01,9.619535413e+01,9.443002707e+01,7.322049695e+01,8.156273447e+01,1.999829311e+01,1.985382029e+01
6.473711598e+00,4.208776820e+01,8.046038448e+01,1.380250056e+01,4.071155015e+01,7.162154147e+01,9.161025823e+01,1.531012660e+01,3.276896147e+01,8.529322220e+01,8.184307146e+01,1.936262946e+01,2.714058800e+01,4.401846837e+01,7.068109171e+01,5.738932267e+01,1.572397735e+01,2.670919653e+00,9.484933868e+01,3.002191388e+01,6.636554006e+00,7.024851411e+01,9.613361575e+01,1.678944405e+01,8.140479547e+01,7.539744586e+01,3.269109492e+01,5.417447867e+01,4.008271717e+01,2.928205342e+01,7.815706359e+01,9.167356838e+01,2.898820151e+01,1.378076218e+01,5.390815306e+01,3.926274603e+01,2.939338830e+01,8.351872300e+01,7.504611037e+01,5.469288734e+01,2.914692794e+01,3.597265677e+01,8.860055979e+01,7.055132373e+01
2.304305529e+01,9.782412595e+01,6.155405332e+00,7.929854913e+00,2.450395488e+00,7.630780656e+01,5.176685612e+01,7.310900255e+01,5.846321298e+01,9.221940121e+01,6.328478631e+01,3.435654735e+01,6.083226409e+01,5.627894775e+01,3.284963401e+01,6.182288212e+01,3.797214900e+00,3.388575207e+01,3.613555758e+01,7.417687059e+01,6.386219188e+01,2.384213608e+01,9.721969876e+00,6.770298861e+01,3.527646114e+01,5.239781368e+01,6.881200265e+01,4.369312704e+01,3.964110209e+01,9.617900648e+01,5.366132612e+01,7.237124488e+01,7.098169893e+01,2.802545725e+01,1.130862039e+01,9.199986761e+01,5.480035365e+01,8.854727508e+01,8.973241497e+01,7.043070700e+01,5.641827055e+01,4.670031350e+01,1.133850029e+01,9.513823968e+01
9.405025411e+01,1.321724419e+01,9.289662284e+01,4.599731765e+01,9.209388483e+01,5.171765560e+01,9.302665459e+01,5.293427503e+01,9.009224561e+01,8.403818962e+01,4.735792555e+01,4.662899037e+01,3.778329334e+01,2.161022452e+01,4.680721560e+01,9.859980529e+01,3.702644627e+01,8.098510242e+01,3.193421727e+01,6.317593609e+01,7.826328301e+01,9.205506288e+01,4.920042344e+01,3.959684092e+01,4.213322359e+01,5.258201493e+01,8.345731227e+01,5.572302814e+01,2.520460399e+01,1.170070948e+01,2.385411014e+01,9.890339862e+01,5.432426278e+01,2.657601230e+01,8.487928942e+01,8.368789440e+01,8.922983060e+00,8.536467725e+01,3.184507167e+01,8.849399488e+01,9.297445361e+01,1.577111012e+01,4.685117481e+01,4.209643248e+01
9.082648726e+01,1.451633653e+01,1.352029665e+01,4.017567748e+01,4.137177198e+01,4.165542762e+01,8.532571118e+01,1.462087094e+01,2.400942542e+00,9.827428254e+00,3.458697888e+01,9.246891588e+01,7.463921834e+01,2.386230981e+01,3.285136881e+00,1.714918132e+01,6.709545888e+01,5.201049755e+01,6.472149764e+01,4.915095299e+01,1.261466081e+01,2.817238257e+01,4.449444915e+00,6.920299705e+00,7.644889621e+01,3.860793702e+01,1.259731128e+01,7.323972387e+01,7.986322284e+01,7.455394466e+01,3.696876578e+01,7.323799803e+01,6.725002114e+01,8.942275461e+01,8.845015501e+01,4.626912380e+01,5.856482044e+01,8.861796122e+01,3.478196099e+01,3.581006354e+01,7.862358265e+01,7.241841677e+01,6.958754838e+01,1.475576989e+01
