v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70
2.735463700e+01,1.577104262e+01,8.989600907e+01,7.941022758e+01,7.524455358e+01,9.606041512e+01,3.646261309e+01,6.889786066e+01,3.410784979e+00,4.147320303e+01,7.231222669e+01,2.038445945e+01,7.824177708e+01,1.699948216e+01,4.434560993e+01,3.636157540e+01,3.535373103e+01,7.143704605e+01,1.820641741e+01,4.148306422e+01,7.327860055e+01,8.611342900e+01,8.997590226e+01,4.601963365e+01,1.730044592e+01,3.347432637e+01,5.550386941e+01,9.460779442e+01,5.857814812e+01,8.807750640e+01,1.280660294e+01,5.767955685e+01,9.690215714e+01,8.139778783e+01,3.786460752e+01,5.330817374e+00,6.105613250e+01,3.995944616e+01,5.426185446e+01,9.166082384e+01,8.496274050e+01,3.599938398e+01,7.670692007e+01,7.395780802e+01,9.981564892e+01,4.992587681e+01,1.672909104e+01,4.599987165e+01,7.576160938e+01,8.527902098e+01,5.772393785e+01,5.843392792e+01,9.207595235e+01,7.893702284e+00,2.480813740e+01,7.341331896e+01,4.582483765e+01,7.667280743e+01,3.391628406e+01,2.990800525e+01,5.692229286e+01,8.285796145e+01,7.272978286e+01,7.122617148e-01,1.656416211e+01,3.978074472e+01,8.197076970e+01,6.619998447e+01,2.458032349e+01,4.604008924e+01
3.316206654e+01,1.270292323e+01,5.392446940e+00,6.308117184e+01,4.328739025e+01,4.036709173e+01,4.976419741e+01,5.288810333e+01,4.129583099e+01,6.474984279e+01,2.323272854e+01,3.880443225e+01,9.659220879e+01,4.651436287e+01,9.153004963e+01,8.074586857e+01,2.248070963e+01,8.375858440e+01,2.075571947e+01,6.917267640e+01,1.484902439e+01,4.630541540e+01,9.374364127e+01,3.647505316e+01,6.073353823e+01,8.704595430e+01,3.869697927e+01,8.677885539e+01,1.917840034e+01,8.117815654e+01,9.419691124e+01,1.854897580e+01,4.370486233e+01,8.623446052e+00,2.813654068e+01,5.084597325e+01,3.176419661e+01,1.764238351e+01,3.379326716e+01,6.774502604e+01,3.253373043e+01,4.702866435e+01,7.944931282e+01,8.506903533e+01,2.230589806e+01,9.587687675e+01,8.223683959e+01,1.012423973e+01,2.700327323e+01,5.842552772e+00,1.026704081e+01,7.519504951e+01,5.622639999e+01,4.672199113e+01,6.112931825e+01,4.418568917e+01,9.342293984e+01,5.956999905e+01,2.900164721e+01,5.920270213e+01,7.277102691e+01,3.765212749e+01,6.381937518e+01,8.895085904e+01,7.526084927e+01,4.120173121e+01,8.876054855e+01,2.339727814e+01,6.034787715e+01,9.562541185e+01
8.966977895e+01,7.862431122e+00,7.527059610e+01,3.103446942e+01,8.318925611e+01,1.080928349e+00,4.894560979e+01,8.709022211e+01,1.986567364e+01,5.384080008e+01,1.217188892e+01,6.804622732e+01,2.809155699e+01,9.828844966e+01,1.501686591e+00,2.926876334e+01,5.823019959e+00,9.804914777e+00,7.379861625e+01,9.506192217e+01,8.870205525e+01,4.661190375e+01,2.570905500e+01,1.662350580e+01,7.005505853e+01,9.458680445e+01,9.966330719e+01,7.097010003e+00,6.965080437e+00,3.413755613e+01,4.335007417e+01,6.421835776e+01,4.145032301e+01,5.771868725e+01,4.922375788e+01,4.926577620e+01,9.282592534e+01,1.883969189e+01,6.683846154e+01,2.624345827e+01,6.098127860e+01,2.654153902e+01,1.694099954e+01,4.030130376e+01,2.575485419e+01,4.329889419e+00,2.998474490e+01,4.343162224e+01,1.912125365e+01,7.711343820e+01,3.730265798e+01,8.775586289e+01,4.085076090e+01,5.304654267e+01,9.292828738e+01,4.100245339e+01,5.330959652e+01,2.932169556e+01,5.135383068e+01,3.862095087e+01,5.161639011e+01,7.370310663e+00,6.629394071e+01,4.981746233e+01,4.603113721e+01,8.264332365e+01,5.436199913e+01,2.679148834e+01,6.137961131e+01,7.076255978e+01
1.229744508e+01,6.330416508e+01,6.349051594e+01,4.092028628e+01,5.140576963e+01,4.606012012e+01,1.865725719e+01,8.424229793e+01,4.451110351e+00,2.979872023e+01,2.879495266e+00,4.708956789e+00,8.124039049e+01,5.116031878e+00,7.514519026e+01,6.828988940e+01,3.555988271e+01,8.912466121e+01,3.841987065e+01,8.577564807e+01,2.534153815e+01,4.647005898e+01,2.566444180e+01,2.332672423e+01,8.806874316e+01,3.744165551e+01,3.571880907e+01,9.330431461e+00,1.534200447e+00,7.355030472e+01,3.314268329e+01,3.736893593e+01,1.401402694e+01,4.066518350e+01,5.949900713e+01,5.954542496e+01,7.556698884e+01,5.986940951e+01,7.328005637e+01,5.086872138e+01,4.775000966e+01,3.099801338e+00,7.809515813e+01,4.812917336e+01,1.318394093e+01,5.383608821e+01,5.403098115e+01,5.733919854e+01,1.872972421e+01,8.178611602e+01,4.829288440e+00,2.149269979e+01,8.807859172e+01,4.305307386e+01,2.694298017e+01,6.603094711e+01,7.564514928e+01,9.656619301e+01,3.540890758e+01,7.811035029e+01,1.206158865e+01,8.041469581e+00,9.333202524e+01,9.835664702e+01,7.047935137e+01,1.225373228e+01,1.677578396e+01,6.055199723e+01,4.542762375e+01,6.428431219e+01
4.582614224e+00,1.041251687e+01,6.355361720e+01,4.711921258e+01,6.180626894e+01,3.628377382e+01,2.173722519e+00,5.178618059e+01,7.288729086e+01,6.888202906e+01,5.408622416e+01,2.086154139e+01,3.724953163e+01,4.884807681e+01,3.733517726e+01,8.847124433e+01,4.306294611e+01,3.835524426e+00,7.820228672e+01,1.426596911e+01,2.758975912e+01,1.676231267e+01,3.257677317e+01,5.845985434e+01,5.375969134e+01,2.259112083e+01,9.674109338e+01,2.000407721e+00,9.196587949e+01,3.209773672e+01,2.795871450e+01,8.157731185e+00,4.924855806e+01,5.860777717e+01,2.151573960e+01,8.410945733e+01,7.292821369e+01,7.604293126e+01,7.359544989e+01,8.680027285e+01,3.053550359e+01,6.708638148e+01,4.973758490e+01,2.928361196e+00,7.589019272e+01,9.818974700e+01,9.843425479e+01,8.558856664e+01,5.450334470e+01,1.641186432e+01,3.646733542e+01,1.523448708e+01,9.263785136e+01,1.219172939e+01,1.027214104e+00,7.172536672e+01,8.050624904e+01,6.699163476e+01,5.006336320e+01,7.859104304e+00,2.879056427e+01,6.060302069e+00,7.262831707e+01,9.958060582e+01,9.258303391e+01,4.414884195e+01,6.406659611e+01,2.087506145e+01,6.850919488e+01,4.298285364e+01
2.563778052e+01,3.261040986e+00,1.716791260e+00,2.510333984e+00,2.027293145e+01,8.629383456e+01,9.096682300e+01,5.851086516e+01,7.363341880e+01,5.810497827e+01,9.891634751e+01,6.796734919e+01,5.081946923e+01,5.223326012e+01,5.885845010e+01,5.392539212e+00,7.409132846e+00,1.765039676e+01,4.680819661e+01,7.680762786e+01,9.131634449e+01,8.994375504e+01,5.869354078e+00,3.285393882e+01,4.113481972e+01,8.209109825e+01,2.730996346e+01,1.844644469e+01,6.524963195e+01,9.465724900e+01,5.975999623e+01,7.723559398e+01,1.362840552e+01,7.751729377e+01,7.641829077e+00,7.886453433e+01,8.619473603e+01,6.256659992e+01,2.620652845e+01,3.650652110e+00,1.793441865e+01,6.357335072e+01,2.067964655e+01,2.777489374e+01,4.247975029e+01,6.296769399e+01,2.399572755e+01,9.161188793e+01,5.928635624e+01,6.330645255e+01,7.962655211e+01,4.806047255e+01,1.226850472e+01,2.253334467e+01,1.932431520e+01,3.528837427e+01,7.414409030e+01,9.066902305e+01,7.622884550e+01,7.355085605e+00,7.294412863e+01,5.601959354e+01,7.689427055e+01,5.409356971e+01,9.105070283e+01,3.146465784e+01,8.898526749e+01,1.644895209e+01,3.265490872e+01,7.572646336e+01
2.268828534e+01,6.617966439e+01,3.171586231e+01,3.262181341e+01,4.793056090e+01,3.347604262e+01,2.416552557e+01,4.171442354e+01,7.488922532e+01,1.512845971e+01,7.827021770e+00,3.590214468e+01,3.109148563e+01,2.617673762e+01,1.284194658e+01,6.860881624e+01,5.388711648e+01,6.619757978e+01,1.010125831e+01,1.503567940e+01,3.636368952e+01,5.182766279e+00,7.734588352e+01,5.415387222e+01,1.772474922e+00,2.344196723e-01,5.100908833e+01,7.621525001e+01,5.042248092e+01,6.864113082e+01,6.598430118e+01,6.346254444e+01,3.329147439e+01,9.294040315e+01,7.543475397e+01,9.322766551e+01,8.085446082e+01,1.567426032e+01,4.141695712e+01,9.361792759e+01,5.468895525e+01,2.474210738e+01,2.786888881e+01,8.129469663e+01,7.363668943e+01,7.661584135e+00,5.320732417e+01,1.797081748e+01,6.493296914e+01,5.333974214e+01,4.547200477e+01,2.844611439e+01,6.380076154e+01,8.468571216e+00,4.063309795e+01,2.297576507e+01,3.695369746e+01,9.822662395e+01,4.113643136e+01,3.424886037e+01,5.652765771e+01,7.537141435e+01,8.281658045e+01,2.387776240e+01,4.178359055e+01,1.231285036e+01,4.936640926e+01,8.874913875e+01,3.457800683e+01,5.886867848e+01
4.464525880e+01,2.700664229e+01,1.026785882e+01,1.886212457e+01,6.637645899e+00,2.137909621e+01,7.402169432e+01,5.900130241e+00,5.226827827e+01,3.450242921e+00,6.637381859e+00,1.009044541e+01,6.588534200e+01,4.566819745e+01,8.309856774e+01,6.924315388e+01,1.693750415e+01,4.227145894e+01,2.426788022e+01,5.656305765e+01,5.780060463e+01,8.145796408e+01,5.903108274e+00,1.786075509e+00,8.505048862e+00,3.800523184e+01,7.874085231e+01,2.959830474e+00,1.300541590e+01,4.329286972e+01,7.958844008e+01,6.364484254e+01,3.451142199e+01,8.563499819e+01,5.207458727e+01,9.642830926e+00,5.836767058e+01,8.423260668e+01,6.758950358e+00,1.694540367e+01,2.463078185e+01,5.454835290e+01,1.718733856e+01,3.710513674e+01,5.506395841e+01,1.111063037e+01,3.759838566e+00,6.625657508e+01,9.722244463e+01,5.572390184e+01,1.676463207e+01,6.506041643e+01,5.413857018e+01,9.183401216e+01,6.691951669e+01,7.138760318e+01,5.874133496e+01,3.434959671e+01,4.646385575e+01,7.880821772e+01,5.248700075e+01,3.111210055e+01,9.432982313e+00,6.214005962e+01,2.554316321e+01,1.438426102e+01,5.629622306e+01,8.215108696e+01,9.749555334e+01,7.847605578e+01
8.553653309e+01,9.985249259e+01,2.580522192e+01,2.224708593e+01,2.435935071e+01,6.728322705e+01,9.943957476e+01,2.568914467e+01,5.385180468e+01,5.166679554e+01,6.110538910e+01,3.135862951e+01,6.445013274e+01,6.962671839e+01,2.399169275e+01,4.161329180e+01,3.402268027e+01,3.351191516e+01,8.181958515e+01,5.744070985e+01,4.973721128e+01,7.438415879e+01,5.226736785e+01,7.359249527e+01,8.418359492e+01,8.559540674e+01,5.850238815e+00,7.028452468e+01,3.711433820e+01,8.990621867e+01,5.987012028e+01,3.595270937e+01,1.572115239e+01,3.664841512e+01,7.115430907e+00,5.666815182e+01,5.957274152e+01,2.480072020e+01,1.489087531e+01,8.795414561e+01,3.611625395e+01,1.160462462e+01,5.701577079e+01,2.519977068e+01,9.110766380e+01,4.525496736e+01,7.914361597e+01,2.047538138e+01,2.314493260e+01,9.387673105e+01,1.273508723e+01,4.851522087e+00,9.899719684e+01,4.899971434e+01,2.235737027e+01,3.825849882e+01,1.285471882e+01,2.799451063e+01,4.495723874e+00,7.602193408e+01,1.233194520e+01,9.851272995e+01,9.055981379e+01,8.776738019e+01,9.951966430e+01,8.480324750e+01,1.430904628e+01,2.749572244e+01,6.175289777e+01,8.811731425e+01
1.343070593e+01,5.631730085e+01,3.045106326e+01,8.674829563e+01,1.528212273e+01,9.296628610e+00,8.061081624e+01,6.989006644e+01,4.811928247e+01,3.832572094e+01,9.113744576e+01,4.357308827e+01,8.143069621e+01,7.891489437e+01,5.116021711e+01,6.526075974e+01,1.986279559e+01,8.276871955e+01,3.918619889e+00,2.790263070e+01,2.857233635e+01,7.484099245e+01,8.563932462e+01,7.189489366e+01,1.864495415e+01,5.961762604e+00,5.207077379e+00,9.845163211e+01,5.274502556e+01,5.918731311e+01,2.656536905e+01,2.125283792e+01,7.037165017e+01,5.738823055e+01,9.166946097e+01,6.444785784e+00,1.542219240e+01,4.352155438e+01,6.659078691e+01,6.328531118e+01,2.290379157e+01,4.614775047e+01,9.934651336e+01,7.220870640e+01,7.833159224e+01,7.076177563e+01,9.944663843e+01,7.185027701e+01,8.488346233e+01,1.093353320e+01,6.628815200e+01,5.132555993e+01,1.643379881e+01,4.398020448e+01,8.507225257e+01,7.422888998e+00,6.125840671e+01,8.774854577e+00,4.679327573e+00,5.965583377e+00,2.574534307e+01,7.167937104e+01,3.862182052e+01,3.413488381e+01,5.863356583e+01,8.121778921e+01,4.137395472e+01,7.795830667e+01,9.638171366e+01,9.802062708e+01
9.447549826e+01,5.784784390e+01,2.991536825e+01,4.241351553e+01,7.284465306e+01,4.527240144e+01,4.568162486e+01,4.839726251e+01,5.855846413e+01,4.838322458e+01,6.619422707e+01,9.078081828e+01,3.505307982e+01,8.385238158e+01,4.978462613e+01,4.739583640e+01,1.414636150e+01,8.532989048e+01,9.803131757e+01,6.576079413e+01,8.052705498e+01,2.889410328e+01,9.461323654e+01,8.605693432e+01,7.236107845e+01,3.785963234e+01,9.747451358e+01,3.962003248e+01,6.936388090e-04,6.087075241e+01,8.224483027e+01,1.810052403e+01,9.769106611e+01,2.370535388e+01,6.937483602e+01,5.011224317e+01,4.198611896e+01,9.701651818e+01,2.319277392e+01,5.612236974e+01,1.703612996e+01,2.161807401e+00,6.889544407e+01,8.511086356e+01,1.984303095e+01,5.174159156e+01,3.770030296e+01,1.848231591e+01,4.244691796e+00,2.074097043e+01,5.844624937e+01,1.341601547e+00,4.431179987e+01,3.819008680e+01,5.079969271e+01,2.992943288e+01,5.310447248e+01,6.163521935e+01,2.340618428e+01,1.746530367e+01,4.047156105e+01,5.234297400e+01,2.567975734e+01,2.329491517e+01,1.367908311e+01,1.671060801e+01,5.260268817e+01,1.077273310e+01,9.924119003e+01,6.626802527e+00
6.891094441e+01,1.222562759e+01,6.134460237e+01,7.659905115e+01,1.804079908e+01,1.159748072e+01,9.055514815e+01,6.838018717e+01,8.357006928e+01,9.275879284e+01,8.242657887e+01,1.566266827e+01,5.573373388e+01,5.992648092e+01,9.781887925e+01,4.624606273e+01,2.857887854e+01,2.031882455e+01,1.619749538e+01,9.587113975e+01,2.419473312e+01,8.499818062e+01,3.538734970e+01,8.796419801e+00,2.061428264e+01,5.368876005e+01,4.733279722e+01,3.607760186e+01,8.909915150e+01,5.720298908e+01,9.852035349e+01,3.872021674e+01,6.890057911e+01,2.185051226e+00,6.373645293e+01,1.735219661e+01,3.379343169e+00,1.614493744e+01,4.796244502e+01,1.101894219e+01,7.233101174e+01,2.015303274e+01,5.878632769e+01,2.060416496e+01,2.430475803e+01,3.556944047e+01,9.489317631e+01,7.245016338e+01,9.823298704e+01,2.023926157e+01,6.676125760e+01,2.423462069e+01,7.730182214e+01,9.801041363e+01,2.256190287e+00,9.392022671e+01,7.841985441e+01,1.969946517e+01,2.466599025e+00,9.809282687e+01,6.466349508e+01,1.598542271e+01,8.181419035e+01,5.443186295e+01,8.442766901e+01,9.006074440e+01,7.472049904e+01,1.857177863e+01,8.689047314e+01,6.201459232e+01
1.862240309e+01,6.756110222e+01,9.720978303e+01,1.066839672e+01,6.910651859e+01,6.950134478e+01,4.549481123e+01,5.479372590e+01,9.873173126e+01,7.010389314e+01,1.169078014e+00,3.336568082e+01,2.121956191e-01,7.608029753e+01,7.632460154e+01,5.306966986e+01,3.393517384e+01,4.461570422e+01,4.126988210e+00,9.238204253e+01,8.922993569e+01,5.764469698e+01,4.585378168e+01,4.687362450e+00,6.394920901e+00,9.884488626e+01,4.998917512e+01,8.660600197e+01,5.297959481e+01,7.501070405e+01,9.042487993e+01,9.865757531e+01,1.265528168e+01,8.985653916e+01,9.957398866e+01,3.181227358e+00,5.705049726e+01,1.960995907e+01,8.804951160e-01,6.274632619e-01,1.886577114e+01,8.007457330e+01,2.197916079e+01,9.787948752e+00,3.178424655e+01,8.795929605e+01,9.210503493e-01,2.650445955e+01,6.960885702e+01,2.738882063e+01,5.855841338e+00,2.526245052e+01,8.922874922e+01,2.349952347e+01,8.930244309e+01,2.313765390e+01,6.891035537e+01,2.271723613e+00,7.365250173e+01,6.914173034e+01,4.413834024e+01,7.997778138e+01,3.218237823e+01,6.980635042e+01,7.636930786e+00,7.626075062e+00,6.432639815e+01,2.484515583e+01,9.772803979e+00,7.611094986e+01
1.938126901e+01,7.201719806e+01,5.068912222e+01,5.408916706e+01,9.788963111e+01,3.667366486e+00,1.501659500e+01,3.442916978e+01,8.979907496e+01,7.939511082e+01,1.787656036e+01,9.296181032e+01,2.630240829e+01,5.871559861e+01,5.962417979e+01,7.318266538e+01,8.442060520e+01,7.000170218e+01,9.896768138e+01,4.943867185e+01,5.903240312e+01,3.924405200e+01,4.989393685e+01,7.813605805e+01,8.268356467e+01,2.985459227e+01,3.728718462e+01,5.993616932e+01,6.247336120e+01,2.095369162e+01,1.759533366e+01,9.619730078e+01,1.255751085e+01,7.970664098e+01,9.086527193e+01,4.881699731e+01,8.162104718e+01,5.383516034e+01,1.042099368e+01,7.569991769e+01,3.550501708e+01,4.442224885e+01,2.384503997e+01,4.183642468e+01,2.023867526e+01,4.950170394e+01,3.700914202e+01,8.225245185e+01,1.539845175e+01,5.121562270e+01,4.922708408e+01,1.641079368e+01,2.468877071e+01,7.952055586e+01,5.392677281e+01,8.559008046e+01,4.699895605e+01,3.208833720e+01,2.119152023e+01,1.804724774e+01,6.822519263e+01,1.499386266e+01,7.669490916e+01,7.111023566e+01,5.121893271e+01,1.554918311e+01,9.872840668e+01,6.843882446e+00,3.420891336e+01,6.903216904e+00
1.160905273e+01,8.013089824e+01,3.694901743e+01,2.547170510e+01,9.743110941e+01,2.478605284e+01,3.875694060e+01,1.205142129e+00,1.115671736e+01,3.874920961e+01,6.975653336e+01,3.080084227e+01,4.687890067e+01,1.493336670e+01,6.128385152e+01,9.157095565e+01,4.606180390e+01,4.909219134e+01,1.701956035e+01,1.464007404e+01,2.598204343e+01,9.034916708e+00,7.268041023e+01,4.882390745e+01,7.697617402e+01,3.184540619e+01,8.178291769e+01,1.650827142e+01,6.017973520e+01,9.515256827e+01,5.171028959e+01,7.255119805e+01,2.065110009e+01,4.746754975e+01,4.630729902e+01,6.357076933e+01,9.647568074e+00,9.330052923e+01,5.898110553e+01,2.461381976e+01,2.489301847e+01,3.877466401e+01,4.002487994e+01,6.128658589e+01,5.939328054e+01,8.704746759e+01,9.931372506e+01,7.529684677e+01,3.946401169e+01,8.011221166e+01,4.143134365e+01,5.219151913e+01,6.094479196e+01,4.523907408e+01,8.386326023e+01,2.686976851e+01,2.019534760e+00,9.193241945e+01,2.776083931e+01,7.797840085e+01,3.629870627e+01,6.995516576e+01,5.535008231e+01,3.598951909e+01,8.939337019e+01,6.239351883e+01,8.823897128e+00,5.055019389e+01,8.525930748e+00,9.906966282e+01
3.087113127e+01,9.817133911e+01,8.216267805e+01,1.419776655e+01,6.262046906e+01,3.589072383e+01,9.963387726e+01,9.935745200e+01,8.546726813e+01,4.571918624e+01,7.866673223e+01,1.445108736e+01,9.391608512e+01,7.507883173e+01,6.705434960e+01,4.036964210e+01,8.459724471e+01,9.346244637e+01,8.071933642e+01,8.074784748e+01,3.566601447e+01,8.604457353e+01,3.182191867e+01,3.096536108e+01,1.856861747e+01,2.160896878e+01,7.064357653e+01,9.860041182e+01,1.045222211e+01,9.840972945e+01,2.823878877e+01,7.342578614e+01,7.401675662e+01,3.126566773e+01,9.433317607e+01,4.010678510e+01,6.176967352e+01,8.068383903e+00,2.713743478e+01,5.872112779e+01,8.922730018e+01,1.031102960e+01,4.793603687e+01,7.732401274e+01,4.443351061e+01,8.027707080e+01,2.644585243e+01,2.380548745e+01,3.402740336e+00,5.246826111e+01,5.499502052e+01,3.146423961e+01,6.394705318e+01,5.465546140e+01,5.236901303e+01,2.840177128e+01,5.923714565e+01,6.956711732e+00,4.431901400e+01,8.522023240e+01,9.778075478e+01,9.466546934e+01,6.516502847e+01,4.756956610e+01,2.504854537e+01,7.684790061e+01,9.571498482e+01,5.636156827e+01,7.706812462e+01,8.312633938e+01
4.271122294e-02,5.112019063e+01,4.422487683e+01,8.821274938e+01,4.969538092e+01,9.425132174e+01,5.977236030e+01,4.737898493e+01,5.427573920e+01,9.672726239e+01,6.354129411e+01,7.354982163e+01,2.325611552e+01,3.704178112e+01,2.275230810e+01,6.011043625e+00,7.447604427e+01,9.964896749e+01,8.945593810e+01,8.080030605e+01,7.939117474e+01,2.857475742e+01,3.365292712e+00,6.432795215e+01,4.463132690e+01,6.207499178e+01,3.595606748e+01,4.980951690e+01,9.801739387e+01,7.759915312e+00,5.123739972e+01,5.087256879e+01,1.831274425e+01,4.348849262e+01,9.936429887e+01,4.620407616e+01,9.360633204e+01,3.191798358e+00,8.569784478e+01,3.271799818e+01,7.932175876e+01,9.044094042e+01,4.340363306e+01,5.565914201e+01,2.051279650e+01,5.901879602e+01,9.690450872e+01,2.238328384e+01,8.876157140e+01,9.840543249e+01,8.716811731e+01,2.545531919e+01,7.008269561e+01,4.078893153e+01,1.902320275e+01,9.417686345e+01,9.564493260e+01,9.161667048e+01,2.638401690e+01,2.922047900e+01,5.267596024e+01,8.948063873e+01,6.167518274e+01,8.906586408e+01,9.504496907e+01,1.785418857e+01,8.638974598e+01,7.286976855e+01,8.401379515e+01,7.456958671e+01
2.762887418e+01,4.525862619e+01,8.137675695e+01,8.446528621e+01,2.177559463e+01,6.283544581e+01,6.912861429e+00,9.854083120e+01,8.161720265e+01,3.071329144e+01,2.085224829e+01,1.377498036e+00,7.729710212e+01,1.759735666e+01,5.052275611e+01,2.971553199e+01,2.462282516e+01,5.044864674e+01,4.147356776e+01,4.855279416e+01,8.418296013e+01,2.704379063e+01,8.597482217e+01,7.746211727e+01,3.961828909e+01,3.971962278e+01,7.121000282e+01,3.623779801e+01,2.523164684e+01,9.132225876e+01,4.423680892e+01,6.935645766e+01,9.057735692e+01,3.897092014e+01,3.741949312e+01,7.425757679e+01,6.223496480e+01,9.967722740e+01,7.583611039e+01,9.898403692e+01,8.756883021e+01,2.801139138e+01,4.286515561e+00,2.303281246e+01,3.089631680e+01,6.329748670e+01,5.672569230e+01,2.401584643e+00,7.456981782e+01,9.580083810e+01,8.866792702e+01,2.859226722e+01,6.026330156e+01,4.218078625e+01,1.107323666e+01,7.438956934e+01,2.925666338e+01,1.742346149e+01,1.866730379e+01,9.561631798e+01,2.687528191e+01,6.829940140e+01,9.683748161e+01,5.205418143e+00,8.807539556e+01,4.862757949e+01,6.017453156e+01,1.826466243e+01,9.127151591e+01,8.139359606e+01
9.737357052e+01,1.143130458e+01,4.375179010e+01,3.552962077e+01,1.322469932e+01,6.154476298e+01,8.980797286e+01,5.901250464e+01,1.196357593e+01,1.840977002e+01,3.688357737e+01,6.524543603e+01,9.892269397e+01,1.510659236e+00,3.282215125e+01,6.988690357e+01,2.531104190e+01,7.162504402e+01,1.899855637e+01,9.057633468e+01,4.209380645e+01,3.993549486e+01,3.801661680e+01,1.605428435e+01,5.122804866e+01,8.304892771e+01,4.965408765e+00,8.144410113e+01,3.190457070e+01,3.335903807e+01,7.239156236e+01,7.352494721e+01,6.479790546e+01,7.610662800e+01,9.781594913e+01,3.672797184e+01,3.702827223e+01,4.883488283e+01,1.099589251e+01,7.738722903e+01,5.950016429e+01,7.104955499e+01,2.020929273e+01,4.914634301e+00,6.734685656e+01,2.486187889e+01,1.631050531e+01,9.626141876e+01,5.944867344e+01,9.559849396e+01,7.107623287e+01,2.315436979e+01,8.163875015e+01,9.244048687e+01,4.883712012e+01,5.795135624e+01,9.318327983e+01,6.406029832e+01,6.200702584e+01,2.488258260e+01,7.642354570e+01,7.298979755e+01,1.881047836e+01,9.745165184e+01,4.565168913e+00,2.363203635e+01,7.481696491e+01,9.197912007e+01,6.602147911e+01,3.317442355e+01
2.693300817e+00,9.105213281e+01,6.121667125e+01,5.890247575e+01,2.160645930e+00,7.948941222e+00,5.509529130e+01,9.813309352e+01,1.553660847e+01,9.201547674e+01,6.792382447e+01,7.935259930e+00,6.650366862e+01,8.872246283e+01,3.595334384e+01,2.039845691e+01,5.758800864e+01,8.234749821e+01,3.911829230e+01,5.589052763e+01,7.688326894e+01,4.930425667e+01,9.779768726e+01,6.013726106e+01,7.960690574e+01,2.606088596e+01,5.676818070e+01,3.367325632e+01,2.323396979e+01,6.433530974e+01,1.375750437e+01,4.674574032e-02,6.399281589e+00,2.984559039e+01,1.464766963e+01,7.783762695e+01,3.283045740e+01,9.472659134e+01,6.901700744e+00,2.311066184e+01,3.123906565e+01,7.013967299e+01,1.860536003e+00,2.441927580e+01,3.366912672e+01,1.444315634e+01,6.164139322e+00,7.556375249e+00,8.779159645e+01,1.050168841e+01,7.553864270e+01,6.953095725e+01,8.268227696e+01,4.467534015e+01,2.208607094e+01,1.682468920e+01,1.260923620e+01,6.076934538e+00,6.885362261e+01,9.404656072e+01,7.991667200e+01,4.768452867e+01,5.762964482e+01,2.920865712e+01,1.846045957e+01,8.046881578e+00,3.565077346e+01,6.156687129e+01,7.076271767e+00,3.919156615e+01
