v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
2.250405087e+01,4.507199773e+01,1.036243333e+01,6.359977445e+01,5.426461517e+00,1.763736013e+01,1.579662216e+01,5.900500811e+01,2.138897440e+01,2.592782714e+01,2.302036417e+01
4.034681718e+01,4.400419116e+00,7.350432679e+01,4.035117128e+00,8.961650415e+01,7.191170513e+01,1.539699710e+01,9.860430935e+01,4.696925022e+01,1.212390922e+01,2.877750029e+01
4.771465214e+01,7.968487134e+01,6.747670301e+01,5.289628875e+01,9.451933794e+01,7.328014577e+01,7.380946239e+01,3.973924117e+01,8.273853082e+01,5.317509973e+01,1.178242172e+01
5.062949116e+00,9.776289849e+01,6.893716760e+01,8.539565361e+01,2.816572792e+01,8.885568770e+00,7.713067917e+01,5.539524316e+01,5.191591504e+01,9.475691178e+01,9.087314163e+01
7.789029422e+01,9.505527623e+01,1.070981855e+00,4.435780905e+01,2.392117766e+01,9.757295241e+01,7.576778007e+00,7.257941714e+01,2.846104274e+01,5.169896395e+01,1.309196280e+01
6.621185901e+01,3.605045903e+01,2.298042804e+01,8.274402618e+00,8.502148065e+01,7.122941454e+00,2.931352513e+00,7.245408697e+01,9.583221433e+01,4.676181789e+01,5.381536460e+01
8.950327955e+01,9.374328189e+01,4.526531113e+01,3.673611167e+01,1.024281884e+00,4.696096421e+01,3.756790432e+01,9.804460617e+01,4.444719896e+01,5.381091693e+01,4.934881350e+00
4.280191117e+01,2.768398364e+01,6.393142975e+01,3.357011454e+01,5.498057761e+01,9.553308499e+01,5.040214515e+00,6.764896298e+01,2.244215300e+00,4.881477214e+01,1.192194691e+01
4.556456408e+00,6.673109780e+00,6.194554997e+01,6.563021791e+01,9.762726193e+01,9.085333141e+01,4.651522579e+01,4.766048063e+01,7.696364138e+01,5.268690581e+01,3.949755859e+01
3.418521952e+01,2.131951656e+01,5.186044693e+01,6.260260408e+01,9.502965963e+01,4.951809789e+01,1.759957103e+01,7.200817521e+01,1.379631250e+00,5.700645592e+01,8.130894759e+01
8.187234588e+01,3.614794381e+01,3.888823991e+01,7.849890064e+01,5.013971430e+01,1.855889557e+01,6.448126291e+00,2.302793653e+01,7.178795487e+01,6.413604132e+00,4.656801625e+01
1.135956852e+01,7.646600180e+01,4.725507375e+01,4.883240241e+01,1.500261053e+01,1.728918691e+01,4.976612384e+01,9.147806540e+00,9.244214755e+01,9.188975719e+01,1.415316362e+01
4.517327679e+01,8.910218920e+01,5.595038163e+01,2.608667130e+01,6.026765001e+01,4.172371669e+00,2.988435601e+01,9.019183806e+01,6.897785490e+01,1.505296888e+01,7.671999566e+01
6.260382083e+01,6.382845329e+01,3.133583292e+01,2.429953115e+01,6.506376677e+01,9.027208119e+01,7.010397004e+01,4.299364368e+01,6.066091929e+00,5.712553480e+00,4.691364981e+01
6.161271400e+01,5.206363002e+01,7.513866739e+01,4.356296745e+01,8.225912682e+01,4.413294335e+00,2.764057159e+01,9.031578979e+00,7.085717812e+01,5.441155795e+01,8.309452525e+01
6.660354012e+01,1.675354454e+01,5.740942459e+01,3.229808018e+01,3.676860635e+01,4.936673937e+01,8.635527492e+01,1.012757595e+01,5.109143959e+01,7.875714588e+01,6.433425243e+01
8.890958241e+01,1.072863601e+01,9.163479553e+01,9.793892615e+01,6.104349391e+00,9.191389295e+01,8.505066151e+01,3.200785388e+01,9.340037790e+01,8.935581001e+01,4.742032140e+01
2.299446734e+01,3.137584222e+01,4.377037058e+01,4.555799159e+01,1.478382775e+01,9.657986775e+00,5.710029458e+01,9.424697720e+00,1.280791425e+01,9.196298055e+01,6.009926612e+01
2.280263378e+01,3.369646219e+01,7.651844744e+01,2.569329562e+01,2.833233682e+01,3.457482384e+01,6.085950451e+01,9.369681640e+01,2.502239108e+01,6.029752714e+01,9.812031360e+01
3.459320185e+01,2.960020079e+01,6.291926633e+01,3.808479958e+01,4.763637435e+01,1.877744426e+01,2.338682273e+01,1.613997183e+01,6.367563453e+01,5.074127718e+01,8.247578998e+00
6.803462642e+01,3.972120208e+01,5.275434119e+00,6.572637829e+01,9.979158873e+01,9.422398514e+01,3.605970040e+01,4.721612562e+01,7.647180795e+01,3.822478475e+01,3.595051620e+00
2.146769074e+01,4.828894742e+01,3.891403176e+01,6.308786819e+01,3.020704184e+01,9.410092070e+01,6.631424200e+01,1.646772496e+01,4.840399582e+01,5.623736758e+01,8.549007733e+01
6.598511945e-01,3.938150991e+01,4.916209642e+01,1.007918022e+01,6.666697107e+00,4.423967855e+01,9.113756784e+01,4.816416503e+00,5.516113360e+01,7.640666157e+01,5.368373670e+01
1.770843902e+01,9.667787722e+01,2.012210758e+00,4.897293697e+00,8.742217527e+01,7.955585148e+00,6.192021279e+01,1.892950749e+01,2.109494618e+01,1.737860721e+01,8.707621254e+01
1.621691725e+01,4.222628487e+01,1.400318131e+01,8.073709085e+01,1.909180156e+01,6.130061384e+01,5.780742540e+01,3.499390199e+01,9.111891343e+01,9.117779567e+01,7.556426573e+01
3.074469203e+01,2.938685545e+01,9.532668531e+01,7.981857634e+01,1.719476845e+01,7.362177574e+01,7.725562899e+01,8.775198605e+01,9.783891951e+01,9.617079970e+01,2.661073218e+01
1.222154836e+01,6.272532832e+01,2.909649368e+01,2.212273453e+01,2.995246090e+01,7.347426396e+01,2.266253442e+01,7.339987213e+01,6.374501019e+01,3.465277036e+01,2.679778718e+01
6.398313708e+01,3.047301206e+00,5.043272439e+01,2.683501899e+01,6.587232149e+01,1.569617398e+01,4.822642508e+01,5.963737886e+01,1.136368560e+01,7.887057051e+01,1.020681675e+00
5.233786273e+01,7.683127277e+01,7.729985093e+01,3.247431845e+01,9.080395887e+01,6.773855473e+01,3.794862580e+01,2.616871415e+01,4.207884820e+01,9.956073284e+01,3.811122397e+01
6.026908269e+01,3.213874618e+01,9.146272446e+01,3.171461735e+01,6.044830838e+01,1.376744589e+01,3.990193907e+01,4.147201295e+01,4.063269105e+01,2.964613344e+01,1.330896111e+01
9.940244884e+00,9.310913117e+01,8.417853537e+01,9.078988432e+01,8.043654260e+01,2.114818872e+01,7.862833840e+01,6.749551533e+01,7.725034324e+01,7.917775744e+01,4.447379262e+00
3.380212024e+01,6.988340588e+01,2.476707095e+01,7.074104483e+01,8.418801226e+01,3.113600667e+01,7.251019045e+01,5.408202523e+01,2.821456907e+01,2.981423551e+01,1.237675275e+00
3.757276969e+01,9.904093860e+00,8.177488694e+01,2.726548964e+01,2.772098195e+01,8.360540263e+00,5.146042485e+01,4.919883781e+00,5.478913825e+01,3.177710982e+01,2.850455283e+01
4.296803691e+01,4.545168407e+01,5.730427948e+01,6.701996493e+01,6.574219607e+01,8.635329820e+01,6.969579331e+00,1.778725341e+01,9.574454045e+01,4.691699063e+01,6.628745717e+01
7.277196048e+00,4.854832648e+01,1.755336288e+01,7.083360454e+00,6.524656172e+01,2.834856650e+01,5.134626003e+01,3.469555608e+01,3.043984226e+01,6.840607668e+01,6.286943542e+00
6.059305754e+01,6.735757221e+01,3.807461329e+01,1.393743735e+00,5.762325578e+01,7.134178781e+01,1.736661883e+01,8.730054285e+00,7.906245322e+01,3.326613069e+01,9.321618654e+01
8.801271882e+00,9.467848245e+01,2.038174129e+01,9.124423716e+01,4.272447488e+01,9.103617762e+01,8.357293163e+01,7.340040215e+01,5.825523829e+01,4.732033116e+01,9.876192497e+01
4.403332464e+01,1.925683629e+01,9.718500511e+01,6.545245939e+01,3.274276147e+01,6.702905531e+01,2.823547420e+01,3.635478405e+01,5.727629368e+01,4.713735130e+01,4.145239150e+01
3.872791931e+01,5.915173198e+01,1.111624633e+01,3.124815876e+01,2.597014487e+01,1.522989791e+01,2.951614345e+01,2.732891068e+01,4.311865829e+00,8.522040249e+01,1.352608615e+01
4.171418220e+01,9.956388437e+01,7.084328077e+01,3.453637081e+01,3.376323202e+01,9.592332183e+01,8.827537066e+01,5.511949356e+01,8.762429346e+01,9.934300554e+01,7.013126993e+01
6.598351234e+01,3.995741679e+01,7.155469339e+01,8.195365503e+01,1.036833355e+01,4.026130136e+01,1.163386558e+01,9.410673049e+01,1.037212000e+01,8.593829734e+00,3.782124262e+01
7.855885434e+01,6.611691426e+01,6.373708776e+01,4.336790395e+01,4.706347116e+01,9.527356797e+01,2.216597622e+01,3.772431945e+01,8.623943250e+01,5.461255335e+01,2.994346946e+01
8.036892351e+01,2.587699853e+01,8.285406215e+01,7.194175678e+01,2.216059202e+01,5.809701790e+01,2.268867670e+00,7.977059657e+01,3.454611556e+01,7.223662914e+01,5.871352722e+01
5.159570738e+01,7.855251495e+01,9.121309443e+01,2.822265690e+01,9.317409658e+00,9.812630023e+00,4.726600265e+01,7.089146469e+01,6.323478667e+01,8.432654587e+01,7.535029869e+01
9.153534452e+01,4.799480628e+01,8.622276925e+01,1.444514023e+01,3.767074443e+01,3.626212945e+00,7.896316478e+01,3.913785068e+01,2.852345872e+01,8.864185509e+01,3.107410209e+01
7.234390967e+01,5.129266252e+01,3.601887353e+01,9.991592591e+00,4.243701312e+01,1.465649591e+01,1.632954821e+01,9.176525133e+01,6.071963706e+01,8.147670509e+01,9.422826995e+01
7.056313526e+01,3.322534879e+01,8.340333238e+01,6.842727054e+01,6.784350583e+00,4.765929386e+01,6.271236340e+01,3.902861767e+01,4.825230882e+01,2.529538386e+01,4.163237061e+01
3.571795852e+01,6.601875390e+01,6.211856391e+01,9.069687456e+01,9.937037086e+01,4.840382435e+01,7.563734966e+01,9.737218894e+01,7.676860519e+01,8.468845044e+01,3.017590394e+01
3.703916277e+01,5.848058857e+01,1.554698216e+00,6.209770380e+01,3.111937633e+01,1.338410772e+01,1.076382529e+01,9.003085901e+01,5.751305683e+01,6.458873158e+01,6.170692939e+01
9.629246758e+01,3.548716910e+01,4.045511536e+01,2.083372714e+01,9.368530149e+01,4.322856085e+01,7.218312007e+01,5.863439446e+01,4.254742782e+01,4.543467839e+01,4.049446590e+01
9.475686098e+01,1.463090943e+01,9.266959809e+00,5.718012352e+01,6.503833921e+00,8.919928162e+01,9.815234080e+01,8.334075494e+01,9.330879921e+01,9.788847918e+01,3.335479282e+01
1.210830288e+00,3.690010229e+01,3.156376172e+01,9.634314015e+01,9.904955205e+01,4.651141031e+01,9.194920539e+01,2.913541040e+01,2.376344681e+01,1.377755405e+01,5.055170526e+01
1.711096812e+01,2.242032831e+01,1.200346442e+01,4.106718207e+00,9.276834051e+01,4.005610393e+01,6.043524123e+00,3.581836515e+00,9.404118054e+01,8.227496069e+01,6.751499611e+01
3.536978786e+01,5.287380832e+01,5.445652260e+01,9.784780992e+00,4.687796938e+01,1.172335589e+01,8.535464912e+01,6.247812970e+01,6.976552969e+00,2.719450273e+00,3.023857993e+01
3.180301713e+01,5.705655404e+01,5.750966053e+01,6.334601365e+01,5.980451476e+01,5.602356329e+01,5.370111051e+01,3.743438820e+01,2.722860142e+01,1.667150087e+01,9.522869044e+00
1.514918772e+01,5.529600253e+01,3.522051469e+01,5.444821215e+01,5.950011386e+01,7.280438831e+00,6.288240944e+01,3.835794184e+01,8.389255160e+01,9.658583850e+01,9.962331187e+01
2.883223949e+01,2.307592052e+01,1.508719154e+01,4.240122156e+01,7.883180422e+01,7.377096178e+01,3.863038436e+01,9.508133933e+01,8.023864757e+01,2.202412644e+01,7.760016579e+01
8.651654241e+01,8.865071471e+01,9.946880267e+01,6.503100235e+01,7.404476319e+01,4.245302080e+01,9.649317803e+01,8.706530783e+01,9.268766823e+01,1.312237491e+01,8.332339697e+01
3.714739912e+01,5.631980374e+01,8.405161032e+01,6.310581465e+01,2.840022079e+01,7.350372764e+01,2.964290440e+01,1.064487912e+01,7.769023959e+01,4.623448545e+01,8.277638557e+01
7.867814894e+01,6.152456356e+01,2.308052746e+01,3.782026159e+00,4.802664238e+01,8.104360778e+01,4.257138998e+01,5.112520382e+01,3.720609983e+01,3.462556046e+00,2.125746727e+01
2.336357880e+00,8.262685974e+01,7.842242624e+01,6.462922830e+01,2.549624063e+01,8.730352883e+01,4.600460297e+01,7.880880825e+01,4.415732635e+01,3.510707527e+01,4.133097235e+01
1.872562992e+01,2.699632302e+01,7.118623025e+01,5.935907915e+01,4.339596626e+00,8.241490211e+01,9.703165747e+01,6.985981949e+01,3.782609518e+00,6.828544359e+01,6.535501358e+01
5.341697168e+01,4.011416869e+01,3.138666833e+00,4.856805000e+01,7.225239654e+01,6.234370912e+01,6.555920215e+01,3.117779678e+01,5.059177966e+01,4.224780345e+01,6.465695906e+01
1.290421692e+01,8.247951343e+01,2.727598896e+01,1.264941236e+01,1.316975851e+01,6.593792572e+01,8.975887440e+01,8.481293298e+01,9.211516891e+01,7.942199473e+01,2.064453631e+01
4.450577884e+01,4.833306747e+01,8.324434326e+01,4.311325207e+01,1.798515820e+01,9.468342220e+01,4.226197292e+01,8.697807202e+01,7.628191323e+01,7.075794799e+01,8.106918879e+01
9.033079785e+01,9.656678348e+01,4.954161816e+01,9.431970661e+01,8.050747879e+01,8.322429861e+01,6.237432076e+01,2.886225331e+01,2.252868912e+01,2.842839384e+01,3.933846617e+01
1.189597919e+01,3.179545847e+01,6.549131942e+01,7.825511071e+01,2.638706359e+01,9.945214336e+01,8.245982504e+01,9.963571079e+01,3.925561098e+01,7.630203099e+00,5.499799982e+01
8.490474559e+00,4.971371586e+01,4.797232033e+01,7.691200957e+01,9.557050828e+01,7.818984426e+01,9.830526177e+01,1.399630344e+01,9.838826474e+01,3.743725478e+01,9.710632927e+01
9.696128057e+01,8.324596711e+01,8.975471866e+01,2.853209903e+01,4.233931487e+01,3.694433125e+01,1.683550478e+01,5.927499042e+01,8.435814700e+01,3.644669856e+01,1.640883082e+01
7.454682891e+01,9.831966800e+01,2.407047782e+01,7.217993589e+01,5.057925025e+01,9.546296512e+01,4.774179068e+01,9.114145612e+01,9.615614485e+01,8.711019590e+01,3.392980027e+01
9.716601956e+01,6.936573567e+01,3.535116443e+01,6.529961819e+00,3.952056627e+01,5.209096184e+01,3.683937776e+01,7.043693686e+01,9.625814160e+01,2.815518598e+01,8.786894880e+00
5.387184217e+01,1.281556746e+01,5.068497165e+00,5.072110682e+01,4.607630110e+01,3.367948012e+00,7.113259635e+01,9.735844848e+00,4.943532746e+01,2.543529080e+01,9.379893887e+01
4.621135983e+01,9.445754020e+01,7.766804186e+01,9.278786179e+01,4.170234550e+01,4.810176655e+01,3.020848241e+01,2.398383027e+01,5.445364332e+00,1.342161860e+01,9.475465226e+01
3.667296536e+01,2.951385551e+01,6.163544539e-01,8.323137685e+01,4.016861820e+01,4.134261735e+01,6.156549460e+01,4.266187949e+01,2.750350589e+00,3.940156086e+01,9.702103997e+01
6.463544644e+01,4.622380122e+01,9.255275614e+01,1.384660774e+01,5.510479068e+01,3.400680471e+01,2.022307584e+01,7.946549574e+00,9.184269780e+01,1.824525401e+01,3.736915442e+01
7.309409995e+00,5.878135611e+01,5.514416030e+01,2.901600559e+01,3.155427987e+01,6.858342437e+01,6.435955449e+01,1.031525484e+01,5.604730074e+01,8.370866320e+01,9.340794973e+01
8.772978530e+01,1.303506598e+01,8.430239929e+01,1.474093852e+01,8.385467291e+01,6.675083717e+01,8.996816087e+01,7.072924976e+01,9.466098946e+01,4.838143414e+01,7.975306828e+01
8.220956019e+01,8.393139483e+01,4.494704333e+01,9.413566493e+01,6.085841571e+01,3.494030050e+01,9.036593696e+01,6.690707444e+01,5.217615486e+01,3.393728910e+01,9.572236930e+01
4.606974697e+01,5.063931091e+01,9.833942999e+00,8.928091684e+01,4.476175572e+01,5.283957624e+01,6.821887943e+00,1.152669519e+01,3.296183269e+01,7.977086740e+01,3.928095538e+01
8.278210238e+00,7.012262194e+01,9.925247644e+01,6.724747764e+01,8.281613866e+01,8.818353758e+01,2.238127033e+01,4.193994540e+01,8.898168164e+01,8.668136498e+01,4.858775508e+01
1.476346091e+01,6.941581012e+01,9.915961357e+01,5.470844097e+01,3.512257611e+01,7.319470222e+01,4.297116897e+01,9.740436000e+01,3.343899329e+01,5.531807103e+01,3.240470038e+01
5.735439244e+01,2.479723015e+01,7.147948799e+01,3.106782337e+01,8.787713968e+01,7.741300594e+01,2.672334002e+01,4.302905749e+01,4.765183424e+01,4.701204269e+01,5.647101973e+01
3.761467538e+01,7.571735121e+01,2.901723398e+00,4.418637707e+01,1.665522122e+01,3.565124003e+01,9.481384882e+01,8.469140691e+01,9.074301276e+01,8.266156772e+01,6.942110881e+01
4.801741137e+01,1.607600809e+01,3.830232883e+01,8.100670060e+01,8.344414317e+01,9.449792805e+01,3.441776238e+01,8.425654385e+01,7.253949996e+01,3.080861321e+01,7.404070634e+01
9.709431127e+01,7.465354661e+01,9.749619285e+01,9.903926731e-01,8.688429118e+00,5.264010015e+01,3.411908595e+01,7.821644845e+01,5.631764628e+00,2.653921199e+01,1.349789393e+01
3.302880863e+01,2.875893863e+01,2.128732391e+01,9.930081270e+01,1.680094948e+01,3.124145661e+01,5.303254475e+01,3.780110917e+01,6.741215100e+01,3.416364397e+01,2.203005887e+01
3.321642294e+01,6.318492927e+01,9.303176044e+01,6.499029724e-01,6.939666049e+01,1.594006337e+01,8.323866260e+01,7.895814434e+01,6.495115559e+01,7.125405696e+01,1.383443380e+00
2.462459695e+01,3.837454206e+01,1.475744441e+01,8.815240484e+01,5.128142166e+01,5.711592587e+00,2.977246633e+01,1.228387138e-01,5.163447265e+01,8.929677202e+00,2.221167558e+01
5.555728430e+01,1.203094082e+00,9.055333130e+01,7.105522511e+01,1.553200799e+01,2.108770564e+01,6.459838473e+01,7.606861933e+01,6.088824644e+01,9.844553394e+00,8.319397157e+01
2.057259064e+01,5.830140114e+01,5.265631397e+01,8.015128692e+01,4.617277638e+01,1.617935556e+01,7.753539635e+00,6.537885871e+01,7.209137052e+01,6.119421624e+01,6.260054063e+01
1.934874517e+01,9.964249534e+01,4.415669618e+00,7.477976070e+01,7.989842831e+01,1.368126929e+01,2.684993470e+01,9.544838443e+01,2.333777079e+01,8.839611533e+01,7.130714594e+01
3.085168192e+01,6.498998855e+00,5.367900932e+01,7.688550578e+01,3.976081978e+01,7.837130667e+01,9.522406111e+01,8.609179392e+01,9.601576055e+01,1.897063589e+01,5.656019806e+00
7.893893692e+01,1.352058980e+01,2.616267442e+01,5.911946244e+01,4.629150532e+01,9.577461389e+01,5.111735123e+01,3.690455069e+01,1.082505679e+01,6.523830451e+01,4.784929419e+01
6.145932682e+01,1.575446804e+01,2.682406158e+01,9.494307051e+01,5.318456763e+01,4.572322568e+01,7.323151927e+01,8.559384908e+01,7.035051727e+01,6.788358630e+01,1.404276027e+01
2.458924039e+01,5.682053216e+01,8.274532580e+01,1.271065996e+00,1.065726747e+01,1.718348023e+01,3.148218358e+01,6.099739568e+01,7.981263776e+01,5.771939221e+01,4.722337447e+00
7.361375226e+01,1.007787382e+01,9.415022094e+01,1.704422558e+01,1.673614921e+01,2.317450119e+00,4.595703886e+01,3.947816481e+01,1.673816213e+01,1.444562743e+01,8.461251760e+01
8.179693098e+01,5.902446992e+01,2.988321750e+01,8.114781217e+01,8.982028121e+00,5.320572468e+01,7.512565443e+01,2.170601436e+01,2.400671144e+01,8.682626620e+01,8.381207385e+01
8.291129265e+01,4.564300258e+01,2.784000210e+00,8.583395889e+01,7.797016312e+01,3.948427762e+01,3.811972721e+01,6.572538961e+01,3.681849921e+01,6.988360074e+01,8.976137579e+01
4.092612869e+01,1.628793815e+01,3.583968536e+01,6.518150845e+01,5.897039060e+01,7.868228488e+01,7.367424517e+01,9.516265966e+01,8.714867552e+01,1.002963264e+01,4.223797224e+01
4.019718424e+01,5.622291852e+01,5.020728531e+01,9.145718557e+01,4.134821928e+01,2.459635033e+01,9.620199478e+01,5.417266027e+01,2.352925542e+01,9.541242207e+01,2.466905775e+01
1.526629064e+01,3.858969061e+01,8.720233032e+01,9.049152421e+01,9.093595835e+01,1.702782587e+00,6.823036217e+01,2.536534518e+01,8.791023448e+01,4.537326367e+01,4.639071125e+00
1.858177275e+01,8.659299576e+01,9.705959286e+01,6.268210456e+00,8.471068996e+01,6.184925787e+01,1.615628735e+01,7.758100302e+00,3.507029498e+01,4.517672714e+01,7.472344888e+01
6.938875747e+01,1.698307032e+01,5.632259970e+01,6.407763668e+01,7.089268120e+00,7.037051121e+01,8.789949930e+01,9.295799754e+01,6.428090664e+01,1.451300405e+01,6.850106581e+01
9.105219001e+01,7.876586152e+01,5.726365507e+01,9.857025815e+01,9.399909366e+01,6.114927333e+01,5.243664253e+01,7.167092450e+01,1.532526970e+01,3.662372745e+01,6.060678390e+01
7.412333097e+01,3.319908280e+01,2.389093218e+01,9.246226044e+01,1.135365358e+01,2.967663362e+01,5.231963378e+01,1.628717917e+01,9.964287800e+01,9.519094154e+01,4.663718555e+01
1.832312757e+01,7.402110620e+01,5.151068324e+01,5.646283334e+01,7.715433605e+01,3.994472750e+01,6.423900565e+01,2.948919756e+01,8.691511496e+01,2.633438701e+01,4.401960938e+01
8.112111059e+01,9.490564291e+01,8.754645019e+01,9.462280530e+01,9.593761073e+01,9.032409177e+01,2.317464306e+01,9.181539431e+01,9.759679698e+01,3.924613699e+01,8.450552239e+01
2.734478305e+01,5.616527194e+01,2.345679337e+01,9.202014678e+01,9.602793256e+01,5.191304578e+01,9.847973490e+01,8.813719227e+01,4.726196234e+01,5.617288897e+01,9.192734397e+01
4.216343370e+01,9.875867720e+01,4.930893382e+01,7.754383971e+01,5.230558515e+01,9.202086171e+01,1.593773362e+00,6.332394760e+01,8.304909699e+01,7.847993298e+01,4.587643601e+01
6.070454905e+01,3.156034761e+01,1.828912083e+01,1.878439792e+01,6.761912031e+01,6.848685916e+01,8.306895871e+01,3.080533477e+01,4.211493530e+01,7.627668230e+01,9.001960569e+01
9.513298996e+00,7.067047744e+00,8.224643292e+01,2.096246550e+01,1.510312096e+01,3.040721080e+01,9.974523259e+01,1.728843406e+01,3.288426892e+01,7.502448006e+01,6.349738100e+00
4.209641847e+00,2.912207449e+00,6.526629567e+01,8.576061692e+01,4.922494625e+01,9.451895828e+01,2.938684061e+01,3.131441291e+01,8.679643953e+00,3.980902707e+01,4.793481073e+01
3.790373715e+01,6.817152090e+01,9.547826018e+00,9.340378354e+01,2.097135514e+01,8.995018016e+01,9.119055448e+00,2.129880711e+01,6.855626129e+00,7.301911101e+01,6.739784190e+01
6.649406707e+01,2.571851460e+01,5.802540981e+00,6.927987644e+01,3.544496408e-01,8.526568042e+01,6.567387828e+01,2.033781986e+01,8.253102302e+01,6.101352066e+01,1.677088226e+01
1.599400239e+01,3.120094335e+01,9.592626236e+01,9.869555991e+01,2.866298806e+01,5.628301417e+01,7.480991046e+01,3.174068765e+01,6.118549044e+01,8.200736691e+01,3.046507588e+01
5.536610931e+01,9.993889645e+01,1.189061368e+01,2.575764453e+01,8.217707877e+01,5.189403059e+01,2.093267700e+01,8.010600361e+01,4.708994629e+01,9.486550142e+01,2.156017640e+01
5.412264891e+01,8.697878255e+00,3.784144077e+00,7.291662544e+01,6.292564781e+01,2.124706943e+01,9.310140222e+00,2.499865979e+01,3.951568020e+01,1.250656395e+01,7.457793782e+01
8.874379143e+01,7.690819391e+01,2.820490796e+01,2.931296276e+01,1.955812079e+01,9.928445742e+01,4.127033138e+01,6.860378303e+01,6.625122558e+01,3.549779716e+01,4.596614818e+00
9.340516001e+01,4.652261131e+01,4.212691726e+01,1.755320893e+01,2.643099682e+01,7.724059314e+01,9.603791055e+01,4.220324567e+01,1.023219017e+01,8.212572734e+01,7.331763156e+01
5.194376078e+01,2.043859808e+01,9.225057462e+01,4.677234853e+01,2.426295470e+01,1.968906881e+01,4.331423465e+00,1.769801095e+01,8.677093764e+01,1.239717584e+01,9.609746184e+01
4.063191740e+01,7.993867718e+01,4.638356558e+01,2.982573207e+01,7.816212592e+01,9.343579341e+01,3.526861925e+01,7.023891009e+01,2.716568220e+01,3.251341593e+01,8.504157411e+01
4.046945476e+00,8.550132708e+01,9.196172291e+01,1.298545615e+01,6.739565263e+01,7.423127334e+01,2.102035030e+01,1.798414367e+01,1.293384664e+01,2.820859495e+01,7.912230308e+01
6.442764244e+00,8.218762450e+01,8.156439359e+01,7.259056983e+01,1.852353485e+01,1.340262619e+01,5.501964788e+01,9.647304785e+01,7.918678285e+01,3.719567997e+01,1.864107007e+01
7.577739035e+00,1.378669651e+00,7.807137554e+01,8.233456124e+01,3.667278814e+01,7.670786818e+01,9.310264368e+01,1.088086317e+01,1.453666135e+01,8.609522901e+01,9.273718116e+01
5.147830265e+01,6.563392804e+01,2.775595410e+01,7.009507143e+01,6.219937897e+01,5.653621484e+01,3.346319541e+01,1.488281814e+01,6.937090330e+01,8.512631908e+01,7.031058281e+01
9.023216127e+00,1.955450165e+01,7.758545179e+00,7.447394382e+01,2.348206452e+01,1.948385729e+01,5.580949231e+01,9.553312223e+01,4.424832109e+01,4.436199339e+00,7.986024518e+01
5.857233133e+01,5.325223755e+01,6.560308538e+01,7.323781579e+01,2.722380091e+01,9.692203195e+01,1.405435296e+01,3.273968709e+01,4.615652591e+01,2.084032600e+01,4.833312549e+00
5.546848830e+00,3.209730070e+01,5.467019284e+01,4.126854503e+01,3.033682409e+01,1.959839664e+01,8.510331929e+01,4.535916334e+01,4.400436419e+01,8.168400632e+00,2.711634158e+01
3.197088727e+01,6.864479957e+00,9.498007607e+01,5.614401816e+01,3.694156007e+01,7.174327027e+01,5.000661058e+01,1.967946115e+01,5.738669326e+01,7.033659459e+01,4.266558372e+01
1.541581930e+01,7.784325864e+01,7.479537038e+01,7.619040314e+01,8.763975227e+01,9.263280084e+01,6.689737564e+01,5.602793935e+01,2.018542470e+01,5.517824434e+01,8.446903470e+00
4.970885743e+01,7.161825463e+01,9.684425388e+00,7.371065715e+01,8.660160091e+01,3.875199535e+00,1.337717913e+01,5.399642902e+01,7.542684035e+01,6.517139979e+01,2.565148104e+01
5.656824841e+00,3.688988315e+01,6.762985832e+01,3.903094108e+01,2.067404033e+01,5.883307970e+01,1.315943158e+01,4.564710649e+01,6.537743763e+01,6.588686404e+01,7.231731866e+01
2.801456499e+01,2.276829004e+00,9.792178888e+01,9.905262157e+01,2.131608585e+01,8.230689758e+01,7.692732439e+01,4.410131243e+01,7.024963356e-01,2.248069001e+01,1.830677875e+01
9.180123128e+01,6.951831546e+01,4.178398648e+00,9.137521717e+01,7.682559553e+01,4.089407696e+01,1.977044010e+01,8.445836137e+00,9.820343470e+01,7.412803157e+00,9.719962130e-01
9.264708622e+01,2.123630414e+01,1.805304276e+01,1.069324657e+01,3.254842491e+01,6.383931697e+01,1.890024756e+01,9.129051860e+01,2.500015231e+00,5.123223728e+01,4.267951467e+00
9.519077603e+01,6.215272898e+01,8.021433586e+01,4.999367960e+01,1.599267672e+01,8.719950630e+01,8.984160310e+01,9.205967606e+01,1.690098640e+01,6.772021713e+01,2.498664542e+01
7.351550584e+01,6.779173579e+01,9.249754609e+01,4.890635224e+01,3.625733806e+01,3.299408379e+01,2.819449446e+01,2.819000887e+01,9.717558310e+01,9.455302227e+01,2.645261400e+00
4.850508396e+01,4.597186740e+01,3.493085005e+01,6.688398260e+01,6.916627387e+01,5.123489402e+01,7.003622607e+01,2.667893261e+01,8.327983463e+00,2.786549343e+01,7.388429839e+01
2.815261410e+01,5.131460697e+01,2.755750825e+01,1.856967385e+01,5.721892052e+01,2.667973938e+00,1.728400054e+01,1.693722731e+01,9.667713365e+01,3.330945043e+01,6.180217464e+00
3.991619644e+01,3.656533653e+01,2.559120878e+01,6.455678718e+01,1.605566127e+00,6.194340887e+01,9.184307590e+01,8.322762966e+01,5.841912793e+01,7.767091751e+01,6.310125513e+01
7.683540644e+01,9.298777461e+01,9.004850303e+01,6.064351327e+01,9.230776689e+01,6.633124465e+01,3.294475045e+01,8.846460176e+01,1.429404292e+01,7.592972661e+00,6.135573559e+01
