v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83
5.021228538e+01,9.903172697e+00,2.366943402e+00,2.765600565e+01,6.960294176e+01,3.151364415e+01,2.145294152e+01,1.848403000e+01,4.191736927e+01,6.553946839e+01,7.732197592e+01,3.702883503e+01,1.095687673e+01,2.389155616e+01,1.587348199e+01,9.810137628e+01,5.665991879e+01,1.347345515e+01,9.884365096e+01,7.944095090e+01,4.867232887e+01,8.318873057e+01,5.215964098e+01,3.155107463e+01,4.457007308e+01,5.026723666e+01,3.775840945e+01,5.379199102e+00,7.304351608e+01,9.863934061e+01,9.146630585e+01,1.133871789e+01,3.841023914e+01,4.762211087e+00,9.309822399e+01,5.473158239e+01,7.722118017e+01,5.106489321e+01,5.018465705e+01,1.747218048e-01,2.996420883e+01,8.816313982e+00,8.117194360e+00,1.466618728e+01,5.307509665e+01,9.520748042e+01,7.113849563e+01,4.117554700e+01,6.841120994e+00,4.373092997e+01,4.741158117e+01,2.834477645e+01,2.197716338e-01,3.273546596e+01,4.886889590e+01,8.678361715e+01,2.137379678e+01,6.801401210e+01,4.173485226e+01,7.908274965e+01,9.559912368e+01,5.296291216e+01,3.669415662e+01,9.065132422e+01,6.624135068e+01,1.505413478e+00,2.920668671e+01,2.087709845e+00,6.641716751e+01,3.731418643e+01,3.328605328e+01,7.142968024e+01,8.148424066e+01,6.017966177e+00,1.975671855e+01,4.945539655e+01,1.654577591e+01,1.848806741e-01,3.829335027e+01,3.790327153e+01,7.212169959e+01,1.954973117e+00,8.187654401e+01
5.223113621e+01,8.423897073e+01,6.258389824e+00,3.225814783e+01,9.582416381e+00,6.692418600e+01,6.551885174e+00,4.823198781e+01,2.474225448e+01,2.387982056e+01,8.511287094e+01,8.341089397e+01,3.960250622e+01,7.353892053e+01,7.319866987e+01,3.265244388e+01,6.016176117e+01,1.758732450e+01,8.687205595e+01,5.748875476e+00,2.894800051e+01,2.858583482e+01,5.255937751e+01,4.767189057e+01,7.375078278e+01,5.906861242e+01,8.623787046e+01,4.457926661e+01,6.992290862e+01,8.516315713e+01,7.396640017e+01,9.281584480e+01,7.030908517e+01,2.534703476e+01,7.416836495e+01,7.130099928e+01,8.263983139e+00,5.313057955e+01,1.369109063e+01,3.535443328e+01,2.062311412e+01,8.621503471e+01,6.375470045e+01,4.886610005e+01,8.150156893e+01,3.146086857e+01,3.790677738e+01,7.812158182e+00,1.264279342e+01,3.547954806e+01,3.529923458e+01,1.161715721e+01,5.576146858e+01,1.718948285e-01,9.556112302e-01,3.390132715e+01,9.047719138e+01,3.824027111e+01,5.802302446e+01,1.886188821e+01,8.886978143e+01,9.316155126e+01,3.881216577e+01,4.924858329e+01,4.478166876e+01,1.010442403e+01,4.278070558e+01,9.307650410e+01,1.509282414e+01,9.351984902e+01,2.882157424e+01,5.524138987e+01,4.003665628e+01,8.261419606e+01,8.321642826e+01,9.251864598e+01,4.680540833e+01,9.354300456e+01,3.312487561e+01,1.354604291e+01,4.957567469e+01,8.743592774e+01,6.177340949e+01
6.271913083e+01,7.333918946e+01,6.094433591e+01,6.050296074e+01,2.874378553e+00,6.312861249e+01,8.830680808e+01,7.516141178e+01,2.413822962e+01,7.903631400e+01,7.584833636e+01,8.840634227e+01,1.087280109e+01,6.775804794e+00,2.269959803e+01,1.588418971e+01,6.849697498e+01,5.099930009e+01,2.788926633e+01,8.887413758e+01,6.177440233e+01,7.090021418e+01,5.900480107e+01,7.778001919e+01,7.439181523e+01,5.203828073e+01,5.744847126e+01,5.806855623e+01,8.458290430e+01,5.882512789e+01,2.588768004e+01,7.887382912e+01,6.185601881e+01,5.431007801e+01,8.946774468e+01,1.797718403e+01,4.459449203e+00,4.880832011e+00,1.569299856e+01,3.702330268e+01,4.618390363e+01,8.743904576e+01,7.687935408e+01,1.436090453e+00,4.165076544e+00,1.430336389e+01,6.080027076e+01,3.867998016e+01,7.817185638e+01,3.177912963e+01,7.802706914e+01,4.961639624e+00,5.019246698e+01,4.197092616e+01,9.007874836e+01,4.779045140e+01,2.286122908e+01,7.239927533e+01,2.885949153e+01,6.421190298e+00,6.088272372e+01,1.288800487e+00,6.048079256e+01,1.490961549e+01,1.176784504e+01,3.276199643e+01,4.183688745e+00,5.194126396e+01,4.183558332e+01,1.883399233e+01,9.278561162e+01,5.050842979e+01,1.775906064e+01,8.648757126e+01,8.298692469e+01,6.148322476e+01,2.211550670e+00,4.476461579e+01,8.995804762e+00,9.757557523e+01,1.115008353e+01,4.119784060e+01,6.991791641e+01
5.862652898e+01,8.210212687e+01,6.430807113e+01,8.074621480e+01,5.798057470e+01,7.167569803e+01,8.657721302e+01,2.977042735e+01,3.612329641e+01,9.616994309e+01,5.289417133e+01,1.984617159e-01,4.855947550e+01,5.875612118e+00,2.378496878e+01,1.503261980e+01,4.120327068e+01,4.710062728e+01,4.789834153e+01,7.011925660e+01,6.704395581e+01,7.530113046e+01,3.728617886e+01,6.727533519e+01,1.645115792e+00,2.284637035e+01,2.642425367e+01,6.534606469e+01,2.590463030e+00,3.436722971e+01,9.828113085e+01,9.391295878e+01,2.271475495e-01,7.320475499e+01,1.340318883e+01,8.788685742e+01,5.808618575e+01,7.229864496e+01,3.614393022e+01,5.818879137e+01,3.095440208e+01,2.500386134e+01,8.407911727e+01,6.255496585e+00,9.001666088e+01,8.519939085e+01,3.274469133e+01,3.406957108e+01,5.106935152e+01,1.329143075e+01,7.905824269e+00,5.288972047e+01,4.911696379e+01,3.488310915e+01,7.174652945e+00,6.883175105e+01,7.197238568e+01,9.080613658e+01,8.877351506e+01,2.729868230e+01,7.803400153e+01,4.853080714e+00,1.306770228e+01,2.143509023e+01,9.483759222e+01,9.037457341e+01,8.076595237e+01,9.282015083e+01,6.741373842e+01,8.765549239e+01,6.494722142e+01,2.378720908e+01,4.563408552e+01,2.119517177e+01,8.597607747e+01,5.369500721e+01,1.691665257e+01,8.001288380e+01,9.947437081e+00,4.395583775e+01,7.339901101e+01,5.504187785e+01,7.470955336e+01
1.773203920e+01,8.960444832e+01,8.374961752e+01,2.938955254e+01,6.746302422e+01,7.398687462e+01,2.772183299e+01,6.596350202e+01,8.741841170e+01,4.196848216e+01,9.882847385e+01,3.563951528e+01,3.436549212e+01,3.682303009e+01,3.801071314e+01,1.492234747e+01,1.249773204e+01,4.440565204e+01,5.594373908e+01,4.759792249e+01,6.119324703e+01,8.507504468e+01,5.373191859e+00,6.796400674e+01,1.072412821e+01,5.372960437e+00,8.631256328e+01,7.424757090e+01,1.191202659e+01,6.960141949e+01,2.468578524e+01,1.756129100e+01,4.178696381e+00,8.610446831e+00,6.248447166e+01,3.568271236e+01,5.089461108e+01,7.999443572e+01,7.747555669e+01,1.748291027e+01,5.430038789e+01,1.890914110e+01,8.194947019e+01,5.734025972e+01,8.779905711e+01,2.689297954e+01,7.583465354e+01,1.906633746e+01,8.713785222e+01,7.412008810e+01,1.871153749e+00,2.476609337e+00,7.896759114e+01,9.388971124e+01,4.141335349e+01,7.292680602e+01,9.855602173e+01,4.083773432e+01,1.789594054e+01,9.394118565e+01,6.503616798e+01,5.882422556e+01,5.249672327e+01,2.337734195e+01,6.370007074e+01,6.528484734e+01,9.666037421e+01,1.825950869e+01,4.821012813e+00,8.992634819e+01,8.412896993e+00,1.033184041e+01,9.594694441e+01,8.292268594e+00,3.721597078e+00,3.887042674e+01,3.338012267e+01,4.881405898e+01,1.763312311e+01,9.537560905e+01,9.373984821e+01,8.332436058e+01,5.715939048e+01
4.209125344e+01,4.475662449e+01,1.345481272e+01,6.285895430e+00,5.186795378e+01,5.641648054e+01,2.280866996e+01,8.084126661e+01,3.621343879e+01,2.422092938e+01,3.822897437e+01,1.909989776e+01,5.023800170e+01,4.846466754e+01,1.681366876e+01,1.738466534e+01,9.904300446e+01,5.647318909e+01,5.916759728e+01,1.143929313e+01,1.229967479e+01,7.669388150e+01,6.686681368e+01,6.562804989e+01,7.212253666e-01,7.544723244e+01,5.532600636e+01,7.743243016e+01,2.795239205e+01,8.644316731e+01,2.831536310e+01,8.548466444e+01,1.282456667e+01,3.545327441e+01,2.908995995e+01,2.983166791e+00,4.286869206e+01,8.326028575e+01,4.633304356e+01,1.937703083e+01,2.885959972e+01,1.379421733e+01,7.282486514e+01,9.139671787e+01,3.274502584e+01,9.243675897e+01,3.878508648e+01,9.371356658e+01,1.914115130e-01,4.902084039e+01,4.814211042e+01,8.608550200e+01,5.305191130e+01,9.994696668e+01,8.322218526e+01,2.959114035e+01,8.695632356e+01,5.098095204e+01,6.578604825e+01,7.064535895e+01,7.951531027e+01,7.680773744e+01,3.195219876e+01,9.940263056e+01,5.988563264e+01,7.461477970e+01,8.102909586e+01,7.645761534e+01,6.884811718e+01,8.658126655e+01,8.013325273e+01,7.080706758e+01,1.097388413e+00,1.898496131e+01,5.453661199e+01,2.916489779e+01,2.740981395e+01,5.306822742e+01,3.367123895e+01,7.850812560e+01,6.718613222e+01,2.930191832e+01,1.534488533e+01
4.561085085e+01,1.635126584e+01,9.397266001e+01,3.499910297e+01,9.196593654e+01,9.842626456e+01,1.652663377e+01,2.522586934e+01,4.687423345e+01,1.342757818e+01,4.708773056e+00,4.224121006e+00,1.754075191e+01,8.365767758e+01,3.346219175e+00,2.289008759e+01,1.274507168e+01,5.968100208e+01,4.581685363e+01,5.261803350e+00,5.259038425e+00,5.798692757e+01,4.305538355e+01,9.871310993e+01,6.174482341e+01,1.609250310e+01,6.883596588e+01,5.181564051e+01,9.728136744e+01,9.375329382e+01,9.062650745e+01,4.966338285e+01,7.426358678e+00,3.235656088e+01,9.869800741e+01,9.203567067e+01,2.238925170e+01,3.502402101e+01,8.356497326e+01,9.867379132e+01,5.191823306e+01,9.108455533e+01,6.496115675e+01,7.958523136e+01,1.034547834e+01,5.215486567e+01,6.630729899e+01,4.689987235e+01,8.029491129e+01,1.141880252e+01,6.155313023e+01,1.540330564e+01,9.026325639e+01,8.228378585e+01,9.402527239e+01,6.117402504e+01,9.873198446e+01,7.851496751e+01,6.561293927e+01,2.195470495e+00,5.806341675e+01,3.089524947e+01,3.308458336e+01,4.370067762e+01,6.717319042e+01,3.688762270e+01,2.371048702e+01,6.105083982e+01,6.303430899e+01,6.507128055e+01,1.733180832e+01,4.186510900e+01,2.837101970e+00,2.290560480e+01,4.354913224e+01,6.586414101e+00,4.377781867e+01,2.970277384e+01,3.131399243e+01,1.674279943e+01,1.823239019e+01,1.035198259e+01,2.200407869e+01
5.057831819e+01,4.579844750e+01,9.379369264e+01,7.833157069e+01,4.789550645e+01,7.612294420e+01,2.044638546e+01,9.021920278e+00,6.341641386e+01,6.752705445e+01,6.162972277e+00,1.572890854e+01,4.009688590e+00,7.290140093e+01,8.513371049e+01,2.638532769e+01,3.780682995e+01,3.444157924e+01,9.497161169e+01,5.260838489e+01,2.482774075e+01,2.620531560e+01,2.447037504e+01,3.335683777e+01,3.658325030e+01,9.740905587e+01,5.009881069e+01,5.817830097e+01,2.097430528e+01,6.017256277e+01,5.617709275e+01,4.253546463e+00,5.428123605e+01,5.167960205e-01,8.739651928e+01,1.526489950e+01,6.643032595e+01,8.323234222e+00,8.996358856e+01,4.588100237e+01,7.279025643e+00,3.333998850e+01,3.883585323e+01,8.801574842e+01,8.121145633e+01,9.786789284e+00,4.018353652e+01,7.292546978e+01,2.311622064e+01,3.911861972e+01,4.721348260e+00,6.158207735e+00,9.308115825e+01,1.642128706e+01,5.775521540e+01,6.435394561e+01,3.920539263e+01,3.401058625e+01,7.450399835e+01,2.834273531e+01,1.786581640e+01,8.729402766e+00,1.375463735e+01,8.620107110e+01,6.062646117e+01,5.965931843e+01,2.786531314e+00,2.240423995e+01,7.936807414e+00,6.273131485e+01,4.666752219e+00,8.788775648e+01,3.704285038e+01,6.348754805e+01,9.482594467e+01,2.169260365e+01,8.805550620e+00,8.941437606e+01,2.963025412e+01,9.689700772e+01,3.561010803e+01,2.342167794e+01,5.829823423e+01
3.468227015e+00,4.341981654e+01,8.837093250e+01,9.966053323e+01,5.198990351e+01,9.558413326e+00,3.289532989e+00,1.691454041e+01,3.447450197e+01,7.800826391e+01,6.416631768e+01,6.337399333e+01,7.458016012e+01,7.684566307e+01,6.956632755e+01,4.567012662e+01,3.174200012e+01,9.311042284e+01,3.024284933e+01,3.249584369e+01,5.552655591e+01,3.875271047e+01,4.414594958e+01,5.294820546e+01,6.054435287e+01,4.052210183e+01,6.447439549e+01,5.042449852e+01,7.765135700e+01,7.613593928e+00,2.284210168e+01,1.701458248e+01,4.758581170e+01,6.672205143e+01,3.975874691e+01,3.504659710e+01,2.588543058e+01,5.293421272e+01,7.258094813e+01,1.014733450e+01,6.815960639e+01,6.343819815e+00,2.337882166e+00,1.576766864e+01,3.560561532e+01,1.083373687e+01,2.391944601e+01,1.168932551e+01,2.656806470e+01,9.618769942e+01,9.671211020e+01,4.918579785e+01,7.746713961e+01,7.675687072e+01,6.263351472e+01,9.348696254e+01,7.477669977e+01,8.304182813e-03,3.950574148e+01,9.240422546e+00,3.135697219e+01,3.555868855e+01,6.595257379e+01,3.546833543e+01,7.036169603e+01,8.812999770e+01,9.369464710e+00,2.891623916e+01,8.294461289e+01,5.234586975e+00,8.897994610e+01,7.726746638e+01,1.977582491e+01,9.861117046e+00,9.422520228e+01,7.591457289e+01,6.991951666e+01,1.410643600e+01,9.142419372e+01,9.726741256e+01,7.909636143e+01,1.049582251e+01,8.074145795e+01
6.801953960e+01,8.226574493e+01,2.021962015e+01,6.368542114e+01,4.599308251e+01,3.801373524e+01,8.544413185e+01,9.645316326e+01,8.879491370e+01,2.473012976e+01,5.509118881e+01,9.818085997e-01,3.721242809e+01,8.558173636e+01,4.394016935e+01,1.360308879e+01,9.720244039e+01,2.853636130e+00,5.188653862e+01,7.656812058e+01,1.675001245e+01,2.282851588e+01,1.370900708e+01,3.510757401e+01,9.355089517e+01,8.488480847e+01,5.868548940e+01,4.825747456e+01,1.008280805e+00,1.976979681e+01,4.832592456e+01,9.129757777e+01,2.778844912e+01,5.765826937e+01,9.252659056e+00,9.787867820e+01,6.489613608e+01,1.959905138e+01,3.524479066e+01,9.992755691e+01,8.921761892e+00,2.597293741e+01,7.895043409e+01,2.536490135e+01,5.436615576e+01,8.339121111e+01,8.212848819e+01,8.186589863e+01,9.550823434e+01,2.826146786e+01,7.635749487e+01,3.970237261e+01,5.021300433e+00,9.975214799e+01,4.132356429e+01,5.678520128e+00,8.386997607e+01,4.474935265e+01,9.683453043e+01,8.249234745e+01,3.566462334e+01,1.803885164e+01,6.783315983e+00,1.371628659e+01,1.926351428e+01,7.762154876e+01,6.844100211e+01,8.618482040e+01,5.601008382e+01,5.476607286e+01,8.626127386e+01,6.295331921e+01,8.241646948e+01,3.910174233e+01,7.119088890e+01,8.487730881e+01,3.649699918e+01,1.980978147e+00,7.299481216e+01,2.107696096e+01,3.654871714e+00,3.629016534e+00,5.950106414e+01
4.805108148e+01,7.190492727e+01,8.479896050e+01,8.421209019e+00,6.660852834e+01,7.654353087e+01,6.673933547e+01,3.546440139e+00,8.934677872e+01,6.145832126e+01,5.612277152e+01,5.053481733e+01,5.887790442e+01,9.004843974e+01,6.239414940e+01,6.239784889e+01,2.565958194e+01,9.491727668e+01,8.606596112e+01,7.166814244e+01,7.303022838e+01,3.948869363e+01,2.880472445e+01,8.267123768e+01,4.520061995e+01,8.233279164e+01,2.930204559e+01,2.456375611e+01,8.568869010e+01,4.739072716e+01,7.944735846e+01,4.591719363e+00,1.788148597e+01,2.660798003e+01,1.487468468e+01,5.585269491e+01,8.842040952e+00,9.452813144e+01,7.559791183e+00,9.033670336e+01,7.722643117e+01,8.662977515e+01,7.267471264e+00,9.633295535e+01,3.530464901e+01,2.197386937e+01,4.604430072e+01,8.590714822e+01,5.020531763e+01,1.585838810e+01,7.510122330e+01,6.574145487e+01,7.059949087e+01,5.227893571e+01,2.456855350e+01,5.753397911e+00,1.128770006e+01,7.998308231e+01,7.756332733e+01,1.063869349e+01,2.337876018e+01,2.641665503e+01,7.056879860e+01,9.142487964e+01,1.793635150e+01,4.243411654e+01,9.801112918e+01,7.573377049e+01,4.622457621e+01,7.465963249e+01,7.694809367e+01,6.802546908e+01,7.222009701e+01,2.997572143e+01,8.686366838e+01,8.076621072e+01,6.605587416e+01,6.597673410e+01,7.378465426e+00,9.007675131e+01,3.844072671e+01,5.222007405e+01,5.861223479e+00
7.753893800e+01,5.496399198e+01,4.427583492e+00,3.185641133e+00,7.608422584e+01,7.244526597e+01,1.946541728e+00,2.817237159e+01,8.655095563e+01,8.282163690e+01,7.270547480e+01,7.606825177e+01,4.514167112e+01,5.621115949e+00,7.287948537e+01,4.825527017e+00,8.879543095e+01,3.546526604e+00,6.763315178e+01,4.226384688e+00,7.182004550e+01,6.442644916e+01,6.357544931e+01,2.712088179e+01,8.964624745e+01,3.711481195e+01,5.795293002e+01,7.335614006e+01,2.051048508e+01,6.980419317e+01,6.294433264e+01,4.056707133e+01,8.586101453e+01,5.999481544e+01,9.543581482e+01,4.314621976e+01,4.722790007e+00,8.764933248e+01,4.626063964e+00,5.633983255e+01,2.534847245e+01,4.084178709e+01,4.440464732e+01,9.041568375e+01,5.959184456e+01,8.821864322e+01,1.337229778e+01,3.413883664e+01,8.263033150e+01,1.378671725e+01,6.517802243e+01,8.696999838e+01,3.249033521e+01,7.699726911e+01,5.726105607e+01,6.843333176e+00,2.361741033e+01,9.620664842e+01,2.520746906e+01,6.149139697e+01,2.525927174e+01,6.297168961e+01,1.090091485e+01,3.515697615e+01,7.607002790e+01,5.066000228e+01,5.196582846e+01,2.867921651e+01,1.703554518e+00,2.845149942e+01,3.612134467e+01,1.343174664e+01,4.352306302e-02,6.829319859e+01,9.582103161e+01,6.970882151e+01,7.900059451e+01,3.002064465e+00,9.710485174e+01,2.192771055e+00,2.304149805e+01,3.825300919e+01,4.304848257e+01
3.756016399e+01,9.596557086e+01,6.992361774e+01,4.651366493e+01,5.446600245e+01,7.387478559e+01,6.879287399e+01,7.494004771e+01,4.094284163e+01,6.272833379e+00,8.919338326e+01,7.315286186e+01,8.311620036e+01,9.942980896e+01,3.286368673e+01,7.101626855e+01,2.255047212e+01,9.333608263e+01,7.684468588e+01,3.259067004e+01,2.559464391e+01,8.358164994e+01,9.307692177e+01,9.081949021e+01,4.160621495e+01,8.750413085e+01,5.859882615e+01,9.463111927e+01,6.512702938e+01,9.437772470e+01,1.524166912e+01,2.947521662e+01,4.986625790e+00,6.328890109e+01,8.648626882e+01,3.395005182e+01,2.290637378e+01,5.720101486e+01,5.247130132e+01,1.364979137e+01,1.753395864e+01,4.703451990e+01,9.487958663e+01,1.764548993e+01,1.902569940e+01,8.297549755e+01,5.494855360e+00,7.411116133e+01,9.766675521e+01,9.111960776e+01,2.647372079e+01,8.141775210e+01,2.275705130e+01,5.478927001e+01,6.502252272e+01,5.426427295e+01,2.443212213e+00,2.846457222e+01,3.273939727e+01,4.254879577e+01,1.051948528e+01,1.031782102e+01,5.224606750e+01,5.867263380e+01,6.451344335e+01,2.487196916e+01,8.860457117e+01,5.738336189e+01,1.193947851e+00,4.635548574e+01,3.368458167e+01,1.923477802e+01,1.743602005e+01,6.545532699e+01,8.489633530e+00,2.348042376e+01,9.242358911e+01,7.508310207e+01,7.880675899e+01,4.019439482e+01,3.014950915e+00,9.609367134e+01,1.387826808e+01
5.481951925e+01,2.929693407e+01,3.458437489e+01,1.891194771e+01,1.499934072e+01,3.648661034e+00,8.100778107e+01,5.658073135e+01,3.404868869e+01,7.907443596e+00,4.040445758e+01,4.704223593e-01,8.346493581e+00,7.756822385e+01,5.842255545e+01,5.264616877e+01,5.895475775e+01,9.105050636e+01,4.214811359e+01,4.899938010e+01,6.050946800e-01,3.725116215e+00,5.455720215e+01,6.289382037e+01,1.814169362e+01,1.059378449e+01,3.218846492e+01,3.743586659e+01,5.090579420e+01,6.048111496e+01,1.166168165e+01,1.232034738e+01,3.813951203e+00,3.776475245e+01,1.048629705e+01,2.755282523e+01,9.036804411e+00,1.417898273e+01,6.567406994e+01,8.241104324e+01,4.647894974e+01,8.546933671e+01,7.788238907e+01,7.796038174e+01,3.341593510e+01,4.847184067e+01,1.619309504e+01,8.763873037e+01,8.140361580e+01,3.871919714e+01,1.434671825e+01,9.323192399e+01,6.133745769e+01,6.933574318e+01,4.990608510e+01,5.930292108e+01,4.410097333e+01,9.885135160e+01,9.970217040e+01,7.722584487e+01,8.280266106e+01,4.558428412e+01,2.963517024e+01,9.487551207e+01,3.227601404e+01,3.540576028e+01,2.701792731e+01,9.066130979e+01,2.677014392e+01,4.272113062e+01,2.562503954e+01,2.770277558e+01,7.395345440e+01,8.827990902e+01,6.703644103e+01,7.322385733e+01,1.500014831e+00,5.343611414e+00,3.520673340e+01,6.255104973e+01,4.923051252e+01,4.015883189e+01,5.579910602e+01
6.050061225e+01,5.113033255e+01,4.686337313e+01,8.497448725e+01,6.548076108e+01,7.297559318e+01,3.516302261e+01,8.235457728e+01,6.153748368e+01,8.927214620e+00,6.549771216e+01,9.602325364e+01,3.504498435e+01,1.705332285e+01,3.769726462e+01,6.710177127e+00,1.996260837e+01,2.341104187e+01,9.785071548e+01,1.051820776e+01,4.797942776e+01,9.465523301e+01,9.910547951e+01,5.750436092e+01,6.491250433e+00,6.278604209e+01,9.279023965e+01,1.961098045e+01,8.844064586e+01,4.263147191e+01,9.788576150e+01,6.398816850e+01,9.450720331e+01,2.582122555e+01,2.404823766e+01,9.248474660e+01,4.446398876e+01,5.065203214e+01,3.800324609e+01,7.228518484e+01,7.336011545e+01,4.282599208e+01,6.135273895e+01,1.056824029e+01,5.598946794e+01,6.070496097e+01,5.170935591e+01,3.741937563e+01,6.576433088e+01,9.810410637e+01,3.296270278e+01,2.233212465e+01,8.493729874e+01,7.301184600e+01,7.936361450e+01,4.108385867e+01,3.532728251e+01,8.720141326e+01,4.668647046e+01,2.616760359e+01,6.822675645e+01,6.469237721e+01,8.515256681e+01,9.047330749e+01,3.107889904e+01,5.192524337e+01,6.775580038e+01,9.565602268e+01,2.740316162e+00,5.032041634e+01,1.198981289e+01,9.429573293e+01,1.604027020e+00,9.927119971e+01,9.412626622e+01,6.678228745e+01,2.178735119e+01,9.990842248e+01,3.855078406e+01,7.870245375e+01,9.551733978e+01,6.624270027e+01,7.298532336e+01
4.329473926e+01,2.562455281e+01,8.327818841e+01,5.354622429e+01,8.329622265e+01,6.638584553e+01,2.737471720e+01,8.650801015e+00,5.714197374e+00,5.311205931e+01,6.836488041e+01,5.525557532e+01,1.650714970e+01,1.364587824e+01,9.409494508e+01,2.246756677e+01,8.820802648e+01,9.795488062e+01,3.518283915e+01,4.217339385e+01,9.628060494e+00,5.203859969e+01,2.786441035e+01,7.427122627e+01,9.589108663e+01,1.711879905e+01,1.549240609e+01,8.981324591e+01,1.442937799e+01,5.010892529e+01,7.191541182e+01,4.542431737e+01,3.591297382e+01,5.847241132e+01,2.276797340e+01,3.526531000e+01,5.114166869e+01,9.981589460e+01,2.992448082e-01,4.805627626e+00,2.014079777e+01,8.995733882e+01,8.617516159e+01,5.527776285e+00,4.238596318e+01,5.382072162e+01,2.534028861e+01,6.961827432e+01,7.770097471e+01,8.314765011e+01,8.566347128e+01,1.618432666e+01,7.444595073e+01,9.244091908e+01,2.215225309e+01,2.433258825e+01,6.824935004e+01,3.774015262e+01,6.535970596e+01,5.075288848e+01,5.711362145e+00,3.050083257e+01,5.617342003e+01,3.501337236e+01,9.347274776e+01,1.195201842e+01,8.912703786e+01,9.370635049e+01,3.002112655e+01,7.130916084e+01,7.248511580e+00,2.423108314e+01,4.516900738e+01,7.829520962e+01,2.351663634e+01,3.584285243e+01,2.931632033e+01,3.081035654e+01,9.946528925e+01,6.863722933e+01,1.364484121e+01,8.121759138e+01,4.271076854e+01
