v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95
6.509668500e+01,3.200533128e+01,7.993640350e+00,6.283045153e+01,2.405229857e+01,7.909012654e+01,1.953795055e+00,6.311018202e+01,5.732612374e+01,6.694536690e+00,9.024104869e+01,1.947301756e+01,2.798027863e+01,4.710376778e+01,5.390896545e+01,4.048103071e+00,2.824511673e+01,2.057574723e+01,8.965303019e+01,7.291359966e+01,8.999966973e+01,9.033653078e+01,3.468798317e+01,8.058300684e+01,5.849455587e+01,1.578182496e+01,7.793660253e+01,2.422354602e+01,4.852240358e+01,8.939704017e+01,2.561035293e+01,1.808712594e+01,5.926907043e+01,1.063607865e+01,1.613677300e+01,1.936014349e+01,8.019137230e+01,3.370759621e+01,8.711672554e+01,7.647190121e+01,8.524246621e+00,9.937187139e+01,7.762665998e+01,1.088892993e+01,5.470032149e+01,6.807551072e+01,7.109978941e+01,8.618249216e+01,3.719315314e+01,8.583641901e+01,4.822580972e-01,8.410859770e+01,3.965811889e+01,8.290556836e+01,6.339585316e+00,5.601347536e+01,3.510156010e+01,8.276210545e+01,4.275154003e-01,3.769473553e+00,8.432771851e+01,7.523169291e+01,4.590403722e+01,9.820257634e+01,5.847010991e+01,4.100195339e+01,9.679139628e+01,5.385940240e+00,4.426677291e+01,2.412969645e+01,1.038438741e+01,4.698134175e+01,3.962951114e+01,9.027924751e+01,7.736877195e+01,1.879893018e-01,9.063083786e+01,2.456698976e+01,9.404442169e+01,6.149669311e+01,6.010176443e+01,2.509317197e+01,3.211763423e+01,8.568164297e+01,1.431797570e+01,3.211488908e+01,2.731513231e+01,9.585577425e+01,6.226282988e+01,6.168311543e+01,5.124623181e+01,8.019252228e+01,6.702236987e+01,6.903574122e+01,8.545651529e+01
3.022066258e+00,5.034559963e+00,7.727063515e+01,9.019459551e+00,7.609846240e+01,7.574546506e+01,8.936927277e+01,8.205061681e+01,4.186085959e+01,5.803068665e+01,5.300098678e+01,7.252627078e+01,7.602300881e+00,2.985142878e+01,4.729287020e+01,5.439093732e+01,7.464509656e+01,7.652210973e+01,2.379824019e+01,6.379088204e+01,5.761142230e+00,6.849127853e+01,6.414170903e+01,3.578989124e+01,6.756821336e+01,5.936774893e+01,1.086421967e+01,3.976342935e+01,3.872194516e+01,9.238017513e+01,5.780450069e+01,4.849696695e+01,9.456922998e+01,7.142011405e+01,9.319978343e+01,4.949193780e+01,2.094709201e+01,3.689049617e+01,4.509592670e+00,2.665506985e+01,8.907244749e+01,1.750649529e+01,5.943361172e+01,4.939891421e+01,6.430008937e+01,3.468468755e+00,6.621474594e+01,9.805330160e+01,2.116683032e+01,8.766224795e+01,5.520012295e+00,2.677748365e+01,6.201006827e+00,1.572684950e+01,5.774830924e+01,3.747856724e+01,6.256511583e+01,8.332987780e+01,8.930365331e+01,2.863697069e+01,9.359077599e+01,8.392659969e+01,3.581180732e+01,8.034896068e+01,4.397872656e+01,6.668708212e+01,9.165980553e+01,8.854732199e+01,9.708365839e+01,2.681360121e+00,5.612411486e+01,6.439263969e+01,9.885708031e+01,7.062853364e+01,1.993156341e+01,7.518837175e+01,1.457778120e+00,9.423355634e+01,4.938971034e+01,9.477342176e+01,2.898360998e+01,8.835419423e+01,7.835149157e+01,8.466030441e+01,2.354171245e+01,8.122489938e+01,7.565725329e+00,4.076208276e+01,6.357699152e+01,7.230854441e+00,2.233203457e+01,3.115693217e+01,6.575559347e+01,1.290402958e+01,3.331353145e+01
7.375769583e+01,7.626842900e+01,2.366359592e+01,1.517163440e+01,9.488513730e+01,4.790484622e+01,9.732050827e+01,9.971882626e+01,8.022509262e+01,3.975639557e+01,4.731047996e-01,2.610982292e+01,7.340736126e+01,1.508859824e+01,6.127933726e+01,9.270351075e+01,9.990609781e+01,4.098259686e+01,1.583780786e+01,2.440409122e+00,2.652139330e+01,4.821781890e+01,1.559656376e+01,8.359869694e+01,4.249357534e+01,6.010603873e+01,7.250439459e+01,4.402354969e+01,6.460957911e+01,1.857179013e+01,4.645443891e+01,9.753840023e+01,9.112338039e+01,1.681246207e+01,1.283051650e+01,5.404050239e+01,1.389296711e+01,5.142218189e+01,4.877456470e+01,2.192541533e+00,9.513996333e+01,2.156451142e+01,8.688497797e+01,3.612091675e+01,5.626971484e+01,5.814430845e+01,7.982842872e-01,4.151386990e+01,9.571188472e+01,9.506948811e+01,9.644049453e+01,9.532118144e+01,1.786591077e+00,2.940856912e+01,9.459754718e+01,4.715443131e+01,4.639870888e+01,3.184470993e+01,7.356028443e+01,8.709222907e+00,2.341239541e+01,4.773137592e+01,9.819903590e+01,5.654906148e+01,1.842480283e+01,9.412963176e+01,7.531715141e+01,3.969937087e+01,1.831824306e+01,7.035535661e+01,2.644633648e+01,7.535289965e+00,6.500073055e+01,6.682188388e+01,5.103514722e+01,2.774307570e-01,4.478320803e+01,7.340733957e+01,4.421486246e+01,7.645024726e+01,4.983221751e+01,4.543379024e+01,6.158136326e+00,2.389904604e+01,5.729882124e+01,5.075132038e+01,2.432089113e+01,6.890428978e+01,9.693309749e+01,1.853085688e+01,3.061058908e+01,7.960536629e+01,3.931609702e+01,5.370940093e+01,6.317939128e+00
5.098288295e+01,8.672484022e+01,7.959955950e+01,1.269297468e+01,1.113704302e+01,1.340278480e+01,2.815842978e+01,9.063204755e+01,5.342112750e+00,6.815659858e+01,7.239269910e+01,5.769081767e+01,7.996349281e+01,5.434889800e+01,4.225211974e+00,3.114823442e+01,8.142832914e+01,3.650556973e+01,3.686307563e+01,4.547791400e+01,8.534837276e+01,5.397836959e+01,8.955052567e+01,6.042712310e+01,4.697982499e+01,4.565588333e+01,1.154681268e+01,9.811884328e+01,5.553650121e+01,2.536483278e+01,4.883833960e+01,7.573514088e+01,1.884517736e+01,1.487641223e+01,2.433106664e+01,2.594978807e+01,5.364161988e+01,5.311666632e+01,7.911372016e+01,7.118251801e+01,5.237683455e+01,1.740066457e+01,1.387896483e+01,2.609335811e+00,4.567683615e+01,2.510516605e+01,3.881889320e+01,8.356422812e+01,5.276435649e+01,2.052125928e+01,1.047904010e+01,5.474001725e+01,9.703190034e+00,4.244134672e+01,5.285506149e+01,6.228370861e+01,8.422136078e+00,5.748780116e+01,4.937984303e+01,7.231175990e+01,4.426072663e+00,8.981657520e+01,7.370135017e+01,4.903124575e+01,3.896350177e+01,1.233233624e+01,4.633480928e+01,4.168885993e+01,5.434311815e+01,2.234400990e+01,6.158092411e+01,4.792481213e+01,9.028459828e+00,4.683579243e+01,2.091244653e+01,3.256288308e+01,7.950288170e+01,7.559775241e+01,5.279681241e+01,1.128434088e+00,4.347083064e+01,8.577551791e+01,9.432540824e+01,3.562208824e+01,1.550941392e+01,7.525703666e+00,6.738409917e+01,8.258077143e+01,2.895108581e+01,4.426905826e+01,2.724799296e+00,1.344767935e+01,8.588640530e+01,5.538945335e+01,8.706801716e+01
6.550191861e+01,1.738127037e+01,5.730615412e+01,8.938296173e+01,9.841728909e+01,2.547267071e+01,6.116402528e+01,9.047630647e+01,1.949533706e+01,1.159057846e+01,7.830043353e+01,4.890085235e+00,5.930970806e+01,4.245505534e+00,4.809258548e+01,3.899605904e+00,3.146607910e+00,7.455118714e+01,3.967605955e+01,7.793698513e+01,3.306474020e+00,8.693979149e+01,7.118536298e+01,8.222041864e+01,4.540290495e+01,4.430512984e+01,2.559512655e+01,7.461356394e+01,7.396535914e+01,4.330905982e+01,9.330991105e+01,1.105871748e+01,8.917342665e+01,4.720715373e+01,5.406759958e+01,4.167197200e+00,3.505521779e+01,8.959094223e+01,2.166692164e+00,1.455147409e+01,9.812125333e+01,3.653058268e+01,7.098215934e+01,6.448804327e+01,4.409795994e+00,3.072470131e+01,8.475044190e+01,8.588254073e+01,4.156658421e+00,5.617779583e+01,6.759706269e+01,6.373609185e+01,7.135277033e+01,4.928634239e+01,5.416876053e+00,7.732051689e+01,2.651273615e+01,7.295959988e+01,6.987012408e+01,7.852237731e+01,5.654482162e+01,9.567342688e+01,3.982766491e+01,4.758988893e+01,8.630378139e+01,5.055465877e+00,3.368205929e+01,9.839010992e+01,7.249981171e+00,9.736556645e+01,9.866028273e+01,4.906158193e+01,2.753683103e+01,9.420550515e+01,5.295047706e+01,1.342633599e+01,5.258592450e+01,7.997887714e+01,1.116787575e+01,8.337413876e+01,7.097352393e+01,3.205170059e+01,6.968249160e+01,7.330948988e+01,3.493768940e+01,6.543959763e+01,1.039151187e+01,7.303115267e+01,1.105959062e+00,7.060989028e+01,4.943958968e+01,1.595479438e+01,6.716650951e+01,2.041911633e+01,3.050856059e+01
2.697815647e+01,6.851562053e+01,7.440852888e+01,7.673188193e+01,8.806395877e+01,7.632492345e+01,8.799748272e+00,4.610804484e+01,7.177266404e+01,8.194763564e+01,8.409439833e+01,7.043198719e+00,6.037031737e+01,2.333773644e+01,9.964124087e+01,1.021370885e+01,1.569385268e+01,5.439602575e+01,8.194647892e+01,2.340874709e+01,4.474682372e+01,2.334348814e+01,2.123866558e+00,6.863343213e+01,5.362810329e+01,7.902169591e+01,7.605779932e+01,8.895231075e+01,2.641712669e+00,6.929552003e+01,2.808883282e+01,7.682984103e+01,9.479138434e+01,3.082385812e+01,1.350136986e+01,4.342602291e+01,7.581610691e+01,3.283269523e+01,5.306831406e+01,1.339151109e+01,2.362886719e+01,1.977347645e+01,9.381373737e+01,7.434092166e+01,5.045516532e+01,2.682847466e+01,4.822744089e+01,2.156934867e+01,5.734741937e+01,1.273597480e+01,5.495197075e+01,1.501709580e+01,9.669686893e+01,5.974822866e+01,3.984386170e+00,5.888703225e+01,9.867269876e+01,4.743716557e+01,7.157929731e+01,5.104238414e+01,6.790778909e+01,2.183701349e+01,9.706785539e+01,8.786404099e+01,7.473768233e+01,9.452327241e+01,8.703210137e+01,6.215209404e+01,3.912494035e+01,1.904113200e+00,6.719075104e+00,4.396682891e+01,3.737863305e+01,4.184553069e+01,3.225023289e+00,5.139169593e+01,7.395668748e+01,4.156198904e+01,9.383420812e+01,3.148589501e+01,1.035364716e+01,7.059096622e+01,4.501719831e+01,2.558446701e+01,7.319990877e+01,8.828568914e+01,9.573472291e+01,8.065441708e+01,9.126178544e+00,5.569518069e+01,6.908097908e+01,5.440287935e+01,6.353156086e+01,9.963618812e+01,4.968824027e+00
8.088115769e+01,5.786766955e+01,2.574480236e+00,7.963261285e+01,2.786483985e+01,2.344951020e+01,1.162642309e+01,4.032494420e+01,3.901759695e+01,4.933381423e+01,8.927002103e+01,6.993809080e+01,5.443681778e+01,2.037524831e+01,4.309368874e+01,8.350143074e+01,6.606214351e+01,6.041721611e+00,4.860250658e+01,3.290415541e+01,6.941784173e+01,7.179720535e+00,8.055021575e+01,3.858711263e+01,1.336687154e+01,5.953059277e+01,4.737598041e+01,8.944235511e-01,3.226649480e+01,1.875298274e+01,2.598362565e+01,1.894319382e+01,2.465084912e+00,4.860306053e+01,5.116950333e+01,4.902193313e+01,8.561990520e+00,7.131026255e+01,3.378169388e+01,8.894635789e+01,9.418880247e+01,3.644063338e+01,6.243256548e+01,8.773994123e+01,1.994985783e+01,2.095000100e+01,6.116611903e+00,1.337000983e+01,2.638384580e+01,5.576456540e+01,9.384778073e+01,3.242568644e+01,4.457464032e+01,3.518608768e+01,3.869330719e-01,2.760488020e+01,1.638809019e+01,4.737806293e+00,7.532585637e+01,5.684545576e-01,9.430315042e+01,8.970212672e+01,3.664053233e+00,6.267149802e+01,7.713164804e+00,5.436298907e+01,5.527125954e+01,7.331942444e+01,9.737838227e+01,6.428172326e+01,2.665680612e+01,7.636735242e+01,8.943688077e+00,8.815830884e+01,9.827786175e+01,7.941876846e+01,5.704846268e+00,5.428455164e+01,3.568738958e+01,8.447228483e+01,4.182621369e+01,1.847848393e+01,8.079430535e+01,4.914237767e+01,4.234216910e+00,3.765391339e+01,2.901732316e+01,1.670676859e+01,1.356458464e+01,7.565789418e+01,7.327532700e+01,7.390493418e+00,2.971487434e+01,3.731166611e+01,5.771220167e+01
5.548896865e+01,7.695461065e+00,6.295040099e+01,5.111023084e+01,7.562125348e+01,7.037777968e+01,6.859480295e+01,6.005387214e+01,7.232253280e+01,2.939233025e+00,5.291435584e+01,5.940639610e+01,1.644107809e+01,2.358643381e+00,5.417285668e+00,2.642620042e+01,2.324916339e+01,5.552679807e+01,7.856414660e+00,8.822614290e+00,9.680642981e+01,1.362343137e+01,5.817024639e+01,2.074207021e+01,4.349735042e+01,3.611879856e+00,1.006579150e+01,4.575655668e+01,1.289279780e+01,8.491031522e+01,7.732769984e+01,6.452600318e+01,6.588666798e+00,1.919614831e+01,8.825250788e-01,5.498718068e+01,7.153111686e+01,6.503886751e+01,6.336527841e+01,5.739226911e+01,9.326440343e+01,9.239613092e+01,2.953564677e+01,7.262396623e+00,7.024375864e+01,6.582305139e+01,3.140456200e+01,7.070868907e+01,9.139132413e+01,2.493313287e+01,2.742599166e+01,2.469029665e+01,5.596346726e+01,1.159064800e+01,8.604939718e+01,3.570915156e+01,6.869864837e+01,7.417996010e+01,5.936051113e+01,9.272449431e+01,5.695778885e+01,3.583755992e+01,3.911318951e+00,2.144712601e+01,4.265259176e+01,7.721001842e+01,7.597087096e+01,7.101958333e+01,7.048514205e+00,8.310649883e+01,3.877921586e+01,6.100977725e+01,6.666956955e+01,6.530453756e+00,5.122500174e+01,4.629248327e+01,2.519926860e+01,4.835216194e+01,8.814934573e+01,2.678985547e+01,2.594912762e+01,7.772833978e+00,1.763245262e+01,6.044908702e+01,5.766114427e+01,3.430589310e+01,6.800789153e+01,3.093990990e+01,8.329744763e+01,7.417714336e+01,9.575109705e+01,7.920039179e+01,9.835950246e+01,2.191933413e+01,3.797047304e+01
4.994302637e+01,1.695551856e+01,7.840622708e+01,9.854073436e+01,8.455692137e+00,3.657245808e+01,8.915701640e+01,5.354036039e+01,9.534379386e+01,7.125035077e+01,5.407462824e+01,6.286123491e+01,9.117299191e+01,6.603165429e+01,6.447162621e+01,2.164184267e+01,8.692049740e+01,3.633783308e+01,1.953875166e+01,8.933509097e+01,1.264655383e+01,9.318248424e+01,8.679580423e+01,7.602202124e+01,1.914600547e+01,9.492271961e+01,1.561338926e+01,3.812637483e+01,5.295259949e+00,5.022111957e+01,2.028256606e+01,3.734750447e+01,2.152878268e+01,3.588708305e+00,7.517585187e+01,2.644771000e+01,9.680920333e+01,8.604046795e+01,2.371404701e+01,5.930470038e+01,2.160289949e+01,1.494399056e+01,1.911134062e+01,2.852533632e+01,1.484192734e+01,2.199858402e+00,5.298035245e+01,5.457783547e+01,6.736565367e+00,7.432171443e+00,3.589787851e+01,7.471885360e+01,1.917517830e+01,3.081539755e+01,2.360253393e+01,9.766992854e+01,4.611498202e+01,3.105193594e+01,3.815540452e+01,3.985869864e+01,1.459706710e+01,4.395966805e+01,7.523505215e+01,8.837072386e+01,1.187536700e+01,3.662744774e+01,7.586134567e+01,3.440091880e+01,2.551721890e+01,7.425561767e+00,9.707493792e+01,9.099226664e+01,3.108013305e+01,5.672644953e+01,1.687908728e+01,8.674914296e+01,9.701349099e+00,9.461239148e+00,1.998669889e+01,5.046560936e+01,8.534850740e+01,3.870142770e+01,4.883754109e+01,8.108215494e+00,2.271170950e+01,6.619161526e+01,9.665970110e+01,2.492091756e+01,4.573127912e+01,5.519449668e+01,3.947549177e+00,2.676925838e+01,1.350803055e+00,2.189037414e+01,3.270021196e+01
7.712181614e+01,6.919329209e+01,7.359567744e+01,6.426293355e+01,1.227161191e+01,6.531367858e+01,1.149492051e+01,2.598921311e+01,5.211048823e+01,2.916004027e+01,3.508007886e+01,2.558113549e+01,6.517169643e+01,7.009225747e+01,9.352946893e+01,7.737523854e+01,6.126452524e+01,6.737948865e+01,3.174229150e+01,1.244849647e+01,2.064927738e+01,9.083634624e+01,3.600298589e+01,4.562047205e+01,6.066672208e+01,4.492289849e+01,2.083906397e+01,9.579260704e+01,6.183080693e+01,3.281057842e+01,8.267467175e+01,6.206422381e+01,3.470894841e+01,1.909514852e+01,4.175137896e+01,6.987731725e+01,2.236361071e+01,9.940659581e+01,2.599622494e+01,6.274949413e+01,9.319307364e-01,9.334369201e+01,5.743149796e+01,5.939842430e+01,5.505100185e+01,9.360060501e+01,1.453999601e+00,1.567382658e+01,2.534035623e+00,6.332921904e+01,2.456052887e+00,4.972210307e+01,2.185353463e+01,3.882047785e+01,7.217369527e+01,4.163633539e+01,6.686245518e+01,7.689170507e+01,4.260780369e+01,4.228932358e+01,2.060870390e+01,6.372110653e+01,4.738773317e+01,3.090927700e+01,9.902850024e+01,7.920745719e+01,2.889025830e+01,3.878025431e+01,9.087276571e+01,7.752184471e+01,5.775948937e+01,4.655359623e+01,9.007827792e+01,3.736507581e+01,6.717031200e+01,9.184559573e+00,4.097909926e+01,3.626096851e+01,4.602479503e+01,3.717786834e+01,6.590162449e+01,9.677693601e+01,5.992379949e+01,5.277302157e+01,4.654757579e+01,9.260902888e+01,9.174575067e+01,9.722361041e+01,8.278556703e+01,8.865148688e+01,1.421714288e+01,8.471288860e+01,5.974282001e+01,6.422221118e+00,1.997871372e+01
3.496517839e+01,2.008422299e+01,8.527243361e+01,9.175120813e+01,2.448539110e+01,9.869881497e+01,5.414344091e+01,6.458207820e+01,6.992717433e+01,4.978280843e+01,1.487112216e+01,9.459254050e+01,9.673617009e+00,2.435766520e+01,7.469466614e+01,8.450982776e+01,4.515732286e+01,2.839543938e+01,6.410980298e+01,8.809340738e+01,2.798930205e+01,5.936775164e+01,6.938596847e+01,1.082080135e+01,7.719038978e+00,5.567779794e+01,6.222884320e+01,1.973693949e+01,7.496856389e+01,2.941412546e+00,5.804437952e+01,1.217829577e+01,6.061950676e+00,5.238325846e+01,4.779833364e+00,9.628573477e+01,6.764710257e+01,3.809412538e+01,5.463049971e+01,3.059362254e+01,6.238081284e+01,7.243670858e+00,7.292203076e+01,1.101213477e+01,6.491576264e+01,7.174496424e+01,3.069582097e+01,1.737716502e+01,7.668551874e+00,9.430705663e+01,6.101519345e+01,7.736722228e+01,8.626964008e+01,1.600092428e+01,8.478114774e+01,6.112176854e+01,4.796951098e+01,8.225001073e+00,3.998157519e+01,1.730454461e+01,9.755514340e+01,5.106820439e+01,2.127285226e+01,4.413464756e+01,8.200298539e+01,7.017701173e+01,3.308797163e+01,8.692088667e+01,3.611464967e+01,8.838589046e+00,2.900182570e+01,2.158205971e+01,9.283498259e+01,9.523854895e+01,8.396423223e+01,9.265254058e+01,8.898262422e+01,8.110810649e+01,8.125774806e+01,9.898619003e+01,6.474007403e+01,2.272820041e+01,9.325625644e+01,7.892241679e+01,9.071887825e+01,9.385623516e+01,6.296050964e+01,9.569087205e+01,1.073896198e+01,8.371512905e+01,4.337833560e+01,1.718683345e+01,4.415596687e+01,5.048649021e+01,9.251194185e+01
2.121059183e+01,1.652494649e+01,9.360672874e+01,8.968153334e+01,1.524969623e+01,5.467343917e+01,3.969130413e+01,2.517095171e+01,8.198335906e+01,6.832833772e+01,3.258531052e+01,6.577757078e+01,6.325925340e+01,4.485272140e+01,8.911219310e+01,6.618554918e+01,6.623670727e+01,7.230651170e+01,8.692086253e+01,4.586579965e+01,6.885878493e+01,5.674685875e-02,2.056017759e+01,6.792979972e+01,9.156491711e+00,4.773153803e+01,7.060296330e+00,7.993799388e+01,5.268911616e+01,9.545346339e+01,4.678320072e+00,1.089573230e+01,5.952028287e+01,7.105269975e+00,2.733302533e+01,9.648082070e+01,4.321015799e+01,5.669368308e+01,7.947674405e+01,6.957175104e+01,3.323566055e+01,5.115544747e+01,5.160153394e+01,6.796939210e+01,5.557539564e+01,6.154233110e+01,7.714088866e+00,5.068529334e+01,3.961610786e+01,5.948802913e+01,7.702074110e+01,7.910751913e+01,9.074891577e+01,6.479722323e+01,3.330563613e+01,2.774791728e+00,1.294896574e+00,1.866438301e+01,3.781426174e+01,7.295800260e+01,4.852145207e+01,1.369623494e+01,7.753663654e+01,2.338583804e+01,4.580124710e+01,1.576599213e+01,6.606518727e+01,1.971556035e+01,8.755599843e+01,1.802631391e+01,3.344160881e+01,7.006659339e+01,9.890869309e+01,3.375954492e+01,5.223267739e+01,3.191777565e+01,8.248694616e+01,6.983973649e+01,6.874815371e+01,3.627717622e+01,2.055940903e+01,2.851948805e+01,6.794496649e+01,4.666209314e+01,1.805023589e+01,9.877018356e+01,5.051880825e+01,5.576826670e+01,2.837949685e+00,2.344599643e+01,2.707963204e+01,5.464349534e+01,2.032693855e+01,2.305251841e+00,8.882671020e+01
5.392131905e+01,6.133296764e+01,7.634890387e+01,8.475515792e+01,5.666929088e+01,5.549339848e+01,3.996697697e+01,1.456350752e+01,3.917104304e+01,5.054245936e+01,3.535044829e+01,4.684657993e+01,6.971182569e+01,4.673169329e+00,7.347936865e+01,4.085817896e+01,4.486123271e+01,6.794591601e+01,9.745727563e+01,4.232885712e+01,1.846724181e+01,2.251643105e+01,6.828872052e+01,2.208713325e+01,4.665504309e+01,9.629281911e+00,6.875043763e+00,6.129149925e+01,7.216285738e+01,9.507083746e+01,3.293284658e+01,1.177128214e+01,5.456325868e+01,5.272700904e+01,8.041495440e+01,2.325768954e+01,7.394478614e+01,4.736973123e+01,9.577059423e+01,6.084576493e+01,3.450744818e+00,8.846140627e+01,8.827881165e+01,1.865127188e+01,9.576830474e+01,5.033156803e+01,2.380204729e+01,3.158495218e+01,4.296387293e+01,3.850237214e+01,5.936771930e+01,5.046051245e+00,3.489808151e+01,2.018496799e+01,2.197047840e+01,7.963932382e+01,4.242352107e+01,6.026802301e+01,3.804047035e+01,7.791510029e+01,9.282824958e+01,4.263947739e+01,5.783055341e+01,3.905571723e+01,6.250514316e+01,8.259078436e+01,6.313099975e+00,8.050487772e+01,9.495062832e+01,3.514768317e+01,7.616833328e+01,7.566099468e+01,2.572014279e+01,6.945182213e+01,9.803567673e+01,1.159263092e+01,5.745696486e+01,1.648724127e+01,8.864111951e+01,1.626576348e+01,2.760625180e+00,5.244002218e+01,8.299274144e+01,9.292409970e+01,3.245000340e+01,6.987714985e+01,8.885314400e+01,7.930061561e+01,2.668656866e+01,4.807184326e+01,8.269249479e+01,9.462371009e+01,7.878470793e+01,9.904364997e+01,8.241208321e+01
8.014492340e+00,6.609843656e+01,4.014540465e+01,5.187820053e+01,3.103786849e+01,3.450879910e+01,3.456838016e+01,9.813354983e+01,2.598242225e+01,9.303388404e+01,1.355162868e+01,9.225233977e+01,7.468322249e+00,3.459262707e+01,9.464632908e+01,2.276591021e+01,4.865155349e+01,2.805173604e+01,4.900000062e+01,8.832524799e+01,1.161728996e+01,9.849724044e+01,6.235826749e+01,5.439700119e+01,7.997508636e+01,2.113649071e+01,5.135541057e+01,4.273152129e+01,3.392800068e+00,9.648105158e+01,4.918842385e+01,6.662261668e+01,7.355393271e+01,2.914984023e+01,1.505423432e+01,2.178178826e+01,4.481196066e+01,5.589005228e+01,3.300139700e+01,3.922874093e+01,4.738468290e+01,6.017857809e+01,7.572078178e+01,9.185039278e+01,2.740491328e+01,3.114466041e+01,2.408676329e+01,3.990227133e+01,5.246413242e+01,1.618687307e+01,2.627034934e+00,6.981999890e+00,2.835673333e+01,5.276483706e+00,8.104479820e+01,9.961709174e+00,9.093633635e+01,7.154654250e+01,9.119701488e+01,8.783004654e+01,9.084109558e+01,7.363634042e+01,8.830414895e+00,9.306021328e+01,4.703599388e+01,3.404498332e+01,1.429842030e+01,7.093482940e+00,6.393203632e+01,1.003230642e+00,6.447892763e+01,7.173775944e+01,6.909923325e+01,7.250065237e+01,9.464137386e+01,4.931806650e+01,9.580362579e+01,6.055763218e+01,3.389750217e+01,7.693644745e+01,5.824463026e+01,1.881680761e+01,1.624204825e+01,8.726230675e+01,5.615554856e+01,2.022508366e+01,8.280476901e+01,1.230059895e+01,3.285069531e+01,5.493205926e+01,8.932949751e+01,2.389839232e+01,7.992769901e+01,8.442593387e+00,1.492893410e+01
