v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77
5.140949500e+00,3.639922380e+01,9.007218963e+01,3.390470107e+01,9.024809530e+01,7.210695793e+00,9.170283208e+01,5.525116102e+00,6.091153834e+01,7.983602176e+01,1.696942412e+01,1.510286164e+01,9.650235771e+01,4.965666127e+01,6.483452970e+01,5.105397991e+01,4.110272878e+01,3.710107691e+01,3.515808592e+01,1.383115182e+01,9.088872545e+01,1.760341824e+01,4.420983089e+01,3.965551776e+01,7.706450074e+01,5.484714859e+01,3.867526967e+01,7.919299789e+00,5.918200741e+01,1.123851503e+01,1.460567579e+00,1.913406771e+01,6.863699599e+01,3.199363498e+01,2.527517504e+01,4.506755636e+01,2.406833823e+00,4.775528766e+01,3.354447983e+01,5.227899414e+01,6.442914760e+01,8.995879929e+01,5.603752160e+00,2.950187917e+01,9.971510652e+01,8.031654254e+01,3.075103103e+01,9.169878227e+01,6.693997301e+00,7.636055291e+01,6.700657649e+01,8.738045045e+01,7.849011850e+01,3.043513231e+01,3.377513037e+01,1.244861162e+01,7.370896578e+00,1.572878025e+01,2.001793009e+01,3.874082418e+00,1.774065923e+01,1.091978227e+01,5.849998544e+00,3.332474692e+01,9.870069031e+01,3.966341695e+01,1.865378660e+01,4.182791817e+01,9.352115948e+00,8.645867444e+01,9.954025851e+01,3.588565849e+01,9.780986015e+01,5.501538570e+01,6.800777768e+01,2.624063960e+01,4.122409131e+01
2.228639862e+01,7.967739029e+01,2.450351303e+01,8.778136930e+01,3.595230355e+01,7.999014317e+01,1.209223136e+01,6.387404669e+01,9.289001936e+01,5.323024048e+01,1.811587545e+01,1.305007808e+01,5.221405201e+01,4.698232550e+01,1.961659081e+00,4.126826215e+01,9.764347578e+01,7.387623796e+00,4.202308978e+01,8.042811182e+01,2.174385917e+01,9.781049070e+01,6.010546619e+01,1.144291013e+01,6.270492992e+00,7.687282342e+01,3.084002912e+01,9.069856592e+01,4.840136584e+00,1.994116884e+01,8.541820533e+01,8.552751230e+01,5.093732432e+01,7.461744435e+01,5.081593362e+01,5.623059248e+01,4.581732855e+01,1.193159110e+01,9.927735673e+01,7.816622009e+00,9.419787437e+00,4.695070196e+01,2.395607875e+01,7.595408531e+01,8.688449086e+01,3.839590114e+01,8.794834396e+01,3.889407190e+01,7.031599177e+01,6.056625056e+01,3.743651896e+01,6.565352539e+01,7.536479847e+01,7.971498191e+01,2.241359890e+01,7.955750542e+01,1.755133251e+01,7.556598659e+01,1.746528899e+01,9.576151659e+01,3.170695816e+01,3.001145175e+01,7.267869321e+01,6.945862047e+01,5.042578032e+01,8.119251994e+00,1.927304502e+01,9.784777602e+01,8.334694168e+01,4.639179263e+01,6.098773088e+01,8.406304458e+01,7.857521866e+01,5.192609193e+01,2.376801394e+01,2.165994872e+01,9.248142909e+01
9.443947410e+01,5.687303753e+01,3.122238774e+01,1.405257003e+01,8.143280141e+01,2.894568932e+01,3.748048292e+01,6.195383414e+01,2.431067864e+01,5.665692963e+01,7.671731681e+01,9.639137914e+01,4.204649005e+01,2.129714010e+01,6.496007471e+01,4.714839584e+00,5.611854718e+01,6.927002600e+01,4.444784668e+01,4.387652344e+01,1.544673675e+01,6.156789549e+01,8.099123693e+01,9.551509151e+01,4.614733603e+01,8.829749644e+01,4.230608490e+01,4.586473491e+01,6.890493113e+01,9.478328705e+01,2.338093777e+01,5.913514856e+01,4.618946062e+01,3.632377247e+01,6.077933782e+01,2.283647767e+00,5.393073652e+01,8.597375526e+00,2.156950982e+01,2.999811888e+00,6.170744968e+01,2.722660601e+01,5.813150193e+00,9.713375041e+01,9.169621773e+01,9.165532712e+01,3.278967045e+01,1.016843266e+01,3.361297781e+01,9.165889623e+01,7.785251376e+01,3.440865553e+01,3.256782108e+01,7.920521856e+01,3.248616992e+01,2.721366705e+01,1.376259829e+01,8.224134363e+00,4.247048926e+01,7.946841143e+01,8.777433423e+01,8.360554905e+01,7.708327745e+01,8.661415614e+00,9.169160446e+01,6.860590954e+01,6.706370316e+00,2.037022735e+01,9.574577958e+01,4.902356498e+00,7.403065431e+01,8.226530138e+01,1.820029001e+01,3.707797471e+00,8.267296283e+01,3.636339764e+01,1.692863003e+01
6.605178700e+01,7.726746136e+01,7.933987179e+01,7.227043338e+01,3.921588708e+01,4.891522139e+01,8.032420635e+01,9.081006790e+01,9.103118831e+01,1.273552763e+00,6.438329689e+01,6.551242091e+01,5.688330496e+01,2.948073795e+01,5.025291803e+01,9.998401284e+01,6.254770784e+01,7.003601925e+01,3.596378332e+01,5.334828047e+01,8.690996139e+01,1.601826776e+01,8.668908372e+01,6.863322479e+01,5.850480959e+01,5.555922735e+01,2.771166412e-01,1.743721012e+01,5.303118003e+01,2.098630521e+01,9.855748254e+01,6.416767124e+01,7.239466791e+00,5.599610257e+01,9.110301524e+01,2.288812872e+01,6.240345447e+01,4.393604497e+01,7.066617483e+00,1.857511425e+01,3.436906592e+00,1.589275774e+01,7.716699887e+01,4.415930301e+01,2.915402618e+00,7.662805438e+01,3.182626266e+01,6.783744077e+01,5.826632875e+01,1.707334806e+01,8.376124058e+01,7.062388527e+00,4.992889114e+01,4.058820943e+01,3.922649926e+01,8.965467691e+01,7.922641331e+01,9.575795566e+01,2.559627323e+01,1.465271109e+01,5.374136237e+00,2.963151920e+00,2.268268205e+01,1.114845173e+01,6.934400179e+01,5.731590900e+01,6.059902125e+00,3.237247683e+01,3.177225736e+01,6.929981814e+01,8.000069210e+01,7.913500093e-01,5.422653654e+01,7.639930571e+00,3.988746745e+01,2.365463837e+01,1.410553269e+01
2.430029054e+01,9.940318286e+01,1.194597414e+01,1.588099531e+01,3.136753048e+01,9.254918597e+01,8.110692365e+00,3.299126283e+01,8.303735838e+01,3.535778507e+01,5.747452711e+01,9.827208837e+01,6.968712836e+01,9.939519934e+01,5.476940660e+01,3.936859190e+01,3.926530750e+01,8.109591547e+01,8.209102166e+01,5.247543680e+00,3.596950765e+01,6.222435013e+01,6.910135778e+01,6.482458539e+01,7.257261227e+01,1.994870209e+01,4.359781261e+01,5.071657641e+01,3.154497056e+01,9.489558944e+00,1.614517908e+01,5.513326454e+01,9.500302171e+00,9.665904932e+01,3.949368666e+01,6.483135706e+01,9.224879536e+01,5.485028062e+01,3.759914681e+01,1.761034950e+01,3.292478408e+01,7.431161891e+01,6.717402127e+01,9.921510554e+01,3.657865797e+01,1.054244550e+01,6.401550903e+01,4.076643009e+01,9.100215015e+00,1.387892531e+01,1.130889094e+01,4.892928147e+01,3.835674042e+01,3.242239822e+01,3.200541460e+01,4.619639754e+00,1.664024044e+01,2.648915125e+01,8.277147963e+01,5.457608421e+01,7.731516723e+01,5.048080539e+00,4.017223494e+01,8.543540656e+01,2.534457039e+01,9.602286682e+01,3.703234768e+00,1.858098992e+01,6.379471959e+01,7.154716390e+00,9.340945330e+01,3.841201256e+00,2.317304218e+01,4.540181736e+01,5.348391050e+01,9.587036071e+01,3.804555847e+01
8.038748856e+00,7.286555495e+01,3.697763418e+01,9.412816447e+01,9.171508861e+01,9.539409903e+01,3.785269041e+00,7.429227735e+01,9.867581694e+01,5.954622306e+01,5.880315804e+01,3.628260289e+01,9.303784053e+01,4.032675972e+01,9.192873728e+01,5.214935543e+01,1.388863601e+01,4.407142623e+01,3.342175574e+01,9.606973917e-01,1.728659032e+01,7.592972920e+01,4.934014757e+01,5.701316290e+00,5.357501152e+01,5.959573279e+01,8.417998431e+01,2.735113106e+01,1.493872666e+01,5.950371459e+01,3.164813678e+01,7.026059305e+01,6.478981214e+00,9.339468429e+01,1.657884113e+01,9.378400328e+01,5.208805953e-01,4.259930932e+00,6.371464570e+01,1.880896408e+01,1.015720782e+01,9.103546850e+01,8.234090722e+01,3.814409770e+01,4.885563384e+01,1.783529461e+01,9.847510029e+01,1.375784209e+01,5.187660668e+01,1.664794570e+01,9.481516778e+01,2.413378414e+01,6.438234041e+01,2.546479310e+01,4.407261877e+01,7.996194487e+01,2.947951905e+00,5.760830039e+01,3.198597021e+01,7.604683046e+01,3.614669534e+01,4.071213464e+01,5.563097803e+01,9.405681511e+01,8.631592826e+01,9.656375929e+00,2.725733054e+01,9.011857158e+01,8.832320657e+01,7.949783446e+01,7.880113036e+01,4.101320449e+01,7.995960082e+01,8.976790005e+01,5.506891460e+01,7.545107428e+01,6.647123843e+01
5.177902935e+01,7.075174435e+01,2.241059143e+01,2.244418993e+01,1.624650320e+01,6.435534133e+01,9.332755029e+01,2.426560763e+01,7.989218050e+01,6.773611398e+01,4.155725090e+01,3.502227033e+01,4.813278271e+01,4.871031637e+01,2.857408714e+01,9.611758088e+01,8.327439652e+01,1.153685289e+01,7.999195162e+01,8.677019413e+01,7.754178344e+01,3.432612223e+01,6.523785386e+01,7.123010453e+01,7.913576305e+01,8.552985956e+01,6.877692052e+01,5.360946274e+00,7.462830366e+01,5.429893105e+01,3.344309355e+00,2.467954439e+01,5.959858874e+01,5.038735183e+00,9.592433152e+01,4.695391359e+01,4.690243884e+01,7.343018012e+01,8.543906566e+01,1.638627856e+01,3.760800317e+01,6.801304869e+01,5.796374668e+01,5.984077664e+01,8.876107653e+01,7.078254541e+01,3.444554005e+01,7.504268622e+01,5.714132776e+01,8.260119860e+01,7.583850581e+01,8.857919377e+01,3.865285385e+01,2.752650860e+01,3.266031500e+01,2.602950322e+00,9.024233556e+00,1.060209572e+01,7.423153442e+01,6.470791559e+01,6.185537115e+01,4.918704584e+01,9.501819154e+01,4.561544111e+01,7.417312142e+01,3.799752177e+01,7.798137718e+01,5.385704698e+01,1.385918645e+01,3.987439995e+01,7.557337551e+01,7.577958027e+01,9.326364066e+01,8.640131871e+00,8.033016233e+01,1.723948180e+01,9.887973492e+00
3.512113245e+01,9.307327578e+01,2.833527436e+01,3.647186383e+01,3.588432802e+01,5.782140825e+01,2.096107492e+01,6.177459409e+01,7.381676723e+01,6.445119222e+01,8.035053245e+01,3.008352668e+01,8.484186811e+01,7.953932669e+01,2.174973401e+01,7.818691789e+01,7.717540395e+01,6.253128918e+01,9.846345604e+01,2.662113619e+01,8.542266951e+01,9.304990312e+01,7.640776835e+01,9.988539455e+01,3.147292363e+01,6.870494906e+01,1.497166257e+01,9.005732872e+01,2.302996904e+01,6.537844133e+01,8.929264167e+01,2.224877719e+00,5.413154099e+01,4.039951741e+00,5.948968729e+01,6.688248698e+01,4.020863510e+01,4.908018998e+01,3.394683029e+00,2.810825488e+01,5.730499848e+01,5.191880014e+01,2.236941450e+01,4.105791598e+01,1.002467066e+01,1.776433510e+01,8.710425467e+01,5.833725561e+01,7.527527674e+01,7.587853888e+01,2.741978068e+01,7.796135694e+01,2.071011155e+01,8.609056464e+01,7.208769346e+01,4.630990813e+01,5.663033898e+01,1.633641360e+00,2.077975483e+01,4.860604880e+01,5.972094120e+01,1.704854164e+01,6.803520175e+01,9.666416363e+01,3.511073873e+01,2.090352045e+01,6.593658024e+01,1.414861460e+01,7.690442517e+01,7.768325421e+01,7.253915121e+01,1.043585062e+01,7.214420769e+01,6.736953022e+01,3.877808310e+01,8.173228778e+01,2.075343890e+01
9.425837003e+01,7.178330015e+01,5.317808332e+01,4.895704365e+01,6.760214728e+01,1.432604313e+01,8.956781721e+00,5.870098314e+01,9.454854300e+00,8.565553500e+01,1.902865247e+01,5.222268815e+00,2.855030965e+01,5.830377610e+00,7.550033392e+01,4.675251892e+01,5.355778328e+01,4.228985776e+00,4.435964831e+01,3.720244424e+00,9.951832520e+01,6.276836192e+01,6.209858670e+01,4.483333190e+00,8.232150213e+01,1.089209247e+01,8.477312958e+01,7.131267290e+01,7.449825847e+01,7.153302035e+01,4.977623915e+01,2.376024402e+00,9.204233012e+01,3.722672631e+01,5.857363839e+01,7.342080019e+01,8.390787798e+01,6.425442390e-01,2.404103802e+01,9.744583220e+01,5.494559652e+01,5.698698423e+01,7.546940815e+01,8.058311256e+01,5.042932841e+01,9.607746813e+00,2.363805714e+01,5.134815349e+01,5.770851674e+01,4.274436721e+01,4.182045852e+01,1.160207402e+01,5.541078331e+01,8.286268250e+01,1.187219206e+01,8.024225235e+01,9.077510450e+01,4.918861073e+01,5.369951025e+01,2.509782596e+01,4.572620535e+01,3.710467893e+01,4.002743120e+01,2.505136453e+01,1.056655825e+00,2.693221271e+01,9.020724289e+01,7.673423458e+01,4.576024179e+01,4.998712634e+01,3.681283096e+01,9.503871994e+01,2.526503772e+01,6.840126068e+00,4.181055213e+01,9.268085489e+01,8.116453970e+01
1.982626567e+01,1.028427386e+01,3.895180661e+01,7.948210657e+01,1.441668668e+01,4.678221897e+01,5.146754661e+01,4.908521042e+01,6.729181250e+01,4.101306043e+01,9.799859445e+01,7.838368113e+00,4.500609567e+01,4.392334075e+01,7.305251189e+01,1.672803605e+01,3.459773652e+01,5.327604429e+01,9.353335815e+01,6.047165224e+01,9.263487369e+01,2.599457199e+01,7.562930220e+01,7.605643717e+00,1.307443246e+00,3.985297374e+01,3.518584437e+01,5.744009405e+01,4.911159468e+01,4.601406310e+01,2.045520175e+01,5.645616280e+01,5.231765388e+01,5.743069439e+01,4.799981130e+00,3.456759645e+01,1.115664373e+01,5.646326817e+01,6.501173659e+01,5.506131308e+01,9.153767576e+01,7.598946455e+01,3.968901388e+01,9.306379962e+01,7.008203074e+00,9.740073593e+01,2.936636280e+00,4.582934934e+00,7.281143824e+01,3.936592281e+00,4.950356661e+01,8.402839458e+01,3.222264513e+01,2.918740117e+01,3.631710160e+01,6.970531996e+01,2.981566838e+01,8.108140267e+01,9.485804799e+01,9.443285355e+01,4.789581631e+01,5.838458479e+01,6.839438056e+01,2.253008327e+01,8.692738518e+01,8.762085194e+00,5.882621145e+01,1.477195804e+01,3.946118986e+01,4.497857295e+00,5.145385415e+01,1.238800012e+00,2.646763716e+01,3.148783446e+01,5.216188830e+01,7.614430267e+01,2.474269613e+01
2.100351093e+01,3.601233802e+01,1.919021252e+01,5.241007772e+01,8.270247251e+01,3.445327726e+01,3.480558897e+01,3.874761487e+01,3.274967121e+01,2.112452163e+01,2.562793921e+01,2.612108394e+01,3.767289565e+01,7.385112727e+01,1.638558703e+01,1.757971214e+01,5.971803700e+01,9.229173976e+01,6.277762176e+01,7.460109867e+01,3.629419267e+01,3.901033951e+01,4.267280275e+01,4.167157388e+01,2.437095364e+01,8.381206031e+01,5.895662838e+01,9.789121742e+01,9.259435334e+01,8.565532456e+01,4.166810284e+01,2.825180751e+01,8.887504728e+01,3.137591139e+01,8.935184251e+01,3.353200865e+01,8.465549441e+01,9.327747886e+01,8.250756524e+01,8.253909659e+01,8.406712187e+01,5.909957932e+01,5.551116597e+01,6.061158696e+01,2.600082983e+00,1.450967331e+01,3.008256392e+01,5.715399089e+01,7.902600387e+01,4.139881864e-01,1.676574709e+01,4.207827871e+01,6.729538338e+01,8.412258753e+01,2.218234970e+01,4.726103596e+01,1.235373926e+01,5.400694009e+01,4.644027435e+01,4.241631126e-01,5.322517938e+01,6.021439112e+01,9.072371475e+01,1.865378010e+01,2.496296362e-01,1.135668196e-01,1.808123266e+01,4.056509966e+01,2.228324529e+01,5.725947757e+00,9.146187258e+01,3.493754914e+01,5.612767948e+00,9.676780849e+00,7.052752568e+01,7.369396294e+01,3.840383089e+01
7.901059135e+01,7.028248066e+01,9.693099214e+01,6.262141268e+01,3.886153369e+01,6.096468985e+01,1.012647034e+01,7.290565114e+01,8.211343079e+01,5.519707989e+01,6.854835578e+01,5.857109827e+01,3.613367873e+01,2.463847151e+01,8.999380342e+01,3.832071795e+01,6.883807458e+01,5.333051601e+01,8.249024648e+01,3.677021210e+01,4.921355684e+01,3.218732858e+01,6.772414351e+01,8.559127190e+01,4.576482196e+01,3.450610879e+01,3.608278270e+01,8.319966642e+01,5.153821952e+01,7.901542999e+01,3.206216675e+01,7.643194676e+01,8.302944558e+01,8.423737608e+01,3.037450152e+01,3.080578903e+01,9.072742836e+01,7.480874648e+00,2.006104641e+01,4.397941189e+01,8.119424832e+01,8.668658110e+01,4.222394954e+00,1.779857655e+01,6.880534799e+01,9.023433709e+01,2.618776604e+01,2.801211820e+00,6.561973880e+01,1.019508167e+01,1.247131356e+01,8.273346261e+01,5.798721168e+01,1.049043880e+01,2.702257650e+01,9.215639118e+00,4.263172774e+01,2.854465208e+00,6.623766309e+01,3.753716934e+01,4.912816143e+01,1.893983395e+01,7.234190004e+01,9.308518990e+01,5.289948355e+01,1.371710805e+01,3.239968853e+01,3.909365595e+01,6.816924203e+01,8.837233081e+01,2.200575595e+01,8.650257041e+01,2.052673738e+01,9.451278253e+01,1.026436366e+01,1.484572275e+01,3.183829176e+01
2.281591166e+01,3.896490814e+01,4.486998789e+00,7.261107291e+01,3.548370814e+01,1.250246953e+01,4.357794670e+01,4.963524214e+01,4.074859723e+01,8.352784223e+01,8.530909443e+01,8.756142038e+01,1.055485984e+01,6.514767541e+01,3.669161053e+01,3.250815719e+01,5.437149275e+01,3.002240662e+01,8.762448553e+01,4.999433333e+00,6.842962377e+01,9.337975273e+01,3.230686058e+01,2.098071171e+01,6.184284239e+01,7.703231702e+01,8.805979798e+01,7.786159344e+01,9.450724785e+01,8.130671784e+01,5.544963017e+01,1.282680117e+01,8.149356978e+01,3.487082435e+01,3.220510586e+00,8.545045458e+00,6.422467826e+01,6.234662519e-02,8.438459754e+01,3.097160289e+00,5.480047320e+01,8.920626868e+01,6.504899502e+01,6.475388000e+01,7.780866228e+01,2.759351237e+01,1.241229463e+01,6.632435753e+01,8.016755366e+01,6.929386037e+01,6.887046777e+01,5.864946750e+01,5.188535652e+01,4.310673177e+01,4.260262438e+01,7.915510177e+01,1.029360470e+01,4.391823000e+01,3.832790427e+01,5.525233784e+01,9.333868179e+01,9.265836679e+01,3.436921891e+01,9.346405953e+01,6.877633328e+01,8.153953514e+01,2.496651615e+01,9.822655950e+00,4.490262928e+01,4.149422827e+01,7.116775369e+01,7.958813223e+01,1.988739923e+01,8.531335375e+01,6.011184926e+01,1.469776276e+01,7.105775368e+01
7.528134079e+01,9.704672823e+01,9.757758227e+01,3.688638033e+01,5.914517145e+01,3.653743157e+01,6.859213438e+01,2.222054291e+01,5.904288521e+01,7.453068612e+01,8.178547467e+01,2.226091239e+01,9.082558058e+01,9.868997253e+01,1.251143678e+01,4.861166351e+01,5.825347860e+01,7.794588135e+01,1.363957104e+01,5.516310453e+01,3.853662857e+00,1.932347877e+01,9.111405267e+01,2.342164068e+01,1.819313946e+01,2.660129909e+01,9.553917404e+01,6.273930335e+01,1.444915978e+01,7.016784530e+01,4.273751216e+01,2.111660560e+01,6.250313941e+01,2.394345583e+00,8.632742025e+01,5.366229150e+01,4.246340040e+01,8.720974733e+01,2.624367504e+00,1.906827180e+01,9.178072386e+01,7.375458913e+01,6.634473568e+01,6.918777649e+01,1.843765416e+01,1.534760323e+01,1.458336587e+01,4.571090912e+01,9.228114613e+00,4.237442571e+01,6.663313705e+01,2.968758796e+01,9.908998004e+00,9.155898831e+01,3.237600798e+01,2.279684574e+01,5.049448307e+01,7.293336197e+01,3.615704001e+01,4.593751441e+01,9.540884271e+01,8.603919607e+01,6.296286767e+01,3.307578178e+01,4.037720338e+01,4.068419197e+01,4.080398162e+01,6.518314472e+01,2.174394803e+01,2.419139718e+01,9.653059734e+01,5.475989572e+01,5.706495859e+01,5.629345263e+00,1.086693914e+01,5.287828807e+01,8.001099661e+01
5.534173857e+01,8.626302597e+01,2.027694305e+01,1.702043732e+01,5.496077137e+01,5.207987112e+01,9.954740748e+01,9.532722036e+01,5.173597007e+01,4.718918035e+01,6.805630907e+01,1.538247433e+01,5.467264743e+00,2.104306043e+01,1.608998284e+01,3.084755090e+01,4.712590600e+01,3.549801163e+01,7.525476058e+01,5.746008184e+01,8.061658142e+01,9.501561895e+01,5.078210791e+01,6.892347031e+01,6.678227487e+01,7.203188201e+01,9.338189681e+01,1.789550193e+01,6.644027990e+01,6.305799897e+01,2.543889933e+01,8.839788287e+01,8.979333324e+01,4.315414607e+00,4.724256905e+01,6.073060459e+01,8.911104954e+01,5.663248495e+01,4.346504725e+01,3.896537465e+01,1.567733049e+01,1.221683048e+00,1.530000784e+01,5.138277729e+01,4.101899398e+01,3.261179117e+01,7.495249514e+01,1.443852545e+01,7.473037475e+01,2.645206913e+01,4.625443666e-01,9.873472012e+01,6.403039288e+01,2.340189036e+01,1.724588938e+01,1.185954950e-01,7.671473909e+01,8.435806078e+01,9.606410112e+01,3.460339726e+00,6.033469433e+01,3.461128285e+01,1.725551206e+01,7.809764025e+01,5.069439044e+01,6.134505346e+01,1.054845313e+01,7.252888523e+00,4.016327073e+01,2.365181757e+01,8.565683941e+01,3.337687923e+01,4.170897068e+01,3.290435939e+01,9.473885356e+01,3.379487012e+01,6.240581740e+01
7.247133042e+01,3.271562002e+01,3.926987745e+01,1.034996431e+01,7.937198388e+01,7.608003067e+01,1.168542002e+01,6.797351084e+00,8.765941495e+01,6.204327346e+01,1.067604012e+01,5.128891572e+01,1.733781988e+00,3.779524210e+01,8.441321762e+01,8.074373164e+01,6.333626688e+01,3.161031860e+01,4.833632200e+01,5.569723191e+01,6.939824957e+01,3.512833650e+01,1.995100609e+01,8.825704338e+01,6.966502534e+01,4.925817371e+01,5.028153623e+01,8.450739079e+01,9.083792651e+01,7.824320341e+01,5.748218920e+01,7.861389220e+01,6.732014713e+01,9.290184582e+01,4.294624875e+01,5.888456971e+01,4.452742190e+01,9.847858594e+01,9.375103323e+01,5.474839973e+01,4.516028990e+01,7.120217021e+01,1.323025309e+01,3.441698549e+01,8.714532916e+01,6.589577751e+01,6.470145209e+01,8.891894430e+01,4.687558377e+01,7.549613580e+01,9.092694579e-02,1.800035257e+01,2.022562969e+01,9.145004310e+01,1.054987244e+01,3.880623092e+01,7.092754133e+01,9.682725947e+01,7.275270075e+01,1.919420140e+01,2.350038686e+01,4.055342759e+01,8.799558156e+01,8.562230076e+01,7.020846214e+01,2.512374180e+01,4.797947805e+01,9.092448191e+01,6.940525175e+01,8.606094248e+01,1.804511100e+00,9.245612028e+01,7.121765768e+01,1.739649830e+01,3.257016695e+01,6.825232127e+01,6.865051993e+01
4.665467384e-01,4.580335979e+01,5.298196896e+01,8.555375635e+00,3.100475239e+01,1.634960867e+01,7.728463533e+01,2.434487496e+01,6.784392382e+00,2.833838658e+01,1.952220061e+01,2.630933764e+00,3.488485378e+01,2.679004837e+01,2.114204025e+01,6.370894121e+01,1.597003755e+01,6.323278063e+01,8.178173646e+01,3.256690884e+01,6.211753544e+01,1.544044874e+01,3.888963733e+01,3.384862475e+01,6.629532062e+01,1.699225307e+01,3.240586562e+01,8.092154678e+01,1.850340636e+01,2.285708685e+01,7.053797829e+01,6.793843972e+01,7.402671534e+01,5.389456513e+01,6.254214925e+01,2.469203606e+01,1.607788855e+01,4.608873710e+01,2.831831859e+01,1.842399466e+01,6.699168579e+01,6.294224209e+01,5.855404541e+01,7.819300574e+01,3.137978328e+01,5.988802519e+01,8.488414637e+00,5.849032789e+01,9.676826221e+01,1.021326667e+01,2.024368450e+01,9.661234650e+01,6.902458487e+01,7.211016797e+01,3.074875762e+01,8.757752323e+01,8.436412243e+01,1.411268953e+01,2.563706946e+01,7.884972320e+01,1.121255565e+01,8.589464306e+01,5.078508900e+01,8.795427870e+00,6.948115463e+01,3.844132969e+01,2.400233156e+01,6.592641315e+01,9.724772028e+01,3.131617615e+01,5.907359795e+01,8.590780114e+01,4.530712586e+01,2.069879235e+01,7.528056827e+01,2.839563690e+01,1.582241838e+01
5.723209522e+01,6.164578301e+01,7.275047102e+01,7.692229465e+01,1.785162940e+01,1.024934380e+01,8.268492762e+01,6.481369347e+01,9.740253813e+01,4.858559486e+01,6.512723235e+01,8.352357023e+01,6.370713726e+01,3.420306085e+00,6.286268641e+01,2.991258420e+00,9.425867938e+01,4.395367754e+01,3.337784791e+01,3.129552270e+01,1.047516019e+01,6.506888053e+01,3.249537345e+01,2.380731773e+01,1.824260857e+01,5.716720301e+01,9.305406581e+01,6.160362220e+01,8.574900821e+01,5.407897281e+01,9.713199388e+01,6.012811926e+01,1.447650560e+01,5.157833664e+01,8.650614039e+01,1.778500975e+01,9.811542556e+01,5.168761303e+01,9.824102789e+01,6.234003534e+01,9.124607366e+00,7.336215366e+01,9.556590633e-01,6.927896657e+01,7.533298836e+01,8.315678014e+01,1.515922963e+01,9.666587846e+01,2.393926036e+01,4.309120722e+01,3.846728577e+01,3.662941325e+01,2.912884646e+01,7.060648235e+01,9.965026245e+01,6.807474152e+01,1.901701768e+01,3.114374834e+01,8.957571308e+01,1.324636070e+01,5.362666257e+01,4.923337240e+01,6.039326926e+01,5.791728823e+01,2.694633768e+00,3.185014866e+01,1.349522454e+01,7.491222972e+01,9.554862827e+01,9.552545449e+01,7.459924364e+01,8.817861313e+00,5.113170627e+01,9.445023108e+01,3.179407545e+01,7.531206231e+01,9.827576482e+01
