v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27
9.564451777e+01,6.914682520e+01,9.746322732e+01,4.804542670e+01,5.470812471e+01,3.591556318e+01,5.182494216e+01,9.523575764e+01,8.838540767e+01,5.496368385e+01,6.274006919e+01,8.704537145e+01,7.908214305e+01,1.419090591e+01,4.741621187e+01,8.217407984e+01,6.429103225e+01,9.071955910e+01,2.221443831e+01,2.229431604e+01,7.731302357e+01,5.739168794e+01,5.137015823e+01,2.792789683e+01,3.064918914e+01,4.210380197e+00,7.837099491e+01
8.070921577e+01,5.732939527e+00,2.812818780e+01,7.891764094e+01,9.168316914e+01,2.050489049e+01,5.222031258e+01,1.118516412e+01,8.875905843e+01,9.097028196e+01,7.581769121e+01,2.778867139e+01,6.591458400e+01,3.627111099e+01,6.808443705e-01,5.836533113e+01,9.860626963e+01,2.094305245e+01,8.977808159e+01,3.167021073e+00,4.264508614e+01,5.008590188e+01,2.177845420e+00,6.094049910e+01,6.449629227e+01,2.005852992e+01,2.144104957e+01
5.596092574e+01,9.717233419e+01,8.160955971e+01,9.003670517e+01,9.452089328e+01,6.957560884e+01,7.605895763e+01,6.667738475e+01,9.068242625e+01,4.233241987e+01,3.189683677e+01,3.801227988e+01,7.826666633e+01,1.466622290e+01,8.976481532e+01,9.837692525e+01,8.136618035e+01,1.680800241e+01,2.380764523e+01,3.839694000e+01,8.650902757e+01,8.015323111e+01,7.809156478e+01,7.482462346e+01,1.006216137e+01,5.265942803e+01,3.212790482e+01
1.516123072e+01,8.617495305e+01,1.716727684e+01,4.966594339e+01,4.427282219e+01,8.957265542e+01,1.119242717e+01,4.741086798e+01,9.890797924e+01,8.974885696e+00,9.830060366e+00,3.776635196e+00,5.339954039e+01,2.727441059e+01,3.157525336e+01,1.158772142e+01,7.629599974e+01,8.359557914e+01,6.053001242e+01,7.635140329e+01,9.487672271e+01,6.197944080e+01,4.004935312e+01,7.166730596e+01,6.005579887e+01,7.649765266e+01,4.201377724e+01
9.008306698e+01,8.807262984e+01,3.004041898e+01,6.527149453e+01,1.943102802e+01,5.797631317e+01,7.135967008e+01,4.926421348e+01,6.425835504e+01,6.171646972e+01,9.744309581e+01,3.401174903e+01,7.189527695e+01,4.532299131e+01,8.059407626e+00,1.275284818e+01,3.300158968e+01,1.275719262e+01,3.400516512e+01,9.981160225e+01,1.922223566e+01,5.195282911e+01,7.653091877e+01,1.966028555e+01,5.407648850e+01,9.757909782e+01,4.625134800e+00
5.791217553e+01,5.637547595e+01,3.678138075e+01,5.956434588e+01,4.734400842e+01,7.082170813e+01,7.058456606e+01,3.603491785e+01,7.130046145e+01,8.571771893e+01,9.205716744e+01,3.922888938e+01,2.749167540e+01,7.964999542e+01,3.232581587e+00,4.539420565e+01,3.133379980e+01,5.936150995e+01,8.235557672e+01,9.103034261e+01,8.636566465e+01,7.732239782e+01,3.245266514e+01,9.049037801e+01,4.080963235e+01,4.691164214e+01,4.045089582e+01
2.382060815e+01,9.538601890e+01,2.236214316e+01,8.380988529e+01,5.717910418e+01,5.942933951e+01,9.197693619e+01,8.801008925e+01,4.601141362e+01,6.397973603e+01,7.682676455e+01,2.356245856e+01,6.226973691e+01,4.545996920e+01,3.099628705e+01,9.062966192e-01,2.430275260e+01,3.388813966e+01,3.382546893e+01,5.381284876e+01,9.736928450e+01,3.587293746e+01,9.792321327e+01,4.121201814e+01,9.892927506e+01,7.055306891e+01,6.286032949e+01
1.589647794e+01,5.232178219e+01,8.089666164e+01,6.310111984e+01,6.182688399e+01,5.065043279e+01,6.516518994e+01,2.940122130e+01,9.640800047e+01,2.488479765e+01,9.811428925e+01,6.325419023e+01,1.293122425e+01,7.752166615e+01,8.266964075e+01,3.336043195e+01,7.327821827e+01,7.603014076e+00,1.216549587e+01,3.775914402e+01,1.656205152e+00,1.218590648e+01,6.668588596e+00,5.018592570e+01,6.238365397e+01,9.690632951e+01,8.502397689e+01
6.847840138e+01,1.765191712e+01,8.922622557e+01,7.829028859e+01,2.630627221e+01,8.400842972e+01,8.440275485e+01,5.495658394e+01,7.381226167e+01,2.942609424e+00,6.742252558e+01,6.104412737e+01,2.345439379e+01,5.521842644e+01,9.470340018e+00,5.081568377e+01,4.988998492e+00,7.421107416e+01,9.236644745e+01,3.797965612e+01,4.418798583e+01,1.922700286e+01,3.742765160e+01,8.701851706e+00,8.340072809e+01,1.849804153e+01,9.210611841e+01
1.466651430e+01,4.251378037e+01,4.671312841e+01,5.137236572e+01,1.903926592e+01,9.318424889e+01,5.955021052e+01,1.543139711e+01,7.598559748e+01,2.088907847e+01,2.193542183e+01,7.254189044e+01,3.384606591e+01,9.551381250e+01,6.225854827e+01,8.234795076e+00,8.900300782e+01,3.945426784e+01,6.250749091e+01,6.199488513e+01,1.096586058e+01,1.041451182e+01,4.708441651e+00,6.861416280e+01,6.962762800e+01,5.150990215e+01,3.522527647e+01
5.805723459e+01,5.122367290e+01,8.592968480e+01,3.906338470e+01,7.787983454e+01,9.529563107e+01,9.710209262e+01,5.595721174e+01,2.777805309e+01,7.147341044e+01,9.723114740e+01,4.277094267e+01,6.643420621e+01,6.519872770e+01,3.700017939e+01,3.217566259e+01,7.542433971e+01,4.675044921e+01,7.574997447e+01,5.999328577e+01,6.852948792e+01,7.149818850e+01,1.711144695e+01,5.222587016e+01,5.203201849e+01,9.928834747e+01,6.047421216e+01
9.982081520e+01,7.847261268e+01,5.270401282e+01,3.894923824e+01,6.879599725e+01,8.511206863e+01,6.825035317e+00,9.487328513e+01,9.296933558e+01,6.873119706e-01,5.379234808e+01,5.514938116e+01,3.053045927e+01,2.732836424e+01,2.841598245e+01,7.150692897e+01,4.185223291e+01,4.367327833e+01,4.442788626e+01,2.131935385e+01,8.053991249e+01,9.631514666e+01,9.657180210e+01,5.058941951e+00,4.015897667e+01,2.456998403e+01,6.457188746e+01
8.491160699e+01,8.967041549e+01,3.646163692e+01,4.313076683e+01,4.854045697e+01,2.206930548e+01,3.395805295e+01,1.321291400e+01,4.494389626e+01,4.049375044e+01,5.928064401e+01,3.626716158e+01,4.534572177e+01,1.264348651e+01,1.870140635e+01,8.167275749e+00,5.493521136e+01,7.147259281e+01,8.679012146e+01,4.257054929e+01,8.319499564e+01,1.227747797e+01,8.320940746e+01,6.882147612e+01,2.542116253e+01,6.087756234e+01,2.521075124e+01
5.412405048e+01,1.104586137e+01,9.712799147e+01,2.093658317e+01,6.698718050e+01,6.127468592e+01,1.198916674e+01,4.533032488e+01,7.874495935e+01,4.906126364e+01,7.071630487e+01,5.218684695e+01,9.474702694e+01,1.627525085e+01,7.973580328e+01,4.135579338e+01,7.582114053e+01,6.629453726e+01,9.532386133e+01,2.110665838e+00,2.202291152e+01,5.966768824e+01,9.328207120e+01,9.610911360e+01,5.176091745e+01,1.206492235e+01,1.893572781e+01
9.724197523e+01,3.820661426e+01,3.857010809e+01,5.752088156e+01,8.741686653e+01,6.248218975e+00,2.399841979e+01,6.148306409e+01,7.553921618e+01,8.009430273e+01,1.692140650e+00,6.860310081e+01,5.229905582e+01,5.365137031e+01,5.354080853e+01,9.667601267e+01,3.560611997e+01,5.692403450e+01,5.178622513e+01,8.112075848e+01,5.334142217e+01,6.462602612e+01,2.521285638e+01,2.106601935e+01,9.741548515e+01,2.241899495e+01,6.719075211e+01
9.875502514e+01,7.884836223e+01,7.166169866e+01,4.211034113e+01,4.912388797e+01,9.789925108e+01,6.418065328e+01,7.514947196e+01,1.866019081e+01,1.205488801e+01,1.362838487e+01,2.139706520e+01,6.667971369e+01,8.821040626e+01,8.015991712e+01,3.171275400e+01,7.064769343e+01,3.857059187e+01,2.079187435e+01,3.615539023e+01,5.190215055e+01,6.167094122e+01,5.316675948e+01,5.589830089e+01,9.034455799e+01,3.127354853e+01,2.451502312e+01
9.962197295e+01,5.808383041e+01,7.119108335e+01,4.979272604e+01,6.756877442e+01,5.696311758e+01,4.888458356e+01,4.028752050e+01,4.692527695e+01,8.439230761e+01,6.598871011e+01,6.135540228e+01,2.696680618e-01,5.930194980e+01,7.571582443e+01,7.406916058e+01,2.231973661e+01,1.720107036e+01,3.042087984e+01,6.034091597e+01,2.405766475e+00,8.983954295e+01,8.631352150e+01,5.096366134e+01,7.126862284e+01,1.871186615e+01,7.382354133e+01
5.905884193e+01,9.568136471e+01,8.943991109e+01,1.776829038e+01,5.778858358e+01,7.773120862e+01,6.337303917e+01,5.149363517e+01,7.756796739e+01,7.268291763e+01,8.516022420e+01,3.818138435e+01,8.069887225e+01,1.672904170e+01,1.404793638e+01,4.653713022e+01,6.264096864e+01,9.972594639e+01,5.152385936e+01,4.070547294e+01,8.747771563e+01,9.759329771e+00,7.564672269e+01,7.435903312e+01,9.843781333e+01,3.186730626e+00,7.546146795e+01
5.601397756e-01,2.351985536e+00,2.789370041e+01,7.043253201e+01,2.484474506e+01,1.039586183e+01,9.563503102e+00,3.953927789e+01,9.304454448e+01,3.490181239e+01,6.295749262e+01,2.605060970e+01,8.637400551e+01,7.884895463e+01,4.315260806e+01,8.978319011e+01,5.340388017e+01,9.188584500e+01,6.756353604e+01,1.757217388e+00,6.803664066e+01,2.008389516e+01,3.831623947e+01,8.433981936e+01,9.604249009e+01,8.396330002e+01,9.787231674e+00
6.312642297e+01,7.817711799e+01,4.802018189e+01,2.708179370e+00,8.219134856e+01,3.567301143e+00,7.895799175e+01,7.703274625e+01,1.279019810e+01,7.614002789e+01,3.096964467e+01,7.270189614e+01,8.097139482e+01,8.370332526e+01,5.265380557e+01,4.833613446e+00,4.835649598e+01,2.036064816e+01,5.141577338e+01,5.097288852e+01,4.645149076e+01,9.871439064e+01,4.561856688e+01,7.937955581e+01,4.032886174e+01,5.382275812e+01,3.527583284e+00
6.282012509e+01,5.514136614e+01,1.278150367e+01,5.498508509e+01,8.429293419e+01,1.871630223e+01,3.188173955e+01,3.968152441e+01,8.166360758e+01,3.739262139e+01,4.932523674e+01,1.219589352e+01,5.795523953e+00,1.099369831e+01,4.708971292e+01,2.819782564e+01,2.819697309e+01,7.220445334e+01,9.568463922e+01,2.370163806e+01,6.881940069e+01,7.161751622e+01,9.646121754e+01,1.422240452e+00,1.541853061e+01,8.753402322e+01,6.098766229e+01
4.173405929e+01,4.165613813e+01,9.492722980e+01,9.174839816e+01,5.168546720e+01,2.418959199e+01,4.756057938e+01,9.445873982e+01,4.813367708e+01,2.731744791e+01,1.816127544e+01,9.544046006e+01,3.208490099e+01,7.084953701e+01,7.019083436e+01,3.362780311e+01,8.540367097e-01,6.017333156e+01,6.467383781e+01,5.537769164e+00,6.585553608e+01,9.940237359e+01,4.701556508e+01,1.951532137e+01,5.451669531e+01,8.291363201e+01,2.448972436e+01
4.428235832e+01,3.070810351e+01,1.941758945e+01,9.074940113e+01,2.148312809e+01,6.579019139e+01,2.293548188e+01,8.369032182e+01,7.420826681e+01,8.187330121e+01,9.350911017e+01,1.179963716e+01,2.529527433e+01,8.516573081e+01,5.977673458e+01,6.295630803e+01,7.426397219e+01,9.023764806e+01,2.453447690e+01,4.638551767e+01,1.014408339e+01,7.279164719e+01,6.301179486e+01,9.025881690e+01,4.314497241e+01,1.123312555e+01,2.492778051e+01
8.193032341e+01,8.454565553e+01,7.601636038e+01,4.052773860e+01,3.183477367e+01,8.716727641e+01,6.353183769e+01,9.377903773e+01,6.281336328e+01,2.719503596e-01,2.609814138e-01,1.807846239e+01,2.174234075e+01,9.772844466e+01,6.457614565e+01,8.834454525e+01,6.394601716e+01,5.885108050e+01,6.778748068e+01,5.297448584e+01,1.654009415e+01,2.485728360e+01,9.756369183e+01,8.790001775e+01,7.850532999e+01,2.550965551e+01,6.963660511e+01
4.149565866e+01,2.444646166e+01,4.109627963e+01,2.407396198e+01,1.128808992e+01,8.129362660e+01,1.350259673e+00,1.281592734e+01,1.254303433e+01,3.788419856e+01,4.249365673e+00,2.705478750e+01,5.259135143e+01,6.549552829e+01,4.371556458e+01,5.221373383e+01,6.203711777e+00,6.125707242e+01,8.843884237e+01,9.125381741e+01,1.602739931e+01,3.240032254e+01,3.185617778e+01,4.851892713e+01,1.789751650e+01,5.932726438e+01,3.731769899e+01
4.608394106e+01,3.680456676e+01,4.474204153e+01,3.296177820e+01,5.873204162e+01,4.338227068e+01,2.698350893e+01,3.221694499e+01,4.575674754e+01,1.371151817e+01,6.967888882e+01,4.695289727e+01,5.501042177e+01,5.921419074e+01,5.476708078e+01,1.607650700e+01,9.811596901e+01,8.377072753e+00,9.967723220e+01,1.784546273e+01,5.648047609e+01,2.345508984e+01,8.240320327e+01,6.744346527e+00,5.152922182e+01,7.248701486e+01,1.594891593e+01
9.664185281e+00,6.907770187e+01,7.510352851e+01,4.932457776e+01,4.277125593e+01,9.532772387e+01,6.150157026e+01,2.642285252e+01,2.950007808e+01,3.044900795e+01,8.403505303e+01,7.288067432e+01,1.682056065e+01,4.280085398e+01,5.566599370e+01,6.570948463e+01,4.691122308e+01,9.273821183e+01,7.394030503e+01,7.178751997e+01,9.847880276e+01,2.165217368e+01,3.230763834e+01,8.316519902e+01,9.640388999e+01,3.560622680e+01,5.987372450e+01
8.118871359e+01,1.226470890e+00,7.052376661e+01,1.791691825e+01,5.026431570e+01,2.064945091e+01,3.238768778e+01,3.360593154e+01,4.905261450e+00,1.858156249e+00,6.034178362e+01,7.249962128e+01,8.314868742e+01,6.886226905e+01,1.312343048e+01,2.548589393e+00,2.715837036e+01,1.018394553e+01,8.321260666e+01,1.208076710e+01,5.533649824e+01,6.489881262e+01,4.887130746e+01,7.646505126e+01,3.025375834e+01,6.867587019e+01,3.247541344e+01
5.813647157e+01,7.365934839e+01,7.473619822e+01,5.860454783e+01,7.274639028e+01,3.557822953e+01,3.556288670e+01,6.702070676e+01,4.783226964e+01,6.371868515e+01,2.552479543e+01,7.891875345e+01,8.031067561e+01,9.357776917e+00,1.618240912e+01,9.867460848e+01,5.637245360e+01,1.068490757e+01,5.812111537e+01,2.420939104e+01,9.345806955e+00,3.681132770e+01,9.133430000e+01,6.995457675e+01,3.260785836e+01,1.668280254e+01,8.713284241e+01
4.948831982e+01,3.643595515e+01,1.365979184e+01,4.941820494e+01,3.119473885e+01,3.412794685e+01,4.587788268e+01,6.619143834e+01,9.780724969e+01,6.923673158e+01,2.512681476e+00,8.437672565e+01,8.842877345e+01,2.217493259e+01,6.779758769e+00,5.664718933e+01,6.330666137e+01,3.567527672e+01,8.279780323e+01,6.893962859e+01,1.368637432e+01,4.940536354e+01,6.922575268e+01,7.860358739e+01,7.262660078e+01,8.224507618e+01,9.825586074e+01
5.171765247e+01,4.634839477e+01,6.208608372e+01,1.353142179e+01,5.498605672e+01,1.387400080e+00,2.191304467e+01,1.049947511e+01,7.662832440e+01,1.481133951e+01,3.582824263e+01,1.943109475e+01,5.550430085e+01,8.674484681e+01,4.008487728e+01,9.029735970e+01,5.665924248e+01,3.139688144e+00,7.552104565e+00,7.131116827e+01,5.701818701e+01,1.435320778e+01,7.943261448e+00,1.364595486e+01,9.717571785e+01,2.587427055e+01,7.306538214e+01
7.672243869e+01,4.989443726e+01,1.989531701e+01,7.450267488e+00,1.284939802e+01,2.174155520e+01,9.116188726e+01,4.204422257e+01,7.251380901e+01,9.660154791e+00,4.059701145e+01,5.032063454e+01,9.547823379e+01,7.030148143e+01,9.922046367e+01,6.453273876e+01,7.025448250e+01,3.039379206e+01,8.319809234e+01,4.720414942e-01,8.934285680e+01,8.175141060e+01,7.196430883e+01,7.311985482e+01,7.793677501e+01,2.777589339e+01,5.696548087e+01
4.622771895e+01,3.025366938e+00,3.703382007e+01,2.561858433e+01,8.861526216e+01,1.248104947e+01,6.720981796e+01,7.293849570e+01,1.574405086e+01,9.211373094e+01,9.457202577e+01,1.224162089e+01,6.450635375e+00,9.345876414e+01,1.153763193e+01,4.616746110e+00,4.287264116e+01,4.068279556e+01,9.144879787e+01,2.676395193e+01,8.756607892e+01,8.046143534e+01,9.079793182e+01,5.378567583e+01,3.905847515e+01,2.465605014e+01,5.645434483e+01
4.202613912e+01,7.356777954e+01,2.731979037e+01,4.097312452e+01,7.718278471e+00,4.419239211e+01,7.657139734e+00,7.027460313e+01,2.539005524e+01,4.472976186e+01,9.471618374e+01,9.327197982e+01,3.232240182e+01,5.322254581e+01,3.071933675e+01,2.314785790e+01,9.056806450e+01,2.814799338e+01,3.244057076e+01,4.171618883e+00,2.142545831e+01,5.504127520e+01,6.913342244e+01,6.288906320e+01,6.281570089e+01,1.593815976e+01,5.324248745e+01
8.657196297e+01,2.070261816e+01,8.200782251e+00,9.908273742e+01,9.144424961e+01,6.391772762e+01,1.662225278e+00,4.682596089e+01,1.090605000e+01,6.594546543e+01,3.325933902e+01,9.368304502e+01,2.567603499e+01,8.298280253e+01,6.125310576e+01,5.781069752e+01,6.590521860e+01,7.908548376e+01,5.111425777e+01,8.180628592e+01,7.129230575e+01,9.323857572e+01,4.588607934e+00,5.257252428e+01,3.396489413e+01,7.980143785e+00,9.517768519e+01
1.026774776e+01,8.760606716e+01,5.387172760e+01,7.496493846e+01,2.172888716e+01,7.090827648e+01,6.108447105e+01,9.721655364e+01,8.170828101e+01,7.962032230e+01,3.682539263e+01,8.250134127e+01,8.513854195e+01,2.746680105e+01,9.466892817e+01,5.881322291e+00,8.500255292e+01,1.102254747e+01,5.836591112e+01,1.407037908e+01,8.888864095e+01,2.862939026e+01,3.783627337e+01,9.129937559e+01,6.528736854e+01,1.002393166e+01,4.425986846e+01
5.916020843e+00,6.299538167e+01,9.626366190e+01,8.966673732e-01,5.407605489e+01,7.432018236e+01,4.341274792e+01,4.801105733e+01,7.671465059e+01,2.560392446e+01,1.873268394e+01,4.871951636e+01,7.346245383e+01,4.618705836e+01,3.874632635e+01,9.254410411e+01,1.626120617e+01,9.214962271e+01,2.417343171e+01,6.973656445e+01,7.411504852e+01,2.457747103e+01,8.682010951e+01,1.337460138e+01,7.116454562e+00,4.799593064e+01,5.950526983e+01
2.465595893e+01,4.721393335e+01,5.541200962e+00,2.238258850e+01,9.493336075e+00,9.964549122e+00,7.806955454e+01,6.906499930e+01,1.805893358e+01,3.882642527e+01,3.646962258e+01,9.816705972e+00,3.078917487e+01,6.683971611e+01,9.814409038e+01,9.589739739e+01,1.555497352e+01,7.201577098e+01,7.184363551e+01,5.630369804e+01,6.662165544e+01,1.718306381e+01,1.466067464e+01,8.445085195e+01,7.096254525e+01,1.377298438e+01,6.171719120e+01
7.853435765e+00,8.629671481e+01,6.152152845e+01,9.684747600e+01,7.291206880e+01,4.348407318e+01,3.311483563e+01,8.945725531e+01,9.637886964e+01,9.276011669e+01,6.491931679e+01,4.737735701e+01,7.059787003e+01,3.906185566e+01,4.781445704e+01,9.479454818e+01,1.449194362e+01,2.368454822e+01,8.753715692e+01,9.694743235e+01,6.689485938e+01,6.705174344e+01,4.917323238e+01,3.663747926e+01,5.802900067e+01,4.440112553e+01,8.352462093e+01
5.025795199e+01,9.836279345e+01,7.209020784e+00,4.611982277e+01,9.668724429e+01,4.079607982e+00,2.240864872e+01,7.683332830e+01,4.166783678e+01,6.525140948e+01,2.330095462e+01,1.098463776e+01,4.042077354e+01,5.028182759e+01,8.989588624e+01,4.058668342e+01,8.925108501e+01,5.484667218e+01,6.560476989e+01,8.345156130e+01,8.828716866e+01,5.059632488e+01,5.254705112e+01,6.697632305e+01,2.415415005e+01,4.903743304e+01,9.156097180e+01
6.565790674e+00,3.240397254e+01,5.654684822e+01,6.468887149e+01,5.461629441e+01,4.143530198e+01,2.218888873e+01,8.577738869e+01,4.612556018e+01,9.632224228e+01,7.545830795e+01,4.892592113e+01,6.754453469e+01,4.748734877e+01,8.239523753e+01,5.311832396e+01,9.549862007e+01,1.949902061e+01,2.338553777e+00,1.810099762e+01,4.769024781e+01,8.877654895e+01,7.018429821e+01,9.117889960e+01,5.521481923e+01,6.188889502e+01,4.784975277e+01
1.925469295e+01,8.080081232e+01,7.809401674e+01,9.640162534e+01,6.792915223e+01,1.849123453e+01,7.828619102e+01,4.510925621e+01,5.984473978e+01,1.945483308e+01,8.093454965e+01,7.804494199e+01,6.999359289e+00,6.877360086e+01,3.622855428e+01,8.881957858e+00,2.246713290e+01,5.789162566e+01,7.020634964e+01,5.597832761e+01,5.015219187e+01,6.031196393e-01,3.261550013e+01,4.497461461e+01,7.722380064e+01,3.622126598e+01,4.315589611e+01
8.938776790e+01,3.056159548e+01,8.304800843e+01,9.628388142e+01,2.159896579e+01,5.644982538e+01,4.175785850e+01,4.715159963e+01,1.442435919e+01,7.872225916e+01,5.532410271e+01,6.011261410e+01,7.678660876e+01,4.900072253e+01,8.966911547e+01,6.136690669e+01,2.790280196e+00,3.888339493e+01,1.001845403e+01,4.397791193e+01,3.535264464e+01,9.747074058e+01,4.784557217e+01,1.719272583e+01,5.387263431e+01,2.110265141e+01,7.457775072e+01
9.910610075e+01,2.925344024e+01,7.370185359e+01,2.253953683e+00,5.692708666e+01,3.402790159e+01,6.017458162e+01,2.976605276e+01,3.068320846e+01,5.229571229e+01,9.348734165e+01,4.135842727e+01,1.001190269e+01,4.245324110e+01,6.628729076e+01,5.274517833e+01,8.940657267e+01,9.130517123e+01,6.157611043e+01,6.903152194e+01,8.849596958e+01,3.658557492e+01,9.510419832e+01,6.938224064e+01,7.936670541e+01,1.779453361e+01,4.223848490e+01
4.682997602e+01,7.239609972e-01,3.390453615e+01,5.622413293e+01,8.815007873e+01,3.648549154e+01,1.786324756e+01,3.502673646e+01,3.273473952e+01,3.133366928e+01,2.397007820e+01,3.224205071e+01,7.575818840e+01,8.876263246e+01,9.911458497e+01,4.631577571e+01,6.167840191e+01,9.741799376e+01,3.823389523e+01,4.064552077e+01,5.529732342e+01,7.888701826e+01,7.133327924e+01,4.763405313e+01,3.278491737e+01,6.566587174e+01,2.603414286e+00
7.313610525e+01,2.959858164e+01,8.434336117e+01,6.049513901e+01,5.725793793e+00,3.424820830e+01,9.393354298e+01,6.038183731e+01,9.422392016e+01,9.992969151e+01,5.047562992e+01,2.831727822e+01,9.075042048e+01,4.593479320e+01,6.499556169e+01,1.232217685e+01,8.107707955e+01,2.702927809e+01,6.085182776e+01,8.242400851e+01,3.017873544e+01,3.447423339e+01,8.944037386e+01,9.887947302e+01,4.156489509e+01,6.340394712e+01,1.922527591e+01
4.597510389e+01,2.918122829e+01,6.616114386e+01,9.044193394e+01,3.845224994e+01,9.044502756e+01,9.636864166e+01,5.519749995e+00,8.338802504e+01,1.570291230e+01,2.377914514e+01,3.014077611e+01,2.259689836e+00,2.002349101e+01,1.227282157e+01,3.252863373e+01,7.342172430e+01,4.070952406e+01,4.584139394e+01,5.054308773e+01,2.854379660e+01,4.874208347e+01,9.358642245e+01,9.854735111e+01,2.292194492e+01,5.012510063e+01,8.612716175e+01
1.063277577e+01,1.290921500e+01,3.009960089e+00,6.813050020e+01,2.001296274e+01,3.176859635e+01,4.087666323e+01,6.419137691e+01,3.764038072e+01,9.504809997e+01,8.447722364e+01,4.393162803e+01,3.573695239e+01,7.738903559e+00,7.472453831e+01,2.088843227e+01,5.836140195e+01,7.473517166e+01,8.944349648e+01,7.756819365e+01,8.305825977e+01,5.762144697e+01,7.582121638e+00,9.456225565e+01,4.843130056e+01,1.638860486e+01,1.964234570e+01
