v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
4.867125364e+01,7.993508509e+01,1.040630978e+00,5.892828431e-01,9.616411181e+01,9.263810633e+01,2.103540135e+01,8.257030242e+00,9.843150854e+01,5.985919573e+01,2.396453978e+01,3.809575151e+01,5.238589310e+01,9.899648578e+01,4.621133795e+01,9.111670759e+01,2.975087591e+01,5.221498243e+01,4.592525218e+01,6.260560316e+01,6.686081840e+01,3.266800791e+00,1.972838224e+00,3.179211254e+00,1.867927997e+01,5.273078397e+00,5.319691751e+01,6.188755887e+01,4.451272571e+01,5.879962179e+00,4.687962769e+01,8.675758609e+01,6.016418486e+01,8.284815762e+01,2.065082717e+00,2.578554696e+01,6.798724621e+01,3.459065177e+01,6.717021459e+00,7.696708358e+01,7.154159769e+01,4.535736698e+01,9.200432621e+01,3.161753198e+01,2.975055867e+01,6.468595025e+01,3.650474884e+01,9.949632650e+01,4.773373165e+01,9.540257029e+01,4.662687546e+01,8.406309231e+01,2.829650810e+01,8.007298132e+01,3.343004408e+01,5.308606290e+00,6.543782120e+01,5.320630822e+01,7.443781364e+00,7.086921536e+01
3.983864766e+01,9.569382490e+01,2.581598051e+01,2.690177329e+00,2.608301689e+01,4.954245242e+00,8.067729012e+01,5.581733113e+01,6.808043006e+01,3.609417262e+01,2.559428409e+01,4.082431228e+00,5.043089442e+01,9.713035308e+00,9.486733201e+01,6.545010662e+01,5.474765060e+01,7.800372140e+01,6.233606440e+01,1.983859677e+01,9.547707938e+01,8.703630006e+01,7.612641412e+01,7.481480444e+01,7.315037639e+01,2.312920399e+00,1.337612308e+01,1.669735640e+01,9.689262678e+01,2.872904152e+01,3.676887578e+00,8.758850315e+01,2.061003012e+01,5.021151051e+01,3.527843129e+01,2.355829123e+01,9.050239728e+01,6.558850757e+01,8.778945746e+01,1.376294125e+01,7.109990470e+01,6.530350998e+01,1.267865117e+01,7.656542512e+01,9.143506070e+01,7.321168057e+01,2.185835945e+01,2.132904711e+01,9.534156405e+01,3.248524132e+00,6.808343682e+01,7.935406661e+01,8.373217747e+00,3.490948569e+01,8.325717787e+01,7.553149713e+01,7.745396933e+01,3.795295063e+01,9.199692257e+01,9.724222137e+01
3.097406245e+01,6.126777672e+01,4.433429804e+01,2.162854706e+01,7.497744727e+01,4.088543358e+01,6.498372592e+01,2.794213759e+01,6.793748772e+01,4.802052210e+01,4.439572520e+01,5.710413825e+01,4.020743239e+01,7.001808083e+00,4.235236416e+01,4.557283638e+01,3.657084871e+01,9.323034484e+01,4.975895180e+01,9.602836452e+01,6.928408511e+01,9.245813651e+01,3.783334681e+01,2.774845393e+01,3.416795980e+01,5.406912518e+00,4.353969357e+01,6.448777378e+00,9.954616681e+01,9.468932832e+01,8.549795828e+01,5.476804839e+01,5.585880382e+01,9.882608753e+01,3.845121683e+01,9.715805961e+01,7.541547577e+01,7.637540145e+01,3.822078742e+01,9.926647775e+01,5.467507109e+01,4.228651735e+01,4.942404521e+00,6.583195590e+01,8.169543204e+01,8.456434910e+00,8.195275499e-02,2.123572435e+00,1.387451646e+01,3.822513252e+01,4.385205180e+01,7.999054558e+01,9.904822712e+00,1.876890409e+01,1.739707798e+01,2.075884777e+01,9.250658462e+01,1.255774705e+01,3.260322051e+01,9.073050226e+01
3.824684246e+01,2.840041986e+01,5.973803978e+01,4.202380433e+01,1.756866472e+01,4.464218542e+01,1.978548014e+01,2.076011153e+01,9.535674268e+01,1.158729553e+00,2.821152066e+01,5.384043766e+01,1.601119402e+00,7.761715266e+01,3.386010894e+01,9.961578263e+01,1.733214118e+01,4.116498219e+01,5.403997300e+01,2.968372730e+01,8.122486019e+01,9.044027946e+01,3.191074691e+01,4.813807480e+01,4.053507777e+01,6.125476839e+01,8.927185401e+01,9.395721266e+01,1.864968040e+01,4.519051058e+01,6.309423944e+01,1.993304325e+01,5.624525283e+01,8.609530687e+01,8.582412370e+01,4.477281006e+01,3.347282453e+01,9.946295799e+01,6.636411393e+01,3.921370755e+01,1.955764894e+01,2.726051285e+01,8.328673315e+01,6.948436981e+01,4.011731294e+01,6.482781122e+00,5.951948750e+01,3.574406126e+01,2.038812325e+01,5.790113000e+01,5.333652478e+01,5.999868839e+00,8.578701146e+01,2.152553984e+01,7.486359733e+01,8.654479423e+01,4.035895283e+01,7.705444359e+01,5.288918088e+01,6.547424400e+00
9.501673281e+01,5.750749096e+01,7.312654314e+01,6.880734808e+01,8.256750519e+01,4.940004396e+01,6.142899858e+01,3.518880721e+01,5.958930459e+01,6.807449984e+01,6.610659349e+01,1.066588037e+01,5.683561742e+01,8.700079051e+01,8.426383748e+01,9.754102228e+01,9.606974410e+01,2.768709527e+01,7.272555713e+01,7.241409512e+01,4.620791258e+01,5.571208383e+01,9.625568386e+01,9.823845500e+01,8.141288813e+01,1.863709577e+01,5.630921378e+01,8.491762658e+01,9.898091273e+01,3.223747206e+01,3.372415663e+01,9.312187862e+01,6.496930140e+01,9.757666815e+01,6.146885168e+01,6.153910642e+01,1.398058372e+01,3.262663909e+00,8.125909779e+01,7.529555006e+01,1.063211596e+01,4.980398060e+01,3.031616423e+01,4.901642445e+01,6.476035036e+01,3.385427401e+01,3.476351297e+00,7.650313294e+01,3.998045093e+01,1.956691567e+01,2.044852520e+01,6.605890878e+01,3.753022021e+01,6.626493578e+01,3.608456687e+01,5.681980263e+01,9.807573425e+01,2.183528272e+00,7.104279694e+01,3.557170849e+01
9.031810767e+01,8.364127047e+01,3.740362054e+01,5.712187033e+01,5.269539043e+01,9.127745476e+01,7.695089953e+00,9.648253021e+01,5.674281957e+01,3.345245775e+01,1.178003057e+01,1.093516991e+01,2.803688015e+01,4.615737364e+01,2.527686926e+01,9.331016200e+01,3.334695146e+01,7.703099914e+01,8.840565018e+01,3.158790543e+01,4.332392668e+01,4.010170289e+01,2.989717000e+01,5.897906876e+01,3.148924194e+01,8.964129163e+01,7.804592602e+01,5.097872151e+01,1.075760152e+01,3.077362310e+01,4.483483265e+01,2.351785481e+01,9.318236309e+01,7.724515286e+01,2.979025647e+01,2.947272753e+01,2.217463335e+01,1.122264424e+01,6.436427764e+01,6.331897355e+01,2.428501353e+01,3.247196593e+01,5.040396888e+01,7.475420507e+01,1.693386541e+01,1.557185010e+01,2.868873096e+01,8.925052360e+01,6.458331617e+01,2.249599165e+01,1.609839776e+01,2.783001745e+01,1.796002974e+01,5.944888097e+01,4.981114863e+01,8.551346047e+01,6.366254540e+00,3.205961517e+01,1.835065077e+01,7.248483681e+01
1.836555229e+01,1.609054594e+01,8.319971585e+01,1.624690614e+01,6.590096686e+01,6.496884606e+01,5.841460147e+01,5.466038525e+01,5.164077590e+01,2.386793149e+01,5.302040854e+01,6.376735119e+00,4.361553528e+01,1.574428223e+00,8.554828684e+01,1.782312775e+00,2.368947406e+01,8.198579648e+01,9.401723709e+01,3.141771899e+01,5.742834043e+01,9.807013464e+01,6.859376441e+00,5.153726050e+01,8.119595697e-01,2.341372834e+01,8.855997344e+01,8.431229179e+01,1.721860579e+00,9.890677898e+00,8.743059613e+01,5.918335822e+01,3.827147182e+01,3.353217905e+01,2.081620293e+01,2.937475501e+01,6.839814892e+01,2.229620006e+01,5.195591705e+01,5.452696830e+01,2.346852100e+00,6.323372009e+01,3.384004469e+01,2.861547459e+01,4.236694538e+00,3.027824302e+01,7.564225084e+01,6.415995629e+01,3.412801758e+01,5.350600819e+01,7.593073360e+01,5.373188192e+01,3.910503598e+01,4.413659396e+01,5.498411014e+01,6.420450818e+01,8.075904726e+01,9.023408573e+01,4.962461003e+01,7.143803759e+01
4.037591119e+01,3.171313932e+01,3.162815002e+01,5.725857491e+01,2.987946227e+01,6.952431316e+01,7.875979482e+01,4.217001898e-01,7.559418048e+01,9.510994943e+01,4.289830657e+01,8.372569105e+01,7.624736232e+01,3.225332690e+01,4.181931267e+01,1.276931045e+01,3.273180235e+01,3.917955021e+00,9.517408497e+01,5.274498921e+01,5.666875362e+01,4.538883055e+01,7.352282022e+01,8.303307197e+01,7.288330173e+01,1.485480478e+01,5.662053172e+00,3.303426862e+01,5.338406599e+01,6.150579399e+01,6.530259815e+00,4.205040974e+01,2.792622972e+01,2.662206225e+01,1.886399597e+00,4.909859370e+00,6.051006110e+01,8.604178000e+01,9.716066090e+01,4.033065377e+01,9.503050389e+01,5.015374408e+01,1.293963484e+01,9.291028635e+01,2.201723339e+01,7.152437107e+01,7.072517226e+01,4.788826908e+01,6.935043483e+01,8.884680598e+01,9.920541537e+01,2.414070997e+01,8.567172782e+01,9.473792720e+01,7.581633687e+01,7.687052408e+01,8.782343521e+01,6.308695858e+01,8.861932963e+01,1.824559100e+01
8.180205610e+01,8.313967576e+01,4.592625043e+01,6.841842091e+00,1.018664180e+01,7.696741261e+01,9.694794366e+01,2.034506664e+01,5.770298749e+01,3.894930840e+01,3.247371760e+01,8.283283696e+01,7.680023376e+00,5.373491298e+01,6.921985443e+00,1.254992944e+01,7.470870413e+01,1.974926743e+01,5.835491493e+01,8.448171299e+01,8.857778423e+01,8.651737326e+01,2.438217812e+01,8.805460619e+01,3.067386224e+01,1.117726511e+01,3.032178379e+01,5.563727375e+01,6.935501549e+01,3.571280015e+01,7.378863404e+01,2.430348253e+01,4.095660871e+01,4.296846273e+01,1.944005543e-02,9.430462545e+01,3.583170140e+01,6.716884441e+01,1.343506879e+00,4.309372524e+01,8.647372816e+01,8.450405211e+01,7.220993717e+01,4.105270519e+01,3.367728138e+01,3.427484985e+01,5.918829048e+01,7.645112180e+01,7.291805657e+01,5.172812533e+01,5.223994023e+01,3.997030721e+01,8.819594009e+01,1.251935959e+01,5.899224278e+01,8.354329497e+01,2.778573262e+01,8.786397291e+01,1.858743912e+01,6.491203164e+01
3.747147923e+00,9.583082518e+00,6.244296161e+01,2.620178249e+01,4.473282518e+01,3.173103432e+01,8.714127556e+01,2.787654794e+01,5.666042390e+01,3.388136759e+01,2.284771993e+01,7.654102670e+01,3.573920860e+01,3.489269026e+01,6.506533258e+01,6.267812638e+01,5.185742363e+01,8.282712790e+01,7.158920707e+01,5.624695380e+01,8.505341724e-01,5.004873612e+01,6.725483395e+01,9.199638025e+01,8.151767446e+01,9.140012027e+01,7.789133019e+01,2.366055728e+01,4.953145225e+01,5.125336471e+01,9.521188068e+00,5.088030408e+01,3.438164362e+01,5.785602999e+01,1.752077190e+01,2.135586298e+01,2.171313499e+01,5.705864168e+01,8.989045828e+01,1.951626381e+01,2.257960510e+01,3.915869060e+01,7.163890885e+01,5.617868761e+01,6.716642211e+01,8.219354225e+00,2.176127749e+01,1.935281493e+01,6.571196619e-01,4.904588124e+01,4.646246828e+01,8.210695862e+01,3.801444310e+01,6.958056385e+01,5.346186071e+01,7.597331395e+01,4.743328606e+01,3.368899071e+01,9.124374511e+00,1.010482695e+01
5.397181769e+01,9.735982917e+01,7.357265348e+01,6.389761569e+01,2.736008473e+01,7.404123094e+01,2.307657301e+01,9.293121983e+01,2.665909817e+01,1.142133168e+01,1.704508708e+01,2.119069511e+00,8.857612880e+01,3.519299010e+01,6.417432561e+01,2.503145229e+00,6.555969616e+01,9.474820309e+01,7.178237494e+01,2.380242351e+01,3.216310250e+01,6.737781051e+01,9.920120615e-01,2.112536437e+01,5.769490639e+01,2.837951787e+01,5.712441005e+01,7.086327968e+01,3.127528158e+01,5.727785803e+01,8.150180592e+01,3.330349609e+01,7.519324742e+01,5.318672872e+01,1.101793386e+01,3.552294042e+01,3.387061322e+01,3.228726432e+01,8.725295053e+01,8.105832133e+01,5.714171533e+01,1.789520918e+01,6.227281884e+01,1.632785096e+01,4.355799934e+01,6.939323491e+01,4.107323927e+01,6.632159528e+01,9.568403093e+01,9.485977057e+01,2.285671843e+01,6.199369090e+00,8.895562243e+01,8.287920820e+01,3.186596595e+01,5.052278091e+01,4.328193660e+01,1.074029867e+01,6.493077805e+00,1.913186458e+01
1.412058088e+01,7.525131996e+01,4.540755263e+01,2.535041947e+01,1.037486839e+01,5.435553953e+00,7.522366495e+01,6.743467165e+01,3.318597082e+01,7.101365717e+01,1.108863058e+01,6.770734545e+01,9.672510612e+01,9.291247966e+01,4.787250512e+01,9.236048909e+01,7.959541298e+01,3.766886480e+01,9.329990510e+01,8.205441350e+01,1.789597052e+01,4.935999705e+01,3.420535302e+01,9.353435158e+01,2.119136671e+01,6.858844178e+01,1.136198782e+01,7.472282993e+01,4.329846893e+01,9.457146433e+01,1.136529043e+00,6.798030703e+01,6.920217726e+01,5.765015523e+01,7.094849177e+01,6.072395462e+01,6.073955979e+01,4.940793105e+01,1.754051437e+01,7.621585803e+01,8.068087455e+01,2.543209051e+01,4.490198357e+01,2.089142554e+01,7.970682079e+00,4.050541663e+01,7.253778762e+01,2.687551919e+01,4.336087653e+01,8.832803670e+01,3.636994868e+01,4.185706888e+01,9.055435421e+01,2.838654688e+01,1.995602561e+01,5.956429906e+01,6.757120408e+01,5.432987158e+01,7.877087952e+01,3.517733408e+01
6.328290718e+01,6.836668114e+01,6.128091562e+01,4.554234434e+01,9.144950468e+01,5.608285596e+01,2.703224899e+01,4.122969246e+01,3.348854892e+01,3.749196975e+01,7.931115915e+01,3.426861242e+01,1.198048753e+01,8.335177379e+01,5.480944777e+01,9.160799734e+01,2.740740914e+01,8.999847466e+01,5.481254150e+01,7.050485794e+01,3.651819146e+01,8.824424861e+01,1.915857221e+01,3.736195240e+01,7.543140195e+01,2.235632650e+01,2.247262414e+01,8.871069325e+01,5.749212424e+01,2.696927191e+01,2.759497350e+01,1.695341650e+00,3.557548940e+01,7.503847882e+01,2.945699371e+01,9.334074211e+01,7.669992930e+01,7.561079819e+00,6.288247425e+01,8.488613088e+01,5.267158910e+01,2.815986889e+01,7.819884638e+01,7.319652606e+01,4.783482779e+01,8.570226141e+01,9.385600986e+01,4.714622544e+01,6.747546339e+01,8.823158842e+01,5.309348972e+01,3.601304232e+01,6.207063879e+00,5.205163370e+01,6.168794543e+00,1.818942973e+01,5.193480258e+01,4.135674547e+01,3.985929538e+01,4.660051436e+01
2.539945852e+01,8.535685567e+01,1.619442389e+01,4.271639362e+01,3.989915593e+00,5.149117270e+01,4.530870602e+01,9.750630294e+01,3.697086080e-01,6.840585021e+01,1.295360713e+01,6.261888150e+01,8.420396382e+00,5.923325591e+01,7.432255933e+01,2.224601403e+01,4.146528253e+01,2.206324699e+01,8.406051218e+01,4.831917699e-01,5.375759855e+01,5.797491031e+00,6.422790078e+01,6.227590717e+01,5.758945567e+01,4.668653218e+01,9.902155477e+01,2.123100440e+01,4.548345336e+01,1.539261838e+01,8.010130840e+01,4.784586078e+01,6.583474893e+01,5.423592446e+01,5.233450695e+01,5.432303305e+01,1.594318970e+01,4.565303991e+01,9.435391690e+01,7.681942458e+01,2.395952860e+01,2.045463752e+00,5.866633989e+01,4.529547190e+01,1.022917237e+01,2.825151087e+01,3.416301435e+01,3.057141868e+01,5.470375668e+01,5.676401921e+01,4.406687609e+01,2.286998390e+01,2.415818376e+01,8.916239355e-01,1.742765947e+01,8.415188470e+01,2.937505152e+01,7.840782383e+01,8.261482891e+01,7.660025306e+01
9.372620054e+01,6.888549887e+00,1.103463338e+01,1.989383605e+00,1.276633488e+01,6.969580033e+01,8.961215041e+01,9.452744502e+01,3.633833526e+01,1.242524346e+01,3.419221207e+01,4.907051555e+01,5.373785849e+01,3.695701655e+01,5.627064138e+00,5.158085318e+01,9.085287001e+01,4.219777089e+01,9.940064082e+01,8.858658085e+01,4.706294693e+01,6.135150456e+01,7.622584415e-01,6.350807202e+01,3.595696456e+01,5.245131839e+01,2.890453842e+01,6.377624868e+01,5.978956069e+01,5.510790728e+01,3.364116472e+01,7.990003835e+01,7.194049212e-01,2.176916592e+01,2.376119665e+01,1.723870202e+01,2.716626662e+01,1.950403246e+01,9.615598003e+01,3.765156938e+01,8.493513877e+01,2.181184835e+01,6.327183639e+01,1.619775595e+01,7.453383830e+01,9.516836563e+00,4.475139773e+01,5.534055628e+01,8.526292937e+01,4.838316545e+01,8.744487267e+00,5.690872506e+01,4.471842001e+01,9.778065078e+01,2.254123468e+01,2.080827270e-01,5.312267068e+01,9.819425920e+01,4.069819445e+01,3.009504650e+00
7.064442174e+01,2.666426752e+01,2.319319333e+01,4.038342632e+01,4.605544094e+01,1.787900135e+01,5.869960469e+00,5.359083722e+01,7.913067885e+01,3.803780895e+01,3.719066629e+01,6.988170509e+01,5.513073980e+01,4.800205880e+01,5.599143791e+01,2.282773373e+01,7.731538450e+01,2.585421541e+01,5.977818800e+01,6.354206669e+01,9.485997214e+01,4.297373151e+01,5.327024908e+01,5.976371712e+01,5.179026675e+01,7.326716998e+01,6.940545450e+01,8.116507311e+01,2.774508744e+01,3.956577104e+01,1.464532822e+01,3.659652621e+01,4.575806379e+01,5.985978660e+01,3.562729712e+01,1.815238040e+01,8.958097356e+01,4.656470678e+01,7.947969456e+01,2.766107501e+01,6.006920843e+00,9.452361587e+01,7.111667485e+01,3.216715483e+01,2.425839399e+01,2.876172905e+00,8.828748076e+01,7.541475934e+00,6.329905090e+00,6.927431181e+01,9.654359334e+01,6.661434711e+01,6.842271295e+01,1.091442277e+01,2.171565148e+01,7.162887957e+01,4.523443074e+01,3.675270342e+01,2.481542687e+01,3.490153927e+01
8.301378919e+01,5.410191543e+00,7.129771433e+01,4.149195858e+01,5.101522195e+01,5.461780028e+01,4.513499631e+01,2.528348225e+01,3.814838328e+01,3.164369772e+01,7.572638335e+01,2.626352229e+01,4.132184019e+01,2.523545889e+01,3.705028504e+01,2.916993079e+01,6.459570263e+01,4.389416224e+01,1.215594378e+01,7.489227718e+01,9.527499640e+00,8.316911607e+01,9.083408087e+01,2.326474003e+01,4.013607863e+01,3.777905008e+01,5.369313852e+01,4.286100412e+01,2.007674512e+01,6.912075511e+01,7.420155569e+01,7.337198155e+00,7.036317486e+01,2.098420275e+01,6.878480549e+01,9.275859578e+01,7.810517471e+01,4.571734230e+01,1.991806043e+00,8.133772257e+01,9.119141701e+01,6.317890112e+01,3.420672677e+01,8.825796318e+01,6.592143134e+01,6.497348259e+01,6.495632300e+01,6.404300073e+01,9.201135672e+01,3.301104925e+01,4.657542306e+01,3.724862880e+01,9.720208328e+01,9.635632645e+01,4.185085818e+01,5.140613836e+00,9.317243063e+01,6.402136514e+01,6.586960080e+01,8.251866949e+01
7.288428937e+01,7.930379174e+01,1.334112915e+01,8.204180326e+01,3.208436044e+01,6.440038145e+01,2.759017946e+01,3.097538426e+01,7.472948597e+01,8.275806186e+01,1.161827970e+01,5.301109495e+01,6.329100002e+01,9.633757057e+01,7.684679484e+01,8.118984829e+01,3.298981260e+01,7.360268996e+01,6.966435314e+01,1.304188153e+01,6.219364830e+01,8.136115221e+00,7.030872609e+01,1.935364094e+01,5.043129391e+00,7.715193091e+01,4.694057420e+01,3.926111027e+01,6.133048480e+01,3.031062303e+01,2.963625839e+01,1.525455397e+01,5.417563002e+01,8.278642807e+01,5.641143010e+01,1.923035125e+01,2.693443915e+01,2.916485936e+01,3.817774233e+01,6.100880156e+01,7.858625121e+01,2.552187730e+01,7.044595194e+01,1.578685371e+01,1.904531356e+01,1.234550577e+01,7.101474522e+01,4.626723089e+01,3.346673851e+01,7.245116741e+01,7.314194318e+01,2.664042434e+01,6.337026482e+01,2.909557488e+00,7.212579854e+01,7.526095475e+01,3.948383735e+00,1.971528033e+01,8.149525555e+01,9.963722843e+01
5.236590080e+01,9.249615645e+01,3.110941869e+01,9.762617049e+01,2.073652636e+01,1.420364460e+01,9.308060639e+01,6.345528242e+01,3.479002534e+01,2.070099169e+01,3.886406583e+01,9.146956274e+01,8.987546952e+01,9.777956656e+01,3.732294700e+00,3.722577479e+01,3.362352701e+01,4.051516256e+01,9.464812765e+01,4.142391538e+01,2.780992876e+01,5.109056813e+01,7.064882804e+01,3.192189964e+01,3.406101601e+01,2.451696331e+01,3.263418622e+01,3.283000404e+01,7.867276305e+01,1.598019795e+01,6.021799870e+01,6.019561678e+01,6.718530380e+01,1.407209078e+01,5.804899659e+01,4.321713429e+01,3.820735476e+01,8.827252403e+01,6.611913683e+01,8.183360124e+01,9.147214348e+01,7.309844307e+01,1.624496488e-01,5.389412880e+01,9.926733838e+01,7.290473638e+01,8.240929230e+01,3.757592451e+01,4.237903201e+01,4.526888629e+01,7.619042279e+01,7.397611890e+01,5.545322958e+01,1.785501394e+01,8.518185256e+01,9.033735049e+01,4.886990002e+01,6.821502506e+01,9.033614157e+01,3.161320780e+01
2.922036596e+01,6.468517599e+01,7.106166299e+01,7.924888202e+00,9.051262820e+01,7.923271071e+01,8.448286170e+01,1.648983871e+01,2.791895182e+01,7.294747406e+01,6.660825273e+01,2.676277035e+01,8.755766965e+01,7.368124682e+01,4.303965222e+01,5.936719704e+01,5.079862906e+00,5.254144636e+01,4.629138248e+01,3.769977105e+01,3.881713742e+01,1.382755092e+01,8.926337290e+01,3.023123908e+01,2.205450978e+01,4.754050092e+01,4.125087902e+01,9.995173901e+00,6.290255752e+01,3.377796344e+01,7.872655934e+00,3.416107642e+01,7.915777281e+01,4.154207786e+01,8.591322834e+01,1.242681899e+00,9.273288512e+01,7.208833851e+01,5.520511414e+00,9.823928111e+00,1.434058079e+01,2.927173903e+01,3.397459403e+01,6.910283858e+01,2.080065908e+01,5.523502057e+00,3.764615269e+00,9.748833446e+01,8.328347700e+01,8.679886076e+01,5.379761759e+01,4.459575783e+01,8.136313002e+01,4.421022341e+01,5.725950545e+01,1.731424917e+01,8.617453675e+00,2.520932540e+01,3.285466511e+01,6.428461635e+01
7.338113286e+01,7.936259358e+00,5.992196587e+01,1.006692155e+01,7.736968095e+01,9.001072302e+01,8.676102883e+00,8.843595836e+01,4.809663318e+01,4.234316081e+01,6.609205042e+01,5.034865458e+01,4.117796402e+01,4.817747879e+01,1.996613389e+01,6.968616550e+01,5.868233416e+01,5.130727963e+01,5.094716947e+01,3.411145706e+01,4.040217865e+01,9.689436087e+01,4.663712873e+01,6.534054803e+01,6.764547264e+01,8.310575839e+01,5.279384933e+01,1.794819212e+00,5.493477336e+01,2.324827543e+01,5.408225844e+01,4.819988568e+01,6.686599330e+01,3.411859112e+01,7.737656366e+01,9.615851509e+01,3.379403704e+01,9.904648548e+01,5.525343987e+01,4.907651526e+01,3.683771034e+01,2.608719993e+01,8.203795277e+01,9.869491720e+01,4.486292832e+01,8.192124054e+01,4.978247063e+01,3.263196125e+01,2.570480719e+01,7.013000794e+01,9.247968690e+01,1.587509037e+01,3.090111682e+00,9.191279413e+01,9.270631831e+01,3.740547616e+01,7.388858813e+01,7.518140952e+01,4.072469854e+00,1.267948796e+01
5.686032045e+01,4.215051736e+00,5.723332004e+01,7.606270070e+01,3.492935489e+01,6.062030058e+01,7.169680718e+01,4.714418561e+01,8.637097335e+01,4.422670784e+01,6.361825967e+01,5.498943597e+01,5.123508911e+01,5.662042032e+01,3.056810585e+01,9.326433049e+00,9.794386636e+01,8.840301641e+01,4.760042314e+01,9.634642898e+01,4.740456494e+01,7.699376331e+01,7.077843771e+01,6.311205805e+01,1.973543705e+01,2.299147185e+01,8.938827254e+01,5.870850384e+01,8.606101791e+00,4.502602003e+01,8.734667690e+01,1.012510476e+01,4.606560694e+01,4.084821902e+01,8.409079076e+01,9.459285632e+01,9.864157020e+01,2.563885392e+01,9.032988777e+01,1.904608477e+01,2.490090987e+01,3.286342497e+01,6.562369652e+01,6.692364696e+01,1.776746827e+01,8.603232125e+01,9.944399184e+01,8.208068001e+01,8.340805189e+01,6.489747072e+01,3.814184909e+01,3.584596909e+01,9.839781399e+01,4.468808997e+01,2.772769585e+01,1.168900188e+01,3.963610309e+01,8.018628989e+01,6.947645302e+01,6.011106505e+01
