v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23
4.611937758e+01,1.397326367e+01,4.958198212e+01,9.926758975e+01,4.093756946e+01,5.595403023e+01,6.939614520e+01,3.026359776e+00,2.152715330e+01,1.364578386e+01,8.234940088e+01,3.282766381e+01,6.555588250e+01,5.965345300e+01,7.814724186e+01,3.170160402e+01,9.687323185e+01,4.791734420e+01,5.576445005e+01,6.304675612e+01,1.983250945e+01,2.987667036e+01,8.265032971e+01
8.532972152e+01,1.985510300e+01,8.947800361e+01,1.004004807e+01,7.679474150e+01,7.249691425e+01,1.692752187e+01,8.702799168e+01,8.460232522e+01,3.084183086e+01,7.540309062e+01,6.910596301e+01,8.720657233e+01,9.308536667e+00,8.309499270e+01,2.910604365e+01,8.114297399e+01,2.777249959e+01,2.283360653e+01,2.400500256e+01,1.273202487e+01,8.931281138e+01,2.359136271e+01
5.230276912e+01,7.691497377e+01,1.032685396e+01,3.977984008e+01,7.125492038e+01,1.952069591e+01,6.220754679e+01,5.571631027e+01,3.779692884e+01,4.848857017e+01,2.105461804e+00,3.026649465e+01,7.245373500e+01,8.961412008e+01,2.991062321e+00,3.772355544e+01,7.028512277e+00,6.045476687e+01,9.799904455e+01,1.116066078e+01,4.861002168e+01,7.751930418e+00,6.958870142e+01
6.903669588e+01,3.473517701e+01,1.749657448e+01,6.732037525e+01,9.090873636e+01,4.179424644e+01,5.719186635e+01,3.443472154e+01,9.164557794e+01,3.043340761e+01,6.855290829e+01,7.798835314e+01,1.698129549e+01,7.667015996e+01,1.404616506e+01,4.610383100e+01,2.688618841e+01,2.728130459e+01,3.071075618e+01,5.687143501e+01,1.198619441e+01,8.000674799e+01,2.483557500e+01
5.745469876e+01,7.119444081e+00,4.834098221e+01,5.080986963e+01,9.204154373e+01,7.192429657e+01,5.410443367e+00,9.216308433e+01,1.570175553e+01,4.895863976e+01,8.559276429e+01,7.101307164e+01,6.361696453e+01,5.230051192e+01,1.529565311e+01,8.888971143e+01,9.640015197e+01,1.075122963e+01,3.623323611e+01,7.033085718e+01,6.973510742e+01,1.180388064e+00,8.667148870e+01
2.998709748e+01,5.035818585e+01,5.940534859e+00,6.980026884e+01,7.948351034e+01,8.614582615e+00,4.002246269e+01,3.213836696e+01,6.442043840e+01,1.420096481e+01,7.253262815e+00,3.046968152e+01,2.204211106e+01,4.830988038e+01,3.403080981e+01,2.941230854e+01,2.645955812e+00,2.426194839e+01,7.166666539e+01,8.932968506e+01,5.872793258e+01,4.938033100e+01,6.764528411e+01
9.622126355e+01,6.136255345e+01,8.246318771e+01,3.698812669e+01,6.914896463e+01,7.686319404e+01,1.760590482e+01,5.200397642e+01,9.510787934e+01,4.658043666e+01,5.232668983e+01,8.787649312e+01,5.439321378e+01,3.059736698e+01,4.433311514e+01,7.168480998e+01,3.510409612e+01,1.160270987e+01,8.626082070e+01,1.613384797e+00,1.307943270e+01,4.247842339e+01,6.197564838e+01
4.159322134e+01,6.496169482e+01,6.605923473e+01,8.389568787e+01,7.271473433e+01,4.955539139e+01,2.345765370e+01,3.609280955e+01,4.621600524e+01,1.821412075e+01,7.512700627e+01,8.617554894e+01,5.677664932e+01,1.847516772e+01,3.787202065e+01,9.588216663e+01,8.907871597e+01,4.103541601e+01,8.229173527e+01,6.556708681e+01,9.019529226e+01,2.217545923e+01,8.988427260e+01
5.284401837e+01,7.675592650e+01,3.135147691e+01,1.843847344e+01,3.657280968e+01,8.253323080e+01,6.118416793e+01,7.017087863e+00,9.838987100e+01,2.020033351e+01,7.109077434e+01,2.153167697e+01,2.469473058e+01,4.485424244e+01,4.682695228e+01,2.352600115e+01,6.307955341e+01,3.344377223e+00,5.149469168e+01,8.961608677e+01,7.952467324e+01,5.608773702e+01,9.615906694e+01
4.806529674e+01,3.698166569e+01,8.718804564e+00,5.917350794e+01,8.186943061e+01,3.536833880e+01,8.810797765e+01,9.960710417e+01,8.883411733e+00,1.283467571e+01,3.197130707e+01,4.426896418e+00,6.087305714e+00,7.271265443e+01,5.193186435e+01,8.261844341e+01,6.793145192e+01,2.481786699e+01,4.010947197e+01,9.425909097e+01,1.443449000e+01,2.392424810e+01,2.435955274e+01
5.773725433e+01,8.040364190e+01,3.054105407e+01,4.768351493e+00,6.870913174e+01,7.458712088e+01,8.446295706e+01,4.740716687e+01,9.085954844e+01,8.481128931e+01,5.795680406e+01,1.434997895e+01,5.359266418e+01,9.283085099e+01,4.162847663e+01,8.484914082e+01,9.524879416e+00,7.391995091e+01,3.635653397e+01,5.055640342e+01,1.887391395e+01,8.705139415e+01,5.074708953e+01
9.947158651e+01,7.231494627e+01,1.404757609e+00,1.078511262e+01,6.055449802e+00,2.627124321e+01,4.789872618e+01,6.030794677e+01,6.747661206e+01,3.839319856e+01,1.765338350e+01,8.648966999e+00,7.997803226e+01,2.547749261e+01,7.653979682e+01,2.831487081e+01,1.048438233e+01,5.119560383e+00,3.234153434e+01,3.034108864e+01,8.543382409e+01,5.359338759e+01,6.246784737e+01
1.955030370e+01,1.100495465e+01,1.505897017e+01,2.889557244e+00,6.145741912e+01,3.702936628e+01,9.993223587e+01,8.447391418e+01,2.393855260e+01,8.123965359e+01,3.430802091e+01,7.030634626e+01,1.415041087e+01,8.409064873e+01,8.590463830e+01,4.400556257e+01,9.444716120e+01,1.982959285e+01,4.223553258e+01,7.015062210e+01,9.351353691e+01,7.514938380e+01,8.321274348e+01
2.537161701e+00,7.649988112e+01,1.116724559e+01,5.195254025e+01,6.375309076e+01,4.629844356e+01,9.401735207e+01,2.268692665e+01,5.560531682e+01,9.959471081e+01,4.877311934e+01,3.147071759e+01,3.696382837e+01,8.081136924e+01,9.281691924e+01,5.746337639e+00,6.846469102e+01,5.006745050e+01,6.732638363e+01,4.979068511e+01,9.026905122e+00,3.233604282e+01,7.450898165e+01
9.207428403e+01,2.804120519e+00,7.601149964e+01,9.839339929e+01,4.841029188e+01,9.116381528e+01,1.174957565e+01,8.223302318e+01,9.554031883e+01,3.499463129e+01,3.122740626e-01,6.732369117e-01,9.132023193e+01,7.547237970e+00,7.746809013e+01,7.998217136e+01,8.985718751e+00,2.342240813e+01,7.849439691e+01,7.401094511e+01,6.243136194e+01,2.100991762e+01,1.745544545e+01
6.848034344e+01,5.170417295e+01,3.466358389e+01,5.168920364e+01,1.660369764e+01,3.852540059e+01,2.739991537e+00,8.556359429e+01,9.349944513e+01,1.272862741e+00,8.962502308e+01,6.811782987e+01,5.949707107e+01,3.838079121e+01,3.331411644e+00,8.472184571e+01,3.018765007e+00,3.342460645e-01,1.796401320e+01,8.998541919e+01,3.450937876e+01,4.812059216e+01,5.115045137e+01
7.945461598e+01,4.004153154e+01,4.549959454e+00,5.429223903e+01,6.762385101e+01,1.769459017e+01,6.066766379e+01,7.730566918e+01,8.637061681e+01,6.225247548e+01,2.493310314e+00,6.730648185e+01,5.077150733e+01,7.339822409e+01,6.707148410e+01,7.839405111e+01,5.920313729e+01,5.805365571e+01,5.407442645e+01,6.457980493e+00,8.704712084e+01,5.921880998e+01,7.928727391e+01
5.661601643e+01,7.408728761e+00,2.768461120e+01,7.204598865e+01,3.833953908e+01,1.393983682e+01,3.904954636e+01,5.992504221e+01,6.678134446e+01,8.235150174e+01,6.882009583e+01,8.002687574e+01,6.595345361e+01,3.951345808e+01,1.968105511e+01,4.549065488e+01,3.118441217e+01,8.785152400e+01,9.519610281e+01,2.411575508e+01,7.456475645e+01,3.695060507e+01,9.130775083e+01
1.847255493e+01,2.193979132e+01,4.901230760e+00,7.266418949e+01,4.984626074e+01,6.615298263e+01,6.294870856e+01,6.100399865e+01,5.661923292e+01,7.158829453e+00,5.200740186e+01,7.863361776e+01,7.072170189e+01,3.547358130e+01,7.047553553e+01,4.757467323e+01,1.558800530e+01,8.714002040e+01,1.520910053e+01,1.207227675e+01,2.322021054e+01,7.960053204e+01,8.081643530e+01
1.123314456e+01,2.274323931e+01,9.487986575e+01,5.859853834e+01,3.506884437e+01,7.702097797e+01,5.168017817e+01,6.741656507e+01,1.910207684e+01,5.956709068e+01,6.650090373e+01,3.152637532e+01,9.416166831e+01,2.504132754e+01,4.799164607e+01,5.626433312e+01,3.323489863e+01,9.167110646e+01,2.104404203e+01,5.503706088e+01,8.988277577e+01,2.286022935e+01,9.813736170e+01
4.777453595e+01,8.399032952e+01,4.105258370e+01,4.033905531e+00,7.990523297e+01,1.002247374e+01,2.971796322e+01,4.160481236e+01,2.428441023e+01,9.452893263e+01,6.806724773e+01,4.099146312e+01,9.618796842e+01,4.093120112e+00,7.364340628e+01,1.620623956e+01,5.150389150e-01,7.409336495e+01,6.163033659e+01,9.959655824e+01,3.565681553e+01,4.036212073e+01,1.457663887e+01
8.758160899e+01,1.800247932e+00,5.868046667e+01,3.235140925e+01,9.956699366e+01,5.730544912e+01,9.768666418e+01,9.835694425e+01,6.156731811e+01,3.852754984e+01,9.765152636e+01,6.684362038e+01,9.042084280e+01,3.297438544e+01,5.345868961e-01,2.391812140e+01,4.564904380e+01,2.977972426e+01,4.440316406e+01,1.083100513e+01,2.395524593e+01,5.816558305e+01,1.971902233e+01
5.639801695e+01,4.899408077e+01,5.281089100e+01,1.442091179e+01,8.959388715e+01,8.080798568e+01,5.368162967e+00,9.515085197e+01,4.651519156e+01,5.296980884e+01,4.501206122e+01,7.819636202e+01,6.509501411e+01,6.078293076e+01,4.128497577e+01,3.954968183e+00,3.634296411e+01,7.361646112e+01,1.031694620e+00,9.392654064e+01,5.411686378e+01,2.887765122e+01,3.922919243e+01
1.610513351e+01,2.852589832e+01,2.646221446e+01,4.393434422e+01,3.029215318e+00,5.412924018e+01,5.706794264e+00,9.351645632e+01,7.726695500e+01,8.144217733e+01,5.974330643e+00,3.678695936e+01,7.098847278e+01,4.415781816e+01,2.787006342e+01,6.171978430e+01,2.635673857e+01,7.801124749e+00,6.657805599e+01,5.661347975e+00,2.400534120e+01,7.466674675e+01,3.911108811e+01
8.467115654e+01,2.065470984e+01,4.515242938e+01,6.961643394e+00,5.187032162e+01,3.639807978e+01,2.402329281e+00,1.310769951e+00,6.025613032e+01,5.354389546e+01,2.845241798e+01,9.096899227e+01,9.407990471e+01,3.572404617e+01,4.676750310e+01,5.444375043e+01,9.974884947e+01,4.340690580e+01,9.696255817e+01,8.716398198e+01,2.212009095e+01,6.896452698e+01,3.619489364e+01
7.789849842e+01,8.645370631e+01,4.802296166e+00,5.100451945e+00,4.234583870e+01,7.269424532e+01,9.586474875e+01,4.494081650e+01,8.406518392e+01,3.100577291e+01,9.654654648e+01,8.181888379e+01,1.290000207e+01,6.887893229e+00,7.016441048e+01,3.165060281e+01,8.373477709e+01,8.815684685e+01,3.174021567e+01,1.868033396e+01,3.116780228e+01,8.382038147e+00,3.051332138e+01
4.647670632e+01,7.300415585e+01,4.795060028e+01,9.031966055e+01,2.279188701e+01,2.996768557e+01,5.871125537e+01,8.988909999e+01,8.239471162e+01,4.905809585e+01,8.692675270e+01,3.768994915e+01,3.398968149e+01,5.812554558e+00,5.620311135e+01,5.252001409e+00,7.018274484e+01,8.929014246e+01,4.266216307e+01,3.582326926e+01,5.934869597e+01,6.263270928e+01,6.392373727e+01
8.774490013e+01,4.600590101e+00,4.567650826e+01,9.478976667e+01,8.194884420e+01,6.942327030e+01,4.453035996e+01,9.936992847e+01,9.376755866e+01,7.658876203e+01,5.338191385e+01,9.283889217e+01,5.792735556e+01,5.418447353e+01,8.795229346e+01,1.436549338e+01,9.500847799e+01,2.479727797e+01,5.560705966e+01,6.220689065e+01,6.570449632e+01,5.338146586e+01,4.798141082e+01
4.361336064e+01,7.564168235e+01,9.734139539e+01,5.515481622e+01,3.753724155e+01,4.361058992e+00,4.991968737e+01,3.789998335e+00,9.561338147e+01,8.306904496e+01,8.528918856e+01,1.745665135e+01,9.833443382e+01,7.103673621e+01,4.296204621e+01,6.739257243e+01,7.729359786e+01,2.189596085e+01,1.577743687e+00,7.683608436e+01,9.300598252e+01,3.281347097e+00,7.373132667e+01
3.616486628e+01,4.880241088e+01,1.620128603e+01,9.621632858e+01,8.712315902e+01,1.548608470e+00,5.955692161e+01,6.127841732e+01,1.623780809e+01,9.370080391e+01,4.675468076e+01,2.843154250e+01,2.569266050e+01,9.905787876e+01,5.567499357e+01,8.033444746e+01,8.083065670e+01,2.018623941e+01,2.444386910e+01,4.983344450e+01,2.222374535e+01,6.112828776e+01,2.271513204e+01
2.059081274e+01,1.539505139e+01,9.893912019e+01,9.730417248e+01,3.879796512e+01,1.067248666e+01,8.760032512e+01,8.344129779e+01,9.602372491e+01,1.629646275e+01,6.044538104e+01,9.763562318e+01,1.364697182e+00,9.899903991e+01,4.836163737e+01,1.282067660e+01,5.463224917e+01,5.589493451e+01,6.081503701e+01,1.824558380e+01,8.175833287e+01,2.742027076e+00,5.861357302e+00
5.870126684e+01,6.761687249e+01,1.923082260e+01,4.119819197e+01,2.581528794e+01,7.335947164e+01,9.322460340e+01,1.993441030e+01,3.238604963e+01,1.652182414e+01,4.014342651e+01,5.066223847e+01,5.345010065e+01,7.211288814e+01,3.694450786e+01,7.686573731e+01,5.613214322e+01,3.476368615e+01,1.554187648e+01,3.749134183e+01,8.814684336e+01,3.767653977e+01,9.474804772e+01
7.890981056e+01,3.435099620e+01,3.151421422e+01,2.731132707e+00,4.679164373e+01,2.873074248e+01,3.399312206e+01,4.067701502e+01,3.078891394e+01,9.300819023e+00,5.029147157e+01,1.499055785e+01,7.671439299e+01,6.426055064e+01,2.296805034e+01,3.270656123e+01,1.775570724e+01,3.438182309e+01,4.290059431e+01,9.652764461e+01,7.708086337e+01,5.860840944e+01,9.401522722e+01
2.641180803e+01,8.470536684e+01,5.344640121e+01,3.270049747e+01,4.548091701e+00,3.592150803e+01,2.524177233e+01,1.627816461e+01,8.508607724e+01,7.995873390e+01,8.029491676e+01,4.732328275e+01,2.132454083e+01,8.038595246e+01,5.376624444e+01,8.812265873e+01,1.112437974e+01,4.113227052e+01,7.832292837e+01,3.648877773e+01,3.970027852e+01,9.007745934e+01,5.432710840e+01
6.781639795e+01,3.978046380e+01,2.619555333e+01,7.931221921e+01,8.692248014e+00,9.397707174e+01,5.100809581e+01,2.370055575e+01,4.661738041e+01,1.034541785e+01,4.540211216e+01,3.691674931e+01,7.274737032e+01,9.526606984e+01,9.117114577e+01,3.321116591e+01,9.180989682e+01,1.036694894e+01,1.182640764e+01,3.059530314e+01,6.110181621e+01,1.190561893e+01,7.411932027e+01
7.286273362e+00,7.366198655e+01,3.093900125e+01,6.813750430e+01,4.227108597e+01,2.899286244e+01,2.148348217e+01,3.715240509e+01,8.263640891e+01,9.527910327e+01,2.389338954e+01,9.886097383e+01,1.369039668e+01,1.784598579e+01,5.158070129e+01,6.661959561e+01,9.148608768e+01,5.268355385e+01,2.455287213e+01,4.726528644e+01,3.266544790e+01,4.880900446e+01,1.252356400e+01
2.361912333e+01,3.529699902e+01,7.746438796e+01,9.092652677e+01,3.535676360e+01,1.122811287e+01,2.694473625e+00,1.697454191e+01,4.315524172e+00,5.258698893e+01,8.687776478e+01,1.688074806e+01,4.183792204e+01,6.849275968e+01,6.194411336e+01,2.493544382e+01,7.026978333e+01,5.612095934e+00,2.244331837e+00,4.766661144e-01,4.512830305e+01,7.905479053e+01,4.926959285e+01
9.126141651e+01,2.433153090e+01,6.436746419e+01,5.092474947e+01,2.289253189e+01,1.496998919e+01,6.636398454e+01,6.839111297e+01,6.360184352e+01,4.787914070e+01,9.897931026e+01,4.190248890e+01,4.587829816e+00,7.649999303e+00,9.544565975e+01,8.588693420e+01,5.884101740e+01,7.665541075e+01,7.486951760e+01,3.289193148e+01,1.299740257e+01,1.763254778e+01,6.228395383e+01
8.042319023e+01,4.995980867e+01,8.700329876e+01,8.675973578e+01,8.439873476e+01,3.032789521e+00,9.135235957e+01,6.790717869e+01,4.402096348e+00,8.549177763e+01,4.613466177e+01,2.175946348e+00,8.159601267e+01,6.609887011e+01,9.788926386e-02,2.468715976e+01,9.695051355e+01,6.534228262e+01,9.183869603e+01,6.243777703e+01,7.387822849e+01,3.011195725e+00,3.651634543e+01
9.141295271e+01,4.272014553e+00,5.911556005e+01,5.662553410e+01,7.929868691e+01,7.884247601e+00,5.486803913e+01,9.750690969e+01,8.475110424e+01,4.262583451e+01,6.747145615e+01,9.442056330e+01,3.389032150e+01,1.129175830e+01,1.375831993e+01,4.117829160e+01,5.533991863e+01,3.311676109e+01,7.719906200e+01,7.933017973e+01,4.427546505e+01,1.033923091e+01,4.289563265e+01
2.871212387e+01,1.260209375e+01,6.092780560e+01,7.655393210e+01,9.400714567e+01,5.072832881e+01,2.431818032e+01,6.927170769e+01,6.148091973e+01,9.706966096e+01,1.234435953e+01,8.791027608e+01,6.672457467e+01,7.402662288e+01,5.189396202e+01,4.700885126e+01,3.336550224e+01,4.451153376e+01,7.505429864e+01,3.522900415e+00,9.258908742e+01,2.499471415e+00,9.092977071e+01
8.658175112e+01,1.654242534e+00,5.942603085e+01,5.610950318e+01,8.854866278e+01,7.661045431e+01,8.955365464e+01,9.227490128e+01,3.711253554e+01,8.165952799e+01,4.990122009e+01,7.946655266e+01,3.030187975e+01,8.956321483e+01,6.730991569e+01,5.471056531e+01,5.364696995e+00,3.653255714e+01,8.354396888e+01,1.715628406e+00,4.054855700e+01,9.224042953e+01,6.404160876e+01
1.037055574e+01,4.869909041e+01,2.314996653e+01,6.125525112e+01,6.725863148e+01,2.331181674e+01,2.480816792e+01,3.468131769e+01,4.211220949e+01,1.461673560e+01,6.116449293e+01,9.168942802e+01,3.605415657e+01,5.871319027e+01,8.020672006e+00,2.448930068e+01,7.629639033e+01,1.492438636e+01,6.245053261e+01,4.146317550e+00,2.337271136e+01,8.957353576e+01,8.649981306e+01
6.210400292e+01,3.079655293e+01,1.783045319e+01,4.887219578e+01,4.721979689e+00,8.946153399e+01,8.151159525e+01,9.625214135e+01,3.186159003e+01,1.731863926e+01,2.102961051e+01,9.855200157e+01,9.448917741e+01,4.439591092e+01,1.689739854e+01,2.909743632e+01,4.459428527e+01,8.034958548e+01,5.068029395e+01,1.322149591e+01,3.855288182e+01,8.759953122e+01,3.396749619e+01
6.992780391e+01,5.256132337e+01,5.240941371e+01,6.293310216e+01,3.585391867e+01,3.276796698e+01,8.329040475e+00,7.471032972e+01,9.729262144e+01,2.837226728e+01,4.789143994e+01,1.985633203e+01,1.769119957e+01,2.459844921e+01,9.535342075e+00,8.437487735e+01,4.898812432e+01,7.492620913e+01,2.520835311e+01,7.903699380e+01,7.604238949e+01,5.471577021e+01,3.944492993e+01
2.611446297e+01,5.941168502e+01,3.008269870e+01,1.724933184e+01,3.108050293e+00,3.912013980e+00,6.805306229e+01,7.878754188e+01,7.005183841e-01,4.078733168e+01,6.697022904e+01,2.859493393e+01,2.056870629e+01,7.370608465e+01,2.748127952e+00,4.682942200e+01,2.271983278e+01,9.348612761e+01,3.907480744e+01,3.396440548e+00,3.918988355e+01,2.669653262e+01,2.534436064e+01
2.951576186e+00,3.826302465e+01,2.897065481e+00,1.708437721e+01,4.050894102e+01,2.491740220e+00,7.456389559e+01,9.271037335e+01,5.587859019e+01,4.097755036e+01,4.337869550e+01,9.063808898e+01,9.373812170e+00,3.947867632e-01,6.870635846e+01,1.503266296e+01,7.686993382e+01,5.758045438e+00,8.895061947e+01,9.054304742e+01,7.657037856e+01,2.820368093e+01,6.001619698e+01
8.061343755e+00,7.599260615e+01,1.460402932e+01,8.061414176e+01,4.127799780e+01,9.287461108e+00,6.779392037e+01,4.359182431e+01,2.727653976e+01,7.453419747e+01,3.661871240e+01,8.508894876e+01,3.825835468e+01,6.363486148e+00,7.394732557e+01,1.067660358e+01,8.587334530e+01,1.340290898e+01,2.137027396e+01,9.988680657e+01,5.458809158e+01,5.241840926e+01,5.633555116e+01
6.584506803e+01,5.041038032e+01,5.647690313e+01,6.447511226e+01,3.187461513e+01,8.148934619e+01,1.455938701e+00,8.803309071e+01,6.770096124e+01,9.254296166e+01,3.389788988e+01,7.446945608e+01,1.664980539e+01,1.055280109e+01,6.119522519e+01,2.574965273e+01,5.325934198e+01,6.592008510e+01,4.213206780e+01,9.189003417e+01,5.090456984e+01,8.337522083e+01,9.519810312e+01
9.631369833e+01,9.357375451e+01,3.707925333e+01,5.796176102e+01,5.892344474e+01,9.854233220e+01,8.212852153e+01,3.510356711e+01,3.681877880e+01,4.955251680e+00,7.694096154e+01,8.179362188e+01,7.154284288e+01,1.531032050e+01,5.044990229e+01,7.123653437e+01,4.787258099e+01,2.066127348e+01,9.765740884e+01,7.510195352e+01,6.762966897e+01,9.477616698e+01,7.817302383e+01
4.699894621e+01,9.649006477e+01,5.193880057e+01,6.678184869e+01,7.210613245e+01,8.329706623e+01,9.484302709e+01,4.477643593e+01,2.495764625e+01,8.721431977e+01,2.660027355e+01,4.065667313e+01,8.041467697e+01,5.838364686e+01,8.497274922e+01,7.247057131e+01,9.319968189e+01,7.463528529e+01,2.343906723e+01,4.483975009e+01,7.481596817e+01,9.187912861e+01,3.480467364e+01
5.953453473e+00,7.035830268e+01,7.926664036e+01,7.098884173e+01,1.617157777e+01,7.872299882e+01,3.112606750e+01,9.466651756e+01,7.102135288e+01,3.933135812e+01,9.091396210e+01,7.092718262e+01,8.871203443e+01,5.141751583e+00,8.278838442e+01,8.078440433e+01,2.268830347e+01,2.208513442e+01,2.392170041e+01,3.894385564e+01,1.132983942e+01,7.062570099e+01,5.060856422e+01
3.816573053e+01,3.036457925e+01,9.669009795e+01,6.237642186e+01,9.378900158e+01,4.467688863e+00,1.798911670e+01,1.203392959e+01,3.291416245e+01,9.321411537e+01,8.641119842e+01,6.538544550e+01,1.080476150e+01,8.226784235e+01,4.056051112e+01,2.374755429e+01,7.498828882e+01,8.764545326e+01,3.847520828e+01,5.925242193e+01,8.625584345e+01,6.002638339e+00,5.490691963e+01
8.970397162e+01,6.213709064e+01,9.777324691e+01,3.090947878e+01,4.083341812e+01,4.409019394e+01,3.197885458e+01,7.276491910e+01,2.602845567e+01,6.205718377e+01,4.093221716e+01,6.468203338e+01,1.991575330e+01,8.257419083e+01,4.600343235e+01,1.698692094e+01,1.627431908e+01,8.420461033e+01,7.372049043e+00,9.061275980e+01,5.741837820e+01,3.901285816e+01,2.625908389e+01
1.174828226e+01,1.087019397e+01,9.321149721e+01,8.330264823e+01,3.732869920e+01,2.573104089e+00,4.794611071e+01,9.536793266e+01,2.532726046e+01,9.122731546e+01,9.627999222e+01,9.508642603e+01,2.899550301e+01,1.806737813e+01,6.814462472e+00,3.180403334e+01,7.475874907e+01,9.647181280e+01,3.220274423e+01,4.038055946e+01,7.671950754e+01,6.976667848e+01,5.701126633e+00
2.806210609e-01,9.752832866e+01,4.581384856e+01,7.364244154e+01,2.023692829e+01,9.495954220e+01,8.229826216e+01,5.640365959e+01,2.045679134e+01,5.434220042e+01,7.766161007e+01,9.034829243e+01,4.598910502e+01,4.735656080e+01,8.852755559e+01,5.546384728e+01,9.362473640e+01,5.985744628e+01,8.725441154e+00,4.477513611e+01,2.046787861e+01,7.437421069e+01,7.892839144e+01
