v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63
2.799813164e+01,6.552315144e+01,4.289282760e+01,1.897008838e+01,4.025920762e+00,3.042898143e+01,8.164605760e+01,3.551283704e+01,4.075621928e+01,3.008012544e+01,5.210601799e+01,9.599365911e+01,2.526930434e+01,2.512144530e+01,4.417219706e+01,5.812451359e+01,5.538783430e+00,1.162402172e+01,1.411130793e+01,6.804879687e+01,1.283827501e+01,7.260495788e+01,3.845620958e+01,8.049138426e+01,8.876679989e+01,6.193166590e+01,6.373394670e+01,4.659438175e+01,8.011703651e+01,6.614323671e+01,6.383283936e+01,2.857331341e+01,5.141564182e+01,1.070088073e+01,7.969566929e+01,9.996074834e+01,4.630649710e+01,3.111441747e+01,4.228409105e+01,2.390142176e+01,6.564535238e-01,3.216233113e+01,5.092401490e+01,3.006425182e+01,5.308036084e+01,6.400138540e+01,2.042096464e+01,1.851579633e+01,9.659335712e+01,3.694575262e+01,6.373942707e+01,3.400522557e+01,9.392718148e+01,5.478356692e+01,3.280622386e+01,8.633774729e+01,4.492903432e+01,2.228162257e+01,3.460843080e+01,1.692942024e+01,2.410966178e+00,2.993817592e+01,4.249173779e+01
6.920508199e+01,2.880753574e+01,7.262028799e+01,4.684839873e+01,2.356066137e+01,9.339646159e+01,9.641520272e+01,3.979343352e+01,5.661895503e+01,9.095222847e+01,4.188411566e+01,8.860942465e+01,1.510296419e+01,7.860648071e+00,2.464391600e+01,8.727581190e+01,6.744349496e-01,5.602394710e+01,5.808375073e+01,1.802440159e+01,1.646262243e+01,1.097705506e+01,4.699572652e-01,1.840459456e+01,1.295800461e+01,2.698878150e+01,4.055453275e+00,1.032902097e+01,4.607402920e+01,6.444895375e+01,7.686769065e+01,8.663116770e+01,3.757449433e+00,1.244628975e+01,3.355794914e+01,2.455091358e+01,7.221366986e+01,3.744547548e+01,6.294369446e+01,6.231908919e+01,8.105763440e+01,8.082780322e+01,9.940832550e+01,4.131713652e+01,7.650826761e+01,3.512436717e+00,3.094325239e+01,1.325980742e+01,9.835369625e+01,4.739727901e+01,6.515346260e+01,9.409959894e+00,7.960056258e+01,3.453901050e+01,1.260371705e+01,7.472124984e+01,3.640029929e+01,4.594939393e+01,1.474808639e+01,3.088202080e+01,8.345696830e+01,8.677396566e+01,3.851081693e+01
8.832513910e+01,1.908836163e+01,7.642100178e+00,6.902614487e+01,6.339831360e+01,1.063045204e+01,3.868641243e+01,4.194444139e+01,2.455654949e+01,9.874702059e+00,2.149053036e+01,2.688620374e+01,3.227356279e+01,6.713611797e+01,4.056121101e+01,9.575037014e+01,5.926935611e+01,3.330213256e+01,8.669052700e+01,2.307474816e+01,7.979538160e+01,3.854240801e+01,5.344852861e+01,6.990374323e+01,3.551038603e+00,2.839781461e+01,4.685184042e+01,6.199370457e+01,3.829975468e+01,1.052880150e+01,5.793775026e+01,2.879384063e+01,3.329520318e+01,5.132502722e+01,2.880965433e+01,1.587270536e+01,5.238826496e+01,9.734802228e+01,8.374041053e+01,7.853336447e+01,4.700272722e+01,2.449632375e+01,7.551210890e+01,3.057627291e+01,3.876803384e+01,7.522726305e+01,1.742783405e+01,6.795010289e+01,2.188795495e+01,3.010422968e+01,5.674660833e+01,5.789882988e+01,7.258772736e+01,5.367045153e+01,7.747393278e+01,3.172604951e+01,7.411313621e+01,4.993612701e+01,8.952384674e+01,3.968035591e+00,2.123614263e+01,4.384297695e+01,1.984970263e+01
1.572484838e+01,6.073177122e+01,1.088873016e+00,6.261726210e+01,5.806011820e+00,4.390976209e+01,5.931499627e+01,3.484664436e+01,8.863706787e+01,1.976614554e+00,9.098536406e+01,4.685995616e+01,7.587240624e+01,9.394165816e+01,8.281474177e+01,1.388407971e+01,8.782565139e+01,6.117560385e+01,9.405102501e+01,6.176350334e+01,9.932857563e+01,1.607727179e+01,5.294256721e+01,9.574382467e+01,2.079031240e+01,6.230933485e+01,2.557559148e+01,2.752651608e+01,3.875348412e+01,6.043603667e+01,2.025417815e+01,2.309381087e+01,8.019089794e+01,3.803684210e+01,6.285239908e+01,2.419297578e+01,6.511243504e+00,8.330673092e+01,4.621296108e+01,9.018279501e+01,6.810032583e+01,9.401246583e+01,9.075889315e+00,3.338801260e+01,3.263273365e+01,1.763252912e+00,4.414158432e+00,5.419121590e+01,8.235048484e+01,1.668155562e+01,8.513911857e+00,6.803678999e+01,1.793232646e+01,7.190782434e+01,9.144582174e+01,9.784391078e+01,5.892401371e+01,9.032287332e+01,8.918632195e+01,8.448286333e-01,2.063790466e+01,3.290812861e+01,2.890631448e+00
7.944441782e+01,9.382695520e+01,3.775725218e+01,8.559004141e+01,1.569274630e+00,7.480863990e+01,6.699066170e+01,1.045988836e+01,1.485153435e+00,9.797695942e+01,1.133441658e+01,6.053190311e+01,7.662344346e+01,8.949825070e+01,2.736095472e+01,8.247379406e+01,5.623341977e+01,4.986953834e+00,1.646526179e+01,4.288846905e+01,3.460051467e+00,3.418301954e+01,1.264402756e+01,7.675904083e+01,2.854189516e+01,3.770001667e+01,1.919766886e+01,8.164930272e+01,9.772024923e+01,4.934351690e+01,1.038937227e+01,3.765178471e+00,5.883202468e+01,6.585810250e+01,2.517739355e+00,5.090984941e+01,8.257545267e+01,6.475345932e+01,7.876487990e+01,6.178340260e+01,3.797795614e+01,1.352914431e+01,2.664484962e+01,7.943059966e+01,8.179822931e+00,4.661797463e+01,1.912065834e+01,9.763161353e+01,6.920247265e+01,9.795799818e+01,2.309206313e+01,8.387368505e+01,2.244428677e+01,8.771575468e+01,4.155052572e+01,4.452968156e+01,4.394179144e+01,7.471470847e+01,5.711093008e+01,4.763073654e+01,3.609012345e+01,7.085883621e+01,6.780344678e+01
7.558743636e+01,3.062855273e+01,9.473410616e+01,5.693240007e+01,8.793750436e+01,4.823451458e-01,9.822006054e+01,1.594940746e+01,3.931308829e+01,2.523102193e+01,2.707364278e+01,5.502902863e+01,7.193920397e+01,4.767909708e+01,8.479009233e+01,3.574868029e+01,6.280851316e+01,7.353823901e+01,6.930240571e+01,7.304612941e+00,1.882000900e+01,5.015964673e+01,5.149461994e+01,7.214304431e+01,9.678503928e+00,1.432100620e+01,8.799341184e+01,2.809363471e+01,8.478725953e-02,4.991832588e+01,4.878921117e+01,8.917114058e+01,7.380541813e+00,5.788966284e+00,3.297962099e+01,9.132867917e+01,9.708928560e+01,5.568270393e+01,1.640703397e+01,2.419139812e+01,8.894840972e+01,3.822307235e+01,8.270267906e+01,8.601324352e+01,9.986773379e+01,3.304796157e+01,9.040179359e+01,7.515413077e+01,5.257055242e+01,3.996427973e+01,5.343797281e+01,1.200495081e+01,1.073999024e+01,5.214275190e+01,4.054799382e+01,4.245637804e+01,2.588782772e+01,4.132090433e+01,4.253919580e+01,9.132781320e+01,2.141391121e+01,1.592593885e+01,9.631496291e+01
9.402424971e+01,1.331456451e+00,8.129788198e+01,7.698659647e+01,3.807543020e+01,1.898053748e+01,9.226709678e+01,1.406669099e+01,4.214313448e+01,6.956266221e+00,1.665173864e+01,3.919565154e+00,5.003468139e+01,1.798411314e+01,4.134086871e+01,4.639867646e+01,7.874762914e+01,1.367719764e+01,2.439253962e+01,9.361119094e+01,2.799243015e+01,9.387213648e+01,6.335747676e+01,8.586670355e+01,1.486655326e+00,7.191832389e+01,8.218651759e+00,6.964163827e+01,4.085109838e+01,5.584063221e+01,7.789159289e+01,3.477280795e+01,9.620668531e+01,5.497744658e+01,5.413906366e+01,4.253957372e+01,7.409843719e+01,5.166180556e+01,9.613074646e-01,6.889774501e+01,9.762388652e+01,4.179524529e+01,9.384975428e+01,9.022615947e+01,1.211904267e+01,9.484520352e+01,7.813097597e+01,2.451865910e+01,2.989318111e+00,6.009892226e+01,5.257667047e+01,7.652796222e+01,4.054331296e+01,7.679647846e+01,2.900220477e+01,4.339642412e+01,8.819823610e+01,3.445492890e+01,8.735271608e+01,7.808268446e+01,9.080752889e+01,8.571836641e+01,7.520945734e+01
1.697703025e+01,1.208710891e+01,7.404107970e+01,3.645734854e+01,9.420357494e+01,5.436329659e+01,8.606643176e+01,8.992031161e+01,5.555478624e+00,6.102559203e+01,3.424971507e+01,7.236223772e+01,1.942484305e+01,6.303020959e+00,8.775919463e+01,6.972960892e+01,9.889705900e+01,3.716633642e+01,7.281087750e+01,2.809801305e+01,5.714423603e+01,6.864603767e+01,1.232811530e+01,5.721409616e+01,1.370696872e+01,9.920798194e+01,8.049177637e+01,5.940402668e+00,7.100050963e+01,7.547614080e+01,6.290514772e+01,9.582231134e+01,4.732365705e+01,8.168642645e+01,2.110921255e+01,6.498616552e+01,5.108813824e+01,4.338547911e+01,5.294793307e+01,4.547635755e+01,6.711796609e+01,2.301208830e+01,7.755607822e+01,2.981935431e+01,4.056149076e+01,8.355132652e+01,4.610101575e+01,5.719528598e+01,9.078092289e+01,1.745120523e+00,7.847166533e+01,3.302675462e+01,9.743885273e+01,6.959721873e+01,1.120694112e+01,2.584843897e+01,8.758347657e+01,4.920755748e+01,9.301435913e+01,1.613877601e+01,7.760877503e+01,3.494093825e+01,7.287888774e+01
9.835331144e+01,5.792304682e+01,3.077626141e+01,1.716106545e+01,2.943049306e+01,4.640665468e+00,9.432113507e+01,7.737435738e+01,8.883099200e+01,4.380323083e+01,3.783523866e+01,6.428097855e+01,4.532064383e+01,5.440642766e+01,5.212073995e+00,3.101316586e+01,1.561903992e+01,9.544612236e+01,1.838703818e+01,3.726688924e+01,3.146689510e+01,2.467708252e+01,7.829903271e+01,9.909191980e+01,5.059329410e+01,6.669302253e+01,9.441979556e+01,8.113924470e+01,6.448477579e+01,5.606327042e+01,8.828440757e+01,2.690793353e+01,3.685384909e+01,5.408047079e+01,6.441944657e+01,6.122899343e+01,3.245192857e+01,7.718359558e+01,5.546070452e+01,1.447615954e+01,5.926533451e+00,8.528638670e+01,8.402123604e+01,5.531479380e+01,8.287431547e+01,6.234514534e+01,3.086725515e+01,7.164410811e+01,3.457810101e+01,2.529596864e+00,4.314377358e+01,4.934116222e+01,1.536503931e+01,9.578327063e+01,4.919356054e+01,2.161231283e+01,4.951332598e+01,5.576061579e+01,6.938245250e+01,3.815872072e+01,8.361088264e+01,9.818806266e+01,2.836689801e+01
3.127787345e+01,4.738320791e+01,8.890882041e+01,8.790477961e+01,4.883357849e+01,2.170573975e+01,1.492400524e+01,1.551362620e+01,1.753751909e+00,7.679746616e+01,1.305723421e+01,2.400427687e+01,1.643054592e+01,6.593489663e+01,1.943070838e+01,8.167318680e+01,2.066621879e+00,8.315718448e+01,8.585146617e+01,6.000706039e+01,4.039496875e+01,7.486284377e+01,5.633562723e+01,6.769478851e+01,4.862483531e+01,9.010718034e+01,5.739959261e+01,6.561410702e+01,7.325860830e+01,6.272452171e+01,4.438004995e+00,3.835817394e+01,5.798176138e-01,3.996427210e+00,3.177807299e+01,8.187151662e+01,1.939722097e+01,5.598117701e+01,5.356716014e-01,2.495580797e+01,1.846987625e+01,1.580850918e+01,8.483167444e+01,4.715556629e+01,1.837187277e+01,8.777295135e-01,6.737172039e+00,1.848145127e+01,9.816839357e-01,4.877184366e+00,6.640149270e+01,3.243425786e+01,6.262441774e+01,4.579832181e+01,4.455003834e+00,5.375296525e+01,6.898344098e+01,9.983242429e+01,7.945973344e+01,7.419697422e+01,7.177874674e+01,5.541403807e+01,5.557434011e+01
8.467471857e+01,7.853730636e+01,4.711480419e+01,7.548669594e+01,4.511029582e+01,7.514168941e+01,3.333960666e+01,5.369649058e+01,8.323293973e+01,8.104507479e+01,7.029381826e+01,8.710739440e+01,2.614025307e+01,8.175835562e+01,9.454898177e+01,8.186834194e+01,9.835473914e+01,1.287628405e+01,5.273043970e+01,3.465732197e+01,6.013885973e+01,9.456765867e+01,8.226606742e+01,7.465162867e+00,8.768399393e+01,2.122107382e+01,8.732135943e+01,8.742921137e+01,3.248428490e+01,3.607247080e+01,2.877167063e+01,9.042153626e+01,8.642163412e+01,1.577819815e+00,5.221237700e+01,8.354527043e+01,5.649977171e+00,1.622476012e+00,7.361694170e+01,8.018497679e+01,2.148603327e+01,7.130270903e+01,2.886904748e+01,9.825506826e+01,6.466584443e+01,6.974199873e+00,5.557880020e+01,2.691390312e+01,2.078177983e+01,9.930900081e+01,6.065731905e+01,9.142233905e+00,3.301702138e+01,4.425686685e+01,6.237436578e+00,5.123964728e+01,7.160282875e+01,1.503600905e+01,9.408768700e+01,2.322767834e+01,8.728362356e+01,8.655513537e+00,8.494122301e+00
2.639439763e+01,5.755935630e+01,2.714628007e+01,7.386222108e+01,9.657978185e+01,8.995832113e+01,8.996020826e+00,2.264455520e+01,1.722235148e+01,9.711666806e+01,4.275279860e+01,6.459129038e+01,7.686522310e+00,8.871642339e+01,5.787998922e+01,1.626306863e+01,3.387036689e+01,7.524592781e+01,9.274292839e+00,2.224575454e+01,2.766519257e+01,1.589329323e+01,4.235958881e+01,4.875621650e+01,9.317871063e+01,6.086692762e+01,1.552251455e+01,7.488248225e+00,1.343544329e+01,9.451587495e+01,9.004070298e+01,1.846025834e+01,6.390016993e+01,5.703039721e+01,3.293917483e+00,4.311570946e+01,3.114673452e+01,3.497756242e+01,3.344987382e+01,6.896351876e+01,8.228768932e+01,4.330181270e+01,9.361238208e+01,1.552794648e+01,3.498620529e+01,5.900506637e+01,2.097797474e+01,7.626581275e+01,3.480609140e+01,8.990862827e+00,1.345879985e+01,9.725240351e+00,1.228500949e+01,3.811755324e+01,5.697400250e+01,3.313713175e+01,5.490146100e+01,5.536783919e+01,1.384814594e+01,6.304778384e+01,4.127908686e+01,7.548468824e+01,7.501644771e+01
2.498451704e+01,9.401549035e+01,9.199251617e+00,3.180351115e+01,1.088077913e+01,8.647627186e+01,3.195322178e+01,5.481532209e+01,3.041630017e+01,6.130103322e+01,5.404951712e+01,8.990299624e+01,3.306520628e+00,2.703441093e-01,8.514102160e+01,8.953609502e+01,6.984338146e+01,5.482458956e+01,5.696029544e+01,5.532291604e+01,9.223029581e+01,4.511833008e+01,6.970365021e+01,6.849408920e+01,9.563986980e+01,8.579729972e+00,4.566954614e+01,2.504805210e+01,4.763836930e+01,8.856525127e+01,5.013779519e+01,3.315368933e+01,8.575796762e+00,7.741796090e+01,8.783602833e+01,9.640359518e+01,2.252486299e+01,6.370836773e+01,5.725340539e+01,2.376920753e+01,4.064199780e+01,2.868052462e+01,8.576888291e+01,6.516466551e+00,5.451527756e+01,1.734563198e+01,6.966094836e+01,1.525923062e+01,6.181349392e+01,7.182330162e+01,6.245429421e+01,2.181336291e+01,6.268623703e+00,6.975142613e+01,1.059436120e+01,6.485138268e+01,2.097989337e+01,8.064680609e+01,5.449305798e+01,2.704708858e+01,4.000679148e+01,3.415851258e+01,7.470697793e+01
9.688020583e+01,6.887586045e+01,1.840759853e-01,1.691134847e+01,3.352870693e+01,4.950916195e+01,2.763677046e+01,5.154092251e+01,7.572472541e+01,6.415508844e+01,1.643679823e+01,8.721047801e+01,5.861620432e+01,4.460456847e+01,3.615991162e+01,8.707724448e+01,1.714696845e+01,5.046543022e+01,3.029382417e+01,4.096257809e+01,1.538720116e+01,2.545288788e+01,2.540910243e+01,6.217537178e+00,6.382360399e+01,3.468132348e+01,3.136058164e+01,1.895340618e+01,1.479317856e+01,1.647885389e+01,9.332393916e+01,1.473467403e+00,8.107581800e+01,4.200869437e+00,7.613144452e+01,5.471433879e+01,5.267766001e+01,9.635594670e+01,9.819083635e+01,3.787587311e+01,5.501157370e+01,2.149649456e+01,9.489679191e+01,1.544977363e+01,2.061385932e+01,6.787974488e+01,4.032236190e+01,1.060480941e+01,9.542900804e+01,9.805351079e+01,5.824693203e+01,9.653983047e+01,2.523347242e+01,5.359872810e+01,8.324839914e+01,8.222784816e+01,4.383963405e+01,7.390982836e+01,8.102115248e+01,7.339928868e+01,8.255614177e+01,4.476648083e+01,9.316510883e+01
1.547633613e+01,6.676634973e+01,3.976469722e+00,3.205036473e+01,1.902895119e+01,2.380844421e+01,1.080995749e+01,6.876102873e+01,9.350922568e+01,3.932311666e+01,7.378158268e+01,6.833270631e+01,6.349334323e+01,7.282303461e+01,8.859478994e+01,9.920354113e+01,2.519245208e+01,6.933818957e+01,6.441141308e+01,7.788286086e+01,3.499154147e+01,1.759506013e+01,7.001066026e+01,8.994359509e+01,1.317669414e+01,9.551352246e+01,3.509520002e+01,2.836074843e+01,4.720388394e+01,8.607236164e+01,4.561624807e+01,4.301848742e+01,7.226658466e+01,6.543764112e+01,4.640662384e+01,9.568449508e+01,6.557394559e+01,6.921303025e+01,1.002174453e+01,2.861171415e+01,9.221454383e+01,2.672999441e+01,3.824626299e+00,5.226514753e+01,2.236877801e+00,8.628928227e+01,4.749525687e+01,9.428332173e+01,2.624260728e+01,6.013856047e+01,9.376829156e+01,9.171498154e+01,3.167643235e+01,3.491444298e+01,4.198306634e+00,9.562415690e+01,9.153112929e+01,1.907412923e+01,7.457540214e+00,5.769405071e-01,3.845918090e+01,4.130534651e+01,7.162341562e+01
6.209790441e+01,6.985896668e+01,6.480603717e+01,9.253546150e+01,3.635569947e+01,7.197404225e+01,3.670451557e+01,9.310446556e+01,7.611807530e+01,1.930913450e+01,2.680242921e+01,5.862334227e+01,7.758479754e+01,1.929717081e+00,6.599765031e+00,1.178891484e+01,9.373182639e+01,2.796722039e+01,5.592212427e+01,4.545582086e+01,8.769314289e+01,4.910440109e+01,4.025185878e+01,5.807789261e+01,6.431493828e+01,1.493164279e+01,1.358103231e+01,5.083317541e+01,9.207080655e+01,7.433081311e+01,2.859321483e+01,4.380527550e+01,8.396914692e+01,4.892343450e+01,8.454590165e+01,7.702660537e+01,2.729863932e+01,9.481461599e+01,5.410835477e+00,3.634642983e+01,7.486436411e+01,8.818802230e+01,9.974254792e+01,6.487974660e+01,9.823527343e+01,3.819991448e+01,4.048955711e+01,8.339771030e+01,2.574360560e+00,4.050466086e+01,7.663125522e+01,9.057848739e+01,4.875405193e+01,2.562019517e+01,5.510461720e+01,6.872761907e+01,3.936626111e+01,1.191046804e+01,8.582748699e+00,7.938362033e+01,1.839418950e+01,1.816623822e+01,5.040202838e+01
1.020942006e+00,5.352703869e+01,3.760986290e+01,8.122371024e+01,8.083397180e+01,4.368732989e+01,6.020675117e+01,1.224827188e+01,6.512160188e+01,4.349161838e+01,5.398542286e+01,6.680346828e+01,8.495894378e+00,3.086822025e+01,3.686339787e+01,7.161026431e+01,8.990190277e+01,6.512321457e+01,3.459978259e+01,3.615943864e+01,8.788423774e+01,5.533784567e+01,4.676964430e+01,5.341888094e+01,7.853174603e+01,5.412420653e+01,1.684243441e+01,3.722947470e+01,1.105679196e+00,4.096728170e+01,9.068516598e+01,1.917105558e+01,3.865707529e+00,4.885832536e+01,1.092586053e+01,4.777707446e+01,6.947082622e+01,2.680761069e+01,2.146493015e+01,8.454549373e+01,8.197438065e+01,9.145936115e+00,8.868520648e+01,6.437700497e+01,2.619378968e+01,1.231345371e+01,4.533352607e+01,9.450159438e+01,1.780732004e+00,3.364004661e+01,6.420592671e+01,6.308678375e+01,3.204252020e+01,5.392504384e+00,9.789980974e+01,8.333445799e+00,5.072125548e+01,5.019058453e+01,5.981174159e+01,7.052099233e+01,8.706565171e+01,5.392960341e+01,3.039783466e+01
1.738698258e+01,7.157626415e+01,1.619460693e+01,9.408962397e+01,1.425462067e+01,3.568104078e+01,4.406502550e+01,6.124504507e+01,9.610180043e+01,1.130740400e+01,9.734061932e+01,7.870385849e+01,4.120449549e+01,6.865801334e+01,3.225007887e+01,5.490284317e+01,9.709300688e+00,9.629139029e+01,6.218238840e+01,4.580967079e+00,4.897509839e+01,4.179079306e+01,7.138632571e-01,9.368375965e+01,2.017862214e+01,9.062609725e+01,5.396942217e+01,8.385730995e+01,8.352936804e+01,6.673888538e+01,8.386398518e+01,4.790586060e+00,3.654735840e+01,3.859815228e+01,4.475817219e+01,8.983829022e+01,2.852929472e+01,6.144026857e+01,3.361436995e+00,8.411983188e+00,9.992377927e+01,4.542536241e+01,9.519944812e+01,7.677840155e+01,1.529363452e+01,3.005066303e+01,3.686986064e+01,6.998043019e+01,5.297604325e+01,7.806023601e+01,3.563985398e+01,4.053210081e+01,9.644040789e+01,3.720318931e+01,5.809876362e+01,6.276398845e+01,3.903044759e+01,5.525999192e+01,8.356683462e+01,1.374551091e+01,5.540829071e+01,6.370843707e+01,2.791882764e+01
9.038288375e+01,1.492273606e+01,1.716847139e+00,5.760309380e+01,3.260747706e+00,7.204230169e+01,7.953374575e+01,2.312161442e+01,2.132875966e+01,8.214661261e+01,4.817500265e+01,7.352627928e+01,5.374083338e+01,4.801996450e+01,9.620230031e+01,4.964294563e+01,6.874722486e+01,4.940087565e+01,9.069711982e+01,9.462342651e+01,8.535980059e+01,1.288946853e+01,4.414478550e+01,2.592699137e+01,2.534650711e+01,6.520527679e+01,1.653071434e+01,9.335063266e+01,1.897207787e+01,7.007332595e+01,3.840581520e+01,8.878469241e+01,2.041029090e+01,6.799311682e+01,6.715336854e+01,1.199889995e+01,5.834383325e+01,1.908659267e+01,1.369172638e+01,1.689005198e+00,1.469175290e+01,2.029863654e+01,4.106877611e+01,4.696025136e+01,3.916367344e+01,9.741983445e+01,3.897432449e+01,2.512299793e+01,6.582233303e+01,5.513223033e+01,4.914580734e+01,2.687952280e+01,6.824945559e+01,4.818443566e+01,3.984090164e+01,1.515366010e+01,2.730669384e+01,8.570663176e+01,2.601883887e+01,4.423602504e+01,3.814582063e+00,7.588931433e+01,1.137996587e+01
1.935110824e+01,2.552638875e+00,8.704499847e+01,6.947197821e+01,3.317696428e+01,7.835851372e+01,6.643375191e+01,1.679789271e+01,9.982564891e+01,8.447768613e+01,4.010842215e+01,2.797868903e+01,9.424291098e+01,4.507738776e+01,5.842449591e+00,6.542938278e+01,7.171190395e+01,6.566924275e+01,9.518587414e+01,9.713761144e+01,8.068676727e+01,6.128360001e+01,6.564554420e+00,3.842706051e+01,7.306894474e+01,5.365151537e+01,4.461458315e+01,6.211460273e+01,9.284806473e+01,2.426408357e+01,4.112307679e+01,3.445117646e+01,1.527971737e+01,8.656797758e+01,9.981409121e+01,9.370230007e+01,4.604900090e+01,5.025703259e+01,7.298270253e+01,3.057555740e+01,4.649994472e+01,4.153234763e+01,6.200674256e+01,9.194451191e+01,7.141470108e+01,1.678349801e+01,1.996579316e+01,8.487943334e+01,9.913891996e+01,7.041567166e+01,9.935018419e+01,8.246335380e+01,9.278163426e+01,5.138860050e+01,4.314713631e+01,8.554891707e+01,9.431681944e+01,8.603895451e+00,9.128894983e+01,3.596893784e+01,9.118061036e+01,3.315922111e+01,8.787581417e+01
2.427333876e+01,2.051781871e+01,3.400724724e+00,1.212321111e+01,4.634449568e+01,1.461000306e+01,5.723543082e+01,9.772155297e+01,8.957458749e+01,8.663012659e+01,4.058727598e+01,5.841433320e+00,5.091780143e+01,1.551060583e+01,9.026972171e+01,9.166282359e+01,1.166611444e+01,5.286909242e+01,4.795273473e+00,7.211460088e+01,1.541666884e+01,9.142578748e+01,7.120257866e+01,2.210879705e+01,5.898029205e+01,3.442043103e+00,8.887253996e+01,8.415128830e+01,3.336174274e+01,6.497151919e+01,6.808268169e+01,5.106540485e+01,8.224000404e+01,3.540653632e+01,8.323690429e+01,3.018120697e+01,8.858196027e+01,3.524915428e+01,2.318043547e+00,9.727697223e+01,7.796570992e+01,9.816007998e+01,1.338909431e+01,7.080850173e+01,2.819611011e+01,1.359350731e+00,2.935903359e+01,1.306562628e+01,6.070938821e+01,8.670807458e+01,5.706119535e+01,2.515208008e+01,9.046562772e+01,4.562440890e+01,3.034453032e+01,1.638163177e+01,5.857510707e+01,7.037640389e+01,8.304916910e+01,7.099596271e+01,4.730413657e+01,3.452402165e+01,8.754965618e+01
