v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75
6.224817014e+01,7.026779750e+01,9.649393236e+01,5.516495599e+01,4.625813571e+00,4.321489876e+01,9.208047869e+01,6.462500511e+01,4.971016705e+01,2.766953191e+01,7.252852951e+01,7.192273515e+01,1.553153317e+01,3.876196833e+01,2.512662740e+01,2.659946859e+00,8.617396520e+01,1.463884215e+01,4.761416415e+01,4.151050760e+01,1.157929985e+01,4.713914955e+01,6.811004321e+01,4.157955681e+01,6.794510307e+01,7.850004789e+00,1.164097071e+01,3.415500455e+00,1.021153884e+01,7.981777429e+01,6.414658005e+01,1.982375506e+01,6.560971953e+00,2.733316571e+01,9.155895438e+01,5.190732343e+01,3.536629876e+01,1.721372952e+01,8.172685013e+01,5.183970004e+01,1.520354807e+01,2.338496833e+01,3.106248639e+01,5.341202310e+01,5.096775535e+01,1.386919077e+01,2.828993064e+01,9.717681246e+01,4.297852765e+01,2.427607583e+01,3.877423061e+01,7.459006216e+01,4.629516845e+01,9.472361859e+01,9.328134195e+01,7.807619481e+01,9.735610912e+01,6.400532878e+01,3.982447239e+01,9.106617569e+01,7.182448049e+01,8.719785036e+01,6.841531861e+01,2.422400683e+01,6.671566073e+01,9.211488129e+01,7.240956723e+01,7.797789259e+01,4.414024814e+01,3.593739749e+00,8.810387270e+01,3.868398080e+01,8.431808608e+00,5.732850589e+01,8.960495625e+00
7.627231596e+01,6.007341040e+01,2.917294415e+01,5.362302503e+01,7.789802093e+01,4.088570188e+00,4.325488665e+01,7.628182411e+01,2.153383746e+01,8.643606467e+01,7.619831447e+01,7.390876678e+00,3.633599460e+01,2.884752351e+01,6.375913726e+00,5.228874071e+01,1.945219457e+01,8.402592784e+01,6.844730928e+01,7.535645586e+01,5.804734695e+01,1.816107083e+01,3.932549185e+01,5.354084562e+01,2.263583657e+00,9.844474185e+01,6.256841296e+01,1.491594217e+01,5.442941770e+01,1.602656323e+01,4.418079363e+01,6.242140023e+01,7.042434911e-01,5.033880278e+01,5.603057747e+01,2.016917760e+01,2.935090902e+01,5.887592904e+01,9.778309930e+00,9.847388871e+01,1.367643094e+01,6.590400938e+01,1.483028537e+01,7.412829940e+01,5.153338888e+01,4.491562902e+01,4.091336769e+01,6.846628090e+01,8.213006373e+01,2.086999703e+01,9.983502394e+01,2.307956848e+01,9.869321812e+00,5.076030470e+01,7.979140619e+01,9.025657874e+01,4.404831671e+01,5.838334330e+01,7.298604525e+01,4.409217620e+01,8.589971699e+01,7.928873909e+01,6.259503023e+01,2.652267699e+01,4.853906443e+01,6.079344077e+01,7.973579903e+01,2.621713068e+01,8.259389493e+01,5.173761413e+01,3.053828006e+01,6.634667365e+01,1.817992443e+01,6.564180504e+01,5.315345772e+01
7.525514813e+00,2.954205827e+01,6.109472541e+01,4.488100952e+01,6.692975629e+01,3.107852080e+01,8.346117258e+01,1.360492786e+01,5.615587109e+01,9.956168668e+01,4.993647343e+01,2.796885839e+01,9.469959779e+01,5.086002991e+01,3.535284083e+01,4.463774126e+01,2.914319126e+01,4.916700420e+01,3.728424531e+01,1.124326037e+01,7.570028396e+01,5.232430473e+01,3.770291693e+01,5.619302492e+01,6.855894688e+01,6.628145152e+01,4.273103583e+01,8.142727797e+01,3.774594990e+01,4.568009967e+01,7.103576545e+01,1.569524331e+01,5.577798144e+01,2.645285542e-01,3.947973047e+01,7.666672098e+01,7.034164625e+01,4.519016645e+01,9.958389843e+01,4.643497313e+00,4.190466595e+01,5.539108251e+01,4.892687026e+00,8.890068445e+01,2.552182719e+01,4.237021117e+01,3.847043345e+01,2.267527162e+01,1.734510472e+01,1.592321753e+01,1.690285578e+01,2.880711821e+01,3.862899080e+01,4.427523746e+01,6.239327833e+01,8.445781590e+01,2.716363240e+01,4.611332979e+01,1.492182558e+01,3.834212136e+01,6.671064034e+01,1.918752951e+01,5.838531049e+00,2.258647266e+01,1.893931514e+01,7.820194255e+01,3.095575694e+01,3.031845771e+01,7.286778608e+01,1.327964643e+01,3.768115879e+01,9.699657582e+01,2.213419451e+01,9.323226849e+01,7.199492071e+01
5.237797325e+01,1.587617756e+01,2.720774130e+01,7.860041480e+01,6.967699022e+01,8.009672940e+01,4.934788620e+01,4.947919176e+01,3.227210672e+00,9.663127635e+01,1.310770250e+01,7.105770479e+01,4.642766174e+01,4.006251605e+01,1.440936384e+01,6.787258660e+01,7.431485137e+00,5.496715014e+01,9.896033217e+01,8.539645002e+01,4.015875342e+01,9.017614544e+01,1.101638997e-01,4.473729848e+01,4.941694554e+01,9.871295395e+01,1.562972412e+01,3.992679897e+01,6.957176203e+01,9.832134860e+01,2.602462193e+01,8.228605404e+01,2.235403135e+01,9.306040791e+01,4.224362046e+00,1.706003414e+01,9.834141616e+01,6.136817931e+01,6.714706824e+01,1.133257242e+01,4.897343993e+01,1.899163563e+01,8.181532949e+01,6.904404579e+01,6.825038988e+01,7.517795907e+01,1.076690259e+01,2.560342395e+01,9.370615704e+01,8.724322755e+01,3.479566730e+01,6.959169371e+01,3.919777438e+01,4.804922925e+01,4.232149177e+01,2.317899284e+01,6.605967649e+01,1.772699238e+01,1.815116713e+01,8.478350483e+01,2.315747547e+01,6.717722677e+01,1.871286556e+01,6.724694641e+01,6.750724879e+00,6.352609329e+01,1.893587113e+01,4.046250116e+01,5.150395293e+01,3.070422587e+00,1.268002522e+01,8.667327719e+01,2.761284586e+01,5.623159250e+01,4.979072228e+01
4.652331455e+00,5.956516146e+01,4.419970828e+01,8.328607741e+01,7.679614824e+01,3.203532574e+01,6.694445891e+01,5.905148580e+01,9.673145232e+00,6.128342169e+00,5.207157850e+01,3.504722077e+01,2.794045783e+01,3.676739575e+01,2.958434963e+01,3.517755121e+01,3.950018196e+01,1.279696925e+01,1.810903598e+01,5.615804943e+01,3.073857310e+01,5.392896959e+01,3.581472874e+01,4.859448339e+01,6.510842828e+01,9.985825458e+01,1.269190873e+01,9.192590266e+01,5.979100276e+01,2.396339679e+01,3.428516738e+00,6.643934985e+01,5.208615815e+01,9.592270455e+01,2.307132979e+01,6.528260112e+01,3.876297509e+01,2.718858594e+01,7.703251273e+01,3.582362161e+01,5.453619179e+01,5.499407396e+01,3.156797016e+01,8.339163976e+01,9.609841728e+01,1.704858363e+01,7.620747207e+01,7.423519554e+01,9.557644869e+01,4.969603629e+01,6.450350136e+01,2.437298270e+01,4.838559867e+01,9.770491027e+01,5.654501913e+01,5.284429824e+01,7.716929568e+01,6.094276923e+01,6.204640834e+01,1.650005178e+00,7.641621297e+01,2.762889649e+01,4.784426038e+01,9.774036841e+01,9.327074194e+01,8.091198540e+01,2.524505906e+00,4.134023678e+00,9.788693849e+01,8.353605150e+01,1.249890547e+01,9.464677605e+01,6.458327921e+00,7.886161360e-01,1.826164534e+00
8.007715574e+00,7.845598266e+01,7.206560415e+01,2.326845775e+00,3.052065709e+01,5.976881760e+01,9.052629952e+01,6.743646652e+01,8.473871473e+01,1.162621907e+01,9.202158289e+01,7.095392140e+00,4.363727156e+01,1.713588949e+01,8.262223370e+01,2.884835959e+01,8.823636244e+01,2.456134853e+01,5.230927702e+01,2.142158570e+01,2.699339946e+01,3.659963425e+00,6.673014382e+01,5.190317428e+01,1.582783838e+01,2.695931959e+01,8.924338125e+01,6.062509005e+01,3.116819672e+01,3.953619288e+01,3.829386822e+01,6.101978108e+01,1.599985990e+01,2.493685834e+01,7.279844261e+01,4.524548159e+01,7.913558044e+01,2.963772135e+01,1.591666552e+01,3.560958955e+01,1.748150134e+01,3.289038069e+01,1.948027448e+00,5.372785671e+01,1.606107001e+01,4.536969335e+01,2.426496608e+01,8.136600218e+01,4.124951896e+01,9.564157885e+01,7.856977523e+01,1.448384925e+01,5.329284839e+01,6.085283071e+01,4.173442367e+01,1.837395397e+01,9.900551808e+01,6.900162585e+00,2.951640609e+01,7.707045844e+01,7.746739361e+01,4.230618994e+01,5.416780005e+01,1.280486830e+01,6.052638464e+01,1.549303714e+01,3.533635447e+01,1.382220504e+01,2.141277128e+01,1.797296208e+01,4.715377012e+01,4.929864655e+01,2.802587881e+01,6.133490168e+01,5.654059799e+00
9.998654426e+01,6.729126758e-01,3.699132467e+01,6.991156048e+01,7.945375474e+01,5.908277887e+01,9.025064513e+01,8.878480724e+01,3.299391149e+01,4.208752884e+01,2.963336177e+01,9.881962588e+01,4.075467312e+01,8.650333777e+01,4.337316445e+00,7.294365305e+01,3.886959582e+01,7.615558731e+01,7.372960636e+01,8.133879182e+01,4.141548080e+01,8.003030571e+00,6.118076215e+01,4.972093302e+01,9.105482849e+01,6.144264208e+01,1.612208567e+01,9.159790423e+01,9.609420270e+01,2.916512134e+01,7.194800023e+01,8.765944572e+01,5.529639878e+01,9.736194511e+01,3.061236348e+01,9.993936123e+01,9.041506468e+01,9.002837593e+00,7.543918561e+01,2.139444385e+01,4.564723546e+01,6.857684474e+00,9.397323610e+00,8.141687185e+01,9.260455688e+01,6.286207892e+01,1.258864938e+01,8.482781757e+01,3.777138832e+00,5.112654929e-01,7.987230275e+01,8.402171677e+01,9.624206592e+01,2.818539495e+01,9.538651244e+01,4.753769580e+01,5.250795912e+01,5.777952125e+01,9.877026543e+01,9.980836801e+01,2.010387678e+01,6.041827543e+01,7.315787479e+01,2.408316105e+01,2.589183816e+01,1.553598926e+01,2.704913348e+01,8.758679149e+00,8.326481498e+01,1.732045755e+01,4.072108625e+01,1.253987794e+01,2.613562537e+01,6.093726589e+01,2.310707801e+01
3.607822103e+00,5.665953259e+01,3.900057626e+01,7.221678597e+01,3.612689755e+01,9.444323026e+01,5.578519655e+01,2.861487126e+01,2.727619739e+01,2.510405051e+01,5.105389822e+01,4.103007830e+01,8.453297814e+01,9.033467489e+01,2.076013549e+01,7.199469019e+01,2.327010804e+01,5.778122356e+01,4.170433374e+01,4.348819535e+01,7.274283197e+01,8.299967983e+01,1.275239358e+01,4.141646423e+01,9.463250039e+01,5.369245580e+01,4.002349355e+01,5.520931357e+01,2.998709714e+00,1.505513952e+01,5.556650344e+00,6.742161327e+00,7.802705435e+01,7.854912228e+01,8.966377272e+01,4.058955184e+01,2.445589207e+01,8.620777589e+00,8.765804500e+01,6.082161587e+01,8.805915080e+01,9.990516502e+01,6.685946454e+01,9.348267583e+00,2.536391315e+01,9.386903490e+01,6.227422152e+01,5.150191602e+01,5.292833287e-01,1.487401645e+01,7.440073333e+01,4.419810571e+01,9.248530793e+01,9.635397491e+01,9.488056970e+01,6.483896095e+01,7.012459250e+01,1.391586640e+01,9.458655663e+01,5.731756194e+01,7.111319013e+01,1.258063634e+01,5.898848151e+01,3.138700315e+01,4.217922273e+01,1.433775940e+01,5.444362913e+01,3.134301905e+01,1.573541894e+00,4.522686545e+01,3.246677508e+01,9.211056931e+01,7.114920523e+01,7.754765931e+01,3.872200372e+01
1.824039778e-01,7.537857209e+01,8.255279679e+01,3.295904389e+01,6.822062655e+01,4.749827622e+01,7.068289130e+01,9.759818987e+01,4.969255270e+01,8.331875539e+01,2.526439688e+01,7.517715872e+01,8.853606482e+01,7.065917101e+01,8.652226151e+01,5.790895225e+01,8.659225866e+01,6.494985117e+00,8.338863649e+01,6.319860505e+01,1.983920609e+01,8.429677064e+00,6.760403339e+01,1.850827849e+00,7.237484040e+01,8.612782304e+01,5.764043841e+01,2.305699459e+01,7.990157051e+01,6.667844394e+01,7.356111846e+01,7.191051520e+01,2.724827387e+01,4.491851056e+01,9.074022758e+01,8.426150058e+01,6.659099423e+01,1.019346716e+01,1.454206683e+01,4.343460587e+01,3.493440164e+01,7.477776944e+01,4.500059895e+01,7.926742333e+01,7.768489885e+01,9.723685307e+00,3.762458144e+01,3.829013694e+01,2.219465400e+01,5.656263202e+01,5.530211557e+01,7.464842317e+01,8.673577961e+01,1.919507446e+01,8.914296576e+01,9.694643853e+01,6.471707855e+01,7.608318429e+01,8.289723464e+01,7.930239969e+00,8.564521080e+01,6.232494250e+01,5.403731329e+00,6.926527477e+01,8.166277485e+01,5.456723724e+01,1.879533665e+01,2.701876088e+01,9.766749102e+01,2.952867600e+01,9.655041135e+01,6.815173090e+01,2.528592588e+01,4.282650554e+01,7.685333840e+01
9.431945612e+00,3.746196448e+01,6.966211528e+01,2.117474463e+01,9.708499536e+01,8.860664588e+01,2.758816511e+01,4.932028645e+01,5.533058830e+00,4.465527582e+01,1.751301791e+01,7.043891605e+01,1.606029398e+01,8.905357605e+01,3.267929074e+00,8.461830244e+01,9.138197020e+01,6.453980347e+01,2.925062196e+00,7.294435924e+01,6.888564759e+01,9.321544059e+01,3.253654441e+01,4.516532738e+01,9.081480697e+00,4.507251473e+01,9.842824306e+01,9.304680651e+01,5.020705510e+01,3.847862312e+01,8.350569654e+01,1.725045366e+01,6.496622039e+01,5.575874144e+01,5.544965866e+01,7.193156330e+01,7.016007849e+01,5.501421688e+01,9.525752984e+01,9.731826955e+01,7.682103248e+01,1.169951628e+01,4.445148043e+01,6.881213237e+01,5.936816196e+01,8.502484096e+01,1.921720188e+01,7.093614361e+01,8.644685950e+01,9.911717418e+01,2.365014453e+01,8.939880586e+00,4.125920668e+01,5.631834104e+01,6.823066436e+01,4.226962590e+01,2.700382110e+01,8.725016414e+01,8.430129856e+01,2.144782159e+01,8.832141949e+01,5.200711450e+01,8.464529074e+01,7.579412837e+01,5.152836383e+01,5.058987308e+01,8.076945919e+01,9.013773630e+01,8.178858969e+01,1.002782467e+01,8.011797092e+01,8.683522180e+00,9.397058511e+01,1.451297451e+01,5.943253002e+01
7.267732180e+01,6.310251795e+01,4.343868857e+00,2.841558869e+01,5.280751118e+01,5.558239416e+01,3.261884896e+01,7.748826600e+01,7.832970842e+01,4.957519794e+01,9.805458270e+01,4.988490284e+01,7.018848739e+01,8.578939041e+01,3.794859933e+01,9.791156634e+01,9.671244748e+01,6.079817689e+01,2.072475183e+01,5.699345419e+01,7.280447460e+01,8.944430171e+01,9.169748158e+01,5.242910310e+01,6.953514020e+01,2.365823502e+01,9.896727465e+00,3.926690258e+01,6.065176658e+01,5.062900898e+01,6.567496830e+01,3.403064400e+01,8.496997052e+01,3.782186552e+01,9.215141683e+00,8.386297466e+01,2.968949432e+01,3.491097724e+01,3.725157149e+01,2.535956489e+01,8.492503169e-01,7.036189066e+00,7.953917371e+01,4.461636950e+01,1.000986479e+01,9.629448237e+01,8.917177782e+01,8.422314919e+01,6.883153739e+01,6.739511111e+01,9.210141683e+01,9.599966480e+01,6.497360046e+01,2.222191309e+00,2.869373698e+01,7.421104173e+01,6.718623377e+01,5.402451549e+01,8.884127046e+01,2.274569412e+01,8.890827052e+01,6.110436262e+01,6.490345096e+01,2.207462539e+01,9.928236546e+01,5.676109029e+01,5.935362727e+01,8.945754171e+01,1.584478395e+01,9.717812028e+01,7.932661007e+01,1.662009618e+01,2.047748239e+01,2.262109152e+01,3.932161232e+00
1.137897091e+01,4.514934561e+01,1.282959145e+01,9.423742474e+00,4.762126147e+01,2.428776421e+01,8.944716722e+01,9.695100377e+01,1.505784453e+01,8.953858855e+00,4.449458235e+01,3.810821809e+01,4.676717961e+01,2.355725940e+01,7.335295974e+01,4.016149216e+01,3.968189301e+01,2.640116536e+01,2.260849953e+01,2.670585146e+01,1.650667265e+01,4.911048032e+01,5.945283850e+01,2.696257946e+01,6.400139135e+01,1.276917615e+01,7.300019136e+01,3.450171438e+01,9.090469528e+01,9.894494410e+01,3.937306092e+01,5.345719244e+01,4.925332590e+01,3.042278395e+01,1.421266540e+01,4.027974594e+01,5.790321623e+01,8.083791694e+01,9.236843247e+01,5.226502358e+01,7.017165950e+01,4.086730205e+01,3.234083009e+01,6.462168152e-01,4.439853026e+01,3.225083349e+00,7.478197611e+01,5.263784383e+01,5.970122183e+01,2.378169585e+01,6.116837300e+01,2.772428353e+01,9.128644645e+01,7.814352410e+01,6.599738499e+01,9.376838393e+01,6.732089738e+01,4.405184517e+01,7.878341006e+00,4.332258663e+01,2.039371726e+01,9.128809982e+01,4.587650387e+01,4.273875775e+01,4.073331111e+00,7.797444148e+01,1.448562749e+01,2.609983146e+01,9.838634683e+01,7.549416506e+00,1.178618428e+01,6.455813405e+01,3.431947022e+01,6.730748313e+01,8.755133130e+01
4.729806650e+00,1.622664235e+01,6.936366224e+01,8.077682793e+00,9.530652761e+01,5.265496385e+01,7.676100459e+01,3.672555314e+01,3.197732786e+01,9.752027700e+01,7.023544107e+00,3.247376026e+01,4.301555760e+01,2.798749619e+01,2.469591851e+01,8.843603331e+01,2.775369935e+01,6.397255614e+00,3.142204829e+00,9.588009019e+01,3.869770517e+01,5.998865569e+00,3.200733003e+01,8.358703652e+01,6.763168796e+01,6.002794146e+01,7.741738770e+01,6.647629392e+01,9.643040531e+01,7.419718664e+01,3.738758557e+01,1.913786785e+01,1.380800915e+01,5.858496497e+01,4.520746012e+01,9.315798635e+01,9.560723040e+01,2.645790671e+01,3.156221023e+01,9.479929135e+01,4.582200132e+01,9.941614286e+01,8.931235954e+01,2.129083744e+01,8.485033989e+01,7.706679351e+00,3.136412203e+01,4.799481075e+01,3.483542912e+01,1.033678058e+01,6.292845064e+01,1.887453173e+01,5.460998319e+01,8.639493733e+01,5.459557739e+01,3.822788245e+01,9.763527252e+01,6.225648063e+01,3.513959999e+00,8.798486948e+01,4.414730744e+01,9.738086317e+01,2.657500130e+01,4.229260627e+01,1.262433788e+01,1.441738778e+01,8.201653942e+01,9.098740047e+01,7.056393565e+01,8.142309932e+01,9.027991447e+01,6.253178561e+01,6.338656192e+01,4.060268116e+01,8.578100422e+01
4.816756518e+01,3.755946526e+00,7.560058677e+01,1.938683997e+01,5.752648336e+01,7.574755071e+00,8.232701476e+01,9.909956452e+01,2.030648106e+01,1.722348990e+01,9.909042656e+00,3.835442729e+01,6.198193143e+01,1.738103182e+01,2.449461696e+01,9.024932808e+01,6.938418602e+01,4.951871168e+01,1.163301106e+01,8.208901535e+01,9.243990977e+01,6.293538313e+01,7.337733390e+01,7.722642977e+01,6.961509071e+01,7.439515579e+01,1.025180864e+01,7.621918564e+00,8.500333804e+01,8.604624612e+01,7.543088902e+01,7.735586839e+01,5.725667079e+01,9.808731892e+01,9.663559629e+01,2.069928437e+01,3.205629161e+01,9.085185441e+01,1.003919841e+01,5.665872365e+00,4.479719828e+01,2.541650877e+01,1.633361555e+01,8.154713768e+01,9.170874899e+01,9.103983383e+00,5.371417317e+01,5.180239740e+01,4.558742973e+01,9.534474214e+01,7.747873618e+01,5.324892857e+01,5.079741569e+01,7.338625698e+01,3.429037503e+01,2.223665494e+01,1.004551165e+01,2.733817438e+01,2.294282013e+01,5.213170848e+01,6.960097674e+01,1.422769001e+01,9.827469445e+01,9.878167045e+01,9.264933824e+01,1.971240208e+01,3.308729154e+01,5.542065707e+01,6.902492327e+01,8.914882176e+01,5.873841885e+01,2.140843955e+01,7.627078181e+01,9.865650423e+01,2.972467396e+01
1.937625288e+01,2.509301443e+01,7.411383902e+01,7.042815567e+01,3.520450912e+01,5.105950019e+01,6.267400807e+01,5.031265898e+01,5.110191674e+01,8.058026239e+01,8.111551835e+01,6.241099941e+01,4.185020455e+01,8.254547584e+01,5.011929100e+01,7.622281122e+01,4.439573084e+00,2.967985314e+01,4.581525153e+01,4.966395464e+01,2.618737919e+01,8.460971196e+01,9.109349827e+01,4.580590173e+01,9.851861845e+01,7.723126345e+01,3.823290279e+01,2.066425774e+01,9.021129904e+01,4.098213879e+01,3.560612637e+00,1.659177938e+01,6.021979718e+01,4.961639890e+01,4.086570065e+01,2.361748968e+01,5.721021770e+01,2.282739645e+01,9.561430190e+01,3.017536595e+01,6.364256919e+01,3.978579456e+01,5.005616809e+01,1.167054012e+01,5.622792324e+01,2.036465873e+00,1.474067176e+01,3.222414023e+01,4.169354090e+01,2.873780082e+01,1.208792445e+01,3.191634523e+01,3.370951859e+01,1.740718112e+01,4.755277744e+01,3.594664472e+01,2.294410987e+01,4.555269539e+00,1.099358007e+01,5.507731895e+01,1.294574675e+01,6.851722459e+01,5.604598372e+01,8.210013896e+01,6.369026152e+01,2.867874618e+01,4.569156842e+01,5.814137101e+01,9.461014937e+01,4.115894020e+01,9.594300477e+01,9.508629753e+01,5.177805790e+01,3.646875249e+01,7.176653750e+01
5.042612623e+01,3.131034410e+01,4.896709451e+01,7.550644544e+01,5.836262526e+01,8.786129825e+01,1.092324932e+01,2.213703422e+01,7.774249194e+01,8.594859391e+01,7.570970407e+01,7.136810657e+01,1.028031323e+01,6.386468435e+01,5.801302637e+01,7.016618538e+01,5.102427844e+01,2.702345939e+01,3.688930980e+00,2.238145620e+01,9.123372770e+01,3.607982022e+01,9.648942388e+01,5.516075420e+01,3.644248076e+01,9.142695115e+01,9.654037803e+00,4.851806303e+01,6.044075137e+01,6.146480849e+01,5.661504876e+01,8.800413884e+01,1.933106832e+01,7.157238200e+01,3.924354761e+01,9.781997578e+01,7.297537985e+01,6.850026077e+01,2.166257338e+01,9.599043179e+01,7.958609730e+01,5.126019362e+01,8.057190326e+01,4.897034054e+01,3.263439303e+01,9.632548690e+01,5.417942843e+01,7.801839258e+01,9.763078877e+01,7.907759142e+01,7.293692708e+01,7.263317058e+01,6.821825167e+01,3.489959018e+01,1.042219728e+01,6.641062130e+01,8.070253512e+01,4.956986807e+01,4.096901108e+01,3.535301591e+01,2.253734926e+01,7.873424949e+01,6.370566818e-01,1.691888410e+01,7.207872082e+01,3.888642913e+01,5.095502153e+01,7.134036364e+01,9.986645686e+01,7.409785899e+01,8.284349898e+01,9.621106323e+01,8.780737992e+01,8.463701489e+01,6.738411284e+01
2.303815197e+01,8.722586438e+01,4.017704948e+01,7.562278407e+01,7.441655629e+01,6.273717851e+01,4.182909146e+00,3.279696243e+01,9.104493636e+01,8.176146687e+01,2.262580273e+01,7.282630674e+01,7.795133829e+01,4.188427942e+01,6.208028142e+01,6.606367907e+00,7.105948056e+01,6.064268413e+01,7.651727118e+01,9.963465226e+01,9.598464487e+01,7.812837342e+01,3.570202099e+01,7.499607011e+00,2.807906457e+01,8.265591978e+01,9.685598475e+01,9.589823347e+01,9.895020770e+01,9.254141953e+01,5.189392945e+01,9.687681466e+01,1.871269800e+01,9.819558756e+01,9.840357772e+00,4.222047815e+01,9.242348899e+00,6.508664725e+01,8.548769778e+01,4.594645094e+01,6.065505679e+01,7.271991210e+01,5.034903265e+01,4.687342601e+01,6.808623740e+01,7.378818653e+01,5.698743095e+01,3.663640785e+00,6.630104024e+01,1.305592224e+01,2.251848433e+01,7.011506549e+00,4.865871825e+01,8.426629585e+01,7.756472288e+01,9.611618517e+01,9.066748499e+01,3.219778465e+01,5.445650192e+01,4.981968239e+01,8.021387227e+01,3.625904495e+01,2.813872595e+01,1.934470553e+01,6.472126457e+01,2.901580027e+01,2.154283157e+01,6.593306508e+01,6.992694254e+01,5.326793091e+01,8.365655792e+00,7.405158299e+01,1.962190903e+01,3.057696026e+01,7.644757889e+01
2.497893781e+01,5.354249775e+01,5.612899747e+01,9.694835405e+01,2.506753934e+01,7.276592001e+00,2.366934112e+01,7.384413210e+01,3.738575574e+01,6.851747309e+01,5.687419819e+01,1.362653308e+01,1.010168867e+01,6.071482890e+01,1.160771130e+01,2.225630917e+01,4.004140193e+01,9.289035472e+01,6.462309551e+01,3.890994931e+01,1.424539786e+00,4.356040299e+01,6.276981330e+00,6.402302375e+00,8.444348722e+01,7.586671318e+01,4.037536771e+01,7.234317101e+00,1.235428221e+01,1.746948418e+01,7.585435132e+00,1.958317710e+01,1.727022648e+01,8.949304924e+01,7.757601757e+01,7.282027659e+01,3.775802352e+01,7.132409284e+01,8.596745788e+00,3.761715207e+01,9.753816615e+01,2.907172378e+01,6.458411011e+00,1.563637272e+01,8.139385718e+00,9.525684599e+01,2.073321877e+01,8.207369615e+01,4.351585524e+01,2.784376195e+01,5.576008634e+01,4.352145361e+01,7.046626642e+01,9.645630525e+01,7.264396824e+00,8.475617524e+01,8.052540839e+00,3.563880137e+01,1.548945051e+01,3.307151770e+01,7.144230817e+01,7.851243831e+01,6.593436412e+01,6.152825981e+01,8.574715177e+01,5.026313913e+01,9.560760537e+01,2.895109314e+00,4.214326858e+01,3.304015568e+01,7.317360859e+01,7.906824867e+00,3.517567743e+01,5.657593157e+01,8.331510234e+01
