v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48
7.314007686e+01,3.025971550e+01,9.048948575e+01,8.156647233e+01,2.295246587e+01,1.710498122e+01,5.554706591e+01,5.881188931e+01,1.451544057e+01,3.995836800e+01,5.454808929e+01,7.953318737e+01,8.320978810e+01,3.723534472e+01,5.378498267e+01,5.115073164e+01,6.974057747e+01,3.112089542e+01,7.410273913e+01,6.898191635e+01,3.973234220e+01,3.632520473e+01,6.223126480e+01,8.275292566e+01,6.904306190e+01,4.539556931e+01,1.273692865e+01,5.157136176e+01,5.734239385e+01,5.659046885e+01,6.575758921e+01,7.180627481e+00,2.706748532e+01,2.302669158e+00,5.251095709e+01,5.949315431e+01,9.118523110e+01,9.901517376e+01,6.488954828e+01,1.260496069e+01,1.099893145e+00,9.541024461e+00,4.493590220e+01,6.836196090e+00,7.020513270e+01,4.198499373e+01,3.148440824e+01,7.746621232e+01
1.879749428e+01,7.239723079e+01,9.165160388e+01,4.088898360e+01,3.706380904e+01,1.194389882e+01,4.712108514e+01,8.485239480e+01,3.774470448e+01,3.643444724e+01,1.542717895e+01,7.227833947e+01,6.641967153e+01,6.863087284e+01,4.199549894e+01,2.995251610e-01,5.375931677e+01,9.250244970e+01,8.628533073e+01,2.805221670e+01,5.978698863e+00,4.131963003e+01,6.400414806e+01,3.997793015e+01,3.346724715e+01,5.467443903e+00,5.933058323e+01,9.467054012e+00,9.037268553e+01,5.351369127e+01,3.360119675e+01,2.385421742e+00,7.995271064e+01,1.665161145e+01,2.285017922e+01,1.445328481e+01,4.362530563e+01,7.135611877e+01,3.175556480e+01,9.803023112e+01,6.550291718e+01,3.308882804e+01,1.351442452e+01,1.556779446e+01,3.316176971e+01,6.531353871e+00,4.789643474e+01,9.403577014e+00
6.231139844e+01,9.741839209e+01,4.473810521e+01,4.446171870e+01,9.737781381e+01,1.344606713e+01,5.812413632e+01,8.051279938e+01,1.111698080e+01,8.416329333e+01,5.902983916e+01,8.426762205e+01,3.386026388e+01,6.236941074e+01,9.775102496e+01,4.703303983e+01,8.895823840e+00,9.806694836e+01,1.533919160e+01,1.599279292e+01,7.188468294e+01,4.515617264e+01,1.293893347e+01,6.092108149e+01,6.291096774e+01,6.564093874e+01,2.527169172e+01,1.521348323e+01,4.275340437e+01,5.127813738e+01,7.448921628e+01,4.413208972e+01,1.861136985e+01,1.232682716e+01,8.959463170e+01,7.353171195e+01,4.425880357e+01,8.779883427e+01,2.974964821e+01,3.715554861e+01,1.478872269e+01,3.856468046e+01,2.023991764e+01,8.202376208e+00,5.086146857e+01,3.096122141e+01,8.383269889e+01,4.514027312e+01
1.576100190e+01,8.716593241e+01,6.418363010e+01,2.231719131e+01,8.920475278e+01,7.216438139e+01,9.026529817e+01,4.748021942e+01,2.683503061e+00,2.036793126e+01,9.416580333e+01,4.953331961e+01,3.888111963e+01,4.125538260e+01,2.844543967e+01,3.628426371e+01,3.855200088e+01,6.507041975e+01,1.676993105e+01,2.230398872e+01,7.512980503e+01,5.480539513e+01,9.496794613e+01,8.297517031e+01,9.631842025e+01,1.757704144e+01,5.083224743e+01,1.352640173e+00,5.938903101e+01,4.204919119e+01,1.035832702e+01,7.628147475e+01,7.813408646e+01,5.491352857e+01,8.570587850e+01,6.087550840e+01,8.776231444e+01,7.515558955e+01,7.558068973e+01,9.486601272e+00,8.153810076e+01,9.943137542e+00,5.147266179e+01,5.957670639e+01,8.835231247e+01,3.454016147e+00,2.935971536e+01,5.011635282e+01
8.633335888e+01,4.904326981e+01,3.777073248e+01,2.399408335e+01,6.027453593e+01,2.971262013e+01,7.960844734e+01,7.226306622e+01,8.891449609e+00,2.826137664e+01,1.641065080e+01,2.868502644e+01,5.160002823e+01,5.032047413e+01,6.488779687e+01,9.062149816e+01,2.303490063e+01,6.829412173e+01,3.126372492e+00,7.718084394e+01,2.662187210e+01,5.563777455e+01,5.003402024e+01,4.994094639e+00,8.150326452e+01,5.692042535e+01,1.722373903e+01,4.350069603e+01,4.525122625e+01,7.205383320e+01,7.505416225e+01,3.599158170e+01,4.547520552e+00,1.728053939e+01,9.014103272e+01,3.182984882e+01,2.843163377e+01,8.879672601e+01,2.161620411e+01,3.351091585e+01,6.006953188e+01,9.358768923e+01,5.367457490e+00,6.225905246e+01,7.193216516e+01,6.600687310e+01,3.048959923e+01,2.533490335e+01
3.104984927e+01,8.932014364e+01,5.412495417e+00,1.966518786e+00,9.970953672e+01,1.224266142e+01,2.095344086e+01,7.743793724e+01,8.456987026e+01,8.625616801e+01,1.496550168e+01,7.898149798e+01,3.538090436e+01,3.086877621e+01,3.066464128e+01,5.493673119e+01,5.415239796e+00,8.948879051e+01,7.878119958e+01,1.625993921e+01,3.786627754e+01,4.338231403e+01,5.342420162e+01,9.206233962e+01,9.075731305e+01,6.057982505e+01,8.668698188e+01,8.853975099e+01,2.055454153e+01,1.634982802e+01,4.002854556e+01,7.179305444e+01,6.076002731e+01,1.516083057e+01,5.049922565e+01,4.459941139e+01,2.363489982e+01,6.519950535e+01,7.783498120e+01,8.260332011e+01,6.664608084e+01,4.553813514e-01,8.935943740e+01,2.949015509e+01,8.672903480e+01,5.193562989e+00,8.848472525e+01,3.434790563e+01
9.433041439e+01,7.762818119e+01,3.352002880e+01,6.977921189e+01,4.582183058e+01,3.381057402e+01,5.620459954e+01,4.375908009e+01,8.946249013e+01,3.429275652e+01,4.743648014e+01,9.613994486e+01,5.228123227e+01,6.520134926e+01,4.342434546e+01,4.775998740e+01,9.443530511e+01,1.457403488e+01,2.884541144e+00,3.192914827e+01,5.694028392e+01,5.556218228e+01,2.726573594e+01,5.897244914e+01,9.558361000e+01,4.644406933e+01,7.280644691e+00,5.379554461e+01,9.445129761e+01,2.404006324e+01,8.552386661e+01,1.783693806e+01,1.469188410e+01,3.366681336e+01,9.440116793e+01,8.992670995e+01,5.943232664e+01,8.089533819e+01,1.939856213e+01,4.902456114e+01,4.927909626e+01,4.136697603e+01,2.212616504e+01,6.838931066e+01,6.038287345e+01,7.325350992e+01,2.069599063e+01,3.041286902e+01
3.809588245e+01,7.458246751e+01,9.527051985e+00,2.009303672e+01,7.207063999e+01,3.417220352e+01,7.037126612e+01,8.655172420e-01,4.215175048e+01,7.184340846e+01,5.035940858e+01,9.784449629e+01,6.437668308e+01,6.519538233e+00,3.967078640e+01,7.529082870e+01,2.364523743e+01,7.198023481e+01,2.832148856e+01,5.372699543e+01,2.338873710e+00,7.676331567e+01,4.845425692e+01,1.509910191e+01,6.431364505e+00,1.679517718e+01,4.310373972e+00,4.111446219e+01,3.671466066e+01,7.782331200e+01,8.902933498e+01,6.988205911e+00,3.989210839e+01,1.281802247e+01,1.305813683e+00,7.535127851e+01,7.689163078e+01,7.650632149e+01,7.948393622e+01,6.405255420e+01,5.520980110e+01,5.109673406e+01,1.599084434e+01,3.161270732e+01,1.522901765e+01,8.406040522e+01,2.443718225e+01,8.223648534e+01
1.153315100e+01,8.752572821e+01,6.779105181e+01,4.320312814e+01,8.099998242e+01,9.871376446e+01,7.908804308e-01,6.630529364e+01,7.800188373e+01,8.058354703e+01,4.362392076e+01,9.820959903e+01,8.906084960e+00,8.843477229e+01,3.051419748e+01,8.378038236e+00,6.986422772e+01,5.988195798e+01,2.765603398e+01,9.965581723e+01,9.339064981e+01,7.514743553e+01,5.014723890e+01,6.134472393e+01,3.363630355e+01,5.156863586e+01,6.888524118e+01,3.689375370e+01,9.168031700e+01,7.658220225e+01,7.399109947e+01,5.332991856e+01,6.329908942e+01,4.800524354e+00,5.035447459e+01,6.097509223e+01,6.255084125e+01,6.074729340e+01,7.236427369e+01,1.817948734e+01,7.140581559e+01,4.781868381e+01,2.402458986e+01,9.434333143e+01,3.848290526e+01,4.537105517e+01,4.813495881e+00,3.023884709e+01
7.263277972e+01,5.504096676e+01,1.093980741e+01,1.208940025e+00,1.974008851e+01,3.642521257e+01,4.619024408e+01,7.357149963e+01,4.038402880e+01,2.226692014e+01,2.396469497e+01,6.735530540e+01,2.616117169e+01,3.933958635e+01,7.323039112e+01,2.273445002e+00,9.888686741e+01,1.805198897e+01,5.697094486e+01,2.589525337e+01,7.844697971e+01,4.814143015e+00,8.297187978e+00,7.759992206e+01,1.632387857e+01,7.193284718e+01,8.475900685e+01,6.522399360e+01,5.126928690e+01,6.270761117e+01,6.766416132e+01,3.864515128e+01,2.053585368e+01,2.579875708e+01,1.378692032e+01,9.981091043e+01,1.738661276e+01,5.023044492e+01,8.307415723e+01,1.649568144e+01,9.636621634e+01,1.607847468e+00,3.601441992e+01,2.287479429e+01,6.049941437e+00,6.394663366e+01,1.261343730e+01,3.116299455e+01
8.693698993e+01,3.674631040e+01,2.640537212e+01,8.649478969e+00,4.202114223e+01,8.261525158e+01,2.317810784e+01,1.422731345e+01,9.422588724e+01,2.627182056e+00,7.038199961e+01,9.571167537e+01,3.192442372e+01,9.760281661e+01,9.407340756e+01,2.174959226e+01,9.248240964e+01,6.984332393e+01,4.678719781e+01,8.826515082e+01,1.740301415e+01,1.397766690e+01,5.352505899e+01,6.829256083e+01,6.147956144e+00,4.370637118e+01,7.361205074e+01,9.838387880e+00,7.088820715e+01,3.710957949e+01,9.876075908e+01,9.990758367e+01,4.167438188e-01,7.219205840e+01,6.167518675e+01,6.147392756e+01,5.933004577e+01,5.512965126e+01,3.616357722e+01,2.468848590e+00,2.412459490e+01,2.517520929e+01,4.113854223e+01,8.673275014e+01,4.407565911e+01,6.506775135e+01,2.306131916e+01,7.830304795e+01
9.652560124e+01,9.775066383e+01,1.100368584e+01,5.854893934e+01,4.740492457e+01,9.513858878e+01,7.717902342e+01,2.339632681e+01,5.190791020e+01,3.356156921e+01,6.693977047e+01,7.984941716e+01,9.226212171e+01,5.540867403e+01,6.253784928e+00,8.851432627e+01,7.261397173e+01,8.593438644e+01,2.661701995e+00,3.639446851e+01,6.812987295e+01,4.012342486e+01,6.726927448e+01,6.048107777e+00,3.018616230e+01,1.088118155e+01,2.871171051e+01,1.044517616e+01,4.244325317e+00,7.898604000e+01,9.838922084e+01,7.948638921e+01,9.161759229e+01,3.091383567e+01,5.945856230e+01,7.552895362e+01,4.853778327e+01,8.668944604e+01,2.155591243e+01,4.772724034e+01,5.041054396e+00,4.778039400e+01,1.791675388e+01,7.473624301e+01,2.003837006e+00,2.025505664e+01,9.100279268e+01,3.358366922e+01
4.446917541e+01,8.320334408e+01,2.628609740e+01,8.285885635e+01,3.717502602e+01,4.448478699e+01,5.720243270e+01,1.903826987e+01,7.250133602e+01,9.904555709e+01,8.025083657e+01,8.645284746e+01,4.370782430e+01,9.279087039e+01,5.439594140e+01,2.630653313e+01,3.789462476e+01,8.637341254e+01,1.448248504e+01,7.758967398e+01,9.704323194e+01,6.936986333e+01,9.355307243e+01,4.789715775e+01,7.621559066e+01,3.860937085e+01,9.846053736e+01,2.030574074e+01,2.887347704e+01,9.261872353e+01,1.988248537e+01,3.914254973e+01,7.196441726e+01,6.785493786e+00,5.024397990e+01,8.284991073e+01,1.822439405e+01,4.172913066e+01,5.532892678e+01,7.446191545e+01,7.805561553e+01,2.192410364e+01,1.079208391e+01,9.476272481e+01,1.819764248e+01,9.465960216e+01,9.662564941e+01,1.041349461e+01
4.239784761e+01,2.275694387e+01,7.412879853e+01,8.693011109e+01,4.138220986e+01,2.474288105e+01,8.782149799e+01,3.741654479e+01,7.300228776e+01,2.049188415e+00,3.915061613e+01,1.415119479e+01,7.464201230e+01,6.780157705e+00,6.378009684e+01,2.894620877e+01,8.397592903e+01,9.003699865e+01,8.074452406e+01,1.103132785e+01,2.834556892e+01,1.468757153e+01,8.510388897e+01,9.027616829e+01,2.636358572e+01,9.142815555e+01,2.863122135e+00,3.725520814e+01,8.078957582e+01,3.268716073e+01,5.063723335e+01,5.409292231e+01,2.716549709e+01,5.812014616e+01,8.622284425e+01,3.053347618e+01,1.291804367e+01,1.421577572e+01,4.976754921e+01,3.917163234e+01,1.652801816e+01,3.011655697e+01,1.455555242e+00,4.923729313e+01,5.639781777e+01,2.945403475e+00,4.605780944e+01,7.759388010e+01
8.094273046e+01,6.264842258e+01,1.219706185e+01,7.983080021e+01,8.751389179e+01,6.463306704e+01,3.348868959e+01,5.615423131e+01,5.314260353e+01,8.319725491e+01,3.628420614e+01,7.230234754e+01,7.162774590e+01,5.072894632e+01,1.129271263e+01,9.861125733e+01,9.071990168e+01,5.055995994e+01,8.203486724e+01,5.036489083e+01,8.651869414e+01,5.758533312e+01,4.073541689e+01,9.778439627e+01,1.071021698e+01,6.297552346e+01,2.843546831e+01,4.323724975e+01,4.328509464e+01,4.812876039e+01,1.785365179e+00,8.721130771e+01,5.659409174e+01,5.336333323e+01,4.266859071e+01,1.256586625e+01,9.462965482e+01,8.126682412e+01,4.041937185e+01,5.010311631e+01,7.978416088e+01,8.949753124e+01,9.957029820e+01,7.530727246e+01,2.132621913e+01,8.341590064e+01,2.425879581e+01,4.287788994e+01
9.052507015e+01,5.586738946e+01,8.324801243e+01,8.110929745e+01,7.210270764e+01,3.360194922e+01,2.852903810e+01,6.090809130e+01,4.807705034e+01,7.610329515e+01,9.286301799e+01,6.203216181e+01,4.868922449e+01,6.787769679e+01,6.575435779e+01,6.830434651e+01,2.315345881e+01,6.531930377e+01,2.643937298e+01,9.091293457e+01,7.673710189e+01,9.615489493e+01,5.362574172e+01,9.827823640e+01,4.244567178e+01,3.944996005e+01,1.413654587e+01,4.875805999e+01,6.999437654e+01,2.447696172e+01,8.369923369e+00,9.373567605e+01,7.017772711e+01,4.782254583e+01,9.640006924e+01,7.749106555e+00,3.308465233e+00,2.553028024e+01,2.804339406e+00,9.862252864e+01,4.060821840e+01,1.940972963e+00,2.092439960e+01,2.294023551e+01,3.001455087e+01,6.633384459e+01,3.252262165e+01,3.586271916e-01
3.493030785e+01,1.407404445e+01,2.479377127e+01,9.727786427e+00,4.570884520e+01,5.813639388e+01,6.386600118e+01,8.668425716e+01,6.429932325e+01,3.244406357e+01,1.725361933e+01,8.674832425e+01,6.880771192e+01,2.181406473e+01,3.845281284e+01,3.067084955e+01,1.824586142e+01,9.518980242e+01,2.376951149e+01,6.867196968e+00,9.819086568e+00,7.836384756e+01,9.367652186e+01,2.407184402e+01,6.327435740e+01,5.456005195e+01,2.491952227e+01,4.393052888e+01,7.488269977e+01,1.045950151e+01,7.685457189e+00,3.962046670e+01,6.875894798e+01,9.312898201e+01,3.550382960e+01,9.770022375e+01,3.540103068e+01,1.494788374e+00,9.736456441e+01,4.382187841e+01,1.674882796e+01,6.243898904e+00,2.913288276e+01,1.696165706e+01,1.185072049e+01,9.181133614e+01,9.351099158e+01,1.407643494e+01
6.712906338e+01,2.355221679e+01,5.487026502e+01,5.081688272e+00,6.941566607e+01,7.586276784e+01,1.462644308e+01,1.815625152e+01,2.004905300e+01,8.958990196e+01,2.360957111e+01,5.785005741e+01,7.368544763e+01,5.937988935e+01,5.454421076e+01,5.468588932e+01,1.539889270e+01,7.516949917e+01,7.343479892e+01,4.964928045e+01,8.830467890e+01,7.631567954e+01,1.858277705e+01,4.313435894e+00,5.821186967e+01,6.662663631e+01,1.354729796e+01,9.705099264e-01,3.367763683e+01,8.187763446e+01,5.595585734e+01,1.942323932e+01,8.441654761e+01,8.351931695e+01,8.297064102e+01,6.362274815e+00,8.838080555e+01,7.181021452e+01,5.519191092e+00,2.961596377e+01,3.923641004e+01,3.112698114e+01,5.188404196e+01,8.128919748e+01,1.613121893e+01,1.678480142e+01,4.273613431e+01,8.815792963e+01
8.901334921e+01,8.230677363e+01,7.075490976e+01,2.193917597e+01,8.028180173e+01,3.504685001e+01,4.247238437e+01,1.373944653e+01,6.679329670e+01,3.676288578e+01,4.173508971e+01,7.937103205e+01,5.130129108e+01,9.522286005e+00,8.389910890e+01,1.407657670e+01,5.993824539e+01,3.175919134e+01,7.402928833e+01,7.816953532e+01,5.961765853e+01,5.733843085e+01,7.232487056e+01,4.318686691e+01,1.162840214e+01,6.002114189e+01,9.490460947e+01,9.208534491e+01,7.968111227e+01,3.728603247e+01,6.403504298e+01,3.014633459e+01,7.761233341e+01,2.042257689e+01,8.090743644e+00,4.198889563e+01,9.477745802e+00,2.392642811e+01,1.094979455e+01,5.985558661e+01,9.170331361e+01,1.350950206e+01,9.204608936e+01,9.325706367e+01,5.163905634e+01,6.210084659e+01,9.972712124e+01,6.912475753e+01
4.062948058e+01,6.512567015e+01,9.411935182e+01,5.508017266e+01,2.406879450e+00,8.095928540e+00,7.922923256e+01,1.669447819e+01,5.675935822e+01,2.741822489e+01,1.880149643e+01,6.572191589e+01,1.888278006e+01,8.175592631e+00,7.868825297e+01,1.832344421e+01,2.546528856e+01,7.842981153e+01,2.770397408e+01,5.794027179e+01,7.880691064e+00,3.422592227e+01,7.158651691e+01,4.562058164e+01,1.068998438e+01,7.887264409e+01,3.502937742e+01,7.748674499e+01,1.211774338e+01,9.392056395e+01,2.448379366e+01,6.494445715e+01,3.047723976e+01,7.904888167e+01,2.987416215e+01,1.131363469e+01,2.944274349e+01,6.161891429e+00,7.500912310e+01,3.772099602e+01,2.134018172e+01,2.372886858e+00,6.716883099e+01,7.294003633e+01,5.271921774e+01,9.161261690e+01,3.579345717e+01,6.339418988e+01
5.224139356e+00,6.303565339e+01,8.687136848e+01,8.185091965e+01,2.142250777e+01,4.388791706e+00,4.161783988e+00,8.685221528e+01,5.344656529e+01,7.357372787e+01,5.417356683e+01,7.336549576e+01,6.293982111e+00,6.295998453e+00,2.038617831e+01,9.111482854e+00,4.429414059e+01,6.691275500e+00,1.473160754e+01,1.187478847e+01,2.642163454e+01,6.279139789e+01,8.055647927e+01,8.587192499e+01,4.625633315e+01,3.536742749e+00,3.352552888e+01,7.874647671e+01,5.216757194e+01,7.434752954e+01,8.642183528e+01,8.400345381e+01,6.350880857e+00,5.517359980e+00,2.412117894e+01,4.318202713e+01,6.066795119e+01,2.269694127e+01,6.065502832e+00,1.163347749e+01,4.739790505e+01,9.080742806e+00,5.237185167e+01,1.184117482e+01,5.000336979e+01,8.446666356e+01,5.123799212e+01,3.853191165e+00
9.735992168e+01,8.993096060e+01,1.551074030e+01,8.804634025e+01,5.547723806e+01,2.768865887e+01,5.445803899e+01,9.312746396e+01,6.601960943e+01,7.102664152e+00,5.020887270e+00,5.349608060e+01,8.716801545e+01,9.332505999e+01,9.006040854e+01,5.454083511e+01,7.572554802e+01,9.036827828e+01,1.414275544e+00,8.461912870e+01,4.931403803e+01,8.653341782e+01,6.375075660e+01,7.192791977e+01,8.922297632e+01,1.487125995e+01,3.088440960e+01,7.198458818e+01,3.998798676e+01,6.493108378e+01,2.036113150e+01,5.227568061e+01,5.404973957e+01,4.199776694e+01,5.411744010e+01,3.167292349e+01,6.990252323e+01,8.688785369e+00,4.344678289e+01,2.418517942e+01,9.213119440e+01,6.164757151e+01,4.730544901e+01,1.952528308e+01,2.384949453e+01,4.306016117e+01,7.494834893e+01,5.724477345e+01
3.831934140e+00,6.112001044e+01,8.744328599e+01,3.607115190e+01,4.761241088e+01,2.623138154e+01,9.575558811e+01,9.186523010e+01,8.096057867e+01,5.932235780e+01,1.975464912e+01,8.555574612e+01,6.367143132e+01,5.570344927e+01,8.773143462e+01,9.554731692e+01,3.630539440e+01,6.577145291e+01,3.548012811e+01,1.285580582e+01,1.590538568e+01,8.432797812e+01,3.394573982e+01,9.540361493e+01,9.614028150e+01,3.606070050e+01,3.706557725e+01,8.033486978e+01,3.056389669e+00,4.534573954e+01,4.926719181e+01,1.016841502e+01,8.225580243e+01,7.306766908e+01,7.850579587e+01,4.412816901e+01,1.811488078e+01,7.706860429e+01,4.577011034e+01,1.098483125e+01,1.502367204e+01,6.242131403e+01,8.829748621e+01,5.313334298e+01,5.766749332e+01,6.620414589e+01,1.015872736e+00,9.142910918e+01
5.886749429e+01,7.135895269e+00,6.730141702e+00,9.911552925e+01,4.299850710e+01,4.543368626e+01,9.222703428e+01,9.076458801e+01,7.164438593e+00,4.417618051e+01,3.227390614e+01,9.355152200e+01,7.345006719e+01,2.811870993e+01,9.348293387e+01,3.247119874e+01,5.786926068e+01,8.101207994e+01,9.000566474e+01,5.319169063e+01,7.747655355e+01,6.991612944e+01,6.294743265e+01,4.504421839e+01,1.858027571e+01,3.297002127e+01,9.239445294e+01,7.440608643e-01,8.277071207e+01,3.859925873e+01,5.342717323e+01,4.243273193e+01,5.757344012e+01,6.961530780e+01,3.031972557e+01,2.258420905e+01,9.747093448e+01,3.419532685e+01,5.995080932e+01,6.186116734e+01,7.793102903e+01,3.021765916e+01,1.108999216e+01,8.523327948e+01,6.047237562e+01,8.818043115e+01,9.517722506e+01,8.607219191e+01
1.985731440e+01,2.349915452e+01,5.965309192e+01,1.074678043e+01,7.456623421e+01,9.107822475e+01,3.350462802e+01,4.041573671e+01,4.830891989e+01,3.639347545e+01,1.593853866e+01,5.610715351e+01,6.191081221e+01,1.066544001e+01,5.550038753e+01,1.713443648e+01,8.363442977e+01,1.861265911e+01,6.764638772e+01,2.740779862e+01,3.878761772e+01,6.409242765e+01,1.868106640e+01,4.405766981e+00,8.463395865e+01,6.375017525e+01,7.124111045e+01,8.607366083e-01,4.541967165e+01,9.629368354e+01,5.213282269e+01,1.683071222e+01,8.664343021e+01,1.034760886e+01,6.084460016e+01,4.585351961e+01,3.057256842e+01,2.788622396e+01,2.880344379e+01,3.620008919e+01,9.338545700e+01,4.918975305e+01,4.663458576e+01,9.749038944e+01,2.847435072e+01,4.761237160e+01,2.780540431e+01,4.178736709e+01
7.297173142e+01,1.271466064e+01,3.128188398e+01,8.594153053e+01,2.185664530e+01,2.342364463e+01,4.807367144e+01,8.780051968e+01,3.356141402e+01,1.623689502e+01,7.881271827e+01,9.960193662e+01,7.592668922e+01,9.935558622e+01,4.793397132e+01,4.021851763e+01,9.572642759e+00,4.851428558e+01,3.812607422e+01,6.552015392e+00,6.333107379e+01,1.713865715e+01,9.029694006e+01,3.606436537e-01,7.635410235e+01,7.838652165e+01,2.380935432e+01,7.647156613e+00,1.959470347e+01,4.211889048e+01,2.796608501e+01,9.231270172e+01,1.301203047e+00,6.926977362e+01,4.235752162e+01,2.491380247e+01,7.418774670e+01,7.259158538e+01,8.813831878e+01,7.126637161e+01,9.366030852e+01,2.797359096e+00,4.849640348e+01,7.922881912e+01,9.298253807e+01,1.883473598e+01,2.591926213e+01,4.503857307e+01
4.017155171e+01,2.619824341e+01,7.853841871e+01,2.301626979e+00,3.949199554e+01,5.019297882e+01,9.965374015e+01,9.036681046e+01,1.069929436e+00,6.143860415e+01,1.084286105e+01,2.927012338e+01,7.050676256e+01,8.262812985e+01,7.646477134e+01,7.307867971e+01,2.478989577e+01,5.777590434e+01,4.761536797e+01,5.194326116e+01,9.472102200e+01,2.697316136e+01,4.359069523e+01,6.121169934e+01,4.358991273e+01,8.641342643e+01,7.715046005e+01,7.117253881e+01,8.312699781e+01,8.721365203e+00,4.251605445e+00,2.321849704e+01,7.897826203e+01,6.672075661e+01,1.416067273e+01,2.852529110e+01,4.005536821e+01,6.006290378e+01,4.136552247e+01,1.961567525e+01,4.357183329e+01,7.586429191e+01,4.898483874e+01,7.580369601e+01,9.413264264e+01,9.836320715e+01,8.950961186e+01,4.626909893e+01
