v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85
7.263579537e+01,9.685015000e+01,1.361250973e+00,6.934392976e+01,3.543190741e+01,8.316403556e+00,5.315974056e+01,9.005505252e+01,4.616185405e+01,1.750784781e+01,6.024384819e+01,2.184214062e+01,7.413417774e+01,1.964157727e+01,2.879289653e+01,6.360893695e+01,8.739224997e+01,2.545705217e+00,4.156097955e+01,9.609257351e+01,7.265169773e+01,3.023647432e+01,8.704028687e+01,8.027201006e+00,7.674902486e+01,3.063400140e+01,7.841472009e+01,3.620035749e+01,1.078374400e+01,3.799327346e+01,2.250416625e+01,9.269723157e+00,4.821134939e+01,1.089570034e+01,8.340552182e+01,2.337865578e+01,6.663126607e+00,6.232931664e+01,6.673266714e+01,6.751807388e+01,7.458411762e+01,1.996871866e+01,5.009638687e+01,5.612466206e+01,5.259910301e+01,7.845276420e+01,3.328720130e+01,2.251052478e+00,3.078132070e+01,5.044866912e+01,6.927703957e+01,8.171046581e+01,3.903336601e+01,9.568580908e+01,4.808022585e+01,5.513518223e+01,7.807293239e+01,2.400699113e+01,4.344819922e+01,1.403464038e+01,3.002163229e+01,2.928783830e+01,6.945012261e+00,9.043089535e+01,3.890032717e+01,6.356974374e+01,4.132481032e+01,7.117282777e+01,9.263941568e+01,2.864596049e+01,9.861395471e+01,2.524134762e+01,1.121969374e+01,1.348010480e+01,4.230756102e+01,3.647767620e+01,1.283335367e+01,1.491219521e+01,3.064345596e+00,4.675847184e+01,3.228275301e+01,5.320501284e+01,9.210638590e+01,2.203838495e+01,3.651002200e+01
9.063149987e+01,9.961901599e+01,3.773526437e+01,9.004880094e+01,1.059753656e+01,7.173136418e+01,5.200244404e+01,5.354825646e+01,8.532794187e+01,7.852184458e+00,1.392828397e+01,7.405753893e+01,5.356360742e+01,6.922688227e+01,3.634423059e+01,6.230493717e+01,3.891033117e+01,8.460780411e+01,2.114469010e+01,4.825951741e+01,1.164483362e+01,3.049113117e+01,1.312714127e+01,4.865054187e+01,6.765535277e+01,7.935362043e+01,8.241880541e+01,7.331937802e+01,9.264330464e+01,8.663497995e+01,5.551932071e+00,4.351711323e+01,7.816721965e+01,9.132674707e+01,1.786500546e-01,5.303231040e+01,2.914144165e+01,6.791907271e+01,6.054465727e+01,1.484291755e+01,2.578666642e+01,5.862917826e-01,1.372483129e+01,3.758267001e+01,3.501543906e+01,6.155221366e+01,6.548896995e+01,4.326883557e+01,1.876768851e+01,3.831876107e+01,8.839981469e+01,1.168436960e+01,4.561326841e+01,4.856274256e+01,8.327048343e+01,2.533359496e+01,4.769656211e+01,6.359142976e+01,5.294093695e+01,4.895960613e+01,3.092241826e+01,2.679114911e+01,7.642184015e+01,7.756814527e+01,7.001985133e+01,8.074209741e+01,3.801020857e+00,4.419494049e+01,3.094230091e-01,9.096316894e+01,3.287997177e+01,9.103401826e+01,3.145646287e+01,4.414068851e+01,4.293175061e-01,2.592335218e+01,4.615955401e+01,3.205680314e+01,7.321720151e+01,8.116733439e+01,4.370963167e+01,6.683484447e+01,5.898889750e+01,2.410406973e+00,1.798896889e+01
1.244491478e+01,9.993352896e+01,3.097722733e+01,5.242011079e+01,9.350793338e+01,4.880005130e+01,6.662739448e+01,8.267161505e+01,8.843613800e+01,7.753367877e+01,2.210776715e+01,2.381345397e+01,3.593376897e+01,7.128805328e+01,6.048626819e+01,4.707486732e+01,2.926674255e+01,8.774311432e+01,6.620592276e+01,9.809077784e+01,2.697766636e+01,1.831296012e+01,7.847236464e+01,7.694249389e+01,7.244939896e+01,6.427146166e+01,5.374216032e+00,6.021541414e+00,1.560758931e+01,3.206674113e+01,2.325546461e+01,2.434701681e+00,8.314978971e+01,6.502422317e+01,4.343586919e+01,9.202529809e+01,6.234296373e+01,1.769530003e+01,9.870954453e+01,7.003926518e+01,7.826762975e+01,8.145198644e+01,4.702553072e+01,1.835386637e+01,5.447423480e+01,9.132490931e+01,9.500682093e+01,3.205326090e+00,6.693498900e+01,2.312862172e+01,4.949001618e+01,6.594257600e+01,4.235107092e+01,3.345702127e+01,5.950642735e+01,4.249737856e+01,6.975482530e+01,8.531072606e+01,8.558053865e+01,9.633495050e+01,9.137258230e+00,4.131371120e+01,9.787956659e+01,2.813585344e+01,5.159665752e+01,3.866093373e+01,8.455322230e+01,9.354376250e+01,6.793814733e+01,2.319668464e+01,3.950502455e+01,2.000611209e+01,3.515174878e+01,1.744962431e+01,9.919551934e+01,8.473338452e+01,2.128983891e+01,6.601817087e+01,4.383233097e+01,7.525811241e+01,8.975671762e+01,9.529827427e+01,8.702462128e+01,8.412590029e+01,1.080465704e+01
3.935731152e+01,7.288893679e+00,3.677360613e+01,6.871695630e+01,6.926108779e+01,3.295258339e+01,7.742013705e+01,3.115857129e+01,2.017480034e+01,8.436119668e+01,8.695921277e+00,6.451801898e+01,3.280300346e+00,7.676720499e+01,4.252250087e+01,6.758724573e+01,6.203051280e+01,8.538145253e+01,4.543676803e+01,7.898718890e+01,6.381296925e+01,9.183717669e+01,7.181922974e+01,9.381485726e+00,2.535832050e+01,6.780519758e+01,5.024238298e+01,1.015593511e+01,3.510609035e+01,4.723983346e+01,3.483399398e+01,5.389476456e+01,5.805273493e+01,5.183525572e+01,1.227646342e+01,6.725543809e+01,7.576586803e+01,1.969964389e+01,4.136725400e+01,4.995244160e+01,9.032985892e+01,8.836968038e+01,8.261710007e+01,4.947272826e+01,2.010110010e+01,8.328103709e+01,7.887759405e+01,1.343012201e+01,7.773467599e+01,2.857832973e+01,8.362860625e+01,6.306786228e+01,8.804143192e+01,7.772723531e+01,8.695321445e+01,2.797834819e+01,4.981521324e+00,3.100781565e+01,9.171386262e+01,2.468917127e+01,9.902088838e+01,3.782182228e+01,8.805732824e+01,8.413400864e+01,6.783090855e+01,9.668710828e+01,8.207856909e+01,7.480574938e+01,2.922367084e+01,8.880000416e+01,1.963122471e+01,3.126919138e+01,9.513930606e+01,6.972770994e+01,9.299088006e+01,7.429438966e+01,7.303820558e+01,8.135571739e+00,5.236445901e+01,2.171440752e+01,9.928973619e+01,2.612743377e+01,2.757448708e+01,9.620965025e+01,4.639432303e+01
2.172173232e+01,5.569803725e+01,1.595264510e+01,2.359012488e+01,3.409973544e+01,7.441301399e+01,2.038529533e+01,9.244495178e+00,8.008968421e+01,2.783655078e+01,3.121523371e+01,4.286553671e+00,1.158156748e+01,6.677971050e+01,4.124131701e+01,5.185782426e+01,8.674589536e+01,2.789335030e+00,4.419432658e+01,8.704419532e+01,3.339014678e+01,2.422660200e+00,6.292301346e+01,1.361083292e+01,2.660434826e+01,2.171053409e+01,3.131523295e+01,6.238576472e+00,5.228203236e+01,4.439052620e+01,4.795273256e+00,4.393034553e+01,1.106382769e+01,1.878082776e+01,5.923035837e+01,2.700759108e+01,8.871605879e+01,1.883308421e+01,5.078902367e+01,5.090961648e+01,8.075750659e+01,1.907867810e+01,1.745992385e+01,9.019341422e+01,1.581934032e+01,4.514573429e+01,2.761102936e+01,7.799819395e+01,6.163382958e+01,8.839405542e+01,6.166423438e+01,9.131535110e+01,2.618800554e+01,7.911070414e+01,7.644546113e+00,9.580900015e+01,4.967200525e+01,5.971448298e+01,9.877738273e+01,1.187889621e+01,1.843416682e+01,2.980675012e+01,8.151179855e+01,5.561990335e+01,8.967968511e+01,8.458440128e+01,6.236387658e+01,8.364433818e+01,7.535950687e+01,1.065091934e+01,6.724120813e+01,4.168685464e+01,9.460438698e+01,6.994851635e+01,8.891607111e+01,7.639700576e+01,8.787745846e+01,9.328418119e+01,7.148505121e+01,7.109244845e+01,9.803128899e+01,7.258353795e+01,2.141774432e+01,2.966327216e+01,9.630399793e+01
3.652068692e+01,3.259790889e+01,7.938753518e+01,1.082262058e+01,7.962858381e+01,8.642681109e+01,9.114749452e+01,7.209390356e+01,8.398104465e+01,7.953101214e+01,2.435875444e+01,7.126217989e+00,8.037851959e+01,4.175010660e+01,9.642738844e+01,3.835127556e+01,4.817399144e+01,3.980962747e+01,8.864533573e+01,3.974426453e+01,7.629232920e+01,5.263056079e+01,9.232404272e+01,3.613326707e+01,6.485526979e+01,9.963746572e+01,1.809583234e+01,7.929717553e+01,1.588000512e+01,2.441650332e+01,9.217658735e+01,1.601175795e+01,2.576173272e+01,9.805807092e+01,1.551961242e+01,7.625269738e+01,5.325039449e+01,6.224525137e+01,3.684264630e+01,2.187117965e+01,5.801322102e+01,8.763436337e+01,2.144189683e+01,1.670023913e+01,4.546545703e+01,2.003117637e+01,6.412616972e+01,6.576117678e+01,3.953130839e+01,3.233451090e+01,3.576982312e+01,5.996526759e+01,8.527158069e+00,5.051251976e-01,8.913660801e+01,8.861365550e+01,9.878860408e+01,8.806611925e+01,9.794951871e+01,6.182239975e+01,5.341852933e+01,8.662532904e+01,6.949364489e+01,9.545625072e+01,2.195827166e+00,2.511123830e+00,7.173322308e+01,7.923171229e+01,4.971942691e+01,2.192187212e+01,6.537187121e+01,4.568825521e+01,6.663314797e+01,9.201583098e+00,2.628182259e+01,3.178517322e+01,1.112995711e+01,3.771126871e+01,7.256215194e+01,1.653738555e+01,8.624601932e+01,4.819714940e+01,7.865777328e+01,9.683704506e+01,8.528971797e+01
4.283879581e+01,4.794790879e+01,6.163547463e+01,3.211048791e+01,6.732947773e+01,4.923515364e+01,7.583372882e+01,1.291678740e+00,9.597687097e+01,9.888331755e+01,3.512926418e+01,4.119692575e+01,9.890853130e+01,5.273922601e+01,3.334091316e+01,9.919500990e+01,3.240821974e+01,5.152948955e+01,5.414234136e+01,7.164328139e+01,3.234265995e+01,3.740035552e+00,9.783096159e+01,8.032511152e+01,9.900446998e+01,7.122078549e+01,6.852720792e+01,5.578507309e+01,5.722023262e+01,1.548653072e+01,2.801540069e+01,9.977899008e+01,3.976507787e+01,9.045372966e+01,8.818323583e+01,1.857361950e+01,9.895198942e+01,4.956462046e+01,7.542348690e+01,5.436418964e+01,1.796779151e+01,4.188757218e+01,5.044124228e+01,7.535898134e+01,7.891394079e+01,3.144722258e+01,3.917483055e+01,7.107726160e+01,2.344389656e+01,5.484133761e+01,4.055515328e+01,6.709702903e+01,7.171658553e+01,6.363897903e+01,4.829488968e+01,6.197429837e+01,5.114768895e+01,6.730959183e+01,2.444578813e+01,2.944334162e+01,7.870600283e-01,3.836240989e+01,2.637125700e+01,2.655336336e+01,4.941569593e+01,2.803939319e+01,3.766560407e+01,1.895904060e+01,8.643190243e+01,7.970587413e+01,3.716986793e+01,2.304072695e+00,4.605449782e+01,8.800024194e+01,1.338630568e+01,2.918982838e+01,2.723397549e+01,1.392206933e+01,2.743603924e+01,4.691558158e+01,6.156682676e+01,6.657569087e+00,3.286823153e+01,3.514420850e+01,9.899638596e+01
5.032920126e+01,1.255700122e+01,9.662696433e+01,1.183952089e+01,4.318689080e+01,3.909630066e+01,8.650059128e+01,5.469563025e+01,6.925936596e+00,7.409822544e+01,1.711588641e+01,1.109126518e+01,1.287314078e+01,2.297026457e+01,7.091797785e+01,6.059581604e+01,7.696684836e+01,6.432239384e+01,6.891589268e+01,7.773082464e+01,2.373380854e+01,6.965428536e+01,6.657101925e+01,5.986954036e+01,6.218628153e+01,5.041674548e+01,9.081967115e+01,5.641810807e+01,3.834743007e+01,1.441357873e+01,4.122970055e+01,7.157542219e+00,1.266387591e+01,1.947176249e+01,3.345347939e+01,6.751695758e+01,8.177931165e+01,9.165203694e+01,2.755040374e+01,4.332198590e+01,1.419815285e+01,8.133954811e+01,4.834527331e+00,3.828477760e+01,9.435666375e+01,8.355444619e+01,2.833038702e+01,6.582669256e+01,6.648570732e+01,3.260802294e+01,8.624661471e+01,8.386204836e+01,8.829234486e+01,7.445757914e+01,9.655956716e+01,1.809286571e+01,6.838294554e+01,4.310443096e+01,1.386231353e+01,4.668194612e-01,8.456993694e+01,1.746705033e+01,6.177525111e+01,1.111205221e+01,9.497288089e+01,6.947397575e+01,3.853799100e+01,4.729166922e+01,3.888926139e+01,9.486910551e+01,2.312106794e+01,3.637769465e+01,9.354983116e+01,9.777234045e-02,9.149210588e+01,1.136870859e+01,2.544823800e+01,6.716534151e+01,2.897652090e+01,8.193963179e+01,1.360235462e+01,1.719919698e+01,7.838617450e+00,4.093557038e+01,9.324560409e+01
4.361890781e+01,2.612165328e+01,3.321385787e+01,8.161422372e+01,8.887453706e+01,5.550921997e+01,8.143961216e+01,3.975700249e+01,7.477047260e+01,2.221768435e+01,3.081972495e+01,3.593670734e+01,3.202755701e+01,6.775037467e+01,7.734382624e+01,6.172396617e+01,6.246994022e+01,2.619618758e+01,1.564242268e+01,6.295630292e+01,6.238654342e+01,3.917685100e+01,5.464154436e+01,9.712621952e+01,3.344125253e+01,3.601636055e+01,9.445237470e+01,8.817840817e+01,2.812882412e+01,7.154410132e+01,1.906658873e+01,7.199002201e+01,1.135397407e+01,2.201844101e+01,9.880393851e+01,3.576257641e+01,6.694458773e+01,4.240974422e+01,9.056184426e+01,3.398075928e+01,6.643833268e+01,7.528472196e+01,6.902463251e+01,1.391566961e+01,2.329483563e+01,9.146013860e+01,7.521798706e+01,7.747983641e+01,1.698435253e+01,3.285015765e+01,8.605863846e+01,4.168532150e-01,4.228401130e+01,9.065663101e+01,4.718543189e+01,7.458151452e-01,3.610426742e+01,7.680367239e+01,7.444974206e+01,8.759245730e+01,9.523498777e+00,9.503747119e+01,4.394103234e+01,7.930631073e+01,8.907218374e+01,9.520782614e+01,2.482905293e+01,7.365426603e+01,4.627062977e+01,1.692695801e+01,8.993844003e+01,5.702890377e+01,9.989844329e+01,2.933668676e+01,4.379022100e+01,4.873030435e+01,2.995454187e+01,4.954929486e+01,8.449038358e+01,9.044306486e+01,3.720358146e+01,3.407190836e+01,1.588864963e+01,4.407305750e+01,9.521711860e+01
4.047374970e+01,2.259742570e+01,5.851115000e+01,8.041506194e+01,5.815812247e+01,4.680777141e+01,9.166368560e+01,8.083830814e+01,1.419496397e+01,4.112975359e+01,9.155600375e+01,2.025002390e+01,1.439841927e+01,2.792069180e+01,9.201868540e+01,3.563277040e+01,1.446516628e+00,6.863878311e+01,6.317408663e-01,3.335263306e+01,8.392939776e+01,4.968384603e+00,7.326229658e+01,7.267315039e+01,8.784977741e+01,7.581137451e+01,5.419099152e+01,2.044559697e+01,2.673026618e+01,8.572012323e+01,9.280317951e+01,2.664596963e+01,9.418982545e+01,2.991694541e+01,7.562194299e+00,6.403889897e+01,7.163860685e-01,3.395381099e+01,3.467270631e+01,8.946297858e+01,9.721087190e+01,5.515376700e+01,7.132280078e+01,5.113801737e+01,6.050376239e+01,4.559509878e+00,2.369350780e+01,1.085838100e+01,1.466041808e+01,8.115891680e+01,1.003254170e+01,2.651023140e+01,3.151882387e+01,5.194950378e+01,9.729330098e-01,8.199490576e+01,4.566034986e+01,7.899706902e+01,3.932226261e+01,2.966619892e+01,6.474653010e+01,9.710956241e+01,9.877755165e-01,7.077730787e+01,4.962250454e+01,4.763371401e+01,8.432321715e+01,2.933196068e+01,9.967007839e+01,9.220190409e+01,1.221526210e+00,8.226959623e+01,9.054478412e+01,8.057759573e+01,1.853099953e+01,8.164002142e+00,1.911041840e+01,7.632719879e+01,9.894639087e+01,6.580694770e+01,2.321686741e+01,9.329766856e+01,8.469821656e+01,6.772116282e+01,7.602007204e+01
5.745051708e+01,2.711206722e+01,4.977944231e+01,7.020250401e+01,2.029676458e+01,4.270688903e+01,9.707776028e+01,6.840294480e+01,2.352862991e+00,2.240393828e+01,2.673480928e+01,7.304427148e+01,6.513528177e+00,8.408482933e+01,4.596151478e+01,4.636792310e+01,1.800891489e+01,4.388284550e+01,4.964987952e+01,3.261593161e+01,3.905607342e+01,6.408458141e+01,1.958106571e+01,4.226863600e+01,4.741675492e+01,4.015650497e+00,1.289792873e+01,2.811637467e+01,5.473642069e+01,2.037527713e+01,5.809580787e+01,6.221049629e+01,5.012981406e+00,8.892732069e+01,6.327313516e+00,7.462732224e+01,7.099701659e+01,4.970082683e+01,1.671857911e+01,4.420261177e+01,3.629680637e+01,3.610550988e+01,6.813252837e+01,3.529927104e+01,4.433559804e+01,8.445114706e+01,6.821486777e+01,2.980071169e+01,4.893545662e+01,9.530256683e+01,2.547575495e+01,2.345242373e+01,9.800390352e+01,4.083096245e+01,9.114089198e+01,9.555108409e+01,9.322695147e+01,5.754693552e+01,2.042829493e+01,9.995924607e+01,3.606406160e+01,9.918199394e+01,5.620356926e+01,7.475394833e+01,9.679291805e+01,6.408940717e+01,6.889281784e+01,2.220871630e+01,9.139731971e+01,1.723996143e+00,7.863902930e+01,8.705520739e+01,3.702600265e+01,8.210187679e+01,2.404035148e+01,5.203157963e+01,2.425292456e+01,8.372501731e+01,5.770616177e+01,5.356349415e+01,2.944904105e+01,9.269268899e+01,6.466724337e+01,3.058162908e+01,6.698669477e+01
3.815538841e+01,6.550385462e+01,4.407638325e+00,6.407708508e+01,7.419485008e+00,6.752196214e+01,1.524507953e+01,4.767090673e+00,6.994863725e+01,8.132377171e+01,1.496017434e+01,2.676144705e+01,8.400011759e+01,8.415770117e+01,3.273476792e+01,5.597457052e+01,1.016333733e+01,8.230548358e+01,6.795935271e+01,3.549059638e+01,4.131188028e+01,4.373190348e+01,8.578330845e+01,9.685358927e+01,4.599411183e+01,7.417362114e+01,2.073136342e+01,1.496505202e+01,6.252499878e+01,8.947269411e+01,9.611483747e+01,1.289054250e+01,3.334969157e+01,7.899797453e+01,7.900797898e+01,9.793682750e+01,1.799946005e+01,1.593480845e+01,5.083324915e+01,1.379627814e+01,7.765919540e+01,3.605638833e+01,8.641169310e+01,6.560661053e+01,1.633919630e+01,2.096894658e+01,8.080940377e+01,4.131860403e+01,6.597932364e+01,3.766205186e+01,6.314234615e+01,3.162607021e+01,9.005799863e+00,8.462457228e+01,7.242241862e+01,5.057136230e+01,9.391714726e+01,2.499390172e+01,5.120098904e+01,3.381946543e+01,4.718342922e+01,8.942608454e-02,4.765650522e+01,1.811584269e+01,3.872691554e+01,1.764441747e+01,2.203329860e+01,9.782692941e+01,3.099617258e+01,8.542530344e+01,2.998833430e+00,8.422750949e+01,4.582920785e+00,8.744032437e+01,3.392783900e+01,6.437570848e+01,3.003484249e+01,9.410595764e+01,5.050016620e+01,6.204741276e+01,5.057250708e+01,8.375181962e+00,8.510673845e+01,7.067274087e+01,2.227179567e+01
8.708207756e+01,4.824158600e+01,2.312873726e+01,4.173133791e+01,7.981494569e+01,3.212275118e+01,9.511731369e+01,8.697386675e+00,6.050132835e+01,9.062563442e+00,7.874511893e+01,4.012037378e+01,9.582052643e+01,9.546600798e+01,8.723224415e+01,7.318451160e+01,8.901158076e+01,6.959516797e+01,2.323381891e+01,5.266256523e+01,5.813932354e+01,6.228348153e+01,5.772589305e+01,3.208227372e+01,5.130901670e+01,1.689639900e+01,2.475757387e-01,8.256367369e+01,6.487898395e+01,6.029305759e+01,6.911613686e+01,1.886653765e+01,7.455877469e+01,4.671115312e+01,9.630939969e+01,9.612500203e+01,8.922181018e+01,5.228914323e+01,3.802019703e+01,7.910482452e+01,9.785697947e+01,4.544107376e+00,6.233930921e+01,7.483768417e+00,4.660323468e+01,3.560318655e+01,5.086369358e+01,7.454205154e+01,5.207674237e+01,8.071588497e+01,1.452194849e+01,1.779141638e+01,4.618253816e+01,5.086274007e+01,9.947629888e+00,1.906431035e+01,5.032636157e+01,4.289521524e+01,7.846150757e+01,6.604888602e+01,3.902545023e+01,1.971613815e+01,2.462432916e+01,1.150042816e+01,4.454390001e+00,3.901150353e+01,3.369580059e+01,7.212928843e+01,2.934816816e+01,6.603571196e+01,4.747406521e+01,9.123453198e+01,1.881863693e+01,8.019309206e+01,9.743652231e+01,7.913640763e+01,6.807021698e+01,4.596263304e+01,9.024146582e+01,5.147490576e+00,2.060841349e+01,1.116266600e+01,2.553854875e+01,3.549637633e+01,6.241772681e+01
6.988635551e+01,7.953936773e+01,6.142753163e+01,8.515974709e+01,6.445241284e+01,2.509563610e+01,2.878719294e+01,1.737028109e+01,1.675190038e+01,4.325049362e+01,9.795014624e+01,9.289855283e+01,3.390110734e+00,8.991052546e+00,6.659630393e+01,4.624978229e+01,8.355837863e+01,1.140101070e+01,4.864164205e+01,6.570270856e+01,8.146323838e+01,4.300338638e+01,4.927482312e+01,9.893804705e+01,7.465357583e+01,4.786367087e+01,5.273015762e+01,1.305329037e+01,3.373413851e+01,6.187029942e+01,2.081565869e+01,2.163746367e+01,3.427994169e+01,2.208511440e+00,1.614095940e+01,3.352360967e+01,1.380246510e+01,9.532074984e+01,6.847702833e+01,8.393063720e+01,3.599712105e+01,6.279480839e+01,8.394143419e+01,8.562078373e+01,2.274946711e+01,9.824911691e+01,4.017411255e+01,4.014907946e+01,9.333219694e+01,6.797397166e+01,7.611508995e+01,4.445405824e+01,2.341765348e+01,2.711577761e+01,9.240611103e+01,5.911771507e+01,2.846178692e+01,8.116199326e+00,6.028302251e+01,3.494970601e+01,8.468440040e+01,6.496933218e+01,8.500682209e+01,8.090644375e+01,8.115149248e+01,6.610119320e+01,8.786019306e+01,7.470433595e+00,6.323610660e+01,2.686748605e+01,6.658494464e+01,6.266215217e+01,2.683799468e+01,5.287841984e+01,5.385513528e+01,4.777937121e+00,9.078808482e+01,6.003872945e+01,6.514819382e+00,3.494246653e+01,1.461085392e+01,8.006783328e+01,3.636226862e+01,7.774751938e+01,6.478552441e+01
7.130023226e+01,6.875185607e+00,6.102540329e+01,9.978167343e+01,8.975901481e+01,9.567487769e+01,9.801564672e+01,8.117111311e+01,4.206408482e+01,6.884678947e+01,5.230569549e+01,7.540434101e+01,5.179308789e+01,2.563725062e+01,7.600153857e+01,4.536786603e+01,6.229722185e+00,3.038430449e+01,6.458556897e+01,5.303863599e+01,4.304553138e+01,3.476962954e+01,2.630221162e+01,6.260262284e+01,9.525000594e+01,9.976581462e+01,2.406022502e+01,7.644374406e+01,5.846627703e+01,8.566393769e+01,1.493851390e+01,9.807911202e+01,9.967705067e+01,3.805775195e+01,4.692971424e+00,3.049066830e+01,8.952757535e+01,2.710079753e+01,7.398724235e+01,5.939069201e+01,9.115547246e+01,5.303957343e+01,3.115661742e+01,3.431773078e+01,6.563136637e+01,1.742047362e+01,4.109285354e+00,4.793763075e+01,6.949302040e+00,2.601170360e+01,5.233416270e+01,9.265265275e+01,6.036424804e+01,2.485085378e+01,9.404028040e+01,2.570470882e+01,8.718196358e+01,7.541367001e+01,4.038912207e+01,1.929030213e+01,5.562811949e+01,4.293115408e+01,5.131711928e+01,9.852815173e+01,9.562114452e+01,4.325012620e+01,4.951555999e+01,4.009769242e+01,4.822481307e+01,9.638068486e+01,1.374395816e+01,4.000619593e+01,7.843487051e+01,8.555595653e+01,8.528204146e+01,8.528067944e+01,4.690927665e+01,2.804497430e+01,3.199973741e+01,6.148502065e+01,3.976979157e+01,4.907580557e+01,9.617270994e+01,3.417350913e+01,5.358168325e+01
1.294663307e+01,2.059586931e+01,2.307722352e+01,7.248079393e+01,2.804454081e+01,2.966346990e+01,9.315036027e+00,3.456497551e+01,2.272274893e+01,9.957324505e+01,7.965336510e+01,4.515115389e+01,5.506070279e+00,9.604536625e+01,7.358181137e+01,7.007357596e+01,7.525467997e+01,3.350490601e+01,1.296034229e+01,6.047688063e+01,8.432861279e+01,5.183618675e+01,5.722229578e+01,5.164379644e+01,4.879226019e+01,2.265609286e+01,1.511430120e+01,8.517184611e+01,2.226771789e+01,6.898717776e+01,9.315068206e+01,3.235989739e+01,7.557204677e+01,9.072212993e+01,2.082426980e+01,4.151231120e+01,4.301237791e+01,2.599843329e+01,9.905123991e+01,7.235195995e+01,8.449175938e+01,1.457747020e+01,6.586755895e+01,2.422493902e+01,5.817017368e+01,9.414245735e+01,1.682029910e+01,7.297826944e+01,8.067371139e+01,4.685427102e+01,3.310241343e+00,6.574096927e+01,9.107438109e+01,2.639884833e+01,6.884998292e+01,5.791216148e+00,7.043939993e+01,3.462604814e+01,7.991136523e+01,9.926967328e+01,4.794726398e+01,7.421458463e+01,5.289268075e+01,8.846232631e+01,3.765692928e+00,2.766879365e+01,4.597981571e+01,7.718860190e+01,5.914713953e+01,9.354370701e+01,3.628781817e+01,8.637304495e+01,9.278240130e+01,4.185508893e+01,6.129523951e+01,2.222960174e+01,5.026723132e+01,5.880418777e+01,8.956029807e+00,7.654266128e+01,6.458312058e+00,7.576551470e+01,4.262627597e+01,3.260258241e+01,3.221861560e+01
4.569263571e+01,8.507092836e+01,6.476336217e+01,1.005475398e+01,8.045535684e+01,3.107280822e+01,9.955708939e+00,4.098645696e+01,9.813584427e+01,9.102199591e+01,4.697204646e+01,2.783636716e+01,3.401082399e+01,8.186773049e+01,6.053501003e+00,9.491125227e+00,5.488271744e+01,5.268422333e+01,5.807939822e+01,5.027170063e+01,2.014120541e+01,9.283989518e+01,3.286712894e+01,2.735032566e+00,2.838491252e+01,7.484763549e+01,6.713902069e+01,5.592475806e+01,9.112521022e+01,4.160146214e+00,6.849897692e+01,8.506764840e+01,6.014382605e+00,9.796721959e+01,9.682527310e+01,1.835004064e+01,6.473323339e+01,5.261410714e+01,1.551502785e+00,6.575442822e+00,4.774100627e+01,9.601882805e+01,4.684850231e+01,9.898729712e+01,5.985417003e+00,7.456323643e+01,4.913738273e+01,4.705709842e+01,1.113887036e+01,4.904386329e+01,1.484368858e+01,9.415451329e+01,6.808846534e+01,1.522574671e+01,5.039631895e+00,2.734087298e+01,1.475555048e+01,9.920224291e+01,3.457078259e+00,5.277389150e+00,6.353468804e+01,4.213448114e+01,8.544093365e+01,8.525486533e+01,3.462169042e+00,1.531081889e+01,4.680033888e+01,8.469308882e+00,7.830712278e+01,5.697995707e+01,1.182421852e+01,3.213211033e+01,1.162046202e+01,1.486922699e+01,5.082740628e+01,8.166843049e+01,9.373810577e+01,1.132671619e+01,6.000145725e+01,9.545096265e+01,3.546890449e+01,4.998294406e+01,4.174936914e+01,2.773700564e+01,7.736805072e+01
