v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
2.697257534e+01,2.669931190e+01,4.499972497e+01,6.788170713e+01,3.746403196e+01,4.751243663e+00,9.072689377e+01,1.632199177e+01,4.238695715e+01,7.722219607e+01,4.167501564e+01,7.744754983e+01,6.328619688e+01,3.500738000e+00
4.080381407e+01,7.016919137e+01,5.313228972e+01,8.985709902e+01,1.384550459e+01,7.245657096e+01,1.024518753e+01,2.166427175e+01,2.798301810e+01,2.335479094e+01,8.717143887e+00,3.912326767e+01,8.529341980e+00,8.054519869e+01
9.394750560e+01,9.025854693e+01,7.376373908e+00,8.145815329e+01,9.114113409e+01,4.487420614e+01,1.434542971e+01,5.411599758e+01,4.949628577e+01,9.690645778e+01,9.639349431e+01,2.347356498e+01,9.499524477e+00,6.026544908e+01
1.373591515e+01,2.090854627e+01,9.092654163e+01,2.310043185e+01,4.423258302e+01,4.992371341e+01,1.860843163e+01,8.061596045e+01,8.219145153e+01,1.861563698e+01,7.842218302e+01,3.296146212e+01,6.738417219e+01,3.732253638e+01
7.693580652e+01,2.524917400e+01,4.539691789e+01,2.638328071e+01,9.670208105e+01,1.856902902e+01,1.035066462e+01,9.637110856e+01,4.746670917e+00,5.905811560e+00,7.675758918e+01,7.002217510e+01,9.248412862e+01,2.951714929e+01
7.313693059e+01,8.707777216e+01,3.283047030e+01,6.777351703e+01,8.118335410e+01,2.485623482e+01,6.228415519e+01,8.433940562e+01,6.157318088e+01,8.055397525e+01,1.978915836e+01,6.774809795e+01,3.002928157e+01,8.871949418e+01
7.236160108e+01,5.042777972e+01,8.088989395e+01,3.095060343e+01,7.728773766e+01,1.624994687e+01,9.521599376e+00,4.141056537e+01,2.170523960e+00,7.734375769e+01,3.559062600e+01,3.864430633e+01,7.826380183e+01,4.619850508e+01
6.065281136e+01,6.376476533e+01,9.101725164e+01,2.712059531e+01,2.971240010e+01,4.148798581e+01,2.871057986e+01,6.432190188e+01,1.635308984e+01,6.534644141e+01,1.406102498e+01,2.217401171e+01,8.902136489e+01,1.926453045e+01
9.079043750e+01,4.991810755e+01,5.194355185e+00,9.174139805e+01,2.881946096e+01,2.982178269e+01,8.034103436e+01,2.733533784e+01,6.769762516e+01,8.830999936e+01,9.263013796e+01,9.531691239e+01,6.430370279e+01,2.228393733e+01
1.758399437e+01,5.505049957e+01,8.339147345e+01,5.577042375e+01,9.867855957e+01,3.189957644e+01,4.459986623e+01,6.397751250e+01,7.107810509e+01,7.445112547e+01,9.025037330e+01,8.630369438e+01,6.346069650e+00,3.722037016e+01
5.479743992e+01,5.020632588e+01,6.576946008e+01,3.789845504e+01,3.914537867e+01,1.829814163e+01,9.569728493e+01,9.304879896e+01,8.365676859e+01,8.766769770e+01,4.827804159e+00,9.167737141e+01,2.255429425e-02,3.663927420e+01
7.397252922e+01,2.109020168e+01,2.563917444e+01,4.026832224e+01,3.868426725e+01,7.327207838e+01,9.830999796e+01,6.263344918e+01,5.851153180e+01,3.253345091e+01,3.878476763e+01,2.375288152e+01,5.057171758e+01,2.011139109e+00
2.208208940e+01,9.869834676e+01,6.808209289e+01,3.305003841e+01,3.169049115e+01,2.351730744e+01,1.703748993e+01,5.885782196e+01,2.326321595e+01,9.441698737e+01,6.966876482e+01,3.321683120e+01,1.375128450e+01,9.946101576e+01
7.204111265e+01,1.094727775e+01,5.053198785e+01,4.152136516e+01,6.695526977e+01,9.965360690e+01,2.809888958e+01,6.164494003e+01,4.601052685e+01,8.481582393e+01,4.030790916e+01,7.519464219e+01,2.794394750e+01,9.346453764e+01
9.594006768e+01,4.031151045e+01,3.945235812e+01,3.617141560e+01,9.974633867e+01,6.221364150e+01,2.786006845e+01,1.769675431e+00,6.903057070e+00,4.640435051e+01,7.803359541e+01,9.052152058e+01,5.079860223e+01,7.789245385e+01
2.124053938e+01,7.474825677e+01,6.164026071e+01,3.818566142e+01,5.453171732e+01,6.981137539e+01,5.201525423e+01,8.149651071e+01,2.254885407e+01,5.492980093e+01,6.696084512e+01,2.668762024e+01,8.125928441e+01,7.531118912e+01
3.297118645e+01,1.039573602e+01,4.896911602e+01,3.107801495e+01,4.506171536e+01,9.011895621e+01,5.675226215e+01,8.761806833e+01,9.224725992e+01,6.517649392e+01,7.384069664e+01,3.009315638e+01,9.968041124e+01,9.095396456e+01
9.174263303e+01,3.470973739e+01,7.667361023e+01,8.470414957e+01,6.082921227e+01,8.860298605e+00,3.479109579e+01,3.536278166e+01,3.781203622e+01,8.951653128e+01,9.615763000e+01,5.654059748e+01,7.446873842e+01,4.453956207e+01
5.846160915e+01,4.252365573e+01,3.702752658e+00,1.047009131e+01,7.888154471e+01,8.896916212e+01,8.476998981e+01,4.122603812e+01,3.846914928e+01,2.730942142e+01,8.138864770e+01,6.464648906e+01,5.126625028e+01,2.935321133e+01
7.774416830e+01,5.334300076e+01,2.507780965e+01,9.509496648e+01,1.655723112e-01,8.124872903e+01,6.508222315e+01,8.556258806e+01,7.150696623e+01,8.682447843e+01,3.686779460e+01,3.408785081e+01,2.513871699e+01,5.339476912e+01
8.458815868e+01,7.736126184e+01,1.579888976e+00,9.753591826e+01,2.331849260e+01,1.967488074e+01,9.788800370e+01,9.417743298e+01,3.259681768e+00,1.952082434e+00,7.276081134e+00,9.388436074e+01,2.536015180e+01,7.553037435e+01
6.249111902e+01,8.481240902e+01,3.519510899e+01,3.739371087e+01,2.277095932e+01,8.454250750e+01,8.698418725e+01,6.186609888e+01,8.856408283e+01,4.882101212e+01,7.697102474e+01,2.604201505e+00,4.156929118e+01,3.302068677e+01
2.368862851e+01,8.067979293e+01,4.701734695e+01,9.833167792e+00,3.456861511e+01,7.653013507e+01,1.949170598e+01,5.231640247e+01,6.264294074e+00,6.218002850e+01,7.633876871e+01,4.044313177e+01,3.018428246e+01,8.610778105e+01
2.228641032e+01,3.807072399e+01,9.317489098e+01,8.356637082e+00,7.292904090e+01,1.880131666e+01,4.283713444e+01,8.110858300e+01,8.522676717e+01,1.270422287e+01,4.196872580e+01,7.755529274e+01,1.389665010e+01,4.595354163e+01
2.235631903e+01,5.223276041e+01,8.875979820e+01,7.191975549e+01,5.548085514e+00,2.582341756e+00,4.910894484e+01,8.284384516e+01,6.880588575e+01,8.748672480e+01,5.275989622e+00,2.922664648e+01,2.232403405e+00,6.663671706e+01
3.476181104e+01,7.166085147e+01,6.258671652e+01,4.383954890e+01,3.939075710e+00,7.730003022e+01,2.349809808e+01,5.552834204e+01,9.972617246e+01,3.160732671e+01,5.884387122e+01,2.560126236e+01,9.208979452e+01,4.534457441e+01
5.171851742e-01,2.392544733e+01,7.670763142e+01,3.000310126e+01,1.158684327e+01,3.844195412e+01,2.096645742e+01,2.746186537e+01,8.284307207e+00,3.768731146e+01,7.565829895e+01,6.580184606e+01,9.956467447e+01,9.402154381e+00
7.971903438e+01,7.486016893e+01,4.132053271e+01,8.579658144e+01,9.817017028e+01,3.127198241e+01,1.812677634e+01,6.599316569e+01,4.926551962e+01,8.622548298e+01,4.764520037e+01,8.865575561e+01,6.822749574e+01,6.374717294e+01
6.183078007e+00,6.858846555e+01,9.789537496e+01,3.324040850e+01,3.730807370e+01,9.061811870e+01,7.053288813e+01,2.653066185e+01,9.943756793e+01,6.650100686e+01,7.991775613e+01,2.590537375e+01,5.868646582e+01,6.683567016e+01
7.660567734e+01,5.383412266e+01,3.607634246e+01,5.919064087e+01,4.905013949e+01,7.363372136e+01,3.799956791e+01,9.457439433e+01,7.059750693e+01,5.566733339e+01,2.888795857e+01,9.863966810e+01,2.722979095e+01,6.856902824e+01
5.804262266e+01,8.878630723e+01,4.849478473e+01,9.662080660e+01,5.885977184e+01,7.075734732e+01,3.804111491e+01,3.714237137e+01,9.799208488e+01,6.491522235e+01,5.975703306e+01,4.364761420e+01,7.631450430e+01,3.399462974e+01
5.839987976e+01,4.774087524e+01,6.556259002e+01,3.685115234e+01,3.210639817e+01,2.186283402e+01,1.289513844e+01,1.435997724e+01,3.798683584e+01,2.635011120e+00,2.509062126e+01,8.536797038e+01,1.784571751e+01,9.992211084e+01
9.536226575e+01,9.196850488e+01,5.334555281e+01,7.647974445e+01,2.194512076e+01,5.467545609e+01,8.362069863e+01,1.482187614e+01,3.838420267e+01,9.896990054e+01,8.035381179e+01,7.583995222e+00,9.852492603e+01,9.082918513e+00
9.406132118e+01,3.637888100e+01,6.336769460e+01,9.598798288e+01,8.768894866e+01,5.387785548e+01,9.475484531e+01,4.140175141e+00,9.154345129e+01,9.965759770e+01,6.794958809e+01,3.508347952e+01,5.227297851e+01,6.655571134e+00
9.049558814e+01,5.878938543e+01,2.096839319e+01,5.669211234e+01,8.781121671e+01,8.350313137e+01,5.035826726e+01,4.602091169e+01,9.094147934e+01,1.432432510e+01,4.924477801e+00,3.221807822e+01,5.174266964e+01,1.597457919e+01
2.794735606e+01,1.143782235e+01,9.261618420e+01,4.904288935e+01,2.874918262e+01,8.999041506e+01,3.226041228e+01,3.801544104e+01,8.070916079e+00,1.612234991e+01,8.931985719e+00,9.517566460e+01,3.143760389e+01,4.996487381e+01
5.272954523e+01,7.886806954e+01,1.067388682e+01,9.503883852e+00,2.556888909e+01,7.451737459e+01,7.331636335e+01,6.416385964e+01,8.803954251e+01,7.951472228e+01,7.227423864e+01,6.190502539e+01,1.730383418e+01,6.726468433e+01
7.213366319e+01,5.345527165e+01,7.347480905e+01,9.494416996e+00,4.918969342e+01,3.178929987e+01,8.136909211e+01,9.490344798e+01,4.777806993e+01,1.770352051e+01,9.838451689e+01,1.595852594e+01,8.808678465e+00,2.565856931e+01
2.644579276e+01,7.416952154e+01,1.416820795e+01,9.719027018e+01,4.871453009e+01,3.859407551e+01,9.796059602e+01,9.937871193e+01,3.380234696e+01,6.120753857e+01,5.346672228e+01,8.698178418e+01,6.693966606e+01,8.789171406e+01
7.892363941e+01,5.760514101e+01,8.012194208e+01,8.242558081e+01,9.745872167e+01,9.122017851e+01,2.282156235e+01,9.984363392e+01,4.887295432e+01,4.138297020e+01,6.012249156e+01,4.116966473e+01,3.884945560e+01,6.093785746e+01
9.439910816e+00,9.129428863e+01,8.404443632e+01,6.982157489e+01,1.084888723e+01,4.921786721e+01,3.918154373e+01,1.510671311e+01,8.425277465e+01,3.639607622e+01,6.635812080e+01,6.343666317e+01,6.986857962e+01,8.202551349e+01
3.719567859e+01,4.445694465e+01,8.375950302e+01,2.109668160e+01,2.616985571e+01,1.497378562e+00,6.323796995e+01,8.692710396e+01,4.188164894e+01,4.034747534e+01,4.102874068e+01,2.184713317e+01,8.584652054e+01,9.862055743e+01
7.365920569e+01,1.319232430e+01,1.009526875e+01,3.602321657e+01,5.251463399e+01,2.167074529e+01,2.455700868e+01,4.684794469e+01,1.500235309e+00,2.148399966e+01,1.279097793e+01,9.562865303e+01,7.220456326e+01,3.701279875e+00
5.569865143e+01,1.434928364e+01,9.327967645e+01,7.737253097e+01,4.825752584e+01,4.155422028e+01,5.144339241e+01,3.603339083e+01,5.244769007e+01,6.764756308e+01,4.532442453e+01,6.602949405e+01,5.268662687e+01,7.074394007e+01
3.397124453e+01,5.980915255e+01,3.257987209e+01,3.258536452e+01,1.709629160e+01,8.290049439e+01,2.580411128e+01,7.052417632e+01,1.419185690e+01,2.230014189e+01,1.367359372e+01,2.808794432e+01,8.157403688e+01,8.816119667e+01
6.070596935e+01,8.223130456e+01,7.252093042e+01,1.345262689e+01,2.584350933e+01,3.137009543e+01,5.468921856e+01,7.079166786e+01,6.683627737e+01,4.271945189e+01,9.056143529e+01,1.889565971e-01,8.732979983e+01,3.703166448e+01
2.659764359e+01,4.815555086e+01,7.267307798e+01,7.219459422e+01,5.960054689e+01,2.118860948e+00,9.864441059e+01,8.815551298e+01,7.419504373e+01,7.674194373e+01,8.898152986e+01,6.249111343e+01,4.111600101e+01,1.058492845e+01
3.701869506e+01,7.854914281e+01,9.775000164e+01,3.661894195e+01,1.717968058e+01,1.941816162e+01,4.709563686e+01,6.065890324e+01,6.615883578e+01,8.911889797e+01,7.237159590e+01,9.134145427e+01,5.646498939e+01,8.607448994e+01
5.545245518e+01,4.758975190e+01,3.362420838e+01,5.892825697e+01,2.776477639e+01,2.318715971e+01,6.231429276e+01,9.878463380e+01,7.690373244e+00,1.743159291e+01,2.170492083e+01,8.502274752e+00,5.298281982e+01,5.031538952e+01
9.661167599e+01,4.716213918e+01,3.550951473e+01,9.544456906e+01,5.260767673e+01,2.629709283e+01,5.730136059e+01,2.027296786e+01,2.008970349e+01,1.250645391e+01,4.194583135e+00,1.780313023e+01,3.769822887e+00,6.915400014e+01
8.397013261e+01,1.350791511e+01,3.746614521e+01,2.508757156e+01,3.605479522e+01,1.065745876e+01,4.232869750e+01,5.507272451e+01,7.201127190e+01,8.851339912e+01,7.937029088e+01,6.337921497e+01,1.136945529e+01,7.625973113e+01
3.300640748e+01,3.340081372e+00,4.957249332e+01,7.453788248e+01,3.855320838e+01,4.957512519e+01,8.859778154e+01,6.162547984e+00,7.119558146e+01,3.356696116e+01,9.921995259e+01,5.019919078e+01,3.357757214e+01,3.564870813e+01
6.148533134e+01,3.350377446e+01,2.138262452e+00,2.380802428e+01,3.625328058e+01,5.915543601e+01,3.548999209e+01,9.545801072e+01,9.203185415e+01,2.443366392e+01,2.832313015e+01,4.954008640e+01,8.199772166e+01,1.581202973e+01
8.569947607e+01,2.723347493e+01,3.698624238e+01,7.242417815e+01,3.107143150e+01,3.761931378e+01,1.979708512e+01,7.739008983e-01,2.509880766e+01,3.342059593e+01,1.632431409e+01,8.358437810e+01,5.569639078e+01,8.796917171e+01
9.883639666e+00,8.390317606e+01,1.864156202e+00,8.160538882e+01,4.412337339e+00,3.038005904e+01,1.080911844e+01,4.546834040e+01,2.093394190e+01,4.194203338e+01,6.052943229e+01,1.733634624e+01,4.372384404e+01,8.988717947e+01
5.688363778e+01,8.103381234e+01,2.739470102e+01,7.639567124e+01,3.799164291e+00,2.923328885e+01,1.804300961e+01,1.356579774e+01,4.576651154e+01,7.260207591e+01,8.277418114e+01,8.174263041e+01,4.912098510e+01,6.692728914e+01
8.244440039e+01,8.494626529e+01,3.345739968e+01,1.117231792e+01,8.579210565e+01,4.595002968e+01,8.658413353e+01,8.138642322e+01,6.502581005e+01,1.342981232e+01,1.711979355e+01,6.123817920e+01,4.857850339e+01,7.888027500e+01
3.312774825e+01,2.442299555e+01,5.266338994e+01,4.171544478e+01,6.993959854e+00,1.027548445e+01,8.174408472e+01,4.104844155e+01,6.985540925e+01,3.504134730e+01,2.775183511e+01,9.027976627e+01,2.810550492e+01,3.178919145e+00
6.092858444e+01,7.579800789e+01,3.132349777e+01,2.930443887e+01,6.192444934e+01,4.639911186e+00,4.657858630e+01,8.808603187e+01,3.900608043e+01,1.562542432e+01,2.598139883e+00,4.338525352e+01,9.338086381e+01,7.915616850e+01
1.882620205e+01,5.177335521e+01,9.493436256e+01,2.559154364e+01,8.919038530e+01,2.379609652e+01,4.994138304e+01,4.064424027e+01,4.836289524e+00,9.249295871e+00,6.831211743e+01,6.278663878e+01,6.579384381e+01,1.682958562e+01
5.197130505e+00,2.019723815e+01,7.460253039e+01,4.108547633e+01,1.413144105e+01,7.850314390e+00,2.569625349e+01,6.406783612e+01,6.991943964e+01,2.272441722e+01,2.983147218e+01,6.852241485e+01,4.346268164e+01,2.629986440e+01
7.160227527e+01,5.162930744e+01,5.993611107e+01,7.607820140e+01,6.303640404e+01,7.308236365e+01,3.768097053e+01,1.597369940e+01,3.461812901e+01,5.049364360e-01,8.301356731e+01,1.376486411e+01,3.064162042e+01,7.723076337e+01
1.184491006e+01,9.065932505e+01,7.992491488e+01,1.218507292e+01,8.417770474e+01,9.192415475e+01,6.027429290e+01,5.309251657e+01,4.739217916e+01,8.678145828e+01,7.242140662e+01,2.035912758e+00,5.704715971e+01,3.426218758e+01
6.109700516e+01,7.636512909e+00,3.596649878e+01,4.206026814e+00,8.841525109e+01,2.597776759e+01,5.640333278e+01,5.736854795e+01,7.174375013e+01,6.260407434e+01,6.671147478e+01,3.157920686e+01,9.267353143e+01,6.244911935e+01
6.468190491e+01,2.605386593e+01,5.553620835e+01,7.011297868e+01,4.061537781e+01,7.398333018e+00,1.596483180e+01,1.825655244e+00,7.855344786e+01,6.992780719e+01,9.983885048e+01,2.545638601e+00,7.006714352e+01,8.289893453e+01
6.594059213e+01,2.552702459e+01,2.681500043e+00,7.217429332e+00,9.964125178e+01,5.156849202e+01,9.945574954e+01,8.755088354e+01,2.467028965e+01,1.868604305e+00,1.721648634e+01,7.482942408e+01,8.419957049e+01,1.484002966e+01
4.869008877e+01,8.827815387e+01,8.611083613e+01,1.374313122e+01,1.115743559e+01,1.565492509e+01,3.270500310e+01,3.066884108e+01,5.194631125e+01,9.280701933e+01,5.549950664e+00,5.036329294e+01,4.450711118e+01,1.452706063e+01
7.827781790e+01,1.604299051e+01,1.272827948e+01,1.367789121e+01,7.334127254e+01,6.386919345e+01,9.701394732e+01,4.593129472e+01,9.515412105e+01,1.180186875e+01,8.720482337e+01,3.956434971e+01,3.092090296e+01,9.923161193e+01
2.310361165e+01,7.490278313e+01,6.293117480e+01,1.285107425e+01,4.651952314e-01,5.006227976e+00,4.385390278e+01,7.978335246e+00,1.599770710e+01,2.300690798e+00,7.664301417e+01,9.030718698e+01,9.983693237e+00,4.399252780e+01
4.574867708e+01,4.000318548e+01,5.448924671e+01,3.248681813e+01,3.037622819e+01,9.687844153e+01,6.931924124e+01,7.271456988e+01,9.194592332e+01,1.942293995e+01,8.541275265e+01,6.766781019e+01,6.064396004e+01,5.421045114e+01
1.405656012e+01,2.007356145e+01,4.712380383e+01,7.148033488e+01,4.623989391e+01,2.666780638e+01,3.385658642e+01,7.150552510e+01,2.316848949e+01,4.812382503e+01,2.255919959e+01,9.844788259e+01,9.300451739e+01,7.515698539e+01
6.009514603e+01,7.743572464e+01,7.571818979e+01,2.790399573e+01,5.722547225e+01,3.502642199e+01,8.519222894e+01,3.949110437e+01,7.084493381e+01,8.040556108e+01,9.449965235e+01,6.530465464e+01,5.203990400e+01,5.940265138e+01
8.263666467e+01,8.149451795e+01,3.580570514e+01,1.320786939e+01,6.769969797e+01,1.588489795e+01,6.332071122e+01,5.922490002e+01,2.375645740e+01,2.452094022e+01,9.179058360e+01,6.354619867e+01,5.548987049e+01,5.493439417e+01
9.719547920e+00,5.648140803e+01,5.545983511e+01,7.511981360e+01,5.070835401e+01,6.548759857e+01,9.698625808e+01,9.840087328e+01,3.138319700e+01,5.594398865e+01,9.235351413e+01,3.438978786e+01,8.195717368e+00,1.229885372e+01
7.468967982e+01,7.071037896e+01,4.774815763e+01,2.594048661e+01,3.608272589e+00,4.075060697e+01,2.833664875e+01,9.006482875e+01,4.566507101e+01,3.045696784e+01,9.807087076e+00,4.253830016e+01,5.842575387e+01,9.479658804e+01
4.689524049e+01,1.247452323e+01,2.212396486e+01,6.285313902e+01,4.617381850e+00,2.339001884e+01,3.924572708e+01,1.092606731e+01,2.306436911e+00,2.772654984e+01,9.667820698e+01,9.557193571e+00,1.970530769e+01,3.871917906e+01
1.487532495e+01,2.321437708e+01,6.154280098e+01,5.357128399e+01,6.268485193e+01,7.348033495e+01,1.761850258e+01,5.290913888e+01,1.100246223e+01,8.403649399e+01,3.377212479e+01,7.730526572e+01,3.260925977e+01,7.498551290e+00
5.047722530e+01,6.938662533e+00,3.296034868e+01,9.471466579e+01,2.791192392e+00,4.744884171e+01,5.426198552e+01,8.505550744e+01,1.369318021e+00,1.415429715e+01,7.873292005e+01,8.517431048e+01,3.788870754e+01,1.236001042e+01
1.085714286e+01,9.700347054e+01,8.785917224e+01,5.659986806e+01,6.484727265e+00,4.448465402e+01,6.885370272e+00,9.912040545e+01,3.872717870e+01,5.526163419e+01,5.080487273e+01,3.190344747e+01,5.116249192e+01,4.054628769e+00
2.999617752e+01,5.773329450e+01,5.080320787e+01,7.682923048e+01,6.415454311e+01,7.903738995e+01,3.354156654e+01,6.668634672e+01,5.608530676e-01,8.162626920e+01,5.693344418e+01,8.334732036e+01,6.848087507e+00,3.448381866e+01
6.447842236e+01,9.596116123e+01,8.518899423e+01,9.653068080e+01,6.859258701e+01,5.450154043e+01,2.909291655e+00,6.976655855e+01,6.097458985e+01,7.124287383e+01,8.402477028e+01,7.927259784e+01,2.649094321e+01,7.343394733e+01
1.053454367e+01,2.059435604e+01,7.597333206e+01,9.012341322e+01,1.862954518e+01,7.201891909e+01,9.120035189e+01,4.462323443e+00,8.450071899e+01,2.341492982e+01,6.169204681e+00,1.357792594e+01,3.997640722e+01,5.141291126e+01
3.455535109e+01,2.203501519e+01,6.862286967e+01,9.603601531e+01,5.621323582e+01,3.524342824e+01,1.833155941e+01,1.382295969e+01,6.022099279e+01,8.036872169e+01,7.190387294e+01,5.448832958e+01,4.548185357e+01,4.351535310e+01
8.775438800e+01,4.846545964e+00,8.798882316e+00,1.892937302e+01,9.456959719e+01,6.869000356e+01,2.148364343e+01,8.049872053e+01,7.387938799e+01,9.772318340e+01,5.957921562e+01,3.146763699e+00,7.119156405e+00,7.522464642e+01
5.767478038e+01,7.793289154e+01,1.104679763e+01,8.930202045e+01,5.370872173e+01,4.392313516e+01,5.786409903e+01,4.404826809e+01,6.308063608e+01,1.901060147e+01,5.235339521e+01,5.204851658e+01,3.201886319e+01,6.480968600e+01
9.299596993e+01,8.792087010e+01,8.439090574e+01,8.272897272e+01,1.984324729e+01,6.688223742e+01,7.065776861e+01,4.362473576e+01,1.473048592e+01,2.085684461e+01,4.338684442e+01,7.619443470e+01,1.571257735e+01,2.906834054e+01
9.560376873e+01,3.026427883e+00,2.743362847e+01,5.985023372e+01,4.297887037e+01,6.704082417e+01,8.064373581e+01,1.651494689e+01,4.051595081e+01,6.395817521e+01,5.268451126e+01,4.077573522e+01,6.532217906e+01,6.104311003e+01
3.150490731e+01,6.910173634e+01,5.373089259e+01,5.935061585e+01,1.574262699e+01,9.823964306e+01,7.740416997e+01,8.688236583e+01,3.956904411e+00,5.657680319e+01,1.025319333e+00,7.380407997e+01,3.131201179e+01,5.509641851e+01
4.656249285e+01,7.988104502e+01,5.595972347e+00,8.671325597e+01,7.934198061e+01,9.440502920e+01,7.463812606e+01,5.467937530e+01,1.655063077e+01,8.941344215e+01,1.252901214e+01,9.150420629e+01,9.197320168e+01,2.439911841e+01
7.433984565e+01,1.132204945e+01,7.096147989e+01,9.052731473e+01,9.804117173e+01,1.394457649e+01,7.138774184e+01,9.517228637e+01,5.543792833e+01,9.959068884e+01,7.924423528e+01,5.152840119e+01,5.525003705e+01,1.706722787e+00
7.176040742e+01,1.900415410e+01,4.174381507e+01,1.723437535e+01,9.654595342e+01,4.536243490e+01,3.945456638e+01,8.413558246e+01,5.345422126e+01,8.547517316e+00,1.052570960e+01,7.307343086e+01,7.316067400e+01,1.143021170e+01
