v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16
4.182546166e+01,2.947956562e+01,8.706864606e+01,9.820718030e+00,2.109534463e+01,9.900649733e+01,7.876992350e+01,4.222466431e+01,1.015164402e+01,3.110870165e+01,6.924817173e+00,6.512026946e+01,4.317631606e+01,8.334199838e+01,3.733023698e-01,5.565339704e+01
2.535051742e+01,9.449588884e+01,6.705626178e+01,3.840208337e+01,7.670732322e+01,7.754938844e+00,2.543852867e+00,3.030513492e+01,2.184169506e+01,9.051120758e+01,5.487771497e+01,8.505941937e+01,3.563665000e+01,1.061295279e+01,7.327177031e+01,1.831461084e+01
1.477191839e+01,4.865816963e+01,5.624102740e+01,9.261337472e+01,8.588322245e+01,6.676131815e+01,8.898369335e+00,4.928546165e+01,1.035355337e+01,5.905577665e+01,9.866775654e+01,8.101313711e+01,3.042867902e+00,6.451387920e+01,8.257260708e+01,2.718830682e+01
1.763919813e+01,9.326136922e+01,6.298435180e+01,2.608640184e+01,3.743670307e+01,1.952644196e+01,9.015814038e+01,9.479117195e+01,9.054654880e+01,2.500462835e+01,4.313297616e+01,2.814835616e+01,9.481247658e+01,7.939397529e+01,9.675154634e+01,1.026027220e+01
4.261218570e+01,9.405413529e+01,5.355914917e+01,5.024382843e+01,8.539508158e+01,7.627058364e+01,1.839321388e+00,8.674878898e+01,6.104639298e+01,5.203169986e+01,9.166028808e+01,2.304701152e+01,6.385553063e+01,5.820264868e+01,4.960607643e+00,7.816041817e+01
8.570591554e+01,8.267516657e+01,9.766537369e+01,8.734744433e+01,9.593903554e+01,1.931730531e+01,6.010972599e+01,7.952457962e+01,5.073435671e+01,2.239290483e+01,2.412441541e+01,9.906836903e+01,2.830037251e+01,7.736716890e+00,5.131365095e+01,9.903200677e+01
7.103400581e+01,4.790474522e+01,6.710561800e+01,5.817923182e+01,2.393944651e+01,3.624666353e+01,9.479414025e+00,4.554007155e+01,1.546462543e+01,4.736599399e+01,8.475594254e+01,5.844855391e+01,9.340534008e+01,3.295851337e+01,4.433950687e+01,4.085299039e-01
8.377210499e+01,1.539574751e+01,6.532486265e+01,9.941268163e+01,1.237411876e+01,7.212286808e+01,5.186443106e+01,6.402830396e+01,7.082048120e+01,9.972367008e+01,4.549812859e+01,7.821854668e+01,6.480094193e+01,3.728282686e+01,6.983284195e+01,5.991388827e+01
6.271381317e+01,1.824741818e+01,9.921112911e+01,2.055546667e+01,6.670200303e+01,8.101489233e+01,6.925052710e+01,4.791207191e+01,7.963307567e+01,6.239023518e+01,4.774612728e+01,9.008155380e+01,3.506455762e+01,2.769503059e+01,9.765522857e+01,9.085782350e+01
7.472674378e+01,2.768501467e+01,5.507281318e+00,7.715653200e+01,9.154093560e+01,1.715362965e+01,6.699878409e+01,7.876618821e+01,9.156163258e+01,7.166140553e+00,8.109632618e+01,8.629337934e+01,8.276227279e+01,4.232553491e+00,7.609463353e+01,9.544866573e+00
2.201018301e+01,9.641840936e+01,4.408330305e+01,9.214993825e+01,8.738359282e+01,2.575589144e+01,2.759107114e+01,2.298132579e+01,3.729829808e+01,5.057906883e+01,3.505294507e+01,1.650500041e+01,3.933266190e+01,4.210210794e+01,8.994265432e+01,8.433898201e+01
4.197392691e+01,4.507023640e+01,3.693106024e+01,8.243052572e+01,4.492516491e+01,2.956577151e+01,4.616433204e+01,5.326406936e+01,7.971022143e+01,9.774256735e+01,5.224994035e+01,6.388560606e+01,8.903667597e+01,2.469815809e+01,7.735001585e+01,3.954295565e+01
8.509863950e+00,9.742667157e+01,4.983830149e+01,6.291867784e+01,3.448331346e+01,4.840288164e+01,5.319158174e+01,5.382967865e+01,4.759422674e+01,9.743218948e+00,5.249846620e+01,6.452597665e+01,3.123037977e+01,8.392550514e+01,7.475612780e+01,2.162659153e+01
4.696841578e+01,6.002332255e+01,3.765929366e+01,6.681677190e+01,1.736607969e+01,2.759641342e+01,6.951637395e+01,9.836224525e+01,2.712179783e+00,1.035779524e+01,3.377755901e+00,8.333860997e+01,3.386136127e+00,4.434659697e+01,1.701040755e+01,2.229040888e+01
4.063406872e+01,7.853730921e+01,5.062147817e+01,4.778973207e+01,9.379048877e+01,7.990376033e-01,9.208756307e+01,9.960351531e+01,1.585842119e+01,1.664535112e+01,1.524591677e+01,9.943137760e+01,4.325877362e+01,5.670229235e+01,8.537284151e+01,2.819857740e+00
6.218017485e+01,5.312106713e+01,4.311954274e+01,4.992487006e+01,5.185162478e+01,1.492210285e+01,2.165230005e+01,4.331505427e+01,8.295579795e+01,4.861422834e+01,1.039272190e+01,4.902527739e+01,5.471051947e+01,3.234428226e+01,1.974323269e+01,9.013580740e+01
6.562611510e+01,2.905338275e+01,1.101438626e+01,9.028707233e+01,6.222880410e+01,6.148106665e+01,6.143928010e+01,8.206468739e+01,4.674498045e+01,8.710479515e+01,2.475952568e+01,1.704705279e+01,4.221609199e+01,9.960325078e+01,5.648296142e+01,6.987109615e+00
6.912647744e+01,7.009076723e+01,4.217374571e+01,7.502185302e+01,3.186592848e+00,1.358059173e+01,2.094975511e+01,3.403257692e+01,1.562703172e+01,7.548962066e+01,4.745582252e+01,5.558586727e+01,1.321722763e+01,6.485965742e+00,4.263847740e+01,9.634942204e+01
8.776377532e+01,5.784332622e+01,6.685585597e+01,4.515437423e+01,8.237818594e+01,1.655896124e+01,8.645306360e+01,4.599995580e+01,7.558523054e+01,4.164562519e+01,1.965028077e+01,7.329603994e+01,5.972777417e+01,5.933898693e+01,6.702862135e+01,2.406065586e+01
7.977692833e+01,2.926757254e+01,9.783425182e+01,8.128452429e+00,4.054575029e+01,9.324748863e+00,4.703443576e+01,3.792480920e+01,1.689648379e+01,4.642248211e+01,2.136209108e+01,2.361162516e+01,7.606578058e+01,1.165774881e+01,9.905070203e+01,5.649871876e+01
5.932961680e+01,3.449956002e+01,4.123230016e+00,7.203932705e+01,5.013037784e+01,6.456757088e+01,7.453557261e+01,9.040986078e+01,1.426797112e+01,5.553831062e+00,5.699139171e+01,3.842423197e+01,7.179251418e+01,5.511547153e+01,2.304330118e+01,1.488738285e+01
5.355953875e+01,6.973624126e+01,8.069953792e+01,5.033789482e+01,9.775832763e+01,5.736601821e+01,6.886566856e+01,9.660073640e+00,4.395758848e+01,9.915649563e+01,2.531217597e+01,2.947505332e+01,4.402147529e+01,9.931831515e+01,9.197354278e+01,4.342057441e+01
7.951739382e+01,7.949366246e+01,1.215648175e+01,2.961351772e+01,4.126120778e+01,6.638660109e+01,2.504733823e+01,1.639065218e+01,4.776111668e+01,8.543752856e-02,4.106331719e+00,9.295588138e+01,4.911895168e+01,7.157039874e+01,2.098020259e+01,1.697840780e+01
7.220705208e+01,6.674404046e+01,7.324236435e+01,6.864666204e+01,2.228581916e+01,9.698791605e+01,2.724934347e+00,2.593031037e+00,9.273857513e+01,3.994758546e+01,7.685572362e+01,9.257298179e+01,2.387132109e+01,7.955393757e-01,8.496903260e+01,1.739348834e+01
8.493537856e+01,1.714509853e+01,7.116581842e+01,6.102790740e+01,5.575799250e+01,8.481546317e+01,1.026438056e+01,9.412011072e+01,8.519649630e+01,2.548301575e+01,8.997560452e+01,1.622881509e+01,5.640756728e+01,1.227134710e+01,3.710169374e+01,2.847381885e+01
2.839150138e+01,9.193734009e+00,2.746724936e+01,8.137588726e+01,1.541491645e+01,7.766861551e+01,6.916101211e+01,1.496691347e+01,9.787889919e+01,5.488491194e+01,8.353991671e+00,9.381403449e+01,1.683331691e+01,1.259808481e+01,7.193725282e+00,5.102993940e+01
4.143604644e+01,2.298612365e+01,2.387230091e+01,9.380100934e+01,7.078077483e+00,4.930768633e+01,1.770922412e+00,7.623218452e+01,9.083006233e+01,6.138282939e+00,5.605537150e+01,6.659711987e+01,4.306799053e+01,5.702001756e+01,8.969740594e+01,5.432424670e+01
9.315960071e+01,9.078923009e+01,3.162839471e+01,2.435950653e+01,8.875338477e+01,5.430529827e+01,6.006760844e+00,7.124630869e+01,7.666959997e+01,7.728520429e+01,6.201202757e+01,4.537579557e+01,9.997905334e+00,4.626151665e+01,4.034757365e+01,2.008426848e+01
3.012688481e+01,4.136836853e+01,5.835070381e+01,8.604857807e+01,3.182282757e+01,2.171964816e+01,2.808932303e+01,4.778540502e+01,3.537128594e+01,7.082802584e+01,5.551989986e+01,5.076464277e+01,4.055837821e+01,2.073550298e+01,8.449301877e+01,3.033831422e+01
5.460114804e+01,6.268394160e+01,8.927738135e+01,4.104602882e+01,9.508673193e+01,2.976336916e+01,7.124923757e+01,1.564816243e+00,4.410489214e+01,1.231519553e+00,8.829792874e+01,5.466030353e+01,2.947900675e+00,5.342006534e+01,2.143008684e+01,6.961069623e+01
4.793809068e+00,9.939605752e+01,9.256341124e+01,6.981919302e+01,3.873339729e+01,7.575057493e+01,5.560602361e+01,9.400001293e+01,4.116499067e+01,9.796418085e+01,9.080833041e+01,3.772851909e+01,9.160607717e+01,2.033962901e+01,7.235865229e+01,3.142555386e+01
5.136712219e+01,1.721462752e+01,3.264826409e+01,8.198871209e+01,1.558645981e+01,6.020632000e+01,7.625183849e+01,9.711442673e-01,8.098440772e+01,4.029253829e+01,5.394868099e+00,7.185136651e+01,3.115163901e+01,5.101153940e+01,5.551325942e+01,8.413883655e+01
4.752490760e+01,7.232833432e+01,1.000547937e+01,8.409480905e+01,7.748642704e+01,1.803129360e+00,3.772577030e+01,7.318055116e+01,6.175148338e+01,1.893550890e+00,2.767519970e+01,9.564328932e+01,4.871975038e+01,3.716116636e+01,3.741052689e+01,7.388003243e+01
1.242451932e+01,3.341906740e+01,7.254872061e+01,8.686376921e+01,1.310635327e+01,1.449856280e+00,1.904459314e+01,6.569514189e+01,9.709991917e+01,2.208290532e+01,4.986717104e+01,3.808045945e+01,6.426584599e+01,3.105237297e+01,4.667206798e+01,1.265892663e+01
6.373047377e+01,6.050236046e+01,7.506034652e+01,5.504032696e+01,2.403946662e+01,3.950043626e+01,2.911967774e+01,6.168741767e-01,3.458767951e+01,3.853156008e+01,3.507638774e+00,4.707013427e+01,8.540338332e+01,2.476783973e+01,7.035869906e+01,6.039139732e+01
2.907182347e+01,8.951836360e+01,8.414201726e+01,5.348802957e+01,7.160499288e+01,6.959871008e+01,8.801507428e+01,5.652874842e+01,8.072269848e+01,2.943279455e+01,1.092556688e+01,5.585575174e+01,4.934330531e+01,9.266635848e+01,5.081859948e+01,7.515215275e+01
7.770806007e+01,5.432103491e+01,8.788912891e+01,8.294542996e+01,6.997230965e+01,9.323610657e+01,8.865269853e+01,8.095211566e+01,5.672915697e+01,2.054865167e+01,1.708849143e+01,3.258526853e+01,7.897087988e+01,5.583767634e+01,9.215105244e+01,7.332944844e+01
9.836701530e+01,4.296711178e+01,8.509389580e+01,7.824530865e+01,7.342476563e+01,8.451503463e+01,6.817056474e+01,2.854003209e+01,6.147932777e+00,6.732663367e+01,1.496436027e+01,2.809272480e+01,3.260509766e+01,5.995858962e+01,3.446770259e+01,6.819637917e+00
3.994602422e+01,4.326848834e+01,2.437925967e+01,3.824296323e+01,9.077598241e+01,6.777860508e+01,6.668424017e+01,4.275546246e+00,1.633021720e+00,8.854195868e+01,2.108216126e+01,1.030173353e+01,7.728857087e+01,2.088594491e+01,3.936862097e+01,3.436628394e+01
5.498476949e+01,4.874222486e+01,4.615006544e+01,5.947954128e+01,8.713839594e+01,3.570905705e+01,1.059987058e+01,7.865420741e+01,4.437552204e+01,6.067020713e+00,3.940735733e+01,4.852841195e+01,9.412257085e+01,7.991379937e+01,1.955765110e+01,8.164230458e+00
6.165747620e+01,7.207606754e+01,6.991152885e+01,2.369525885e+01,4.983458162e+01,7.992731608e+01,4.915082338e+00,7.757127622e+01,6.203379040e+01,8.934089058e+01,1.557413978e+01,1.018645290e+01,3.213376570e+01,2.981330466e+01,3.235138057e+01,6.442629544e+01
9.537054420e+01,7.048621755e+01,4.508481338e+01,9.332728636e+01,6.085431246e+01,2.731066364e+01,1.973805078e+01,7.213293355e+01,8.445380963e+01,5.999404472e+01,7.484266619e+01,4.926485238e+01,8.852441388e+01,5.598644924e+01,1.995744242e+00,8.734978787e+01
1.965020887e+01,6.590510927e+00,7.634998715e+00,7.607603139e+01,5.295837657e+01,7.363399242e+01,3.607650004e+01,6.334721927e+01,7.698691002e+01,6.543077248e+01,5.190394360e+01,8.440562219e+01,4.604882957e+01,7.270478578e+01,6.033002857e+01,9.514857538e+01
9.778433452e+01,4.676336873e+00,6.073991659e+01,2.348747346e+01,1.329252388e+01,8.248724694e+01,1.549550626e+01,1.108367955e+01,7.547495980e+01,2.275637623e+01,6.610980394e+01,9.449820055e+01,4.174023213e+01,2.093022589e+01,1.144181837e+01,5.183672926e+00
4.090084256e+01,3.748341242e+01,6.221605532e+01,4.555568591e+01,4.708456147e+01,6.327177255e+01,2.609687530e+01,6.799005259e+01,5.165608096e+01,2.344648149e+01,4.647725798e+01,6.255497907e+00,6.342617645e+01,3.171558639e+01,2.060957505e+01,5.617762307e+01
5.861709595e+01,1.663944792e+01,5.714777282e+01,7.438562613e+01,8.842052158e+01,8.745770482e+01,3.053984026e+00,3.175592110e+01,1.794679181e+01,9.074691905e+01,5.544832635e+01,8.566541652e+01,7.214672413e+01,3.527527950e+01,3.120894254e+01,1.392877729e+01
2.027306248e+01,6.191106402e+00,6.599920972e+01,3.617913103e+01,7.091578615e+01,8.576672702e+01,7.844712113e+01,2.514379396e+01,9.542194465e+01,1.003890484e+01,5.591768374e+01,2.477483919e+01,6.965052457e+01,7.350475045e+01,3.878528805e+01,5.198521997e+01
7.693856213e+01,1.550449507e+01,4.522235321e+01,8.454653257e+01,8.247193421e+01,5.241115795e+01,3.540546549e+01,6.285908845e+00,2.134580128e+01,5.665227724e+01,5.151162475e+01,8.040932690e+01,9.569695844e+01,1.759017141e+01,5.435537845e+00,4.641463883e+01
8.188589432e+01,7.885757561e+01,3.179636744e+01,7.018035183e+01,6.510322523e+01,5.636435595e+01,9.251532722e+01,6.534923358e+00,1.407872459e+01,2.779273395e+01,7.978720964e+01,1.534500624e+01,4.837890729e+01,3.976280102e+01,1.932714825e+01,2.266370338e+01
4.687578728e+01,5.531728073e+01,2.977009324e+01,1.633930235e+01,1.573064637e+01,6.411895764e+01,4.743893419e+01,4.684366222e+01,9.761371662e+01,1.835640341e-01,6.480273219e+01,6.341721749e+01,5.639329924e+01,6.581431132e+01,9.892207805e+01,8.143296011e-02
1.445297108e-02,4.671028136e+01,7.232383397e+01,3.698680210e+01,3.370797615e+01,3.990543799e+01,8.791260266e+00,9.522357424e+01,9.186368100e+01,3.149180207e+01,8.395771726e+01,2.085723031e+01,7.154360688e+01,4.687856990e+01,4.524850938e+01,9.068341489e+01
7.759479448e+01,5.017764259e+01,7.647439102e+01,9.798555756e+01,7.320269005e+01,2.379104157e+01,3.339558885e+01,7.355319833e+01,2.220179024e+01,1.261360901e+01,7.916493655e+01,4.026969058e+01,7.062651954e+01,4.638872040e+01,7.284727964e+00,1.241251592e+00
7.162027147e+01,2.756548069e+01,1.250301208e+01,2.497463232e+01,1.599064792e+01,8.475111080e+01,1.178294746e+01,3.839471357e+01,1.367915462e+01,5.288404558e+01,9.890474886e+01,4.086819225e+00,7.146535587e+01,7.649530177e+01,3.368206070e+01,2.522915792e+01
9.377798017e+01,3.668033167e+01,9.467988330e+01,1.152636113e+01,5.328956030e+01,9.968042217e+01,3.951187803e+01,5.628726310e+01,3.771061308e+00,7.490219781e+01,4.590451207e+01,1.990583526e+01,7.028101407e+01,9.837262940e+01,6.107713081e+01,3.330841687e+01
7.946132118e+00,9.900088000e+01,5.234232686e+01,9.982541387e+00,4.413478196e+01,3.824865443e+01,5.910248528e+01,2.254570959e+01,5.005480944e+01,3.914567192e+01,5.869009702e+01,2.155258216e+01,8.090103991e+00,1.834561097e+01,3.688557937e+00,4.118266394e+01
6.789669785e+00,3.466537119e+01,8.075714179e+01,7.759270146e+01,6.106234802e+01,9.468291115e+01,9.569256465e+01,4.691854919e+01,2.604709993e+01,8.976674715e+01,4.017033056e+01,8.421625177e+01,4.917044665e-02,8.388500999e+01,4.197163399e+00,4.474423230e+01
8.734287008e+01,9.573700356e+01,2.212796909e+01,7.167276851e+01,3.042611098e+01,7.382537239e+01,9.107245270e+01,6.822744355e+01,6.586958983e+01,1.570908076e+01,9.778313081e+01,8.097842720e+01,8.123483080e+01,9.535250921e+01,6.335319700e+01,9.181406789e+01
3.830245368e+01,8.604645427e+00,2.254393745e+01,5.783233672e+01,5.153080386e+01,8.043914710e+01,1.754828493e+01,8.019286981e+01,9.437395276e+01,7.245273654e+01,8.207121431e+01,3.000103073e+01,9.461718621e+01,1.286629513e+01,9.976341422e+00,3.994252358e+01
8.911756480e+01,4.682092735e+01,5.291462033e+01,3.338501712e+01,3.737418011e+00,1.405762680e+01,3.043370226e+01,9.728936713e+01,2.929364094e+01,4.145272592e+01,1.726827031e+01,2.423667398e+01,2.243955711e+01,5.568246087e+01,9.227860636e+01,8.685274997e+01
5.800342365e+01,6.390483376e+01,4.467935787e+01,2.225848824e+01,7.016406097e+01,4.882194639e+01,1.305159254e+01,1.595560387e+01,1.293375968e+01,9.708361578e+01,6.062400145e+01,9.142538222e+01,8.873792396e+01,4.531203984e+01,8.762944876e+01,4.493883646e+01
8.123732759e+01,5.693735998e+00,4.419952580e+01,7.512916055e+01,4.424193956e+01,3.938198897e+01,9.226018807e+01,5.037286506e+01,8.617901556e+01,2.959509098e+01,1.456187029e+00,6.136624610e+01,3.473255051e+01,5.904693757e+01,2.224099963e+01,2.072729786e+01
1.803563732e+01,6.186388507e+01,1.770632266e+00,9.441339198e+01,4.704444539e+00,7.788020720e+01,9.904199967e+01,6.057693057e+01,9.141435033e+01,2.044011701e+01,6.896980073e+01,3.575731073e+01,8.398941057e+01,9.994195376e+01,1.002678304e+01,4.700573024e+01
1.954956021e+01,5.600007808e+01,9.302236697e+00,1.644442408e+01,9.560572015e+01,9.846858734e+01,4.008574053e+01,4.909853818e+01,7.919675116e+01,9.585684136e+01,3.258863684e+01,9.708580399e+00,9.653537693e+00,2.633036068e+01,1.568393574e+01,6.432398056e+01
9.481425708e+01,3.324563124e+01,3.263838091e+00,5.573346115e+01,3.031776542e+01,4.069438336e+01,6.512661063e+01,9.467571122e+00,4.421068044e+01,5.396664941e+01,8.321639445e+01,2.149377901e+01,2.874447900e+01,9.547260708e+01,9.436361869e+01,8.451283767e+01
7.740122087e+01,7.875739105e+01,3.754675050e+01,4.119975476e+01,2.110492450e+01,3.505579106e+01,8.785888912e+01,7.328600406e+01,9.540193604e+00,7.949457798e+01,7.150544731e+01,4.101495910e+01,4.037298356e+00,5.895838184e+01,8.562992364e+01,9.382024499e+01
3.264556714e+01,5.501515103e+00,3.439611563e+01,1.663063716e+01,5.218549083e+01,8.427312288e+01,7.962891376e+01,4.396857043e+01,4.004579563e+01,6.715434074e+01,8.637287325e+01,9.674761161e+01,6.213278850e+01,5.069280748e+01,2.315834631e+01,4.639500065e+01
8.809941461e+01,3.764831078e+01,3.877046302e+01,3.602466372e+01,3.019418962e+01,5.312030742e+01,2.773366298e+01,3.024800526e+01,3.131711716e+01,5.892361882e+01,8.318507936e+01,1.676731636e+01,6.430578043e+01,5.302512386e+00,1.983469605e+01,5.348412593e+01
9.825319783e+01,4.069692732e+01,6.323095656e+01,1.620045386e+01,3.845213451e+01,7.648446610e+01,6.680637193e+01,1.153577346e+01,2.494694506e+01,3.491422433e+01,7.737060281e+00,3.169120780e+01,2.041106158e+01,5.189840783e+01,8.379306189e+01,2.790736153e+01
4.706874541e+01,8.866704238e+01,3.869504928e+01,1.314058031e+01,4.959796441e+01,2.236714855e+01,7.995812758e+01,9.101749524e+01,5.496300159e+01,7.513884089e+01,7.259325920e+01,9.928332831e+01,6.404841545e+01,4.690718086e+01,7.090935948e+01,4.310778368e+01
5.108844315e+01,4.265398427e+01,7.318974114e+01,1.763589411e+00,8.683037024e+01,3.378636309e+01,2.301680305e+01,6.518699082e+01,4.642566267e+01,1.047446444e+01,2.716053945e+01,7.987013019e+00,1.553366439e+01,3.112108626e+01,4.591859460e+01,1.995666715e+01
7.628047249e+01,7.856573629e+00,6.259537903e-01,7.402225352e+00,8.421449841e+01,4.511352801e+01,5.550125444e+01,4.110722899e+01,6.186225581e+01,1.027365113e+01,3.222823740e+01,4.015766905e+01,1.107228293e+01,4.441975723e+01,6.752123827e+01,5.042658764e+01
6.457768630e+01,4.124227905e+01,3.118151806e+01,3.746701567e+01,9.516353228e+01,4.415696765e+01,1.046960676e+01,2.979292819e+01,1.534183607e+01,8.402113998e+01,8.267160505e+01,7.718885557e+01,1.277427088e+01,4.071042170e+01,5.757019489e+00,6.809344112e+01
6.953014114e+01,7.195702019e+01,5.008874728e+00,4.353363492e+01,6.756379358e+01,4.329502214e+01,6.605943145e+01,6.608306863e+01,1.040986486e+01,7.882330375e+01,8.851840221e+01,9.941413656e+00,8.815151789e+00,5.416839811e+01,8.726741661e+01,2.998539587e+01
5.017923911e+01,6.464366606e+00,3.885196632e+01,5.400362357e+01,9.107072295e+01,2.873257335e+01,3.746546218e+01,9.895991716e+01,1.512752490e+01,3.616685788e+00,7.127070690e+01,7.103596689e+01,5.522135090e+01,7.102370454e+00,6.352479825e+01,7.198794280e+01
6.185794274e+00,3.818275417e+00,8.496058466e+01,7.365811271e+01,8.105448169e+01,7.723852772e+01,9.599225500e+01,4.189950780e+01,4.176929165e+01,1.751801459e+01,5.105452556e+01,7.986583512e+01,8.519191519e+01,7.234390572e+00,7.197285139e+01,2.963825160e+01
5.278199853e+01,5.642542083e+01,8.150131964e+00,8.311158065e+01,9.312069338e+01,8.544742803e+01,1.414174018e+01,6.919487547e+01,1.091733392e+01,9.955449024e+01,3.358724324e+01,4.505714852e+01,9.627290004e+01,4.715605581e+01,7.002042531e+01,4.451467459e+00
3.873251440e+01,7.020785204e+01,8.429260065e+01,9.704089748e+01,1.970159259e+01,5.589947365e+01,1.535807550e+01,9.506634117e+01,8.448589446e+00,5.724503924e+01,7.000136438e+01,9.032720248e+00,6.747376671e+01,7.501049274e+01,4.283408765e+01,8.543894060e+01
2.552205736e+01,9.719356001e+01,3.420443205e+01,7.248288331e+00,3.150825955e+01,5.704605194e-01,7.111749840e+00,1.443533955e+01,7.369667721e+01,7.650086602e+01,7.032333644e+00,3.982770906e+01,6.668982905e+01,7.856086307e+01,2.895491986e+01,4.072900239e+01
3.088516489e+01,1.370135976e+00,6.344177888e+01,8.322708456e+01,7.388892021e+01,9.660041080e+01,1.821509407e+01,5.919292349e+01,2.542436440e+01,2.982203633e+00,1.468996327e+01,1.359965468e+01,3.412496739e+01,7.244770493e+01,3.393245627e+00,7.307571479e+00
1.108429826e+01,3.093153910e+01,2.077186169e+01,4.031901221e+01,3.656650542e+01,3.346460353e+01,7.051447683e+01,8.009441383e+01,8.189671197e+01,2.422503133e+01,7.946942980e+01,8.702236021e+01,3.578876290e+01,3.297071267e+00,9.584737451e+00,6.720113506e+00
