v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42
5.156893848e+01,4.736276452e+01,4.944897265e+01,8.675234855e+01,9.265134067e+01,1.892718133e+01,6.577134743e+01,1.253353211e+01,6.015222039e+01,6.284150344e+01,7.745010422e+01,1.871325752e+01,6.805270654e+01,2.562179960e+01,6.696584893e+01,2.146745201e+01,5.178189589e+01,7.785641359e+01,1.326086204e+01,8.736606763e+01,6.067809469e-01,6.999306036e+01,8.442972050e+01,8.853007400e+01,7.265126607e+01,1.973263029e+01,5.404092082e+01,3.165918650e+01,1.744996972e+00,4.065280021e+01,7.264177849e+01,6.918791505e+01,3.868869505e+00,9.264971515e+01,1.917830157e+01,5.080839546e+00,7.364156116e+01,7.390616070e+01,1.694486232e+01,2.387599726e+01,6.239881579e+01,7.118703597e+01
6.185931541e+01,9.684866053e+01,4.870576308e+01,7.513266380e+01,5.096702323e+01,4.837224031e+01,1.541202605e+01,4.123869464e+01,2.666024842e+01,3.711600426e+01,7.494997135e+01,9.540920666e+01,5.548539653e+01,3.253267991e+00,5.264359240e+01,2.012724722e+01,2.710767396e+01,6.209590429e+01,5.670866516e+01,4.702376708e+01,9.876631978e+01,7.176984110e+01,7.982274486e+01,7.459751479e+01,9.135738794e+00,5.660812285e+01,5.898372793e+01,3.782543752e+01,4.358066906e+01,6.538430295e+01,9.315539141e+00,3.824746951e+01,2.900116509e+01,4.863064660e+01,2.130586671e+01,3.262308021e+01,9.263553647e+01,1.803212636e+01,8.558312037e+01,2.714794270e+01,5.747908778e+01,2.116504605e+01
2.590475547e+00,5.254540842e+00,5.678247388e+01,4.958758029e+01,1.635758288e+01,6.518837342e+01,4.102002182e+01,7.134651282e+00,8.352320455e+01,2.793360008e+01,2.151139844e+01,6.040119048e+01,6.229826569e+01,4.009889518e+01,5.045728628e+00,6.812025356e+01,2.750369048e+01,5.239284784e+01,2.329775629e+01,8.641616378e+01,7.709136307e+01,1.625852920e+01,5.830472956e+01,6.434880510e+01,2.328208620e+01,3.179079328e+01,5.086467173e+01,7.095132474e+01,3.744009330e+01,1.043248552e+01,4.739448893e+00,9.597665666e+01,9.771264156e+01,4.086492344e+01,1.704718567e+01,9.863654694e+01,6.661249772e+00,8.118002612e+01,5.355901848e+01,4.895659562e+01,6.780242883e+01,2.178814075e-01
5.145496436e+01,9.085507868e+01,8.540337961e+01,3.813544708e+01,2.764985222e+01,4.092441979e+01,5.102645809e+01,7.299426691e+01,2.195505097e+01,6.932687447e+00,7.319918013e+01,8.440472454e+01,8.325654638e+01,3.543124070e+01,7.169132763e+01,4.484949597e+01,3.964100845e+01,9.370137510e+01,7.897367579e+01,5.240025337e+01,1.779339194e+01,3.028683818e+01,7.147754397e+01,8.307895847e+01,8.708095556e+01,7.865983975e+01,4.931455319e+01,5.764835280e+01,9.339919007e+01,6.229675493e+01,4.054396292e+01,7.250474585e+01,2.629658886e+01,1.703743895e+01,2.392846834e+01,1.869300999e+01,1.564378618e+01,9.689170827e+01,9.503794053e+01,6.292125926e+00,7.651797252e+01,6.844104752e+01
3.194156513e+01,5.332347927e+00,8.595806386e+01,1.548414121e+01,4.146478604e+01,1.916717247e+01,7.553530856e+00,1.542858596e+01,8.975262640e+01,8.992957454e+01,7.783033331e+01,6.652043254e+01,2.159023120e+00,3.210119486e+01,5.914632063e+01,1.176570681e+01,1.663608799e+01,3.303158473e+01,2.783551008e+01,1.096298989e+01,5.718816105e+01,5.305027726e+01,4.381807408e+01,7.976042232e+01,4.450484559e+01,6.911953582e+01,8.884760759e+01,6.303448997e+01,5.957111264e-01,1.151910729e+01,6.799708577e+01,6.707930778e+01,8.278927989e+00,3.822507959e+01,4.753045361e+01,7.924273217e+01,4.638610502e+01,1.350195086e+01,1.949032821e+00,1.671917288e+01,3.970891232e+01,7.130289970e+01
5.970907229e+01,8.343028540e+01,9.502348019e+01,6.763094077e+00,5.051005303e+01,3.032226057e+01,7.551053094e+01,7.055935373e+01,3.772123961e+01,6.396216248e+01,5.698152643e+01,3.344664761e+01,4.470194198e+01,2.856970910e+01,1.709252766e+01,3.365614754e+01,6.833953844e+01,6.264115544e+01,5.005686658e+01,1.745144208e+00,4.947721585e+01,7.156249809e+01,9.662162460e+01,6.815144237e+01,7.839100296e+01,3.470820673e+01,2.659640640e+01,1.678295336e+01,1.147618346e+00,3.560923106e+01,1.936731863e+01,5.289707191e+01,2.042056788e+01,4.934905377e+01,5.273912156e+01,2.685545514e+01,2.510102414e+01,7.499963920e+01,5.999186400e+01,9.853286098e+00,6.853527811e+01,5.641748840e+01
4.119113315e+01,9.798140448e+01,5.710369069e+01,9.381848298e+01,2.450263243e+01,6.092207386e+01,2.774523234e+01,1.029491482e+01,7.773190579e+00,5.956451123e+01,3.571239865e+01,9.931019828e+01,8.944278539e+01,3.880773101e+01,4.189597725e+01,4.358945997e+01,5.171803864e+00,8.964532984e+01,3.344474421e+01,9.449410555e+01,5.002915438e+01,8.863892935e+01,6.775694372e+00,5.670904087e+01,8.959630954e+01,4.507042852e+01,3.278955020e+01,8.456561337e+01,5.853594025e+01,3.716233165e+01,6.664873516e+01,7.904193049e+01,9.462873315e+01,5.850994785e+01,9.898931896e+01,1.460668235e+01,9.800687568e+00,3.208107544e+00,2.731792196e+01,3.027066407e+01,4.806527421e+01,1.064760120e+00
2.536039214e+01,2.681114757e+01,3.854018008e+01,4.896872569e+01,9.439245317e+01,7.273461432e+00,1.722451065e+01,7.840845232e+01,1.638549913e+01,6.361796913e+01,1.232469740e+01,3.178977104e+01,9.812730614e+01,3.739209181e+01,2.592435626e+00,5.412214626e+01,9.381786992e+01,6.788176280e+01,1.991155475e+01,2.790658398e+01,6.072190886e+01,6.586322003e+01,7.638236491e+01,6.052617702e+01,3.215819817e+01,4.302323785e+01,8.350372486e+01,4.658826867e+01,2.003235928e+01,3.894509176e+00,8.865708205e+00,3.766466204e+01,1.815478499e+01,4.118626444e+01,8.788189231e+01,1.406702383e+01,9.684489080e+00,2.007199574e+01,5.817561179e+01,2.541126534e+01,1.715736607e+01,4.912202987e+01
5.873583434e+01,7.207705215e+01,5.685812630e+00,8.993613983e+01,2.132149472e+01,3.608359429e+01,7.569758734e+01,1.455603427e+01,5.799068903e+01,1.171789590e+01,2.059801475e+01,5.613409443e+01,3.070706048e+01,9.570593785e+01,7.932263649e+01,5.095422764e+01,6.768616558e+01,6.640973149e+01,9.524069842e+01,7.838283739e+01,2.612973293e+01,6.392615476e+01,5.431450957e+01,4.577183648e+01,8.699642053e+01,6.494829903e+01,1.659940572e+01,8.935993867e+01,8.003776782e+01,4.496290818e+01,6.191172268e+01,4.318987997e+01,6.157985891e+01,5.276761836e+01,6.890805627e+01,4.152979171e+01,6.885909429e+01,2.731316576e+01,6.900565749e+01,9.672661982e+00,3.360197221e+00,7.576949992e+01
5.006875894e+01,7.219766101e+01,2.053932287e+01,5.366470986e+01,7.237866778e+00,3.048673969e+01,3.488319623e+01,1.654945105e+01,5.534605064e+01,3.257894447e+01,8.502895288e+01,1.130397457e+01,3.057093639e+01,5.162371585e+01,3.516232244e+01,2.026654926e+01,9.086562001e+01,4.460583901e+01,6.383888189e+00,8.415316606e+01,6.116593949e+01,6.796227971e+01,5.181649580e+01,4.500614484e+01,6.827495770e+01,2.697083991e+01,1.966838206e+01,5.375920742e+01,2.585940873e+01,8.596186773e+01,7.402719169e+01,3.699060351e+01,1.876971329e+01,4.259852625e+00,1.056261567e+01,1.954216511e+01,1.067057984e+01,5.074579795e+01,3.622243834e+01,8.910419596e+01,1.061699076e+01,6.425453386e+01
2.329285035e+01,2.326636998e+01,4.669819347e+01,6.396313550e+01,7.391816183e+01,7.751135190e+01,4.858153615e+01,1.024174158e-01,2.917122660e+01,2.077120764e+01,6.850126315e+01,9.639546793e+01,4.082282858e+01,9.260298508e+00,6.006611445e+01,5.677767018e+01,8.518411459e+01,9.359196670e+01,7.660748500e+01,9.759964580e+01,1.930390321e+01,5.739807251e+00,4.545206447e+01,1.449950799e+01,4.263436747e+01,8.255463990e+01,7.275188869e+01,2.117218341e+01,2.618770498e+01,5.126038938e+01,9.980504709e+01,2.577745065e+01,3.038671801e+01,4.133348528e+01,1.267205449e+01,8.778622801e+01,9.585224821e+01,4.540675840e+01,9.775573069e+01,2.978941153e+01,8.731132997e+01,3.952996737e+01
9.114981722e+01,6.699432601e+01,2.024637511e+01,1.966426192e+01,1.372599748e+01,5.627630946e+01,9.322194729e+01,4.410152883e+01,1.133361956e+01,6.584784291e+00,4.646747786e+01,9.300236858e+01,6.400848816e+01,6.990976465e+01,6.521290425e+01,3.754753746e+01,7.013059707e+01,5.123555187e+01,4.865131980e+01,3.295691260e+01,5.987974582e+01,5.275624805e+01,1.558056981e+01,3.721290133e+01,4.739596162e+01,5.280369203e+01,3.968643831e+01,5.573353963e+01,3.636069051e+01,4.934170549e+01,6.598040477e+01,8.998871535e+01,5.360038970e+01,7.634577560e+01,3.233041353e+01,4.214037229e+01,3.629443246e+01,4.684275105e+01,1.021008636e+01,7.368615367e+01,4.646738452e+01,6.709747436e+01
7.011707820e+01,1.716461825e+01,4.084569986e+01,7.430428850e+01,9.429859942e+01,8.050020139e+00,8.359166644e+01,9.491522788e+01,4.120124794e+01,1.313686692e+01,4.450961000e+01,4.093046657e+01,2.318588889e+01,5.336725804e+01,6.037193435e+01,1.869399871e+01,1.560821604e+01,9.984356143e+01,3.761640257e+00,4.093809938e+01,6.123402990e+00,8.391101162e+01,7.616619489e+01,1.510483670e+01,5.550253222e+01,1.880235604e+01,3.493403579e+01,8.780624866e+00,8.061679906e+01,9.267678371e+01,8.381168368e+01,3.168860067e+01,8.630158282e+01,3.179615339e+01,5.688011107e+01,9.319188531e+01,3.420291139e+01,2.278989843e+01,9.094809242e+01,6.389353607e+01,6.228912427e+01,7.752322878e+01
4.813527087e+01,8.554507142e+01,6.980411301e+01,8.341599447e+01,6.745528385e+01,6.281012257e+01,6.903419140e+01,6.184458569e+01,4.815990609e+01,3.806220383e+01,1.360838546e+01,9.682253740e+01,6.577637328e+01,9.377406353e+01,7.351018004e+01,6.073844886e+01,7.877919601e+01,6.193808031e+01,4.271324843e+01,4.590778536e+01,1.151415745e+01,2.207198250e+01,6.310739576e+01,3.224037600e+01,4.199526721e+01,3.211031846e+01,3.030069701e+01,7.446759477e+01,9.308364185e+01,1.184880609e+01,3.712909326e+01,4.837384020e+00,4.031054646e+01,2.916910811e+01,7.255666989e+01,4.175744734e+01,2.937375670e+01,3.872263866e+01,2.571766209e+01,6.279947955e+01,2.130305846e+01,2.000563128e+01
5.819866465e+01,6.754170312e+01,8.028778053e+01,5.209869569e+01,3.371241220e+01,5.844536830e+00,8.531349812e+01,8.087869909e+01,7.554392130e+01,4.958210773e+01,6.086879156e+01,8.012330437e+01,2.800629868e+01,3.609091794e+01,7.302062642e+01,4.813525991e+01,7.831926458e+01,2.827104491e+01,2.847400495e+01,7.194829232e+01,6.142882075e+01,2.938383634e+01,7.591596213e+01,3.634455473e+01,1.560229834e+01,9.283840908e+01,4.325910784e+01,3.028132757e+01,1.033925444e+01,4.640639014e+01,7.096440030e+01,4.570896341e+01,1.973673666e+00,3.668626543e+01,5.726465147e+01,7.364732557e+01,1.086727632e+00,5.220038739e+01,3.769095024e+01,2.032013479e+01,8.751997526e+01,2.671677411e+01
6.557091875e+01,2.613073739e+01,1.080767767e+01,4.868444122e+01,1.203650934e+01,8.972913398e+01,9.783851758e+01,9.893149772e+01,9.155038821e+01,7.361456738e+01,8.620528138e+01,4.313163909e+01,6.741934285e+01,1.833258314e+01,3.894940231e+01,2.292808201e+01,2.129909877e+01,5.096379354e+01,5.086952853e+01,7.088964020e+01,7.589705278e+01,4.402395379e+01,6.832728668e+01,2.708083632e+01,8.670035392e+01,5.453623865e+01,3.783625045e+01,9.260605190e+01,3.192147688e+01,2.725504174e+01,8.716876712e+01,9.364220034e+00,4.198701375e+01,3.425881811e+01,1.007690916e+01,3.896010331e+01,7.190606581e+01,7.607092444e+01,5.245970443e+00,3.437185924e+01,5.340634905e+01,8.795547827e+01
9.051160596e+01,1.924495093e+01,1.679152505e+01,2.430295597e+01,8.569531931e+01,4.376906414e+01,5.418874781e+01,6.524996872e+00,3.434423202e+01,2.242925938e+01,8.785681986e+01,5.310325783e+01,2.110452317e+01,8.978225771e+01,1.796021950e+01,9.864675609e+01,3.217686945e+01,4.480956927e+01,1.365620510e+01,2.238411403e+01,9.975721748e+01,2.272149354e+01,2.982090214e+00,2.792671783e+01,4.630500850e+01,1.765247111e+01,2.116913350e+00,1.896543647e+01,4.105083745e+01,7.396367083e+01,3.794748890e+01,6.120515851e+01,7.906396924e+01,9.482926726e+01,7.880735899e+01,6.972562445e+01,6.274233305e+01,1.509090082e+00,6.307877139e+01,6.469908179e+01,1.796112937e+01,9.318218719e+01
8.178276844e+01,8.491905175e+01,4.761977752e+01,2.156980680e+01,5.117338108e+01,4.169555065e+01,4.644101027e+01,4.764788872e+01,8.091985834e+01,6.195370595e+01,3.984831352e+01,2.966637334e+01,3.836592798e+01,2.741415436e+01,1.018717848e+01,2.849565881e+00,3.471860206e+01,8.419244707e+01,5.660157403e+01,3.917345558e+01,9.954521878e+01,1.819492349e+01,5.512583446e+01,3.444714611e+01,8.387372749e+01,4.779574073e+01,3.672698655e+00,6.074835854e+01,4.800020366e+01,5.813091262e+01,7.614162202e+01,6.778591989e+01,8.412092046e+01,4.174390550e+00,9.547909960e+01,5.324140004e+01,9.274558770e+01,6.962623195e+01,2.238565254e+01,6.947466078e+01,2.929635994e+01,8.566204298e+01
3.816922624e+01,7.608842525e+01,8.009820973e+01,5.283254831e+01,3.847404241e+01,3.547887672e+01,4.483642448e+01,8.230663150e+01,3.546788971e+01,5.587720669e+01,3.057789203e+01,9.729239778e+01,6.466570428e+01,3.765870369e+01,6.613295886e+01,5.949697413e+01,6.718561611e+01,8.106028406e+01,8.173973675e+00,3.752739799e+01,1.163368791e+01,2.491567620e+01,7.176565573e+01,2.489155056e+01,8.406104381e+01,8.020265565e+00,2.987753913e+01,7.669319402e+00,9.570032713e+01,2.792629742e+01,9.116579218e+01,5.466854477e+01,1.528719367e+00,4.743450196e+01,8.064123838e+01,1.941184877e+01,6.898825345e+00,8.875124121e+01,5.227969399e+01,6.998298884e+01,1.462102409e+01,9.364529555e+01
3.139090585e+01,7.779591134e+01,4.983636919e+01,3.319067877e+01,8.199944462e+01,4.668523889e+01,4.130045949e+01,6.947681425e+01,1.034313023e+01,3.418727148e+01,4.905555143e+01,3.414832302e+01,3.820454769e+01,5.990561143e+01,6.827416245e+01,7.850196455e+01,3.861076876e+01,4.967837701e+01,1.084664060e+01,6.651047415e+01,3.493820088e+01,3.453293437e+01,3.914390255e+01,3.165810730e+01,9.298447117e+00,7.920605403e+01,7.241747549e+01,5.964141015e+01,1.324592950e+01,4.442498449e+01,8.539074393e+01,8.837362210e+01,4.478734901e+00,3.954139616e+01,3.862066045e+01,8.031351882e+01,7.279577049e+01,9.967753733e+01,2.065097015e+01,4.027311386e+01,2.308921491e+01,3.591866039e+00
7.400876696e+01,4.052437513e+01,9.373069399e+01,2.855491997e+01,9.102395739e+01,1.693242391e+01,6.502629190e-01,6.690469526e+01,4.255156635e+00,4.853239294e+01,1.513310116e+01,3.193983644e+01,6.848622772e+01,5.748799801e+01,1.238770764e+00,7.733005316e+01,5.752238326e+01,4.906958068e+01,5.390185328e+01,3.340522954e+01,6.670495988e+01,4.324967932e+01,4.581123259e+01,7.927003249e+01,1.373137426e+01,4.882359934e+00,2.790146790e+00,5.914225473e+01,3.886252542e+01,4.818529401e+01,9.342411832e+01,9.688851390e+01,3.742862381e+00,6.031690549e+01,4.893423563e+01,3.800953709e+01,5.052980417e+01,8.699170559e+01,4.102153548e+00,1.035741371e+01,6.582032134e+01,4.894966150e+01
9.497101647e+01,7.337339090e+01,4.773399019e+01,2.324120838e+01,3.074204808e+01,2.027923208e+00,3.102758208e+01,8.660278728e+01,9.759951930e+01,1.415730861e+01,3.206144651e+01,8.076384651e+01,1.538703149e+01,1.883181698e+01,2.615680149e+01,8.943115591e+01,3.190594228e+01,5.057276044e+01,3.822902516e+01,3.364413863e+00,6.264211844e+01,9.886945784e+01,2.787584484e+01,3.865033213e+01,2.520976410e+01,7.474675169e+01,7.164677901e+01,2.682017099e+01,5.576741591e+01,5.200079972e+01,4.381037148e+01,5.899586698e+01,5.920500134e+01,8.483252062e+01,8.267609053e+01,7.873060646e+01,7.135506684e+01,7.647246183e+01,5.284596424e+01,7.708091486e+01,8.633214470e+01,8.355007349e+01
3.412793146e+01,4.095142227e+01,9.043237861e+01,4.101858123e+01,5.623274142e+01,6.042165414e-01,4.357918869e+01,7.100195476e+01,8.680222393e+01,5.452582302e+01,4.272983271e+01,1.737571105e+00,4.257014272e+01,6.709481206e+01,9.868557012e+01,8.408764529e+01,3.308699132e+01,7.112094426e+01,6.324618028e+01,1.663935084e+01,4.530122453e+01,4.201438407e+01,4.339235058e-01,3.321066008e+01,9.069713728e+00,1.934267861e+01,6.212148363e+01,4.241757849e+01,9.161630130e+01,8.328673716e+01,1.849307830e+01,1.891464071e+01,3.991127338e+01,6.459080891e+01,8.244130121e+01,6.851285455e+01,9.966611215e+01,9.829647422e+01,4.839565288e+00,7.716833735e+01,3.241444491e+01,4.365898722e+01
3.091961121e+01,6.586398937e+01,5.573532706e+01,6.794894271e+01,6.572579485e+01,5.936062926e+01,2.546198698e+01,8.774008055e+00,2.299203724e+01,3.341019738e+01,3.478332699e+00,5.677963017e+01,9.082083045e+01,8.758454681e+01,9.325653748e+00,4.744237200e+01,6.512969418e+01,3.058468232e+01,2.446611285e+01,4.403598578e+01,8.530649567e+01,6.302261415e+00,5.037606340e+01,5.340308976e+01,5.637218786e+01,9.314102995e+01,8.585002904e+01,5.613026731e+00,2.508420818e+01,5.177932464e+01,3.397930418e+01,6.098934808e+01,4.065571977e+01,5.101099778e+01,3.302586894e+01,4.093427933e+01,2.174792225e+01,5.835545905e+01,7.210296450e+01,3.417728477e+00,7.182311142e+01,2.372150838e+01
8.107350512e+01,6.976615618e+01,4.051920631e+01,7.191537636e+01,7.559981610e+00,2.847058238e+01,8.109560992e+01,8.278557389e+01,5.570193831e+01,5.513655511e+01,4.782957304e+01,1.653331363e+01,7.663211026e+01,2.065236848e+01,7.448653553e+01,9.411787038e+01,1.442138411e+01,8.956181409e-01,3.186258330e+01,8.504779069e+01,4.591499669e+00,2.649031280e+01,5.849264965e+01,9.002062806e+01,8.331001376e+01,9.054775675e+01,2.847968316e+01,3.754292773e+01,3.201934388e+01,6.975037207e+01,2.767801471e+01,5.947648315e+01,7.465640219e+00,2.204674636e+01,6.292513546e+01,9.139902402e+01,8.468365906e+01,1.524385188e+01,7.790898813e+01,4.315208385e+01,1.140286655e+01,9.885848281e+01
9.611413305e+01,5.886860553e+01,9.787490921e+01,7.935090023e+01,9.346333023e+01,3.664515921e+01,9.978796151e+01,6.290955305e+01,3.456014631e+01,8.372519185e+01,6.209687338e+01,8.160853657e+01,1.489999260e+01,4.036707848e+01,8.100207237e+00,8.763798807e+01,4.154613729e+01,4.517959455e+01,6.297196330e+01,2.440546162e+01,7.343767625e+01,5.747571510e+01,2.543860098e+01,1.659713591e+01,5.452011100e+01,8.220091263e+01,9.068900464e+01,3.365738527e+01,6.773466637e+01,6.288855692e+01,4.645256559e+01,3.517335378e+01,5.566386161e+01,1.871173538e+01,3.734156783e+01,4.983426622e+01,4.063245930e+01,1.020866681e+01,9.132404707e+01,7.291098797e+01,4.952402242e+01,4.377142993e+01
2.778885911e+00,5.772321859e+01,3.140760242e+01,5.159790979e+01,9.654638364e+01,6.771552872e+01,2.339902748e+01,5.057336671e+01,8.620316845e+01,8.795322649e+01,2.824608489e+01,7.482637968e+01,2.537408771e+01,5.150380284e+01,8.021398597e+01,3.459952707e+01,8.719216787e+01,6.819074723e+00,1.707627069e+01,7.484175020e+01,8.865723102e+01,8.567197936e+01,3.244972939e+01,7.303323662e+01,8.204565944e+01,9.889065684e+01,9.774916749e+00,4.491802468e+01,9.282645598e+01,5.471482370e+01,4.351512799e+00,3.757485603e+01,4.290300130e+01,7.040159139e+01,4.108984845e+01,2.100622635e+01,5.305605723e+01,3.684442150e+01,9.245350981e+01,2.583482910e+01,7.304253474e+00,1.603738727e+00
9.453891959e+01,1.736037571e+01,1.907017211e+01,6.013178431e+01,3.869365408e+01,4.870564091e+01,8.758397291e+01,6.822427953e+01,5.801906204e+01,5.114362719e+01,2.375378037e+00,9.468175026e+01,3.239782374e+01,4.720513849e+01,3.568840442e+01,4.267518153e+01,3.741895905e+01,2.274170583e+01,7.588555084e+01,3.354603907e+01,7.213193943e+01,1.080207560e+01,8.357640266e+00,5.376873209e+01,9.300252338e+01,3.859170631e+01,3.774613600e+01,1.505185417e+01,2.134630958e+01,1.963678573e+01,6.705550131e+01,2.903271308e+01,5.204646678e+01,6.675587403e+01,7.217269051e+01,9.440037347e+01,1.586408131e+01,5.797498135e+01,7.961943074e+01,7.539089598e+01,6.098026097e+01,1.633454074e+01
8.204465397e+01,6.260904496e+01,7.071799720e+01,2.122945268e+00,3.730779350e+01,7.472975139e+01,3.676022698e+01,6.023554449e+01,9.987506940e+01,3.281228695e+01,9.490448852e+01,7.035958351e+01,7.920728341e+01,3.258574205e+01,6.061121954e+01,3.686452103e+01,8.686823339e+01,6.724108504e+01,1.308077443e+01,8.375920177e+01,5.834772570e+01,5.398288970e+01,4.646750931e+01,6.796726284e+01,2.030994566e+01,7.155297862e+01,4.385448991e+01,5.354747014e+01,8.917614127e+01,1.733324573e+01,2.788578698e+01,2.138980817e+01,5.639155524e+01,1.203351747e+01,6.280047804e+01,5.160286745e+01,9.515687806e+01,7.781121650e+01,8.161863868e+01,8.128115226e+01,7.810268564e+01,5.488489177e+01
5.378623609e+01,9.490386361e+01,7.099395574e-01,3.110670521e+01,8.877644298e+01,4.532493586e+01,3.126215313e+01,7.313256915e+01,4.953103980e+01,4.272786685e+00,1.005648705e+01,1.564269779e+01,4.161152778e+01,7.768447951e+01,9.242604486e+01,3.859839514e+01,2.581453894e+01,4.337852012e+01,5.612981506e+01,4.060203842e+01,2.280273783e+01,9.578234320e+01,5.545509043e+01,6.425022422e+01,9.028213048e+01,7.741066778e+01,9.322542870e+01,4.591588643e+01,3.808517203e+01,6.501211561e+01,2.562679653e+00,1.903917353e+01,8.399134544e+01,5.444313699e+01,1.483703739e+01,7.886499785e+01,3.958971515e+01,5.319799394e+01,1.528828392e+01,8.695583895e+00,2.257539975e+01,1.581535279e+01
7.064920607e+01,3.647191198e+01,2.323776211e+01,1.111208573e+01,5.697449154e+01,6.481879618e+01,4.003838397e+01,9.308049505e+01,4.480754606e+01,6.504265797e+01,4.258038507e+01,2.427062656e+01,9.100118513e+00,4.310112677e+01,2.045939976e+01,8.189782001e+01,9.757511993e+01,4.249883925e+01,2.103600210e+01,6.258651641e+01,6.205609064e+01,3.419746380e+01,6.426405479e+01,3.356973945e+01,9.048035991e+01,6.687797558e+01,9.652250240e+01,9.826294251e+01,6.209768584e+00,7.597639146e+01,5.425462332e+01,1.128118210e+01,8.446365997e+01,2.382022719e+00,5.558097370e+01,6.678185515e+00,9.455025313e+01,2.258171692e+01,7.357648597e+01,5.554894710e+01,1.940334667e+01,6.537605957e+01
