v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54
7.364127827e+01,2.112811944e+01,2.769418996e+01,6.770281178e+01,7.858699379e+01,5.402301508e+01,4.782552017e+01,9.746907629e+01,2.913323424e+01,5.597722880e+01,8.359416013e+01,3.958410551e-01,4.896535222e+01,8.310139453e+01,7.257900985e+00,9.079041606e+01,9.058400864e+01,9.249018459e+01,1.559618901e+01,1.865984965e+01,8.850450583e+01,4.494088249e+01,9.402144270e+01,9.638062547e+01,4.058536236e+01,2.044534761e+01,7.926880308e+01,5.731298200e+01,6.875774559e+01,5.900334801e+01,4.311209245e+01,2.727697934e+01,2.139363775e+01,8.007797942e+01,8.129730014e+01,5.580586277e+01,1.535374541e+01,2.674822199e+01,4.938215471e+01,1.223190779e+01,7.641597843e+01,7.801962768e+01,7.305587517e+01,7.952754245e+01,3.572596491e+01,6.773647075e+01,5.637004653e+01,1.505662933e+00,9.649959951e+00,2.530114411e+01,5.462380848e+01,7.372425688e+01,6.246181346e+01,9.806561765e+01
5.487232467e+01,9.650811443e+01,7.152500159e+01,5.291902294e+00,7.953032515e+01,9.016868738e+01,5.844979001e+01,1.688162515e+01,2.586364274e+01,6.914119616e+01,2.758543216e+01,1.930225864e+01,6.942111304e+01,3.293699518e+00,6.967818011e+01,5.302593392e+01,3.177393304e+00,7.686440482e+01,7.349931720e+01,2.309747617e+01,9.565393587e+01,1.505959828e+01,2.238254740e+01,9.290769971e+01,1.174491238e+01,2.016091125e+01,2.313419995e+01,2.729087008e+01,6.788064406e+01,3.060234285e+01,6.171307593e+01,4.817202433e+01,4.227621897e+01,7.476264608e+01,4.694788950e+01,8.229468057e+01,1.700451514e+01,9.542795175e+01,6.038674392e+01,7.912507469e+00,5.773678659e+01,4.245000695e+01,8.792568425e+01,3.250935405e+00,8.323114715e+01,3.751663191e+01,7.876099251e+01,5.332495313e+01,3.780458155e+01,8.448924569e+01,6.450829556e+01,4.181657163e+01,4.637063315e+01,4.336756133e+00
8.132671764e+01,2.711209462e+01,8.064631300e+01,1.505347737e+01,4.095498035e+00,1.822971942e+01,3.225577063e+01,8.858461887e+01,7.603749275e+01,6.051746879e+01,4.668701919e+01,6.317952884e+01,1.604811446e+01,4.753331407e+01,5.318301446e+01,4.116610262e+01,9.708506940e+01,8.801900614e+01,5.658796189e+01,5.571048981e+01,9.492365140e+01,1.636561937e+01,8.126471680e+01,8.049688088e+01,2.243825442e+01,8.782873283e+01,6.327970272e+01,6.170970205e+01,8.436775322e+01,4.214469724e+01,8.017743747e+01,7.042551204e+01,4.534622546e+01,7.996208416e+01,7.441109333e+01,5.213091210e+01,1.730021338e+01,1.443257688e+01,4.627102397e+00,3.789151885e+01,7.699705559e+01,9.726620365e+01,8.623279688e+01,6.100801944e+01,4.736645019e+01,4.083019964e+00,2.852069854e+01,7.869468396e+00,5.018950294e+01,2.615623625e+01,7.658494401e+01,8.426994194e+00,3.434488387e+01,1.644939829e+00
1.182989666e+01,2.863288631e+01,8.854011262e+01,1.424120852e+01,8.508865130e-01,7.922632971e+01,2.068258394e+01,2.042135588e+01,1.695650387e+01,4.861590151e+01,9.196295285e+01,4.387568190e+01,8.177882386e+01,3.891891634e+01,3.818374904e+01,5.873222097e+01,9.723495013e+01,3.414137436e+00,3.009888308e+01,8.785184209e+01,6.521967852e+01,6.333865204e+01,3.686010871e+01,4.646635914e-01,2.914410111e+01,8.263420563e+00,4.140063454e+01,8.233500615e+01,3.803977431e+01,4.316174271e+01,5.674871404e+01,2.500362454e+01,4.635550276e+01,3.755061838e+01,2.630009549e+01,8.786203478e+01,1.484065370e+01,1.834435136e+01,3.933946479e+00,1.596074690e+01,5.678069985e+00,5.533431454e+01,3.582702054e+01,2.125512642e+01,6.038808828e+01,8.524388993e+01,7.363378288e+01,9.647072532e+01,1.819943902e+01,6.444050022e+01,9.344887741e+01,9.052824716e+00,1.300741264e+01,2.805486131e+01
3.014238379e+01,7.197977169e+01,6.276109052e+01,5.229408289e+01,8.570739044e+01,2.834084258e+01,1.199010727e+01,8.233384416e+01,9.499397346e+01,1.506372679e+01,4.101205035e+01,6.724198305e-01,6.274110819e+01,1.638366950e+01,9.296238265e+01,1.539553183e+01,5.404505830e+01,6.258450136e+01,9.990222439e+01,3.781472419e+01,9.435854284e+00,3.475745345e+01,3.948050331e+01,6.357874866e+01,2.114280216e+01,3.036902734e+01,7.342756349e+01,8.317159346e-01,3.175397029e+01,2.929030752e+01,3.308694364e+01,5.050604018e+01,1.734243899e+00,9.841105855e+01,7.731973080e+01,2.352261663e+01,7.258424842e+01,3.359969277e+01,9.063232022e+01,1.333666085e+01,3.510777657e+01,9.598406908e+01,7.798093261e+01,6.847385152e+01,6.998450159e+01,5.711764956e+01,8.059601388e+01,6.250995272e+01,7.949558142e+01,9.691477850e+01,2.699186620e+01,6.341236801e+01,4.362058408e+01,3.410284105e+01
2.666738644e+01,6.784236169e+01,8.278956530e+01,6.313120092e+01,7.340740269e+00,2.844100674e+01,9.412434512e+01,3.553626542e+01,1.623100908e+01,6.889530610e+00,1.877942529e+01,2.762265241e+01,1.729900209e+01,8.738914027e+01,3.454607151e+01,9.734333436e+01,3.819649739e+01,2.402143452e+01,6.671044897e+01,4.461411733e+00,9.058009633e+01,2.724834432e+01,6.405717379e+01,8.626945272e+01,2.878518259e+01,8.019139970e+01,9.733053637e+01,3.467036376e+01,9.185700812e+01,4.715605704e+01,1.286927499e+01,1.060685942e+01,4.734441293e+01,1.613344117e+01,7.253373866e+00,7.098933043e+01,2.745084357e+01,6.689436285e+01,1.310242622e+00,9.242438729e+01,7.021392525e+01,2.316772237e+01,6.230541805e+01,8.333644558e+01,6.115863982e+01,3.712770349e+01,1.993905301e+01,3.664554857e+01,4.464651095e+01,4.432576916e+01,7.986737490e+01,4.536106923e+01,9.893800665e+01,7.190028798e+01
1.436589484e+01,4.869385849e+01,5.507819348e+01,5.458143407e+01,2.590874254e+01,1.570902142e+00,8.711656305e+01,1.637476302e+01,5.461584571e+01,5.202147755e+01,1.892352715e+01,5.502029911e+01,6.747710842e+01,8.385711679e+01,6.867818994e+01,4.619150860e+01,1.483944585e+01,6.878705442e+01,2.477655445e+01,4.474533603e+01,5.784617752e+01,6.366278546e+01,6.919826227e+00,6.965100938e+01,4.345917081e+01,8.969066894e+01,2.678760972e+01,5.695030091e+01,1.270911452e+01,8.894511316e+01,6.617522528e+01,3.623007085e+01,8.241957380e+01,3.798431170e+01,6.109197296e+01,6.652050280e+01,1.005847786e+01,2.096799715e+01,5.782715036e+01,2.508828078e+01,5.257094754e+01,8.777486434e+00,4.619061742e+01,2.190189972e+01,1.111143993e+01,3.220368251e+01,3.255156547e+01,4.569997328e+01,6.207754397e+01,7.142480286e+01,6.263399269e+01,5.961621957e+00,8.854857637e+01,6.188514344e+01
4.092731899e+00,9.966061860e+00,9.968753979e+01,8.145236220e+01,8.717351017e+01,6.634631634e+00,7.195430785e+00,6.806480484e+00,3.563380989e+01,9.351283104e+01,6.300057320e+01,3.300245869e+01,3.264963236e+01,5.870122062e+00,5.697347681e+01,7.793012025e+01,5.519025255e+01,2.702139817e+00,5.800172436e+01,5.477786622e+01,2.979483614e+00,9.125962981e+00,7.884674445e+01,4.225808619e+01,3.351095871e+01,2.007244623e+01,6.094576167e+01,6.278576071e+01,3.283748140e+01,8.978654092e+01,9.251124968e+00,6.834004563e+01,4.406018789e+01,2.508039241e+01,6.307296745e+01,9.034277206e+01,5.128895159e+01,9.524607721e+01,7.149379935e+01,9.964891213e+01,3.467923716e+01,6.794454924e+01,7.894934220e+01,5.173214984e+01,5.363202147e+01,7.875010074e+01,9.937297018e+01,9.464418208e+01,1.128104071e+01,4.852962043e+00,8.579632487e+00,3.009969435e+01,6.123858559e+01,9.961982793e+01
4.963081179e+01,1.277994005e+01,2.386047034e+01,9.894637975e+01,8.970567640e+01,8.568444666e+01,8.357025814e+01,7.383592627e+01,7.111171182e+01,2.948368362e+01,9.233523070e+01,2.255008784e+01,1.354703307e+01,8.026586849e+01,3.074606814e+01,8.213072797e+01,1.336181034e+01,7.474355466e+01,8.414221236e+01,8.256034844e+01,3.078790807e+01,7.637922783e+01,4.602829282e+01,3.270570616e+01,7.229479508e+01,4.468986112e+01,1.297206778e+01,8.790476219e+00,9.586637771e+01,4.344945797e+01,9.174026281e+01,9.599018134e+01,7.098470494e+01,9.509281719e+01,8.898216575e+01,4.114849491e+01,6.182293805e+01,3.111071327e+01,9.808113240e+01,9.640259073e+01,1.778638739e+01,4.684375478e+01,1.699418919e+01,7.751197250e+01,4.071763520e+00,3.434077127e+01,8.246806233e+00,8.070054670e+01,5.878614886e+01,3.660227804e+01,5.560272149e+01,3.459864979e+01,6.111372492e+01,4.295240861e+01
8.368457446e+01,2.802074984e+01,9.864975342e+01,4.927856569e+01,4.309784428e+01,7.714850151e+01,6.559575520e+01,4.757636856e+01,8.988930432e+01,6.250427835e+01,3.581548742e+01,2.312664768e+01,7.052611520e+01,5.025144871e+01,5.720699423e+01,9.845080754e+01,7.032820861e+01,8.108979827e+01,2.890461198e+01,1.389861255e+01,2.508896545e+01,7.137678305e+01,5.041167484e+01,4.849399355e+01,9.438640672e+01,9.849316658e+01,1.732351726e+01,7.290100754e+01,2.159258115e+01,1.073329264e+01,5.051037135e+01,3.676298723e+01,8.827312089e+01,8.636287175e+00,8.448723912e+01,5.598045795e+01,1.276638396e+01,4.983414506e+01,6.007978885e+00,7.075139883e+01,1.854846793e+01,8.570972646e+01,3.844946064e+01,1.652159856e+00,5.588361492e+01,4.708407432e+01,1.815212234e+01,7.298361956e+00,4.210281816e+01,3.178577050e+01,9.072926387e+01,5.224118536e+01,2.474155627e+01,7.059281116e+01
4.830347621e+01,5.449384036e+01,9.285450279e+01,2.742374247e+01,7.083514054e+01,4.097874969e+01,9.813158588e+01,4.525318414e+01,8.366424424e+01,6.232378207e+01,1.667061558e+01,4.286569873e+01,2.406887165e+01,7.958658454e+01,6.375964278e+00,4.941328404e+01,4.583612445e+01,6.841821132e+01,4.677460147e+01,6.797818014e+01,3.456877914e+01,3.592765377e+01,1.643271037e+01,3.623184166e+01,4.250715631e+01,9.674738771e+01,8.358470847e+01,4.622253783e+00,5.997713266e+01,2.319490842e+01,4.576381518e+01,1.988417415e+01,2.536168528e+01,2.863291859e+01,5.844727392e+01,2.814639698e+01,9.745843447e+01,1.313029733e+01,7.202409356e+01,2.600518344e+01,6.361005525e+00,4.536296415e+01,2.068942642e+01,3.940244231e+01,2.320291188e+01,4.340306121e+01,4.643039089e+01,7.463115556e+01,2.759496076e+01,7.231897371e+01,6.034803089e+01,5.421960099e+01,6.749326608e+01,8.340626083e+01
5.087092062e+01,8.211209742e+01,8.909091379e+01,7.863418304e+01,8.753950108e+01,1.938712053e+00,8.317270298e+00,5.924339070e+01,2.146008523e+01,8.337957944e+01,8.952386791e+01,9.244996969e+01,3.534355336e+01,3.649919100e+01,8.819951444e+01,6.052711939e+01,3.167362547e+01,2.052049381e+01,8.469699782e+01,3.343723587e+01,4.326964578e+01,4.325878633e+01,7.064357590e+01,8.323086095e+01,1.089751021e+01,5.479386004e+01,8.103125346e+01,6.331376644e+01,8.880304741e+01,9.228673326e+01,5.714443929e+01,9.870918813e+01,9.357860329e+01,4.785319219e+01,5.544762293e+01,2.392705237e+01,5.241550949e+00,5.146013109e+01,8.548459412e+01,1.405304569e+01,4.983485402e+01,1.446117529e+01,9.165031685e+01,2.955494001e+01,1.007082214e+01,6.825127890e+01,4.900507137e+00,3.670496696e+01,9.383376992e+01,3.801246686e+01,1.549681647e+01,8.502890691e+01,3.492378115e+01,1.357260528e+01
3.738499669e+01,2.910597489e+01,2.611295571e+01,3.385369970e+01,2.889020382e+01,5.933204858e+01,6.450885575e+01,5.521384793e+01,7.715020546e+01,3.825138963e+01,9.624114028e+01,9.375953467e+01,3.058245634e+01,3.862124776e+01,6.451088492e+01,5.011145294e+01,3.046521474e+01,1.552495902e+00,1.032460297e+01,8.702223294e+01,9.680979404e+00,5.077969016e+01,5.861021610e+01,3.146841886e+00,5.349229286e+01,8.360469979e+01,4.255306456e+01,2.517405122e+01,5.808476964e+01,7.708732679e+01,2.183965074e+01,8.096214212e+01,3.637954444e+01,7.548618464e+01,1.918454239e+01,7.175389148e+00,8.465995051e+01,9.682972237e+01,6.409664181e+01,9.807250164e+01,4.530174131e+01,3.946004680e+01,7.103272875e+01,6.962176627e+01,4.789060971e+01,8.831236193e+01,2.924961479e+01,2.688995913e+01,2.810692328e+01,7.365521672e+01,2.451892369e+01,3.242928021e+01,4.093514104e+01,9.007032564e+01
5.425725748e+01,4.873307127e+01,1.030112542e+01,3.592656174e+01,9.908175025e-01,4.690324958e+01,8.211392733e+01,5.552793262e+01,6.360793111e+01,6.094817925e+01,6.833794585e+01,8.220590075e+01,9.219235714e+01,7.307868422e+01,6.496701482e+01,1.592620316e+01,9.058625098e+00,7.043175939e+01,9.746470295e+00,3.870708021e+00,7.568726459e+01,7.019112350e+01,3.196707822e+01,1.141870252e+01,1.887520137e+01,9.024426271e+01,6.855421227e+01,4.658740636e+01,8.712532960e+01,1.397138450e+01,5.593313940e+01,7.590961890e+01,4.035372462e+01,5.715654218e+01,1.408472123e+00,8.912246284e+01,7.157214560e+01,3.586374412e+01,1.237398436e+01,3.422611291e+01,9.372235326e+01,2.321067263e+01,4.426934465e+01,8.315630105e+01,7.791931423e+01,6.161893423e+01,6.105268266e+01,5.569169438e+01,5.561953988e+01,5.035950267e+01,7.548631974e+01,6.231236538e+01,2.475677665e+00,2.148666156e+01
1.015371899e+01,5.463883244e+01,9.112280174e+01,9.420333362e+01,6.328840008e+01,8.185093390e+01,4.550243681e+01,3.344231422e+01,5.900254339e+01,4.155929327e+00,6.665060309e+01,6.552335922e+01,5.341733837e+01,9.127314684e+01,7.331301134e+01,7.448300122e+01,3.037798730e+01,7.578314850e+01,2.491741336e+01,7.436206554e+00,1.908801379e+01,5.725115054e+00,1.988379222e+01,5.774755796e+01,7.779774965e+01,6.022052338e+00,6.460059486e+01,5.050280730e+01,4.425714733e+01,8.986969207e+01,7.938293118e+00,3.196825741e+01,1.277342780e+01,4.161732575e+01,9.219507891e+01,8.669109148e+01,3.290561150e+01,9.113440005e+01,7.681665291e+01,1.282713473e+01,2.912807381e+01,6.251344532e+01,5.196202766e+01,3.223732622e+01,4.158196423e+01,7.632503072e+01,4.249785082e+01,3.774188871e+01,1.083850683e+01,9.116816980e+01,6.748158750e+00,7.231038716e+01,9.566774894e+01,4.836168985e+01
3.920512019e+01,8.789596565e+01,2.494069560e+01,8.703789042e+01,8.141898566e+01,8.809293688e+01,7.834725179e+01,3.436442391e+01,9.910254776e+01,2.180176809e+01,3.500523220e+01,2.584910290e+00,9.856683627e+01,4.384200671e+01,6.415049879e+01,1.100759831e+01,6.034219039e+00,5.212401382e+01,1.734602550e+01,9.950014178e+01,7.604681367e-01,1.087465141e+01,5.212679654e+01,6.765615704e+01,1.492233701e+01,3.629372650e+01,8.975416917e+01,5.139299929e+01,5.191422855e+01,3.751770340e+01,5.636892135e+01,5.803060083e+01,8.597213736e+01,6.844538077e+01,8.977702034e+01,8.347618213e+01,9.389549375e+01,4.729783229e+01,7.297936810e+01,3.485142697e+01,1.878367180e+01,7.476647599e+01,1.851499133e+01,5.227420206e+01,3.987356566e+01,8.329341597e+01,4.147018614e+01,9.121148477e+01,4.341752122e+01,9.565902990e+01,7.161944592e+01,8.894036176e+01,4.489594528e+01,3.549713680e+01
9.280596614e+01,8.976711607e+01,3.214801044e+01,5.695634793e+01,1.367045163e+00,7.427688111e+01,4.852925861e+01,7.213267751e+01,2.797806374e+01,4.550469873e+01,4.543400843e+01,1.037320058e+01,7.506018642e+01,3.953685079e+01,8.424547301e+01,4.019757167e+01,3.667405923e+01,7.495298134e+01,3.507650980e+01,5.421926303e+01,3.673878413e+01,2.150596949e+01,7.376103580e+01,6.675165718e+01,3.040551122e-02,9.452777048e-01,6.918284604e+01,7.545529301e+01,7.749458164e+01,9.558455486e+01,4.869850223e+01,8.255504342e+01,3.901247169e+01,2.161519008e+01,4.809364030e+01,8.021061954e+01,1.243491314e+01,9.915971966e+01,1.374403603e+01,9.823532185e+01,7.471479004e+01,1.513719547e+01,8.206677303e+01,5.971065913e+01,6.553912678e+01,3.945012418e+00,7.024277959e+01,3.089492042e+01,2.621866756e+01,9.847656804e+01,9.006615181e+01,8.157365957e+01,8.514289642e+01,2.757315547e+01
3.808633283e+01,3.855358356e+01,8.317026974e+00,7.499372411e+01,2.501265916e+01,7.382210446e+01,3.766648302e+01,7.630367180e+01,9.150032324e+00,3.928617021e+01,7.469706558e+01,2.671319202e+01,7.262059088e+01,6.218575736e+01,6.959821141e+00,1.641835566e+01,7.763748848e+01,9.944000129e+01,5.177015724e+01,3.811506750e+01,9.328987521e+01,8.781097228e+00,2.970260688e+01,8.440359960e+01,4.221694356e+01,8.469401085e+01,6.720990507e+01,6.944535607e+01,5.543957804e+01,1.973774210e+01,8.009798309e+00,1.156549430e+01,9.729004566e+01,2.716707123e+01,5.512129748e+01,5.403886680e+01,1.366702359e+01,4.055474980e+01,3.985238375e+01,5.744989125e+01,4.123532060e+01,6.584513638e+01,3.303586005e+00,9.121590265e+01,1.276264287e+01,1.547593709e+01,1.589088914e+00,9.402914213e+01,1.948077857e-01,5.425574050e+01,1.444243786e+01,6.150148495e+01,5.651987752e+01,7.394002680e+01
1.034734727e+01,1.832389304e+01,2.688532776e+01,4.733964630e+01,2.095580426e+00,6.477248055e+01,9.451809798e+01,6.278705334e+01,9.792264048e+01,9.431804607e+01,6.695511019e+01,5.823374661e+01,3.982551491e+01,7.802757927e+01,8.722742034e+01,4.289025035e+01,7.866906972e+01,9.453194704e+01,4.533639679e+01,8.643266683e+01,3.213307015e+01,9.850575921e+01,5.413902946e+01,2.808740107e+01,8.064478958e+01,3.529409594e+01,1.070517772e+01,8.700847653e+01,8.167153274e+00,4.592601009e+01,9.038567949e+01,4.973711930e+01,5.336542984e+01,8.769878953e+00,3.929736755e+01,3.724548871e+01,8.421171942e+01,8.276433450e+01,2.153166856e+00,2.253205936e+01,8.006548330e+01,8.044601313e+01,5.021657644e+01,2.790096955e+01,1.058453781e+01,9.715810516e+00,7.365355185e+00,1.531862625e+01,5.176323140e+01,9.102057670e+01,9.181218500e+01,9.994611192e+01,9.379576753e+01,6.088015035e+00
4.971339161e+00,3.067066702e+01,5.609424961e+01,7.888284745e+01,3.194251211e+01,3.130380284e+01,8.919405580e+01,4.475400315e+01,1.205023308e+01,8.190562203e+01,8.368606498e+01,5.770294085e+01,4.425027989e+00,4.547260378e+01,7.893820440e+01,4.448964976e+01,1.781891786e+01,6.245232324e+01,7.162134207e+01,7.880994083e+01,7.408831136e+01,8.139683654e+00,2.427868812e+01,3.454219455e+01,5.485558836e+01,2.716084832e+01,2.694046572e+01,7.368971174e+01,8.599926511e+01,6.352306939e+01,5.828902001e+01,3.522781730e+01,6.944163487e+01,9.893178511e+01,5.870656036e+01,3.449079441e+01,1.334307502e+00,1.907299117e-01,6.633294614e+01,5.677919608e+01,3.706282233e+01,4.950179327e+01,4.440623836e+01,9.973156709e+01,7.693344800e+00,2.329276361e+01,6.963677469e+01,7.697069778e+01,5.612569160e+01,6.969393450e+01,8.956908932e+01,8.551305850e+01,2.377406561e+01,8.308634744e+01
4.494140459e+01,2.406813396e+01,4.109487605e+01,8.060687870e+01,9.239838585e+01,8.281364569e+01,7.822646839e+01,1.888081147e+01,2.402208605e+01,1.575766193e+01,3.603454551e+01,8.549668217e+01,1.456734068e+01,9.927099899e+01,6.227689215e+01,6.416393397e+00,2.672070293e+01,4.326248403e+01,8.750115449e+01,2.458476115e+01,1.760041473e+01,8.469809529e+01,5.001264456e+01,9.587542971e+01,1.821442418e-01,5.905219836e+01,6.564259623e+01,8.599751377e+01,5.869928180e+00,1.257683751e+01,8.641986287e+00,1.084680343e+00,3.505611989e+01,2.210599592e+01,8.318202357e+01,4.295238675e+01,6.420767478e+01,7.895732395e+01,4.122581087e+01,1.691879702e+01,5.446892789e-01,7.350113313e+01,2.551827581e+01,8.359408997e+01,3.148704569e+01,9.104218636e+01,3.657737967e+00,8.765334059e+01,3.851419059e+01,3.213731330e+01,8.724727500e+00,6.378958979e+01,2.703298251e+01,2.376452762e+01
4.663672441e+01,5.930153877e+01,5.129510606e+01,7.206691445e+01,4.818608275e+01,1.538653701e+01,4.910708384e+01,3.360258454e+00,4.935699777e+01,9.133521620e+01,1.004243760e+01,9.970265133e+00,9.318118452e+01,9.318203258e+01,7.318062774e+01,4.869447766e+01,7.442489779e+01,9.226896572e+01,6.692252842e+01,6.439303124e+01,7.626655018e+01,3.720279956e+01,9.732033862e+01,9.990330853e+01,2.511048049e+00,7.453039126e+01,8.473398365e+01,8.890745711e+01,8.801819730e+01,1.733661218e+01,6.770442302e+01,2.991685319e+01,1.525418630e+00,2.074294735e+01,6.069452878e+01,7.029456924e+01,5.629652560e+01,9.169006050e+01,8.693373854e+01,9.497972030e+00,7.360702393e+01,7.282176708e+01,3.016037394e+00,6.349074744e+01,1.771052499e+01,4.037184963e+01,1.070894024e+01,3.035184009e+01,1.298955653e+01,6.167588588e+01,9.922965489e+01,6.403419603e+01,6.494781091e+01,1.048957543e+01
1.894495112e+01,3.703828979e+01,1.607489894e+01,2.335513979e+01,7.986065662e+01,3.503256497e+00,7.572302974e+01,9.288944242e+01,6.874901404e+01,2.870719143e+01,3.760594313e+01,9.192140068e+01,3.184853980e+01,8.415827455e+01,6.334820549e+01,5.423365862e+01,7.205866007e+00,6.605039762e+01,6.626235719e+01,6.376769819e+01,3.446094051e+01,4.295875919e+01,1.005623421e+00,3.060459681e+01,8.148928569e+01,3.668207966e+01,8.025765827e+01,9.996471752e+01,6.493439639e+01,6.505976489e+01,8.803699693e+01,9.991044588e+01,3.658677357e+01,6.131924015e+00,9.553365216e+01,9.496204582e+00,2.936423217e+01,5.723324424e+01,4.118109128e+00,3.431162462e+01,2.713182846e+00,4.117832289e+00,2.657714580e+01,6.624625385e+01,6.121852084e+01,7.067856557e+01,6.773355818e+01,7.379913157e+01,8.901450102e+01,8.683900071e+01,8.169840302e+01,5.414524394e+01,9.140753774e+01,1.294729268e+01
1.063859259e+01,9.540206144e+01,1.667772192e+01,9.279005799e+01,6.596729644e+01,2.876991736e+01,9.550169608e+01,5.035957222e+01,4.901254346e+01,2.225488748e+01,1.062964156e+01,8.687461561e+01,6.136590879e+01,9.551254482e+00,4.829809638e+01,8.031911456e+01,7.676418585e+01,7.656965211e+01,1.561016607e+00,8.805251552e+00,4.108543800e+01,6.204721658e+01,8.589381453e+01,1.861138870e+01,7.675467906e+01,2.346158863e+01,3.111682257e+01,7.811268001e+00,2.209855689e+01,8.828654312e+01,2.081220010e+01,6.552890362e+01,2.324513929e+01,1.167221749e+01,3.476947621e+01,9.117538082e+01,2.769084465e+01,6.382439211e+01,4.921639808e+01,5.345503700e+01,5.336031246e+01,7.865390824e+01,7.582878243e+01,8.194257235e+01,4.308153892e+01,6.401377650e+01,2.094349103e+01,5.269471040e+01,2.776402372e+01,2.040596066e+01,8.374780456e+01,2.681345674e+01,7.194284775e+01,2.789247007e+01
5.308683196e+01,9.748015076e+01,2.334453574e+01,2.855738689e+01,9.945960572e+01,3.772530039e+01,7.286404832e+01,3.075348284e+01,1.898642454e+01,8.952085062e+01,9.412020989e+01,2.919985047e+01,5.010319973e+01,5.308453524e+01,9.569257824e+01,6.471064630e+01,9.326911709e+01,9.377852495e+01,9.947328455e+01,2.705087858e+01,4.672489391e+01,2.230725257e+01,5.403447783e+01,5.881830388e+01,5.067010556e+01,1.468129091e+01,5.890188847e+01,8.195332970e+01,1.070256097e+01,9.966421178e+01,3.019290281e+01,4.784998792e+01,7.102820113e+01,6.245457809e+01,3.646505336e+01,1.253709942e+01,3.493301940e+01,4.701402805e+01,5.058742479e+01,5.323475572e+01,1.715643993e+01,7.441038125e+01,1.990809903e+01,7.281984719e+01,2.546678225e+01,7.723668935e+01,6.096491867e+01,7.628292080e+01,8.629446023e+01,8.397652447e+01,6.356957307e+01,5.246708347e+01,7.822350712e+01,1.948187821e+01
