v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78
3.168288390e+01,9.581543849e+00,6.367578748e+01,3.153452412e+01,4.656180981e+01,1.382877964e+01,3.717263945e+01,6.045898770e+01,3.033505372e+01,7.094977483e+01,9.342339961e+01,8.116993934e+01,4.381871038e+01,2.019141943e+01,3.815625373e+01,3.103186461e+01,6.912827278e+01,4.681576389e+01,4.394948738e+01,2.376757754e+01,4.306454102e+01,4.666064777e+01,8.304567276e+01,2.179933748e+01,9.542168447e+01,1.908277380e+01,4.263926416e+00,8.642546603e+01,7.075580863e+01,5.446658066e+01,1.340010813e+00,3.563847859e+01,3.115485024e+01,3.600298766e+01,8.276523292e+01,3.499683386e+01,9.844237213e+01,5.719744556e+01,3.465981735e+00,5.547631016e+01,4.911142680e+01,3.062688308e+01,1.808440448e+01,2.914971410e+00,7.623484618e+01,4.136821988e+01,8.132734353e+01,6.076605807e+01,3.715359100e+01,3.717746191e+01,2.123560819e+01,5.968877389e+01,1.561009738e+01,1.376598447e+01,5.518783858e+01,8.333697987e+01,5.480398856e+01,9.889342688e+01,6.115151330e+01,2.468293295e+01,4.775591145e+01,1.113923738e+01,5.180605226e+01,7.159967565e+01,6.857031421e+01,6.332725032e+01,5.838878580e+01,6.736176447e+01,6.974220144e+01,3.158803768e+01,2.782070205e+01,1.818375774e+01,2.572914677e+01,7.012401135e+01,8.077642129e+01,3.088429567e+01,1.265778993e+01,7.606749773e+01
6.662426770e+01,4.802489668e+01,5.510348602e+01,9.342907906e+00,6.094144211e+01,4.925798768e+01,5.050624204e+01,6.214415986e+01,7.459268035e+00,6.998915958e+01,9.290776493e+01,6.385913857e+01,9.506000808e+01,7.398478425e+01,1.169064755e+01,8.108061701e+01,7.520264264e+01,2.809941162e+01,1.578931075e+01,9.620323286e+01,4.986459311e+00,3.184227312e+01,5.035787213e+01,2.405078455e+01,8.711056160e+01,2.738244355e+01,5.821311901e+01,3.947843039e+01,9.750434374e+01,4.362859290e+01,9.407782327e+01,2.669449005e+01,1.931494834e+01,2.140883363e+00,2.891639075e+01,4.336035793e+01,6.030275520e+01,2.212403529e+01,7.915006036e+01,8.050140497e+01,5.433067109e+01,1.723982499e+01,9.127302993e+01,1.964805266e+01,5.720516286e+01,3.468138917e+01,3.480365666e+01,7.689930497e+01,5.588447667e+01,8.947894367e+01,2.101161650e+01,2.284601519e+01,8.645859361e+01,8.327234287e+01,5.651995891e+01,8.048574706e+01,8.129308443e+01,5.894769574e+01,9.737078093e+01,9.717620408e+00,7.469647469e+01,1.007496602e+01,2.019104250e+01,9.761175086e+01,3.803204461e+00,9.134264124e+01,7.621215484e+01,5.839537441e+01,4.451906121e+01,4.205004885e+01,4.015335463e+01,7.424991135e+00,6.124908126e+01,5.071318838e+00,6.500303731e+00,6.187598125e+01,8.338380126e+01,1.133682824e+01
2.747673597e+01,4.768550039e+01,2.842843976e+01,8.123270649e+01,1.846958360e+01,9.233773135e+01,4.299629449e+01,5.500310622e+01,3.299483026e+01,1.318504928e+01,3.446486496e+01,9.378783354e+01,3.359277775e+01,2.145597554e+01,6.726760234e+01,1.395404792e+01,1.976034365e+01,3.686927253e+01,4.365365965e+01,1.001910276e+01,2.354297357e+01,5.786749343e+01,9.757724061e+01,2.690641965e+01,2.142289448e+00,5.116690624e+01,7.751726477e+01,1.667147894e+01,8.586963763e+01,6.791046742e+01,9.214717622e+01,1.983934805e+01,6.280046796e+01,7.179188910e+01,7.273476019e+01,3.756393304e+01,1.431970141e+01,5.755900959e+01,2.530306885e+01,9.429993460e+01,2.175213954e+01,1.289668867e+01,3.388558343e+01,8.043678236e+01,9.126822792e+01,7.128883480e+01,6.707670781e+01,5.809025558e+01,6.999057067e+01,9.898900549e+01,3.029170469e+01,4.199088010e+01,5.406205940e+01,7.714682930e+00,7.120730286e+01,4.391324462e+01,1.970570562e+01,2.626214905e+01,2.294278566e+01,8.953180692e+01,4.300614366e+01,8.630576451e+01,3.834209490e+01,5.183298248e+01,2.086639300e+01,7.130135255e+01,5.519953894e+01,3.589551767e+01,6.941954766e+01,6.678658901e+01,8.837641914e+01,9.990038306e+01,4.938138415e+00,2.513309196e+01,7.005041486e+01,6.468729616e+01,6.157093590e+01,2.063430498e+00
6.330197424e+01,6.897224072e+01,6.111301690e+01,2.789893413e+01,5.457030848e+01,9.244145729e+00,2.850239027e+01,2.293712453e+01,2.344699272e+00,7.145193178e+01,8.991303258e+01,2.648566887e+01,8.724883782e+01,8.937490175e+01,9.867303216e+01,3.740288628e+01,3.029153424e+01,6.763725316e+01,9.233403612e+00,9.532982146e+01,2.732930434e+01,1.999709648e+01,8.224737699e+01,8.511651777e+01,2.219350413e+01,4.020574709e+01,3.853840089e+00,3.524699667e+01,2.485132163e+00,1.768877433e+01,7.674496673e+01,3.020522791e+01,4.613593586e+01,5.705035013e+01,2.526373741e+01,6.533557215e+00,3.663599862e+01,2.752884504e+01,1.631310168e+01,3.482153227e+01,1.124297967e+01,6.688873400e+01,9.307396155e+00,8.478913785e+00,2.159801442e+01,4.043757288e-01,4.815403370e+01,9.839783446e+01,5.810945782e-01,8.875127031e+01,8.231490388e+01,3.938240102e+01,7.197441086e+01,2.197914377e+01,9.658503002e+01,3.214620183e+01,6.966227803e+01,4.573205067e+00,3.407480590e+01,4.274421846e+01,6.429831852e+01,1.717033131e+01,4.326051149e+01,8.421675369e+00,4.280492600e+01,3.712424123e+01,2.253432357e+01,7.647138724e+01,4.298819786e+01,2.678133910e+01,3.547674412e+00,9.480303025e+01,7.897284908e+01,4.674645736e+01,1.676288554e+01,5.351211065e+01,8.037111425e+01,2.896489863e+01
7.187053373e+00,6.678863692e+01,4.289580338e+01,9.191041323e+01,1.670054024e+01,2.061066399e+01,2.771018648e+01,7.968803997e+01,9.811664997e+01,5.199592524e+01,9.015462022e+01,6.352325661e+01,4.282017320e+01,7.328229629e+01,4.878085967e+01,7.495108680e+01,8.358758487e+01,7.318899255e+01,5.448713891e+01,9.120867993e+01,5.986381397e+01,3.976666427e+01,9.341412350e+01,8.547724259e+01,3.690369377e+01,9.020120576e+01,6.944325507e+01,4.886208246e+01,8.341696112e+01,4.546135061e+01,5.735652653e+00,3.120793685e+01,9.913387704e-01,7.043115357e+00,6.059138889e+01,4.877466821e+01,5.868605810e+01,4.566157239e+01,5.641761732e+01,5.901036435e+01,1.893879186e+01,2.923123790e+01,4.550685201e+01,6.545369861e+01,5.864284207e+01,4.234945055e+00,8.312351922e+01,6.899502268e+01,8.539966905e+01,8.328530961e+01,2.638100088e+01,2.668826188e+01,3.384749580e+01,3.079483871e+01,7.839597339e+01,9.992160204e+01,6.864924401e+01,3.926319205e+01,2.604867965e+01,4.798584800e+01,5.577198875e+00,6.022590277e+01,8.307922022e+01,7.834269912e-01,1.779456907e+01,3.158434659e+01,3.170198685e+01,2.073452131e+01,7.023704124e+01,9.813076371e+01,9.363355723e+01,3.831118544e+01,4.805764881e+01,3.919904535e+01,8.099530520e+01,4.502895629e+01,9.419186204e+01,3.832576444e+01
7.584931072e+01,6.136673133e+01,6.697742650e+01,9.938567250e+01,4.741934542e+01,5.676603955e+01,3.811603912e+01,6.712856345e+01,5.098682900e+01,5.986752428e+01,8.532295883e+01,5.071976986e+01,8.106302588e+01,9.926211516e+01,7.672136740e+01,4.101787691e+00,8.142987248e+01,3.160992936e+01,4.409032760e+01,2.733647767e+01,2.895849795e+01,1.210632613e-01,7.976986595e+01,4.194996951e+01,5.526236556e+01,7.798684174e+01,7.524111547e+01,4.788120702e+01,9.944021447e+01,8.445887771e+01,5.462254120e+01,7.846953264e+00,8.344345981e+01,1.833692574e+01,9.027330378e+01,7.360855017e+01,9.740975045e+01,2.799542230e+01,7.248297431e+01,7.042034462e+01,2.797247393e+01,7.562929419e+01,8.664274936e+01,9.309816135e+01,6.239412975e+01,2.493565118e+00,6.742554238e+01,9.895204864e+01,7.367480876e+01,7.611899860e+01,5.438895003e+01,9.280367563e+01,6.835623705e+01,5.429461414e+01,7.165406679e-01,3.517079009e+01,5.843480338e+01,6.334372958e+01,9.593845195e+01,9.488154567e+01,2.121723326e+01,7.636412216e+01,5.392174626e+01,3.782214799e+01,9.076622198e+01,5.385722129e+01,1.751125200e+01,8.447629348e+01,8.310944598e+01,4.281729392e+01,6.139371138e+01,2.662410163e+01,8.291108743e+01,3.407728819e+01,7.617921332e+00,7.697071862e+01,8.263850467e+01,4.132655394e+01
7.878598511e+01,1.031945158e+01,3.730290809e+01,7.805111673e+01,7.198266385e+00,7.509795148e+01,9.561349055e+01,8.979276917e+00,8.858755048e+01,3.936840419e+01,8.854453070e+01,1.071563671e+01,6.905315569e+00,8.516349697e+01,9.838658007e+01,8.902162003e+01,4.756143032e+01,2.960118690e+01,2.427910885e+01,3.213559505e+01,1.066795707e+01,8.502325595e+01,9.271158069e+01,9.175394886e+01,3.748368542e+01,3.098367787e+00,4.519844100e+01,8.074115132e+01,1.593928845e+01,9.427931052e+00,8.790373322e+01,7.416262339e+00,6.730046415e+01,1.430151090e+01,7.062569379e+01,3.973429380e+01,2.335026593e+01,6.941007568e+01,5.317108219e+01,1.930357096e+01,9.292532522e+01,3.629456517e+01,5.094530328e+01,7.489402484e+01,3.125585894e+01,4.688890324e+01,7.786541199e+01,7.192979510e+01,5.035258392e+00,1.468226393e+01,1.693143449e+01,5.205361012e+01,8.261123281e+01,2.784950752e+01,9.195882096e+01,6.475379357e+01,8.037826078e+01,7.144493450e+01,8.382878580e+01,3.587806120e+01,4.326713410e+01,2.570451275e+01,5.245877052e+01,6.390585193e+01,3.793062417e+01,3.027598209e+01,3.425571010e+01,5.035957269e+01,7.301126852e+01,8.822744044e+00,3.831629242e+01,4.960836634e+01,9.638401490e+01,9.508915263e+00,9.838124399e+01,2.736303453e+01,4.117783018e+00,6.504149648e+01
4.719879328e+01,1.555958113e+01,3.630627417e+01,8.700952830e+01,1.071138336e+01,5.829114486e+01,1.616192987e+00,9.287290679e+01,3.114704976e+01,7.300722589e+01,9.931468010e+01,7.528724309e+01,7.166079539e+01,4.001060190e+01,2.458634813e+01,2.149426096e+01,2.456672897e+01,9.548726446e+01,7.736451778e+01,2.621093609e+01,4.950834573e+01,9.822786358e+01,7.824043215e+00,7.434742829e+01,8.081202459e-01,4.128340363e+01,8.607067531e+01,4.684573062e+01,7.939480002e+01,9.937326772e+01,5.080429143e+00,7.420592698e+01,7.621898080e+01,4.678790722e+01,2.242307095e+01,7.389254923e+01,9.310344551e+01,5.238106546e+01,9.501896974e+01,2.322135205e+01,8.157083229e+01,2.860834492e+01,7.195628625e+01,8.811216455e+01,4.417176977e+01,7.053158707e+01,6.331805012e+01,8.074432038e+01,6.296814936e+01,8.904783001e+01,5.377162185e+01,3.065359837e+01,7.420160215e+01,2.765129665e+01,7.149514887e+00,6.855485123e+01,8.347514677e+01,2.669952019e+01,2.980582351e+01,9.982361537e+01,4.635976515e+00,8.196770015e+01,7.162410422e-01,5.938211907e+01,3.549176119e+01,3.350990979e+01,9.254809233e+01,4.387464340e+01,1.748765257e+01,2.217607420e+00,8.575268121e+01,5.048295118e+01,9.246492710e+01,1.677736428e+01,2.891947062e+01,3.126404448e+01,6.939360562e+01,6.000647156e+01
6.224346976e+01,1.571095534e+01,5.645824992e+01,7.038742481e+01,1.203132216e+01,9.372007442e+01,3.370757017e+01,8.820452318e+01,4.817158926e+01,8.799927308e+01,5.273784527e+01,3.777983923e+01,5.189337960e+01,5.826666650e+01,5.582709248e+00,9.320651906e+01,5.886619972e+01,1.895100831e+01,1.023181526e+01,2.295219547e+00,9.280001173e+01,8.947918651e+01,5.559026215e+01,1.659573057e+01,8.373672918e+00,5.725337102e+01,6.564812928e+00,7.110522505e+01,3.502521660e+01,3.346689837e+01,3.298216643e+01,1.221562443e+01,6.859301547e+01,9.535031107e+01,9.560069534e+01,8.024746834e+01,2.932581234e+01,1.508856049e+01,6.624995368e+01,8.989303776e+01,9.196272268e+01,9.376630954e+01,7.857466540e+01,6.842618335e+01,4.346150957e+01,1.502930223e+01,8.777175750e+01,3.271535642e+01,9.452007970e+01,3.625935460e+01,1.203154082e+00,7.397028461e+01,7.149539962e+01,8.690373555e+00,3.998041662e+01,8.561218965e+01,7.861279245e+01,9.988684755e+01,8.282513726e+01,3.537847324e+01,8.777500444e+01,3.152681770e+01,7.393021150e+01,4.515980925e+01,9.630328249e+01,8.095082728e+01,1.345152591e+01,5.699096648e+01,2.754906792e+01,5.228864676e+01,6.021843671e+01,7.707864843e+01,2.334998316e+01,3.480172261e+01,5.225716926e+01,8.055456128e+01,7.801000842e+01,9.277124862e+01
7.281003249e+01,3.613409978e+01,1.987578061e+01,9.474915459e+01,9.643286145e+01,5.729989270e+01,9.618176436e+01,6.754719766e+01,2.153260135e+01,6.085539682e+01,4.737402417e+01,7.667478711e+01,4.494255482e+00,8.377513481e+01,6.012795695e+01,4.590235991e+01,9.962933026e+01,9.729528980e+01,8.641054841e+01,2.659774409e+00,1.478715817e+01,6.398217362e+01,8.620221060e+01,6.649347569e+01,4.269613654e+00,8.833442307e+01,6.952536324e+00,7.171761417e+01,8.780640853e+01,3.491677334e+01,7.854826396e+01,1.649036930e+01,6.897866738e+01,8.902152579e+01,4.525928361e+01,5.740243699e+01,9.037239074e+01,2.615844605e+00,4.213166209e+01,3.224217363e+01,9.418413090e+01,2.021190639e+01,4.261084791e+01,4.046169130e+01,7.034307443e+00,3.181239958e+01,3.964397902e+01,6.278150403e+01,6.928209505e+00,6.202136852e+01,3.652240752e+01,2.460507834e+00,3.013533880e+00,4.867224372e+01,3.430564731e+01,4.891673184e+00,4.543080727e+01,2.244375168e+01,3.805383242e+01,4.849711552e+01,6.017346380e+01,5.468538609e+01,1.912268445e+01,5.109266913e+01,5.330882285e+01,7.408843020e+01,6.252435332e+00,4.197114563e+01,4.774823609e+01,2.766370506e+01,5.368237196e+01,7.454452621e+01,5.435726787e+01,8.164498752e+01,5.674987999e+00,4.568221094e+01,7.902358486e+01,2.480218594e+01
6.142450643e+01,8.255806373e+01,7.859491036e+01,3.941517556e+01,6.897994086e+01,9.508956195e+01,7.272511214e+01,4.758065067e+01,1.275957103e+01,8.737117126e+01,5.060283105e+01,1.819954703e+01,9.342736242e+01,5.977834592e+01,9.316543484e+01,8.490782801e+01,3.647154454e+01,9.216336052e+01,4.179855047e+00,7.166728761e+01,9.174477650e+01,7.825598774e+01,6.376810814e+01,6.944234548e+01,5.935250005e+01,5.219674251e+01,5.385635666e+01,2.353728537e+01,4.688976159e+01,9.492965870e+01,9.119341736e+01,4.522387320e+01,1.923137521e+01,9.982438758e+01,4.990749961e+01,7.803676690e+01,6.412623512e+01,3.915431454e+01,5.160016605e+01,9.766717518e+01,4.036373781e+01,3.680736914e+01,5.120752012e+01,4.461314006e+01,8.003704534e+01,2.438629780e+01,5.445150736e+01,1.452845525e-01,3.700850828e+01,5.019812973e+01,1.579617950e+01,1.297815962e+01,6.963634916e+01,2.630259245e+01,9.462936582e+01,5.208739597e+01,8.249685711e+01,4.748720805e+01,1.854632830e+01,2.501794646e+01,4.593692090e+01,4.893483576e+01,6.863906611e+01,8.266351402e+01,7.000184717e+01,8.611568926e+01,2.339259702e+01,1.036986729e+01,1.971039977e+01,8.435258529e+01,5.352816481e+01,7.689775347e+01,9.720690584e+01,4.295199896e+01,3.544405014e+00,1.309593824e+01,7.236197456e+01,3.495077442e+01
1.062391586e+00,3.485554545e+01,3.274142127e+01,6.122892065e+01,2.039234795e+01,9.059737949e+01,3.474562300e+01,7.552222488e+01,2.500790889e+01,3.948789540e+01,8.900673793e+01,6.440464474e+01,8.167202092e+01,2.500063783e+01,9.503904257e+01,4.906133225e+01,4.158445625e+01,2.532423684e+01,5.529722850e+01,1.528504884e+01,2.469152114e+01,3.894248180e+01,1.693253256e+01,1.004891725e+01,2.102476284e+01,3.216101455e+01,5.412344280e+01,8.109547512e+01,6.775891799e+01,1.302107832e+01,3.783775328e+00,7.350825943e+01,7.353063188e+01,1.795792137e+01,8.904754114e+01,8.375545510e+01,8.190416701e+01,4.287251542e+01,1.556508816e+01,9.641500513e+01,8.793547288e+01,2.535855384e+01,9.154659421e+01,9.024844998e+01,4.549346965e+01,7.526294068e+01,6.171355117e+01,8.101211940e+01,1.804705805e+01,7.723197526e+01,6.663850024e+01,7.756950556e+00,3.931191571e+01,8.379467226e+01,6.398773633e+01,1.569005360e+01,7.306288414e+01,1.374496740e+01,7.776678183e+01,6.114516425e+01,4.601294582e+01,7.189290553e+01,6.818889790e+01,9.678573137e+01,7.871078861e+01,8.190566164e+01,8.177350777e+01,1.017170660e+01,4.989063017e+01,9.312329856e+01,2.454633757e+01,5.110556827e+01,8.779504955e+01,5.444689233e+01,9.997348455e+01,5.442015096e+01,7.226832884e+01,1.823103643e+01
4.562227033e+01,3.385475947e+00,7.208392866e+01,5.443393844e+01,7.860512557e+01,3.571036964e+01,9.925476637e+01,7.691684363e+01,3.499958027e+01,9.783414730e+01,9.577154818e+01,4.358112814e+01,6.858511866e+01,3.779897036e+01,6.405741351e+01,2.036778724e+01,3.280045887e+01,3.888179011e+01,1.088471840e+01,7.602715956e+01,8.768127516e+01,7.590250126e+01,6.164696517e+01,9.157138541e+01,9.771663515e+01,1.385597641e+01,8.329216743e+01,5.755183526e+01,2.934272831e+01,2.199343918e+01,7.038687252e+01,6.720140524e+01,7.945858668e+01,5.249531052e+01,1.287830972e+01,1.560471233e+01,2.836639808e+01,5.916705748e+01,5.799797103e+01,3.008725483e+01,3.786350706e+01,5.982763405e+01,6.109432909e+01,6.678872204e+01,1.358706463e+01,9.508589021e+01,4.245882089e+01,9.504873029e+01,5.957065030e+01,8.994237499e+01,3.381992891e+01,8.388593885e+01,9.286498108e+00,6.334804273e+01,7.887125025e+01,6.183899675e+01,6.382709454e+01,6.493012594e+01,3.069765691e+01,8.146106200e+01,9.061661734e+00,4.374858164e+01,7.896826517e+01,2.328455681e+01,4.790061725e-01,6.234441888e+01,8.510878798e+01,7.702055617e+01,3.482011038e+01,9.877445828e+01,1.421608977e+01,9.637355725e+01,5.447683542e+00,9.489166699e+01,9.176518368e+01,5.179054342e+01,4.217599084e+01,9.237787909e+01
1.655803093e+01,8.564506613e+01,6.819729295e+01,5.782387629e+01,9.171479433e+01,5.475359647e+01,3.874178941e+01,6.529603760e+01,3.588821605e+01,7.624414665e+01,9.877063839e+01,7.596058042e+01,6.636161304e+01,1.071372272e+01,8.306436493e+00,4.341158396e+01,7.182780539e+01,5.343026991e+01,8.139732519e+01,9.558057124e+01,7.857931125e+01,9.706143919e+01,4.538068690e+01,7.699416899e+01,7.838406916e+01,5.929864405e+01,5.494706003e+01,7.649557670e+01,6.394418342e+01,9.129279853e+01,7.702495273e+01,8.584830848e+01,2.280442483e+01,3.414901377e+01,2.275160035e+01,1.769661370e+01,3.558089196e+01,6.756849829e+01,4.037172732e+01,2.788951032e+01,8.124108649e+00,3.348841150e+01,9.091867253e+01,9.504865083e+01,2.438027098e+00,9.463606772e+01,9.571947935e+00,9.039151192e+01,3.645920831e+01,9.864101648e+01,5.706424436e+01,6.360097596e+01,2.158284408e+01,6.883008872e+01,4.783378084e+01,4.784286507e+01,6.829185478e+01,2.892965145e+01,2.767392002e+01,2.286937437e+01,1.368782281e+01,5.195168729e+01,7.048187525e+01,6.977750529e+01,3.741318741e+01,1.830086963e+01,3.763458785e+01,7.240502234e+01,3.924132521e+01,6.201590576e+01,4.531918085e+01,4.557476956e+00,6.374739572e+01,9.535977644e+01,8.899158386e+01,4.099246470e+01,2.926634406e+01,6.622891082e+01
1.535398945e+01,9.282865615e+01,4.173029581e+01,6.711464319e+01,4.593289217e+01,4.644047574e+01,5.996571376e+01,3.365256311e+01,1.083320630e+01,9.430036348e+01,6.326170297e+01,4.467961023e+01,4.837687031e+01,7.583257922e+01,9.158816193e+01,8.726742761e+00,5.395327648e+01,6.418627189e+01,5.270299653e+01,9.630851378e+01,3.634187007e+01,4.094542659e+01,6.005724809e+01,6.344147410e+01,4.915473528e+01,6.754292782e+01,4.528128299e+01,3.706586191e+01,1.197389316e+00,7.686717756e+01,3.210312154e+01,7.845512698e+01,8.625966631e+01,4.858590054e+01,4.503162206e+00,2.631958181e+01,7.288475234e+01,7.178873703e+01,2.243551128e+01,5.171832044e+01,3.228275130e+01,2.487390828e+01,5.350401442e+01,7.897527051e+01,5.973794915e+01,3.206913960e+01,9.802464135e+01,5.005897620e+01,7.104420678e+01,9.571263294e+01,8.775434643e+01,9.947720898e+01,1.786197175e+01,8.215070649e+01,9.784192775e+01,1.961108035e+01,8.405107816e+00,2.491662583e+01,2.906350432e+01,5.929588676e+01,5.601635375e-01,6.372104412e+01,2.523585051e+01,6.567744619e+00,6.555835362e+01,5.963048389e+00,8.913675396e+01,6.444951306e+01,2.165255004e+01,2.306894610e+01,9.593207341e+01,4.949692197e+01,5.454150277e+01,2.288058899e+01,7.442361445e+01,4.798656816e+01,1.720167801e+01,3.807314058e+00
2.589744313e+01,9.837434905e+01,8.087566010e+01,4.658713009e+01,9.777335407e+01,5.608363646e+01,6.382181613e+01,8.688489891e+00,2.517745897e+01,4.879728215e+01,4.717587968e+01,8.630166347e+01,8.838611728e+01,6.516240765e+01,4.884916345e+01,2.425876191e+01,4.255371745e+01,3.402435609e+01,1.622233434e+01,7.550985225e+01,5.817146742e+00,7.321054750e+01,3.167578217e+01,2.855018077e+01,5.324616171e+01,5.178533456e+01,9.145049899e+01,9.711391559e+01,1.132708445e+01,5.980670833e+01,8.064129427e+01,3.604042410e+01,5.836585484e+01,8.393996043e+00,9.834001060e+00,4.400169716e+01,3.824066038e+01,4.212219888e+01,5.542787449e+01,9.332854053e+00,2.411663606e+01,5.645236343e+01,1.192249516e+00,7.232255885e+01,1.167596195e+01,3.264511102e+01,3.319054737e+01,6.419408430e+01,4.843852206e+01,5.637346421e+01,6.109977793e+01,4.467946517e+01,2.775849470e+01,2.036114686e-01,5.666670022e+01,4.775845758e+01,4.063942844e+01,7.630185328e+01,3.436183592e+01,9.278782926e+00,2.526282522e+01,3.534113542e+01,3.895872942e+01,4.013104185e+01,3.176338010e+01,1.516472845e+01,4.296621765e+01,9.801226081e+01,5.493623786e+01,6.790764740e+01,6.449139819e+01,5.695465028e+01,1.699775712e+01,9.945964453e+01,9.211031440e+01,6.288185681e+01,3.756454112e+01,4.860729193e+01
7.994886370e+01,1.298799364e+01,9.838572762e+01,4.994962164e+01,9.585257021e+01,7.099110338e+01,3.735171549e+01,1.629058127e+01,7.522337413e+01,4.947103177e+01,1.785729786e+01,4.664842972e+01,1.214737837e+01,8.978108823e+01,2.181030521e+01,7.928007240e+00,2.051581558e+01,7.010607553e+01,5.489668621e+01,4.713256032e+01,4.762459850e+01,3.280033498e+01,3.531993645e+01,3.295940651e+01,9.464399584e+01,3.196547626e+01,2.134083066e+01,2.317497060e+01,3.878382591e+01,7.978673713e+01,8.438978784e+01,5.945605078e+01,3.639726379e+01,5.221642427e+01,4.232117109e+01,1.521519941e+01,7.615145401e+01,2.340112831e+01,9.678035833e+01,1.943242080e+01,5.689712347e+01,7.129980627e+01,1.950410004e+01,1.148583752e+01,3.440035292e+01,3.590614003e+01,9.203362059e+01,2.308168557e+01,1.426586045e+00,7.963595169e+01,1.658992484e+01,9.958706783e+01,3.505139353e+01,1.803048597e+01,1.863247928e+01,7.288325162e+01,9.823861952e+01,6.364695182e+01,7.356867239e+01,8.897970733e+01,4.947108163e+01,7.774661435e+01,4.110217153e+01,8.350546961e+01,2.445760009e+01,6.525196334e+01,4.375807284e+01,4.074991251e+01,3.713469567e+01,3.232452185e+01,7.361078426e+01,3.268915972e+01,1.831531311e+01,4.600694028e+01,2.330198234e+01,9.579334190e+01,6.212279452e+01,6.153862267e+01
1.276411518e+01,7.003909126e+01,3.061391753e+01,9.868682946e+01,9.246240330e+01,8.438003538e+01,2.881773118e+01,4.294020010e+01,1.452866190e+01,8.441575292e+01,5.173561199e+01,2.612727766e+01,7.184064454e+01,7.386429627e+01,5.388824418e+01,9.894757727e+01,6.043540106e+01,1.511797488e+01,1.142599472e+01,1.167056793e+01,5.772715329e+01,4.272316704e+01,9.097188126e+01,1.565553531e+01,4.602822536e+01,7.973485406e+00,9.585452402e+01,4.566023321e+01,2.886400134e+01,9.135437397e+01,5.653246316e+01,4.108430732e+01,5.564603818e+00,4.100266206e+01,8.625118866e+01,6.927126390e+01,5.580199029e+01,8.930196729e+01,8.155462569e+01,4.440198160e+01,9.557458919e+01,9.308461381e+00,3.907508210e+01,5.334588865e+01,6.897871505e+01,5.448726883e+01,7.107897994e+01,7.168233299e+01,2.453398132e+01,2.771268039e+01,4.974122162e+01,9.714795547e+01,3.678487047e+01,6.644551798e+00,6.312567301e+01,1.039820188e+01,8.061813078e-01,6.237568939e+01,8.575289954e+01,5.888335231e+01,4.610842502e+01,6.835597235e+01,3.793306893e+01,9.521121974e+01,8.526168775e+01,5.200380902e+01,1.277716706e+01,3.751996549e+01,3.373048233e+01,3.338736386e+01,7.150097876e+00,5.666482166e+01,9.419801554e+01,8.304677081e+01,5.264939485e+01,4.801955015e+01,6.207788053e+01,6.378355194e+01
