v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74
5.652570563e+00,4.520727182e+01,3.351230245e+01,1.333169098e+01,5.353348789e+01,4.507736726e+01,5.840283571e+01,1.415066553e+01,4.884028556e+01,3.629140977e+01,5.267911717e+01,5.378393286e+01,2.493020235e+01,6.163412713e+01,2.651977348e+00,8.384845341e+01,7.206078691e+01,7.945926596e+01,7.356097136e+01,4.171618883e+00,1.060670008e+01,6.763789024e+01,7.432990487e+01,7.820029692e+01,7.409424769e+00,3.546802605e+01,3.836689466e+01,8.178089848e+01,4.096895873e+01,1.940943792e+01,8.893788404e+01,9.262358675e+01,4.423660819e+01,4.461319795e+01,5.006504943e+01,1.143871465e+01,2.716760429e+01,6.080262786e+01,6.272709094e+01,5.956299054e+01,6.113078545e+00,1.035451737e+01,2.741340073e+01,4.081187955e+01,9.523716387e-01,8.884494254e+01,2.336279883e+01,1.385123621e+01,1.502798304e+01,7.726408939e+01,6.503828434e+00,5.299139349e+01,3.141378320e+01,4.312500770e+01,9.778813966e+01,3.061103601e+01,1.535723450e+01,6.352101398e+01,3.190148563e-01,6.377574096e+01,9.092804573e+01,5.567994171e+01,5.771409350e+01,8.570260225e+01,7.473482213e+01,9.042110740e+01,5.778457704e+01,8.818944410e+01,9.592434143e+01,2.269365841e+01,8.486727672e+01,5.759779580e+00,8.434847995e+01,2.508819449e+01
4.858178149e+01,1.743021753e+01,5.156862086e+01,7.308200015e+01,2.551190692e+01,7.659479208e+01,6.615509170e-02,6.150945231e+01,6.623265921e+01,1.142546618e+01,4.720322676e+00,3.489814109e+00,1.876240555e+01,1.086907570e-01,8.705758915e+01,2.178615939e+01,3.237037342e+01,2.458389094e+00,4.122047160e+01,7.131116827e+01,2.078151567e+01,3.815491716e+01,1.232575663e+01,5.854566840e+01,9.791688111e+01,6.227091328e+00,7.948056007e+01,9.249481450e+01,4.385993487e+01,3.203393631e+01,5.892278053e+00,4.870050134e+01,4.148448796e+01,4.874299273e+00,3.126706845e+01,1.228655884e+01,8.932147376e+01,1.803289613e+01,7.356216423e+01,6.887274570e+01,1.661271553e+00,4.305115966e+01,7.777973519e+01,7.358950188e+01,7.548716708e+01,8.601374223e+00,9.595187605e+01,8.029694325e+01,2.108255698e+01,3.300493228e+00,4.677577591e+01,6.895281399e+01,6.683621940e+01,5.878967075e+01,2.078920743e+00,8.804105096e+01,3.852934557e+01,4.583678597e+01,4.652318023e+01,6.533672068e+01,6.506238798e+01,1.359238954e+01,4.384163130e+01,4.259891066e+01,7.044397711e+01,9.169232611e+01,7.917832778e+01,2.594944787e+01,4.296288271e+01,5.655187222e+01,7.695403507e+01,4.800397543e+01,6.904820950e+01,1.703316329e+00
3.159913761e+01,4.896498752e+01,8.312378787e+01,1.050408092e+01,5.417963055e+01,9.843878885e+01,2.757427221e+01,8.166383612e+01,6.990444971e+01,7.401196684e+01,1.552941638e+01,1.824726023e+01,5.637255937e+01,8.188346415e+01,8.222837904e+01,5.881322291e+00,3.905671480e+01,4.252882061e+01,5.442092601e+01,1.893134758e+01,4.138623861e+01,9.736172927e+01,8.702310459e+01,5.947018156e+01,2.061013960e+01,2.630003818e+01,4.784975277e+01,9.729769854e+01,4.644059684e+01,9.886261398e+01,1.977665660e+01,6.427066616e+01,8.660365794e+01,6.270576599e-01,3.976019351e+01,8.673219011e+01,1.364540587e+01,9.571643285e+01,4.871713241e+01,3.454542052e+01,8.473159027e+01,3.843014570e+01,7.526486734e+01,3.491554062e+01,9.139640521e+01,2.865896241e+01,8.997028077e+01,3.039698085e+01,1.213513179e+01,1.120665350e+01,6.562277623e+01,7.941445435e+01,8.883173276e+01,5.738015267e+01,1.773434530e+01,5.355036898e+01,3.101153634e+00,2.612875600e+01,3.756396997e+01,1.736849774e+01,7.794674853e+01,7.608720532e+00,7.361744302e+01,8.407578435e+01,6.274068293e+01,4.232506706e+01,6.679599668e-01,1.910856911e+01,9.947061156e+01,5.531027211e+01,7.776254022e+01,2.677439588e+01,3.486710848e+01,2.348436680e+00
5.823144304e+00,3.310573402e+01,8.616739780e+01,5.878108870e+01,8.055440803e+01,9.224647883e+01,9.872820899e+01,8.600054532e+01,6.404192241e+01,1.314729232e+01,1.465324826e+00,7.966019117e+01,6.450635375e+00,7.910727517e+01,4.560138514e+01,5.825640782e+01,6.264096864e+01,4.488518977e+01,5.401694912e+01,3.422024805e+01,7.783756391e+01,7.977838208e+01,7.028729297e+01,5.819422482e+01,4.933895319e+01,9.666790430e+01,8.599651119e+01,6.209765302e+01,6.852790291e+01,2.047111611e+01,9.262416894e+01,1.939613177e+01,6.685311735e+01,1.824752195e+01,7.664927797e+01,6.236293952e+01,1.084594563e+01,7.547055266e+00,4.374812268e+01,2.316196614e+01,1.326728531e+01,3.454235561e+01,6.314383807e+01,6.615674262e+01,5.393480165e+01,7.725361821e+00,2.773353384e+01,7.197664437e+00,1.774181505e+01,9.347428635e+01,3.186218106e+01,1.352033069e+00,5.352198246e+01,8.976046001e+00,5.843735583e+01,6.352000723e+01,1.380861893e+01,8.147157341e+01,6.515286270e+01,6.458179534e+01,4.079888933e+01,7.460534449e+01,1.642887081e+01,4.687054199e+01,2.489363183e+01,7.617297817e+01,2.710101273e+01,8.372954710e+01,8.575894178e+01,7.941509634e+01,4.420446815e+01,5.103552458e+01,8.269525657e+01,8.086534624e+01
4.902027262e+01,3.653278813e+01,7.656127382e+01,5.515676917e+01,8.849339811e+01,6.858783451e+01,6.132679599e+01,7.370630790e+01,3.752126441e+00,2.951994750e+01,6.247509252e+01,8.334174828e-01,6.485614926e+01,5.157681644e+01,6.090984632e+01,6.201825874e+01,2.802416856e+01,3.679378139e+01,7.606637879e+01,9.937932775e+01,4.974777284e+01,6.073120211e+01,9.363871972e+01,6.791558282e+01,9.945425503e+01,4.833788046e+01,3.716007205e+01,7.091297294e+01,7.422330323e+01,4.171960458e+01,7.954976248e+01,3.687526895e+01,9.547658088e+01,5.402130152e+01,8.919734254e+01,2.545189725e+01,7.431445442e+01,9.435521670e+00,4.548011389e+01,1.168633301e+01,9.158049514e+01,5.261804779e+01,9.268754282e+01,7.317068648e+01,7.658220506e+01,7.352186568e+01,9.200650125e+01,5.640871627e+01,3.444446299e+01,6.476790193e+01,3.975135700e+01,7.964911365e+01,2.100491976e+00,2.902971804e+01,5.009311449e+01,3.671126686e+01,3.457185213e+01,9.503666528e+01,1.031594701e-01,2.282776017e+01,4.905553241e+01,5.428638718e+01,9.915162278e+01,9.363416542e+01,3.504830085e+01,6.484992003e+01,4.059694714e-02,3.014267570e+01,2.660531647e+01,3.246636202e+01,9.355851375e+01,5.705016950e+01,4.091162270e+01,7.469502233e+01
6.234664467e+01,3.056159548e+01,5.023325983e+01,7.284271703e+01,6.946625928e+01,6.968081331e+01,6.425117628e+01,9.458426619e+01,6.319664809e+01,1.724671995e+01,9.996719268e+01,3.776635196e+00,7.013489063e+01,8.586805071e+01,3.484507086e+01,4.851132594e+01,5.824525689e+01,8.243689240e+01,6.895443877e+01,7.805831208e+01,8.004514139e+01,1.641538177e+01,5.326676156e+00,7.012652181e+01,7.418408097e+01,1.323410984e+01,1.749247617e+01,2.966970794e+01,9.681943869e+01,9.722788698e+01,2.973233275e+00,4.752016829e+01,3.861972099e+01,6.899007245e+01,8.897150026e+01,4.238804511e+01,3.812489964e+01,8.440468708e+01,2.655092030e+01,9.334347678e+01,9.258156391e+01,4.149650809e+01,1.261243196e+01,4.663658847e+01,3.206803239e+00,3.537602585e+00,3.749844725e+01,5.381442293e+00,4.904121145e+01,8.391999795e-01,7.442013248e+01,8.278910180e+00,6.935421121e+01,7.135164575e+01,8.835994174e+01,4.315290879e+01,9.262283206e+01,5.272067815e+01,7.421793989e+01,2.168488602e+01,8.969048739e+01,4.513276615e+01,1.514061022e+01,6.386084468e+00,8.834525039e+01,3.685908642e+01,9.370523983e+00,8.078769204e+01,2.261999935e+01,3.418223065e+01,4.236873060e+01,8.019795477e+01,7.192873047e+01,7.149137584e+01
8.332875082e+00,1.750253507e+01,5.110605449e+01,1.331969501e+00,2.601787240e+01,4.573219324e+01,1.739213705e+01,2.598428305e+01,6.934350475e+01,3.543979448e+01,9.332381275e+01,9.903726203e+01,6.586543601e+01,1.276689127e+01,3.789853259e+01,8.229790667e+01,6.588762216e+01,7.773743064e+01,3.683692419e+01,2.584398180e+01,3.763442357e+01,2.809765780e+01,1.266479555e+01,9.849014662e+01,3.578734006e+01,5.265942803e+01,6.072727897e+00,3.608665655e+01,1.598580977e+01,3.379289673e+01,7.026013480e+01,5.597616772e+01,9.871292744e+01,7.694353868e+01,6.128332939e+01,9.005722781e+01,2.497624333e+01,5.031793040e+01,7.958709096e+01,2.875454711e+01,7.270399393e+01,2.335641433e+01,4.931068604e+01,5.836490510e+01,6.093947283e+01,9.528042369e+01,7.109918570e+00,8.710689373e+01,5.095515148e+01,9.884239520e+01,8.250515046e+01,4.086152157e+01,3.930114021e+01,7.580274352e+01,1.929078740e+01,2.015242960e+01,2.605150076e+01,8.778353060e+01,2.916620799e+01,3.236264093e+01,4.065552679e+00,3.781544822e+00,2.163588105e+01,2.691018706e+01,7.553140061e+01,3.583640456e+01,7.559236754e+01,9.019720500e+01,8.656517442e+01,5.832648396e+01,1.029937059e+01,2.794505731e+01,4.428619090e+01,3.845495600e+01
2.086598231e+01,2.041765636e+01,6.040250153e+01,2.189241208e+01,8.815007873e+01,8.900976668e+00,2.124432743e+00,9.897598456e+01,9.605914742e+01,1.211867614e+01,1.588769495e+01,1.081345455e+01,6.619133462e+01,2.414456682e+01,1.790528543e+01,2.548589393e+00,4.055347334e+01,6.689807796e+01,3.965258720e+01,7.504799757e+01,1.105906124e+01,8.245346444e+01,5.883882134e+01,6.685416426e+01,1.368943155e+01,9.323124548e+01,3.105953730e+01,8.471655234e+01,5.328663310e+01,1.051163109e+01,4.773856332e+01,1.502840217e+01,7.625728210e+01,5.934179510e+01,6.496329283e+01,6.938441120e+01,3.739011399e+01,6.921866696e+01,6.860833278e+01,7.053785534e+00,5.852399037e+01,7.414478339e+00,4.284079515e+01,3.351380101e+01,9.246146737e+01,6.670539732e+01,7.271855561e+01,3.831807671e+01,8.218793231e+01,8.807137448e+01,2.781785945e+01,5.035645348e+01,1.640111849e+01,5.029284686e+01,6.793347687e+01,2.001699316e+01,3.067055357e+01,6.986070026e+01,5.926899001e+01,2.802045662e+00,3.836307195e+01,5.637626883e+01,5.308643074e+01,2.935582004e+00,6.025649201e+01,3.436272135e+01,6.823346879e+01,8.248046190e+01,3.817039947e+01,4.365697577e+01,4.569886089e+01,2.413006366e+01,6.332145585e+01,4.570753004e+01
8.711553483e+01,4.006752684e+01,9.012577852e+01,1.212851281e+01,2.726948873e+01,5.561994338e+00,2.639403534e+01,6.739464573e+00,9.732291124e+01,2.439972132e+01,5.646235088e+01,6.067206656e+01,8.922630226e+01,9.497376536e+01,3.410310358e+01,2.625463966e+01,3.131923133e+00,5.989145297e+00,7.104111906e+01,9.514660316e+01,1.507690918e+01,5.966768824e+01,2.957329706e+01,5.353090113e+01,4.903364981e+01,4.631437539e+01,1.553153295e+01,4.140673739e+01,8.931415253e+01,6.792834537e+01,6.923986682e+01,4.938654348e+01,4.229627161e+01,9.163998011e+01,7.703736790e+01,9.939815049e+01,7.696974874e+01,3.565830399e+01,3.204401219e+01,6.975367601e+01,1.495303111e+01,3.595955709e+00,7.907530539e+01,1.675209296e+01,8.140430725e+01,6.256075729e+01,8.084606552e+01,7.825782726e+01,9.450280654e+01,1.064193810e+01,7.231455106e+01,2.038612773e+01,2.243956415e+01,7.507755287e+01,9.080894361e+01,2.127144173e+01,7.054923274e+01,6.536346330e+01,5.095882839e+01,5.649590140e+01,8.000813590e+01,9.720054953e+01,9.452206561e+01,2.548054536e+01,3.698777584e+01,3.907846139e+01,4.384976854e+01,5.121564149e+01,6.479562261e+01,3.481922111e+01,7.978121199e+01,7.873008016e+01,3.109450161e+01,6.136149990e+01
2.393074666e+01,6.714116097e+01,7.351265749e+01,5.960189150e+01,2.578840368e+01,8.463469697e+01,2.361472919e+01,4.414952693e+01,1.137367939e+01,5.083865412e+01,3.538226349e+01,9.929401086e+01,4.643264142e+01,6.832385770e+01,2.977103787e+01,2.987203558e+01,9.700600561e+01,3.623980754e+01,6.225434112e+00,4.194619224e+01,8.966848334e+01,4.874208347e+01,6.280023298e+01,1.275439108e+01,7.075624729e+00,7.727544447e+01,6.842545026e+00,8.779323121e+01,2.601400085e+01,2.592582372e+01,8.536012273e+01,2.409867774e+00,8.138417257e+01,1.993917005e+01,5.508823816e+01,4.295082437e+01,8.456353662e+01,2.352200548e+01,3.115099795e+01,7.388795570e+01,7.147113710e+01,6.517698269e+01,8.992900300e+00,8.303265726e+01,4.845351851e+01,8.762406361e+01,5.129728045e+01,7.213826899e+01,9.986463122e+01,5.479528070e+01,7.978104238e+01,5.307275368e+01,9.132612145e+01,7.945227635e+01,2.183706292e+01,5.254931006e+01,6.179894334e+01,1.629228903e+01,2.295333915e+01,4.755345203e+00,4.224636418e+01,1.264934693e+01,5.612635751e+01,6.250057888e+01,4.136959127e+01,9.284153706e+01,2.895194534e+01,6.097662632e+01,9.040345001e+01,4.934091359e+01,1.113403077e+01,3.012571497e+00,8.899008372e+01,6.269417159e+01
2.923101923e+01,2.162401760e+01,8.394164883e+01,7.403452704e+01,6.836206389e+00,9.290128073e+01,6.516518994e+01,1.858302539e+01,5.262309373e+01,9.261652973e+01,1.488114813e+01,9.444033575e+01,7.635431604e+01,2.983220534e+01,7.015686562e+00,7.039614020e+01,5.127204020e+01,3.746196337e+01,9.797047470e-02,5.108025798e+01,1.774743680e+01,6.174945955e+01,7.564672269e+01,9.505208729e+01,3.260785836e+01,5.244660261e+01,9.462132505e+01,7.043667044e+01,4.225553707e+01,8.148852684e+01,8.864754058e+01,8.839798566e+01,6.765091943e+01,4.790926843e+01,6.156689906e+01,1.280654138e+01,7.520159536e+01,6.270253029e+01,4.413986350e+01,5.825732907e+01,7.584763480e+01,1.948755692e+01,3.696724319e+00,7.661717822e+01,1.690827496e+01,6.238017941e+01,8.634809435e+01,3.102836224e+01,7.073277782e+01,6.698586725e+01,7.018334692e+01,3.974293275e+01,2.599483719e+01,2.433169400e+01,7.296369239e+01,2.296040262e+01,6.952588577e+01,2.218901288e+01,7.307663098e+01,1.011802134e+01,5.076770598e+01,3.333753986e+00,3.305764284e+01,9.849957862e+01,7.436799910e+01,2.059868530e+01,3.661931637e+01,4.903372993e+00,3.956016533e+01,3.332160285e+00,3.636363716e+01,2.379978508e+01,2.491979090e+01,8.790726405e+01
7.222283365e+00,7.770041435e+01,9.832571184e+01,6.475046879e+01,7.291206880e+01,3.249158738e+01,2.973771363e-01,7.124286868e+01,1.109433769e+01,5.736348443e+01,9.012346010e+01,7.050991217e+01,2.153730091e+01,4.410521540e+01,7.973580328e+01,4.002591396e+01,1.045080934e+01,9.004811385e+01,2.990708350e+01,7.737896151e+01,6.654741481e+01,5.117810803e+01,1.246661092e+01,6.399382216e+01,6.121516614e+01,9.950238600e+01,5.950526983e+01,2.281987079e+01,6.483284105e+00,4.300469113e+01,5.187737998e+01,5.726215249e+01,2.629960464e+01,9.469461073e+00,6.414249824e+00,1.774408236e+01,5.085656043e+01,9.309759737e+01,2.822506582e+01,8.915945113e+01,6.316021615e+01,9.374287966e+01,1.041211257e+01,4.140388635e+01,7.721793195e-01,6.682208163e+01,1.728853538e+01,1.079523707e+01,5.549479287e+01,3.764583888e+01,4.562211555e+01,3.884008752e+01,8.568577627e+01,7.231229158e+01,3.611183425e+01,3.815773273e+01,7.533462286e+01,9.894820645e+01,3.938358587e+01,3.327356498e+01,4.593556819e+01,2.752661596e+01,9.987018247e+01,8.464181887e+01,6.936193847e+01,5.868374057e+01,4.329592785e+01,3.535745714e+01,4.503230771e+01,1.731131914e+01,4.125569523e+01,8.411875654e+00,4.719755636e+01,2.292254464e+01
8.390781129e+01,2.290970603e+01,5.940018701e-01,4.570074384e+01,2.760666689e+01,6.391772762e+01,2.963481049e+01,6.895746552e+00,2.314982211e+01,5.848073483e+01,4.608413267e+01,4.633193913e+00,4.042077354e+01,2.232266856e+01,5.877158973e+00,9.123921200e+01,3.163514497e+01,5.026498992e-01,1.235162304e+00,5.597832761e+01,4.298891067e+01,9.686665011e+00,2.421939967e+01,5.216760829e+01,2.514166689e+01,7.565107137e+01,5.987372450e+01,6.144957727e+01,1.798209055e+01,5.964038274e+01,7.453167098e+01,6.100978168e+01,6.915330629e+01,7.312887721e+01,8.195873843e+01,8.936312842e+01,2.671402491e+01,1.502162712e+01,2.260137273e+01,6.606653119e+01,2.583836516e+01,7.553309340e+01,6.471850950e+01,5.086822392e+01,7.126793784e+01,8.547713275e+01,4.717350299e+01,9.303557079e+00,9.879055685e+01,6.003874174e+01,2.238064600e+01,9.362756056e+01,2.750680649e+01,3.700130389e+01,2.678293542e+01,4.943784621e+01,9.336569330e+00,1.997473849e+01,2.445963835e+01,3.743912028e+01,9.625486315e+01,4.092899819e+01,9.439654210e+01,3.943457862e+01,8.631635291e+01,7.549186596e+00,4.877341691e+01,7.258212992e+01,5.728914982e+01,3.494806052e+01,8.042719365e+01,9.273060499e+00,8.454006948e+01,3.066007494e+00
5.596092574e+01,4.517762019e+01,3.308038727e+01,2.746211739e+01,4.395677992e+01,3.032910962e+01,7.578023370e+01,6.575086692e+01,9.399914317e+01,1.680513332e+01,8.249298136e+01,9.181843593e+01,5.374207126e+01,4.652020007e+01,8.393307789e+01,8.053734657e+01,5.716268591e+01,5.355905862e+01,4.372731682e+01,3.141750525e+01,9.611174355e+01,8.827370399e+00,6.715826119e+01,9.833344644e+01,3.691101698e+01,5.034521019e+00,8.586063764e+01,1.674864335e+01,6.526531549e+01,2.428882260e+01,2.857123601e+01,3.192358931e+01,6.347350302e+01,2.413977468e+01,3.772065368e+01,4.136955504e+01,3.974182868e+01,7.372080394e+01,7.592690499e+01,3.628960585e+01,5.367767827e+01,9.189666315e+00,8.612811920e+01,7.266946772e+00,6.280791782e+01,6.719670362e+01,6.157250312e+01,9.063396415e+01,3.351306930e+01,7.732855609e+01,7.109951539e+01,9.251000066e+01,2.674522879e+01,2.683801947e+01,2.464450210e+01,5.718304032e+01,2.900083323e+01,1.692320437e+01,8.999369179e+01,5.374837497e+01,3.372961018e+01,1.986631008e+01,2.728098331e+01,1.637761937e+01,2.614444529e+01,9.377096055e+00,5.699139638e+01,5.360832989e+01,2.228297001e+01,6.055160319e+01,3.475058695e+01,2.921690140e+01,5.541652286e+01,4.043371038e+01
4.608394106e+01,3.886645038e+01,6.382225126e+01,2.652297590e+01,6.298328596e+01,3.933953402e+01,5.476197516e+01,5.818986283e+01,6.034153826e+01,2.150689391e+00,9.556070945e+01,7.392367919e+01,8.975884639e+01,6.339826600e+00,8.562621996e+01,3.484392000e+01,2.167614570e+01,8.129126022e+01,4.198327940e+00,1.885417670e+01,2.447497755e+01,9.940237359e+01,4.555758939e+01,2.770541624e+00,4.803022802e+00,9.773432436e+01,9.149283558e+01,8.042820638e+00,2.485617898e+01,4.935837645e+01,7.380025813e+01,5.416017825e+01,4.129080077e+01,4.609025206e+00,4.785173969e+01,3.912810680e-01,4.546589736e+01,7.382836917e+01,8.012620944e+01,3.605472039e+01,4.426876382e+01,6.390009810e+00,1.484128434e+01,7.509160373e+01,5.327344616e+01,3.568396137e+01,6.135199562e+00,1.356630123e+01,6.801880579e+01,5.275317337e+01,7.421874186e+01,1.967867321e+01,1.850749759e+01,1.917856581e+01,3.812628214e+01,1.872412887e+01,8.422793853e+01,4.142970770e+01,2.418580324e+01,6.046582242e+01,6.657462431e+01,8.381443764e+00,4.982959665e+01,2.496881448e+01,3.465384675e+01,6.935499740e+01,8.106619794e+01,8.252385280e+01,7.652630537e+01,6.249520727e+01,9.261145045e+01,6.765850427e+01,7.328159448e+01,6.648936199e+01
7.717290384e+01,5.329520310e+01,8.843682137e+01,6.642513220e+01,4.988570045e+01,4.458235440e+01,9.047002763e+01,6.636419954e+01,5.813190577e+00,3.808929851e+01,2.387071417e+01,8.532034376e+01,7.993322758e+01,8.876263246e+01,3.022572966e+01,4.503057881e+01,4.876541715e+01,8.861308719e+01,8.648118280e+01,3.797965612e+01,1.086908816e+01,9.990046957e+01,1.551662142e+00,2.633307655e+01,1.949285148e+01,4.876674395e+01,8.153559460e+01,1.948442275e+01,5.850080549e+01,9.141055364e+01,9.935992586e+01,1.148492554e+01,1.668357220e+01,7.013373489e+00,7.079035081e+01,2.125613225e+01,8.334584164e+01,9.159379765e+01,1.620853297e+00,4.818254392e+01,2.110370817e-01,6.524837997e+01,2.203700948e+01,9.095249682e+01,3.274624832e+01,1.970895984e+01,4.538111844e+01,4.277938387e+01,4.005993481e+01,7.412863320e+01,5.256591328e+01,8.285845629e+01,2.851442674e+01,3.460294183e+01,8.374461514e+00,5.309773867e+01,4.005858665e+01,8.784454868e+01,8.034836262e+01,5.507446755e+01,1.137338385e+01,9.607292009e+01,3.510514795e+01,7.572087335e-01,7.924542686e+01,2.722078283e+01,5.227175805e+00,7.616032205e+01,2.496200947e+01,7.367644831e+01,7.908985736e+01,6.157587268e+01,6.935052427e+01,4.441500493e+01
5.776560513e+01,1.636142566e+01,3.227642454e+01,8.131626698e+01,2.987473155e+01,7.117434682e+01,2.264084136e+01,7.683332830e+01,2.368348093e+01,3.535800438e+01,8.699253652e+00,7.790850113e+01,6.556989740e+01,3.050019943e+01,1.480512139e+01,5.028669134e+01,5.758797153e+01,8.928361232e+01,7.777921736e+01,8.553357887e+01,2.307691141e+01,5.457670457e+01,3.974234311e+00,5.521526359e+00,7.096254525e+01,4.137428148e+01,7.086013518e+01,2.564613070e+01,3.106226295e+01,2.157260539e+01,9.459446822e+01,1.257613741e+01,5.035574402e+01,2.795642996e+01,1.292780484e+01,7.138973329e+01,6.541904012e+01,9.476609853e+01,8.008428202e+01,8.945161900e+01,1.597540267e+01,6.150020908e+01,4.015872734e+01,6.194744905e+01,4.162814324e+01,6.490078993e+01,1.708914392e+01,9.714727730e+00,2.737777738e+01,5.049871029e+01,5.103520921e+01,1.168687512e+01,7.617400969e+00,3.905924450e+00,9.575271164e+01,5.050692419e+01,5.923858025e+01,1.511847729e+01,8.799306690e+01,5.214507367e+01,5.949449907e+01,8.670128287e+01,6.993512543e+01,7.696052347e+01,7.679328059e+01,3.180965666e+01,7.523857014e+01,7.663573480e+00,9.970081936e+01,4.179488668e+00,5.344645583e+01,7.726411137e+01,7.927723778e+01,1.923679921e+01
8.219479424e+01,4.495475867e+01,9.130388826e+01,5.052415282e+01,9.916930041e+01,7.053151004e+01,8.267762581e+01,6.508800606e+01,4.350737995e+01,4.064872467e+01,7.225641794e+01,8.779839462e+01,8.248618597e+00,3.865157266e+01,5.209176032e+01,3.800130203e+01,4.977129555e+01,6.607473301e+01,5.111425777e+01,8.869205315e+00,3.813151083e+01,7.452709367e+01,9.386228333e+01,7.947055822e+01,6.005579887e+01,2.548646525e+01,1.837823729e+01,4.576828076e+01,7.327236407e+01,5.081300035e+01,3.248631623e+01,8.232334730e+01,1.438445245e+01,5.203766335e+01,3.806121368e+00,6.697896999e+01,7.458593327e+01,5.299330471e+01,6.629901420e+01,7.494493510e+01,5.216958709e+01,1.707571357e+01,3.097578570e+01,7.290830300e+01,2.478698525e+01,6.051530802e+01,1.037667003e+01,3.672903387e+00,9.672118857e+01,9.129205796e+01,3.587367388e+01,8.132541705e+01,7.706879513e+01,5.342099298e-01,8.956246148e+00,2.826245460e+01,8.903187353e+01,7.170555666e+01,4.191616513e+01,1.917110906e+01,2.106376532e+01,4.533680581e+01,2.185008465e+01,4.855913705e+01,2.917708182e+01,8.116901132e+01,1.328918998e+01,3.664334654e+01,8.490948644e+01,5.934004606e+01,8.173855432e+01,3.552079652e+00,6.048967404e+01,2.302125120e+01
6.462570411e+01,1.017591805e+01,1.761292349e+01,4.998130044e+01,8.488668373e+01,6.812924355e+01,4.944680087e+01,1.502700895e+01,3.939845638e+01,5.479707807e+01,2.581027182e+01,4.113658256e+01,6.848859252e+01,8.559892744e-01,6.729786352e+01,7.206777288e+00,3.737629044e+01,4.685645380e+01,9.460776510e+01,9.371482432e+01,4.002681676e+01,8.739353613e-01,5.657167486e+01,5.703371254e+01,7.036742916e+01,8.179963183e+01,6.768896437e+01,6.192673970e+01,6.309969280e+01,2.718194207e+01,6.659138388e+00,3.443261547e+01,5.744380623e+00,2.729915988e+01,1.458214289e+01,3.439538418e+01,9.285358449e+01,4.715385743e+00,2.472478676e+01,3.241692129e+01,3.664535812e+01,7.079578691e+01,7.979935699e+01,6.649037434e+01,8.695972890e+01,1.580833892e+00,2.119232273e+01,9.907909919e+01,3.425967951e+01,4.905067708e+01,8.633909283e+01,2.016874868e+01,2.102960827e+01,5.905571271e+01,7.621979093e+01,7.470275287e+01,7.695734946e+01,5.775404781e+01,9.343413875e+00,7.449544229e+01,2.129315956e+01,4.711281266e+01,3.214538463e+01,1.944392566e+01,4.632585399e+01,2.638640201e+01,5.344286156e+01,8.929328419e+00,3.124080029e+01,2.066892195e+01,2.941014253e+01,5.241229718e+00,8.295542377e+01,2.096842730e+00
