v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
9.977961950e+00,3.951207930e+01,7.713552494e+01,5.731995160e+01,7.417386299e+01,7.660539710e+01,1.335867819e+00,1.640277784e+01,3.354215856e+01,7.752924937e+01,4.727644608e+01,4.051065863e+01,3.078942907e+01,5.574948196e+01,2.045684711e+01,5.804433556e+00,3.466558482e+01,9.410989883e+01,8.482467658e+01,2.438097064e+01,9.161499306e+01,4.608916023e+01,2.088349243e+01,7.022242929e+01,7.279828930e+00,8.190185493e+01,5.416868677e+01,3.095984154e+01,6.427062255e+01,3.731615065e+01,4.695709179e+01,5.471179087e+01,1.772625955e+01,5.278149834e+01,5.943859249e+01,4.241830020e+01,3.242954920e+01,1.611590333e+01,8.383048256e+01,2.149098262e+01,8.098160791e+01,1.226304605e+01,4.502337436e+01,9.558711468e+01,9.204909729e+01,2.632016934e+01,6.456025639e+01,2.582855388e+01,8.829437625e+00,2.954016689e+01,7.934164185e+01,7.674266253e+01,7.438802951e+01,8.214839765e+01,8.391017973e+01,7.845275142e+01,2.003488547e+01,5.940426934e+01,2.665930446e+01,7.562727098e+01,2.774207300e+01,4.072224039e+00
3.325939724e+01,9.607499998e+01,3.371458894e+01,2.363741301e+01,6.107171239e+00,5.143400651e+01,7.607723055e+01,1.285070633e+01,8.472514837e+01,4.256548993e+01,3.610421971e+01,9.170452349e+01,5.067138403e+01,4.010138047e+01,4.945486804e+01,6.015827049e+01,7.715004894e+01,8.701249588e+01,4.210392054e+00,7.654065707e+01,4.485684639e+01,6.673567903e+00,3.401447154e+01,4.038470391e+01,2.304614127e+00,2.127525272e+01,8.776657647e+01,8.969508672e+01,8.860921059e+01,2.482943624e+01,1.154505856e+00,1.792881530e+01,4.962339900e+01,8.588032051e+01,2.106569324e+01,5.299637001e+01,5.160480264e+01,5.606283183e+01,9.976638571e-01,6.594586677e+01,4.907911342e+01,9.035226801e+00,4.329365681e+01,7.713708454e+01,8.872062677e+01,6.062297718e+01,9.507759039e+01,3.522816651e+01,2.546970240e+01,7.964486650e+01,9.541658306e+01,8.373101587e+01,9.644335579e+01,7.374754681e+01,9.701809972e+01,3.123534738e+01,8.924190501e+01,9.655215211e+01,1.541611989e+01,1.075296720e+01,5.845972631e+00,5.875312421e+01
9.250018684e+01,9.944018446e+01,9.864601199e+00,3.442625542e+01,8.021031839e+01,7.872599739e+01,5.665239931e+01,9.109490753e+01,3.630823533e+01,5.331370141e+01,5.072149188e+01,2.779404466e+01,4.060303587e+01,9.800033759e+01,9.934656960e+01,8.530838658e+01,4.552402581e+01,9.108306659e+01,7.813920677e+01,2.486619048e+01,3.597986078e+01,8.166055808e+01,1.939273622e+01,9.576245043e+01,2.233359310e+01,3.822712051e+01,2.972921494e+01,5.959540523e+01,2.723918773e+01,4.413886319e+01,3.969526663e+01,9.859624311e+01,9.970052260e+01,8.137665270e+01,3.576172739e+01,3.283508915e+01,8.804143007e+01,8.397182680e+01,2.315970171e+01,9.280427038e+01,6.009846567e+01,4.816985191e+01,3.605863737e+00,5.184946957e+01,5.820442433e+01,4.742500223e+00,9.756381455e+01,2.943751361e+01,7.374126870e+01,1.567679016e+01,6.632438162e+01,2.632756069e+01,7.204193409e+01,1.477623866e+01,2.772448342e+01,9.516860990e+00,3.404581035e+01,7.565972894e+01,4.497246824e+01,1.389289381e+01,1.856975129e+01,8.198738590e+01
7.756864388e+01,8.363750638e+01,5.657780039e+01,9.980009475e+01,1.398999701e+01,1.949569324e+01,3.360343266e+01,9.457205308e+01,2.387644272e+01,4.216486289e+01,2.126135525e+01,6.788161252e+01,3.962734261e+01,9.395677205e+01,1.172212146e+01,1.452479149e+01,2.347877592e+00,2.130780764e+01,3.034712802e+01,4.091739987e+01,4.433537591e+01,9.107480160e+01,3.468916491e+01,8.543991974e+01,1.383551922e+01,3.726644010e+01,2.936900908e+01,8.065633447e+00,7.763996487e+01,8.467468217e+00,2.918582645e+01,8.475406203e-01,9.362461832e+01,7.395222741e+01,4.139422187e+01,1.687220511e+01,6.776096786e+01,5.968302139e+01,3.982417434e+00,4.831444393e+01,6.333854406e+01,4.851549359e+01,2.321160321e+01,3.346919238e+01,5.181752206e+01,6.150899624e+01,1.565777004e+01,8.047917330e+01,3.311901684e+01,8.034099031e+01,8.555714949e+01,3.394564470e+01,5.343145158e+00,6.454199328e+01,5.176475056e+01,9.253368716e+01,6.036652116e+00,3.079568835e+01,3.934031657e+01,5.618654119e+01,7.483318042e+01,3.291080316e+01
1.443335968e+00,9.549066155e+01,1.946134462e+01,6.689372365e+00,2.137516318e+01,1.127728179e+01,9.433492939e+01,6.424327218e+01,4.992044437e+01,2.133646127e+01,9.682920047e+01,7.318979714e+01,4.154435628e+01,7.449997825e+00,3.500916150e+01,5.818586141e+01,9.218289212e+01,7.836619070e+01,4.669483601e+01,5.898916637e+00,8.767277239e+01,7.056834886e+01,7.527245371e+01,2.145072774e+01,8.230449159e+01,6.147681651e+00,2.399939979e+01,7.925352729e+01,5.361803783e+01,3.871975753e+01,3.474499089e+00,2.915125156e+01,4.488447961e+01,8.144054129e+01,4.382192463e+00,3.021235670e+01,4.445790826e+00,9.844670809e+01,1.370206111e+01,6.924082896e+01,7.069604009e+00,6.735942101e+01,8.834986777e+01,1.427442491e+01,1.808765468e+01,5.739498243e+01,4.010800027e+01,5.271612504e+01,3.574107077e+01,8.298607098e+01,8.269423542e+01,9.644319374e+01,3.663553459e+01,7.594553613e+01,9.296942566e+01,7.190689444e+01,9.079514366e+01,4.177268834e+01,1.067748244e+01,5.316887799e+01,1.083253931e+01,7.459635060e+01
1.018525147e+01,7.552209266e+01,4.222293772e+01,4.264605722e+01,3.370550982e+01,4.075988769e+01,3.835017843e+01,5.348572073e+01,8.767442397e+01,4.700909291e+01,3.726600413e+01,4.177740030e+01,9.268526591e+01,1.185015766e+01,3.902035820e+01,8.738655595e+01,7.459229724e+01,9.341314404e+01,2.537178989e+01,6.957948202e+01,4.903614144e+01,7.316431240e+01,9.276062067e+01,8.104190486e+01,2.091106076e+01,8.646691711e+01,8.001300608e+01,8.543380226e+01,8.750699069e+01,7.023941044e+01,7.089284917e+01,5.347283639e+01,7.073994952e+01,6.739972178e+00,8.819362233e+01,7.700436763e+00,9.767895522e+01,8.684735940e+01,2.984256728e+01,5.644033739e+01,4.451673759e+01,5.065414821e+01,2.945615762e+01,1.608527139e+01,1.095815206e+01,7.927481535e+01,7.249806683e+01,2.976397395e+01,7.966964612e+00,5.654777771e+01,9.326109617e+01,5.506383297e+01,3.207889637e+01,2.316722549e+01,5.632114049e+01,4.717013366e+01,6.820697904e+01,9.036370534e+01,1.022243941e+01,3.737689274e+01,2.184249892e+01,7.567612033e+01
1.024697516e+01,9.434159709e+01,4.346617568e+01,7.152935245e+01,2.354088417e+01,1.985005524e+01,9.916901812e+01,8.823234431e+01,5.561701917e+01,7.577654188e+01,6.453461340e+01,6.883388660e+01,4.729671871e+01,1.192386842e+01,6.433837820e+01,2.446302678e+01,2.127420724e+01,9.200745557e+01,6.827864945e+01,8.655209766e+01,1.020645510e+01,5.770182286e+00,5.058052294e+00,2.278472359e+00,5.286071257e+01,6.224947717e+01,1.731741540e+01,8.244553822e+01,5.761609658e+01,6.080561511e+01,9.271919246e+00,8.323353092e+01,4.990222393e+00,7.062812180e+01,7.736379600e+01,7.629621473e+01,2.943805562e+01,6.140446928e+01,8.199137912e+01,6.538092539e+01,4.913531248e+00,5.219759363e+01,3.231435982e+01,6.802060154e+01,8.197793216e+01,1.712006736e+01,5.099784713e+01,7.700886640e+01,6.638101905e+01,8.453673144e+01,4.540388308e+01,2.967416270e+01,5.250932435e+01,9.389954745e+01,6.139232385e+01,8.768359685e+01,1.156981658e+01,9.326217856e+01,8.701013278e+01,6.170062256e+01,4.136100876e+01,4.473565429e+00
7.552442204e+01,9.911799613e+01,3.230571542e+01,1.455266069e+01,5.499157310e+00,8.500451095e+01,7.693729868e+01,3.292394265e+01,1.998441181e+01,4.375405506e+01,6.119947275e+01,1.870249709e+01,9.233494376e+01,4.562469061e+01,1.038697634e+01,3.358788367e+01,6.817037415e+01,7.580594997e+01,4.135898420e+00,4.449644978e+01,4.613077257e+01,4.146646609e+01,1.105849871e+01,5.957860811e-01,4.648471186e+01,2.564912290e+01,9.733205802e+01,3.307269158e+01,3.079341782e+00,1.874731764e+01,7.261060441e+01,1.454630101e+00,4.892765372e+01,1.903196336e+01,7.799631723e+01,1.201327719e+01,3.714328618e+01,2.063547502e+01,7.359397606e+01,4.188302461e+00,7.832341111e+01,4.896287092e+01,1.079809556e+01,2.271940278e+00,4.688505952e+01,2.371684696e+01,3.110376429e+01,9.684914888e+01,7.042771266e+00,2.633723119e+01,1.693116355e+01,2.050186548e+01,8.757042001e+01,5.723842996e+01,9.540170858e+01,1.676124641e+01,8.738397635e+01,3.396908731e+01,3.953434478e+01,7.468454250e+01,3.819282968e+00,7.867710350e+01
1.666958003e+01,2.355116404e+01,4.680003481e+01,3.175547713e+01,5.653643733e+01,8.078256637e+01,1.236228153e+01,4.569471754e+01,1.002148551e+00,1.261126298e+01,4.971930049e+01,5.379477134e+01,7.125329513e+01,6.994941389e+01,6.217399547e+01,4.312260366e+01,9.811502537e+01,8.215914574e+01,1.510524973e+00,5.334548931e+00,2.533997898e+01,1.878507240e+01,5.234896444e+01,6.386027617e+01,2.966225277e+01,8.921903247e+01,7.233902264e+01,9.798443553e+01,8.642647594e+01,3.807076468e+01,6.100618195e+01,4.811622305e+01,2.311785163e+01,1.063575323e+01,6.255142277e+01,4.996543301e+01,8.077202873e+01,8.515086473e+00,7.433485312e+01,4.012598018e+01,2.449784172e+01,9.832412432e+01,8.573744959e+01,3.742896339e+00,3.677962576e+01,7.430983354e+01,2.019931942e+01,7.403014578e+01,3.968158735e+01,6.044256606e+01,1.632665413e+00,9.130718501e+01,3.315933526e+01,7.344729330e+00,2.085618372e+01,6.404297128e+01,2.059904749e+01,7.345461992e+01,4.830168580e+01,1.346049030e+01,9.257167931e+00,5.652208489e+00
7.944025060e+01,8.521952364e+01,1.620591767e+01,8.208509133e+01,6.016713727e+01,6.609382436e+01,3.045242203e+01,6.789904716e+00,9.100277881e+01,3.420975122e+01,5.957979064e+01,7.171489702e+01,5.786502286e+01,9.945343512e+01,7.954862674e+01,6.604029917e+01,3.062805543e+01,9.155110524e+01,9.966057931e+01,8.416442227e+01,8.812610392e+00,6.492742633e+01,2.517621827e+01,5.993436059e+01,1.794970600e+01,7.496107890e+01,8.887159746e+01,8.159695263e+01,4.159820076e+01,5.123457523e+01,6.879525933e+01,8.476158322e+01,6.723004426e+01,3.871178211e+01,7.386527074e+00,4.048999782e+01,9.647970672e+01,6.451100561e+01,5.339141459e+01,3.991009486e+01,3.042290709e+01,1.646441555e+01,5.859558335e+01,1.107931387e+01,7.843415500e+01,7.668286585e+01,5.416272907e+01,1.677262634e+01,7.325780142e+01,8.647231382e+01,8.181140766e+01,3.083723832e+01,1.924158027e+01,2.799167278e+01,5.693940017e+01,4.535367675e+01,6.005270689e+01,7.575900468e+01,4.191040766e+01,3.448059801e+00,8.983027709e+01,6.066522303e+00
4.325978299e+01,7.575886648e+01,4.461268412e+01,2.152068364e+01,9.129283727e+01,8.115447802e+01,2.878405616e+01,7.724406554e+01,7.502902479e+01,5.256846177e-01,2.322990362e+01,5.874689323e+01,9.673414440e+01,2.493829884e+01,2.267634055e+01,9.182569192e+01,4.208865686e+01,7.953121884e+01,4.605183415e+00,6.133934666e+01,2.013460398e+01,3.923880746e+01,6.732068691e+01,6.323549032e+01,1.268558547e+01,2.191435106e+00,3.608850358e+01,8.265324763e+01,8.913643925e+01,4.231055811e+01,5.485405341e+01,3.010424823e+01,3.928929147e+01,9.560043842e+01,6.351560479e+01,5.441400148e+01,7.044196579e+01,1.375402990e+00,1.972848149e+00,6.812744737e+01,8.567410857e+01,1.927404672e+01,7.823109036e+01,9.842236769e+01,8.994955551e+01,8.009092676e+01,4.187663218e+01,4.811385965e+00,7.933654954e+01,7.327497405e+00,7.746602260e+01,7.144130714e+01,2.209601103e+01,5.867583099e+01,5.824406981e+01,9.639456431e+01,6.688508994e+01,7.983071637e+01,5.602052502e+01,1.878848371e+01,8.853854068e+01,9.324892476e+01
6.128501498e+01,1.598664345e+00,7.524887802e+01,8.439980084e+01,7.819306810e+01,1.106086347e+01,5.146803934e+00,1.623369823e+01,9.031018009e+01,7.117061928e+01,3.765570218e+01,7.696705503e+01,6.298714688e+01,6.066054364e+01,5.468307324e+01,6.524444492e+01,1.552085768e+01,7.191007278e+01,7.945581671e+01,5.262028272e+01,1.147153526e+01,3.437089159e+01,9.532758457e+01,4.108535776e+00,9.703820395e+01,1.416586599e+01,6.098989629e+01,6.951599481e+01,5.055010260e+01,8.904029274e+00,4.969785437e+01,4.597300317e+01,3.406014701e+01,8.363533044e+01,7.647947088e+01,6.354562745e+01,4.120066996e+01,6.629632084e+01,5.561731269e+01,1.064841007e+01,3.684265828e+01,3.335718654e+01,3.530498043e+01,7.396064148e+01,2.408800290e+01,8.399975091e+01,4.152394663e+01,9.065341430e+00,4.670876654e+01,3.706735261e+01,7.863038905e+01,2.133855356e+01,7.379980710e+01,1.186519648e+01,1.134983438e+01,5.449798701e+01,2.825583217e+01,9.678805209e+01,1.670884356e+01,2.786247755e+01,5.237867929e+01,5.632051772e+01
4.509902209e+01,3.356894800e+01,9.594825267e+01,8.412211074e+01,6.933395940e+01,5.567830235e+00,6.619066100e+01,5.380230629e+01,4.802058587e+01,2.890430676e+01,1.528877885e+01,9.682719738e+01,9.095795820e+01,4.371048853e+01,5.745453143e+01,5.729413452e+01,3.210207157e+00,9.695259193e+01,3.359099255e+01,1.036848661e+00,7.542871022e+01,7.728699553e+01,2.725344758e+00,5.819370086e+01,2.177002049e+01,2.584806428e+01,9.885717517e+01,8.124830837e+01,3.145041302e+01,1.663150244e+01,1.855313104e+01,7.854977737e+00,6.116157373e+01,9.715291765e+00,1.452385290e+01,5.177468906e+01,5.539101804e+00,7.603453467e+01,7.923976236e+01,7.249560139e+01,1.900958587e+01,2.783444688e+01,9.350766044e+01,6.590400839e+01,1.358997676e+01,4.273142403e+01,9.849091254e+00,3.745787856e+01,4.747423583e+01,3.789035187e+00,7.296215266e+01,5.832555188e+01,7.864569326e+01,5.932994319e+01,3.099387451e+01,8.004806035e+01,7.250657370e+01,5.558775834e+01,4.468257881e+01,3.824662806e+00,4.331941729e+01,5.038483554e+01
6.409275853e+01,7.968916643e+01,9.535362047e+01,9.380992011e+01,7.011510143e+01,4.329578881e+01,5.004428419e+01,7.120259330e+01,1.423802155e+01,5.719184158e+01,8.372714011e+01,8.514046653e+01,1.188457452e+01,4.543911865e+01,4.962217790e+01,3.467012059e+01,8.721637763e+01,3.765085325e+01,4.958513804e+01,1.366616303e+01,3.828287328e+01,9.298146831e+01,7.966662377e+01,9.251396641e+01,2.276851443e+00,6.303629081e+01,7.805939085e+01,4.123977127e+01,9.654531790e+01,3.384927783e+01,8.180874179e+00,7.050332552e+01,7.611352800e+01,2.702510048e+00,9.439175919e+01,5.148309985e+01,6.130196105e+01,4.743620133e+01,5.757252100e+01,4.733834181e+01,7.298982056e+01,7.450341668e+01,2.199040594e+01,7.829154680e+00,9.337257788e+01,4.625991712e+01,7.333718992e+01,2.444033046e+01,3.699645121e+00,3.163989940e+01,3.230640236e+01,8.495481425e+01,5.842197805e+00,8.208282865e+01,7.318259437e+00,7.546960220e+01,6.014961191e+01,5.617949861e+01,8.501790328e+01,5.687893684e+01,1.558261463e+01,3.339119366e+01
9.933357286e+01,3.304135982e+01,1.601702461e+01,6.623605405e+01,7.236140633e+00,9.855386251e+01,2.996264735e+01,5.262669665e+01,5.378781346e+01,6.832852465e+01,8.475399287e+01,2.217576165e+01,2.207639420e+01,7.831575048e+01,3.145350396e+01,8.275966731e+01,4.482319955e+01,7.270685303e+01,6.252016236e+01,5.783902816e+01,2.641951182e+01,1.520377237e+01,3.326163578e+01,4.609202294e+01,9.493146681e+01,7.783568236e+01,4.425587654e+01,6.819875938e+01,3.387494822e+01,2.005032075e+01,6.299664274e+01,8.436295058e+01,1.074435326e+01,2.198501326e+01,9.355892719e+01,9.063037328e+01,9.988185194e+01,6.282774082e+01,4.736054232e+01,3.635874005e+01,2.545611258e+01,2.203608972e+00,6.000867551e+01,5.786740403e+01,9.479556382e+01,8.898749550e+01,6.538562285e+00,4.843572964e+01,2.472452114e+01,2.609648969e+01,7.438728188e-01,3.988025929e+01,9.681239424e+01,3.730303412e+01,2.107312025e+01,7.469603157e+01,6.322479557e+01,1.707779578e+01,5.409037485e+00,3.621120086e+01,2.710286666e+00,3.799780810e+01
6.007149412e+01,8.209050187e+00,8.908796228e+01,8.110515894e+01,7.185509655e+01,4.282813998e+01,3.613603146e+01,2.352274926e+01,9.488009735e+01,1.746617573e+00,1.512422189e+01,7.192398603e+01,8.827361584e+01,8.338713187e+01,8.221692187e+01,5.951985079e+01,7.594274096e+01,5.065027254e+01,7.647876306e+01,9.575685758e+01,8.553574569e+01,7.590308358e+00,6.953900476e+01,1.042656744e+00,9.644851195e+01,6.626170113e+01,7.994738405e+01,5.662002836e+01,6.959662314e+01,2.223538423e+01,4.989113895e+00,5.661081392e+01,3.290668294e+01,2.165448779e+00,1.185858915e+01,5.579918267e+01,4.623173528e+01,7.201191197e+01,5.844101045e+01,5.778569941e+01,8.291672107e+01,4.283416929e+01,9.512875162e+01,4.478120053e+01,2.879411554e+01,8.202095403e+01,9.469621229e+01,1.653041608e+01,1.644934476e+01,9.554040511e+01,6.241804439e+01,9.396850085e+01,2.685147429e+01,7.272326121e+01,8.554893352e+01,6.605079939e+01,2.289808674e+01,1.440914249e+01,2.199156776e+01,9.420082118e+01,3.104720884e+01,3.744481569e+01
7.022847128e+00,8.749262209e+01,6.895466483e+01,8.554840335e+01,9.481145812e+01,1.382021743e+01,9.700221615e+01,6.995924251e+01,3.836541733e+00,1.158930337e+01,4.309756019e+01,1.488386616e+01,7.519630994e+01,5.161853214e+01,5.693416834e+01,6.794958177e+01,2.471994923e+01,8.953571800e+01,2.812208302e+00,7.394184853e+01,5.518928845e+01,3.147896160e+01,2.164334712e+01,4.805809144e+01,9.939715355e+00,6.542472217e+01,6.203106015e+01,5.966804259e+01,1.153316655e+01,1.755839490e+01,6.917055742e+01,5.379312610e+01,7.542542638e+01,2.874807714e+01,8.510380685e+01,5.928732962e+01,2.429624418e+01,9.482253089e+01,7.086548834e+01,5.573724623e+01,1.658126367e+01,1.499449207e+01,1.833601710e+01,9.332069210e+01,1.494852575e+00,8.788441157e+01,7.361247138e+01,5.106224070e+01,2.976834770e+01,1.366717035e+01,8.879219131e+01,6.416167811e+01,3.366347854e+01,4.281918112e+01,5.573689525e+01,3.835881081e+01,3.247269052e+01,5.610098656e+00,9.024614564e+01,9.174621706e+01,5.433289250e+01,5.915022051e+01
5.797157963e+01,5.424099524e+01,8.760507151e+01,3.748140684e+01,1.876935505e+01,2.611778515e+01,8.037620010e+01,2.827244575e+01,6.379129544e+01,4.191074883e+01,6.657177464e+01,7.913427064e+01,1.191407589e+01,3.611809037e+01,9.233204612e+01,5.745531061e+01,3.835042399e+01,6.805642697e+01,9.986065490e+01,9.975441068e+01,6.130752694e+01,3.678433579e+01,5.562970823e+01,1.739646701e-01,1.015348000e+01,5.020528350e+01,8.378495603e+01,3.125705007e+01,7.563030137e+01,1.493202063e+01,9.173575605e+01,4.668028316e+00,6.546688346e+01,3.833374709e+01,8.375889997e+01,4.019217263e+01,8.410895452e+00,1.815755660e+01,4.233726850e+01,2.721442735e+01,5.643701587e+01,5.668895601e+01,8.584230734e+01,8.070440092e+01,9.044886236e+01,3.325689077e+01,8.244992342e+01,8.881973841e+01,9.826090215e+01,3.365911561e+01,2.289525088e+01,6.637442643e+01,4.358628981e+01,1.965698192e+01,4.781321814e+01,9.689389774e+01,6.708500313e+01,8.140294358e+01,6.749780672e+01,6.100422261e+01,3.370677332e+00,9.334612753e+00
7.953875658e+01,5.350076924e+01,5.837513370e+01,9.772807678e+01,1.614720836e+00,8.997338401e+01,6.109883440e+01,9.648809787e+01,6.934599073e+01,5.639104422e+01,6.736165802e+01,5.493079637e+01,4.556572103e+01,2.085360736e+01,6.574189078e+01,3.376674971e+01,8.001605786e+01,1.269418525e+01,4.468683092e+01,2.334418210e+01,4.121834969e+01,5.398056924e+01,7.072851287e+01,3.960759203e+01,8.415364060e+01,6.820905204e+01,2.688124668e+01,4.118685225e+01,4.429481985e+01,8.743722928e+01,2.293515485e+01,5.498808262e+01,5.961428956e+00,6.598909895e+01,6.884929713e+01,8.900681948e+01,4.359600292e+01,8.219536430e+01,2.402790542e+01,9.306232662e+01,7.154233732e+01,5.025028212e+01,3.210265622e+01,7.482730832e+01,6.705093273e+01,2.417519429e+01,1.700570788e+01,5.307626590e+01,1.788418985e+00,5.005170515e+01,9.194432831e+01,8.346577441e+01,9.086188972e+01,4.213967232e+01,6.184333232e-01,7.631485868e+01,3.908875791e+01,3.734070238e+01,7.792431357e+01,7.429299710e+01,9.002669950e+01,2.307748010e+01
5.256030240e+01,7.750083366e+01,3.722481299e+01,4.439708269e+00,1.666135849e+01,5.513666024e+01,1.353393762e+01,2.674828986e+01,2.485181936e+01,1.471728676e+00,4.643329768e+01,1.249179525e+00,3.353860553e+01,3.513396527e+01,3.831985088e+01,9.068387482e+00,5.949875070e+01,7.508136037e+01,1.810752009e+01,5.944580180e+01,8.108646538e+01,8.864089396e+01,4.309796486e+01,9.204285655e+01,1.273185247e+01,9.678004872e+01,1.674574747e+01,4.751824987e+00,8.074339908e+01,2.058178742e+01,3.916148506e+01,5.677174723e+01,1.694715847e+01,1.677297845e+01,2.193144635e+01,9.699833650e+01,6.441779605e+01,4.810357789e+01,7.947729004e+01,3.754645850e+01,4.464604440e+01,9.654836384e+01,5.979112690e+01,4.380241132e+01,8.064383162e+01,1.631011347e+01,9.689638943e+01,8.675464014e+01,4.114646736e+01,9.955628890e+01,2.077244048e+01,8.692631288e+01,1.907682580e+01,4.423898764e+01,1.925110663e+01,4.304401062e+01,9.901092658e+01,4.295031862e+01,4.031502249e+01,8.438737679e+01,6.235108521e+01,8.299778271e+01
8.394671628e+01,1.095036813e+01,7.179274659e+01,4.822753022e+01,3.766770195e+01,6.168243869e+01,4.043901070e+01,9.533436380e+01,4.969911418e+01,7.315317503e+01,2.640375333e+01,2.601246373e+01,9.335896562e+01,8.181611373e+01,6.202643007e+01,2.500256898e+01,7.301811516e+01,9.087436953e+01,5.923396475e+01,5.621746414e+01,1.543688101e+01,1.955975815e+01,9.911305327e+01,3.291753058e+01,6.156418304e-01,4.578446014e+01,6.019194975e+01,7.146514614e+01,3.324700631e+01,9.202597740e+01,9.298224075e+01,5.390692535e+01,7.961977223e+01,5.408257572e+01,2.561049829e+01,1.605597661e+01,7.686712201e+01,3.347977104e+01,6.006153582e+01,4.404970545e+01,3.969162447e+01,2.941477098e+01,3.892968740e+01,9.257128891e+01,7.822202089e+01,7.836756130e+01,4.719196543e+01,7.860740179e+01,2.649653947e+01,8.416604755e+01,1.046879809e+01,5.967346239e+01,3.717930433e+01,7.911480202e+01,2.870413461e+01,3.579772408e+01,6.202685343e+01,1.586337006e+01,5.095633354e+01,8.026970840e+01,5.670655537e+01,4.563886435e+01
7.461086767e+01,1.742147145e+01,7.097928676e+01,2.104028528e+01,3.240326795e+01,9.324223662e+01,8.433572199e+00,1.899555230e+01,7.367134939e+01,9.898492806e+01,7.455327505e+01,4.022804909e+01,4.838862962e+01,8.856971962e+01,5.425918530e+01,8.028406032e+01,2.859745055e+00,6.240654059e+01,4.371247197e+01,2.049570756e+00,2.496813430e+01,6.659225184e+01,2.825598791e+01,4.628693418e+01,5.142217741e+01,4.648960021e+01,3.390464159e+01,5.093660470e+01,6.405701733e+01,5.156737658e+01,6.811433095e+01,4.203987363e+01,2.285514772e+01,1.484830000e+01,1.455138572e+00,8.088077729e+01,2.504296520e+01,3.631036805e+01,6.043022713e+01,7.358797573e+01,9.835304874e+01,4.800790468e+00,1.852282740e+01,3.319336192e+01,2.638459414e-01,5.359380308e+01,3.965905086e+00,8.323268516e+01,2.572604273e+01,6.008993813e+01,4.448348327e+01,7.077624203e+01,2.640877067e+01,8.037064786e-01,8.610499538e+01,9.957876236e+01,8.360055156e+01,9.403176483e+00,5.449154217e+01,1.168112586e+01,3.539173724e+01,2.619052084e+01
