v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37
2.250315965e+01,3.839186489e+01,9.868874362e+00,5.993663742e+01,3.982890573e+01,4.710101323e+01,6.941528359e+01,3.217815498e+01,1.489096844e+00,6.370717846e+00,5.381701308e+01,5.323914952e+01,6.438935231e+01,6.153838322e+01,1.634711375e+01,5.330386181e+01,2.836608978e+01,8.498486392e+01,6.602203428e+01,6.367751239e+01,5.685624736e+01,6.231503588e+00,1.769048195e+01,2.318022192e+01,6.597824571e+01,7.714927666e+01,4.482043474e+01,4.274614019e+01,2.327689848e+00,9.906894070e+01,5.828094378e+01,3.009973760e+01,3.008466323e+01,6.922124425e+01,3.027000490e+01,5.791186646e+01,2.134114411e+01
8.285769944e+01,4.934058780e+01,5.717168561e+01,2.346696348e+01,7.066498260e+01,3.221967704e+01,5.048876014e+01,4.729149364e+01,3.512155080e+01,9.366708419e+01,1.484055426e+01,4.977451721e+01,3.115035578e+01,2.329418883e+01,5.065679845e+01,4.257976201e+01,3.925302305e+01,5.108081333e+01,9.370921525e+01,1.621312815e+01,3.873281319e+01,5.961915070e+01,5.372455942e+00,6.573632764e+01,3.231000861e+01,2.568908622e+01,8.850697873e+01,8.534777891e+01,7.025571756e+01,5.931713687e+01,7.525976690e+01,4.413651075e+01,3.203090899e+01,7.886397754e+01,9.001405829e+01,5.176552650e+01,8.049047171e+01
3.581560666e+01,3.424351461e+01,2.355293541e+01,2.063696849e+01,8.604064759e+01,1.020047801e+01,6.771766623e+01,3.254826900e+01,7.439933266e+01,2.434053593e+01,2.252108409e+01,9.989138994e+01,4.722972900e+01,3.855166014e+01,9.770707351e+01,3.340652114e+01,4.829142416e+01,9.463646298e+01,2.810288436e+01,3.238624163e+01,2.791924616e+01,7.527663681e+01,4.953470484e+00,3.326490954e+01,4.337031511e+01,5.319539146e+01,2.821612102e+01,7.978855637e+01,2.429345578e-01,8.898141741e+00,7.459052441e+01,3.132041752e+01,6.257771154e+01,1.733132885e+01,2.063376585e+01,1.891091853e+01,7.831182512e+01
1.711593122e+01,4.966453651e+01,1.543660230e+01,4.144381040e+00,1.037778509e+01,2.368085120e+01,3.265558237e+01,4.530437158e+01,6.152745337e+01,6.222702861e+01,4.656491323e+00,4.042398175e+01,7.208341207e+01,9.726030102e+01,6.915172040e+01,8.454791556e+01,6.131177172e+01,6.987340355e+00,7.692689452e+01,5.268606547e+01,7.462504994e+01,3.054337610e+01,9.706682707e+01,3.277218998e+01,5.690586285e+01,1.940099270e+01,7.725796905e-01,8.207464840e+01,5.375597416e+01,4.186407980e+00,7.101733816e+01,9.439318690e+01,2.784473474e+01,3.139454106e+01,5.778706093e+01,4.352739274e+01,5.994103141e+01
8.031953371e+01,5.515223221e+01,7.156803537e+01,4.235876778e+01,3.668411708e+00,2.523010561e+01,3.142517884e+01,2.863376006e+01,6.809876519e+01,8.647653413e+01,3.250473885e+01,9.112450155e+01,1.940608209e+01,5.548300856e+01,8.523027077e+01,5.981372590e+01,9.214751160e+00,6.209874670e+01,3.291666507e+01,3.322954442e+01,4.935527921e+01,2.137920125e+00,7.943852803e+01,4.178560230e+01,9.785658759e+00,8.089044931e-01,6.838826611e+01,8.741418045e+01,4.667467032e+01,8.894467661e+01,8.993634346e+01,8.197859629e+01,1.096933494e+01,9.234822530e+01,9.265407325e+01,8.399411935e+01,8.613243832e+01
9.636437896e+00,8.850088670e+01,5.578569689e+01,1.433601092e+01,3.934343712e+01,4.553547827e+01,5.995618068e+01,6.542857791e+01,4.745395787e+01,1.120684586e+01,4.865216570e+01,6.141238439e+01,1.673378023e+01,6.570693685e+01,9.346323534e+01,7.881062016e+01,7.976086830e+01,6.151603452e+00,5.231972878e+01,3.658311224e+00,3.155751205e+01,7.629021325e+01,9.440467093e+01,9.276942063e+01,7.863065185e+01,4.067245933e+01,2.634940221e+01,3.354093253e+01,2.327632437e+01,4.691555093e+01,9.061496421e+01,4.634284572e+01,4.831243207e+01,4.351134566e+01,7.059494509e+00,4.794397700e+01,4.953699768e+01
5.474671114e+01,8.150046308e+01,6.425359393e+01,1.467509907e+01,3.143474226e+01,1.835168297e+01,7.810139321e+01,5.686500646e+01,7.722417002e+01,1.258842852e+01,6.763177755e+01,4.783034963e+01,5.825153687e+01,7.416724496e+01,8.325793060e+01,3.366181553e+01,8.602709980e+01,7.512659849e+01,1.456606276e+01,8.664485231e+01,5.488103185e+00,1.908389636e+01,7.148840650e+00,5.141734590e+01,7.886304236e+01,2.369151802e+01,7.196422265e+01,2.046853301e+01,5.797873424e+01,5.222169679e+01,6.716122904e+01,1.801069798e+01,1.578060985e+01,2.039228299e+01,8.013496075e+01,2.881181386e+01,9.546957272e+00
4.731307354e+01,2.812674614e+01,8.642193805e+01,2.545532453e+01,3.179763169e+01,4.842156270e+01,8.158809714e+01,2.545750410e+01,7.012089728e+01,8.322118765e+01,4.554743085e+01,1.959269674e+01,9.395452990e+01,4.035061970e+00,6.172289365e+00,5.329074728e+01,4.588030815e+01,8.825617401e+00,1.412125170e+01,7.771978142e+01,3.397928417e+00,5.988023005e+01,2.074048003e+01,8.427705086e+01,2.668303849e+01,9.081781102e+01,7.113332142e+01,8.065376525e+01,7.771469380e+01,3.365246402e+01,1.556045255e+01,6.075282190e+01,9.290833663e+01,3.189206467e+01,2.440585486e+01,9.112600726e+01,1.312392513e+01
5.391031257e+01,5.180647892e+01,1.150401738e+01,4.792849306e+01,6.462701006e+01,1.342700503e+01,8.717414363e+01,5.972063774e+01,8.950475014e+01,2.557474504e+01,9.653054124e+01,3.351629872e+01,6.229099996e+01,1.091049394e+01,7.437973027e+01,7.594971395e+01,5.550763654e+01,9.699879624e+01,7.980283669e+01,5.321762912e+01,7.810653026e+01,1.142920490e+01,9.157079552e+01,8.612951414e+01,2.252285300e+01,8.701506968e+01,3.282828748e+01,1.842664428e+01,9.295881914e+01,8.953903902e+01,9.352896026e+01,9.637443621e+01,2.759756471e+01,5.171737742e+01,6.463428218e+01,8.282497457e+01,1.183000489e+01
8.067773330e+01,2.715079608e+01,8.960119708e+01,3.372840808e+01,4.984190890e+01,1.804554718e+00,6.816007289e+01,3.599926460e+01,9.430721181e+01,3.214453553e+01,5.991685407e+01,9.668430187e+01,8.165562806e+01,8.266421553e+01,5.735559647e+00,8.413908990e+00,9.211370435e+01,1.610332684e+01,7.632427833e+01,7.457773304e+01,5.162225378e+01,7.658274574e+01,6.109305220e+01,2.596728855e+01,4.286465408e-01,3.396141440e+01,6.363957191e+01,2.395155054e+01,1.413130220e+01,9.343250564e+01,1.740007596e+01,9.227243487e+01,5.670801439e+01,4.285849009e+01,3.792435804e+00,7.132106754e+00,3.262690355e+01
2.268277714e+01,2.748885370e+01,4.470252702e-01,2.336554485e+01,3.168460750e+01,7.636632474e+00,1.889217833e+01,9.813472726e+01,4.293727695e+01,8.880737135e+01,2.917094544e+01,9.454675844e+01,2.627415745e+01,9.193709828e+00,2.533818731e+01,1.206120180e+01,4.835130573e+01,2.385933942e+01,2.609902972e+01,9.539275520e+01,9.816463110e+01,8.277147944e+01,7.906950839e+01,1.760788733e+01,5.085789711e+01,8.952933344e+00,4.291487897e+01,4.866507898e+01,4.834307279e+01,8.078875256e+01,7.377787358e+01,2.615565254e+01,2.297022475e+01,4.079469367e+01,6.501878596e+01,3.313076007e+01,2.180139890e+01
9.679424112e+01,4.248682357e+01,2.869666389e+00,3.352468241e+01,1.916812397e+01,4.313035500e+01,8.381116841e+01,6.395698532e+01,5.019730352e+01,4.750162804e+01,7.388557477e+00,6.062556233e+01,4.888185684e+01,2.808391371e+01,2.868798913e+01,2.794078833e+01,1.236029917e+00,6.365970468e+01,2.480697426e+01,1.922962736e+01,3.361678635e-01,8.139814163e+01,3.835269214e+01,7.784669602e+01,7.708940727e+01,6.196180171e+01,3.113661223e+01,5.354751036e+01,9.060811959e+01,5.118561793e+01,2.303966011e+01,9.066871605e+01,5.524390868e+01,6.159032204e+01,4.879286519e+01,5.714238130e+01,3.162841611e+00
1.028824754e+01,6.727960590e+01,8.911646334e+01,6.411861358e+01,8.862055246e+01,1.876647955e+01,2.826507673e+01,6.806948472e+01,8.375105484e+01,6.846388387e+01,1.974809716e+01,3.701835854e+01,2.179732555e+01,5.941436427e+00,2.336778502e+01,5.979514465e+01,9.801183417e+01,9.538527850e+01,4.549372459e+01,5.777091462e+01,8.025623710e+01,2.959693957e+01,9.946428745e+01,3.665301217e+00,2.678108309e+01,5.059779845e+01,2.662700656e+01,5.444893962e+01,6.923825216e+00,6.299920033e+00,3.620867997e+01,8.055915500e+01,7.870952717e+01,8.288315223e+00,3.446488578e+01,1.290810830e+01,1.250784201e+00
6.829074770e+00,8.699380719e+01,7.299264738e+00,6.465270910e+00,1.480355676e+01,6.348331523e+01,7.359143900e+01,9.865465301e+01,7.269212553e+01,9.536529623e+00,9.202841948e+01,2.747702764e+01,6.881539597e+01,7.117915065e+00,4.549279800e+01,3.971794537e+01,9.081055943e+01,2.479372396e+01,3.288152901e+01,2.120343447e+01,2.134659480e+01,6.183794223e+01,9.222156036e+01,6.558521035e+01,4.910134299e+01,6.535696854e+01,6.572889024e+01,1.838894606e+01,6.962030813e+01,2.186991778e+01,5.883237164e+01,2.634923078e+01,2.987630446e+01,8.909834992e+01,6.870971254e+01,2.185022132e+01,8.998106849e+00
6.480523782e+01,2.631054541e+01,3.182477233e+01,4.529647071e+01,5.471144448e+01,5.479130627e+01,1.402819348e+01,4.318736126e+01,5.589460061e+01,2.501287030e+01,2.666721550e+01,2.953166695e+01,9.693991466e+01,4.229620400e+01,1.439603089e+01,4.036070113e+01,2.314706258e+01,7.800935786e+01,1.120276085e+01,8.699483438e+01,9.691449390e+01,1.127901859e+01,2.149698519e+01,3.338918776e+01,5.525467173e+01,7.617302741e+01,4.100678724e+01,8.438184469e+01,1.743431070e+01,7.172672997e+01,7.016007919e+00,2.221457550e+01,6.262438672e+01,2.767861620e+00,6.216941415e+01,4.875935817e+01,4.660523080e+01
2.472044009e+01,7.735782025e+01,9.866644541e+01,7.306435618e+01,1.040200280e+01,9.004601177e+01,8.261876257e+01,2.751857434e+01,3.349003933e+01,8.035984877e+01,5.043605856e+01,7.189241511e+01,5.438062359e+01,3.334838359e+01,5.608002699e+01,5.947739246e+01,3.266077566e+01,8.180546103e+00,4.654984657e+01,2.396329050e+01,9.983698629e+01,5.037646102e+01,2.934111780e+01,3.991837945e+01,4.166597970e+00,3.626121566e+01,6.526625003e+01,7.075934904e+01,9.656467831e+01,4.143014960e+01,6.398780262e+00,3.285805432e+01,2.402959072e+01,2.658544715e+01,5.993210394e+01,8.492280777e+01,2.249488845e+01
4.925351460e+01,9.030758791e+01,1.524935887e+01,4.708545589e+01,3.304038742e+01,8.592619300e+01,9.068227166e+01,2.889051224e+01,5.817732931e+01,1.865071636e+00,7.017705326e+01,3.732572659e+01,4.808528370e+01,1.427159053e+01,4.185323836e+01,3.900531931e+01,5.254001767e+00,1.393770200e+01,8.164864640e+01,8.331000817e+01,6.770028729e+01,2.633733667e+01,1.445404206e+01,8.984591760e+01,2.042630286e+01,8.166930296e+01,7.419352915e+01,6.625525943e+01,5.846998051e+01,4.861522166e+01,5.090350502e+01,6.941094357e+01,9.845835123e+01,3.048218423e+01,1.529349897e+01,2.214920195e+01,6.915797463e+01
9.489694596e+01,3.120485378e+01,2.675222074e+01,3.343523551e+01,2.731454695e+01,1.375329282e+01,8.561028291e+01,9.294289421e+01,3.186474906e+01,4.219584947e+01,8.834169055e+00,2.857028338e+01,4.006804692e+01,5.084348224e+01,1.429198514e+01,8.819279003e+01,6.374861236e+01,1.803239227e+01,6.665777764e+01,8.932661456e+01,5.350908534e+01,6.851862444e+01,1.983162685e+01,6.701034168e+01,5.104960167e+01,8.126594959e+01,5.284942614e+01,5.979061058e+01,5.777404581e+01,4.335265014e+00,1.127453584e+01,3.052627884e+01,1.600871290e+01,6.694754039e+01,7.122818721e+01,6.191140147e+01,5.337641567e+00
3.886330914e+01,6.052955282e+01,2.911078239e+01,7.253385815e+01,6.032363868e+01,6.602332939e+01,1.060610815e+01,6.863771486e+01,2.430454133e+00,3.223976514e+01,1.650944155e+01,8.909687717e+01,4.737102585e+01,1.740497034e+01,8.593182823e+01,6.153668627e+01,5.127253380e+01,6.609589920e+01,8.364350016e+01,7.474490179e+01,2.552011611e+01,1.910722667e+00,2.706106557e+00,7.173348695e+01,7.596204633e+01,6.313574842e+01,7.673639181e+01,2.374629556e+00,6.086020874e+00,5.836877508e+01,1.825667924e+01,7.397418505e+01,9.681125973e+01,9.915603260e+01,7.866547654e+01,3.223163838e+01,9.797294205e+01
2.058592124e-01,7.984842820e+01,6.603329637e+01,6.423453770e+01,8.525666881e+01,2.339876142e+01,3.086435320e+01,2.073677435e+01,8.101590197e+01,3.350825494e+01,9.578782425e+01,6.472735139e+00,2.529679527e+01,9.117182980e+01,5.613404789e+01,4.529546878e+01,7.499194273e+01,4.815783229e+01,2.702574195e+01,7.097532858e+01,2.546172489e+01,2.350741796e+01,3.877485456e+01,2.444776491e+01,9.649927957e+01,3.510578004e+01,9.144900613e+01,8.367222076e+01,1.403962006e+00,7.222951861e+01,1.523760114e+01,6.907054848e+01,7.182067794e+01,8.223672400e+01,5.689204792e+01,5.827539623e+01,5.603497814e+01
2.413667317e+00,1.335178066e+01,2.016572274e+01,3.322508266e+01,2.255597340e+01,1.023957546e+00,8.447857341e+01,4.251871176e+01,7.663459194e+01,6.298609372e+01,4.500774057e+01,7.415299366e+01,6.765892865e+00,2.563993328e+01,3.044697981e+01,7.895984599e+01,2.570140731e+01,3.827490348e+01,9.996100870e+01,7.324459778e+01,6.753276253e+01,3.363807522e+01,8.321506617e+01,1.008028678e+01,7.632130316e+01,1.859174151e+01,5.391276498e+01,3.532213909e+01,4.613616318e+00,4.787560596e+01,7.051187570e+01,2.437568481e+01,7.171039205e+01,4.420651782e+01,7.493008095e+01,6.161437814e+01,8.465960545e+01
7.964791553e+00,5.449496587e+01,3.331938928e+01,1.585329141e+01,5.679544379e+01,5.129643052e+01,3.006153617e+01,1.091353147e+01,1.195770316e+01,5.970763338e-01,4.005207639e+01,4.825496350e+01,2.408179518e+00,1.930477782e+01,6.275259917e+01,4.866912720e+01,4.035081443e+01,9.108522429e+01,2.873811471e+01,9.188993736e+01,9.713814293e+01,9.803423414e+01,4.525358123e+01,7.755489363e+01,6.603220294e+01,9.898699625e+01,3.383949842e+00,3.475486803e+01,9.013137135e+01,6.898989012e+01,8.116781777e+00,2.205555194e+01,8.528157669e+01,1.714361541e+01,2.102692305e+01,4.307056462e+01,3.056139347e+01
5.019771045e+01,3.632099787e+01,8.000190753e+01,7.041889275e+01,8.776432543e+01,8.370740026e+01,3.231296712e+01,5.654370136e+01,8.992348520e+01,5.886653914e+01,6.955229018e+01,9.528987168e+01,9.989388645e+01,4.814582095e+01,5.409728644e+01,4.185468748e+01,6.539354746e+01,3.779757371e+01,1.870433705e+01,6.838515833e+01,3.011038122e+01,1.097154377e+01,2.487035847e+01,6.909037601e+01,1.789276990e+01,7.661719254e+01,5.718074579e+01,8.373501492e+01,3.768987841e+01,9.050741719e+01,8.867426240e+01,1.068435470e+01,5.156205192e+01,6.408360654e+01,6.823066571e+01,5.386303332e+01,6.699779259e+01
4.286718054e+01,8.382525126e+01,2.625838081e+01,1.036348590e+01,7.393015053e+01,8.831442283e+01,8.426265966e+01,2.651522148e+01,7.036415913e+00,5.194488069e+01,1.464167744e+01,2.532000698e+01,5.627448207e+01,1.881548126e+00,5.945057917e+01,4.895955464e-01,4.732149372e+01,9.994644959e+00,5.923489440e+01,5.451825670e+01,6.508868315e+01,2.275820591e+01,3.316913268e+01,7.932208661e+01,8.838239170e+01,2.956291686e+01,9.427746317e+01,2.526842187e+01,1.107345107e+01,9.765407557e+00,6.055108073e+01,3.183477526e+01,8.493508894e+01,8.165095971e+00,5.834627534e+01,9.497814581e+01,8.540623267e+01
5.510681846e+01,4.490258543e+01,9.923602644e+01,4.860489860e+01,2.544060232e+01,7.682980058e+01,7.138184464e+01,7.992036389e+00,8.271425919e+01,9.185665073e+00,6.845217620e+01,6.956569764e+01,6.353677769e+01,6.061127646e+01,4.367747692e+01,1.127979347e+01,6.723205421e+01,1.957363842e+01,8.333379374e+01,9.602180339e+01,5.202557501e+00,6.288052120e+01,1.380947329e+00,6.814894817e+01,4.479677479e+01,6.821947275e+01,1.767823674e+01,1.332703310e+01,2.387781330e+01,1.717651704e+01,3.860352744e+01,6.321798714e+00,3.567280579e+00,1.288159265e+01,8.095065399e+01,1.942283126e+01,4.178057586e+01
7.757938186e+01,9.372397963e+01,5.106597367e+01,9.449696273e+01,9.010296946e+01,2.226339877e+01,8.283029363e+00,5.920468860e+01,2.720068945e+01,3.133209677e+01,1.827896828e+01,7.929899964e+01,3.361322720e+01,5.534325703e+01,1.774735232e+01,4.809427095e+00,1.357381705e+01,3.912574913e+01,9.842280848e+01,8.523361052e+01,3.755677452e+01,7.738109582e+01,4.216573258e+01,4.194484452e+01,5.745652135e+01,4.204544698e+01,2.676046571e+00,6.816907492e+00,8.037569981e+01,8.618034027e+01,2.729305049e+01,6.368448708e+01,2.568144163e+01,3.616123975e+01,4.407506933e+01,5.565305055e+01,8.325188008e-01
2.584852121e+01,9.500921813e+00,3.232721468e+01,4.288660593e+01,2.260769462e+01,8.609387869e+01,1.101660131e+01,4.158254454e+01,8.305111519e+01,5.726440154e+00,6.098888255e+01,3.645045958e+01,9.054175643e+01,2.670754667e+01,8.826906983e+01,1.011384834e+01,2.724980370e+01,2.337655033e+01,8.932357139e+01,8.355916927e+01,8.630265501e+01,7.559530627e+01,4.607657108e+01,8.412669153e+01,4.738800410e+01,1.048785855e+01,6.426076095e+01,1.658684545e+01,4.188279677e+01,9.677152062e+00,8.964834823e+01,9.628216145e+01,6.071629650e+01,6.236807059e+01,9.695517215e+01,6.355787069e+01,5.643446809e+01
1.485226459e+01,1.690860120e+01,7.525656200e+01,5.334465622e+01,7.841068914e+01,2.563251755e+01,7.176664281e+01,6.756149199e+01,8.901537385e+01,3.101392976e+01,2.032648259e+00,5.740743726e+01,3.487668539e+01,4.254516292e+01,5.139951176e+01,6.014045047e+01,9.322844631e+01,9.527776312e-01,5.787800082e+01,3.849175723e+01,9.876342593e+00,9.207120208e+01,4.080321360e+01,5.292785516e+01,4.788514907e+01,2.394963821e+01,5.269848522e+01,7.091713328e+01,1.260427481e+00,5.641841970e+01,9.865676815e+01,2.823869283e+01,1.473321966e+01,8.424585797e+01,3.773322428e+01,2.769165019e+01,7.703574351e+01
6.106550107e+01,9.138597006e+01,7.788443068e+01,1.228178004e+01,3.328756523e+01,8.260112086e+01,9.853150011e+01,5.475456653e+00,5.450480976e+01,8.675930165e+01,8.100537060e+01,1.417163182e+01,9.817211022e+01,3.626708394e+01,2.271356498e+01,3.025382247e+01,1.178782763e+01,4.980644276e+01,8.563688752e+01,4.252576225e+01,3.904691436e+00,8.855638354e+01,7.685826472e+01,1.785427355e+01,6.642758227e+00,3.185926157e+01,2.765084006e+01,9.409150877e+01,8.531091074e+01,9.814115137e+01,7.283225342e+01,7.302794135e+01,8.352361394e+01,9.721501999e+00,9.115415389e+01,8.998212761e+00,9.930425191e+01
5.469689682e+01,3.625242251e+01,1.193620013e+01,5.196945105e+00,1.141996650e+01,9.251670177e+01,8.888543574e+01,7.777346582e+01,5.692092297e+01,8.163045823e+01,9.732361032e+00,8.768740995e+01,5.727922764e+01,8.329421095e+01,7.769343271e+00,5.446275987e+01,5.223280052e+01,6.039580838e+01,5.864657011e+00,9.872445892e+01,3.082576463e+01,9.022908113e+01,4.620207655e+01,9.074214905e+01,7.064615663e+00,2.721168811e+01,8.270161864e+01,8.703397331e+01,9.733641488e+01,3.856020945e+01,1.937600317e+01,4.953419543e+01,7.241617283e+01,8.023354618e+01,5.787604656e+01,2.538931040e+00,3.977460984e+01
3.455449250e+01,7.200978385e+01,1.034932209e+01,1.873513335e+01,6.897122616e+00,2.695561066e+01,9.553424678e+01,4.994257853e+01,2.558165419e+01,2.122487703e+01,9.812367872e+01,7.626242546e+01,7.975970007e+01,9.631648827e+01,8.151907372e+01,3.653042606e+00,2.944071531e+01,8.516178293e+01,3.164615618e+01,3.065692070e+01,3.425383312e+01,6.545980496e+01,7.673756137e+01,2.636777024e+01,3.956111073e+01,9.128007123e+01,6.474491142e+01,2.719855988e+01,3.459971119e+01,2.753056478e+01,8.767680682e+00,8.849690739e+01,1.156536583e+01,8.856332845e+01,7.213546827e+01,7.196286362e-01,7.251450066e+01
5.352217900e+01,3.061758981e+01,8.955028395e+01,6.913810038e+01,4.783531212e+01,6.027104446e+01,1.768351397e+00,4.471122148e+01,2.221007734e+00,9.951339830e+01,1.602489951e+01,4.176996877e+00,1.788280460e+01,5.725186584e+01,4.028965073e+01,5.138964696e+00,2.628067779e+01,5.924624643e+01,3.935964692e+01,5.520567978e+01,3.852206148e+01,4.220718150e+01,5.604487295e+01,1.429208452e+01,8.489832404e+01,4.354688241e+01,2.600013562e+01,9.882414166e+00,6.842725902e+00,2.766027394e+01,6.913640557e+01,3.920175483e+00,2.377231836e+01,9.220419569e+01,9.657221109e+00,6.210427005e+00,6.004513868e+01
4.279552312e+01,1.681592797e+01,7.391661625e+01,3.778085009e+01,6.851617672e+01,6.554114372e+01,5.835296093e+01,9.596207321e+01,5.716793167e+01,4.281308591e+01,7.621312451e+01,2.315742622e+01,9.405363219e+01,3.814134099e+01,5.829575969e+01,8.090678549e+01,9.521847997e+01,2.730313175e+01,3.105975896e-01,2.958872107e+01,4.735557505e+01,6.900481339e+01,7.608103756e+01,5.666389604e+01,3.334832010e+01,9.313819024e+00,1.952135695e+01,1.731257118e+01,2.288855898e+01,3.031933598e+01,8.489092593e+01,5.910341857e+01,8.832135244e+01,9.860785391e+00,3.091543287e+01,7.372919193e+01,6.294125635e+01
4.362834375e+01,6.277232148e+01,2.605503000e+01,8.107466390e+00,9.857662174e+01,4.590558124e+01,4.609051189e+01,2.335434476e+01,5.733908088e+01,8.810463400e+01,3.614626185e+01,2.430356726e+01,5.678752342e+01,6.210101862e+01,6.297172245e+01,1.460554376e+01,2.994823353e+01,8.246846635e+00,2.736116973e+01,9.461951425e+01,4.600006317e+01,3.421115750e+01,3.535560203e+01,9.556986181e+01,4.535348264e+01,6.461352184e+01,7.623304076e+01,9.939155052e+01,7.200335798e+01,1.980345248e+01,1.739249754e+01,8.013151565e+01,7.815368106e+01,8.201578260e+01,2.560434260e+00,8.748081188e+01,8.039193282e+01
9.121802269e+01,7.284676940e+01,4.934147930e+01,6.450317845e+01,7.170741109e+01,2.308095714e+01,5.402551090e+01,5.903438454e+01,1.230954194e+01,6.537037551e+01,9.450058954e+01,4.141957111e+01,3.501506611e+01,4.798597359e+01,9.769822659e+01,1.564041075e+01,5.070972177e+01,8.073832831e+01,8.964818637e+01,9.152511299e+01,3.818701549e+01,1.557284358e+01,5.815147785e+01,6.979595364e+01,7.322267763e+01,4.567023642e+01,1.812390245e+01,5.953813143e+01,5.389284507e+01,9.029852834e+01,6.487046488e+01,9.569294982e+01,2.859062572e+01,4.431086758e+01,8.262853999e+01,5.203899252e+01,9.741039452e+01
7.620400599e+01,9.966772696e+01,2.775585058e+01,5.253319141e+01,1.108760099e+01,6.275108271e+01,2.309699100e+01,6.461046911e+01,8.326239737e+01,1.366260567e+01,1.419587625e+01,1.153650354e+01,3.370899555e+01,2.218698562e+01,5.374512767e-01,5.648002849e+01,5.034085919e+00,8.790184786e+01,4.786016052e+01,6.856877340e+01,5.956296438e+01,6.143515382e+01,1.558478343e+01,6.914574177e+01,1.036068035e+01,3.694933121e+01,9.537995033e+01,7.925173122e+01,6.820852023e+01,7.916516684e+01,5.449422861e+01,3.737691592e+01,3.789855627e+01,2.025487885e+01,6.997693931e+01,2.851403275e+01,5.863559515e+01
