v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
8.033056756e+01,6.597739373e+00,1.245525954e+01,4.582494134e+01,9.071393966e+01,1.757557199e+01,2.842313407e+01,3.414860075e+01,2.613566859e+01,3.954807677e+01,3.614580922e+01,6.544002535e+01,7.270330057e+01,8.727236547e+01,8.148203298e+01,8.618129388e+01,2.691148285e+01,3.885953293e+00,4.687903253e+01,9.983195251e+01
3.570310517e+01,5.525129029e+01,6.235882760e+01,7.429834722e+01,5.462595155e+01,4.835570336e+01,7.099365070e+01,7.101912775e+01,7.045706514e+01,5.177914060e+01,3.898376552e+01,4.702015551e+01,1.458289789e+01,1.623629061e+01,2.329010346e+00,2.731068820e+01,6.640886185e+01,4.604856348e+01,3.675655967e+01,8.319262798e+01
4.260551833e+01,7.103615981e+01,7.417697971e+01,5.991775075e+01,2.227279016e+01,7.409724006e+01,2.805155240e+01,7.648643506e+00,6.588298195e+01,7.650488252e+01,1.830661795e+01,9.525143150e+01,7.014522429e+01,4.494618235e+01,1.455362381e+01,3.359044784e+01,5.561310964e+01,7.674990041e+01,3.243803157e+01,4.246640195e+01
5.103865113e+01,1.385940797e+01,2.840847219e+01,1.149433087e+00,9.449124381e+01,8.224935974e+01,4.021548965e+01,5.960712793e+01,3.753837149e+01,2.992525459e+01,1.253587924e+01,9.921781184e+01,3.290666706e+01,4.449098989e+01,5.948139805e+01,2.415959411e+01,3.509663750e+01,7.150061642e+01,2.977230355e+01,1.167709206e+01
5.988142354e+00,7.446341844e+01,7.225106919e+01,9.667829161e+01,9.427876470e+01,7.148972806e+01,3.383165472e+01,9.807948779e+01,4.771538166e+01,1.757623706e+01,8.546771931e+01,8.719262250e+01,1.161932319e+01,2.035410121e+01,4.976430859e+01,8.027295957e+01,8.700263228e+01,2.270536923e+01,6.373232912e+01,2.415470577e+01
8.277590301e+01,2.190849182e+01,7.219908894e+01,7.169240302e+01,2.621702349e+01,2.519105939e+01,5.369505502e+00,1.853346171e+01,3.834130491e+01,2.728619920e+01,1.901397559e+01,6.276115721e+01,9.625177106e+01,2.405957016e+01,8.497536634e+01,2.058252851e+01,9.960859845e+01,4.090330489e+01,3.328867219e-01,8.191213621e+01
1.236022538e+01,9.306228580e+01,5.596356196e+01,8.271234629e+01,7.164064882e+01,9.336840402e+01,7.728593857e+01,5.154812413e+01,6.157679335e+01,9.046552991e+01,3.712846463e-01,2.600396608e+01,8.358858874e+01,6.077209602e+01,2.000266685e+01,8.043633630e+00,6.338977964e+01,6.187104661e+01,2.636634723e+01,7.576416788e+00
8.962877630e+01,3.844258258e+01,2.584609908e+01,3.675705438e+01,1.370154742e+00,2.231734474e+01,1.737327398e+01,9.083855850e+01,9.525040110e+01,1.593274129e+00,6.288046172e+01,5.245937951e+01,4.576848500e+00,1.053378666e+01,5.406958155e+01,9.442307174e+00,7.530100613e+01,5.979761533e+01,6.257812542e+01,9.864718165e+01
3.130730588e+01,4.506855800e+01,4.314056907e+00,5.848369756e+01,6.998678427e+01,2.165878409e+01,2.176686124e+01,5.805980911e+01,9.636877792e+01,1.054766130e+01,2.173918721e+01,1.000496307e+01,8.638350764e+01,9.042083796e+01,1.214746003e+01,3.701281977e+01,7.227181316e+01,8.648580213e+01,2.136466748e+01,1.273155362e+01
7.989628517e+01,7.338258576e+01,9.147808624e+01,1.034663301e+01,9.507053081e+01,3.772746692e+01,4.445927468e+01,1.459661018e+01,4.728698732e+01,5.185913954e+01,5.303298948e+01,6.058540597e+01,9.881401861e+00,4.529242052e+00,5.587201175e+01,8.140963942e+01,9.788636103e+01,4.235551495e+01,9.329651823e+01,2.311514943e+01
8.310559444e+01,2.313619090e+00,6.602005378e+01,6.696068604e+01,1.238804661e+01,3.938181038e+01,3.941228368e+01,5.593151647e-01,2.129565421e+01,1.275235784e+01,1.470380199e+01,7.089693672e+01,8.996601751e+01,4.207114535e+01,1.678778734e+01,6.166117326e+01,7.792431583e+00,6.048465946e+01,6.625067223e+01,2.254765994e+01
1.329948127e+01,7.961232073e+01,2.420240611e+01,6.929069440e+01,4.846985381e+01,6.614791231e+01,4.222194778e+01,8.169144772e+01,7.011924338e+01,1.931007792e+01,8.109444716e+01,6.294125214e+01,3.514131639e+01,3.604876389e+01,7.968349035e+01,6.845343969e+01,7.064934025e+01,7.466272872e+01,7.841331219e+01,6.551313085e+01
3.426473208e+01,7.370617823e+01,8.358630058e-01,6.174352936e+01,3.435004820e+01,3.951106537e+01,8.170162081e+01,9.380299375e+01,6.358935798e+01,8.867763954e+01,7.357400185e+01,2.326597203e+01,4.459239420e+01,1.714854666e+01,9.484432603e+01,7.499671390e+01,6.393898158e+01,1.476935852e+01,8.323831354e+01,5.858218002e+01
7.904442261e+01,4.792551393e+01,8.892665262e+01,4.847770685e+01,9.044324917e+01,8.885602020e+01,9.335283568e+01,2.882243886e+01,3.527393986e+01,7.559400688e+01,6.234885635e+00,6.470501261e+01,7.000456448e+01,1.790154386e+01,3.374531162e+01,4.248111098e+01,2.090367761e+01,4.580420397e+01,8.230820399e+01,4.168039342e+01
9.488336179e+01,6.389511006e+01,2.210581847e+01,4.461163711e+01,2.720939168e+01,8.470083647e+01,6.569373595e+01,3.806147177e+01,4.854343050e+01,6.900305043e+01,5.497812752e+01,5.513042759e+01,5.623690926e+00,3.251211248e+01,6.609020483e+01,9.969638727e+01,6.628353940e+01,9.369317983e+01,1.332861226e+01,9.319889278e+01
2.088051621e+01,1.012704642e+01,9.908641440e+01,2.907855839e+01,2.773502757e+01,1.947071260e+01,6.897706694e+01,2.357081579e+01,6.253151291e+01,2.719260665e+01,4.790167090e+01,5.327449188e+01,3.680908564e+00,7.330805730e+01,1.386199854e+00,7.888916659e+01,2.814489208e+01,6.707432598e+00,1.219529728e+01,5.792009959e+01
6.386736414e+01,7.396875108e+01,2.523212840e+01,7.381139873e+01,4.279711716e+01,8.313771260e-01,5.186569057e+01,8.071644374e+01,4.332531970e+01,3.517885398e+01,7.086345899e+01,5.783850780e+01,9.093488954e+01,6.778497666e+01,1.446246929e+00,5.641214955e+01,5.970878968e+01,1.010310520e+01,6.476713372e+01,5.225399962e+01
8.605924523e+01,8.869382454e+01,7.538010499e+01,2.960657771e+01,9.621316607e+01,2.476496870e+01,8.344913671e+01,4.583961992e+00,5.787827137e+01,8.568563009e+01,5.974566625e+01,8.730404294e+01,7.443648596e+01,4.814258985e+01,7.237000611e+01,3.046638743e+01,7.509624213e+01,6.003096031e+01,2.641405197e+01,9.656398830e+01
2.633797464e-01,3.855993485e+01,5.317622997e+01,7.288146928e+01,6.441059109e+01,5.711776868e+01,7.165988375e+01,1.618311127e+01,9.446492800e+01,6.201764692e+01,8.665421101e+01,1.388016718e+01,4.859035822e+01,2.607064398e+00,3.910330151e+01,9.889079239e+01,9.038009679e+01,4.286524694e+00,6.928664251e+01,4.107491797e+01
9.220991875e+01,2.495748950e+01,7.810287896e+01,5.320030646e+01,7.962661724e+01,1.989261305e+01,7.831289595e+01,1.996822635e+01,4.288230329e+01,9.086472203e+01,7.533109793e+00,1.556168814e+01,1.587900522e+01,3.075126282e+01,6.918196327e+01,3.571896823e+01,2.337188690e+00,7.315309137e+01,9.687522800e+01,2.289966925e+01
2.159599602e+01,7.586747768e+01,1.192820705e+01,8.550878235e+01,6.843064690e+01,2.261331334e+01,8.029978967e+01,8.906266472e+01,4.991942154e+01,2.863938878e+01,2.010965742e+01,9.478970882e+01,9.140969731e+01,7.721289433e+00,2.267301707e+01,3.258382143e+01,1.498099024e+01,4.420419480e+01,8.211663509e+01,6.144177035e+01
2.405060441e+01,5.059965508e+01,8.272897583e+01,8.249478949e+01,4.379507595e+01,2.667644817e+01,1.357153940e+01,6.198041971e+01,6.071084200e+01,6.672033655e+01,6.136444998e+01,1.434958763e+01,3.140126221e+01,9.394742883e+01,1.085283650e+01,8.087925353e+01,9.027123554e+01,3.879803925e+01,8.729938899e+01,9.282933260e+01
1.738984708e+01,4.497411450e+01,4.566742179e+01,2.389372510e+01,5.225509707e+00,8.567956449e+01,4.018302110e+01,9.429638638e+01,8.084922949e+01,4.792382348e+01,2.574350383e+01,5.379523578e+01,5.681454687e+01,1.304026339e+01,1.669065199e+01,2.762076399e+01,1.801369533e+01,1.215300921e+01,9.164286618e+01,9.354889311e+01
9.057130907e+01,9.190054981e+01,4.151285425e+00,1.828789609e+01,3.648212686e+01,4.949287431e+01,9.780871594e+01,9.204195379e+01,3.609846229e+01,9.317163814e+01,6.255044726e+01,7.045908384e+01,2.599095321e+01,9.310829186e+01,5.798257420e+01,7.011267210e+01,4.170290164e+01,8.968628925e+01,9.045387740e+01,7.189700273e+01
7.716266289e+01,8.662910455e+01,7.619782945e+01,3.442864494e+00,8.394582431e+01,4.482990611e+01,2.787815504e+01,9.874880101e+01,7.921930331e+01,2.571129828e+01,6.901524250e+00,9.356431707e+01,7.038003985e+01,2.610295665e+01,9.600659868e+01,5.019057486e+01,7.040661218e+01,2.325447971e+01,4.460731178e+01,2.718961514e+01
4.990483367e+00,6.280103885e+00,6.688876484e+01,1.809686104e+01,4.970691147e+01,1.424536599e+01,8.645430419e+01,5.354917104e+01,3.950258746e+01,1.775715277e+01,8.775791504e+01,2.766825674e+01,9.653642390e+01,2.630605320e+01,7.383171557e+01,9.751369481e+00,3.382409734e+01,3.841112156e+01,7.521424220e+01,5.016392659e+01
2.199135322e+01,5.425217047e+01,8.795536809e+01,2.374646627e+01,4.800231942e+01,3.615984862e+00,3.507914982e+01,5.867849911e+01,1.241992434e+01,5.290086774e+01,5.119651692e+01,7.841171415e+01,2.959674092e+01,9.838485711e+01,3.293002442e+01,5.706281727e+01,5.262127109e+01,8.974652028e+01,3.783020635e+01,4.513751207e+01
6.879772091e+01,5.310907998e+01,9.656683284e+01,6.542944792e+01,4.747033882e+01,7.275136488e+01,2.922912127e+01,9.507157614e+01,5.403393975e+01,4.881481019e+01,7.418874646e+01,6.829846063e+01,8.194794673e+01,9.521506939e+01,2.537514847e+01,3.662242046e+01,9.092429847e+01,9.074486418e+01,5.646665839e+01,3.570377969e+01
7.697094604e+01,1.355972233e+01,8.417522246e+01,2.040513326e+01,2.158786101e+00,7.720290197e+01,5.361466461e-01,4.679849308e+01,6.405501543e+00,3.221900037e+01,9.641560424e+00,3.155581546e+00,4.098323038e+01,8.739840576e+01,3.841033591e+01,2.988212000e+01,6.851243392e+01,4.775746854e+01,9.072322088e+01,1.339248996e+01
2.218143281e+01,9.869203470e+01,1.493703845e+01,5.013298787e+01,6.618971075e+01,4.114400023e-02,5.977756469e+01,5.956680842e+01,6.415630098e+01,9.847226768e+01,2.837853872e+01,7.234346078e+01,5.841862505e+01,6.822110706e+01,4.842189294e+00,9.039669084e+01,6.748851519e+01,4.479210760e+00,4.432772639e+01,4.425381899e+01
1.990299009e+01,4.911592475e+01,1.878337143e+01,2.324111488e+01,2.187494619e+01,3.465520846e+01,6.598522905e+01,3.993689456e+01,3.046689103e+01,4.715651813e+01,2.723104756e+01,8.500381524e+01,9.898411000e+01,9.815667477e+01,3.352635834e+01,4.131227006e+01,8.761781610e+01,2.121665047e+01,8.493750580e+01,8.035590991e+01
1.538871879e+01,6.973107744e+01,4.040560393e+01,3.743232127e+01,2.053961636e+01,2.085552159e+01,2.675523540e+01,6.045714067e+01,4.501556026e+01,2.700616996e+01,6.927356557e+01,6.663412613e+01,7.099601629e+01,4.246790425e+01,4.748593886e+01,2.794768380e+01,6.282019981e+01,2.423043139e+01,1.143620994e+01,2.697105065e+01
3.931482784e+01,5.229205408e+01,1.194058151e+00,6.079313050e+01,2.951007718e+01,9.971197529e+01,9.579292786e+01,5.946857226e+01,2.457644068e+01,5.401987004e+01,9.741385812e+01,8.586994524e+01,4.415535920e+01,6.661956418e+01,5.825279347e+01,9.081240054e+01,9.683745202e+01,5.411637037e+01,3.560473050e+01,6.156325878e+01
1.910670094e+01,8.913948880e+01,4.799924000e+01,8.192046693e+01,4.823172212e+01,5.693225094e+01,6.772526577e+01,8.303145834e+01,7.852794942e+01,8.765299108e+01,4.981123343e+00,6.787904921e+00,1.186928710e+01,2.597347132e+01,9.755187567e+01,9.563710330e+01,3.839972843e+01,7.328895110e+01,6.193509819e+01,7.701543459e+01
1.580940322e+01,7.896958769e+01,3.793984430e+01,6.395466909e+01,9.749545666e+01,5.028065835e+00,5.370817028e+01,5.068744377e+01,7.524092258e+01,3.969944491e+01,9.715068596e+01,9.372942502e+01,3.312836447e-01,8.832591152e+01,3.523941683e+01,8.521226845e+01,5.667524120e+01,3.481249438e+01,8.488741947e+01,8.520454094e+01
5.060921221e+00,8.199803889e+01,3.979054600e+01,8.545742009e+01,5.695869417e+01,6.450691790e+01,3.576541987e+01,9.210305220e+01,2.146801174e+01,6.329866632e+01,3.688668332e+01,5.305268628e+01,5.798212245e+01,5.637856753e+00,6.746884666e+00,5.957508410e+01,4.386786373e+01,3.800347459e+01,8.873005941e+01,4.521791658e+01
5.040431032e+01,5.548209403e+01,5.541042961e+01,3.815610725e+01,1.536149024e+01,5.783592619e+01,2.610618451e+01,6.945263230e+01,7.401552701e+01,7.542574774e+01,7.483643673e+01,1.089530345e+01,2.494489117e+01,2.319147367e+01,3.429420484e+01,4.147551818e+01,2.820705017e+01,9.445420199e+01,7.298525425e+01,5.218545028e+01
8.484672369e+01,7.787763999e+01,9.006564191e-01,7.528908810e+01,2.078662443e+01,5.126882759e+01,7.561541510e+01,5.213013486e+01,2.494855604e+01,5.591320356e+01,5.455775964e+01,5.905646180e+01,2.818790538e+01,6.625017965e+01,1.124310728e+01,7.428666187e+01,1.666429192e+01,9.053031195e+01,8.127370757e+01,6.545978978e+01
2.265814446e+01,7.804807425e+01,6.551535767e+01,5.441690105e+01,1.971373941e+01,6.567265644e+00,2.002097053e+01,3.423717204e+01,2.500530393e+01,4.362490781e+01,7.072692978e+01,5.924851048e+01,3.399104280e+01,4.989850715e+01,9.840533694e+01,9.137131162e+01,4.822616972e+01,2.979083063e+01,4.619465986e+01,8.739953173e+01
8.715411947e+01,2.959629023e+01,6.867698699e+00,3.461125967e+01,1.379076889e+01,8.712555814e+01,4.257446734e+01,3.629112183e+00,1.827650492e+01,1.076892395e+01,7.834900293e+01,1.127789115e+01,4.115691939e+01,4.312343186e+01,1.415184271e+01,6.778243285e+01,8.919177725e+01,3.921954172e+01,4.949520540e+01,4.218095807e+01
4.974928708e+01,9.941788139e+01,1.812946319e+01,6.022936930e+01,7.957658730e+00,5.641607617e+01,8.315254165e+01,3.190159154e+01,2.831576666e+01,7.981545491e+01,5.177366614e+01,4.611648389e+01,1.439134384e+01,5.510268151e+01,2.256242359e+01,5.204355260e+01,5.966259001e+01,6.636670228e+01,2.096828113e+01,9.465612280e+01
9.215360686e+01,6.097202062e+01,8.848433007e+01,5.336164621e+01,8.543129733e+01,1.897055221e+01,7.523324470e+00,5.466816488e+01,4.945403056e+00,6.032505675e+01,2.393390469e+01,5.017550190e+01,8.640477984e+01,1.682335688e+01,6.298238693e+00,1.135941975e+01,2.164951599e+01,5.432176024e+01,3.807707480e+01,7.641168169e+01
6.241055562e+01,2.465820816e+01,9.664942989e+01,7.717767737e+00,2.515823831e+01,2.445890290e+01,4.992345505e+01,4.317028151e+01,9.718980088e+01,3.697185575e+01,6.492455787e+00,3.762806980e+01,8.043421338e+01,3.963695236e+01,1.947807772e+01,7.099630615e+01,8.013059955e+01,8.474295833e+01,9.290041994e+01,8.829824560e+00
9.286524637e+01,4.020607296e+01,6.219079748e+01,6.192065245e+00,6.465456663e+01,1.687455985e+01,8.578250007e+01,2.015832855e+01,1.006179882e+00,8.440836009e+01,6.446033952e+01,2.998915141e+01,8.188510441e+01,4.157863940e+01,3.732055935e+01,8.336885115e-01,7.121052988e+01,8.591313694e+01,2.053135722e+01,8.641680331e+00
3.607766544e+00,4.429549316e+01,3.952485965e+00,3.134139273e+01,2.781103540e+01,1.773247429e+01,8.232770360e+00,3.147512906e+01,5.844516114e+01,7.824347781e+01,2.475551223e+01,6.260405403e+00,5.899744776e+01,3.081691807e+01,1.989378672e+01,9.920582491e+01,6.546286076e+01,6.706732971e+01,2.446080321e+01,3.786305287e+00
3.265382227e+01,8.096991414e+01,6.407846604e+01,8.983961003e+01,2.302803485e+01,8.926293758e+01,9.499765626e+01,9.072582747e+01,2.233269452e+01,1.212398987e+01,8.603368157e+01,1.518461603e+01,5.833444203e+01,6.891136810e+01,9.589122734e+01,8.596547369e+01,2.210754894e+01,1.073340764e+01,4.313716209e+01,6.767606666e+01
5.452204011e+01,9.336544705e+00,3.840231630e+01,7.858161095e+01,4.433621146e+01,2.126970740e+01,9.321003390e+01,7.302089620e+01,1.659347650e+01,3.939381914e+00,7.769834449e+01,3.215871200e+01,9.887085375e+01,6.797729554e+00,5.750477336e+01,7.471505557e+01,6.651071495e+01,3.289218059e+01,9.057939384e+01,2.467449156e+01
7.789724952e+01,4.814080068e+01,2.369010839e+01,9.351178924e+01,1.743771150e+01,3.726710812e+01,7.776543130e+01,6.700687317e+01,2.473433911e+01,4.619491861e+01,7.263806665e+01,2.652581295e+01,5.481542116e+01,5.983517590e+01,3.722067793e+01,3.188500715e+01,1.424381104e+01,7.048236333e+01,7.244625534e+01,5.726200716e+01
1.159527245e+01,6.624290696e+01,9.028050976e+01,6.094113222e+01,2.791960044e-02,7.928142303e+01,8.913257685e+01,4.179050301e+01,2.328762501e+01,4.778183444e+01,9.098775621e+01,1.146848682e+01,7.953253463e+01,7.309224887e+01,1.778411436e+01,1.843608412e+00,3.175138583e+01,7.331368070e+00,2.045888476e+01,9.833740261e+01
4.752823857e+01,4.200822867e+01,4.224775520e+01,4.894220668e+01,3.229150363e+01,9.349043187e+01,4.652228076e+01,9.911217917e+01,5.359118263e+01,6.070720993e+01,5.929982597e+00,5.673931463e-01,3.832716543e+01,7.462912511e+01,1.447747775e+01,5.386848747e+01,9.463210830e+01,7.559094812e+01,3.080944941e+01,8.605076881e+01
2.677652366e+01,7.598269318e+00,3.349635628e+01,4.615610234e+01,5.904039294e+01,5.476407522e+01,5.258694774e+01,2.963032861e+01,3.080402500e+01,6.489933159e+01,1.439029559e+01,6.986740102e+01,4.331009498e+00,9.793648979e+01,3.141798270e+00,2.257866263e+01,1.119655880e-01,7.180305887e+00,8.613737257e+01,9.904136326e+01
5.513454587e+01,3.358776384e+01,4.052793984e+01,1.939080991e+01,4.397608417e+00,4.988643019e+01,6.239719624e+01,2.385288848e+01,7.054504536e+01,8.467349737e+01,1.665511854e+01,9.780861129e+01,3.339110416e+01,3.632437680e+01,1.009621023e+01,6.588576380e+01,8.058115539e+01,3.771639442e+01,2.489754237e+01,1.341595608e+00
8.982830727e+01,2.439217827e+01,1.916575749e+00,3.127993066e+01,2.251171873e+01,4.003911545e+01,5.467185427e+01,4.402320158e+01,9.613058817e+00,6.945471956e+01,5.881626840e+01,2.986046494e+01,1.993412732e+01,1.969841059e+01,4.032118464e+01,4.549454191e+00,2.965070494e+01,5.282194522e+01,5.597257848e+01,6.675040407e+01
3.121495968e+01,5.485083977e+01,6.313982490e+01,7.847340975e-01,2.008655351e+01,5.771450243e+01,2.935634896e+01,5.875809564e+01,5.832926179e+01,8.526641269e+01,4.634951395e+01,5.840148814e+01,5.869977646e+01,1.714344716e+00,3.320611329e+01,8.510892617e+01,1.204085886e+01,8.105203853e+01,8.926822101e+01,3.455237153e+01
3.397047011e+01,2.780960591e+01,7.327192666e+01,4.903439486e+01,3.000391611e+01,1.299826203e+01,8.560431519e+01,8.402871483e+01,4.803269169e+00,2.340275829e+01,3.472950774e+01,5.652345674e+01,9.594977613e+00,1.652874145e+01,6.206974812e+01,1.181324812e+01,9.338332364e+01,4.910557602e+01,3.050435896e+00,7.351622696e+01
7.360817790e+01,3.224265427e+01,7.424122617e+01,4.819248245e+00,8.325687967e+01,1.243732225e+01,1.878677943e+01,7.491558378e+01,1.924273512e+01,8.630294536e+01,7.446840600e+01,4.327092025e+01,6.007854637e+01,9.809187343e+00,2.168780567e+01,3.062677602e+01,1.372295545e+01,2.447884700e+01,7.508078056e+00,6.224614710e+01
5.224119460e+01,4.157565688e+01,7.178495101e+01,2.264103200e+01,9.852043416e+01,2.094352503e+01,3.649531257e+01,2.717666283e+01,3.673811807e+01,5.498175488e+01,8.765043934e+01,5.347309546e+01,1.686882767e+00,1.095895873e+01,8.351907501e+01,3.771732190e+01,1.728946636e+00,9.602392646e+01,4.743222235e+01,3.844359733e+01
8.954458879e+01,4.013620599e+01,3.500910252e+01,7.847494959e+01,8.446377931e+01,5.015867258e+01,6.861647934e+01,8.505118462e+01,5.756067060e+01,7.097231253e+01,8.080791882e+01,5.625993756e+01,2.024946535e+01,7.659947609e+01,9.802280091e+01,9.324046936e+01,5.608676106e+01,4.273033381e+01,8.594444059e+01,3.891840661e+00
2.626109610e+01,5.296051203e+01,3.941220615e+01,6.832681393e+00,4.508132183e+01,7.377375261e+00,6.923116157e+01,6.148724779e+01,8.708572594e+01,3.919619301e+01,5.856340898e+01,9.735058047e+01,8.221567596e+01,7.771531619e+01,5.723219171e+01,6.694989309e+00,2.769756149e+00,9.659546161e+01,6.121138631e+00,7.117311862e+01
3.761925062e+01,9.369767809e+01,9.646700480e+01,6.355743482e+01,5.048856958e+01,5.628943783e+01,9.167220308e+01,8.686434139e+01,3.284012561e+01,8.079537017e+01,4.252458090e+01,4.226640595e+01,9.936912546e+01,6.643290672e+01,4.769796831e+00,3.600226313e+01,4.215002067e+01,3.164236109e+01,2.679143014e+01,3.398579114e+00
7.251920519e+01,9.331780982e+01,8.462084644e+01,3.491057022e+01,3.689051274e+01,3.259427603e+00,4.465799437e+01,2.043955797e+01,4.200831202e+01,3.269194564e+01,6.362711107e+01,5.007496039e+01,3.903068283e+01,8.071398576e+00,1.790764844e+01,6.483808058e+01,3.052053905e+01,1.411957073e+01,8.700438531e+01,3.876380112e+01
2.635819503e+01,4.263500445e+01,4.211277270e+01,4.547220670e+01,5.050936974e+00,2.916692300e+01,6.573242048e+01,2.938893115e+01,7.334465252e+01,9.399846632e+01,9.837382880e+01,8.643695155e+01,6.856200328e+01,5.212045214e+01,9.385085516e+01,9.478881327e+01,1.326294516e+01,5.999288193e+00,8.778785574e+01,5.326472571e+01
7.730453160e+01,6.694827322e+01,1.510142014e+01,8.701512104e+01,8.181856825e+01,2.014826165e+01,1.254890669e+01,8.225174641e+01,6.137548132e+01,9.297325110e+01,6.731187156e+01,3.104018719e+01,5.161285532e+01,6.303432857e+01,6.349981130e+01,9.334943194e+01,4.005340588e+01,7.502239209e+01,3.716639959e+01,4.798840920e+01
8.488066700e+00,5.985490344e+01,7.207340216e+00,1.340846801e+00,1.618674339e+01,5.563244301e+01,9.856113808e+01,5.281708848e+01,4.819636220e+01,3.734236068e+01,2.181418234e+01,1.545452947e+01,7.209223832e+01,9.330669380e+01,6.713303005e+01,2.592638280e+01,5.985675432e+01,5.406503796e+01,9.969871998e+01,4.432642064e+01
