v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88
2.250376346e+01,1.467772040e+01,6.961231290e+01,4.171683306e+01,5.532632661e+01,5.119465170e+01,5.692907771e+01,9.535364345e+01,8.508587211e+01,1.599560847e+01,5.926321174e+01,3.504576408e+01,7.665007882e+01,8.700126821e+01,2.669324313e+01,2.472715194e+01,6.034668167e+00,6.010723285e+00,4.472717017e+01,5.633755497e+01,7.154505540e+01,4.983899577e+00,1.271978783e+01,8.837740065e+01,5.297204617e+01,7.970419016e+01,7.837286284e+01,9.119325966e+01,9.453474164e+01,4.129759593e+01,6.890998057e+01,2.693521335e+01,3.685715107e+01,3.511822592e+01,7.071234332e+01,9.955083570e+01,6.992662154e+01,3.672293797e+01,9.985808810e+01,4.528628049e+01,6.260427882e+01,8.562074433e+01,7.629522290e+01,6.995375568e+01,7.231174020e+01,2.337193403e+01,8.562801325e+01,5.346539941e+01,3.320101122e+00,5.363818114e+01,1.599006224e+00,2.280605762e+01,7.496181637e+01,4.673531283e+01,2.052380795e+01,2.688496642e+01,8.473880719e+01,2.842023123e+01,5.683856398e+01,1.703240841e+00,1.175734722e+01,3.381926109e+01,8.775214732e+01,3.289867640e+01,3.096612431e+01,9.884433351e+01,3.146327217e+01,2.513016122e+01,6.160568478e+01,2.431454054e+01,6.167061737e+01,8.044515785e+01,1.242748890e+01,2.049854512e+01,6.644478836e+01,5.903970312e+01,8.524187921e+01,8.258753811e+01,9.749886406e+01,2.960049265e+00,5.923011581e+01,8.149525765e+01,8.800879939e+01,4.365083998e+01,6.200064171e+01,7.276522994e+01,2.960682112e+01,6.207729609e+01
7.891830193e+00,5.090611544e+01,4.777412608e+01,9.761973556e+01,3.016397739e+01,7.292741774e+01,7.139559190e+01,6.165453856e+01,7.300152562e+01,8.861190261e+01,9.943977045e+01,6.162482541e+01,8.365849165e+01,9.259211537e+01,5.668054691e+01,9.373321414e+00,9.100457093e+01,3.268845418e+01,6.686710647e+01,8.270722456e+01,3.621009242e+01,9.352160108e+01,1.980596640e+01,3.440414826e+01,6.585545027e+01,4.235328576e+01,7.766250176e+00,2.630729491e+01,3.844881477e+01,2.814268356e+01,9.107434797e+01,7.937914823e+00,1.024207672e+01,5.764312121e+00,6.176120354e+01,6.358015777e+01,8.968395351e+01,2.589533777e+01,4.130922260e+01,5.913905298e+01,4.850582577e+01,1.420639908e+01,1.944472831e+01,6.818145597e+00,7.502296759e-01,3.702805965e+01,1.554245399e+01,2.580200589e+01,9.839830343e+01,1.713934980e+01,2.524330789e+01,5.613605114e+01,1.391612726e+00,8.827702905e+01,8.202318971e+01,9.006187976e+01,9.576557221e+01,9.731067796e+00,2.097497909e+01,4.084728976e+01,3.056200595e+01,1.988501048e+01,9.875529773e+01,4.050525237e+01,9.147816620e+01,2.425723370e+01,7.038509150e+01,3.710312857e+01,1.592555817e+01,9.294814905e+01,1.077781115e+01,4.950238071e+01,9.067901311e+01,7.030562171e+01,6.374372782e+01,7.558114430e+00,2.220019404e+01,7.633593880e+01,9.652672683e+01,4.546962753e+01,1.393163013e+01,9.732170338e+01,4.960675968e+01,7.013522095e+01,7.706402705e+00,8.219178723e+00,6.087422004e+01,5.522636941e+01
5.381381027e-01,9.056565040e+01,2.952269647e+01,1.481365351e+01,4.322693902e+01,9.055673132e+00,9.023991628e+01,3.574650282e+00,8.587056719e+01,9.189749145e+01,6.282180135e+01,9.446759299e+01,2.164819058e+01,9.975622876e+01,4.914657260e+01,6.536866618e+01,6.124308766e+01,5.385158215e+01,7.687831673e+01,3.125546675e+01,4.948807732e+01,1.464977460e+01,6.498457834e+01,4.949947783e+01,6.632079183e+01,4.104935346e+01,5.357842404e+00,6.318496924e+01,8.292084366e+01,8.150275920e+01,5.130522477e+01,1.629941814e+01,6.628442206e+01,2.818971642e+01,4.144389105e+01,4.133142838e+01,6.900923756e+01,9.800888460e+01,7.884286839e+01,3.093377420e+00,8.918440373e+01,9.225321799e+01,7.205719145e+01,2.044099386e+01,9.917365124e+01,1.256061561e+01,1.237475803e+01,9.861227576e+01,8.488412724e+01,7.499226230e+01,7.213314294e+00,6.885096744e+01,5.112956154e+01,9.689540790e+01,8.384748160e+01,9.304957825e+01,5.285945596e+01,1.156693521e+01,8.826235253e+01,2.214714956e+00,1.711967640e+01,6.998233114e+01,1.730815416e+01,7.045292294e+01,4.018997947e+01,1.825717866e+01,1.779433163e+01,4.279654601e+01,6.066280495e+01,8.467143534e+00,2.662444481e+01,5.372208776e+01,6.191317696e+01,1.005751108e+00,1.204102220e+01,6.787612041e+01,4.779839307e+01,2.802881161e+01,8.174571948e+01,4.101793046e+01,7.224472769e+01,3.828787073e+01,9.932817484e+01,8.015109970e+01,3.553604815e+01,9.769832950e+01,6.940271405e+01,5.358823661e+01
7.809110058e+01,7.045252505e+01,7.619723741e+01,3.295986503e+01,1.911227696e+01,4.481242947e+01,4.288258817e+01,9.990182620e+01,5.966677287e+01,4.692790470e+01,4.470655209e+01,3.416285873e+01,7.071582449e+01,1.001236540e+01,8.550803004e+01,7.578921746e+01,9.722174362e+01,6.547543645e+01,5.161377362e+01,6.789255791e-01,6.075373444e+01,2.597959154e+00,2.370222549e+01,6.920047495e+01,2.091622562e+01,7.327358974e+01,2.324714239e+01,1.342112261e+01,4.304063901e+01,3.097193496e+01,3.041211574e+01,7.658324419e+01,2.704060652e+01,6.527828751e+01,7.630190259e+01,6.714470243e+01,2.283154695e+01,3.518434255e+01,1.636731938e+01,9.166506547e+01,1.865361031e+01,7.812287882e+01,5.025383567e+01,1.848532334e+01,2.387714905e+01,4.516169001e+01,6.081907033e+01,1.510935472e+01,3.667320873e+01,8.486416823e+01,8.621450404e+01,4.766391516e+01,1.878726965e+01,9.408828550e+01,3.012090058e+01,9.870980349e+01,7.200397480e+01,1.531791084e+01,3.194192081e+01,4.297232317e+00,5.128459558e+01,3.908345472e+01,5.851855013e+00,5.090912112e+00,3.793674238e+01,4.505874278e+00,2.844311885e+01,2.797567913e+01,1.321280065e+01,1.757447416e+01,9.585111478e+01,9.787864180e+01,1.490614308e+01,6.125233003e+01,6.541337796e+00,1.386560885e+01,3.876637767e+01,8.662465187e+01,2.425448221e+01,5.121790917e+01,8.116844019e+01,4.223665754e+01,3.780293002e+01,1.921329628e+01,2.182529006e+01,3.612289080e+01,8.491418333e+01,8.668848290e+01
5.873197033e+00,3.169480497e+00,3.180785801e+01,5.016547510e+01,4.462042614e+01,8.544021208e+01,7.889627060e+01,4.725830175e+01,7.252725956e+01,3.686101582e+01,6.936886330e+01,7.032491760e+01,9.958689180e+01,5.686126382e+01,1.106607302e+01,6.574788863e+01,6.187223503e+01,1.897351225e+01,6.312001630e+00,3.480021708e+01,6.943100359e+01,8.765142915e+01,1.935113205e+01,7.279732219e+01,8.468475328e+01,6.587578436e+01,7.455051589e+01,1.532705874e+01,2.795308582e+01,2.201108297e+01,8.620469012e+01,3.728434016e+01,5.870379103e+01,9.590129810e+01,3.206289695e+01,5.463270630e+01,7.774624179e+01,6.627172129e+01,4.917272393e+01,9.776271773e+01,7.043190351e+01,6.952790494e+01,4.097412714e+01,5.631580971e+01,5.677970583e+01,2.666487312e+01,2.623619253e+01,8.119180055e+01,4.038869341e+01,8.548969749e+01,3.693823746e+01,1.228536811e+01,3.716617095e+01,9.595567951e+01,2.597341120e+00,3.360599881e+01,5.178134910e+01,2.475643268e+01,9.466200068e+01,9.913824271e+01,9.187981344e+01,1.968832281e+01,9.089770749e+01,6.741995173e+01,2.464472806e+01,3.709224177e+01,5.623636836e+01,4.796890613e+01,8.308574268e+01,9.267098029e+01,5.774971913e+01,9.260150382e+00,2.260677688e+01,6.486396145e+01,2.272940847e+00,3.199698744e+01,5.235891111e+01,4.739084225e+01,6.589912312e+01,3.647335774e+01,3.662604795e+01,7.796925126e+01,9.754692775e+01,9.849062852e+01,6.743299979e+01,9.228759585e+01,1.203050715e+01,1.724231841e+01
2.153262328e+01,9.799401626e+00,2.386004884e+01,5.923848331e+01,8.736244489e+01,3.349045371e+01,1.947047526e+01,1.443654897e+01,7.530293119e+01,9.820051241e+01,4.804855041e+01,9.064204634e+01,7.268235635e+01,1.179256052e+01,7.666500897e+01,8.009517625e+01,6.049551686e+01,5.188988537e+01,2.008816055e+01,8.590924929e+01,9.077083287e+01,1.887909780e+01,2.600412517e+01,5.249921700e+01,8.523260531e-01,8.837651030e+01,8.163468727e+01,4.307125546e+01,5.826137779e+01,6.739366598e+01,3.731593327e+01,5.137067546e+01,7.963725990e+01,1.908001494e+01,8.470842409e+01,8.436467190e+01,8.360753213e+00,4.946132349e+01,3.492614883e+01,8.349218169e+01,2.240292038e+01,2.815874866e+01,9.406115487e+00,8.707889842e+01,7.312440776e+00,7.415655899e+01,4.623215275e+01,3.177093436e+01,5.208774865e+00,7.997808536e+01,7.523204909e+00,3.143466868e+01,3.814453935e+01,4.948859365e+01,7.832629782e+01,7.165512154e+01,5.567040167e+01,3.445712543e+01,8.418481293e+01,2.784618429e+01,1.519285770e+01,9.992145714e+01,7.369547495e+01,1.409080545e+01,1.226143466e+01,1.807510754e+00,8.286416209e+01,5.156454811e+01,9.712852454e+01,6.558084392e+01,5.646084148e+01,3.120558311e+01,7.147752741e+01,8.806622925e+01,6.025948118e+00,7.109173493e+01,4.031740526e+01,1.661205983e+01,6.220277345e+01,7.198010916e+01,8.531017600e+01,6.555720700e+01,8.554189577e+01,1.722498644e+01,4.476287835e+01,7.037450220e+01,1.184996938e+00,7.026381121e+00
6.664303142e+01,4.565163980e+01,3.083093397e+01,1.932087941e+01,9.465931564e+01,1.000203359e+01,5.273270204e+01,5.917223642e+01,4.961305758e+01,2.811678400e+01,6.426671086e+01,4.370670427e+00,5.922301128e+01,4.581560066e+01,4.490721754e+01,7.327720226e+01,5.361727018e+01,8.555923007e+01,9.368865461e+01,4.788023186e+01,2.823260776e+01,7.858105946e+01,9.500653757e+00,9.600131926e+01,7.256516601e+01,2.210836077e+01,1.260146332e+01,4.389636257e+01,5.264390792e+01,7.468295375e+01,7.570460269e+01,6.898230523e+01,5.047042943e+01,5.252987242e+00,6.041318059e+01,2.359558888e+01,3.257373478e+01,5.851193877e+01,2.604938175e+01,1.526826109e+01,8.947341520e+01,5.938829821e+01,1.734466553e+01,4.546113092e+01,1.525467757e+01,1.157253823e+01,6.751092401e+00,9.553575223e+01,4.724722645e+01,2.519686583e+01,3.781996138e+01,6.371720813e+01,1.021438996e+01,8.252114840e+01,4.483675463e+01,2.200466089e+01,7.994224750e+00,2.184418015e+01,8.204399153e+01,4.930606774e+01,4.206404205e+01,9.694995765e+00,3.429216994e+01,6.223391036e+01,1.515412039e+01,4.257697270e+00,7.607553638e+01,1.717835491e+01,9.599814571e+01,4.642419856e+01,3.088593831e+01,9.367890442e+01,5.151046854e+01,5.534309281e+01,8.507753077e+01,3.369140623e+01,6.582359011e+01,4.563946698e+01,5.867792415e+01,6.568376501e+01,5.121061418e+01,2.160368219e+01,8.377142670e+01,7.272928084e+01,4.958822235e+00,1.616632435e+01,4.685007270e+01,5.542123647e+01
9.987458480e+01,5.743061927e+01,4.610380517e+01,2.358262830e+01,7.384820358e+01,7.686691304e+00,7.917716959e+01,8.334852268e+01,4.491571138e+01,2.658199440e+01,5.123080166e+01,7.938263287e+01,5.570183813e+01,1.122801308e+01,8.072318187e+00,5.663918361e+01,4.243039584e+00,3.202041440e+01,1.532974222e+01,7.488911505e+01,1.761271380e+01,2.848015162e+01,1.268017105e+01,1.215537794e+01,4.441704710e+01,2.734799104e+00,7.245028527e+01,7.118405137e+01,3.536035632e+01,7.436342196e+01,9.015537385e+01,9.305346047e+00,2.998520660e+01,6.263039706e+01,1.426171020e+00,6.053645008e+01,6.334786650e+01,9.786409992e+00,1.690129313e+01,2.018022876e+01,7.794535641e+01,8.349655023e+01,6.228314815e+01,2.219936264e+01,5.928001399e+01,7.614109624e+01,5.536169793e+01,2.640483035e+01,4.915162950e+01,3.173134447e+01,5.752944667e+01,1.832654104e+01,2.754252159e+01,2.538769647e+01,3.459258931e+01,2.407425248e+01,3.842194612e+01,5.619923016e+01,7.626325065e+01,6.291083513e+01,2.740743266e+01,5.236442070e+01,6.115355120e+00,2.914735115e+01,7.178337770e+01,7.496280088e+01,1.254214038e+01,9.242360236e+01,9.089286799e+01,4.534856687e+01,8.665166801e+01,2.990981333e+00,8.657232787e+01,2.749678215e+01,4.913260361e+01,1.646247253e+01,3.928099624e+01,1.555015150e+01,3.883122521e+01,3.149555665e+01,6.009846631e+01,6.236801897e+01,6.362777584e+01,9.353092587e+01,6.796327445e+00,9.278048639e+01,3.938840272e+01,3.687600656e+01
4.975211278e+01,4.082822836e+01,3.510542437e+00,7.259511250e+01,4.035358220e+01,3.103223410e+01,8.424125447e+01,6.763150487e+01,3.090056937e+01,6.205001904e+01,4.046936962e+01,9.807857617e+01,2.765854192e+01,4.224832427e+00,7.802948804e+01,4.428862056e+01,5.591113857e+01,4.225164447e+00,8.706271325e+01,5.828392943e-02,2.865929562e+01,6.113725015e+01,3.181458477e+01,4.366099674e+00,9.866527725e+01,2.542952852e+01,1.847478538e+00,2.103796342e+01,8.050033272e+01,4.830558959e+01,1.420441265e+01,9.423798056e+01,8.326730975e+01,2.784397688e+01,8.169629294e+01,7.859139765e+01,6.899177591e+01,8.793686797e+01,2.705189298e+01,5.536341507e+01,3.380497702e+01,3.689966451e+01,9.350042152e+00,7.565629025e+01,3.119287852e+01,1.180691583e+01,2.269519713e+01,5.835689845e+01,4.213335266e+01,7.186536696e+01,3.538661548e+01,7.804002042e+01,9.828171005e+01,4.175396668e+01,3.956911730e+01,7.829257443e+01,4.881252641e+01,5.058851384e+01,5.551895729e+01,7.308149019e+01,9.747941637e+01,8.412824955e+01,1.843096876e+01,8.435547079e+01,7.785885175e+01,3.941410523e+01,8.414648800e+01,6.030892802e+01,7.878492114e+01,7.257154704e+01,6.294074757e+01,5.983756612e+01,3.988641232e+01,6.600542133e+01,4.580570156e+01,8.655007915e+01,4.116429217e+01,4.308603874e+01,4.783661771e+01,1.820983777e+01,2.641593903e+01,5.816422047e+01,5.675803434e+01,2.508818396e+01,4.386723201e+01,7.338891202e+01,6.485186375e+01,9.406205941e-01
2.237160414e+00,1.486793729e+01,2.989439637e+01,5.890746123e+01,3.871635891e+01,7.134776219e+01,5.181857991e+01,8.855776631e+01,4.513075876e+01,4.200686507e+01,8.965176945e+01,8.582243368e+01,8.801539084e+01,7.640966954e+01,1.972544726e+01,4.749730595e+01,3.974935900e+01,9.380520252e+01,1.756707554e+01,9.420487316e+01,9.148369762e+00,1.330081379e+01,1.337615473e+00,5.553035995e+01,1.632992436e+01,6.694271527e+00,5.885648876e+01,2.688325919e+01,2.016001185e+01,1.700781562e+01,8.852143098e+01,9.410116373e+01,5.262499560e+01,1.509970473e+01,8.665692196e+01,5.317012656e+01,6.514703998e+01,1.012119123e+01,1.959392989e+01,6.653299861e+01,3.737826623e+01,7.047624600e+01,2.909999443e+01,2.392077501e+01,5.167535741e+01,2.299693225e+01,1.998465036e+01,4.480841607e+01,3.360659290e+01,8.860976718e+01,5.340876540e+01,9.454683107e+01,7.479278542e+01,9.232511505e+01,8.260806951e+01,8.694169251e+01,4.877687705e+01,2.551193563e+01,2.659444889e+01,3.819668882e+01,4.116161539e+01,5.737683601e+01,7.494733363e+01,5.883604965e+01,1.739801314e+01,8.725310375e+01,2.261119169e+01,5.824003237e+01,9.390777884e+01,6.913801300e+01,3.023475391e+01,3.630906317e+01,3.876088908e+01,5.377507497e+01,6.806755660e+01,7.930091416e+01,7.426424751e+01,3.018296042e+01,8.673224969e+01,4.762017496e+01,4.486804751e+01,2.787166216e+01,9.987847896e+01,4.858785171e+01,9.406048666e+01,6.007665445e+01,6.033376422e+01,1.214846088e+01
9.290422848e+01,9.108973639e+00,1.830218483e+01,6.285673802e+01,2.791320144e+01,3.506265307e+01,1.117183631e+01,8.900461265e+01,3.232429987e+01,4.364326800e+01,5.313098065e+01,2.138836035e+01,9.667014122e+01,8.391720271e+01,1.181429440e+01,6.688771034e+01,8.456137987e+01,1.087901657e+01,1.869337333e+01,6.472729252e+01,8.597116964e+01,3.832247265e+01,6.175244904e+01,6.246349876e+01,7.051765872e+01,7.982033449e+01,8.957865011e+01,1.152976549e+01,8.551974725e+01,2.734941159e+01,1.640880077e+01,6.031253423e+01,8.262155601e+01,4.125358340e+01,1.418398958e+01,6.324036122e+01,5.660750679e+00,7.402889134e+01,4.601942402e+00,7.195741503e+01,3.710310512e+00,8.417622366e+01,3.740979653e+01,2.912465656e+00,7.963650104e+01,9.898281762e+01,5.400907790e+01,8.557888388e+01,5.331323087e+01,1.806926246e+01,2.887484387e+01,3.644298987e+01,4.025070256e+01,4.511046057e+01,7.439054824e+01,7.022205567e+00,7.759049888e+01,6.746121547e+01,7.477209777e+00,8.989599673e+01,6.572838202e+01,2.073496925e+01,7.907937371e+01,4.128934452e+01,5.046593282e+01,5.939214772e+01,2.325945188e+01,4.328118441e+01,8.127530632e+01,9.387866416e-01,5.330533558e+01,4.840164361e+01,9.612430530e+01,9.943930237e+01,7.639886160e+01,2.690942095e+01,2.317126989e+01,1.110213369e+00,7.669230487e+01,8.936424448e+01,2.528645671e+01,8.321208690e+01,1.120183276e+01,1.434560500e+01,9.672655640e+01,9.228975969e+00,5.416433205e+00,6.700450825e+01
4.046605534e+01,3.706879541e+01,7.212435054e+01,4.701447358e+01,8.161249842e+01,4.975721595e+00,3.132037633e+00,2.428077259e+01,7.870305453e+00,4.803950904e+01,1.066961009e+01,1.052910620e+01,4.242195148e+01,2.202367905e+01,6.672154038e+00,4.242166976e+01,9.444229192e+01,9.376160260e+01,5.390109237e+01,3.084603157e+01,6.160248466e+01,8.068796094e+01,7.088796021e+01,4.594138127e+01,9.916986373e+00,1.899449738e+01,6.825200548e+01,8.688644854e+01,7.887025219e+01,1.419558350e+01,4.258549259e+01,9.037332375e+01,3.001046163e+01,1.222248505e+01,4.734569637e+01,4.710850073e+01,7.530342887e+01,1.140332037e+01,9.111919655e+01,6.061639081e+01,5.378824272e+01,4.986926121e+01,4.331692309e+01,6.933718250e+01,9.395700637e+01,7.805166773e+01,4.424093405e+01,3.512717736e+01,4.615251101e+01,1.907184070e+01,2.490484983e+01,6.029471769e+01,7.466921950e+01,7.550295011e+01,5.217166491e+01,8.034837440e+01,6.918438802e+01,5.227835233e+01,5.039291996e+01,3.118208335e+01,2.274264417e+00,6.212961174e+01,9.794887310e+01,9.716777862e+01,8.222630822e+01,6.220799493e+01,4.175392702e+01,4.315052214e+01,9.332189485e+01,3.798905649e+01,2.376225773e+01,5.717920000e+01,5.211200262e+01,8.321041629e+01,1.258497578e+01,5.212527300e+00,8.301149792e+01,5.749542064e+01,7.961216640e-01,6.994686332e+01,8.263272153e+01,9.471439829e+01,2.616921739e+01,6.998694169e+01,4.892659691e+00,9.589935526e+01,9.751577427e+01,2.094284597e+01
7.254778720e+01,8.079583881e+01,6.920180737e+01,9.868951250e+01,7.173704061e+01,8.646585335e+01,7.048955340e+01,2.659229820e+01,5.750409648e+01,4.707691320e+01,3.369121866e+01,1.526361049e+01,3.266594948e+01,5.967687297e+01,1.489121837e+01,9.115655068e+01,6.415779443e+01,1.295592038e+01,9.046855809e+01,6.898282098e+01,3.080905989e+01,3.974701784e+01,8.782261255e+01,1.414347849e+01,9.892836202e+01,6.151627882e+01,2.411439285e+01,7.589801139e+01,8.568198899e+01,6.048911747e+01,5.322893784e+01,6.938089332e+01,3.163587534e+01,4.203115097e+01,7.516547250e+01,7.093075742e+01,1.045781284e+01,2.325275187e+01,9.870544777e+01,6.386420055e+01,9.352160975e+01,4.451814127e+01,9.070109920e+01,3.085035872e+01,1.367463300e+01,1.992295502e+01,4.487365920e+01,1.220087462e+00,1.248099166e+01,5.638600871e+01,8.538184864e+01,6.268393301e+01,6.331537273e+01,9.459295441e+01,4.727182601e+01,1.528001097e+01,8.894315381e+01,7.474411147e+01,4.488518978e+01,1.390625455e+01,2.112718306e+01,4.639620279e+01,3.344344158e+01,2.332554246e+01,5.253219664e+01,4.530108287e+01,8.620729698e+01,2.765642815e+01,3.820542204e+01,6.852832669e+01,4.721556542e+00,4.961181188e+01,2.982066633e+01,3.064414388e+01,4.446380839e+01,5.589674132e+01,6.751907688e+01,9.240210692e+01,1.642719574e+01,8.800140090e+00,3.497212386e+01,1.878874042e+00,6.898981463e+00,8.936087671e+01,2.728164407e+01,8.794208384e+01,6.469606910e+01,9.152300766e+01
3.794327518e+01,7.452276032e+01,9.444718495e+01,4.008543427e+00,6.682364659e+01,2.494605250e+01,1.443305520e+01,1.930515953e+01,4.900576722e+01,6.032112466e+01,2.294019819e+01,9.754347884e+00,9.142281354e+01,6.733407283e+01,6.870590140e+01,6.894867777e+01,6.792227932e+01,9.284933001e+01,7.105349354e+01,1.568535866e+01,8.430682760e+01,6.005853239e+01,4.104366148e+01,3.530166009e+01,2.863215952e+00,8.190113847e+01,4.670128612e+01,6.424295637e+01,2.909104734e+01,7.634461286e+01,1.395061679e+01,3.327262191e+01,9.731644574e+01,8.478237689e+01,6.521550245e+01,8.666059298e+00,2.678986920e+01,6.657952449e+01,5.529679658e+01,6.500856829e+01,1.075021466e+01,4.078822390e+01,6.165031900e+01,9.471762031e+01,3.493019876e+01,3.621052542e+01,8.603492287e+00,6.835406117e+01,5.511445709e+01,4.601748543e+01,2.293723860e+01,5.092106420e+01,3.980720309e+01,8.303382575e+01,5.761458116e+01,9.533196465e+01,2.933221841e+01,5.364811364e+01,7.886046398e+01,2.455968729e+01,5.313535798e+01,6.147274607e+01,4.408598020e+01,3.965160545e+01,8.524328928e+01,1.773493157e+01,9.127369786e+01,3.758803652e+01,8.434020221e+01,6.741575929e+01,8.173146481e+01,9.109293363e+01,5.429162328e+01,9.430214784e+01,8.663278374e+01,9.272546407e+01,4.725987652e+01,3.543329651e+01,6.872795869e+01,3.718480667e+00,6.151031704e+01,2.626562278e+01,8.020882975e+01,7.994740316e+01,5.647090579e+01,9.781385647e+01,8.441708171e+01,3.899919196e+01
7.955498128e+01,5.225052562e+01,7.460168002e+01,2.572134571e+01,7.467891592e+01,7.618451543e+01,7.447856551e+01,3.594343453e+01,2.483376135e+01,1.264068299e+01,6.567091411e+01,8.461260270e+01,2.744313848e+01,7.114972031e+01,3.749676865e+01,1.747509582e+01,2.288791595e+01,4.569438065e+01,6.579533916e+01,6.134635772e+01,6.392021952e+01,3.373934852e+01,4.078845341e+01,2.076448332e+01,1.519099419e+01,6.821472194e+01,6.276604001e+01,4.459893974e+01,3.689802931e+01,8.555198116e+01,6.597827580e+01,4.314469333e+01,9.703607429e+01,5.472877687e+01,6.115004218e+01,3.536915592e+01,4.350820117e+01,1.083198300e+01,2.964575311e+01,3.685347532e+01,7.124964724e+01,8.338933519e+01,3.269021423e+01,9.257149753e+01,3.508142676e+01,5.071232248e+01,7.190897886e+01,4.674780515e+01,7.827394825e+01,8.959415008e+01,4.541180772e+01,1.935547696e+00,3.994917935e+01,3.280326580e+01,3.402873805e+01,9.467167671e+01,8.300155900e+01,9.294479513e+01,6.469871487e+01,5.837798623e+01,5.068736662e+01,8.625491443e+01,2.637770523e+00,8.070921493e+01,3.682178290e+01,3.743326435e+01,1.447384389e+01,8.176087476e+01,4.570228783e+01,5.317830089e-01,3.564145962e+01,8.176140368e+01,8.226523913e+01,9.118062067e+00,7.377700889e+00,5.702734394e+01,7.992850687e+01,1.768840092e+01,8.317462291e+01,9.952703360e+01,7.148935396e+01,8.215858049e+01,2.284277197e+01,6.135892461e+01,2.389412652e+01,1.983413153e+01,2.108788766e+01,9.276088615e+00
