v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
6.487579001e+00,6.753820353e+01,8.923316983e+01,3.285275577e+01,1.291911200e+01,2.642165604e+01,8.714067188e+01,8.067326038e+00,3.179838209e+01,9.601013561e+01,6.649773460e+01,4.241920787e+01,3.718156679e+01,5.790273257e+01,5.549092053e+00,5.681012411e+01,3.307244885e+01,2.582201637e+01,5.121900852e+01,1.503407131e+01,8.962950996e-01,2.936947977e+01,7.009213848e+01,7.297722110e+01,9.487200524e+01,3.896779400e+01,5.597989469e+01,2.052953816e+01,6.336146174e+01,1.384546435e+01,1.933983281e+01
3.212006959e+00,5.527519461e+01,7.159923324e+01,2.904443163e+01,8.933377209e+01,9.367490387e+01,8.508381783e+00,7.080015537e+01,9.863828748e+01,3.076007064e+01,4.492925169e+01,1.252897466e+01,9.207394705e+00,4.954319428e+01,8.758488607e+01,1.013047404e+01,4.803428276e+01,5.118103775e+00,4.830343398e+01,5.116572994e+01,7.907739714e+01,6.644524402e+01,6.015376843e+01,5.063711189e+01,3.129530529e+01,2.581572321e+01,2.218467671e+01,9.744655280e+01,7.004071192e+01,5.523811160e+01,4.545941652e+01
1.134234669e+01,6.878562111e+01,5.579165660e+01,8.796328111e+01,3.581518015e+00,3.436091786e+01,5.473961228e+01,1.147516075e+01,7.839905270e+01,1.542191106e+01,7.728973909e+01,4.920513614e+01,4.690571400e+01,5.203911130e+01,7.750536090e+01,9.247951784e+00,5.141886588e+01,3.566841672e+01,4.671589058e+01,1.358312907e+01,4.705160228e+01,8.641851167e+01,8.115523792e+01,1.581696410e+01,4.135242982e+01,7.957090114e+01,2.569150481e+01,1.768363411e+01,9.504538763e+00,1.957761539e+01,4.889972092e+01
7.923718842e+01,8.940042308e+01,1.708276866e+01,5.329448088e+01,1.321955186e+01,6.285899129e+00,8.279056409e+01,9.980014710e+01,2.434705606e+01,8.409202177e+01,9.208549596e+01,5.532248216e+01,9.245867235e+01,8.405808233e+01,1.511070644e+01,3.831848089e+00,7.197275722e+01,4.381210179e+01,9.557628087e+00,5.207673108e+01,6.545891745e+01,9.066545142e+01,1.932997715e+01,4.515352455e+01,4.892147607e+01,6.154856965e+01,8.159342866e+01,8.435174610e+01,5.868617712e+01,6.646082095e+01,5.325769058e+01
3.009298155e+01,1.742469353e+01,5.985455209e+00,4.211833620e+01,1.492403625e+01,8.637082835e+00,8.584937230e+01,5.874996264e+01,2.728699529e+01,7.693218814e+01,7.350812549e+01,7.173070070e+01,2.543299655e+01,3.015994876e+01,1.608890879e+01,4.975070454e+01,5.599339773e+01,2.680809355e+01,2.652294911e+01,7.558737823e+01,2.533841219e+01,5.621300343e+01,7.224505329e+01,3.175378719e+01,7.291358964e+01,5.287823644e+01,2.863150014e+01,5.003750415e+01,1.131889527e+01,3.542599466e+01,6.215620745e+01
4.179244309e+01,2.374931834e+00,3.405523415e+01,8.141911889e+01,5.511743318e+01,8.100973853e+01,1.062348001e+01,1.701169858e+01,3.209877580e+01,6.709128295e+01,8.956781372e+01,2.586963035e+01,5.872538707e+01,4.989144285e+01,3.598315250e+01,3.359855353e+01,8.798284314e+01,4.158305227e+01,4.319260503e+01,3.531265185e+01,6.202481510e+00,9.160378783e+01,7.097446191e+00,7.217243224e+01,5.208056265e+01,7.476955027e+01,8.620899427e+01,9.316904269e+01,2.104774096e+01,1.033157488e+01,5.126916035e+01
7.714415432e+01,2.086247863e+01,5.288145296e+01,3.257296101e+01,1.003459873e+01,1.911673993e+01,6.830358358e+01,3.982105876e+01,9.075940631e+01,4.701330249e+01,7.706036353e+01,3.572556938e+01,1.714161903e+01,8.986811157e+01,6.343739450e+01,4.472056976e+01,2.323791605e+01,4.280913827e+01,3.455142969e+01,3.254838460e+01,4.064469486e+01,4.188948282e+01,9.726680234e+01,1.290030540e+01,1.636214660e+01,1.694546829e+00,6.429660166e+01,6.543060162e+01,8.614644376e+01,5.479132173e+01,2.476052294e+01
8.739910902e+01,2.362618872e+01,8.972644700e+01,6.284659689e+01,6.699357879e+01,1.572860115e+01,7.624627910e+01,8.229186499e+01,6.367619449e+01,7.162298106e+01,1.549420540e+01,1.180784589e+01,4.779271908e+01,6.204811863e+01,3.293604938e+01,7.517466599e+01,7.157625738e+01,9.531916486e+01,1.852215616e-01,8.228635476e+01,8.674118011e+01,4.411060745e+01,9.725836254e+00,7.125953315e+01,3.427860244e+01,4.699795848e+01,3.355701419e+01,2.578460250e+01,5.617812027e+01,9.844527205e+01,1.152896895e+01
8.437428468e+01,7.012234686e+01,2.173102737e+01,4.330229313e+00,9.441194855e+01,2.757604218e+01,7.717843923e+01,5.555949565e+01,5.963941732e+01,8.604258888e+01,5.041748633e+01,3.136678522e+01,9.703889434e+01,2.310179934e+01,1.253083215e+01,6.032512285e+01,1.945836993e+01,9.666438695e+01,2.649171631e+01,3.607103435e+01,7.717392437e+01,5.451272141e+01,5.885185962e+01,6.053787111e+01,4.785787511e+01,6.464277470e+01,7.311141754e+01,2.111453851e+01,9.475160199e+01,8.232679620e+01,5.267711060e+01
2.476057751e+01,3.618146864e+01,5.429487412e+01,5.116564463e+01,2.597347244e+01,8.755819212e+01,1.968098732e+00,3.734492439e+01,3.368883095e+00,9.123465167e+01,6.164230023e+00,2.285968282e+00,6.560138960e+01,9.012391052e+01,8.769950990e+01,9.887189934e+01,8.645249230e+01,9.293113821e+01,7.245069956e+01,6.911493376e+01,4.958726802e+01,8.785276498e+01,7.630596987e+01,2.533142609e+01,4.662504244e+01,8.499775726e+01,2.626400391e+01,1.836777577e+01,9.603252284e+01,5.845869099e+01,9.650871893e+01
9.096515123e+01,4.253459063e+01,4.624491225e+01,4.230708135e+01,6.629906506e+01,8.978254979e+01,3.498865203e+01,5.964539316e+00,3.704752470e+00,9.387622619e+01,7.691982541e+01,9.081636931e+01,6.716711836e+01,8.667845155e+01,7.682508148e+00,2.454822659e+01,2.857155100e+00,7.173477293e+01,5.318496344e+01,2.267233246e+01,9.962994851e+01,3.947680514e+01,9.061783347e+01,1.477542735e+00,1.723734687e+01,4.962821745e+01,5.569356688e+01,6.306000165e+00,4.492427435e+01,1.871096763e+01,3.033011335e+01
4.012153679e+01,3.582529359e+01,4.062776413e+01,6.408814451e+01,5.377460262e+01,5.983839116e+01,9.843200977e+01,1.437278482e+01,3.466319810e+01,6.135879014e+01,4.771489441e+01,9.873864431e+01,7.655877427e+01,2.101597826e+00,1.289738897e+01,9.488360112e+01,2.094137631e+01,3.810710280e+01,4.257051411e+00,9.822830093e+01,8.499049490e+01,3.428473674e+01,4.589569003e+01,8.205784344e+01,3.136863399e+01,3.586765187e+01,5.271666145e+01,1.054874747e+01,6.660411948e+01,6.801238498e+01,1.287495156e+01
6.692444488e+01,1.910411793e+01,4.711621524e+01,1.365190253e+01,5.543707435e+01,8.048335762e+01,2.320935000e+01,2.387996030e+01,9.381863602e+01,9.576884984e+01,3.481698305e+01,9.410579399e+01,2.624266628e+01,9.980866085e+01,7.565263289e+01,5.047001595e+01,7.427206454e+01,9.107541482e+00,7.002410405e+01,3.696383690e+00,2.034557170e+01,1.445695888e-01,5.891762452e+01,1.820258732e+01,9.606829046e+01,3.128363935e+01,9.465623601e+01,4.830255311e+01,9.587250586e+01,3.992690280e+01,1.850998716e+01
3.570254092e+01,6.238017965e+01,2.489717626e+01,1.091988940e+01,9.626478786e+01,7.176681076e+00,6.080366690e+01,7.045400058e+01,5.073217414e+00,4.751580750e+01,8.459111673e+01,3.012584557e+01,9.412428955e-01,8.298346556e+01,6.934145575e+01,2.358402411e+01,4.990387201e+01,3.834397863e+01,1.315482342e+01,6.347794848e+01,5.091179072e+01,7.217773392e+00,8.625009657e+00,7.751889748e+01,3.855013891e+01,1.358229074e+01,3.954046064e+01,4.095525526e+00,6.484907687e+01,3.705736474e+00,2.308151467e+01
8.843170512e+01,1.164309652e-01,3.303710332e+01,6.959886136e+01,9.065836693e+00,7.492537729e+01,4.237936411e+01,6.959367359e+00,3.517166124e+01,7.108987617e+01,3.382195257e+01,8.751962171e+01,6.114642271e+01,2.442136229e+01,6.733694501e+01,6.549231434e+01,8.111382815e+01,3.647071725e+01,2.907102452e+00,2.859993139e+01,7.496114041e+01,9.000602121e+01,9.458647252e+00,7.672667437e+01,7.632109189e+00,8.600752406e+01,1.584366485e+01,8.459488995e+01,2.891991368e+01,4.283044531e+01,8.631317381e+01
5.192247089e+01,3.170767435e+01,9.266291902e+01,1.936174241e+01,2.106142476e+01,9.645391865e+00,2.454223169e+01,5.008846058e+01,3.746516275e+01,9.972174841e+01,4.583383593e+01,3.446979965e+01,8.130317730e+01,2.220761264e+01,1.884961954e+01,4.310594172e+01,9.458613938e+01,4.513781602e+01,2.338858038e+01,1.176350585e+01,5.614211975e+00,2.322681118e+01,9.912110399e+01,7.001105192e+01,9.441510390e+01,9.391880569e+01,8.869550914e+01,2.679159979e+01,7.056706759e+01,1.076661423e+01,4.214336292e+01
6.570892009e+01,4.241464087e+01,5.811157932e+01,2.162841898e+01,7.352655721e+01,4.517619525e+01,6.639076652e+01,7.431354054e+01,9.621073359e+01,7.877961761e+01,2.901731798e+01,3.040380195e+01,7.216008343e+01,4.077849478e+01,7.733871162e+01,4.620468093e+01,4.174730778e+01,3.104213183e+01,4.902948460e+01,1.698812828e+01,3.396505263e+01,8.728911305e+01,1.505162149e+01,1.314719961e+01,6.607032438e+01,7.484565036e+01,6.561416506e+01,4.797794909e+01,4.676094171e+01,6.784443869e+01,2.744116727e+01
7.818338942e+01,9.995487666e+01,3.091667715e+01,9.862044143e-01,5.521917379e+01,3.022788253e+01,7.296571806e+00,3.418197596e+01,9.735766135e+01,5.182091186e+01,2.817015463e+01,4.383111234e+01,5.980784234e+01,2.292328863e+01,4.317990560e+01,4.745720461e+01,9.679941825e+01,3.134296758e+01,1.940664594e+01,7.761813071e+01,9.177437079e+01,6.418789297e+01,8.468275502e+00,4.962872856e+01,9.745794622e+01,9.022402710e+01,6.137193141e+01,3.356912458e+01,8.893326006e+01,8.987054353e+00,1.312141742e+00
1.955000133e+01,8.548906510e+01,3.645180460e+01,7.503301916e+01,3.490452938e+01,8.582277608e+01,5.169138659e+01,6.452063515e+01,3.480762279e+01,1.152291818e+01,9.291163002e+01,6.229049491e+01,2.104002667e+01,2.328887999e+01,7.821167954e+01,7.949551023e+01,5.973388473e+01,9.864672247e+01,6.083174002e+01,4.534654611e+01,3.467482404e+01,5.855313641e+01,9.452585210e+01,6.477135763e+01,7.013966957e+01,4.090216738e+01,5.178354101e+01,4.136566712e+00,4.759301925e+01,4.385271783e+01,2.690670265e+01
5.816599238e+01,5.557867374e+01,1.486686718e+01,8.943439558e+01,2.318216521e+01,6.724532533e+01,5.296590457e+01,6.508308138e+01,1.024534950e+01,4.214109415e+01,4.229576163e+01,4.107024396e+01,5.017143688e+01,6.907483457e+01,2.319534027e+01,8.860424170e+01,9.499674769e+01,1.949988415e+01,8.131643639e+01,5.188461811e+00,7.072073417e+01,4.217097817e+01,7.810361799e+01,3.217811534e+01,6.810077583e+00,2.289271330e+01,3.796988866e+01,4.541035074e+01,2.206468585e+01,8.396137216e+01,2.678059658e+01
4.114713469e+01,4.705273134e+01,4.860366321e+01,6.746856050e+01,5.477255035e+01,8.912352758e+01,7.338038269e+01,7.404539963e+01,8.399262064e+00,1.550608778e+00,5.317265362e+01,5.020852559e+01,1.028077206e+01,3.297575143e+01,2.558468602e+01,3.869275227e+01,7.112267610e+01,2.047735829e+01,9.939088633e-01,7.785018839e+01,6.584962540e+01,6.776412625e+01,4.440326726e+01,8.477083599e+01,2.313573477e+01,5.956061737e+01,5.306370334e+01,9.118539089e+01,5.947512322e+01,4.328604175e+01,8.413683250e+01
3.242537467e+01,5.215614948e+01,7.055656115e+01,8.434485580e+01,5.196891848e+01,2.901988536e+01,3.530488879e+01,6.429218499e+01,7.942658839e+01,9.824174344e+01,7.873001176e+01,5.979218944e+01,1.960325242e+01,9.691115043e+01,9.130280966e+01,9.932336111e+01,7.080187251e+01,4.095158263e+01,5.687976956e+01,5.920759718e-01,1.222917768e+00,6.114348642e+01,9.307015807e+01,3.810573459e+01,2.401395705e+01,1.707359240e+01,1.834244869e+01,7.044840663e+01,2.717436237e+00,9.829441913e+01,5.408145219e+01
6.585759594e+01,1.366277210e+01,4.631206541e+01,6.570562478e+01,8.951163939e+01,3.444299505e+00,3.946243852e+01,1.993844239e+01,2.355194347e+01,8.937429427e+01,7.844732759e+01,2.105012634e+01,8.447964713e+01,3.223741120e+00,8.521912851e+01,8.669268949e+01,4.229668322e+01,4.923579472e+01,6.498935950e+01,5.716634825e+01,1.557315332e+01,2.480333457e+01,8.680849212e+01,3.450045340e+00,7.482559050e+01,8.877027057e+01,1.267656510e+01,7.081451860e+01,9.085358847e+01,4.961603769e+00,6.847602568e+01
3.100643333e+01,1.777397037e+01,2.326797903e+01,2.712418930e+01,9.284183812e+00,4.907910906e+01,3.696477133e+01,8.392489277e+01,4.943037890e+01,1.735459175e+01,3.854795098e+01,7.164997795e+01,8.990960098e+01,3.203655630e+01,4.514471531e+01,6.764900811e+01,9.025922078e+01,5.422514290e+01,1.274528747e+01,7.315444249e+00,8.234110428e+01,9.101614708e+01,6.649510246e+01,9.821120369e+00,2.843940556e+01,3.308233681e+01,5.729662122e+01,3.270242084e+01,1.225818108e+01,3.706657805e+01,7.292193181e+01
8.610250544e+01,1.029142313e+01,4.999752395e+01,5.346641997e+01,2.538170410e+01,7.131310126e+01,5.059661212e+01,2.949905703e+01,8.081718860e+01,6.188192427e+01,2.631052485e+01,4.481552771e+01,1.118123874e+01,7.434400342e+00,1.659934092e+01,9.078830869e+01,9.295522621e+01,9.399969571e+01,2.742521217e+01,5.228471947e+01,9.051328980e+01,8.153275432e+01,6.903549068e+01,5.815991803e+01,3.773354887e+01,9.662478715e+01,6.686399672e+01,3.029473805e+01,5.979105511e+01,4.435177724e+01,7.109476441e+01
6.064555309e+01,8.534550077e+01,8.080003204e+01,8.696846555e+01,9.464577287e+01,3.543009442e+01,1.014744348e+01,5.435648978e+01,2.273834971e+01,6.522331751e+01,4.930089170e+00,3.140012801e+01,4.689471452e+01,1.092998949e+00,2.684279096e+01,3.910148987e+01,6.730538157e+00,2.633356478e+01,7.231252538e+01,4.625403334e+01,9.754093433e+01,2.563078444e+01,2.564247770e+01,8.826197218e+01,3.668050985e+01,8.647206656e+01,2.746092287e+01,7.642364821e+00,9.560391510e+01,2.031964185e+01,8.264575783e+01
7.210344165e+01,2.437375854e+00,5.887971733e+01,9.441588113e+01,6.902052897e+01,9.977263548e+00,9.427999259e+01,2.367950357e+01,7.872842037e+01,7.586666895e+01,7.658159440e+01,5.907407715e+01,7.173248163e+01,1.773181924e+01,3.328585995e+01,9.583106039e+01,6.305644691e+01,8.189221149e+01,8.265689769e+00,6.518335223e+01,9.977875854e+01,2.288373296e+00,5.448513883e+01,6.880494450e+01,5.562365727e+01,2.345129214e+01,9.929111255e+01,2.797731891e+00,2.994156953e+01,4.697512902e+01,6.207226490e+01
6.838878139e+01,4.177047505e+01,1.697432219e+01,2.194877336e+01,8.357636374e+01,8.707416205e+01,1.661565223e+01,8.914109238e+01,4.520800509e+01,6.043436206e+01,5.012457103e+01,8.266271285e+01,1.453200037e+01,1.658167165e+00,1.395147804e+01,6.971175782e+01,3.026726364e+01,3.157764789e+01,7.214061783e+01,5.532167853e+01,1.673102783e+01,1.205349578e+01,2.508325031e+01,6.702907402e+01,1.589125147e+01,9.063839806e+01,3.937833576e+01,6.671906260e+01,6.890833624e-01,3.856105159e+01,5.667183567e+01
3.799447640e+00,2.576324254e+01,4.229038644e+00,1.323490115e+01,4.010355387e+00,4.891684810e+01,7.568337855e+01,7.891116397e+01,6.806722351e+01,9.213708255e+01,3.882804659e+01,5.030410400e+01,8.473049909e+01,6.804991580e+01,5.778457790e+01,3.526870655e+01,4.929951771e+01,2.844577512e+00,9.568359568e+01,4.206398786e+01,4.778207353e+01,5.707403231e+00,4.699015712e+01,8.592789323e+01,2.675777061e+01,6.146827907e+01,9.831030763e+01,4.843215088e+01,8.725409216e-01,6.463812726e+01,4.952633527e+01
2.808274791e+01,9.072537903e+00,6.914286919e+01,9.460550038e+01,4.336267521e+01,4.474271151e+01,9.944776876e+01,9.785046092e-01,4.113849971e+01,4.560076763e+01,7.772797950e+01,9.140199994e+00,5.480107238e+01,3.412411345e+01,4.332061683e+01,8.190929780e+01,7.300172130e+01,9.045421683e+01,5.847470250e+00,1.315188511e+00,8.268479763e+01,1.829206228e+01,4.492801333e+01,4.253336081e+01,9.618796963e+01,5.171504106e+01,6.558597108e+01,8.067639082e+01,8.022021945e+00,8.950856913e+01,9.306058949e+01
6.328355266e+00,4.899192177e+01,9.011303928e+01,8.460450779e+01,5.626159838e+00,1.860465745e+01,3.197811375e+01,2.683031978e+01,2.025256822e+01,9.292712863e+01,2.187534422e+01,2.781416794e+01,8.733680585e+01,4.164988487e+01,4.803349012e+00,5.425473859e+01,8.333118019e+01,3.121414341e+01,8.592986811e+01,9.201535404e+01,8.308965006e+01,1.177910602e+01,6.940552836e+01,6.518580493e+01,3.040976364e+01,4.135419425e+01,3.709236383e+00,1.821207051e+01,9.838179757e+01,1.375112011e+01,6.101510086e+00
7.258896567e+01,5.105655210e+01,3.622878080e+01,8.659852430e+01,5.644964643e+01,8.820473359e+01,1.046689725e+01,6.104879121e+01,6.516780455e+01,5.892196996e+01,9.923320095e+01,5.522699250e+01,8.935498455e+01,5.762390873e+01,5.463469317e+01,7.639128436e+01,1.718829512e+01,3.936425374e+00,6.000147477e+01,2.806090570e+01,1.948447422e+01,1.449022275e+01,1.457384786e+01,4.118375661e+00,5.105342209e+01,1.266868173e+01,5.129683052e+01,2.462730855e+01,7.211941188e+01,8.125309800e+01,4.465775384e+01
8.951178340e+01,6.362813527e+01,7.539715073e+01,3.031102631e+01,7.124715794e+01,6.779209713e+01,2.766718580e+01,4.540301019e+01,8.985615063e+01,5.827515351e+01,2.341858423e+01,2.965032366e+01,4.227838694e+00,1.537551879e+01,9.888832690e+00,2.674308337e+01,2.355288795e+01,8.117759282e+01,6.014792717e+01,6.775695535e+01,4.801063601e+01,8.099472659e+01,5.557295461e+01,1.742857378e+01,9.495756508e+01,2.089776655e+01,7.213370767e+01,4.340086843e+01,9.273186064e+01,6.122891155e+01,4.172654692e+01
2.681190512e+01,2.501558847e+01,5.240180396e+01,3.910010910e+01,4.939624702e+01,7.431258020e+01,7.632255918e+01,7.295338274e+01,8.014227514e+01,3.736660445e+01,9.187540122e+00,7.536778183e+01,2.335271672e+01,2.431823455e+01,8.986923210e+00,5.757892370e+01,7.812142001e+01,8.603956937e+01,9.401355587e+00,3.105383405e+01,9.802054325e+01,5.261804365e+01,1.744734168e+01,2.813466837e+00,1.093125144e+01,9.946324890e+01,3.408707202e+01,5.489073718e+01,2.858886567e+01,5.094179053e+01,2.795703925e+01
3.066358013e+01,6.511487125e+01,4.041936958e+01,6.122174667e+01,6.701275230e+00,2.106305015e+01,7.545508259e+01,6.936280033e+01,1.774127150e+01,9.426835576e+01,4.435479891e+01,3.201134991e+01,4.404972651e+01,4.365875005e+01,4.257898850e+01,2.972315985e+01,7.870437884e+01,1.329705648e+01,4.685780137e+01,6.507828978e+01,9.251326942e+01,3.376357289e+01,5.008247324e+01,5.180504882e+01,9.891912240e+01,6.759816459e+01,9.007698656e+01,5.294538357e+01,3.668560876e+01,6.114045611e+01,9.132622240e+01
5.543046951e+01,8.576386369e+01,8.170034769e+00,2.079893291e+00,4.518490007e+01,7.176865368e+01,8.203174921e+00,5.381995842e+01,4.761400370e+00,8.225874000e+01,1.930127061e+01,6.245635458e+01,7.753267954e+01,1.614465714e+01,9.115846050e+01,3.641867952e+00,7.719927253e+01,2.090140229e+01,2.919648331e+01,1.334401226e+01,8.375307819e+01,3.954048301e+00,7.157236958e+01,9.550630512e+01,2.356462427e+01,3.491769020e+01,2.297089035e+01,5.144440856e+01,1.777862081e+01,6.877599510e+01,8.391348347e+01
5.760655687e+01,3.072217906e+01,8.007422748e+01,9.561517885e+01,3.916672664e+01,7.297779081e+01,1.508188011e+01,9.296264193e+01,9.870196024e+01,3.510247998e+01,1.874101712e+01,9.628054039e+01,6.101004935e+01,9.039751998e+01,5.554544203e+01,2.153269852e+00,3.543261189e+00,5.937990426e+01,8.972185361e+01,8.255996791e+01,5.857429112e+01,2.307314151e+01,9.444114070e+01,5.856278896e+01,4.370367245e+01,3.529168741e+01,2.351314724e+01,6.158624378e+00,5.631828623e+01,4.245686298e+01,9.166852546e+01
3.713811683e+01,9.478915739e+01,1.217055614e+01,4.026179959e+01,7.190935522e+01,4.069297890e+01,5.731551811e+00,7.057410372e+01,7.935833187e+01,8.108146309e+01,9.760738578e+01,6.766189372e+01,2.417844126e+01,4.297815475e+01,2.949115619e+01,5.261599068e+01,8.923575838e+01,6.991992078e+01,5.265684645e+01,2.655147774e+01,8.240843645e+01,5.704443337e+01,2.921647946e+01,3.166801697e+01,3.819557869e+01,9.424140633e+01,8.121326823e+01,3.901267647e+01,4.245849264e+01,2.898112720e+01,1.521460608e+01
4.311696647e+01,9.593642578e+01,1.649624802e+01,1.193987782e+01,3.833875443e+01,8.140089261e+01,5.270003853e+01,9.023109724e+01,7.631133694e+01,2.993825714e+01,3.626669754e+01,2.710518182e+01,1.859952040e+01,1.303496331e+01,3.062386169e+01,5.022607315e+01,3.192680773e+00,9.884981432e+01,4.289696608e+01,7.466408760e+01,8.713139409e+01,3.513898442e+00,7.424816088e+01,2.182278814e+01,7.117376207e+01,3.074673548e+01,3.679447950e+01,2.924498056e+01,3.784322588e+01,6.032886818e-01,4.942518137e+01
6.905364545e+01,4.921451733e+01,6.102624253e+01,3.233561563e+00,1.541528095e+01,2.257038230e+01,5.971043673e+01,5.663222797e+00,1.788827693e+01,7.808129735e+01,3.708389094e+01,3.561956140e+01,4.863710232e+01,6.011220055e+01,7.269104271e+01,5.359824388e+01,9.071728877e+01,5.826963037e+01,8.691445085e+01,6.241089333e+01,3.282894867e+01,8.031612422e+01,8.073948748e+01,1.624860809e+01,5.460866749e+01,9.569632837e+01,3.543419411e+01,7.424061451e+01,9.571287395e+01,2.043042763e+01,2.989679636e+00
8.787494851e+01,7.957051653e+01,1.589635087e+01,1.899288939e+01,8.065982732e+01,2.669491910e+01,2.655507724e+01,6.263106179e+01,5.549868555e+01,7.378802741e+01,8.360986202e+01,1.062771013e+00,8.547083413e+01,9.159057882e+01,2.251805012e+01,1.754257938e+01,4.730372860e+01,1.604693277e+01,2.712281592e+01,9.103723303e+01,2.324796417e+01,9.642987620e+01,3.338385608e+01,5.179271955e+01,6.243775131e+01,9.044480398e+01,7.642868142e+01,3.734684498e+01,5.143068434e+01,2.968069490e+01,8.305539439e+01
1.495433460e+01,3.502651128e+01,6.577551711e+01,3.311685453e+01,6.982976741e+01,7.958720755e+01,9.346299648e+01,9.190510983e+01,1.719875277e+01,5.265331464e+01,2.693098418e+01,7.664842604e+01,4.104223825e+01,5.976751509e+01,9.665748074e+01,6.207885820e+01,8.597041566e+01,2.468674964e+01,1.920794478e+01,8.353096940e+01,6.498170065e+01,9.945684818e+01,2.272800500e+01,3.823709503e+01,8.696357850e+00,8.911160266e+00,8.490693466e+01,2.206774543e+01,5.990709347e+01,2.596255676e+01,1.376643243e+01
