v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67
1.007162248e+01,7.987683480e+01,2.250402342e+00,9.373172403e+01,9.712958100e+01,1.389261524e+01,1.619743866e+01,4.449568735e+01,9.463205994e+01,4.528845543e+01,3.066227340e+01,6.889027011e+01,2.742376718e+01,7.525695432e+01,1.864277679e+01,5.618415580e+01,9.027123554e+01,4.082532423e+00,1.063410387e+01,9.690772546e+01,3.503181543e+01,9.058825959e+01,8.046012436e+00,6.767651459e+01,2.962056644e+01,9.503685111e+01,2.831349349e+01,3.711995525e+01,2.633132895e+01,8.496401401e+01,2.418804858e+01,4.841177256e+01,1.205073170e+01,2.104369115e+01,8.909733618e+00,8.958688479e+01,9.092828904e+01,2.005285601e+01,7.256902774e+01,6.518001422e+01,2.821781486e+00,9.281290541e+01,5.389130539e+01,4.711635852e+01,4.693761214e+01,5.010866168e+01,3.350207110e+01,9.232281729e+01,1.456239584e+00,1.352326721e+01,2.689305620e+01,9.414788089e+01,6.206649941e+01,3.767755234e+01,8.763265448e+01,4.499853348e+00,3.534557715e+01,1.196700183e+01,5.059884613e+01,9.316602123e+01,8.747664948e+01,6.441849906e+01,6.944769140e+01,5.449980328e+01,1.023789610e+01,8.190209285e+01,2.294235985e+01
3.954361378e+01,6.748475166e+01,3.113626444e+00,4.245249353e+00,2.453983708e+01,8.420649777e+01,9.754803034e+01,5.434475427e+01,6.023583497e+01,2.091791234e+01,5.146142597e+01,6.181861613e+01,7.104511208e+01,1.746902317e+01,8.804552244e+01,7.004488044e-01,6.679938980e+01,2.308237118e+01,9.854731414e+01,6.144177035e+01,8.184411248e+01,3.832672579e+01,6.291893091e+01,2.404280970e+01,1.680221273e+01,4.166699759e+01,5.787139098e+01,7.246647882e+00,8.645711243e+01,3.318785342e+01,1.481107324e+01,3.860465684e+01,9.830335913e+01,9.912202857e+01,4.212712834e+01,1.650803109e+01,3.621161186e+00,6.757033003e+01,4.329423381e+01,1.771556543e+01,5.033962740e+01,4.796335973e+01,7.309785334e+01,4.388039508e+01,9.973139560e+01,9.516962747e+01,8.523255903e+01,7.347516034e+01,6.473845962e+01,6.898861774e+01,8.523299232e+01,9.453264735e+01,7.244157606e+01,7.844409011e+01,4.430339775e+01,1.988124264e+01,2.655263840e+01,7.392555619e+01,7.655187549e+01,5.493283827e+01,9.367229068e+01,2.287403013e+01,1.390875240e+01,2.494699437e+01,7.449677156e+01,4.138028512e+00,4.501688195e+01
7.704280929e+01,3.331097984e+01,2.137113547e+01,5.920974277e+01,7.013249538e+01,7.474016160e+01,1.044026271e+01,1.864186251e+01,7.512941824e+01,5.457963022e+01,4.535081088e+01,7.191956082e+01,1.201876237e-01,9.218404352e+01,6.852871478e+01,4.216165866e+00,1.424381104e+01,1.578508554e+01,2.330490168e+01,4.488373375e+01,4.995445030e+01,7.541554469e+01,7.417729040e+01,9.137211098e+01,6.583010421e+01,4.625504908e+01,8.300705894e+01,5.980823660e+01,5.395894374e+00,9.417643013e+01,7.084146641e+01,1.186935933e+01,4.686649219e+01,9.380585116e+01,1.972832847e+01,4.086809119e+01,5.503689055e+01,3.526209052e+01,5.996026174e+01,6.084858657e+01,8.047895404e+01,3.781559388e+01,7.631864946e+01,3.269730378e+01,4.014884005e+01,7.894426937e-01,2.996817269e+01,5.548163122e+01,4.177545479e+01,2.433043208e+01,1.748251721e+01,6.746848726e+01,9.631113971e+01,5.557039292e+01,4.164606370e+01,3.580569903e+01,9.618624053e+01,1.665443417e+01,6.167124595e+01,4.617958596e+01,9.026561038e+01,4.901580980e+01,2.479191032e+01,3.095088954e+01,7.419431669e+01,3.476723900e+01,8.263504196e+01
9.298713950e+01,9.849190652e+01,9.594324114e+01,4.200398199e+01,3.016097857e+01,9.305802330e+01,1.799797867e+01,9.210305220e+01,2.629274993e+01,8.997291606e+01,9.884190223e+01,7.756791865e+01,9.056414225e+00,4.054902435e+01,3.416687366e+01,9.042919903e+00,8.649290122e+01,2.269834303e+01,7.821186317e+01,3.098016486e+01,3.397303114e+01,2.220459585e+01,6.146374582e+01,8.350510059e+01,9.061254635e+01,9.627104685e+01,5.934142147e+01,7.166957361e+01,3.092505121e+01,4.646455129e+01,2.073095545e+01,2.902784998e+01,7.612471836e+01,7.657917701e+01,3.792740279e+01,4.330316124e+01,1.655212651e+01,8.193739191e+01,8.026578028e+00,6.446596809e+01,8.860330716e+01,5.684826780e+01,8.758208396e+00,7.846944529e+01,8.757573068e+01,5.408762565e+01,6.865216058e+01,6.854740285e+01,7.275875823e+01,4.685699201e+01,8.975388572e+01,7.332961596e+00,9.614463220e+01,8.797016758e+01,5.687944347e+01,9.219367600e+01,3.368628056e+01,9.754954926e+00,5.538545136e+01,9.731018558e+01,3.305203645e+01,5.833470938e+00,5.762024673e+01,4.496858898e+01,2.975147731e+01,9.565191391e+01,5.380505364e+01
4.260551833e+01,6.396592029e+01,2.100524788e+01,8.303194679e+01,6.495051909e+01,4.325830256e+01,1.809000176e+01,1.416410970e+01,1.013038815e+01,6.249863825e+01,6.539985692e+01,6.099898119e+01,7.540653848e+01,6.176707287e+01,5.450101162e+01,9.039669084e+01,2.382492217e+01,8.303964832e+01,4.885125070e+01,3.925152411e+00,6.329385658e+01,6.282952171e+01,4.227079256e+01,9.112420856e+01,9.162268017e+01,7.163401147e+01,6.146717274e+01,2.770100703e+01,9.174366622e+01,1.623616910e+01,3.002611869e+01,7.144503049e+01,7.373162887e+01,5.573964389e+01,1.707786386e+01,5.962424574e+01,3.151059969e+01,9.006787047e+01,2.478058884e+01,7.945148913e+01,6.530855502e+00,2.893196186e+01,3.884475089e+01,4.144202865e+01,8.852284783e+01,4.769726247e+01,9.024457813e+01,7.751239448e+01,9.478602557e+01,2.348566754e+01,2.915397603e+01,2.732603247e+01,2.815846646e+01,3.884926671e+01,6.170231051e+01,1.109001109e+01,7.980672679e+01,9.258534861e+01,1.337212522e+01,4.463135041e+01,5.390581231e+01,1.840579884e+01,8.923946968e+01,7.651530053e+01,3.439133959e+00,7.327099279e+01,5.556391943e+01
9.117858007e+01,3.702107613e+01,1.673761430e+00,6.861940614e+01,1.582961214e+01,5.580964344e+01,3.202979606e+01,8.521120398e+01,9.904728188e+01,6.040009376e+01,2.213537739e+01,9.016930588e+00,5.354176276e+01,6.940176483e+01,8.447443001e+01,2.933174548e+01,4.368935839e+01,2.398410561e+01,2.604042136e+01,7.747416986e+01,9.802232979e+01,6.983335281e+01,3.134632014e+01,1.913984696e+01,6.111852475e+01,7.674983858e+01,6.815377377e+01,8.685423320e+01,5.314597821e+01,4.829802880e+01,5.107752585e+01,4.990580637e+01,3.970845694e+01,3.940921880e+00,6.854194757e+01,7.708691815e+01,2.085337248e+01,1.015856368e+01,3.459279747e+01,2.443047078e+01,8.577862788e+01,7.678662644e+01,8.207142413e+01,2.102202415e+01,5.700401195e+01,7.135348505e+01,8.221502435e+01,8.275226219e+01,2.419504374e+01,3.127359274e+01,8.883052594e-01,3.683683219e+01,7.165951734e+01,3.246887232e+01,4.118329244e+01,7.393881116e+01,4.582767268e+01,1.618896297e+01,6.577531891e+00,8.934986095e+01,1.012932280e+01,1.397900379e+01,1.785873168e+01,1.812744979e+00,6.126971628e+01,4.254823635e+01,6.040556093e+01
8.979979326e+01,6.058010201e+01,4.908476979e+01,2.934082424e+00,5.228113561e+01,3.929449634e+01,5.934067456e+01,7.482641442e+01,4.823331964e+01,5.028754810e+01,1.439029559e+01,3.873553432e+01,5.881215832e+01,9.394742883e+01,3.267071622e+01,8.551088324e+01,7.178259902e+01,7.388908480e+01,8.063548716e+01,7.292725074e+01,5.872591161e+01,1.086088284e+01,4.980807772e+01,5.287013354e+01,5.059325766e+01,2.621913681e+00,6.923999778e+01,1.626748099e+01,6.604752618e+01,5.641817528e+01,7.873054338e+01,8.621896664e+01,1.235121972e+00,3.944605635e+01,6.199353107e+01,8.392985994e+01,4.440942907e+01,9.471956024e+01,4.412045967e+01,4.440187144e+01,1.602234645e+01,7.105786524e+01,9.225999795e+01,5.974235345e+00,6.423000850e+01,9.007395953e+01,4.290805726e+01,7.831474305e+01,3.264642336e+01,7.212339570e+01,4.513411399e+01,6.865805330e+01,9.187966158e+00,6.220223324e+00,8.210397251e+01,5.855996269e+01,5.541703903e+01,2.744102871e+01,6.758592425e+01,5.363579995e+00,9.534669652e+01,9.618602499e+01,3.185900395e+01,8.156875068e+01,5.508628957e+00,4.308400861e+01,1.092442506e+01
2.951196376e+01,5.997554821e+01,7.526902545e-01,9.662746950e+00,5.604440913e+01,8.597882027e+01,5.429106218e+01,5.334551796e+00,3.464735595e+01,4.213591277e+01,2.646558059e+01,7.691643034e+01,9.160426166e+01,3.474758162e+01,5.132650894e+01,5.879665131e+01,5.039541311e+01,9.973407583e+01,6.181148804e+01,5.396980419e+01,7.690749541e+01,6.540881817e+01,2.251009364e+01,6.220124188e+01,2.062619512e+01,2.110947314e+01,7.281308205e+01,2.696135184e+01,2.120759673e+01,9.533232528e+01,1.831978141e+01,4.529521689e+01,2.041929193e+01,2.221244428e+01,2.344473136e+01,5.521468824e+01,8.293611015e+01,9.993039668e+01,1.130366671e+01,4.156789252e+01,6.026013774e+01,6.753230226e+01,3.950169506e+00,6.523409142e+01,8.704734770e+01,7.617708810e+00,7.940917048e+01,4.370925032e+01,9.548466164e+01,8.359754266e+01,9.326271393e+01,8.941921468e+01,6.951709373e+01,8.399438822e+01,1.123866137e+01,4.608244309e+01,5.902814905e+01,4.074633523e+01,7.286264824e+01,3.979729374e+01,1.802315176e+01,7.877219030e+01,1.324298121e+01,7.387213980e+01,1.231703642e+01,9.545617975e+01,5.675356016e+01
8.685994038e+01,6.422747635e+01,4.802801197e+01,2.993356457e+01,2.707107961e+01,4.549873450e+01,9.370711241e+01,3.138632017e+01,9.647015989e+01,5.169260166e+00,2.637441502e+01,8.029933801e+01,7.841976854e+01,6.706276217e+01,4.474545746e+01,3.751316674e+01,9.327517654e+01,4.955260618e+01,8.311586705e+01,1.536233632e+01,9.284245977e+01,1.223936007e+01,1.202940495e+00,2.029146995e+01,8.749486573e+01,1.856715726e+01,9.922605132e+01,9.181628404e+01,3.564446511e+01,1.840758580e+01,4.120571151e+01,2.205132592e+01,1.309500425e+01,1.053714678e+01,5.504209880e+01,4.980741496e+01,3.148152388e+01,3.387931987e+01,2.753698743e+00,1.095129941e+01,9.740371841e+01,7.620460895e+01,7.086826323e+01,2.807100494e+01,8.729787298e+01,7.343030901e+01,3.657201172e+00,6.558263169e+01,9.879552020e+01,9.043182123e+01,5.232308974e+01,9.780320237e+01,9.464002845e+01,6.931174035e+01,5.465272911e+01,7.594111125e+01,6.399482257e+01,3.868993074e+01,1.598901083e+01,8.094860143e+01,2.086552623e+01,8.882607241e+01,9.999360280e+01,3.545104250e+01,3.783678177e+01,4.866771556e+01,6.596542827e+01
3.624395419e+01,8.007821967e+01,1.040012668e+01,5.276238247e+00,2.498989355e+01,2.574485438e+01,1.437747540e+01,3.511408198e+00,5.706664294e+01,3.104767546e+01,8.505638283e+01,8.918608599e+01,2.874353255e+01,6.536545462e+01,2.929889453e+01,1.832879888e+01,2.076924252e+01,1.397945803e+01,7.924754941e+01,1.507297176e+01,6.855754825e+00,5.294610819e-01,4.886789831e+00,6.081253734e+01,6.267631075e+01,9.844821678e+01,7.124981714e+01,4.215055559e+01,9.951920961e+00,3.736570821e+00,2.720957718e+01,9.615753122e+01,2.368815453e+01,1.470215829e+01,4.525637727e+01,8.320518738e+01,8.368176283e+01,9.499307961e+00,1.024063659e+01,2.847803167e+01,6.953237128e+01,2.150429821e+01,2.832234988e+01,2.259325641e+01,8.601726468e+01,7.993759934e+01,6.101972762e+01,3.882953764e+01,6.820805152e+01,7.958951905e+01,1.976894490e+01,4.777384279e+01,1.393419353e+01,4.070091585e+01,9.999340302e+01,7.052784191e+01,4.359146086e+01,8.672444570e+01,9.258035232e+01,4.748443752e+00,7.186489506e+00,2.718668293e+01,1.332283339e+01,3.304432512e+01,7.750911149e+01,8.934093521e+01,5.780666050e+01
3.191932240e+01,3.564268209e+00,3.174589628e+01,5.435974589e+01,6.081350831e+01,2.113454139e+01,6.251957895e+01,1.425455339e+01,8.839532970e+01,7.665933677e+01,5.337143507e+01,3.562501567e+01,2.880167572e+01,1.596874387e+01,6.145982290e+01,7.239323889e+01,5.850244976e+00,4.104420853e+01,5.701186300e+01,7.844137784e+01,9.246035081e+01,7.436955341e+01,8.172574652e+01,9.989444718e+01,4.154843252e+00,7.935964603e+01,7.559790463e+00,4.433965051e+01,9.999328855e+01,9.608607486e+01,4.114472060e+00,9.958835015e+01,9.404097466e+01,9.556811318e+01,9.073651312e+01,4.495275375e+01,6.540513254e+01,2.681157666e+01,3.720599415e+01,4.653755686e+01,5.753795560e+00,8.758472161e+00,4.731555811e+01,5.911455755e+01,7.783255058e+01,9.060337237e+01,1.139041204e+01,3.154814135e+01,5.549286062e+01,1.803740021e+01,8.350854438e+01,1.945456440e+00,5.769872458e+00,6.609650560e+01,3.731502336e+01,3.924999861e+01,9.646351629e+01,3.246134314e+01,2.806637996e+01,8.178109611e+00,2.159697695e+01,5.562006774e+01,2.249017752e+01,9.055787657e+01,9.971326310e+01,4.428556620e+01,8.794578918e+01
6.241055562e+01,2.162886715e+01,1.625121804e+01,7.498951445e+01,2.337534002e+01,7.858475208e+01,3.653323635e+01,9.518116016e+00,4.854343050e+01,6.559912456e+01,1.830661795e+01,5.767931438e+01,9.385184608e+01,3.977913989e+01,1.669065199e+01,6.035199581e+01,3.166462463e+01,9.022008595e+01,4.975512805e+01,7.440368413e+00,1.368087098e+01,1.057194576e+01,9.762667961e+01,4.693565375e+01,7.259710824e+01,9.031625700e+01,4.005378071e+01,3.356369629e+01,1.355772189e+01,5.016179096e+01,1.699071358e+01,6.217742866e+01,1.814042108e+01,2.242163960e+01,9.961075472e+01,1.691274725e+01,8.501923079e+01,7.491171782e+01,2.849563423e+01,9.250480468e+01,9.824449633e+01,7.963354374e+01,4.645914756e+01,7.094531398e+01,8.983951066e+01,7.525335857e+01,3.807553574e+01,7.745957155e+00,1.356504420e+01,9.646430531e+00,2.760351123e+01,8.840702507e+01,5.714174399e+01,7.721133389e+01,8.620993881e+01,6.737170937e+01,3.925733743e+01,6.999056868e+01,3.463805835e+01,2.918835963e+01,4.747699665e+01,8.186690351e+01,5.234516684e+01,9.386779381e+01,5.901239835e+01,9.467830798e+01,2.445380002e+01
1.270640074e+01,8.550958889e+01,5.843653443e+01,6.495255694e+01,6.420108935e+01,4.290659825e+01,4.349652877e+01,7.200024436e+01,5.545811719e+01,1.295894806e+01,9.540919856e+01,5.731124348e+01,9.186387346e+01,7.274634092e+01,6.842889100e+01,2.474730239e+00,6.666292489e+01,3.952184017e+01,7.092426960e+01,7.667311944e+01,5.575664046e+00,4.645183111e+00,1.453728946e+01,9.312941904e+01,1.446725584e+01,6.518569502e+01,6.448922742e+01,1.458731537e+01,8.933010336e+01,2.765650659e+01,3.126278900e+00,8.838269551e+00,1.475832461e+01,6.385299595e+01,1.342909403e+01,8.580787904e+01,5.909216254e+01,1.728362360e+01,2.867708818e+01,1.327359552e+01,4.174703610e+01,5.051216582e+00,6.620848011e+01,4.255538498e+01,7.569992842e+01,6.508808132e+01,1.436093461e+01,7.196433246e+01,9.095181895e+01,2.986595733e+01,4.087393559e+01,1.403159069e+01,3.734779515e+01,9.941292570e+01,9.899054622e+01,6.470228382e+01,6.106786714e+01,6.262745921e+01,2.118607035e+00,8.336358856e+01,4.092814391e+01,1.336192104e+01,8.845029140e+01,2.289278549e+00,5.882925841e+01,3.933677860e+01,5.416797228e+01
4.400555122e+01,5.683966962e+01,1.208267496e+01,4.636146904e+01,4.947037717e+01,5.436251921e+01,8.372452447e+01,8.263027501e+00,8.430492661e+01,3.866293017e+01,1.323445290e+01,4.151855611e+01,7.038003985e+01,1.514329603e+01,1.707231394e+01,5.735059973e+01,4.517252787e+01,3.747110214e+01,1.098090391e+01,9.760079513e+01,4.099389793e+01,2.729832872e+01,5.466070820e+01,3.792233477e+01,5.344098716e+01,5.361022488e+01,6.411021269e+01,6.351695429e-01,2.218987735e+01,5.534346167e+01,3.225845082e+01,8.149239124e+01,9.285996609e+01,6.378905002e+01,7.927133855e+01,6.427646490e+01,4.344296088e+00,2.241502118e+00,9.680892743e+01,9.446655196e+01,5.707539785e+01,6.271435893e+01,6.682140060e+01,1.341145524e+01,4.327991511e+01,7.918647534e+01,7.246663116e+01,7.076283213e+01,2.423829513e+01,3.315306159e+01,7.060037344e+01,1.109185936e+01,2.903105453e+01,7.192628301e+01,7.740209055e+01,3.498190464e+01,6.635085128e+01,1.988313128e+01,9.196158259e+01,6.706259145e+01,3.408893765e+01,4.321089016e+01,9.071987007e+01,4.611416184e+01,1.135944779e+01,1.600946062e+01,9.671480059e+01
5.867697569e+01,5.861392427e+01,5.404967011e+01,7.564000995e+01,1.602822293e+01,3.283236808e+01,9.059082915e+01,6.440160529e+01,9.669371335e+01,4.544333223e+01,6.731187156e+01,5.575831829e+01,1.186928710e+01,6.686644544e+01,8.135303096e+01,6.321876592e+01,1.822975483e+00,6.881295454e+01,6.303987142e+01,6.316903158e+01,5.152240242e+01,2.181826426e+01,3.791272192e+01,9.886686817e+01,6.392276273e+01,4.147659953e+01,8.206858401e+01,5.803604558e+01,8.818942349e+01,7.066909749e+01,1.650010656e+01,3.892458272e+01,8.430746780e+01,6.969235364e+00,4.241290779e+01,3.121177032e+01,7.813780404e+01,8.687825233e+01,1.762081070e+00,9.575790473e+01,8.537559461e+01,3.406392400e+01,8.575042355e+01,2.026089269e+01,4.313626461e+01,2.193359349e+01,9.644404728e+01,6.151229920e+01,8.123831780e+01,9.936868099e+01,6.998826446e+01,5.908193526e+01,7.973532736e+01,5.987129892e+01,9.913670947e+01,1.198336380e+01,8.874106602e+01,6.735560434e+01,8.984031504e+01,2.514596601e+01,8.783080904e+01,1.914298623e+01,9.300937540e+01,9.474199867e+01,7.196278393e+01,8.979622565e+01,1.179843946e+01
9.412794270e+01,7.309353510e+01,8.348155556e+01,2.455557451e+01,5.216896326e+01,9.478375690e+01,4.476532934e+01,5.048272759e+01,9.213771602e+01,5.467229774e+01,8.169147834e+01,4.020057252e+01,4.868410397e+01,2.125155291e+01,6.465619200e+01,9.969638727e+01,5.970878968e+01,2.076773887e+01,6.149578723e+01,6.054690521e+01,1.804864154e+01,7.051803436e+00,2.945491504e+01,1.774229203e+01,9.992787039e+00,2.439114651e+01,5.494683217e+01,6.943174377e+01,6.122388885e+01,7.716197465e+01,1.200540225e+01,7.502573014e+01,3.021825483e+01,3.271419074e+01,2.084230967e+01,8.995941503e+01,8.933122348e+01,2.250441741e+01,9.510504875e+01,9.246218963e+01,5.012110652e+01,3.056654879e+01,9.953241430e+01,5.531815042e+01,7.338661202e+01,5.153649816e+01,8.573640205e+01,1.810631889e+01,9.573722331e+01,7.486824378e+01,6.739273262e+01,9.681811630e+01,5.141999679e+01,7.254269493e+01,7.775192488e+01,4.857387520e+01,4.337395170e+01,4.685457678e+01,4.432348247e+01,6.768561491e+01,6.165612089e+00,6.320443542e+01,7.904193851e+00,8.133561292e+01,4.938077494e+01,7.441515321e+00,4.998790951e+01
4.536573921e+01,4.436358745e+01,8.529225497e+01,7.111150111e+01,6.078526341e+00,9.725896250e+01,8.449561818e+01,1.073765031e+01,6.432415514e+01,4.171465503e+01,3.567050258e+01,3.625176826e+01,9.421844486e+01,7.258512878e+01,5.715910923e+01,3.229229425e+01,8.181662628e+01,3.715987056e+00,8.104511646e+01,1.032824381e+01,9.944154067e+01,6.093135747e+01,5.939536657e+01,2.593378588e-01,6.483679327e+01,4.085320195e+01,6.662914336e+01,3.955402359e+01,7.402493500e+01,5.388712509e+01,6.659351986e+01,4.349367022e+01,7.325881605e+01,5.017213816e+01,5.092722443e+01,3.672049522e+01,4.699203004e+01,1.897357126e+01,8.971565683e+01,7.515145937e+01,8.672535805e+01,6.601902484e+01,9.119163761e-01,7.508177281e+01,7.667104788e+01,8.580567907e+01,6.643708201e+01,4.879293556e+01,7.890914888e+01,5.606858805e+01,6.210839601e+01,3.624020055e+01,7.872132585e+01,8.389133629e+01,7.883004739e+01,7.307779376e+00,1.730902476e+01,9.074484140e+00,8.513676897e+01,5.441312826e+01,5.209466380e+01,6.536911756e+01,6.579710756e+01,4.998199852e+01,4.075205246e+01,1.755101884e+01,4.367173501e+01
1.080939442e+01,7.446341844e+01,7.897896441e+01,4.547220670e+01,6.541665231e+01,8.533420242e+01,7.855964442e+01,5.738137223e+01,9.879592100e+01,8.193614596e+01,6.752894615e+01,1.692368582e+01,2.462552134e+01,7.286024344e+01,3.498764660e-01,2.264958416e+01,3.213942753e+01,6.322864057e+01,4.601751552e+01,3.125358201e+01,9.008647125e+01,6.034645191e+01,4.979213758e+01,7.223763645e+01,6.413569538e+01,1.542167797e+00,1.431235622e+01,2.952984888e+01,6.598240401e+01,2.137464282e+01,8.628108320e+01,3.810300222e+01,3.629256718e+01,4.506534073e+01,6.119199489e+01,7.474995295e+01,3.723335334e+01,2.801163310e+01,9.877723418e+01,7.171966213e+01,9.389512035e+01,9.056517405e+01,1.433442588e+01,1.416500958e+01,2.482899243e+01,1.745560164e+01,8.976108141e+01,6.771045563e+00,1.611534268e+01,7.575902119e+01,2.976668803e+01,4.413741947e+01,3.757758507e+01,6.659635112e+01,9.198741957e+01,7.557573547e+01,8.002883767e+01,3.457122739e+01,6.846503398e+01,3.757449818e+01,3.090005198e+01,2.525657508e+01,4.777010279e+01,8.781664414e+01,1.205536025e+01,1.166561838e+01,8.937313380e+01
5.364307708e+01,1.586615729e+01,4.103048390e+01,8.599417576e+00,7.710019413e+01,2.318209606e+01,5.034094338e+01,3.026617751e+01,1.788801102e+00,5.541654278e+01,9.478789121e+00,2.701793410e+01,1.086324464e+01,5.884346226e+01,8.076351165e+01,1.480049632e+01,9.224233465e+01,4.691670358e+01,7.357760735e+01,3.329513192e+01,6.026718422e+01,2.628912276e+01,2.476441912e+01,6.020855294e+01,4.689288190e+01,1.104214662e+01,1.952873375e+01,1.714880910e+01,5.181140143e+01,4.731862260e+01,3.324026449e+01,1.628053585e+01,4.366015174e+01,8.594134492e+01,9.586203226e+01,3.844217946e+01,9.109961772e+01,3.476851642e+01,6.538722255e+01,1.634003086e+01,7.871562388e+01,9.330621359e+01,4.723192499e+01,7.773413480e+01,1.192011179e+01,3.083403801e+01,2.517112755e+01,4.749859374e+01,9.835506875e+01,7.665871680e+01,4.494761788e+01,1.369422262e+01,8.567376240e+01,8.185410499e+01,6.722844119e+01,7.067226078e+01,1.835070154e+01,8.155064682e+01,8.187962826e+01,7.561430643e+01,2.075811765e+01,3.015544467e+01,8.540002396e+01,8.726270250e+00,6.085019975e-01,8.857585291e+01,1.011454067e+01
7.332637356e+01,3.455743872e+01,5.780891288e+01,3.598519337e+01,7.208983563e+01,1.651324504e+01,7.361361103e+01,9.355931483e+01,2.094232579e+01,7.918992347e+01,1.047412473e+01,2.519247496e+01,9.936912546e+01,8.396265291e+01,7.709720447e+01,5.316174817e+01,3.697781121e-01,7.725193059e+01,1.670092610e+01,9.246020482e+01,8.852907339e+01,5.847706016e+01,4.743955782e+01,7.841915461e+01,1.069052447e+01,1.025907581e+01,2.360314591e+01,1.335958947e+01,6.911057448e+01,5.190721995e+01,4.069281126e+01,7.910436529e+01,8.312180174e+01,3.567742879e+00,7.052643692e+01,3.772208334e+01,3.289777710e+01,5.145250320e+01,7.118823305e+01,8.902156927e+01,9.845786561e+01,7.291832152e+01,4.426095327e+01,6.984444296e+01,2.002773752e+01,9.371410624e+01,5.313750054e+00,2.889932632e+00,7.573102494e+00,3.808417378e+01,3.933930188e+01,2.480841082e+01,7.585462632e+01,6.148186402e+01,3.035287742e+00,3.274319594e+01,1.499243470e+01,3.665125555e+01,9.343641382e+01,4.061163508e+01,8.700859729e+01,8.927649488e+01,9.406227245e+01,2.064591375e+01,8.395104132e+01,4.139435160e+01,9.937013280e+01
