v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93
1.483413015e+01,5.629169121e+01,3.985206237e+01,7.632206634e+01,3.461035134e+01,9.459701693e+01,7.809773432e+01,5.491594003e+01,7.774631794e+01,9.940460697e+01,4.965442481e+01,6.124143436e+01,8.895432336e+01,3.807497413e+01,1.710468610e+01,7.337784285e+01,5.950413901e+01,1.756440160e+00,1.259388236e+01,3.922267981e+01,6.946315370e+01,4.336901809e+01,2.040007246e+01,7.372768641e+01,9.296763170e+01,5.693984990e+01,2.567805366e+01,1.639706623e+01,1.510452561e+01,7.582370131e+01,2.953376534e+01,8.455422467e+01,6.549660974e+00,2.892273844e+01,8.956602659e+01,5.101443798e+01,3.017955092e+01,1.638448814e+01,5.226752994e+01,6.254530130e+01,8.607907008e+01,7.621934871e+01,7.309342482e+00,6.375514104e+00,3.064223931e+01,3.967152527e+01,5.709794478e+01,8.180224159e+01,3.747281629e+01,6.773730429e+01,8.455728226e+01,3.998648455e+01,7.828179443e+01,9.447634039e+01,8.764178232e+01,1.803738826e+01,9.435899105e+00,9.390982065e+01,3.858712948e+01,9.656091639e+01,5.238169829e+01,8.303135439e+01,3.718156765e+01,5.147008260e+01,7.698436837e+01,1.621223974e+01,3.482600229e+01,2.636784054e+01,8.428552761e+00,4.993030593e+00,3.125630608e+01,1.275781312e+01,2.294795134e+01,8.913766918e+01,7.949614365e+01,2.353054944e+01,3.150459618e+01,6.919493010e+01,3.023962666e+01,1.760696224e+01,2.145145656e+01,3.270871854e+01,8.872156700e+01,4.679121962e+01,1.397708314e+01,6.913152159e+01,6.531344804e+01,8.857643397e+01,6.632405568e+01,9.303088176e+01,4.317415101e+01,3.202481676e+01,9.297574625e+01
2.821489374e+01,3.323565314e+01,9.217610783e+01,4.708768677e+01,9.456675367e+01,9.023050304e+01,2.955685518e+01,6.209596441e+01,3.738270045e+01,4.043581817e+01,1.873091233e+01,3.520021824e+01,2.243881129e+01,4.143582091e+01,2.549696095e+01,7.268883086e+01,1.452318428e+01,5.067025253e+01,8.090939992e+01,4.156894383e+01,4.100590668e+01,7.929974994e+01,5.426614534e+01,2.892789678e+01,7.905400015e+00,1.433776331e+01,9.362225537e+01,1.800557009e+01,3.440021143e+00,7.548904633e+01,7.106220035e-01,7.020604849e+01,8.543920392e+01,3.770319912e+01,4.615171241e+01,1.174512076e+01,4.142875037e+01,6.730403448e+01,5.084919608e+00,9.361689949e+01,5.325389546e+01,7.537655291e+01,9.251103411e+01,1.437020098e+01,4.273592459e+01,7.123424155e+01,1.792285910e+01,4.041586276e+01,9.670697909e+01,5.145441888e+01,7.609310811e+01,3.950907271e+01,9.729448097e+01,4.356576636e+00,2.107405616e+01,5.226406277e+01,1.275424438e+00,2.963531724e+01,5.698583584e+01,6.098081648e+01,1.182167482e+01,5.880403898e+01,3.150962374e+01,8.381148351e+01,6.834211545e+01,9.721520319e+01,8.920656490e+01,1.906455577e+00,4.805605286e+01,4.179623970e+01,8.817322792e+01,7.881885911e+01,4.700138485e+01,9.902980577e+00,7.263064290e+00,1.333061770e+01,1.462691756e+01,9.491449449e+01,1.296694102e+01,6.195905506e+01,6.856515718e+01,3.242639196e+01,5.825694442e+00,4.783082648e+01,4.857858587e+00,1.839142985e+01,4.951857348e+00,7.747777987e+01,4.898123018e+01,3.244100266e+01,7.403552294e+01,6.795702488e+01,4.569243442e+01
1.668939223e+01,2.809268990e+01,7.619955137e+01,3.535421950e+01,3.730386411e+01,9.236872911e+01,3.208023496e+01,4.207080405e+01,5.118043661e+01,6.141820899e+01,7.968902499e+00,6.469646828e+01,5.647276165e+01,1.710929878e+01,1.221066878e+01,9.213392534e+00,7.897392794e+01,9.820513252e+01,5.540628947e+01,6.721191168e+00,5.598600233e+01,8.236892887e+01,1.009283390e+01,7.878115221e+01,8.298906915e+00,1.294817869e+01,1.852903666e+01,8.220989817e+01,4.125270427e+01,3.743164592e+01,7.520861191e+01,9.184552803e+01,7.417154732e+01,3.007527156e+00,2.447127522e+01,3.116431601e+01,2.528856777e+01,9.644391799e+01,6.775090066e+01,8.932416147e+01,5.015798449e+01,9.875214715e+01,9.926917399e+01,2.980031017e+01,4.683536170e+01,4.783242688e+01,1.662988210e+01,2.643347373e+01,4.386500958e+01,7.243730306e+01,3.506780162e+01,2.788032074e+01,1.181508820e+01,3.242337410e+01,7.915463654e+01,7.016398335e+00,2.432648393e+01,1.676472359e+01,1.446272140e+01,2.529127337e+01,2.657527434e+01,8.428897580e+01,9.715557168e+00,6.213110324e+01,2.616390188e+01,8.694532273e+01,7.727199036e+01,4.766328498e+01,9.467335073e+00,7.931525721e+01,1.570126690e+01,6.878898753e+00,7.977784828e+01,2.472349260e+01,5.480171613e+01,8.447693925e+01,2.120369862e+01,3.296243704e+00,5.358109665e+01,3.531747412e+01,6.671794326e+00,3.796431277e+01,9.270142186e+01,6.766920001e+01,1.872767844e+01,9.524422824e+01,7.604601267e+01,7.656723653e+01,9.683287214e+01,4.334354107e+01,6.190892730e+01,7.979680464e+00,8.870292699e+01
3.978827342e+01,8.715738737e+01,1.470063773e+01,1.265853069e+01,9.202686230e+01,2.919760266e+01,7.232969007e+01,6.496203443e+01,6.451560212e+01,2.744304928e+01,7.713661786e+01,7.194233447e+01,1.974962453e+01,7.542432872e+01,3.863997555e+01,7.430166616e+01,1.165613193e+01,1.723772431e+01,2.610514117e+00,3.170679148e+01,5.370619682e+01,3.297003404e+01,5.211717427e+01,2.246123942e+01,6.915183825e+01,9.699516467e+01,9.186063476e+01,8.191793914e+01,6.182342457e+01,1.705904885e-02,5.313100235e+01,9.806466105e+01,3.848737824e+01,9.154968166e+01,7.585529957e+01,2.855921217e+01,9.132404930e+01,3.729842292e+00,8.590457610e+01,2.691493428e+01,9.487769496e+01,9.322384030e+01,1.231220594e+01,7.110422970e+01,2.600394281e+00,5.096973434e+01,6.486947368e+01,7.774721997e+01,8.138762310e+01,8.240619780e+00,6.470998119e+01,3.984348372e+01,8.574126377e+01,3.782863473e+01,8.798868634e+01,2.925318077e+01,7.560232647e+01,1.013019184e+01,4.216348449e+01,3.820139356e+01,4.336968685e+01,4.756076030e+01,8.214110874e+01,6.305444525e+01,6.243686535e+01,7.616129680e+01,3.320506770e+01,9.791223185e+01,8.187268380e+01,5.736754691e+01,1.445064476e+01,5.369414430e+01,7.049745786e+01,4.278819199e+01,5.464376949e+01,9.155906301e+01,6.756846292e+01,4.221028278e+01,5.439863705e+01,9.344459772e+00,2.131497483e+01,1.388963581e+01,9.467112507e+01,8.858780926e+00,5.082359900e+01,8.092937514e+01,2.060008478e+01,5.596097657e+01,7.555805003e+01,7.884595912e+01,8.385710362e+01,8.347201674e+01,1.274418927e+01
2.960271729e+00,7.125063437e+01,2.344685937e+01,7.561317714e+01,2.466219153e+01,4.496622824e+01,2.210652931e+00,5.350834710e-01,7.750459431e+01,8.992442238e+01,4.950386970e+01,9.281755613e+01,4.078767618e+01,8.482023477e+01,4.338215399e+01,7.866081984e+01,7.087381188e+01,3.067898706e+01,8.406408001e+01,9.029956704e+01,2.816075558e+01,3.851852524e+01,5.505048232e+01,3.801728028e+01,9.433463814e+01,1.768011058e+01,1.225270000e+01,5.820550505e+01,6.787978292e+01,4.949451283e+01,9.250607090e+01,5.191254975e-01,2.938188177e+01,6.058806626e+01,2.224221055e+01,2.519690416e+01,1.602456680e+00,1.606931098e+01,7.770088683e+01,9.906363877e+01,3.282330432e+01,3.692272806e+01,2.660462834e+01,3.824751733e+01,4.194520980e+01,5.814369163e+01,3.413086200e+01,6.136091451e+01,4.986065300e+01,1.795615380e+01,5.680446685e+01,3.670821059e+01,1.579673677e+00,9.026978025e+01,6.414543319e+01,7.731367532e+01,4.304343261e+01,1.133592152e-01,1.615943616e+01,2.258615235e+01,6.534908265e+01,9.231091487e+01,9.145692639e+01,6.441341843e+00,9.206128139e+01,6.318903358e+01,6.375118216e+01,2.842617143e+01,9.384089584e+01,2.943242379e+01,6.570407663e+01,6.708940247e+01,5.621062095e+01,6.942565240e+01,1.619065890e+00,1.860622246e+01,7.212007003e+01,5.069218810e+00,9.414253082e+01,7.653549037e+01,1.035792756e+01,6.025958679e+01,5.639716516e+01,7.546003880e+01,2.782302017e+01,4.197956618e+01,4.188360362e+01,5.796008198e+01,7.519705102e+01,5.098905387e+01,8.792020601e+01,1.005157062e+01,3.883978938e+01
2.423822954e-01,5.504934228e+01,8.148004198e+01,9.950914338e+01,7.429484879e+01,1.932952335e+01,4.941531350e+00,9.269118417e+00,8.975409825e+01,5.414631440e+01,6.652500839e+01,8.331215362e+01,7.482286984e+01,8.704678030e+01,4.499899217e+01,3.668797022e+01,4.775308832e+01,3.513200402e+01,9.439666238e+01,9.313150118e+01,8.281732636e+01,4.454773518e+01,4.067963401e+01,7.250626306e+01,7.952907254e+01,3.728899095e+01,9.991166085e+01,7.443275300e+01,5.367275669e+01,7.337445698e+01,8.759229873e+01,3.271203730e+01,6.862147048e+01,5.302111763e+01,4.155542660e+01,9.857948737e+01,9.284509449e+01,4.590635278e+01,9.553349879e+01,5.901529996e+00,8.549296520e+01,6.489867745e+01,1.315029988e+01,4.199234401e+01,5.056384609e+01,2.579518257e+01,6.738955170e+01,9.079034765e+01,7.572359698e+00,2.519412966e+01,6.855370840e+01,6.624074030e+01,4.881609698e+01,5.667752103e+01,8.642988544e+00,7.934721078e+01,2.794475844e+00,7.487019207e+01,3.542332851e+00,4.767309796e+01,4.607554734e+01,3.724950785e+01,3.654937866e+01,7.868762007e+01,7.206425301e+01,2.965803294e+01,8.027527996e+01,9.257807570e+01,6.546122701e+01,1.240898447e+01,8.184221704e+01,4.577642146e+00,9.065990024e+01,7.941418790e+01,5.620656882e+01,9.798867688e+01,7.369317476e+01,2.079326320e+01,6.855272937e+01,5.249990180e+01,6.965643769e+01,5.938016399e+01,4.629087372e+01,4.258583762e+01,3.318807174e+01,6.141716673e+01,6.299879587e+01,6.801249906e+01,7.119375563e+01,3.982643878e+01,6.339937749e+01,7.980063004e+01,9.661876916e+01
3.411011910e+01,7.915621627e+00,2.182236210e+01,1.704977855e+01,7.732389106e+01,2.240072850e+01,6.937781770e+01,7.139712764e+01,3.766470538e+01,7.742873480e+01,5.617629797e+01,9.458686538e+01,7.702271673e+01,6.485246693e+01,2.886987334e+01,7.988288786e+01,2.782945969e+01,9.217098838e+01,6.556822667e+01,4.253240640e-01,7.059702869e+01,9.702395602e+01,3.742823375e+01,3.278492320e+01,8.037499250e+01,6.187927995e+01,1.192919851e+01,7.427714286e+00,8.103640392e+01,9.452863751e+01,8.143668278e+01,3.745373817e+01,1.717549122e+00,7.578504901e+01,8.132109670e+00,2.815432147e+01,4.517106699e+01,7.041571242e+00,5.637939276e+01,1.706042333e+01,4.627925095e+01,6.574590219e+01,6.923372417e+01,7.954354139e+01,1.296879425e+01,4.918798696e+01,8.762588815e+01,4.187746928e-01,4.492470092e+01,1.625838671e+01,5.991146668e+00,4.385256505e+01,6.458808862e+01,5.301086662e+01,9.472469279e+01,7.781914724e+01,3.626888674e+01,5.138430641e+01,3.607473705e+01,5.889632267e+01,4.770127677e+01,4.029000703e+01,7.678111832e+01,6.259562914e+01,3.343582695e+01,6.759413167e+01,6.368215617e+01,3.846191006e+01,4.902708766e+01,1.814155551e+01,9.674990629e+01,2.528666702e+01,9.093740054e+01,9.144267949e+01,5.998689960e+01,2.810958030e+01,3.045317665e+00,2.703165462e+01,4.672847348e+01,8.411857765e+01,8.660988774e+01,1.035886092e+01,4.563932765e+01,3.932340090e+01,9.364411314e+01,8.179467845e+00,2.286310682e+01,4.613942717e+01,9.729213931e+01,9.337256804e+01,4.424279143e+01,4.276358357e+01,1.016112287e+01
1.386800873e+00,6.915135017e+01,5.430030661e+01,8.990736389e+01,8.626431534e+01,7.322463422e+01,2.986926304e+01,7.584481059e+01,6.843307586e+01,2.072870093e+01,3.490260005e+00,8.311115548e+01,2.692097641e+00,6.438295595e+01,2.041681118e+01,4.245318028e+01,3.453177476e+01,8.009078636e+01,8.956651572e+01,1.504528471e+01,3.288074201e+01,8.416424219e+01,9.851149365e+01,7.140350681e+01,9.986351312e-02,4.561554532e+01,2.772559804e+01,5.101796712e+01,1.272617002e+01,7.015070689e+00,4.437952734e+01,6.464026745e+01,8.150218176e+01,5.515298483e+01,6.468430780e+01,5.270739574e+01,7.896073688e+01,9.964562733e+01,8.653854332e+01,3.297853644e+01,3.023664661e+01,9.931636410e+01,6.329915476e+01,1.335131465e+01,3.609906402e+01,1.138364344e+01,3.478039904e+01,7.745857871e+01,2.908614015e+01,4.526502140e+01,1.557754857e+01,2.117708698e+01,4.409541688e+01,4.871539839e+01,5.834457677e+01,7.795721959e+01,2.270042780e+01,3.116866041e+01,5.365163872e+01,8.702521480e+01,1.894070516e+01,8.536914786e+01,3.625226258e+00,5.890879563e+01,7.655614143e-01,8.223420534e+01,2.441345570e+01,7.199162906e+01,3.001808161e+01,6.422439712e+01,1.736141879e+01,7.700163147e+01,4.826758520e+01,6.019811524e+01,6.487179861e+01,6.741871634e+01,4.198372002e+00,4.828348449e+01,9.258833465e+01,2.820781719e+01,1.250148919e+01,9.249062770e+01,1.835630097e+01,3.521664795e+01,7.918504086e+00,6.375855858e+01,2.138559487e+01,7.850025714e+01,4.206726379e+01,8.113715246e+01,2.514354353e+01,8.724848004e+01,7.393244838e+01
1.506161253e+01,9.819740069e+01,6.000289598e+00,1.808290578e+01,7.402473713e+01,4.902257156e+01,6.540576390e+01,9.829394537e+01,3.142649655e+01,1.407462083e+01,3.114277378e+01,9.113905526e+01,5.685049135e+01,5.749118790e+01,5.055007117e+01,3.476303076e+01,5.865017703e+01,4.323428829e+01,4.171516880e+01,8.479791458e+01,4.716117249e+01,3.767942318e+01,3.914326178e+01,5.391990147e+00,9.503064353e+01,1.001874522e+01,6.862817087e+01,2.483374314e+01,9.837738450e+01,1.189139041e+01,5.276506796e+01,3.629546742e-01,1.993568085e+01,9.641044160e+01,2.988779025e+01,2.081312641e+01,6.406894230e+01,8.565462565e+01,6.310024835e+01,4.179742877e+01,3.375671146e+01,6.742044763e+01,7.391040800e+01,4.088908630e+01,1.241314224e+01,7.266330193e+00,4.967954065e+01,3.457673141e+01,4.957363920e+01,3.334157933e+01,8.786156415e+01,4.948987358e+01,7.500572447e+01,2.915735700e+01,6.012395732e+01,6.821246864e+01,6.370556594e+00,8.322428548e+01,5.528928459e+01,8.083921207e+00,7.854143723e+01,2.571773066e+01,6.864900011e+01,9.446369566e+01,1.223516001e+01,6.262898325e+01,3.741489034e+01,2.184168146e+00,1.512005090e+01,7.576273678e+01,6.192204659e+01,5.673289955e+01,9.406308342e+01,5.983534703e+01,2.238304240e+01,6.969031944e-01,2.669814744e+01,1.989334324e+01,1.917577762e+01,3.923468683e+01,1.890512025e+01,5.141525546e+01,4.781728181e+01,7.154429126e+01,6.192464255e+01,4.418231727e+01,1.170662628e+01,4.702246043e+01,6.194995388e+01,6.068549111e+01,8.194289544e+01,3.988348280e+01,8.690947954e+01
8.649892339e+01,9.699353941e+00,9.675957195e+01,6.154779039e+01,6.823070764e+01,9.004309633e+01,5.273973074e+01,7.149963787e+00,9.420287413e+01,3.598529028e+01,6.052975501e+01,6.284679663e+01,3.684780099e+01,2.450540147e+01,4.889193219e+01,5.494851225e+00,2.277708604e+01,7.794175189e+01,7.770000394e+00,8.083098458e+01,6.082602760e+01,1.858567755e+00,8.575394024e+01,5.811023578e+01,3.022877876e+01,3.893505703e+01,2.108782507e+01,1.053420446e+01,8.000071185e+01,2.619002511e+01,6.057692063e+01,1.648772900e+01,4.992155409e+01,7.986558280e+01,5.822524974e+01,4.820376402e+01,8.796390770e+01,4.445766378e+01,6.158832726e+01,1.912773869e+01,4.159795160e+01,1.728424420e+01,9.270487105e+01,4.421316722e+01,3.752564311e+01,6.067244277e-01,2.340450758e+01,1.540546005e+01,8.026860905e+01,7.289892054e+01,6.824293985e+00,6.797976636e+00,1.321323787e+00,1.371534366e+01,7.882429267e+01,9.574964360e+01,6.236452216e+01,6.045140930e+01,3.976742357e+01,8.608504414e+01,3.859789546e+01,7.062097751e+01,6.405321340e+01,5.597914759e+01,1.464014333e+00,8.713002448e+01,2.854753531e+01,2.742358113e+01,4.999087887e+01,9.941403068e+01,9.938464481e+00,5.436970897e+01,3.576923643e+01,1.854437495e+01,3.862087591e+01,8.524410655e+01,1.107333463e+01,4.320583680e+01,6.757646094e+01,4.393267824e+00,5.788721739e+01,5.786584808e+01,3.182050926e+01,9.217841285e+01,3.278621505e+00,1.190205606e+01,2.884944954e+01,2.350520726e+01,7.967778360e+01,6.720140466e+01,6.293043631e+01,6.780020217e+01,4.434171131e+01
5.211465915e+01,7.212782733e+01,4.385350786e+01,1.393377349e+01,7.692611290e+01,2.121741795e+01,9.170244375e+01,6.268824748e+01,2.386135885e+01,5.839748054e-01,3.352283783e+01,2.889799437e+01,9.338920792e+01,6.980702446e+01,2.123636205e+00,1.512190291e+01,2.076286891e+00,7.888461042e+01,2.686292906e+01,3.297211384e+00,9.507567695e+01,6.269341012e+01,6.907833152e+01,8.847670245e+01,9.048126856e+01,6.052652336e+01,4.694862985e+01,1.261624734e+00,3.437757903e+01,3.928033539e+01,8.822815841e+01,9.709801005e+01,3.272993350e+01,3.123008847e+01,2.913566068e+01,2.956808320e+01,8.854311844e+00,1.610474661e+01,7.433964534e+01,8.908394572e+01,7.728365124e+01,9.477506954e+01,1.130389302e+01,1.030525493e+01,9.597207238e+01,4.173198883e+01,7.327782924e+01,2.033494391e+01,5.672893154e+01,5.258830093e+01,7.476137728e+01,2.279290397e+01,6.938509084e+01,9.315065037e+01,5.922826226e+01,3.243188214e+01,4.643076122e+01,2.264571136e+01,3.932502787e+01,4.148710571e+01,1.572201513e+01,1.043612989e+01,1.271343356e-01,5.648233953e+01,5.215621727e+01,3.087450638e+01,2.267697646e+01,1.784479479e+01,6.465566998e+01,1.897569922e+01,3.235502423e+01,5.424472226e+01,7.437469768e+00,5.978260243e+01,5.283575226e+01,7.485304030e+01,9.223300596e+00,7.576413924e+01,5.272807622e+01,8.990883074e+01,7.877195377e+01,5.503554877e+01,9.758607400e+01,2.728523849e+01,6.991364308e+01,7.995658438e+01,3.570286286e+00,5.589100147e+01,9.451978005e+01,3.298733106e+00,7.196374328e+01,7.346197665e+01,6.427535764e+01
2.875287157e+01,1.103555460e+01,5.353048393e+01,7.282623140e-01,1.048615555e+01,8.757763715e+01,7.689495005e+01,1.828231055e+01,6.980681760e+01,3.495139729e+01,8.453456821e+01,2.772359998e+01,2.345038473e+01,6.709058244e+01,6.598368936e+01,1.584670405e+01,5.182898694e+01,1.882794015e+01,4.458108579e+01,9.000448073e+01,1.592763208e+01,9.820788396e+01,4.911753730e+01,4.276361482e+01,6.390637350e+01,5.874926957e+01,3.079664125e+01,8.688935997e+01,8.326760708e+01,2.970597182e+00,2.798868410e+01,3.921085689e+01,7.079867952e+01,7.341686224e+01,5.401544853e+01,9.537272692e+01,7.104088438e+01,8.478757093e+01,1.840781580e+01,9.313563575e+01,4.852826742e+01,3.376398375e+01,3.161062790e+01,4.126796173e+01,3.709570983e+01,8.053892106e+01,5.928701303e+01,4.915839255e+01,7.831228127e+01,8.543197951e+01,4.562270744e+01,7.373671805e+01,4.109169825e+01,4.255952279e+00,6.273259609e+01,2.663656817e+01,2.606126265e+01,7.358465379e+01,1.577481244e+01,8.562557713e+01,3.151231345e+01,4.467268139e+01,6.518783510e+01,7.288273063e+00,2.486277576e+01,7.285446144e+01,7.417361016e+01,2.530123941e+01,7.757120348e+01,8.768215863e+01,8.091839882e+01,1.401232515e+01,1.963175418e+01,3.922450682e+01,4.637185745e+01,8.287099462e+01,8.258467287e+01,6.829239930e+01,6.490666539e+01,6.738729674e+01,6.491357637e+01,9.455407780e+01,1.193907871e+01,8.638785201e+01,7.926332779e-01,5.717667719e+01,9.922462355e+01,2.779395442e+01,9.582468441e+01,2.407733017e+01,2.733642305e+01,5.861145140e+01,2.186299842e+01
6.530709756e+01,3.678923967e+01,6.107782697e+01,1.810639745e+01,6.001290241e+01,6.750997635e+01,9.652494291e+01,6.885520810e+01,9.960985684e+01,6.910695890e+01,2.758882070e+01,9.566513294e+01,7.720089826e+00,6.208571472e+01,5.555282431e+01,5.002081780e+01,1.629073992e+01,6.551250523e+01,8.264908392e+01,4.191297709e+01,4.727944594e+01,9.462426681e+01,4.921672454e+01,9.119631333e+01,1.991846918e+00,4.213948125e+01,1.582603033e+01,2.248748418e+01,5.268028972e+01,3.507976874e+01,5.593825673e+01,3.718152999e+00,1.516370275e+00,9.698638057e+01,4.471290297e+01,3.202735524e+01,5.260761861e+01,9.266330200e+01,7.412686759e+01,9.694151518e+01,8.274143839e+01,7.073194680e+00,4.258266606e+01,1.610874135e+01,2.973448398e+01,1.258630029e+01,6.157605474e+01,6.501076632e+01,8.426069283e+01,7.326880187e+01,8.653747196e+01,7.719464656e+01,8.464710865e+01,6.249036210e+01,7.525879366e+01,9.658489038e+01,9.954649335e+01,8.464634277e+01,3.394729862e+01,2.118889634e+01,2.113956261e+01,2.359653303e+01,6.451066753e+01,1.372418274e+01,4.877810407e+01,4.974246775e+01,1.672439606e+01,3.149751783e+01,3.185038536e+01,4.359373125e+01,6.698823940e+01,6.996054515e+00,6.525821090e+01,3.550785679e+01,3.106816516e+01,5.018963766e+01,8.039264099e+01,7.054336646e+00,7.737721435e+01,8.057562406e+01,2.862048773e+01,4.106836763e+01,2.608399137e+01,7.009332918e+00,1.462174113e+00,7.647899845e+01,1.280041568e+01,6.799536090e+01,2.837452499e+01,4.360793899e+00,9.192769273e+01,1.712521482e+01,4.445033919e+01
1.112875958e+01,6.617773038e+01,4.993461103e+01,2.162239259e+01,5.079380878e+01,5.272919731e+01,5.094315455e+01,1.508633719e+01,8.718465462e+01,7.654410804e+01,1.148535678e+01,5.888185393e+01,9.001617334e+01,3.529817261e+01,1.137551813e+01,5.903567554e+01,1.862220408e+01,2.131048485e+01,4.026851376e+01,4.608967169e+01,6.684786965e+01,4.893650409e+01,5.299900835e+01,5.460575517e+00,6.562862797e+01,1.191065840e+01,8.386573855e+01,4.781153432e+01,5.788171433e+01,5.288451671e+01,5.013109927e+01,8.374021361e+01,5.432550081e+01,4.990016318e+01,5.917720796e+01,8.055144207e+01,2.094068605e+01,2.277776155e+01,8.609839316e+01,6.714906918e+01,9.703899347e+01,5.807999843e+01,8.312727110e+01,9.340388069e+01,2.142294415e+01,4.662699614e+01,2.518912415e+01,8.817507137e+01,5.979637152e+01,7.718963327e+00,3.720355398e+01,1.436284038e+01,4.779117143e+00,7.415385261e+01,3.708600520e+00,2.475435987e+01,4.141006859e+01,9.034921258e+01,1.516645016e+01,3.784538962e+01,3.159866827e+00,7.301093641e+01,2.737500090e+01,7.584000739e+01,3.503475368e+01,1.961999315e+01,7.311750801e+01,8.166270480e+01,8.669394431e+01,5.093378906e+01,6.740093360e+01,3.698614530e+00,7.880027488e+01,5.847864226e+01,7.852297436e+01,9.966378975e+01,3.607916735e+01,1.667921091e+01,9.577626375e+01,8.409997505e+01,3.348969812e+01,1.490252708e+01,4.576369113e+01,5.283623726e+01,9.317269381e+01,2.017060761e+01,3.587509426e+01,9.808505861e+01,9.892085576e+01,9.887978722e+01,9.657733621e+01,7.646210105e+01,5.775753703e+01
6.313922245e+01,6.273767728e+01,4.798341485e+01,4.251689424e+01,5.712502600e+01,7.931868347e+01,6.638950870e+01,6.668049764e+01,3.830174975e+01,2.115687801e+01,8.905256588e+01,9.729505567e+01,8.199389613e+01,1.557804097e+01,2.756141373e+01,8.027897952e+01,9.764414481e-01,2.203395822e+01,9.967533269e+00,3.870379159e+01,1.982369042e+01,1.556655830e+01,5.266205605e+01,5.059160508e+01,9.806702385e+01,3.741613250e+01,4.141619806e+01,2.216516242e-01,2.626131176e+01,4.380458874e+01,3.372610570e+01,8.098658575e+01,1.255096179e+01,3.329398673e+01,4.015270324e+01,4.129091662e+01,4.185455643e+01,8.590391369e+01,7.070731608e+01,3.130439591e+01,8.030505068e+01,1.656503795e+01,9.868954414e+01,6.391983167e+01,9.539101660e+01,6.359821305e+01,3.011478930e+01,8.931743234e+01,6.329183507e+01,3.793837351e+01,3.732413095e+01,9.927856630e+01,1.741564042e+01,5.466475146e+01,4.669126637e+01,2.792053919e+01,5.073470099e+01,8.665078195e+01,9.476015537e+01,4.362635163e+01,9.565587943e+01,9.608810709e+01,1.322675941e+01,6.777431295e+01,2.288939896e+01,4.801740103e+01,8.934518963e+01,7.038891066e+01,2.354145272e+01,1.037872602e+01,6.101567487e+00,8.344941865e+01,2.617129755e+00,2.299564142e+01,6.751059971e+01,4.972130960e+01,9.141015456e+01,6.020291183e+01,1.287487455e+01,8.613196688e+01,4.677549526e+01,9.906060367e+01,8.153967344e+01,8.943797053e+01,8.585514766e+01,1.994340608e+00,3.262693068e+01,7.285212010e+01,9.375537364e+01,1.472157313e+00,1.547207235e+01,4.327804206e+01,7.524649533e+01
