v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55
9.075299956e+01,5.399372653e+01,1.534086699e+01,2.556770349e+01,3.856392937e+00,7.120832542e+01,1.970028590e+01,6.540840823e+01,7.643473893e+01,5.293029682e+01,5.573723150e+01,9.289154461e+01,9.240857502e+01,6.827652579e+01,8.958163798e+01,8.356426052e+01,1.578127677e+01,5.738813022e+01,5.264105222e+01,7.485425382e+01,2.153080508e+01,7.897756695e+01,7.090528458e+01,5.035607947e+00,8.818791872e+01,8.164616663e+01,2.614194750e+01,5.914299853e+01,6.609435802e+01,4.185576158e+01,3.465406802e+01,2.225134970e+00,1.585848384e+00,7.305642814e+01,6.031533310e+01,7.043948399e+00,9.651718986e+01,3.816605271e+01,6.407825364e+01,4.588122494e+01,2.709129842e+01,8.889592578e+01,5.693159831e+00,7.095614404e+01,9.851021470e+01,1.986983862e+01,2.300631981e+01,8.491071682e+01,6.658263361e+01,6.208733127e+01,8.982994354e+00,6.060596197e+01,3.140773964e+00,6.435786364e+00,5.528171287e+01
4.346743502e+01,8.583620228e+01,6.837694852e+01,4.855703700e+01,2.064784882e+01,2.767311364e+01,9.404650947e+01,1.718005908e+01,7.022296377e+00,8.441314818e+01,5.384481121e+01,4.987026718e+01,4.377093787e+01,5.341074432e+01,6.086520752e+00,7.479397729e+01,3.960945603e+01,1.689618042e+00,9.300528251e+01,6.328616551e+01,6.990828680e+01,8.768518365e+01,4.474347133e+00,9.577970479e+00,6.209664965e+01,1.553776220e+01,5.247025939e+01,4.137859518e+01,5.001903025e+01,1.739089252e+01,3.967615839e+01,4.307837403e+01,4.440948819e+00,1.801488180e+01,2.301326648e+00,5.058788236e+01,1.847934422e+01,2.597039245e+01,4.594569068e+01,8.744434953e+01,8.787508319e+01,6.231493430e+01,6.783747188e+01,7.517904991e+01,7.801513486e+01,9.846965859e-01,7.299728923e+01,3.301435722e+00,3.699072786e+01,6.665121776e+01,4.112499839e+01,5.413840310e+01,1.970912518e+01,2.822730207e+01,3.747286290e+01
1.652984430e+01,2.975416153e+01,5.797571059e+01,6.941244220e+01,8.179741366e+01,5.788161698e+00,2.066511374e+00,9.583308178e+01,6.659038015e+01,7.000825565e+01,2.243687567e+01,9.184897006e+01,3.578948083e+01,8.770272528e+01,7.778860289e+01,7.719588397e+00,9.645937781e+01,8.503718201e+01,7.975006463e+01,3.738815189e+00,4.106558967e+01,9.664038314e+00,4.938294603e+01,7.733732487e+01,7.326408466e+01,3.445873251e+01,2.071740212e+01,3.010964784e+01,8.427139309e+01,8.292469516e+01,7.956549650e-01,7.436550192e+01,4.377073680e+01,6.831122929e+01,9.838996775e+01,4.596651392e+01,1.734505486e+01,2.564494340e+01,7.300861417e+01,2.037675153e+01,1.665824293e+00,7.541062042e+01,5.440610572e+01,8.375055754e+01,5.930104556e+01,2.489898308e+01,9.832947666e+01,1.139356443e+01,9.477892940e+01,8.805839392e+01,2.042672556e+01,4.320661077e+01,2.232734405e+01,1.940498826e+01,7.226298510e+01
1.770955697e+01,2.325656041e+01,6.613989756e+01,9.111701360e+01,2.393680926e+01,7.899479667e+01,7.705342026e+00,3.296226763e+01,2.890808311e+01,4.525242585e+01,5.416700894e+01,6.050439546e+01,9.328789260e+01,4.010403684e+00,9.886795490e+01,7.815055160e+01,3.739637377e+01,2.972587357e+01,4.208993570e+01,2.066803378e+01,4.505734959e+01,2.657965578e+01,9.123490242e+01,2.215700433e+01,1.993183634e+01,2.832581733e+01,5.052084528e+01,6.828951405e+01,1.335123752e+01,3.892201911e+01,9.233797002e+01,1.045745010e+01,6.377074898e+01,6.412029631e+01,9.523194537e+01,3.154746184e+01,3.523344524e+01,7.181885863e+01,2.435921591e+01,7.213562836e+01,3.474822893e+01,2.130938388e+00,8.106878138e+01,7.499258610e+01,8.763355375e+01,6.929518890e+01,8.548929876e+01,2.191227081e+01,4.081346406e+01,1.212054501e+01,8.340556354e+00,2.430900175e+01,7.894666497e+01,9.530724970e+01,8.586776033e+01
9.046690052e+01,2.353779877e+01,8.078617620e+01,1.640086582e+01,9.889291761e+01,7.170859540e+01,2.593000586e+01,4.696972837e+01,2.851486763e+01,8.788931479e+01,3.406238377e+01,3.322179402e+00,2.966734824e+00,8.831716708e+01,6.449362504e+01,5.773448516e+01,7.671213556e+01,3.249973330e+01,5.829683996e+01,4.571583379e+01,2.651058478e+01,5.157586922e+01,2.487333238e+01,2.542169227e+00,4.917174030e+01,6.886927657e+01,7.555581248e+00,7.739740526e+01,2.870212843e+01,2.105089446e+01,3.387962005e+01,9.295977351e+01,3.056031378e+01,2.289196583e+01,1.897344680e+01,5.301123794e+00,1.763494029e+01,7.761120234e+01,8.226252610e+01,2.881093131e+01,1.467917017e+01,3.251862434e+01,7.613551124e+00,2.847600903e+01,8.549450440e+01,8.441355312e+01,7.139048145e+01,5.385454037e+01,6.934834356e+01,1.460946164e+01,4.277303821e+01,5.946368014e+01,5.986655959e+01,4.382984875e+01,7.305742942e+01
6.178374446e+01,6.667848207e+01,9.190440419e+01,2.442088555e+01,7.947029294e+01,9.205200108e+01,2.358540723e+01,1.011619250e+01,5.189101458e+01,4.829579228e+00,7.974317406e+01,6.631825141e+01,6.431539570e+00,3.418566409e+01,9.351444134e+01,1.033544056e+01,4.243876010e+01,5.762027386e+01,8.450486482e+01,6.763504296e+01,1.513490186e+01,1.549482903e+01,4.402980910e+01,6.570879146e+01,1.031762446e+01,7.745474346e+01,7.430743652e+01,3.945365799e+01,3.050502748e+01,6.788317904e+01,5.508254567e+00,1.107252307e+01,5.568823434e+01,9.497639648e+01,8.530678355e+01,3.568765236e+01,4.694240052e+01,9.955144663e+01,1.300843080e+01,6.130298407e+01,6.447196796e+01,9.069580861e+01,5.314759949e+01,9.234142709e+01,7.459131425e+01,1.957835416e+00,3.077221765e+01,8.830221155e+01,2.722944457e+01,1.221688483e+01,8.482060224e+01,2.612310157e+01,2.902215693e+01,5.833539389e+01,3.282786985e-02
3.396528729e+01,5.536177474e+01,2.096419726e+01,1.243239802e+01,9.624183137e+00,7.108735250e+01,2.450919276e+01,5.517059432e+01,9.953064680e+01,1.971140967e+01,3.426030346e+01,7.643982904e+01,5.939573723e+01,7.724334762e+01,4.985344955e+01,7.615420481e+01,7.789429479e+01,1.118302889e+01,9.471589841e+01,5.678052330e+01,9.946229992e+01,3.476307689e+01,5.831240720e+01,6.647209824e+01,2.357531401e+01,9.019217774e+01,5.747329936e+01,4.639913182e+01,9.371137017e+01,9.764793638e+01,5.077789758e+01,4.801614577e+01,3.393327521e+01,7.708096307e+01,9.277543323e+01,5.750079220e+01,4.023104873e+01,1.600730161e+01,5.577081721e+01,5.902599001e+01,9.135893573e+01,3.232966311e+01,9.923086201e+01,5.406321875e+00,5.279149896e+01,4.345474059e+01,6.750600872e+01,6.197249085e+01,7.756671277e+01,1.139787577e+01,8.608194321e+01,6.147486023e+00,2.933019352e+01,2.646909612e+01,1.440058415e+01
4.199621583e+01,3.637616572e+01,6.442232227e+00,5.070121649e+00,2.725925202e+01,4.635544482e+01,9.586690592e+01,8.441676412e+01,6.028397574e+00,3.684362559e+01,4.919003281e+01,8.632209536e+01,9.604636728e+01,8.815389849e+01,3.642561575e+01,3.962788456e+01,7.905872622e+01,3.186430147e+00,5.632741549e+01,4.144463502e+01,7.502369793e+01,7.142830000e+01,3.537578512e+01,2.081154692e+01,2.148995230e+01,1.069690192e+01,4.288196067e+00,6.321106592e+01,4.363921398e+01,1.204518140e+01,6.095087634e+01,9.372024359e+01,5.680172048e+01,1.670696928e+01,2.868574320e+01,2.337970735e+01,4.182582961e+01,6.664600633e+01,4.180617250e+01,9.350561664e+01,5.354372374e+01,5.946151032e+00,9.773678123e+00,9.382358139e+01,1.903996985e+01,5.847208168e+01,7.735155231e+01,7.247976499e+01,1.920008851e+01,3.180316759e+00,3.478602855e+01,1.249679191e+01,3.919714001e-01,1.860932737e+01,5.961484028e+00
3.331708817e-01,6.767039202e+01,8.113356543e+00,5.946546714e+01,2.812388915e+01,4.270094983e+00,5.083910132e+01,3.091818143e+01,8.782610257e+01,9.422143248e+01,8.543177636e+01,8.559383219e+00,5.845745362e+01,7.862577067e+01,3.757878846e+01,6.483193498e+00,8.520111236e+01,8.333637432e+01,3.046274624e+01,9.169602006e+00,3.857368702e+01,3.029819700e+01,5.645954685e+01,9.606770085e+01,3.647327042e+01,1.051647828e+01,8.647961899e+01,4.377733892e+01,1.043163257e-01,6.501385214e+01,4.001403077e+01,1.832299880e+01,4.982565008e+01,6.846257719e+01,5.535668780e+01,5.367704918e+01,3.237243466e+01,7.373542223e+01,2.767055331e+00,8.646390601e+01,8.609238816e+01,5.581068740e+01,1.972231551e+01,3.728221544e+01,5.019089068e+01,2.208234913e+01,8.738294261e+01,1.530925053e+01,2.112819033e+01,9.569560711e+01,9.402327724e+01,9.048325417e+01,4.666035123e+01,9.602691132e+01,3.348860500e+01
3.974321580e+01,5.913062723e+01,3.467359230e+01,5.171778974e+00,8.702560652e+00,6.746191306e+01,8.055797720e+01,9.577330705e+01,3.435011899e+01,1.173206804e+01,4.330591378e+01,4.365433924e+01,3.580684301e+01,3.579700576e+01,5.533504563e+01,4.126368069e+01,9.528808423e+01,3.722336987e+01,2.817741186e+01,6.155731330e+01,5.104890245e+01,2.972660915e+01,8.414461982e+01,3.334244418e+01,7.698486838e+00,5.036326771e+01,1.161696420e+00,2.070334414e+01,1.767512895e+01,2.276519919e+01,7.270595567e+01,6.502756550e+01,7.651062724e+01,8.757511358e+01,4.984765553e+01,6.095811754e+01,7.734212948e+01,1.998425562e+01,7.698330657e+01,1.686119974e-01,5.102846126e+01,6.042398713e-01,7.193140023e+01,7.315906737e+01,7.029320573e+01,6.960773212e+01,4.035154541e+01,9.485487990e+01,4.300620339e+01,9.865065083e+01,1.657018131e+01,7.288168543e+01,4.921346582e+01,8.405885545e+01,2.567149802e+00
1.953948035e+01,3.627002992e+01,5.295473637e+01,3.946538843e+01,5.434639136e+01,3.713762953e+01,1.057955875e+01,8.109771305e+01,5.754322438e+01,3.623975789e+01,9.265079674e+01,6.962881280e+01,3.111707294e+01,1.806639934e+01,3.360941254e+01,2.949646692e+01,8.681195648e+01,9.918324447e+01,1.770494855e+01,3.480480433e+01,6.436573674e+00,5.328413121e+00,2.804165310e+01,2.501629457e+01,4.525695894e+01,4.644388559e+00,4.125484415e+01,5.638586607e+00,7.286334018e+01,9.829690278e+01,9.791881426e+01,5.467734339e+01,9.308563084e+01,4.570487991e+01,3.144963505e+01,3.696604193e+01,3.996789743e+01,3.933706044e+01,9.280687756e+00,3.095570388e+01,3.130401659e+01,8.137768519e+01,7.380076238e+01,5.312009678e+01,7.988425573e+01,1.056549289e+01,6.618147746e+00,7.107909446e+01,4.102657217e+01,7.290027549e+01,1.640654297e+01,8.340740475e+01,2.219461868e+01,7.400102359e+00,5.098421876e+01
7.570047176e+01,3.882114775e+01,5.474166599e+01,9.972453065e+01,9.080643272e+01,9.475181480e+01,5.789954527e+01,9.467908452e+01,7.788739000e+01,4.138600050e+01,5.619959208e+00,3.251321306e+01,9.400229714e+01,9.286955608e+01,2.611078017e+00,8.410782607e+01,9.123084931e+01,3.850857427e+01,1.299080539e+01,1.535348051e+01,4.536074821e+01,5.367645498e+01,6.276918305e+01,9.206285269e+01,9.296817431e+01,1.309426653e+01,9.917234599e+01,8.448017104e+01,6.599661322e+01,5.729695270e+01,1.801577284e+01,9.447476891e+01,7.819925742e+01,7.495284341e+00,2.119856983e+01,2.499283637e+01,9.233524582e+01,1.674045344e+01,3.900475824e+01,6.430297726e+01,3.780142889e+01,6.990888673e+01,4.671220504e+01,2.889758016e+01,3.748928818e+01,4.131419768e+00,2.389901672e+01,1.441653502e+01,6.851682916e+01,7.666378232e+01,8.796693243e+01,3.365757844e+01,5.445916237e+01,4.335612250e+01,8.008064898e+01
4.659369502e+01,1.627409246e+01,6.261997026e+01,2.888320527e+01,6.787804988e+01,5.982186155e+01,3.475889429e+01,5.767961533e+01,5.977113531e+01,8.385456993e+01,7.729864433e+01,6.689600490e+01,4.859866683e+01,1.505554372e+01,3.697600432e+01,1.142681396e+00,6.078540688e+01,5.319456379e+01,3.213017234e+01,1.431963158e+01,2.469811417e+01,5.345936397e+01,4.478302120e+01,4.207069828e+01,9.497397129e+01,3.871347075e+01,8.478829496e-01,7.355389120e+01,5.397255536e+01,8.018967228e+01,2.354386395e+01,3.379989672e+01,6.288451048e+01,8.152606862e+01,9.859020634e+01,6.943694367e+01,7.101626160e+01,5.375482903e+01,9.982215372e+01,7.708784057e+01,9.722807589e+01,9.775294005e+01,8.657351544e+01,7.521586923e+01,6.358178097e+01,6.912491960e-01,4.928924182e+01,3.088755200e+01,1.738308562e+01,5.064660777e+01,8.513965073e+01,3.255330737e+01,4.009506089e+01,5.085117936e+01,3.081044895e+01
5.477066296e+01,2.420218478e+01,1.150675476e+01,8.523621098e+01,8.310710344e+01,3.535319213e+01,7.166475271e+01,1.742505230e+01,2.364381405e+01,8.523520546e+01,7.580627164e+01,4.081286146e+00,5.575625199e+01,1.120194822e+00,6.939007397e+01,3.868484437e+01,5.377836530e+01,3.512613999e+01,1.903770975e+01,4.703455697e+01,4.780289513e+01,5.290343933e+01,2.682186387e+00,6.206772193e+01,8.874549680e+01,3.262298986e+01,7.411127750e+01,2.302901058e+01,2.338871882e+01,4.877095741e+01,6.117008788e+01,3.498869131e+00,6.012171377e+01,6.510085750e+01,5.282970205e+01,1.755939019e+01,8.430029449e+01,7.396402450e+01,9.867542497e+01,9.737847177e+01,6.904827866e+01,3.518251345e+01,4.233616253e+01,9.651051840e+01,7.482545792e+01,6.073753758e+01,8.259208177e+01,1.310643105e+01,9.146539990e+01,7.124155478e+01,3.304448511e+01,2.441356683e+01,7.096656620e+01,5.305010532e+00,4.392235023e+00
2.071131480e+01,8.431391350e+01,8.788529408e+00,7.623914660e+01,4.176691385e+01,2.868180384e+01,4.740111132e+01,1.067701876e+01,1.647315886e+01,9.176282454e+01,3.767331733e+01,3.964468873e+01,7.954920999e+01,7.960663974e+01,2.710146142e+01,8.531998949e+00,1.246408933e+01,5.444826046e+01,8.578046058e+01,1.447600755e+01,2.448008774e+01,3.408676197e+01,9.531835253e+01,2.791883124e+00,5.482069963e+01,7.289316271e+01,7.386351909e+01,5.095631541e+01,1.131817141e+01,1.883993412e+01,1.625499530e+01,9.680864784e+01,7.350686040e+01,1.668927720e+01,9.417311355e+01,8.103838968e+00,4.742934363e+01,1.471253195e+01,4.609540729e+00,4.128659793e+01,2.649045077e+01,5.000832449e+01,2.510203165e+01,1.880032642e+01,7.392798893e+01,9.768421176e+01,5.397318382e+01,4.726351733e+01,6.943388818e+00,9.306130800e+01,7.912239466e+01,2.514887304e+01,7.808818355e+01,3.240609926e+01,9.950072100e+01
8.762178940e+00,4.903879744e+01,6.093561808e+01,9.261623540e+01,5.988643079e+01,5.630260961e+01,7.093591112e+01,2.636849261e+01,5.110824874e+01,9.224527953e+01,4.241020633e+01,7.308873932e+01,1.493028244e+01,2.171109116e+01,1.342696926e+01,4.411768613e+01,6.460347421e+01,5.921579660e+01,4.180680202e+00,4.485026805e+01,8.762527589e+01,4.670567905e+00,4.958729028e+01,5.094598500e+01,8.114417274e+01,4.563929949e+01,5.665556901e+01,7.828037114e+01,5.510888614e+01,5.299575896e+01,9.508119297e+01,7.711810464e+01,8.491613566e+01,2.311788673e+01,9.422739739e+01,3.377854884e+01,9.421778746e+01,6.537455048e+01,2.790865715e+01,2.097397567e+01,4.535124089e+00,7.457730816e+01,8.869841897e+01,3.225930823e+01,1.078307551e+01,5.293827803e+01,7.645978676e+01,8.526286003e+01,8.215841637e+01,5.425889153e+01,3.680058700e+00,3.628386138e+01,1.298442315e+00,2.065406205e+01,4.198871543e+01
6.262628596e+01,4.112057849e+01,9.347305737e+01,9.453584750e+01,8.751734297e+01,5.469810319e+01,2.000814975e+01,2.825066276e+01,7.032103065e+01,8.164045279e+00,5.732716421e+01,8.269764030e+00,8.465119144e+01,2.667166623e+01,1.693873780e+01,4.532604813e+01,1.335119008e+01,3.424401161e+01,9.286147529e+01,5.683230841e+01,6.723238113e+00,9.186872762e+00,5.202290059e+00,7.726727889e+00,8.616150634e+00,7.302955652e+01,6.494908620e+01,9.697062627e+01,9.274521138e+01,5.572082998e+01,5.806000553e+01,2.234352551e+01,1.379339284e+01,4.944904688e+01,6.117653789e+01,2.194669408e+01,2.756782777e+01,9.176152262e+01,4.422981283e+01,9.096492919e+01,4.277793192e+01,4.280950886e+01,7.729916370e+01,9.805223554e+01,3.185992446e+00,1.483080608e+01,7.125172627e+01,8.647250588e+01,2.334826863e+01,7.706846037e+01,3.626027091e+01,8.228585710e+00,6.628404343e+00,3.254259277e+00,2.189047729e-01
2.222930902e+01,8.683810109e+00,1.526559968e+01,8.140718169e+01,4.746837498e+01,3.283598743e+00,8.534843735e+01,8.494323640e+00,9.898892569e+01,5.080629375e+01,2.267184218e+01,4.815006471e+01,1.600652527e+01,9.048517444e+01,6.976224784e+01,5.712957169e+01,7.140057193e+01,5.207670858e+01,2.454943792e+01,9.029667310e+01,1.525806658e+01,9.354613144e+01,4.786652723e+01,5.738162920e+01,8.859577562e+01,5.175045654e+01,8.932409564e+01,8.971950859e+01,5.209136649e+01,4.481028792e+00,2.353148187e+00,9.087726952e+01,8.577573451e+01,6.933287245e+01,1.731279465e+01,6.662543513e+01,2.030065771e+01,7.412440515e+01,6.300312143e+01,6.271998603e+01,9.818406516e+01,8.117367136e+01,5.736823963e+01,7.880940336e+01,2.750148424e+01,3.886574153e+01,4.125691482e+01,2.960586936e+01,2.341876106e+01,4.102650198e+00,7.675752027e+00,4.787959232e+01,2.887342080e+01,5.921585325e+01,6.344531755e+01
4.039142282e+01,6.880215053e+01,3.413749772e+01,1.751738586e+01,6.146347910e+01,8.350141756e+01,9.818669530e+01,2.369572694e+01,3.999582475e+00,3.926203703e+01,6.322098958e+01,6.384674101e+00,8.367284104e+01,1.979008473e+01,1.411726933e+01,9.272971968e+01,7.034766859e+01,2.104166986e+01,9.192544218e+01,5.992370631e+00,3.249165526e+01,3.308936696e+01,1.133187390e+01,9.636150457e+00,8.985433381e+01,2.767329213e+01,5.551041328e+01,8.989823309e+01,4.862447831e+01,9.953804047e+01,5.263455021e+01,1.922364912e+01,1.119822416e+01,7.345843410e+00,5.315642823e+01,9.290834429e+01,7.908140945e+01,6.638766658e+01,6.418164939e+01,6.196791677e+01,6.982774360e+01,9.373563606e+01,9.312480193e+01,2.987808212e+01,1.803191005e+01,9.732988851e+01,9.202495638e+00,2.486445493e+01,4.855747690e+01,1.236601008e+01,2.106519598e+01,5.858979601e+01,5.862483911e+01,4.548860697e+01,6.435533132e+01
5.304581840e+01,8.980497536e+01,4.103920526e+01,5.239837729e+01,5.050665606e+00,2.750525585e+01,1.937896203e+01,4.646608252e+01,7.188924795e+01,9.970666968e+01,6.850683453e+00,8.515573915e+01,7.990247601e+01,9.246968302e+01,1.619371989e+01,2.016331991e+01,6.161529105e+01,3.793228164e+01,6.114571110e+00,8.561749463e+01,3.717896141e+00,9.385239754e+01,1.075563666e+01,4.803880838e+01,2.177451684e+01,6.729994609e+01,7.886405343e+01,3.463469137e+01,3.967121251e+01,9.565018569e+01,8.580788666e+01,8.059170650e+01,3.425394872e+01,6.396452758e+01,3.622639006e+01,9.646263237e+01,1.279426760e+01,6.653965901e+01,3.312312830e+01,3.325803104e+01,9.242765950e+01,8.281359810e+01,3.877303336e+01,3.867861827e+01,5.379675598e+01,7.812221214e+01,5.920966100e+01,7.833425111e+01,1.399038921e+01,6.458850487e+01,8.201054193e+01,8.703560641e+01,3.483460887e+01,1.856451267e+00,1.568172036e+01
5.344931041e+01,5.505050455e+01,3.054748885e+01,7.790733510e+01,4.343647317e+00,4.068511312e+01,8.496473272e+01,8.646667764e+01,3.580321019e+01,5.656730534e+01,2.889315748e+00,1.475255787e+01,3.608631771e+01,4.967691244e+01,9.163117874e+01,9.039708439e+01,8.838863763e+01,9.276588928e+01,2.415474796e+00,6.578282338e+01,4.116861878e+01,2.563387312e+01,3.612701646e+01,7.019495992e+01,4.315797466e+01,6.323354615e+01,7.838933052e+01,1.304528721e+00,7.053538731e+01,2.592831437e+01,4.515297300e+01,9.184914542e+01,8.484840184e+01,6.488724086e+01,9.823568697e+01,5.312958380e+01,6.435862332e+01,3.015433441e+01,6.464952904e+01,8.490948192e+01,1.718435117e+01,8.122543793e+01,4.582972427e+01,2.497102809e+01,7.441691487e+01,2.708323489e+01,7.257846661e+01,2.405909246e+01,8.657974626e+01,4.167173667e+01,5.630746348e+01,3.896136538e+01,8.092288570e+01,6.757388597e+01,1.578998000e+01
9.585544175e+01,8.133675829e+01,9.120563898e+01,7.451047272e+01,7.285480092e+01,2.790815321e+01,2.834480005e+01,2.861378669e+01,4.414881975e+00,4.346053568e+01,8.090635065e+01,7.126007556e+01,7.238358557e+01,7.663979235e+01,4.433880158e+01,5.831056668e+01,3.354859739e+01,6.793753982e+01,8.437745152e+01,7.223825505e+01,9.641555036e+01,7.214942696e+00,1.751421975e+01,4.597715831e+01,8.948282668e+00,6.553378765e+01,3.084171402e+01,7.873268856e+01,6.816883670e+01,3.586321590e+01,5.594222532e+01,2.494467453e+01,1.778268685e+01,1.249446489e+01,5.947739678e+01,7.032542929e+01,8.878025621e+01,2.557847287e+01,1.996262078e+00,6.025736332e+01,4.929203264e+01,2.567533919e+01,9.135940001e+01,2.631544300e+01,1.920641222e+00,1.076138100e+01,4.831071475e+01,3.570853824e+01,9.838911722e+01,1.740447938e+01,1.597853770e+01,6.480996572e+01,8.226204478e+01,4.420409653e+01,9.171276393e+01
9.731348985e+01,7.427873033e+01,2.236423290e+01,5.894262674e+01,3.782729359e+01,4.351824725e-02,5.569156785e+00,8.941417224e+01,7.094155169e+01,4.767984815e+01,1.933475552e+01,2.120480798e+01,4.299641528e+01,4.913774087e+01,8.583737887e+01,6.575721534e+01,5.469534434e+01,2.238363456e+01,6.329165476e+01,4.908508800e+01,9.241009870e+01,4.530451337e+01,1.767416345e+00,6.438604765e+01,5.311638019e+01,2.469158181e+01,3.406044133e+01,7.469166384e+01,3.976293506e+01,4.841904162e+01,8.623832028e+01,9.032770153e+01,4.188478116e+01,5.275558416e+01,7.994437307e+01,5.145144486e+00,4.879686261e+01,7.021112154e+01,2.529706710e+01,7.411323584e+01,2.297428592e+01,7.575920465e+01,9.256663801e+01,9.557473480e+01,6.585005564e+01,3.696853648e+01,3.970619620e-01,9.695750305e+01,5.271903767e+01,6.752407489e+01,5.396553187e+00,3.944211828e+01,5.749172970e+01,4.711792430e+01,2.309804509e+01
3.129618528e+01,7.490208219e+01,9.074811342e+01,6.835683733e+01,9.555595127e+01,2.070257638e+01,6.369340904e+01,8.072702891e+00,4.639811179e+01,6.350607247e+00,7.984675386e+01,9.711464456e+01,9.135834788e+01,2.521126647e+01,1.326180113e+01,1.872699802e+01,5.568707517e+01,4.413026076e+01,2.923174064e+01,4.132388077e+01,5.530831853e+01,1.186070984e+01,5.363973236e+01,3.344249875e+01,1.957621380e+01,4.093475870e+00,2.619101423e+00,3.029959409e+01,2.727325070e+01,9.773323397e+01,5.765737010e+01,8.448096284e+01,4.968501315e+01,2.800276379e+01,6.863029628e+01,9.818517923e+01,6.457562325e+00,8.933886845e+01,5.157559035e+00,1.284969429e+01,6.617573701e+01,4.668093214e+01,8.417003325e+01,8.029039729e+01,1.031418819e+01,9.389241693e+01,4.308347494e+01,2.041268906e+01,3.875741305e+00,5.855807380e+01,6.453936809e+01,1.551355572e+01,3.906928163e+01,9.973775912e+01,7.839643624e+01
4.808857950e+01,2.974223290e+00,3.880227469e+01,9.250171195e+01,4.934172356e+00,6.576237372e+01,6.247090667e+01,3.530624070e+01,7.530240868e+01,7.203936934e+01,2.812873376e+01,5.291524294e+01,8.389862523e+01,3.076944201e+01,1.087914559e+01,7.781307865e+01,6.667474648e+01,5.258210862e+01,5.276488474e+01,7.980354297e+00,7.908486777e+01,6.734465859e+00,5.813855832e+01,5.626634538e+01,3.863382004e+01,7.703280703e+01,3.642433589e+01,7.269180721e+01,5.797950406e+01,7.843357715e+01,6.033469308e+01,6.357811186e+01,7.319128008e+01,6.529468402e+01,4.161878205e+01,4.900907329e+01,1.318855433e+01,9.090046893e+01,4.517488291e+01,6.616991663e+01,4.852379010e+01,8.429801598e+01,4.114297757e+01,8.562033064e+01,4.759330411e+01,1.375757474e+01,1.175162243e+01,8.777818945e+01,1.650322360e+00,1.284730717e+00,5.879079073e+00,6.316402416e+01,7.054268206e+01,9.256807827e+01,7.666844280e+01
