v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
6.221654339e+01,9.434495890e+00,3.131203396e+01,3.344911494e+01,9.079732299e+01,6.252486117e+01,9.042720950e+01,7.921530780e+01,5.750915219e+01,4.856734278e+01,4.607767559e+01,6.932921249e+01,1.568990948e+01,7.241259808e+01,5.943224581e+01,7.936955938e+01,2.735384717e+00,6.756313767e+01,2.871843378e+01,7.477822804e+01,9.432678868e+01,8.999081324e+01,6.280078758e+01,1.523791672e+01,2.791554659e+01
1.402098094e+01,2.297138486e+01,3.052986405e+00,9.657076665e+01,3.687929430e+01,2.904743322e+01,3.613372080e+01,1.707647264e+01,5.559698726e+01,1.641907808e+01,3.136718580e+01,4.530159358e+01,3.158786913e+01,7.755762263e+01,9.839332371e+01,9.432517130e+01,5.442176235e+01,8.846722879e+00,5.092427626e+00,4.069917732e+01,8.175785889e+01,4.646977106e+01,4.482865213e+01,2.514000140e+00,2.805839814e+01
5.578169309e+00,9.039229672e+01,5.772974828e+01,1.081365182e+01,2.561154925e+01,4.709248554e+01,8.608182239e+01,5.513794072e+01,8.484632349e+01,7.526001093e+01,9.170914419e+01,3.846865059e+01,1.927365326e+01,2.255676532e+01,6.570249757e+01,3.397789225e+01,5.010094890e+00,6.263237706e+01,8.126972700e+01,9.910489053e+00,1.531252795e+01,8.650836518e+01,5.259811400e+01,8.911311591e+01,2.796097210e+00
4.484075701e+01,1.429291594e+01,3.932184888e+01,6.490144685e+01,8.243558867e+01,5.476652029e+01,9.744676208e+00,7.173165733e+01,3.681334820e+01,5.160431433e+01,6.394659203e+01,4.803534743e+01,8.468474816e+01,6.669081850e+01,4.050859726e+01,4.735609756e+01,5.529360175e+01,3.247854725e+01,9.395285552e+01,1.754105314e+00,2.735627958e+00,3.193801819e+01,1.336725567e+01,6.002709213e+01,1.580261447e+01
9.661644390e+01,8.235030696e+01,3.011720400e+01,3.707095748e+01,8.985405097e+01,7.678477533e+01,8.779245338e+01,2.294831942e+01,4.204900373e+01,9.070144486e+01,6.390916901e+00,6.264007402e+01,4.787505555e+01,1.083103805e+01,3.229553235e+01,4.894622158e+01,8.160012996e+01,1.056589726e+01,5.909765017e+01,2.907272041e+00,3.060590271e+01,7.575360456e+00,6.339256572e+00,7.028616304e+01,3.049040727e+01
5.378712628e+01,6.325828668e+01,7.296004687e+01,8.181344060e+01,1.226572718e+01,3.750238091e+01,3.603610791e+01,9.996966434e+01,6.129873597e+01,3.562878533e+01,3.000733946e+01,5.683029747e+01,7.894752633e+01,5.345782735e+01,4.896851138e+00,3.691969860e+01,6.355880432e+01,4.407606338e+01,8.570881216e+01,3.006091560e+01,1.860713829e+01,8.872789850e+01,1.637920397e+01,8.105362391e-01,6.120564828e+01
4.202557742e+01,4.236530947e+01,8.808610352e+01,2.822225125e+01,2.174579634e+00,6.020512540e+00,7.490634610e+01,1.255154013e+01,9.389710345e+00,4.757972825e+01,3.333757535e+00,6.510687325e+01,2.823795760e+01,5.712086785e+01,6.630496236e+01,6.469707471e+00,1.695510606e+01,6.033179458e+01,3.942516844e+01,4.515774022e+01,3.183653100e+01,9.466349667e+01,8.030274670e+01,5.058345003e+01,7.005307916e+01
1.122085526e+01,1.822344365e-02,3.406077396e+01,2.846069351e+01,3.734652186e+01,2.517480297e+01,6.399589788e+01,2.281460422e+01,1.795141747e+01,5.978325307e+01,9.620710339e+01,6.405999566e+01,4.762867041e+01,9.083252822e+01,2.307341500e+01,5.432910550e+01,5.383919032e+01,5.889732984e+01,5.286980744e+01,9.713341199e+01,4.366336614e+01,6.941905594e+01,2.419003437e+01,4.949750614e+01,4.061625220e+01
8.895081449e+01,6.310165981e+01,2.574098697e+01,7.801751364e+01,2.960397210e+01,5.066422359e-01,7.603692473e+01,8.592074621e+01,9.565859483e+01,2.827458462e+01,3.710930268e+01,4.028704476e+01,1.875148715e+01,7.436476542e+01,4.290972916e+01,8.604758561e+01,8.651860945e+01,7.111444364e+01,9.668006270e+01,1.506162854e+01,7.160623451e+01,2.904331002e+01,7.315889499e+01,5.722794095e+01,1.087939329e+01
3.856374995e+01,3.046659306e+01,1.909512890e+01,4.614026219e+01,5.642013929e+00,2.021843345e+01,2.622366719e+01,3.141582971e+01,7.539676776e+01,5.108047814e+01,5.953103498e+01,5.038891509e+01,3.792901285e+01,1.889948155e+01,7.940936929e+01,7.610432511e+00,5.407242749e+01,6.784947339e+01,6.462995826e+01,9.751216267e+01,3.789435705e+01,7.869978602e+01,8.365760654e+01,7.596459363e+01,7.876545472e+01
2.642781240e+01,6.820783079e+01,9.920574926e+01,4.245034199e+00,2.740907506e+01,8.605964719e+01,2.845453776e+01,6.808889581e+01,9.925853563e+01,2.878583778e+00,2.716820298e+00,5.182388805e+01,6.332096360e+01,6.635534062e+01,4.341695454e+01,6.049194955e+01,4.394644893e+01,6.816762768e+01,7.152526528e+01,9.523133659e+01,1.523930682e+01,2.342557340e+01,1.801783525e+01,5.705168209e+01,1.569415407e+01
2.632471361e+01,6.995260356e+01,1.815505134e+01,6.335699074e+01,5.257877417e+00,5.383196643e+01,8.098562083e+01,8.631214204e+01,7.900276650e+01,1.375257250e+01,2.996217696e+01,4.670284276e+01,6.080629117e+01,3.994533562e+01,7.513183168e+01,7.223594745e+01,8.049685300e+01,4.928313071e+01,7.862417412e+01,6.478736667e+01,6.848662412e+01,7.367313302e+01,8.653258852e+01,3.184305865e+01,3.356901713e+01
1.529116555e+01,5.029140413e+01,1.211070087e+01,7.256885194e+01,3.888871430e+01,1.487958444e+01,1.101422858e+01,8.178905013e+01,4.075979820e+01,4.558680894e+01,4.946615827e+01,7.871457672e+01,8.076690369e+00,9.616154431e+00,8.030933944e+01,2.265662463e+01,1.884090827e+01,1.961375710e+01,6.295040810e+01,5.541981864e+01,2.973604265e+01,2.108897873e+01,4.181888407e+01,3.127791255e+00,4.947478633e+01
7.008177597e+01,9.519510816e+01,2.612054656e+01,5.509487258e+01,2.252211965e+01,1.280826131e+01,3.981913910e+01,8.848421499e+01,7.820552150e+00,6.953470911e+01,7.530766162e+01,8.411994133e+01,2.039597939e+01,9.313288610e+01,4.632620703e+01,2.525878588e+01,8.726459602e+01,4.911858996e+01,2.884436575e+01,8.503249214e+01,9.147858810e+01,8.517475544e+01,3.397573961e+01,4.142532765e+01,2.570263900e+01
5.943033590e+01,1.426006597e+00,8.493891336e+01,9.292562937e+00,2.399251683e+00,1.408079762e+01,2.825670196e+01,6.007712261e+01,5.999995244e+01,5.953913624e+01,6.613602911e+01,3.318146449e+01,9.375823270e+01,7.369967620e+01,7.419649942e+01,7.866565187e+01,5.245598316e+01,7.611920851e+01,7.800245357e+01,2.441380708e+00,6.974862715e+01,7.108295644e+01,9.038754536e+01,8.143924176e+01,4.380109743e+01
9.334774196e+01,5.441008482e+01,3.169259500e+01,1.031617354e+01,7.658810980e+01,7.873745142e+01,4.611596284e+01,2.158598260e+01,1.928543156e+01,3.848393571e+01,8.035805307e+01,8.896667425e+01,1.219129620e+01,7.128002439e+01,8.720692953e+01,6.764807941e+01,6.462466462e+00,5.860187271e+01,2.952606367e+01,5.906538758e+01,3.084995214e+01,2.830996721e+01,3.490720550e+00,4.169021686e+01,9.961100001e+00
9.078190029e+01,3.912546167e+01,7.541698136e+01,7.993405108e+01,3.753961285e+00,5.633070564e+01,2.833413508e+01,9.214310957e+01,7.646791230e+01,8.944841143e+01,7.599860668e+01,2.684266362e+01,8.025865836e+01,1.872678050e+01,3.926103911e+01,8.047901380e+01,8.329749153e+01,5.166071406e+01,3.707290561e+01,6.670785622e+01,4.008838744e+01,1.596917844e+01,7.484938060e+01,1.541762049e+01,4.867832138e+01
7.974842336e+01,3.050019833e+01,9.154868380e+01,1.733061633e+01,8.849353091e+01,1.592868496e+01,8.270403277e+01,1.066672520e+01,8.159901490e+01,8.319989353e+01,7.853499699e+01,1.434637068e+01,2.629090640e+01,7.875760375e+01,5.427995675e+01,4.901980235e+01,9.555854349e+01,8.815748846e+01,3.292635500e+01,7.509803844e+01,4.337887547e+01,9.134387329e+01,5.955739280e+01,1.155588225e+01,1.140719438e+01
6.832179253e+01,3.731599514e+01,2.360494937e+01,5.309158558e+01,2.083883557e+01,2.492618271e+01,4.915888291e+01,5.826633085e+01,1.039184311e+00,9.034643721e+01,5.038036324e+01,4.836961795e+01,8.338012358e+01,9.629839537e+01,7.872153893e+00,5.107520960e+01,2.257818129e+01,8.010933458e+01,9.493873420e+01,3.443006924e+01,6.360138371e+01,2.265380274e+01,5.108924218e+01,7.764666043e+01,8.178578023e+01
8.273542874e+00,9.653031249e+01,6.521147982e+01,5.325481956e+01,6.018313918e+01,1.681425634e+01,1.229696151e+01,6.823267740e+01,7.479787057e+01,2.162771809e+01,4.289164547e+01,3.243140315e+01,7.833126345e+01,9.811123622e+01,7.210350766e+01,1.707289271e+01,1.067286358e+01,9.395927681e+01,5.080341256e+01,8.814596232e+01,6.651429131e+01,7.029945578e+01,5.161955922e+01,3.076622925e+01,3.396176139e+01
6.135302778e+01,2.888933494e+01,3.527583560e+01,5.597987490e+01,5.779726390e+01,1.739245017e+01,3.141052926e+01,6.418492692e+00,8.804420044e+01,7.290970312e+01,4.483485089e+01,9.007072797e+01,1.792484199e+01,4.498770082e+01,1.287862709e+00,2.461518723e+01,8.528095603e+01,6.787443397e+00,5.990234566e+01,6.501360093e+01,2.494542214e+01,9.429458409e+01,7.665961747e+00,4.561060839e+00,8.641032496e+01
6.001508020e+01,7.084029166e+01,5.333323932e+01,1.836215777e+01,7.900193734e+00,3.502119260e+01,8.206961831e+01,3.862989908e+01,8.383586052e+01,5.478397943e+01,7.906243348e+01,2.478977235e+01,7.368641958e+01,6.747215651e+01,1.674165402e+01,2.556534600e-01,5.552260756e+01,8.723376221e+00,3.967713502e+01,4.285256152e+00,6.252625724e+01,3.580088660e+01,3.158418585e+00,4.982963502e+01,8.820588937e+01
1.084262169e+01,8.258639914e+01,5.597901389e+01,9.331288558e+01,5.008513197e+00,5.460743394e+01,1.436929099e+01,7.813171356e+01,3.810018709e+01,8.210220063e+01,6.540973634e+01,8.959170561e+01,2.949194203e+01,5.838333803e+01,4.009236947e+01,5.963043414e+01,4.812912602e+01,5.396725111e+01,1.406449990e+01,3.515022633e+01,1.940529694e+01,5.603466383e+01,5.636075664e+01,6.517295482e+01,4.722206902e+01
3.160475468e+00,3.397501913e+01,4.659608157e+00,4.193834621e+00,5.790787386e+01,5.179834611e+01,9.258454144e+01,3.529024220e+01,5.525255300e+01,8.343267005e+00,5.108377962e+01,7.657112942e+01,5.848103344e+01,3.377206012e+01,6.476350347e+01,2.838017414e+01,1.910600714e+01,6.314803643e+01,4.474875977e+01,3.978889458e+01,3.906549515e+01,9.506817937e+01,9.421453948e+01,8.256503921e+01,4.057116563e+01
3.881183714e+01,1.113592957e+01,1.081385587e+01,5.375812010e+00,3.706513714e+01,5.414171042e+01,3.539692547e+01,7.950508723e+01,4.919875856e+01,4.888083001e+00,2.557872838e+01,7.889337464e+01,7.659407473e+00,5.870910328e+01,4.450235647e+01,1.258247403e+01,7.956396616e+01,8.130725137e+01,7.710956193e+01,8.795871101e+01,7.852010802e+01,1.146487397e+01,5.033747821e+01,3.408938355e+01,6.320611245e+01
6.188653315e+01,5.557838668e+01,8.791803901e+01,8.763063594e+01,4.576614569e+01,4.487835985e+01,4.607772897e+01,8.880906231e+00,7.575655549e+00,5.684413344e+01,2.640345576e+01,4.790616117e+00,5.754209766e+01,8.632671088e+01,7.102431478e+01,9.520307926e-01,4.538938952e+01,8.363415760e+01,5.934003626e+01,7.002252099e+00,9.865279738e+01,8.156427006e+01,7.077198075e+01,6.732984951e+01,3.636166880e+01
7.217288129e+01,3.796164345e+01,3.374921959e+00,9.455238890e+01,8.118085154e+01,3.818938111e+01,7.789249530e+01,8.613141764e+01,6.230167809e-01,5.262133007e+01,6.812583465e+01,9.640800997e+01,2.330414815e+01,1.581241846e+01,2.698692839e+01,6.129684741e+01,9.118320298e+01,5.857938200e+01,5.721546148e+01,6.792292630e+01,8.109383960e+00,3.289836007e+01,9.041646331e+01,3.525868706e+01,7.143083751e+01
3.422269570e+01,6.675395820e+01,6.365106059e+01,4.638247745e+00,9.998818860e+01,8.246183269e+01,6.986963928e+01,7.207485299e+01,8.961403776e+01,2.155926829e+01,5.586110425e+01,2.942633023e+01,5.096351725e+01,8.689742256e+01,1.701202322e+01,2.444861754e+01,2.555015564e+01,3.808728359e+01,7.054207464e+01,9.259416324e+00,6.807829610e+01,3.121067086e+01,6.909561286e+01,1.713702986e+01,8.102860862e+01
1.792589302e+00,2.923116243e+01,6.283864862e+01,1.177634236e+01,6.951786723e+01,1.593455849e+00,7.223878161e+01,2.812628793e+01,1.906949568e+01,6.028972460e+01,2.299745797e+01,6.399105923e+01,4.352693005e+01,8.669549136e+01,3.135792568e+01,7.772300762e+01,3.027224716e+01,9.353532174e+01,7.670031284e+01,6.974936482e+01,9.745001550e+01,9.231528578e-01,5.537903190e+01,1.340945984e+01,3.829296934e+01
1.693211755e+01,1.778444600e+00,3.735535943e+01,9.510450694e+01,3.171929326e+00,8.756154535e+01,8.069223122e+01,6.618892933e+01,9.842888058e+01,8.233490123e+01,9.013235305e+01,1.235977903e+01,6.983397224e+01,5.444602222e+01,9.538246291e+01,5.789997940e+00,7.550169447e+01,4.174393571e+01,4.063009816e+01,8.194345206e+01,3.503904421e+01,2.071505037e+01,9.025034203e+01,9.968883634e+01,6.704963162e+01
9.220979334e+01,8.731266538e+01,8.590052108e+01,1.130160988e+01,1.706093132e+01,2.022676519e-01,7.875663405e+00,6.526612652e+01,9.428236699e+01,3.556223358e+01,6.261712862e+01,1.498129378e+01,3.801616950e+01,8.196082717e+01,7.986278013e+01,4.569747219e+01,6.801978472e+00,1.113800423e+01,5.512648114e+00,3.819064895e+01,1.388372115e+01,8.888177789e+01,7.291968210e+01,6.804978113e+00,4.446348827e+01
9.548084291e+01,2.864096241e+01,7.696987736e+01,6.622757526e+01,4.606588583e+01,2.397315833e+01,1.399269497e+01,8.701711514e+01,5.003420889e+01,7.531802818e+01,6.603882356e+01,1.289310804e+01,7.904594850e+01,6.823645318e+01,7.757492969e+01,6.367121060e+01,1.358514957e+01,3.040986310e+01,7.786210478e+01,5.253321121e+00,5.162673429e+01,6.957875698e+01,9.503399182e+01,9.169346580e+01,5.169153226e+01
1.547860458e+01,2.907568847e+01,9.051468023e+01,6.302222907e+01,4.178637715e+00,6.521287535e+01,3.492292174e+00,6.637125981e+01,9.368745147e+01,2.065136701e+01,7.305782508e+01,6.860840233e+01,4.556862620e+00,6.392333864e+01,9.198894784e+01,6.857423567e+01,3.247837911e+01,9.329608887e+01,3.187564855e+01,4.658871672e+00,7.711849159e+01,5.956776585e+01,6.598888231e+01,6.674453864e+01,2.408394400e+01
7.029856652e+01,9.092416828e+01,9.198886520e+01,9.298522180e+01,1.526061514e+01,8.902234434e+01,5.948441084e+01,9.553092884e+01,3.245465866e+01,1.220463375e+01,9.501102162e+01,5.557538050e+01,2.468978089e+01,4.290676422e+01,8.929946675e+01,5.352352132e+01,4.174481138e+01,7.096665256e+01,2.690225059e+01,7.348243088e+01,5.247774281e+01,5.990926599e+01,9.432137595e+01,9.191597897e+01,6.661572192e+00
9.175884672e+01,7.585990829e+01,1.306071811e+01,9.147201671e+00,6.359229040e+01,8.307906889e+01,1.414961021e+01,9.296854707e+01,8.364688326e+01,8.693267125e+01,1.232723182e+01,5.797199683e+01,4.740351672e+01,1.467357695e+01,6.093560961e+01,6.322494478e+00,8.347393685e+01,6.136765717e+01,3.626064228e+00,7.945513908e+01,3.359677456e+01,4.419192282e+01,8.731973405e+00,4.933788051e+01,8.078714176e+00
6.427392046e+01,9.670932320e+01,1.624026798e+01,4.248539505e+01,5.396087886e+01,4.653390594e+01,7.240408698e+01,1.440065867e+01,3.894428207e+01,1.617954593e+01,4.586403989e+01,2.766231281e+01,4.725206041e+01,3.127112065e+01,9.691445538e+01,7.877211999e+01,1.177369613e+01,4.790890232e+01,1.084874161e+01,7.897165969e+01,8.290853311e+01,6.088820083e+01,9.716124121e+01,8.926770874e+01,3.687107365e+01
7.839940013e+00,1.222576268e+01,7.381481228e+01,8.281853793e+01,7.500732610e+01,2.629407133e+01,9.444247656e+01,8.085777943e+01,6.072872587e+00,6.836606266e+01,4.660985795e+01,5.647566015e+01,1.267738306e+01,4.990252682e+01,4.129676164e+01,1.657363996e+01,8.223026830e+01,3.933084031e+01,3.636937933e+01,6.908333801e+01,3.262688563e+01,6.971637125e+01,5.111098033e+00,3.314205659e+01,8.853059056e+01
3.045131853e-02,9.217801257e+01,8.323739261e+01,7.209319159e+01,5.811389467e+00,8.749211587e+01,8.825770984e+01,5.180335372e+01,7.999590411e+01,5.300659653e+01,8.167977345e+01,8.324775570e+01,9.241766683e+01,5.545897400e+01,4.191978102e+01,1.577644510e+01,7.285261695e+01,9.039280879e+01,7.189680559e+01,2.056914835e+01,9.225466900e+00,2.289586681e+00,2.523041882e+01,6.917597648e+01,3.281950266e+01
4.794774173e+01,9.711734612e+00,4.431900832e+01,2.464534209e+01,3.861160948e+01,8.191054921e+01,9.787019347e+01,1.031505740e+01,9.583410303e+01,8.249471715e+01,2.343507901e+01,4.082204538e+01,4.925041468e+01,4.812083650e+01,2.563350398e+01,9.737517010e+01,2.212902708e+01,6.860217663e+01,2.640343775e+01,2.403473906e+01,1.742749257e+01,4.404788738e+01,6.756345959e+01,1.059774776e+01,2.013669191e+01
3.775600966e+01,5.053243630e+01,7.516255845e+01,1.384350936e+01,8.087737418e+01,3.681521858e+01,6.054810804e+01,9.565466519e+01,1.746299077e+01,8.825417190e+01,1.704671091e+01,9.948509604e+01,6.118630796e+01,1.205704829e+01,2.361652194e+01,4.334399954e+01,4.877186497e+01,6.722485437e+01,4.360404762e+01,5.095061006e+00,9.275385873e+01,9.512977608e+01,7.648707733e+01,1.297705946e+01,7.248525321e+01
5.287761702e+01,4.814244288e+01,5.481105351e+01,2.532911980e+01,5.422068009e+01,3.115786209e+01,4.545184161e+01,2.814213575e+00,1.389354026e+00,3.745722621e-01,3.177698938e+01,9.723029076e+01,2.075037367e+00,1.178334292e+01,1.326346009e+01,1.244628350e+01,7.349680820e+01,5.582841995e+01,5.737635139e+01,7.963295006e+01,2.696757910e+00,6.722282466e+01,1.425931190e+01,8.098998582e+01,4.162685899e+01
8.708385011e+01,6.180719946e+01,1.763169855e+01,9.053908577e+00,9.272216754e+00,7.930479327e+01,7.997753437e+01,5.343261429e+01,9.638114352e+01,7.046764826e+01,5.207403647e+00,1.933141155e+01,1.747767963e+01,3.236826269e+01,3.015467978e+01,7.246833258e+01,8.399059842e+01,1.672194659e+01,1.168903608e+01,1.098282473e+01,7.951726894e+01,3.257083054e+00,8.245757072e+01,7.904929496e+01,8.245852324e+01
8.181583962e+01,2.656019984e+01,6.536748784e+01,5.858329129e+01,7.406026487e+01,4.735337426e+00,3.059929228e+01,5.695181461e+01,6.384039386e+00,5.707697868e+01,1.950350535e+01,5.435153842e+01,2.571525846e+01,4.117879839e+01,4.890310740e+01,1.823525531e+01,8.932258254e-01,6.099283378e+00,7.567915227e+01,5.632012193e+00,8.596453328e+00,9.342995251e+01,5.354325044e+01,2.328723633e+01,9.058404739e+01
7.194236582e+01,2.754549823e+01,8.698569335e+01,9.410259316e+01,8.954772711e+00,8.981336523e+01,9.184696148e+01,1.260527655e+01,3.437781474e+01,2.618491668e+01,1.721319741e+01,8.925167729e+01,2.966783401e+01,4.895549567e+01,8.849997522e+00,8.483765400e+01,7.152854405e+01,7.960061436e+01,8.995286333e+01,3.097943980e+01,5.313754017e+01,3.361886015e+01,1.548562926e+01,9.023042983e+01,2.937823934e+01
6.864484788e+01,4.445862811e+01,8.676173751e+01,4.356265740e+01,8.677787238e+01,8.419563929e+01,8.544257405e+00,3.554710479e+01,3.829865593e+01,9.692101200e+01,7.424043612e+01,6.854945380e+01,5.521389174e+01,9.980175963e+01,1.943643929e+01,8.827327175e+01,6.002516443e+01,9.015253437e+01,4.299944608e+01,6.762614069e+01,7.284060729e+00,4.130453194e+01,9.285448118e+01,9.075334002e+01,9.322733209e+00
9.291097408e+01,5.827038293e+01,9.188614776e+01,1.977401143e+01,8.884257927e+01,4.041050498e+01,4.990581788e+01,6.094131814e+01,8.982299612e+01,8.752521172e+01,5.773698319e+01,6.677431928e+01,6.248378450e+01,5.219727731e+01,3.051411043e+01,2.364850885e+01,7.677820515e+00,5.096130560e+01,2.256272448e+01,3.783355184e+01,6.727258981e+01,9.606956442e+01,6.543052023e+01,8.201807655e+00,3.178087604e+01
2.721969414e+01,6.937747667e+01,9.560465329e+01,7.868499337e+01,6.160978423e+01,9.006976836e+01,6.783900093e+01,6.063228982e+01,8.060780896e+01,6.980329301e+01,3.852610553e+01,1.508116625e+01,2.373428183e+01,1.706228899e+01,3.170998233e+01,7.139133445e+01,8.030468997e+01,9.274606501e+01,4.071751821e+01,9.431745610e+01,9.248503393e+01,8.705106627e+01,3.083606147e+01,8.791579213e+01,3.018979973e+01
8.094260896e+01,3.226549612e+01,3.274574666e+01,6.239351825e+01,1.967579106e+01,5.558564399e+01,9.543288412e+01,2.575907110e+01,6.315731216e+01,2.673960426e+01,2.857372358e+01,9.880732043e+01,9.731459853e+01,2.823882450e+01,1.644336741e+01,2.565744362e+01,7.240022365e+01,1.648221103e+01,9.133013858e+01,9.930021470e+01,4.874709729e+01,7.664471966e+01,2.416687474e+00,3.193684769e+01,9.453854747e+01
9.209664286e+01,7.961177100e+01,3.498980756e+01,4.209277136e+01,3.341392493e+01,6.384490045e+01,4.391352089e+01,3.719750943e+01,6.425961413e+01,1.366565667e+01,1.468280963e+01,8.549994515e+01,1.963469871e+01,7.021566430e+01,5.902434192e+01,8.927431846e+01,7.805114959e+01,2.271928874e+00,6.540857832e+01,8.417485254e+01,8.978688254e+01,5.914404608e+01,2.963833876e+01,8.139357244e+01,6.717004994e+01
8.306103033e+01,4.597724218e+01,6.167305799e+01,9.150819525e+01,1.632981323e+01,8.439286265e+01,8.907846032e+01,1.134194996e+01,4.381954082e+01,2.375473109e+01,8.642612388e+01,7.929987543e+01,6.535083939e+00,7.975252721e+01,4.654816111e+01,6.018771435e+01,7.976676090e+01,2.614542901e+01,8.199901006e+01,7.485678726e+01,4.342416249e+00,4.427297394e+01,8.639548420e+01,2.852308954e+01,1.546459018e+01
8.002396851e+01,2.402065286e+01,1.899490666e+01,3.024593878e+01,1.282930323e+01,7.421996056e+01,6.426409856e+01,2.345357109e+01,5.575634376e+01,2.037075260e+01,7.435789106e+01,1.314168502e+01,6.036843335e+01,1.454493332e+01,7.602306015e+01,9.497102935e+01,5.721572378e+01,8.596440792e+01,9.629038946e-01,9.831138465e+01,9.300130859e+01,6.253530419e+00,8.943511532e+01,7.491850602e+01,6.830006331e+01
8.166046810e+01,8.047102770e+01,4.591723770e+01,7.903145453e+01,6.667650993e+01,3.547605399e+01,3.405681103e+01,8.543886762e+01,7.738586285e+01,2.493122116e+00,6.371886833e+01,9.168700084e+01,9.176801511e+01,3.381532007e+01,9.578806267e+01,6.250470607e+01,4.351157338e+01,2.653225309e+00,7.402200224e+01,2.556818228e+01,7.488706684e+01,3.427680222e+01,1.281358395e+01,8.247215003e+01,8.978368253e+01
