v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97
3.043808582e+01,3.165433846e+01,6.121314849e+00,9.433169266e+01,2.243798088e+01,2.251866628e+01,7.557610020e+01,8.853195423e+01,1.362589495e+01,1.258916205e+01,6.073915304e+01,9.027579634e+01,1.606339583e+01,7.603386534e+01,6.334718216e+01,6.035232820e+01,1.660971644e+01,6.068319961e+01,4.908017093e+01,6.681354864e+01,7.051496652e+01,1.033472606e+01,3.420766138e+01,1.658968806e+01,8.211034712e+01,3.353169974e+01,1.072017954e+01,9.240322531e+01,8.166098789e+00,8.565649926e+01,4.795006372e+01,5.856480290e+01,9.458551111e+01,3.548936580e+01,1.369098775e+01,1.339101855e+01,4.940885042e+01,9.431231723e+01,1.386642458e+01,3.499743761e+00,5.652819633e+01,1.776041499e+01,5.381770931e+01,6.686203704e+00,6.560792249e+01,8.378037633e+01,6.934051677e+01,7.393279685e+01,9.922893887e+00,7.392370495e+00,8.399392150e+00,2.707930254e+01,5.390138809e+01,6.580324418e+01,8.551677899e+01,6.191795826e+01,7.492612255e+01,2.422373919e+01,6.290024059e-01,5.850019282e+01,1.216373152e+01,9.611451539e+01,1.250237528e+01,2.603615244e+01,4.343116392e+01,4.673046887e+00,8.553528283e+01,2.547512583e+01,8.999503665e+01,5.785962821e+01,6.465289425e+01,6.403840792e+01,1.595026452e+01,2.267397829e+00,4.250726134e+01,1.604454650e+01,5.851519701e+01,5.777205476e+01,2.021546352e+01,8.767664678e+01,3.252048159e+01,6.819452808e+01,7.980294601e+01,4.070507859e+01,7.706374241e+01,9.908320541e+01,3.425371689e+01,6.023228354e+01,7.412563407e+01,4.934096803e-01,2.738645334e+01,7.430057710e+01,5.205118597e+01,5.092487461e+01,6.806571270e+01,4.917195404e+01,6.290439396e+01
9.306312672e+01,9.084009852e+01,3.089104239e+01,1.091531595e+01,8.015843009e+01,3.108343234e+01,9.316419696e+01,1.610973505e+01,4.818554024e+01,7.121632873e+01,9.610373838e+00,1.236795455e+01,3.762991599e+01,5.506953230e+01,2.569181456e+01,2.002290039e+01,2.989376764e+01,2.668926851e+01,9.717260354e+01,6.929943971e+01,8.667651697e+00,6.806979390e+01,2.291797645e+01,4.292557287e+01,2.928383072e+01,9.696021172e+01,1.041744082e-01,4.652376780e+01,4.869809583e+00,6.432730741e+01,3.645967510e+00,7.845711716e+01,2.671894382e+01,9.197692371e+01,6.972875285e+01,2.936955543e+01,4.095899188e+01,8.114315768e+00,9.735607508e+01,4.896922905e+01,3.847491216e+01,9.308138464e+01,8.506807895e+01,7.598671645e+01,6.882431305e+01,1.025504302e+01,9.698952861e+01,3.502852530e+01,3.128928872e+01,6.091544546e+01,1.371553112e+01,4.069734078e+00,7.465097880e+00,7.976308431e+01,7.570953440e+01,5.748435415e+01,9.949913064e+01,4.842534813e+01,1.144797546e+01,5.813759196e+01,6.857511240e+01,3.571933626e+00,4.527291206e+01,4.735687152e+01,4.210619966e+01,7.907674637e+01,6.792338745e+01,6.886190662e+01,3.375551236e+01,4.776663692e+01,5.379412126e+01,3.878252054e+01,5.469008988e+01,8.369318930e+01,7.798018813e+01,1.010486547e+01,3.504356220e+01,6.907396834e+01,1.680929429e+01,7.872830719e+01,7.680654712e+01,9.925244515e+01,9.082692371e+01,1.487847238e+01,7.767769848e+01,4.040167250e+01,3.377656805e+01,7.972220629e+01,1.389502365e+01,4.418550544e+01,6.471864452e+01,1.729986849e+00,4.217077171e+00,4.078062173e+00,6.138616155e+01,1.506992149e+01,7.702058268e+01
3.936344005e+01,6.972650628e+01,6.697023775e+01,2.823003132e+01,2.926695984e+01,7.481826955e+01,2.154813331e+01,5.761994788e+01,2.821480194e+01,3.199864042e+01,7.871571559e+01,1.980818352e+00,9.316345296e+01,6.809076297e+01,7.211077792e+00,8.339501769e+01,7.095287085e+01,5.988556241e+01,8.471892415e+01,8.101992169e+01,8.293221168e+01,6.058861259e+01,3.707812820e+01,3.333074269e+00,8.041057388e+01,7.192467208e+01,2.039210466e+01,5.134185279e+01,6.238385799e+00,3.193800737e+01,1.716896298e+01,9.668702117e+01,8.876263620e+01,8.277306179e+01,9.941316257e+01,9.750032313e+01,4.210398638e+01,8.020677409e+01,3.655305787e+01,3.695083020e+01,8.371515729e+01,6.630851216e+00,5.666676405e+00,8.986221051e+01,5.233031102e-01,1.280655887e+01,5.347111874e+01,4.512871581e+01,3.894877591e+01,7.360076361e+01,8.043376723e+01,2.861560333e+00,6.035327005e+01,4.974889191e+01,8.497240805e+00,9.887120049e+01,2.906521737e+01,5.545451022e+01,6.285031129e+01,5.884544590e+01,2.505604957e+01,9.009616567e+01,5.105134444e+01,1.149125602e+01,6.118261060e+01,7.040381022e-01,9.602747167e+01,7.846196278e+01,2.542039418e+01,8.256892482e+01,1.662728537e+01,2.238422973e+01,1.280245778e+01,1.650006966e+01,4.674231979e+01,2.712604906e+01,4.666127209e+01,3.622646691e+01,4.209787607e+00,5.676400205e+00,5.862109884e+01,9.264526643e+01,8.656278221e+01,4.741389362e+01,4.265789771e+01,6.229635918e+01,4.060478117e+01,7.740712001e+01,9.827343250e+01,6.710413950e+01,3.311956970e+01,1.196909960e+01,9.614180452e+01,9.045123432e+01,4.877369896e+01,2.450110497e+01,4.940811218e+01
4.371570833e+01,1.912474853e+01,2.114826266e+01,7.743198809e+01,2.839771975e+01,5.644889510e+01,3.835949902e+00,2.445588239e+01,2.664825988e+01,7.597057907e+01,2.640826189e+01,9.660326119e+00,8.901110122e+01,1.181550989e+01,1.238684851e+01,1.843969847e+01,3.799644942e+01,2.260301185e+01,6.080375630e+01,2.695841523e+01,6.593773810e+01,3.327535726e+01,5.750762866e+01,9.259915355e+00,6.281644579e+01,7.564264750e+01,9.151035138e+00,1.140370812e+00,7.868564689e+00,2.618830352e+01,7.755918823e+01,7.750139300e+01,3.980436576e+01,4.659886378e+01,3.755415209e+01,8.679614107e+01,1.367326285e+01,6.413680693e+01,3.328122247e+01,1.077018866e+01,2.015447567e+01,9.978421718e+01,2.324551921e+01,1.857566231e+01,7.948019358e+01,9.847141821e+01,4.694656896e+01,5.226112362e+01,4.092581592e+01,3.102928881e+01,2.201801910e+01,1.590621706e+01,1.307880903e+00,9.368869881e+01,4.463294297e+01,8.721328685e+01,8.036290903e+01,1.792245876e+01,7.103863511e+00,7.801550750e+01,2.796524675e+01,9.627503379e+01,2.302978183e+01,3.810689652e+01,1.383514528e+01,9.961339292e+01,8.048282366e+01,7.600090851e+01,4.089761391e+01,6.375883722e+01,1.531033989e+01,2.303680839e+01,9.610123377e+01,4.816558043e+01,6.284393355e+01,4.749802082e+00,2.071407467e+01,9.832447008e+01,7.707901293e+01,7.003190178e+01,9.650985470e+01,6.699492955e+01,4.878980225e+01,9.043918630e+01,6.673151796e+01,2.758517874e+01,2.052252488e+01,7.583123593e+01,2.732213075e+01,1.467069928e+01,6.663246728e+01,6.998408072e+01,6.119157551e+01,4.638477591e+00,1.466042464e+01,3.410162037e+01,4.138805611e+01
2.641179178e+01,5.307918067e+01,9.052472803e+01,1.732913493e+01,1.352352673e+01,7.345919305e+01,2.117176044e+01,3.221191163e+01,5.537898487e+01,5.863766649e+01,2.278961108e+01,1.044532902e+01,9.710609662e+01,3.468352951e+01,2.163292854e+01,5.477972831e+01,9.883226892e+01,2.917930138e+01,8.140947593e+00,7.113612674e+00,8.531823789e+01,7.475919197e+01,7.922023339e+01,1.862791335e+01,4.746418677e+01,7.607028456e+01,2.476815826e+01,9.264720722e+01,4.129654942e+01,7.548580486e+01,7.005784188e+01,7.139529498e+01,1.266357314e+01,9.563214409e+01,9.096073045e+01,7.414230712e+01,9.047547326e+01,4.940272186e+01,5.653697936e+01,3.352882906e+01,6.520029031e+01,9.363993857e+01,4.360852320e+00,8.289629782e+01,7.660370593e+01,9.938037081e+01,7.450601954e+01,1.205412773e+01,5.144810944e+01,5.886661324e+01,7.579105021e+01,4.147209271e+01,6.659234870e+01,4.982065551e+01,5.221508732e+01,4.087803820e+01,5.370082581e+01,7.788093253e+01,7.585561279e+01,1.154770520e+01,7.474741681e+01,3.685750310e+01,6.148462513e+01,1.692389517e+01,3.238039069e+01,2.239378901e+01,1.477279555e+01,2.233156407e-01,7.709399596e+01,5.401818674e+01,1.451999298e+01,2.532242972e+01,4.194632908e+00,8.294149974e+01,9.452605724e+01,6.808187727e+00,7.171747052e+01,4.786509442e+00,8.235374156e+01,9.580518920e+01,5.625907774e+01,2.903675783e+01,9.096788334e+01,3.759775099e+01,5.395809531e+01,1.926000563e+00,7.631283655e+01,2.221668084e+01,6.168446277e+01,9.664880267e-01,1.462594983e+01,5.737857563e+01,9.506971333e+01,5.799515009e+01,9.919499621e+01,7.717566671e+01,2.048462678e+00
1.244355710e+01,6.016615496e+01,6.362964280e+01,4.020885183e+01,4.341932201e+01,7.174228082e+01,5.179471028e+01,4.206008269e+01,4.124215597e+01,6.052908909e+01,6.177451327e+01,8.806833429e+01,1.013940289e+01,9.269983031e+01,6.252549068e+01,3.513174670e+01,1.755285830e+00,3.759749718e+01,4.738008345e+01,1.628961625e+01,1.654629946e+01,8.647661096e+01,8.248312974e+01,5.725919870e+01,1.188165993e+01,2.823511616e+01,8.454061877e+01,3.156197510e+01,8.316128494e+01,1.044544665e+01,6.932644763e+01,3.310843933e+01,2.941787984e+01,4.785218575e+01,6.751652187e+00,3.427158140e+00,9.399047057e+01,7.769395818e+01,7.093463210e+01,4.981701861e+01,6.130254109e+01,6.025100375e+01,9.641149791e+01,4.217929168e+01,5.329736685e+01,8.324838209e+01,4.095098644e+01,4.701610590e+01,7.211151521e+01,9.963529582e+01,2.758678309e+01,8.856302554e+01,5.078845877e+01,6.236037439e+01,4.403611762e+01,7.931618756e+01,6.018822733e+01,7.471213531e+01,3.282764636e+00,4.264766007e+01,3.771320394e+01,9.501247134e+01,3.328619083e+00,4.793412721e+01,4.300249621e+01,1.339096303e+01,4.315203969e+00,4.832237429e+01,3.723352145e+00,3.256997921e-01,7.671818406e+01,9.511451106e+01,1.786068420e+01,9.791260078e+00,1.507186315e+01,2.859788609e+01,1.550159347e+01,7.204654641e+01,8.176130421e+01,1.057473115e+01,7.419984653e+01,8.097907830e+01,7.468994998e+01,1.891961232e+01,8.027862348e+01,5.925385981e+01,6.577481392e+01,1.266172247e+01,1.377553860e+01,6.976581516e+01,3.677832194e+01,8.235410916e+01,4.273874699e+01,9.897563114e+01,9.357810210e+01,6.757780349e+01,9.657794762e+01
5.071132237e+01,2.181191564e+01,4.629706489e+01,2.473483826e+01,4.798298137e+01,6.968930301e+01,4.389707200e+00,2.744634272e+01,8.249789222e+01,4.440890826e+01,2.904508729e+01,6.205335134e+01,6.107971053e+01,7.080727164e+01,7.947367722e+01,7.636843925e+01,6.941622143e+01,8.272929460e+01,7.629132049e+01,7.144702076e+01,6.111185561e+01,3.492164258e+01,1.346839098e+01,8.028197938e+00,5.380192272e+01,1.267450597e+01,8.988044270e+01,6.354863417e+01,4.873734906e+01,2.723544721e+01,1.002139173e+01,6.265957459e-01,6.423535541e+01,4.885802688e+01,1.079174102e+01,5.691065910e+01,3.606021218e+01,9.809989142e+01,7.045286006e+01,2.887095239e+00,8.236705697e+01,6.804522675e+01,2.254528984e+01,2.229283607e+00,2.742368040e+01,8.934023003e+01,3.937016832e+01,8.322599053e+01,4.372067966e+01,2.581025034e+01,4.781355648e+01,8.304100675e+01,6.705457892e+01,6.657068626e+01,7.722353011e+01,7.766456212e+01,1.686845727e+01,1.493894975e+01,9.453289481e+01,8.122321541e+01,3.014003663e+00,4.302324317e+01,4.555691752e+01,3.461254415e+01,2.455588219e+01,2.232003377e+00,1.197668271e+00,9.796125215e+01,5.035884793e+00,9.213769520e+01,9.164507613e+01,8.872871075e+01,8.187101352e+01,6.667620430e+01,5.542260488e+00,6.667816519e+01,5.053391365e+01,8.549583910e+01,8.691389930e+01,4.585762375e+00,9.002059097e+01,4.197563281e+01,6.957263756e+01,7.731856438e+01,5.363289672e+01,2.273488610e+01,6.409688108e+01,1.696425364e+01,8.951287695e+01,2.658731161e+01,1.802799074e+01,4.542963900e+01,2.454478499e+00,7.352995395e+00,1.674717961e+01,4.396713118e+01,6.499573245e+00
3.570861979e+00,2.295636294e+01,9.667988228e+01,1.014120723e+01,3.205393696e+01,6.565032591e+01,9.841071653e+01,2.777124164e+01,9.275042886e+01,4.263993053e+01,3.894173942e+01,4.715809819e+01,1.526415817e+01,7.165912606e+01,8.475573354e+01,5.322263304e+01,8.244248849e+01,9.321627605e+01,1.927796896e+01,3.230336899e-01,4.583195014e+00,3.470529163e+01,2.104920780e+01,3.220464056e+00,2.223244203e+01,5.123159337e+01,9.258245018e+01,9.419135022e+01,1.198727382e+01,3.937092497e+01,2.816509117e+01,3.491636781e+01,2.449364323e+01,5.003138780e+00,2.458493815e+01,7.023152803e+01,4.326520271e+01,3.757543427e+01,2.391734893e+01,4.848082132e+01,1.985611664e+01,9.469969314e+01,6.626487879e+01,9.306868547e+01,6.531122118e+01,4.172950485e+01,8.751529686e+01,1.573447557e+01,8.754294328e+00,2.676368774e+01,3.132679122e+01,7.738745061e+01,1.581486774e+01,4.012294343e+01,9.614637147e+01,7.102359144e+00,5.770759869e+01,1.207257556e+01,4.962649655e+01,8.648129420e+01,9.687536180e+01,5.183627227e+01,1.377725257e+00,8.654818653e+01,7.928446734e+01,9.169430512e+01,8.157616834e+01,6.227513236e+01,8.118859108e+01,1.329111535e+01,7.959426008e+01,2.870003102e+01,2.347687170e+01,3.194022645e+01,1.439646894e+01,6.464697124e+01,3.719809938e+01,2.834628310e+01,5.900000528e+01,4.839098779e+01,9.808945161e+01,6.672716335e+01,4.099302444e+01,4.556740777e+01,7.618062387e+01,2.203437558e+01,1.512275045e+01,7.402508532e+01,9.355619360e+00,9.026754054e+01,9.120690731e+01,1.126893234e+01,7.858029493e+01,6.818492141e+01,7.871322030e+01,2.843259744e+01,7.263141601e+01
4.988626741e+01,5.231524244e+01,9.555128387e+01,3.640659547e+01,2.819915960e+00,9.512598120e+00,8.689852841e+01,4.449854106e+01,2.489170813e+01,4.877750210e+01,7.784866851e+01,2.304065244e+01,7.668470421e+01,1.005275396e+01,7.477873790e+01,5.827683804e+01,7.133260129e+01,6.231612523e+01,1.526909540e+01,4.046780002e+01,5.860748277e+01,4.574107134e+01,1.760847649e+00,5.804537310e+01,7.524623441e+01,3.888540838e+01,7.208174965e+01,2.676291667e+01,3.114198964e+01,3.650755994e+00,2.799682179e+01,4.566866334e+01,5.129764155e+01,4.316310632e+01,4.561760436e+01,4.085613579e+01,3.269941880e+01,6.960629520e+01,1.579652516e+01,7.491866744e+01,9.353007190e+01,6.861052911e+01,9.259165775e+00,2.162747525e+00,5.724427378e+01,1.835618040e+01,4.011809040e+01,3.348690128e+01,5.575599089e+01,5.516190244e+01,6.640095612e+01,9.462671662e+01,3.092637000e+01,8.960222580e+01,3.044460693e+01,6.307482983e+01,7.571941554e+01,2.505775135e+01,7.965842109e+01,8.692015439e+01,9.797267824e+01,5.609444350e+01,1.048257553e+01,3.793702597e+01,9.960633898e+01,8.527113162e+01,5.727159443e+01,7.106243764e+01,3.590262425e+01,1.488278133e+00,2.231277801e-01,2.527048370e+01,2.826536483e+01,4.831327612e+01,6.974313384e+01,5.557605322e+01,9.790923661e+01,2.213833478e+01,4.171742390e+01,2.906158528e+01,7.525134313e+01,8.669679807e+00,3.499524092e+01,2.454551972e+01,1.507261280e+01,8.076457419e+01,1.629275485e+01,8.935097389e+01,8.872747984e+01,4.224035516e+00,1.086090919e+01,9.454315639e+01,5.902386057e+01,6.637742394e+01,5.979859482e+01,2.493822827e+01,8.133593294e+01
8.996517026e+01,5.047272830e+01,5.743342210e+01,7.863364691e+00,4.459583082e+01,9.686524239e+01,5.824650492e+01,6.842674720e+01,9.577469639e+01,6.325588503e+01,5.691335142e+01,1.945002022e+01,8.442536576e+01,5.748500214e+01,1.106716423e+01,3.433349789e+01,6.646890790e+01,1.481262255e-01,7.464372713e+01,8.920243088e+01,9.454469396e+01,1.213843967e+01,4.556354966e+01,1.453699943e+01,9.825844238e+01,7.660974425e+01,7.305812241e+01,8.299848089e+00,8.518161157e+01,8.256496635e+01,6.724353953e+01,5.543834016e+01,7.736065913e+01,6.244971319e+01,7.627164542e+00,7.499489346e+01,7.392009184e+00,8.617928360e+01,8.758322880e+01,3.744378287e+01,5.087024911e+01,4.628390310e+01,8.570448737e+01,1.526764698e+01,8.583631260e+01,6.506219991e+01,9.098222299e+01,5.738055289e+00,2.427535945e+01,5.468978296e+01,8.471695457e+01,9.169707717e+01,3.650008520e+01,4.281654860e+01,9.601932748e+01,3.874944874e+01,3.100816411e+01,4.377782351e+01,3.108272399e+01,2.135165789e+01,7.672873673e+01,9.827870378e+01,8.352558763e+01,8.390699623e+00,8.245532468e+01,5.609103739e+01,4.146613742e+01,6.864191792e+01,3.955925286e+01,8.780472055e+01,3.953799605e+01,8.700547118e+01,5.504380037e+01,1.745974265e+01,3.148004108e+01,5.516668517e+01,9.421374917e+01,6.035092990e+01,1.841062892e+00,8.400034161e+01,9.580126304e+01,5.579582127e+01,4.745532015e+01,6.391190204e+01,9.267657560e+01,1.846242907e+01,7.309572080e+01,5.305497828e+01,2.011519084e+01,7.335451721e+01,1.574159082e+01,5.378957034e+01,2.669726627e+01,2.593062880e+01,3.830537926e+01,5.967730348e+01,7.007354673e+01
2.800536287e+01,6.371567156e+01,7.992432989e+01,8.788413565e+01,9.733073229e+01,5.820034150e+01,4.104138348e+01,8.561936593e+01,8.877191768e+01,4.514944681e+01,6.052450093e+01,2.451931748e+01,5.754156230e+01,2.986185232e+01,5.389859457e+01,8.857109677e+01,1.716278932e+01,3.454720712e+01,7.209555275e+01,9.015443282e+01,3.875721730e+01,6.524251458e+01,6.477487916e+01,8.604334788e+01,4.279955358e+01,4.003183221e+01,9.011131848e+01,5.804065206e+01,7.996310243e+01,1.339952193e+01,9.262396446e+01,9.825875660e+01,4.562804651e+01,7.617112736e+01,9.488040871e+01,9.984382969e+01,4.597429172e+01,2.420156680e+01,9.146474816e+01,2.745709438e+01,2.512247306e+01,1.794708449e+01,5.503344546e+01,9.462125942e+01,8.719786730e+01,1.686079583e+00,2.206938504e+01,1.958482756e+01,8.452105924e+01,8.351634257e+01,7.319827324e+01,6.407239969e+01,5.786805871e+01,8.543767079e+00,8.799863241e+01,3.753211948e+01,1.330498563e+01,1.144831424e+01,2.573956838e+01,7.468889409e-01,3.376560897e+01,3.699942938e+01,3.219155880e+01,1.919965074e+01,7.583347181e+01,9.988701742e+01,7.905647724e+01,8.241218427e+01,3.486528788e+01,4.109787724e+00,5.208168966e-01,6.064015301e+01,2.143430087e+01,2.721275041e+01,5.475864054e+01,9.606812566e+01,5.520904477e+01,7.282511655e+01,2.299430767e+01,1.636748458e+01,3.717874408e+01,9.674336440e+01,4.667149572e+01,4.190492856e+01,8.636958820e+00,2.030419515e+01,8.763175599e+01,4.062115835e+01,5.178660670e+01,7.483379826e-01,9.453645374e+00,3.086816568e+01,3.284894999e+01,3.028984054e+01,4.324809658e+01,3.523690394e+01,2.591361319e+01
7.183776677e+01,4.821349870e+01,4.490216127e+01,9.698294078e+01,6.617637434e+01,2.614259736e+01,6.138595435e+01,9.070599754e+01,3.750718767e+01,4.882138624e+01,4.503079549e+01,9.154459493e+01,8.580903621e+01,6.470698564e+01,3.461666023e+00,4.490715268e+01,2.010801286e+01,2.297969466e+01,9.123598686e+01,1.571860085e+01,7.870154275e+01,1.207479532e+01,7.584872381e+01,3.033833419e+01,9.562072094e+00,7.325599468e+01,7.536565658e+01,3.799045831e+01,4.071124618e+01,8.292418516e+01,6.533244660e+01,9.273094282e+01,6.806022987e+01,5.035600872e+01,4.137431199e+01,2.926259991e+01,3.353705325e+01,8.054774031e+01,9.048684329e+01,1.179108510e+01,4.265737047e+01,2.662272086e+01,3.090811275e+01,2.780795808e+01,7.496197036e+01,4.793331473e+01,3.342401209e+00,6.239202015e+01,2.533731874e+01,1.628309307e+01,8.376439960e+01,1.033135716e+01,2.254731697e+01,1.289343479e+01,6.270933937e+01,4.696189553e+01,4.359322728e+01,6.784175845e+01,8.435066906e+01,4.386206779e+01,5.406794624e+00,7.745338820e+01,4.233270873e+01,1.952699273e+00,6.203075145e+01,3.700530458e+01,2.262235894e+01,5.402320103e+01,1.711902430e+01,4.616215962e+01,4.895627970e+01,9.135774740e+01,3.621645849e+01,5.357422279e+01,6.876486423e+01,8.252528786e+01,9.984206961e+01,8.163638397e+01,9.437621503e-01,8.971820892e+01,3.288809405e+01,1.181331764e+01,4.326394360e+01,6.654887472e+01,6.333063202e+01,9.021330814e+01,9.892422011e+01,7.614031882e+01,2.535073921e+00,3.223029431e+01,7.277035865e+00,8.569661840e+01,6.555409427e+01,9.839769612e+01,8.326834164e+01,8.380961218e+01,1.337483248e+01
4.939180428e+01,5.466526032e+01,5.153057201e+01,1.183805437e+01,3.236034381e+00,7.298049480e+01,3.519626069e+01,1.860506267e+01,4.277866850e+01,6.771005391e+01,1.282541480e+01,2.851337604e+01,3.062814262e+01,4.947303900e+01,9.245743101e+01,6.654092661e+01,9.434470015e+01,4.088385127e+01,9.893860971e+01,4.365072953e+01,6.121225940e+01,6.660109898e+01,7.654501243e+01,1.183912170e+01,5.610453656e+01,6.627765929e+01,9.944724467e+01,2.073560773e+01,7.627446274e+01,2.059663910e+01,7.968515657e+01,6.467912482e+01,7.940194264e+01,9.377094869e+01,3.520360736e+01,1.114512107e+01,5.389965489e+01,9.043399266e+01,6.914602809e+01,5.084659796e+01,7.689073032e+00,1.883614032e+00,5.978623362e+00,1.901154224e+01,5.296703938e+01,4.120687885e+01,6.318430633e-01,9.519442312e+01,7.265239835e+01,1.412746870e+01,3.918389367e+01,4.490847525e+01,1.404160543e+01,6.793402121e+01,1.658032866e-01,3.993391151e+01,1.182333649e+01,4.092081027e+01,2.338441843e+01,2.353228910e+01,8.237752444e+01,6.445629473e+01,5.028319546e+01,8.382295216e+01,4.337708251e+01,4.229108018e+01,7.170446203e+01,4.723164597e+01,9.739194348e+01,1.586874053e+01,9.979005038e+01,5.296029910e+01,6.583929849e+01,2.279910967e+01,6.925504456e+01,4.510289336e+01,9.646173429e+01,1.846866442e+01,3.201663228e+01,5.030875181e+01,8.754720329e+01,4.878247453e+01,2.510345038e+01,2.965142345e+01,6.523530943e+01,3.040824137e+01,2.061018236e+00,4.887562847e+00,9.492971758e+01,6.922749660e+01,6.219663629e+01,3.687916818e+01,2.840060416e+00,3.220783626e+01,1.965443437e+01,7.937097632e+01,2.955876003e+01
6.645284227e+00,4.276328296e+01,3.341314389e+01,3.073436917e+01,6.326783015e+00,7.866219949e+01,1.265109510e+01,8.144657962e+01,4.413727382e+01,8.232574580e+01,1.250875152e+01,4.871990244e+00,4.366108722e+01,8.749758119e+01,4.578736514e+01,3.945011560e+01,1.104972701e+01,5.512958903e+01,6.015313397e+01,4.033464414e+01,6.143299830e+01,8.340079165e+01,9.717436976e+01,1.510857041e+01,5.595967718e+01,2.977138625e+01,3.001502545e+01,2.119085751e+01,9.573505979e+01,1.679028891e+01,9.126548581e+01,4.525897102e+01,8.996031965e+01,5.342239647e+01,9.998959428e+01,1.600674028e+01,4.586066234e+01,2.157616914e+01,9.101348986e+01,4.801351060e+01,8.877072457e+01,7.967683080e+01,4.894752307e+01,7.991969015e+01,6.598551701e+01,7.537236976e+01,7.405221217e+01,1.589752833e+01,1.477897706e+01,2.150104892e+01,8.331830077e+01,2.332730589e+01,3.146301579e+01,8.297202213e+01,6.242598633e+01,8.386342382e+01,3.188794742e+01,3.714348643e+00,6.395571911e+01,8.329016601e+01,7.414802791e+01,9.723116378e+01,9.583486165e+01,1.409067701e+01,7.839198610e+01,7.207257562e+01,9.437743492e+01,2.625278895e+00,7.203665940e+01,7.185923760e+01,5.034131024e+00,4.789914610e+01,2.789608622e+01,3.645213051e+01,7.117087047e+01,3.534009396e+01,7.127316642e+01,3.753867410e+00,2.257127565e+01,6.899793012e+01,3.130999739e+01,5.581646194e+01,4.286838044e+01,7.252841435e+01,8.386645242e+01,2.691247902e+01,8.031108581e+01,2.473795023e+01,4.221720195e+01,1.419071290e+01,5.633017252e+01,9.931723315e+01,3.883547660e+01,2.736520994e+01,6.451345915e+01,5.682196380e+01,7.717105619e+01
