v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19
9.024478612e+00,9.427346416e+01,3.004668843e+00,3.776444242e+01,5.854214140e+01,1.883038246e+00,9.103843893e+01,1.034403935e+01,4.693214338e+00,1.395176535e+01,2.146769967e+01,2.382049783e+00,2.542767299e+01,7.023986760e+01,6.890058799e+01,4.661518329e+01,3.142680570e+01,8.566691944e+01,9.850883037e+01
5.097828753e+01,4.647708980e+01,7.514657478e+01,6.565831617e+01,5.635287135e+01,2.245315621e+01,8.269684147e+01,9.577292745e+01,3.497301864e+01,7.225264691e+01,1.519791877e+01,2.288096920e+01,5.755122416e+01,2.864419087e+01,2.980524236e+01,6.568563803e+01,2.079955823e+01,4.585864340e+00,7.570920060e+01
1.349418573e+01,8.653857358e+01,7.766625424e+01,7.507948572e+01,7.416248303e+01,7.683192712e+01,9.645159712e+01,3.318474140e+01,7.874830934e+01,5.659398774e-02,2.678958003e+01,4.364312598e+00,8.714123662e+01,1.318573479e+01,7.935332631e+01,9.073245316e+01,2.129849905e+01,9.302592359e+01,2.254050169e+01
8.224980766e+01,3.638203004e+01,1.306217836e+01,1.436429461e+01,5.707462298e+01,1.590954256e+01,3.057607258e+01,8.447792886e+01,3.591234388e+01,6.347599619e+01,9.869392777e+01,7.465239257e+01,6.772961437e+00,9.149723918e+01,1.557780799e+01,1.571068841e+00,4.203780070e+01,2.128958305e+01,2.871752952e+01
6.077598391e+01,7.796965869e+01,2.123559252e+01,1.699775975e+01,1.765615296e+01,2.482297996e+01,6.331237719e+00,3.148324943e+01,9.251689440e+01,3.191160730e+01,3.959702566e+01,6.882955545e+01,2.101588519e+01,1.568775542e+01,6.649425802e+00,5.308828541e+01,1.541995236e+01,7.683967300e+01,2.343080004e+01
6.069586858e+01,8.646431967e+00,7.250258080e+01,5.879080137e-01,6.885579918e+01,5.275454583e+01,9.629648227e+01,3.606997691e+01,5.607589766e+01,5.968551714e+01,2.831850059e+01,8.019498351e+01,7.007957631e+01,6.539836918e+01,8.612418572e+01,2.024538593e+01,6.222507404e+01,5.434104204e+00,6.383030255e+01
4.241690704e+01,3.975212361e+01,9.279183075e+01,9.169072752e+01,5.975634069e+01,9.140167242e+01,3.239636027e+00,1.335854035e+01,3.334075580e+01,4.237984996e+01,6.350205943e+01,4.386777553e+01,6.461011491e+01,8.122745324e+01,4.548347171e+00,2.314323434e+01,3.625747738e+01,2.956428733e+01,3.686273542e+01
1.224586294e+01,6.664840911e+01,7.162197990e+01,9.472961494e+00,2.609173630e+01,8.786015359e+01,4.596907145e+01,4.203398481e+01,9.159694547e+01,9.046260952e+01,5.567454058e+01,4.960960668e+01,4.071817086e+00,7.886791918e+01,8.774048037e+00,7.740834542e+01,9.552962872e+01,8.485856186e+01,8.920124888e+00
8.069174152e+00,6.268159623e+01,7.365555707e+01,6.346394662e+01,5.352105367e+01,6.078248441e+01,4.783676680e+01,4.183112094e+01,6.830547227e+01,1.360776883e+00,8.309217335e+01,9.079402035e+01,9.405196163e+01,3.649330809e+01,3.491905951e+01,5.783474313e+01,9.226315739e+01,1.973919383e+00,7.060038385e+01
9.590615976e+01,4.692032780e+01,2.208079030e+01,8.345014546e+01,3.281986378e+01,9.717934426e+01,7.400493213e+01,8.057665305e+01,1.392977213e+01,3.612294727e+01,8.249797830e+01,6.756752814e+01,4.992534744e+01,6.452961507e+01,6.757513941e+01,4.969014663e+00,8.437833540e+01,8.626484690e+00,8.967326837e+01
6.622036093e+01,8.863912332e+01,4.009980777e+01,8.946629608e+01,5.131366221e+01,9.161013169e+01,8.276448964e+01,2.871818650e+01,5.610817683e+01,3.988425182e+01,2.808951543e+01,2.857703936e+01,8.845461575e+01,1.986222122e+01,5.135748053e+01,6.346970390e+01,8.531317080e+01,6.608297270e+01,1.315151506e+01
3.167542548e+01,5.144125351e+01,6.909770670e+01,1.946406778e+01,2.435008418e+01,1.613417070e+01,6.176858755e+01,2.349853646e+00,9.615950762e+01,8.305161013e+01,3.190694526e+01,9.478408099e+01,2.250925086e+01,4.564879194e+01,1.197896503e+01,8.656120343e+01,4.487709371e+01,1.749075774e+00,7.944599322e+01
9.743729998e+01,5.977066752e+00,1.226522909e+01,8.634425744e+01,2.516425535e+01,9.844370356e+01,6.272076153e+01,8.013310457e+01,3.165053848e+01,2.050116863e+01,2.815987522e+01,1.042510848e+01,6.412601455e+01,4.018780512e+01,5.969423071e+00,7.891411253e+01,8.051612918e+01,3.152985974e+01,3.371345609e+01
9.773355592e+01,7.894793580e+01,3.802284422e+01,5.765831749e+01,4.035341469e+01,2.437468518e+01,5.996956807e+01,3.117534812e+01,3.506601451e+01,7.367906423e+01,8.035805360e+01,3.756168178e+01,5.087455399e+01,1.162034222e+01,9.047603820e+00,7.462029556e+01,4.804983589e+01,8.851849730e+01,2.067141904e+01
4.838630643e+01,5.646368956e+01,4.687794844e+01,1.790645068e+01,2.565075325e+01,5.193769830e+01,5.594223475e+01,5.083589195e+01,8.207165181e+01,2.681972252e+01,2.387439695e+01,8.557974551e+01,9.241041262e+01,4.068309654e+01,5.867054953e+01,2.278015553e+01,2.559350055e+01,1.607432743e+01,8.242118392e+01
4.798835454e+01,9.581983126e+01,4.294006863e+01,5.697921150e+01,9.313269311e+01,6.780220611e+01,1.883621981e+01,7.106160511e+01,7.396105349e+00,7.198831548e+01,3.130762688e+01,4.497193951e+00,5.979601553e+01,4.867609159e+01,7.725758057e+01,6.842203771e+01,4.109414321e+01,8.647372490e+01,5.507805937e+00
6.863059102e+01,1.414206830e+01,3.796352250e+01,4.595664945e+01,7.455782836e+01,5.574333904e+00,5.682581777e+01,2.460868571e+01,7.184003525e+01,6.196767227e+01,6.810952175e+01,3.360992018e+01,3.645639344e+01,7.233384083e+01,5.781858983e+01,8.812273845e+01,6.462372303e+01,2.314848318e+01,8.408436408e+01
5.814755396e+01,8.983129809e+01,4.734484478e+01,4.017766139e+01,6.200972486e+01,8.298087157e+00,8.349380961e+01,9.974334035e+01,5.948032304e+01,1.462044139e+00,3.619150136e+01,3.903860851e+01,2.244461758e+01,2.383941374e+01,4.870961689e+01,8.646033789e+01,4.833152154e+01,4.322680900e+01,9.330977907e+01
2.068801813e+01,5.257492827e+01,5.680341579e+01,8.979068503e+01,5.443706253e+01,8.907628471e+01,7.706816107e+01,7.566130127e+01,3.817616344e+01,7.561967521e+01,4.054737650e+01,8.710389008e+01,7.503430203e+01,6.004962974e+01,8.795863729e+01,6.348364116e+00,6.900535146e+01,7.034055936e+00,6.658272551e+01
2.938082457e+01,8.084347097e+01,5.096935847e+01,8.457969426e+01,7.765355297e+01,4.220945363e+01,1.346188959e+01,6.901686973e+01,2.773192689e+01,9.908774653e+01,1.037087296e+01,4.721090506e+01,9.379039045e+01,1.720576743e+01,7.224480046e+01,1.807616783e+01,4.148904837e+01,6.701106225e+01,4.185306847e+01
9.030707410e+01,5.530442275e+01,5.576565461e+01,3.981722346e+01,2.946913585e+00,1.420580759e+01,4.062878413e+01,7.483570572e+01,8.000714512e+01,2.975938581e+01,8.871286983e+01,2.792649341e+01,7.452621498e+01,4.325599654e+01,5.389579702e+01,8.163876508e+01,5.218389641e+01,2.798627809e+01,2.367620460e+01
8.390493289e+01,7.272673208e+01,2.361871580e+01,4.553350419e+01,8.094456723e+01,3.885469258e+01,9.713454944e+01,5.206951169e+01,6.194545061e+01,3.855446971e-01,9.006473662e+01,2.789780857e+01,8.477399842e+01,8.629358222e+01,4.348808732e+01,7.075507265e+01,2.940238650e+01,9.381657063e+01,6.709083660e+01
4.568304188e+01,5.223600607e+01,9.605255118e+01,4.688638750e+01,9.208065619e+01,8.526444928e+00,3.522769409e+00,9.461999216e+01,4.424121661e+00,2.402725848e+01,9.856712344e+01,6.814168277e+01,8.632026402e+01,2.851035950e+01,1.649030501e+01,9.733079840e+01,4.901059851e+01,5.489985810e+01,6.645103597e+01
6.146310663e+01,2.191610413e+01,6.601793201e+01,8.841317330e+01,5.388361781e+01,1.639684461e+00,3.761223069e+01,3.403587556e+01,5.793163691e+00,7.440931499e+01,3.042946323e+00,8.175948402e+01,1.172069080e+01,4.364635807e+01,1.987595150e+01,5.854176829e+01,7.441783207e+01,4.142550627e+01,3.293489209e+01
6.937125025e+01,4.305878458e+01,4.568615368e+01,8.156767926e+01,9.527308122e+01,7.856738752e+01,5.475503354e+01,5.295750391e+01,5.303874911e+01,7.382201254e+01,1.025186263e+01,9.168440060e+01,9.275722707e+01,1.632008670e+01,4.991084799e+01,8.052033052e+01,1.648325314e+01,5.593002737e+01,2.147791111e+01
6.531164538e+01,2.328206003e+01,3.382892893e+01,2.935638439e+01,2.591541674e+01,8.224697025e+01,8.291149481e+01,9.567836370e+01,3.266911667e+01,4.060616830e+01,2.909708290e+01,8.037552274e+01,6.672849661e+01,8.617811658e+01,6.444867803e+01,7.980422959e+01,7.370830381e+01,9.232096810e+01,9.273660456e+01
4.526337394e+01,2.020758947e+01,6.729147395e+01,1.073558726e+01,7.194846402e+00,6.262350341e+01,3.363639159e+01,1.530332986e+01,8.843286745e+01,6.934756160e+01,2.761662151e+01,6.080673666e+01,3.622401303e+01,3.904982625e+01,6.683211633e+01,8.693404145e+01,4.989642094e+01,9.166637653e+01,4.826882825e+01
3.301421354e+01,3.544229888e+01,5.455071110e+01,8.238453723e+01,8.984754452e+01,6.997349074e+01,5.355783838e+01,9.842542060e+01,7.847379196e+01,1.693116359e+01,9.337372426e+01,7.673480351e+01,2.789773700e+01,5.492152459e+01,3.219704524e+01,5.292040587e+01,2.007079799e+01,5.603410226e+01,9.426836188e+01
1.816022911e+01,2.342536371e+01,2.529149919e+01,4.952866259e+00,7.815196131e+01,2.074762002e+01,9.922528057e+01,7.191743748e+01,9.133012592e+01,4.728607759e+01,1.427926946e+01,6.648021554e+01,9.714473058e+01,6.190978615e+01,3.596473083e+01,6.447104784e+01,5.329593489e+01,3.288836354e+01,7.314551691e+01
1.498236021e+01,9.686902508e+01,2.846000598e+01,3.975848234e+01,6.864565141e+01,5.886701505e+00,5.706180862e+01,8.786813170e+00,8.877301106e+01,7.162629393e+01,4.916999917e+01,3.860201411e+01,7.854977150e+01,4.178751438e+01,7.965685684e+01,4.569314704e+01,7.409914770e+01,1.767354728e+01,4.468263757e+01
6.838069135e+01,9.268322232e+01,3.895346000e+01,9.037465890e+01,8.931406639e+01,9.074480719e+01,3.373544000e+01,9.990545394e+00,4.170096957e+01,5.653594939e+00,3.405066940e+01,5.242391353e+01,6.663333146e+01,8.918987066e+01,7.023253643e+01,2.994034566e+01,6.407215401e+01,6.395625088e+01,3.044749448e+01
4.341652482e+01,7.526708714e+01,3.823170797e+01,5.475716517e+01,4.786078168e+00,3.707027427e+01,5.516759361e+01,1.718383961e+01,3.855846979e+01,3.550256427e+01,3.514339105e+00,4.013716345e+01,7.097807961e+01,7.474191054e+01,7.041675634e+01,7.245307612e+01,7.340270314e+01,8.676535696e+01,4.814865856e+00
3.131931386e+01,1.045964604e+01,8.826277643e+01,5.406047000e+01,9.970747121e+01,4.837136430e+01,1.612239736e+01,8.336609783e+01,1.998503871e+01,4.588214490e+01,6.205829113e+01,4.236459419e+01,4.725176339e+01,5.146767528e+01,6.135262234e+01,1.850474454e+01,7.487993635e+01,7.106900323e+01,2.059389921e+01
5.285461025e+01,5.367634754e+01,6.020242484e+01,9.516496046e+01,3.617663749e+01,6.490080820e+01,6.704974181e+01,9.538825758e+01,9.391708995e+01,1.941420765e+01,3.458369737e+01,3.855867220e+01,1.751752887e+01,7.765923683e+01,3.202671637e+01,9.845532402e+01,6.059750758e+01,2.649731150e+01,5.992975334e+01
4.999156483e+01,7.649007819e+00,2.450223207e+01,7.823028690e+01,8.886046033e+01,7.822176039e+01,4.922302102e+01,7.387354989e+00,8.552024520e+00,2.070483597e+01,2.970752102e+01,4.039624521e+01,5.143415692e+00,4.090980585e+01,3.799287233e+01,1.527180446e+01,4.492654343e+01,9.804179373e+01,7.437023911e+01
6.649657159e+01,5.141899170e+00,5.950501645e+01,9.423995173e+01,5.476317187e+01,7.172096221e+01,9.301806377e+01,5.777859634e+01,5.776027820e+01,6.727839803e+01,3.468867832e+01,8.809749522e+01,9.418706070e+01,4.972303548e+01,4.151905158e+01,2.729986119e+01,3.412912287e+01,9.358729170e+01,8.097778458e+01
8.842203772e+01,7.990992108e+01,3.605584098e+01,9.138552526e+01,6.015973544e+01,5.003130454e+01,3.684163241e+01,1.568784238e+01,2.874322442e+00,4.321549748e+00,9.286935603e+01,8.269265390e+01,6.091649444e+00,9.055090799e+01,5.939614382e+01,1.252611490e+01,2.750336211e+01,6.597369263e+01,1.832481029e+01
5.748491107e+01,7.182428578e+01,7.371424752e+01,4.267278168e+00,3.655330505e+01,7.722795280e+00,4.424300447e+01,8.585603862e+01,1.855673686e+01,8.905536132e+01,1.659361164e+01,4.809135491e+01,1.623793669e+01,8.807894538e+01,5.667141401e+01,4.954612370e+01,8.743905705e+01,5.350452997e+01,8.022889797e+01
5.431923881e+01,5.062524019e+01,1.267235694e+01,5.376741844e+01,2.390296818e+01,4.855384457e+01,8.425420102e+01,9.387407675e+01,1.773543127e+00,9.448541415e+01,1.683933283e+01,2.317251090e+01,1.382583923e+01,8.115890798e+01,4.140489311e+01,2.426232246e+01,5.002367195e+01,6.321990374e+01,6.054501999e+01
1.889177349e+01,4.900551266e+01,8.369240429e+01,3.749453453e+01,5.370893475e+01,8.703668338e+01,2.044673164e+01,8.325328008e+01,8.247500277e+01,4.353769989e+01,1.094770618e+01,5.915543548e+01,6.102041757e+01,6.908178727e+01,4.710838316e+01,7.444065830e+01,5.445331333e+01,9.900604304e+01,8.561343814e+01
1.855921993e+01,5.354805883e+01,7.211901542e+01,3.531607647e+01,6.759069849e+00,2.796329229e-01,8.907810903e+01,8.653185077e+01,2.805397990e+01,8.114455186e+01,5.575028832e+01,6.298134393e+01,4.860947343e+01,2.682019337e+01,8.972555857e+01,6.831171465e+01,1.765543705e+01,4.657175516e+01,9.702030271e+01
6.701382226e+01,9.731439291e+01,5.104896742e+01,8.200295779e+01,5.237283253e+01,7.842781065e+01,4.481490681e+01,2.015153859e+01,8.778741568e+01,2.068249717e+00,7.397660023e+01,8.044557361e+01,8.915916308e+01,3.370576968e+01,1.806712430e+01,1.482674030e+00,7.225805686e+00,8.196156207e+00,1.051473919e+01
1.186167518e+01,2.573871246e+01,6.807351250e+01,6.148501728e+01,1.130335226e+01,9.702173281e+01,4.091959616e+00,2.193804017e+01,5.410505666e+01,3.691931197e+01,1.548620676e+01,5.903626956e+01,3.308628258e+01,2.071619364e+00,4.192437166e+01,3.722306044e+01,7.243844517e+01,7.551030137e+01,8.284012836e+01
5.129538528e+01,8.404607041e+01,8.904625389e+01,3.525676090e+01,6.509304352e+01,9.152325901e+01,8.791092695e+01,1.883948379e+01,4.464300063e+01,8.876241960e+01,4.313044784e+01,9.331793160e+01,3.693243100e+01,5.336506683e+00,3.952622510e+01,3.867730727e+00,5.377837917e+01,6.927394130e+01,7.146977684e+01
4.665856433e+01,6.498606588e+01,8.119043901e+01,8.576638810e+01,6.527443776e+01,6.643030116e+01,1.273669748e+01,1.272584399e+01,1.915604819e+01,9.978849732e+01,6.641541882e+01,7.876892484e+01,2.655679924e+01,4.553616378e+01,5.846474278e+01,7.704679125e+01,2.030069796e+01,3.452558908e+01,5.969541059e+01
8.815034358e+00,3.523661798e+01,8.023996895e+01,3.434885851e+01,2.469669215e+00,2.959016018e+01,1.488630239e+01,6.180245984e+01,2.910595577e+01,4.851279385e+01,3.243477909e+01,1.750045813e+01,2.135401180e+01,3.428815256e+01,8.146048598e+01,3.827092055e+01,9.431294728e+01,7.186630347e+01,4.262117022e+01
7.887070973e+01,6.537361911e+01,6.248136078e+01,7.383935063e+01,5.735363810e+01,8.680315105e+01,6.782951261e+01,2.597452767e+01,1.809201621e+01,8.576142382e+01,6.371970720e+01,8.325836676e+01,9.161303282e+01,3.236761331e+01,7.305710273e+01,2.298420867e-01,8.712735846e+01,1.374743469e+01,5.263129541e+01
2.619293132e+01,6.108127984e+01,8.662970561e+01,4.137377887e+01,4.950414211e+01,1.645332318e+01,7.588781846e+00,5.374129198e+01,9.267714253e+01,7.189671532e+01,4.522587379e+01,9.137035450e+01,7.445699837e+01,5.673018577e+01,3.534417410e+01,9.434553886e+01,5.725736128e+01,9.525530244e+01,4.644139811e+00
2.748028256e+01,8.551923816e+01,1.830751137e+01,8.951730091e+01,8.785171893e+01,8.251370628e+01,8.807755231e+01,4.644136403e+01,4.023624958e+01,8.619392075e+01,1.346689448e+01,9.016828285e+01,8.150351698e+00,7.293149029e+01,3.468709060e+01,1.709164230e+01,8.226391165e+01,5.916590485e+01,2.670666848e+01
7.432073535e+01,3.705909241e+01,2.820300090e+01,6.321042862e+01,7.816006242e-01,2.510842615e+01,4.184404137e+01,6.853113796e+01,3.879005667e+00,6.706614268e+01,4.994027498e+00,8.659214012e+01,3.219963726e+01,1.091841765e+01,8.968540902e+00,6.977089498e+01,7.599480357e+01,3.722176968e+01,3.705907733e+01
2.117722602e+01,3.078540329e+01,7.947082162e+00,1.227131572e+01,1.384173480e+01,7.291748090e+01,7.652269061e+01,3.633704803e+01,8.740310171e+01,6.186346570e+00,3.051057891e+01,6.476081966e+01,4.953595687e+01,8.103805303e+01,8.488733235e+01,2.816079412e+01,5.505937002e+01,2.438206712e+01,6.605070817e+01
4.038748231e+00,7.391743429e+01,8.393835018e+01,9.865864774e+01,7.161704526e+01,3.559291937e+01,9.992718320e+01,7.457466242e+01,8.233471225e+01,9.326578599e+01,7.548921494e+01,1.626778739e+00,9.462411596e+01,6.585523516e+01,6.557484742e+01,6.805848382e+01,2.879303635e+01,1.664363190e+01,9.772866622e+01
2.578523633e+01,2.599419811e+01,9.105355786e+01,6.710640594e+01,6.436424302e+01,2.815533890e+00,8.655056572e+01,8.719764864e+01,8.673778417e+01,4.263962224e+01,3.305698629e+01,9.115865224e+00,3.061146086e+01,2.243307197e+01,3.259845464e+01,2.397852489e+00,9.361228364e+01,3.133850372e+01,1.412160895e+01
1.545502285e+00,9.493468753e+01,5.548301285e+01,4.794244637e+01,7.572370349e+00,4.567050388e+01,9.907996082e+01,3.955379438e+01,8.988628589e+01,5.763149008e+01,8.469096344e+01,4.397611853e+01,6.485030374e+01,3.185549229e+01,8.855361066e+01,3.114181955e+01,4.696196782e+01,5.472161634e+01,8.293720488e+01
8.605671457e+01,3.576617578e+00,9.507927832e+01,4.325684644e+01,2.556726199e+01,3.494185139e+01,4.029990153e+01,8.128612308e+01,6.676334417e+01,2.529733595e+01,1.671561875e+01,4.097279388e+01,1.239965235e+01,6.731553532e+01,9.761219283e+01,6.867533292e+01,3.088634539e+01,6.797311050e+01,7.299919955e+01
7.137487427e+01,8.842639749e+01,2.153746454e+00,3.269274907e+01,5.019584851e+01,1.079234957e+01,3.588677327e+01,1.678417296e+01,2.591220113e+01,8.968199981e+01,4.090768916e+01,2.994729511e+01,5.506339692e+01,1.144464785e+01,7.490112929e+01,5.930777824e+01,5.074636229e+01,2.117874346e+01,5.324217025e+01
7.226267437e+01,7.083985092e+01,8.935175113e+01,6.832247472e+01,3.146857879e+00,1.543812994e+01,9.404504923e+01,4.638707092e+01,1.064679482e+01,1.637545299e+01,3.805272527e+01,8.314328550e+01,2.725068242e+01,1.491010050e+01,4.926069963e+01,3.644423742e+01,2.317316060e+01,5.882475005e+01,2.561717813e+01
2.676267126e+01,9.029016108e+01,9.454869571e+01,9.851724277e+01,2.848435262e+01,8.313253458e+01,3.645702583e+01,7.591261738e+01,5.907536369e+01,8.780035965e+01,8.202892060e+01,8.706110529e+01,7.071922209e+01,8.581551826e+01,7.098671226e+01,6.535007390e+01,2.130127526e+01,3.574816530e+01,1.394476960e+01
9.547449730e+01,9.859820892e+01,6.964143223e+01,1.089324204e+01,9.396425940e+01,5.573176063e+01,7.698458687e+01,7.299982313e+01,1.197524645e+01,7.914300620e+01,4.616441371e+01,8.851811575e+01,6.353060778e+01,1.597551005e+01,5.619297965e+01,5.664305151e+01,3.185603292e+01,2.187063059e+00,1.984457214e+01
4.320317803e+00,2.795920040e+01,5.320349532e+01,9.595534457e+01,8.050132698e+00,4.538217561e+01,2.461702574e+01,4.489400853e+01,8.418069282e+01,4.092371687e+01,5.395312588e+01,1.748179105e+01,1.332098468e+01,9.097927003e+01,5.376964190e+01,9.180188681e+01,2.722348377e+01,6.789795816e+01,1.997503378e+01
2.563365906e+01,4.287522715e+01,1.037880310e+01,2.639838154e+01,3.993400062e+01,9.660417348e+01,7.136851044e+01,8.533263035e+01,7.532447819e+01,9.176406363e+01,5.700743227e+01,3.720686554e+01,1.879526779e+00,9.796064477e+01,3.865571817e+01,6.146200985e+01,8.519735606e+01,2.561094463e+01,9.094319982e+01
6.352665254e+01,4.360358429e+01,7.952111506e+01,2.793839225e+01,5.075521009e+01,4.285851384e+01,7.900592890e+00,2.542200529e+00,8.702851736e+01,8.069553126e+00,2.482345403e+01,1.096345698e+01,3.207363542e+01,8.333714260e+01,6.932951332e+01,6.135660034e+01,2.919397176e+01,5.926137028e+01,3.660213613e+01
2.124349859e+01,2.947454980e+01,7.884475867e+01,3.406357626e+01,8.006982178e+01,2.797153327e+01,1.865390619e+01,3.443935307e+01,6.981460933e+01,6.169142176e+01,6.059802550e+01,5.740426397e+01,2.662099592e+01,2.516809101e+01,3.268725412e+01,4.755668364e+01,5.361292971e+01,6.993478795e+01,5.408728014e+01
3.186645251e+01,8.812431725e+01,5.463709175e+01,3.167461067e+01,5.209456212e+01,5.145147981e+00,8.231307244e+01,1.955329000e+01,8.906053477e+01,4.178624431e+01,3.758690730e+01,7.977910270e+01,1.693971781e+01,5.966879556e+01,6.720240672e+01,9.905142063e+01,4.943465028e+01,6.355289044e+01,6.361791048e+01
3.791974114e+01,1.352519914e+01,3.656297153e+01,1.645642935e+01,2.316835431e+01,1.459709399e+01,8.726116927e+00,8.471870268e+01,6.406001894e+01,1.958900720e+01,4.338818575e+01,9.149883052e+01,6.697705566e+01,9.310654039e+01,3.435528997e+01,5.417352449e+01,4.764585621e+01,3.006183684e+01,7.833404666e+01
7.249984811e+01,3.037310596e+01,8.709868504e+01,9.023365794e+01,2.260711637e+00,2.251068923e+01,4.895010596e+01,2.574276819e+01,6.435119760e+01,2.498931409e+01,4.498862901e+01,1.641117705e+01,9.284643148e+01,8.566418680e+01,7.564657250e+01,5.246172211e+01,6.318434540e+01,3.238373610e+00,6.611585611e+00
9.638330435e+01,9.701388502e+01,2.684088064e+01,6.110106287e+01,2.101336267e+01,2.189843597e+01,3.427846511e+01,3.771721671e+01,5.199998391e+01,9.957300355e+01,9.267051754e+01,3.391803950e+01,8.964237337e+01,4.528592642e+01,7.948518023e+01,2.337329209e+01,8.919513797e+00,4.795268790e+00,7.646596013e+01
4.066075173e+01,5.581409413e+01,9.074985165e+01,1.263109072e+01,1.755262380e+01,6.833595155e+01,6.192809114e+01,1.587986913e+01,6.272036907e+01,4.542969353e+00,6.228422813e+01,1.996640934e+01,8.466692552e+01,8.573132372e+01,1.383220918e+01,5.343417524e+01,4.600896003e+01,6.891047564e+01,3.136742434e+01
