v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89
1.384694215e+01,5.550481745e+01,1.081549022e+00,1.181135192e+01,6.067303641e+01,4.120031398e+01,8.266208417e+01,8.602430585e+01,7.228419242e+01,6.729180207e+01,7.315998371e+01,2.332945356e+01,5.090593596e+01,3.802649123e+01,2.129000447e+01,1.779530689e+01,9.932071415e+00,3.019660693e+01,7.750623425e+01,1.257247363e+01,4.332489849e+01,1.560520344e+00,4.188047319e+01,3.469768333e-01,1.576932710e+01,4.177990868e+01,3.456035185e+01,1.700919494e+01,6.950233618e+01,6.221666159e+00,8.280305979e+00,2.284061830e+01,4.852587310e+01,7.968339837e+01,8.410258817e+01,4.288602911e+01,4.411170771e+01,6.936262643e+01,6.224781292e+00,2.332705147e+01,1.866662371e+01,2.627470129e+01,2.892292650e+01,2.355990590e+01,1.934652761e+01,7.342561035e+01,9.926525594e+01,7.406770786e+00,5.973332370e+01,5.500780478e+01,6.690523187e+01,5.170995541e+01,8.882249731e+01,9.227943239e+01,6.830508678e+01,9.761813689e+01,2.737255170e+01,1.688239091e-01,3.708320622e+01,6.582511017e+00,5.666434159e+01,8.904947144e+01,3.151442112e+01,4.940507089e+01,1.170982430e+01,3.187680777e+01,6.805621518e+01,2.210199094e+01,5.490601174e+01,9.964267034e+01,8.486150491e+01,1.562100760e+01,9.038199911e+00,6.470733773e+01,4.805565094e+00,4.299694052e+01,6.424585178e+01,4.642467884e+01,1.406316899e+01,9.103485681e+00,5.289363084e+01,5.680852796e+00,1.325542018e+01,7.399386820e+01,6.620788808e+01,4.425647939e+01,9.717547184e+01,4.484718813e+01,3.608922533e+01
2.842845299e+01,2.883522764e+01,2.174086031e+00,8.529384951e+01,7.439136565e+01,2.854469570e+01,4.049169463e+01,6.257444758e+01,6.595006917e+01,6.773476029e+01,6.672488889e+01,5.119356851e+01,5.996441305e+01,3.538415691e+01,5.338650210e+01,1.495719854e+01,7.307143780e+01,4.296496866e+01,6.008794973e+01,2.959308160e+00,2.566604173e+01,2.812310833e+00,3.418907163e+01,6.849240928e+01,6.959740255e+01,8.109627774e+01,8.359203261e+01,5.429133534e+01,8.457496444e+01,8.668336922e+01,3.630044525e+00,5.833404715e+01,1.425406174e+01,8.801730376e+00,2.227361278e+01,9.543288270e+01,5.937088633e+01,7.181915315e+01,6.996285020e+01,3.540820499e+01,4.957137375e+01,3.808584818e+01,4.330780676e+00,6.869960974e+01,4.633258583e+01,5.255103375e+01,8.182270230e+01,9.678937562e+01,7.451244593e+01,8.075480127e+01,2.183856412e+01,7.009862165e+01,4.975801057e+00,7.697229385e+01,3.975537527e+01,9.535470400e+01,2.440419009e+01,8.695986383e+01,8.222223364e+01,4.467431287e+01,8.277776769e+01,7.202405644e+01,2.904845911e+01,1.427969443e+01,3.427288757e+01,2.555002696e+01,6.389106026e+01,5.558649882e+01,9.641224103e+01,2.859596804e+01,1.914772064e+01,5.871561037e+01,7.146120002e+01,9.795579453e+01,3.938401963e+01,7.259923265e+01,1.947996845e+01,1.584797395e+01,5.557957263e+01,9.067571356e+01,1.590436140e-01,1.601273503e+01,4.875975501e+01,4.550302926e+00,1.197067795e+01,1.120424340e+01,8.380310533e+01,5.122573839e+00,6.455178513e+01
6.034085593e+00,6.777649042e+01,4.282380881e+01,8.845192187e+01,6.318228674e+01,6.740013542e+01,1.056488737e+01,9.338281001e+01,3.215717143e+01,4.406463375e+00,8.867142039e+01,1.262421612e+01,5.374464710e+01,2.255688668e+01,4.401874618e+01,7.234799512e+01,7.231860436e+01,2.954521373e+01,9.293512289e+00,4.018952696e+01,5.959530809e+01,1.976018927e+01,7.425747137e+01,7.561309930e+01,6.410108830e+01,8.770817572e+01,5.867285439e+01,8.258711294e+01,3.742854158e+01,2.122382923e+01,2.636927800e+01,6.664151863e+01,5.428349249e+01,6.927901795e+01,6.025158295e+01,9.753457809e+01,2.639788120e+00,9.579520529e+01,2.586304591e+01,3.242239552e+01,2.582372306e+01,2.011864838e+01,1.265859672e+01,4.732326635e+01,6.201438664e+01,1.281590793e+01,1.707121276e+01,9.328261282e+01,9.585903738e+00,1.215818652e+01,2.102196556e+01,2.661905465e+01,6.613958274e+00,5.876550186e+01,4.251245861e+01,8.717936590e+01,2.817999475e+01,6.048760998e+01,7.717780874e+01,4.149937676e+01,7.771372543e+01,4.730552519e+01,7.710815934e+01,4.574005314e+01,2.121374829e+01,2.390030228e+01,2.635247413e+01,7.002007994e+01,5.627026137e+01,2.322219816e+00,1.772599288e+01,3.175987276e+01,4.828037085e+01,2.044634163e+01,2.101568171e+01,8.686190010e+01,7.415781546e+01,4.438130090e+01,1.991816734e+01,4.822878225e+01,5.698324404e+01,6.113653234e+01,3.046945625e+01,3.207147884e+01,8.586366268e+01,7.155038283e+01,8.347945946e+00,3.377768677e+01,2.405378182e+01
2.620114125e+01,5.498052119e+00,2.963946918e+00,2.621938895e+01,4.545910609e+01,9.917490570e+01,3.438418228e+01,4.438831044e+01,8.833019238e+01,1.938799033e+01,7.670559550e+01,4.676363956e+01,6.542358597e+01,9.447518141e+01,7.561693130e+01,7.841213587e+01,6.379679493e+01,4.009979314e+01,1.027421119e+01,2.037939499e+01,5.258640941e+01,5.235510697e+01,3.199074973e+01,4.801091818e+01,4.623595013e+01,3.689028483e+01,4.694039698e+01,4.271816538e+01,2.212971643e+01,4.599335984e+01,4.480410738e+01,7.242682374e+01,2.728099770e+01,6.142275270e+01,4.717370283e+01,2.689796481e+01,8.721554760e+01,7.781012888e+01,5.184949309e+01,9.575884358e+01,1.202186576e+00,8.031987808e+01,2.334091709e+01,6.488780278e+01,2.023155751e+01,4.760227703e+01,2.940716742e+01,8.620305439e+01,6.772468435e+01,6.551747949e+01,1.223128224e+01,9.396319279e+01,8.895592473e+01,7.472410701e+01,7.506730284e+01,2.305989268e+01,9.490868821e+01,1.488143137e+01,7.796548780e+01,6.442375171e+00,9.203112339e+01,9.981339219e+01,9.054598365e+01,3.349353973e+01,2.071438087e+01,1.161823588e+01,9.156873781e+01,7.638343394e+01,5.104097375e+01,8.330289198e+00,2.287186897e+00,7.542786758e+01,5.389873783e+01,7.929842918e+01,6.739131620e+01,2.880770192e+01,2.719781942e+01,7.245214598e+01,7.349139150e+01,5.216315922e+01,7.192472998e+01,2.926843233e+01,1.015003261e+01,5.088156958e+01,4.759759233e+01,9.533794407e+01,6.865886004e+01,5.105138833e+01,2.128774834e+01
3.091723778e+01,4.137436851e+01,8.394408744e+01,6.680722714e+01,5.772889540e+01,7.736297154e+01,8.247242190e+01,3.617061190e+01,9.863468418e+01,4.237055723e+01,3.043109392e+01,6.338880239e+01,1.865502639e+01,7.153311975e+01,8.396861137e+01,7.723135381e+00,6.300953482e+01,7.315426085e+01,6.926643766e+01,7.872552516e+01,1.886943039e+00,6.573498950e+01,4.055917810e-01,4.295763100e+00,7.909209451e+01,7.390459025e+01,6.511799029e+01,8.379572185e+00,7.567079382e+01,7.829597405e+01,6.390880564e+01,8.963243190e+01,1.838752793e+01,5.591813686e+01,8.376475107e+01,4.101023476e+01,6.042565712e+01,3.051314525e+01,3.764548643e+01,8.416286031e+01,6.154298791e+01,8.730068269e+01,5.216071880e+01,7.620408765e+01,9.790905983e+01,5.353462831e+01,3.085989044e+01,6.333635036e+01,1.554447773e+01,5.510986542e+01,7.377566719e+01,4.582458310e+01,2.156430898e+01,7.063700930e+01,3.938912997e+01,6.110141319e+01,4.311555764e+01,8.458355112e+01,8.133398157e+01,8.998725127e+01,1.259168113e+01,7.331370353e+01,2.117502393e+01,7.013405154e+01,3.786905355e+01,2.939304943e+01,9.031713295e+01,2.404003478e+01,3.770128385e+01,8.912488366e+01,7.944760847e+01,1.809751772e+01,7.434448782e+01,6.225350364e+01,9.296168815e+01,4.044230104e+01,6.177644635e+01,6.284031611e+01,6.137299408e+01,7.232499703e+01,1.033017453e+00,5.913979976e+01,8.220671800e+01,8.832597839e+01,2.878412144e+01,5.121596461e+00,5.313458385e+01,9.400938831e+01,3.296779506e+01
6.042158690e+01,7.027797682e+01,7.651516742e+01,5.158690437e+01,5.955698430e+01,6.397138471e+01,2.514415204e+01,6.847006752e+01,6.118762368e+01,9.265679757e+01,2.873271346e+01,4.159830053e+00,4.593904556e+01,3.224484873e+00,9.794802348e+01,8.903084544e+01,1.133910538e+01,9.177790765e+01,3.943462950e+01,2.586866129e+01,8.066343893e+01,2.144725524e+01,7.378804792e+01,9.739186518e+01,3.199790598e+01,6.250713550e+01,2.390431621e+01,1.833495898e+01,1.731462061e+01,1.675232794e+01,9.637559015e+01,5.567016532e+01,8.788580828e+01,3.093862794e+01,5.615214005e+01,3.321795965e+01,4.602074820e+00,9.260576112e+01,5.998206684e+01,3.377546091e+01,1.249335795e+01,4.708299762e+00,5.045501023e+01,8.802867651e+00,3.277038883e+01,5.100254865e+01,4.492086640e+01,6.170447754e+00,6.326570503e+01,2.437507443e+00,9.654120427e+01,8.092042274e+01,1.075413401e+01,2.914415652e+01,3.295404259e+01,3.476901824e+01,5.019506391e+01,5.836068163e+01,5.336296957e+00,6.423954129e+01,9.630993333e+00,8.839945979e+01,2.493075385e+01,7.279350405e+01,4.598495164e+01,1.133308600e+01,5.084893952e+01,5.351001409e+01,3.064882277e+01,9.177899120e+00,1.569867157e+01,8.990419134e+01,1.245377814e+01,4.954256289e+01,4.754785994e+01,6.620272757e+01,9.219420870e+01,2.141383370e+01,3.109990502e+01,9.919347093e+01,6.309554643e+01,7.675733222e+01,8.140912849e+01,6.404023911e+01,8.749051462e+01,9.502135680e+01,7.974225989e+01,2.080388553e+01,6.702672779e+01
8.315088542e-01,5.177809684e+01,8.559918598e+00,1.913542167e+01,5.369543131e+01,2.830479217e+01,6.594470321e+01,3.179837011e+01,9.982950698e+01,7.089039893e+01,4.926792883e+01,7.261794661e+01,8.525533107e+01,5.673528674e+00,8.903968621e+01,9.715240940e+00,6.281637892e+01,5.255498930e+01,4.816306208e+01,4.619160808e+01,6.668419865e+01,7.480665243e+01,3.049723860e+01,8.210757611e+01,5.079170268e-01,1.537532066e+01,2.657324040e+01,5.027239671e+01,9.353704692e+00,6.969789643e+01,8.263827719e+01,8.825096190e+00,3.538619249e+01,3.464496537e+01,7.073450294e+01,4.614293187e+01,4.721302232e+01,1.339284104e+01,9.257826241e+01,3.844909325e+01,7.832429397e+01,2.265303071e+01,1.355839858e+01,3.344028411e+00,3.240519069e+01,6.397475376e+01,3.255291108e+01,2.342961298e+01,1.316631768e+00,9.539694035e+01,5.057483929e-01,4.277825501e+01,9.571850317e+01,7.537419781e+01,4.180064449e+01,2.174377839e+01,6.220399747e+01,6.619596111e+01,1.826301442e+01,4.772695608e+01,1.369676713e+01,7.112872705e+01,7.297145989e+00,5.369147298e+01,8.566945443e+01,6.164142602e+01,4.772280606e+01,1.623544643e+01,4.297693339e+01,2.955319015e+01,6.252978622e+01,8.833203968e+01,9.633904690e+01,9.973390631e+01,4.684218815e+01,3.856380001e+01,1.003556784e+01,1.542406033e-02,4.033748916e+01,2.158282787e+00,6.042040874e+01,1.847288659e+01,3.773542151e+01,1.992809066e+01,6.933382806e+01,5.173876637e+01,7.474575423e+00,9.919166352e+01,7.926113673e+01
3.685145156e+01,6.189837620e+01,5.683438116e+01,1.219540252e+00,2.413255100e+01,3.712919152e+01,8.885384616e+01,1.828145394e+01,4.558206511e+00,4.171234079e+01,6.539077399e-01,1.529676324e+01,5.306694608e+01,5.556571695e+00,4.159648280e+00,2.734742433e+01,5.922694046e+01,4.360322626e+01,7.095022033e+01,8.280772555e+01,1.600840553e+01,7.012349119e+00,5.459656930e+01,2.964748450e+01,9.186506456e+01,2.303445986e+01,6.448511025e+01,1.551300067e+01,9.642981806e+01,2.085613626e+01,6.848706640e+01,3.629683629e+01,3.959624947e+01,7.113163270e+01,9.928725446e+01,7.461091221e+01,2.362002477e+01,5.654164796e+01,6.586252091e+01,3.700700631e+01,6.740949224e+01,1.822308157e+01,5.575882649e+01,6.936161913e+01,6.378375535e+01,5.771402340e+01,9.321209039e+01,9.315736619e+01,8.201111681e+01,8.837077905e+01,2.229706958e+01,2.129790042e+01,2.746812479e+01,1.229885790e+01,8.031200379e+01,7.337015977e+01,6.698233506e+01,8.433688111e+01,8.179726003e+01,6.604580825e+01,7.205341195e+01,4.280853929e+01,8.839115217e+01,4.105989469e+01,6.342548540e+01,7.225828797e+01,5.416935363e+01,5.812281240e+00,9.849980664e+01,6.268541199e+01,6.053849611e+01,4.857110095e+01,1.969654299e+01,9.846031863e+01,4.545885198e+01,8.663600708e+01,5.036478249e+01,4.047767511e+01,7.044812163e+01,2.511931420e+00,7.851075094e+00,7.190646121e+01,8.558116179e+01,8.343778333e+00,7.826321699e+00,7.623167607e+01,7.857761692e+01,5.782297308e+00,2.437290181e+01
1.017127889e+01,8.503359602e+01,6.304618010e+01,6.402582787e+00,2.169057328e+01,8.177688890e+01,5.066606980e+01,8.672333980e+01,5.423532423e+01,6.198165057e+01,5.869844751e+00,9.403679993e+01,8.717851119e+01,9.020024801e+01,2.506606983e+01,3.900565908e+01,7.786371157e+01,8.899574368e+01,9.307674191e+01,7.610122999e+01,4.192813819e+01,2.444523881e+00,4.693312657e+01,9.149955733e+01,9.168159953e+01,5.368089288e+01,4.633810833e+01,9.862172654e+01,3.726878909e+01,3.424394726e+01,2.289716508e+01,7.018229423e+01,5.593077562e+01,3.143147661e+01,9.102004196e+00,7.207860545e+01,3.214269062e+01,1.709704209e+01,5.915942467e+01,4.480664286e+01,5.960746893e+01,2.608784650e+01,8.473949659e+00,3.275634364e+01,8.669771327e+01,6.271743304e+01,3.929115850e+01,3.391004643e+01,8.306643107e+01,7.122523387e+00,6.390079064e+00,1.933765844e+01,2.131651717e+01,3.411702724e+01,9.530890132e+01,2.451290745e+01,8.295232140e+01,6.977120292e+01,1.666860713e+01,5.050937919e+01,9.917622192e+01,1.901026624e+01,8.014764184e+01,9.949909925e+01,3.271829431e+01,3.935261067e+01,9.748707432e+01,4.810824166e+01,1.430408951e+01,6.321395676e+01,2.188618654e+01,1.407793725e+01,9.457371094e+01,9.002603834e+01,6.062192856e+01,9.002557665e+01,7.027181528e+00,2.580315147e+01,2.733238774e+01,6.475432237e+00,1.534446738e+00,6.461552049e+01,7.865522206e+01,2.067759926e+01,6.285544194e+01,6.993145064e+01,3.026702614e+01,7.212787888e+01,3.943918047e+01
6.584985970e+01,7.133138743e+01,8.376487581e+01,6.836185089e+01,7.617012889e+01,5.322727901e+01,4.266995144e+01,9.810088654e+01,4.437792696e+01,9.669612247e+01,6.076430517e+01,2.813294951e+00,4.366337409e+01,5.854407289e+01,7.211423658e+01,3.810293038e+01,8.598519173e+01,6.256533363e+01,8.439113269e+00,2.376827660e+01,3.082993118e+01,7.590193842e+01,7.440060462e+01,9.958687147e+01,1.743310116e+01,3.453881584e+01,4.347100854e+01,4.251619972e+01,3.638207723e+01,9.944993917e+01,3.265089050e+01,3.994638939e+01,5.558343100e+01,3.883291365e+01,3.269213058e+01,5.312458327e+01,8.341897677e+01,2.699090529e+01,1.006649315e+01,1.588333617e+01,8.996704050e+01,9.594111260e+01,7.326789816e+01,5.057421463e+01,5.283936644e+00,4.419229874e+01,2.376456126e+01,7.708098396e+00,2.623919015e+01,1.723151805e-02,6.064967997e+01,7.607644667e+01,8.159809398e+01,4.789194859e+01,5.959640837e+01,1.236425388e+01,1.567761395e+01,5.871518914e+01,2.045824787e+01,2.546249383e+01,8.074382091e+01,7.992179841e+01,5.125409396e+01,5.526500528e+01,9.894913732e+00,4.859406120e+01,7.106065725e+01,5.329999833e+01,6.483875648e+01,3.889464040e+01,4.069869841e+01,7.928971820e+01,8.484544973e+01,4.707412520e+01,9.861173220e+01,8.975610620e+01,1.874297655e+01,4.824656496e+01,1.369530499e+01,3.533456289e+00,2.541403876e+01,6.894836051e+01,2.761188970e+01,6.765890500e+01,6.436389463e+01,1.937334208e+01,4.261445960e+00,2.190549571e+01,5.390001707e+01
5.575787873e+01,6.409802002e+01,5.856527983e+01,7.560943376e+01,3.710279972e+01,7.113982289e+01,3.813363877e+01,1.012165431e+01,3.185736607e+01,7.795889357e+01,3.703490570e+01,4.309677946e+01,9.641295306e+01,7.137385500e+01,7.840713865e+01,7.414095174e+01,9.158177665e+01,7.756357698e+01,1.691077985e+01,8.304288580e+01,3.201243416e+01,3.335231629e+01,2.412354497e+01,5.632411080e+01,9.649274710e+01,8.799615601e+01,9.348396382e+01,1.523585930e+01,4.334355054e+01,3.436228900e+01,4.928349203e+01,6.403605030e+01,7.523067003e+00,6.498001300e+01,8.705942316e+01,4.730298453e+00,1.376791748e+01,3.427831099e+01,6.300960394e+01,9.458481672e+01,9.400126599e+01,5.042629756e+01,9.100517002e+00,5.145064147e+01,5.862652368e+01,6.851034591e+01,3.990950303e+01,5.627389236e+01,8.329958952e+00,5.286946371e+00,2.088363008e+01,6.214042777e+01,3.656114413e+01,6.283252083e+01,4.395553308e+01,7.951395301e+00,6.899793986e+01,9.984302540e+01,1.855202253e+01,3.857302737e+01,5.756567274e+01,9.298782735e+01,4.185499664e+01,6.835797577e+01,2.353441624e+01,4.648675292e+01,8.048573756e+00,8.471126675e+01,3.123502803e+01,5.386336777e+01,3.744089108e+01,2.660679128e+01,5.409817547e+01,6.365383286e+01,3.147873418e+01,1.479853810e+01,5.135691537e+01,2.150316864e+01,3.622527330e+01,9.671678227e+01,8.543550248e+00,4.177854210e+01,7.899695075e+00,5.058696071e+01,8.141171687e+01,2.054898831e+01,5.699924179e+00,5.583811161e+00,6.327659965e+01
9.406298606e+01,4.359332009e+01,6.221740027e+01,7.390428272e+01,2.186663841e+01,7.514588932e+01,1.180973547e+01,5.911064173e+01,8.681925341e+01,8.997330249e+01,7.229521114e+01,8.830806603e+01,2.892713547e+01,4.752828710e+01,7.095745542e+01,6.538179803e+01,3.411740102e+01,2.875768447e+01,9.986655677e+01,4.583285981e+00,6.419826496e+01,1.490863086e+01,7.463170271e+01,1.338207827e+01,3.812968751e+01,5.297777906e+01,8.010617086e+01,2.265199695e+01,7.853951161e+01,1.861627606e+00,1.975199991e+01,9.916985182e+01,8.985329282e+01,4.277003299e+01,7.905881708e+01,3.675747820e+01,3.978078015e+00,3.813869218e+00,3.868711588e+01,8.200246417e+01,3.823714810e+01,6.066792941e+01,6.792035965e+01,8.057661851e+01,6.934887007e+01,8.995323461e+00,5.558707348e+01,9.813212547e+01,9.769819516e+01,7.491165194e+01,3.206997773e+01,7.387513945e+01,8.002418352e+01,5.811457924e+00,8.025078134e+00,7.984340010e+01,8.434017639e+01,3.792382490e+01,2.551565661e+01,9.738363935e+01,6.325021591e+01,6.422204291e+01,1.307061905e+01,9.470885904e+01,8.465174920e+01,8.227692238e+01,4.488491805e+01,8.367255931e+01,5.323488563e+01,5.833579181e+01,3.869170792e+01,2.442825526e+01,1.603192145e+01,7.547959061e+01,8.787086359e+01,9.489006373e+01,2.260950269e+01,9.290067810e+01,3.391192503e+01,3.275720796e+01,9.653624743e+01,2.719246929e+01,6.397639376e+01,9.726039754e+01,1.535060659e+01,4.943005117e+01,8.645279247e+01,8.453167208e+01,4.917938608e+01
1.841099434e-01,8.839619571e+01,7.140961348e+01,2.746657790e+01,8.845723187e+01,9.938603677e+01,3.404378812e+01,5.368422961e+01,4.177755863e+01,8.290399251e+01,4.981540724e+00,9.334538216e+01,7.652636820e+01,2.883880839e+00,8.401384387e+01,7.946427244e+01,9.388519968e+01,6.379997667e+01,8.133950558e+01,7.727231784e+01,5.923749018e+01,9.988409571e+01,9.681411814e+00,5.103889916e+01,7.855952467e+01,9.186154045e+01,6.527686797e+01,7.624907113e+01,3.778748743e+01,7.800814024e+01,5.841734672e+01,5.493072595e+01,6.881332172e+01,7.588604262e+01,5.357613936e+01,4.775977139e+01,7.338625361e+01,2.917310812e+01,1.766737827e+01,4.284820469e+01,6.295262122e+01,5.783920049e+01,2.395067014e+01,9.026281696e+00,4.297326250e+01,5.486214459e+00,9.867048918e+01,1.108426091e+01,5.496834471e+01,6.584551957e+01,8.659572350e+01,5.811062730e+01,5.372946635e+01,3.368856062e+01,8.207140709e+01,1.637370683e+01,6.404454545e+01,5.639418635e+01,6.997482543e+01,7.392531543e+01,1.862424664e+01,3.909676282e+01,8.950484202e+01,5.081508275e+01,3.076781223e+01,7.889237648e+01,2.938422789e+01,4.045999592e+01,1.914280860e+01,3.790787083e+01,8.435570401e+01,3.231233213e+01,7.911570712e+01,3.667843691e+01,7.499505740e+01,9.815515482e+01,5.849425899e+01,8.185169129e+01,6.182914994e+01,6.479999023e+01,3.608604454e+01,2.575760407e+01,7.704653681e+01,1.625639277e+01,2.801822350e+01,1.312281817e+01,8.336140774e+01,6.256994675e+01,1.948989523e+01
7.492106379e+00,3.101784152e+01,6.883354406e+01,4.718953347e+01,3.341763069e+01,7.592391177e+01,3.605851669e+00,2.619915380e+01,2.842405050e+01,3.387763305e+01,2.726104181e+01,9.086954119e+00,6.874754071e+01,8.881595197e+01,7.515942301e+00,8.743062268e+01,6.381083581e+01,7.579953288e+01,3.563901722e+01,7.808286108e+01,8.399366285e+01,9.519463092e+01,2.334041858e+01,8.347371277e+01,9.862083970e+00,6.160566433e+01,8.703520532e+01,5.008244025e+01,6.272457451e+01,5.362198231e+01,1.872806667e+01,3.978730600e+01,6.727548854e+01,4.611747270e+01,7.005240552e+01,6.424185461e+01,8.933971286e+01,3.029852713e+00,4.180331165e+01,4.534863995e+00,4.762280242e+01,8.618112491e+01,6.671303025e+00,2.583747709e+01,3.929033144e+01,3.342421683e+01,1.441323372e+01,4.581244012e+01,5.669268177e+01,7.525683582e+01,7.228470404e+01,2.878948507e+01,9.586564405e+01,9.580700245e+00,2.542043977e+01,7.089156991e+01,9.161163249e+01,4.507560069e+01,8.873818173e+01,2.001000649e+01,8.350135968e+01,7.143075299e+01,3.766048990e+00,3.491461544e+01,9.182047510e+01,8.757630863e+01,6.817880074e+01,7.949024472e+01,6.707309900e+01,9.034186879e+01,7.880202744e+00,4.243749568e+01,9.171499605e+01,9.154887222e+01,6.478023074e+01,6.089993634e+01,7.572384926e+01,5.045953329e+01,5.986800717e+01,1.065545682e+01,2.619903778e+01,5.493840865e+01,1.586495690e+00,5.653417808e+01,7.073618917e+01,2.500720584e+00,6.873467009e+01,1.381116494e+01,8.571588517e+01
4.781375728e+01,7.723799650e+01,7.418473794e+01,8.776099375e+01,9.695118703e+01,6.710438593e+01,6.201764624e+01,6.432303984e+01,6.235181482e+01,3.568329125e+01,9.289319203e+01,1.468251574e+01,4.912837150e+00,4.816447921e+01,3.708677856e+01,1.793510554e+01,6.092861585e+01,7.395762220e+00,2.059073105e+01,1.953840099e+01,1.637152671e+01,4.694834929e+01,8.104344356e+01,3.066379789e+01,7.443233555e+01,5.065895589e+01,3.392325319e+01,6.340977615e+01,7.904482377e+00,3.894966039e+01,7.721458570e+00,4.651113258e+01,4.533882692e+01,8.090464993e+01,9.191070809e+01,1.884182869e+01,8.233512402e+01,9.444389279e+01,2.337950908e+01,8.564702976e+01,1.444023852e+01,5.686618748e+01,6.305476008e+01,2.967129307e+01,5.545253173e+01,7.070247380e+01,9.449457994e+00,1.354257069e+01,5.030606638e+00,6.245407467e+01,4.024103944e+01,6.283603876e+01,8.081091245e+00,5.319010749e+01,1.229256958e+01,9.464410668e+01,6.921155530e+01,9.043565183e+01,4.903909791e+01,3.868788005e+01,4.395978336e+01,8.322350375e+01,1.347215122e+01,2.486392714e+01,2.310745254e+01,1.553924848e+01,9.618658940e+01,8.930429325e+00,2.939914497e+01,5.704449679e+01,3.457432584e+01,8.171281689e+01,6.471744708e+01,6.867713831e+01,3.779098421e+01,4.858769646e+01,1.183778737e+01,8.338723103e+01,9.131599488e+01,9.152640087e+01,1.156409510e+01,6.529015030e+01,5.694084654e+00,1.515344994e+01,7.753212015e+01,8.515894905e+01,1.127748467e+01,5.943011750e+01,6.478087625e+01
