v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39
3.358598976e+01,2.256160873e+01,7.991947212e+01,5.823805841e+01,4.040165894e+01,7.596380600e+00,6.209144753e+01,2.606180397e+01,4.245655121e+01,6.022779666e+00,2.929536865e+01,9.291281736e+01,6.802036613e+01,3.572681332e+01,2.775953693e+01,3.054601001e+01,7.131797823e+01,5.078431060e+01,8.505878498e+01,9.765361504e+01,7.288689788e+01,8.239796060e+01,8.576843668e+01,8.068418656e+01,5.081273777e+01,4.503151136e+01,4.544417558e+01,4.465173461e+01,2.917024236e+00,4.616011907e+01,6.608193165e+01,4.089067525e+01,6.878456594e+01,2.085914867e+01,2.785709369e+01,5.697719332e+01,8.031990122e+01,7.791663076e+01,6.379388954e+01
4.690384001e+01,2.647484856e+01,2.960544748e+01,5.642191584e+01,2.241503789e+01,9.458145812e+01,2.343478517e+01,8.574847561e+01,8.609985956e+01,8.891120806e+01,3.361057262e+01,2.538209731e+01,4.206099494e+01,1.130749646e+01,6.968495641e+01,7.157760843e+01,9.740269071e+01,8.926333742e+01,1.485810924e+01,9.255955219e+01,6.288887716e+00,4.570442884e+01,2.460666124e+01,4.876298704e+01,4.146664308e+01,4.554246371e+01,4.745735400e+00,8.895243756e+01,2.788039672e+01,3.937460686e+01,2.416313246e+01,1.420485193e+01,8.031664487e+01,3.145441625e+01,3.075194141e+01,1.502875835e+01,5.791497248e+01,9.398084594e+01,3.537890349e+01
1.711236325e+01,6.453853347e+01,2.372423839e+01,5.113232340e+01,4.282055222e+01,7.666407677e+01,8.936442058e+01,2.885637650e+01,2.969980235e+01,5.888531872e+01,3.611015902e+01,3.961755775e+01,4.704349179e+01,7.824957082e+01,5.702098276e+01,1.504855034e+01,3.609612896e+01,5.219184135e+01,5.104889043e+01,1.119941765e+01,5.675633420e+01,5.303343630e+01,8.026475414e+01,4.885628637e+01,6.201184387e+01,6.523645797e+01,8.293174806e+01,1.684704794e+01,6.114253239e+00,5.383605305e+01,6.664423931e+01,9.971895617e+01,8.516582382e+01,8.031846836e+01,5.846691298e+01,2.675906459e+01,8.975508206e+01,3.556176817e+01,1.367163227e+01
7.661207011e+01,7.978384035e+01,6.218745453e+00,4.583823042e+01,7.876687913e+01,5.489319776e+01,6.967581809e+01,1.308957522e+01,3.958982439e+01,5.995558503e+01,2.725900380e+01,8.910276422e+01,7.877347466e+01,8.212989290e+01,7.374768299e+01,9.911904331e+01,5.688056167e+01,8.992666597e+01,7.921963823e+01,2.372241428e+01,7.514563849e+01,3.671741799e+01,1.071487940e+00,6.486002031e+01,4.485903774e+01,5.856917092e+01,8.493216092e+01,2.987882173e+01,2.533156776e+00,3.381447834e+01,8.204258489e+01,5.975362451e+01,4.881318330e+01,5.174440866e+01,7.763588568e+01,4.935888442e+01,9.979020118e+01,5.716905713e+01,7.295924771e+01
9.001441020e+01,9.606025468e+01,4.131115405e+01,9.335864857e+01,7.478567163e+01,7.814040312e+01,8.625550156e+01,5.132077685e+01,5.047801037e+01,4.672945157e+01,1.493277104e+01,9.563858098e+01,9.336504507e+01,1.030106390e+01,2.865385451e+01,7.227800246e+01,7.529747951e+01,2.597963219e+01,4.401374128e+01,6.058036962e+01,5.276183138e+01,5.848631794e+01,1.206598555e+00,8.562087645e+01,1.164927426e+00,8.343134586e+01,2.834391544e+01,1.037464608e+01,7.091689944e+01,7.010354067e+01,3.198407111e+01,5.231186215e+01,9.367204551e+01,8.696443142e+01,4.142557408e+01,4.124905129e+01,6.174771466e+01,3.784090389e+01,6.950506186e+01
8.512872491e+01,4.408764255e+01,9.363423220e+00,3.218877157e+01,9.476926709e+01,3.721670043e+00,6.689079507e+01,5.913038007e+01,2.754130283e+01,2.055625400e+01,7.295362660e+01,4.734111877e+01,6.709638707e+01,5.644214420e+01,7.744004726e+00,7.364920776e+01,2.395718333e+01,1.111691264e+01,1.005064195e+01,4.163741472e+00,2.145481046e+01,5.600807884e+01,4.362646035e+01,6.446039123e-01,9.812559972e+01,7.122680110e+01,3.491242388e+00,3.322633606e+01,3.836817711e+01,5.469939634e+01,4.273974628e+01,7.632172325e+01,8.713034009e+00,2.999884620e+00,3.629322054e+01,6.318156231e+01,8.650482174e+01,8.881117766e+01,7.828960646e+01
6.986193566e+01,2.217284335e+01,8.751429237e+01,6.866424816e+01,5.923018887e+00,8.866045104e+01,6.940156666e+01,5.839746829e+01,6.739541856e+01,1.350432808e+01,9.022141918e+01,3.637951075e+01,3.278577502e+01,5.434783725e+01,7.581177200e+01,3.083741650e+01,6.840802982e+01,9.331026415e+01,5.984298798e+01,8.417015193e+01,3.777283150e+01,5.348821547e+01,7.033910531e+01,3.463638745e+01,3.620938328e+01,6.923928564e+01,4.071034080e+00,3.763537320e+01,7.204719451e+01,9.964390812e+00,8.229784926e+00,5.966459274e+01,5.575085905e+01,8.598070427e+01,8.376994233e+01,8.605600184e+01,1.731530513e+01,3.285207634e+01,9.600367033e+01
5.335431495e+01,4.278319005e+01,4.516338867e+01,8.773716496e+01,9.095267761e+01,7.249922984e+01,6.747782296e+01,7.076722614e+01,4.024082828e+01,9.403350382e+01,3.605331506e+01,5.365667515e+01,4.653663117e+01,8.080319990e+01,7.880423864e+01,9.215665303e-01,8.329286233e+01,5.968668916e+01,6.007166417e+01,4.468281361e+01,1.091092774e+01,5.862553124e+01,1.679472564e+01,2.882913858e+01,8.712119588e+01,9.791987956e+01,2.498628535e+01,8.978086184e+01,3.147538199e+01,1.622972342e+01,4.787298970e+01,2.676717496e+01,8.279401278e+00,3.197396928e+01,8.161626847e+01,8.861203972e+01,6.928218687e+00,6.798318138e+01,4.155176109e+01
1.946788153e+00,4.267026504e+01,7.983292899e+01,9.610416545e+01,6.636028164e+01,2.433372896e+00,4.532574177e+00,8.174306269e+01,5.830050403e+01,2.060339152e+01,4.124334623e+00,1.219369360e+01,3.017937661e+01,3.735927582e+00,7.380858648e+01,8.706231181e+01,8.775740760e+01,2.896642311e+01,8.245083112e+01,8.024502247e+01,6.102445737e+01,1.537988943e+01,1.075000935e+01,2.082125546e+01,3.679822890e+00,8.481193831e+01,7.274944906e+01,1.236521154e+00,9.074660433e+01,1.759535212e+00,7.587775666e+00,6.346399969e+01,2.677068165e+01,2.036359835e+01,6.803564596e+01,3.864257010e+01,5.514759287e+01,5.375593260e+01,5.940856758e+01
4.643483596e+01,3.647353434e+01,2.227683836e+01,1.625654897e+01,7.165170528e+01,9.951176353e+01,1.055737003e+01,9.454858719e+01,7.826568290e+01,9.479710007e+01,2.775897007e+01,8.378087067e+00,5.677869099e+01,4.938146770e+01,7.203943416e+01,1.072314704e+01,4.365002173e+01,9.830800558e+01,9.835626288e+01,4.578223745e+01,9.787369389e+01,4.117490347e+01,1.784208795e+01,1.576720398e+01,9.493843477e+01,5.697101045e+01,4.797566128e+01,1.203735572e+01,5.458256554e+00,8.661774113e+00,1.188806094e+01,5.071278775e+01,1.065699588e+01,8.825366092e+00,4.621842783e+01,3.040275682e+01,1.589387632e+01,5.094710303e+01,8.055252213e+01
4.298453654e+01,9.285797166e+01,4.119930465e+01,1.257154499e+00,3.839368784e+01,9.013616225e+01,8.590756030e+01,2.989470357e+01,9.280844164e+01,4.791383004e+01,8.085336045e+01,5.452042929e+00,1.374226464e+01,9.431788380e+01,3.505122422e+01,6.081369687e+01,5.358619043e+01,3.336300282e+00,5.409825350e+01,7.980401939e+01,6.862327703e+01,6.727594701e+01,1.633550881e+01,6.435031109e+01,9.555500765e+01,4.394820289e+01,5.656525627e+01,1.113482234e+00,1.880160353e+01,9.214835883e+01,4.846638042e+01,2.160506617e+01,3.901161077e+01,8.795421620e+01,5.702117982e+01,8.492540142e+01,5.246245341e+01,4.102892673e+01,6.836514736e+01
2.262245968e+01,6.196469640e+01,8.875115620e+01,9.714758594e+01,6.692093531e+01,1.394398830e+01,8.460586625e+01,6.700880772e+01,8.905313195e+01,7.238864423e+01,8.860189091e+01,4.860308553e+01,8.354735548e+01,3.555681634e+01,5.600146472e+01,1.202045731e+01,5.131381319e+01,8.274003650e+01,4.487702807e+01,8.177337048e+01,2.250264674e+01,9.445499496e+01,8.917991173e+00,3.726874202e+01,7.473379720e+01,6.157544619e+01,3.145733431e+01,5.323656317e+01,6.581678075e+01,8.637792660e+01,3.404283863e+01,3.003863941e+01,9.772009729e+01,2.385344327e+01,4.856335591e+01,1.318010896e+01,2.643176096e+01,2.802379276e+01,3.108890965e+01
2.275642765e+01,5.107790955e+01,7.000285678e+01,1.898899783e+01,3.485209423e+01,4.600711357e+01,9.505705522e+01,1.600169721e+01,9.681020402e+01,6.590988019e+01,9.297673128e+01,1.072900202e+01,4.195921973e+00,9.499520880e+00,9.378524794e+01,8.978738305e+01,6.299904833e+01,4.341128054e+01,1.121869138e+01,8.489372338e+01,5.289144086e+01,2.157116607e+01,4.530513496e+01,8.524248350e+01,3.155006477e+01,2.367398811e+01,8.360870227e+01,9.127132516e+01,9.669975403e+01,7.336203588e+01,6.181864335e+01,7.819242064e+01,4.075319332e+01,4.734348130e+01,9.275498193e+01,7.457737047e+01,1.412028882e+01,9.981586841e+01,7.762303387e+01
5.143325499e+01,6.363664526e+01,8.629117725e+01,7.911400079e+01,5.226566048e+01,8.890580677e+01,5.915479767e+01,4.335251424e+01,8.869132724e+01,8.937870863e+01,5.730716237e+01,1.924713607e+01,2.043942201e+01,9.474970570e+01,3.107554155e+01,3.990368380e+01,1.464146903e+01,3.163707152e+01,2.169722678e+01,9.884210732e+01,5.333875820e+01,1.655620888e+01,7.548239069e+01,9.699032604e+01,2.987306098e+01,8.364792277e+01,9.298318830e+01,8.804678946e+01,2.492358033e+01,2.998624614e+01,5.304155713e+01,2.052730022e+01,6.742803465e+01,5.490278534e+01,8.365490553e+01,7.261922927e+01,4.347411664e+01,6.970078530e+01,2.390798949e+01
5.790251608e+01,2.511225163e+01,5.557683057e+01,5.534666170e+01,9.212538866e+01,8.508238773e+01,9.065873013e+01,6.450812148e+01,1.902343987e+01,4.074500886e+01,9.912137761e+01,3.988927654e+01,5.345173329e+01,8.685646437e-02,2.218550092e+01,7.178580684e+01,3.220728992e+01,5.283518972e+01,5.658114200e+01,4.086387598e+01,2.033563920e+01,1.687076850e+01,1.551174789e+01,8.945996061e+01,1.017103310e+01,5.645225611e+01,2.598191831e+01,2.593887038e+01,4.602303328e+01,6.149864069e+01,3.863331396e+01,3.620408764e+01,7.640296798e+01,6.444578650e+01,1.814856427e+01,9.797243562e+01,3.106158757e+01,5.365644608e+01,2.121104141e+01
8.727593900e+01,5.179114116e+01,8.850674051e+01,6.926918465e+01,5.829604123e+00,3.223398475e+01,8.684111253e+01,6.761834873e+01,6.937420280e+01,4.642513294e+01,9.447800432e+01,4.882068870e+01,8.152507541e+01,3.902495305e+01,8.467276104e+01,2.630737023e+01,8.228338304e+01,3.083244366e+01,4.564260081e+00,2.483162478e+01,7.617152495e+01,9.621218126e+01,5.402431448e+01,9.458086251e+01,6.350684678e+01,7.981826049e+01,2.433650349e+01,9.861391496e+01,1.865966052e+01,5.347123054e+01,7.355329457e+01,7.590207773e+00,2.144421842e+01,7.553803978e+01,5.925495165e+01,2.994899601e+01,3.680770303e+00,1.916203232e+01,5.680997681e+01
5.602543182e+01,7.805547681e+01,7.127691411e+01,8.829568786e+01,6.764001029e+01,9.398725226e+01,9.945883767e+01,1.793117233e+00,9.269881632e+01,6.997696499e+01,6.335572105e+01,1.390840538e+01,8.624156105e+01,1.450184373e+01,8.194170643e+01,3.901810211e+00,3.430664803e+01,9.113236279e+01,6.631809654e+01,2.803778263e+01,9.201719342e+01,5.980380311e+01,3.152436712e+01,7.221082867e+00,6.331184266e+01,6.038212591e+01,1.185139557e+01,5.146547246e+01,5.906859080e+01,8.443995498e+01,7.767944916e+00,5.117437826e+01,4.356981519e+01,6.414514054e+01,1.252087821e+01,1.375404259e+01,6.819785440e+01,9.783729171e+01,6.263804619e+01
4.974574684e+01,5.655213815e+00,7.953174700e+01,4.847191630e+01,8.227960044e+01,9.371765411e+01,3.499969681e+01,1.224542735e+01,5.079035308e+01,5.902303400e+01,6.022567463e+01,6.175866333e+01,5.586644425e+01,3.875760749e+01,3.949396714e+01,2.560214501e+01,5.780550550e+01,5.042065444e+01,3.259368513e+01,1.302022968e+01,8.054039035e+01,3.344881297e+00,9.124003172e+01,5.716356252e+01,7.808725176e+00,2.097263536e+01,3.785262777e+01,1.430673860e+01,2.123221242e+01,4.510227308e+00,6.685505069e+01,3.808138304e+01,4.963816063e+01,8.927653544e+00,5.387118968e+01,7.746609763e+01,5.086514017e+01,8.656007449e+01,9.540297571e+01
2.073105299e+01,9.106815523e+00,5.285742737e+01,4.920569426e+01,5.777497518e+01,9.883731942e+01,4.055348983e+01,6.046155203e+01,6.020454847e+01,1.659219390e+01,1.232405510e+01,1.302373497e+01,1.275251887e+01,6.975421197e+01,9.755207777e+01,7.480627618e+01,3.191375244e+01,2.990257740e+01,7.327966766e+01,8.654904840e+01,8.028091330e+01,4.292852064e+01,4.582795086e+01,7.713323306e+01,3.133411366e-01,6.897200956e+01,2.940500698e+01,2.069407003e+01,5.820825228e+01,8.415001818e+01,9.921917926e+01,8.936293523e+01,5.114387437e+00,1.912410653e+00,6.782663296e+01,3.093222814e+01,5.290278452e+01,8.123137172e+01,9.993276354e+01
3.327840170e+00,7.619698869e+00,3.962968092e+01,7.159692425e+01,9.012156411e+01,8.791404769e+01,5.750475840e+01,7.837464754e+01,1.801666992e+01,9.881446532e+01,8.614885356e+01,8.529961294e+01,1.516115407e+01,6.253726919e+01,4.945643943e+01,9.995657724e+01,6.463045308e+01,6.052531202e+01,4.998459513e+01,4.311702180e+01,8.802497363e+01,8.963577288e+01,7.667067456e+01,8.405458379e+01,8.181233213e+01,5.938077036e+01,7.013150811e+01,1.798829518e+01,6.230521310e+00,5.910081466e+00,6.081669419e+01,4.443821962e+01,9.040206535e+01,4.256619296e+01,5.117712217e+01,9.106429945e+01,7.140192976e+01,1.782247043e+01,8.592849824e+01
9.266549446e+01,7.321451403e+01,8.967486419e+01,2.833328238e+01,2.381669113e+01,9.266185037e+01,1.889831639e+01,5.473507231e+01,7.725169280e+01,8.443885211e+01,1.292381894e+01,6.451232070e+01,9.184982985e+01,2.093432139e+01,9.233654276e+01,7.723638506e+01,7.497869174e+01,4.368018417e+01,1.720265425e+01,4.293127291e+01,6.509626652e+00,2.081205342e+01,8.720420509e+01,4.631597583e+01,4.791039000e+01,6.155879236e+00,8.941729600e+01,9.734783127e-01,1.482917336e+01,6.218460980e+01,8.036343598e+01,3.345799669e+01,2.363120350e+01,2.839197931e+00,5.083060542e+01,3.958313463e+01,2.949155456e+01,7.374904734e+01,3.058693029e+00
7.898230536e+01,9.591346193e+01,2.384910448e+01,6.361163637e+01,7.237853622e+00,9.609135154e+01,4.824484317e+01,1.358048168e+01,1.276613763e+01,3.960666917e+01,7.009790998e+01,9.542509919e+01,7.974457668e+01,3.470270502e+01,2.573853056e+01,7.416437091e+01,5.370387160e+01,1.324847800e+01,9.561354904e+00,7.244044112e+01,7.987117051e+01,6.444081931e+01,2.356013493e+01,5.180122774e+01,4.789892548e+01,3.756989170e+01,7.982568112e+01,3.918363871e+01,9.802849480e+01,5.884208244e+01,6.011911864e+01,3.024095499e+01,7.934432293e+01,2.515824942e+01,3.032113283e+01,7.772723682e+00,7.829215564e+01,7.310964997e+01,6.705370927e+01
2.534958768e+00,2.481719573e+01,4.391042618e+01,3.043851515e+01,6.065850464e+01,4.329793286e+01,1.336527439e+01,8.631807861e+00,9.484658075e+01,8.347132550e+01,3.514819319e+01,5.532196857e+01,3.820427924e+01,6.653968610e+01,7.932260320e+01,1.647355687e+01,3.682316727e+01,1.452711499e+00,2.528982307e+01,1.355911589e+01,9.517913876e+01,6.671433443e+01,4.338744760e+01,9.771630669e+01,3.245726993e+01,6.643535099e+01,5.423191392e+01,9.273277558e+01,9.722218201e+01,1.268711084e+01,3.369644303e+01,8.410753221e+01,7.637423332e+01,5.500795904e+01,3.306423679e+01,8.587989172e+01,1.004998778e+01,8.159317813e+01,6.409978904e+00
7.951304436e+01,4.967919828e+01,9.468655301e+01,4.304142560e+01,3.083955341e+01,1.735811526e+01,2.069350116e+01,5.956716505e+00,4.386968810e+01,8.457510651e+01,1.789775380e+01,8.810902189e+01,6.577893815e+01,3.030759422e+01,3.874998719e+01,2.809488039e+01,3.771425383e+01,2.124985181e+01,7.207603558e+01,3.916778677e+00,9.370585778e+01,4.485711015e+01,7.422725134e+01,1.720659725e+00,8.917209851e+01,6.595866718e+01,5.858451223e+01,3.099730149e+01,9.710731177e+01,3.190429004e+01,5.022394692e+01,2.614946235e+01,9.204340411e+01,6.364404503e+01,2.898656753e+01,3.780540603e+01,6.358703108e+01,8.106795636e+01,6.686162250e+01
6.197277411e+01,1.089637403e+00,1.106699857e+01,8.582330140e+01,8.818279049e+01,3.240815078e+01,5.883987471e+01,5.686519876e+01,6.822096937e+01,7.008354299e+01,3.666379536e+01,6.710898573e+01,9.644857784e+01,5.597202114e+01,6.368858411e+01,7.970661869e+01,3.627462311e+01,4.666543370e+01,9.062260465e+01,2.416616191e+01,3.230481283e+01,4.899952198e+01,4.475460747e+00,9.385918691e+00,7.800194382e+01,2.400346974e+01,2.379945287e+01,3.396300713e+01,7.528422852e+01,5.911648753e+01,5.333509421e+01,3.406724344e+01,9.553241690e-02,3.005252022e+01,1.527595783e+01,3.256034714e+01,1.227490226e+01,1.679445652e+01,4.454938202e+01
2.063730798e+01,2.923270341e+01,7.820671372e+01,8.006175843e+01,1.934872158e+01,6.477581151e+01,2.942471103e+01,3.385298650e+01,5.577855228e+00,1.403448187e+01,8.817450067e+01,9.444158558e+01,3.322774513e+01,5.685932939e+01,2.350380948e+00,2.034173312e+01,4.176105719e+01,5.433360440e+01,1.750576122e+01,7.898432719e+01,4.970295902e+01,3.305342607e+01,2.464984782e-01,8.558482937e+01,2.146124112e+01,1.090984425e+01,4.860593733e+01,1.845116718e+01,8.094350644e+01,8.704836262e+01,7.362359160e+01,6.103967537e+01,8.089616478e+01,2.969431623e+01,3.727410351e+01,5.119458094e+00,5.151864925e+01,4.340003300e+01,8.850608818e+01
4.919154297e+01,3.349367723e+00,4.694721830e+01,8.394940976e+01,8.944780410e+01,6.507729705e+01,9.213108958e+01,6.920130438e+01,7.574765262e+01,6.065391416e+01,1.530560367e+01,8.156258480e+01,8.870384468e+01,9.028132833e+01,2.769142344e+01,7.564241493e+01,9.734965078e+01,2.288331617e+01,1.335742395e+01,9.964868097e+01,5.249162483e+01,4.044252755e+01,4.811284563e+01,5.033611702e+01,6.900003621e+01,9.369427315e+01,3.526409954e+01,9.927508072e+01,5.107872960e+00,3.337449515e+00,5.477447007e+01,8.872281783e+01,9.443638491e+01,8.433295621e+01,9.428553307e+01,9.906131779e+01,1.593870693e+01,4.499851374e+01,8.925950550e+01
2.294655257e+01,2.979752757e+01,7.039338259e+01,4.732918940e+01,6.017898923e+01,9.475977246e+01,3.390882420e+01,6.422418089e+01,6.599654534e+01,7.409180971e+01,6.984717719e+01,8.338806713e+01,4.595580487e+01,5.545795380e+01,1.694603779e+01,3.493033821e+01,7.344147860e+01,7.931710273e+01,2.124477506e+01,9.628228266e+01,8.885740601e+01,2.704035164e+01,2.153363847e+01,3.703584287e+01,6.700879936e+01,4.868305774e+01,2.672162840e+01,9.379955349e+01,8.529638546e+01,7.495157879e+01,6.048608944e+00,8.434722953e+01,5.435142186e+01,8.843643981e+01,1.241847844e+01,6.958806386e+01,8.705568381e+01,6.076999857e+01,9.264614067e+01
5.213235003e+01,4.646368675e+01,9.976598966e+01,4.168612213e+01,8.412896676e+01,9.639095310e+01,7.866805034e+01,3.220613343e+01,9.535668810e+01,8.426579688e+01,9.100231364e+01,1.664932510e+01,1.215961824e+01,9.919660306e+01,4.195345463e+01,7.347428336e+01,4.313473133e+01,6.804768054e+01,8.563307615e+01,3.919874087e+01,3.422944971e+01,6.736703138e+01,8.279735228e+01,2.210184313e+01,7.302164032e+00,8.817368037e+01,5.721060986e+01,6.758753612e+01,5.592263216e+01,2.897292845e+01,2.788581824e+01,9.454090593e+01,3.262673612e+01,5.146521927e+01,3.473942982e+01,1.339132524e+01,5.307894999e+01,4.730497997e+01,8.628925118e+01
3.965714043e+01,7.190815780e+01,8.229430398e+01,7.567946309e+00,9.646533577e+01,8.412885004e+01,7.434585406e+01,2.094317526e+01,1.460582986e+01,5.043406089e+01,4.758355910e+01,5.680308035e+01,6.639681848e+01,2.221759611e+01,4.375891068e+00,4.672205316e+01,6.410487362e+01,4.290976270e+01,3.738986604e+01,6.165462044e+01,2.892845299e+01,3.503767858e+01,3.375569895e+01,1.943128635e+01,7.198522884e+01,5.727828085e+01,5.779312281e+00,9.946336651e+01,5.076788831e+01,3.688539885e+01,3.747256448e+01,8.616205116e+01,8.019685394e+00,3.801463161e+01,4.329030145e+01,2.401234097e+01,3.791246023e+01,5.281092950e+01,2.166978536e+01
5.411491401e+01,2.076603280e+01,9.025898742e+01,5.708057725e+01,6.139660624e+01,7.903747842e+01,9.127940530e+01,7.348766626e+01,2.094779025e+01,8.251201163e+01,7.318946555e+01,7.400272394e+01,6.080711062e+01,8.208112099e+01,8.615475474e+01,9.492343699e+01,1.295994290e+01,9.513154775e+01,7.107574873e+01,1.809580891e+01,9.074315914e+01,2.664170971e+00,7.587197010e+01,3.424171667e-01,4.826169047e+00,8.613534087e+01,6.738804999e+01,3.541187652e+01,6.532935458e+01,4.122419004e+01,2.568133900e+01,7.726571442e+01,4.997338798e+01,5.811018239e+01,7.216687922e-01,4.339242381e+01,7.628053312e+01,6.124453843e+01,3.223196167e+01
7.851888018e+01,5.021953470e+01,8.273882513e+01,6.829067572e+01,9.736750088e+01,1.555793441e+01,5.148324790e+01,7.595212894e+00,2.515140432e+01,4.990129168e+00,7.722360423e+00,4.317798366e+01,7.565618544e+00,3.311800828e+01,4.921215748e+01,3.265708598e+01,1.189243142e+00,4.096927135e+01,8.007723695e+01,5.369947912e+01,5.546111799e+00,9.817206844e+01,3.848967535e+01,1.053740915e+01,7.693462654e+01,3.151429187e+01,4.385911213e+01,4.195079373e+01,1.830875737e+01,1.326122154e+00,2.264710716e+01,4.853756955e+01,3.173983584e+01,9.024255589e+01,8.242234628e+01,1.423723365e+01,3.956892840e+01,1.545373613e+01,7.142738489e+01
9.083924432e+01,6.655770504e+01,3.306846959e-01,6.582155525e-01,4.904382928e+01,2.756687471e+01,1.065420647e+01,2.514789901e+01,8.805424515e+00,9.559569343e+01,6.730845796e+01,3.122978887e+00,3.944405598e+01,2.020388117e+01,2.738893984e+01,4.448217105e+01,6.521635222e+01,3.039285646e+01,9.851873497e+01,2.290234862e+00,3.019037159e+01,8.921163737e+01,8.611820610e+01,2.601852909e+01,5.439631352e+01,9.639140225e+01,1.706755931e+01,8.022174826e+01,6.243846024e+01,4.766036394e+01,2.078653252e+01,2.068365123e+01,6.784236287e+01,6.674572571e+01,3.592870811e+01,3.908736370e+01,3.711586076e+01,7.165360645e+01,5.252599111e+01
1.352042839e+01,4.778100590e+01,3.697192895e+01,7.044913599e+01,9.319423217e+01,1.511156578e+01,4.699245435e+01,7.224770320e+01,3.817762804e+01,2.173049358e+01,8.074497644e+01,8.750038662e+01,3.840070850e+01,1.874831792e+01,4.783117002e+01,2.233576913e+01,6.851571639e+01,2.863125121e+01,4.125119788e+01,4.206616507e+01,4.836529547e+01,2.370479565e+01,1.646641541e+01,2.419057525e+01,3.356782821e+01,8.916202052e+01,7.090530331e+01,2.926168257e+01,7.804613733e+01,8.231943487e+01,1.244797238e+01,7.375358514e+01,6.597879822e+01,1.441374031e+01,4.861432269e+00,1.263307228e+01,1.089190094e+01,9.428526935e+01,9.783644535e+01
