v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53
9.703513931e+01,4.386501411e+01,6.223155144e+01,7.664799509e+01,2.183743204e+01,2.958008558e+01,4.342914662e+01,3.713617426e+01,3.595407475e+01,8.048426701e+01,2.840286654e+01,7.080550968e+01,2.774847978e+01,6.273055940e+01,9.576971214e+01,9.708982484e+01,9.166105869e+01,8.075124946e+01,4.439690875e+01,3.762120134e+01,1.721682644e+01,3.900803612e+01,3.952904560e+01,4.332578999e+01,7.099756403e+01,7.027330788e+01,1.281633983e+00,4.859392496e+01,1.682247148e+01,9.363455679e+01,3.829482930e+01,3.648026110e+01,3.065528021e+01,6.635168806e+01,7.940712492e+01,9.606082294e+01,8.713261363e+01,6.130174799e+01,4.066101675e+01,1.592772545e+01,1.904396368e+00,5.749510727e+01,5.609171717e+01,6.750690284e+01,8.622402201e+01,1.223496550e+00,7.575960744e+01,1.040624305e+01,1.659123359e+01,7.139258043e+01,5.572614899e+01,9.884608044e+01,9.861876462e+00
3.275630028e+01,8.189357726e+01,6.664533534e+01,2.588303026e+01,8.647073787e+01,9.626075296e+01,8.118893024e+01,3.412302720e+01,6.174639756e+01,7.183815019e+01,2.797930919e+01,9.515667834e+01,7.838761901e+01,9.508593632e+01,7.245654075e+01,3.455752082e+01,6.273435057e+01,2.873021278e+01,5.876251847e+01,6.250910011e+01,4.610401589e+01,3.161608687e+01,6.422193784e+01,9.878108721e+01,5.565535285e+00,8.075447658e+01,5.416611532e+01,9.379183097e+01,6.719520191e+01,6.904228683e+01,9.783407224e+01,7.346308872e+01,3.629554454e+01,7.911855907e+01,5.477119873e+01,3.178411312e+01,4.163919907e+01,2.667582535e+01,2.256570757e+01,8.033760571e+01,7.135923196e+01,6.861844318e+01,4.846957685e+00,3.796993303e+01,4.125233035e+01,4.276472591e+01,7.329519022e+01,2.721014376e+01,1.480453215e+01,7.056220695e+01,1.637053325e+01,3.623942051e+00,5.783409702e+01
6.607940563e+01,1.903702630e+00,6.051087789e+01,9.259547661e+01,6.343887418e+01,5.347808146e+00,9.627655313e+01,6.733375688e+01,8.689029180e+01,6.861038460e+01,5.885551864e+00,6.331474010e+01,5.830946727e+00,2.713626145e+01,5.384446494e+01,8.419787462e+01,1.883158326e+01,3.129987842e+01,7.374229121e+01,6.749768275e+01,7.511634407e+01,5.929270661e+01,8.138424233e+01,4.582573950e+00,4.357629229e+01,9.066816096e+01,4.833141953e+01,8.384661569e+01,4.905906807e+01,7.225513150e+01,6.325582730e+00,4.562713438e+01,9.321769718e+01,7.796120745e+01,2.572907942e+01,8.777449685e+01,3.796826875e+01,8.510385941e+01,7.956144344e+01,6.091812867e+01,4.564694812e+01,5.866263753e+01,9.967350826e+01,7.490074860e+01,9.105788926e+00,8.906279722e+01,1.861157633e+01,9.915534155e+01,6.667950296e+00,4.053339133e+01,9.150454934e+01,8.097840481e+01,5.536968565e+01
7.490749243e+01,4.158494060e+01,6.890942330e+01,1.965745156e+01,1.730858655e+00,4.396193982e+01,3.714226211e+01,9.301892307e+01,6.917978947e+01,6.929040159e+00,5.857724505e+01,7.891180529e+01,3.294930767e+01,6.111071452e-01,3.002026212e+01,9.736069249e+00,1.559309690e+01,1.119382935e+01,6.172489062e+01,1.661491093e+01,8.217355180e+01,3.641927871e+01,1.804549700e+01,2.492695815e+01,7.086453652e+01,2.573766876e+01,4.510720345e+01,1.879809115e+01,1.691845933e+01,1.361348923e+01,7.327303773e+01,4.323221189e+01,7.075596382e-01,4.940866193e+01,8.074819093e+01,9.521222902e+01,1.185234402e+01,4.616357248e+01,8.595177007e+01,5.512591216e+00,6.546696621e+01,8.665278718e+01,4.425384937e+01,9.101736324e+01,9.538532375e+01,1.233951642e+01,3.368260887e+01,9.387088803e+01,6.866784204e+01,5.259444990e+01,8.825176574e+01,9.378391029e+01,3.100842031e+01
5.801091643e+01,4.726892307e+01,8.302876703e+01,4.195246135e+01,6.078359196e+01,4.415014523e+00,8.514201469e+01,2.796302133e+01,8.225942031e+01,6.149014674e+01,8.316499754e+00,3.140789532e+01,6.843424213e+01,5.869046221e+01,6.725930131e+01,8.809653072e+01,2.570688326e+01,3.089063941e+00,6.604008568e+01,6.086159625e+01,5.024830160e+01,8.398040066e-01,1.554642261e+01,5.130248087e+01,4.893924710e+01,9.471245688e+01,6.018282864e+00,4.496903533e+01,9.777817501e+01,7.044084393e+00,2.548516106e+01,4.352876277e+01,5.140887139e+01,4.222867282e+01,2.498674633e+01,4.373600298e+01,8.324551390e+01,1.543963003e+01,1.041858409e+01,5.726479985e+01,6.226716902e+01,6.000707869e+00,9.124997740e+01,2.486799648e+01,8.784309981e+01,6.863835623e+01,7.337208024e+01,3.159905916e+01,8.148786898e+01,2.089698074e+01,5.622860945e+01,7.483592837e+01,9.427642148e+01
4.561011308e+01,3.465674780e+01,2.928404270e+01,7.214311468e+01,1.483881939e+01,8.380319970e+01,7.238305871e+01,3.038882185e+01,7.492138279e+01,2.967319197e+01,8.598877504e+01,5.695054318e+01,6.884198773e+01,6.663089746e+01,5.840518691e+01,3.141587335e+01,9.307853905e+01,8.609718251e+01,9.797682061e+00,9.820991222e+01,5.584340731e+01,4.775038707e+01,7.757391124e+01,7.686929089e+00,9.212088589e+01,5.118773387e+01,6.516864917e+01,8.026505206e+01,8.901320471e+01,8.937787579e+01,5.294686072e+01,5.082083285e-01,7.200828776e+01,3.089323916e+01,5.755745713e+01,5.345372168e+01,2.919053328e+01,2.350995698e+01,2.319332023e+01,3.433505252e+01,8.554104401e+01,6.959193902e+01,7.445387163e+01,1.806975949e+01,4.796361795e+00,1.901684782e+01,3.879175681e+01,2.635404049e+01,4.427644875e+01,2.690914306e+01,9.287729719e+01,2.121582933e+01,7.118684784e+01
8.052728957e+01,6.805174972e+01,9.546876731e+01,8.857890161e+01,1.680796455e+00,7.844004214e+01,1.198803800e+01,3.456218206e+01,9.337866580e+01,4.614558392e+01,7.781147875e+01,1.113783347e+01,1.794424292e+01,6.557669489e+01,2.576299230e+01,5.251624461e+00,7.491747208e+00,5.224754142e+01,2.057225109e+01,6.896664924e+01,2.088996881e+01,6.407154723e+01,2.239842763e+01,6.117466632e+01,6.758724422e+01,4.106985238e+01,9.291225662e+01,9.207137585e+00,3.919851882e+01,9.010889006e+01,7.131594468e+01,2.290275262e+01,3.803868228e+01,4.939745092e+01,3.864114937e+00,4.856070763e+01,2.962537973e+01,1.572959806e+01,2.288706649e+01,8.497767990e+01,8.932020762e+01,7.001900399e+01,8.997122417e+01,9.738032159e+01,6.216743727e+00,6.194684429e+01,1.354864006e+01,9.166687521e+01,5.294802277e+01,1.354892587e+01,3.546903485e+01,8.046535155e+00,5.240628739e+01
9.850671715e+01,4.929078267e+00,2.860153051e+01,2.640867344e+01,5.698119609e+01,7.838899792e+01,4.122893724e+00,2.829666590e+01,3.597117000e-01,9.135365726e+01,6.164997025e+01,6.219590308e+01,5.782691068e+01,9.957420656e+01,5.678659978e+01,2.462976779e+01,4.927558465e+01,4.611494765e+01,8.908563118e+01,4.906995136e+00,9.648052750e+01,5.780674430e+01,2.606216727e+01,9.456868958e+01,2.250251865e+01,1.903734626e+01,7.072226435e+01,3.327567001e+01,8.062650375e+01,2.655116082e+01,2.128015780e+01,4.193073493e+01,8.385107335e+01,6.306982299e+01,4.722397001e+01,6.685796930e+01,9.282316510e+01,2.237445604e+01,4.167818035e+01,2.861442634e+01,5.819463974e+01,7.013768709e+01,9.106822744e+01,4.506907404e+01,4.094779510e-01,8.976778279e+01,6.195768860e+01,1.160255737e+01,1.396323204e+01,1.557366816e-01,5.118713600e+00,9.264260287e+01,9.549732487e+01
7.093052633e+01,5.353488166e+01,3.143487024e+01,1.401008710e+01,6.762099864e+01,3.253428031e+01,9.951168729e+01,7.126015163e+01,6.422325203e+01,8.923042452e+01,2.293181075e+01,4.088981065e+01,2.833005772e+01,3.626576653e+01,7.386558456e+01,4.985106422e+01,2.261504806e+00,9.463269770e+01,3.731152640e+01,1.125310289e+01,5.286995253e+01,2.678804735e+01,4.351056712e+01,5.843403509e+01,4.027543630e+01,1.893245100e+01,8.679166306e+01,4.468169106e+01,5.133277862e+00,1.721612261e+00,6.736625464e+01,2.761158805e+01,2.125091674e+01,2.045739835e+00,2.154770214e+01,3.323660635e+01,3.012277012e+01,9.516483144e+01,5.467390618e+01,2.039766324e+01,9.709675661e+01,4.088513899e+01,1.872787535e+01,9.809798711e+01,9.233203640e+01,2.633835375e-01,3.529659494e+01,8.251000583e+01,9.054019414e+01,6.685255341e+01,3.149655584e+01,8.359679138e+00,8.147653866e+01
5.217869360e+01,7.370049337e+01,9.522590926e+01,3.520133664e+01,6.922668204e+01,9.049761241e+01,6.818356701e+01,6.725099873e+01,9.178064157e+01,2.837034642e+00,8.773857120e+01,2.946738257e+00,1.720915647e+00,4.535953619e+01,4.232501813e+01,4.666550627e+01,6.687303844e+01,1.757438832e+01,8.310920512e+01,3.858359679e+01,3.912997678e+00,3.098670640e+00,8.022720058e+01,6.121268766e+01,9.877826582e+01,5.019128534e+00,8.255615494e+01,3.408477692e+01,7.068702379e+01,3.905727282e+01,9.984887731e+01,1.290434312e+01,5.277718860e+01,5.348025241e+00,4.584323130e+01,5.715234302e+00,4.788404570e-01,2.696867231e+01,8.776459243e+01,4.930982288e+01,9.887828038e+01,5.840063286e+01,6.260736399e+01,5.078871695e+01,1.255984365e+00,2.064542811e+01,7.364618483e+01,5.701568248e+01,9.746067055e+01,5.455054379e+01,5.426885590e+01,5.071294332e+01,3.512856306e+01
4.373551699e+01,3.223080108e+01,2.243071885e+01,6.262733194e+01,3.528476377e+01,3.496112860e+01,1.529858188e+01,9.932035796e+01,2.134122721e+01,1.160997826e+01,1.601474763e+01,3.894183004e+01,9.165790391e+01,7.295159863e+01,3.763829554e+01,3.729246338e+01,2.520785847e+01,9.790876028e+01,7.567081512e+01,3.987604989e+01,4.068674206e+01,7.692374958e+01,4.366723522e+01,9.154279386e+01,3.695862854e+01,5.984680649e+01,1.191558486e+01,5.822663530e+01,2.248995169e+01,9.103163537e+01,4.073157918e+01,4.720656198e+01,5.015819419e+01,8.458893054e+01,7.763568113e+01,7.278273032e+01,8.491449592e+01,1.391413575e+00,3.743668323e+01,5.753932880e+01,7.384195281e+01,5.070437107e+01,9.331962776e+01,8.744157025e+01,6.240277579e+01,2.197742026e+01,9.809321381e+01,8.403157203e+01,6.728003132e+01,3.879383388e+00,9.212926927e+01,8.384322633e+01,2.722717019e+01
6.424376462e+00,1.306056423e+01,4.952100890e+01,5.249157352e+01,4.872994884e+01,2.451609664e+01,2.552071633e+01,4.034425071e+01,5.186612285e+01,5.582687175e+01,4.472955395e+01,1.443441021e+01,2.869671432e+01,9.844197220e+01,3.128361854e+00,1.132947007e+01,3.400598202e+01,7.962469728e+01,6.836634236e+01,1.190832350e-02,2.558286625e+01,3.458599106e+01,1.722924238e+01,3.926817613e+01,3.935188060e+01,3.244190501e+01,6.462173850e+01,2.721839590e+01,2.124701061e+01,4.761617376e+01,4.258072837e+01,8.710476689e+01,9.187533236e+01,7.144598635e+01,1.631394920e+00,1.778705310e+01,5.337835848e+01,5.943569642e+01,1.592393641e+01,4.841771238e+01,3.876011146e+01,4.021573756e+01,2.751225736e+01,8.078565839e+01,8.104753155e+01,3.290451667e+01,5.712665050e+01,9.124472545e+01,4.520250843e+01,6.041180273e+01,3.895186614e+01,3.353615595e+01,2.217692117e+01
6.575944797e+01,6.475824403e+01,9.987524449e+01,6.061515450e+01,6.741394310e+01,3.051260919e+01,4.203534529e+01,6.212605935e+00,4.688408759e+01,4.225117192e+01,4.754960218e+01,6.651278291e+01,4.531037977e+01,8.791483513e+01,2.551780230e+01,2.193089323e+01,8.556533727e+01,2.986416458e+01,2.033587526e+01,2.960991893e+01,7.460951795e+01,3.759874933e+01,7.108566935e+01,2.548198836e+01,1.530903768e+01,1.339675423e+01,5.299372767e+01,7.773174137e+01,1.836253332e+01,5.376300350e+01,5.996471720e+01,4.791711131e+01,8.877270289e+01,6.384792670e+00,1.210525613e+01,1.836316953e+01,4.473293734e+01,2.298683084e+01,3.812483722e+00,3.646663598e+01,3.180272644e+01,5.456435197e+01,7.991121990e+01,3.926887222e+01,1.334364698e+01,8.131555712e+01,5.310426665e+01,5.494046953e+01,5.796778803e+01,6.403073827e-01,2.588223076e+01,8.767769818e+00,2.844570111e+01
3.474439852e+01,1.602931696e+01,9.546928702e+00,3.601023148e+01,6.026503677e+01,3.126955759e+01,7.943729694e+01,4.844184548e+01,5.910769364e+01,7.354234201e+01,6.960878035e+01,6.346444085e+01,9.990264883e+01,8.808184755e+01,7.606057381e+01,7.637988341e+01,7.225251666e+01,8.096176360e+01,6.881355140e+01,5.426180886e+01,4.169651375e+00,5.822907327e+01,9.624122152e+01,2.554512106e+01,2.110184270e+01,5.134109876e+00,7.948574469e+00,3.982636910e+00,6.057339342e+01,2.663605109e+01,7.742772300e+01,4.638498428e+01,6.715256343e+01,1.609327896e+01,2.134259893e+01,1.908739034e+00,7.902316459e+01,3.686242456e+01,8.378170245e+01,8.179250413e+00,9.426061090e+01,3.413259592e+01,6.067337899e+01,4.116261901e+01,6.012174952e+01,5.711016524e+01,6.294603068e+01,3.845250625e+01,3.121802649e+01,6.965118308e+01,4.294682332e+01,8.281027450e+01,7.616713137e+01
1.734197062e+01,8.872044808e+01,1.233830360e+01,7.341485292e+01,6.454847873e+01,7.328210104e+01,5.429000297e+00,5.852400440e+01,4.738308588e+01,7.940874304e+01,5.483208182e+00,1.468489865e+01,6.392274938e+01,1.418133651e+01,6.270816236e+01,8.442930614e+01,9.587752313e+01,2.997993165e+01,5.553706731e+01,1.261542788e+01,6.000379953e+01,4.981352823e+01,4.148396340e+01,6.332748140e+01,9.327872617e+01,8.426933561e+01,5.532552910e+01,5.617715891e+01,4.381669908e+01,5.208993690e+01,1.894817560e+01,1.957666873e+00,2.365398169e+01,7.700823077e+01,5.546278809e+00,3.371255477e+00,1.932045002e+01,4.540097577e+01,2.815937007e+01,1.997989006e+01,3.234140696e+01,8.693821340e+01,4.345709302e+01,2.048353856e+01,4.774230616e+01,9.565732369e+01,1.758023441e+01,5.138500743e+01,1.180115694e+01,1.874256587e+01,2.992862157e+01,2.498791894e+01,7.223336034e+01
9.938399445e+01,4.986271076e+01,9.267382958e+01,6.344883535e+00,9.516374917e+01,5.672708007e+01,3.034652936e+01,6.919224427e+01,5.876278270e+01,2.021220492e+01,7.970761112e+01,1.333402386e+01,5.306596210e+01,4.300602001e+00,7.083763078e+01,9.462901159e+01,9.346748428e+01,7.024340551e+01,5.247618754e+01,3.218352214e+01,1.857627650e+01,8.192450940e+01,1.524588788e+01,4.349382849e+01,5.737564481e+00,5.845893452e+01,1.202193827e+01,7.332202472e+01,2.040864074e+01,4.042838358e+01,4.181350199e+01,3.421767573e+01,3.332149427e+01,1.863896845e+01,1.551371047e+00,2.832635173e+01,4.498065042e+01,3.148495203e+01,4.548055782e+01,7.303363819e+01,8.699865154e+01,4.006199192e+01,9.916450841e+01,1.398138578e+01,6.952179868e+01,1.818268955e+01,2.389363664e+01,6.297532006e+01,7.985135601e+01,2.012591351e+01,2.018537120e+01,2.939431643e+01,3.506935415e+01
4.989719359e+01,6.664690739e+01,1.066857893e+01,5.230539665e+01,5.862710633e+01,6.867421442e+01,7.400065790e+01,6.441684046e+01,2.728502683e+01,9.095814240e+01,8.747293590e+01,5.773508415e+00,5.318538571e+01,2.254483162e+01,6.926470712e+01,3.483153095e+01,4.957135313e+01,7.550401111e+00,6.021879099e+01,5.253109051e+01,9.489713813e+01,7.916007846e+01,1.852343984e+01,6.601142075e+01,6.940782747e+01,3.118147389e+01,7.719487221e+01,6.308186815e+00,7.946787838e+01,4.389594808e+01,3.307487148e+01,1.536347126e+01,2.056135142e+00,8.729206938e+01,9.375929465e+01,9.519314504e+01,8.683025649e+01,6.262587677e+01,8.296015467e+01,8.922291527e+01,1.130989332e+00,4.536304530e+01,6.825657448e+01,6.405073425e+01,1.021744236e+01,5.982959931e+01,8.814440012e+01,1.342403441e+01,5.574813343e+01,8.226787906e+00,1.085463156e+01,3.619222558e+01,3.454863534e+01
8.658446057e+01,7.746279793e+01,6.580934392e+01,9.019734744e+00,7.233115505e+01,7.258267105e+01,8.853870117e+01,8.067937499e+01,3.030763463e+01,8.433590193e+01,6.461626197e+01,5.933557022e+00,1.964273977e+01,7.219696081e+01,2.463490508e+01,4.298697642e+01,8.760420821e+01,9.739996066e+01,5.588971234e+01,9.520575017e+00,7.573537065e+01,8.582580584e+01,7.460223326e+01,7.149956092e+01,3.832220322e+01,7.805889797e+01,9.041901679e+01,2.152427429e+01,8.003356481e+01,7.378318723e+01,9.393520472e+01,1.970385139e+01,5.172953080e+01,7.406473910e+01,9.399310100e+01,7.032589966e+01,8.552915343e+01,2.777790186e+01,7.326255301e+01,7.513302082e+01,6.882930185e+01,8.909869277e+01,7.503595966e+00,2.063996012e+01,7.865960023e+01,5.759755264e+01,2.023524568e+00,1.721689234e+01,7.634146572e+00,8.953200561e+01,7.483220921e+01,8.183523700e+01,9.163492365e+01
9.406804123e+01,3.160845334e+01,1.657997990e+01,2.443697515e+01,7.057769351e+01,5.244572234e+01,1.364073931e+01,5.488963550e+01,1.652317311e+01,3.160672389e+01,5.200442652e+01,8.625018386e+01,6.923676045e+01,7.993217460e+01,9.036983664e+01,2.203097218e+01,7.514546195e+00,5.798275887e+01,7.388172816e+01,2.620890899e+01,7.912141959e+00,8.944831493e+01,2.212711492e+01,1.709779507e+01,8.459139790e+01,3.132465830e-01,8.133964592e+01,1.554983508e+01,4.897066133e+01,5.871428910e+01,5.706222758e+01,3.216967657e+01,1.799189192e+01,1.870780861e+01,6.271276864e+01,2.124885287e+01,8.101402147e+01,9.253875474e+01,6.197654175e+01,8.949919043e+01,9.756125742e+01,2.141568791e+01,6.331608240e+00,5.367228658e+01,4.097769604e+01,1.466319995e+01,5.095857230e+01,3.891683151e-01,8.152295753e+00,9.263927281e+00,3.076358198e+01,4.322061932e+01,3.332310113e+01
2.018348038e+01,8.108518693e+00,5.932266049e+01,9.932879981e+01,5.721095898e+01,4.587770169e+01,1.469803202e+01,5.032278185e+01,2.915919155e+01,8.991543372e+01,9.390581882e+01,1.688547183e+01,2.880646589e+01,1.125996384e+01,4.060117267e+01,2.093210727e+01,5.902744051e+01,8.299948386e+01,8.154794038e+00,8.758613398e+00,5.812135127e+01,1.881137153e+01,4.077313618e+01,4.582303608e+01,9.393027931e+01,9.050174102e+01,5.312153736e+01,8.835737076e+01,2.763209263e+01,3.935679089e+01,3.503600634e+01,2.781082726e+01,3.713044130e+01,1.199036730e+01,9.479855517e+01,1.984574327e+01,5.940218353e+01,2.394001217e+01,7.064784084e+01,1.863557843e+01,5.033578328e+01,8.645339899e+01,2.952396135e+01,3.824353004e+01,6.920538864e+01,8.184965461e+01,5.931904996e+01,9.725026433e+01,9.513584084e+01,3.364611200e+01,3.430374136e+01,1.321654968e+01,6.542108431e+01
8.251804410e+01,7.958312556e+01,5.129602773e+01,3.931037719e+01,3.333876440e+01,1.309520914e+01,9.112678954e+00,2.348206838e+01,8.378099894e+01,5.904332904e+01,2.034802557e+01,1.038947312e+01,6.814729087e+01,7.164494129e+01,1.623464045e+01,5.716504683e+01,6.850326011e+01,4.287082422e+01,2.298816370e+00,1.274696722e+01,6.605999425e+01,7.374829941e+01,6.261660670e+01,6.106348570e+01,4.631597254e+01,1.657878698e+01,7.126606232e+01,3.035028610e+01,6.611715146e+01,4.561376215e+01,6.775006863e+01,6.409519817e+01,3.774429170e+01,6.433499982e+00,1.847428661e+01,7.136794681e+01,8.037017218e+01,6.228645284e+01,6.387098394e+01,4.787145929e+01,9.651166574e+01,4.123365484e+00,1.378478397e+01,7.681181267e+01,8.807054814e+00,8.116264962e+01,7.556619249e+01,2.502473150e+01,9.304559834e+01,8.024193445e+01,2.304137015e+01,2.775926299e+01,6.779810933e+01
7.927910207e+00,8.448757506e+01,7.595960046e+01,3.354534072e+01,9.750313763e+01,9.878736126e+01,5.201068976e+01,4.664335576e+01,7.749138993e+01,8.172754657e+01,4.456156219e+01,6.865377074e+01,7.589569627e+01,6.965470274e+01,3.756298840e+00,9.430146634e+01,6.874093252e+01,3.405517877e+01,7.947776164e+01,2.816076271e+01,5.184089792e+01,5.059082407e+01,4.774768509e+00,8.231162017e+01,9.263548191e+01,6.232761423e+01,1.740725261e+01,7.517244483e+01,3.653072483e+01,7.013086948e+01,2.680136071e+01,9.852930570e+01,9.530864293e+00,6.361807593e+01,3.515134722e+01,7.055302419e+01,2.434982913e+01,6.726036397e+01,1.325700577e+01,2.819256769e+01,5.619088060e+01,4.900729709e+01,4.585750439e+01,8.670256674e-01,6.170114872e+01,9.320300419e+01,2.258751221e+01,9.226019189e+01,3.769795211e+01,3.127094515e+01,1.300392608e+01,8.648226699e+01,3.125234231e+01
2.987000622e+01,7.680797734e+01,7.464473373e+01,9.984823536e+01,9.931023379e+01,2.434181198e+00,2.173901663e+01,3.647588171e+01,6.220779931e+01,6.171480427e+01,5.711395279e+01,5.339588307e+01,3.119836784e+01,2.201573350e+01,2.134220063e+01,6.071452365e+01,2.464938063e+01,9.048129181e+01,2.805832762e+01,2.549935124e+01,5.871041186e+00,5.176080936e+01,5.265638119e+01,1.407291331e+01,5.671071238e+01,5.812292500e+00,1.085894608e+01,5.450582719e+01,1.038395592e+01,8.750987228e+01,8.291278830e+01,5.697653504e+01,9.760085639e+01,3.392805273e+01,9.924333709e+00,5.497420738e+01,9.677629246e+01,9.144998238e+01,5.801050165e+01,1.669248964e+01,2.280103121e+00,5.703684796e+01,9.227106350e+01,7.287040281e+01,3.260731594e+01,7.376512333e+01,3.844400739e+01,3.647348425e+01,8.929749070e+01,5.004773463e+01,5.672955528e+01,6.242801323e+01,4.946814075e-01
8.622981117e+01,6.879467795e+01,9.978322277e+01,7.919689113e+01,8.796272085e+01,1.635739296e+01,8.409740529e+01,6.468599654e+01,4.096651050e+01,1.838591167e+01,3.474928602e+01,3.642477711e+01,7.602175475e+01,6.021244186e+01,7.513794548e+01,9.845696889e+01,9.106546712e+01,4.726638648e+01,3.584192139e-02,8.871429502e+01,5.785641473e+01,5.061241132e+01,7.294004684e+01,4.824389951e+01,4.212184168e+00,2.387508966e+01,7.108370913e+01,6.917504822e+01,2.228557479e+01,9.782289467e+01,3.934559611e+01,6.541769681e+01,3.720030284e+01,3.791488799e+01,4.290665288e+01,4.308008393e+01,3.781591904e+01,2.526441371e+01,9.550924080e+01,6.792722775e+01,2.052516045e+01,4.384780172e+01,9.599070714e-01,5.946037579e+01,3.979374324e+01,1.386820861e+01,4.026428536e+01,1.472304771e+01,3.092662105e+01,1.620477288e+01,2.042661549e+01,8.478542583e+01,4.913053098e+01
5.315868425e+01,9.094069739e+01,3.524499686e+01,2.618066080e+01,7.962138870e+01,1.332363053e+01,4.795829864e+01,4.211981170e+01,6.373002880e+01,5.421621546e+01,4.120868131e+01,7.017696303e+01,2.984715483e+01,8.205932851e+01,4.657475064e+01,5.893808579e+01,7.780871628e+01,4.638576269e+00,1.163330333e+01,5.937163636e+01,9.800123259e+01,1.760225564e+01,6.294182908e+01,6.130914364e+01,6.922385263e+01,3.615831086e+01,3.863444574e+01,4.994495557e+01,1.879905170e+01,4.857723983e+01,4.190994890e+01,4.431684505e+00,3.515986685e+01,7.498156357e+01,1.513732550e+01,3.079402172e+01,1.546495026e+01,8.119765687e+01,2.004401189e+01,1.675588508e+01,2.308367871e+00,9.244844886e+00,8.003352968e+01,6.992273434e+01,8.274001318e+01,6.783989587e+01,7.824223380e+01,2.733642193e+01,8.715974226e+00,8.181506481e+01,2.123054868e+00,6.461070498e+01,4.383735529e+01
