v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24
7.216420641e+01,4.875917366e+00,5.394155792e+01,1.605450765e+01,8.393794627e+01,3.292236484e+01,9.841837706e+01,9.565418784e+01,9.836257118e+01,6.951577174e+01,3.640239502e+01,8.570951198e+01,8.891304345e+01,9.302123295e+01,3.206569275e+01,6.040862278e+01,1.591825811e+01,2.161506661e+01,2.654111519e+01,7.663900001e+01,6.794838577e+01,3.493157059e+01,7.682929064e+00,6.823037756e+01
2.785965683e+01,6.291238905e+01,3.208038604e+00,4.630626383e+01,4.837599435e+01,9.445290422e-01,3.003620981e+01,1.672458684e+01,6.790157448e+01,9.482092088e+01,8.349678702e+01,1.535509779e+00,7.344225977e+01,7.418021117e+01,7.376252186e+01,8.742551099e+01,1.365594644e+01,4.973686042e+01,9.017835236e+01,4.618142966e+01,7.853863485e+01,3.907866870e+01,4.774109695e+01,9.632831181e+01
9.974183125e+01,4.602787618e+01,1.435271576e+01,7.652762640e+01,7.795135542e+01,7.868644078e+01,8.398711188e+01,3.950345746e+01,3.383477911e+01,5.238889411e+01,2.222594967e+01,1.827500282e+01,8.219718032e+01,1.768421761e+01,2.145561483e+01,2.087692227e+01,8.016142728e+01,8.025853613e+01,8.345802964e+01,1.234793689e+01,5.319255934e+01,4.035567684e+01,7.466712256e+01,4.065464765e+01
3.889333016e+01,6.403803879e+01,8.990670997e+01,3.208199576e+00,5.690017259e+01,3.455081911e+01,5.927268130e+01,9.946031786e+01,4.174782797e+01,7.596128176e+01,7.698185273e+01,5.413428431e+01,6.392329024e+01,1.124505800e+01,7.532434617e+00,7.601519395e+01,4.064463185e+01,6.210470901e+01,6.124063394e+01,2.516590333e+01,5.436336172e+01,5.591149503e-01,3.542870334e+01,8.404398483e+01
4.683420480e+01,8.925575470e+01,8.903904670e+01,7.801106189e+01,5.152601975e+01,8.743421762e+00,7.633734863e+01,1.023125806e+01,9.706185676e+01,6.291202416e+01,3.561713914e+01,9.963765618e+01,2.966388369e+01,4.749143767e+01,9.790634729e+01,6.737834677e+01,9.308335420e+01,3.898178192e+00,9.295832088e+01,4.389769668e+01,3.613884023e+01,3.573193357e+00,2.073363612e+01,3.931523012e+01
9.070771791e+01,2.562240041e+01,9.159461197e-01,3.113396013e+01,7.340646824e+01,7.227153359e+01,1.182301748e+01,2.442035424e+01,8.940698078e+01,6.208780081e+01,6.292197901e+01,4.697291919e+00,7.779928428e+01,3.132538218e+01,8.844359154e+01,5.214402414e+01,7.341445550e+01,8.489583312e+01,3.555888311e+01,5.887143345e+00,8.370945950e+01,6.847720185e+01,3.396480879e+00,8.520505532e+01
3.905648720e-01,8.632975252e+01,3.375991480e+01,5.983202374e+01,3.337537199e+01,3.858218280e+01,5.205474794e+00,5.554074163e+00,8.047406816e+01,5.068101862e+01,7.631676520e+01,5.600013041e+01,1.077513908e+01,8.326429365e+01,5.523308545e+01,1.064942038e+01,4.138275256e+00,6.963289296e+01,1.255856514e+01,7.068514426e+01,3.318762046e+01,7.875924784e+01,7.344435944e+00,2.387481689e+01
9.871281643e+01,1.388929364e+01,4.798128302e+01,4.134844647e+00,4.164752263e+01,8.747637359e+01,4.901746145e+01,6.150234167e+01,2.185829521e+01,2.607606658e+01,7.504718040e+01,2.038350425e+01,8.746407748e+01,8.616636708e+01,5.885128881e+01,8.803380229e+01,4.902898941e+01,1.556331021e+01,4.160139796e+01,4.984183902e+01,5.412565089e+01,8.376364852e+01,9.858149186e+01,2.326690590e+01
7.008979694e+01,5.841092838e+01,9.153710050e+01,1.464935650e-01,6.163861130e+01,6.536687608e+00,6.518223761e+01,2.415391944e+01,6.776656172e+01,1.175407805e-01,5.355099895e+01,9.224189453e+01,5.644972955e+01,8.412511866e+01,8.537039388e+01,6.889158028e+01,2.604524056e+01,5.005873354e+01,9.510231265e+01,2.754380496e+01,4.194919427e+00,9.752159557e+01,9.232711230e+01,5.355871656e+01
3.164676796e+01,5.355909058e+01,7.202801728e+01,8.938434387e+00,9.557089174e+01,5.805735790e+01,1.169113740e+01,2.219600623e+01,4.316839823e+01,1.444344170e+01,6.339634068e+01,4.399325173e+01,3.561884343e+01,8.941241954e+01,6.687801810e+01,8.662092396e+00,4.481276453e+01,6.866993360e+01,1.837258164e+01,9.835972615e+01,4.048632499e+01,3.925906540e+01,6.377582563e+01,7.374565883e+01
3.102742242e+01,2.977699533e+01,9.633907954e+01,2.464812308e+01,7.875160945e+01,7.873522419e+01,3.736747872e+00,5.595920351e+01,2.963272440e+01,3.947909862e+01,2.303911950e+01,7.787687056e+01,7.596159660e+01,8.494006197e+01,8.475541345e+01,8.044530091e+00,6.278811924e+01,2.047549162e+01,6.769007378e+00,7.513879358e+01,3.812210798e+01,7.474492021e+01,6.110532199e+01,7.331041592e+01
6.147931752e+01,6.072532548e+01,2.865352972e+00,1.902097431e+01,7.120614465e+01,8.363766974e+01,8.073672381e+01,5.842846405e+01,9.281639958e+00,5.499927391e+00,7.391747510e+00,8.666436992e+01,8.012280037e+01,7.136538989e+01,8.709834814e+01,5.629890891e+01,8.765880878e+01,4.207519067e+01,3.495841686e+01,8.689598772e+00,9.928608131e+01,7.845277056e+01,1.110466786e+01,6.571978989e+01
9.656830341e+01,1.905305299e+01,6.372168824e+01,8.624688104e+01,2.523739352e+01,3.154050827e+01,7.852333338e+01,6.715330940e+01,9.463138237e+01,7.114465235e+01,9.883589813e+01,8.537797241e+01,6.352181306e+01,7.929107831e+01,3.298353374e+00,3.406716007e+01,7.030434636e+01,6.382678683e+01,8.673918063e-01,6.424934027e+01,4.464685325e+01,7.075006089e+01,2.454856784e+01,7.285182948e+01
6.490426973e+01,2.334544058e+01,8.582176950e+01,4.785119025e+01,8.186939471e+01,9.712288558e+01,9.675875591e+01,2.372015691e+01,8.330546213e+00,8.335833652e+01,8.668317118e+01,9.660705261e+00,9.071500319e+01,8.109704413e+01,7.511924588e+01,2.454003263e+01,2.044874548e+01,2.624344923e+00,1.570474703e+01,8.715018425e+01,6.861202345e+01,4.418824634e+01,9.679556178e+00,7.803440684e+01
1.306874846e+01,5.515789667e+01,4.619583152e+01,2.666683576e+01,6.836577698e+01,6.688298122e+00,4.458362120e+01,5.585991563e+01,7.732835689e+01,6.066360726e+01,4.983661650e+01,4.856989073e+01,5.441849248e+01,8.625929644e+01,5.093821000e+01,2.904091595e+01,7.173618099e+01,1.774585285e+00,1.630754642e+01,5.152827277e+01,1.690366701e+01,9.202717472e+00,1.878970018e+01,6.636078202e+01
5.554777122e+01,5.681085891e+01,1.466319133e+01,4.282044248e+01,3.496441054e+00,9.396466389e+01,6.348147197e+00,7.193229743e+01,2.283666157e+01,5.116318885e+01,2.997964477e+00,3.387237385e+00,8.969639613e+01,5.647001804e+01,9.548490151e+01,7.362151305e+01,7.397326667e+01,4.800811591e+01,5.917947288e+01,9.056268256e+01,9.232948667e+01,4.470631884e+01,6.271019407e+01,5.233839693e+01
5.170777443e+00,2.941472437e+00,7.566408142e+01,1.725186930e+01,1.778823734e+01,5.376951010e+01,5.369817962e+01,9.176515655e+01,9.100811139e+01,4.418890832e+01,8.905794616e+01,2.396935280e+00,3.181821651e+01,5.481819882e+01,3.582946715e+01,8.803962285e+00,2.440812208e+01,9.270603111e+01,7.232050336e+01,4.294060257e+01,4.080938125e+00,8.415314176e+01,2.484120675e+01,6.887992690e+01
4.584444720e+01,5.929448112e+01,5.918546134e+01,7.370855718e+01,4.642275159e+01,8.882028184e+01,2.636543177e+01,4.999484111e+01,3.706024145e+00,2.047294298e+01,4.552605267e+01,3.671007725e+00,2.057953936e+01,4.668995626e+01,4.877818740e+01,2.960044490e+01,4.643142251e+01,5.840745432e+00,2.974647893e+01,7.309372295e+00,9.344913312e+01,1.470392971e+01,9.497811311e+01,1.730898550e+01
5.810699048e+01,9.061691439e+01,9.117017474e+01,5.077973149e+01,3.602533228e+01,8.921070989e+01,4.979678518e-01,1.373877331e+01,4.200727171e+01,8.889257986e+01,6.493123278e+01,6.839334668e+01,2.973236598e+01,3.974352684e+01,4.795838762e+01,5.718604154e+00,1.902958687e+01,2.181787699e+01,4.328301671e+01,7.873037422e+01,1.941083566e+01,7.569117800e+01,6.210350441e+01,1.206482812e+01
1.523833735e+01,3.167587757e+01,3.686116797e+01,9.925311318e+01,6.742847097e+01,8.619573849e+01,7.672496904e+01,4.034548314e+01,7.539288181e+01,9.884567049e+00,4.404255450e+01,7.253359340e+01,4.470670512e+01,3.915673389e+01,4.543632706e-01,2.756200968e+01,4.054278880e+01,8.835823596e+01,8.372787773e+01,5.880902300e+01,8.500949917e+01,5.607166642e+01,6.044650508e+01,9.553329519e+00
8.547873337e+01,5.827290488e+01,1.417121652e+01,9.393746644e+01,8.334120751e+00,9.613237656e+01,7.409642836e+01,6.997831709e+01,2.935313471e+01,2.775986740e+01,9.489184203e+00,1.969181168e+01,6.108706548e+00,2.180429285e+01,2.021577742e+01,4.531391254e+01,6.162584301e+01,7.492615718e+01,3.364827536e+01,1.404599329e+01,6.395241973e+01,7.080960606e+01,9.870181184e+01,8.678269700e+01
4.891329071e+01,5.641004581e+01,8.343177799e+01,6.369084202e+01,7.197339476e+01,3.836032648e+01,1.817975048e-01,5.989648013e+01,6.843536574e+01,1.897759664e+00,1.161364856e+00,6.711015653e+01,8.546318658e+00,4.340997819e+01,5.204891059e+01,8.460586465e+01,1.140945647e+01,4.683755596e+01,8.268597727e+01,1.192289877e+01,1.254445731e+00,2.420938539e+01,2.158295225e+01,2.164987405e+01
4.263941496e+01,4.106161203e+01,9.098406765e+01,7.431022638e+01,3.598780933e+01,9.185622843e+01,1.265242538e+01,5.972220649e+01,6.609930128e+01,9.867155967e+01,3.504387702e+01,8.899318959e+01,2.895199754e+01,1.979621584e+01,9.629432344e+01,7.246035538e+01,5.282109560e+01,9.884569869e+01,7.193870453e+01,5.299539876e+01,7.638825585e+01,1.934763841e+00,8.832624431e+01,7.393050825e+01
8.615661884e+01,5.211077760e+01,3.065404123e+01,3.439255283e+01,1.110540522e+01,4.974037503e+01,4.373225842e+01,2.925935993e+01,6.205974493e+01,2.002111700e+01,8.471592716e+01,8.235257448e+01,7.020252174e+01,9.998137943e+01,2.755145815e+01,2.791980320e+01,9.823686611e+01,9.780453375e+01,2.553794074e+01,8.562324662e+01,2.191009943e+01,3.286849308e+01,7.179750105e+01,7.035868528e+01
4.741029781e-01,1.347937045e+01,3.827726559e+01,7.291473929e+01,2.505636610e+01,4.236769849e+01,9.048217858e+01,7.690683144e+01,9.507973255e+01,7.421242260e+01,7.723902766e+01,9.053900585e+01,1.510637284e+01,8.880967632e+01,1.722981626e+01,9.420070746e+01,1.405311072e+01,2.854967710e+01,2.348526148e+01,1.161704857e+01,8.883710427e+01,6.583183902e+00,8.508406618e+01,6.420496867e+00
1.736645314e+01,4.141072831e+01,2.499444891e+01,7.421175937e+01,7.152855513e+01,7.666254626e+01,4.286152994e+01,2.116278784e+01,8.901664448e+01,1.646077097e+01,4.525592011e+01,3.304514890e+01,1.356081150e+01,5.198371171e+01,5.899580010e+01,3.411862807e+00,9.847302239e+01,1.133140713e+01,2.758470598e+01,8.310403703e+01,9.812639598e+01,3.998814962e+01,2.836117799e+00,1.569091994e+01
9.729257099e+00,3.969918855e+01,1.451154635e-02,8.701214771e+01,4.997432399e+01,4.188883828e+01,3.578804184e+01,3.628074793e+01,9.019739162e+01,2.734772011e+01,3.494456875e+01,9.815281254e+01,3.309954006e+01,3.375321972e+01,1.278260726e+00,8.047926274e+01,6.063111570e+00,3.590848018e+01,2.911898899e+01,7.822107631e+00,2.500021887e-01,6.279790115e+01,4.305490483e+01,7.386135570e+00
1.576409249e+01,8.492134181e+01,8.215860666e+01,3.691478073e+01,7.431893880e+01,6.553009101e+01,1.037628459e+01,8.204951320e+01,9.555621978e+01,3.376134101e+01,1.389075786e+01,1.915339929e+01,5.396443228e+01,8.631567188e+01,4.055468081e+01,9.528360725e+01,2.540283736e+01,7.500458943e+01,3.409537489e+01,1.301983780e+01,8.293710057e+01,6.250988638e+01,6.424621672e+01,4.485854070e+01
4.381009062e+00,1.841590609e+00,6.876290665e+01,8.387906083e+01,3.413820704e-01,7.103397690e+01,6.986123337e+01,8.145504806e+01,2.001595271e+01,2.703497469e+01,8.269356503e+01,9.521915489e+01,7.250672961e+01,1.358783892e+01,6.629550718e+01,7.374445694e+01,7.945436850e+01,9.022974581e+01,9.604354028e+01,7.810066054e+01,9.667618295e+00,2.219232942e+00,1.194932382e+01,5.983698678e+01
2.947552234e+01,8.613654724e+01,3.899237754e+01,5.472649935e+01,6.211488874e+01,1.505994132e+01,7.939568938e+01,3.502653429e+01,5.196737899e+01,6.375506314e+01,5.797646780e+01,2.798429336e+01,4.318386830e+01,8.119440546e+01,4.610455632e+01,4.577392747e+01,4.617832924e+01,2.715672504e+01,4.716613908e+01,3.636575158e+01,4.072822676e+01,6.361245306e+01,6.089729931e+01,3.032794226e+01
3.819864349e+01,5.721365448e+01,8.519858445e+01,6.975469448e+01,5.894086322e+01,1.907430000e+01,3.805643866e+00,5.382324434e+00,5.925471693e+01,3.321270150e+01,2.976426791e+01,7.939775603e+01,2.231965250e+01,8.703826440e+01,9.332177635e+00,4.253654222e+01,9.497154554e+01,2.745756064e+01,1.486753867e+01,5.475966537e+01,8.588432163e+01,8.081096250e+01,4.718666330e+01,2.798950489e+01
8.962241289e+01,7.060554643e+01,6.725708653e+01,2.521706703e+01,8.542453383e+01,9.590612065e+01,9.143978709e+01,9.800840133e+01,9.311240480e+01,2.981511094e+01,2.133939341e+01,5.100437458e+01,1.118197540e+01,2.680829884e+01,9.769286641e+01,2.788221228e+01,8.358299536e+01,4.159417675e+01,4.146780977e+01,5.044715114e+01,6.033090553e+01,2.497358083e+01,5.613713013e+01,4.456632874e+01
2.818513701e+00,9.654949542e+01,6.502480026e+00,8.451055370e+01,9.849455429e+01,1.316389952e+01,5.719546559e+01,8.363253536e+01,9.257893697e+01,9.283084030e+01,9.439562188e+01,9.113770152e+01,5.969037922e+01,3.171023771e+01,3.143933210e+01,1.472628233e+01,5.115059061e+00,8.365092970e+01,9.656229353e+00,2.958929065e+01,1.749050274e+01,5.948540718e+01,3.981710040e+01,7.621699491e+01
9.170325199e+01,5.545599053e+01,5.630171477e+01,2.976450058e+01,8.832134409e+01,4.934898943e+01,9.786970202e+01,5.677543974e+01,6.105678435e+01,3.696345579e+01,8.110317165e+01,8.964090887e+00,8.636390372e+01,9.760724233e+00,2.493250367e+01,8.313648701e+01,7.022169719e+01,6.317779764e+01,3.483373425e+01,7.355611243e+01,5.445659650e+00,7.179170234e+01,1.936069461e+01,4.112478802e+01
2.508814935e+00,1.163212754e+00,3.753654211e+01,6.008812419e+01,5.713638018e+01,6.913032274e+01,5.494053911e+01,5.550898493e+01,6.929763490e+01,6.072914433e+00,2.102170659e+01,7.493009055e+01,8.611851584e+01,3.872549950e+01,8.821997493e+01,7.880571213e+01,8.586475136e+01,3.741609050e+01,5.038761754e+00,7.146506950e+01,2.187342964e+01,9.760790013e+00,1.811097566e+01,7.491322053e+01
5.060649102e+00,7.608933200e+00,9.011865950e+01,1.132003970e+00,6.394796408e+01,6.687139572e+01,2.753013187e+01,9.086050154e+01,9.487000544e+01,1.711921192e+00,7.942633792e+01,9.284280849e+01,5.661629646e+01,8.916465658e+01,1.460527250e+01,2.658840119e+01,7.564220275e+01,3.869942856e+01,9.568928048e+01,7.884835627e+01,5.324739662e+01,3.664101396e+01,7.232655665e+01,2.753190108e+01
1.010957474e+01,1.062487132e+01,4.789805609e+00,6.063670589e+01,2.683735649e+01,8.226485879e+01,8.218005277e+01,6.075499035e+01,6.938276439e+01,5.599203171e+01,4.120342274e+01,1.879892991e+01,2.773392667e+01,7.580537861e+01,8.723271532e+01,9.929587821e+01,3.736079093e+01,3.830450204e+01,7.274128326e+00,4.142733816e+01,1.479718359e+01,3.324470698e+01,2.388088033e+01,3.354508197e+01
8.556714394e+01,9.903536732e+01,1.183328182e+01,6.958970745e+01,5.940073916e+01,4.454454145e+01,5.957376507e+01,1.878121112e+01,3.617981183e+01,9.764463909e+01,8.948271666e+01,5.533871720e+01,6.238556192e+01,1.146527801e+01,9.938563170e+01,9.667293525e+01,5.392138480e+01,8.384961878e+01,5.931258268e+01,2.846461007e+01,7.045206235e+01,9.435601804e+01,9.829063292e+01,4.769507734e+01
9.575826750e+01,5.887750054e+01,4.462282203e+01,2.568700893e+00,5.555156129e+01,4.312801683e+01,4.146388100e+01,3.896134748e+01,8.091246103e+01,8.435847724e+00,7.144850244e+01,4.996886618e+01,2.260907094e+01,5.525647377e+01,3.683678006e+01,2.973129617e+01,9.239770394e+01,6.179478089e+00,2.271637070e+01,6.299731387e+01,7.570168460e+01,4.916642987e+00,1.435819561e+01,4.407071206e+01
8.991320714e+01,7.768104908e+01,8.361598764e+01,7.477558544e+01,8.112194887e+01,3.189607556e+01,1.561160734e+01,7.135573669e+01,2.122008343e+01,4.533807974e+00,2.195448565e+01,6.353452042e+01,7.313350953e+01,1.185868331e+01,6.271403893e+01,3.046541687e+01,1.235333642e+01,2.782457152e+01,8.570201493e+01,6.858770846e+01,2.212892650e+01,2.600962625e+01,1.480865357e+01,1.917122162e+00
7.420996935e+01,4.352265419e+01,5.663368950e+01,8.547219232e+01,5.238892986e+01,3.931275103e+01,8.009015282e+01,5.343552391e+01,2.025338995e+00,4.687597511e+00,3.221873277e+01,5.734028317e+01,2.620248309e+01,2.892270264e+01,5.400472078e+00,8.928667892e+01,4.839364556e+01,5.490659963e+01,9.899856602e+01,7.643963418e+01,1.725064710e+01,1.497402147e+01,4.220897194e+01,9.892506948e+01
6.853647029e+01,3.555554017e+01,9.661164836e+01,5.905056655e+01,6.577996943e+01,8.972283059e+01,2.285666411e+01,9.587774274e+01,5.996130344e+01,3.577008672e+01,1.774500723e+01,1.428006680e+01,7.236804481e+01,1.910096986e+01,7.074220856e+01,1.904033298e+01,3.106339822e+01,4.937250849e+01,3.011738889e+01,4.222764279e+01,2.199698587e+00,2.301855731e+01,3.633828988e+01,7.350889994e+01
7.129472264e+00,6.260507904e+01,8.052412236e+01,9.657348345e+01,6.437137588e+01,2.786639688e+01,9.730637779e+01,7.765869091e+00,3.502158999e+01,4.587886962e+01,2.096203961e+00,4.627701181e+01,3.637333846e-01,4.430637721e+00,8.905745643e+01,3.642048952e+00,3.594874988e+00,2.040522107e+00,1.150365744e+01,2.606170967e+01,5.021534548e+00,7.358468184e+01,2.286140193e+01,7.139842191e+01
5.699611916e+01,8.947480016e+01,5.296131283e+01,6.700809205e+01,8.917671518e+01,4.028573553e+01,8.717081089e+01,5.405506884e+01,9.388171514e+01,3.609684972e+01,6.133118900e+01,1.503764732e+01,4.293220643e+01,7.858660051e+01,9.955251374e+01,6.665482419e+01,6.858092155e+00,8.261986561e+01,9.121110955e+01,2.218753179e+01,1.774709981e+01,2.895057917e+01,2.868047055e+01,2.666826087e+01
8.747678574e+01,6.152451407e+01,2.956566582e+01,1.101209527e+01,3.198208962e+01,6.264741390e+01,8.318368468e+00,1.189735896e+01,5.492323602e+00,3.898015538e+01,9.160821654e+01,6.751807557e+01,9.312408534e+01,4.154296811e+01,1.842045954e+01,2.587805886e+00,8.900658267e+01,2.708580106e+01,5.715179763e+01,6.705895598e+01,7.864306570e+01,9.090513446e+01,3.775010555e+01,5.484299125e+01
9.900930221e+01,3.166136793e+00,3.039295321e+01,6.310661784e+01,8.462008384e+01,8.848312673e+01,1.915737157e+01,1.430126320e+01,8.859543772e+01,9.354611891e+01,5.042994145e+01,1.446240993e+01,3.206591562e+01,9.912459366e+01,9.054946329e+01,6.891050451e+01,1.124439028e+01,5.131437605e+01,4.748820098e+01,9.804621617e+01,4.322722476e+01,1.098248394e+01,2.094759293e+01,2.746935356e+01
7.844190611e+01,6.394404049e+01,5.138303478e+00,7.243522423e+01,5.513362864e+01,5.347128889e+01,3.119897686e+01,2.429170929e+00,5.944736853e+01,4.700692675e+01,6.231443231e+01,4.060027005e+01,5.581550629e+01,6.769239225e+01,7.327763081e+01,5.816645687e+01,6.977668029e+01,7.100754699e+01,6.472266191e+01,5.814977795e+01,3.709360204e+01,4.315206527e+01,6.946903375e+01,6.654253374e+01
7.526354392e+00,2.262728438e+01,9.971125265e+01,9.852602270e+01,3.253448370e+01,9.486607144e+01,7.461680358e+01,1.500935374e+01,9.805204520e+01,4.985455426e+01,4.866012793e+01,8.842531274e+01,7.959910240e+01,2.461284213e+01,9.524435883e+01,1.328312425e+00,2.620487870e+01,5.169819193e+01,4.192616058e+01,9.925929413e+01,9.276409395e+01,3.454411949e+01,1.121032870e+01,5.155932280e+01
7.233486415e+01,1.395638731e+01,2.615533093e+01,8.085750977e+01,4.022893802e+00,6.306017017e+01,1.813058363e+01,5.801170425e+01,9.846944583e+01,6.165851531e+01,9.955174164e+01,4.458917025e+01,5.559731760e+01,7.019039659e+01,6.348385830e+01,9.151073101e+01,9.219513374e+01,1.243816021e+01,4.268945018e+01,2.509899644e+01,5.361184073e+01,2.687561537e+00,5.473825410e+01,5.407816930e+01
1.548647983e+01,1.050500199e+00,4.188760384e+01,3.365540900e+01,7.928521280e+01,7.271259249e+01,5.289485658e+01,4.135630318e+01,4.339843374e+00,3.058765105e+01,7.271986061e+01,6.427174368e+01,7.866589143e+01,2.440265984e+01,8.294623464e+01,4.278514622e+01,7.958242490e+01,3.944904479e+01,7.993781184e+00,5.649964625e+01,3.136296131e+01,9.120668361e+01,9.681089104e+01,8.486181489e+01
4.103082000e+01,7.803977920e+01,2.846993975e+01,3.986999136e+01,9.536297505e+01,3.147418671e+01,1.775709557e+01,2.553054741e+01,1.781739725e+01,2.080161429e+01,1.918359709e+00,3.553103829e+01,2.703644532e+01,2.791152272e+00,1.430921465e+01,1.439787119e+01,3.679278259e-01,1.376866943e+01,8.125780836e+01,9.041690553e+01,8.777179432e+00,4.571771138e+01,1.453453925e+01,3.208965675e+01
8.560210035e+01,6.647929948e+01,1.842731661e+01,6.885154180e+01,6.797020095e+01,2.417834952e+01,2.625641471e+01,3.288427620e+00,2.490301673e+01,5.723289058e+01,7.164130203e+01,8.607697595e+01,7.060435919e+01,3.279248854e+01,6.926222319e+01,8.276345971e+01,1.664674394e+01,9.860219217e+00,9.259975001e+01,1.534538025e+00,1.928297524e+01,6.938171720e+01,4.082245594e+01,9.862059325e+01
1.978488960e+01,3.446641233e+01,1.443940482e+01,8.214274910e+01,4.573337031e+00,2.047052328e+01,2.597332042e+01,8.018084427e+01,4.916505676e-01,3.077638446e+01,9.653212186e+01,4.554275439e+01,9.957388873e+01,7.345655496e+01,4.634512044e+01,5.481191881e+01,7.940446252e+00,7.788162060e+01,4.798249089e+01,9.822056102e+00,9.550836618e+00,6.869378452e+01,1.643935334e+01,4.756615127e+01
4.457497752e+01,1.492134496e+01,3.197143266e+01,9.140778509e+01,7.111624690e+01,2.582254600e+01,6.843833008e+00,4.971139665e+01,7.613236814e+01,9.713851495e+01,3.338727161e+00,7.739924274e+00,5.091666822e+01,4.871537476e+01,7.586493510e+01,2.468701152e+01,6.064806511e+01,4.998432596e+01,4.655467768e+01,5.602429652e+01,3.984052791e+01,9.690492881e+01,5.979536946e+01,7.102331021e+01
