v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91
1.832706178e+01,3.724998324e+01,1.105134848e+01,6.361558520e+01,6.101486750e+01,8.738910466e+01,6.286658120e+01,1.453772606e+01,6.061128107e+01,9.023680659e+01,7.226056933e+01,6.133572527e+01,6.836552666e+01,7.463837788e+01,2.091120090e+00,3.367218357e+01,7.283111589e+01,9.985126188e+01,4.952891987e+01,5.313203814e+01,2.989776586e+01,6.403668446e+01,7.766976953e+01,9.361881694e+00,5.606064275e+00,3.975262521e+01,4.175272274e+01,4.965026201e+01,7.297778037e+01,3.685609787e+01,8.393242033e+01,1.224197217e+00,7.959564492e+01,2.979217218e+00,6.856372844e+00,4.434887450e+01,8.151063788e+00,8.426390541e+01,2.506494541e+01,3.485782876e+01,8.941454374e+01,1.283432938e+01,5.061214723e+01,7.089450118e+01,8.353156786e+01,4.837198073e+01,7.414829789e+00,8.057070689e+01,9.745868937e+00,2.176476904e+01,5.005685240e+01,7.565862905e+01,9.437614605e+01,1.176266125e+01,2.814013279e+01,2.923806823e+01,8.403814783e+01,9.997568287e+01,2.133741806e+00,5.490303015e+01,9.307329352e+01,2.197159128e+00,6.768173758e+01,3.951603001e+01,8.992374289e+01,2.872773375e+00,2.934603641e+01,6.067259334e+01,9.243814354e+00,1.053503934e+01,6.794212059e+01,6.832080147e+00,8.317591022e-01,7.372960719e+01,9.313037295e+01,3.646355319e+01,8.122744461e+01,2.642645645e+01,3.534805157e+01,8.484656444e+01,8.168890748e+01,2.930404569e+01,5.396116534e+01,1.837136704e+01,6.647326240e+01,3.491045723e-01,2.418592707e+01,7.887612965e+01,3.305061522e+01,3.367259215e+00,4.429235535e+01
3.830898872e+01,4.790774041e+01,4.322662708e+01,1.163420950e+01,1.360334645e+01,4.428105599e+01,1.401404267e+01,5.646496114e+01,3.309547313e+01,7.509272765e+01,9.781307487e+01,3.961575864e+01,9.948020244e+00,3.802969741e+01,8.481266197e+01,1.055316770e+01,8.350873547e+01,8.159890998e+01,7.421166380e+01,2.608328984e+01,6.683883502e+01,3.152318865e+01,9.754578784e+01,6.303125675e+01,7.883951057e+01,7.830999339e+01,6.298143001e+01,5.356285746e+01,2.234235030e+01,7.365568894e+01,9.586920188e+01,3.277715447e+01,5.534408732e+01,8.845850325e+01,4.451522233e+01,8.057361991e+01,8.473411817e+01,2.368405959e+00,6.162281732e+01,6.118052293e+01,3.948736900e+01,3.971708928e+01,7.589946890e+01,5.269255719e+01,5.131182697e+00,9.104319599e+00,6.376634849e+01,7.666420856e+01,6.278682374e+00,3.365257010e+01,7.652922717e+01,3.069753022e+01,8.304961873e+01,6.739310371e+01,1.557816757e+01,6.899728035e+01,3.261514669e+00,7.246247416e+01,9.869717414e+01,3.399913957e+01,3.345889554e+01,1.720874692e+01,1.274213755e+01,7.340040428e+01,9.494233130e+01,1.199714225e+01,6.261803223e+01,5.270203290e+01,5.608999148e+01,1.637702353e+01,9.250625090e+01,6.348703150e+01,3.057884387e+01,3.570938432e+00,9.279145198e+01,3.029977311e+01,5.117599830e+01,2.515079171e+01,2.833556675e+01,8.665717275e+01,7.038319641e+01,5.521892565e+01,9.152990257e+01,8.521194332e+01,6.637188673e+00,8.907749209e+00,8.157423011e+01,1.270701390e+01,6.528670403e+01,2.843643404e+01,8.956194682e+01
9.110995228e+01,6.963565979e+01,2.374473388e+01,7.718859664e+01,4.723885950e+00,9.250785173e+01,8.568265670e+01,3.145760915e+01,4.503685693e+01,7.999090789e+01,4.936099246e+00,4.454506607e+01,9.573064979e+01,2.030590024e+01,5.563233267e+01,2.421909097e+01,7.297138451e+01,3.742414485e+01,1.540381957e+01,1.126233256e+01,2.429761100e+01,3.221747636e+01,1.365196823e+01,3.925651227e+01,7.211696125e+01,7.657795357e+01,7.979747879e+01,1.259802998e+01,4.114611097e+01,8.788322279e+01,9.829922069e+01,5.132424723e+01,5.101235625e+01,3.436671441e+01,4.098934730e+01,9.774019801e+01,1.441318169e+01,9.985243781e+01,6.556363462e+01,6.906415422e+00,3.584325883e+01,1.079231984e+01,9.048853288e+01,8.230101509e+01,3.824251240e+01,4.010630271e+01,5.417843723e+01,3.046856456e+01,2.644184578e+01,7.290188568e+01,8.718077220e+01,3.636077139e+01,7.249312248e+01,5.041818212e+01,3.149336512e+01,1.489298937e+01,9.927404707e+01,6.771684760e+01,6.172979047e+01,6.391439468e+01,2.654968862e+01,6.394545103e+01,3.521210955e+01,4.208196490e+01,9.273280300e+01,4.385891644e+01,4.993594741e+00,2.904518343e+01,2.164048740e+01,7.590327849e+01,8.281134833e+01,5.639368736e+00,5.358021957e+01,7.583348586e+01,9.932875129e+01,1.924769300e+01,8.144872704e+01,3.677598158e+01,6.615997373e+00,9.302866245e+01,9.714939899e+01,2.540548566e+01,3.175874386e+01,9.330477434e+01,8.035483655e+01,3.185656556e+01,3.741672197e+01,8.591317611e+01,6.490485358e+01,5.586027341e+01,3.372515724e+01
5.861519922e+01,1.488665570e+01,6.451595257e+01,3.185456060e+00,7.117792491e+01,3.544625641e+01,9.070846412e+00,8.618341629e+01,9.584196089e+01,1.902309849e+01,8.771509961e+01,5.364710651e+01,3.616208787e+01,8.080638819e+01,9.323390306e+00,1.107318177e+01,4.884135812e+01,3.027389156e+01,7.553919609e+00,3.728232049e+00,4.407325008e+01,5.049870324e+01,7.419666919e+01,7.952501775e+01,1.699413828e+01,9.867101513e+01,6.359772901e+01,5.252487132e+01,3.879310716e+01,3.111219068e+01,7.518689025e+01,4.376400130e+01,5.762385200e+01,6.469599035e+01,1.121572143e+01,3.898161928e+01,4.097906428e+01,3.179385607e+01,1.378485898e+01,5.372968631e+00,5.276268599e+01,9.205384752e+01,2.337823046e+01,5.684410879e+01,7.279884282e+01,5.921042282e+01,9.958721730e+01,5.974835216e+01,9.775756351e+01,3.246724998e+01,7.903050979e+01,3.211060543e+01,1.641058224e+01,6.233704014e+01,8.637292349e+01,6.116006012e+01,7.372566361e+01,2.085979936e+01,9.896422200e+01,6.599446535e+00,8.514206101e+01,9.404189886e+01,6.170133745e+01,4.855019755e+01,4.273824991e+01,3.331588781e+01,7.084073508e+01,5.715206298e+01,1.868923627e+01,8.066107560e+01,5.202607070e+01,1.736333346e+01,6.813978221e+00,1.732455379e+01,2.043983979e+01,2.625198805e+01,3.534483010e+01,2.463039664e+01,3.393884837e+01,4.282957699e+01,5.963934080e+01,7.913017480e+01,4.795442946e+01,8.885225426e+01,5.268910974e+01,9.869882620e+01,8.386405423e+01,2.603669661e+01,1.337650731e+01,4.186615589e+01,9.945076578e+01
4.472632775e+01,4.531844365e+01,5.202064271e+01,5.068679469e+00,6.557746969e+01,3.864202635e+01,6.991358710e+01,3.457294213e-01,7.925998368e+00,1.992137363e+01,5.944780089e+01,1.297832465e+01,6.873821999e+01,2.876179288e+01,8.702711762e+01,7.384295548e+01,3.835345521e+01,6.580400957e+01,9.566754498e+01,5.125751372e+01,7.561371573e+01,7.381338174e+01,7.308148015e+00,5.874795079e+01,8.151688781e+01,8.291346250e+01,2.226755460e+01,6.867131290e+01,1.568187704e+01,8.646775544e+01,3.703028627e+01,9.717528373e+01,2.715183102e+01,3.610716273e+01,3.971770562e+00,8.430561279e+01,1.365507803e+01,3.936182071e+01,7.398056022e+01,3.786030215e+01,1.419006444e+01,8.055210593e+01,7.326639369e+01,7.693887551e+01,7.031512328e+01,9.816275575e+01,8.012526494e+01,2.803780826e+01,6.385811862e+01,4.708508157e+01,2.869832699e+01,8.602400341e+01,4.961410946e+01,3.159600334e+00,6.900653164e+01,5.377508379e+01,2.082059970e+01,4.939242517e+01,4.174074607e+01,4.674736181e+01,5.794831465e+01,8.102732477e+00,2.942047649e+01,2.611556854e+01,7.640626486e+01,9.384530773e+01,5.915787004e+01,1.608707225e+01,9.839105246e+01,3.199421452e+01,6.565256004e+01,7.256701942e+01,1.954225737e+01,1.462222472e+01,9.067527592e+01,6.809902537e+01,4.412687110e+01,6.867076232e+01,1.162512236e+01,5.848937799e+01,3.625204784e+01,4.259456110e+01,1.899549932e+01,4.504526782e+01,3.116474058e+01,2.970767284e+01,8.342845910e+00,5.821826408e+01,8.057876620e+01,8.990167449e+01,6.022633629e+01
7.751198873e+01,2.537168390e+01,7.823487604e+01,7.106167006e+01,3.828850451e+00,6.181340644e+01,5.155135983e+00,9.455452795e+01,2.440701227e+01,3.746265503e+01,8.731865090e+01,3.436961359e+01,6.337611469e+01,5.362486662e+01,1.312267873e+01,8.837435620e+01,6.512151552e+01,9.864738585e+01,1.394871794e+01,6.816967083e+00,6.491316482e+01,3.052112902e+01,6.131683022e+01,6.402910301e-02,2.656451733e+01,2.456730387e+01,4.699408214e+01,2.187273275e+01,3.918716063e+01,4.753092310e+00,1.416660620e+01,3.922456197e+00,2.477648918e+00,2.069358149e+01,8.537805204e+01,8.699907130e+01,9.287721498e+01,7.275735759e+01,3.597028722e+01,4.282563521e+01,2.783103894e+01,9.955885118e+01,2.507280379e+01,8.681861646e+01,9.073096083e+01,5.293933626e+01,2.339914276e+01,5.673483645e+01,7.967680636e+01,6.172079291e+01,6.771084297e+01,5.963760359e+01,9.394706357e+01,1.248604811e+01,2.861203085e+01,2.418422392e+01,8.918872937e+01,4.863003369e+01,2.133495482e+01,7.086954643e+01,8.572436312e+01,9.051790975e+01,2.030154816e+01,8.085110388e+01,9.103159975e+01,3.315906735e+01,6.060141493e+01,4.774098573e+01,9.665741681e+01,1.362654055e+01,2.796089689e+01,7.013102020e+01,7.593434376e+01,7.182379890e+01,9.287515873e+01,9.848403845e+01,4.355002281e+01,4.858540730e+00,7.796342482e+01,2.794279849e+01,8.272942915e+01,7.880615812e+01,3.042367727e+01,4.415162046e+01,5.566677818e+01,3.562153571e+01,6.723196103e+01,1.487194922e+01,1.249688699e+01,5.171477773e+01,7.293951381e+01
4.162613718e+01,8.900551961e+01,3.511648379e+01,8.503664276e-01,4.726893500e+01,1.088764619e+01,7.877623114e+01,2.433712985e+01,9.157731064e+01,8.355836970e+01,5.501120842e+01,3.417379463e+01,9.989998362e+01,3.787233366e+01,3.232698307e+01,9.986507206e+01,5.084239249e+01,3.595689575e+01,7.931059746e+01,4.468239256e+01,3.427336724e+01,5.768485434e+01,5.164582381e+00,6.884023285e+01,8.272477313e+01,4.475891173e+01,2.376430872e+01,9.645374654e+01,7.954807984e+00,1.884497095e+01,2.751025528e+01,7.870330861e+01,6.878376675e+01,8.605186055e+01,2.970712741e+01,9.705204220e+01,2.295281602e+01,5.653000066e+01,9.594587355e+01,6.084193975e+01,5.484546452e+01,8.477997836e+00,9.939740616e+01,5.094554954e+01,5.462765201e+01,8.942994722e+01,6.698921184e+01,3.579167050e+01,6.198585951e+01,4.915037981e+01,1.308220757e+00,9.566380453e+01,3.538081618e+01,3.239597502e+01,4.255107657e+01,1.509139783e+01,4.898611890e+01,4.074917456e+01,4.563671833e+01,9.558817620e+01,8.357423562e+01,5.320999254e+01,1.727658224e+01,2.096771257e+01,5.390514708e+01,2.721776571e+01,3.492169669e+01,7.655288977e+00,7.826345160e+01,4.508012999e+01,1.937149102e+01,3.598915531e+01,1.657380344e+01,9.294053928e+01,4.523851011e+01,3.036920952e+01,8.280445060e+01,5.916833378e+00,8.702276373e+01,5.177744752e+01,9.669523683e+01,9.912599058e+01,8.229907307e+01,3.764726839e+00,6.676029355e+01,6.171282465e+00,4.915119663e+01,7.998714224e+01,5.042604730e+01,3.912646095e+01,5.741667986e+01
6.009181451e+01,2.465028893e+01,9.560977847e+00,6.448824526e+01,2.005597072e+01,7.755708154e+01,6.961426971e+01,1.873865286e+01,5.695919831e+00,2.466962075e+01,3.580428622e+01,8.359476916e+00,4.808681855e+01,5.642840718e+01,6.966316369e+01,2.236318608e+01,1.320874196e+01,2.485030348e+01,6.788991858e+01,9.580883786e+01,7.601139823e+01,5.185967185e+01,6.274437468e+01,8.927737666e+00,1.859193972e+01,6.736192736e+01,7.323065259e+01,3.161060470e+01,1.572029111e+01,3.448247796e+01,1.355394217e+01,3.898032177e+01,1.903236073e+00,1.540714204e+01,5.045620841e+01,5.791555309e+01,1.184317033e+01,8.002465778e+01,1.350028534e+01,3.559482888e+00,6.837866016e+01,1.971934536e+01,6.240306420e+01,2.758918154e+01,8.250810467e+01,9.795822942e+01,2.495150477e+00,4.747633545e+01,5.729378077e+01,7.156974691e+01,4.323100267e+01,6.954900891e+01,2.296058206e+01,4.427987587e+01,6.558799709e+01,6.065339053e+01,1.963806763e+01,4.597246874e+01,6.480485789e+01,6.591042676e+01,2.209319093e+01,5.671573312e+01,3.832745997e+01,9.736919815e+01,5.934737768e+01,2.808860718e+01,2.920532489e+01,8.335214330e+01,8.214755995e+01,9.325113454e+01,9.831663741e+01,3.760187618e+01,5.014102022e+01,7.927585682e+01,2.393848437e+01,6.500163032e+01,8.385688810e+01,3.343370972e+01,6.198499610e+01,3.214235942e+01,5.189244115e+01,8.047142963e+01,7.189802769e+01,9.848643927e+01,9.503495997e+01,7.037070636e+01,6.286387557e+01,7.120339518e+01,7.606697963e+01,8.343913472e+01,6.435363664e+01
4.914459031e+01,9.298262207e+01,5.693756257e+01,6.129094326e+01,6.660857071e+01,4.087912065e+01,6.857880797e+01,8.022625157e+01,6.127100952e+01,7.638985082e+00,5.633273653e+01,1.563795490e+01,3.304473811e+01,3.084964323e+01,4.488598125e+01,7.669397756e+01,5.302312422e+01,7.607279037e+01,4.837431560e+01,6.164089813e+01,4.614594317e+01,7.658096609e+01,4.249566944e+01,3.638177847e+01,5.369159809e+01,2.703247612e+01,1.607457410e+01,2.205413483e+01,6.353375480e+01,4.124989657e+01,8.313323183e+01,4.587731886e+01,6.975511412e+01,9.461962275e+01,6.831041010e+01,8.580241272e+01,2.663108535e+01,2.665562815e+01,7.774221606e+01,6.016349378e+01,4.039242439e+01,4.484702574e+01,6.350295800e+01,7.623881602e+01,2.942541364e+01,4.785566035e+01,7.170514803e+01,4.988450534e+01,9.143556319e+01,4.546778913e+01,5.184622513e+01,3.759169059e+01,1.661876196e+01,9.824483397e+01,7.725990867e+01,6.900647603e+01,3.169823537e+01,8.491062797e+01,4.959465932e+01,2.358861081e+01,4.097164292e+01,1.857536321e+01,8.786817023e+01,3.644530968e+01,7.210058957e+01,4.413565918e+01,7.593060622e+01,2.552976371e+01,1.304899713e+01,8.807856562e+00,1.659223247e+01,8.058239278e+00,5.965617991e+00,7.701474482e+01,8.143180800e+01,8.052444973e+01,3.135111821e+01,1.355440091e+01,9.359830842e+01,9.837717348e+01,6.069240004e+01,2.389325266e+01,1.998091773e+01,3.422051683e+01,5.685520494e+01,1.991852032e+01,1.558067558e+01,7.577690054e+01,2.713288288e+01,2.326117839e+00,4.814085247e+01
6.111022937e+01,9.729936631e+00,8.070378634e+01,1.535499796e+01,8.330229179e+01,3.070383074e+01,6.139359743e+01,2.234812802e+01,6.718140669e+01,3.362015453e+01,9.060698875e+01,1.073317919e+01,7.729874412e+01,3.232447484e+01,3.325482949e+01,3.427816421e+01,2.977617306e+01,1.060785765e+01,8.254507063e+01,9.640486541e+01,4.413461620e+01,1.865571631e+00,2.872195981e+01,7.063911156e+01,5.724900561e+00,6.049416796e+01,2.857423939e+01,3.213287675e+01,9.322396540e+01,1.930960328e+01,5.354098762e+01,2.151332400e+01,5.208345589e+01,5.306188900e+01,6.807178726e+01,3.186850205e+01,6.304142859e+01,6.150142162e-01,4.797201976e+01,9.140396087e+01,9.971128789e+01,8.246818081e+01,7.865625891e+01,6.935976174e+01,5.965100202e+01,7.857214429e+01,2.887888281e+01,2.723637277e+01,7.086090463e+01,9.768206394e+01,3.743038201e+01,5.853271413e+01,1.327807171e+01,1.232739041e+01,3.112204849e+01,5.880543435e+01,7.675688543e+01,6.162709822e+01,2.320248123e+01,4.421972015e+01,2.087060245e+01,7.067558516e+01,8.474062417e+01,5.265988594e+01,2.121716580e+01,4.020969938e+01,4.930582611e+01,5.442327943e+01,6.641925718e+01,4.097420002e+00,4.889079380e+01,6.869530030e+01,1.529015270e+01,7.885030344e+01,7.556936541e+01,5.316674112e+01,6.787691357e+01,4.198426749e+01,1.142416442e+00,9.570819988e+00,8.039335811e+01,9.525541078e+01,9.860713510e+01,2.442232819e+01,7.501192388e+01,4.856195451e+01,7.565256200e+00,7.509475273e+01,8.649797618e+01,4.421625971e+01,3.294719620e+00
3.511680709e+01,2.151111655e+01,7.208581937e+01,8.108140633e+01,2.740101355e+01,9.882827390e+01,5.509163536e+01,3.941080490e+01,8.030591993e+01,3.952169075e+01,3.691224667e+01,8.479698108e+01,3.557761655e+01,7.859025282e+01,8.065001169e+01,7.957230349e+01,8.809162169e+01,4.241800205e+01,4.930997888e+01,6.461278446e+00,9.202589873e+01,1.561376840e+01,1.024769699e+01,1.930021644e+01,2.052851065e+01,3.475960417e+01,6.542319436e+01,5.727373438e+01,8.043240393e+01,9.396519272e+01,3.261488056e+01,8.336739711e+01,2.375792131e+01,8.453141197e+01,2.994428969e+01,4.395530798e+01,1.623908123e+01,3.200425952e+01,8.363057362e+01,4.320340054e+01,6.093282044e+01,6.214587591e-01,9.391277851e+01,8.596423377e+01,5.430898394e+01,9.730446207e+01,7.994181355e+01,1.972392340e+01,1.665894816e+01,5.557457688e+01,8.878780408e-01,9.596505739e+01,8.227148547e+01,5.321708256e+01,9.228764809e+01,4.776120605e+01,4.715717573e-01,2.457511896e+01,9.483909181e+01,4.240758482e+01,4.768556427e+00,1.997527564e+01,2.523966177e+01,1.921229773e+01,7.846635595e+01,4.899289109e+01,8.766666081e+01,4.434304603e+00,3.950395404e+01,6.317847745e+01,6.977292439e+01,4.259199300e+01,1.496830395e+01,1.429412711e+01,4.156409042e+01,8.157214126e+01,1.592262059e+01,2.707860610e+01,5.322657660e+01,9.686508557e+01,6.458428730e+01,6.201805069e+01,4.554984761e+01,7.248673256e+01,9.054429836e+01,3.456643318e+01,8.319702679e+01,3.923347443e+01,8.710507641e+01,5.879531719e+01,3.873324611e+01
1.277372850e+01,9.103154454e+01,5.346948139e+01,6.654767338e+01,9.327875763e+01,9.656904604e+01,9.616921696e+01,5.893238099e+01,1.761556756e+01,4.932984727e+01,8.358992174e+01,4.778477978e+01,3.977004304e+00,8.403360006e+01,3.387282147e+00,8.113916673e+01,7.170893013e+01,6.411313030e+01,8.928679392e+00,2.428050189e+01,6.677493155e+01,2.393686436e+01,6.553458726e+01,5.372066095e+01,8.676704336e+01,2.270191535e+01,2.626724151e+01,9.814183501e+00,9.177294704e+01,2.193357388e+01,5.136492491e+01,7.477829491e+01,9.010539734e+01,3.822637912e+01,5.448539967e+00,4.034195881e+01,8.783679258e+01,6.077786925e+01,4.389496613e+01,7.450324920e+01,8.638784300e+01,3.182596334e+01,4.070216138e+01,2.556437627e+01,7.618493207e+01,2.370210507e+01,2.184330163e+01,5.454906114e+01,2.247035216e+01,6.013403643e+01,2.268419244e+01,1.078042642e+01,8.460915480e+01,7.229878190e+01,9.050196122e+01,3.141111339e+01,8.580592358e+01,7.352213288e+01,4.986225852e+01,2.678329943e+01,3.824987951e+01,6.088499820e+01,8.349120140e+01,2.070464691e+01,3.359586607e+01,8.301195598e+00,2.581381519e+01,8.312581188e+01,6.198957623e+01,4.234855762e+01,5.048632617e+01,8.553866032e+01,4.217235347e+01,4.350351706e+01,6.871589434e+01,4.947978271e+01,2.682801000e+01,1.490322465e+01,4.906436957e+01,3.363258696e+01,8.009738445e+01,5.841280082e+01,4.671548090e+01,2.025194185e+01,2.614737355e+01,9.505917889e+01,5.857894049e+01,1.950611090e+01,3.919221798e+01,5.364258478e+01,6.942777690e+01
9.381735658e+01,7.124528667e+00,7.672428138e+00,1.753246663e+01,3.949327857e+00,6.898927965e+01,8.023397916e+01,6.931676185e+01,1.264357617e+00,7.100263795e+01,6.260688863e+01,4.118084465e+00,8.414795364e+01,2.017037785e+01,2.236717973e+01,4.604904668e+01,9.335586312e+01,3.033632304e+01,9.807892904e+01,1.337586852e+01,8.349887941e+01,3.146083931e+01,3.718848987e+01,7.762578075e+01,2.906336254e+01,7.911612789e+01,4.946490553e+01,6.358115405e+01,4.691443633e+00,4.325900214e+01,9.300367762e+00,6.443018438e+00,9.803195640e+00,6.237717930e+01,7.940305035e+01,8.634687626e+01,5.176805568e+01,1.539683367e+01,8.749175889e-01,1.474660940e-01,1.678565743e+01,1.106464552e+01,7.954832796e+01,1.717032389e+00,2.923900101e+00,3.625452872e+01,8.739687038e+01,9.544165519e+01,9.520185356e+01,1.056309473e+01,2.622962817e+01,5.382442708e+01,6.187429169e+01,6.309690427e+01,8.933803458e+01,7.823642198e+01,8.299790546e+01,1.901645742e+01,4.097176122e+01,3.519360832e+01,4.950451247e+01,5.415856072e+01,4.246058674e+01,2.390409400e+01,8.225487716e+01,1.977683933e+01,5.097474987e+01,7.386333303e+01,1.313106341e+01,2.336565357e+01,5.016930293e+01,4.057352182e+01,8.345659068e+01,1.191112464e+01,4.403438221e+01,2.364891303e+01,4.367450029e+01,1.317381395e+01,9.941668527e+00,8.823272818e+01,4.651463403e+01,2.341114376e+01,2.267860142e+01,4.255228113e+01,1.382687435e+01,6.202915548e+01,4.778891944e+01,2.612082979e+01,6.567225739e+01,5.273693718e+01,3.043057324e+01
1.214932692e+01,6.711593567e+01,2.667610771e+01,6.166746635e+01,6.919709905e+01,7.935640260e+01,3.654581912e+01,3.635606162e+00,5.536840265e+01,3.237190394e+01,8.826251722e+01,1.080350884e+01,2.304251912e+01,5.918424903e+01,3.432078673e+01,3.670696192e+01,5.746942254e+01,7.570771940e+01,3.104397026e+01,7.024624304e+01,3.119252433e+01,8.164979957e+00,5.300319542e+01,9.649061759e+00,5.028691430e+01,1.385622200e+01,1.254751052e+01,2.281021605e+01,6.282398540e+00,7.996227205e+01,7.752514138e+01,6.860980474e+01,1.379012308e+01,3.405488108e+00,4.872755637e+01,6.390836740e+01,9.294903839e+00,4.094940865e+01,5.513756770e+01,6.197090109e+01,9.602939176e+01,9.622270025e+01,2.469831144e+01,3.102923703e+01,2.040458607e+01,7.200489580e+01,2.802888947e+01,7.648473275e+01,7.022785661e+01,4.021278839e+01,5.368479709e+00,6.757933278e+01,4.794399357e+01,8.302978940e+01,8.732754591e+00,6.096946684e+01,5.579849921e+01,2.843685426e+01,6.380863045e+01,4.532269479e+01,3.321455522e+01,9.298703277e+01,7.261360188e+01,3.730744744e+01,2.448399260e+01,6.820734965e+01,9.771556106e+01,2.372407978e+01,9.172485625e+01,8.367341061e+01,1.533295767e+01,8.078431433e+01,4.201174804e+01,3.980701664e+01,8.813823616e+01,8.588522531e+01,6.069090827e+01,7.857328555e+01,2.271568778e+00,7.109193662e+01,9.275433765e+01,1.706871519e+01,6.154931972e+01,1.400114713e+01,8.690983408e+01,4.692911340e+00,9.933982034e+01,1.182007383e+01,3.570650332e+01,1.672043689e+01,2.320951760e+01
8.821109254e+01,6.993365585e+01,4.330159039e+01,1.087463960e+01,8.942722983e+01,9.163321610e+01,4.172705581e+01,8.380816520e+01,1.225673350e+01,3.395637981e+01,6.006007823e+01,2.916632031e+01,6.606344544e+01,7.946510587e+01,7.964358476e+01,8.674599136e+01,3.343523293e+01,8.001617202e+01,4.139072993e+01,3.115408476e+01,9.191226878e+01,2.956920935e+01,6.877172010e+01,3.037619253e+01,9.010942288e+01,7.513506078e+01,3.364949386e+01,1.999699006e+01,1.925703714e+01,5.884753386e+01,9.281268065e+01,4.147038161e+01,4.397389451e+01,9.490050867e+01,8.492647161e+01,1.943971601e+00,8.638217299e+01,6.561093900e+01,1.082822859e+01,3.788718094e+00,1.623572242e+01,1.786725792e+01,3.744960008e+01,4.574843919e+00,5.490391089e+01,4.274526417e+01,4.912420273e+01,3.803556183e+00,4.421174464e+01,8.478526429e+01,1.172556143e+01,9.458979027e+01,2.420740629e+01,7.817077487e+01,5.915381859e+01,3.604991079e+01,2.554622437e+01,2.784585833e+01,6.370634227e+01,5.616757699e+01,2.768951513e+01,4.455101534e+01,5.454021061e+01,1.068362196e+01,6.500784894e+01,5.403503124e+01,5.324742136e+00,5.462262744e+01,9.994613601e+01,8.370610754e+01,1.347352773e+01,3.190527805e+01,1.017761738e+01,9.155851562e+01,1.140504330e+01,6.370995500e+01,2.381911157e+01,1.242301135e+01,7.198789219e+01,8.549291029e+00,5.736661113e+01,5.300617240e+01,3.930000607e+01,8.282795286e+01,5.488464068e+01,4.816203867e+01,4.098820663e+01,3.530173781e+00,9.976216383e+01,3.269488450e+01,5.257685172e-01
