v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90
6.086154639e+01,1.665096649e+01,5.698613372e+01,6.347331472e+01,2.238299171e+01,1.618226959e+00,9.099839794e+01,4.644227944e+01,4.004274525e+01,9.348019178e+01,5.114155575e+01,3.593124540e+01,6.292436355e+01,3.084138449e+01,6.474055625e+01,5.377631695e+01,9.449061482e+01,9.189982249e+01,7.551758626e+01,2.063741940e+01,5.312145851e+01,4.802716832e+00,5.150215669e+01,5.111294601e+01,2.055970409e+01,5.167632549e+00,5.688194539e+01,8.739732731e+01,3.312135363e+01,5.153551104e+01,4.827475687e+01,5.875694204e+01,2.216170231e+00,2.601309426e+01,8.540083911e+00,8.624820032e+00,1.218130805e-02,7.662246837e+01,6.510797507e+01,2.346862632e+01,5.662757934e+01,9.090557865e+01,8.749221322e+01,6.726466893e+01,2.998402535e+01,3.803486783e+01,6.260452368e+01,3.697535521e+00,2.543756707e+01,9.557370864e+01,6.568800850e+01,7.867436267e+01,6.580181376e+01,9.267782006e+01,6.095709068e+01,5.553021219e+01,6.006968989e+00,7.050262702e+01,5.265313814e+01,9.529447159e+01,4.088136440e+01,2.669334083e+01,5.352395867e+01,5.747604604e+01,2.239375630e+01,1.549516167e+01,5.981724494e+01,1.439122460e+01,2.950512791e+01,7.020723922e+01,1.595467268e+01,5.671944326e+01,8.360202165e+01,2.683649335e+00,6.487387739e+01,1.682585527e+01,7.450783146e+01,3.001014487e+01,5.868194019e+01,7.769716168e+01,1.012290728e+01,8.695401853e+01,6.367129280e+01,4.330052704e+01,8.547390382e+01,8.691287615e+01,8.788778488e+00,9.473120818e+01,9.072624040e+00,3.384612686e+01
8.125940160e+01,4.237073204e+01,6.731127128e+01,8.398972006e+01,9.157232467e+01,9.428334902e+01,1.443360862e+01,8.361802772e+01,5.243323623e+01,3.922262930e+00,7.080239553e+01,7.363200850e+01,9.962193712e+01,7.574363803e+01,8.057897361e+01,6.676416262e+01,1.604941471e+01,8.060688171e+01,3.217218865e+01,8.831799353e+01,1.646610722e+01,4.241498016e+01,4.154535594e+01,7.629470663e+01,1.986650353e+01,7.663941898e+01,5.528715473e+01,3.840911842e+01,8.749302847e+01,4.331587857e+01,9.883306842e+01,6.488732271e+01,2.628813727e+01,9.713120271e+01,6.583812147e+01,5.436580020e+01,6.121261170e+01,4.744712269e+01,9.961082161e+01,2.418624422e+01,6.738843075e+01,5.803867137e+00,1.566407551e+01,9.610247255e+01,7.415560522e+01,2.241873364e+01,2.447910409e+01,3.808301603e+01,7.456582405e+01,1.765068900e+01,8.376882607e+01,2.100670884e+00,7.298966355e+01,8.361904781e+01,8.572548183e+01,7.761280778e+01,1.999237733e+01,9.733653222e+01,3.540625364e+01,6.547111652e+01,3.138534114e+01,9.272636544e+00,3.485177816e+01,6.899683413e+00,6.143393773e+01,7.972199821e+01,7.310620708e+01,5.622247500e+01,6.876704729e+00,8.588629583e+01,7.180481732e+01,3.035605777e+01,1.875389977e+00,7.728810874e+01,5.238790077e+01,4.297365556e+01,5.747040385e+01,7.648010477e+01,6.467678063e+01,5.173006435e+01,9.942381339e+01,8.133645687e+01,2.485901028e+01,4.204059544e+01,7.523722209e+01,4.160219317e+01,8.480218981e+01,8.660453631e+01,4.090644984e+00,6.999486485e+01
3.722710900e+01,5.753011365e+01,2.332932749e+01,1.637549089e+01,8.477086278e+01,1.137034448e+01,7.293771350e+01,7.916358834e+01,2.081263162e+01,6.341885492e+01,9.613177011e+01,1.010673253e+01,2.061040581e+01,3.933357626e+01,5.769227732e+01,4.040427533e+01,8.952705486e+01,5.285981778e+01,5.900477289e+01,2.701688076e+01,3.865846642e+01,5.377626508e+01,4.965127590e+01,2.575509460e+01,3.077509925e+01,6.221086337e+01,9.978124264e+01,9.473332769e+00,6.845667944e+01,3.469750473e+01,7.961639294e+01,4.499215895e+01,1.301931475e+01,4.011570628e+01,2.710516499e+01,5.874184007e+01,3.247577945e+01,1.874048623e+01,7.980389383e+01,6.363939602e+01,4.798676601e+01,9.150330625e+01,6.600988301e+01,1.343016491e+01,9.523895092e+01,7.006795189e+01,8.707873736e+00,6.222665098e+01,4.215138455e+00,2.953814145e+01,5.757369612e+01,1.312430997e+01,5.854689530e+01,2.430491185e+01,5.065499701e+01,3.845552859e+01,1.893833073e+01,8.461945858e+01,1.510769992e+01,5.623706714e+01,1.518029582e+01,5.892173192e+01,8.112066923e+01,9.636208941e+01,5.585155486e+01,9.121143069e+01,5.465615016e+00,7.953737687e+01,1.058721437e+01,2.504076226e+01,6.243827403e+01,8.740722694e+01,6.543330483e+01,2.305810521e+01,1.341255371e+00,4.320255682e+01,1.111956942e+01,1.595865736e+00,7.038556338e+01,7.203186094e+01,8.628125018e+01,2.007379120e+01,9.752685795e+01,8.402661507e+01,3.960099994e+01,4.932030068e+01,3.216723032e+01,8.308382702e+01,5.797663922e+01,4.059709071e+01
1.407154654e+01,1.176247895e+00,9.802130992e+00,7.907711356e+01,7.255788496e+01,1.745528871e+00,4.463114166e+00,6.663526960e+00,2.374899339e+01,2.592350841e+01,2.892200822e+01,9.552602072e-01,9.987859140e+01,9.552501732e+01,2.126014964e+01,9.724649178e+01,8.944046234e+01,2.256605341e+01,3.652762178e+01,9.361626280e+01,3.823389690e+01,1.571370020e+01,8.400772135e+01,4.756629534e+01,7.714521073e+01,5.320833643e+01,9.989868815e+01,1.399646103e+01,2.588042059e+01,4.860570419e+01,2.622503456e+00,1.176494084e+01,3.713551680e+01,9.783130228e+01,3.270065851e+01,5.744876152e+01,8.716867700e+01,6.471668564e+01,5.475939712e+00,4.120248642e+01,1.243713185e+00,7.425028431e+01,6.569348176e+01,2.600673595e+01,4.453588614e+01,5.326098453e+00,6.085817745e+00,1.381743216e+01,7.334249037e+01,9.440981894e+00,5.111792559e+01,6.445451660e+01,9.479201198e+01,2.283281851e+01,3.803881158e+01,8.912850711e+01,4.891969646e+00,2.604071647e+01,9.470714550e+01,1.463335227e+01,7.157539516e+01,1.028689708e+01,5.334896917e+00,7.985352839e+01,7.320185822e+01,7.594380681e+01,2.298882192e+01,2.720169676e+01,5.882184737e+01,2.818833731e+01,7.986216876e+01,5.187871784e+01,5.243568773e+01,9.731340724e+01,3.685776127e+01,8.819316253e+01,4.905610423e+01,6.226570103e+01,5.774440295e+01,4.809987146e+01,5.036654246e+01,9.267771648e+01,4.594281232e+01,8.267439758e+01,5.309074301e+01,2.274335154e+01,5.232995500e+01,7.021230442e+00,5.951400239e+01,6.174475837e+01
1.457270947e+01,6.500874583e+01,1.250655817e+01,4.257607683e+00,8.022709180e+01,8.929305035e+01,6.172100685e+01,4.395011091e+01,3.000298506e+01,7.039715010e+01,4.020165334e+01,9.419991856e+01,9.594211179e+01,7.855343849e+01,4.451821891e+01,8.643557474e+01,3.942743289e+01,2.453859785e+01,8.458978824e+01,8.441879851e+00,2.533718905e+01,9.327254744e+01,4.621448437e+01,7.169090252e+01,4.524016972e+01,2.055299281e+01,8.848213397e+00,4.399043396e+01,3.843260933e+01,5.503929430e+01,9.927208049e+01,1.006780567e+01,1.369181044e+01,9.747210694e+01,1.113262025e+01,2.786803415e+01,8.330771854e+01,6.252265913e+01,8.368448997e+00,4.389031679e+01,3.423271136e+01,8.353924252e+01,4.205293034e+01,5.383174274e+01,5.326827692e+01,2.349136517e+01,9.163836444e+01,4.819829064e+01,4.232379432e+01,2.223433268e+01,5.399549241e+01,2.357963127e+01,4.005018268e+01,3.788688402e+01,3.099554179e+01,5.507904530e+01,1.711077778e+01,8.467418045e+00,1.088858272e+01,5.951748551e+01,5.535815059e+01,1.144274340e+01,9.567067524e+01,6.440392303e+01,8.699934764e+01,9.988620607e+01,8.677922371e+01,9.480446647e+01,8.597404558e+01,9.939789282e+01,6.893036717e+01,3.226993505e+01,8.098042732e+01,3.438277528e+01,6.732854519e+00,4.775459712e+00,5.939013599e+01,8.923947312e+01,6.211472386e+01,8.961339632e+01,2.608665839e+01,9.193692580e+01,1.494792813e+01,8.129583460e+01,8.604578746e+00,5.501985161e+01,8.441361229e+00,1.211877198e+01,3.232029885e+01,1.555968488e+01
7.387022065e+01,3.311171450e+01,3.518385280e+01,5.366719026e+01,9.095852351e+01,1.721948321e+01,3.542479035e+01,2.442415402e+01,4.786587724e+01,9.843466816e+01,7.747126851e+01,8.441633628e+01,1.115424155e+01,1.498463585e+01,1.784196489e+01,7.075263197e+01,2.589559572e+01,4.113016789e+01,6.314310735e+01,5.978191735e+01,6.253310714e+01,8.657537476e+01,5.597519168e+01,8.950855703e+01,5.509183697e+01,5.557375947e+01,7.647442074e+01,8.627200475e+01,4.939982490e+01,4.952930943e+01,5.197424573e+01,5.183142640e+01,3.297316176e+01,8.284874728e+01,2.496522658e+01,8.079203164e+01,8.016846631e+01,4.718404392e+01,1.059585155e+01,8.855352937e+01,5.100493748e+01,5.028397038e+01,5.865009461e+01,6.521046674e+01,3.172515447e+01,8.473346971e+01,2.521813329e+01,6.251265271e+01,6.706050662e+01,8.990475314e+01,7.062153652e+01,9.121125461e+01,8.788239969e+01,2.560514132e+01,5.438635232e+01,9.576864211e+01,1.369949637e+00,1.744444682e+01,2.034574958e+01,4.849720186e+01,5.747877219e+01,4.648342380e+01,2.768722615e+01,2.740745341e+01,4.151084008e+01,5.282581041e+01,6.149185953e+01,7.188708602e+00,1.959698643e+01,5.128234259e+00,9.339614167e+01,1.162170783e+01,5.868636997e+01,5.343769535e+01,5.876220398e-01,7.235533395e+00,2.610909167e+01,8.236741868e+01,3.582545381e+01,9.886031744e+01,3.023725055e+01,6.281834047e+01,8.993548072e+01,4.727175267e+01,3.557086633e+01,6.621243625e+00,6.112756487e+01,6.841487100e+01,5.335889805e+01,3.199366617e+01
7.464060371e+01,6.684254505e+01,2.591722660e+01,2.855360353e+01,4.054232122e+01,4.794627068e+01,5.383870453e+01,5.752841799e+01,9.864237923e-01,3.970290994e+01,2.692104394e+01,9.022789447e+01,8.530519030e+01,9.115192790e+01,7.747567119e+01,4.176220385e+01,6.088062449e+01,9.918338254e+01,3.670109138e+00,4.825772541e+01,2.484373332e-01,2.642413103e+00,3.318291301e+01,9.137519192e+01,7.115678991e+01,2.249011951e+01,7.153968035e+01,8.107542037e+01,8.567599950e+01,1.145915951e+01,7.931518867e+01,6.224732036e+00,1.424903614e+01,3.211901328e+01,9.394242969e+01,4.837812568e+01,1.313285108e+01,3.256742824e+01,5.158757613e+01,3.150970581e+01,5.166361021e+01,7.414348594e+00,1.521191629e+01,9.413394575e+01,1.349601061e+01,8.094134633e+01,7.265675788e+01,9.128435448e+01,6.836146855e+01,2.378046883e+01,7.109270350e+00,5.495083012e+01,1.304630700e+01,7.787792825e+01,1.238309441e+01,1.296016693e+01,6.853080875e+01,7.248993251e+00,5.683003661e+01,5.603033628e+01,2.824159517e+01,5.846932696e+01,4.699612687e+01,3.925142115e+01,4.399984320e+01,2.580374742e+01,7.762013952e+01,9.873417540e+01,1.417527258e+01,7.428727325e+01,1.897233378e+01,3.981822616e+01,3.380860290e+01,8.098838140e+01,8.769955057e+01,4.814524589e+01,3.453322375e+01,5.887414412e+01,4.802370464e+01,7.538560268e+01,1.281664188e+01,5.735330970e+00,6.109912210e+01,5.642035845e+01,3.420741659e+00,7.364553404e+01,1.541490057e+01,1.884604401e+01,3.157968549e+01,3.463901587e+01
8.630869200e+01,9.094643414e+01,8.786897416e+01,3.851820459e+01,9.035301406e+01,8.474754035e+01,5.066783037e+00,2.364171871e+01,6.584984707e+01,6.584283935e+01,7.316735350e+01,9.959402666e+01,8.530683948e+00,5.843768035e+01,3.348684408e+01,3.219489978e+01,1.753872381e+01,6.384460164e+01,7.443609922e+01,2.836861547e+00,7.738876622e+00,2.200595530e+01,6.480673574e+01,6.134767043e+01,4.760452538e+01,2.876880927e+01,2.077453239e+01,2.742803363e+01,5.257633861e+01,7.771553384e+01,7.359203959e+01,4.575815659e+01,3.075510768e+01,1.959333116e+01,7.471792703e+01,5.956316019e+01,3.859827000e+01,1.335767540e+01,2.401885242e+01,8.250182004e+01,1.399129929e+01,3.348704274e+00,8.910503737e+01,3.586793898e+01,2.375027045e+01,5.428029741e+01,4.985037551e+01,5.279166931e+01,1.594190694e+01,1.256136493e+01,5.635242081e+01,1.764812490e+01,2.292336119e+00,3.136651858e+01,1.958793009e+01,8.283548936e+00,6.440325503e+01,5.251619575e+00,6.063699552e+01,8.753711231e+01,8.565745632e+01,5.117213255e+01,6.106129468e+01,1.781637465e+01,4.061501506e+01,1.100755645e+01,4.782910604e+01,8.521326700e+01,7.474020733e+00,9.464517772e+01,6.866785814e+01,7.899306180e+00,1.359693263e+01,5.722004924e-01,5.628958313e+01,3.133159011e+01,6.800496761e+01,3.862746057e+01,8.551405039e+01,5.060595514e+01,1.463569450e+01,3.761176510e+01,9.076841582e+01,4.993173433e+00,1.427610400e+01,6.586910537e+01,2.467850770e+01,9.025339655e+01,5.997225380e+00,7.333983871e+00
9.834788973e+01,6.848650128e+01,5.030533064e+01,8.617762648e+01,4.493678104e+01,3.615273517e+01,2.258724794e+01,3.290331710e+01,4.878412478e+01,4.325326599e+01,5.959746517e+00,6.388911761e+01,7.676805354e+01,6.379200816e+01,6.090353306e+01,2.120674726e+01,1.319307471e+01,6.133232388e+01,9.888219034e+01,7.641830047e+01,2.456313442e+01,5.720402873e+00,3.463792902e+01,1.183367561e+01,8.090436173e+01,6.365520263e+01,9.674691898e+00,9.379293672e+01,6.852033708e+01,7.724586245e+01,1.440241816e+01,1.751611093e+01,1.967239446e+01,8.457263471e+01,1.872781819e+01,1.071014823e+01,6.284033241e+01,1.022811153e+01,7.781955071e+01,5.232381495e+01,7.619852597e+01,7.366839154e+01,1.766126271e+01,9.566059812e+00,4.653527254e+01,7.190040606e+01,1.953788454e+01,5.092717315e+01,4.260631903e+01,1.323337410e+01,8.492623173e+01,2.256862519e-01,1.729415319e+01,3.671058226e+01,4.921695099e+01,4.706552304e+01,2.524384411e+01,3.479058470e+01,7.477417605e+01,5.795236399e+01,9.576008685e+01,3.472542880e+00,7.797932848e+01,2.908068598e+01,4.081454319e+01,1.083819256e+01,7.900860073e+01,8.699591634e+00,7.219039169e+01,2.207325407e+01,9.659069695e+01,7.537317834e+01,6.038922264e+01,6.706933642e+01,3.265202831e+01,8.821803576e+01,9.183177899e+01,8.261591724e+01,5.389124318e+01,2.711185953e+01,3.573787942e+01,8.052633543e+01,1.605438527e+01,7.910550181e+01,6.405247005e+01,1.257506046e+01,3.635727505e+01,8.170887285e+01,6.157672190e+01,2.802119432e+01
7.953462218e+01,7.744946388e-01,7.795015258e+01,1.532744013e+01,6.853680976e+01,9.810755734e+01,3.139838814e+01,5.112058723e+01,6.342329767e+01,5.775228824e+01,1.534784656e+01,1.468200621e+00,5.856670364e+01,1.079707768e+01,7.040891752e+01,5.145148612e+01,5.132994874e+01,2.132574114e+01,4.175803773e+01,1.949442386e+00,1.373252000e+01,6.832373762e+01,9.372784683e+01,6.361466455e+01,2.434840875e+01,5.765411401e+01,8.166411594e+01,1.478082227e+01,4.729358785e+01,3.039608221e+01,3.134007324e+01,4.398732898e+01,8.175822346e+01,9.758903971e+01,4.927913584e+01,9.437327908e+01,1.941166310e+01,4.448708440e+01,7.028898790e+01,7.660799044e+01,9.922096115e+00,6.441795055e+01,6.252429249e+01,3.413816786e+01,6.139740682e+01,2.467677326e+01,6.570677948e+01,5.041114912e+01,2.701142695e+01,4.801233480e+01,3.827450668e+01,1.186344352e+01,9.585925993e+01,6.403351436e+01,4.433705024e+01,7.792475306e+01,4.827865205e+01,4.616067005e+01,3.497871685e+01,5.355479218e+01,9.475036136e+00,5.881630328e+01,6.993021405e+01,7.233678721e+01,2.462897630e+01,5.598132734e+01,3.902467402e+01,5.732574385e+01,1.010079534e+01,9.431351423e+00,2.019273214e+01,1.016853513e+01,5.199460244e+01,9.391431746e+00,8.280634713e+01,3.229779702e+01,1.575509146e+01,6.580889195e+01,6.677340814e+01,1.214294809e+01,5.025706972e+01,2.854515517e+01,6.978816021e+01,1.253669684e+01,5.999862340e+01,1.337381346e+01,8.388603466e+01,8.677445422e+01,5.466691985e+01,1.133526739e+01
1.193800023e+01,9.484349564e+01,4.171410427e+00,7.142373578e+00,4.445327038e+01,6.159902091e+00,2.494253949e+01,4.380050631e+01,7.012362143e+01,9.733840158e+01,9.183218604e+01,5.463648189e+01,5.017680401e+01,4.021162251e+01,7.682834470e+01,3.792962137e+01,8.879952190e+01,4.138222341e+01,2.013614153e+01,4.528693490e+01,2.899236769e+01,2.605059183e+01,3.533748919e+01,9.856399547e+01,6.240790570e+01,2.647727195e+01,3.592033213e+01,4.718673821e+01,4.488817102e+01,5.884663951e+01,9.450078618e+01,3.072305621e+01,8.492834910e+01,6.404254657e+01,6.625655202e+00,2.528395292e+01,5.207393199e+01,9.315474876e+01,7.229403690e+01,7.999499858e+01,9.355127852e+01,7.529951817e+01,7.908902365e+01,9.257003469e+01,3.311431125e+01,8.755695986e+01,7.111062956e+01,8.169512467e+01,7.868549634e+01,2.870886474e+01,5.209631759e+00,2.773880087e+01,5.021561993e+01,9.452419424e+01,6.695457706e+01,9.367293106e+01,2.995584896e+00,3.721423095e+01,4.156824676e+01,2.529781434e+01,7.632015692e+01,6.761390814e+01,4.505430620e+01,8.055873208e+01,8.852512382e+00,9.700139485e+01,1.667311041e+01,2.969889484e+01,6.209117863e+01,8.930656540e+00,4.949631685e+01,9.809338916e+01,6.015429451e+01,8.235639123e+00,8.350977749e+01,6.901228992e+01,5.045784142e+01,3.995084124e+01,1.695159196e+00,6.702205308e+01,2.436901628e+01,3.207902839e+01,4.000522270e+01,6.409627315e+01,2.833078443e+01,2.432999227e+01,7.818734438e+01,9.770664888e+01,5.621911520e+01,5.228312561e+01
9.798365252e+01,2.774449572e+01,5.782806272e+01,3.811471598e+00,4.396223801e+00,9.858403089e+01,1.359359318e+01,1.515264324e+01,3.404579661e+01,2.655217546e+01,5.385065049e+01,4.343580413e+01,5.737914528e+01,9.092447417e+01,9.351393226e+01,8.260392654e+01,9.758249154e+01,3.206137947e+01,4.637706276e+01,3.304458460e+01,7.650546148e+01,4.097210812e+01,5.265534490e+01,2.882054519e+01,9.392288189e+01,6.871595981e+01,9.677288721e+01,8.201407412e+01,8.649590217e+01,7.859173558e+01,5.669172669e+01,7.448685672e+01,7.023559302e+01,6.468826809e+01,8.104018436e+01,2.693270776e+01,2.748042594e+01,5.648221410e+00,2.919584233e+00,8.404520672e+01,6.042225542e+01,1.407230478e+01,4.640162012e+01,1.500894271e+01,7.767619432e+01,6.892483757e+00,8.357541206e+00,1.502135571e+01,3.373454418e+01,6.307809719e+01,7.232738147e+01,7.144050030e+01,4.756005089e+01,1.967191952e+01,1.359330089e-01,2.371877014e+00,2.812270240e+01,4.420775912e+01,8.649744527e+01,8.626311873e+01,1.422841318e+01,7.180477353e+01,6.419515049e+01,3.577020654e+01,4.301415268e+00,7.896249226e+01,7.285028876e+01,5.940461219e+01,3.085815732e+01,7.237299699e+01,8.478796352e+01,5.915123748e+01,7.714780752e+01,3.018953211e+01,9.663061588e+01,4.524120065e-01,7.793012042e+01,4.526893304e+01,4.667751757e+00,7.075634754e+01,4.348416491e+01,8.149755360e+01,9.175576288e+01,2.923600410e+01,3.898494285e+01,3.471668498e+01,3.807331409e+01,6.402046777e+01,3.357290135e+01,4.075468829e+01
2.783842187e+01,9.450076647e+01,4.050875098e+01,1.397036875e+01,8.174862412e+01,4.891874596e+01,2.975165932e+01,9.586786040e+01,6.424397087e+01,7.273255207e+01,8.327032808e+01,5.148107344e+01,3.311839255e+00,3.262031533e+01,8.718000247e+01,3.639023846e+01,5.440623481e+01,3.877986024e+01,7.364635560e+01,6.713438704e+01,8.814128343e+01,4.150294405e+01,3.845199920e+01,7.780886411e+01,6.781654247e+01,9.320760173e+01,1.151398911e+00,3.820108526e+01,1.493966384e+01,1.098867024e+00,6.191465995e+01,2.574487715e+01,7.474261276e+01,8.182701664e+01,9.820237634e+01,5.439905101e-01,6.163383898e+01,5.408606027e+01,5.435419076e+01,6.764456103e+01,9.746335830e+01,2.044272353e+01,9.459002916e+00,9.925626223e+01,4.132924823e+01,9.225301965e+01,8.318336298e+01,1.848179309e+01,1.833475110e+01,6.585231350e+01,9.343425783e+01,5.077224348e+01,2.144811296e+01,3.546753366e+01,7.140856996e+01,8.511089666e+00,9.389393018e+01,9.005709714e-01,3.382377501e+01,2.771692627e+01,9.493004630e+01,6.055767201e+01,5.232915253e+01,9.142670138e+01,3.077276456e+01,7.431316582e+00,7.521140295e+00,1.902137782e+01,5.563919042e+01,7.625013635e+01,3.114925531e+01,3.820920015e+01,9.274414153e+01,1.747048521e+01,4.304773424e+01,3.688209255e+01,2.692840141e+01,8.500143852e+01,1.344717652e+01,7.266495822e+01,3.008807645e+01,1.397913390e+01,7.947380139e+01,7.893960788e+01,7.365693918e+01,1.419493425e+01,4.340077134e+01,1.420193445e+01,7.331798751e+01,7.754013780e+01
8.815832771e+01,8.598931582e+01,5.314666343e+01,2.946842788e+01,7.906436320e+01,6.311042030e+01,6.737633719e+01,7.064332293e+01,5.403632678e+01,6.610332288e+01,2.247723077e+01,1.487454861e+01,5.571234456e+01,6.180490898e+01,6.337759934e+01,2.597995211e+01,3.450190856e+01,3.486132411e+01,1.328870167e+01,2.720655073e+01,4.104673153e+01,8.729575582e+01,2.630673689e+00,5.249414718e+01,9.883559379e+01,4.759366246e+01,3.272737416e+01,2.680376368e+01,2.492750583e+01,7.892891308e+01,1.134890356e+01,5.854541730e+01,6.643243839e+01,4.179324379e+01,8.327370923e+01,4.946467263e+01,3.208720289e+01,1.985732540e+00,8.745396792e+01,8.830439282e+00,5.238025918e+01,7.813576395e+01,7.500272856e+00,1.723587075e+01,5.388426931e+01,9.697171878e+00,2.068074102e+01,5.435753253e+00,6.275684705e+01,5.924820622e+01,7.079920301e+01,7.523704845e+01,3.221255908e+01,7.964242310e+01,5.521338386e+01,9.327627176e+01,7.745746286e+01,7.345050817e+01,4.285930869e+01,4.603041275e+01,4.307594288e+01,3.004337616e+01,3.010292705e+01,7.495898510e+01,1.371973958e+01,2.824523879e+00,1.039723591e+01,1.450089950e+01,8.316621096e+01,9.264037674e+01,2.327573562e+01,6.575710867e+01,1.738396178e+01,5.527127732e+01,7.613670852e+01,9.148445645e+01,9.480212576e+01,3.687229260e+01,4.857507936e+01,1.083956891e+01,9.122117447e+01,9.749096279e+01,5.870411737e+01,3.752709730e+01,1.540128050e+01,7.801246012e+00,6.182079934e+01,1.305745085e+01,2.677006878e+01,6.428903761e+01
4.110104350e+01,5.588156899e+01,1.249151801e+01,9.101365779e+01,4.063424778e+01,9.479942013e+01,5.696944865e+01,9.215983990e+01,4.541974271e+01,3.198811600e+01,8.974867194e+01,2.775273199e+01,7.409599224e+01,5.476656937e+01,2.089107970e+01,3.922013273e+00,9.963533263e+00,2.640605401e+01,8.364738232e+01,4.627364439e+01,7.127832414e+01,4.620186277e+01,5.255927914e+01,7.082331508e+01,6.169173168e+01,5.472242101e+01,8.732380781e+01,7.387416523e+01,3.438385884e+00,8.391029877e+01,4.172990045e+01,3.494258940e+01,8.016755634e+01,8.238644039e+01,8.178030825e+01,5.351472129e+01,6.421273985e+01,3.962109083e+01,6.444803327e+01,7.951311584e+01,6.697263753e+01,4.154007267e+01,4.969057022e+01,2.149770652e+01,7.679640412e+01,3.503952754e+00,9.217710795e+00,7.714775942e+01,4.729456233e+01,9.109905472e+01,4.593112590e+01,6.801108949e+01,6.511137373e+01,5.640253617e+01,3.602191593e+01,7.091402617e+01,2.112623283e+01,2.505291618e+01,9.286025603e+01,4.432033438e+00,3.636220906e+01,6.259003020e+00,8.858143000e+01,7.603910613e+01,9.709522753e+01,1.317551522e+01,5.791169817e+01,6.953729472e+01,2.352949226e+01,1.833158457e+01,4.295354831e+01,2.182606552e+01,4.599030126e+01,2.479872075e+01,8.686998908e+01,5.318741385e+01,5.850694097e+01,4.652289034e+01,6.627481287e+01,1.150435721e+01,7.644618082e+01,3.080700081e+01,3.270842391e+01,5.055818034e+01,1.153365832e+01,9.427688765e+01,7.303161081e+01,4.990831831e+01,7.243494083e+01,5.016011283e+01
6.593738083e+00,9.601360668e+01,9.613713129e+00,9.050790806e+00,6.398451444e+00,5.321369248e+01,6.358654045e+01,7.287162037e+01,4.233905510e+01,2.801894927e+01,8.713299805e+01,3.602044249e+01,2.040992707e+01,6.202414877e+01,4.030392796e+01,9.992303929e+01,6.351275957e+01,5.648444034e+01,3.253738102e+00,7.794741954e+01,4.714303706e+00,8.320155912e+01,4.639412015e+01,3.568262578e+01,6.427649050e+01,2.134327517e+00,2.995272674e+01,5.626754657e+01,7.453070913e+01,5.641937743e+01,8.308778364e+01,5.401242555e+01,5.227440297e+01,5.273068397e+01,2.311555939e+01,5.404769395e+01,5.317763301e+01,3.129516635e+01,3.115043406e+00,2.587112972e+01,2.584464147e+01,9.393341174e+01,6.513091422e+01,9.176265282e+01,2.270450981e+01,9.840107750e+01,2.748562406e+01,1.220309411e+01,7.186446465e+01,6.179729521e+01,5.713219939e+01,3.642816285e+01,7.119598170e+01,5.139284547e+01,3.985048928e+01,6.782840722e+01,5.862961675e+01,7.554907167e+01,6.424885304e+00,4.611146313e+01,8.486366631e+01,9.626652804e+01,3.220173340e+01,7.257395559e+01,3.380682879e+01,5.434248617e+01,8.158329259e+01,7.542825402e+01,2.947447331e+01,2.437050947e+01,1.663540924e+01,3.189619499e+01,3.732166098e+01,8.538926020e+01,3.455942039e+01,4.671344832e+01,6.865423903e+01,2.522153595e+01,8.316411140e+00,1.250143732e+01,7.482293017e+01,8.257258967e+01,8.871780853e+01,3.745458381e+00,2.158595941e+01,7.457294947e+01,4.234569422e+01,9.503995010e+01,2.836938990e+01,2.169570196e+01
