v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36
6.891960730e+01,1.716239138e+01,8.599225118e+01,6.982450406e+01,9.043956629e+01,9.637813820e+01,9.830070708e+01,2.507602292e+01,5.062334551e+01,7.812679739e+01,4.206319427e+01,9.973340978e+01,2.977132917e+01,3.531539221e+01,8.357511274e+01,3.603152040e+01,2.275284596e+01,6.036261423e+01,4.963307697e+01,2.049415801e+01,2.745625213e+01,8.362081614e+01,9.017936223e+00,1.805795259e+00,7.359076390e+00,7.024188045e+01,9.980136085e+01,9.024043495e+01,5.793700689e+00,5.948454916e+01,9.814559614e+01,3.969516128e-01,2.713955373e+00,6.232607499e+01,6.126691957e+01,2.232903974e+01
7.093344146e+01,4.299321878e+01,4.367303648e-01,9.593072313e+01,9.601617657e+01,6.089305162e+01,2.815785500e+01,8.541707258e+01,2.799099356e+01,1.026695983e+01,6.197333096e+00,2.142123763e+01,5.687099892e+01,7.164527826e+01,9.204124388e+01,4.310597051e+01,6.452717515e+01,2.930090809e+01,1.669315758e+01,9.531569583e+01,4.147556116e+01,1.479896394e+01,3.344568492e+01,9.408338856e+01,3.483097052e+01,3.271446310e+01,4.888004749e+01,6.050197766e+01,8.462238376e+00,3.570022499e+01,4.007997381e+00,5.250291767e+01,9.860501967e+01,1.247763099e+01,2.085716025e+01,6.872077903e+01
5.352198410e+01,1.307672443e+01,6.935044900e+00,9.858655772e+01,4.249503773e+01,3.728710566e+00,7.971544191e+01,7.167352451e+00,1.461769083e+01,4.017853079e+01,7.233386953e+01,6.643681654e+01,8.151840523e+01,8.833260203e+00,5.730729073e+01,6.286025615e+01,6.311455282e+01,3.969320516e+01,2.927144072e+00,7.947912936e+01,6.066611788e+01,3.313254831e-01,4.661792854e+01,7.632553149e+01,4.837052419e+01,9.362802306e+01,7.759378707e+01,9.688368586e+01,8.281069701e+01,6.448508964e+01,6.826423077e+01,6.154506395e+01,4.687123342e+01,4.512564515e+01,2.494614117e+01,8.739299265e+01
8.808325952e+01,7.086385931e+01,8.993850991e+01,4.740021827e+01,4.680749289e+01,7.549103263e+01,1.775262510e+01,7.084864899e+01,6.812770654e+01,1.161598488e+01,4.653266382e+01,2.753192837e+01,4.080554177e+01,9.981645583e+01,5.524980795e+01,7.715464798e+01,3.167007833e+01,3.871780543e+01,2.583751777e+01,3.108685569e+01,4.100366038e+01,1.275403964e+00,6.479482369e+01,7.130020345e+01,1.303558323e+01,5.212830679e+01,9.402513062e+01,2.303324033e+01,1.838928850e+01,3.267248468e+01,4.564404691e+01,7.595016341e+01,7.511963596e+01,9.871301632e+00,3.423016817e+01,4.791484629e+01
2.731769326e+01,8.749747591e+01,6.661834819e+01,8.128370306e+01,5.853082033e+01,6.224255314e+00,3.198193835e+01,7.286449507e+01,8.987056347e+00,2.103617634e+01,1.273144010e+01,3.749119075e+01,2.950493577e-01,4.845806498e+01,6.818964662e+01,3.034836636e+01,2.588577994e+01,3.810371293e+01,4.249817095e+01,6.331540916e+01,8.992989460e+01,5.444339351e+01,9.527550887e+01,5.629282464e+01,5.215829973e+01,1.769494224e+01,4.793374865e+01,9.375073202e+01,4.050404716e+01,9.107535710e+01,2.795442119e+01,1.716409442e+01,4.810097726e+01,3.633872883e+01,9.882053532e+01,8.390146639e+01
8.548842008e+01,2.086481062e+01,9.100519149e+01,3.217387048e+01,5.975404042e+01,9.869239363e+01,5.497497119e+01,3.935837992e+01,1.378457704e+01,5.377016173e+01,2.196800420e+01,8.483117837e+01,9.697688711e+01,2.062525285e+01,8.467313827e+00,5.459882186e+01,1.352254364e+01,2.109301427e+01,9.774218954e+01,9.906817066e+01,7.281554552e+01,5.166386151e+01,1.104380355e+01,5.954665822e+01,5.668684585e+01,8.076455535e+01,9.698982082e+01,5.166606145e+01,7.419960542e+01,4.483903072e+01,4.754114661e+01,4.715862641e+00,1.698000612e+01,6.661877712e+01,5.205661326e+01,6.362691619e+01
1.858888621e+01,5.081834214e+01,8.359378604e+01,1.105100343e+01,1.823054294e+01,3.710387260e+01,6.922169026e+01,2.089525618e+01,2.515768623e+01,7.748121731e+01,3.441377446e+01,9.919492713e+01,7.550772223e+01,5.455474082e+00,8.306361026e+01,8.113115062e+01,9.672360820e+01,1.200931352e+00,8.502615695e+01,7.302302037e+01,5.292853319e+01,6.870744278e+01,7.284255718e+01,7.646005133e+01,6.485589122e+01,2.320972519e+01,7.612844116e+01,5.861044460e+01,1.899830107e+01,6.871564737e+01,2.680804525e+01,3.653370283e+01,8.654690594e+01,5.333957156e+01,9.680047331e+01,1.632773063e+01
9.133181874e+01,3.810677243e+01,4.810860694e+01,5.760540449e+01,9.102431756e+01,3.547413365e+01,7.863479977e+01,4.739680451e+01,4.454449700e+01,4.447539397e+01,5.857343226e+01,4.245708604e+01,6.660189800e+01,9.806484625e+01,4.917742650e+01,4.610346417e+01,5.266877080e+01,6.128951821e+01,5.301088195e+00,7.329214987e+01,5.289596879e+01,2.424198502e+01,1.626938065e+00,2.755600142e+01,7.677705182e+01,7.705319917e+01,1.904008229e+01,4.649201505e+01,9.068720222e+01,2.608258715e+01,2.927733016e+01,2.303166340e+01,5.744127264e+01,1.725145206e+01,4.913066853e+01,3.474916947e+01
8.881538768e+01,1.122689665e+01,4.568465761e+01,5.183460888e+01,7.112629331e+01,2.792449843e+00,5.879312437e+01,5.308470541e+01,9.137069176e+01,9.562667841e+01,1.995391828e+01,1.214924977e+01,9.305304693e+01,4.513238506e+01,4.571939796e+01,7.356886116e+01,7.463085658e+01,6.040476352e+01,1.690650986e-01,6.708482607e+00,7.021281059e+01,7.465295223e+01,9.609672060e+01,4.309523563e+01,8.021471097e+01,4.205216509e+01,7.846473759e+00,9.084013940e+01,8.615142145e+01,4.618976061e+00,7.416158995e+01,7.442827857e+01,9.007318963e+01,6.051631179e+01,1.713840556e+01,7.319705515e+01
1.673867754e+01,9.280034917e+01,1.712155722e+01,2.136629790e+01,5.655318107e+01,2.075609225e+01,5.186979582e+01,3.867524875e+01,8.754723826e+01,4.531283862e+01,5.049863093e+01,9.629860988e+01,5.077199479e+01,5.764083542e+01,4.651854683e+01,4.900292558e+01,2.191854200e+01,6.925216361e+01,9.556162791e+01,3.879077861e+01,8.099690603e+01,6.459846615e+01,3.760209333e+01,2.222539180e+01,6.889264964e+01,7.761172169e+01,2.932922116e+00,7.095672829e+01,6.438701128e+01,6.995562163e+00,9.157229699e+00,8.080737525e+01,9.116593753e+01,7.706000408e+01,7.022998262e+01,5.746491631e+01
3.338306203e+01,4.023152063e+01,7.779965729e+01,8.087479376e+01,5.218661204e+01,3.756200520e+01,3.090574979e+00,7.775002689e+01,6.092471738e+01,3.413836646e+00,1.720062550e+00,6.426273774e+01,8.480623375e+01,5.826438367e+00,2.775909463e+01,1.871757663e+01,5.192562643e+01,4.530043330e+01,3.412268364e+01,3.994457272e+01,4.576858253e+01,5.822952837e+01,5.428079853e+01,8.865817752e+01,4.888783776e+01,4.758542270e+01,5.082567732e+01,5.956474369e+01,9.949130953e+01,3.112982167e+01,3.578556431e+01,9.906559228e+01,5.043149835e+01,2.228721684e+01,3.970863825e+01,5.031802542e+01
1.239165308e+01,3.640838898e+01,8.036542985e+01,7.900999451e+01,8.833915889e+01,8.613219614e+01,7.274714437e+01,6.922526857e+00,1.552499665e+01,8.899745303e+01,3.299987325e+01,2.122018287e+01,4.579081483e+01,7.259910127e+00,3.536107998e+01,4.771676288e+00,1.307837204e+01,2.386095763e+01,2.856553598e+01,2.646724147e+01,5.572966138e+01,2.900883115e+01,7.655271430e+01,6.456868568e+01,6.918523226e+01,5.624795694e+01,9.915621882e+01,9.193773251e+01,3.021678483e+01,7.579548850e+01,7.593289086e+01,3.138248589e+01,4.414183309e+01,7.838795137e+01,7.312635817e+01,6.460370200e+01
2.654949499e+01,8.494041754e+01,4.302649356e+00,5.354922160e+01,3.949942264e+01,5.781679185e+01,2.401673832e+01,3.735870356e+01,5.606040882e+01,7.775028099e+01,2.922574847e+01,1.548466447e+01,2.451251461e+01,3.595852608e+01,9.449352134e+01,5.606439373e+01,6.153051527e+01,1.084633403e+01,5.379320757e+01,1.766263447e+01,6.816098737e+01,1.296206058e+01,3.986732956e+01,5.613735712e+01,3.676443717e+01,4.221990690e+01,8.088592393e+01,4.483849392e+00,7.077382023e+01,6.834971166e+01,5.749998984e+01,8.203573966e+01,1.345932261e+01,7.612238915e+01,1.122636176e+01,8.255733857e+01
6.561681324e+01,1.376384596e+01,5.158216003e+01,3.425860428e+01,1.716844419e+01,7.527148197e+01,4.686180969e+00,5.404400112e+01,7.762111866e+01,9.437523514e+01,4.134703286e+01,1.825858810e+00,1.616164791e+01,2.183720039e+01,1.566127206e+01,9.327084365e+00,6.972234217e+00,5.840985024e+01,8.455652067e+01,1.713651312e+01,5.220190223e+00,9.584540250e+01,7.311924229e+01,7.609192789e+01,2.573237962e+01,2.770165680e+01,8.098384970e+01,9.599471420e+01,4.703528134e+01,2.420129217e+01,2.596600209e+01,1.388824775e+00,7.368824709e+01,4.927812408e+01,2.896701456e+01,4.778953924e+01
9.314225766e+01,5.276266079e+00,1.845058846e+01,7.065879223e+01,1.809695641e+00,5.983115883e+01,6.118700693e+01,2.874218308e+00,3.764562842e+01,8.521871612e+01,9.750385216e+00,7.137299480e+01,1.677407250e+01,3.869582407e+01,6.747408268e+01,9.937207850e+00,5.369393199e+01,8.570805139e+01,8.944348554e+01,8.726194365e+01,7.749730193e+01,9.169826686e+01,5.210016135e+01,5.503518805e+01,9.844637080e+01,3.856457469e+01,7.483115580e+01,6.666915035e+01,8.926463070e+01,3.197648892e+01,7.462947458e+01,4.410927766e+01,9.428089968e+01,5.692219426e+01,2.824652531e+01,1.582303094e+01
3.651734618e+01,9.726155790e+01,8.448337934e+00,8.809782573e+01,1.072664368e+01,6.738248991e+01,6.453984538e+01,2.812359782e+01,6.346348940e+01,1.285915685e+00,5.464606388e+01,7.103128463e+01,9.216917323e+01,7.359830896e+01,6.896124914e+01,4.356798331e+01,3.598733608e+01,7.865847757e+01,2.565123682e+01,1.615553523e+01,3.839764959e+01,2.038161190e+01,7.493617058e+01,2.925481398e+01,9.691130709e+01,8.594577598e+01,1.935960456e+01,1.896022516e+01,4.951027118e+01,6.559874847e+00,5.782797824e+00,7.154250478e+01,7.876045583e+01,2.281557480e+01,1.276917430e+01,6.156286685e+01
5.603282912e+01,5.468766328e+01,3.744759528e+01,4.881278749e+01,4.662465161e+01,4.574518864e+01,3.556961773e+00,4.073392484e+01,8.700921600e+01,2.068945872e+01,3.259123234e+01,8.666444556e+01,8.528318753e+01,7.663299654e+01,2.479998489e+01,3.468759327e+01,6.999562213e+01,6.415484127e+01,7.878053731e+01,2.338550987e+01,1.679301812e+01,1.262482150e+01,3.069223032e+01,6.163319957e+01,6.946475388e+01,2.711213511e+01,5.290866808e+01,7.304871024e+00,4.404952498e+01,1.825174687e+01,6.260800625e+01,8.480547977e+01,2.255623692e+01,4.086756521e+01,4.330460592e+01,7.845495876e+01
3.277431788e+01,7.658432294e+01,4.744944372e+01,2.962007351e+01,1.425981912e+01,7.347220783e+01,3.398709847e+01,9.841475378e-01,4.911652299e+01,5.923318009e+01,1.892977381e+01,5.747169261e+01,1.725754557e+00,5.093341784e+01,9.193816118e+01,9.352113251e+01,8.786254116e+01,4.342960070e+01,4.959575537e+01,2.266699266e+01,5.691412517e+01,6.384491758e+01,4.087085273e+01,6.609239280e+01,6.819178178e+01,1.962443176e+01,1.345487314e+01,8.993298266e+01,9.441376851e+01,1.459561213e+00,5.482151319e+01,7.643606766e+01,1.413343642e+01,3.454997654e+01,3.493315261e-01,1.999490648e+00
6.610749952e+01,6.396962319e+01,5.598597382e+01,5.756680369e+01,6.184047079e+01,7.953202760e-01,4.062202161e+00,5.202604037e+01,2.338724189e+01,2.746987730e+00,7.098622844e+01,3.625604516e+01,8.018627953e+01,6.223482374e+00,6.662983318e+01,1.400863225e+01,9.071818266e-01,6.431401084e+01,7.862562565e+01,3.709452835e+01,4.210823811e+01,6.244327942e+01,5.053463317e+01,6.738207908e+01,4.091233610e+01,8.473326463e+00,4.809531308e+01,9.127421444e+01,8.939376686e+01,7.277884988e+01,3.217571102e+01,1.536858707e+01,8.440106770e+01,3.282006827e+01,6.179368193e+01,4.716828228e+01
4.026448777e+00,2.435338414e+01,9.854466854e+01,3.885753755e+00,5.611293806e+01,4.820914555e+01,7.992000713e+01,4.488302660e+00,8.664083070e+01,2.583594632e+01,3.079105572e+01,2.414169906e+01,8.415625888e+01,7.702585223e+01,3.462931547e+01,7.939719388e+01,3.435679815e+01,4.619539008e+01,5.088746819e+01,7.632108744e+01,8.529390283e+01,3.667050580e+01,3.993331248e+01,7.269527942e+01,2.460929880e+01,9.379567441e+01,1.217842458e+01,2.988890139e+01,6.995705003e+01,5.863029256e+01,8.425763438e+01,7.242071906e+01,7.719083983e+01,1.812949828e+01,9.112708841e+01,8.577200802e+01
3.644869142e+01,2.687506499e+01,4.109870839e+01,2.839125373e+00,5.234068376e+00,2.199706840e+01,9.216401026e+01,5.648030785e+00,1.219726720e+01,5.020978887e+01,6.212842903e+01,5.068129367e+01,8.173094711e+01,1.170915659e+01,4.171452504e+01,8.222216029e+01,1.185523899e+01,2.768855438e+01,7.797994372e+01,6.436724346e+01,7.106178898e+01,3.237862659e+00,2.563786548e+01,3.794542077e+01,5.354426202e+01,1.510589874e+01,7.908323711e+01,1.334078381e+01,4.345720593e+01,3.015210599e+01,4.185714763e+01,2.964476983e+01,6.519042417e+01,3.659500959e+01,1.472446888e+00,3.734296248e+01
1.473277577e+01,9.884047463e+01,8.510456961e+01,5.771970877e+01,2.391852231e+01,5.127474860e+00,9.073337548e+01,8.876221166e+01,9.531031417e+01,4.896288569e+01,6.645575845e+01,2.302670701e+01,9.333253249e+01,7.264001944e+01,1.134158555e+01,3.955410124e+01,8.621822107e+01,7.928356193e+01,9.528115919e+01,4.575449714e+01,3.033137222e+01,7.020268869e+01,7.377592429e+01,3.103482674e+01,2.118562462e+01,1.749575408e+01,2.638557070e+01,8.772972771e+01,1.607444610e+01,6.957212860e+01,9.180108835e+01,7.178226382e+01,8.725870441e+01,6.460076752e+01,5.526852765e+01,4.199494055e+01
5.892198158e+01,9.730526839e+01,7.507277544e+01,9.891084484e+01,3.100320057e+01,6.500303432e+01,5.342269470e+01,7.167173205e+01,2.420806334e+00,6.730197198e+01,2.282906116e+01,8.337065881e+01,5.426869573e+01,9.118449599e+01,2.628787808e+01,6.707165723e+01,8.538431901e+01,7.712320455e+01,7.188731968e+01,2.924653984e+01,5.191071575e+01,2.549075527e+01,3.133895067e+01,2.987693998e+01,2.301888585e+01,9.572225999e+01,7.300823057e+01,6.265020910e+00,6.463137187e+01,1.265428347e+01,1.405252955e+01,3.722383850e+01,1.928653594e+01,2.311909317e+01,2.598794478e+01,4.423920761e+01
4.222984131e+00,9.605690171e+00,2.189974182e+01,4.166370551e+01,2.780247342e+01,2.170268719e+01,9.829105205e+01,4.425162823e+01,2.975059082e+01,5.868822107e+01,7.855382617e+01,8.892882066e+01,1.845790535e+00,2.969299554e+01,2.482108861e+01,1.434928014e+01,3.092392152e+00,4.725851640e+01,3.933028071e+01,1.911752344e+01,3.128960549e+00,3.842328518e+00,7.962241287e+01,8.526953326e+01,7.055561741e+01,3.621743319e+01,2.405294172e+01,7.193987522e+01,9.118504071e+01,8.236060606e+01,5.532626064e+01,5.693161283e+01,5.209357470e+01,4.904889083e+01,7.037863510e+01,5.302985536e+01
4.417055679e+01,4.991826651e+00,9.384290723e+01,1.072314835e+01,8.540595049e+01,4.981674347e+01,1.963950266e+01,1.115995404e+01,7.207501286e+01,8.187861407e+01,9.395237120e+01,2.177421356e+01,6.587082453e+01,4.358756274e+01,1.845864810e+01,9.442073231e+01,9.868760259e+01,4.067582814e+01,6.124169457e+01,3.332521060e+01,8.932376861e+01,9.767759555e+01,1.328426859e+01,3.634188175e+01,4.630362591e+01,1.167781468e+01,9.187622337e+01,8.277209489e+01,1.387338088e+01,2.163284094e+01,9.421234775e+01,8.527511243e+01,6.818912303e+01,2.888322968e+01,1.159230853e+01,2.234719477e-01
1.256271854e+01,5.711991740e+01,7.316947262e+01,4.294529453e+01,6.899800433e+01,4.550638208e+01,6.737105803e+01,7.947539413e+01,9.102839112e+01,4.149094816e+01,2.150878251e+01,9.267946439e+01,5.609825663e+01,5.171256281e+01,9.248889319e+01,8.985226498e+01,3.454171740e+01,3.149997327e-01,9.267077246e+00,2.394498050e+01,7.747458941e+00,5.712864116e+01,4.299605719e+01,2.642854010e+01,2.548254839e+01,8.572325139e+00,3.242390763e+00,7.545345507e+01,6.549574253e+01,7.744377716e+01,4.426973364e+01,2.010305035e+01,6.658242057e+01,2.118961666e+01,6.349401177e+01,2.789880563e+01
9.107807276e+01,2.944528758e+01,1.478238930e+01,1.847936165e+01,4.349864912e+01,5.974323075e+01,9.397689365e+01,1.401067148e+01,8.774024828e+01,1.840457183e+00,5.259142167e+01,7.125964960e+01,8.083797838e+01,2.469318753e+00,2.747140815e+01,3.321013438e+01,9.874933186e+01,5.118323782e+01,1.170883362e+01,4.435919255e+01,1.271013990e+01,1.978921030e+01,2.345639178e+01,6.306054886e+01,4.926784805e+01,9.538739985e+00,2.918111528e+01,9.006270005e+01,3.630558304e+01,9.185889625e+01,8.269921251e+01,5.279472547e+01,7.211935162e+01,9.437782286e+01,8.096337797e+01,3.424941483e+01
6.956442361e+01,4.747230036e+01,7.580352803e+01,9.623708008e+01,4.659576052e+01,8.547666712e+01,6.023370197e+01,1.523398366e+01,9.984202356e+00,2.046392758e+00,4.982407833e+01,9.553619567e+01,3.014287172e+01,4.050370281e+01,7.790816727e+00,7.503514854e+01,2.247950651e+01,8.243602644e+01,9.631874594e+01,7.768004932e+01,2.482799516e+00,7.199783920e+01,2.393299806e+01,9.722365127e+01,7.404163848e+01,8.397468129e+01,5.145736399e+01,2.506631342e+01,3.062378709e+01,6.037088714e+00,2.656864794e+01,9.319223210e+01,3.373091155e+01,5.417779371e+01,3.978954678e+00,8.197968095e+01
9.958561746e+01,3.970163490e+01,7.076573513e+01,8.508963348e+01,6.098607650e+01,3.561717239e+00,8.336786007e+01,1.604051167e+01,6.463814850e+01,6.634672095e+01,3.022372038e+01,2.847039677e+01,9.747772031e+01,2.807135216e+01,6.197775909e+00,1.219814260e+01,7.317206845e+01,3.605284810e+01,1.699040059e+01,2.792167859e+01,5.450009869e+01,4.503870364e+01,7.224378174e+01,9.880623219e+01,8.240183745e+01,4.546495854e+01,6.496909991e+01,4.829369264e+01,9.299447899e+01,7.095118308e+00,7.016385766e+01,4.129506181e+01,5.915065458e-01,1.399666566e+01,3.067329793e+01,3.151385533e+01
9.158381031e+01,1.725848770e+01,2.808491179e+01,1.553050421e+01,4.001423214e+01,2.500032759e+01,3.422605862e+01,2.462838855e+01,2.255542771e+01,8.931675471e+01,2.312334507e+01,4.979144925e+01,5.550408024e+01,3.578065104e+01,1.764582131e+00,3.578622549e+01,3.779486769e+00,2.426579334e+01,4.837263928e+00,8.594083691e+01,5.420550611e+01,8.990958935e+01,2.886723761e+01,1.583475292e+01,1.321700973e+01,1.039117047e+01,4.742028939e+01,7.113723400e+01,7.214082061e+01,7.762159073e+01,7.288607280e+00,6.062951350e+01,2.122895315e+01,5.801390232e+01,4.493250557e+01,5.504080182e+01
7.134951113e+01,9.208081111e+01,5.817917728e+01,7.606425319e+01,3.656032754e+01,9.065327185e+01,8.316601978e+01,2.909318954e+01,4.537595521e+01,9.838681710e+00,9.889035580e+01,3.237431478e+00,2.463039300e+01,9.579784380e+01,1.574710614e+01,2.158226905e+01,1.284328773e+01,2.735915624e+01,4.845993318e+01,8.510344080e+01,1.646835036e+01,9.527524865e+01,2.723566135e+01,4.919784000e+01,5.744874077e+01,9.450758174e+01,7.964506448e+01,9.072312302e+01,9.837693247e+01,7.175317500e+01,7.839481100e+01,9.724503780e+01,9.125680265e+01,3.869265662e+01,9.059185544e+01,1.207081896e+01
4.115058986e+01,7.567776574e+01,3.170473421e+01,9.689446027e+01,7.402775538e+01,2.750112168e+01,7.517984194e+01,2.550786129e+01,8.508377681e+01,9.916254805e+01,9.115989063e+00,2.959624225e+01,9.773382710e+01,3.025754241e+01,2.683107639e+01,4.065452563e+01,2.577374648e+01,2.346974504e+00,2.624745610e+00,3.241240023e+01,9.274233448e+01,4.324874748e+01,1.565676228e+01,1.465888880e+01,5.843024969e+01,1.553693176e+01,5.871358078e+01,7.229782823e+01,4.423802659e+01,7.257646851e+01,5.836960424e+01,6.442049173e+01,9.633540329e+01,8.574263514e+01,4.398806603e+01,6.482463319e+01
4.317847736e+01,1.897805244e+01,7.372924348e+01,1.457538802e+01,8.194083688e+01,8.018952226e+01,3.412799239e+01,7.613494758e+01,8.160334805e+01,3.650126858e+01,9.161473583e+01,9.891427852e+00,3.845726485e+01,6.012483384e+01,2.256645700e+01,2.635013213e+01,7.539660050e+01,9.126638526e+01,5.392374324e+01,1.630616043e+01,9.831365993e+01,6.287950837e+01,8.457802785e+01,2.971145851e+01,7.959178218e+01,4.627562639e+01,7.958770183e+01,5.304923548e+01,9.421738660e+00,6.102735365e+01,6.576667443e+01,4.766482770e+01,8.731248156e+01,2.992731064e+01,6.004892849e+01,5.756263543e+01
4.678345876e+01,3.236316100e+01,4.266630171e+01,2.209057061e+01,6.034236254e+01,5.677781304e+01,1.996552497e+01,6.621739395e+01,8.684011882e+01,9.935022693e+01,8.712308973e+01,2.236271436e+01,9.868415044e+01,8.151996826e+01,9.276090402e+01,4.847899464e+01,6.787893270e+01,4.932757365e+01,8.780248598e+01,3.285383262e+01,7.172775062e+01,7.624951511e+00,6.576964998e+01,3.109850133e-01,4.385866535e+01,7.779426602e+01,4.012103849e+01,7.497304797e+00,6.710264212e+01,8.363771959e+01,5.376431425e+01,4.096570706e+01,9.852446302e+01,8.441764492e+01,1.875288747e+01,5.016489331e+01
6.293116360e+01,7.612049867e+01,9.797341207e+01,2.210247654e+01,7.637280013e+01,8.592252253e+01,3.884101354e+01,7.590265438e+01,8.542258629e+01,7.995396290e+01,3.137689164e+01,9.668943195e+01,5.798437189e+01,5.820993075e+01,9.841386740e+01,7.832199190e+01,9.716998999e+01,4.969423822e+01,5.852074259e+01,1.196851959e+01,3.182525969e+01,9.374358182e+01,4.871430399e+01,8.324939121e+01,2.253722499e+01,8.510497660e+01,7.635311463e+01,7.626347974e+01,1.108318451e+01,6.541807064e+01,8.148168216e+01,6.950596948e+01,6.233123996e+01,7.875239519e+01,7.134274642e+01,1.232650606e+01
4.279826938e+01,8.259159720e+01,7.077769086e-01,1.095718842e+01,2.317277077e+01,1.286892645e+01,1.301171177e+01,3.397586734e+01,9.432401344e+01,3.753872718e+01,3.083606729e+01,6.304294934e+01,3.209263695e+01,1.437818613e+01,3.361246107e+01,8.184683915e+01,8.135034827e+01,2.298518199e+01,8.963535522e+01,9.551139308e+00,4.294351233e+01,6.995598931e+01,6.799135309e+01,6.723514860e+01,5.000215852e+01,6.308938559e+01,7.673902000e+01,8.957009786e+01,6.090531603e+01,8.862370381e+01,5.487386831e+00,1.491875232e+01,5.412032955e+00,5.228561833e+00,9.479274425e+01,6.671723754e+01
2.305205956e+01,9.657777592e+01,2.455699967e+01,1.344198799e+00,2.051653602e+01,2.829756079e+01,8.681823892e+01,3.693514896e+01,2.625399112e+01,9.529185262e+01,1.080720383e+01,7.931939634e+01,3.867002839e+01,8.330140739e+00,8.167402761e+01,3.023472503e+01,6.526642082e+01,7.100899251e+01,2.333632820e+01,6.507270665e+01,8.131409280e+01,6.994329351e+00,8.062840169e+01,3.585354225e+01,7.762395757e+01,5.437013487e+01,6.229627265e+00,4.613497280e+01,8.898240037e+01,5.323816038e+01,9.259850606e+01,5.139172015e+01,3.658299172e+01,1.981371485e+01,4.221362015e+01,1.796786147e+01
