v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
7.336401219e+01,5.218654958e+01,3.918513285e+01,6.740830839e+01,1.385555089e+01,7.172349254e+01,4.950486439e+01,1.754533301e+01,9.343853678e+01,5.320424869e+00,1.788108537e+01,9.726902584e+00,5.667684413e+01,3.505428097e+01,1.733587495e+00
4.888764162e+01,5.163120371e+01,9.757360211e+01,3.388015735e+01,8.074682195e+01,4.082733431e+01,3.623674900e+01,7.958929414e+00,2.420415398e+01,4.703632877e+01,5.479720039e-01,8.202024968e+01,2.498629795e+01,1.983608320e+01,1.177204847e+01
9.761898024e+00,3.812083335e+00,4.178844386e+01,1.483035850e+01,1.713574294e+01,1.659236733e+01,9.323426845e+01,8.209215547e+01,5.085374761e+01,8.467098116e+01,1.648785057e+01,7.822305852e+01,1.488763139e+01,9.400613415e+01,1.671803993e+01
6.437636089e+01,3.910374354e+01,8.360660841e+01,8.035840463e+01,8.415119164e+01,5.595014457e+01,7.556483801e+01,3.047137182e+01,9.430514331e+01,2.875021088e+01,6.151646390e+01,1.343149809e+00,3.896552682e+01,9.975474460e+01,9.416171125e+01
2.107737442e+01,7.406684473e+01,1.977691608e+01,7.097742990e+01,2.108542622e+01,4.692502273e+01,3.289622525e+01,7.819605393e+01,3.809041574e+01,7.840840419e+01,8.321125878e+01,9.511391145e+01,6.529068846e+01,2.586316279e+01,2.536117245e+01
1.392726533e+01,6.051775466e+01,5.012615747e+01,4.445471455e+01,8.201611274e+01,9.757240662e+01,7.966586362e+01,1.779005305e+01,8.914475287e+01,8.511563226e+01,1.082797607e+01,1.682442597e+01,1.755051223e+01,7.383986862e+01,5.226421460e+01
4.149286899e+01,2.880075820e+01,7.819851075e+01,7.162293466e+01,6.753471699e+01,8.573053389e+01,4.874194442e+00,6.213310621e+01,4.697038328e+01,7.947968714e+00,1.703144891e+00,1.476771752e+01,5.631577547e+00,8.115588348e+01,9.065068762e+01
8.865818598e+01,3.708449132e-01,6.754507037e+01,9.625665168e+01,2.553179062e+01,1.465489523e+01,7.897488449e+01,4.759015531e+01,5.224282069e+01,1.915417711e+01,6.735838197e+00,9.806867987e+01,7.917071284e+01,9.314669133e+01,7.216229689e+01
4.123773867e+01,8.460354855e+01,8.244265667e+01,9.111112688e+01,4.464595672e+01,2.788279520e+01,4.236483440e+01,2.832237501e+01,9.375750441e+01,4.129905069e+01,1.586284089e+01,3.994369230e+00,4.291010124e+01,6.370778613e+01,2.514283774e+01
9.409684081e+01,6.781561401e+01,8.875753454e+01,4.239954793e+01,4.751373495e+01,2.127792748e+01,7.549718332e+01,3.086232264e+01,9.494328263e+01,6.620655022e+01,5.913154530e+01,3.333297298e+01,8.406546220e+01,8.974884828e+01,5.643446315e+01
5.144604197e+01,4.029081176e+01,2.783995072e+01,8.956218789e+01,3.356800773e+01,2.142590337e+00,3.257177171e+01,5.938167515e+01,3.509767601e+00,1.634780201e+01,2.455852921e+01,3.605254549e+01,3.316889609e+01,3.140501472e+01,4.007751310e+01
5.668483602e+01,6.603749919e+01,5.227204456e+01,9.840286520e+01,9.038819879e+01,4.635979428e+01,6.050997984e+01,5.299205103e+01,4.038554580e+01,9.326821726e+00,3.133441535e+00,2.088174697e+01,5.006310716e+01,2.605671185e+01,9.996060482e+01
3.121536542e+01,8.418515747e+01,2.591377453e+01,8.519124742e+01,1.325491521e+01,3.872852554e+01,9.571696763e+01,1.669064502e+00,4.652739538e+01,5.334626075e+01,1.862738775e+01,7.093150417e+01,4.707872955e+01,2.914317785e+00,6.327545378e+01
4.501464172e+00,8.349556077e+01,7.401979135e+01,5.363632056e+00,5.437720305e+01,2.213480492e+01,1.998449825e+01,3.032777777e+01,8.034385590e+01,2.161241844e+01,3.394448492e+01,3.591272548e+01,1.815849084e+01,4.931048844e+00,5.783427336e+01
4.181139266e+01,2.150868017e+01,2.429480251e+01,8.506131654e+00,9.716990265e+01,4.798351184e+01,4.448262202e+01,2.176750204e+01,7.995214964e+01,1.313852331e+01,7.800797107e+01,8.348494681e+01,6.549093193e+01,5.903096151e+01,2.019209038e+01
1.384383186e+01,7.908788287e+01,2.995794694e+01,9.459470798e+01,5.720008562e+01,5.481360508e+01,9.997657806e+01,4.854364033e+01,2.230169565e+01,9.654310367e+01,2.658576569e+01,8.988690950e+01,4.845900615e+01,5.165033442e+01,6.311388161e+01
6.290940758e+01,8.829343355e+01,7.537996092e+01,7.810929494e+01,7.861318470e+01,3.944748669e+01,7.308549126e+01,4.704983267e+01,2.149725486e+01,3.344148613e+01,3.206686258e+00,6.791319195e+01,1.343448566e+01,8.965203262e+01,5.264185631e+01
5.073572152e+01,3.964542410e+00,9.219748793e+01,1.103181227e+01,1.153078115e+01,7.430405463e+01,2.598271220e+01,6.886308410e+01,2.046062837e+01,1.831623252e+01,1.251858807e+01,6.566147321e+01,1.990421420e+01,4.948467542e+01,1.065483731e+01
6.509257035e+01,7.740388366e+01,8.851416469e+01,4.549534476e+01,9.504916415e+01,3.227737249e+00,6.775718782e+01,6.250616734e+01,2.646312200e+01,2.428732794e+01,9.076594245e+01,7.086019681e+01,3.343631885e+01,9.259021552e+01,2.811366231e+01
8.780034642e+01,8.952945125e+00,2.758152289e+01,9.681584499e+01,5.555919999e+01,6.277839131e+01,9.604046722e+01,3.492993164e+01,4.772916680e+01,9.232930047e+01,3.753279040e+01,9.539137023e+01,1.282082611e+01,8.053656699e+01,6.059920255e+00
7.787917452e+01,2.858532658e+01,8.018068228e+01,3.457283317e+00,9.233000697e+01,8.134070245e+01,8.777056703e+01,8.141325876e+00,1.172942352e+01,2.698347745e+01,7.986072440e+01,8.227704365e+01,9.068893287e+01,6.093940623e+01,8.698849250e+01
3.445584927e+00,7.477480680e+01,5.923625483e+01,1.828077529e+01,9.798431704e+01,8.815649648e+01,6.701781787e+01,2.008061478e+01,5.486603888e+01,6.590823499e+01,3.334615704e+01,2.874161559e+01,6.451248193e+01,5.199806305e+01,9.850614666e+01
7.254354954e+01,4.486818746e+01,1.512305158e-01,7.323301894e+00,7.818309725e+01,4.250430121e+01,7.288212185e+00,1.254524534e+01,1.009538014e+01,7.415090202e+01,6.471465709e+01,3.499923633e+01,6.979304019e+01,7.618298452e+01,3.159643461e+01
4.236834119e+01,5.144689655e+01,5.711214304e+01,6.404284894e+01,4.124724314e+00,4.352017910e+01,1.139075118e+00,5.408257253e+01,2.994233914e+00,1.815228403e+01,5.634327206e+01,6.686592002e+01,7.825999297e+01,9.544790889e+01,8.517204987e+01
9.715033840e+01,3.790477454e+01,8.161578537e+01,4.649275313e+01,9.202098983e+01,5.026054327e+01,1.006026176e+01,3.218539818e+01,2.405288857e+01,8.744296720e+01,8.268892277e+01,8.648706530e+01,1.916365690e+01,1.074700718e+01,2.826297073e+01
2.004931069e+01,1.877766935e+01,9.606110301e+00,4.963654519e+01,8.526882191e+01,8.308037924e+01,8.493086421e+01,7.904382112e+01,3.979578440e+01,3.816586674e+01,9.699510812e+01,6.032931890e+01,4.682611304e+01,4.977454013e+01,3.339343839e+01
7.202458781e+01,8.819769567e+01,9.854741281e+01,7.144305050e+01,9.318879036e-01,3.703814751e+01,4.059565158e+00,8.987154911e+01,9.759227686e+01,1.053669610e+01,8.157333459e+01,9.755338248e+01,3.242025880e+01,5.522785388e+01,8.084766042e+01
3.824801975e+01,5.673730244e+01,6.101650240e+01,7.761303327e+01,5.235105694e-01,3.170068834e+01,1.864211103e+01,2.980014598e+00,3.950778722e+01,8.546031276e+00,6.224587996e+01,8.240141888e+01,5.090951910e+00,5.303898868e+01,1.138300011e+01
5.241289337e+01,9.317693763e+01,4.213337086e+01,9.550260924e+01,9.247672700e+01,5.330157088e+01,3.346733829e-01,6.114582423e+01,5.113094799e+01,1.841627048e+01,9.158952010e+01,5.055505194e+01,1.628439156e+01,5.220823907e+01,8.627421943e+01
7.005060889e+01,5.691967345e+01,6.069729393e+01,7.973558957e+01,9.733202224e+01,3.355761880e+01,1.808352829e+01,3.571580865e+01,4.764601798e+01,5.314102758e+01,6.067096150e+01,4.790318649e+01,6.254028755e+00,6.558315929e+01,4.357102374e+01
5.584993883e+01,3.400051834e+00,7.366174885e+01,3.078302107e+00,6.920731611e+01,3.039176024e+00,9.354575117e+01,9.271889133e+01,8.320621532e+01,4.545599944e+01,3.501406429e+01,5.708295863e+01,3.620360380e+01,7.195937698e+01,3.975653972e+01
5.755117929e+01,4.925156550e+01,1.623638406e+01,1.592929331e+01,6.412176756e+01,7.187215084e+01,2.626268493e+01,2.679943954e+01,4.962254534e+01,3.424907561e+01,1.248502515e+01,1.324140830e+01,9.108675971e+01,5.178226949e+00,2.809841294e-01
4.340541492e+01,6.281978953e+01,5.819669435e+01,5.176747364e+01,3.277924074e+01,7.797296548e+01,6.195244707e+01,8.922579029e+01,8.019043630e+01,1.128678028e+01,3.106574311e+01,6.375781971e+01,7.879407350e+01,3.633690340e+01,9.572385303e+01
5.014250256e+01,4.390041645e+01,3.450119116e+01,5.059151976e+01,4.484604022e+01,6.828899217e+01,9.286328805e-01,2.380038917e+00,8.979285797e+01,1.170003490e+01,6.927834666e+01,7.765718344e+01,8.592255981e+01,7.774168727e+01,3.116700507e+01
6.638757172e+01,6.002939556e+01,7.164166672e+01,4.678995841e+01,2.115076595e+01,6.491249171e+01,3.687345856e+01,2.956844386e+01,1.133809978e+01,3.185899266e+01,2.544071708e+01,8.368463697e+01,7.679429824e+01,4.924307475e+01,9.258476477e+01
8.219021664e+01,8.604907492e+01,3.797210094e+01,6.988954961e+00,1.613729609e+01,9.144411236e-01,4.349827033e+01,1.283981335e+01,1.514139824e+01,3.613842656e+01,9.016227802e+01,7.074964662e+01,9.339570754e+01,4.250581096e+01,8.563383307e+01
6.660759107e+01,6.982151131e+01,1.403873985e+01,2.999061123e+01,8.900320291e+01,4.783703797e+01,7.818327401e+01,1.469005898e+01,2.612709544e+01,8.828777099e+01,3.097745721e+01,3.694031719e+01,3.238233545e+01,9.829284995e+01,7.235382475e+01
7.160819216e+01,4.312321586e+01,5.749834384e+01,8.018801502e+01,3.627044688e+01,3.929613318e+01,4.752014242e+01,9.315559637e+01,8.060662559e+01,7.384134787e+01,4.687250464e+00,4.754281801e+01,1.768537990e+01,1.432480841e+01,2.684081904e+01
4.425606059e+01,6.631824093e+01,3.445647725e+01,5.129866911e+01,9.489046171e+01,1.113374865e+01,8.298329037e+01,2.452233422e+00,3.516711351e+01,1.109596916e+01,6.905597557e+01,5.652427397e+01,1.228614136e+01,1.814556186e+01,9.332769502e+01
2.152530053e+01,8.080382385e+01,5.580613231e+01,5.538170427e+01,3.905272267e+01,4.322324591e+01,1.850603266e+01,2.470100363e+01,3.157488158e+01,2.181180783e+01,1.940010723e+01,7.043084815e+01,6.373298773e+01,6.815210008e+01,5.978319515e+01
2.817033108e+01,2.435958582e+01,6.677406078e+01,2.145545044e+01,4.237078465e+01,2.145508752e+01,8.031279616e+01,3.294299053e+00,6.429003352e+01,2.085314749e+01,9.665504256e+01,2.569738498e+01,5.482060269e+01,1.443300429e+01,8.976332548e+01
3.067873970e+01,4.989930705e+00,1.340897743e+01,8.177010941e+01,8.288586662e+01,3.786528552e+01,6.260748147e+01,9.482345063e+01,8.696129335e+01,7.709397704e+01,9.555805301e+01,7.399795209e+01,6.180977100e+01,6.862796101e+01,7.599938867e+01
7.855218699e+01,1.024580003e+01,5.593552685e+01,9.330050925e+00,7.625364053e+00,6.899291297e+01,7.415104554e+01,9.412372783e+01,2.375016079e+01,9.220834776e+01,8.022315786e+01,2.317636962e+00,6.248193861e+01,3.122630424e+01,9.597199545e+01
7.568796129e+01,2.183015383e+01,7.340220044e+01,4.194169032e+01,7.909718772e+01,1.848699296e+01,7.657133985e+01,4.654164251e+01,3.623436400e+01,2.891187256e+01,2.403680240e+01,9.120641375e+01,1.838190236e+01,7.080894978e+01,8.856153758e+01
2.776577400e+01,2.511568230e+01,8.050069848e+00,6.557567356e+01,2.499742281e+01,1.672863499e+01,5.467564769e+01,3.274117427e+01,9.642515716e+01,7.580933995e+01,5.203063616e+00,2.169902570e+01,5.470015112e+01,2.788489646e+01,2.988816768e+01
1.947192098e+01,8.060528584e+00,6.847435512e+01,4.452119230e+01,5.603206519e+01,4.040617581e+01,4.520239428e+01,3.633767156e+01,7.533148739e+01,4.659234965e+01,2.153649230e+01,2.018594715e+01,6.651056928e+01,4.215727574e+01,2.309962383e+01
8.315011258e+01,9.255286042e+01,6.618339817e+01,8.071676580e+01,4.265087729e+01,8.219956726e+01,5.912613071e+01,8.127984410e+01,7.415367788e+01,6.295491421e+00,4.599132237e+00,3.744518862e+01,1.351754393e+01,7.573618081e+01,1.431845235e+01
3.744886903e+00,6.959555680e+01,7.992890501e+01,8.373529592e+01,5.405495666e+01,3.286293647e+01,5.316172768e+01,7.051759694e-01,1.566773325e+01,6.404177589e+01,6.383040631e+01,9.643211475e+00,7.605338264e+01,1.810181365e+00,9.508814415e+01
5.485956679e+01,1.073345724e+01,7.871332479e+01,5.151262618e+01,2.811866429e+01,4.580380686e+01,1.186815506e+01,6.924799068e+01,1.898883352e+01,6.464041272e+00,3.466431975e+01,5.362223042e+01,3.637640083e+01,7.438852861e+01,9.285469227e+01
8.627228821e+01,4.357906056e+01,2.385694179e+01,3.530907262e+01,3.122710838e+01,6.771193524e+01,3.543133268e+01,1.922355732e+00,9.483501879e+01,8.007335860e+01,4.787967395e+00,5.387761449e+00,3.734686630e+01,4.535533635e+01,8.102977076e+01
2.555605552e+01,8.408556723e+00,3.494658568e+01,7.773137985e+01,5.562071310e+01,3.593343497e+01,8.410745734e+01,9.032420824e+01,3.307460865e+00,4.059522218e+00,6.029292342e+01,4.923038811e+01,3.553782873e+01,8.440757488e+01,6.971985035e+01
3.371134570e+01,5.636400576e+01,3.594756481e+01,2.770468286e+01,5.703662473e+01,8.001928096e+01,8.604525236e+00,9.730532108e+01,5.978867043e+01,4.977007871e+01,1.595097847e+01,2.209568964e+01,3.456336838e+01,8.386204422e+01,9.866650750e+01
8.324648245e+01,4.416585192e+01,1.290916528e+01,8.044639738e+01,3.540854071e+01,2.516057871e+01,7.930099806e+01,8.170158230e+01,5.597055124e+01,4.428186527e+01,8.895280823e+01,6.945261731e+01,4.905117114e+01,7.002272486e+01,9.356250047e+01
9.862861896e+01,9.796870966e+01,8.243920219e+00,7.036202288e+01,7.436306555e+01,3.601607659e+01,7.997223448e+01,7.191308570e+01,4.240041349e+01,7.371887066e+01,3.264590164e+01,3.847936201e+00,2.603164340e+01,9.102587606e+01,3.053672088e+01
7.725082176e+01,1.197738225e+01,7.037246782e+01,1.560764534e+01,6.542252729e+01,1.408725821e+01,7.925625389e+01,4.129328652e+01,8.982972958e+01,9.189450627e+01,4.481836193e+01,6.831351477e+01,1.412538513e+01,7.315058227e+00,2.398561362e+01
5.596001622e+01,4.698352011e+01,5.829644123e+01,2.498830418e+01,3.864154034e+01,8.285565363e+01,5.778748154e+01,9.580961912e+01,4.721255836e+01,5.529182355e+01,2.712450927e+01,2.784216616e+01,5.817225875e+00,6.943510556e+01,6.224922653e+01
5.742318997e+01,6.563124971e+00,6.597759868e+01,8.456261824e+01,6.438979707e+01,5.764194683e+00,4.886091097e+01,1.211024104e+01,4.064516752e+01,8.790590393e+01,6.160905656e+01,8.386751744e+01,4.470625709e+01,6.580948123e+01,8.374197389e+00
3.885217936e+01,4.820680998e+01,4.111233840e+01,8.504372010e+01,4.726303883e+01,2.087170353e+01,4.048494865e+01,2.923449811e+01,8.534911078e+01,9.193639783e+01,8.931207797e+01,1.268206645e+01,8.979679172e+01,6.215900048e+01,2.023414444e+01
4.257709975e+01,6.200120937e+01,2.447441945e+01,2.228025471e+01,3.212147734e+01,8.244716855e+01,3.264707965e+01,5.769393443e+01,2.649957942e+00,2.496182512e+01,6.581158356e+01,8.519868505e+00,9.120173022e+01,5.706776124e+00,2.972017100e+01
3.104196586e+01,8.075231544e+01,8.582662369e+01,9.483817780e+01,3.633221259e+01,6.443822994e+01,7.372260166e+01,4.386725392e+01,3.043891368e+01,5.374828879e+01,8.181830189e+01,9.401661214e-01,7.004349257e+01,5.184199060e+01,9.015032194e+01
2.419347491e+00,9.478461493e+01,6.556392844e+01,8.050487734e+01,2.498369766e+00,7.422497379e+01,4.682559121e+00,8.443934979e+01,6.117912959e+01,4.610139234e+00,6.073965977e+01,2.622141187e+01,5.300612674e+01,2.913312230e+01,9.673194809e+01
6.720944346e+00,2.745469416e+01,5.696410688e+01,3.854210752e+01,7.191802950e+01,4.219001315e+01,2.056274408e+01,3.871262320e+01,1.053444591e+01,6.574449417e+00,6.507587882e+01,7.125626883e+01,7.055895609e+01,9.494091041e+01,7.498943414e+01
6.698448465e+01,6.681207655e+01,8.505461377e+00,1.508703469e+00,6.890838144e+01,8.061080498e+01,1.357291757e+01,4.979530458e+01,2.926930901e+01,4.023326953e+01,2.304423187e+01,7.018426726e+01,4.225153870e+01,8.250564048e+00,1.237658876e+01
3.434886398e+01,9.284903220e+01,9.307951909e+01,8.277845899e+01,4.877804941e+01,2.715227785e+01,1.887819917e+01,3.451878597e+01,1.699352993e+01,6.175733881e+01,4.817430701e+01,8.504740923e+01,8.045044621e+01,1.850191356e+01,1.735869090e+01
6.700433417e+01,3.023174805e+01,8.900018903e+01,3.112801072e+01,7.453740921e+01,1.965347599e+01,4.399564540e+01,5.066700891e+01,2.258563366e+01,1.877944683e+01,2.842590313e+01,7.164760280e+01,5.810846611e+01,2.945854151e+01,1.355025848e+01
1.916975616e+01,3.858313057e+01,4.758115806e+01,6.149774961e+01,3.978957602e+01,1.109705994e+01,5.113567973e+01,9.300327462e+00,5.285821289e+01,2.178832143e+01,5.233409118e+01,2.328557390e+01,5.250328806e+01,7.567996871e+01,5.027762399e+01
7.898930370e+01,9.051440354e+01,4.430917851e+01,4.106785467e+01,3.708682675e+01,7.539368984e+01,3.612349588e+01,4.799464272e+01,1.077255971e+00,2.465398118e+01,3.271925768e+01,7.897450081e+01,6.093491325e+01,3.875133284e+01,3.763450523e+01
9.011756784e+01,6.544092499e+01,5.404771038e+01,4.208235764e+01,7.067049317e+01,6.933952141e+01,6.671161417e+01,9.265299424e+01,4.637429440e+01,4.234677526e+01,2.387494859e+01,7.423810529e+01,6.902891801e+01,8.571695688e+01,7.460400900e+01
2.736856070e+01,5.938873677e+01,3.412623347e+01,1.712250384e+01,1.194564739e+01,7.347704807e+01,4.556806704e+01,4.351739185e+01,5.056519372e+01,1.556754786e+01,6.647015733e+01,7.610610987e+00,8.667755101e+01,2.819370886e-01,6.949300089e+01
1.217714220e+01,9.202142053e+01,5.147269526e+01,1.879764079e+01,4.406703481e+01,1.562562447e+00,9.835109909e+01,6.364701070e+01,7.647588024e+01,3.447184754e+01,5.545469769e+01,4.192842522e+01,8.231657892e+01,3.725240996e+01,3.533748850e+01
9.958945310e+01,9.729080351e+01,9.087495642e+01,4.589371072e+01,5.611023261e+01,9.210707220e+01,7.771546109e+01,1.996886871e+01,1.684697054e+00,2.000856032e+01,1.493885143e+00,2.821744955e+01,2.190474497e+01,1.615848126e+01,9.361328353e+01
8.806052964e+00,4.306756517e+01,3.129806082e+01,5.542171372e+01,6.439529824e+00,9.302717638e+01,2.317866304e+01,4.269580761e+01,1.129465371e+01,1.045973601e+01,4.184609260e+01,5.853828441e+01,2.912911479e+01,4.562160219e+01,9.538389725e+01
8.842311480e+01,2.275597252e+01,5.272541242e+01,4.706115769e+01,1.671332480e+01,1.953506617e+01,4.003168681e+01,2.627536586e+01,4.271089108e+00,5.237712776e+01,2.663739494e+01,4.904873052e+01,4.752485589e+01,6.989952259e+01,8.894071339e+01
1.087815582e+01,1.992786331e+00,2.181454567e+01,7.011133687e+01,4.588139499e+01,4.895762875e+01,1.013486237e+01,6.227646899e+01,8.157098007e+01,5.296446894e+01,1.859932393e+01,3.157674793e+01,2.701273937e+01,5.971609280e+01,3.295448776e+01
7.622848322e+01,1.170080569e+01,1.140663214e+01,4.742773230e+01,9.326907975e+01,6.641980533e+01,9.365969071e+01,1.334608136e+01,3.688712326e+01,7.551313839e+01,7.145037810e+01,9.063666185e+01,9.015601204e+01,2.544409000e+00,7.374845329e+01
1.034520647e+01,2.350347189e+01,9.099502246e+01,4.554709680e+01,2.235213583e+01,6.532942582e+01,4.676752020e+01,1.105230261e+01,5.380035986e+01,6.459440542e+01,3.564887165e+01,9.279954204e+01,4.623652875e+01,6.920333009e+01,9.763414873e+01
3.596998320e+00,5.170177692e+01,1.938054236e+01,3.287344549e+01,7.778321862e+01,2.506444147e+01,9.653328388e+01,4.607974234e+01,9.076002571e+01,6.387527212e+01,4.584818946e+01,8.396493937e+01,2.101172103e+01,8.376156214e+01,8.984164387e+01
5.885020098e+00,6.414850778e+01,4.229481625e+01,6.854894787e+01,6.073050043e+00,7.514896095e+01,8.981575152e+01,5.709218927e+01,9.495798598e-01,1.496200737e+01,7.353307097e+01,4.428884272e+01,8.365557066e-01,6.444007254e+01,6.476532275e+01
6.729362972e+01,6.259464531e+01,2.591023743e+00,5.184120803e+01,4.533916198e+01,9.674991775e+01,2.301297935e+01,7.948201725e+01,1.490041002e+01,2.237696326e+01,4.896050149e+00,5.923461801e+01,6.981818248e+01,2.806874598e+01,2.875616413e+01
7.601517903e+01,3.172639041e+00,7.309697778e+01,3.953918779e+01,6.811769419e+01,8.346964609e+00,3.312779889e+01,7.954186260e+01,3.088016224e+01,8.646393285e+01,8.700717794e+01,3.947342396e+01,7.521127245e+01,5.988565479e+01,3.834980726e+01
2.335357242e+01,1.661616158e+00,7.258078174e+01,2.370929206e+01,2.956609469e+01,6.665872162e+01,1.610984854e+01,2.287692212e+01,7.857584793e+00,1.788925317e+01,6.876912556e+01,3.640774497e+01,6.958059037e+01,8.539739870e+01,1.036143332e-01
2.636837720e+01,3.355770372e+01,7.267916997e+01,8.607470082e+01,2.402373260e+01,8.909097256e+01,9.406414785e+01,6.281079490e+01,7.131253723e+01,6.021135211e-01,8.082634937e+01,9.809601079e+00,1.074690998e+01,2.970726814e+01,9.079885183e+01
8.689586395e+01,3.988685044e+01,1.755536914e+01,4.862862991e+01,1.210664000e+01,9.874373179e+01,4.586948401e+01,7.281394223e+01,2.311150911e+01,7.802119905e+01,9.143686779e+01,9.679951413e+01,9.420877807e+01,1.977508215e+01,7.107744097e+01
6.886549195e+01,2.635802344e+01,1.679266750e+00,4.098232308e+01,9.165856285e+01,2.761145042e+00,9.301597436e+00,4.716626728e+01,1.747312815e+01,3.756544301e+01,6.996419831e+01,7.602728334e+01,6.764836002e+01,4.852523856e+01,6.068310675e+01
4.130138436e+01,8.745446501e+01,1.712523058e+01,2.944776229e+01,4.252867198e+00,1.807838401e+01,3.350610379e+01,6.849179454e+01,2.696147254e+01,9.499021937e+01,1.407590407e+01,4.155178195e+01,6.594183290e+01,1.340856951e+01,8.537515051e+01
