v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94
5.206191149e+01,7.356733827e+01,6.765786830e+01,2.736557092e+01,5.317400942e+01,6.618110391e+01,9.964585962e+01,8.099409441e+01,7.536847735e+01,6.736081649e+01,6.122988934e+01,3.047755172e+01,1.891037206e+01,7.892803692e+01,9.589248383e+01,8.618605381e+01,9.798886025e+01,7.795830671e+00,2.554269035e-02,5.575060873e+01,7.522384534e+01,8.457049232e+01,4.090597330e+01,8.439909883e+01,8.148295019e+01,3.745599141e+01,8.554475583e+01,1.117097002e+01,2.156082686e+01,5.952510022e+01,2.075886417e+01,1.237057513e+00,8.188517885e+01,6.516194468e+01,5.378418074e+01,1.876632152e+01,1.418566320e+01,8.977025354e+01,2.311071637e+01,4.354221141e+01,5.146358938e+01,8.464363463e+01,1.905706962e+01,2.237473437e+01,7.409734559e+01,2.475094974e+01,1.976840791e+01,9.629837078e+01,1.500221906e+01,1.909362089e+01,5.029086046e+00,4.256535319e+01,5.001073577e+01,3.779953576e+01,8.025083555e+01,2.515076853e+01,5.752105009e+01,3.425055366e+01,7.561409693e+01,7.635007001e+01,7.728284210e+01,8.728841086e+00,5.505631933e+01,2.515863099e+01,6.840118900e+01,4.015526333e+01,8.846723199e+01,6.333825496e+01,6.944839143e+01,1.082385948e+01,4.683530571e+01,6.499631745e+01,5.690980870e+01,8.809028205e+01,4.453637232e+01,5.309433567e+01,6.659967150e+01,7.499834464e+01,5.720978028e+00,1.956549569e+01,4.848526089e+01,4.042484610e+01,3.794094053e+01,2.658157767e+01,7.165788407e+00,3.985195051e+01,4.968018320e+01,9.795185396e+01,4.934356728e+01,9.654217996e+01,7.063515131e+01,2.966990897e+01,6.750572384e+01,3.172036293e+01
3.746587790e+00,4.848428953e+01,9.746694124e+01,5.959987569e+01,1.899907209e+01,1.910447082e+01,7.234216862e+01,8.704026157e+01,6.068282425e+01,5.243272029e+01,1.293378610e+01,9.452759334e+01,3.724822679e+00,3.846813608e+01,5.633851776e+01,5.432117235e+01,4.079734688e+01,1.709462774e+01,6.711271768e+01,3.705211588e+01,2.437952692e+01,9.488446967e-01,5.637311842e+01,3.048021173e+00,6.895917536e+01,2.362917922e+00,3.508983177e+01,8.904217692e+01,4.757379809e+01,6.793127485e+01,7.495273513e+01,9.885949390e+01,2.650728636e+01,5.579686897e+00,8.667545885e+01,5.470362049e+01,4.691382478e+00,4.564117465e+01,9.559377328e+01,6.703184085e+01,9.669368393e+01,1.573976226e+01,9.104059602e+00,5.146190949e+00,5.580514122e+01,3.288848982e+01,5.740898191e+01,7.499306476e+01,8.719436390e+01,4.378678455e+01,9.796875356e+01,8.850597990e+01,9.238308037e+01,1.601677657e+01,1.034589853e+01,8.872868492e+01,5.540755974e+01,4.191226097e+01,6.778293142e+01,2.848400960e+01,4.283004479e+01,3.601455999e+00,3.537905814e+00,6.567723064e+01,9.360474460e+01,8.262846543e+01,2.334489471e+01,9.205257632e+01,6.891620182e+01,4.595748570e-01,2.890498466e+01,1.842685837e+01,8.375995278e+01,3.581455951e+00,2.869873635e+01,5.151220744e+01,6.136608469e+01,4.875089085e+01,3.676589691e+00,1.266437246e+01,6.211299296e+01,9.903392923e+01,4.292956016e+01,3.791078420e+01,9.397810711e+00,9.365788150e+01,5.288559022e+01,5.763119664e+01,9.779192369e+01,3.131253144e+01,1.350893995e+01,8.189954489e+01,9.498178765e+01,1.314647172e+01
6.770559868e+01,4.357151493e+01,3.436490416e+01,1.755674551e+01,4.261745304e+01,4.319887181e+01,4.618762654e+01,6.649139130e+01,2.143667789e+01,7.559949171e+01,6.964258304e+01,7.183277141e+01,4.401240140e+01,3.592248118e+01,6.355428934e+01,9.225773437e+01,7.890451524e+01,9.727164201e+01,5.563774853e+01,9.180492972e+01,9.048057319e+01,2.084131970e+01,7.797989795e+01,8.896529264e+01,3.938773954e+01,5.213524163e+01,4.920950685e+01,8.445191304e+01,4.075834086e+01,9.319909946e+01,6.531798225e+01,2.512679087e+01,3.765312914e+01,6.828409561e+01,6.816683796e+01,2.614011190e+01,3.815247516e+01,4.192774635e+01,3.698233808e+01,3.317987344e+01,9.557001570e+01,7.946514728e+01,8.785911713e+00,3.056910839e+01,2.054093319e+01,4.360237775e+00,2.940003514e+01,6.328142979e+01,3.978125195e-01,5.163001328e+01,3.796846086e+01,2.330188810e+01,9.444727695e+01,5.494421634e+01,7.162488985e+00,1.836464160e+01,4.180237736e+01,7.996313200e+01,1.166422940e+01,1.320714350e+01,6.456965037e+01,3.385674802e+01,8.914488555e+01,4.837366484e+01,2.960226047e+01,7.033693039e+01,9.658888152e+01,8.337483973e+01,3.938912022e+01,2.708705503e+01,4.647440513e+01,8.000944702e+01,5.903642200e+01,2.915758102e+01,7.663691737e+01,6.205729873e+01,6.928665398e+01,4.816184425e+01,9.898686148e+01,2.472672772e+01,1.691838021e+01,9.720221623e+01,5.933429761e+01,6.177662526e+01,3.075439700e+01,8.084943615e+01,1.332437583e+01,7.036777682e+01,3.045489811e+01,8.308702076e+00,8.779264097e+01,5.835479703e+01,5.688512038e+01,6.913057979e+01
1.004139261e+01,8.699581218e+00,4.958995467e-02,2.510944257e+01,6.436960183e+01,3.442316558e+01,9.045938689e+01,3.340649418e+01,8.010136582e+01,7.433580838e+01,8.955569183e+01,6.435525834e+01,3.713135852e+01,7.343803170e+00,4.133045438e+01,2.090234173e+01,2.683271662e+01,1.475173788e+01,1.882709589e+01,9.496638943e+01,6.948082084e+01,3.846955030e+00,2.215454537e+01,6.949175205e+01,2.216023083e+01,1.865997580e+01,9.511977507e+01,8.151780558e+01,5.075070537e+01,1.466400135e+00,7.008351797e+01,5.424738141e+01,1.059280812e+01,4.252560390e+01,4.044958541e-01,5.280014264e+01,6.152794100e+01,9.506944143e+01,5.739082004e+00,2.058315853e+01,4.607200205e+01,4.231496913e+01,6.089815958e+01,4.526508125e+01,6.697650187e+01,8.594967973e+01,9.567202186e+01,7.466014590e+00,4.933959005e+01,7.094631339e+01,8.259628396e+01,5.780032438e+01,8.520371185e+01,9.872350089e+01,1.118660579e+01,2.310452017e+01,1.901246821e+01,2.708550111e+01,1.683380148e+01,8.440059884e+01,9.100595460e+01,9.583435353e+01,1.448268894e+01,1.410190619e+00,3.930751638e+01,2.516286244e+01,5.218978015e+01,8.718544209e+01,2.577884594e+01,3.558669895e+01,5.977731290e+01,5.603333757e+01,2.734367094e+01,8.816678148e+01,3.766832934e+01,3.382598110e+01,2.784442754e+01,4.384419233e+01,1.923442343e+01,2.851455221e+01,1.046342631e+01,1.667061954e+01,1.180357048e+01,8.713595729e+00,1.256406264e+01,2.864518623e+01,4.745176779e+01,8.898305014e+01,3.623467412e+01,2.800843208e+01,3.704631826e+01,5.856376739e+01,2.988765697e+01,1.614390672e+01
4.771678527e+01,3.865114898e+00,8.288639041e+01,4.768228103e+00,7.207293850e+01,8.833039323e+01,9.584697747e+01,5.087264435e+01,9.694525189e+00,3.353572676e+01,5.367069868e+01,1.825730338e+01,7.323992974e+01,6.480198252e+01,9.663938029e+01,3.404730930e+01,7.290583995e+01,7.928993953e+01,8.545479457e+01,5.648464896e+01,3.111266698e+01,1.544972111e+01,3.087730738e+01,9.290188683e+01,5.516062381e+00,2.725951555e+01,4.550912890e+01,5.251124265e+01,5.727203126e+01,3.276353372e+01,8.160149832e+01,3.043572509e+01,6.758830851e+01,4.287302629e+01,5.713078081e+01,7.811000275e+01,4.396640437e+01,8.183384472e+01,9.614535358e+01,9.336328892e+01,7.657054050e+01,5.739614759e+01,7.287896463e+01,8.952201893e+01,3.125989581e+01,9.252978440e+01,4.137644539e+01,3.050762310e+01,2.133106056e+00,1.065024619e+01,4.748034984e+01,3.118968024e+01,9.721659401e+01,6.807014030e+01,4.881766262e+01,1.402515103e+01,9.937610473e+01,1.218710989e+01,9.954737154e+01,6.822343619e+01,3.858652577e+01,5.787386571e+01,9.514018257e+01,5.296137541e+01,9.576060888e+00,5.403550624e+00,9.024940186e+01,4.268018364e+01,3.159050990e+01,3.877067326e+01,6.719270914e+01,9.060913564e+01,9.998285740e+01,4.010588200e+01,1.441134877e+01,1.957865972e+00,1.310186170e+01,7.130027103e+01,9.133359639e+01,2.194026824e+01,9.518096912e+01,9.467481157e+01,3.010242277e+01,2.400784004e+01,3.460911592e+01,3.023152469e+01,6.732011839e+01,1.009068604e+01,2.700176490e+01,6.679048545e+01,1.453519631e-01,5.007796666e+00,6.243311231e+01,5.905948630e+01
1.543319895e+01,6.932079682e+01,3.471332806e+01,6.373622870e+01,3.844353771e+01,8.574022386e+01,9.345454392e+01,9.803616871e+00,9.448324310e+01,7.940743659e+01,2.884831395e+01,9.658953821e+01,8.891492907e+01,7.531332468e+01,5.571293329e+01,1.903598519e+01,9.432382741e+01,9.489654950e+01,8.920691245e+01,5.598198220e+01,2.838839610e+01,1.033585889e+01,6.045848042e+00,4.327665975e+01,1.963404215e+01,3.509843251e+01,2.735756851e+00,6.464142349e+01,8.870793401e+01,1.459144363e+01,5.412586484e+01,3.739540715e+01,4.667975430e+01,3.550988429e+01,6.747499644e+01,2.419415358e+01,6.400847880e+00,8.601272302e+01,2.842205705e+00,5.894359120e+01,2.538885850e+01,7.804725638e+01,2.990932511e+00,1.535987343e+01,3.961596655e+01,5.772839743e+01,1.171489487e+01,2.398415237e+01,5.568591670e+01,9.577978308e+01,8.777598475e+01,6.256826754e+01,3.143759846e+01,5.250636834e+01,7.078532087e+01,7.891609352e+01,2.819003468e+01,3.787705878e+01,5.335363745e+01,4.052396097e+01,5.137449035e+01,3.239955009e+01,5.137916722e+01,2.060071060e+01,9.425092879e+01,5.446831911e+01,7.291263216e+01,5.527967545e+01,7.509635441e+01,7.120980216e+01,3.019308526e+01,7.082366342e+01,7.759132010e+01,9.765774903e+01,5.503886398e+01,9.431325953e+01,6.114378479e+01,8.593689202e+01,2.024832785e+01,2.620429920e+00,1.982437167e+01,4.273413725e+01,7.888117948e+01,2.627659791e+01,8.077069331e+00,9.503376594e+01,5.777454690e+01,1.877535719e+01,9.330521748e+01,7.726171669e+01,7.626044969e+01,8.310703933e+01,9.918505821e+01,2.581986618e+01
7.667334361e+01,4.968793780e+00,6.659269843e+01,1.103131786e+01,4.947189639e+01,5.224262078e+01,2.249571419e+01,2.268795715e+01,4.287790391e+01,6.983745729e+01,1.869389816e+01,3.377893912e+01,7.782639333e+01,7.865079637e+01,9.269614606e+01,1.071554043e+00,9.312055738e+01,5.268174999e+01,3.106009078e+01,4.128815300e+01,8.859180959e+01,2.457576074e+01,6.879050463e+01,9.919781062e+01,6.917042712e+01,4.295971384e+01,2.153285911e+01,9.606269389e+01,5.447774618e+01,9.473138763e+01,4.813255259e+01,2.338332045e+01,6.812503550e+01,7.647995581e+01,5.245080172e+01,1.415174134e+01,4.858881992e+00,1.429385753e+01,1.942694979e+01,1.137952081e+01,4.213917439e+01,5.895934269e+01,4.658764632e+01,2.894487826e+01,8.008620272e+01,2.480072200e+01,2.112470900e+01,4.586162937e+01,6.570906490e+01,8.558082046e+01,1.568142366e+01,6.577028640e+01,1.040588743e+01,7.625179418e+01,9.039100156e+01,2.911656184e+01,3.836454365e+01,4.425795595e+01,7.730223041e+01,2.715319684e+01,8.600970510e+01,7.562952072e+01,3.080666513e+01,2.711481846e+01,7.936396392e+01,8.310792797e+01,6.927910908e+01,7.076945750e+01,7.654302960e+01,4.574049814e+01,7.819531310e+01,1.136042855e+01,4.947932084e+01,9.748615051e+01,3.235264635e+01,3.266886680e+01,9.879304174e+01,8.979194295e+01,1.730520921e+01,2.050150353e+01,4.805269044e+01,7.363928160e+01,5.749396016e+01,9.378049616e+01,9.800898775e+00,9.683091701e+01,2.007847244e+01,7.234029948e+01,9.901960917e+01,3.479481892e+01,2.723612172e+01,2.352421840e+01,6.038481100e+01,2.112192164e+01
8.933966483e+01,9.358162758e+01,7.846877456e+01,1.516614847e+01,9.052996010e+00,7.142767966e+01,2.807735335e+01,4.524604635e+01,6.261174955e-01,2.029525395e+01,8.544960902e+01,3.430672671e+01,6.694683563e-01,2.278622156e+00,1.572969171e+01,9.997454260e+01,1.976830854e+01,2.684321290e+01,1.944163572e-01,3.433349302e+01,4.105780987e+01,1.154951119e+01,5.088253066e+01,2.320063603e+00,4.786863658e+01,8.567105811e+01,2.662535361e+00,1.865692577e+01,3.882897433e+01,8.135823757e+01,4.147282370e+01,2.317083334e+00,1.284643111e+01,8.095166038e+01,7.661966032e+01,3.841770140e+01,9.784690421e+01,1.778978328e+01,6.478244037e+01,7.409690789e+01,7.676072865e+01,8.140895140e+01,4.386764560e+01,7.346658107e+01,3.150653737e+01,8.363718605e+01,4.874692156e+01,3.404907765e+01,5.119820663e+01,5.803461242e+01,4.615322503e+01,3.458134134e+01,9.527056080e+01,1.040813009e+01,3.492537777e+01,9.316349478e+01,7.931337394e+01,1.752768083e+00,3.944255549e+01,3.224811613e+01,5.854200702e+01,6.986357141e+01,2.799685340e+01,5.955180546e+01,6.788164743e+01,8.539843438e+01,6.964277745e+01,2.048499991e+01,3.105961275e+01,2.711901931e+01,5.212019038e+01,1.819291991e+01,6.481941020e+01,8.438140389e+01,1.180267417e+01,4.956672998e+01,5.369430634e+01,5.331788017e+01,4.832256902e+01,2.650650075e+01,2.849599998e+01,2.381266500e+00,9.926159174e+01,3.749924719e+01,7.910313383e+01,2.961896225e+01,1.954825691e+01,8.357983911e+01,2.679517467e+01,2.974515007e+01,4.676996285e+01,8.517826785e+01,9.094982137e+01,1.915992894e+01
7.538624038e+00,6.516853054e+01,1.864284498e+01,8.302661393e+01,8.092798217e+01,1.814318194e+00,2.854129020e+01,7.207952249e+01,8.323207984e+01,8.702166806e+01,9.948452142e+01,9.279108594e+01,3.617568332e+01,3.152748094e+01,1.734496670e+00,6.314478791e+01,8.383705004e+01,4.751947018e+01,2.042457809e+01,2.797282411e+01,8.049974976e+01,9.126408127e+01,6.815832383e+01,1.410841230e+01,5.760845711e+01,9.666700843e+01,1.105344401e+01,1.674133251e+01,8.735862576e+01,6.348471895e+00,4.556124954e+01,4.618340950e+01,7.306848022e+01,1.373168774e+01,3.858297759e+00,2.338690266e+01,1.287912206e+01,6.787696752e+00,2.670114895e+00,8.650671004e+01,5.212433411e+01,4.849197656e+01,6.119398308e+01,7.017626782e+00,6.108071750e+01,8.811492663e+01,6.590321698e+01,9.891542848e+01,9.592792297e+01,1.113165502e+01,3.234906416e+01,6.606970049e+01,6.006142006e+01,2.033928308e+01,2.339758258e+01,2.402594117e+01,8.422580930e+01,7.882575137e+01,4.407717332e+01,2.582534073e+01,3.733162759e+00,9.194687405e+01,9.417320944e+01,6.396928437e+01,7.494025833e+01,9.894369340e+01,9.331025885e+01,7.720056854e+01,8.665943867e+01,1.489914967e+01,5.599862425e+01,4.762629078e+00,6.856217234e+00,7.188895113e+01,6.892327084e+01,9.700855468e+01,2.614775926e+01,8.278413715e+01,5.530004111e+01,8.357935981e+01,1.528157620e+01,7.063973204e+01,7.254593968e+01,7.869646291e+01,1.866979285e+01,8.787623574e+01,5.487766651e+01,6.528168566e+01,5.684979819e+01,5.946744571e+01,3.306434763e+01,7.180966980e+01,6.662551483e+01,4.416747479e+01
1.699286663e+00,4.448526846e+01,7.337339234e+01,4.340800894e+01,9.234788377e+01,3.633256023e+01,3.802207676e+01,1.865445039e+00,1.947438572e+01,2.213575093e+01,1.572771735e+01,6.634358030e+01,8.405773560e+01,6.402757284e+01,8.165042504e+01,2.907594691e+01,3.821029625e+01,1.585300809e+01,9.964061518e+01,4.162726508e+00,7.046102003e+01,3.487341114e+01,7.946201663e+01,7.377924843e+01,4.860105771e+00,3.174442969e+01,7.294309228e+01,6.474712542e+01,3.761569994e+01,5.906001729e+01,5.131933566e+00,8.914312907e+01,4.998837482e+01,8.268941118e+01,2.253774803e+01,4.396363869e+00,6.344086855e+01,6.169634252e+01,8.240383586e+01,7.436838985e+01,8.441339747e+01,2.431557619e+01,5.160432126e+01,8.523777550e+01,6.259155091e+01,2.127457908e+01,4.826073387e+01,4.805203437e+01,1.372473789e+01,5.392567765e+01,3.037946570e+01,7.940142163e+01,3.556048891e+01,1.476694196e+01,5.433154383e+01,9.405122566e+01,9.644000955e+01,4.998121638e+01,3.141969949e+01,8.871077407e+01,6.990593321e+00,1.524618471e+01,3.240901112e+00,2.473881054e+01,6.008922974e+01,4.647550161e+01,5.255712614e+01,1.957160846e+01,1.606359065e+01,8.805623006e+01,9.642852757e+01,6.419400981e+01,8.243036939e+01,8.520311237e+01,6.307536039e+01,4.103423701e+01,5.643564322e+01,4.755299750e+01,6.863094286e+01,7.925327517e+01,9.976782663e+01,1.156556655e+01,7.897741724e+01,9.902780695e+01,2.949644129e+01,8.444915434e+01,5.528906166e+01,1.609484767e+01,8.260332208e+01,4.653453703e+01,2.737559717e+01,2.741594040e+00,7.673743035e+00,5.189042939e+01
5.441669276e+01,3.153608076e+01,6.305535823e+01,3.045346677e+01,3.650909769e+01,2.104317975e+01,1.108113795e+01,5.721861724e+01,8.605176966e+01,9.739289913e+00,3.402946247e+00,1.792236739e+01,3.412570117e+01,5.933466520e+01,4.159558210e+01,1.745859942e+01,7.505756568e+01,5.556079291e+01,4.003505157e+01,4.804569959e+01,9.744262321e+01,9.281074358e+01,5.587518646e+01,1.240519942e-01,9.128659107e+01,7.351002515e+01,1.593363595e+01,1.339676456e+01,6.029611496e+01,4.407763245e+01,9.363125395e+01,7.529551096e+01,8.889332926e+01,6.645173377e+01,3.777722917e+01,9.392765740e+01,2.098955876e+01,8.218511144e+01,4.483144508e+00,2.415064042e+01,8.590382052e+01,3.954384874e+01,2.088509548e+01,5.173345046e+01,6.946440513e+01,8.674130179e+01,6.988453235e-01,8.436562912e+01,9.854963053e+01,5.298776992e+01,1.032480814e+01,8.299839670e+00,7.375361412e+01,1.680380319e+01,8.605770400e+01,6.149504679e+01,1.182186604e+01,5.771414508e+01,3.667403751e+01,3.766413573e+00,3.441489143e+01,5.626525890e+01,5.134573343e+00,6.780705160e+01,2.474813564e+01,6.731546300e+01,6.684947992e+01,9.574457843e+00,7.225561927e-01,3.160533225e+01,9.819876449e+01,1.808374564e+01,8.745014400e+01,6.126905109e+01,8.849027522e+01,4.730821245e+01,3.180519294e+01,2.469268415e+01,7.805276037e+01,8.583627048e+01,2.863691820e+01,4.133969013e+01,9.283547268e+01,9.810095461e+01,8.047085025e+01,2.212947337e+01,7.826232164e+01,7.318030415e+01,4.928261488e+01,2.676951103e+01,6.137069045e+01,3.435458055e+01,2.179900780e+01,6.465338332e+01
6.274310993e+00,3.132455667e+01,7.577633535e+01,2.921965527e+01,9.504832040e+01,2.940061364e+01,9.551535632e+01,6.370531957e+00,9.585847184e+01,7.852662877e+01,2.275960187e+01,8.802877711e+01,2.951615358e+01,6.397912214e+01,2.482206658e+01,1.514128455e+01,5.221407727e+01,4.190496230e+01,4.661863201e+01,9.958494913e+01,4.629689325e+01,9.705188295e+01,1.905570270e+01,9.954099734e+01,1.937287181e+00,2.141434413e+00,4.050270922e+01,6.216016057e+01,5.496350686e+01,7.738748711e+01,5.610724470e+01,6.546804255e+01,6.539196942e+01,2.223789401e+01,6.326919213e+01,5.223832357e+01,9.580292827e+01,8.532176897e+01,6.652798289e+01,1.429261327e+01,3.600128283e+01,4.207443774e+01,4.607361928e+01,4.769336458e+01,2.521368559e+01,6.973707889e+01,6.322278793e+01,4.748499159e+01,6.905205502e+01,8.610338852e+01,8.437536536e+01,7.086331844e+01,5.150210946e+01,6.042544775e+01,4.239216077e+01,2.544896786e+01,7.501832789e+01,8.180017832e+01,6.284492822e+01,3.734994729e+01,4.877437533e+01,1.375295740e+00,7.050671873e+01,8.180606504e+01,6.718101909e+01,4.559869041e+01,4.524527278e+01,6.957179154e+01,5.445786590e+01,1.963864133e+01,5.707110164e+01,5.884850642e+01,2.279193711e+01,5.319262460e-01,3.364355297e+01,3.173846465e+01,3.496708732e+01,2.872691941e+01,6.447757800e+01,3.827927564e+01,3.172925644e+01,6.810194201e+01,6.249675085e+00,6.576954046e+01,9.252214992e+01,4.448128006e+00,8.999656238e+01,2.121029471e+01,5.773768735e+01,4.785217892e+00,6.007562944e+00,5.784170795e+01,4.427566872e+01,4.457671944e+01
5.453045541e+01,8.964874691e+01,1.324302868e+01,9.140111224e+01,6.676310215e+01,8.989738694e+01,3.441476435e+01,3.552389358e+01,5.584394523e+01,8.641129863e+01,3.927154690e+01,2.087879528e+01,2.795492412e+01,3.098460440e+01,3.316672676e+01,3.746063081e+01,8.855137052e+01,3.534162670e+01,6.795155230e+01,4.041325425e+01,4.702774777e+01,8.622335345e+00,7.732466952e+01,3.071775102e+01,2.152246323e+00,2.198960898e+01,3.539119274e+01,3.453248190e+01,5.351994564e+01,2.741999215e+01,9.814255062e+01,4.874939820e+01,6.006679628e+01,1.897403933e+01,1.399117137e+01,3.400651755e+01,7.729231818e+01,8.910681171e+01,3.604483930e+01,3.176869833e+01,9.830793738e+01,3.864606327e+01,7.808975473e-01,1.545213687e+01,4.504925755e+01,9.733319548e+01,9.977389879e+01,3.467127300e+01,2.054752416e+01,8.681807640e+01,2.308433256e+00,3.437938578e+01,5.637549316e+01,5.272516907e+01,1.939665496e+01,4.390730855e-01,7.923026973e+01,7.581501282e+01,7.792331960e+01,6.099753060e+01,5.617206031e+01,7.715714464e+01,5.330714796e+01,2.202810376e+00,9.112217250e+01,7.137958980e+01,1.994160426e+01,7.538965244e+01,7.988715798e+01,4.319659650e+01,5.485891252e+00,8.645367094e+01,5.023433660e+01,5.892336002e+01,9.325603823e+00,9.611539935e+01,8.220228472e+01,3.233112079e+00,9.953798407e+01,8.612701100e+01,8.685975611e+01,9.597672789e+00,8.185380984e+01,9.363615544e+01,8.566683990e+01,1.210223860e+01,1.803847303e+01,2.248442534e+01,3.118906444e+01,7.119748828e+01,6.422485752e+01,2.704476531e+01,9.269631114e+01,3.185562935e+01
8.343527853e+00,7.127547993e+01,7.051859676e+01,7.628424400e+01,7.042184803e+01,8.558630472e+01,5.583520286e+01,9.335698981e+01,8.856963078e+01,4.957661033e+01,6.589539538e+00,9.035399377e+01,5.948824482e+01,6.879785928e+00,4.865033693e+01,6.855377393e+01,3.186964202e+01,1.776425451e+01,7.313829271e+01,6.071321021e+01,7.211628009e+01,6.205972453e+00,1.866418047e+01,8.549200846e+01,5.964763547e+01,7.720796130e+01,2.878538076e+01,6.773433465e+01,2.224349197e+01,3.184506618e+01,2.756823442e+01,2.974702652e+01,6.066448555e+01,1.558858525e+01,3.036493655e+01,5.519211205e+01,9.805731834e+01,5.555212505e+01,5.344763161e+01,9.716392938e+01,9.723024355e+01,1.020154536e+01,3.192051443e+01,5.422531352e+01,1.324879925e+01,5.801985349e+01,1.135808780e+01,6.283467344e+01,7.148443833e+01,8.952254012e+01,1.711099875e+01,9.924508142e+01,2.374729516e+01,6.194353176e+01,3.904035549e+01,5.854034114e+01,4.800933972e+01,2.590279649e+01,3.350479262e+01,9.133691578e+00,6.485255871e+01,1.682634033e+01,2.516548990e+01,4.710470271e+00,4.228924197e+00,3.141872944e+01,4.463839437e+01,6.639944978e+01,8.818469661e+01,2.049026072e+01,7.954340952e+01,6.704055341e+01,9.968970520e+01,6.649756643e+01,4.680324935e+01,9.357655228e+01,7.552018724e+01,4.252237000e+01,8.100628456e+00,7.906812749e+01,5.532741249e+01,8.608167140e+01,4.997637527e+01,2.590755331e+01,2.488620584e+01,8.231770981e+01,6.869367674e+01,9.418789896e+01,3.054539002e+01,2.490256593e+01,7.634975301e+01,2.163484212e+01,2.390616068e+01,2.454617438e+01
