v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13
9.432352344e+01,4.847923981e+01,8.469185775e+01,9.400672105e+01,8.069463508e+01,2.151896584e+00,8.533840305e+01,9.523771645e+01,8.490014276e+01,6.530431997e+00,5.710808073e+01,7.781306027e+01,5.937829624e+01
8.721925599e+01,2.050935014e+01,3.671325301e+01,7.131787407e+01,6.320181253e+01,8.593349396e+01,9.372137662e+01,5.665255569e+01,9.750372036e+01,7.983430389e+01,8.641377391e+01,1.793959025e+01,1.181212283e+01
6.085197733e+01,9.535241992e+01,6.698844812e+01,9.060312263e+01,7.260275675e+00,3.242659513e+01,7.644123965e+01,4.746560699e+01,5.319689192e+01,3.819088404e+01,4.007230040e+01,3.954007260e+01,8.992071019e+01
3.913592509e+01,4.062386288e+01,1.783239377e+01,6.150454889e+01,7.482558685e+01,6.160949453e+01,7.502499929e+01,6.224578854e+01,6.580284605e+01,6.125055656e+01,4.029566023e+01,2.892822679e+00,7.096735076e+01
8.019040896e+01,9.071344303e+01,4.520049809e+01,5.087202952e+00,4.751203244e+01,7.199178620e+01,7.954556779e+01,3.410174414e+01,6.878633707e+01,2.155162598e+01,6.388108514e+01,7.226491016e+01,5.240186199e+01
1.591369668e+01,2.617287316e+01,3.322217873e+01,8.456503620e+01,3.050326698e+01,9.225944561e+01,9.611247533e+01,1.248995567e+01,6.824962407e+01,9.896088366e+01,9.914879732e+01,4.384821191e+01,3.873941404e+00
3.322154361e+01,1.324115036e+01,3.713209754e+01,8.852027951e+01,6.409138624e+01,3.419592758e+01,4.849129020e+01,7.228230497e+01,8.757300187e+01,8.111760008e+00,8.365732046e+01,8.020377199e+01,5.964937532e+01
4.157168582e+01,7.681127904e+01,1.062877454e+01,5.957995605e+01,7.497689091e+01,1.997733087e+01,3.080568532e+01,8.095578558e+00,1.535728078e+01,2.128595826e+01,6.317923716e+01,1.474057328e+01,6.239183005e+01
4.483979370e+01,3.849402138e+01,7.765906228e+00,9.639550406e+01,5.236020198e+00,8.404244345e+00,4.340106199e+01,5.715082703e+01,9.409131153e+01,6.084173435e+01,4.514442603e+01,7.453460953e+01,5.221613160e+01
3.344172847e+01,8.169703718e+01,3.005310089e+01,5.930101069e+01,6.899600495e+00,6.856489113e+01,4.116509053e+01,8.206879215e+01,4.484619979e+01,7.773940433e+00,6.558326048e+01,4.086993163e+01,4.832724141e+01
2.988298179e+01,4.269771506e+00,2.868378415e+01,1.832900879e+01,9.665725378e+01,1.411161908e+01,7.006155784e+01,1.876267481e+01,5.804352562e+01,1.289329418e+01,9.387756768e+01,4.000318296e+01,5.479996045e+01
5.576784088e+00,8.922755144e+01,6.440410938e+00,8.761948454e-01,7.985694681e+01,1.474232810e+01,8.339318454e+01,1.758753427e+01,5.245850889e+00,9.165122882e+01,6.673597050e+01,6.777911338e+01,6.178351244e+01
6.449461851e+01,1.418070175e+01,4.699732699e+01,7.475019373e+01,8.527338071e+00,6.384086184e+01,1.231260609e+01,1.890680274e+01,3.600776990e+01,2.066107641e+01,9.066629179e+01,8.678333645e+01,2.893813996e+01
2.034384912e+01,3.355944982e+01,3.376585270e+00,6.452434946e+00,1.397230286e+01,7.945346549e+01,7.579512506e+00,9.342529101e+01,8.483048049e+01,5.394559291e+01,7.361241184e+01,6.199553007e+01,3.957991992e+01
3.198253015e+01,2.520039068e+01,5.779049654e+01,3.966861996e+01,4.517687494e+01,3.994803268e+01,3.306660563e+01,5.978066154e+01,8.833569600e+01,5.342627681e+01,7.056930192e+01,9.431944774e+01,5.723624445e+01
6.837265675e+01,9.913860156e+01,9.284886126e+01,7.620609635e+01,6.674637605e+01,7.475860991e+01,2.702665492e+01,2.238645179e+01,4.326116630e+01,4.620063980e+01,1.944678667e+00,1.653398773e+00,3.466795738e+01
1.850705714e+01,8.194348042e+01,3.392986447e+01,7.031628296e+01,9.497213026e+01,6.105456030e+01,2.131416273e+01,1.207762902e+01,6.904687303e+01,3.573842966e+01,9.123918736e+01,8.826812161e+01,9.735062588e+01
8.058290769e+01,3.337889905e+01,7.177902225e+00,3.640263574e+01,4.735635727e+01,7.563350337e+01,8.514150711e+01,8.309983539e+01,7.653416085e+01,3.240560406e+01,7.291992262e+01,9.928197850e+01,1.356214204e+01
7.100724596e+01,6.231544561e+01,2.848848087e+01,2.012413067e+01,5.482857102e+01,5.501532975e+01,9.890938576e+01,7.024041156e+00,1.974503366e+01,1.223913282e+01,6.014485569e+01,8.085725743e+01,8.100451620e+01
1.567001618e+01,1.116902447e+01,7.279552801e+01,6.687815705e+01,3.282684912e+01,2.340320596e+01,5.105879607e+01,1.845630323e+01,9.559555449e+01,1.908055456e+01,4.644713882e+00,3.392440731e+01,2.058570611e+00
4.276314934e+01,7.779165636e+01,2.946904237e+01,2.466237022e+01,5.255947463e+01,6.911096145e+01,2.653687482e+01,5.938156341e+01,7.966153516e-01,4.777172382e+00,5.325904931e+01,6.918512986e-01,2.664499257e+01
5.952991324e+01,4.332891286e+01,9.611080723e+00,6.712821748e+01,4.414089452e+01,2.735406519e+01,6.319341599e+01,2.649990801e+01,8.942809465e+01,8.458419456e+01,5.192658323e+01,8.606183653e+01,1.568210052e-01
3.849104151e+01,1.477193924e+01,5.580429910e+01,3.078239841e+01,8.194876205e+01,7.757585738e+01,8.278588012e+01,3.100835559e+00,3.996467363e+01,7.831556633e+01,9.626944905e+01,7.474697994e+01,4.269159605e+01
5.879571482e+01,4.594901132e+00,5.856579678e+01,1.153823727e+01,8.733484995e+01,3.529785267e+01,3.977296496e+01,7.222947597e+00,2.265921128e+01,1.855012989e+01,2.626374294e+01,2.304594036e+01,2.945837125e+00
7.584966439e+01,4.020552155e+01,6.441667513e+01,1.406861609e+01,7.765457675e+01,9.710127804e+01,9.085127794e+01,3.346866015e+01,4.961666861e+01,1.967281709e+01,6.180797261e+01,8.017509099e+01,6.820411280e+01
2.098243790e+01,3.367547577e+01,6.776509653e+01,1.338626897e+01,9.481081583e+01,9.725185411e+00,2.368735398e+01,9.691013383e+01,7.469420888e+01,2.537940162e+01,5.500353528e+01,6.136056450e+01,8.214386116e+01
1.313959058e+01,8.884125515e+01,6.037350286e+01,8.148436133e+01,1.551363691e+01,5.350774678e+01,7.169091326e+01,9.086763031e+01,8.497710278e+00,8.665822554e+01,5.967460959e+01,8.120971968e+01,5.191777113e+01
9.901672978e+01,2.882269737e+01,6.138929419e+01,1.573445715e+01,6.651850442e+01,1.382976990e+01,7.791587190e+01,5.112372164e+00,6.256164463e+01,8.914080626e+01,7.339435455e+01,1.129367163e+01,5.209710175e+01
2.302234840e+01,2.751567768e+01,3.709479902e+01,8.566224719e+00,4.727183864e+01,3.499520427e+01,3.749380385e+01,3.051909280e+01,9.562950255e+01,9.331124812e+00,9.110247614e+01,4.873827999e+01,6.934676188e+00
1.954818577e+01,1.036885713e+01,7.396874586e+01,6.065556289e+01,3.008117624e+01,4.728068186e+01,5.236879739e+01,5.625360872e+01,3.091273715e+01,6.173047847e+01,2.056841434e+01,6.004832748e+01,6.511802012e+01
7.346323649e+01,2.513782394e+01,8.318625577e+01,1.051200334e+01,1.287016191e+01,4.673773834e+01,5.414992879e+01,4.943843968e+01,4.693113149e+01,7.393089366e+01,2.342839784e+01,5.408652015e+01,4.478314534e+01
2.345871989e+01,3.427421650e+00,9.729045122e+01,7.157835792e+01,1.620377844e+01,4.960430337e+00,9.724135719e+01,1.445697614e+00,5.199922048e+01,9.876641126e+01,4.281213653e+01,2.202653313e+01,6.456200260e+00
6.873778065e+01,2.811791739e+01,3.046088471e+01,9.610210683e+01,6.472666673e+01,9.265736992e+01,3.419404706e+01,7.768526742e+01,5.683197202e+01,9.735117280e+01,3.808932366e+01,5.323677353e+01,7.939819069e+01
2.544643949e+01,1.247611994e+01,5.675477543e+01,7.471865826e+00,3.234617281e+01,8.922869197e+01,6.916238314e+01,9.640306090e+01,9.622035433e+01,1.128309151e+01,1.103968088e+01,2.115215279e+01,1.783148964e+01
2.282421795e+01,6.283465404e+01,1.490167196e+01,5.921427734e+01,5.382657693e+00,1.393599351e+01,9.503068165e+01,9.121445655e+01,2.211000802e+01,9.664160375e+00,5.414155670e+01,7.460525794e+01,1.480895745e+01
4.406952129e+01,3.014923158e+01,7.415730420e+01,3.066409130e+01,4.234795003e+01,2.918673152e+01,3.032937977e+01,2.762573747e+01,3.418498687e+01,9.005767179e+01,8.388062886e+01,4.339562797e+01,8.606431657e+01
1.727989607e+01,9.929370442e+01,3.249951725e+01,5.612713071e+01,7.622249834e+00,2.133108678e+01,5.035510023e+00,9.962375912e+01,1.241742489e+01,3.459310348e+01,3.822305880e+01,3.683268976e+01,3.791665309e+01
6.265387272e+01,9.243350249e+01,6.758663069e+01,9.360011424e+01,6.712781492e+00,6.752906339e+01,8.166428889e+01,3.844545939e+01,8.994683721e+01,9.266527768e+01,5.520593378e+01,9.731310511e+01,8.357759737e+01
5.088721918e+01,2.389815518e+01,8.992484894e+01,1.237890326e+01,7.020172367e+01,5.364585036e+01,8.660026650e+00,6.195491025e+01,8.339510627e+01,9.322080664e+01,1.225296430e+01,8.230647541e+01,3.232220360e+01
8.872633937e+01,3.463865417e+01,4.558921552e+01,4.273688256e+01,3.882756737e+01,3.223885369e+01,4.129581663e+01,3.148522736e+01,8.085259736e+01,7.567977555e+01,1.964647957e+01,3.786171026e+01,2.324673070e+01
8.481087439e+01,6.173290000e+01,1.525736119e+01,8.114353699e+01,5.170900830e+01,9.492322007e+01,3.757009235e+01,2.852271050e+01,7.411074643e+01,7.131084661e+01,9.793876049e+01,6.698513685e+01,6.584136072e+01
7.413979023e+01,9.499338232e+00,2.513112934e+01,2.842728181e+00,9.556793776e+01,3.625083952e+01,7.188281951e+01,5.675695573e+01,3.209184608e+01,8.504387999e+01,5.213564762e+01,9.311991130e+00,4.729529866e+01
3.673229649e+01,6.528870989e+01,6.615072175e+01,3.725063126e+01,4.743581247e+01,4.823042806e+01,6.342152794e+01,7.420036373e+01,7.695392636e+01,9.405818658e+01,6.040787571e+01,8.049627082e+01,6.531300490e+01
3.298727566e+01,2.462396747e+01,9.210973306e+01,3.348126456e+01,6.781386847e+01,8.070707868e+01,7.316738693e+01,2.660969033e+01,8.281357269e+01,5.274562995e+01,4.242120523e+01,1.635689673e+01,5.020623564e+01
9.366824816e+01,4.664442043e+01,9.261465178e+01,4.050683984e+01,5.134982189e+01,5.471016401e+01,7.944849836e+01,6.639488583e+01,4.004584072e+01,4.406800936e+01,4.302965424e+01,3.671456050e+01,6.044629546e+01
5.125820172e+00,8.561999464e+01,4.598403247e+01,4.221464062e+01,7.692987450e+01,2.636269831e+01,8.023116042e+01,5.225756104e+01,6.730593989e+01,9.598518918e+01,3.069109323e+01,1.782741958e+01,5.440931761e+01
9.415354883e+01,3.949347110e+01,3.232886228e+01,9.705031863e+01,5.976659855e+01,4.028209056e+01,3.613199725e+01,3.714473264e+00,9.280159093e+01,4.197496501e+01,6.074341420e+01,7.110594203e+01,5.877866048e+01
4.768791069e+01,2.505921164e+01,1.025013810e+01,1.845529390e+01,1.337346900e+01,3.823260885e+01,2.255621526e+01,4.580000619e+01,5.382592125e+01,6.324641581e+01,4.786429875e+01,6.910431475e+01,6.283087794e+01
8.913806017e+01,6.590369808e+01,3.016065126e+01,9.936494956e+01,8.234050071e+01,8.647089860e+01,3.552872457e+01,8.685822921e+01,1.251088088e+01,6.530718590e+01,9.355389947e+01,6.550302034e+01,5.147688540e+01
8.856172448e+01,4.391973105e+00,7.295175663e+01,3.813637324e+01,8.722657495e+01,6.288414968e+01,5.508724365e+01,4.494734736e+01,5.785652061e+01,5.422777824e+01,7.916936546e+01,5.869891786e+01,5.665405509e+01
4.638740053e-01,9.080645791e+01,3.958123526e+01,7.545487550e+01,6.681272837e+01,2.230282829e+01,3.286590709e+01,1.667420378e+01,9.591512123e+01,4.222833378e+00,9.051622264e+00,5.080229401e+01,9.162018359e+01
6.963968201e+01,1.587001100e+01,6.245242493e+01,2.250010813e+01,9.955415444e+01,6.023500813e+01,7.788991116e+01,2.731654684e+01,3.697857405e+01,7.211302183e+01,8.222643579e+01,4.420599123e+01,3.516392887e+01
9.697944458e+01,7.088057887e+01,7.203635479e+01,5.248339672e+01,4.265796918e+01,7.630338213e+01,9.947070925e+01,5.175735708e+01,2.877740904e+01,4.916731919e+01,1.413210878e+01,3.597033042e+01,9.606852201e+01
6.664963999e+01,5.470549727e+01,1.874163379e+01,7.353036435e+01,9.920026425e+00,5.252250386e+01,3.629831549e+01,9.118218078e+01,4.807265565e+01,8.673552182e+01,9.099952239e+01,7.850189871e+01,5.561565069e+01
7.635793674e+01,8.067911747e+01,6.781665162e+01,5.190529241e+01,8.970923994e+01,1.762287734e+01,8.614707163e+01,3.704020897e+01,2.177549730e+01,7.148878922e+01,3.662706883e+01,9.532841924e+01,8.474950912e+01
7.160503802e+01,5.970448672e+01,9.099668552e+00,6.507813340e+01,6.602565857e+01,5.679743369e+01,1.552531292e+01,3.328719591e+00,4.091950524e+00,7.472126117e+01,7.711908967e+01,1.752322689e+01,7.624717596e+01
1.651535717e+01,6.515051048e+01,4.437044964e+01,8.461252798e+01,1.161954764e+01,9.308117958e+01,3.566562029e+01,2.615857395e+00,6.953439672e+00,7.756118734e+01,8.497388748e+01,8.631091875e+01,7.617152632e+00
4.399673242e+01,6.997241477e+01,3.509728295e+01,2.001615473e+00,8.992708327e+01,3.612444224e+01,1.439887395e+01,6.353806828e+01,7.575713614e+01,2.794397853e+01,6.848092403e+01,3.100679101e+01,1.714592699e+01
1.384306835e+01,8.969527164e+01,6.382366949e+01,4.408511601e+01,8.706059238e+01,5.634716262e+00,3.181569621e+01,7.661390839e+01,2.476341692e+01,3.752060355e+01,7.926874984e+01,7.336104413e+01,6.304021233e+01
5.547668716e+01,5.467123154e+01,3.775014470e+01,6.957786571e+01,4.967798062e+01,9.832629441e+01,2.955792310e+01,7.142198930e+01,4.283216275e+01,2.079783443e+01,4.130773520e+01,9.308348912e+01,6.901417161e+01
9.327601738e+01,6.818891950e+01,3.373177960e+01,6.650526354e+01,4.202782610e+01,9.163984997e+01,7.457488736e+01,8.713818284e+01,6.675269868e+01,3.035447423e+01,8.780096064e+01,8.250121781e+01,1.341761667e+01
8.329523257e+01,5.661629803e+01,3.945197637e+01,7.447284851e+01,2.778901999e+01,5.452774806e+01,8.432419505e+01,9.815887466e+01,6.106571614e+01,7.293293596e+01,3.230166235e+01,1.730538786e+01,4.584178691e+01
2.267165375e+01,9.952404689e+01,8.389411976e+01,2.439140331e+00,8.855446515e+01,7.027172016e+01,6.703754780e+01,5.478979082e+01,5.831553861e+01,1.330897204e+00,9.818562876e+01,6.306056737e+01,3.401415210e+01
8.598306388e+01,1.846139344e+01,9.407523953e+01,9.193551506e+01,1.464956229e+01,5.249512103e+01,7.072194314e+01,4.808515327e+01,6.685221179e+01,2.355777201e+01,7.498246531e+01,1.386200877e+01,7.678675591e+01
4.090790302e+01,2.804273942e+00,9.806729154e+01,7.950539830e+01,4.608709314e+01,8.556554027e+01,8.773733656e+00,4.707014481e+01,7.090490359e+01,3.538034226e+01,1.123108500e+01,6.025575570e+01,8.394032060e+01
1.704296139e+01,1.442185268e+01,9.609264542e+01,5.252867456e+01,6.578660284e+01,5.465501716e+01,2.632097579e+01,6.106807988e+01,6.235199535e+01,8.109227090e+01,3.765729345e+01,8.709644631e+01,1.565040116e+01
9.681063501e+01,3.329280929e+01,9.911005092e+01,7.096637719e+01,2.720561965e+01,3.485798598e+01,5.163558175e+01,4.791737014e+01,8.233371789e+01,8.116966641e+01,2.766800702e+01,4.341178817e+01,8.361941361e+01
9.549375106e+01,4.292877749e+01,4.327091455e+01,9.440549214e+00,8.816983862e+01,8.980855054e+01,4.013004703e+01,8.614309170e+01,5.559009654e+01,2.177707849e+01,9.416623202e+01,1.184634992e+00,9.685542384e+00
5.114728693e+01,9.942193214e+01,8.414008531e+01,8.060253279e+01,9.146063157e+01,4.992817988e+01,5.712998010e+01,4.989265193e+01,6.111363588e+01,9.468489506e+01,9.557589717e+01,4.446241270e+00,1.300118016e+01
2.501843686e+01,8.724824464e+01,1.974896764e+01,8.682395154e+01,4.032249434e+01,1.013618192e+01,9.276019789e+01,4.680672589e+00,4.552828457e+01,6.969359459e+01,3.861766560e+01,1.229946431e+01,1.693555110e+01
8.990700238e+01,8.458566695e+01,3.194009116e+01,1.445046173e+01,3.187771591e+01,9.385307965e+01,7.339004503e+01,7.435170788e+01,5.260883522e+01,9.923545249e+01,8.304771846e+01,7.498158154e+01,7.660447084e+01
7.617390927e+01,8.844966916e+00,1.761391507e+00,8.510442761e+01,6.643681097e+01,9.259690511e+01,4.858393243e+01,7.617483930e+01,7.357077656e+01,2.190286106e+01,4.688173909e+01,3.474634950e+01,5.788887799e+01
4.773385893e+01,9.838181477e+01,9.391919301e+01,6.024907986e+01,9.288659322e+01,6.984524705e+01,5.266068259e+01,4.680541553e+01,9.575953615e+01,3.385162024e+01,1.698085521e+01,8.133976194e+01,7.192285329e+01
7.535670138e+01,8.474148558e+01,8.533119417e+01,8.334844798e+01,4.866548828e+01,9.109172546e+00,9.065655664e+00,5.628485763e+00,5.601863613e+01,1.459205475e+01,5.187007312e+01,4.796284508e+01,4.620315812e+01
8.969049784e+01,3.962405989e+01,6.916750950e+01,2.422881345e+01,2.517106381e+01,5.207941678e+01,3.029248763e+00,9.859175749e+01,7.141075750e+00,1.760970612e+01,6.053244029e+01,9.788665575e+01,7.579724778e+01
3.477977015e+01,4.407581078e+01,3.735225869e+01,8.950123037e+01,8.596795647e+01,6.628522273e+01,1.130659117e+01,3.360076383e+01,9.846469619e+01,7.448613771e+01,5.015423635e+01,9.334291849e+01,1.199288265e+01
5.412357261e+01,1.528996202e+01,7.683326521e+01,4.648064937e+01,7.327040984e+01,7.185149766e+01,3.674543577e+01,1.226818303e+01,4.442279089e+01,1.896514942e+01,3.466046459e+01,2.573112424e+01,1.379430136e+00
6.051050862e+01,1.918884439e+01,1.048971855e+01,2.496016937e+01,2.158916815e+00,1.340583683e+00,3.323328713e+01,7.916540423e+01,9.145353386e+01,8.951934450e+01,2.286997415e+01,9.425160569e+01,6.645907359e+01
4.449641034e+01,5.315495071e+01,1.998073899e+01,2.093483557e+01,2.092374448e+01,7.747888910e+01,8.864259537e+01,6.804786632e+01,4.853016559e+01,1.216605265e+00,7.350493170e+01,7.243301462e+01,4.360122160e+01
4.570954025e+00,5.111110929e+00,6.222065105e+01,9.346232241e+01,2.476334789e+01,3.931581922e+01,4.356345285e+01,4.402412339e+01,6.788604749e+01,3.953300048e+01,2.970102613e+01,3.632865978e+01,1.949165576e+01
2.076839036e+01,7.727755753e+01,4.192739512e+01,8.609997911e+00,8.913965909e+01,8.571978534e+01,3.595146447e+01,4.527415323e+01,3.828588347e+01,6.753258673e+01,3.297665777e+01,6.499135036e+01,5.649117741e+01
3.011569839e+01,5.512954204e+01,4.560051191e+01,4.586012397e+01,1.758356833e+01,6.799398802e+00,9.456312962e+01,8.661522835e+01,8.733067364e+01,6.520869684e+01,5.280343555e+01,3.291177316e+00,7.745896124e+01
8.791895115e+01,8.895628404e+01,1.213888642e+01,6.213530697e+01,5.596568316e+01,2.625114275e+01,8.060150877e+01,1.784354021e+01,3.151947888e+01,9.556668658e+01,2.690292924e+01,3.748225155e+01,4.990016794e+01
5.323443076e+01,8.504575955e+01,4.875746374e+01,1.340070133e+01,8.900607759e+01,9.414255675e+01,2.039636747e+00,6.942288897e+01,4.202049843e+01,3.305569570e+01,2.099554562e+01,3.936227055e+01,2.219444113e+01
4.857064938e+01,6.194589736e+01,6.366830246e+01,9.137268588e+01,6.841386689e+01,9.610067189e+01,4.952060802e+01,2.424417011e+01,6.807956234e+01,9.164904886e+00,8.271757218e+01,7.429374391e+01,2.063450093e+01
3.355646430e+01,8.622797451e+01,8.357987932e+01,6.480425312e+01,6.163902684e+01,9.927295676e+01,2.809829348e+01,4.224057076e+00,6.512769305e+01,3.106584812e+01,1.198754591e+00,6.276018688e+01,9.763453047e+00
8.396041196e+00,2.035348927e+01,8.289403292e+01,1.783529772e+01,6.484108828e+01,3.013893209e+01,2.969668081e+01,1.103373438e+01,6.858165128e+01,6.108964528e+00,3.383204374e+01,3.902308955e+01,7.774397312e+01
1.347966144e+01,9.417960561e+01,5.010898410e+01,6.566008575e+01,1.792495832e+01,7.973924044e+01,3.784964272e+01,4.874377787e+01,3.033185017e+01,6.395848624e+01,5.423367672e+01,8.919219576e+01,4.946544490e+01
1.059241178e+01,3.747336808e+01,5.684291493e+01,2.229348915e+01,9.073518695e+00,5.129449344e+01,5.470505281e+01,3.763623065e+01,8.106293266e+01,6.386880674e+01,1.736678556e+01,4.131974098e+01,7.467583252e+01
5.649844322e+01,5.851427196e+01,8.040765182e+01,8.748054798e+01,1.263700512e+01,3.378687757e+01,9.609647233e+01,4.085391745e+01,3.735236063e+01,4.981006385e+01,2.677856433e+01,4.368451675e+01,7.685049242e+01
7.483183548e+01,4.613379912e+01,6.607755490e+01,9.886341568e+01,9.103283159e+01,1.233705025e+01,4.473883111e+01,7.265531194e+01,7.491320436e+01,7.057058455e+01,7.415110053e+01,2.162689017e+01,9.876182019e+00
3.866050649e+01,4.481038624e+01,1.958581714e+01,6.878208288e+01,7.627770393e+01,4.629238668e+01,7.639495816e+01,7.093052110e+01,5.731032806e+01,3.685152748e+01,1.187912783e-01,1.577682288e+01,8.162863245e+01
9.787582090e-01,5.328495606e+01,7.181727814e+01,3.097519614e+00,3.144768008e+01,1.245235033e+01,7.087578915e+01,1.492305652e+01,3.867055049e+01,8.858748661e+01,6.487568846e+01,1.416265097e+01,2.138062350e+01
1.821823523e+00,6.582322201e+01,4.419818692e+01,8.597856916e+01,5.678396742e+01,6.468067792e+01,4.807612543e+01,5.524088633e+01,5.364617561e+01,5.969728361e+01,3.454192152e+01,3.342156852e+01,1.275683639e+01
8.760741274e+01,5.422161400e+01,1.090772575e+01,6.202651374e+01,7.084575499e+01,9.289788149e+01,1.795093398e+01,4.866611531e+01,3.358178846e+00,5.946166460e+01,3.129094615e+00,4.315413340e+01,2.825467746e+01
7.640247839e+01,4.158517946e+01,1.078444186e+01,8.647438566e+01,1.945073072e+01,3.063240103e+01,2.754449654e+01,7.071719222e+01,7.594320188e+01,8.079574039e+01,9.638054384e+00,3.653978708e+01,5.169135266e+01
6.941257854e+01,2.673478105e+01,1.006257004e+01,6.239146620e+01,7.015211726e+01,8.702055024e+01,7.296991025e+01,7.996246950e+01,9.813910080e+01,3.547275693e+01,8.905279300e+00,1.159630669e+01,9.889819085e+01
2.729505084e+01,3.634921313e+00,2.550321935e+01,6.138317273e+01,9.985559694e+01,1.599910274e+01,6.623874004e+01,8.934437497e+01,4.685255099e+01,3.711900453e+01,7.795851695e+01,7.802980896e+00,8.039726941e+01
