v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22
9.828397771e+00,1.114508372e+01,7.327998411e+01,6.425244396e+00,7.727486648e+01,3.145693677e+01,9.160456414e+01,4.035277902e+00,8.221712850e+01,1.949089859e+01,8.274322325e+01,3.532913874e+01,5.220489952e+01,7.839484149e+01,8.187228051e+00,6.149627070e+01,7.261895697e+01,8.822277722e+01,5.172738649e+01,9.000216558e+01,4.937009889e+01,1.468403306e+01
3.587968684e+01,5.677340729e+01,6.844996544e+01,5.335484142e+01,1.116162401e+01,5.034846759e+01,2.752846248e+01,9.966121227e+00,8.989135675e+00,8.881254544e+01,4.591951580e+01,7.977962735e+01,8.447436812e+01,2.362597261e+01,6.829724344e+01,9.493228717e+01,8.409776598e+01,6.297279362e+00,6.357677137e+01,6.534627890e+01,5.055833792e+01,6.197513354e+01
9.210266876e+01,4.010020819e+01,9.676939870e+01,7.627205042e+01,9.348063559e+01,5.531470124e+01,9.767156432e+01,9.843183138e+01,9.916555799e+00,6.446537620e+01,5.046706978e+01,2.175815830e+01,6.489300512e+01,6.139491751e+01,2.054300852e+01,3.998275387e+01,4.814367495e+00,2.558624946e+01,9.619862257e+01,8.932359923e+01,9.144890581e+01,6.320833234e+01
8.746923400e+01,6.775176237e+01,8.368993816e+01,5.901671601e+01,1.584514569e+01,2.642979726e+01,5.147427199e+01,7.342512930e+01,3.019301992e+01,1.357015450e+01,5.748106991e+01,9.783328481e+00,9.265971472e+00,2.206760718e+01,8.943347506e+01,9.034391082e+01,5.188420842e+01,9.003043478e+01,9.447545256e+01,4.704490551e+01,2.007004480e+01,1.496897831e+01
5.239258924e+01,1.515523443e+01,6.461178762e+01,4.922826257e+01,3.004750473e+01,9.919141725e+01,2.448883014e+01,5.639040257e+01,4.011509163e+01,1.572350251e+00,8.040415702e+01,4.869818106e+01,2.886656777e-01,2.525962955e+01,9.974667692e+01,5.800872301e+01,5.004352210e+01,8.456790570e+01,7.888104642e+01,3.047638753e+01,5.802628111e+01,6.384684272e+01
2.016993852e+01,3.795837524e+01,3.895281992e+01,1.309526102e+01,8.529227672e+01,5.583781849e+01,7.026209552e+01,9.731946015e+00,7.610692068e+01,4.820832421e+01,2.773990909e+01,9.126954492e+01,2.030052307e+01,1.296206050e+01,8.899479488e+01,5.026245489e+01,8.018635960e+01,6.771423229e+01,5.087367815e+01,1.198399071e+01,3.110676719e+01,1.732402329e+01
4.330911090e+01,7.079895770e+01,4.377199649e+01,6.972257838e+01,2.655006825e+01,1.673864218e+01,8.661773538e+01,3.497143933e+01,6.707791653e+01,6.720975123e+01,6.712736223e+00,1.333022142e+01,8.572267561e+01,2.401368414e+01,1.461501801e+01,9.385705192e+01,4.667821497e+01,7.743292126e+01,5.002231784e+01,5.429546509e+01,1.377091975e+01,1.554144839e+00
9.491486113e+01,9.182995867e+01,4.202318916e+01,6.323958493e+01,3.323132751e+01,8.948728541e+01,3.704619272e+01,3.423665530e+01,9.200038492e+01,7.182992600e+01,2.906463515e-01,1.531447057e+01,3.607743347e+00,9.691568373e+01,8.780268267e+01,3.777113688e+01,1.023031381e+01,2.370957123e+01,8.819859260e+01,9.434423386e+01,9.380164890e+01,8.558609063e+01
4.823854422e+01,3.355123569e+01,3.438315903e+01,1.657533837e+01,9.437975800e+01,6.114488963e+01,7.711911754e+00,7.200371509e+00,1.839259236e+01,7.978981522e+01,3.440043784e+01,4.721468057e+01,4.523537710e+01,4.061909744e+01,2.401736972e+01,7.357071340e+01,5.076359076e+01,3.334174377e+01,9.322407810e+01,7.514778854e+01,6.797676708e+01,6.479772428e+00
5.524850758e+00,4.579216138e+01,4.383581920e+01,9.617818551e+01,1.606437831e+01,3.394511540e+01,5.226801908e+01,7.397103494e+01,6.416308339e+01,9.712507806e+01,5.275423770e+01,5.024496105e+01,9.831635757e+01,9.015346619e+01,7.707912512e+01,8.136502266e+01,7.723528462e+01,7.259346755e+01,9.053732680e+01,8.385993985e+01,6.544574711e+01,9.938747681e+01
6.900857298e+01,8.809573131e+01,6.222090148e+01,7.202052258e+01,8.427763306e+01,2.892953764e+01,4.155648668e+01,1.694151183e+01,8.103635937e+01,2.059363679e+01,3.928163539e+01,2.378390015e+01,7.295529724e+01,4.892275026e+01,7.381922639e+00,9.615739130e+00,7.445779315e+01,9.163382311e+01,6.932880428e+01,2.864247268e+01,8.247099377e+01,8.047984812e+01
3.399180003e+01,6.485333669e+00,6.417197979e+00,3.701272476e+01,8.398175686e+00,7.988561536e+01,7.250633379e+01,4.427005609e+01,9.932359023e+01,1.065442163e+01,5.738150751e+01,5.277036188e+01,9.172046938e+01,6.971716578e+00,3.921708701e+01,9.119986982e+01,6.254317187e+01,6.560964595e+01,7.345600670e+01,6.356112723e+01,6.804757504e+01,3.602091442e+01
9.600535630e+01,8.449945624e-01,4.156601318e+01,9.956516466e+01,9.770201824e+01,6.530243374e+01,5.842056465e+01,5.024599963e+01,4.252204312e+01,6.495404084e+01,6.277601797e+01,2.766822217e+01,3.648309245e+01,6.858636965e+00,2.697121370e+00,3.673671833e+01,3.685365896e+01,9.274681631e+01,8.925789977e+00,4.087144684e+00,5.448035171e+01,1.817077425e+01
8.056794637e+01,4.612414660e+01,7.185144007e+01,7.983667746e+01,3.579130091e+01,1.651304170e+01,3.959527715e+01,6.432012476e+01,4.176011458e+01,8.901788157e+00,6.637984845e+01,2.957844470e+01,5.085767143e+01,8.055254761e+01,9.627321038e+01,6.505210645e+01,8.399967132e+01,6.229697056e+01,1.183759970e+01,5.218395362e+00,6.017037427e+01,8.761622110e+01
2.646463727e+01,5.321632705e+01,7.578163951e+01,3.946689616e+01,1.860150288e+01,3.714785955e+01,8.814476902e+01,2.302423993e+00,7.119954225e+01,9.445186518e+00,1.687598106e+01,3.747889837e+01,8.332352895e+01,5.844267055e+01,3.830825430e+01,8.522549030e+01,2.497038060e+01,4.195179652e+01,8.266469843e+00,6.957573012e+01,8.971370678e+01,6.623072115e-01
4.281398874e+01,6.913505599e+01,2.585468979e+01,5.088790541e+00,2.997800131e+01,6.011793666e+01,3.284034104e+01,7.638054800e+01,2.133281217e+01,5.244306207e+01,5.534619791e+01,8.612245297e+01,2.735822800e+01,9.073957154e+01,4.383543064e+01,2.168104238e+01,2.221468417e+01,6.288221817e+01,3.789305870e+01,4.985680244e+01,9.453145407e+00,2.894829711e+01
6.018504180e+00,1.613746301e+01,8.359476441e+01,1.832387610e+01,2.507143040e-01,5.478452130e+01,7.501972986e+01,6.060614525e+01,9.753412737e+01,9.829654808e+01,6.060307819e+01,9.946914345e+01,5.212700391e+01,9.593354322e+01,8.292138836e+01,3.650794640e+01,9.154288310e+01,7.412182261e+01,2.946517921e+01,1.517878322e+01,2.165170088e+01,1.398626541e+01
7.872162706e+01,8.511835322e+01,2.295482121e+01,8.989681711e+01,5.573874776e+01,8.401571863e+01,6.237428847e+01,6.949209771e+01,6.307806839e+00,1.340528827e+00,3.825187959e+01,6.550624493e+01,4.457742243e+01,3.726026987e+01,8.753108742e+01,9.526225328e+01,6.864114033e+01,5.149137869e+01,8.555294467e+01,7.154987552e+01,7.058106329e+01,7.328172796e+01
6.866610752e+01,3.097216105e+01,7.334684803e+00,6.541657820e+01,5.435011199e+01,3.963300452e+01,3.514209003e+01,2.064514511e+01,5.330721738e+01,3.919920863e+01,2.442561255e+01,9.970200186e+01,6.569083737e+01,3.997445446e+01,2.511722109e+01,2.023279799e+01,5.309297532e+01,6.244947921e+01,1.503169066e+01,6.806689630e+01,7.138535731e+01,2.957386784e+01
9.906613538e+01,7.393946630e+01,3.484328456e+01,2.279505660e+01,4.590235015e+01,9.336982118e+01,9.789803604e+01,6.763721834e+01,5.811157851e+01,4.566948434e+01,7.622563898e+01,5.194978640e+01,4.651684288e+01,4.762296776e+01,1.606117209e+01,7.341536143e+01,5.871229067e+01,3.031125436e+01,8.799694692e+01,7.162392135e+01,1.850547337e+01,9.335552474e+01
1.212580140e+01,4.035601308e+01,8.924292793e+01,7.102245133e+01,3.705429713e+01,7.737335423e+01,2.931520812e+01,6.278677723e+01,7.413721861e+01,8.107602313e+01,6.335836190e+01,8.727607159e+01,8.554679769e+01,4.648950477e+01,9.510454686e+01,3.843726385e+01,9.177374996e+00,5.046665859e+00,6.038956506e+00,9.518614042e+01,4.522442282e+01,6.794493286e+01
3.872329554e+01,3.509934360e+01,5.858708537e+01,6.952041223e+01,8.886552252e+00,1.686077100e+00,9.713588047e+01,6.792321964e+01,7.636661718e+01,3.277644457e+01,2.580129764e+01,2.622723242e+00,3.614858820e+01,9.442688498e+01,1.056521692e+01,8.145445622e+01,7.732290621e+01,1.751686471e+01,5.303119377e+00,2.151780567e+01,1.868531675e+00,2.501727037e+01
7.721494434e+00,9.552694943e+01,5.837091014e+00,3.673438845e+01,7.405771946e+01,8.659881001e+01,6.162121851e+01,8.782826492e+01,4.135769547e+01,8.647771386e+01,6.215269554e+01,7.641819643e+01,1.021365544e+01,2.823174336e+01,4.653123691e-01,4.846924962e+01,8.324139966e+01,1.610204502e+01,2.694067658e+01,4.302547776e+01,7.363980840e+01,5.648351092e+01
5.069291007e+01,9.791756565e+01,9.390977931e+01,3.260414995e+00,8.243278786e+01,2.499448829e+01,3.827218611e+01,3.763724687e+01,2.495226436e+01,6.077216596e+00,5.235117518e+01,8.005620158e+01,4.662214903e+01,1.404429544e+01,7.255428154e+01,8.906671980e+00,5.745041505e+01,6.852572013e+01,4.656022823e+01,7.644281317e+01,8.599582900e+01,5.634139598e+01
9.930037394e+01,9.858380811e+01,7.777599530e+01,1.087497656e+01,2.508071284e+01,1.356127734e+01,4.010729696e+01,4.081019028e+01,8.940279392e+01,1.469768966e+01,3.098688105e+01,5.108755719e+01,8.650193608e+00,2.752716537e+01,1.885393827e+01,2.774632521e+01,5.706288471e+01,8.791839919e+01,1.255657686e+01,1.953138184e+01,6.574965517e+01,7.226998990e+01
8.100907680e+01,7.934819530e+01,9.276282970e+01,7.149533007e+01,3.290160364e+01,1.808532426e+01,5.366719001e+01,2.599556983e+01,2.721735481e+01,8.059579233e+01,3.789293327e+01,5.339729195e+00,3.086933236e-01,6.639813926e+01,7.690448832e+01,2.782002990e+01,1.164511798e+01,4.034496257e+01,7.944468048e-01,8.622238541e+01,3.860155810e+01,1.162885972e+01
3.191768993e+01,9.247591527e+01,9.956261310e+01,9.680684798e+01,2.189906584e+01,9.805669609e+01,5.609791050e+01,3.203853706e+01,8.404852113e+01,5.339678261e+01,8.307682745e+01,6.795585026e+00,3.694914189e+01,3.175171003e+01,9.524794557e+01,3.822416625e+01,6.360819641e+01,7.584335444e+01,2.415798001e+01,8.909987811e+01,4.744431125e+01,7.206097600e+01
9.237653936e-01,5.884468599e+01,4.716530963e+01,4.588533330e+01,7.156927113e+01,5.313688129e+01,6.666103374e+01,5.221357149e+01,2.028664297e+00,9.288773866e+00,9.251904420e+01,9.316262789e+01,1.306352288e+01,3.428597357e+01,1.829766766e+01,8.181731364e+01,7.015758076e+01,6.849407189e+01,9.585678165e+01,2.782117161e+00,5.713881281e+01,1.696871468e+01
4.253886997e+00,4.172210810e+01,9.600568048e+01,3.330277444e+01,4.405762702e+01,9.984215783e+01,3.262137357e+01,7.177664316e+01,4.353929767e+01,7.942515625e+01,1.756879522e+00,5.641019731e+01,4.007137380e+01,2.065537832e+01,1.619986635e+00,1.832720432e+01,2.274580559e+01,8.433511547e+01,2.704971161e+01,8.474735830e+01,4.935869861e+00,7.819472188e+01
5.074048936e+00,5.443905280e+01,4.344718113e+01,1.597624963e+01,7.207435242e+01,4.350973274e+01,9.279875460e+01,4.814622631e+01,1.799400213e+01,9.585449740e+00,2.825947025e+01,7.801315888e+01,2.705247015e+01,7.108526258e+01,4.091943725e+01,6.009926166e+01,5.577071986e+01,7.009312714e+01,6.140140006e+00,6.747828485e+01,9.938282335e+01,2.850551279e+00
9.191854403e+01,6.864417553e+01,3.609812750e+01,7.307613345e+01,3.408818771e+01,8.240703763e+01,9.885527878e+00,4.610705927e+01,8.875720028e+01,2.244808483e+01,2.573436578e+01,5.623260465e+01,6.766039975e+01,5.720840140e+01,1.328614857e+00,8.186575212e+00,1.994494438e+01,5.693011007e+00,3.084127902e+01,8.808257388e+00,1.136992338e+01,5.341117987e+00
8.353087697e+01,9.260435688e+01,2.994267833e+01,7.355032758e+01,4.177622883e+01,1.262458119e+01,5.742948877e+01,5.607249968e+01,9.020849248e+01,4.025206258e+01,2.948338215e+01,8.437872782e+01,1.915967896e+01,2.051374818e+01,8.341417942e+01,6.589546198e+00,8.258932173e+01,7.497938309e+01,2.167414240e+01,2.816768102e+01,4.100552299e+01,3.322050507e+01
9.121648780e+01,7.631287554e+01,4.586252402e+01,1.365061814e+01,2.695549949e+01,9.328025230e+01,1.573494228e+01,2.766904380e+01,7.106450580e+01,1.715980093e+01,5.384371503e+01,5.710464826e+01,3.623921487e+01,1.679556731e+01,5.128589897e+01,1.633172832e+01,8.111003002e+01,5.173808626e+01,3.239748544e+01,7.053364743e+01,5.069012824e+00,8.724714404e+01
7.106262482e+00,3.390691167e+01,6.118148840e+01,4.227156232e+01,8.900651945e+01,9.124620967e+01,1.387069126e+01,8.430400129e+00,2.446999088e+01,9.414877029e+01,3.130322642e+00,6.874700261e+01,1.258571756e+01,7.896465924e+01,7.318501995e+01,6.733638024e+01,6.205104803e+01,3.459370884e+01,9.208353156e+01,7.001180248e+01,6.474965458e+01,1.147312275e+01
9.556911816e+01,1.605295161e+01,7.981173551e+01,4.981038870e+01,2.870817173e+01,5.597110693e+01,7.665554001e+01,4.552600272e+01,2.266707897e+01,7.826872248e+01,9.897809890e+01,9.855337820e+00,3.182022453e+01,9.101214497e+01,8.540688016e+01,9.279411827e+01,2.445431521e+01,2.989835317e+00,2.839227188e+01,6.659894524e+01,8.276483359e+01,3.899984246e+00
9.520685194e+01,9.379619201e+01,4.445418911e+01,6.571879376e+01,1.925055940e+01,9.788132651e+01,5.813423663e+01,1.252136648e+01,5.829776511e+01,7.507642502e+01,1.306023471e+01,9.723115494e+01,9.184844231e+01,1.668484811e+01,6.085454403e+01,3.318531701e+01,1.045553577e+01,8.408365619e+01,5.156850539e+01,8.726157650e+01,2.271230887e+00,5.917441741e+01
9.001086600e+01,7.413913386e+01,3.265603691e+01,6.063086360e+00,7.095441301e+00,5.218269323e+01,8.700132636e+01,7.858056977e+01,3.975109814e+01,4.360748101e+01,1.765590492e+01,1.513731755e+01,7.023378980e+01,5.100872062e+01,9.811227132e+01,4.519354753e+01,2.909424039e+01,8.287798988e+01,2.584644239e+01,6.516058926e+01,7.633386196e+01,9.445180640e+01
8.165514774e+01,8.560667328e+00,9.585476469e-01,8.774098301e+01,1.151390253e+01,1.620380060e+01,6.749753913e+01,8.740552979e+00,3.667621838e+01,5.649217989e+01,6.940277411e+01,9.119179158e+01,5.810923109e+01,8.203593151e+00,4.766363422e+01,9.502482752e+01,6.458160925e+01,6.754726115e+01,9.704973938e+01,8.418389056e+01,1.410064296e+01,4.451316720e+01
3.214477275e+01,6.794940990e+01,2.632576391e+01,9.275335522e+01,4.990397085e+01,6.318789065e+01,4.201886240e+00,4.008460378e+01,2.558818959e+01,8.995301460e+01,2.553910964e+01,7.516849548e+01,1.342136367e+01,5.306466059e+00,8.264620077e+01,2.194366639e+01,2.553224356e+01,9.173347787e+01,7.753807470e+01,1.336375455e+01,3.546801344e+01,9.459750459e+01
2.229104405e+01,3.454147380e+00,4.612726815e+01,6.415951158e+01,9.293628425e+01,7.586639017e+00,3.521672857e+01,8.158164520e-02,8.091945347e+01,9.370081307e+01,1.330321917e+01,3.836283648e+01,7.840264509e+01,2.197688541e+01,2.628145662e+01,1.784182641e+01,4.671105132e+01,4.719603047e+01,5.240632439e+01,9.622456359e+01,3.763692692e+00,8.494252589e+00
9.299106815e+01,3.303279666e+01,3.969076371e+01,4.103542728e+01,3.831540898e+01,5.698212157e+01,2.482129990e+01,7.010629871e+01,2.668312258e+01,9.111655645e+01,5.557467200e+00,2.505563012e+01,4.419776709e+01,6.438304303e+01,5.215186496e+01,9.809660366e+01,1.436732955e+01,4.595971322e+01,8.100150380e+01,7.589713136e+01,4.546720647e+01,4.598777756e+01
4.528750718e+01,3.116147829e+01,3.124289851e+01,5.608700585e+01,9.797098102e+01,9.280262474e+01,1.222880050e+01,6.379740790e+01,1.693749269e+01,8.246849490e+01,8.417581407e+01,7.483760540e+00,5.540868066e+01,6.755987073e+01,8.375633896e+00,8.026728838e+01,9.202057307e+01,7.155947284e+01,6.509009408e+00,5.502364753e+01,7.149337549e+00,1.561467847e+01
9.348681235e+01,5.493712996e+01,4.713777605e+00,2.526351914e+01,6.820284679e+01,9.041102727e+01,5.857719905e+01,3.529119044e+01,6.935774858e+00,2.916221338e+01,9.608046212e+01,1.588613061e+01,9.804754716e+01,9.861329053e+01,9.162119570e+01,5.861990518e+01,1.687387860e+01,9.865168417e+01,3.957376406e+01,1.112431606e+01,2.515277900e+01,9.806911796e+01
6.703525480e+00,9.681401919e+01,2.809602914e+01,1.396647473e+01,9.476385617e+01,2.614900922e-01,4.424748219e+01,9.082747224e+01,7.130311407e+00,6.278417969e+01,4.917049772e+01,8.052137324e+01,8.012861035e+00,8.302683495e+01,7.808306102e+01,7.003928044e+00,7.889099977e+01,9.297540199e+01,6.647678990e-01,5.740930459e+01,4.755612298e+00,4.730330163e+01
7.647169544e+01,4.231711764e+01,1.397830801e+01,1.604773854e+00,2.320442614e+01,8.119455630e+01,5.213431041e+01,7.021758487e+01,5.893767680e+01,4.001085718e+01,8.832219083e+01,3.693726039e+01,4.919968948e+01,7.869594102e+01,4.907555431e+01,4.466661169e+01,4.909179304e+01,2.997244236e+01,9.286341496e+01,1.442912970e+01,1.312649557e+01,5.431966965e+01
3.498345046e+01,4.641762852e+01,2.697188035e+01,1.559280403e+01,2.955374893e+01,2.763556965e+01,9.377861961e+01,7.564461482e+01,9.670804376e+01,6.260880464e+01,1.369363097e+01,5.477891832e+01,1.351817704e+00,8.628766439e+01,2.679896292e+01,9.239274109e+01,6.485085996e+01,6.540121138e+01,6.312933244e+01,1.438981163e+01,7.793319108e+01,4.950902528e+01
2.489163369e+01,1.373841518e+00,3.009840018e+01,7.804297009e+01,9.675635695e+01,6.978368444e+01,6.190953387e+01,6.469167922e+01,1.820398452e+01,7.995977374e+00,5.686885811e+01,8.252900224e+01,3.467924994e+01,5.974272353e+01,4.981527783e+01,6.416477979e+01,4.465790223e+01,7.178137470e+01,8.233964466e+01,2.116329011e+01,6.825949193e+01,1.234172213e+00
2.450337463e+01,6.261823270e+01,1.541856757e+01,6.831088526e+01,9.731426601e+01,2.570580109e+00,2.336036802e+01,1.623205098e+01,9.799926451e+00,6.915529221e+01,1.756500242e+01,2.158718250e+01,4.408465316e+01,1.127752924e+01,4.162329107e+01,2.990047049e+01,5.469354019e+01,8.682859869e+01,4.869288702e+00,3.803382911e+01,8.529223222e+01,5.658260213e+01
4.589363646e+01,3.084628806e+01,6.908884779e+01,1.843541699e+01,4.715963060e+01,4.558644981e+01,4.647514636e+01,9.287960704e+01,4.270051889e+01,6.516201639e+01,2.375773208e+01,9.496254453e+01,2.357123200e+01,6.244713430e+01,7.286954149e+01,8.327454122e+00,1.729089143e+01,4.311947168e+00,2.869370763e+01,7.805810096e+01,7.340202512e+01,6.396259452e+01
1.710933557e+01,9.391111679e+01,3.168926187e+00,4.430276593e+01,2.980352193e+01,3.293759041e+01,3.407516818e+01,8.152623003e+01,2.569217024e+01,8.542559871e+01,3.611646525e+01,3.855354418e+01,1.490033266e+01,9.459020793e+01,9.424788132e+01,8.864076008e-01,5.587873767e+01,4.210305117e+01,4.260451255e+01,3.975783759e+01,4.289929469e+00,8.328815609e+01
5.739596215e+01,1.494299435e+00,5.017575926e+01,7.272553198e+01,9.531877491e+01,7.310560180e+01,3.870096644e+01,3.958569294e+01,2.461416463e+01,3.748474179e+01,6.922864236e+00,9.734165427e+01,6.636176592e+01,7.003147390e+01,8.842349451e+01,8.611030572e+01,5.547235222e+00,3.647686058e+01,4.480108853e+01,4.958922864e+00,1.442015156e+01,1.507487445e+01
8.596992791e+01,3.157145242e+01,3.206725542e+01,2.604101013e+01,4.042644631e+01,2.873517139e+01,4.499701437e+01,8.193472447e+01,8.561606520e+01,7.544081190e+01,9.860963451e+00,8.695552668e+01,7.745714956e+01,9.238659583e+01,2.004225884e+01,4.318914430e+01,3.928748760e+01,9.506775063e+01,4.243197962e+01,8.753039505e+01,3.476772383e+01,9.757225104e+01
5.752064168e+00,1.158849740e+01,8.130219284e+01,7.340783661e+01,9.620130738e+01,9.488676741e+01,7.774105989e+01,7.680481768e+01,6.638330953e+01,7.768777959e+01,9.262444284e+01,4.563699591e+01,4.785788602e+01,1.851078369e+01,3.429486018e+01,6.850532273e+01,7.040945478e+01,5.767835129e+01,3.843000938e+01,2.936303761e+01,1.229031970e+01,8.013372356e+01
1.076237087e+01,7.891629170e+01,7.234839820e+01,5.037297274e+01,8.571546779e+01,3.215593959e+01,6.657128859e+01,8.841270432e+01,5.459262770e+00,7.677250088e+01,6.604083744e+01,6.206961375e+01,6.899953130e+01,2.851780130e+01,1.928004569e+01,9.067893799e+01,2.453755506e+01,6.897975524e+01,2.462683305e+01,4.953449157e+01,9.687721115e+01,1.804495920e+01
5.132627993e+00,6.598512918e+01,1.550732104e+01,6.388250957e+00,3.179231824e+01,4.078293815e+01,6.883880780e+01,7.439776490e+01,4.111405223e+00,7.133570820e+01,9.928553708e+01,2.690704877e+01,9.248161750e+01,4.092520481e+01,3.017049798e+01,1.844752352e+01,4.602026457e+01,3.486454019e+01,1.406537754e+01,8.276366831e+00,2.035017443e+01,6.671987781e+01
8.834486042e+01,6.034453572e+01,8.893291820e+01,2.411824950e+01,3.396213835e+01,2.799994787e+01,7.917493864e+01,2.256135121e+01,1.480179689e+01,3.888435953e+01,2.136397816e+01,2.880147177e+01,8.575400186e+00,9.167312510e+01,5.899464245e+00,8.995965036e+01,8.353920850e+01,6.178467941e+00,2.563013704e+01,8.714412389e+01,9.840633107e+00,5.271729931e+01
4.613302017e+01,1.582211102e+01,4.242965224e+01,2.474241269e+01,1.037518984e+01,1.176438014e+01,1.453675510e+01,4.091804999e+01,4.154408570e+01,4.602323016e+01,7.179251161e+01,2.614654306e+01,2.760313059e+01,5.535628800e+01,6.627509898e+01,9.988745029e+01,3.887683785e+01,7.190035781e+01,9.116362284e+01,3.452278882e+01,1.189126000e+01,2.086822928e+01
3.929397544e+01,3.998029421e+01,9.059943573e+01,3.385274475e+01,4.996230521e+00,3.276682442e+00,9.616844077e+01,8.412096972e+01,7.087004415e+01,4.963367017e+01,8.556486765e+01,3.306619937e+01,2.446309622e+01,7.091440657e+01,7.191872392e+01,3.721034134e+01,8.711636386e+01,1.728729837e+01,5.410108955e+01,4.729037722e+01,8.489018300e+01,2.957862784e+00
