v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58
5.607253427e+01,1.684700141e+01,5.385055402e+01,6.284827683e+01,3.864819372e+01,6.625977135e+01,9.576544175e+01,1.227905777e+01,2.868014774e+01,2.616578035e+01,8.384070449e+00,2.001824315e+01,7.446581830e+01,8.945607197e+00,2.932389885e+01,8.591314405e+01,7.767310903e+01,1.290468868e+01,6.006766814e-01,7.326595827e+01,6.479222915e+01,5.025881209e+01,5.718521482e+01,1.096534508e+01,1.599204838e+01,7.331587118e+01,9.780502007e+01,2.855601205e+01,2.340441637e+01,4.817838067e+01,7.528963252e+01,9.866339346e+01,9.181086608e+01,4.360704204e+01,5.407635276e+01,7.928624984e+01,9.176273467e+01,9.820170517e+01,3.111034326e+01,8.415713650e+01,9.089270972e+01,6.937050805e+01,3.773777532e+01,5.720633455e+00,2.352398517e+01,2.917981986e+00,7.857478384e+01,3.127506470e+01,4.701750569e+01,1.848816576e+01,2.676141996e+01,4.828172780e+01,6.608260838e+01,1.068560171e+01,3.278186802e+01,4.499393477e+01,9.006918711e+01,9.843129043e+01
1.346026951e+01,7.068145129e+01,5.662656774e+01,3.016179030e+01,5.549666998e+01,6.762885294e+01,5.227019592e+01,2.340749144e+01,6.845434574e+01,1.761165048e+01,7.988997368e+01,5.304390517e+01,9.764133341e+01,9.303955259e+00,3.987754449e+01,1.420606347e+01,7.337090359e+01,6.119942781e+01,6.571047411e+01,4.651265561e+01,2.083843448e+01,2.826490365e+01,6.978954686e+01,4.129798428e+01,6.328510702e+01,4.097069602e+01,5.179402066e+01,9.697650344e+01,4.528462912e+01,6.403108483e+01,1.794581535e+00,1.184754614e+01,8.871481035e+01,6.929346301e+01,7.429935612e-01,1.452473179e+01,6.516608650e+00,3.845077505e+01,2.228197029e+01,1.053383576e+00,6.579789872e+01,4.411648357e+00,6.607898819e+01,9.263377838e+00,1.299011550e+01,3.882449874e+01,2.795075564e+01,6.574002617e+01,4.406138209e+01,6.506745152e+01,4.338899923e+01,6.081207673e+01,2.350633239e+00,2.407874331e+01,8.009886913e+01,9.402398609e+01,7.594624862e+01,6.290605320e+01
6.207569601e+01,6.683106515e+01,3.314897230e+01,8.116475247e+01,5.574587460e+00,3.444553914e+01,5.215854313e+01,4.017147755e+01,7.368074879e+01,1.695852414e+01,5.804588788e+01,6.807591506e+01,7.064080204e+01,2.821110222e+01,5.044381089e+01,6.728304508e+01,7.868490596e+01,1.633493785e+01,9.755692941e+01,4.829971465e+01,7.760223045e+01,3.966400392e+01,9.368657821e+01,4.260381886e+01,8.642641647e+01,2.010094292e+01,1.612626818e+01,4.537114276e+01,9.036454431e+01,4.281428443e+01,9.459359550e+01,1.912033710e+01,9.710702252e+01,8.942158856e+01,7.287593908e+01,3.502858237e+01,4.191943699e+00,4.324019265e+01,7.646838443e+01,8.392293902e+01,8.941829276e+01,1.223833125e+01,7.871724636e+01,1.350982898e+00,1.500582027e+01,8.984230910e+01,5.142752123e-01,1.569512809e+00,6.191064435e+01,2.998092754e+01,6.599738313e+01,3.483668040e+01,5.752800728e+01,9.267960003e+01,9.484325417e+01,1.662037264e+01,8.607551522e+01,3.754126346e+01
9.547020040e+01,8.856235868e+01,9.718570918e+01,1.968716710e+00,9.225084359e+00,7.979839233e+01,1.566680048e+01,4.783192328e+01,3.292132247e+01,2.795759543e+01,4.763208097e+01,3.042489441e+01,3.346664703e+01,5.624540468e+01,8.921250185e+01,7.530989011e+01,3.954231205e+01,8.867224668e+01,3.134449684e+01,2.419928193e+01,8.102739739e+01,5.240656152e+01,1.296624912e+01,5.667046558e+01,1.569818118e+01,3.286373360e+01,3.744986291e+01,4.664884505e+01,8.591667929e+01,8.202610149e+01,2.368838201e+01,8.479604129e+01,3.481848578e+01,3.921751385e+01,3.957246008e+01,1.196945229e+01,9.776447102e+00,6.119174819e+01,2.497965010e+01,9.755702455e+01,7.970685113e+01,5.044600926e+01,1.872988527e+00,7.224377807e+01,3.072083229e+00,4.801560790e+01,3.840905203e+01,4.996117954e+01,4.423053543e+01,7.366987191e+01,7.698201231e+01,2.836583240e+01,3.007794200e+01,8.571379962e+01,2.600523226e+01,1.230768562e+01,6.530389024e+01,6.152735730e+01
9.301014373e+01,4.827376560e+01,8.619962571e+01,6.441558980e+01,8.957867451e-01,8.220927747e+01,5.566913613e+01,6.587043918e+01,6.137106787e+01,9.885936506e+01,6.766620561e+01,8.172586687e+01,2.087241471e+01,7.046522467e+01,6.841648337e-02,3.807082485e+01,7.651567821e+01,8.572018328e+01,7.972214415e+01,7.121903344e+01,7.878508923e+01,4.575753301e+01,1.639447882e+01,1.816717568e+01,9.871475940e+01,6.389598989e+01,5.796485655e+01,8.117462524e+01,5.351889473e+01,9.198317030e+01,8.973987927e+01,2.855922435e+01,8.965359961e+01,1.284640811e+01,7.944462946e+01,3.841095800e+01,6.766151352e+01,8.455706944e+01,5.330794678e+01,6.541561427e+01,9.110036621e+01,3.874171720e+01,2.538467478e+01,4.406160580e+01,7.423547197e+01,3.517345246e+01,3.716695407e+01,8.194750181e+01,5.231695652e+01,5.865001517e+01,9.115625119e+01,9.470979801e+01,6.233723601e+01,1.825329345e+00,2.714042556e+01,4.915119330e+01,3.030083521e+01,8.397844776e+00
1.469903145e-01,2.182922721e+01,4.550241780e+01,7.298102975e-01,7.069584017e+01,4.245470096e+01,2.273098701e+01,9.663848201e+01,6.265649479e+01,7.669316532e+01,6.293018315e+01,1.320585039e+01,8.361312355e+01,8.244672610e+01,9.837769110e+01,5.757857849e+01,6.445941463e+00,7.024464382e+01,9.699417240e+01,7.233651057e+01,7.922039724e+01,9.624929975e+00,4.803891939e+01,5.517914159e+01,8.225932730e+01,8.424965684e+01,2.138570010e+01,6.167631301e+01,8.250889056e+01,3.483367540e+00,7.558867774e+01,5.563534230e+01,4.753788116e+01,2.380726848e+00,2.421830789e+01,4.663604658e+00,7.875098549e+01,4.449239832e+01,6.496083322e+01,9.161643615e+01,1.639636529e+01,6.714872193e+01,5.247824652e+01,9.799438812e+01,5.373018682e+01,6.153050266e+01,3.050585002e+01,7.313600733e+01,7.604419342e+01,1.128875096e+01,2.034813951e+00,7.980110477e+01,5.415728055e+01,2.088011959e+01,9.174140245e+01,3.302386443e+00,6.460429019e+00,6.917915209e+00
9.145381548e+01,1.130076127e+01,6.880951822e+01,8.065001260e+01,9.792003176e+01,2.082463947e+01,3.064404746e+00,7.741416147e+00,2.853074277e+00,6.382339619e+01,4.194423480e+01,9.144665982e+00,3.358882072e+01,1.253869738e+01,6.920999382e+01,1.527661092e+01,3.689183461e+01,5.272184041e+01,7.701298866e+01,4.577996382e+01,9.013592365e+01,4.831812334e+01,6.101651496e+01,8.731501818e+01,6.012635477e+00,1.618270757e+01,9.708022717e+01,6.978775168e+01,8.441632990e+01,2.506916242e+01,6.563333421e+00,7.918821645e+01,1.586196378e+01,7.671159723e+01,8.302969740e+01,6.036451039e+00,1.146994476e+00,2.954429886e+01,9.530354986e+01,2.761248240e+01,5.944220287e+01,1.789047800e+00,4.035692662e+01,4.886910698e+01,8.367184996e+01,3.981840879e+01,2.782405644e+01,6.738727411e+01,4.546033630e+01,9.793785401e+01,4.291481349e+01,1.815698699e+01,9.489472653e+01,4.038458255e+01,8.827992999e+01,3.883247912e+01,1.904042790e+01,2.418618474e+01
8.736532379e+00,7.766840701e+00,5.015209276e+01,1.779964726e+01,4.075656748e+01,3.778607423e+01,5.458498429e+01,1.327155855e+01,6.087866374e+01,2.586712347e+01,8.916292634e+01,9.332594987e+01,5.894318840e+01,7.982069569e+01,2.456331048e+01,8.405179863e+01,8.899645713e+01,1.784397778e+00,2.943330175e+01,9.391526607e+00,6.867407984e+01,3.702676151e+00,2.972939894e+00,2.727651319e+01,5.506827956e+01,5.236468215e+01,5.617014136e+00,3.586585657e+01,7.940544889e+00,2.056816064e+01,5.799096127e+01,4.272332826e+01,4.571049124e+01,9.859059968e+01,6.666284441e+01,9.499183126e+01,9.232582793e+01,8.964061086e+01,2.613966057e+01,2.594337749e+01,7.171063477e+01,3.950693675e+01,3.360160731e+01,9.665360850e+01,2.930713974e+01,4.006639956e+01,5.869363215e+01,2.623211196e+01,9.888710733e+01,9.347098202e+01,5.491352333e+00,7.046831378e+01,8.563127003e+01,3.565956747e+01,5.873102284e+01,5.815957727e+00,1.916258982e+01,1.062630256e+01
8.879753268e+01,7.070312429e+01,9.819325925e+00,6.333233414e+01,6.687528871e+01,3.291723127e+01,6.129407300e+01,1.188354756e+01,2.779671471e+01,6.921339673e+01,3.526144440e+01,5.152425021e-01,6.438952819e+01,6.406792350e+01,1.459886581e+01,7.609790002e+01,3.607367948e+01,1.357381770e+01,3.440571718e+01,5.308571742e+00,6.427041604e+01,9.216498920e+00,2.499349687e+01,4.750536042e+01,2.363637270e+01,3.911006370e+01,6.631603490e+01,2.330493832e+01,2.232436886e+00,6.236521194e+01,3.721554469e+01,5.097308901e+00,3.158507596e+00,8.899583250e+01,2.735582109e+01,9.277998556e+01,8.209816252e+01,6.903514621e+01,5.739773998e+01,4.832061529e+01,1.745080237e+01,7.763672149e+00,2.385537497e+01,2.013336214e+01,9.379040131e+01,3.296439394e+01,6.542579053e+01,8.571285608e+01,2.260136462e+01,2.291422151e+01,2.510060404e+01,2.790221767e+00,6.889108784e+01,5.366496813e+01,4.698797788e+01,7.626982098e+01,1.344537237e+00,7.622462343e+01
8.500147346e+01,1.170448866e+01,8.452051745e+01,5.871662166e+01,8.904527982e+01,6.506612007e+01,7.388921596e+01,2.362468291e+01,5.457348314e+01,5.638484167e+01,8.203978991e+01,5.871544745e+00,3.559740628e+01,1.218838313e+01,2.606455832e+01,4.612258296e+01,4.910580791e+01,7.151660616e+01,9.085185344e+01,2.996564283e+01,4.133027737e+01,1.632720414e+01,8.213147012e+01,6.379870812e+01,2.621522729e+01,1.887961214e+01,4.019257546e+01,5.342746062e+01,3.024199291e+01,2.638468919e+01,3.292757239e+01,8.191780020e+00,5.145433952e+01,5.673669350e+01,2.543458883e+01,4.974790396e+01,7.778477440e+01,5.007584571e+01,8.020032398e+01,4.219336034e+01,9.457001690e+01,9.646003337e+01,2.171915267e+01,4.023832032e+01,3.846327617e+01,7.577303629e+01,2.923818511e+01,1.718315579e+01,9.548527888e+01,4.540542041e+00,7.952178464e+01,8.212589858e+01,8.919470693e+01,9.828935661e+01,1.454970560e+01,8.295698248e+01,7.524744713e+01,4.708108576e+01
1.365763110e+01,6.407084001e+01,7.560886084e+01,3.444232531e+01,6.258667938e+01,1.296683516e+01,9.394660835e+01,7.392730512e+01,8.583490280e+01,5.885789227e+01,9.339096974e+01,8.665474436e+01,4.165841188e+00,8.255425876e+01,1.033861202e+01,7.450408030e+01,2.115989571e+01,9.423647613e+01,1.544800065e+01,5.546921493e+01,9.750113096e+01,4.135613469e+01,9.194911507e+01,3.729384232e+01,6.271673846e+00,3.523320366e+01,5.980201963e+01,4.326431153e+01,7.376874002e+01,1.851568814e+01,8.090680147e+01,6.547971388e+01,8.594122919e+01,3.150460239e+01,9.848081946e+00,1.468910700e+01,7.486064509e+01,5.339755246e+01,2.828418531e+01,8.135531317e+01,7.733991511e+01,9.449879434e+01,8.009468213e+01,8.228544423e+01,2.926256349e+01,8.036428682e+01,9.178442311e+00,2.454714444e+01,5.148341555e+01,5.835806648e+01,6.117192943e+01,7.422227199e+00,9.460283665e+00,4.505688577e+01,9.087341470e+01,6.113170531e+01,1.139942105e+01,3.403789135e+01
8.570571036e+01,9.645482172e+01,2.131406194e+01,9.801424761e+01,9.438080131e+01,1.377749180e+01,3.099787365e+01,4.558625700e+01,1.816021942e+01,5.708752873e+01,4.379082082e+01,5.787049320e+01,8.521462922e+01,5.784969433e+01,8.785015322e+01,9.846954797e+01,2.530089785e+01,9.978813350e+01,6.588125317e+01,2.751270560e+01,3.019062524e+01,3.896479829e+01,2.575197903e+01,6.247611980e+01,8.181457632e+01,2.668792636e+01,4.298864591e+01,5.555534868e+01,6.863695420e+00,1.097851579e+01,2.322864673e+01,9.885495646e+01,7.581344806e+01,2.802205005e+01,3.101155886e+01,3.002216751e+01,7.928394495e-01,1.715367026e+01,1.167362425e+01,9.251484243e+01,2.945288185e+01,2.144936943e+01,9.504705015e+01,8.854149015e+01,4.805856518e+01,3.444712061e+01,6.168053292e+01,9.547470339e+00,8.226799988e+01,5.612071827e+01,5.870872500e+01,5.625194062e+01,6.286372602e+01,5.340656674e+01,8.835157066e+00,3.422025772e+01,3.162613718e+01,9.992306257e+01
1.903564124e+01,6.410624759e+01,3.570080294e+01,6.279871464e+01,4.362761822e+01,5.246495942e+01,7.420948338e+01,3.747324443e+01,9.893795085e+01,9.337583624e+01,7.143308411e+01,1.419525308e+01,8.705892230e+01,6.683980827e+01,6.511371880e+01,2.664498527e+01,7.442773035e+01,8.169598583e+01,5.597032514e+01,2.289601911e+01,2.664791550e+01,4.802757806e+01,1.866578761e+01,9.047604682e+01,3.435557562e+00,1.927910488e+01,1.515381742e+01,8.748436749e+01,9.817245354e+01,5.352063156e+01,9.264864517e+01,5.282851879e+01,6.976225159e+01,5.223457551e+01,4.595040992e+01,9.079222354e+01,1.042043957e+01,5.959031977e+00,3.972973515e+01,2.737688415e+01,5.758039514e+00,8.544492701e+01,8.085791518e+01,9.263957145e+01,6.663221662e+01,1.554319329e+01,1.810175225e+01,5.613115737e+01,2.502247805e+01,3.422517624e+01,7.982250924e+01,1.530633437e+00,6.891382560e+01,7.674831058e+01,3.799086052e+01,8.371929074e+00,8.145554683e+00,1.923393512e+01
8.346983506e+01,5.835162236e+01,1.572309918e+00,3.037385784e+01,4.808894202e+01,6.081517566e+01,3.126199193e+01,4.221761304e+01,1.647321193e+01,2.498649010e+01,4.008586235e+01,7.003513774e+01,5.799318622e+00,4.632664630e+01,5.423986517e+01,8.735910539e+01,7.085657308e+01,9.400872900e+01,6.748906558e+01,7.361933596e+01,9.361703159e+00,3.491994550e+01,2.479255168e+01,5.108340557e+00,9.723223708e+00,7.362428445e+01,1.011059167e+01,8.698737807e+01,4.245015367e+01,9.481230352e+01,9.957540276e+00,3.013564637e+01,3.694663264e+01,7.410187166e+01,4.391190979e+01,3.473712969e+01,7.256469042e+01,7.779438257e+01,7.733139882e+01,6.781564001e+01,7.217237937e+01,1.435257179e+01,1.533458555e+01,5.245140519e+01,9.168061327e+01,5.885103324e+01,6.183042177e+01,3.066265790e+01,4.295502330e+01,1.548596053e+01,5.640523538e+01,2.401245614e+01,1.765504920e+01,4.170933424e+01,4.146842579e+00,5.498501964e+01,7.792390939e+01,4.300585369e+01
7.365960673e+01,6.545772297e+01,5.537079869e+01,9.414449385e+01,1.774998066e+01,9.690947877e+01,1.923529698e+01,5.631255008e+01,6.364403100e+00,5.815100234e+01,5.603113411e+00,7.373202332e+01,9.784973645e+01,6.298803563e+01,7.717574022e+01,6.170055244e+01,6.587313273e+01,4.442110380e+01,5.475182478e+01,8.684705313e+01,3.359758244e+01,9.190288328e+01,3.935889310e+01,9.815558070e+01,8.821291020e+01,4.979040596e+01,6.938846753e+01,2.597529875e+00,8.027694767e+01,3.856717150e+01,5.989986802e+01,5.262920574e+01,2.921009710e+00,6.145580112e+01,1.147514289e+01,3.064778714e+01,6.674652913e+01,9.789063959e+01,4.568941143e+01,2.364453683e+01,8.995645404e+01,7.140425587e+01,2.118194398e+01,9.146554693e+01,2.104706340e+00,6.345382268e+01,6.348484346e+01,1.976283789e+01,2.196499166e+01,4.558478239e+01,6.984306955e+01,3.435396939e+01,4.593760771e+01,2.950210492e+01,2.787655880e+01,5.671603458e+01,3.849457507e+01,1.411770646e+01
5.345052062e+01,8.697928194e+01,3.584545510e+01,4.411207903e+00,2.434042751e+00,2.158453826e+01,8.142848285e+01,8.656373014e+01,4.279133969e+00,6.931190672e+01,8.004059002e+01,9.374975773e+01,7.207122033e+01,3.148276707e+00,2.225045450e+01,3.736452636e+01,3.765117944e+01,3.388699801e+01,5.341557774e+01,2.202479599e+01,4.316940964e+01,9.725509938e+01,8.485615048e+01,1.241982749e+01,4.228190466e+01,3.362070700e+01,6.391558918e+01,4.985469748e+01,8.456778623e+01,8.871129225e+01,6.856350392e+01,9.833137366e+01,2.344794896e+01,1.255052789e+01,7.997528988e+01,1.800345847e+00,8.515886739e+01,8.789864971e+01,1.197859878e+01,9.126993934e+01,7.746819671e+01,7.083229262e+01,4.224501050e+01,3.305358952e+01,7.963017083e+01,1.799712920e+01,7.860219882e+01,7.845084143e+01,6.672308065e+01,7.535048118e+01,3.311702113e+01,2.444691724e+01,1.775359025e+01,3.867414149e+00,2.042004321e+01,8.743790582e+01,4.883957678e+01,4.809659189e+01
6.783424313e+01,4.572387997e+01,7.353073172e+01,5.456165689e+01,5.944020433e+01,3.006264473e+01,5.103852658e+01,8.940355452e+01,3.674435475e+01,1.917610624e+01,5.041114916e+01,8.588879672e+01,5.287147628e+01,2.170792547e+01,9.908887703e+00,8.199088424e+01,5.479282238e+01,9.252111931e+01,6.611049107e+01,7.567344331e+01,9.402253132e+01,3.427061297e+01,6.341146234e+01,5.778914946e+01,2.274668522e+01,6.080292320e+01,9.931506933e+01,5.323293220e+01,1.079355115e+00,3.805249714e+01,1.589083530e+01,1.382396637e+01,9.898804437e+01,7.159510469e+01,9.580632365e+01,7.772144486e+01,8.156978700e+01,4.954445399e+00,8.334617636e+01,5.830177643e+01,3.663330572e+01,6.564465817e+01,1.442656193e+01,1.826333460e+01,9.488898593e+01,5.361507229e+01,9.708960488e+01,7.264036870e+00,6.215402578e+00,3.501004446e+01,7.741358380e+01,1.608579315e+01,3.713448083e+01,9.866135860e+01,7.107339354e+01,5.553362271e+01,3.753438850e+01,3.286166785e+01
6.552673875e+01,8.460264259e+01,8.435571143e+01,4.562097360e+01,4.501446548e+00,6.786391221e+01,6.690256501e+01,4.545111458e+01,3.602953874e+00,2.119407158e+01,8.712728317e+01,4.500559068e+01,9.590186508e+00,9.820648571e+00,7.998542848e+01,2.322079592e+01,4.442455602e+01,8.120698152e+01,6.450023744e+01,7.006614922e+01,8.189419942e+01,8.513353250e+01,7.785677176e+01,8.904229799e+01,1.548830866e+00,9.445023806e+01,1.364598681e+01,1.025550688e+01,4.234873660e+01,9.090687512e+01,6.491403517e+01,6.877594413e+01,9.844816613e+01,8.301501683e+01,6.068846782e+01,6.394548083e+01,6.478076527e+01,8.955926727e+01,8.013170056e+01,4.334628018e+01,5.027044904e+01,9.430620584e+01,4.941408736e+00,1.857569922e+01,2.909280831e+01,7.953218031e+01,8.330292015e+01,3.870647901e+00,5.824194415e+01,1.148915971e+01,3.884236767e+01,5.177581105e+00,6.126901749e+01,3.238844154e+01,1.011895715e+01,8.282786107e+00,1.205064108e+00,1.121603548e+01
8.373699194e+01,1.227764666e+01,7.889022760e+01,4.533259737e+01,8.541340464e+01,8.927206279e+00,9.009730841e+01,5.245055578e+01,4.264801281e+01,3.343569479e+01,6.029142136e+01,6.706701456e+01,9.452933697e+01,1.430117918e+01,9.195558923e+01,2.776205527e+00,1.501060647e+00,6.069631080e+01,9.657010476e+01,8.961045578e+01,2.001973818e+01,5.841317495e+01,5.299703317e+01,3.572584858e+01,3.371649464e+01,2.092971775e+01,6.888050356e+00,4.553314417e+01,4.225186082e+01,8.255676808e+01,9.142507406e+01,8.593828353e+01,5.112531052e+01,6.552503405e+01,6.508192511e-01,8.755899572e+00,5.457621114e+01,5.844204601e+01,6.508242932e+01,6.825773369e+01,5.104638651e+01,4.522360024e+01,8.574851731e+01,1.560020927e+01,7.905696500e+01,1.013168266e+01,8.292500242e+01,4.253294610e+01,1.511326669e+01,3.463253813e+01,5.911899273e+01,7.978462883e+01,7.421192256e+01,8.001180324e+01,5.319468512e+01,8.392001519e+01,3.141702464e+01,2.728751393e+01
3.232158550e+01,9.390134444e+01,7.067105342e+01,8.164769050e+01,1.350775329e+01,9.585987275e+01,8.313292955e+01,4.528602469e+01,4.006850065e+01,9.572399646e+01,7.722149655e+00,2.176995754e+01,1.177990879e+01,5.905476062e+00,5.615633479e+01,9.866135837e+01,6.936680273e+01,8.830778911e+01,4.672464880e+01,7.829771909e+01,2.519072396e+01,2.054320938e+01,6.338788891e+01,9.300213777e+01,7.209825631e+01,6.400695562e+01,7.621682401e+01,4.838385987e+01,2.926022627e+01,1.528542056e+01,2.413734966e+01,9.578765180e+01,5.912447190e+01,2.091626799e+01,3.528089027e+00,4.857149786e+01,2.019514745e+00,7.613722348e+00,7.331138763e+01,9.659524262e+01,7.402762540e+01,6.116995001e+01,8.890503787e+01,8.163749788e+01,6.842028611e+01,8.031656739e+00,1.230362700e+01,1.185178822e+01,4.557939074e+00,2.741484983e+01,2.874183443e+01,7.115306388e+01,6.105034960e+01,7.019719962e+01,6.048179418e+01,2.224842836e+01,7.876041167e+01,4.659514874e+01
4.147514214e+01,4.118303763e+01,4.869433286e+01,3.848970127e+01,3.625574158e+01,8.817206262e+00,4.388191402e+00,4.034102655e+01,6.427439817e+01,1.078399450e+01,5.710326055e+00,4.642777177e+01,2.430720646e+01,4.848135299e+01,3.806531741e+01,7.862061367e+01,8.712550478e+01,4.862891941e+01,9.832324141e+01,1.430400631e+01,4.710543781e+01,8.154654270e+01,9.764072940e+01,4.612378017e+01,5.331778669e+01,8.516019451e+01,1.323673619e+01,8.300245835e+01,7.705214381e+01,8.393494419e+01,7.950176233e+01,9.040822599e+01,6.889790099e+01,7.091705362e+01,1.927445546e+01,2.784722921e+01,8.391162116e+01,8.043290750e+01,4.525082997e+00,4.724054479e+01,8.196760719e+01,7.846574328e+01,5.406230141e+01,6.969121391e+01,8.901707547e+01,5.744139485e+01,3.681264999e+01,6.848898992e+00,4.686058892e+01,6.363154059e+01,7.437839374e+01,5.748008774e+01,1.785312704e+01,8.225420095e+01,6.230819908e+01,4.839331576e+01,9.010327317e+00,8.577274101e+01
6.810238900e+01,3.917172418e-01,9.575975970e+00,9.282963832e+01,2.577580465e+00,8.995455585e+01,7.897682660e+01,8.493308173e+01,8.388709635e+01,2.842690417e+01,3.228948455e+01,3.495111196e+01,4.192430964e+01,1.490432392e+01,5.315101285e+01,7.381899055e+01,2.594754814e+01,6.720346756e+01,8.504464790e+01,3.304429341e+01,6.706468701e+01,6.944503027e+01,1.912873104e+01,2.287468861e+01,6.866769367e+01,9.724614641e+01,7.390606196e+01,1.040063987e+01,4.046328196e+01,1.443790103e+01,7.805461918e+01,1.500352732e+01,8.919128568e+01,4.269046808e+01,7.792893719e+01,1.007818928e+01,1.595111549e+01,7.133383502e+01,1.078122303e+00,1.766619443e+01,1.403916639e+01,4.970446870e+01,5.801110504e+01,8.960839834e+01,1.069763189e+01,4.162009835e+01,7.073869508e+01,9.440792161e+01,4.486963012e+01,3.053372344e+01,6.954626545e+01,7.305897909e+01,9.471566437e+01,6.791373729e+01,9.987237358e+00,4.901449964e+01,1.765194052e+01,3.795398174e+00
9.522452695e+01,7.661001475e+01,4.302811584e+01,6.178718029e+01,8.536121044e+01,3.081902082e+01,6.205582825e+01,4.828855248e+01,5.137332998e+01,9.997070736e+01,9.235067491e+01,5.254561757e+01,3.881322802e+01,4.278057786e+01,2.519554240e+01,9.823594825e+01,5.417158072e+01,3.195295168e+01,4.242801370e+01,1.603268166e+01,8.075925133e+01,1.971329947e+01,8.031161351e+01,9.117566918e+01,3.753540311e+01,8.063609372e+01,7.562984301e+01,2.241099847e+01,5.960813124e+01,7.978640442e+01,8.134744706e+01,8.633896442e+01,1.856796711e+01,2.923141355e+00,1.458596557e+01,2.972253591e+00,8.131804131e+01,1.410231920e+01,9.082718855e+01,4.922791292e+01,2.283072775e+01,8.380204405e-01,7.024405073e+01,2.533291506e+01,6.525093356e+01,4.011941900e+01,8.422298361e+01,7.380243662e+01,3.772674168e+01,1.837683632e+01,1.245185819e+01,8.065814306e+01,7.937242994e+01,1.355592603e+01,5.590227017e+01,1.534282818e+01,2.038430365e+01,6.826178215e+01
