v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35
9.368027988e+01,5.129224554e+00,1.223447870e+01,3.096566040e+01,4.303792911e+01,2.750765786e+01,3.891365322e+01,5.334247745e+01,9.443399485e+01,8.055206432e+01,6.448457830e+01,5.044901232e+01,9.589482575e+01,8.804905132e+01,7.822519336e+01,3.382905094e+01,6.990462287e+01,8.829382742e+01,3.470085132e+01,1.549771049e+01,9.745483845e+01,4.314840912e+01,9.886757985e+01,1.814651613e+01,7.979968761e+01,1.510693721e+00,2.104535782e+01,5.911898304e+01,3.255703658e+01,7.528186188e+01,9.749699842e+01,7.505954420e+01,2.232223859e+01,8.762966533e+01,8.718054841e+01
8.989054914e+01,2.115050540e+01,4.793773507e+01,5.335975487e+01,3.348270401e-01,7.160128458e+01,2.302428921e+01,3.578612466e+01,8.424966462e+01,8.267141575e+01,8.541837926e+01,2.366609911e+01,7.317147657e+01,8.225370212e+01,1.667624852e+01,7.896051774e+01,6.666914916e+01,5.399893557e+01,3.398288427e+01,6.006538533e+01,1.010938328e+01,8.604314226e+01,5.773748340e+01,5.963664269e+01,9.480991313e+01,3.674363001e+01,7.819604175e+01,3.731953790e+01,1.088815198e+00,8.367591391e+01,1.837086018e+01,2.444068786e+00,1.924713208e+01,7.062242594e+01,9.212514997e+00
8.653611529e+01,5.637270742e+01,7.534114469e+01,9.991074816e+01,1.478093974e+01,3.648878682e+00,3.132248378e+01,1.713148767e+00,9.139409956e+01,9.804294467e+00,8.820081025e+01,7.519576787e+01,7.943522929e+01,9.454584992e+01,3.088019025e+01,1.578678527e+01,6.614939250e+01,4.080906645e+01,5.833953102e+01,3.146397456e+01,3.330947764e+00,4.346663826e+01,1.168589048e+01,6.595116861e+01,3.776835267e+01,9.076882374e+01,5.734163938e+01,6.944413389e+01,6.215930505e+01,4.192233933e+01,5.553330651e+01,4.542299067e+01,5.685193460e+01,4.934498385e+01,4.784047829e+01
1.956056318e+01,5.060586587e+01,9.426723389e+01,2.254431212e+01,8.666235892e+01,1.893943627e+01,7.782670195e+01,6.950853038e+01,4.356991512e+01,7.465546428e+00,7.179789718e+01,4.008724680e+01,9.461198594e+01,4.002125730e+01,7.489215674e+01,5.036499953e+01,9.346591717e+01,6.547400429e+01,3.079138817e+01,1.372718330e+01,4.006977941e+00,1.096366419e+01,9.497241326e+01,4.873387481e+01,9.057697633e+01,8.845052313e+01,1.623439561e+01,3.657874318e+01,7.877999630e+01,7.621877470e+01,1.868220039e+01,3.340070432e+01,4.904615262e+01,9.028818983e+01,4.295546881e+01
8.002151150e+01,3.136374616e+01,3.490023464e+01,5.799142088e+01,4.125533962e+00,2.985284092e+01,3.223065225e+01,2.460968193e+01,1.511201650e+01,1.221475794e+01,1.372499550e+01,2.558028806e+01,6.381069630e+01,7.389365497e+01,4.605646286e+01,1.185268572e+01,5.531487494e+00,7.571180066e+01,7.982138583e+00,3.187316231e+01,2.177941872e+01,9.025003820e+01,5.072106237e+01,4.802603631e+01,8.993821298e+01,9.561795853e+01,7.985103456e+01,8.377400112e+01,6.084063669e+01,7.347430358e+01,6.772141397e+01,9.778041987e+01,1.885852715e+00,2.075326327e+01,4.772869922e+01
2.498007663e+00,3.881795285e+01,6.943615127e+01,1.165582592e+01,8.905444857e+01,4.948457113e+01,8.623943247e+01,4.408657613e+01,6.387022901e+00,6.747197326e+00,5.389432398e+01,3.026681640e+01,4.986815625e+01,6.320017438e+00,3.021670162e+01,9.504200748e+01,8.843489464e+01,9.390348824e+01,9.259554552e+01,8.176871187e+01,8.222929043e+01,3.359896498e+01,6.986055482e+01,9.073111194e+01,7.428972824e+01,1.284600430e+01,3.366141220e+01,8.231813368e+01,1.180409219e+01,8.022830285e+01,8.888197755e+01,2.897355325e+01,1.260501683e+01,4.024075766e+01,8.159400750e+01
1.089025484e-01,9.792595193e+01,6.669840778e+01,6.093061763e+01,7.656297217e+00,7.838527833e+01,2.248001913e+01,2.838247501e+01,9.409026242e+01,5.023408513e+01,1.027138115e+01,7.392522594e+01,7.968723450e+01,7.229887371e+01,9.384093742e+01,8.748828348e+01,8.480630466e+01,1.735116089e+01,9.133089336e+01,2.654819525e+01,5.099116373e+01,3.251261790e+01,6.627316079e+00,2.267109308e+01,8.786062355e+01,4.811899223e+01,8.485194414e+01,8.947373557e+00,9.889679103e+01,3.166390814e+01,8.897471261e+00,4.146500969e+01,2.694492329e+01,4.641584917e+01,2.555809346e+01
4.226868953e+01,1.320179765e+01,8.957002403e+01,2.533293110e+01,9.899321143e+01,5.860526064e+01,2.761513793e+01,7.470561653e+01,9.785487291e+00,9.467450362e+01,2.915870338e+01,7.782550523e+01,9.982481799e+01,7.970000340e+00,1.132811097e+01,6.718591215e+01,7.710794524e+01,5.436868149e+01,8.975283365e+01,4.643513038e+01,5.751049088e+01,4.947383213e+01,7.110668812e+01,4.673294757e+01,9.926401887e+01,8.513229612e+01,8.201396807e+01,6.506855124e+01,5.653226712e+01,4.357726284e+01,8.216094549e+01,3.192242618e+01,7.013215644e+01,5.431394367e+01,7.548321566e+01
3.188286953e+01,2.507261676e+01,4.331893256e+01,1.870684052e+01,3.767998480e+01,4.826350309e+01,3.624224355e+01,5.363486009e+01,6.932787395e+01,5.378233668e+01,7.358058695e+01,7.842466274e+01,9.230470796e+01,4.207139208e+01,3.319638927e+01,9.978995162e+01,3.307352081e+00,4.404357230e+00,6.893600015e+01,2.796389717e+01,3.528833192e+01,2.779145673e+01,3.480795645e+01,1.741604180e+00,4.023038859e+01,4.614137017e+01,4.341394895e+01,7.877871645e+01,8.062640499e+01,1.812871880e+01,9.161683696e+01,9.443430363e+01,2.007116999e+01,6.187132245e+00,7.851752785e+01
2.566068949e+01,9.535420166e+01,6.281001593e+01,3.257917412e+00,7.084706757e+01,8.879628987e+01,3.671015262e+01,6.559078749e+01,5.443213171e+01,4.215717464e-01,4.588555825e+01,3.843614369e+01,4.349095563e+01,8.544403501e+01,7.274492086e+01,6.972833675e+01,6.799631020e+00,2.808053196e+01,7.921915561e+01,5.603979666e+01,3.949807583e+01,9.266857471e+01,2.614439356e+01,6.844035561e+01,2.293535597e+01,5.058781813e+01,3.315126362e+01,8.580445574e+01,8.020213738e+00,5.927773753e+01,4.681922768e+01,6.391092654e+01,2.180112963e+01,9.650030342e+01,7.465953862e+01
1.651275766e+01,1.306787815e+01,6.106498533e+01,7.482637085e+01,9.197391691e+01,5.813394894e+01,2.630806352e+01,5.777515301e+01,6.027979839e+01,7.746530583e+00,9.647093667e+01,7.102567446e+01,4.983254574e-01,6.753529827e+01,9.999060494e+01,1.053214653e+01,1.017392373e+01,4.775129871e+00,8.333550768e+01,8.614601024e+01,9.904471554e+00,1.468629641e+01,4.678238142e+01,1.124550031e+00,6.016542108e+01,9.473603430e+01,2.372456954e+01,1.817565979e+01,7.844174574e+01,3.897160526e+01,6.436395827e+01,2.280255777e+01,8.080651013e+01,6.863999294e+01,2.499169327e+01
4.371928782e+01,5.839108998e+01,3.777763955e+01,5.679363699e+00,3.588456229e+01,5.199407897e+01,3.941921287e+00,8.699632055e+01,5.557025506e+01,3.143219560e+01,1.527367080e+01,1.633237951e+01,7.822770633e+01,8.620667443e+01,2.103086225e+00,2.297390523e+01,1.095221640e+01,7.864775998e+01,8.257957111e+01,4.111992029e+01,4.312822060e+01,3.765808980e+01,1.530582727e+01,3.736584919e+01,7.593639322e+01,1.915762864e+01,2.746279812e+01,6.678871904e+01,2.557847783e+01,8.676841174e+01,7.923315748e+01,5.784790586e+01,4.178714560e+01,4.087290181e+01,2.097174699e+01
9.457127742e+01,5.773326374e+01,9.435294787e+01,5.464345244e+01,6.182115181e+01,3.788126551e+01,7.137913847e+01,6.827635330e+01,6.738646151e+01,4.443742425e+00,5.666340577e+00,6.524739245e+01,4.225993046e+01,2.774975330e-01,4.112396531e+01,8.046212981e+01,6.431438956e+01,5.187109350e+01,2.128911071e+00,5.057368619e+01,9.373542286e+01,9.935147984e+01,7.487118280e+01,7.554921242e+01,4.281933506e+01,5.340378168e+01,5.490532143e+01,4.643664638e+01,2.060773986e+01,7.432305148e+01,5.322930175e+01,6.597681690e+01,5.666309265e+01,8.158162564e+01,7.745148897e+00
7.749550998e+01,1.112180105e+01,5.371189275e+01,2.995575865e+01,7.763717997e+01,6.831440690e+01,3.365090264e+00,2.943304928e+01,7.976939200e+01,7.947867847e+01,4.533470025e+01,9.549845765e+01,6.800040178e+01,8.686751693e+01,3.183398540e+00,8.701586015e+01,5.118638489e+01,1.527264628e+01,3.378047435e+01,4.741406216e+01,8.753209359e+01,8.437823571e+01,5.916280049e+01,9.133116311e+00,1.930097545e+00,9.787574668e+01,4.244608844e+01,6.204429021e+01,9.650828336e+01,8.217214821e+01,7.070465963e+01,2.840610154e+01,6.485254404e+01,3.222423593e+01,1.626774639e+01
9.050955549e+01,2.863636826e+01,3.084044124e+01,6.682365279e+01,4.624348465e+01,8.439642513e+01,2.994128963e+01,7.227529476e+01,1.725212642e+01,7.376341720e+01,5.538127193e+01,2.641063772e+01,3.032361633e+01,4.083399574e+01,9.862145480e+01,4.732490147e+01,6.300776911e+01,2.652454474e+01,8.901602544e+01,2.987929981e+01,9.304670064e+01,7.240715374e+01,9.427812066e+01,2.654460636e+01,4.466857901e+01,6.897896006e+01,4.471316047e+01,6.654899069e+01,5.216289322e+01,9.969783032e+00,4.132127696e+01,3.970608749e+01,6.612119666e+01,6.240355059e+01,2.392131062e+01
8.968422023e+01,4.534930153e+01,1.599840755e+01,3.158465508e+01,5.943373954e+01,6.945646443e+01,2.029247643e+01,1.395033150e+01,6.423113572e+00,5.433669885e+01,2.031668576e+01,2.697814758e+01,9.974368673e+01,4.215540005e+01,1.497920782e+01,7.938429667e+01,7.901907754e+01,5.582073159e+01,1.565115458e+00,1.452911601e+01,3.166415843e+00,3.921030629e+01,1.759606580e+01,5.870313466e+01,4.055114024e+01,4.059557930e+01,8.988973266e+01,5.982142968e+01,1.168829496e+00,4.325030316e+01,7.054887254e+01,3.801612137e+01,5.100339740e+01,3.870198906e+01,2.807985079e+01
9.372628782e+00,3.346835567e+01,5.641173062e+01,9.669507014e+01,1.552419032e+01,1.305125455e+01,7.253901847e+01,5.826008755e+00,8.344557080e+01,9.123808697e+01,5.555691713e+00,7.172896886e+01,5.855325372e+01,5.564881098e+01,9.378932744e+01,8.208297324e+01,4.164010504e+01,2.548759371e+00,4.751465786e+01,7.310801471e+01,9.652583982e+00,8.835930224e+01,9.379278546e+01,4.167308310e+01,6.608640448e+01,5.096109906e+01,8.906625668e+01,3.046671231e+00,7.214085114e+01,4.608935757e+00,8.804717389e+01,5.707408441e+01,3.799318886e+01,9.548971427e+01,5.961406012e+01
7.538497002e+01,9.789732308e+01,1.487807814e+01,8.637244776e+01,7.743015688e+01,4.355710872e+01,2.549880998e+01,8.904286699e+01,7.939896407e+01,9.959987102e+01,1.591278997e+00,1.676089670e+01,4.068527608e+01,8.796604217e+00,3.888252200e+01,4.768372147e+01,3.673440410e+00,7.896755594e+01,4.771234807e+01,3.076628987e+01,7.493794988e+01,2.797443396e+01,5.305621847e+01,1.823322445e+01,3.306888003e+01,8.004398757e+00,7.885509240e+01,4.561535775e+01,8.469659217e+01,3.788863669e+01,2.760711399e+01,2.255826052e+01,4.157666761e+00,4.120014947e+01,7.697332474e+01
7.759554198e+01,8.317614929e+01,2.877959678e+01,4.584905955e+01,4.164743435e+01,1.835004541e+01,9.385884634e+00,8.604407183e+01,9.161287906e+01,1.923474368e+01,8.378375253e+01,4.661302490e+01,5.972004756e+01,8.480476567e+01,5.496073215e+01,3.071360962e+01,5.677247600e+01,1.889230677e+01,7.655650769e+01,8.756959271e+01,1.403609300e+01,2.366563668e+01,5.609702967e+01,1.051045916e+01,6.977871976e+01,5.392920524e+01,2.766919442e+01,6.914334438e+01,1.325305888e+01,6.292698009e+01,2.988332624e+01,4.379690776e+01,5.099131975e+01,1.397334835e+01,8.308498229e+01
4.046316040e+01,1.765589468e+01,1.425708078e+00,9.244829502e+01,4.913637342e+01,1.607902077e+01,4.381422701e+01,3.132461162e+01,8.270598488e+01,1.733103976e+01,6.961149348e+01,9.898621155e+01,9.052787005e+01,9.500518502e+01,6.597076442e+01,6.980543527e+01,4.031784978e+01,9.670767922e+01,7.433207916e+01,8.574593442e+01,2.129673633e+01,4.592483926e+01,3.324881551e+01,9.806800047e+01,4.928837024e+01,3.440504003e+01,7.313792873e+01,3.375592632e+00,4.737138014e+01,7.991895526e+01,3.077019569e+01,6.448877490e+01,5.556772013e+01,4.749079216e+01,9.233506502e+01
3.101205448e+01,5.203358648e+01,2.059125302e+01,7.571731043e+00,3.020245371e+01,9.139212180e+01,4.974960504e+01,8.422776841e+01,6.607462779e+01,7.922466353e+00,6.644348936e+01,7.593515612e+01,2.896590278e+01,2.815143968e+01,6.215214317e+01,2.693292112e+01,8.345741435e+01,1.021689424e+01,1.077289222e+01,1.785910027e+01,1.155701525e+01,7.809098150e+01,4.454847153e+01,4.207738918e+01,7.768062197e+01,9.775322153e+01,7.999043515e+01,7.722061752e+01,7.908095734e+01,7.289562122e+01,1.505133195e+00,1.102973944e+01,9.518466020e+01,9.179002529e+01,4.983944359e+01
8.090339205e+01,5.484545487e+01,4.492651590e+01,5.737024570e+01,5.245968904e+01,7.209645929e+01,3.585317592e+01,7.884206300e+01,4.406175779e+01,7.463582999e+01,1.035101114e+01,1.618956306e+01,5.062228167e+01,3.509745438e+01,1.439111271e+01,1.546705690e+01,8.676930393e+01,3.319363156e+01,5.034159623e+01,3.325443596e+01,3.710056572e+01,3.686985196e+01,8.711854102e+01,5.701192712e+01,4.416521648e+01,9.117214474e+01,8.860755235e+01,3.893922009e+01,4.022467813e+01,8.307333066e+01,7.334088944e+01,7.958647004e-01,7.191853448e+01,3.828411565e+01,9.828194515e+01
1.745275288e+01,3.569793420e+01,3.880191087e+01,1.800055570e+01,3.828984140e+01,3.581202414e+01,9.312522745e+01,5.000742324e+01,5.776901256e+01,7.041112946e+01,4.777077360e+01,9.289996167e+01,4.364529600e+01,8.528471698e+01,9.352595649e+01,9.395285520e+01,7.801323532e+01,4.688105597e+01,8.760693923e+01,3.616865830e+01,1.012797191e-01,6.866412569e+01,1.393026221e+01,7.568286234e+01,1.951048780e+01,7.775098059e+01,3.167521338e+01,3.726304150e+00,8.301029727e+01,4.417524163e+01,4.347669403e+01,6.977377615e+01,2.388052857e+01,9.616123950e+01,3.842816246e+01
9.797808190e+01,8.713414598e+01,2.786663327e+01,4.069123712e+01,7.677495264e+01,6.521231094e+01,9.173937381e+01,6.044254911e+00,5.405613202e+00,8.085972835e+01,6.170609446e+01,7.318851052e+01,3.403999278e+01,5.275606663e+01,4.328818696e+01,9.867966980e+01,8.053659657e+01,4.557051170e+01,7.187496641e+01,1.721493205e+01,3.303855089e+01,6.893161511e+01,9.596734519e+00,6.864627941e+01,1.100306448e+01,9.463010436e+01,6.269898259e+01,6.013589034e+01,7.492807637e+01,4.580489332e+01,3.528770385e+01,5.123085232e+01,5.003580932e+01,4.076315903e+01,5.908170089e+01
3.539773431e+01,9.550237486e+01,8.804287037e+01,7.650537747e+01,1.804452467e+01,8.683344496e+01,4.856902970e+01,3.359661043e+01,3.714946039e+01,8.806920537e+01,3.631779269e+00,8.344715820e+01,1.096061763e+01,4.738295994e+01,8.878675683e+01,2.091439717e+01,1.776765996e+01,5.667217248e+01,9.417609626e+01,6.104854590e+01,9.046098796e+01,7.256068779e+01,5.382110794e+01,3.859628874e+01,4.692474400e+01,7.407672166e+01,6.678234791e+01,6.162654858e+01,8.011668702e+01,9.867960545e+01,7.247114334e+01,3.278069251e+01,9.839136910e+01,9.137412627e+00,9.424749188e+01
8.150508409e+01,8.536674881e+00,7.066611537e+01,1.126212528e+01,5.843733094e+00,7.274503025e+01,7.125769399e+01,5.690576582e+01,4.344558813e+01,2.992057963e+01,4.612954319e+00,8.192607958e+01,7.338675212e+01,8.233638500e+01,2.963233146e+00,7.925441583e+01,3.568829230e+01,9.319366518e+01,9.802972566e+01,3.452208789e+01,9.097179760e+00,8.539169316e+01,6.430617537e+01,4.007774689e+01,3.850545832e+01,4.039511480e+01,5.026605839e+01,9.491645139e+01,1.348272679e+01,7.945870046e+01,4.765995873e+01,7.537604846e+01,7.167560188e+01,3.630695460e+01,7.074382005e+00
6.950406370e+01,2.699031764e+01,9.920938324e+01,7.307017251e+01,7.369441877e+00,4.333770482e+00,4.063687883e+01,2.146796956e+01,2.112385354e+01,1.740193481e+01,2.555675537e+01,5.436099950e+00,6.681450465e+01,4.191026500e+01,7.042070145e+01,6.025665126e+01,9.583019690e+01,6.361621961e+01,1.264680963e+01,6.923417656e+01,2.778830762e+00,1.406463940e+00,1.557210671e+01,5.189864087e+00,9.657889954e+01,6.288426829e+01,6.883875951e+01,3.272095659e+01,4.833429690e+01,5.889208920e+01,3.788485817e+01,4.010039825e+01,7.791418873e+01,1.225232511e+01,5.117202390e+01
7.404909969e+01,8.882408374e+01,2.505986914e+01,9.307268823e+01,3.534684653e+01,2.895111299e+01,7.432615838e+01,6.269551424e+01,1.404038208e+01,5.510347589e+00,1.839689323e+01,4.854797097e+01,3.869865988e+01,8.039593836e+01,1.477694624e+01,6.415508141e+01,9.177313007e+01,6.561385733e-01,2.878894571e+01,3.875218386e+01,8.628022813e+00,3.519267294e+01,6.285465036e+01,6.672525470e+01,4.674330505e+01,6.926719405e+01,8.671978176e+01,7.307827041e+01,2.744247471e+01,9.750259570e+01,5.420735125e+01,9.077744522e+01,3.208531081e+00,7.864084439e+01,8.480116577e+01
1.186357273e+01,3.566564536e+00,1.740978663e+01,7.939930344e+01,9.607934523e+01,9.433974285e+01,8.548505996e+01,8.748560247e+01,3.280769149e+01,6.656392107e+01,6.039618128e+01,5.319986825e+01,5.284821095e+01,1.889235694e+00,9.924255245e+01,8.733170286e+01,7.433445212e+01,2.308229433e+00,5.806566874e+01,1.930790624e+01,6.843957143e+01,7.382770298e+01,9.182029130e+01,2.930350761e+01,2.738140204e+01,3.933138336e+00,6.361869191e+01,4.610102224e+01,1.689518863e+01,9.927153868e+01,9.826082332e+01,4.860326522e+01,6.168187373e+01,9.480897979e+01,7.952531926e+01
7.243888301e+00,5.943947244e+01,3.578207535e-01,9.096874558e+01,6.192000164e+01,5.288540960e+01,3.357416472e+01,8.303075299e+01,8.171205626e+01,1.265755631e+01,1.729132480e+01,9.017989867e+01,1.896179632e+01,9.355313177e+01,2.644054776e+01,2.223235510e+01,5.344432008e+01,9.854569917e+01,5.748845689e+00,5.673698562e+01,8.603464861e+01,2.994348500e+01,6.959277716e+01,7.427455294e+01,6.206373983e+01,5.717880213e+01,6.331208627e+01,5.151518672e+01,3.895165480e+01,7.705189075e+01,5.391849689e+01,7.594008026e+01,8.656609331e+01,1.100416069e+01,5.145997430e+01
2.980976087e+00,8.645246302e+01,6.493668122e+01,7.012265230e+01,7.615614963e+01,1.209653996e+01,1.745164910e+01,4.620916400e+01,6.131624499e+01,4.608454026e+01,8.336364362e+00,4.450464075e+01,3.755803005e+01,9.415807526e+01,9.098064509e+01,9.796007460e+01,4.147419946e+01,6.375594349e+01,2.789882860e+01,8.593452059e+01,5.546048767e+01,6.539309113e+01,8.701192974e+01,3.779478156e+01,6.901527821e+01,9.193748184e+01,9.708683865e+01,2.099884126e+00,2.399697901e+01,6.502104248e+01,3.894260631e+01,8.187270135e+01,3.103639013e+01,5.090628357e+01,9.761232626e+01
2.540673165e+01,8.632104784e+01,7.439904947e+01,3.403838831e+01,9.742632989e+01,6.288662630e+01,4.827383267e+01,3.473384723e+01,5.160094495e+01,3.382737715e+01,8.611103642e+01,4.394427415e+01,2.864558646e+01,6.559910445e+01,7.250010761e+01,9.891149697e+01,6.085399125e+01,4.877970265e+01,7.644919858e+01,3.764934507e+01,8.419632102e+01,7.263126375e+01,3.464009511e+01,5.434483826e+01,3.383229436e+01,6.945664447e+01,4.393974945e+01,7.390864285e+00,8.676319653e+01,5.972464812e+01,9.392640115e+01,7.996149992e+01,2.136312766e+01,3.244249318e+01,4.069689649e+01
2.115683246e+01,9.474545115e+01,4.921151934e+01,7.358336118e+00,2.599308026e+01,1.097437361e+00,5.455023192e+01,4.298599753e+01,7.743110159e+00,2.706387494e+01,2.681735346e+01,1.246085498e+01,4.294214370e+01,8.472755007e+01,8.606869714e+01,9.369589714e+01,9.354034760e+01,7.790488886e+01,1.008994357e+01,6.435337180e+01,5.327205910e+01,4.706423324e+01,4.599403524e-01,7.804806672e+01,6.789170175e+01,1.632569726e+01,4.961757894e+01,3.723473892e+01,1.875612555e+01,5.020733407e+01,2.699263120e+01,3.866948979e+01,8.633955297e+01,6.514999019e+01,6.956427023e+01
5.858271293e+01,6.882608148e+01,5.134518992e+01,3.366882461e+01,6.592809761e+01,5.499994479e+01,8.708359511e+01,8.892472502e+01,8.068455387e+01,9.768245180e+01,4.168578646e+01,8.801958222e+01,1.670194758e+01,9.287580623e+01,5.184258981e+01,4.246296417e+01,9.790216273e+01,6.263471804e+01,5.662796664e+01,9.531960432e+01,9.137741096e+00,3.206275185e+01,2.790568798e+01,6.646429577e+01,2.946822105e+01,2.609714911e+00,5.389462102e+01,6.478303834e+01,7.183335778e+01,9.448298278e+01,4.262004708e+01,1.010209982e+01,2.849624456e+01,7.996044672e+01,4.830038076e+01
6.054390693e+01,9.440887570e+01,4.245060203e+01,8.014541693e+01,2.466043017e+01,9.752926498e+01,2.839277334e+01,1.290662893e+01,4.333430427e+01,9.655354660e+01,4.520957797e+01,5.178596825e+01,7.642387603e+01,7.626262192e+01,3.986361197e+01,5.983152477e+01,7.403965005e+01,6.338042046e+00,4.914125819e+01,7.252699959e+00,4.374082310e+01,6.675030012e+01,7.537669512e+01,7.285966691e+01,3.057826534e+01,5.111154308e+01,8.004134513e+01,6.429647361e+01,1.972485333e+01,2.312652355e+01,3.905666738e+01,1.715535261e+01,9.427007652e+01,3.595583646e+01,7.730419246e+01
5.271607745e+01,1.476109621e+01,7.755833680e+01,4.216149361e+01,4.033480671e+01,6.714988742e+01,8.280995282e+01,6.224833340e+01,6.988868835e+01,9.455429202e+01,8.702471029e+01,2.767605727e+01,9.361308519e+01,4.651058546e+01,8.735011855e+01,6.263816508e+01,3.480775733e+01,8.118057811e+01,7.731420386e+01,2.046952874e+01,3.590239648e-01,6.735704793e+00,3.729296015e+00,4.836763726e+01,7.412279617e+01,7.968571103e+01,4.210441458e+01,6.661892478e+01,7.662169994e+01,7.904858024e+01,5.036073174e+01,5.190333152e+01,9.777570820e+01,4.295159283e+01,4.325272757e+01
3.689888169e+01,6.874818109e+01,6.956797153e+01,2.517483615e+01,1.496659776e+01,5.813572784e+00,4.875745749e+01,9.988530164e+01,6.195369986e+01,2.372196136e+01,9.205404758e+01,7.358176490e+01,3.978627831e+01,1.037941821e+01,4.031255323e+00,9.309602866e+01,2.010626627e+01,7.241709262e+01,1.278872852e+01,9.739328395e+01,6.726454143e+01,7.136164920e+01,2.301559276e+01,6.369677467e+00,8.480635477e+01,3.855352366e+01,5.481651473e+01,2.069823966e+01,6.429658539e+01,8.185490359e+01,7.217855344e+01,1.988434175e+01,8.821214127e+01,9.915842294e+01,6.329173270e+01
