v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72
8.517864842e+01,7.055817680e+01,8.372395589e+01,2.767160921e+01,7.181117839e+01,9.834855644e+01,1.997528014e+01,5.134137325e+01,9.717440055e+01,5.082610135e+01,3.238261374e+01,7.038370050e+01,6.777958662e+01,3.147858929e+01,9.852570860e+01,1.287786946e+01,4.452198291e+01,7.303614265e+01,1.662382625e+01,3.440164817e+01,6.812467512e+01,3.396365481e+01,5.040650713e+01,8.405823035e+01,8.879151038e+01,8.496500139e+01,1.734401118e+01,5.927532265e+01,7.961269897e+00,2.223733699e+01,7.081774931e+01,8.435135028e+01,2.368031697e+01,5.117497869e+01,7.162647121e+01,1.668886724e+01,6.760683869e+01,4.315150482e+01,3.611077643e+01,7.755413046e+01,4.291057477e+00,2.881193834e+01,8.714948639e+01,5.780909749e+01,7.705673189e+00,2.533015799e+01,4.639413790e+01,7.315594338e+01,2.733221748e+01,2.065016493e+01,4.084745794e+01,9.860544124e+01,7.793766746e+01,6.779768065e+00,3.686309171e+01,3.156290942e+01,5.645405366e+01,4.509881149e+01,8.762698097e+01,7.234553120e+01,2.235044791e+01,9.187567244e+01,2.699864202e+01,9.589471721e+01,7.384258900e+01,3.967477534e+01,3.798203268e+01,1.370530667e+01,8.249275862e+01,3.871993421e+01,2.349554284e+00,8.477195622e+01
9.371037400e+01,2.470610785e+01,9.702787878e+01,4.223557545e+01,3.511327175e+01,2.587644084e+01,2.229734383e+01,8.573824313e+01,5.302367553e+01,5.581418279e+01,5.037777686e+01,3.767105014e+01,1.497475545e+01,4.560643689e+01,4.147587070e+01,6.613480948e+01,2.268452866e+00,9.859634002e+01,8.735642647e+01,9.019582875e+01,7.341903833e+01,1.583910790e+01,2.688771571e+01,5.065840182e+00,9.691338555e+01,8.817555798e+01,3.676175877e+01,2.792677014e+01,7.169475695e+01,9.740094986e+01,3.050432781e+01,3.048812671e+01,6.507282053e+00,3.620689447e+01,8.780408891e+01,3.927691629e+01,7.601222500e+01,2.810352077e+01,5.833582032e+01,2.814496860e+01,6.748312234e+01,5.762595277e+01,6.420975933e+01,7.130933143e+00,5.791739069e+00,7.088803297e+01,5.181273769e+01,7.360097932e+01,6.876775054e+01,7.258511340e+01,9.010087936e+01,7.725848980e+01,6.288606202e+01,7.360804545e+01,9.137204701e+01,7.037924182e+01,4.551371611e+01,2.310691282e+01,6.930840161e+01,5.543801114e+01,7.048790116e+01,2.949211102e+01,4.884451620e+01,4.902285366e+01,6.517709195e+01,8.969839861e+01,8.805492085e+00,4.068101845e+01,3.978948365e+01,8.246682834e+01,8.909754403e+00,1.201697644e+01
6.802345268e+01,3.437391694e+01,5.337374413e+01,5.403986317e+00,3.599737572e+01,3.674514508e+01,6.990739969e+01,7.068705005e+01,8.413609948e+01,6.816745691e+01,4.780882427e+01,9.106896993e+00,3.178553119e+01,8.997359719e+01,6.459691452e+01,3.401021899e+01,8.800827381e+01,2.872075000e+01,6.052066675e+01,6.757653654e+00,6.965588220e+01,5.736588218e+01,7.342936699e+01,3.224630739e+01,6.123934773e+01,3.990778263e+00,8.822052556e+01,3.701366128e+01,7.805292984e+01,3.164584538e+00,4.787294683e+01,8.228700504e+01,7.968723877e+01,5.607751418e+01,5.009507275e+01,3.566606600e+01,9.394322986e+01,7.815846757e+01,7.586246569e+01,7.963291834e+00,4.493381914e+01,5.913409415e+01,4.344470802e+01,3.132123600e+01,2.749166849e+01,8.602786827e+01,4.825943825e+01,2.209958623e+01,7.548200964e+01,1.767363263e+01,5.041007120e+01,8.566419202e+01,6.588486059e+01,3.192314560e+01,8.600317247e+01,3.809057557e+01,3.283671511e+01,6.805793494e-01,7.707355504e+01,1.900138923e+01,8.757581650e+01,9.415723914e+01,7.421725553e+01,9.523482981e+01,6.728194612e+01,4.247807853e+01,9.796694831e+01,2.224050505e+01,4.432907268e+01,5.252742409e+01,3.700538588e+01,9.363629228e+01
3.300988074e+01,3.228664652e+01,7.832447262e+01,2.966103135e+01,6.151596853e+01,6.005704538e+01,1.624762162e+01,9.173744337e+01,3.648776412e+01,5.240233282e+01,4.221386269e+01,5.008493740e+01,5.385982245e+01,5.025113839e+01,4.216280046e+01,8.987712299e+00,6.023809527e+01,1.296704909e+00,2.611762079e+01,5.312861950e+01,3.004147835e+00,9.238331457e+00,4.764716728e+01,5.730584751e+01,1.238452036e+01,5.125661770e+01,1.710442047e+01,5.598294648e+01,4.851774299e+01,6.543983846e+01,9.271377925e+01,8.850746424e+01,8.141236134e+01,4.180640312e+01,5.746693599e+01,9.717854544e+01,2.704537950e+01,3.373691350e-01,5.849458906e+01,2.959580267e+00,6.876471173e+00,8.925558023e+01,2.650771878e+01,5.772679186e+00,2.840574819e+01,8.571830427e+01,9.009435568e+01,8.957576658e+01,3.887086383e+01,1.595054734e+01,3.966331134e+00,7.629173101e+01,1.466219774e+01,9.509700365e+01,5.546369865e+01,9.761536610e+00,4.835181894e+01,3.848953155e+00,7.505902789e+00,5.778315164e+01,4.938151008e+01,4.707944848e+00,9.178397026e+01,8.661934880e+01,7.019677803e+01,2.415904801e+01,1.917284545e+01,5.712739657e+01,8.485921600e+01,4.023667683e+01,6.220790014e+01,6.458050162e+01
4.386119594e+01,8.072397223e+00,5.236470519e+00,3.027405128e+01,4.234142101e+01,8.969639231e+00,4.164699384e+01,9.406965473e+01,1.482016842e+01,4.060442369e+01,1.476462891e+01,4.840183434e+01,6.552786147e+01,4.137480907e+01,4.862531426e+01,6.854088824e+01,9.879039531e+01,5.744780528e+01,8.576716138e+01,3.465976230e+01,3.118121339e+01,9.792145218e+01,4.618957927e+01,7.872327384e+01,4.019956006e+01,5.788558848e+01,3.584363520e+01,1.677201271e+01,4.738597379e+01,9.202194853e+01,7.795949136e+01,1.239984953e+01,4.420788968e+01,2.569378135e+01,2.283034878e+01,6.624316480e+00,2.995339791e+01,7.826833389e+01,7.019400114e+01,9.375778075e+01,8.011337808e+01,2.431852267e+01,7.943155386e+01,7.135000187e+01,4.026181734e+01,8.101353972e+01,4.007608612e+01,4.901265299e+01,3.913828364e+01,3.830644896e+01,8.685901233e+00,4.420999047e+01,7.434278241e+01,9.242420249e+01,7.240485661e+01,2.678728986e+00,2.235667119e+01,4.513127947e+01,7.089985576e+01,1.858296229e+01,2.345807440e+01,5.842953278e+01,1.030740498e+01,6.029547573e+01,9.479379981e+01,8.142755293e+01,6.421499513e+00,7.090284346e+01,4.286127523e+01,9.010462038e+01,9.855205123e+01,1.018251622e+01
5.328324997e+01,7.622991236e+01,7.335158872e+01,2.956082296e+01,6.205924389e+01,6.550513577e+01,8.969580206e+01,6.976348652e+01,9.913373137e+01,2.627572829e+01,3.159178803e+01,4.411605983e+01,1.800499937e+01,6.038659281e+01,7.883676639e+01,1.052155591e+01,8.093863283e+01,2.880444901e+01,8.003329818e+01,3.456005124e+01,4.426229061e+01,2.696687818e+01,1.113565099e+01,3.063795864e+01,8.818589550e+01,8.180936355e+01,9.262783742e+01,8.824675651e+01,4.488323491e+00,6.019149169e+01,4.798763669e+01,2.339197859e+01,8.770130406e+01,3.505018319e+01,9.938734953e+01,6.540848754e+01,7.912313132e+01,8.237997214e+01,3.857784635e+01,9.852861077e+01,8.770704770e+01,8.344536237e+01,9.396858055e+01,7.162707542e+01,5.826481590e+01,8.782198746e+01,2.314830176e+01,1.558887804e+01,3.332665730e+01,8.481329118e+01,6.789531085e+01,5.935546349e+01,7.080577354e+01,2.256896996e+01,1.006720278e+01,7.350501648e+00,2.865689475e+00,4.016620115e+01,3.306263843e+01,4.179353495e-01,7.496004478e+01,4.329529760e+01,1.988608056e+01,7.704742022e+01,2.174727857e+01,1.631891359e+01,9.312198858e-01,7.467660680e+01,1.848912292e+00,3.597377169e+01,2.202835086e+01,6.823399797e+01
4.810017360e+01,5.967545149e+01,7.886483786e+01,6.135944471e+01,9.738123171e+01,9.755479660e+01,8.766010460e+01,4.354837066e+01,2.895118938e+01,1.629219074e+01,8.436374864e+01,7.559672941e+01,7.548574665e+01,6.913567180e+01,3.596170460e+01,8.322933074e+01,9.411682130e+01,9.337619961e+01,9.992329116e+01,4.863745599e-01,1.536708914e+01,4.545157938e+01,1.852537589e+01,2.023333388e+01,2.092965365e+01,3.598048342e+01,4.330912457e+01,7.011331839e+01,9.451442899e+01,4.401598860e+01,9.680194505e+01,6.885779933e+00,7.559795189e+01,1.577673206e+01,3.650153757e+01,7.121424669e+00,9.812814685e+01,7.147205207e+01,6.986505540e+01,1.476028458e+01,3.017626593e+01,8.805670526e+01,3.809578557e-01,1.506179848e+01,8.066948953e+01,1.314863657e+01,4.350492185e+01,8.137479214e+01,2.957887666e+01,7.577703571e+01,7.958775691e+01,8.996896356e+01,3.105521146e+01,6.122401095e+00,4.015925016e+01,5.494235988e+01,9.302740721e+01,1.190333441e+01,2.399514862e+01,9.178177644e+01,3.467577349e+01,4.534431820e+01,1.337404325e+01,9.660826462e+01,5.886680859e+01,2.713752020e+00,2.461658238e+01,1.646245213e+01,1.632715086e+01,5.638696451e+01,8.865000642e+01,2.368513913e+01
1.079355506e+00,7.700814961e+01,5.740884905e+01,6.238093237e+01,1.229759994e+01,7.999321628e+01,7.468528613e+01,1.140997494e+01,7.653491751e+01,6.159397939e+01,7.022391266e+01,3.210505529e+01,2.086538537e+01,6.369884132e+01,5.967582868e+01,1.678445317e+01,6.072739881e+01,9.638341492e+01,3.818165941e+01,1.198598099e+01,5.180981052e+01,6.480939270e+01,9.179407400e+01,2.496571017e+01,5.479772740e+01,2.643498220e-03,9.959363151e+01,3.155436615e+01,6.346867824e+01,1.980079816e+01,5.767181311e+01,7.285483370e+01,9.350634552e+01,3.471118459e+01,5.999794587e+01,1.575766352e+01,7.146329033e+01,7.464997811e+01,3.462508903e+01,2.862489662e+01,9.233135231e+01,4.015224949e+00,9.245145490e+00,7.979610385e+01,5.270448634e+01,6.324412326e+01,4.220245423e+01,1.542861074e+01,1.054538366e+01,2.491327684e+01,7.587036445e+00,3.123277836e+01,5.577696431e+01,1.249302236e+01,1.969288020e+01,8.198205107e+01,4.957535617e+01,1.244298578e+01,7.220235207e+00,1.294185097e+01,6.503432254e+01,3.085345519e+01,6.499332102e+01,2.054715014e+01,1.253794601e+01,7.340857749e+01,5.241430991e+01,5.238819514e+01,5.029328766e+01,4.713013688e+00,6.250030634e+01,2.307895118e+01
6.557020263e+01,8.974545787e+01,4.135228655e+01,4.446518871e+01,4.679106920e+01,1.013952517e+01,2.889236156e+01,5.620995153e+01,8.840360720e+01,4.611665546e+01,8.089180317e+01,1.787442077e+01,8.467056487e+01,7.531011850e+01,1.950776051e-01,9.392453852e+01,2.155658627e+01,5.504492172e+01,1.622506297e+01,2.026714192e+01,8.326591709e+01,7.148188104e+01,2.392121015e+01,3.464955243e+01,9.833430177e+01,3.362932006e+01,8.121218659e+01,9.249984339e+01,2.351528383e+01,7.761920362e+01,8.143859582e+01,8.401441742e+01,6.762038145e+01,7.818162040e+01,1.002109518e+01,4.335373684e+01,7.973314401e+01,6.644582108e+01,8.105503661e+01,2.091889739e+01,2.378284426e+01,3.372867388e+01,9.052982264e+01,7.298659685e+01,1.204421834e+01,8.491337296e+01,1.804969804e+00,5.985232393e+01,7.760317951e+01,3.700801331e+00,5.309862740e+01,9.625485279e+01,2.539932107e-01,7.646413269e+01,7.839496232e+01,4.601236054e+00,6.807570671e+01,2.429859628e+01,3.035754254e+01,6.804266286e+01,1.456932334e+01,2.611413338e+01,3.788489711e+01,4.836601350e+01,2.997464853e+01,5.175204111e+01,3.677156641e+01,1.180075074e+01,9.186687472e+01,2.017735258e+01,4.725521639e+01,1.738495809e+01
3.135558208e+01,1.365950033e+01,3.330412800e+01,4.565319024e+01,1.564033294e+01,2.917440223e+01,1.349763518e+01,6.745212301e+01,1.150116137e+01,3.709030253e+01,5.677507107e+01,1.537187722e+01,2.861122223e+01,1.767140851e+01,6.152077732e+01,3.127328825e+01,7.012434670e+01,3.947127004e+01,3.366083970e+01,8.647276225e+00,8.173718928e+01,2.619217351e+01,1.377613562e+01,2.075802609e+01,6.087349518e+01,3.188901216e+01,7.269112870e+01,7.332660073e+01,6.257814390e+01,1.073900921e+00,7.044467594e+01,9.900680386e+01,4.879061794e+01,7.029958005e+01,8.007733939e+01,9.534839333e+01,7.587416538e+01,4.494922677e+01,4.815056962e+01,9.525085430e+01,7.265151429e+01,3.889752444e+01,1.330206530e+01,3.177789965e+01,4.379939967e+01,9.165663923e+01,5.033708142e+01,7.954292397e+01,5.629751149e+01,1.860176076e+01,2.245935595e+00,5.889876158e+00,7.997346137e+01,2.041022562e+01,7.870296760e+01,8.073685040e+01,3.679997876e+01,1.031685991e+01,3.548212252e+01,7.687921736e+01,8.068849719e+01,2.836908595e+01,7.871399211e+01,1.179283067e+01,3.599108553e+01,1.579825035e+01,6.652402251e-01,6.819919394e+01,8.023783422e+01,1.660804497e+01,4.418703877e+01,3.073110396e+01
9.416631765e+01,3.533442018e+01,4.040286748e+01,4.400612946e+00,6.798063358e+01,4.304383260e+01,9.836098165e+01,5.545684697e+01,7.573857535e+01,3.917579761e+01,2.454623146e+01,5.092383384e+01,2.444810090e+01,8.687718233e+00,5.663010547e+01,8.707404227e+01,2.983250653e+00,1.099647585e+01,1.322711888e+01,4.452257121e+01,8.551468788e+01,7.917277726e+01,8.459885152e+00,7.600687138e+01,6.282766906e+00,4.906163400e+01,2.421835228e+01,9.405972793e+01,4.433149178e+01,7.572380591e+01,8.588486965e+01,8.877253002e+01,9.434599083e+01,8.731419472e+01,3.773198224e+01,5.786767840e+01,8.169354467e+01,1.394271657e+01,5.736435505e+00,3.566529833e+01,2.710634761e+01,9.512582508e+01,8.864659037e+01,3.598189777e+01,7.183587443e+01,9.852310730e+01,9.731048773e+01,9.332514122e+01,6.750511323e+01,8.306682004e+01,7.319488950e+01,3.542656594e+01,9.711465319e+01,4.734568081e+01,4.096836857e+01,7.555670266e+01,5.843020008e+01,5.249989530e+01,4.780782920e+01,6.567429780e+01,3.138020579e+01,1.475234560e+01,2.058447747e+01,5.239027798e+01,8.659753781e+01,7.569604104e+01,4.985532723e-06,2.144321750e+01,6.618611349e+01,7.650210143e+01,7.007847670e+01,7.901029434e+01
6.298020046e+01,3.814212338e-01,3.167416992e+01,1.665576794e+01,3.222607063e+01,7.057507472e+01,8.900591714e+01,5.334228548e+01,8.157447202e+01,3.871225292e+01,8.371670184e+01,7.402617147e+01,3.564453564e+01,9.196986043e+01,6.813621568e+01,6.405496381e+01,2.408086144e+01,3.975427438e+00,5.384107490e+01,5.705548624e+01,1.435451303e+01,7.423548690e+01,5.929681230e+01,3.908769194e+01,3.371078523e+01,9.839717761e+00,9.902763587e+00,3.419326365e+01,3.976030171e+01,7.783607437e+01,6.357824679e+00,7.447321085e+01,6.864258163e+00,5.809170981e+01,6.821704147e+01,5.689104833e+01,2.695476824e+01,3.053760338e+01,5.444838700e+01,2.054742335e+01,6.247349813e+01,4.146732554e+01,6.613529588e+01,6.336169410e+01,7.221610278e+01,4.516197926e+01,9.845162342e+01,3.294337092e+01,3.508606117e+01,3.418689838e+01,8.420103344e+00,9.204001163e+01,7.246668715e+01,2.848411089e+01,6.395416436e+01,3.594305766e+01,8.302990988e+01,3.066347719e+00,1.212769447e+01,1.233607973e+01,1.155167142e+01,7.465391590e+00,4.174664269e+01,1.504022091e+01,9.563924123e+01,5.213154906e+01,1.555499436e+01,4.686436520e+01,4.328869853e+01,5.180325780e+01,5.867689143e+01,4.886577416e+01
2.355344931e+01,9.998566469e+01,7.793672440e+01,9.987906018e+01,5.035944168e+01,7.174005379e+01,4.048284780e+01,5.946487553e+01,3.399197522e+01,8.675568661e+01,8.422698989e+01,4.025313916e+01,6.844940104e+01,5.370894237e+01,3.278183905e+01,8.885662727e+01,1.476883564e+01,6.501090808e+00,9.470153535e+01,5.556316091e+01,2.968574209e+01,9.349638904e+01,9.082117074e+01,4.050440340e+00,9.856916399e+01,6.437342392e+01,1.027102349e+01,9.488471562e+00,2.878497092e+01,5.300364308e+01,7.645596619e+01,6.853883553e+01,2.314271133e+01,2.580927216e+01,7.699749193e+01,6.441613133e+01,1.634670573e+01,5.917787960e+01,9.728898690e+01,5.938797038e+01,7.336230336e+01,3.329764835e+01,4.621516046e+01,2.790516434e+01,6.032079640e+01,5.451209395e+01,1.012092164e+01,2.225953608e+01,9.823141487e+01,1.295431774e+01,5.168670393e+01,9.507438593e+01,8.658145378e+01,8.580555381e+01,1.015731269e+01,6.806761467e+01,5.920916402e+01,1.144528091e+01,7.686426060e+01,8.369068658e+01,6.165737723e+01,2.413752697e+01,9.748776496e+00,6.165393123e+01,4.290973087e+01,3.797885402e+01,6.962671431e+01,6.328269300e-01,7.135802720e+01,2.171958077e+01,1.149809395e+01,4.338012086e+01
5.172817366e+01,2.344215138e+01,9.492717312e+01,1.207046489e+01,5.073123004e+01,3.718565478e+01,6.647367063e+01,7.785866152e+01,6.906943595e+01,9.256421590e+01,7.812338021e+01,5.130195085e+01,9.921391194e+01,9.953884642e+01,5.505379635e+01,5.854042061e+01,4.147318338e+01,6.134132875e+01,7.472533945e+01,6.057177663e+01,7.613484354e+01,5.787194940e+01,5.461402612e+01,9.155734739e+01,5.948637720e+01,8.098781334e+01,5.738011121e+01,6.281984922e+01,8.081344644e+01,8.223543748e+00,6.759793803e+01,7.291258146e+01,4.144957321e+01,5.510662147e+01,8.677248097e+01,8.936526264e+01,1.874840099e+01,7.644850386e+01,2.070746541e+01,6.268230167e+01,1.752983287e+01,3.846293088e+01,9.562724804e+01,1.498174976e+01,4.609817605e+01,7.278184543e+01,7.501726785e+01,6.652674595e+01,6.133914883e+01,8.036092753e+00,2.802728239e+01,3.154130348e+01,1.012077213e+01,8.378924522e+01,3.901117643e+01,2.366538531e+01,2.385523477e+01,5.021705331e+01,7.194431130e+01,7.321678634e+01,5.653708737e+01,2.177793347e+01,9.493852924e+01,1.424938904e+01,6.303855979e+01,2.662260842e+01,9.531030082e+01,9.731052417e+01,5.755529541e+01,6.119328771e+01,6.503568682e+01,7.732774605e+01
7.775524426e+01,8.405663345e+01,7.724218167e+01,9.201691613e+01,8.538929581e+01,8.433266388e+01,5.402137062e+01,3.466364145e+01,9.744269450e+01,6.589486822e+01,1.223703947e+01,8.569461166e+00,2.944173693e+01,2.402623508e+01,8.437838948e+01,9.009351267e+01,1.990041932e+01,6.997579124e+01,6.883471640e+01,3.853965854e+01,5.530411603e+01,3.913247702e+01,2.267083223e+01,4.648371592e+01,7.276656738e+01,6.837127678e+01,2.206435955e+01,9.823111699e+01,1.043271421e+01,6.925621752e+01,9.634093892e+01,7.656852223e+01,2.463946514e+00,1.908050009e+01,3.430790341e+01,7.636631539e+01,1.299140616e+01,3.033153312e+01,6.001204235e+01,1.892783758e+01,8.361507062e+01,9.507921237e+01,7.076217070e+01,7.912344988e+01,6.610605323e+01,5.321790505e+01,2.054456581e+01,2.135949839e+01,3.487021237e+01,9.528205254e+01,9.161303479e+01,1.336078066e+01,5.862664043e+01,2.369882658e+01,4.860532132e+01,8.254605795e+01,7.430680307e+01,6.701413760e+01,2.668165256e+01,9.422072294e+01,8.451017950e+01,7.909024765e+01,4.607115644e+01,3.449952637e+01,5.782667667e+01,9.352191429e+01,6.041757465e+01,1.856221326e+01,1.055686775e+01,3.247198985e+01,6.559106237e+01,6.086921483e+01
4.497100755e+01,7.149920025e+01,4.785269788e+01,8.059603728e+01,8.432538457e+00,4.671679393e+01,7.664273487e+01,9.250607333e+01,9.152477595e+01,9.292781149e+01,6.849006573e+01,6.216525637e+01,8.132718940e+01,2.399813984e+01,9.069368174e+01,1.605896778e+01,4.977215519e+01,7.567279990e+01,6.361330775e+01,8.538774390e+01,1.492640842e+01,6.066149990e+00,9.055213446e+01,2.583853585e+01,1.549059925e+00,8.124398741e+01,4.747692004e+01,7.433686402e+01,5.914624982e+01,4.132532178e+01,7.814164942e+01,5.271419525e+01,4.841917289e+01,3.807067820e+01,7.762616096e+01,7.903602965e+01,4.984689152e+01,2.650190368e+01,1.894355525e+00,5.539206877e+01,3.411668074e+01,5.876656304e+01,4.845899053e+01,6.380189925e+01,2.116539983e+01,9.206791483e+00,7.868146490e+01,9.506959396e+01,6.722876928e+01,5.642270224e+01,1.562736365e+01,8.370680641e+01,8.379076083e-01,7.713803307e+01,2.320589527e+01,8.458920713e+01,4.381587216e+01,8.456160932e+01,9.601818351e+01,6.735019329e+01,6.874943067e+01,6.938349724e+01,9.751153482e+01,4.192928903e+01,3.852157857e+01,3.521307961e+01,2.409085363e+01,4.278606455e+01,6.916388713e+01,1.437673628e+01,1.982036949e+01,1.986777184e+01
4.345309645e+01,4.362575048e+01,3.092603811e+01,5.292226181e+01,3.608696347e+01,9.489830586e+01,7.043178259e+01,2.351682826e+01,6.856124493e+01,2.088083367e+01,2.743171532e+01,5.262099914e+00,8.754079464e+01,1.123004728e+01,9.926208923e+01,6.219617553e+00,7.812661985e+01,8.890919128e+01,8.145976203e+01,3.569586254e+00,7.596690464e+01,5.853166333e+00,5.963005975e+01,7.009794974e+01,4.380000863e+01,7.078217961e+01,9.279532589e+01,7.734434103e+01,4.653666515e+01,2.502488055e+01,4.817258839e+01,8.553820448e+01,5.403835690e+01,4.233635285e+01,2.745364194e+01,4.155330905e+01,9.676645427e+01,3.192232157e+01,2.591486234e+01,5.654864147e+01,3.801673838e+01,6.527502952e+01,9.986383527e+01,9.389389313e+01,9.325109011e+01,9.296610843e+01,1.725940953e+01,3.379507290e+01,4.113174136e+01,3.625105874e+01,4.144966894e+01,5.399548243e+00,4.690102367e+01,5.931647931e+01,8.935261709e+00,5.197669368e+01,7.232298357e+01,2.953633382e+01,9.787619831e+01,1.565888235e+01,8.770172688e+01,6.150086917e+01,9.978184488e+01,3.500151111e+01,7.218791830e+01,9.643950996e+01,6.495763176e+01,1.630628530e+01,6.593889809e+01,7.554360048e+01,3.285320690e+01,3.232385441e+01
1.980372695e+01,5.019211312e+01,6.237648164e+01,8.247223641e+01,1.855848134e+01,3.216201500e+01,6.863455951e+01,3.907733732e+01,4.435563722e+01,8.024187837e+01,1.761945141e+00,7.547978851e+01,3.824289851e+01,4.378650809e+01,7.844598936e+01,6.870736525e+01,2.429578168e+01,9.613806745e+01,7.046550532e+01,3.378452928e+01,9.951090214e+01,9.238575310e+01,2.068788471e+01,2.039832072e+00,9.610253207e+01,8.939191897e+01,2.967596028e+00,3.475544254e+01,1.639975935e+01,6.052165219e+01,7.260112326e+01,7.273814951e+01,1.207536190e+01,8.202389618e+01,6.485428434e+01,8.161717651e+01,6.331613188e+00,8.311038675e+01,7.101444385e+00,7.789733671e+01,3.187742197e+00,8.596641888e+01,8.202759734e+01,7.320605422e+01,1.752859038e+01,2.450600592e+01,9.780696460e+01,8.241779346e+01,6.533907139e+00,6.996094412e+01,5.547904988e+01,9.043011376e+01,3.633476358e+01,6.176667137e+01,5.867755346e+01,1.246449832e+00,7.867512856e+01,8.397784174e+00,2.297135945e+01,7.134068885e+01,8.766200244e+01,9.786161883e+01,3.468424744e+01,3.506773066e+00,9.347787685e+01,4.697952164e-01,6.845721718e+01,2.686164536e+01,6.734536937e+01,7.339308926e+01,8.040044287e+01,3.089434942e+01
5.254202363e+00,5.073061053e+01,7.112983074e+01,2.377188036e+01,6.672192587e+01,5.553045874e+01,9.870851004e+01,5.226538192e+01,7.753655727e+01,6.487034952e+01,9.567896285e+01,5.186383897e+00,2.001713135e+00,3.664481809e+01,8.551993630e+01,4.442949205e+01,3.448768883e+01,1.484340389e+00,4.455717092e+00,4.359262362e+01,3.786879003e+00,6.201981347e+01,3.170782834e+01,9.888326546e+01,2.687449643e+01,7.228598846e+01,8.857409584e+01,2.016677193e+01,6.104171704e+01,8.425052712e+01,6.243810066e+00,4.996307341e+01,1.248986115e+01,8.076875378e+01,4.500880015e+01,8.514466028e+01,6.015256660e+01,1.310068999e+01,3.634139248e+01,3.294364624e+01,1.260235836e+01,2.526534061e+01,9.118967163e+01,2.149774807e+01,2.074928198e+01,2.579153135e+01,9.478468943e+01,2.869347734e+01,8.895636664e+01,6.016735455e+01,3.739322876e+01,7.147944867e+01,9.800338376e+01,7.013990994e+01,8.905602132e+01,4.672580218e+01,1.157374184e+01,7.937065410e+01,6.276884972e+01,3.541959254e+01,7.952033380e+01,1.652774553e+01,9.908366983e+01,7.355172806e+01,4.338302675e+01,8.907898821e+01,3.704025052e+01,7.704085992e+01,3.918514033e+01,8.769807233e+01,6.715333600e+00,4.959301093e+01
