v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52
4.545091101e+01,5.959903692e+01,7.683877018e+01,3.072250133e+00,5.666954443e+01,1.352814474e+01,7.284040199e+01,6.062887533e+01,1.489784121e+01,4.761404996e+01,6.588834288e+01,3.027395799e+01,8.633033970e+01,3.342591767e+01,3.891300174e+01,8.682512141e+01,8.002969530e+01,2.152728370e+01,6.014307766e+01,7.596277177e+01,5.235855340e+01,1.598360892e+01,3.301929458e+01,7.088334179e+01,1.699613603e+01,2.179269632e+01,7.010485682e+01,2.194374267e+01,8.727711364e+01,4.690738329e+01,3.966649068e+01,6.629704010e+01,7.482254059e+01,8.655094832e+01,9.449023815e+01,7.325950726e+01,3.547658406e+01,2.782332594e+01,9.294295119e+01,2.676295694e+01,6.545050118e+01,4.522971242e+01,1.439807559e+01,6.590064900e+00,3.112270443e+01,4.421029541e+01,4.073587100e+01,2.766022089e+01,7.559915608e+01,2.220941750e+01,9.111218710e+01,9.348117818e+01
8.528610227e+01,5.215516139e+01,8.850456820e+01,2.285361545e+01,4.948414346e+01,8.334544160e+01,9.629332782e+01,9.128081774e+01,7.972891294e+01,2.834695180e+01,1.340298218e+01,1.299003002e+01,2.494489977e+01,5.803402950e+01,5.797518985e+01,2.242950826e+01,7.438885200e+01,5.815095216e+01,6.956800213e+01,2.370440843e+01,3.172434273e+00,6.811781020e+01,7.471713046e+01,9.288587527e+01,4.588121064e+01,7.261184955e+01,6.565940561e+01,5.102543778e+01,1.853055091e+01,5.617708681e+01,8.485121403e+01,4.761958919e+01,6.063666018e+01,7.226069216e+01,2.627737347e+01,7.169466384e+01,8.252973280e+01,6.153603019e+01,7.854542102e+01,4.425008385e+01,7.656944607e+01,2.876553629e+01,6.978195623e+01,9.494161153e+01,1.730787382e+01,7.869416548e+01,5.625532371e+01,5.231582335e+01,7.663557700e+01,9.947348480e+01,7.841096276e+01,3.772558527e+01
5.630367513e+01,7.791234501e+01,1.718782410e+01,6.150648960e+00,3.743831029e+01,7.427659549e+01,5.170559139e+01,8.529573883e+01,4.474240746e+01,1.020378694e+01,9.438947339e+01,6.337634000e+01,3.179726628e+01,6.279593466e+01,6.924878138e+01,9.062964046e+01,2.888409983e+01,1.859495315e+01,9.201755557e+00,9.443134005e+01,1.907315263e+01,1.707865482e+01,9.607220847e+01,3.910146293e+01,5.696643945e+01,4.744946054e+00,7.356980580e+01,1.883992334e+01,5.991827309e+01,5.308855102e+01,1.869954281e+01,4.064968059e+01,4.229342006e+01,8.769281770e+01,3.468083697e+01,2.870098384e+01,5.473703857e+01,9.723805198e+01,9.200727300e+01,1.061649002e+01,5.532802980e+01,1.080702008e+01,8.578606928e+01,2.786498486e+01,2.667094611e+01,7.011678883e+01,4.546895206e+01,7.385922265e+01,4.786961205e+01,8.728667888e+01,8.948406079e+01,1.976633041e+01
6.383981236e+01,6.199553899e+01,7.501919432e+01,1.526451281e+01,9.591200561e+01,3.469548209e+01,8.596256306e+01,3.115412496e+00,5.616521796e+01,8.794236250e+01,8.431012405e+01,1.163941287e+01,3.996775772e+01,8.624277379e+00,4.069884162e+01,4.032754366e+01,4.523133373e+01,3.076285205e+01,7.683004354e+01,6.154192357e+01,8.739498737e+01,3.750110890e+01,2.234456665e+01,8.660756029e+01,5.506172831e+01,8.239768781e+01,1.348433389e+01,3.155725119e+01,8.589447853e+01,4.847625009e+01,9.136391000e+01,9.853377082e+01,9.992136817e+01,2.167074183e+01,1.676361440e+01,4.012733800e+01,1.404692513e+01,6.411545871e+01,8.011129731e+01,6.156553728e+01,2.577485330e+01,6.627871359e+01,7.413573582e+01,2.434341847e+01,3.270137081e+00,3.332065801e+01,5.250512841e+01,1.369037793e+01,3.126262854e+01,1.225393576e+00,2.068192298e+01,5.641434288e+00
5.988556102e+00,3.987960652e-01,5.990996280e+01,7.938818746e+01,4.759070952e+01,6.459398431e+01,1.674546106e+01,6.684961890e+01,8.532497681e+01,8.085276956e+01,6.670717560e+01,9.671610716e+01,2.106472937e+01,2.367836984e+00,6.062089448e+01,2.168706798e+01,2.262098474e+01,8.556644577e+01,7.455177785e+01,5.401366758e+01,7.136484154e+00,9.604747130e+01,8.658193166e+01,5.160495854e+00,3.442355002e+01,2.908567995e+01,5.159613435e+01,7.114097466e-01,5.458521413e+01,8.480914868e+01,5.958537753e+01,8.230964165e+01,6.342407835e+01,7.780763225e+01,2.428862264e+01,5.424373198e+01,3.239370550e+01,2.402055500e+00,6.740113285e+01,3.332299840e+00,1.627441513e+01,4.305436268e+01,1.800422915e+01,5.138462119e+01,2.077820599e+00,5.241244020e+01,4.042119044e+01,5.132450745e+01,1.778745492e+01,3.633277165e+01,6.951835463e+01,8.707524304e+01
3.677567962e+01,6.557773067e+01,6.306642569e+01,8.762452707e+01,9.298776450e+01,3.340615375e+01,8.990794424e+01,6.576214742e+01,3.576832795e+01,9.177387625e+01,5.740125153e+00,5.171087326e+01,8.954102351e+01,4.749734638e+01,9.834247119e+01,6.517112026e+01,8.943797533e+01,5.778455564e+01,4.608508198e+01,1.128906610e+01,7.666318006e+01,8.215681475e+01,7.865530539e+01,6.883738381e+01,2.084606073e+00,2.791272301e+01,8.882687922e+01,1.237683969e+01,7.414669219e+00,5.398533345e+01,9.647548608e+01,8.700169973e+01,3.104094985e+01,9.941308713e+01,2.753398641e+01,8.438256795e+01,5.432028413e+01,1.230691487e+01,3.022610751e+01,8.556861625e+01,8.492564045e+01,6.104485472e-01,5.754040626e+01,7.884353207e+01,4.789410709e+01,6.648424836e+01,2.013925822e+01,2.333307617e+01,7.141124626e+01,9.274188325e+01,7.909056531e+01,4.482060939e+01
1.699505887e+01,1.796623324e+01,2.688864500e+01,9.341056339e+01,5.601448548e+01,5.239718745e+01,1.285784314e+01,5.246122992e+01,4.183749054e+01,1.982816204e+01,7.760138694e+01,7.974386301e+01,1.866012574e+01,2.136511279e+00,7.813674724e+01,7.219829262e+01,8.813047570e+01,9.073606841e+00,3.479875971e+00,3.339727209e+00,4.763123145e+01,5.551686364e+01,3.148563387e+01,2.492997485e+00,5.996017006e+01,3.719876528e+01,6.815805460e+01,7.864519523e+00,3.146743182e+01,3.130092649e+01,1.832591019e+00,4.725897957e+01,2.017758039e+01,3.844031801e+01,1.908374307e+01,6.038814099e+00,8.749656054e+00,2.074401584e+01,4.160845644e+01,7.599415659e+01,4.403663600e+01,8.966553898e+01,1.794256968e+01,4.193070578e+01,9.923266361e+01,6.524089572e+01,2.609758839e+01,8.329322516e+01,9.554015578e+01,8.674266917e+00,1.314877487e+01,4.712156052e+01
8.946632318e+01,7.058801635e+01,8.981656113e+01,4.711406178e+01,6.453017749e+01,6.126093687e+01,6.154697229e+01,7.004711281e+01,8.004149109e+01,3.993998451e+01,3.919201040e+01,3.590625956e+01,8.786529872e+01,6.760184767e+01,5.089742453e+01,3.238819873e+00,6.966013740e+01,8.486656293e+01,9.105571259e+01,7.547130740e+01,8.458128315e+01,8.138887440e+01,6.900496582e+01,9.957018175e+01,5.378561022e+01,4.730789949e+01,3.076514696e+01,2.486135109e+01,3.726702718e+01,6.711290262e+01,6.276390766e+01,9.151643967e+01,1.174179404e+01,8.248987565e+00,9.817708853e+01,2.217726664e+01,5.452884678e+01,5.919119771e+00,1.948768674e+01,4.772164894e+00,1.577845551e+01,3.529897387e+01,9.805201738e+01,2.506592337e+01,8.248260064e+01,5.315446497e+01,3.412550324e+01,2.219728995e+01,6.353116236e+01,5.939695548e+01,4.889186739e+00,7.206827033e+01
4.223774929e+01,6.109842655e+01,5.054196100e+01,4.624376657e+00,8.444649816e+01,6.241006007e+01,6.567364145e+01,9.654763147e+01,3.246297348e+01,8.245148438e+01,6.966900842e+01,2.740781264e+01,9.218468975e+01,9.330934659e+01,6.556853248e+01,6.803038864e+01,4.295488266e+00,5.166652327e+01,4.655240878e+01,8.662896161e+01,2.987726905e+00,9.074614183e+01,8.916429701e+01,4.875404087e+01,8.210780323e+01,6.999571328e+01,2.277048592e+01,5.738291104e+01,3.110607759e+01,5.184926067e+01,3.338898633e+01,7.750312770e+01,2.006128362e+01,4.174586147e+01,7.408062154e+01,6.700968486e+01,4.760108456e+01,8.339833205e+01,5.219769039e+01,9.114568364e+01,2.965913638e+01,1.568708482e+01,4.544367636e+01,9.220096224e+01,9.205923779e+01,4.485053392e+01,8.893480076e+00,4.798957891e+01,4.848616212e+01,2.691560689e+00,5.043764179e+00,3.797271872e+01
2.745993753e+01,1.693755061e+01,2.360932290e+01,8.036498078e+00,2.256720869e+01,4.545632872e+01,9.006743292e+01,7.987060969e+01,3.429392588e+01,1.764570866e+00,4.520061091e+01,6.069934678e+01,9.664042889e+00,9.077610690e+00,7.256265140e+01,3.217803968e+01,3.725171635e+01,9.272234047e+01,5.158164869e+01,5.992003359e+01,6.099310408e+00,7.507200954e+01,5.270742249e+01,8.479303085e+00,4.241181684e+00,7.075969042e+01,3.390480737e+01,2.534079991e+00,4.219527583e+01,2.585834135e+01,2.063596251e+01,2.737687910e+01,9.527156280e+01,1.357626746e+01,3.514754408e+01,6.661201986e+01,1.676200864e+01,9.794454264e+01,7.778872527e+01,2.879279619e+01,5.574176864e+01,3.881497727e+01,7.636259329e+01,2.194644141e+01,7.923499199e+01,6.748534152e+01,8.213566394e+00,4.924740377e+01,4.249027577e+01,6.778919762e+01,9.868402064e+01,1.451755167e+01
7.528241728e+01,3.250767109e+01,8.798157769e+01,3.588297497e+01,7.366576684e-01,6.390738780e+01,7.621987089e+01,4.163521832e+01,3.563300375e+01,8.311754609e+01,3.479916421e+01,7.842953363e+00,7.785931341e+01,1.639733760e+01,1.728128382e+01,4.264205947e+01,1.294479283e+01,6.489784615e+01,7.498242930e+01,5.853257730e+01,4.125660835e+01,3.802527985e+01,7.169725982e+01,3.513759955e-01,7.951039404e+01,9.171743510e+01,6.053149130e+01,6.829505061e+01,7.090674579e+00,5.559365438e+01,4.252973410e+01,7.140333115e+01,2.150727339e+01,3.448600253e+00,1.549887797e+01,4.300620901e+01,9.958336456e+01,9.977556053e+01,5.297297705e+01,4.767488835e+01,1.688101256e+01,3.556099959e+01,9.683314868e+01,3.787987836e+01,7.105494080e+01,4.879156503e+01,6.076090254e+00,6.291421694e+01,9.268827311e+01,9.454043806e+01,1.462420163e+01,3.629579285e+01
5.458370924e+01,9.311911278e+01,6.664966721e+00,3.870552031e+01,7.453018446e+01,8.688821612e+00,4.466412484e+01,7.855603771e+01,1.784532102e+01,7.488318619e+01,3.243058344e+01,2.858588411e+01,2.247142037e+01,5.239767457e+01,9.169568524e+00,5.603438576e+01,9.219882733e+01,6.286931320e+01,6.567069239e+01,9.819464910e+01,8.804446750e+01,8.363142953e+01,3.326336091e+01,6.374182685e+01,4.531904623e+00,2.142127802e+01,7.166265354e+01,1.262542282e+01,5.720687888e+01,8.714218574e+01,7.996184674e+01,2.972016937e+01,5.073254775e+01,6.486696353e+01,8.645392564e+01,9.117671785e+01,9.688856258e+01,2.674496780e+01,9.471560143e+01,4.433237781e+01,2.332204320e+01,1.340746076e-01,5.774804095e+01,5.721857842e+01,9.890500609e+01,3.872639029e+01,5.963757831e+01,6.790156614e+01,9.978550910e+01,2.966273282e+01,8.596393437e+01,9.478226497e+01
7.802907153e+01,3.424112302e+01,4.035993646e+00,8.009009566e+01,7.720134228e+01,5.096739202e+01,7.053889933e+01,2.127941224e+01,7.892774950e-01,5.723615989e+01,5.519069786e+01,5.838398729e+01,9.601619678e+01,3.699775318e+01,7.335167596e+01,7.773865517e+01,2.450693843e+01,7.372355985e+01,8.123900895e+01,9.557038808e+01,4.796769099e+01,7.959613862e+01,2.212366131e+01,8.173596049e+01,1.598497771e+01,4.779246633e+01,9.603709735e+01,6.892185402e+01,8.209951000e+01,8.887310693e+01,9.280656355e+01,4.854123575e+01,5.570100478e+01,5.377629254e+01,6.914048283e+01,6.398914712e+01,6.566054514e+01,6.161499496e+00,9.762399959e+01,3.846577246e+01,5.447662387e+01,7.633361287e+01,1.110279003e+01,1.882956255e+01,5.029196885e+01,4.790725087e+01,6.716165575e+01,5.996261492e+01,2.648851320e+01,3.315473153e+00,7.283260052e+01,9.231999495e+01
9.099461420e+01,8.368208406e+00,6.615080774e+01,6.507721227e+01,2.595143986e+01,1.103686744e+01,8.616395826e+01,6.172267677e+01,9.526418706e+01,4.342094238e+01,4.941616479e+01,4.017070082e+01,7.896580221e+01,6.997089725e+01,3.435026863e+00,3.452250212e+01,7.267708722e+01,4.566815203e+01,1.345872974e+01,4.813490095e+01,7.911224519e+01,3.096786896e+01,1.491421893e+01,1.723162923e+01,8.287589796e+01,9.416704967e+01,8.646155255e+01,3.605869929e+01,8.308163370e+01,5.024267066e+00,8.804739042e+01,6.153095614e+01,9.140539923e+01,2.697393634e+01,3.452340557e+01,9.714776410e+01,5.944878496e+01,3.281917594e+01,2.579978327e+01,8.873189315e+01,7.698619901e+01,6.175584200e+01,4.198719232e+01,2.295056810e+01,1.628067633e+01,3.159353069e+01,9.590473707e+00,2.081374542e+01,9.363012296e+01,9.032424920e+00,3.849541281e+01,5.807052755e+01
2.668968445e+01,2.600551955e+01,4.659959501e+01,6.910200779e+01,1.343196030e+00,7.405569495e+01,1.475343606e+01,7.876726080e+01,4.659152119e+01,9.060191543e+01,6.510319276e+01,1.301227759e+01,3.864820644e+01,7.223774050e+01,9.424302321e+01,7.872441607e+01,3.470646834e+01,8.163297627e+01,4.131136837e+01,6.116743890e+01,9.975643978e+01,8.274418790e+01,1.480611239e+01,1.586922864e+01,1.839284544e+01,7.648262554e+01,1.319102140e+01,4.939534090e+01,5.220144705e+01,1.994704325e+01,2.072596285e+01,3.821656895e+01,4.028325540e+01,8.349069601e-01,4.467551773e+00,7.112247805e+01,3.742923025e+01,8.158495967e+01,4.405466596e+01,9.888907803e+01,7.930698228e+01,3.372726193e+01,5.811376436e+01,3.199558863e+01,3.600168386e+01,3.397067523e+01,1.524158130e+00,8.015286610e+01,1.243819086e+01,9.001976930e+01,1.577870724e+01,2.650972089e+01
7.233470568e+00,8.049449274e+01,6.915876082e+01,3.794702337e+01,3.825953379e+01,3.695992901e+01,3.654745152e+01,8.709110143e+01,1.471499902e+01,1.592598869e+01,1.013055938e+01,8.271787236e+01,5.142304405e+01,3.520682961e+01,2.124636343e+01,2.045554475e+01,6.731679961e+01,7.922072800e+01,8.480584515e+01,2.146309912e+01,2.861662399e+01,9.537493031e+01,9.069027208e+01,3.327762851e+01,4.377641995e+01,7.466182088e+00,1.962959436e+00,9.464287690e+00,6.880503902e+01,8.566219094e+01,9.016977385e+01,2.163233514e+01,4.968894195e+01,7.263359916e+01,6.203380469e+01,9.765855582e+01,6.020197653e+00,3.905243801e+01,9.411987157e+01,4.800434932e+01,9.970921118e+01,5.789463123e+01,8.816909414e+01,3.364587931e+01,8.965850101e+01,3.193938487e+01,1.202986456e+01,9.282592354e+01,1.427130650e+01,9.306487000e+01,7.745994645e+01,4.737679362e+01
9.869805569e+01,2.408073942e+01,1.621567074e+01,3.618517012e+01,2.753964984e+00,9.960640342e+01,4.219365414e+01,7.902001670e+00,5.094650902e+01,4.373297147e+01,8.640183378e+01,6.531838582e+01,2.360102982e+01,2.046270268e+01,7.212023645e+01,5.193854517e+01,4.293362805e+01,2.483323005e+01,5.257247699e+01,3.589327056e+01,5.189319375e+01,3.459129284e+01,9.867036172e+01,5.521097094e+01,6.523018088e+01,7.310042399e+01,8.432872653e+01,3.593241312e+01,7.749029129e+01,1.559183468e+00,6.599699304e+01,3.065873653e+01,1.037945969e+01,3.418112293e+01,9.231628187e+01,4.027063195e+01,9.748242702e+01,4.277143410e+01,1.758791864e+01,5.113948962e+01,5.526830761e+01,6.694632586e+01,1.463526615e+01,4.251720567e+01,5.356741946e+01,7.835350099e+01,7.764823689e+01,4.753125015e+00,2.516499209e+01,5.178087981e+01,4.293786081e+01,8.114831811e+01
7.597858772e+01,2.712469804e+01,8.691109555e+01,5.676903524e+01,7.099304029e+01,6.062169903e+01,4.845056560e+01,9.922841821e+01,3.534266923e+01,1.392288882e+01,5.038618109e+01,6.843133824e+01,4.047048355e+01,3.364554801e+01,7.071752425e+01,6.014986899e+01,9.776370146e+00,9.964327497e+01,8.770441975e+01,1.326147209e+01,5.392256002e+01,1.455919324e+01,6.971994175e+01,9.232073540e+01,3.548405129e+01,7.591119838e+01,6.121150847e+00,3.973952969e+01,3.601573461e+00,4.180038894e+01,4.212305729e+01,3.842584968e+01,5.291706269e+01,7.155579329e+01,7.574741989e+01,1.598023645e+00,1.441166188e+01,7.009619180e+01,8.060709405e+01,9.395762042e+01,8.595778592e+01,1.302255319e+01,2.063792122e+01,1.530041582e+01,2.804256718e+01,6.860369114e+01,7.674354806e+01,3.707381789e+01,2.174843863e+01,4.573669334e+01,4.089151735e+01,2.120282596e+01
2.684654454e+01,5.282242700e+01,3.421283895e+01,6.607160586e+01,4.526980797e+01,8.592579860e+01,5.467622053e+01,1.832966399e+01,1.779676234e+01,9.086551196e+01,7.460710331e+01,5.320377189e+01,1.370789853e+01,3.222665825e+01,8.067690313e+01,4.312473735e+01,3.632355590e+01,3.584314916e+01,6.872145707e+01,6.097678512e+01,4.992598929e+01,5.304842267e+01,5.223821090e+01,2.533905186e+01,5.133148653e+01,8.833416643e+01,5.894356855e+01,8.025950120e+01,9.313103619e+01,8.977610884e+01,6.008839972e+00,8.285215572e+01,2.619060314e+01,1.288145947e+01,8.288056938e+01,1.219604913e+01,2.709581192e+01,4.366860992e+01,4.736693317e+01,6.629740914e+01,7.527204902e+01,2.374045450e+01,5.523657765e+01,5.489800599e+01,2.499390265e+00,7.746319311e+01,8.772074040e+01,7.465199583e+00,7.940526084e+01,4.153768350e+01,5.246468444e+01,9.987071596e+01
2.190031841e+01,8.931514297e+01,7.020901790e+01,3.267781919e+01,8.844539345e+01,1.081319000e+01,7.246201002e+01,2.167108516e+01,4.724541946e+01,6.181533087e+01,2.889129469e+01,1.693229058e+01,5.321281576e+00,3.393773731e+01,9.375817889e+01,6.509366788e+01,8.777642869e+01,1.193903368e+01,2.046350895e+01,3.027891537e+01,7.824454901e+00,3.706864673e+01,8.986936247e+01,3.259755692e+00,4.152078879e+01,6.747065743e+01,1.944386173e+01,4.005298046e+01,9.245937984e+00,3.514031000e+01,1.777019972e+01,1.057667962e+01,5.872800546e+01,2.391226934e+01,7.006572700e+01,9.862487484e+01,6.244008248e+01,4.243093906e+01,9.580405886e+01,7.442860723e+01,9.369019329e+01,4.133511663e+01,9.935319073e+01,6.279131235e+01,1.166366217e+01,2.336514038e+01,1.371100315e+01,2.185084007e+01,3.672517604e+01,1.164449572e+01,9.097940711e+01,5.858183864e+01
4.854427289e+01,6.793102794e+01,3.115252592e+01,6.515809994e+01,8.292300035e+01,7.529264254e+01,2.714484488e+01,6.036980040e+00,2.373958966e+01,8.811105429e+01,3.188399940e+01,1.863611204e+01,3.688484511e+00,2.576521448e+01,7.153663028e+01,8.004998948e+01,5.830412488e+01,1.803913804e+01,9.657983758e+01,7.188806927e+01,6.856387828e+01,4.576643539e+01,3.964214433e+01,7.268992726e+01,5.144241959e+01,7.688731498e+01,4.593974335e+01,3.413040422e+01,3.580457747e+01,5.971135747e+01,6.054370282e+01,8.684124117e+01,8.898059325e+00,1.977321973e+01,1.468991941e+01,6.675919346e+01,8.048730395e+01,1.288266138e+01,2.445346096e+01,8.247572961e+01,9.156323215e+01,1.813674281e+01,4.227736736e+01,3.373431145e+01,6.263986144e+01,8.975755480e+01,9.520444383e-01,3.365950609e+01,5.540946393e+01,9.018412614e+01,5.389282471e+01,6.032513888e+01
1.509612574e+01,9.914176811e+01,6.691792302e+01,9.655129510e+01,1.793176954e+01,9.145695918e+01,2.742933734e+01,9.666431691e+01,4.104750680e+01,1.884887172e+01,2.750003586e+01,3.602755928e+01,3.351375829e+01,5.624433669e+01,1.442346545e+01,3.311076986e+01,6.315527485e+00,3.004544440e+01,4.390318658e+01,5.513354319e+01,5.558908523e+00,8.009633067e+01,9.144713702e+01,4.726657834e+01,4.579753353e+01,8.547932605e+01,8.154693139e+01,3.133036120e+01,3.006636718e+00,5.845193358e+01,9.765227078e+00,5.855805631e+01,2.414448391e+01,9.802852811e+01,8.052032484e+01,9.034265496e+01,9.900520364e+01,7.899314715e+01,5.095517768e+01,3.103503999e+01,4.052144202e+01,4.914637929e+01,2.094952820e-01,5.075395052e+01,9.869816502e+01,7.730840278e+01,2.064743627e+01,1.303784218e+01,8.365308640e+01,1.086466093e+01,2.994363848e+01,8.485478267e+01
1.917850283e+01,6.075325203e+01,1.875806097e+00,4.380613732e+01,9.535043813e+01,8.179139782e+00,4.266382954e+01,7.181682186e+01,1.203154575e+01,3.971909260e+01,6.848277075e+01,4.256393906e+01,4.570294040e+01,7.848536400e+01,3.773192680e+01,1.682627259e+01,9.154615408e+01,3.283156444e+01,3.604720903e+01,2.642464360e+00,7.164574494e+01,8.068341855e+01,6.723061614e+01,9.087263971e+01,5.734467466e+01,4.268767260e+01,5.129794042e+01,6.907112081e+01,1.888667358e+01,1.557084000e+01,9.537242587e+01,4.641086971e+01,8.337797804e+01,7.616831306e+01,4.398093897e+01,3.396525085e+01,7.467992585e+01,4.839639211e+00,9.469445445e+00,1.529964493e+01,5.698814279e+01,5.324161303e+01,7.200616308e+01,3.939937373e+01,5.442721233e+00,3.627138619e+01,3.949465319e+01,2.321810222e+01,2.347524280e+00,8.076493495e+01,5.154298982e+01,8.833032039e+01
4.439172818e+01,7.728062410e+01,5.812636918e+01,1.061263012e+01,9.586895521e+01,7.188616212e+01,5.063402244e+01,2.136548747e+01,4.890709673e-01,9.223073130e+01,6.642325009e+01,3.799931357e+01,7.405678243e+01,8.480713189e+01,7.838917498e+01,2.144819577e+01,2.227131722e+01,2.817619915e+00,9.731281446e+01,7.337323936e+01,7.159286821e+01,4.763181856e+01,7.716272630e+01,1.794476244e+01,5.126788294e+01,9.992504677e+01,4.726394611e+01,8.294976416e+01,6.789345663e+01,4.550206620e+01,1.314666888e+01,2.192804147e+01,9.013995121e+01,5.542374894e+01,5.572977994e+01,7.222415256e+01,7.674172189e+01,2.493810692e+01,5.138378429e+01,8.835603977e+01,4.986730413e+01,3.348054342e+00,5.103339562e+01,9.270542853e+01,1.206644393e+01,6.768039273e+00,8.427014760e+01,7.664339158e+01,4.217025395e+01,4.729115132e+01,7.199277099e+00,2.507043483e+01
5.329018249e+01,8.986757102e+01,6.433345085e+01,6.338734883e+01,6.087991538e+01,7.512435045e+01,7.870759175e+00,6.306631794e+01,5.832687289e+00,2.037107185e+01,7.943732643e+01,1.450015252e+01,3.086255653e+01,5.475697602e+01,3.990011817e+01,4.329865740e+00,5.393413314e+01,5.017471959e+01,2.502834739e+00,4.900091401e+01,9.016290903e+01,2.005133501e+01,6.589235367e+01,2.654698498e+01,5.186349157e+01,1.086313365e+01,4.574412487e+01,2.927172096e+01,9.176491953e+01,2.973691197e+01,1.595464647e+01,4.509901132e+01,5.864366230e+01,5.497941402e+01,8.259532673e+01,4.726821458e+01,6.291177583e+01,3.551609423e+01,9.425792024e+01,8.342772026e+00,1.877874770e+01,3.062065517e+01,9.548626191e+01,4.783180902e+01,7.544848170e+01,9.093678057e+01,9.628961171e+00,5.762024174e+00,6.542842459e+01,5.863708661e+01,3.975706897e+01,4.556855329e+01
7.621170815e+01,6.862414181e+01,8.942586014e+01,9.068709004e+01,4.318700835e+00,3.790971733e+01,3.747837029e-01,2.263676947e+01,2.827954595e+00,6.123613028e+01,6.546626082e+01,6.081988432e+01,3.492720110e+01,3.540496031e+01,6.539792882e+01,9.584043113e+00,3.765381489e+01,8.143104335e+01,8.374520618e+01,6.651366180e+01,2.389471872e-01,1.877633735e+01,3.491989221e+01,1.302561222e+01,6.482695290e+01,9.267685610e+01,7.381734306e+01,3.067115871e+01,5.542577386e+01,6.767243890e+01,9.055744871e+01,9.972967088e+01,4.788832418e+01,2.217774480e+01,1.264102572e+01,4.450606701e+01,1.128085442e+01,3.200416576e+01,8.938025812e+01,2.129484287e+01,7.051791172e+01,2.128633578e+01,5.606881908e+01,1.022567305e+01,3.441433128e+01,6.987985963e+01,5.978991260e+01,5.123599761e+01,1.362055832e+01,8.985356255e+01,8.109525349e+01,4.974993944e+01
